geo,time,sl_uem_1524_zs
prt,2013,38.12
prt,2014,34.79
prt,2015,32.01
prt,2016,28.018
prt,2017,23.926
prt,2018,20.364
prt,2019,18.308
prt,2020,22.62
pry,1991,11.14
pry,1992,10.953
pry,1993,11.239
pry,1994,8.159
pry,1995,6.675
pry,1996,16.184
pry,1997,11.169
pry,1998,9.424
pry,1999,10.046
pry,2000,13.948
pry,2001,11.205
pry,2002,16.515
pry,2003,13.347
pry,2004,11.929
pry,2005,10.324
pry,2006,11.109
pry,2007,10.414
pry,2008,9.608
pry,2009,11.742
pry,2010,10.593
pry,2011,11.324
pry,2012,10.035
pry,2013,9.441
pry,2014,11.041
pry,2015,10.864
pry,2016,11.452
pry,2017,10.8
pry,2018,14.382
pry,2019,15.123
pry,2020,16.972
pse,1991,17.547
pse,1992,17.153
pse,1993,17.076
pse,1994,16.847
pse,1995,16.732
pse,1996,16.572
pse,1997,16.292
pse,1998,16.115
pse,1999,15.96
pse,2000,15.844
pse,2001,31.335
pse,2002,38.815
pse,2003,35.582
pse,2004,35.781
pse,2005,32.127
pse,2006,30.025
pse,2007,31.219
pse,2008,37.458
pse,2009,34.091
pse,2010,36.215
pse,2011,31.19
pse,2012,34.522
pse,2013,36.895
pse,2014,36.08
pse,2015,36.948
pse,2016,38.237
pse,2017,41.594
pse,2018,42.02
pse,2019,40.009
pse,2020,41.955
pyf,1991,28.552
pyf,1992,29.509
pyf,1993,30.05
pyf,1994,30.387
pyf,1995,30.81
pyf,1996,31.319
pyf,1997,31.682
pyf,1998,31.63
pyf,1999,32.446
pyf,2000,32.823
pyf,2001,33.264
pyf,2002,33.178
pyf,2003,32.966
pyf,2004,33.259
pyf,2005,33.588
pyf,2006,33.909
pyf,2007,34.124
pyf,2008,34.296
pyf,2009,34.96
pyf,2010,34.718
pyf,2011,34.796
pyf,2012,34.524
pyf,2013,34.588
pyf,2014,34.81
pyf,2015,34.853
pyf,2016,34.79
pyf,2017,34.748
pyf,2018,34.66
pyf,2019,34.574
pyf,2020,38.15
qat,1991,1.92
qat,1992,1.948
qat,1993,1.986
qat,1994,2.04
qat,1995,2.105
qat,1996,2.158
qat,1997,2.217
qat,1998,2.273
qat,1999,2.332
qat,2000,2.396
qat,2001,2.378
qat,2002,2.407
qat,2003,2.479
qat,2004,2.596
qat,2005,2.734
qat,2006,2.543
qat,2007,1.509
qat,2008,0.99
qat,2009,1.152
qat,2010,1.331
qat,2011,1.307
qat,2012,1.47
qat,2013,1.094
qat,2014,0.742
qat,2015,0.585
qat,2016,0.484
qat,2017,0.499
qat,2018,0.429
qat,2019,0.403
qat,2020,0.628
rou,1991,24.15
rou,1992,24.635
rou,1993,23.774
rou,1994,22.253
rou,1995,20.88
rou,1996,20.21
rou,1997,17.271
rou,1998,16.783
rou,1999,17.262
rou,2000,17.744
rou,2001,17.577
rou,2002,22.153
rou,2003,19.44
rou,2004,22.272
rou,2005,20.215
rou,2006,21.471
rou,2007,20.223
rou,2008,18.746
rou,2009,20.93
rou,2010,21.764
rou,2011,23.639
rou,2012,22.403
rou,2013,23.639
rou,2014,23.945
rou,2015,21.62
rou,2016,20.631
rou,2017,18.426
rou,2018,16.363
rou,2019,16.838
rou,2020,17.379
rus,1991,13.453
rus,1992,12.914
rus,1993,13.665
rus,1994,16.288
rus,1995,18.756
rus,1996,19.333
rus,1997,23.549
rus,1998,27.134
rus,1999,23.966
rus,2000,20.709
rus,2001,17.99
rus,2002,15.555
rus,2003,17.515
rus,2004,17.166
rus,2005,15.47
rus,2006,16.339
rus,2007,14.4
rus,2008,14.03
rus,2009,18.418
rus,2010,17.084
rus,2011,15.491
rus,2012,14.945
rus,2013,14.174
rus,2014,14.038
rus,2015,16.377
rus,2016,16.717
rus,2017,16.453
rus,2018,17.082
rus,2019,15.226
rus,2020,16.988
rwa,1991,0.45
rwa,1992,0.513
rwa,1993,0.579
rwa,1994,0.641
rwa,1995,0.695
rwa,1996,0.747
rwa,1997,0.829
rwa,1998,0.913
rwa,1999,0.997
rwa,2000,1.078
rwa,2001,1.161
rwa,2002,1.241
rwa,2003,1.294
rwa,2004,1.338
rwa,2005,1.386
rwa,2006,1.439
rwa,2007,1.496
rwa,2008,1.551
rwa,2009,1.615
rwa,2010,1.674
rwa,2011,1.737
rwa,2012,1.8
rwa,2013,1.869
rwa,2014,1.932
rwa,2015,1.955
rwa,2016,1.985
rwa,2017,2.011
rwa,2018,2.027
rwa,2019,2.048
rwa,2020,2.586
sau,1991,29.822
sau,1992,31.387
sau,1993,31.197
sau,1994,30.314
sau,1995,29.154
sau,1996,27.013
sau,1997,25.291
sau,1998,23.739
sau,1999,22.681
sau,2000,25.267
sau,2001,26.048
sau,2002,28.612
sau,2003,30.154
sau,2004,31.482
sau,2005,32.733
sau,2006,33.375
sau,2007,29.368
sau,2008,28.685
sau,2009,29.428
sau,2010,29.112
sau,2011,29.08
sau,2012,28.396
sau,2013,29.634
sau,2014,30.935
sau,2015,29.803
sau,2016,25.072
sau,2017,28.039
sau,2018,28.806
sau,2019,22.967
sau,2020,28.166
sdn,1991,26.203
sdn,1992,26.269
sdn,1993,26.344
sdn,1994,26.405
sdn,1995,26.342
sdn,1996,26.329
sdn,1997,26.357
sdn,1998,26.548
sdn,1999,26.672
sdn,2000,26.738
sdn,2001,26.87
sdn,2002,27.015
sdn,2003,27.143
sdn,2004,27.348
sdn,2005,27.436
sdn,2006,27.556
sdn,2007,27.689
sdn,2008,27.896
sdn,2009,24.053
sdn,2010,28.313
sdn,2011,32.693
sdn,2012,32.617
sdn,2013,32.479
sdn,2014,32.467
sdn,2015,32.523
sdn,2016,32.541
sdn,2017,32.548
sdn,2018,32.64
sdn,2019,32.782
sdn,2020,35.785
sen,1991,8.804
sen,1992,8.805
sen,1993,8.793
sen,1994,8.802
sen,1995,8.738
sen,1996,8.76
sen,1997,8.736
sen,1998,8.693
sen,1999,8.676
sen,2000,8.692
sen,2001,8.682
sen,2002,8.725
sen,2003,10.161
sen,2004,11.682
sen,2005,13.206
sen,2006,14.775
sen,2007,14.396
sen,2008,13.987
sen,2009,13.585
sen,2010,13.139
sen,2011,12.719
sen,2012,11.543
sen,2013,10.408
sen,2014,9.205
sen,2015,8.032
sen,2016,6.425
sen,2017,4.891
sen,2018,4.452
sen,2019,4.008
sen,2020,4.934
sgp,1991,3.922
sgp,1992,6.871
sgp,1993,7.353
sgp,1994,7.63
sgp,1995,7.122
sgp,1996,8.815
sgp,1997,5.495
sgp,1998,8.054
sgp,1999,9.515
sgp,2000,7.164
sgp,2001,7.678
sgp,2002,11.14
sgp,2003,10.11
sgp,2004,10.812
sgp,2005,10.588
sgp,2006,8.853
sgp,2007,8.693
sgp,2008,9.081
sgp,2009,12.856
sgp,2010,9.819
sgp,2011,9.255
sgp,2012,8.927
sgp,2013,9.299
sgp,2014,8.704
sgp,2015,9.326
sgp,2016,9.112
sgp,2017,9.631
sgp,2018,8.645
sgp,2019,7.678
sgp,2020,10.583
slb,1991,3.022
slb,1992,2.893
slb,1993,3.104
slb,1994,3.043
slb,1995,3.039
slb,1996,3.262
slb,1997,3.352
slb,1998,3.356
slb,1999,3.437
slb,2000,3.706
slb,2001,3.627
slb,2002,3.578
slb,2003,3.466
slb,2004,3.518
slb,2005,3.585
slb,2006,3.643
slb,2007,3.693
slb,2008,3.715
slb,2009,3.78
slb,2010,3.07
slb,2011,2.466
slb,2012,1.881
slb,2013,1.259
slb,2014,1.303
slb,2015,1.33
slb,2016,1.338
slb,2017,1.368
slb,2018,1.404
slb,2019,1.447
slb,2020,1.685
sle,1991,5.769
sle,1992,5.768
sle,1993,5.672
sle,1994,5.629
sle,1995,5.592
sle,1996,5.52
sle,1997,5.488
sle,1998,5.424
sle,1999,5.382
sle,2000,5.311
sle,2001,5.288
sle,2002,5.17
sle,2003,5.153
sle,2004,5.067
sle,2005,5.467
sle,2006,5.872
sle,2007,6.273
sle,2008,6.697
sle,2009,7.13
sle,2010,7.56
sle,2011,8.004
sle,2012,8.435
sle,2013,8.885
sle,2014,9.421
sle,2015,9.561
sle,2016,9.503
sle,2017,9.546
sle,2018,9.588
sle,2019,9.62
sle,2020,10.439
slv,1991,14.149
slv,1992,14.921
slv,1993,18.554
slv,1994,14.448
slv,1995,14.385
slv,1996,14.456
slv,1997,15.081
slv,1998,13.258
slv,1999,12.428
slv,2000,12.892
slv,2001,12.991
slv,2002,10.64
slv,2003,11.481
slv,2004,11.081
slv,2005,13.225
slv,2006,11.955
slv,2007,11.595
slv,2008,11.015
slv,2009,14.055
slv,2010,10.248
slv,2011,8.648
slv,2012,8.58
slv,2013,8.683
slv,2014,9.789
slv,2015,8.842
slv,2016,9.711
slv,2017,9.985
slv,2018,9.513
slv,2019,9.818
slv,2020,13.28
som,1991,32.971
som,1992,33.155
som,1993,33.051
som,1994,33.387
som,1995,33.144
som,1996,33.085
som,1997,33.169
som,1998,33.096
som,1999,33.078
som,2000,33.08
som,2001,33.04
som,2002,33.019
som,2003,33.038
som,2004,33.069
som,2005,33.095
som,2006,33.084
som,2007,32.894
som,2008,32.901
som,2009,32.926
som,2010,32.977
som,2011,33.019
som,2012,33.064
som,2013,33.107
som,2014,33.162
som,2015,33.211
som,2016,33.313
som,2017,33.433
som,2018,33.52
som,2019,33.643
som,2020,34.911
srb,1991,27.139
srb,1992,26.496
srb,1993,26.32
srb,1994,27.298
srb,1995,27.351
srb,1996,27.207
srb,1997,28.782
srb,1998,28.788
srb,1999,29.037
srb,2000,26.855
srb,2001,27.499
srb,2002,30.019
srb,2003,33.653
srb,2004,40.186
srb,2005,45.551
srb,2006,46.413
srb,2007,42.165
srb,2008,34.096
srb,2009,40.14
srb,2010,44.958
srb,2011,49.718
srb,2012,49.856
srb,2013,48.221
srb,2014,46.665
srb,2015,42.412
srb,2016,34.366
srb,2017,31.328
srb,2018,29.185
srb,2019,26.93
srb,2020,25.988
ssd,1991,18.305
ssd,1992,18.347
ssd,1993,18.401
ssd,1994,18.446
ssd,1995,18.408
ssd,1996,18.422
ssd,1997,18.402
ssd,1998,18.467
ssd,1999,18.495
ssd,2000,18.491
ssd,2001,18.494
ssd,2002,18.506
ssd,2003,18.511
ssd,2004,18.557
ssd,2005,18.54
ssd,2006,18.517
ssd,2007,18.5
ssd,2008,18.528
ssd,2009,18.559
ssd,2010,18.574
ssd,2011,18.603
ssd,2012,18.614
ssd,2013,18.534
ssd,2014,18.635
ssd,2015,18.79
ssd,2016,18.863
ssd,2017,18.853
ssd,2018,18.873
ssd,2019,18.9
ssd,2020,21.323
stp,1991,20.988
stp,1992,20.969
stp,1993,20.924
stp,1994,20.865
stp,1995,20.833
stp,1996,20.809
stp,1997,20.787
stp,1998,20.736
stp,1999,20.725
stp,2000,20.772
stp,2001,21.963
stp,2002,25.022
stp,2003,23.094
stp,2004,23.034
stp,2005,23.499
stp,2006,23.97
stp,2007,23.525
stp,2008,22.827
stp,2009,22.312
stp,2010,21.59
stp,2011,20.902
stp,2012,20.191
stp,2013,20.327
stp,2014,20.397
stp,2015,20.588
stp,2016,20.739
stp,2017,20.837
stp,2018,20.943
stp,2019,21.046
stp,2020,23.079
sur,1991,42.426
sur,1992,43.487
sur,1993,37.794
sur,1994,29.76
sur,1995,27.799
sur,1996,25.562
sur,1997,26.616
sur,1998,24.578
sur,1999,33.825
sur,2000,31.408
sur,2001,29.034
sur,2002,26.755
sur,2003,24.324
sur,2004,21.963
sur,2005,21.511
sur,2006,20.934
sur,2007,20.419
sur,2008,19.918
sur,2009,19.424
sur,2010,13.362
sur,2011,18.969
sur,2012,19.377
sur,2013,19.068
sur,2014,15.519
sur,2015,13.003
sur,2016,25.009
sur,2017,24.951
sur,2018,25.009
sur,2019,25.218
sur,2020,29.171
svk,1991,23.157
svk,1992,23.699
svk,1993,24.299
svk,1994,27.271
svk,1995,24.721
svk,1996,21.024
svk,1997,22.53
svk,1998,23.046
svk,1999,31.899
svk,2000,36.721
svk,2001,38.68
svk,2002,37.656
svk,2003,33.054
svk,2004,32.91
svk,2005,30.151
svk,2006,26.719
svk,2007,20.398
svk,2008,19.107
svk,2009,27.4
svk,2010,33.667
svk,2011,33.471
svk,2012,34.05
svk,2013,33.7
svk,2014,29.701
svk,2015,26.498
svk,2016,22.234
svk,2017,18.955
svk,2018,14.972
svk,2019,16.097
svk,2020,19.356
svn,1991,22.721
svn,1992,25.899
svn,1993,29.782
svn,1994,21.569
svn,1995,18.87
svn,1996,16.981
svn,1997,16.552
svn,1998,17.68
svn,1999,18.502
svn,2000,16.347
svn,2001,15.69
svn,2002,14.858
svn,2003,15.337
svn,2004,14.088
svn,2005,15.966
svn,2006,13.869
svn,2007,10.115
svn,2008,10.486
svn,2009,13.657
svn,2010,14.701
svn,2011,15.775
svn,2012,20.636
svn,2013,21.642
svn,2014,20.237
svn,2015,16.296
svn,2016,15.255
svn,2017,11.232
svn,2018,8.824
svn,2019,8.16
svn,2020,14.253
swe,1991,7.852
swe,1992,13.508
swe,1993,22.464
swe,1994,22.397
swe,1995,19.34
swe,1996,21.05
swe,1997,21.312
swe,1998,17.097
swe,1999,15.882
swe,2000,9.315
swe,2001,11.658
swe,2002,12.937
swe,2003,14.303
swe,2004,18.508
swe,2005,21.918
swe,2006,21.426
swe,2007,19.146
swe,2008,20.056
swe,2009,24.884
swe,2010,24.64
swe,2011,22.653
swe,2012,23.486
swe,2013,23.333
swe,2014,22.623
swe,2015,20.197
swe,2016,18.751
swe,2017,17.834
swe,2018,17.413
swe,2019,20.216
swe,2020,24.113
swz,1991,41.984
swz,1992,42.401
swz,1993,42.836
swz,1994,43.323
swz,1995,43.789
swz,1996,44.538
swz,1997,45.329
swz,1998,46.514
swz,1999,47.69
swz,2000,48.908
swz,2001,50.311
swz,2002,51.526
swz,2003,52.771
swz,2004,53.979
swz,2005,55.077
swz,2006,56.354
swz,2007,57.676
swz,2008,56.589
swz,2009,55.307
swz,2010,53.898
swz,2011,52.618
swz,2012,51.218
swz,2013,49.924
swz,2014,48.648
swz,2015,47.247
swz,2016,46.215
swz,2017,46.372
swz,2018,46.491
swz,2019,46.591
swz,2020,50.912
syr,1991,12.142
syr,1992,12.685
syr,1993,13.365
syr,1994,13.567
syr,1995,13.022
syr,1996,13.241
syr,1997,13.466
syr,1998,13.644
syr,1999,14.123
syr,2000,18.124
syr,2001,21.85
syr,2002,20.465
syr,2003,19.151
syr,2004,18.5
syr,2005,17.92
syr,2006,17.365
syr,2007,18.673
syr,2008,21.821
syr,2009,16.158
syr,2010,20.09
syr,2011,20.468
syr,2012,20.895
syr,2013,21.159
syr,2014,21.208
syr,2015,21.439
syr,2016,21.678
syr,2017,21.925
syr,2018,22.116
syr,2019,22.328
syr,2020,25.236
tcd,1991,1.531
tcd,1992,1.505
tcd,1993,1.502
tcd,1994,1.497
tcd,1995,1.518
tcd,1996,1.532
tcd,1997,1.542
tcd,1998,1.554
tcd,1999,1.571
tcd,2000,1.582
tcd,2001,1.581
tcd,2002,1.591
tcd,2003,1.593
tcd,2004,1.583
tcd,2005,1.598
tcd,2006,1.611
tcd,2007,1.609
tcd,2008,1.607
tcd,2009,1.603
tcd,2010,1.592
tcd,2011,1.592
tcd,2012,1.579
tcd,2013,1.57
tcd,2014,1.557
tcd,2015,1.544
tcd,2016,1.531
tcd,2017,1.512
tcd,2018,1.49
tcd,2019,1.522
tcd,2020,2.244
tgo,1991,7.003
tgo,1992,7.031
tgo,1993,7.104
tgo,1994,6.969
tgo,1995,7.012
tgo,1996,7.033
tgo,1997,7.034
tgo,1998,7.148
tgo,1999,7.164
tgo,2000,7.222
tgo,2001,7.239
tgo,2002,7.25
tgo,2003,7.262
tgo,2004,7.324
tgo,2005,7.369
tgo,2006,7.358
tgo,2007,6.538
tgo,2008,5.675
tgo,2009,4.824
tgo,2010,3.972
tgo,2011,3.12
tgo,2012,3.386
tgo,2013,3.664
tgo,2014,3.953
tgo,2015,4.255
tgo,2016,6.724
tgo,2017,9.151
tgo,2018,9.158
tgo,2019,9.168
tgo,2020,9.556
tha,1991,5.194
tha,1992,2.71
tha,1993,2.947
tha,1994,2.665
tha,1995,2.322
tha,1996,2.467
tha,1997,2.187
tha,1998,7.569
tha,1999,8
tha,2000,6.803
tha,2001,7.899
tha,2002,5.848
tha,2003,5.249
tha,2004,4.657
tha,2005,4.888
tha,2006,4.931
tha,2007,4.638
tha,2008,4.974
tha,2009,3.901
tha,2010,2.652
tha,2011,3.027
tha,2012,2.842
tha,2013,1.274
tha,2014,3.179
tha,2015,3.151
tha,2016,3.772
tha,2017,4.426
tha,2018,4.09
tha,2019,4.276
tha,2020,5.234
tjk,1991,4.243
tjk,1992,4.718
tjk,1993,13.945
tjk,1994,19.395
tjk,1995,22.369
tjk,1996,28.97
tjk,1997,29.881
tjk,1998,35.304
tjk,1999,33.352
tjk,2000,32.207
tjk,2001,32.049
tjk,2002,31.297
tjk,2003,30.492
tjk,2004,29.785
tjk,2005,28.217
tjk,2006,27.294
tjk,2007,26.036
tjk,2008,25.898
tjk,2009,26.595
tjk,2010,25.382
tjk,2011,23.904
tjk,2012,23.167
tjk,2013,21.586
tjk,2014,20.099
tjk,2015,18.218
tjk,2016,16.461
tjk,2017,16.228
tjk,2018,16.129
tjk,2019,16.105
tjk,2020,16.985
tkm,1991,2.881
tkm,1992,3.094
tkm,1993,3.106
tkm,1994,9.549
tkm,1995,16.672
tkm,1996,20.658
tkm,1997,22.02
tkm,1998,24.445
tkm,1999,25.828
tkm,2000,23.197
tkm,2001,21.897
tkm,2002,20.022
tkm,2003,18.422
tkm,2004,16.957
tkm,2005,15.353
tkm,2006,13.432
tkm,2007,11.525
tkm,2008,10.165
tkm,2009,8.802
tkm,2010,8.945
tkm,2011,9.222
tkm,2012,9.652
tkm,2013,9.743
tkm,2014,9.965
tkm,2015,9.816
tkm,2016,9.74
tkm,2017,9.555
tkm,2018,9.471
tkm,2019,9.469
tkm,2020,10.626
tls,1991,9.352
tls,1992,9.562
tls,1993,9.787
tls,1994,10.064
tls,1995,10.27
tls,1996,10.421
tls,1997,10.619
tls,1998,10.686
tls,1999,10.799
tls,2000,9.721
tls,2001,9.73
tls,2002,9.982
tls,2003,9.712
tls,2004,9.508
tls,2005,9.341
tls,2006,9.301
tls,2007,9.004
tls,2008,8.986
tls,2009,9.014
tls,2010,9.03
tls,2011,9.718
tls,2012,10.343
tls,2013,11.022
tls,2014,11.596
tls,2015,12.245
tls,2016,12.86
tls,2017,13.003
tls,2018,12.926
tls,2019,12.495
tls,2020,13.368
ton,1991,3.038
ton,1992,3.289
ton,1993,3.265
ton,1994,4.299
ton,1995,5.215
ton,1996,6.481
ton,1997,7.52
ton,1998,8.424
ton,1999,9.303
ton,2000,10.511
ton,2001,11.441
ton,2002,12.553
ton,2003,14.065
ton,2004,10.86
ton,2005,6.89
ton,2006,3.042
ton,2007,3.532
ton,2008,3.91
ton,2009,4.701
ton,2010,4.988
ton,2011,5.27
ton,2012,5.996
ton,2013,6.519
ton,2014,6.936
ton,2015,7.463
ton,2016,7.622
ton,2017,8.225
ton,2018,8.833
ton,2019,8.781
ton,2020,9.819
tto,1991,34.328
tto,1992,34.968
tto,1993,33.429
tto,1994,32.042
tto,1995,30.816
tto,1996,28.401
tto,1997,27.193
tto,1998,26.747
tto,1999,25.193
tto,2000,23.156
tto,2001,21.181
tto,2002,20.695
tto,2003,21.134
tto,2004,16.89
tto,2005,16.298
tto,2006,12.857
tto,2007,11.239
tto,2008,10.436
tto,2009,11.68
tto,2010,9.785
tto,2011,8.548
tto,2012,8.581
tto,2013,6.222
tto,2014,5.866
tto,2015,5.844
tto,2016,8.652
tto,2017,8.836
tto,2018,9.011
tto,2019,9.217
tto,2020,11.2
tun,1991,30.463
tun,1992,30.615
tun,1993,31.207
tun,1994,31.469
tun,1995,31.791
tun,1996,31.872
tun,1997,32.253
tun,1998,31.83
tun,1999,31.306
tun,2000,30.993
tun,2001,30.138
tun,2002,30.71
tun,2003,31.011
tun,2004,30.781
tun,2005,28.14
tun,2006,27.871
tun,2007,28.079
tun,2008,28.638
tun,2009,31.078
tun,2010,29.545
tun,2011,42.686
tun,2012,38.655
tun,2013,35
tun,2014,34.148
tun,2015,35.222
tun,2016,35.363
tun,2017,35.54
tun,2018,36.04
tun,2019,35.39
tun,2020,38.108
tur,1991,15.407
tur,1992,16.394
tur,1993,17.85
tur,1994,16.122
tur,1995,15.615
tur,1996,13.543
tur,1997,14.359
tur,1998,14.128
tur,1999,14.943
tur,2000,12.963
tur,2001,16.046
tur,2002,18.939
tur,2003,20.201
tur,2004,20.261
tur,2005,19.586
tur,2006,16.173
tur,2007,16.938
tur,2008,18.138
tur,2009,22.442
tur,2010,19.469
tur,2011,16.469
tur,2012,15.435
tur,2013,16.645
tur,2014,17.562
tur,2015,18.213
tur,2016,19.191
tur,2017,20.15
tur,2018,19.783
tur,2019,24.713
tur,2020,24.545
tza,1991,6.573
tza,1992,6.478
tza,1993,6.352
tza,1994,6.232
tza,1995,6.091
tza,1996,5.961
tza,1997,5.861
tza,1998,5.746
tza,1999,5.618
tza,2000,5.51
tza,2001,5.378
tza,2002,5.492
tza,2003,5.626
tza,2004,5.741
tza,2005,5.863
tza,2006,5.998
tza,2007,5.622
tza,2008,5.24
tza,2009,4.826
tza,2010,5.76
tza,2011,6.735
tza,2012,6.261
tza,2013,5.699
tza,2014,3.703
tza,2015,3.757
tza,2016,3.803
tza,2017,3.855
tza,2018,3.916
tza,2019,3.962
tza,2020,4.394
uga,1991,1.905
uga,1992,1.791
uga,1993,2.193
uga,1994,2.609
uga,1995,2.968
uga,1996,3.369
uga,1997,3.782
uga,1998,4.161
uga,1999,4.501
uga,2000,4.926
uga,2001,5.278
uga,2002,5.607
uga,2003,5.693
uga,2004,4.328
uga,2005,2.987
uga,2006,3.587
uga,2007,4.235
uga,2008,4.86
uga,2009,5.508
uga,2010,5.447
uga,2011,5.336
uga,2012,5.327
uga,2013,2.701
uga,2014,2.735
uga,2015,2.777
uga,2016,2.822
uga,2017,2.871
uga,2018,2.904
uga,2019,2.946
uga,2020,4.004
ukr,1991,3.877
ukr,1992,3.862
ukr,1993,4.058
ukr,1994,4.064
ukr,1995,11.266
ukr,1996,15.236
ukr,1997,17.593
ukr,1998,22.161
ukr,1999,23.061
ukr,2000,22.535
ukr,2001,21.115
ukr,2002,19.318
ukr,2003,17.114
ukr,2004,16.116
ukr,2005,15.385
ukr,2006,14.285
ukr,2007,13.142
ukr,2008,13.06
ukr,2009,18.367
ukr,2010,17.832
ukr,2011,17.884
ukr,2012,17.891
ukr,2013,17.726
ukr,2014,23.648
ukr,2015,22.641
ukr,2016,23.131
ukr,2017,18.938
ukr,2018,17.934
ukr,2019,15.433
ukr,2020,16.845
ury,1991,24.642
ury,1992,24.001
ury,1993,23.112
ury,1994,24.241
ury,1995,24.767
ury,1996,29.8
ury,1997,28.282
ury,1998,22.702
ury,1999,24.334
ury,2000,29.069
ury,2001,34.253
ury,2002,37.732
ury,2003,37.98
ury,2004,33.026
ury,2005,29.059
ury,2006,28.083
ury,2007,24.87
ury,2008,22.331
ury,2009,20.917
ury,2010,20.665
ury,2011,18.027
ury,2012,18.557
ury,2013,19.293
ury,2014,19.431
ury,2015,22.885
ury,2016,24.171
ury,2017,25.3
ury,2018,26.638
ury,2019,28.58
ury,2020,34.013
usa,1991,13.459
usa,1992,14.28
usa,1993,13.417
usa,1994,12.557
usa,1995,12.193
usa,1996,12.079
usa,1997,11.428
usa,1998,10.428
usa,1999,9.914
usa,2000,9.301
usa,2001,10.533
usa,2002,11.962
usa,2003,12.38
usa,2004,11.812
usa,2005,11.229
usa,2006,10.426
usa,2007,10.455
usa,2008,12.738
usa,2009,17.493
usa,2010,18.328
usa,2011,17.226
usa,2012,16.152
usa,2013,15.471
usa,2014,13.343
usa,2015,11.555
usa,2016,10.361
usa,2017,9.201
usa,2018,8.576
usa,2019,8.34
usa,2020,14.851
uzb,1991,3.928
uzb,1992,6.027
uzb,1993,10.199
uzb,1994,14.94
uzb,1995,15.783
uzb,1996,21.585
uzb,1997,21.86
uzb,1998,26.548
uzb,1999,26.935
uzb,2000,24.447
uzb,2001,22.871
uzb,2002,20.824
uzb,2003,18.928
uzb,2004,17.043
uzb,2005,14.485
uzb,2006,12.33
uzb,2007,9.981
uzb,2008,10.089
uzb,2009,10.988
uzb,2010,12.016
uzb,2011,11.289
uzb,2012,11.475
uzb,2013,11.596
uzb,2014,12.21
uzb,2015,12.395
uzb,2016,12.32
uzb,2017,13.527
uzb,2018,13.425
uzb,2019,13.34
uzb,2020,15.367
vct,1991,36.132
vct,1992,36.176
vct,1993,36.37
vct,1994,37.109
vct,1995,36.958
vct,1996,37.718
vct,1997,37.984
vct,1998,38.345
vct,1999,38.802
vct,2000,39.221
vct,2001,39.585
vct,2002,38.845
vct,2003,38.311
vct,2004,38.03
vct,2005,37.607
vct,2006,37.018
vct,2007,36.895
vct,2008,36.555
vct,2009,36.964
vct,2010,37.162
vct,2011,37.132
vct,2012,37.185
vct,2013,37.335
vct,2014,37.555
vct,2015,37.728
vct,2016,37.689
vct,2017,37.735
vct,2018,37.688
vct,2019,37.815
vct,2020,40.619
ven,1991,16.61
ven,1992,13.466
ven,1993,11.451
ven,1994,14.758
ven,1995,17.794
ven,1996,20.291
ven,1997,19.401
ven,1998,19.17
ven,1999,24.635
ven,2000,23.993
ven,2001,22.311
ven,2002,27.035
ven,2003,27.949
ven,2004,25.789
ven,2005,18.258
ven,2006,15.37
ven,2007,13.58
ven,2008,12.356
ven,2009,12.128
ven,2010,14.172
ven,2011,14.036
ven,2012,14.082
ven,2013,16.149
ven,2014,14.79
ven,2015,13.237
ven,2016,11.733
ven,2017,12.284
ven,2018,12.205
ven,2019,12.133
ven,2020,14.682
vir,1991,25.707
vir,1992,25.884
vir,1993,25.622
vir,1994,25.146
vir,1995,25.147
vir,1996,24.965
vir,1997,25.21
vir,1998,24.181
vir,1999,23.717
vir,2000,22.664
vir,2001,22.436
vir,2002,22.501
vir,2003,22.913
vir,2004,22.837
vir,2005,22.559
vir,2006,21.18
vir,2007,20.779
vir,2008,20.878
vir,2009,23.864
vir,2010,23.9
vir,2011,25.027
vir,2012,25.456
vir,2013,26.938
vir,2014,26.695
vir,2015,25.667
vir,2016,26.645
vir,2017,25.622
vir,2018,25.719
vir,2019,25.892
vir,2020,27.52
vnm,1991,4.297
vnm,1992,4.054
vnm,1993,4.165
vnm,1994,4.132
vnm,1995,4.108
vnm,1996,4.18
vnm,1997,6.202
vnm,1998,4.84
vnm,1999,4.887
vnm,2000,4.978
vnm,2001,5.761
vnm,2002,4.469
vnm,2003,4.76
vnm,2004,4.561
vnm,2005,4.977
vnm,2006,5.45
vnm,2007,5.858
vnm,2008,5.196
vnm,2009,4.395
vnm,2010,3.379
vnm,2011,3.175
vnm,2012,3.598
vnm,2013,4.525
vnm,2014,4.661
vnm,2015,6.284
vnm,2016,6.75
vnm,2017,7.033
vnm,2018,4.545
vnm,2019,6.735
vnm,2020,7.291
vut,1991,4.126
vut,1992,4.141
vut,1993,4.196
vut,1994,3.971
vut,1995,4.224
vut,1996,4.167
vut,1997,4.079
vut,1998,4.185
vut,1999,4.193
vut,2000,4.028
vut,2001,4.295
vut,2002,4.328
vut,2003,4.044
vut,2004,4.07
vut,2005,4.055
vut,2006,3.996
vut,2007,4.195
vut,2008,4.164
vut,2009,4.288
vut,2010,4.385
vut,2011,4.335
vut,2012,4.408
vut,2013,4.438
vut,2014,4.376
vut,2015,4.478
vut,2016,4.393
vut,2017,4.393
vut,2018,4.537
vut,2019,4.555
vut,2020,5.134
wsm,1991,4.259
wsm,1992,4.914
wsm,1993,5.548
wsm,1994,6.43
wsm,1995,6.935
wsm,1996,7.709
wsm,1997,8.726
