geo,time,sp_rur_totl_zs
blr,1991,33.626
blr,1992,33.234
blr,1993,32.845
blr,1994,32.459
blr,1995,32.074
blr,1996,31.692
blr,1997,31.313
blr,1998,30.936
blr,1999,30.518
blr,2000,30.027
blr,2001,29.542
blr,2002,29.061
blr,2003,28.585
blr,2004,28.113
blr,2005,27.646
blr,2006,27.184
blr,2007,26.727
blr,2008,26.274
blr,2009,25.828
blr,2010,25.328
blr,2011,24.812
blr,2012,24.303
blr,2013,23.801
blr,2014,23.307
blr,2015,22.819
blr,2016,22.339
blr,2017,21.866
blr,2018,21.405
blr,2019,20.956
blr,2020,20.517
blz,1960,45.972
blz,1961,46.28
blz,1962,46.59
blz,1963,46.899
blz,1964,47.21
blz,1965,47.519
blz,1966,47.83
blz,1967,48.14
blz,1968,48.451
blz,1969,48.762
blz,1970,49.037
blz,1971,49.195
blz,1972,49.354
blz,1973,49.512
blz,1974,49.671
blz,1975,49.829
blz,1976,49.988
blz,1977,50.146
blz,1978,50.305
blz,1979,50.463
blz,1980,50.626
blz,1981,50.817
blz,1982,51.008
blz,1983,51.199
blz,1984,51.39
blz,1985,51.581
blz,1986,51.772
blz,1987,51.963
blz,1988,52.154
blz,1989,52.345
blz,1990,52.535
blz,1991,52.729
blz,1992,52.941
blz,1993,53.152
blz,1994,53.363
blz,1995,53.575
blz,1996,53.786
blz,1997,53.997
blz,1998,54.207
blz,1999,54.418
blz,2000,54.602
blz,2001,54.619
blz,2002,54.636
blz,2003,54.653
blz,2004,54.67
blz,2005,54.687
blz,2006,54.704
blz,2007,54.721
blz,2008,54.738
blz,2009,54.755
blz,2010,54.772
blz,2011,54.772
blz,2012,54.754
blz,2013,54.718
blz,2014,54.665
blz,2015,54.594
blz,2016,54.505
blz,2017,54.399
blz,2018,54.276
blz,2019,54.134
blz,2020,53.975
bmu,1960,0
bmu,1961,0
bmu,1962,0
bmu,1963,0
bmu,1964,0
bmu,1965,0
bmu,1966,0
bmu,1967,0
bmu,1968,0
bmu,1969,0
bmu,1970,0
bmu,1971,0
bmu,1972,0
bmu,1973,0
bmu,1974,0
bmu,1975,0
bmu,1976,0
bmu,1977,0
bmu,1978,0
bmu,1979,0
bmu,1980,0
bmu,1981,0
bmu,1982,0
bmu,1983,0
bmu,1984,0
bmu,1985,0
bmu,1986,0
bmu,1987,0
bmu,1988,0
bmu,1989,0
bmu,1990,0
bmu,1991,0
bmu,1992,0
bmu,1993,0
bmu,1994,0
bmu,1995,0
bmu,1996,0
bmu,1997,0
bmu,1998,0
bmu,1999,0
bmu,2000,0
bmu,2001,0
bmu,2002,0
bmu,2003,0
bmu,2004,0
bmu,2005,0
bmu,2006,0
bmu,2007,0
bmu,2008,0
bmu,2009,0
bmu,2010,0
bmu,2011,0
bmu,2012,0
bmu,2013,0
bmu,2014,0
bmu,2015,0
bmu,2016,0
bmu,2017,0
bmu,2018,0
bmu,2019,0
bmu,2020,0
bol,1960,63.238
bol,1961,62.941
bol,1962,62.643
bol,1963,62.344
bol,1964,62.043
bol,1965,61.743
bol,1966,61.441
bol,1967,61.138
bol,1968,60.834
bol,1969,60.53
bol,1970,60.224
bol,1971,59.918
bol,1972,59.611
bol,1973,59.304
bol,1974,58.996
bol,1975,58.686
bol,1976,58.376
bol,1977,57.554
bol,1978,56.558
bol,1979,55.557
bol,1980,54.549
bol,1981,53.541
bol,1982,52.528
bol,1983,51.514
bol,1984,50.496
bol,1985,49.481
bol,1986,48.465
bol,1987,47.451
bol,1988,46.437
bol,1989,45.429
bol,1990,44.423
bol,1991,43.421
bol,1992,42.459
bol,1993,41.921
bol,1994,41.385
bol,1995,40.85
bol,1996,40.318
bol,1997,39.788
bol,1998,39.261
bol,1999,38.736
bol,2000,38.213
bol,2001,37.694
bol,2002,37.217
bol,2003,36.752
bol,2004,36.289
bol,2005,35.83
bol,2006,35.372
bol,2007,34.918
bol,2008,34.465
bol,2009,34.016
bol,2010,33.57
bol,2011,33.126
bol,2012,32.685
bol,2013,32.301
bol,2014,31.953
bol,2015,31.607
bol,2016,31.262
bol,2017,30.92
bol,2018,30.575
bol,2019,30.227
bol,2020,29.877
bra,1960,53.861
bra,1961,52.878
bra,1962,51.901
bra,1963,50.922
bra,1964,49.941
bra,1965,48.963
bra,1966,47.984
bra,1967,47.007
bra,1968,46.03
bra,1969,45.06
bra,1970,44.091
bra,1971,43.106
bra,1972,42.121
bra,1973,41.145
bra,1974,40.174
bra,1975,39.211
bra,1976,38.255
bra,1977,37.311
bra,1978,36.375
bra,1979,35.449
bra,1980,34.532
bra,1981,33.63
bra,1982,32.738
bra,1983,31.858
bra,1984,30.99
bra,1985,30.138
bra,1986,29.297
bra,1987,28.471
bra,1988,27.658
bra,1989,26.861
bra,1990,26.078
bra,1991,25.31
bra,1992,24.556
bra,1993,23.819
bra,1994,23.097
bra,1995,22.39
bra,1996,21.698
bra,1997,20.952
bra,1998,20.219
bra,1999,19.504
bra,2000,18.808
bra,2001,18.447
bra,2002,18.12
bra,2003,17.797
bra,2004,17.479
bra,2005,17.166
bra,2006,16.857
bra,2007,16.552
bra,2008,16.251
bra,2009,15.956
bra,2010,15.665
bra,2011,15.369
bra,2012,15.077
bra,2013,14.791
bra,2014,14.508
bra,2015,14.23
bra,2016,13.958
bra,2017,13.691
bra,2018,13.431
bra,2019,13.176
bra,2020,12.927
brb,1960,63.223
brb,1961,63.151
brb,1962,63.078
brb,1963,63.005
brb,1964,62.932
brb,1965,62.859
brb,1966,62.786
brb,1967,62.713
brb,1968,62.64
brb,1969,62.567
brb,1970,62.45
brb,1971,62.191
brb,1972,61.93
brb,1973,61.669
brb,1974,61.408
brb,1975,61.145
brb,1976,60.882
brb,1977,60.619
brb,1978,60.354
brb,1979,60.09
brb,1980,59.898
brb,1981,60.172
brb,1982,60.446
brb,1983,60.72
brb,1984,60.993
brb,1985,61.264
brb,1986,61.536
brb,1987,61.806
brb,1988,62.077
brb,1989,62.346
brb,1990,62.63
brb,1991,62.994
brb,1992,63.357
brb,1993,63.717
brb,1994,64.076
brb,1995,64.434
brb,1996,64.79
brb,1997,65.144
brb,1998,65.497
brb,1999,65.848
brb,2000,66.173
brb,2001,66.371
brb,2002,66.569
brb,2003,66.766
brb,2004,66.963
brb,2005,67.159
brb,2006,67.354
brb,2007,67.549
brb,2008,67.744
brb,2009,67.937
brb,2010,68.13
brb,2011,68.3
brb,2012,68.447
brb,2013,68.571
brb,2014,68.672
brb,2015,68.751
brb,2016,68.807
brb,2017,68.841
brb,2018,68.853
brb,2019,68.842
brb,2020,68.809
brn,1960,56.599
brn,1961,54.772
brn,1962,52.93
brn,1963,51.08
brn,1964,49.224
brn,1965,47.375
brn,1966,45.531
brn,1967,43.7
brn,1968,41.882
brn,1969,40.092
brn,1970,38.325
brn,1971,36.588
brn,1972,36.264
brn,1973,36.111
brn,1974,35.959
brn,1975,35.807
brn,1976,35.655
brn,1977,35.504
brn,1978,35.353
brn,1979,35.202
brn,1980,35.051
brn,1981,34.901
brn,1982,34.751
brn,1983,34.601
brn,1984,34.452
brn,1985,34.303
brn,1986,34.154
brn,1987,34.006
brn,1988,33.857
brn,1989,33.71
brn,1990,33.562
brn,1991,33.415
brn,1992,32.922
brn,1993,32.396
brn,1994,31.874
brn,1995,31.356
brn,1996,30.842
brn,1997,30.334
brn,1998,29.83
brn,1999,29.331
brn,2000,28.836
brn,2001,28.348
brn,2002,27.954
brn,2003,27.579
brn,2004,27.206
brn,2005,26.837
brn,2006,26.471
brn,2007,26.108
brn,2008,25.748
brn,2009,25.392
brn,2010,25.039
brn,2011,24.69
brn,2012,24.344
brn,2013,24.003
brn,2014,23.668
brn,2015,23.337
brn,2016,23.01
brn,2017,22.688
brn,2018,22.371
brn,2019,22.058
brn,2020,21.75
btn,1960,96.404
btn,1961,96.208
btn,1962,96.001
btn,1963,95.783
btn,1964,95.554
btn,1965,95.313
btn,1966,95.06
btn,1967,94.793
btn,1968,94.513
btn,1969,94.219
btn,1970,93.911
btn,1971,93.587
btn,1972,93.246
btn,1973,92.89
btn,1974,92.516
btn,1975,92.124
btn,1976,91.712
btn,1977,91.283
btn,1978,90.832
btn,1979,90.361
btn,1980,89.868
btn,1981,89.354
btn,1982,88.816
btn,1983,88.255
btn,1984,87.668
btn,1985,87.059
btn,1986,86.423
btn,1987,85.76
btn,1988,85.071
btn,1989,84.355
btn,1990,83.612
btn,1991,82.839
btn,1992,82.038
btn,1993,81.209
btn,1994,80.351
btn,1995,79.463
btn,1996,78.544
btn,1997,77.599
btn,1998,76.623
btn,1999,75.617
btn,2000,74.582
btn,2001,73.52
btn,2002,72.43
btn,2003,71.312
btn,2004,70.165
btn,2005,69.035
btn,2006,68.288
btn,2007,67.531
btn,2008,66.764
btn,2009,65.99
btn,2010,65.207
btn,2011,64.415
btn,2012,63.629
btn,2013,62.851
btn,2014,62.082
btn,2015,61.322
btn,2016,60.572
btn,2017,59.833
btn,2018,59.105
btn,2019,58.388
btn,2020,57.684
bwa,1960,96.94
bwa,1961,96.903
bwa,1962,96.866
bwa,1963,96.829
bwa,1964,96.682
bwa,1965,96.161
bwa,1966,95.563
bwa,1967,94.876
bwa,1968,94.088
bwa,1969,93.19
bwa,1970,92.166
bwa,1971,91.002
bwa,1972,90.305
bwa,1973,89.619
bwa,1974,88.89
bwa,1975,88.116
bwa,1976,87.295
bwa,1977,86.428
bwa,1978,85.511
bwa,1979,84.543
bwa,1980,83.521
bwa,1981,82.448
bwa,1982,80.511
bwa,1983,78.277
bwa,1984,75.861
bwa,1985,73.276
bwa,1986,70.517
bwa,1987,67.599
bwa,1988,64.533
bwa,1989,61.352
bwa,1990,58.067
bwa,1991,54.708
bwa,1992,53.557
bwa,1993,52.714
bwa,1994,51.867
bwa,1995,51.019
bwa,1996,50.17
bwa,1997,49.323
bwa,1998,48.475
bwa,1999,47.628
bwa,2000,46.781
bwa,2001,45.938
bwa,2002,45.43
bwa,2003,44.971
bwa,2004,44.512
bwa,2005,44.056
bwa,2006,43.6
bwa,2007,42.072
bwa,2008,40.556
bwa,2009,39.063
bwa,2010,37.588
bwa,2011,36.135
bwa,2012,35.232
bwa,2013,34.428
bwa,2014,33.632
bwa,2015,32.845
bwa,2016,32.067
bwa,2017,31.3
bwa,2018,30.554
bwa,2019,29.828
bwa,2020,29.123
caf,1960,79.9
caf,1961,79.249
caf,1962,78.582
caf,1963,77.9
caf,1964,77.197
caf,1965,76.481
caf,1966,75.748
caf,1967,75
caf,1968,74.185
caf,1969,73.355
caf,1970,72.508
caf,1971,71.644
caf,1972,70.762
caf,1973,69.867
caf,1974,68.955
caf,1975,68.029
caf,1976,67.425
caf,1977,67.103
caf,1978,66.779
caf,1979,66.454
caf,1980,66.126
caf,1981,65.798
caf,1982,65.468
caf,1983,65.136
caf,1984,64.802
caf,1985,64.468
caf,1986,64.132
caf,1987,63.794
caf,1988,63.455
caf,1989,63.256
caf,1990,63.175
caf,1991,63.094
caf,1992,63.013
caf,1993,62.932
caf,1994,62.851
caf,1995,62.769
caf,1996,62.688
caf,1997,62.606
caf,1998,62.525
caf,1999,62.443
caf,2000,62.361
caf,2001,62.28
caf,2002,62.198
caf,2003,62.116
caf,2004,62.034
caf,2005,61.931
caf,2006,61.807
caf,2007,61.661
caf,2008,61.494
caf,2009,61.306
caf,2010,61.096
caf,2011,60.865
caf,2012,60.612
caf,2013,60.337
caf,2014,60.041
caf,2015,59.723
caf,2016,59.382
caf,2017,59.02
caf,2018,58.636
caf,2019,58.23
caf,2020,57.802
can,1960,30.939
can,1961,30.332
can,1962,29.506
can,1963,28.693
can,1964,27.893
can,1965,27.108
can,1966,26.358
can,1967,25.845
can,1968,25.338
can,1969,24.839
can,1970,24.346
can,1971,23.91
can,1972,24.029
can,1973,24.149
can,1974,24.269
can,1975,24.389
can,1976,24.497
can,1977,24.457
can,1978,24.417
can,1979,24.377
can,1980,24.337
can,1981,24.288
can,1982,24.126
can,1983,23.965
can,1984,23.805
can,1985,23.646
can,1986,23.498
can,1987,23.478
can,1988,23.458
can,1989,23.438
can,1990,23.418
can,1991,23.38
can,1992,23.113
can,1993,22.848
can,1994,22.586
can,1995,22.325
can,1996,22.049
can,1997,21.66
can,1998,21.276
can,1999,20.897
can,2000,20.522
can,2001,20.19
can,2002,20.112
can,2003,20.033
can,2004,19.955
can,2005,19.878
can,2006,19.787
can,2007,19.604
can,2008,19.422
can,2009,19.242
can,2010,19.063
can,2011,18.904
can,2012,18.863
can,2013,18.822
can,2014,18.782
can,2015,18.741
can,2016,18.7
can,2017,18.65
can,2018,18.589
can,2019,18.518
can,2020,18.438
chanisl,1960,61.3
chanisl,1961,61.564
chanisl,1962,61.828
chanisl,1963,62.091
chanisl,1964,62.354
chanisl,1965,62.615
chanisl,1966,62.876
chanisl,1967,63.136
chanisl,1968,63.396
chanisl,1969,63.654
chanisl,1970,63.912
chanisl,1971,64.197
chanisl,1972,64.606
chanisl,1973,65.011
chanisl,1974,65.415
chanisl,1975,65.817
chanisl,1976,66.217
chanisl,1977,66.613
chanisl,1978,67.008
chanisl,1979,67.401
chanisl,1980,67.791
chanisl,1981,68.091
chanisl,1982,68.11
chanisl,1983,68.129
chanisl,1984,68.149
chanisl,1985,68.168
chanisl,1986,68.187
chanisl,1987,68.293
chanisl,1988,68.398
chanisl,1989,68.503
chanisl,1990,68.608
chanisl,1991,68.738
chanisl,1992,68.924
chanisl,1993,69.109
chanisl,1994,69.294
chanisl,1995,69.478
chanisl,1996,69.6
chanisl,1997,69.584
chanisl,1998,69.568
chanisl,1999,69.551
chanisl,2000,69.535
chanisl,2001,69.505
chanisl,2002,69.443
chanisl,2003,69.381
chanisl,2004,69.319
chanisl,2005,69.257
chanisl,2006,69.195
chanisl,2007,69.133
chanisl,2008,69.071
chanisl,2009,69.008
chanisl,2010,68.946
chanisl,2011,68.909
chanisl,2012,68.941
chanisl,2013,68.973
chanisl,2014,69.005
chanisl,2015,69.038
chanisl,2016,69.07
chanisl,2017,69.086
chanisl,2018,69.086
chanisl,2019,69.069
chanisl,2020,69.037
che,1960,29.076
che,1961,28.757
che,1962,28.461
che,1963,28.166
che,1964,27.873
che,1965,27.583
che,1966,27.294
che,1967,27.007
che,1968,26.721
che,1969,26.439
che,1970,26.157
che,1971,26.008
che,1972,25.954
che,1973,25.9
che,1974,25.846
che,1975,25.792
che,1976,25.738
che,1977,25.684
che,1978,25.63
che,1979,25.576
che,1980,25.523
che,1981,25.534
che,1982,25.594
che,1983,25.654
che,1984,25.714
che,1985,25.773
che,1986,25.833
che,1987,25.893
che,1988,25.954
che,1989,26.014
che,1990,26.074
che,1991,26.131
che,1992,26.185
che,1993,26.238
che,1994,26.292
che,1995,26.346
che,1996,26.4
che,1997,26.454
che,1998,26.508
che,1999,26.562
che,2000,26.617
che,2001,26.625
che,2002,26.599
che,2003,26.573
che,2004,26.548
che,2005,26.522
che,2006,26.496
che,2007,26.47
che,2008,26.444
che,2009,26.419
che,2010,26.393
che,2011,26.369
che,2012,26.347
che,2013,26.326
che,2014,26.304
che,2015,26.282
che,2016,26.261
che,2017,26.239
che,2018,26.203
che,2019,26.151
che,2020,26.085
chl,1960,32.164
chl,1961,31.34
chl,1962,30.565
chl,1963,29.8
chl,1964,29.045
chl,1965,28.304
chl,1966,27.573
chl,1967,26.854
chl,1968,26.146
chl,1969,25.453
chl,1970,24.773
chl,1971,24.117
chl,1972,23.472
chl,1973,22.841
chl,1974,22.222
chl,1975,21.614
chl,1976,21.018
chl,1977,20.435
chl,1978,19.864
chl,1979,19.305
chl,1980,18.757
chl,1981,18.222
chl,1982,17.774
chl,1983,17.641
chl,1984,17.508
chl,1985,17.376
chl,1986,17.245
chl,1987,17.115
chl,1988,16.986
chl,1989,16.857
chl,1990,16.729
chl,1991,16.602
chl,1992,16.436
chl,1993,16.104
chl,1994,15.777
chl,1995,15.455
chl,1996,15.139
chl,1997,14.828
chl,1998,14.523
chl,1999,14.222
chl,2000,13.927
chl,2001,13.637
chl,2002,13.394
chl,2003,13.335
chl,2004,13.275
chl,2005,13.217
chl,2006,13.158
chl,2007,13.1
chl,2008,13.041
chl,2009,12.983
chl,2010,12.926
chl,2011,12.868
chl,2012,12.811
chl,2013,12.754
chl,2014,12.697
chl,2015,12.64
chl,2016,12.578
chl,2017,12.51
chl,2018,12.436
chl,2019,12.357
chl,2020,12.273
chn,1960,83.797
chn,1961,83.292
chn,1962,82.774
chn,1963,82.243
chn,1964,81.701
chn,1965,81.914
chn,1966,82.085
chn,1967,82.215
chn,1968,82.344
chn,1969,82.472
chn,1970,82.6
chn,1971,82.708
chn,1972,82.816
chn,1973,82.816
chn,1974,82.708
chn,1975,82.6
chn,1976,82.54
chn,1977,82.48
chn,1978,82.1
chn,1979,81.383
chn,1980,80.642
chn,1981,79.882
chn,1982,79.098
chn,1983,78.455
chn,1984,77.797
chn,1985,77.126
chn,1986,76.441
chn,1987,75.741
chn,1988,75.026
chn,1989,74.299
chn,1990,73.558
chn,1991,72.688
chn,1992,71.8
chn,1993,70.897
chn,1994,69.976
chn,1995,69.039
chn,1996,68.084
chn,1997,67.117
chn,1998,66.133
chn,1999,65.135
chn,2000,64.123
chn,2001,62.907
chn,2002,61.575
chn,2003,60.224
chn,2004,58.856
chn,2005,57.478
chn,2006,56.132
chn,2007,54.801
chn,2008,53.461
chn,2009,52.12
chn,2010,50.774
chn,2011,49.489
chn,2012,48.235
chn,2013,46.987
chn,2014,45.741
chn,2015,44.5
chn,2016,43.264
chn,2017,42.04
chn,2018,40.848
chn,2019,39.692
chn,2020,38.572
civ,1960,82.321
civ,1961,81.089
civ,1962,79.79
civ,1963,78.425
civ,1964,76.993
civ,1965,75.5
civ,1966,74.794
civ,1967,74.074
civ,1968,73.341
civ,1969,72.596
civ,1970,71.837
civ,1971,71.066
civ,1972,70.281
civ,1973,69.487
civ,1974,68.679
civ,1975,67.771
civ,1976,66.406
civ,1977,65.017
civ,1978,63.6
civ,1979,63.386
civ,1980,63.171
civ,1981,62.956
civ,1982,62.74
civ,1983,62.524
civ,1984,62.307
civ,1985,62.09
civ,1986,61.873
civ,1987,61.654
civ,1988,61.392
civ,1989,61.024
civ,1990,60.655
civ,1991,60.284
civ,1992,59.912
civ,1993,59.539
civ,1994,59.165
civ,1995,58.79
civ,1996,58.413
civ,1997,58.036
civ,1998,57.658
civ,1999,57.259
civ,2000,56.845
civ,2001,56.432
civ,2002,56.017
civ,2003,55.601
civ,2004,55.183
civ,2005,54.766
civ,2006,54.348
civ,2007,53.929
civ,2008,53.509
civ,2009,53.09
civ,2010,52.67
civ,2011,52.249
civ,2012,51.828
civ,2013,51.407
civ,2014,50.986
civ,2015,50.556
civ,2016,50.119
civ,2017,49.674
civ,2018,49.221
civ,2019,48.761
civ,2020,48.294
cmr,1960,86.063
cmr,1961,85.512
cmr,1962,84.942
cmr,1963,84.353
cmr,1964,83.745
cmr,1965,83.12
cmr,1966,82.475
cmr,1967,81.81
cmr,1968,81.125
cmr,1969,80.423
cmr,1970,79.7
cmr,1971,78.416
cmr,1972,77.073
cmr,1973,75.676
cmr,1974,74.22
cmr,1975,72.708
cmr,1976,71.322
cmr,1977,70.531
cmr,1978,69.726
cmr,1979,68.909
cmr,1980,68.079
cmr,1981,67.239
cmr,1982,66.387
cmr,1983,65.524
cmr,1984,64.65
cmr,1985,63.768
cmr,1986,62.876
cmr,1987,62.059
cmr,1988,61.489
cmr,1989,60.918
cmr,1990,60.343
cmr,1991,59.765
cmr,1992,59.183
cmr,1993,58.601
cmr,1994,58.015
cmr,1995,57.427
cmr,1996,56.836
cmr,1997,56.245
cmr,1998,55.652
cmr,1999,55.056
cmr,2000,54.458
cmr,2001,53.861
cmr,2002,53.262
cmr,2003,52.662
cmr,2004,52.06
cmr,2005,51.459
cmr,2006,50.857
cmr,2007,50.254
cmr,2008,49.65
cmr,2009,49.046
cmr,2010,48.441
cmr,2011,47.836
cmr,2012,47.231
cmr,2013,46.627
cmr,2014,46.024
cmr,2015,45.422
cmr,2016,44.821
cmr,2017,44.223
cmr,2018,43.626
cmr,2019,43.032
cmr,2020,42.44
cod,1960,77.7
cod,1961,77.477
cod,1962,77.251
cod,1963,77.024
cod,1964,76.796
cod,1965,76.566
cod,1966,76.334
cod,1967,76.101
cod,1968,75.866
cod,1969,75.63
cod,1970,75.392
cod,1971,75.153
cod,1972,74.911
cod,1973,74.669
cod,1974,74.425
cod,1975,74.179
cod,1976,73.932
cod,1977,73.683
cod,1978,73.433
cod,1979,73.181
cod,1980,72.928
cod,1981,72.673
cod,1982,72.417
cod,1983,72.16
cod,1984,71.9
cod,1985,71.487
cod,1986,71.07
cod,1987,70.65
cod,1988,70.225
cod,1989,69.798
cod,1990,69.367
cod,1991,68.933
cod,1992,68.494
cod,1993,68.054
cod,1994,67.61
cod,1995,67.162
cod,1996,66.711
cod,1997,66.258
cod,1998,65.801
cod,1999,65.341
cod,2000,64.878
cod,2001,64.413
cod,2002,63.945
cod,2003,63.474
cod,2004,63
cod,2005,62.519
cod,2006,62.029
cod,2007,61.53
cod,2008,61.024
cod,2009,60.509
cod,2010,59.987
cod,2011,59.456
cod,2012,58.918
cod,2013,58.373
cod,2014,57.82
cod,2015,57.26
cod,2016,56.693
cod,2017,56.12
cod,2018,55.54
cod,2019,54.954
cod,2020,54.362
cog,1960,68.399
cog,1961,67.682
cog,1962,66.955
cog,1963,66.22
cog,1964,65.476
cog,1965,64.727
cog,1966,63.969
cog,1967,63.204
cog,1968,62.431
cog,1969,61.655
cog,1970,60.871
cog,1971,60.081
cog,1972,59.285
cog,1973,58.486
cog,1974,57.643
cog,1975,56.736
cog,1976,55.823
cog,1977,54.909
cog,1978,53.99
cog,1979,53.068
cog,1980,52.143
cog,1981,51.219
cog,1982,50.293
cog,1983,49.367
cog,1984,48.44
cog,1985,47.779
cog,1986,47.358
cog,1987,46.936
cog,1988,46.515
cog,1989,46.095
cog,1990,45.676
cog,1991,45.257
cog,1992,44.838
cog,1993,44.42
cog,1994,44.004
cog,1995,43.587
cog,1996,43.168
cog,1997,42.701
cog,1998,42.234
cog,1999,41.769
cog,2000,41.305
cog,2001,40.844
cog,2002,40.383
cog,2003,39.924
cog,2004,39.467
cog,2005,39.012
cog,2006,38.559
cog,2007,38.107
cog,2008,37.654
cog,2009,37.2
cog,2010,36.744
cog,2011,36.288
cog,2012,35.831
cog,2013,35.373
cog,2014,34.915
cog,2015,34.457
cog,2016,33.999
cog,2017,33.541
cog,2018,33.084
cog,2019,32.627
cog,2020,32.171
col,1960,53.732
col,1961,52.298
col,1962,50.857
col,1963,49.416
col,1964,47.973
col,1965,47.18
col,1966,46.413
col,1967,45.648
col,1968,44.883
col,1969,44.123
col,1970,43.365
col,1971,42.61
col,1972,41.857
col,1973,41.11
col,1974,40.393
col,1975,39.694
col,1976,38.997
col,1977,38.307
col,1978,37.621
col,1979,36.939
col,1980,36.262
col,1981,35.592
col,1982,34.927
col,1983,34.267
col,1984,33.613
col,1985,32.966
col,1986,32.434
col,1987,31.949
col,1988,31.468
col,1989,30.992
col,1990,30.519
col,1991,30.051
col,1992,29.585
col,1993,29.126
col,1994,28.672
col,1995,28.223
col,1996,27.777
col,1997,27.338
col,1998,26.902
col,1999,26.47
col,2000,26.043
col,2001,25.621
col,2002,25.203
col,2003,24.789
col,2004,24.38
col,2005,23.976
col,2006,23.577
col,2007,23.184
col,2008,22.796
col,2009,22.413
col,2010,22.036
col,2011,21.665
col,2012,21.299
col,2013,20.939
col,2014,20.585
col,2015,20.236
col,2016,19.892
col,2017,19.554
col,2018,19.222
col,2019,18.896
col,2020,18.575
com,1960,87.449
com,1961,86.652
com,1962,85.811
com,1963,84.926
com,1964,83.996
com,1965,83.022
com,1966,82
com,1967,81.66
com,1968,81.315
com,1969,80.965
com,1970,80.61
com,1971,80.25
com,1972,79.885
com,1973,79.516
com,1974,79.141
com,1975,78.761
com,1976,78.375
com,1977,77.986
com,1978,77.59
com,1979,77.19
com,1980,76.785
com,1981,76.351
com,1982,75.905
com,1983,75.452
com,1984,74.994
com,1985,74.531
com,1986,74.062
com,1987,73.587
com,1988,73.107
com,1989,72.622
com,1990,72.131
com,1991,71.634
com,1992,71.565
com,1993,71.61
com,1994,71.654
com,1995,71.699
com,1996,71.743
com,1997,71.787
com,1998,71.832
com,1999,71.876
com,2000,71.92
com,2001,71.964
com,2002,72.008
com,2003,72.053
com,2004,72.097
com,2005,72.125
com,2006,72.137
com,2007,72.133
com,2008,72.114
com,2009,72.079
com,2010,72.027
com,2011,71.96
com,2012,71.877
com,2013,71.777
com,2014,71.662
com,2015,71.53
com,2016,71.381
com,2017,71.216
com,2018,71.035
com,2019,70.836
com,2020,70.62
cpv,1960,83.321
cpv,1961,83.052
cpv,1962,82.776
cpv,1963,82.497
cpv,1964,82.213
cpv,1965,81.927
cpv,1966,81.637
cpv,1967,81.343
cpv,1968,81.046
cpv,1969,80.745
cpv,1970,80.441
cpv,1971,80.1
cpv,1972,79.728
cpv,1973,79.351
cpv,1974,78.969
cpv,1975,78.581
cpv,1976,78.188
cpv,1977,77.791
cpv,1978,77.388
cpv,1979,76.98
cpv,1980,76.482
cpv,1981,75.005
cpv,1982,73.465
cpv,1983,71.867
cpv,1984,70.208
cpv,1985,68.5
cpv,1986,66.115
cpv,1987,63.645
cpv,1988,61.098
cpv,1989,58.496
cpv,1990,55.88
cpv,1991,54.956
cpv,1992,54.027
cpv,1993,53.098
cpv,1994,52.166
cpv,1995,51.232
cpv,1996,50.296
cpv,1997,49.363
cpv,1998,48.428
cpv,1999,47.495
cpv,2000,46.565
cpv,2001,45.709
cpv,2002,44.854
cpv,2003,44.003
cpv,2004,43.154
cpv,2005,42.311
cpv,2006,41.471
cpv,2007,40.637
cpv,2008,39.806
cpv,2009,38.984
cpv,2010,38.179
cpv,2011,37.678
cpv,2012,37.179
cpv,2013,36.683
cpv,2014,36.19
cpv,2015,35.7
cpv,2016,35.216
cpv,2017,34.739
cpv,2018,34.268
cpv,2019,33.805
cpv,2020,33.348
cri,1960,65.746
cri,1961,65.671
cri,1962,65.596
cri,1963,65.394
cri,1964,64.803
cri,1965,64.209
cri,1966,63.61
cri,1967,63.007
cri,1968,62.399
cri,1969,61.788
cri,1970,61.173
cri,1971,60.555
cri,1972,59.932
cri,1973,59.345
cri,1974,58.998
cri,1975,58.651
cri,1976,58.302
cri,1977,57.954
cri,1978,57.604
cri,1979,57.253
cri,1980,56.901
cri,1981,56.55
cri,1982,56.197
cri,1983,55.844
cri,1984,55.458
cri,1985,54.555
cri,1986,53.647
cri,1987,52.736
cri,1988,51.823
cri,1989,50.911
cri,1990,49.997
cri,1991,49.083
cri,1992,48.168
cri,1993,47.257
cri,1994,46.347
cri,1995,45.439
cri,1996,44.533
cri,1997,43.633
cri,1998,42.736
cri,1999,41.843
cri,2000,40.948
cri,2001,39.59
cri,2002,38.247
cri,2003,36.92
cri,2004,35.612
cri,2005,34.328
cri,2006,33.065
cri,2007,31.826
cri,2008,30.61
cri,2009,29.425
cri,2010,28.264
cri,2011,27.132
cri,2012,26.054
cri,2013,25.03
cri,2014,24.059
cri,2015,23.138
cri,2016,22.265
cri,2017,21.44
cri,2018,20.66
cri,2019,19.924
cri,2020,19.229
cub,1960,41.599
cub,1961,41.412
cub,1962,41.224
cub,1963,41.037
cub,1964,40.85
cub,1965,40.663
cub,1966,40.477
cub,1967,40.291
cub,1968,40.105
cub,1969,39.919
cub,1970,39.734
cub,1971,39.024
cub,1972,38.2
cub,1973,37.386
cub,1974,36.577
cub,1975,35.776
cub,1976,34.982
cub,1977,34.198
cub,1978,33.421
cub,1979,32.654
cub,1980,31.894
cub,1981,31.147
cub,1982,30.586
cub,1983,30.075
cub,1984,29.567
cub,1985,29.067
