geo,time,sp_pop_1564_fe_in
rwa,1971,976216
rwa,1972,1009056
rwa,1973,1043149
rwa,1974,1078371
rwa,1975,1114729
rwa,1976,1147779
rwa,1977,1182721
rwa,1978,1219472
rwa,1979,1257979
rwa,1980,1298208
rwa,1981,1332849
rwa,1982,1368315
rwa,1983,1407090
rwa,1984,1452302
rwa,1985,1504996
rwa,1986,1570005
rwa,1987,1644779
rwa,1988,1715110
rwa,1989,1765966
rwa,1990,1791368
rwa,1991,1767807
rwa,1992,1714487
rwa,1993,1658419
rwa,1994,1631878
rwa,1995,1653253
rwa,1996,1695754
rwa,1997,1793450
rwa,1998,1916502
rwa,1999,2034257
rwa,2000,2132161
rwa,2001,2229082
rwa,2002,2303096
rwa,2003,2364750
rwa,2004,2425689
rwa,2005,2492953
rwa,2006,2563385
rwa,2007,2638326
rwa,2008,2716396
rwa,2009,2796629
rwa,2010,2878539
rwa,2011,2955571
rwa,2012,3036895
rwa,2013,3122013
rwa,2014,3209422
rwa,2015,3298430
rwa,2016,3396101
rwa,2017,3492882
rwa,2018,3590755
rwa,2019,3693082
rwa,2020,3801197
sau,1960,1074395
sau,1961,1104100
sau,1962,1137257
sau,1963,1173147
sau,1964,1210992
sau,1965,1250475
sau,1966,1288472
sau,1967,1329443
sau,1968,1373785
sau,1969,1422033
sau,1970,1474630
sau,1971,1532102
sau,1972,1595120
sau,1973,1663029
sau,1974,1735253
sau,1975,1811438
sau,1976,1884125
sau,1977,1962674
sau,1978,2048914
sau,1979,2144990
sau,1980,2252283
sau,1981,2386263
sau,1982,2532421
sau,1983,2686195
sau,1984,2842820
sau,1985,2998425
sau,1986,3115332
sau,1987,3227108
sau,1988,3332515
sau,1989,3433697
sau,1990,3536225
sau,1991,3652249
sau,1992,3773698
sau,1993,3904542
sau,1994,4048641
sau,1995,4206654
sau,1996,4416311
sau,1997,4627680
sau,1998,4831444
sau,1999,5022616
sau,2000,5204541
sau,2001,5400752
sau,2002,5595928
sau,2003,5794699
sau,2004,6002681
sau,2005,6222277
sau,2006,6471874
sau,2007,6735540
sau,2008,7010182
sau,2009,7292047
sau,2010,7579573
sau,2011,7925626
sau,2012,8272448
sau,2013,8608591
sau,2014,8918729
sau,2015,9191304
sau,2016,9371313
sau,2017,9515269
sau,2018,9633802
sau,2019,9747760
sau,2020,9875492
sdn,1960,1961182
sdn,1961,2012556
sdn,1962,2068219
sdn,1963,2127859
sdn,1964,2191207
sdn,1965,2258125
sdn,1966,2320897
sdn,1967,2388735
sdn,1968,2461129
sdn,1969,2537501
sdn,1970,2617606
sdn,1971,2693716
sdn,1972,2775258
sdn,1973,2862485
sdn,1974,2955914
sdn,1975,3055872
sdn,1976,3156405
sdn,1977,3265164
sdn,1978,3381504
sdn,1979,3504918
sdn,1980,3635112
sdn,1981,3763644
sdn,1982,3901266
sdn,1983,4046448
sdn,1984,4197452
sdn,1985,4353536
sdn,1986,4503341
sdn,1987,4658679
sdn,1988,4823644
sdn,1989,5003108
sdn,1990,5199511
sdn,1991,5417522
sdn,1992,5651138
sdn,1993,5892714
sdn,1994,6132610
sdn,1995,6364130
sdn,1996,6546676
sdn,1997,6722442
sdn,1998,6895546
sdn,1999,7071344
sdn,2000,7254443
sdn,2001,7444044
sdn,2002,7642156
sdn,2003,7847706
sdn,2004,8060041
sdn,2005,8278222
sdn,2006,8482659
sdn,2007,8693688
sdn,2008,8912647
sdn,2009,9140966
sdn,2010,9380466
sdn,2011,9635153
sdn,2012,9905656
sdn,2013,10191011
sdn,2014,10489508
sdn,2015,10799264
sdn,2016,11111207
sdn,2017,11435443
sdn,2018,11771161
sdn,2019,12117629
sdn,2020,12474073
sen,1960,866509
sen,1961,883965
sen,1962,902448
sen,1963,922454
sen,1964,945064
sen,1965,970871
sen,1966,993239
sen,1967,1019632
sen,1968,1049496
sen,1969,1081932
sen,1970,1116395
sen,1971,1144474
sen,1972,1175899
sen,1973,1209722
sen,1974,1245016
sen,1975,1281228
sen,1976,1304974
sen,1977,1330775
sen,1978,1358840
sen,1979,1389636
sen,1980,1423647
sen,1981,1456678
sen,1982,1493896
sen,1983,1535098
sen,1984,1580321
sen,1985,1629552
sen,1986,1676778
sen,1987,1729818
sen,1988,1787583
sen,1989,1848693
sen,1990,1912515
sen,1991,1976823
sen,1992,2043567
sen,1993,2112909
sen,1994,2185444
sen,1995,2261358
sen,1996,2330966
sen,1997,2404550
sen,1998,2481759
sen,1999,2561805
sen,2000,2644304
sen,2001,2723806
sen,2002,2806961
sen,2003,2893457
sen,2004,2982908
sen,2005,3074987
sen,2006,3165238
sen,2007,3257888
sen,2008,3353367
sen,2009,3452488
sen,2010,3555566
sen,2011,3656204
sen,2012,3762353
sen,2013,3872953
sen,2014,3986888
sen,2015,4103886
sen,2016,4223207
sen,2017,4347713
sen,2018,4477246
sen,2019,4611749
sen,2020,4751305
sgp,1960,413872
sgp,1961,424507
sgp,1962,436127
sgp,1963,449997
sgp,1964,466571
sgp,1965,484273
sgp,1966,505152
sgp,1967,525444
sgp,1968,544046
sgp,1969,562610
sgp,1970,582720
sgp,1971,604941
sgp,1972,627366
sgp,1973,650408
sgp,1974,673140
sgp,1975,695682
sgp,1976,715984
sgp,1977,739029
sgp,1978,761923
sgp,1979,784150
sgp,1980,804005
sgp,1981,853425
sgp,1982,897887
sgp,1983,913414
sgp,1984,935105
sgp,1985,942603
sgp,1986,950540
sgp,1987,976781
sgp,1988,1014693
sgp,1989,1055758
sgp,1990,1104687
sgp,1991,1138639
sgp,1992,1172978
sgp,1993,1200725
sgp,1994,1236091
sgp,1995,1271525
sgp,1996,1318946
sgp,1997,1360823
sgp,1998,1408123
sgp,1999,1423223
sgp,2000,1454668
sgp,2001,1499606
sgp,2002,1521389
sgp,2003,1509349
sgp,2004,1538495
sgp,2005,1581709
sgp,2006,1631630
sgp,2007,1698281
sgp,2008,1788902
sgp,2009,1843397
sgp,2010,1877125
sgp,2011,1908065
sgp,2012,1948880
sgp,2013,1977196
sgp,2014,2000941
sgp,2015,2021032
sgp,2016,2037279
sgp,2017,2020947
sgp,2018,2007357
sgp,2019,2006294
sgp,2020,1977125
slb,1960,29468
slb,1961,30432
slb,1962,31411
slb,1963,32383
slb,1964,33362
slb,1965,34365
slb,1966,35480
slb,1967,36627
slb,1968,37837
slb,1969,39124
slb,1970,40490
slb,1971,41580
slb,1972,42689
slb,1973,43822
slb,1974,44997
slb,1975,46262
slb,1976,47942
slb,1977,49774
slb,1978,51719
slb,1979,53673
slb,1980,55615
slb,1981,57497
slb,1982,59388
slb,1983,61332
slb,1984,63414
slb,1985,65668
slb,1986,68035
slb,1987,70534
slb,1988,73211
slb,1989,76060
slb,1990,79077
slb,1991,81969
slb,1992,85080
slb,1993,88332
slb,1994,91636
slb,1995,94942
slb,1996,98078
slb,1997,101247
slb,1998,104484
slb,1999,107836
slb,2000,111334
slb,2001,114822
slb,2002,118404
slb,2003,122041
slb,2004,125720
slb,2005,129430
slb,2006,132946
slb,2007,136502
slb,2008,140078
slb,2009,143683
slb,2010,147345
slb,2011,151257
slb,2012,155200
slb,2013,159230
slb,2014,163420
slb,2015,167817
slb,2016,172154
slb,2017,176806
slb,2018,181660
slb,2019,186541
slb,2020,191386
sle,1960,684382
sle,1961,690938
sle,1962,699006
sle,1963,708309
sle,1964,718586
sle,1965,729729
sle,1966,736824
sle,1967,745681
sle,1968,755992
sle,1969,767508
sle,1970,780092
sle,1971,789327
sle,1972,800273
sle,1973,812753
sle,1974,826718
sle,1975,842161
sle,1976,854507
sle,1977,869113
sle,1978,885611
sle,1979,903555
sle,1980,922707
sle,1981,938297
sle,1982,955094
sle,1983,973856
sle,1984,995644
sle,1985,1020836
sle,1986,1045415
sle,1987,1074195
sle,1988,1103443
sle,1989,1128739
sle,1990,1147818
sle,1991,1150959
sle,1992,1147464
sle,1993,1140952
sle,1994,1135901
sle,1995,1135258
sle,1996,1135313
sle,1997,1141602
sle,1998,1155531
sle,1999,1178505
sle,2000,1210870
sle,2001,1255718
sle,2002,1312773
sle,2003,1376724
sle,2004,1441324
sle,2005,1502662
sle,2006,1552113
sle,2007,1597054
sle,2008,1639679
sle,2009,1683100
sle,2010,1729364
sle,2011,1773005
sle,2012,1819825
sle,2013,1869332
sle,2014,1920753
sle,2015,1973701
sle,2016,2026483
sle,2017,2080624
sle,2018,2136504
sle,2019,2194792
sle,2020,2255686
slv,1960,733998
slv,1961,750817
slv,1962,768124
slv,1963,786395
slv,1964,806542
slv,1965,828982
slv,1966,849394
slv,1967,872583
slv,1968,898000
slv,1969,924728
slv,1970,952306
slv,1971,980234
slv,1972,1008510
slv,1973,1037138
slv,1974,1066418
slv,1975,1096465
slv,1976,1125839
slv,1977,1155349
slv,1978,1184571
slv,1979,1213151
slv,1980,1241118
slv,1981,1267878
slv,1982,1294487
slv,1983,1320948
slv,1984,1347325
slv,1985,1373844
slv,1986,1405452
slv,1987,1436456
slv,1988,1467351
slv,1989,1498752
slv,1990,1530771
slv,1991,1566378
slv,1992,1601939
slv,1993,1636614
slv,1994,1669393
slv,1995,1699697
slv,1996,1725484
slv,1997,1749955
slv,1998,1772924
slv,1999,1794560
slv,2000,1815359
slv,2001,1835988
slv,2002,1856711
slv,2003,1877808
slv,2004,1899460
slv,2005,1921811
slv,2006,1948959
slv,2007,1974830
slv,2008,2000459
slv,2009,2027057
slv,2010,2054975
slv,2011,2082262
slv,2012,2111722
slv,2013,2141538
slv,2014,2169001
slv,2015,2192772
slv,2016,2215152
slv,2017,2233899
slv,2018,2249692
slv,2019,2264209
slv,2020,2278443
som,1960,756997
som,1961,768945
som,1962,782839
som,1963,798541
som,1964,815891
som,1965,834773
som,1966,851793
som,1967,872340
som,1968,894142
som,1969,914560
som,1970,932719
som,1971,939025
som,1972,943388
som,1973,955829
som,1974,988403
som,1975,1046490
som,1976,1137787
som,1977,1258310
som,1978,1388954
som,1979,1508283
som,1980,1604941
som,1981,1661040
som,1982,1687732
som,1983,1698468
som,1984,1709359
som,1985,1730061
som,1986,1754159
som,1987,1788170
som,1988,1826104
som,1989,1860364
som,1990,1887070
som,1991,1891992
som,1992,1892364
som,1993,1894312
som,1994,1904850
som,1995,1927734
som,1996,1963834
som,1997,2015676
som,1998,2078270
som,1999,2146555
som,2000,2217406
som,2001,2281189
som,2002,2350927
som,2003,2425304
som,2004,2502540
som,2005,2581903
som,2006,2653308
som,2007,2725395
som,2008,2800427
som,2009,2881832
som,2010,2971341
som,2011,3057725
som,2012,3154137
som,2013,3258690
som,2014,3367871
som,2015,3479812
som,2016,3593318
som,2017,3708995
som,2018,3828344
som,2019,3953990
som,2020,4087052
srb,1960,2132080
srb,1961,2150946
srb,1962,2166845
srb,1963,2182647
srb,1964,2201460
srb,1965,2223456
srb,1966,2246224
srb,1967,2272596
srb,1968,2300279
srb,1969,2323552
srb,1970,2340293
srb,1971,2357003
srb,1972,2368696
srb,1973,2376389
srb,1974,2383446
srb,1975,2391294
srb,1976,2403615
srb,1977,2414582
srb,1978,2425334
srb,1979,2436861
srb,1980,2449214
srb,1981,2467054
srb,1982,2485647
srb,1983,2503133
srb,1984,2516366
srb,1985,2523980
srb,1986,2533845
srb,1987,2537042
srb,1988,2535812
srb,1989,2533349
srb,1990,2531012
srb,1991,2529355
srb,1992,2543611
srb,1993,2560160
srb,1994,2571687
srb,1995,2535757
srb,1996,2533653
srb,1997,2524685
srb,1998,2511301
srb,1999,2497547
srb,2000,2485052
srb,2001,2484531
srb,2002,2488026
srb,2003,2490806
srb,2004,2495404
srb,2005,2500157
srb,2006,2498821
srb,2007,2498862
srb,2008,2497856
srb,2009,2494134
srb,2010,2485655
srb,2011,2464625
srb,2012,2447174
srb,2013,2426296
srb,2014,2403341
srb,2015,2377920
srb,2016,2354145
srb,2017,2328657
srb,2018,2302946
srb,2019,2279778
srb,2020,2257145
ssd,1960,784538
ssd,1961,796873
ssd,1962,812520
ssd,1963,830320
ssd,1964,848625
ssd,1965,866650
ssd,1966,880401
ssd,1967,894717
ssd,1968,909997
ssd,1969,927186
ssd,1970,946803
ssd,1971,963251
ssd,1972,983053
ssd,1973,1005750
ssd,1974,1030620
ssd,1975,1057259
ssd,1976,1080428
ssd,1977,1105799
ssd,1978,1134093
ssd,1979,1166399
ssd,1980,1203081
ssd,1981,1239072
ssd,1982,1279843
ssd,1983,1322607
ssd,1984,1363869
ssd,1985,1401432
ssd,1986,1427411
ssd,1987,1448672
ssd,1988,1463581
ssd,1989,1470637
ssd,1990,1469735
ssd,1991,1444430
ssd,1992,1412202
ssd,1993,1381575
ssd,1994,1362322
ssd,1995,1360017
ssd,1996,1383645
ssd,1997,1430402
ssd,1998,1492517
ssd,1999,1560990
ssd,2000,1630149
ssd,2001,1692412
ssd,2002,1756803
ssd,2003,1826349
ssd,2004,1904843
ssd,2005,1994123
ssd,2006,2094395
ssd,2007,2204324
ssd,2008,2318692
ssd,2009,2431681
ssd,2010,2539440
ssd,2011,2628843
ssd,2012,2710817
ssd,2013,2784994
ssd,2014,2851038
ssd,2015,2909757
ssd,2016,2951639
ssd,2017,2984420
ssd,2018,3015354
ssd,2019,3053288
ssd,2020,3103491
stp,1960,16648
stp,1961,16429
stp,1962,16293
stp,1963,16263
stp,1964,16392
stp,1965,16714
stp,1966,16698
stp,1967,16874
stp,1968,17185
stp,1969,17559
stp,1970,17944
stp,1971,18391
stp,1972,18842
stp,1973,19340
stp,1974,19897
stp,1975,20522
stp,1976,21048
stp,1977,21609
stp,1978,22230
stp,1979,22915
stp,1980,23642
stp,1981,23956
stp,1982,24353
stp,1983,24803
stp,1984,25259
stp,1985,25704
stp,1986,26482
stp,1987,27196
stp,1988,27850
stp,1989,28502
stp,1990,29198
stp,1991,30015
stp,1992,30825
stp,1993,31655
stp,1994,32520
stp,1995,33430
stp,1996,34269
stp,1997,35178
stp,1998,36131
stp,1999,37099
stp,2000,38069
stp,2001,38891
stp,2002,39719
stp,2003,40536
stp,2004,41381
stp,2005,42275
stp,2006,43395
stp,2007,44605
stp,2008,45860
stp,2009,47091
stp,2010,48267
stp,2011,49393
stp,2012,50429
stp,2013,51431
stp,2014,52484
stp,2015,53621
stp,2016,54849
stp,2017,56154
stp,2018,57546
stp,2019,58989
stp,2020,60470
sur,1960,70990
sur,1961,72626
sur,1962,74466
sur,1963,76446
sur,1964,78488
sur,1965,80599
sur,1966,82371
sur,1967,84313
sur,1968,86261
sur,1969,88013
sur,1970,89427
sur,1971,89986
sur,1972,89812
sur,1973,89132
sur,1974,88302
sur,1975,87634
sur,1976,89508
sur,1977,91724
sur,1978,94267
sur,1979,96881
sur,1980,99297
sur,1981,101663
sur,1982,103445
sur,1983,104923
sur,1984,106477
sur,1985,108356
sur,1986,110205
sur,1987,112855
sur,1988,115923
sur,1989,118895
sur,1990,121464
sur,1991,123854
sur,1992,125856
sur,1993,127610
sur,1994,129379
sur,1995,131310
sur,1996,133723
sur,1997,136307
sur,1998,139047
sur,1999,141854
sur,2000,144644
sur,2001,146913
sur,2002,149052
sur,2003,151141
sur,2004,153277
sur,2005,155557
sur,2006,158037
sur,2007,160717
sur,2008,163534
sur,2009,166343
sur,2010,169052
sur,2011,171677
sur,2012,174193
sur,2013,176609
sur,2014,178990
sur,2015,181361
sur,2016,183546
sur,2017,185752
sur,2018,187942
sur,2019,190082
sur,2020,192135
svk,1960,1273501
svk,1961,1310017
svk,1962,1320778
svk,1963,1330804
svk,1964,1343971
svk,1965,1360484
svk,1966,1376818
svk,1967,1395961
svk,1968,1416674
svk,1969,1437523
svk,1970,1451938
svk,1971,1465303
svk,1972,1483161
svk,1973,1500906
svk,1974,1518181
svk,1975,1534474
svk,1976,1546385
svk,1977,1557922
svk,1978,1569060
svk,1979,1581378
svk,1980,1593665
svk,1981,1608239
svk,1982,1627047
svk,1983,1646612
svk,1984,1664256
svk,1985,1678880
svk,1986,1691429
svk,1987,1699655
svk,1988,1706694
svk,1989,1715518
svk,1990,1727858
svk,1991,1734294
svk,1992,1744275
svk,1993,1763396
svk,1994,1783817
svk,1995,1802381
svk,1996,1817557
svk,1997,1833034
svk,1998,1848259
svk,1999,1863641
svk,2000,1875209
svk,2001,1886598
svk,2002,1899887
svk,2003,1911701
svk,2004,1923369
svk,2005,1934207
svk,2006,1940323
svk,2007,1945372
svk,2008,1949619
svk,2009,1952511
svk,2010,1952174
svk,2011,1948502
svk,2012,1944728
svk,2013,1937932
svk,2014,1928218
svk,2015,1915563
svk,2016,1902458
svk,2017,1886716
svk,2018,1869171
svk,2019,1852351
svk,2020,1836609
svn,1960,537198
svn,1961,540254
svn,1962,543585
svn,1963,548394
svn,1964,553820
svn,1965,559725
svn,1966,566031
svn,1967,572524
svn,1968,577626
svn,1969,580393
svn,1970,583086
svn,1971,586339
svn,1972,588927
svn,1973,591359
svn,1974,592480
svn,1975,596977
svn,1976,605033
svn,1977,612288
svn,1978,619370
svn,1979,626777
svn,1980,634089
svn,1981,637609
svn,1982,642132
svn,1983,650478
svn,1984,658193
svn,1985,665121
svn,1986,674844
svn,1987,683169
svn,1988,684634
svn,1989,685210
svn,1990,687163
svn,1991,687510
svn,1992,687457
svn,1993,687427
svn,1994,688111
svn,1995,689070
svn,1996,688742
svn,1997,687049
svn,1998,684373
svn,1999,683994
svn,2000,685878
svn,2001,687661
svn,2002,690123
svn,2003,692336
svn,2004,693658
svn,2005,694111
svn,2006,693763
svn,2007,693308
svn,2008,688972
svn,2009,689757
svn,2010,687941
svn,2011,684839
svn,2012,682823
svn,2013,680597
svn,2014,677396
svn,2015,672871
svn,2016,667773
svn,2017,661685
svn,2018,657136
svn,2019,655073
svn,2020,653524
swe,1960,2456706
swe,1961,2468675
swe,1962,2485596
swe,1963,2503714
swe,1964,2524398
swe,1965,2546483
swe,1966,2564260
swe,1967,2575424
swe,1968,2579472
swe,1969,2586676
swe,1970,2600603
swe,1971,2606409
swe,1972,2602599
swe,1973,2596643
swe,1974,2595324
swe,1975,2598582
swe,1976,2603498
swe,1977,2610484
swe,1978,2617708
swe,1979,2624529
swe,1980,2632275
swe,1981,2639742
swe,1982,2646216
swe,1983,2652377
swe,1984,2658459
swe,1985,2664005
swe,1986,2669093
swe,1987,2674601
swe,1988,2681618
swe,1989,2693398
swe,1990,2708018
swe,1991,2718199
swe,1992,2727207
swe,1993,2737135
swe,1994,2752227
swe,1995,2764762
swe,1996,2768491
swe,1997,2774125
swe,1998,2783041
swe,1999,2793376
swe,2000,2805053
swe,2001,2827720
swe,2002,2846961
swe,2003,2864429
swe,2004,2882252
swe,2005,2900607
swe,2006,2916152
swe,2007,2941280
swe,2008,2968469
swe,2009,2993281
swe,2010,3010654
swe,2011,3020274
swe,2012,3022519
swe,2013,3022864
swe,2014,3027566
swe,2015,3038196
swe,2016,3059859
swe,2017,3088339
swe,2018,3114946
swe,2019,3139219
swe,2020,3155012
swz,1960,89794
swz,1961,90966
swz,1962,92250
swz,1963,93711
swz,1964,95445
swz,1965,97500
swz,1966,100104
swz,1967,103125
swz,1968,106460
swz,1969,109980
swz,1970,113605
swz,1971,116861
swz,1972,120249
swz,1973,123774
swz,1974,127454
swz,1975,131323
swz,1976,134766
swz,1977,138534
swz,1978,142624
swz,1979,147000
swz,1980,151659
swz,1981,156826
swz,1982,162236
swz,1983,167986
swz,1984,174311
swz,1985,181303
swz,1986,188595
swz,1987,196754
swz,1988,205427
swz,1989,214115
swz,1990,222543
swz,1991,230026
swz,1992,236908
swz,1993,243520
swz,1994,250411
swz,1995,257838
swz,1996,263897
swz,1997,270562
swz,1998,277478
swz,1999,284018
swz,2000,289858
swz,2001,294465
swz,2002,298080
swz,2003,301135
swz,2004,304226
swz,2005,307680
swz,2006,311029
swz,2007,314638
swz,2008,318219
swz,2009,321439
swz,2010,324146
swz,2011,325380
swz,2012,326401
swz,2013,327244
swz,2014,327931
swz,2015,328622
swz,2016,331693
swz,2017,334356
swz,2018,337031
swz,2019,340304
swz,2020,344464
syc,1960,11902
syc,1961,12033
syc,1962,12093
syc,1963,12141
syc,1964,12247
syc,1965,12441
syc,1966,12561
syc,1967,12750
syc,1968,12985
syc,1969,13215
syc,1970,13438
syc,1971,13780
syc,1972,14178
syc,1973,14468
syc,1974,14826
syc,1975,15300
syc,1976,15723
syc,1977,16207
syc,1978,16464
syc,1979,16773
syc,1980,17101
syc,1981,17505
syc,1982,17793
syc,1983,17948
syc,1984,18234
syc,1985,18570
syc,1986,18695
syc,1987,19542
syc,1988,19655
syc,1989,19806
syc,1990,19908
syc,1991,20509
syc,1992,20885
syc,1993,21561
syc,1994,22374
syc,1995,22938
syc,1996,23426
syc,1997,23891
syc,1998,24592
syc,1999,25300
syc,2000,25725
syc,2001,26187
syc,2002,27366
syc,2003,27332
syc,2004,27447
syc,2005,27766
syc,2006,28200
syc,2007,28187
syc,2008,28680
syc,2009,28673
syc,2010,29404
syc,2011,28625
syc,2012,28975
syc,2013,29606
syc,2014,30133
syc,2015,30824
syc,2016,31223
syc,2017,31532
syc,2018,31731
syc,2019,31897
syc,2020,32071
syr,1960,1105166
syr,1961,1132400
syr,1962,1157340
syr,1963,1183121
syr,1964,1214627
syr,1965,1254133
syr,1966,1295767
syr,1967,1345606
syr,1968,1401673
syr,1969,1460247
syr,1970,1519124
syr,1971,1574783
syr,1972,1631031
syr,1973,1688305
syr,1974,1747798
syr,1975,1810135
syr,1976,1868754
syr,1977,1930629
syr,1978,1995874
syr,1979,2064489
syr,1980,2136688
syr,1981,2214061
syr,1982,2295930
syr,1983,2382043
syr,1984,2472334
syr,1985,2566776
syr,1986,2661502
syr,1987,2760682
syr,1988,2864777
syr,1989,2974539
syr,1990,3090584
syr,1991,3214769
syr,1992,3346001
syr,1993,3483633
syr,1994,3625949
syr,1995,3771547
syr,1996,3924138
syr,1997,4076506
syr,1998,4227996
syr,1999,4378434
syr,2000,4526837
syr,2001,4641164
syr,2002,4753037
syr,2003,4872517
syr,2004,5012039
syr,2005,5178649
syr,2006,5433425
syr,2007,5712001
syr,2008,5975197
syr,2009,6178520
syr,2010,6295318
syr,2011,6266301
syr,2012,6146043
syr,2013,5972717
syr,2014,5791923
syr,2015,5638372
syr,2016,5523363
syr,2017,5443342
syr,2018,5421036
syr,2019,5482420
syr,2020,5634956
tcd,1960,847787
tcd,1961,858808
tcd,1962,869272
tcd,1963,880190
tcd,1964,893322
tcd,1965,909466
tcd,1966,922476
tcd,1967,938688
tcd,1968,957630
tcd,1969,978225
tcd,1970,999772
tcd,1971,1018659
tcd,1972,1038959
tcd,1973,1059964
tcd,1974,1081186
tcd,1975,1102357
tcd,1976,1116725
tcd,1977,1131958
tcd,1978,1148235
tcd,1979,1165729
tcd,1980,1184746
tcd,1981,1201608
tcd,1982,1221111
tcd,1983,1243659
tcd,1984,1269842
tcd,1985,1299864
tcd,1986,1330106
tcd,1987,1365422
tcd,1988,1404812
tcd,1989,1447000
tcd,1990,1491244
tcd,1991,1531968
tcd,1992,1575645
tcd,1993,1622494
tcd,1994,1672825
tcd,1995,1726870
tcd,1996,1778142
tcd,1997,1834468
tcd,1998,1895956
tcd,1999,1962702
tcd,2000,2034696
tcd,2001,2106348
tcd,2002,2184642
tcd,2003,2268298
tcd,2004,2356030
tcd,2005,2447181
tcd,2006,2532261
tcd,2007,2621451
tcd,2008,2715608
tcd,2009,2815790
tcd,2010,2922579
tcd,2011,3029417
tcd,2012,3143934
tcd,2013,3264799
tcd,2014,3390474
tcd,2015,3520091
tcd,2016,3645816
tcd,2017,3776099
tcd,2018,3911513
tcd,2019,4052828
tcd,2020,4200400
tgo,1960,434513
tgo,1961,437255
tgo,1962,440265
tgo,1963,444806
tgo,1964,452426
tgo,1965,463844
tgo,1966,479088
tgo,1967,498962
tgo,1968,521258
tgo,1969,543395
tgo,1970,563882
tgo,1971,578949
tgo,1972,592175
tgo,1973,604332
tgo,1974,616445
tgo,1975,629292
tgo,1976,639800
tgo,1977,651248
tgo,1978,664409
tgo,1979,680132
tgo,1980,698861
tgo,1981,719885
tgo,1982,744815
tgo,1983,772524
tgo,1984,801773
tgo,1985,831804
tgo,1986,859555
tgo,1987,888450
tgo,1988,918100
tgo,1989,948102
tgo,1990,978302
tgo,1991,1002786
tgo,1992,1027548
tgo,1993,1053796
tgo,1994,1082932
tgo,1995,1115881
tgo,1996,1157756
tgo,1997,1203488
tgo,1998,1251807
tgo,1999,1300992
tgo,2000,1349646
tgo,2001,1389299
tgo,2002,1428803
tgo,2003,1468477
tgo,2004,1508791
tgo,2005,1550195
tgo,2006,1590277
tgo,2007,1632244
tgo,2008,1676041
tgo,2009,1721799
tgo,2010,1769626
tgo,2011,1817408
tgo,2012,1867915
tgo,2013,1921057
tgo,2014,1976664
tgo,2015,2034603
tgo,2016,2093206
tgo,2017,2154063
tgo,2018,2217381
tgo,2019,2283313
tgo,2020,2351771
tha,1960,7368899
tha,1961,7547592
tha,1962,7742463
tha,1963,7951685
tha,1964,8171247
tha,1965,8399206
tha,1966,8625586
tha,1967,8862378
tha,1968,9112831
tha,1969,9382778
tha,1970,9675382
tha,1971,9973825
tha,1972,10307424
tha,1973,10667415
tha,1974,11042393
tha,1975,11426257
tha,1976,11816382
tha,1977,12209087
tha,1978,12610267
tha,1979,13031043
tha,1980,13477666
tha,1981,13957578
tha,1982,14455095
tha,1983,14970197
tha,1984,15499180
tha,1985,16038381
tha,1986,16604445
tha,1987,17177029
tha,1988,17738843
tha,1989,18265384
tha,1990,18738653
tha,1991,19096531
tha,1992,19401665
tha,1993,19676288
tha,1994,19953303
tha,1995,20255704
tha,1996,20639939
tha,1997,21046287
tha,1998,21462105
tha,1999,21861535
tha,2000,22225514
tha,2001,22562785
tha,2002,22863463
tha,2003,23135159
tha,2004,23391879
tha,2005,23641705
tha,2006,23877570
tha,2007,24098972
tha,2008,24305922
tha,2009,24495794
tha,2010,24666174
tha,2011,24760909
tha,2012,24854973
tha,2013,24942268
tha,2014,25013631
tha,2015,25063121
tha,2016,25131682
tha,2017,25171127
tha,2018,25181522
tha,2019,25165005
tha,2020,25122259
tjk,1960,600664
tjk,1961,608021
tjk,1962,615878
tjk,1963,624809
tjk,1964,635683
tjk,1965,648978
tjk,1966,662702
tjk,1967,679518
tjk,1968,698955
tjk,1969,720084
tjk,1970,742404
tjk,1971,769132
tjk,1972,796507
tjk,1973,824525
tjk,1974,853852
tjk,1975,885085
tjk,1976,913700
tjk,1977,945220
tjk,1978,979013
tjk,1979,1013994
tjk,1980,1049410
tjk,1981,1082962
tjk,1982,1115843
tjk,1983,1148724
tjk,1984,1182822
tjk,1985,1218770
tjk,1986,1254409
tjk,1987,1292167
tjk,1988,1329885
tjk,1989,1365255
tjk,1990,1397330
tjk,1991,1417794
tjk,1992,1437483
tjk,1993,1457351
tjk,1994,1478635
tjk,1995,1502597
tjk,1996,1532502
tjk,1997,1563964
tjk,1998,1598512
tjk,1999,1638234
tjk,2000,1684224
tjk,2001,1732534
tjk,2002,1787628
tjk,2003,1848488
tjk,2004,1912751
tjk,2005,1978742
tjk,2006,2042022
tjk,2007,2105286
tjk,2008,2168400
tjk,2009,2232063
tjk,2010,2296298
tjk,2011,2354156
tjk,2012,2413833
tjk,2013,2473269
tjk,2014,2530460
tjk,2015,2584987
tjk,2016,2636480
tjk,2017,2687838
tjk,2018,2738586
tjk,2019,2789182
tjk,2020,2840422
tkm,1960,460113
tkm,1961,466992
tkm,1962,473894
tkm,1963,481359
tkm,1964,490179
tkm,1965,500816
tkm,1966,511466
tkm,1967,524530
tkm,1968,539701
tkm,1969,556271
tkm,1970,573760
tkm,1971,593685
tkm,1972,614215
tkm,1973,635191
tkm,1974,656937
tkm,1975,679744
tkm,1976,702285
tkm,1977,725655
tkm,1978,749664
tkm,1979,774173
tkm,1980,799185
tkm,1981,823387
tkm,1982,848223
