geo,time,dt_dod_dlxf_cd
moz,2007,4511836747.7
moz,2008,4815983443.7
moz,2009,5113542643.1
moz,2010,4975345140.4
moz,2011,5638095073.7
moz,2012,6438469311.2
moz,2013,11699730281.9
moz,2014,12523398378.9
moz,2015,12905151476
moz,2016,13274721702.8
moz,2017,14389626793.4
moz,2018,17145273290.9
moz,2019,18087586737.5
moz,2020,18415136864.4
mrt,1970,26315139.8
mrt,1971,38914520.6
mrt,1972,55798535.3
mrt,1973,104930493.6
mrt,1974,167681729.4
mrt,1975,188027357.6
mrt,1976,392726191.3
mrt,1977,458945927.5
mrt,1978,588190125.3
mrt,1979,618302407.6
mrt,1980,709847380
mrt,1981,802919866.5
mrt,1982,968618482.6
mrt,1983,1103824567.8
mrt,1984,1144287967.2
mrt,1985,1300434592.9
mrt,1986,1573225525.5
mrt,1987,1820245416.6
mrt,1988,1799480662.2
mrt,1989,1736141782.4
mrt,1990,1803087510.7
mrt,1991,1833514030.6
mrt,1992,1838924180.5
mrt,1993,1933563165.3
mrt,1994,2022978858.6
mrt,1995,2124121381.8
mrt,1996,2166323794.8
mrt,1997,2075282046.4
mrt,1998,2048537508.5
mrt,1999,2103592556.6
mrt,2000,1984572800.6
mrt,2001,1891629255.5
mrt,2002,1894921819.4
mrt,2003,2024264991.2
mrt,2004,2031854742.4
mrt,2005,2030089217.3
mrt,2006,1315760619.5
mrt,2007,1437453151
mrt,2008,1670429330.6
mrt,2009,1988972645.7
mrt,2010,2325934476.3
mrt,2011,2565501495
mrt,2012,3021697581.9
mrt,2013,3246739082.7
mrt,2014,3296507270.4
mrt,2015,3711550084.1
mrt,2016,3865182891.7
mrt,2017,4001766332.5
mrt,2018,3952275851.7
mrt,2019,4042878863.6
mrt,2020,4210583285.2
mus,1970,31738400
mus,1971,33286777.3
mus,1972,35859403.6
mus,1973,42347246.4
mus,1974,47815505.7
mus,1975,52182066.6
mus,1976,64926963.7
mus,1977,88051883.1
mus,1978,163626587.7
mus,1979,242427931.1
mus,1980,318236557.9
mus,1981,345402495.8
mus,1982,374274388.9
mus,1983,331087680.9
mus,1984,349124340.5
mus,1985,412865842
mus,1986,472599146.7
mus,1987,633513318.4
mus,1988,720967320
mus,1989,750359219.2
mus,1990,907927205.5
mus,1991,987432614
mus,1992,941481756.3
mus,1993,898890610.6
mus,1994,1096757156.5
mus,1995,1414241556.3
mus,1996,1398927423
mus,1997,1339677413.5
mus,1998,1281160960.3
mus,1999,1271260444.7
mus,2000,946249426.1
mus,2001,847524185.9
mus,2002,2021130820.8
mus,2003,3202081901.4
mus,2004,3304932161.1
mus,2005,3609017379.8
mus,2006,3480496681
mus,2007,5648291415.8
mus,2008,6490608733.7
mus,2009,5864914536.8
mus,2010,6294201446.6
mus,2011,8099582276.7
mus,2012,7642612813.5
mus,2013,9365839777.9
mus,2014,7296122380.1
mus,2015,5439127044.9
mus,2016,5707072788
mus,2017,10468689033.3
mus,2018,11122674290.1
mus,2019,12267341272.3
mus,2020,12142864790.7
mwi,1970,135209089.9
mwi,1971,152207137.9
mwi,1972,175657679.9
mwi,1973,215019020.3
mwi,1974,242448768.9
mwi,1975,267372283.5
mwi,1976,305009839.3
mwi,1977,378462944.7
mwi,1978,504387245.4
mwi,1979,504313120.4
mwi,1980,634230067.1
mwi,1981,666886666.1
mwi,1982,681943194.2
mwi,1983,702440230.8
mwi,1984,712626479.8
mwi,1985,794721538.3
mwi,1986,943952431.6
mwi,1987,1155266046.5
mwi,1988,1203539237.6
mwi,1989,1261813485
mwi,1990,1384885023
mwi,1991,1520093167.7
mwi,1992,1567992171.6
mwi,1993,1729547999.6
mwi,1994,1896501172
mwi,1995,2079298872.6
mwi,1996,2092229170.7
mwi,1997,2096263584.6
mwi,1998,2304766537.2
mwi,1999,2587028719.3
mwi,2000,2544560519.1
mwi,2001,2469102630.7
mwi,2002,2670547001.1
mwi,2003,2935043205.8
mwi,2004,3295781044.3
mwi,2005,3061965864.8
mwi,2006,764622507.1
mwi,2007,759604893.3
mwi,2008,769184300.1
mwi,2009,846503041.7
mwi,2010,729526596.4
mwi,2011,928826477.4
mwi,2012,1026710306.8
mwi,2013,1250034865.5
mwi,2014,1372504988.3
mwi,2015,1453874495.7
mwi,2016,1507045929
mwi,2017,1789808893.5
mwi,2018,1926246505.6
mwi,2019,2020930148
mwi,2020,2236954600.3
ner,1970,31677128.3
ner,1971,41560136.9
ner,1972,54794401.3
ner,1973,64940664.6
ner,1974,93672792.1
ner,1975,114173866.3
ner,1976,132736740.7
ner,1977,121167957.1
ner,1978,352031219.7
ner,1979,518281814.7
ner,1980,690311049.9
ner,1981,896194626.4
ner,1982,822771525.2
ner,1983,860471004.6
ner,1984,858893813.3
ner,1985,1046289261.8
ner,1986,1214509528.1
ner,1987,1452885840.3
ner,1988,1500633675.3
ner,1989,1336356739.3
ner,1990,1519134316.1
ner,1991,1394585911.8
ner,1992,1402929747.6
ner,1993,1423302754.7
ner,1994,1442373784.8
ner,1995,1480334579.4
ner,1996,1457523135.8
ner,1997,1436376168.1
ner,1998,1544484248.4
ner,1999,1556572530.1
ner,2000,1562559616.8
ner,2001,1506412144.8
ner,2002,1694711484.5
ner,2003,1965768071.8
ner,2004,1815681373.5
ner,2005,1780842184.5
ner,2006,681637534.1
ner,2007,774285772.6
ner,2008,790244233
ner,2009,962859895.4
ner,2010,1205775926.5
ner,2011,1906207931.8
ner,2012,1525236130
ner,2013,1740297126.1
ner,2014,1736964380.8
ner,2015,1972702215.7
ner,2016,2249626082.3
ner,2017,2698388434.8
ner,2018,2818566985.4
ner,2019,3169734002.9
ner,2020,4031228014.4
nga,1970,567077689.4
nga,1971,651111087.6
nga,1972,731812520.7
nga,1973,1204809984
nga,1974,1273893141.8
nga,1975,1143430425.1
nga,1976,906231872.3
nga,1977,985287005
nga,1978,2644697688.6
nga,1979,3961582441.2
nga,1980,5385141118.3
nga,1981,7018268871.1
nga,1982,9457730530.9
nga,1983,12518087542.1
nga,1984,12038890260.9
nga,1985,13660907755.9
nga,1986,18534185195.5
nga,1987,27456444280.7
nga,1988,28076494849.3
nga,1989,29657220689.7
nga,1990,31935338767.5
nga,1991,32668280957.2
nga,1992,26809100994.5
nga,1993,26741950442.4
nga,1994,28265819357
nga,1995,28443244065.9
nga,1996,25738639623.9
nga,1997,22938915527
nga,1998,23749259240.4
nga,1999,22632477430.4
nga,2000,32189541491.4
nga,2001,33136325833.7
nga,2002,34295807502.5
nga,2003,38273337578.8
nga,2004,40420815982.8
nga,2005,28871414300.9
nga,2006,12725445596.5
nga,2007,15240379487.7
nga,2008,16230634760.8
nga,2009,16659178237.9
nga,2010,16241455492.8
nga,2011,18431231882.2
nga,2012,18891949666.1
nga,2013,21901765444.2
nga,2014,26201103711.7
nga,2015,30091731504.7
nga,2016,33465519667.2
nga,2017,43394054278.9
nga,2018,51872480359.7
nga,2019,57730294991.2
nga,2020,64622395560.5
nic,1970,186870748.6
nic,1971,224985089.6
nic,1972,272375840.6
nic,1973,378435445.6
nic,1974,519148139.5
nic,1975,664122383.9
nic,1976,742141106.6
nic,1977,924551129.6
nic,1978,1022390504.5
nic,1979,1165274369.9
nic,1980,1751641713.8
nic,1981,2189997551.2
nic,1982,2596710156.6
nic,1983,3507558039.2
nic,1984,4213771638.8
nic,1985,5027564616.1
nic,1986,5867788153.7
nic,1987,6489745420.8
nic,1988,7054510436.7
nic,1989,7691400443.5
nic,1990,8381199532.8
nic,1991,9250848239.3
nic,1992,9398780554.8
nic,1993,9528863340.2
nic,1994,9900275763.4
nic,1995,8636720671.2
nic,1996,5230018045.2
nic,1997,5292081113.1
nic,1998,5591622061.9
nic,1999,5389575363.8
nic,2000,5716400669.3
nic,2001,5529731882.3
nic,2002,5683378253.2
nic,2003,6014732348.2
nic,2004,4321764207.8
nic,2005,4242451412.7
nic,2006,3480802165.9
nic,2007,2841622324.9
nic,2008,3427153618.2
nic,2009,4575807919.9
nic,2010,5256120419.5
nic,2011,6111992058
nic,2012,6838625066.5
nic,2013,7639776722.4
nic,2014,8309720642.7
nic,2015,8993887017.8
nic,2016,9388932387.9
nic,2017,9857949469.3
nic,2018,10107905130.3
nic,2019,10294142750.6
nic,2020,10513029778.4
npl,1970,3800810.8
npl,1971,9157279.6
npl,1972,12304770.9
npl,1973,20103243.4
npl,1974,27553349.5
npl,1975,34017048.9
npl,1976,44390615.9
npl,1977,70256116.5
npl,1978,79397327.2
npl,1979,109903934.3
npl,1980,155877038.8
npl,1981,218602448.6
npl,1982,283277144.4
npl,1983,348978333.7
npl,1984,430747467
npl,1985,545006556.7
npl,1986,698896515.2
npl,1987,921856302.9
npl,1988,1087019472.1
npl,1989,1282188352.3
npl,1990,1558496191.1
npl,1991,1701299052.6
npl,1992,1748987469.6
npl,1993,1933201769.9
npl,1994,2202634316.3
npl,1995,2338651373.2
npl,1996,2333036206.4
npl,1997,2355269157.4
npl,1998,2613453838
npl,1999,2956457043
npl,2000,2822541727.5
npl,2001,2668832039.1
npl,2002,2942765079.9
npl,2003,3134793661.6
npl,2004,3295659005.1
npl,2005,3110051085.3
npl,2006,3266633722.4
npl,2007,3466533426.2
npl,2008,3550354598.6
npl,2009,3550285708.6
npl,2010,3507426942
npl,2011,3528236477.6
npl,2012,3493123048.1
npl,2013,3574449233
npl,2014,3482796625.3
npl,2015,3599822395.8
npl,2016,3748259282.8
npl,2017,4374130858.2
npl,2018,5103124948.4
npl,2019,5963217369.2
npl,2020,7174146974.5
pak,1970,3257362576
pak,1971,3627608722.3
pak,1972,3820911744.3
pak,1973,4263281944.2
pak,1974,4663852329.1
pak,1975,5128554894.9
pak,1976,6029661004
pak,1977,6778059329
pak,1978,7477710400.7
pak,1979,7905156377.8
pak,1980,8520127896.9
pak,1981,8653861186.9
pak,1982,9565261245.8
pak,1983,9616677381.9
pak,1984,9855721271.2
pak,1985,10699549401.1
pak,1986,11897410327.4
pak,1987,13595561002.4
pak,1988,14082497272.8
pak,1989,14644426865
pak,1990,16643173211
pak,1991,18161575801.5
pak,1992,19398305964.9
pak,1993,21484045707.8
pak,1994,23895409551.4
pak,1995,25393313199
pak,1996,25639390768.8
pak,1997,26332951189.8
pak,1998,28790615741.3
pak,1999,30425237610.3
pak,2000,29824129058.2
pak,2001,28694426250
pak,2002,30143574404.2
pak,2003,33037938048
pak,2004,33150062351.1
pak,2005,31271544987.6
pak,2006,34364711566.1
pak,2007,38399005993.5
pak,2008,43815113153.2
pak,2009,46123624936.5
pak,2010,48172832144
pak,2011,51136406909.2
pak,2012,50861775318.5
pak,2013,48802657546.9
pak,2014,51704445675.4
pak,2015,53875655295.4
pak,2016,58701805603.6
pak,2017,69673456113.3
pak,2018,78181581898.89998
pak,2019,83207509792.8
pak,2020,92539865657.89999
pan,1970,193889000
pan,1971,244645000
pan,1972,345418000
pan,1973,457468000
pan,1974,564836000
pan,1975,770744606.1
pan,1976,1092923771.6
pan,1977,1333095748.8
pan,1978,1875128704.2
pan,1979,2071824470.3
pan,1980,2270853358.7
pan,1981,2429464804.1
pan,1982,2917156322.5
pan,1983,3145439149.8
pan,1984,3180790241.1
pan,1985,3323375950.6
pan,1986,3494324855
pan,1987,4026496373.7
pan,1988,4005269864.2
pan,1989,3935319169
pan,1990,3987984922.7
pan,1991,4011911066.1
pan,1992,3771264275.7
pan,1993,3799305353.7
pan,1994,3930331902.7
pan,1995,3922030112.1
pan,1996,5210792871.3
pan,1997,5419439674.6
pan,1998,5767410329.1
pan,1999,6246121184.7
pan,2000,6483232360.9
pan,2001,7721187091.7
pan,2002,7872275733.3
pan,2003,8202782285.2
pan,2004,8354267925.9
pan,2005,8632382841
pan,2006,9465274430.3
pan,2007,9322933386.4
pan,2008,17969404193.7
pan,2009,22009150726.2
pan,2010,23691766270.6
pan,2011,28175936158.8
pan,2012,30241814215.9
pan,2013,32682021210.1
pan,2014,39160910637.3
pan,2015,44409866461.6
pan,2016,45878449198.3
pan,2017,54418433359
pan,2018,61131062515.9
pan,2019,70315696854.2
pan,2020,72368862385.8
per,1970,2743913044.7
per,1971,2843188441.8
per,1972,2962923534.5
per,1973,3344984620.7
per,1974,4488537914
per,1975,5222823225.1
per,1976,6251646512.8
per,1977,7018188041
per,1978,7433290267.8
per,1979,7351021897.6
per,1980,6976130301.3
per,1981,6839365265.7
per,1982,7945637672.7
per,1983,9197004332.4
per,1984,9863318827.6
per,1985,10389045715.2
per,1986,11533179756.7
per,1987,13174514731.6
per,1988,12870117065.6
per,1989,13155891877.8
per,1990,14115716714.8
per,1991,15776480333.8
per,1992,15913273915.8
per,1993,17048210284.9
per,1994,18944566795.7
per,1995,20297204832
per,1996,21671339924
per,1997,22182386618.6
per,1998,23422398998.9
per,1999,23929639017.9
per,2000,24229232535.1
per,2001,24207203668.2
per,2002,25495730436.7
per,2003,27422080563.2
per,2004,28724764383.7
per,2005,26114061670.1
per,2006,26126419503.7
per,2007,26760692475.2
per,2008,29158571174
per,2009,31649321840.9
per,2010,34821785952
per,2011,37750756709.6
per,2012,51750563146.1
per,2013,56158630275
per,2014,60045804703.8
per,2015,59266325912.4
per,2016,61028329383.9
per,2017,58040210196.9
per,2018,55922722363.1
per,2019,54837140830.2
per,2020,62386958611.2
phl,1970,1544277768.6
phl,1971,1680030684.8
phl,1972,1858758407.1
phl,1973,1936271308
phl,1974,2345230925
phl,1975,2870888935.6
phl,1976,4032304845
phl,1977,5187898819.9
phl,1978,6251549919.1
phl,1979,7153757327.1
phl,1980,8816904146.9
phl,1981,10231566988.4
phl,1982,12088344574.9
phl,1983,13696155283.1
phl,1984,14011326735.7
phl,1985,16311548307.4
phl,1986,21556582848.2
phl,1987,24727744286.6
phl,1988,23972678071.7
phl,1989,23522002361.2
phl,1990,25240874965.9
phl,1991,26463475515
phl,1992,26862624809.8
phl,1993,29897633416.6
phl,1994,33473677561.6
phl,1995,33368331533.5
phl,1996,35622355817.1
phl,1997,38053059047.5
phl,1998,46167887220.6
phl,1999,51538741144
phl,2000,50766860070.9
phl,2001,50292928368.5
phl,2002,52650518024.4
phl,2003,55204548832.5
phl,2004,55159430417.7
phl,2005,51737344614.5
phl,2006,52407131375.5
phl,2007,51902133717.6
phl,2008,51081446276.8
phl,2009,50660155385.2
phl,2010,53547826353.9
phl,2011,52769083835.9
phl,2012,51623736121.1
phl,2013,47993466973.4
phl,2014,59699384998.4
phl,2015,60000579764.5
phl,2016,59089725598.1
phl,2017,57630346604.7
phl,2018,61727245918.4
phl,2019,65250312750.6
phl,2020,83064208801.39998
png,1970,208775480
png,1971,407176568
png,1972,495025775
png,1973,525578942
png,1974,505321531
png,1975,506036560.4
png,1976,491983938.4
png,1977,546804946
png,1978,500238655
png,1979,556769783
png,1980,624070820.4
png,1981,947374273.5
png,1982,1374435685.5
png,1983,1733096285.5
png,1984,1850342423.5
png,1985,1937275289.5
png,1986,1907027236.5
png,1987,2158838935.1
png,1988,2108819295.3
png,1989,2148514440
png,1990,2461241794.5
png,1991,2595522800.5
png,1992,3317808276.1
png,1993,2960443865.4
png,1994,2677711561
png,1995,2378393427.3
png,1996,2422745850.9
png,1997,2387826099
png,1998,2509854770.7
png,1999,2525478700.2
png,2000,2204025059.6
png,2001,1861217446.7
png,2002,1677776844.2
png,2003,1633997055.2
png,2004,1611040910.8
png,2005,1650614478.6
png,2006,1661579914.6
png,2007,1342179817.9
png,2008,1412055920.4
png,2009,1460246386.9
png,2010,5379744762.4
png,2011,12268421867.6
png,2012,14468475494.2
png,2013,21102450506.7
png,2014,19438683967.2
png,2015,19901664486.8
png,2016,18416067665.1
png,2017,16968268343.9
png,2018,17085207375.5
png,2019,17914224879.9
png,2020,17011520807.6
pry,1970,144131808.1
pry,1971,162143126.8
pry,1972,184883632.8
pry,1973,208169185.3
pry,1974,257079890.6
pry,1975,310606492.9
pry,1976,374880615.6
pry,1977,500825197.6
pry,1978,638821233.8
pry,1979,766584212.7
pry,1980,881976118.9
pry,1981,940879323.7
pry,1982,1168037884.9
pry,1983,1369701078.3
pry,1984,1451755783.8
pry,1985,1728490823.7
pry,1986,1998343064.5
pry,1987,2341848741.3
pry,1988,2203204876.3
pry,1989,2198956753.9
pry,1990,1803128995.6
pry,1991,1767810956.1
pry,1992,1442851462.6
pry,1993,1360827819.4
pry,1994,1544755497.9
pry,1995,1833919222.4
pry,1996,1861838377.6
pry,1997,1981673437.7
pry,1998,2157667579.3
pry,1999,2663747566.5
pry,2000,2539404262.7
pry,2001,2368849161.3
pry,2002,2911250240.4
pry,2003,3428381652.8
pry,2004,4057746460.4
pry,2005,4903893963.8
pry,2006,5964727811.8
pry,2007,7103202202.7
pry,2008,8431301943.7
pry,2009,9731136814.1
pry,2010,11382504037.7
pry,2011,11052776251.5
pry,2012,11238661005.1
pry,2013,10842725874.9
pry,2014,11515629227.4
pry,2015,11455658555.8
pry,2016,11503448638.6
pry,2017,11173049766.2
pry,2018,11026490046.8
pry,2019,11543283683.8
pry,2020,15012746692.7
rou,1972,30147075.5
rou,1973,51609673.1
rou,1974,80620516
rou,1975,108431977.6
rou,1976,248637856.5
rou,1977,427840145.7
rou,1978,627010902.8
rou,1979,3258245132.5
rou,1980,7130979288
rou,1981,8071028441.8
rou,1982,7796961300.5
rou,1983,7585372547.6
rou,1984,6254768201.8
rou,1985,5805117637.3
rou,1986,5652547694.3
rou,1987,5342740010.1
rou,1988,2116467905
rou,1989,198835957.5
rou,1990,229859077.2
rou,1991,362041921.2
rou,1992,1478600005.2
rou,1993,2358365545.6
rou,1994,3312551588.9
rou,1995,4491029349.1
rou,1996,6666662701.9
rou,1997,8077495473.8
rou,1998,8992705786.2
rou,1999,8163587166.4
rou,2000,9944745819.5
rou,2001,11266497045.1
rou,2002,14946761791.8
rou,2003,19524836352.7
rou,2004,24750968939.7
rou,2005,31102058931.2
rou,2006,37196298330.4
rou,2007,54935214417.9
rou,2008,73761376366.3
rou,2009,86544735845.69998
rou,2010,81626861449
rou,2011,82364689365.5
rou,2012,88754990657.3
rou,2013,98869716680.7
rou,2014,96190161354.60001
rou,2015,82516063845.39998
rou,2016,82459112965.19998
rou,2017,97657553299.7
rou,2018,94906893531.39999
rou,2019,100544289576.7
rou,2020,123204415369.60001
rus,1992,64571299242.1
rus,1993,101701066418.2
rus,1994,108301652541.7
rus,1995,102097010119
rus,1996,102391857383
rus,1997,108842580211.89999
rus,1998,141405379454.60001
rus,1999,141395239157.60001
rus,2000,112032505872.5
rus,2001,107618814174.89999
rus,2002,107936229130.5
rus,2003,141950534478.79999
rus,2004,175387781210.39999
rus,2005,214594829321.79999
rus,2006,262143298893.39999
rus,2007,307102778270
rus,2008,336367674599.09998
rus,2009,344474190528.79999
rus,2010,348938058530.90002
rus,2011,465761912246.20001
rus,2012,501217416913.59998
rus,2013,575778553061.69995
rus,2014,483185408870.5
rus,2015,435744546878
rus,2016,476550388140.40002
rus,2017,455167128508.40002
rus,2018,415696670332.59998
rus,2019,418697383355.29999
rus,2020,409979522669.40002
rwa,1970,1948977.4
rwa,1971,1998751.4
rwa,1972,3384478.7
rwa,1973,7914015.3
rwa,1974,12310096.7
rwa,1975,24074478.2
rwa,1976,47672064.8
rwa,1977,78490587.8
rwa,1978,109802922
rwa,1979,127485921.7
rwa,1980,150269346.7
rwa,1981,164133434.7
rwa,1982,185513019.1
rwa,1983,213308825.4
rwa,1984,242601140.3
rwa,1985,328551706.6
rwa,1986,415594601.6
rwa,1987,558859157.3
rwa,1988,608334320.4
rwa,1989,577360917.9
rwa,1990,664490874.4
rwa,1991,747084402.4
rwa,1992,789909175.8
rwa,1993,837648329.9
rwa,1994,907657059.5
rwa,1995,972429830.8
rwa,1996,986752643.1
rwa,1997,995660649
rwa,1998,1121975246.5
rwa,1999,1163328201.9
rwa,2000,1147742237.4
rwa,2001,1162947671.5
rwa,2002,1304721406.7
rwa,2003,1415755026
rwa,2004,1541863562.2
rwa,2005,1414509476.4
rwa,2006,389507917.6
rwa,2007,565899641.2
rwa,2008,889674996.9
rwa,2009,955542829
rwa,2010,1085993086
rwa,2011,1216491451.7
rwa,2012,1597226817.8
rwa,2013,2173711619
rwa,2014,2765437489.4
rwa,2015,3329070327.7
rwa,2016,3888823769.2
rwa,2017,4478793074.9
rwa,2018,5018953194.5
rwa,2019,5865930582.3
rwa,2020,7294989267.4
sdn,1970,293685880.5
sdn,1971,326481432
sdn,1972,360568728.3
sdn,1973,453406911.6
sdn,1974,895752846.1
sdn,1975,1250817492.3
sdn,1976,1657146802.7
sdn,1977,2038643520.4
sdn,1978,2407749701.2
sdn,1979,3261281358
sdn,1980,4147271061
sdn,1981,4749308004
sdn,1982,5668315438.2
sdn,1983,6081586547.9
sdn,1984,6434998606.3
sdn,1985,6845653519.3
sdn,1986,7365517690.9
sdn,1987,8415181154.9
sdn,1988,8376750772.2
sdn,1989,8964902717.8
sdn,1990,9651214430.9
sdn,1991,9716052624.1
sdn,1992,9479624032.7
sdn,1993,9489766112.5
sdn,1994,9895864856.2
sdn,1995,10275426422.4
sdn,1996,9865226115.9
sdn,1997,9494225165.4
sdn,1998,9721862495.3
sdn,1999,9349335976.2
sdn,2000,10646630781.6
sdn,2001,10065073965.1
sdn,2002,10661132379.6
sdn,2003,11220512828.6
sdn,2004,11705922268.3
sdn,2005,11247850396.5
sdn,2006,11954300618.1
sdn,2007,12791150908
sdn,2008,13163276096.8
sdn,2009,13752124950.3
sdn,2010,14480618949.1
sdn,2011,15125488613.4
sdn,2012,15725629290.3
sdn,2013,16432678958.8
sdn,2014,15936831360.8
sdn,2015,15772384101.5
sdn,2016,15505992028.3
sdn,2017,15805616556.1
sdn,2018,15578792629.7
sdn,2019,16309393169.8
sdn,2020,16584378822.4
sen,1970,145252948.4
sen,1971,152299696.9
sen,1972,161629620.4
sen,1973,199349003.3
sen,1974,265027437.3
sen,1975,319293756.8
sen,1976,380154052.1
sen,1977,487193827.8
sen,1978,679672295.1
sen,1979,826750320.8
sen,1980,1114152146.2
sen,1981,1247272640.6
sen,1982,1437260230.1
sen,1983,1650077983
sen,1984,1695173226.5
sen,1985,2067790554.9
sen,1986,2668304041.5
sen,1987,3372442463.6
sen,1988,3293902524.8
sen,1989,2702044610.4
sen,1990,3018481165.9
sen,1991,2956783750.2
sen,1992,3060938869.3
sen,1993,3137885502.1
sen,1994,3136275523.5
sen,1995,3309477838.4
sen,1996,3278600497.6
sen,1997,3301056423.2
sen,1998,3532062701.6
sen,1999,3387911805.2
sen,2000,3220888847.7
sen,2001,3219889657.5
sen,2002,3539385954.6
sen,2003,3966347594.9
sen,2004,3662357925.1
sen,2005,3642732514.4
sen,2006,2006190847.5
sen,2007,2805320066.7
sen,2008,3376442219.1
sen,2009,4330651727.6
sen,2010,4491250907.2
sen,2011,4921722547.6
sen,2012,5532958609.2
sen,2013,5918063381.4
sen,2014,6235534037.4
sen,2015,6456174409.3
sen,2016,7234949066.6
sen,2017,9537543741.5
sen,2018,12438821719.8
sen,2019,14920023534.6
sen,2020,16549593914.7
slb,1978,9479143.5
slb,1979,12761784
slb,1980,17399965
slb,1981,19516124
slb,1982,22328049.2
slb,1983,27845140.3
slb,1984,36942054.2
slb,1985,53512894
slb,1986,70360063.1
slb,1987,93863729.7
slb,1988,100359335.7
slb,1989,98545263
slb,1990,103207041.7
slb,1991,98447017.8
slb,1992,92484282.8
slb,1993,144414684.3
slb,1994,152928415.7
slb,1995,149083029.8
slb,1996,146048955.3
slb,1997,137746423.9
slb,1998,151719750.4
slb,1999,160248188.8
slb,2000,152138425.9
slb,2001,158822811.7
slb,2002,175498267.4
slb,2003,172198949.8
slb,2004,166554417.4
slb,2005,151165283.7
slb,2006,157893558
slb,2007,173930930.6
slb,2008,162840371.6
slb,2009,154390824.1
slb,2010,201877082.6
slb,2011,210280734.8
slb,2012,191508094.1
slb,2013,166035463.3
slb,2014,140754008.4
slb,2015,158007574.3
slb,2016,205557714.9
slb,2017,327846010.8
slb,2018,263375483.9
slb,2019,299334090.5
slb,2020,376804124.9
sle,1970,61400031.7
sle,1971,111055280.8
sle,1972,119385359.4
sle,1973,141780896.4
sle,1974,187443208.4
sle,1975,197427904.9
sle,1976,203681599.7
sle,1977,246191791.1
sle,1978,299634021.1
sle,1979,356775892.4
sle,1980,418537374.6
sle,1981,511033008.6
sle,1982,557781025.6
sle,1983,538522820.4
sle,1984,508217375.3
sle,1985,583294240.7
sle,1986,752853999.1
sle,1987,887452152.3
sle,1988,871661474.4
sle,1989,890134395.8
sle,1990,939818500
sle,1991,965196741.4
sle,1992,1163095339.9
sle,1993,1320072326.9
sle,1994,1395555588.4
sle,1995,1057824258.4
sle,1996,1046732412.3
sle,1997,1023457099.1
sle,1998,1093404428.2
sle,1999,1065979298.6
sle,2000,1005769486.6
sle,2001,1063725494.4
sle,2002,1204988239.9
sle,2003,1363984760.7
sle,2004,1438981173.3
sle,2005,1566392389.6
sle,2006,1455640481
sle,2007,481896710.7
sle,2008,544762725.9
sle,2009,604650365.2
sle,2010,660787286.1
sle,2011,741417733.1
sle,2012,840264933.4
sle,2013,904876174.1
sle,2014,916416270.4
sle,2015,953363704.7
sle,2016,982217007.5
sle,2017,1046556143.5
sle,2018,1065081426.4
sle,2019,1163627151.9
sle,2020,1278433866.8
slv,1970,199057537.2
slv,1971,219482206.7
slv,1972,268366791.7
slv,1973,282878601.1
slv,1974,397448806.8
slv,1975,470421283.2
slv,1976,552768637
slv,1977,597716218
slv,1978,669400248.5
slv,1979,695789596.7
slv,1980,744971116
slv,1981,940998996.3
slv,1982,1200343072.7
slv,1983,1606892798.9
slv,1984,1691120479.6
slv,1985,1752755361.7
slv,1986,1765546455.8
slv,1987,1836419500.7
slv,1988,1843832027
slv,1989,1955679757.1
slv,1990,2018778224.6
slv,1991,2165650298.6
slv,1992,2240285713.4
slv,1993,1881081268.6
slv,1994,1973091035.4
slv,1995,2041302022.2
slv,1996,2273006297.5
slv,1997,2392811394.6
slv,1998,2461288088.5
slv,1999,2675802703.3
slv,2000,2857511618.6
slv,2001,3406154078.7
slv,2002,4916053945.1
slv,2003,6959376305.7
slv,2004,7329188311.5
slv,2005,7729550437.3
slv,2006,8677817361.6
slv,2007,8533379218.8
slv,2008,9107602789.5
slv,2009,9285740597.2
slv,2010,10407600802.3
slv,2011,11255025415.6
slv,2012,11770120954.4
slv,2013,12026674795.5
slv,2014,12913651364.6
slv,2015,13325790944.4
slv,2016,13813636051.1
slv,2017,14902725611.9
slv,2018,14426432089.4
slv,2019,14939298381.4
slv,2020,15812918474.2
som,1970,73220144.1
som,1971,79710586.3
som,1972,96232136.6
som,1973,118816346.9
som,1974,153727755.8
som,1975,185008662.1
som,1976,241165385.1
som,1977,304455600
som,1978,384994547.7
som,1979,429329795.7
som,1980,473554458.7
som,1981,863100486.5
som,1982,981157183.6
som,1983,1109990066.8
som,1984,1199069745.4
som,1985,1325801189.2
som,1986,1465460616.8
som,1987,1612581231.6
som,1988,1640763898.9
som,1989,1686325974.4
som,1990,1802399790.6
som,1991,1824372862.8
som,1992,1783552799.2
som,1993,1783361890.3
som,1994,1825627342.9
som,1995,1844918988.9
som,1996,1809753061.9
som,1997,1747703624.9
som,1998,1787107181.5
som,1999,1767143260.4
som,2000,1730642615.5
som,2001,1699347303.9
som,2002,1766275103.4
som,2003,1843263406.3
som,2004,1855658122.5
som,2005,1787647930.4
som,2006,1828226916.9
som,2007,1881616532.5
som,2008,1878794620.3
som,2009,1884632426.3
som,2010,1878881910.7
som,2011,1878598214.9
som,2012,1870394470.8
som,2013,1860267271.5
som,2014,1799261700.8
som,2015,1758825813.2
som,2016,1743889509
som,2017,1787410260.5
som,2018,2079797182.3
som,2019,2077434052.5
som,2020,2638568514.4
srb,1970,2124427795.6
srb,1971,2764879352.3
srb,1972,3488969145.5
srb,1973,4340790563.7
