geo,time,ne_con_govt_cd
brb,2002,454750000
brb,2003,620700000
brb,2004,608650000
brb,2005,637750000
brb,2006,611850000
brb,2007,608277950
brb,2008,637460800
brb,2009,708118150
brb,2010,698792050
brb,2011,720427200
brb,2012,701413800
brb,2013,691770900
brb,2014,673830500
brb,2015,642925350
brb,2016,648578300
brb,2017,605105700
brb,2018,601058900
brb,2019,589972250
brn,1974,185481554.43391
brn,1975,201998903.55501
brn,1976,131941071.71766
brn,1977,129949987.70189
brn,1978,82673702.72647
brn,1979,108065851.19102
brn,1980,409116383.33645
brn,1981,191224499.45567
brn,1982,235514018.69159
brn,1983,363464268.81212
brn,1989,725529405.73245
brn,1990,775172413.7931
brn,1991,835841630.00695
brn,1992,976058931.86004
brn,1993,1060774848.37232
brn,1994,1104491292.3923
brn,1995,1266403273.59955
brn,1996,1290070921.98582
brn,1997,1307920258.62069
brn,1998,1209966539.19694
brn,1999,1316224188.79056
brn,2000,1549160034.80278
brn,2001,1646639950.88463
brn,2002,1587620462.41483
brn,2003,1578204855.92928
brn,2004,1736076677.31629
brn,2005,1754607366.01778
brn,2006,2071810686.63856
brn,2007,2770486364.54117
brn,2008,2467118261.36043
brn,2009,2499312525.78028
brn,2010,3036303630.36304
brn,2011,3469274187.13729
brn,2012,3512323943.66197
brn,2013,3648497442.45524
brn,2014,3662194159.43173
brn,2015,3240573714.45196
brn,2016,2989613842.03287
brn,2017,3211184082.84452
brn,2018,3275332344.8736
brn,2019,3372796877.29072
brn,2020,3053199866.18752
btn,1980,31051526.71756
btn,1981,28202655.88915
btn,1982,29506871.03594
btn,1983,33833168.31683
btn,1984,39868838.02817
btn,1985,40873484.23606
btn,1986,37420301.34814
btn,1987,35510802.46914
btn,1988,35807471.26437
btn,1989,54158964.87985
btn,1990,48772130.21131
btn,1991,34085312.22515
btn,1992,36080246.91358
btn,1993,38652017.05477
btn,1994,40261396.23844
btn,1995,54671600.37003
btn,1996,65845328.81739
btn,1997,80250619.664
btn,1998,73657295.20116
btn,1999,76014862.98189
btn,2000,96372040.49844
btn,2001,102587980.50434
btn,2002,110891287.80086
btn,2003,127083312.58051
btn,2004,146728175.19859
btn,2005,179399208.61678
btn,2006,190792762.70775
btn,2007,228660635.81508
btn,2008,238421393.30471
btn,2009,270261136.69371
btn,2010,316841874.82778
btn,2011,365280759.79473
btn,2012,349777787.75834
btn,2013,311854711.26902
btn,2014,330889815.58099
btn,2015,365780983.88356
btn,2016,372963381.36745
btn,2017,411765756.67674
btn,2018,418827744.02503
btn,2019,462971756.72356
btn,2020,484195677.63952
bwa,1960,5515491.3781
bwa,1961,6397369.52568
bwa,1962,7453385.67223
bwa,1963,8473088.21474
bwa,1964,9783493.65677
bwa,1965,11726930.05724
bwa,1966,13528591.35286
bwa,1967,15132496.51325
bwa,1968,15690376.56904
bwa,1969,16014482.66258
bwa,1970,18076493.57901
bwa,1971,20845030.88153
bwa,1972,21933229.81366
bwa,1973,35441579.0232
bwa,1974,52685798.38116
bwa,1975,67410412.44084
bwa,1976,79576816.92732
bwa,1977,104572446.55582
bwa,1978,124728326.49119
bwa,1979,159141104.29448
bwa,1980,226389603.70561
bwa,1981,266403728.9351
bwa,1982,264397397.30018
bwa,1983,302990245.23658
bwa,1984,310343499.69193
bwa,1985,256202039.31462
bwa,1986,333776808.04641
bwa,1987,528590148.31139
bwa,1988,631767472.38324
bwa,1989,698918060.44965
bwa,1990,914915345.33728
bwa,1991,955282944.20261
bwa,1992,1092927904.44139
bwa,1993,1164685733.15175
bwa,1994,1219176041.12344
bwa,1995,1421758891.85484
bwa,1996,1269809277.42013
bwa,1997,1414813191.62923
bwa,1998,1440450554.91138
bwa,1999,1503286912.89681
bwa,2000,1441452036.53612
bwa,2001,1289324111.48394
bwa,2002,1217168684.21884
bwa,2003,1653202791.9756
bwa,2004,1839178077.52136
bwa,2005,1924341880.50892
bwa,2006,1727277584.34386
bwa,2007,1924702433.7004
bwa,2008,2227459652.25798
bwa,2009,2165291512.34784
bwa,2010,2526196096.32595
bwa,2011,2838074390.92159
bwa,2012,2774107990.31477
bwa,2013,2764022550.5721
bwa,2014,4525573467.31877
bwa,2015,4281044525.61951
bwa,2016,4294848273.58456
bwa,2017,4650830160.23349
bwa,2018,4900186274.5098
bwa,2019,5236474864.95784
bwa,2020,5324505507.93457
caf,1960,21615432.7717
caf,1961,23648367.59016
caf,1962,25304686.79532
caf,1963,25304428.60151
caf,1964,31833200.55896
caf,1965,33461066.20844
caf,1966,33783999.73298
caf,1967,36178721.29736
caf,1968,38373808.13985
caf,1969,37698018.46895
caf,1970,37988003.02891
caf,1971,38132391.28185
caf,1972,43646015.35705
caf,1973,52941095.84493
caf,1974,56085312.00263
caf,1975,64858444.35869
caf,1976,61100518.72668
caf,1977,62683247.74086
caf,1978,85971585.05494
caf,1979,109532843.86729
caf,1980,120693149.26761
caf,1981,104146929.22977
caf,1982,118987391.29469
caf,1983,111266798.6648
caf,1984,90855676.7753
caf,1985,130838729.20761
caf,1986,174932047.07168
caf,1987,209731526.8756
caf,1988,204053608.51602
caf,1989,194972983.46156
caf,1990,221578404.55321
caf,1991,229058559.00724
caf,1992,241813308.91248
caf,1993,195015160.90049
caf,1994,140305008.22489
caf,1995,166341312.52349
caf,1996,130071639.77727
caf,1997,111160530.25908
caf,1998,110859904.1481
caf,1999,169743629.63987
caf,2000,148922091.92918
caf,2001,130551123.84957
caf,2002,137102751.52434
caf,2003,118053965.21647
caf,2004,132502392.64881
caf,2005,116457165.84567
caf,2006,100166268.20818
caf,2007,108081761.55745
caf,2008,140006984.71847
caf,2009,147933347.49441
caf,2010,163612191.97553
caf,2011,174259912.9207
caf,2012,274102973.56041
caf,2013,293638626.14993
caf,2014,294282231.37157
caf,2015,250588748.49737
caf,2016,262950603.23426
caf,2017,291518156.6805
caf,2018,315439920.85646
caf,2019,170117117.61684
caf,2020,182359287.05702
can,1961,6735980889.88639
can,1962,6910767580.28752
can,1963,7393547249.13045
can,1964,8102109115.01127
can,1965,8918507811.78217
can,1966,10479738095.9252
can,1967,12097805303.8037
can,1968,13756236260.1696
can,1969,15595645055.7667
can,1970,18668772131.3044
can,1971,21237868884.9277
can,1972,24107485604.60649
can,1973,27107289271.0729
can,1974,33669734151.3292
can,1975,39178136059.7719
can,1976,45997971602.4341
can,1977,48112834978.8434
can,1978,48521083545.1915
can,1979,52172613966.1943
can,1980,59045501197.3999
can,1981,65756943865.2098
can,1982,72209613358.19078
can,1983,77491885751.37939
can,1984,78603968805.4977
can,1985,80760161113.1454
can,1986,83733717164.4476
can,1987,93147812971.34241
can,1988,107588364345.494
can,1989,121206081081.08099
can,1990,134821734658.896
can,1991,147109190887.66699
can,1992,145295772317.366
can,1993,138313309045.81
can,1994,131519478617.45799
can,1995,131242349169.338
can,1996,130917491749.175
can,1997,130036833742.597
can,1998,125764071452.646
can,1999,131074241098.472
can,2000,142299508450.60901
can,2001,144170325413.22299
can,2002,150446695979.099
can,2003,178178573977.58899
can,2004,199357417371.25296
can,2005,223781152005.28101
can,2006,253942172073.34296
can,2007,282755795549.763
can,2008,306240862230.55298
can,2009,301930714723.12097
can,2010,347331886872.43701
can,2011,379214461589.18799
can,2012,385014582980.59802
can,2013,382325710984.66302
can,2014,365963384878.33295
can,2015,324965188724.922
can,2016,321612947451.90601
can,2017,341452931752.06598
can,2018,356824339257.40399
can,2019,362923883666.84198
can,2020,372718938233.27802
che,1970,1930925680.311
che,1971,2415456832.53102
che,1972,2955179221.32328
che,1973,4103874178.46309
che,1974,4894626925.78794
che,1975,6086386316.97207
che,1976,6642502400.38406
che,1977,6983862700.22883
che,1978,9693546420.58166
che,1979,10963681361.6407
che,1980,11496246941.5767
che,1981,10705827817.9411
che,1982,11249975373.0976
che,1983,11528823305.226
che,1984,10789691024.3861
che,1985,11058663058.0766
che,1986,16074291511.4792
che,1987,20029682805.794
che,1988,22073666370.5324
che,1989,22189969435.7846
che,1990,28731621796.71749
che,1991,30643469316.5969
che,1992,32934243350.87469
che,1993,32064813887.3849
che,1994,35548264970.3882
che,1995,41446128541.2262
che,1996,40261734627.8317
che,1997,34125969820.1612
che,1998,34269360601.4623
che,1999,33710969910.7975
che,2000,31078464590.2416
che,2001,31908814885.0438
che,2002,35618538431.9261
che,2003,42400933392.7378
che,2004,46416379573.7837
che,2005,46955946835.84969
che,2006,47325209762.32249
che,2007,51013702932.3559
che,2008,59779706398.3012
che,2009,62876714456.3919
che,2010,66715202170.6269
che,2011,80481565881.50798
che,2012,77493463414.29269
che,2013,80517832929.3248
che,2014,83400788796.28951
che,2015,79984614996.24158
che,2016,79125215705.8927
che,2017,79828020954.1057
che,2018,81659482555.86049
che,2019,81739415863.75191
che,2020,89304311873.6741
chl,1960,425936694.0211
chl,1961,485892772.43316
chl,1962,601914576.66382
chl,1963,545534394.85846
chl,1964,570897321.10335
chl,1965,645858533.50361
chl,1966,794191920.345
chl,1967,784062332.64611
chl,1968,794793689.73101
chl,1969,931602202.2189
chl,1970,1167298199.88471
chl,1971,1661259169.22625
chl,1972,1906237752.64624
chl,1973,2214342519.94897
chl,1974,2552389312.55454
chl,1975,1195560528.40551
chl,1976,1445886521.36737
chl,1977,2034922874.0096
chl,1978,2307329739.7907
chl,1979,3117086135.74601
chl,1980,3614508828.12244
chl,1981,4480454280.76782
chl,1982,3996143423.73414
chl,1983,2921043128.32956
chl,1984,2643383145.05777
chl,1985,2164664077.00436
chl,1986,2376668021.24727
chl,1987,2421831974.5937
chl,1988,2698875509.65481
chl,1989,3014668042.64686
chl,1990,3230163356.60782
chl,1991,3657001997.30829
chl,1992,4446539794.5281
chl,1993,4946313192.71594
chl,1994,5671595155.40959
chl,1995,7219185066.41127
chl,1996,8577843766.02811
chl,1997,9447406506.32799
chl,1998,9292174849.63336
chl,1999,9159770570.69635
chl,2000,9407596433.64846
chl,2001,8603873392.13806
chl,2002,8521647387.41591
chl,2003,8865213363.46151
chl,2004,10875159039.4382
chl,2005,13005474825.5148
chl,2006,15363192044.0743
chl,2007,17799333269.8833
chl,2008,19888477492.3881
chl,2009,21405405006.7974
chl,2010,26462145744.0862
chl,2011,30052009771.8536
chl,2012,31853962037.7202
chl,2013,34243556550.1973
chl,2014,33091350428.4413
chl,2015,31694583046.2927
chl,2016,34510196707.97669
chl,2017,39090671993.39449
chl,2018,42819243822.2222
chl,2019,40872662945.0049
chl,2020,40131753479.70969
chn,1960,7429231428.22325
chn,1961,7157343179.78715
chn,1962,5990325964.74125
chn,1963,6863132581.85068
chn,1964,7573698208.62783
chn,1965,8302549382.5656
chn,1966,9274876955.88594
chn,1967,7948506556.17841
chn,1968,7882915309.93582
chn,1969,9356851588.26875
chn,1970,10150937123.2432
chn,1971,11820727565.1962
chn,1972,13653725825.1303
chn,1973,15903831803.5589
chn,1974,17372408861.9213
chn,1975,19127977411.5496
chn,1976,19507071175.4404
chn,1977,21936004150.07
chn,1978,19289364280.4878
chn,1979,24566074182.6087
chn,1980,26283097900
chn,1981,25820206821.4286
chn,1982,27088696549.6183
chn,1983,32194058570.8812
chn,1984,39182080696.4286
chn,1985,43990470139.4558
chn,1986,41660959617.3913
chn,1987,35783016634.5292
chn,1988,39037565113.1687
chn,1989,45864562350.2024
chn,1990,49280637183.5564
chn,1991,53678527491.2892
chn,1992,61649459623.2339
chn,1993,63831126114.22089
chn,1994,79520323668.3026
chn,1995,97754459195.03751
chn,1996,113999256332.53999
chn,1997,132245900552.48599
chn,1998,153800891220.06
chn,1999,179040211818.85199
chn,2000,203971792931.00101
chn,2001,219840903976.03
chn,2002,236323628633.56296
chn,2003,254259974362.69199
chn,2004,285976192731.48999
chn,2005,338269518579.98901
chn,2006,407880128489.72803
chn,2007,519300179743.67401
chn,2008,665513600630.33398
chn,2009,752653036610.35803
chn,2010,887935846993.48596
chn,2011,1150762904743.47998
chn,2012,1344344845032.70996
chn,2013,1520164847106.1001
chn,2014,1656943445128.1001
chn,2015,1793950153881.97998
chn,2016,1838185914064.26001
chn,2017,2009657368068.30005
chn,2018,2297620399637.24023
chn,2019,2394818476695.04004
chn,2020,2460733538140.50977
civ,1960,43358329.34671
civ,1961,54847018.3287
civ,1962,61100757.54886
civ,1963,71726248.12053
civ,1964,92384051.24003
civ,1965,99159022.1043
civ,1966,109899773.44366
civ,1967,118698748.66311
civ,1968,143800837.92237
civ,1969,166179028.66819
civ,1970,197537624.57802
civ,1971,252400108.5865
civ,1972,288459731.79128
civ,1973,395263268.476
civ,1974,497289819.01891
civ,1975,661649379.94866
civ,1976,754549605.04372
civ,1977,853550356.82639
civ,1978,1286915211.16886
civ,1979,1663206723.71776
civ,1980,1715262570.54633
civ,1981,1485289763.60856
civ,1982,1316164708.64983
civ,1983,1152818665.79543
civ,1984,1037402549.49747
civ,1985,982943139.31928
civ,1986,1385480295.02241
civ,1987,1643726631.96429
civ,1988,1753913591.21861
civ,1989,1781144890.58749
civ,1990,1813675500.46866
civ,1991,1716725103.85248
civ,1992,1945281269.76355
civ,1993,1709265298.80712
civ,1994,999631315.44095
civ,1995,1166922145.59838
civ,2015,4005308081.69054
civ,2016,4564833676.90079
civ,2017,5244076232.99619
civ,2018,5940941602.6566
civ,2019,5920220591.69396
civ,2020,6533238576.51159
cmr,1965,106096072.44567
cmr,1966,126181221.05973
cmr,1967,129674281.67946
cmr,1968,138549640.96254
cmr,1969,149253383.01266
cmr,1970,137842161.68343
cmr,1971,150713712.22397
cmr,1972,182519696.25549
cmr,1973,219840178.43843
cmr,1974,238051026.00822
cmr,1975,311227188.37737
cmr,1976,311780113.87296
cmr,1977,333360922.77872
cmr,1978,455560873.87921
cmr,1979,546723967.85282
cmr,1980,647483249.6843
cmr,1981,585504419.25209
cmr,1982,584285815.57931
cmr,1983,652642833.78732
cmr,1984,701213648.85811
cmr,1985,768592136.45459
cmr,1986,1344187357.18912
cmr,1987,1586162829.75185
cmr,1988,1312708975.24309
cmr,1989,1186176078.49075
cmr,1990,1570162619.2589
cmr,1991,1571744595.39983
cmr,1992,1546704446.83213
cmr,1993,2211655769.15878
cmr,1994,1017272855.93944
cmr,1995,1175152456.66419
cmr,1996,1278652892.64599
cmr,1997,1170600953.38217
cmr,1998,1192821554.57446
cmr,1999,1279736575.90021
cmr,2000,1140357187.04943
cmr,2001,1278399567.33889
cmr,2002,1385858679.78294
cmr,2003,1787753297.39364
cmr,2004,2070023886.95675
cmr,2005,2085633116.89297
cmr,2006,2074570227.60753
cmr,2007,2409712257.61997
cmr,2008,3060054496.41256
cmr,2009,3145439396.76806
cmr,2010,3139446733.92559
cmr,2011,3692465995.01834
cmr,2012,3696393981.03598
cmr,2013,4136614967.49542
cmr,2014,4387829327.48539
cmr,2015,3947005084.64227
cmr,2016,4099767197.61001
cmr,2017,4216463876.15953
cmr,2018,4764889147.7397
cmr,2019,4798740764.3823
cmr,2020,5035577654.7727
cod,1994,254873949.57983
cod,1995,277478632.47863
cod,1996,357911518.53328
cod,1997,475178924.92767
cod,1998,503484320.55749
cod,1999,278543945.45455
cod,2000,392753623.18841
cod,2001,282666666.66667
cod,2002,513141646.9972
cod,2003,442035395.39227
cod,2004,644094246.53364
cod,2005,646062104.88112
cod,2006,860271701.38815
cod,2007,1162845152.52836
cod,2008,1632905858.74118
cod,2009,1322158279.38697
cod,2010,1573242919.99181
cod,2011,2083835921.01415
cod,2012,2292116922.4413
cod,2013,2674850165.71406
cod,2014,2988266762.41261
cod,2015,5039567061.66947
cod,2016,2762070610.71196
cod,2017,2074644129.9304
cod,2018,3005361750.19961
cod,2019,3587623586.71023
cod,2020,3690620714.66703
cog,1960,19886201.52765
cog,1961,20631155.11472
cog,1962,22904824.29575
cog,1963,26283956.07764
cog,1964,27033731.07314
cog,1965,28156258.45183
cog,1966,34598066.9655
cog,1967,38211240.51151
cog,1968,45240699.83498
cog,1969,46930193.28199
cog,1970,46670960.89705
cog,1971,55201175.17118
cog,1972,71420741.37357
cog,1973,95114530.50164
cog,1974,104277205.11747
cog,1975,138115857.48163
cog,1976,133500414.37597
cog,1977,148160356.7177
cog,1978,201634470.97194
cog,1979,244450912.27226
cog,1980,300076312.99469
cog,1981,267911606.53927
cog,1982,291533131.86573
cog,1983,325927761.22399
cog,1984,324288450.30768
cog,1985,355471101.01421
cog,1986,461441743.72948
cog,1987,472821006.75046
cog,1988,465673424.36955
cog,1989,465818590.42083
cog,1990,547261366.84614
cog,1991,755883673.88391
cog,1992,789967804.06495
cog,1993,742513312.13939
cog,1994,385969355.08651
cog,1995,332717276.06459
cog,1996,326379076.70847
cog,1997,486549406.22208
cog,1998,471699552.40411
cog,1999,354453985.72127
cog,2000,373408916.82437
cog,2001,394048206.32288
cog,2002,557002519.19669
cog,2003,608211038.71133
cog,2004,697275751.03634
cog,2005,831307144.45101
cog,2006,1028265786.63471
cog,2007,1473630136.70048
cog,2008,1408712670.43959
cog,2009,1298841156.55198
cog,2010,1388663313.66084
cog,2011,2006732418.37038
cog,2012,2434180281.51689
cog,2013,2526615774.59236
cog,2014,2994664807.9262
cog,2015,2399730057.36995
cog,2016,2328540402.22947
cog,2017,2139556094.97681
cog,2018,1995083186.40308
cog,2019,1691509584.66102
cog,2020,1749295500.58549
col,1960,257037769.40467
col,1961,307899880.59702
col,1962,349229670.20228
col,1963,358564266.66667
col,1964,397148477.77778
col,1965,478857142.85714
col,1966,472296296.2963
col,1967,500113740.54747
col,1968,504367254.49155
col,1969,567958110.34714
col,1970,666008826.623
col,1971,857610129.78283
col,1972,829754832.6908
col,1973,976213001.18362
col,1974,1082354566.27925
col,1975,1169703338.45283
col,1976,1259028678.48393
col,1977,1501487455.87939
col,1978,1990535874.1527
col,1979,2602266130.4917
col,1980,3370912236.6921
col,1981,3796605565.8736
col,1982,4256262697.82073
col,1983,4242652886.53584
col,1984,4221796811.06951
col,1985,3733101354.28078
col,1986,3427423340.1695
col,1987,3579385894.94849
col,1988,3952124069.89528
col,1989,4173272268.60048
col,1990,5957768884.64142
col,1991,5782688571.20291
col,1992,7672065872.66578
col,1993,9336819506.33156
col,1994,11825318954.3847
col,1995,13828336492.5348
col,1996,17483508767.7324
col,1997,21247975171.6876
col,1998,19990907063.1923
col,1999,19099363911.8808
col,2000,16454166612.5795
col,2001,16269986013.4216
col,2002,15714140646.1111
col,2003,14773847780.4391
col,2004,18360253805.34349
col,2005,20322864942.2695
col,2006,22433660630.1178
col,2007,28308825546.0566
col,2008,31832921831.5715
col,2009,32080533174.9585
col,2010,39431791175.841
col,2011,44712533875.2838
col,2012,49983418627.6456
col,2013,53868146330.1322
col,2014,54284659510.7057
col,2015,43469430054.3835
col,2016,41126389953.6158
col,2017,46410303377.3888
col,2018,51538313714.7698
col,2019,50964822455.3799
col,2020,48091564016.7364
com,1980,23438335.68884
com,1981,21687040.51204
com,1982,20322364.18663
com,1983,21164490.47244
com,1984,20400363.42581
com,1985,21729104.26765
com,1986,30837157.0561
com,1987,37280307.71893
com,1988,39376093.05758
com,1989,37717206.21832
com,1990,47450530.27868
com,1991,46844343.14235
com,1992,50519551.95822
com,1993,50021154.10287
com,1994,35254664.51873
com,1995,44008781.98918
com,1996,43744461.24172
com,1997,40253836.06196
com,1998,40878382.34882
com,1999,42241387.89791
com,2000,38783004.41561
com,2001,41806064.20956
com,2002,47047300.43098
com,2003,60403781.72601
com,2004,69991795.26856
com,2005,72217594.51027
com,2006,77142722.97019
com,2007,85328990.60186
com,2008,100119581.46487
com,2009,103903917.01522
com,2010,101138331.70258
com,2011,109060609.19005
com,2012,102027252.35971
com,2013,104107528.46665
com,2014,118122802.56428
com,2015,102320928.22695
com,2016,107511640.1195
com,2017,116619662.42366
com,2018,121610293.99056
com,2019,117106532.94895
com,2020,123067907.77973
cpv,2007,264329606.01931
cpv,2008,302069339.85135
cpv,2009,311279046.47562
cpv,2010,306711102.00964
cpv,2011,345635516.77727
cpv,2012,300777807.89861
cpv,2013,323053401.54684
cpv,2014,343184577.4949
cpv,2015,301032525.80603
cpv,2016,287542128.64648
cpv,2017,318184260.39529
cpv,2018,350011237.13382
cpv,2019,349068684.56534
cpv,2020,351793050.72436
cri,1960,52534464.09879
cri,1961,56978340.19618
cri,1962,54976616.89298
