geo,time,ag_lnd_frst_zs
guy,2000,94.30643
guy,2001,94.28387
guy,2002,94.26131
guy,2003,94.23875
guy,2004,94.21618
guy,2005,94.19362
guy,2006,94.17106
guy,2007,94.1485
guy,2008,94.12594
guy,2009,94.10338
guy,2010,94.08082
guy,2011,94.02144
guy,2012,93.96205
guy,2013,93.90267
guy,2014,93.84328
guy,2015,93.7839
guy,2016,93.73716
guy,2017,93.69037
guy,2018,93.64364
guy,2019,93.59685
guy,2020,93.55011
hnd,1990,62.45223
hnd,1991,62.26498
hnd,1992,62.07774
hnd,1993,61.89049
hnd,1994,61.70324
hnd,1995,61.516
hnd,1996,61.32875
hnd,1997,61.14151
hnd,1998,60.95426
hnd,1999,60.76701
hnd,2000,60.57977
hnd,2001,60.39852
hnd,2002,60.21727
hnd,2003,60.03602
hnd,2004,59.85477
hnd,2005,59.67352
hnd,2006,59.49227
hnd,2007,59.31102
hnd,2008,59.12977
hnd,2009,58.94852
hnd,2010,58.76727
hnd,2011,58.56772
hnd,2012,58.36817
hnd,2013,58.16861
hnd,2014,57.96906
hnd,2015,57.76951
hnd,2016,57.58379
hnd,2017,57.39664
hnd,2018,57.2094
hnd,2019,57.02216
hnd,2020,56.83493
hrv,1990,33.08889
hrv,1991,33.08889
hrv,1992,33.21409
hrv,1993,33.27669
hrv,1994,33.3393
hrv,1995,33.4019
hrv,1996,33.42265
hrv,1997,33.48517
hrv,1998,33.5897
hrv,1999,33.6523
hrv,2000,33.7149
hrv,2001,33.7775
hrv,2002,33.8401
hrv,2003,33.9027
hrv,2004,33.93495
hrv,2005,33.9975
hrv,2006,34.06004
hrv,2007,34.12259
hrv,2008,34.18513
hrv,2009,34.24768
hrv,2010,34.31022
hrv,2011,34.31737
hrv,2012,34.32452
hrv,2013,34.33167
hrv,2014,33.95653
hrv,2015,33.9636
hrv,2016,34.00106
hrv,2017,34.13339
hrv,2018,34.17759
hrv,2019,34.22177
hrv,2020,34.26595
hti,1990,13.89405
hti,1991,13.88581
hti,1992,13.87758
hti,1993,13.86934
hti,1994,13.8611
hti,1995,13.85287
hti,1996,13.84463
hti,1997,13.83639
hti,1998,13.82816
hti,1999,13.81992
hti,2000,13.81168
hti,2001,13.80345
hti,2002,13.79521
hti,2003,13.78697
hti,2004,13.77874
hti,2005,13.7705
hti,2006,13.76226
hti,2007,13.75403
hti,2008,13.74579
hti,2009,13.73755
hti,2010,13.72932
hti,2011,13.61662
hti,2012,13.50392
hti,2013,13.39122
hti,2014,13.27852
hti,2015,13.16582
hti,2016,13.05298
hti,2017,12.94013
hti,2018,12.82729
hti,2019,12.71444
hti,2020,12.6016
hun,1990,20.1836
hun,1991,20.30296
hun,1992,20.42232
hun,1993,20.54397
hun,1994,20.66334
hun,1995,20.78272
hun,1996,20.90209
hun,1997,21.03551
hun,1998,21.15497
hun,1999,21.27442
hun,2000,21.43684
hun,2001,21.57657
hun,2002,21.71629
hun,2003,21.85601
hun,2004,21.99574
hun,2005,22.13793
hun,2006,22.27767
hun,2007,22.41741
hun,2008,22.55715
hun,2009,22.46623
hun,2010,22.60455
hun,2011,22.63643
hun,2012,22.66831
hun,2013,22.70019
hun,2014,22.55023
hun,2015,22.58185
hun,2016,22.55895
hun,2017,22.54295
hun,2018,22.52816
hun,2019,22.51227
hun,2020,22.49627
idn,1990,65.43771
idn,1991,64.48467
idn,1992,63.53163
idn,1993,62.57859
idn,1994,61.62555
idn,1995,60.67251
idn,1996,59.71947
idn,1997,58.76643
idn,1998,57.81339
idn,1999,56.86035
idn,2000,55.90731
idn,2001,55.81784
idn,2002,55.72837
idn,2003,55.6389
idn,2004,55.54943
idn,2005,55.45996
idn,2006,55.37049
idn,2007,55.28102
idn,2008,55.19155
idn,2009,55.10208
idn,2010,55.01261
idn,2011,54.50131
idn,2012,53.99001
idn,2013,53.47871
idn,2014,52.9674
idn,2015,52.4561
idn,2016,50.74345
idn,2017,50.03933
idn,2018,49.71682
idn,2019,49.3943
idn,2020,49.07178
ind,1990,21.50485
ind,1991,21.62771
ind,1992,21.75058
ind,1993,21.87344
ind,1994,21.99631
ind,1995,22.11917
ind,1996,22.24204
ind,1997,22.3649
ind,1998,22.48777
ind,1999,22.61063
ind,2000,22.7335
ind,2001,22.79757
ind,2002,22.86164
ind,2003,22.92571
ind,2004,22.98979
ind,2005,23.05386
ind,2006,23.11793
ind,2007,23.182
ind,2008,23.24608
ind,2009,23.31015
ind,2010,23.37422
ind,2011,23.46382
ind,2012,23.55342
ind,2013,23.64302
ind,2014,23.73262
ind,2015,23.82222
ind,2016,23.91183
ind,2017,24.00143
ind,2018,24.09103
ind,2019,24.18063
ind,2020,24.27023
irl,1990,6.70112
irl,1991,6.94603
irl,1992,7.19094
irl,1993,7.43585
irl,1994,7.68077
irl,1995,7.92568
irl,1996,8.17059
irl,1997,8.4155
irl,1998,8.66042
irl,1999,8.90533
irl,2000,9.15024
irl,2001,9.28091
irl,2002,9.41158
irl,2003,9.54226
irl,2004,9.67293
irl,2005,9.8036
irl,2006,9.93427
irl,2007,10.06494
irl,2008,10.19562
irl,2009,10.32629
irl,2010,10.45696
irl,2011,10.55651
irl,2012,10.65606
irl,2013,10.75561
irl,2014,10.85516
irl,2015,10.95471
irl,2016,11.06619
irl,2017,11.17753
irl,2018,11.23559
irl,2019,11.29366
irl,2020,11.35172
irn,1990,5.57237
irn,1991,5.5877
irn,1992,5.60302
irn,1993,5.61835
irn,1994,5.63367
irn,1995,5.649
irn,1996,5.66432
irn,1997,5.67965
irn,1998,5.69497
irn,1999,5.71029
irn,2000,5.72562
irn,2001,5.80951
irn,2002,5.89339
irn,2003,5.97728
irn,2004,6.06117
irn,2005,6.14506
irn,2006,6.22894
irn,2007,6.31283
irn,2008,6.39672
irn,2009,6.4806
irn,2010,6.56449
irn,2011,6.56449
irn,2012,6.56449
irn,2013,6.56449
irn,2014,6.56449
irn,2015,6.56449
irn,2016,6.57069
irn,2017,6.57592
irn,2018,6.58601
irn,2019,6.5961
irn,2020,6.60126
irq,1990,1.83826
irq,1991,1.84146
irq,1992,1.84466
irq,1993,1.84786
irq,1994,1.85106
irq,1995,1.85427
irq,1996,1.85747
irq,1997,1.86067
irq,1998,1.86387
irq,1999,1.86707
irq,2000,1.87027
irq,2001,1.87187
irq,2002,1.87347
irq,2003,1.87507
irq,2004,1.87667
irq,2005,1.87827
irq,2006,1.87987
irq,2007,1.88147
irq,2008,1.88307
irq,2009,1.89791
irq,2010,1.89952
irq,2011,1.89952
irq,2012,1.89952
irq,2013,1.90036
irq,2014,1.90036
irq,2015,1.90036
irq,2016,1.90036
irq,2017,1.90036
irq,2018,1.90036
irq,2019,1.90036
irq,2020,1.90036
isl,1990,0.17027
isl,1991,0.183
isl,1992,0.19573
isl,1993,0.20846
isl,1994,0.22119
isl,1995,0.23392
isl,1996,0.24664
isl,1997,0.25937
isl,1998,0.2721
isl,1999,0.28483
isl,2000,0.29756
isl,2001,0.31236
isl,2002,0.32716
isl,2003,0.34197
isl,2004,0.35677
isl,2005,0.37157
isl,2006,0.38637
isl,2007,0.40118
isl,2008,0.41598
isl,2009,0.43078
isl,2010,0.44559
isl,2011,0.45255
isl,2012,0.45951
isl,2013,0.46647
isl,2014,0.47344
isl,2015,0.4804
isl,2016,0.48539
isl,2017,0.49257
isl,2018,0.49628
isl,2019,0.50273
isl,2020,0.50927
isr,1990,6.09982
isr,1991,6.19686
isr,1992,6.2939
isr,1993,6.39094
isr,1994,6.48799
isr,1995,6.58503
isr,1996,6.68207
isr,1997,6.77911
isr,1998,6.87616
isr,1999,6.9732
isr,2000,7.07024
isr,2001,7.07486
isr,2002,7.07948
isr,2003,7.0841
isr,2004,7.08872
isr,2005,7.09335
isr,2006,7.09797
isr,2007,7.10259
isr,2008,7.10721
isr,2009,7.11183
isr,2010,7.11645
isr,2011,7.21811
isr,2012,7.31978
isr,2013,7.42144
isr,2014,7.52311
isr,2015,7.62477
isr,2016,6.4695
isr,2017,6.4695
isr,2018,6.4695
isr,2019,6.4695
isr,2020,6.4695
ita,1990,25.80582
ita,1991,26.07086
ita,1992,26.33589
ita,1993,26.60093
ita,1994,26.86597
ita,1995,27.13101
ita,1996,27.39604
ita,1997,27.66108
ita,1998,27.92612
ita,1999,28.19115
ita,2000,28.45619
ita,2001,28.68018
ita,2002,28.90418
ita,2003,29.1252
ita,2004,29.34917
ita,2005,29.57315
ita,2006,29.79712
ita,2007,30.02109
ita,2008,30.24506
ita,2009,30.46903
ita,2010,30.693
ita,2011,30.87594
ita,2012,31.05887
ita,2013,31.2418
ita,2014,31.42474
ita,2015,31.60767
ita,2016,31.79061
ita,2017,31.97355
ita,2018,31.76875
ita,2019,31.94948
ita,2020,32.13022
jam,1990,48.13296
jam,1991,48.13038
jam,1992,48.12779
jam,1993,48.12521
jam,1994,48.12262
jam,1995,48.12004
jam,1996,48.11745
jam,1997,48.11487
jam,1998,48.11228
jam,1999,48.1097
jam,2000,48.10711
jam,2001,48.45291
jam,2002,48.79871
jam,2003,49.14451
jam,2004,49.4903
jam,2005,49.8361
jam,2006,50.1819
jam,2007,50.5277
jam,2008,50.8735
jam,2009,51.2193
jam,2010,51.5651
jam,2011,51.91616
jam,2012,52.26722
jam,2013,52.61828
jam,2014,52.96934
jam,2015,53.32041
jam,2016,53.67867
jam,2017,54.03786
jam,2018,54.39705
jam,2019,54.75531
jam,2020,55.1145
jor,1990,1.10494
jor,1991,1.10494
jor,1992,1.10494
jor,1993,1.10494
jor,1994,1.10494
jor,1995,1.10494
jor,1996,1.10494
jor,1997,1.10494
jor,1998,1.10494
jor,1999,1.10494
jor,2000,1.10494
jor,2001,1.10494
jor,2002,1.10494
jor,2003,1.10494
jor,2004,1.10494
jor,2005,1.10494
jor,2006,1.10494
jor,2007,1.10494
jor,2008,1.10494
jor,2009,1.09822
jor,2010,1.09822
jor,2011,1.09822
jor,2012,1.09822
jor,2013,1.09822
jor,2014,1.09822
jor,2015,1.09822
jor,2016,1.09822
jor,2017,1.09822
jor,2018,1.09822
jor,2019,1.09822
jor,2020,1.09822
jpn,1990,68.43116
jpn,1991,68.41086
jpn,1992,68.39057
jpn,1993,68.37027
jpn,1994,68.34997
jpn,1995,68.32968
jpn,1996,68.32812
jpn,1997,68.30782
jpn,1998,68.28752
jpn,1999,68.26722
jpn,2000,68.24691
jpn,2001,68.2716
jpn,2002,68.2963
jpn,2003,68.32099
jpn,2004,68.34568
jpn,2005,68.37037
jpn,2006,68.39506
jpn,2007,68.41975
jpn,2008,68.44444
jpn,2009,68.46914
jpn,2010,68.49383
jpn,2011,68.48176
jpn,2012,68.46968
jpn,2013,68.45761
jpn,2014,68.44554
jpn,2015,68.43347
jpn,2016,68.4225
jpn,2017,68.40878
jpn,2018,68.40878
jpn,2019,68.40878
jpn,2020,68.40878
kaz,1990,1.26755
kaz,1991,1.26755
kaz,1992,1.17094
kaz,1993,1.17074
kaz,1994,1.17054
kaz,1995,1.17035
kaz,1996,1.17015
kaz,1997,1.16995
kaz,1998,1.16976
kaz,1999,1.16956
kaz,2000,1.16936
kaz,2001,1.16659
kaz,2002,1.16382
kaz,2003,1.16106
kaz,2004,1.15829
kaz,2005,1.15552
kaz,2006,1.15275
kaz,2007,1.14998
kaz,2008,1.14721
kaz,2009,1.14444
kaz,2010,1.14167
kaz,2011,1.15844
kaz,2012,1.1752
kaz,2013,1.19196
kaz,2014,1.20873
kaz,2015,1.22549
kaz,2016,1.23633
kaz,2017,1.24716
kaz,2018,1.25799
kaz,2019,1.26882
kaz,2020,1.27965
ken,1990,6.7796
ken,1991,6.79763
ken,1992,6.81567
ken,1993,6.83371
ken,1994,6.85174
ken,1995,6.86978
ken,1996,6.88781
ken,1997,6.90585
ken,1998,6.92389
ken,1999,6.94192
ken,2000,6.95996
ken,2001,6.89937
ken,2002,6.83877
ken,2003,6.77818
ken,2004,6.71759
ken,2005,6.657
ken,2006,6.59641
ken,2007,6.53582
ken,2008,6.47523
ken,2009,6.41463
ken,2010,6.35404
ken,2011,6.32104
ken,2012,6.28803
ken,2013,6.25502
ken,2014,6.22201
ken,2015,6.189
ken,2016,6.24094
ken,2017,6.29288
ken,2018,6.34482
ken,2019,6.34482
ken,2020,6.34482
kgz,1990,4.35871
kgz,1991,4.35871
kgz,1992,5.97142
kgz,1993,5.99461
kgz,1994,6.0178
kgz,1995,6.04099
kgz,1996,6.06418
kgz,1997,6.08737
kgz,1998,6.11056
kgz,1999,6.13375
kgz,2000,6.15693
kgz,2001,6.18237
kgz,2002,6.2078
kgz,2003,6.23323
kgz,2004,6.25867
kgz,2005,6.2841
kgz,2006,6.30953
kgz,2007,6.33496
kgz,2008,6.3604
kgz,2009,6.38583
kgz,2010,6.41126
kgz,2011,6.43434
kgz,2012,6.45741
kgz,2013,6.48049
kgz,2014,6.50357
kgz,2015,6.52664
kgz,2016,6.54974
kgz,2017,6.57281
kgz,2018,6.66788
kgz,2019,6.76298
kgz,2020,6.85808
khm,1990,62.34302
khm,1991,62.21624
khm,1992,62.08946
khm,1993,61.96268
khm,1994,61.83591
khm,1995,61.70913
khm,1996,61.58235
khm,1997,61.45557
khm,1998,61.32879
khm,1999,61.20201
khm,2000,61.07523
khm,2001,60.96659
khm,2002,60.85795
khm,2003,60.74931
khm,2004,60.64068
khm,2005,60.53204
khm,2006,60.4234
khm,2007,60.31476
khm,2008,60.20612
khm,2009,60.09748
khm,2010,59.98884
khm,2011,58.01466
khm,2012,56.04048
khm,2013,54.0663
khm,2014,52.09213
khm,2015,50.11795
khm,2016,49.23595
khm,2017,48.35395
khm,2018,47.47196
khm,2019,46.58996
khm,2020,45.70797
kir,1990,1.45679
kir,1991,1.45679
kir,1992,1.45679
kir,1993,1.45679
kir,1994,1.45679
kir,1995,1.45679
kir,1996,1.45679
kir,1997,1.45679
kir,1998,1.45679
kir,1999,1.45679
kir,2000,1.45679
kir,2001,1.45679
kir,2002,1.45679
kir,2003,1.45679
kir,2004,1.45679
kir,2005,1.45679
kir,2006,1.45679
kir,2007,1.45679
kir,2008,1.45679
kir,2009,1.45679
kir,2010,1.45679
kir,2011,1.45679
kir,2012,1.45679
kir,2013,1.45679
kir,2014,1.45679
kir,2015,1.45679
kir,2016,1.45679
kir,2017,1.45679
kir,2018,1.45679
kir,2019,1.45679
kir,2020,1.45679
kna,1990,42.30769
kna,1991,42.30769
kna,1992,42.30769
kna,1993,42.30769
kna,1994,42.30769
kna,1995,42.30769
kna,1996,42.30769
kna,1997,42.30769
kna,1998,42.30769
kna,1999,42.30769
kna,2000,42.30769
kna,2001,42.30769
kna,2002,42.30769
kna,2003,42.30769
kna,2004,42.30769
kna,2005,42.30769
kna,2006,42.30769
kna,2007,42.30769
kna,2008,42.30769
kna,2009,42.30769
kna,2010,42.30769
kna,2011,42.30769
kna,2012,42.30769
kna,2013,42.30769
kna,2014,42.30769
kna,2015,42.30769
kna,2016,42.30769
kna,2017,42.30769
kna,2018,42.30769
kna,2019,42.30769
kna,2020,42.30769
kor,1990,67.91416
kor,1991,67.83641
kor,1992,67.75866
kor,1993,67.6809
kor,1994,67.60315
kor,1995,67.5254
kor,1996,67.44765
kor,1997,67.36989
kor,1998,67.29214
kor,1999,67.21439
kor,2000,67.13664
kor,2001,66.85032
kor,2002,66.72384
kor,2003,66.625
kor,2004,66.51931
kor,2005,66.40681
kor,2006,66.29438
kor,2007,66.1752
kor,2008,66.03567
kor,2009,65.89635
kor,2010,65.70988
kor,2011,65.61375
kor,2012,65.43007
kor,2013,65.24952
kor,2014,65.14421
kor,2015,65.03156
kor,2016,64.87911
kor,2017,64.7831
kor,2018,64.67391
kor,2019,64.57137
kor,2020,64.46883
kwt,1990,0.1936
kwt,1991,0.20146
kwt,1992,0.20932
kwt,1993,0.21717
kwt,1994,0.22503
kwt,1995,0.23288
kwt,1996,0.24074
kwt,1997,0.2486
kwt,1998,0.25645
kwt,1999,0.26431
kwt,2000,0.27217
kwt,2001,0.28002
kwt,2002,0.28788
kwt,2003,0.29574
kwt,2004,0.30359
kwt,2005,0.31145
kwt,2006,0.3193
kwt,2007,0.32716
kwt,2008,0.33502
kwt,2009,0.34287
kwt,2010,0.35073
kwt,2011,0.35073
kwt,2012,0.35073
kwt,2013,0.35073
kwt,2014,0.35073
kwt,2015,0.35073
kwt,2016,0.35073
kwt,2017,0.35073
kwt,2018,0.35073
kwt,2019,0.35073
kwt,2020,0.35073
lao,1990,77.30936
lao,1991,77.12825
lao,1992,76.94714
lao,1993,76.76603
lao,1994,76.58492
lao,1995,76.40381
lao,1996,76.2227
lao,1997,76.04159
lao,1998,75.86049
lao,1999,75.67938
lao,2000,75.49827
lao,2001,75.28834
lao,2002,75.07842
lao,2003,74.8685
lao,2004,74.65858
lao,2005,74.44866
lao,2006,74.23873
lao,2007,74.02881
lao,2008,73.81889
lao,2009,73.60897
lao,2010,73.39905
lao,2011,73.24957
lao,2012,73.10009
lao,2013,72.95061
lao,2014,72.80113
lao,2015,72.65165
lao,2016,72.50217
lao,2017,72.35269
lao,2018,72.20321
lao,2019,72.05373
lao,2020,71.90425
lbn,1990,13.65591
lbn,1991,13.64106
lbn,1992,13.6262
lbn,1993,13.61134
lbn,1994,13.59648
lbn,1995,13.58162
lbn,1996,13.56676
lbn,1997,13.55191
lbn,1998,13.53705
lbn,1999,13.52219
lbn,2000,13.50733
lbn,2001,13.49922
lbn,2002,13.4911
lbn,2003,13.48299
lbn,2004,13.47488
lbn,2005,13.46676
lbn,2006,13.45865
lbn,2007,13.45054
lbn,2008,13.44242
lbn,2009,13.43431
lbn,2010,13.4262
lbn,2011,13.48446
lbn,2012,13.54272
lbn,2013,13.60098
lbn,2014,13.65924
lbn,2015,13.7175
lbn,2016,13.77615
lbn,2017,13.8348
lbn,2018,13.89345
lbn,2019,13.9521
lbn,2020,14.01075
lbr,1990,88.50955
lbr,1991,88.19539
lbr,1992,87.88123
lbr,1993,87.56707
lbr,1994,87.25291
lbr,1995,86.93875
lbr,1996,86.62458
lbr,1997,86.31042
lbr,1998,85.99626
lbr,1999,85.6821
lbr,2000,85.36794
lbr,2001,85.05378
lbr,2002,84.73962
lbr,2003,84.42546
lbr,2004,84.1113
lbr,2005,83.79713
lbr,2006,83.48297
lbr,2007,83.16881
lbr,2008,82.85465
lbr,2009,82.54049
lbr,2010,82.22633
lbr,2011,81.91217
lbr,2012,81.59801
lbr,2013,81.28385
lbr,2014,80.96968
lbr,2015,80.65552
lbr,2016,80.34136
lbr,2017,80.0272
lbr,2018,79.71304
lbr,2019,79.39888
lbr,2020,79.08472
lby,1990,0.12333
lby,1991,0.12333
lby,1992,0.12333
lby,1993,0.12333
lby,1994,0.12333
lby,1995,0.12333
lby,1996,0.12333
lby,1997,0.12333
lby,1998,0.12333
lby,1999,0.12333
lby,2000,0.12333
lby,2001,0.12333
lby,2002,0.12333
lby,2003,0.12333
lby,2004,0.12333
lby,2005,0.12333
lby,2006,0.12333
lby,2007,0.12333
lby,2008,0.12333
lby,2009,0.12333
lby,2010,0.12333
lby,2011,0.12333
lby,2012,0.12333
lby,2013,0.12333
lby,2014,0.12333
lby,2015,0.12333
lby,2016,0.12333
lby,2017,0.12333
lby,2018,0.12333
lby,2019,0.12333
lby,2020,0.12333
lca,1990,34.86885
lca,1991,34.82623
lca,1992,34.78361
lca,1993,34.74098
lca,1994,34.69836
lca,1995,34.65574
lca,1996,34.61311
lca,1997,34.57049
lca,1998,34.52787
lca,1999,34.48525
lca,2000,34.44262
lca,2001,34.40328
lca,2002,34.36393
lca,2003,34.32459
lca,2004,34.28525
lca,2005,34.2459
lca,2006,34.20656
lca,2007,34.16721
lca,2008,34.12787
lca,2009,34.08852
lca,2010,34.04918
lca,2011,34.04918
lca,2012,34.04918
lca,2013,34.04918
lca,2014,34.04918
lca,2015,34.04918
lca,2016,34.04918
lca,2017,34.04918
lca,2018,34.04918
lca,2019,34.04918
lca,2020,34.04918
lie,1990,40.625
lie,1991,40.75
lie,1992,40.875
lie,1993,41
lie,1994,41.125
lie,1995,41.25
lie,1996,41.375
lie,1997,41.5
lie,1998,41.625
lie,1999,41.75
lie,2000,41.875
lie,2001,41.87438
lie,2002,41.87375
lie,2003,41.87375
lie,2004,41.87313
lie,2005,41.8725
lie,2006,41.87188
lie,2007,41.87125
lie,2008,41.87125
lie,2009,41.87062
lie,2010,41.87
lie,2011,41.87125
lie,2012,41.87188
lie,2013,41.87313
lie,2014,41.87375
lie,2015,41.875
lie,2016,41.875
lie,2017,41.875
lie,2018,41.875
lie,2019,41.875
lie,2020,41.875
lka,1990,37.47935
lka,1991,37.18608
lka,1992,36.89281
lka,1993,36.59954
lka,1994,36.30627
lka,1995,36.013
lka,1996,35.71973
lka,1997,35.42646
lka,1998,35.13318
lka,1999,34.83991
lka,2000,34.54664
lka,2001,34.4465
lka,2002,34.34636
lka,2003,34.24621
lka,2004,34.14607
lka,2005,34.04593
lka,2006,33.94578
lka,2007,33.84564
lka,2008,33.7455
lka,2009,33.64535
lka,2010,33.54521
lka,2011,33.62558
lka,2012,33.70595
lka,2013,33.78632
lka,2014,33.86669
lka,2015,34.39517
lka,2016,34.34411
lka,2017,34.29305
lka,2018,34.25805
lka,2019,34.20697
lka,2020,34.15589
lso,1990,1.13702
lso,1991,1.13702
lso,1992,1.13702
lso,1993,1.13702
lso,1994,1.13702
lso,1995,1.13702
lso,1996,1.13702
lso,1997,1.13702
lso,1998,1.13702
lso,1999,1.13702
lso,2000,1.13702
lso,2001,1.13702
lso,2002,1.13702
lso,2003,1.13702
lso,2004,1.13702
lso,2005,1.13702
lso,2006,1.13702
lso,2007,1.13702
lso,2008,1.13702
lso,2009,1.13702
lso,2010,1.13702
lso,2011,1.13702
lso,2012,1.13702
lso,2013,1.13702
lso,2014,1.13702
lso,2015,1.13702
lso,2016,1.13702
lso,2017,1.13702
lso,2018,1.13702
lso,2019,1.13702
lso,2020,1.13702
ltu,1990,31.03063
ltu,1991,31.03063
ltu,1992,31.26994
ltu,1993,31.3896
ltu,1994,31.50925
ltu,1995,31.62891
ltu,1996,31.74856
ltu,1997,31.86822
ltu,1998,31.98787
ltu,1999,32.10753
ltu,2000,32.22719
ltu,2001,32.4665
ltu,2002,32.70581
ltu,2003,32.94512
ltu,2004,33.18443
ltu,2005,33.42374
ltu,2006,33.66305
ltu,2007,33.90236
ltu,2008,34.1444
ltu,2009,34.38373
ltu,2010,34.62306
ltu,2011,34.67786
ltu,2012,34.73211
ltu,2013,34.7858
ltu,2014,34.85395
ltu,2015,34.90822
ltu,2016,34.96057
ltu,2017,35.05691
ltu,2018,35.095
ltu,2019,35.12694
ltu,2020,35.1429
lux,2000,35.67901
lux,2001,35.76132
lux,2002,35.84362
lux,2003,35.92593
lux,2004,36.00823
lux,2005,36.09053
lux,2006,36.17284
lux,2007,36.25514
lux,2008,36.33745
lux,2009,36.41975
lux,2010,36.50206
lux,2011,36.50206
lux,2012,36.50206
lux,2013,36.50206
lux,2014,36.50206
lux,2015,36.50206
lux,2016,36.50206
lux,2017,36.50206
lux,2018,36.50206
lux,2019,36.50206
lux,2020,36.50206
lva,1990,51.01614
lva,1991,51.01614
lva,1992,51.23481
lva,1993,51.34414
lva,1994,51.45347
lva,1995,51.5628
lva,1996,51.67213
lva,1997,51.78147
lva,1998,51.8908
lva,1999,52.00013
lva,2000,52.10946
lva,2001,52.32028
lva,2002,52.5311
lva,2003,52.74191
lva,2004,52.95273
lva,2005,53.16355
lva,2006,53.37436
lva,2007,53.58518
lva,2008,53.796
lva,2009,54.02071
lva,2010,54.17931
lva,2011,54.27627
lva,2012,54.35587
lva,2013,54.40926
lva,2014,54.51522
lva,2015,54.58619
lva,2016,54.65728
lva,2017,54.72839
lva,2018,54.80834
lva,2019,54.87067
lva,2020,54.933
maf,1990,18.38235
maf,1991,18.38235
maf,1992,18.38235
maf,1993,18.38235
maf,1994,18.38235
maf,1995,18.38235
maf,1996,18.38235
maf,1997,18.38235
maf,1998,18.38235
maf,1999,18.38235
maf,2000,22.79412
maf,2001,18.38235
maf,2002,18.38235
maf,2003,18.38235
maf,2004,18.38235
maf,2005,18.38235
maf,2006,18.38235
maf,2007,18.38235
maf,2008,18.38235
maf,2009,18.38235
maf,2010,22.79412
maf,2011,24.8
maf,2012,24.8
maf,2013,24.8
maf,2014,24.8
maf,2015,24.8
maf,2016,24.8
maf,2017,24.8
maf,2018,24.8
maf,2019,24.8
maf,2020,24.8
mar,1990,12.29059
mar,1991,12.29535
mar,1992,12.30011
mar,1993,12.30487
mar,1994,12.30963
mar,1995,12.3144
mar,1996,12.31916
mar,1997,12.32392
mar,1998,12.32868
mar,1999,12.33344
mar,2000,12.3382
mar,2001,12.37585
mar,2002,12.4135
mar,2003,12.45115
mar,2004,12.4888
mar,2005,12.52645
mar,2006,12.5641
mar,2007,12.60175
mar,2008,12.6394
mar,2009,12.67705
mar,2010,12.7147
mar,2011,12.71923
mar,2012,12.72377
mar,2013,12.7283
mar,2014,12.73284
mar,2015,12.73737
mar,2016,12.77121
mar,2017,12.79765
mar,2018,12.82005
mar,2019,12.84358
mar,2020,12.86688
mco,1990,0
mco,1991,0
mco,1992,0
mco,1993,0
mco,1994,0
mco,1995,0
mco,1996,0
mco,1997,0
mco,1998,0
mco,1999,0
mco,2000,0
mco,2001,0
mco,2002,0
mco,2003,0
mco,2004,0
mco,2005,0
mco,2006,0
mco,2007,0
mco,2008,0
mco,2009,0
mco,2010,0
mco,2011,0
mco,2012,0
mco,2013,0
mco,2014,0
mco,2015,0
mco,2016,0
mco,2017,0
mco,2018,0
mda,1990,9.7049
mda,1991,9.7049
mda,1992,10.01521
mda,1993,10.04856
mda,1994,10.10929
mda,1995,10.17006
mda,1996,10.22776
mda,1997,10.28858
mda,1998,10.34944
mda,1999,10.41033
mda,2000,10.47445
mda,2001,10.566
mda,2002,10.65754
mda,2003,10.75236
mda,2004,10.84063
mda,2005,10.92885
mda,2006,11.02037
mda,2007,11.11189
mda,2008,11.20341
mda,2009,11.29492
mda,2010,11.4003
mda,2011,11.47275
mda,2012,11.54169
mda,2013,11.60706
mda,2014,11.67944
mda,2015,11.75182
mda,2016,11.75487
mda,2017,11.75129
mda,2018,11.75297
mda,2019,11.75297
mda,2020,11.75297
mdg,1990,23.54688
mdg,1991,23.43291
mdg,1992,23.31894
mdg,1993,23.20497
mdg,1994,23.091
mdg,1995,22.97703
mdg,1996,22.86306
mdg,1997,22.74909
mdg,1998,22.63512
mdg,1999,22.52115
mdg,2000,22.40718
mdg,2001,22.32658
mdg,2002,22.24599
mdg,2003,22.16539
mdg,2004,22.0848
mdg,2005,22.0042
mdg,2006,21.92361
mdg,2007,21.84302
mdg,2008,21.76242
mdg,2009,21.68183
mdg,2010,21.60123
mdg,2011,21.56904
mdg,2012,21.54632
mdg,2013,21.52342
mdg,2014,21.5007
mdg,2015,21.47798
mdg,2016,21.45528
mdg,2017,21.43255
mdg,2018,21.40983
mdg,2019,21.38713
mdg,2020,21.3644
mdv,1990,2.73333
mdv,1991,2.73333
mdv,1992,2.73333
mdv,1993,2.73333
mdv,1994,2.73333
mdv,1995,2.73333
mdv,1996,2.73333
mdv,1997,2.73333
mdv,1998,2.73333
mdv,1999,2.73333
mdv,2000,2.73333
mdv,2001,2.73333
mdv,2002,2.73333
mdv,2003,2.73333
mdv,2004,2.73333
mdv,2005,2.73333
mdv,2006,2.73333
mdv,2007,2.73333
mdv,2008,2.73333
mdv,2009,2.73333
mdv,2010,2.73333
mdv,2011,2.73333
mdv,2012,2.73333
mdv,2013,2.73333
mdv,2014,2.73333
mdv,2015,2.73333
mdv,2016,2.73333
mdv,2017,2.73333
mdv,2018,2.73333
mdv,2019,2.73333
mdv,2020,2.73333
mex,1990,36.31351
mex,1991,36.19981
mex,1992,36.08611
