geo,time,sh_dyn_nmrt
pry,2009,14.4
pry,2010,14
pry,2011,13.5
pry,2012,13.1
pry,2013,12.7
pry,2014,12.3
pry,2015,11.9
pry,2016,11.6
pry,2017,11.2
pry,2018,10.8
pry,2019,10.4
pry,2020,10
pse,1988,24.2
pse,1989,23.4
pse,1990,22.7
pse,1991,22
pse,1992,21.4
pse,1993,20.8
pse,1994,20.3
pse,1995,19.8
pse,1996,19.1
pse,1997,18.5
pse,1998,17.9
pse,1999,17.5
pse,2000,17.1
pse,2001,16.8
pse,2002,16.5
pse,2003,16.1
pse,2004,15.7
pse,2005,15.3
pse,2006,14.8
pse,2007,14.4
pse,2008,13.9
pse,2009,13.5
pse,2010,13.2
pse,2011,12.9
pse,2012,12.6
pse,2013,12.3
pse,2014,12.1
pse,2015,11.8
pse,2016,11.5
pse,2017,11.2
pse,2018,10.9
pse,2019,10.6
pse,2020,10.3
qat,1989,12.3
qat,1990,11.5
qat,1991,10.8
qat,1992,10.1
qat,1993,9.5
qat,1994,8.9
qat,1995,8.5
qat,1996,8.1
qat,1997,7.7
qat,1998,7.3
qat,1999,7
qat,2000,6.6
qat,2001,6.3
qat,2002,6.1
qat,2003,5.9
qat,2004,5.8
qat,2005,5.6
qat,2006,5.3
qat,2007,5.1
qat,2008,4.9
qat,2009,4.7
qat,2010,4.5
qat,2011,4.4
qat,2012,4.2
qat,2013,4.1
qat,2014,4
qat,2015,3.9
qat,2016,3.9
qat,2017,3.8
qat,2018,3.8
qat,2019,3.7
qat,2020,3.5
rou,1989,17.2
rou,1990,16.1
rou,1991,15.1
rou,1992,14.5
rou,1993,14.3
rou,1994,14.2
rou,1995,13.9
rou,1996,13.4
rou,1997,12.8
rou,1998,12.1
rou,1999,11.3
rou,2000,10.5
rou,2001,9.9
rou,2002,9.6
rou,2003,9.4
rou,2004,9.1
rou,2005,8.5
rou,2006,7.7
rou,2007,6.9
rou,2008,6.3
rou,2009,5.8
rou,2010,5.4
rou,2011,5.2
rou,2012,5.1
rou,2013,5
rou,2014,4.7
rou,2015,4.3
rou,2016,3.9
rou,2017,3.6
rou,2018,3.4
rou,2019,3.4
rou,2020,3.5
rus,1989,11.2
rus,1990,10.9
rus,1991,10.8
rus,1992,10.8
rus,1993,10.8
rus,1994,10.7
rus,1995,10.6
rus,1996,10.3
rus,1997,10
rus,1998,9.6
rus,1999,9.3
rus,2000,9
rus,2001,8.6
rus,2002,8
rus,2003,7.3
rus,2004,6.8
rus,2005,6.4
rus,2006,6
rus,2007,5.4
rus,2008,4.9
rus,2009,4.6
rus,2010,4.6
rus,2011,4.7
rus,2012,4.7
rus,2013,4.6
rus,2014,4.4
rus,2015,4
rus,2016,3.5
rus,2017,3.2
rus,2018,2.9
rus,2019,2.6
rus,2020,2.3
rwa,1960,62.5
rwa,1961,61.9
rwa,1962,61.4
rwa,1963,61.1
rwa,1964,61
rwa,1965,60.8
rwa,1966,60.6
rwa,1967,60.5
rwa,1968,60.3
rwa,1969,60.3
rwa,1970,60.3
rwa,1971,60.3
rwa,1972,60.5
rwa,1973,61
rwa,1974,61.7
rwa,1975,62.4
rwa,1976,62.8
rwa,1977,62.6
rwa,1978,61.8
rwa,1979,60.4
rwa,1980,58.2
rwa,1981,55.6
rwa,1982,52.8
rwa,1983,50.4
rwa,1984,48.3
rwa,1985,46.4
rwa,1986,44.6
rwa,1987,43
rwa,1988,41.7
rwa,1989,41
rwa,1990,41.1
rwa,1991,42.3
rwa,1992,44.1
rwa,1993,46.2
rwa,1994,50.3
rwa,1995,49.4
rwa,1996,49.7
rwa,1997,49.2
rwa,1998,47.8
rwa,1999,45.7
rwa,2000,43.2
rwa,2001,40.2
rwa,2002,37.3
rwa,2003,34.6
rwa,2004,32.1
rwa,2005,30
rwa,2006,28.1
rwa,2007,26.5
rwa,2008,25.1
rwa,2009,24
rwa,2010,23
rwa,2011,22.1
rwa,2012,21.3
rwa,2013,20.7
rwa,2014,20.2
rwa,2015,19.7
rwa,2016,19.3
rwa,2017,19
rwa,2018,18.6
rwa,2019,18.2
rwa,2020,17.9
sau,1989,23
sau,1990,21.8
sau,1991,20.7
sau,1992,19.7
sau,1993,18.4
sau,1994,17.1
sau,1995,15.9
sau,1996,14.9
sau,1997,13.9
sau,1998,13
sau,1999,12.2
sau,2000,11.5
sau,2001,10.8
sau,2002,10.2
sau,2003,9.6
sau,2004,9
sau,2005,8.5
sau,2006,8.1
sau,2007,7.6
sau,2008,7.1
sau,2009,6.7
sau,2010,6.3
sau,2011,5.9
sau,2012,5.6
sau,2013,5.2
sau,2014,4.9
sau,2015,4.6
sau,2016,4.3
sau,2017,4.1
sau,2018,3.8
sau,2019,3.6
sau,2020,3.5
sdn,1969,46.6
sdn,1970,46.4
sdn,1971,46.2
sdn,1972,46.1
sdn,1973,45.9
sdn,1974,45.7
sdn,1975,45.5
sdn,1976,45.4
sdn,1977,45.3
sdn,1978,45.3
sdn,1979,45.2
sdn,1980,45.1
sdn,1981,45.1
sdn,1982,45
sdn,1983,45.7
sdn,1984,45.6
sdn,1985,45.3
sdn,1986,44.4
sdn,1987,44.1
sdn,1988,43.7
sdn,1989,43.2
sdn,1990,42.7
sdn,1991,42.2
sdn,1992,41.7
sdn,1993,41.2
sdn,1994,40.7
sdn,1995,40.1
sdn,1996,39.5
sdn,1997,38.9
sdn,1998,38.4
sdn,1999,37.8
sdn,2000,37.1
sdn,2001,36.4
sdn,2002,35.8
sdn,2003,35.2
sdn,2004,34.5
sdn,2005,33.9
sdn,2006,33.4
sdn,2007,33
sdn,2008,32.5
sdn,2009,32.2
sdn,2010,31.8
sdn,2011,31.4
sdn,2012,31
sdn,2013,30.5
sdn,2014,30
sdn,2015,29.5
sdn,2016,29
sdn,2017,28.5
sdn,2018,27.8
sdn,2019,27.3
sdn,2020,26.8
sen,1960,62.5
sen,1961,61.7
sen,1962,60.9
sen,1963,60.1
sen,1964,59.3
sen,1965,58.5
sen,1966,57.7
sen,1967,57
sen,1968,56.3
sen,1969,55.6
sen,1970,55
sen,1971,54.4
sen,1972,53.8
sen,1973,53.2
sen,1974,52.5
sen,1975,51.7
sen,1976,50.7
sen,1977,49.7
sen,1978,48.6
sen,1979,47.7
sen,1980,47
sen,1981,46.4
sen,1982,45.9
sen,1983,45.3
sen,1984,44.6
sen,1985,43.8
sen,1986,42.9
sen,1987,42
sen,1988,41.2
sen,1989,40.6
sen,1990,40.3
sen,1991,40.1
sen,1992,40.1
sen,1993,40.2
sen,1994,40.2
sen,1995,40.2
sen,1996,40.2
sen,1997,40
sen,1998,39.6
sen,1999,39.1
sen,2000,38.2
sen,2001,37.2
sen,2002,36
sen,2003,34.7
sen,2004,33.4
sen,2005,32.1
sen,2006,30.8
sen,2007,29.6
sen,2008,28.6
sen,2009,27.6
sen,2010,26.8
sen,2011,26
sen,2012,25.3
sen,2013,24.7
sen,2014,24.2
sen,2015,23.7
sen,2016,23.1
sen,2017,22.4
sen,2018,21.8
sen,2019,21.1
sen,2020,20.6
sgp,1968,16.2
sgp,1969,15.5
sgp,1970,15
sgp,1971,14.7
sgp,1972,14.2
sgp,1973,13.3
sgp,1974,11.9
sgp,1975,10.4
sgp,1976,9.6
sgp,1977,9.3
sgp,1978,9.2
sgp,1979,9
sgp,1980,8.7
sgp,1981,8.2
sgp,1982,7.6
sgp,1983,7.1
sgp,1984,6.7
sgp,1985,6.4
sgp,1986,6
sgp,1987,5.6
sgp,1988,5.1
sgp,1989,4.6
sgp,1990,4.1
sgp,1991,3.6
sgp,1992,3.1
sgp,1993,2.7
sgp,1994,2.4
sgp,1995,2.2
sgp,1996,2.1
sgp,1997,2
sgp,1998,1.9
sgp,1999,1.8
sgp,2000,1.6
sgp,2001,1.5
sgp,2002,1.4
sgp,2003,1.3
sgp,2004,1.3
sgp,2005,1.2
sgp,2006,1.2
sgp,2007,1.2
sgp,2008,1.2
sgp,2009,1.2
sgp,2010,1.1
sgp,2011,1.1
sgp,2012,1.1
sgp,2013,1
sgp,2014,1
sgp,2015,1
sgp,2016,1
sgp,2017,1
sgp,2018,0.9
sgp,2019,0.8
sgp,2020,0.8
slb,1989,15.1
slb,1990,14.8
slb,1991,14.6
slb,1992,14.2
slb,1993,13.8
slb,1994,13.5
slb,1995,13.3
slb,1996,13.2
slb,1997,13.1
slb,1998,13
slb,1999,12.9
slb,2000,12.8
slb,2001,12.7
slb,2002,12.6
slb,2003,12.5
slb,2004,12.3
slb,2005,12.1
slb,2006,11.9
slb,2007,11.7
slb,2008,11.4
slb,2009,11.1
slb,2010,10.8
slb,2011,10.5
slb,2012,10.1
slb,2013,9.8
slb,2014,9.5
slb,2015,9.2
slb,2016,8.9
slb,2017,8.6
slb,2018,8.4
slb,2019,8.1
slb,2020,7.8
sle,1989,52.6
sle,1990,52.4
sle,1991,52.1
sle,1992,51.9
sle,1993,51.6
sle,1994,51.4
sle,1995,51
sle,1996,50.6
sle,1997,50.1
sle,1998,49.5
sle,1999,49
sle,2000,48.4
sle,2001,47.8
sle,2002,47.2
sle,2003,46.5
sle,2004,45.7
sle,2005,44.9
sle,2006,44.1
sle,2007,43.1
sle,2008,41.9
sle,2009,40.7
sle,2010,39.5
sle,2011,38.4
sle,2012,37.4
sle,2013,36.5
sle,2014,35.7
sle,2015,35
sle,2016,34.1
sle,2017,33.4
sle,2018,32.7
sle,2019,32
sle,2020,31.4
slv,1985,25.9
slv,1986,25.2
slv,1987,24.6
slv,1988,24
slv,1989,23.5
slv,1990,22.9
slv,1991,22.2
slv,1992,21.4
slv,1993,20.6
slv,1994,19.7
slv,1995,18.9
slv,1996,18.1
slv,1997,17.4
slv,1998,16.7
slv,1999,15.9
slv,2000,15
slv,2001,14.1
slv,2002,13.4
slv,2003,12.8
slv,2004,12.1
slv,2005,11.6
slv,2006,11.1
slv,2007,10.6
slv,2008,10.1
slv,2009,9.7
slv,2010,9.3
slv,2011,8.9
slv,2012,8.5
slv,2013,8.2
slv,2014,7.8
slv,2015,7.5
slv,2016,7.2
slv,2017,7
slv,2018,6.7
slv,2019,6.5
slv,2020,6.2
smr,1989,8.1
smr,1990,7.3
smr,1991,6.6
smr,1992,6
smr,1993,5.5
smr,1994,5
smr,1995,4.5
smr,1996,4.1
smr,1997,3.7
smr,1998,3.4
smr,1999,3.1
smr,2000,2.8
smr,2001,2.6
smr,2002,2.4
smr,2003,2.2
smr,2004,2
smr,2005,1.8
smr,2006,1.7
smr,2007,1.6
smr,2008,1.5
smr,2009,1.4
smr,2010,1.3
smr,2011,1.3
smr,2012,1.2
smr,2013,1.1
smr,2014,1.1
smr,2015,1
smr,2016,1
smr,2017,0.9
smr,2018,0.9
smr,2019,0.8
smr,2020,0.8
som,1983,48.2
som,1984,47.8
som,1985,47.3
som,1986,46.9
som,1987,46.6
som,1988,46.2
som,1989,45.9
som,1990,45.5
som,1991,45.1
som,1992,44.8
som,1993,44.7
som,1994,44.5
som,1995,44.4
som,1996,44.3
som,1997,44.2
som,1998,44.2
som,1999,44.4
som,2000,44.7
som,2001,44.9
som,2002,45.3
som,2003,45.6
som,2004,45.7
som,2005,45.9
som,2006,45.9
som,2007,45.5
som,2008,45
som,2009,44.3
som,2010,43.6
som,2011,42.9
som,2012,42.4
som,2013,41.6
som,2014,40.8
som,2015,40
som,2016,39.3
som,2017,38.7
som,2018,38.1
som,2019,37.4
som,2020,36.8
srb,1989,19.3
srb,1990,17.4
srb,1991,15.8
srb,1992,14.9
srb,1993,14.3
srb,1994,13.5
srb,1995,12.2
srb,1996,10.8
srb,1997,9.6
srb,1998,8.7
srb,1999,8.1
srb,2000,7.8
srb,2001,7.5
srb,2002,7.1
srb,2003,6.5
srb,2004,6
srb,2005,5.6
srb,2006,5.2
srb,2007,5.1
srb,2008,5
srb,2009,4.9
srb,2010,4.8
srb,2011,4.7
srb,2012,4.5
srb,2013,4.4
srb,2014,4.2
srb,2015,4
srb,2016,3.8
srb,2017,3.7
srb,2018,3.6
srb,2019,3.6
srb,2020,3.6
ssd,1989,64.1
ssd,1990,63.5
ssd,1991,62.9
ssd,1992,62.4
ssd,1993,62
ssd,1994,61.3
ssd,1995,60.7
ssd,1996,60
ssd,1997,59.2
ssd,1998,58.3
ssd,1999,57.3
ssd,2000,56
ssd,2001,54.9
ssd,2002,53.5
ssd,2003,52.3
ssd,2004,51
ssd,2005,49.8
ssd,2006,48.5
ssd,2007,47.1
ssd,2008,45.7
ssd,2009,44.3
ssd,2010,43
ssd,2011,41.7
ssd,2012,40.9
ssd,2013,40.4
ssd,2014,40.3
ssd,2015,40.3
ssd,2016,40.4
ssd,2017,40.5
ssd,2018,40.4
ssd,2019,40.3
ssd,2020,40.2
stp,1985,26.1
stp,1986,26.5
stp,1987,26.2
stp,1988,26.2
stp,1989,26.2
stp,1990,26
stp,1991,25.8
stp,1992,25.4
stp,1993,24.9
stp,1994,24.5
stp,1995,24
stp,1996,23.5
stp,1997,23.1
stp,1998,22.8
stp,1999,22.6
stp,2000,22.2
stp,2001,21.8
stp,2002,21.3
stp,2003,20.6
stp,2004,19.8
stp,2005,19.1
stp,2006,18.5
stp,2007,17.9
stp,2008,17.4
stp,2009,16.8
stp,2010,16.1
stp,2011,15.1
stp,2012,14
stp,2013,13
stp,2014,12
stp,2015,11.1
stp,2016,10.2
stp,2017,9.4
stp,2018,8.8
stp,2019,8.2
stp,2020,7.8
sur,1989,21.2
sur,1990,20.7
sur,1991,20.3
sur,1992,19.9
sur,1993,19.5
sur,1994,19.1
sur,1995,18.8
sur,1996,18.5
sur,1997,18
sur,1998,17.6
sur,1999,17.3
sur,2000,17.1
sur,2001,17
sur,2002,17
sur,2003,17
sur,2004,17
sur,2005,16.8
sur,2006,16.5
sur,2007,16.1
sur,2008,15.7
sur,2009,15.2
sur,2010,14.8
sur,2011,14.3
sur,2012,13.9
sur,2013,13.4
sur,2014,13.1
sur,2015,12.7
sur,2016,12.4
sur,2017,12
sur,2018,11.6
sur,2019,11.2
sur,2020,10.9
svk,1982,12.4
svk,1983,11.8
svk,1984,11.2
svk,1985,10.7
svk,1986,10.3
svk,1987,9.8
svk,1988,9.3
svk,1989,9
svk,1990,8.6
svk,1991,8.4
svk,1992,8.1
svk,1993,7.9
svk,1994,7.5
svk,1995,7.1
svk,1996,6.6
svk,1997,6.1
svk,1998,5.6
svk,1999,5.3
svk,2000,5
svk,2001,4.8
svk,2002,4.6
svk,2003,4.3
svk,2004,4
svk,2005,3.8
svk,2006,3.6
svk,2007,3.5
svk,2008,3.4
svk,2009,3.4
svk,2010,3.3
svk,2011,3.3
svk,2012,3.3
svk,2013,3.2
svk,2014,3.1
svk,2015,3.1
svk,2016,3
svk,2017,3
svk,2018,3
svk,2019,3
svk,2020,3
svn,1982,10.6
svn,1983,10
svn,1984,9.4
svn,1985,8.7
svn,1986,8
svn,1987,7.4
svn,1988,6.7
svn,1989,6.2
svn,1990,5.8
svn,1991,5.3
svn,1992,5
svn,1993,4.6
svn,1994,4.3
svn,1995,4
svn,1996,3.8
svn,1997,3.7
svn,1998,3.5
svn,1999,3.4
svn,2000,3.2
svn,2001,3.1
svn,2002,2.9
svn,2003,2.8
svn,2004,2.6
svn,2005,2.4
svn,2006,2.3
svn,2007,2.1
svn,2008,2
svn,2009,1.9
svn,2010,1.8
svn,2011,1.7
svn,2012,1.6
svn,2013,1.5
svn,2014,1.5
svn,2015,1.4
svn,2016,1.4
svn,2017,1.3
svn,2018,1.3
svn,2019,1.3
svn,2020,1.2
swe,1960,13.1
swe,1961,12.8
swe,1962,12.4
swe,1963,11.9
swe,1964,11.3
swe,1965,10.8
swe,1966,10.4
swe,1967,10.1
swe,1968,9.9
swe,1969,9.7
swe,1970,9.3
swe,1971,8.8
swe,1972,8.3
swe,1973,7.8
swe,1974,7.3
swe,1975,6.7
swe,1976,6.3
swe,1977,5.8
swe,1978,5.5
swe,1979,5.2
swe,1980,4.9
swe,1981,4.7
swe,1982,4.5
swe,1983,4.4
swe,1984,4.2
swe,1985,4.1
swe,1986,4
swe,1987,3.9
swe,1988,3.8
swe,1989,3.6
swe,1990,3.5
swe,1991,3.4
swe,1992,3.2
swe,1993,3.1
swe,1994,2.9
swe,1995,2.7
swe,1996,2.6
swe,1997,2.4
swe,1998,2.4
swe,1999,2.3
swe,2000,2.3
swe,2001,2.3
swe,2002,2.2
swe,2003,2.1
swe,2004,2
swe,2005,1.9
swe,2006,1.8
swe,2007,1.8
swe,2008,1.7
swe,2009,1.7
swe,2010,1.6
swe,2011,1.6
swe,2012,1.6
swe,2013,1.6
swe,2014,1.6
swe,2015,1.6
swe,2016,1.5
swe,2017,1.5
swe,2018,1.5
swe,2019,1.5
swe,2020,1.4
swz,1983,25
swz,1984,24.3
swz,1985,23.9
swz,1986,23.4
swz,1987,23
swz,1988,22.7
swz,1989,22.5
swz,1990,22.3
swz,1991,22.4
swz,1992,22.5
swz,1993,22.7
swz,1994,23
swz,1995,23.4
swz,1996,23.8
swz,1997,24.3
swz,1998,24.8
swz,1999,25.1
swz,2000,25.3
swz,2001,25.2
swz,2002,24.9
swz,2003,24.5
swz,2004,23.9
swz,2005,23.3
swz,2006,22.8
swz,2007,22.4
swz,2008,22.3
swz,2009,22.3
swz,2010,22.4
swz,2011,22.5
swz,2012,22.6
swz,2013,22.5
swz,2014,22.4
swz,2015,22.1
swz,2016,21.8
swz,2017,21.5
swz,2018,21.1
swz,2019,20.7
swz,2020,20.3
syc,1986,13.2
syc,1987,12.5
syc,1988,12
syc,1989,11.4
syc,1990,11
syc,1991,10.5
syc,1992,10.1
syc,1993,9.8
syc,1994,9.5
syc,1995,9.2
syc,1996,9
syc,1997,8.9
syc,1998,8.8
syc,1999,8.7
syc,2000,8.7
syc,2001,8.7
syc,2002,8.6
syc,2003,8.6
syc,2004,8.6
syc,2005,8.6
syc,2006,8.6
syc,2007,8.6
syc,2008,8.6
syc,2009,8.6
syc,2010,8.7
syc,2011,8.7
syc,2012,8.8
syc,2013,8.9
syc,2014,8.9
syc,2015,9
syc,2016,9
syc,2017,8.9
syc,2018,8.8
syc,2019,8.6
syc,2020,8.4
syr,1960,22.6
syr,1961,22.2
syr,1962,21.9
syr,1963,21.6
syr,1964,21.5
syr,1965,21.4
syr,1966,21.5
syr,1967,21.6
syr,1968,21.8
syr,1969,21.8
syr,1970,21.7
syr,1971,21.4
syr,1972,21.1
syr,1973,20.7
syr,1974,20.4
syr,1975,20.3
syr,1976,20.5
syr,1977,20.8
syr,1978,21.1
syr,1979,21.3
syr,1980,21.2
syr,1981,21
syr,1982,20.8
syr,1983,20
syr,1984,19.5
syr,1985,19
syr,1986,18.5
syr,1987,17.9
syr,1988,17.4
syr,1989,17
syr,1990,16.5
syr,1991,16
syr,1992,15.4
syr,1993,14.9
syr,1994,14.4
syr,1995,14
syr,1996,13.6
syr,1997,13.2
syr,1998,12.8
syr,1999,12.5
syr,2000,12.1
syr,2001,11.8
syr,2002,11.5
syr,2003,11.2
syr,2004,11
syr,2005,10.7
syr,2006,10.5
syr,2007,10.4
syr,2008,10.2
syr,2009,10.1
syr,2010,10.1
syr,2011,10.1
syr,2012,10.4
syr,2013,10.6
syr,2014,10.8
syr,2015,10.8
syr,2016,10.9
syr,2017,10.8
syr,2018,10.8
syr,2019,10.8
syr,2020,10.7
tcd,1973,62.1
tcd,1974,62.1
tcd,1975,62
tcd,1976,62
tcd,1977,61.8
tcd,1978,61.3
tcd,1979,60.8
tcd,1980,60.1
tcd,1981,59.4
tcd,1982,58.8
tcd,1983,58.1
tcd,1984,57.4
tcd,1985,56.6
tcd,1986,55.8
tcd,1987,54.9
tcd,1988,53.9
tcd,1989,52.9
tcd,1990,51.8
tcd,1991,50.8
tcd,1992,50
tcd,1993,49.3
tcd,1994,48.8
tcd,1995,48.3
tcd,1996,47.7
tcd,1997,47
tcd,1998,46.1
tcd,1999,45.1
tcd,2000,44.1
tcd,2001,43.2
tcd,2002,42.2
tcd,2003,41.4
tcd,2004,40.6
tcd,2005,39.9
tcd,2006,39.4
tcd,2007,38.9
tcd,2008,38.6
tcd,2009,38.2
tcd,2010,37.8
tcd,2011,37.5
tcd,2012,37.1
tcd,2013,36.6
tcd,2014,36.1
tcd,2015,35.5
tcd,2016,35
tcd,2017,34.5
tcd,2018,33.8
tcd,2019,33.3
tcd,2020,32.8
tgo,1965,57.3
tgo,1966,56.9
tgo,1967,56.6
tgo,1968,56.2
tgo,1969,55.8
tgo,1970,55.3
tgo,1971,54.9
tgo,1972,54.5
tgo,1973,54.1
tgo,1974,53.6
tgo,1975,53.1
tgo,1976,52.4
tgo,1977,51.6
tgo,1978,50.8
tgo,1979,50.1
tgo,1980,49.4
tgo,1981,48.8
tgo,1982,48.3
tgo,1983,47.8
tgo,1984,47.3
tgo,1985,46.8
tgo,1986,46.2
tgo,1987,45.6
tgo,1988,45
tgo,1989,44.4
tgo,1990,43.8
tgo,1991,43.2
tgo,1992,42.6
tgo,1993,41.9
tgo,1994,41.3
tgo,1995,40.6
tgo,1996,39.9
tgo,1997,39.2
tgo,1998,38.4
tgo,1999,37.5
tgo,2000,36.7
tgo,2001,35.8
tgo,2002,35
tgo,2003,34.3
tgo,2004,33.6
tgo,2005,32.9
tgo,2006,32.2
tgo,2007,31.5
tgo,2008,30.8
tgo,2009,30.1
tgo,2010,29.5
tgo,2011,28.9
tgo,2012,28.4
tgo,2013,27.8
tgo,2014,27.4
tgo,2015,26.9
tgo,2016,26.4
tgo,2017,25.9
tgo,2018,25.4
tgo,2019,25
tgo,2020,24.5
tha,1960,57.3
tha,1961,56.5
tha,1962,55.6
tha,1963,54.7
tha,1964,53.6
tha,1965,52.5
tha,1966,51.3
tha,1967,50.2
tha,1968,48.9
tha,1969,47.5
tha,1970,46
tha,1971,44.5
tha,1972,43
tha,1973,41.4
tha,1974,39.9
tha,1975,38.3
tha,1976,36.7
tha,1977,35.3
tha,1978,33.8
tha,1979,32.4
tha,1980,31
tha,1981,29.6
tha,1982,28.4
tha,1983,27.2
tha,1984,26.1
tha,1985,25.1
tha,1986,24.2
tha,1987,23.3
tha,1988,22.5
tha,1989,21.6
tha,1990,20.8
tha,1991,19.8
tha,1992,18.8
tha,1993,17.8
tha,1994,16.9
tha,1995,16
tha,1996,15.2
tha,1997,14.5
tha,1998,13.7
tha,1999,13
tha,2000,12.4
tha,2001,11.8
tha,2002,11.2
tha,2003,10.7
tha,2004,10.2
tha,2005,9.7
tha,2006,9.2
tha,2007,8.8
tha,2008,8.4
tha,2009,8
tha,2010,7.7
tha,2011,7.3
tha,2012,7
tha,2013,6.7
tha,2014,6.4
tha,2015,6.1
tha,2016,5.9
tha,2017,5.6
tha,2018,5.4
tha,2019,5.1
tha,2020,4.9
tjk,1989,31.4
tjk,1990,30.9
tjk,1991,30.6
tjk,1992,30.6
tjk,1993,30.5
tjk,1994,30.4
tjk,1995,30.3
tjk,1996,30.3
tjk,1997,30.1
tjk,1998,29.8
tjk,1999,29.3
tjk,2000,28.4
tjk,2001,27.2
tjk,2002,26
tjk,2003,24.8
tjk,2004,23.8
tjk,2005,23.1
tjk,2006,22.5
tjk,2007,22
tjk,2008,21.5
tjk,2009,20.8
tjk,2010,20.1
tjk,2011,19.2
tjk,2012,18.3
tjk,2013,17.5
tjk,2014,16.8
tjk,2015,16.3
tjk,2016,15.9
tjk,2017,15.4
tjk,2018,15
tjk,2019,14.5
tjk,2020,14
tkm,1988,26.1
tkm,1989,26.2
tkm,1990,26.7
tkm,1991,27.3
tkm,1992,28.1
tkm,1993,28.7
tkm,1994,29.4
tkm,1995,29.9
tkm,1996,30.2
tkm,1997,30.3
tkm,1998,30.3
tkm,1999,30
tkm,2000,29.6
tkm,2001,29
tkm,2002,28.3
tkm,2003,27.5
tkm,2004,26.7
tkm,2005,25.8
tkm,2006,25
tkm,2007,24.2
tkm,2008,23.7
tkm,2009,23.3
tkm,2010,23
tkm,2011,22.9
tkm,2012,22.8
tkm,2013,22.8
tkm,2014,23
tkm,2015,23.3
tkm,2016,23.5
tkm,2017,23.8
tkm,2018,23.9
tkm,2019,23.8
tkm,2020,23.5
tls,1986,61.5
tls,1987,60.4
tls,1988,59.4
tls,1989,58.3
tls,1990,56.9
tls,1991,55.3
tls,1992,53.5
tls,1993,51.5
tls,1994,49.4
tls,1995,47.4
tls,1996,45.3
tls,1997,43.3
tls,1998,41.4
tls,1999,39.7
tls,2000,37.8
tls,2001,36
tls,2002,34.2
tls,2003,32.6
tls,2004,31
tls,2005,29.5
tls,2006,28.3
tls,2007,27.2
tls,2008,26.2
tls,2009,25.4
tls,2010,24.7
tls,2011,24.1
tls,2012,23.5
tls,2013,22.9
tls,2014,22.4
tls,2015,21.9
tls,2016,21.4
tls,2017,20.9
tls,2018,20.4
tls,2019,19.9
tls,2020,19.4
ton,1989,10.1
ton,1990,9.8
ton,1991,9.4
ton,1992,9
ton,1993,8.7
ton,1994,8.4
ton,1995,8.1
ton,1996,7.9
ton,1997,7.7
ton,1998,7.5
ton,1999,7.4
ton,2000,7.1
ton,2001,7
ton,2002,6.8
ton,2003,6.6
ton,2004,6.4
ton,2005,6.2
ton,2006,6
ton,2007,5.8
ton,2008,5.7
ton,2009,5.6
ton,2010,5.5
ton,2011,5.4
ton,2012,5.4
ton,2013,5.4
ton,2014,5.4
ton,2015,5.3
ton,2016,5.3
ton,2017,5.3
ton,2018,5.2
ton,2019,5.1
ton,2020,5
tto,1960,37.5
tto,1961,36.7
tto,1962,35.9
tto,1963,35.2
tto,1964,34.5
tto,1965,33.9
tto,1966,33.3
tto,1967,32.8
tto,1968,32.3
tto,1969,31.8
tto,1970,31.2
tto,1971,30.6
tto,1972,30
tto,1973,29.4
tto,1974,28.8
tto,1975,28.1
tto,1976,27.5
tto,1977,26.9
tto,1978,26.3
tto,1979,25.7
tto,1980,25.1
tto,1981,24.5
tto,1982,24
tto,1983,23.3
tto,1984,22.7
tto,1985,22
tto,1986,21.4
tto,1987,20.9
tto,1988,20.4
tto,1989,19.9
tto,1990,19.6
tto,1991,19.2
tto,1992,18.9
tto,1993,18.7
tto,1994,18.5
tto,1995,18.4
tto,1996,18.2
tto,1997,18.2
tto,1998,18.1
tto,1999,18
tto,2000,18
tto,2001,17.8
tto,2002,17.6
tto,2003,17.4
tto,2004,17
tto,2005,16.6
tto,2006,16.2
tto,2007,15.7
tto,2008,15.3
tto,2009,14.9
tto,2010,14.4
tto,2011,14
tto,2012,13.6
tto,2013,13.2
tto,2014,12.8
tto,2015,12.4
tto,2016,12
tto,2017,11.7
tto,2018,11.3
tto,2019,11
tto,2020,10.6
tun,1965,51.4
tun,1966,50.6
tun,1967,49.9
tun,1968,49.3
tun,1969,48.7
tun,1970,47.9
tun,1971,47.1
tun,1972,46
tun,1973,44.8
tun,1974,43.5
tun,1975,42
tun,1976,40.5
tun,1977,39
tun,1978,37.6
tun,1979,36.3
tun,1980,35.2
tun,1981,34.2
tun,1982,33.3
tun,1983,32.3
tun,1984,31.4
tun,1985,30.6
tun,1986,29.8
tun,1987,29.2
tun,1988,28.7
tun,1989,28.3
tun,1990,27.8
tun,1991,27.3
tun,1992,26.8
tun,1993,26.2
tun,1994,25.4
tun,1995,24.4
tun,1996,23.4
tun,1997,22.3
tun,1998,20.9
tun,1999,19.6
tun,2000,18.3
tun,2001,17.2
tun,2002,16.3
tun,2003,15.5
tun,2004,14.7
tun,2005,14.1
tun,2006,13.6
tun,2007,13.2
tun,2008,12.8
tun,2009,12.5
tun,2010,12.3
tun,2011,12.2
tun,2012,12.1
tun,2013,12.1
tun,2014,12
tun,2015,12.1
tun,2016,12.1
tun,2017,12.1
tun,2018,12.1
tun,2019,12
tun,2020,11.8
tur,1960,63.1
tur,1961,62.1
tur,1962,61.1
tur,1963,60.2
tur,1964,59.3
tur,1965,58.7
