geo,time,sl_emp_totl_sp_ma_zs
png,1992,71.286
png,1993,71.047
png,1994,70.762
png,1995,70.702
png,1996,70.754
png,1997,70.663
png,1998,70.756
png,1999,70.836
png,2000,70.808
png,2001,68.861
png,2002,66.772
png,2003,64.628
png,2004,62.37
png,2005,60.079
png,2006,57.657
png,2007,55.224
png,2008,52.621
png,2009,50.177
png,2010,47.669
png,2011,47.17
png,2012,47.198
png,2013,47.18
png,2014,47.131
png,2015,46.939
png,2016,46.903
png,2017,46.867
png,2018,46.891
png,2019,46.907
png,2020,46.378
png,2021,46.37
pol,1991,61.664
pol,1992,61.164
pol,1993,60.173
pol,1994,58.658
pol,1995,58.334
pol,1996,58.497
pol,1997,59.619
pol,1998,59.66
pol,1999,56.871
pol,2000,54.772
pol,2001,53.146
pol,2002,50.838
pol,2003,50.179
pol,2004,50.55
pol,2005,52.377
pol,2006,54.058
pol,2007,56.315
pol,2008,58.561
pol,2009,58.419
pol,2010,57.8
pol,2011,58.275
pol,2012,58.227
pol,2013,58.16
pol,2014,59.177
pol,2015,59.828
pol,2016,60.832
pol,2017,61.974
pol,2018,62.419
pol,2019,62.996
pol,2020,63.028
pol,2021,63.327
pri,1991,50.401
pri,1992,49.126
pri,1993,49.877
pri,1994,50.722
pri,1995,50.404
pri,1996,52.196
pri,1997,52.799
pri,1998,53.232
pri,1999,51.771
pri,2000,51.818
pri,2001,50.492
pri,2002,49.683
pri,2003,49.244
pri,2004,49.112
pri,2005,47.961
pri,2006,47.738
pri,2007,46.706
pri,2008,45.539
pri,2009,42.726
pri,2010,41.117
pri,2011,40.103
pri,2012,40.911
pri,2013,40.991
pri,2014,41.203
pri,2015,42.217
pri,2016,42.475
pri,2017,43.274
pri,2018,44.408
pri,2019,44.947
pri,2020,42.641
pri,2021,44.977
prk,1991,84.777
prk,1992,84.821
prk,1993,84.762
prk,1994,84.695
prk,1995,84.705
prk,1996,84.671
prk,1997,84.626
prk,1998,84.479
prk,1999,84.344
prk,2000,84.375
prk,2001,84.376
prk,2002,84.396
prk,2003,84.401
prk,2004,84.449
prk,2005,84.461
prk,2006,84.46
prk,2007,84.474
prk,2008,84.465
prk,2009,84.452
prk,2010,84.508
prk,2011,84.452
prk,2012,84.381
prk,2013,84.39
prk,2014,84.423
prk,2015,84.43
prk,2016,84.397
prk,2017,84.471
prk,2018,84.546
prk,2019,84.574
prk,2020,83.656
prk,2021,83.992
prt,1991,70.575
prt,1992,68.242
prt,1993,66.103
prt,1994,64.375
prt,1995,63.375
prt,1996,62.779
prt,1997,63.105
prt,1998,67.53
prt,1999,66.954
prt,2000,67.59
prt,2001,68.168
prt,2002,68.037
prt,2003,66.304
prt,2004,65.597
prt,2005,64.477
prt,2006,64.729
prt,2007,64.558
prt,2008,64.453
prt,2009,61.726
prt,2010,60.653
prt,2011,58.809
prt,2012,55.99
prt,2013,54.7
prt,2014,55.817
prt,2015,56.329
prt,2016,57.064
prt,2017,59.117
prt,2018,60.174
prt,2019,60.652
prt,2020,58.937
prt,2021,58.26
pry,1991,82.369
pry,1992,81.904
pry,1993,82.225
pry,1994,82.846
pry,1995,84.389
pry,1996,80.177
pry,1997,83.059
pry,1998,83.25
pry,1999,82.218
pry,2000,80.189
pry,2001,80.964
pry,2002,78.71
pry,2003,78.519
pry,2004,81.095
pry,2005,81.365
pry,2006,79.153
pry,2007,80.469
pry,2008,81.65
pry,2009,79.919
pry,2010,79.179
pry,2011,78.265
pry,2012,79.908
pry,2013,78.578
pry,2014,78.135
pry,2015,77.309
pry,2016,79.671
pry,2017,79.959
pry,2018,79.659
pry,2019,79.806
pry,2020,78.054
pry,2021,79.274
pse,1991,61.252
pse,1992,60.991
pse,1993,60.915
pse,1994,60.925
pse,1995,60.736
pse,1996,61.028
pse,1997,60.397
pse,1998,59.568
pse,1999,59.165
pse,2000,60.118
pse,2001,48.154
pse,2002,43.043
pse,2003,48.782
pse,2004,47.471
pse,2005,50.856
pse,2006,50.559
pse,2007,52.138
pse,2008,48.649
pse,2009,50.997
pse,2010,51.596
pse,2011,55.772
pse,2012,55.125
pse,2013,55.208
pse,2014,54.463
pse,2015,55.621
pse,2016,55.487
pse,2017,55.02
pse,2018,53.562
pse,2019,55.05
pse,2020,50.618
pse,2021,52.206
pyf,1991,62.099
pyf,1992,62.04
pyf,1993,62.165
pyf,1994,62.305
pyf,1995,62.435
pyf,1996,62.599
pyf,1997,62.352
pyf,1998,62.217
pyf,1999,61.809
pyf,2000,61.48
pyf,2001,61.02
pyf,2002,60.688
pyf,2003,60.132
pyf,2004,59.467
pyf,2005,58.817
pyf,2006,58.174
pyf,2007,57.578
pyf,2008,57.227
pyf,2009,56.776
pyf,2010,56.576
pyf,2011,56.284
pyf,2012,56.102
pyf,2013,56.149
pyf,2014,56.135
pyf,2015,56.074
pyf,2016,56.019
pyf,2017,55.861
pyf,2018,55.696
pyf,2019,55.583
pyf,2020,53.176
pyf,2021,53.337
qat,1991,95.464
qat,1992,95.214
qat,1993,95.227
qat,1994,95.279
qat,1995,95.422
qat,1996,95.48
qat,1997,95.2
qat,1998,95.166
qat,1999,95.242
qat,2000,95.272
qat,2001,94.934
qat,2002,94.757
qat,2003,94.863
qat,2004,94.909
qat,2005,95.275
qat,2006,94.175
qat,2007,94.089
qat,2008,94.862
qat,2009,95.689
qat,2010,95.929
qat,2011,95.456
qat,2012,95.338
qat,2013,95.39
qat,2014,95.538
qat,2015,95.771
qat,2016,95.744
qat,2017,95.77
qat,2018,95.903
qat,2019,96.128
qat,2020,95.281
qat,2021,95.266
rou,1991,70.264
rou,1992,70.442
rou,1993,69.845
rou,1994,69.464
rou,1995,68.707
rou,1996,68.121
rou,1997,68.995
rou,1998,67.914
rou,1999,66.769
rou,2000,65.786
rou,2001,64.835
rou,2002,59.205
rou,2003,58.592
rou,2004,57.319
rou,2005,56.739
rou,2006,57.475
rou,2007,58.094
rou,2008,58.596
rou,2009,58.029
rou,2010,59.382
rou,2011,57.905
rou,2012,58.96
rou,2013,58.807
rou,2014,59.493
rou,2015,59.662
rou,2016,59.477
rou,2017,61.026
rou,2018,61.935
rou,2019,62.601
rou,2020,62.033
rou,2021,59.53
rus,1991,70.939
rus,1992,71.43
rus,1993,69.133
rus,1994,65.508
rus,1995,63.896
rus,1996,62.402
rus,1997,59.211
rus,1998,57.224
rus,1999,59.97
rus,2000,61.557
rus,2001,61.261
rus,2002,62.097
rus,2003,61.456
rus,2004,62.054
rus,2005,62.792
rus,2006,62.836
rus,2007,64.617
rus,2008,65.524
rus,2009,63.73
rus,2010,64.753
rus,2011,65.633
rus,2012,66.551
rus,2013,66.732
rus,2014,67.115
rus,2015,67.097
rus,2016,67.306
rus,2017,67.523
rus,2018,67.819
rus,2019,67.27
rus,2020,66.114
rus,2021,66.238
rwa,1991,89.926
rwa,1992,89.306
rwa,1993,88.38
rwa,1994,87.284
rwa,1995,86.337
rwa,1996,86.333
rwa,1997,86.107
rwa,1998,85.867
rwa,1999,85.623
rwa,2000,85.4
rwa,2001,85.163
rwa,2002,84.936
rwa,2003,84.713
rwa,2004,84.539
rwa,2005,84.353
rwa,2006,84.159
rwa,2007,83.959
rwa,2008,83.772
rwa,2009,83.559
rwa,2010,83.361
rwa,2011,83.16
rwa,2012,82.957
rwa,2013,82.739
rwa,2014,82.534
rwa,2015,82.458
rwa,2016,82.317
rwa,2017,82.222
rwa,2018,82.158
rwa,2019,82.055
rwa,2020,80.894
rwa,2021,81.038
sau,1991,74.083
sau,1992,74.038
sau,1993,73.488
sau,1994,73.047
sau,1995,72.596
sau,1996,72.246
sau,1997,71.848
sau,1998,71.411
sau,1999,70.816
sau,2000,71.884
sau,2001,70.703
sau,2002,68.962
sau,2003,69.198
sau,2004,69.46
sau,2005,69.785
sau,2006,70.207
sau,2007,70.589
sau,2008,70.848
sau,2009,70.451
sau,2010,72.298
sau,2011,74.131
sau,2012,75.812
sau,2013,75.696
sau,2014,75.507
sau,2015,74.927
sau,2016,75.61
sau,2017,76.04
sau,2018,76.369
sau,2019,78.447
sau,2020,77
sau,2021,77.168
sdn,1991,64.656
sdn,1992,64.475
sdn,1993,64.28
sdn,1994,64.084
sdn,1995,63.937
sdn,1996,63.754
sdn,1997,63.68
sdn,1998,63.532
sdn,1999,63.417
sdn,2000,63.33
sdn,2001,63.22
sdn,2002,63.106
sdn,2003,63.003
sdn,2004,62.873
sdn,2005,62.799
sdn,2006,62.754
sdn,2007,62.708
sdn,2008,62.629
sdn,2009,65.313
sdn,2010,64.033
sdn,2011,62.7
sdn,2012,62.416
sdn,2013,62.135
sdn,2014,61.803
sdn,2015,61.442
sdn,2016,61.123
sdn,2017,60.801
sdn,2018,60.455
sdn,2019,60.091
sdn,2020,57.551
sdn,2021,57.9
sen,1991,66.993
sen,1992,66.885
sen,1993,66.756
sen,1994,66.565
sen,1995,66.345
sen,1996,66.316
sen,1997,66.238
sen,1998,66.112
sen,1999,65.942
sen,2000,65.745
sen,2001,65.634
sen,2002,65.474
sen,2003,64.756
sen,2004,64.013
sen,2005,63.296
sen,2006,62.651
sen,2007,61.628
sen,2008,60.599
sen,2009,59.544
sen,2010,58.494
sen,2011,57.409
sen,2012,56.654
sen,2013,55.842
sen,2014,55.047
sen,2015,54.203
sen,2016,55.342
sen,2017,55.468
sen,2018,55.586
sen,2019,55.671
sen,2020,54.568
sen,2021,54.718
sgp,1991,79.64
sgp,1992,78.641
sgp,1993,78.032
sgp,1994,77.826
sgp,1995,77.453
sgp,1996,77.044
sgp,1997,77.543
sgp,1998,77.581
sgp,1999,75.665
sgp,2000,76.124
sgp,2001,76.161
sgp,2002,74.201
sgp,2003,73.521
sgp,2004,73.164
sgp,2005,73.948
sgp,2006,75.293
sgp,2007,76.142
sgp,2008,75.697
sgp,2009,74.53
sgp,2010,75.569
sgp,2011,75.654
sgp,2012,76.232
sgp,2013,75.921
sgp,2014,76.264
sgp,2015,76.456
sgp,2016,75.865
sgp,2017,75.794
sgp,2018,75.654
sgp,2019,76.183
sgp,2020,74.426
sgp,2021,74.23
slb,1991,86.692
slb,1992,86.741
slb,1993,86.583
slb,1994,86.6
slb,1995,86.581
slb,1996,86.416
slb,1997,86.355
slb,1998,86.368
slb,1999,86.311
slb,2000,85.991
slb,2001,86.111
slb,2002,86.186
slb,2003,86.348
slb,2004,86.313
slb,2005,86.249
slb,2006,86.189
slb,2007,86.13
slb,2008,86.106
slb,2009,85.983
slb,2010,86.441
slb,2011,86.721
slb,2012,86.979
slb,2013,87.357
slb,2014,87.319
slb,2015,87.318
slb,2016,87.347
slb,2017,87.336
slb,2018,87.317
slb,2019,87.29
slb,2020,86.363
slb,2021,86.541
sle,1991,61.889
sle,1992,61.97
sle,1993,62.059
sle,1994,62.051
sle,1995,62.017
sle,1996,62.095
sle,1997,62.029
sle,1998,61.933
sle,1999,61.835
sle,2000,61.843
sle,2001,61.797
sle,2002,61.794
sle,2003,61.684
sle,2004,63.281
sle,2005,62.424
sle,2006,61.562
sle,2007,60.699
sle,2008,59.817
sle,2009,58.93
sle,2010,58.044
sle,2011,57.15
sle,2012,56.266
sle,2013,55.371
sle,2014,54.431
sle,2015,54.15
sle,2016,53.974
sle,2017,53.74
sle,2018,53.491
sle,2019,53.212
sle,2020,52.541
sle,2021,52.556
slv,1991,74.364
slv,1992,73.844
slv,1993,70.683
slv,1994,73.704
slv,1995,73.308
slv,1996,71.976
slv,1997,70.784
slv,1998,72.706
slv,1999,71.257
slv,2000,69.794
slv,2001,69.767
slv,2002,69.512
slv,2003,71.124
slv,2004,70.153
slv,2005,69.5
slv,2006,70.003
slv,2007,71.104
slv,2008,71.305
slv,2009,69.656
slv,2010,71.955
slv,2011,72.563
slv,2012,73.209
slv,2013,72.965
slv,2014,71.431
slv,2015,71.144
slv,2016,71.262
slv,2017,71.539
slv,2018,71.348
slv,2019,72.543
slv,2020,66.897
slv,2021,68.467
som,1991,37.426
som,1992,37.557
som,1993,37.734
som,1994,37.821
som,1995,38.146
som,1996,38.469
som,1997,38.754
som,1998,39.082
som,1999,39.357
som,2000,39.561
som,2001,39.84
som,2002,40.007
som,2003,40.087
som,2004,40.129
som,2005,40.158
som,2006,40.3
som,2007,40.484
som,2008,40.572
som,2009,40.589
som,2010,40.522
som,2011,40.513
som,2012,40.42
som,2013,40.274
som,2014,40.118
som,2015,39.979
som,2016,39.85
som,2017,39.741
som,2018,39.651
som,2019,39.541
som,2020,38.833
som,2021,38.943
srb,1991,59.331
srb,1992,59.735
srb,1993,59.854
srb,1994,59.357
srb,1995,59.141
srb,1996,58.795
srb,1997,57.91
srb,1998,57.933
srb,1999,58.484
srb,2000,58.751
srb,2001,58.264
srb,2002,57.177
srb,2003,55.679
srb,2004,54.831
srb,2005,52.408
srb,2006,49.328
srb,2007,50.277
srb,2008,53.035
srb,2009,48.996
srb,2010,45.177
srb,2011,43.049
srb,2012,42.715
srb,2013,45.132
srb,2014,49.493
srb,2015,50.128
srb,2016,52.731
srb,2017,54.176
srb,2018,55.298
srb,2019,56.5
srb,2020,56.524
srb,2021,55.434
ssd,1991,68.701
ssd,1992,68.684
ssd,1993,68.596
ssd,1994,68.546
ssd,1995,68.679
ssd,1996,68.746
ssd,1997,68.816
ssd,1998,68.849
ssd,1999,68.881
ssd,2000,68.873
ssd,2001,68.904
ssd,2002,68.843
ssd,2003,68.721
ssd,2004,68.561
ssd,2005,68.457
ssd,2006,68.393
ssd,2007,68.325
ssd,2008,68.225
ssd,2009,68.082
ssd,2010,67.885
ssd,2011,67.793
ssd,2012,67.682
ssd,2013,67.583
ssd,2014,67.359
ssd,2015,67.085
ssd,2016,66.92
ssd,2017,66.795
ssd,2018,66.638
ssd,2019,66.464
ssd,2020,63.668
ssd,2021,64.294
stp,1991,66.988
stp,1992,66.751
stp,1993,66.479
stp,1994,66.152
stp,1995,65.754
stp,1996,65.463
stp,1997,65.113
stp,1998,64.75
stp,1999,64.409
stp,2000,64.119
stp,2001,65.683
stp,2002,63.59
stp,2003,64.911
stp,2004,64.437
stp,2005,64.633
stp,2006,64.197
stp,2007,64.143
stp,2008,64.214
stp,2009,64.24
stp,2010,64.384
stp,2011,64.575
stp,2012,64.829
stp,2013,64.781
stp,2014,64.689
stp,2015,64.491
stp,2016,64.248
stp,2017,63.946
stp,2018,63.594
stp,2019,63.215
stp,2020,61.172
stp,2021,61.402
sur,1991,54.345
sur,1992,54.315
sur,1993,55.848
sur,1994,56.148
sur,1995,58.984
sur,1996,57.779
sur,1997,57.236
sur,1998,56.775
sur,1999,54.421
sur,2000,55.285
sur,2001,56.136
sur,2002,56.937
sur,2003,57.766
sur,2004,58.577
sur,2005,59.096
sur,2006,59.654
sur,2007,60.208
sur,2008,60.769
sur,2009,61.336
sur,2010,62.573
sur,2011,62.517
sur,2012,62.288
sur,2013,63.643
sur,2014,64.046
sur,2015,63.858
sur,2016,63.305
sur,2017,63.233
sur,2018,63.115
sur,2019,63.041
sur,2020,59.715
sur,2021,60.211
svk,1991,64.373
svk,1992,62.754
svk,1993,61.066
svk,1994,59.953
svk,1995,60.215
svk,1996,61.669
svk,1997,60.698
svk,1998,60.08
svk,1999,56.902
svk,2000,54.703
svk,2001,54.956
svk,2002,55.095
svk,2003,56.572
svk,2004,56.177
svk,2005,57.8
svk,2006,59.894
svk,2007,61.084
svk,2008,62.583
svk,2009,60.38
svk,2010,58.206
svk,2011,58.812
svk,2012,59.159
svk,2013,58.642
svk,2014,59.502
svk,2015,60.905
svk,2016,62.134
svk,2017,62.402
svk,2018,63.678
svk,2019,63.835
svk,2020,62.423
svk,2021,62.106
svn,1991,59.337
svn,1992,58.799
svn,1993,57.915
svn,1994,58.447
svn,1995,59.632
svn,1996,59.755
svn,1997,60.612
svn,1998,61.399
svn,1999,60.109
svn,2000,59.462
svn,2001,61.145
svn,2002,61.068
svn,2003,59.321
svn,2004,61.779
svn,2005,61.991
svn,2006,62.458
svn,2007,63.755
svn,2008,63.048
svn,2009,61.601
svn,2010,60.433
svn,2011,58.488
svn,2012,57.729
svn,2013,57.122
svn,2014,57.632
svn,2015,57.835
svn,2016,56.718
svn,2017,59.519
svn,2018,61.037
svn,2019,60.46
svn,2020,59.666
svn,2021,60.005
swe,1991,69.161
swe,1992,65.289
swe,1993,60.945
swe,1994,60.579
swe,1995,61.767
swe,1996,60.939
swe,1997,60.269
swe,1998,61.051
swe,1999,61.727
swe,2000,62.617
swe,2001,63.5
swe,2002,63.015
swe,2003,62.462
swe,2004,61.658
swe,2005,61.952
swe,2006,62.821
swe,2007,63.713
swe,2008,63.862
swe,2009,61.495
swe,2010,61.549
swe,2011,62.118
swe,2012,61.734
swe,2013,62.089
swe,2014,62.074
swe,2015,62.259
swe,2016,62.472
swe,2017,62.957
swe,2018,63.27
swe,2019,63.152
swe,2020,62.485
swe,2021,62.254
swz,1991,52.541
swz,1992,52.209
swz,1993,51.885
swz,1994,51.476
swz,1995,50.963
swz,1996,50.752
swz,1997,50.38
swz,1998,49.369
swz,1999,48.38
swz,2000,47.443
swz,2001,46.697
swz,2002,46.11
swz,2003,45.572
swz,2004,45.049
swz,2005,44.529
swz,2006,43.975
swz,2007,43.428
swz,2008,43.509
swz,2009,43.642
swz,2010,43.794
swz,2011,43.891
swz,2012,43.952
swz,2013,43.956
swz,2014,43.99
swz,2015,44.113
swz,2016,43.984
swz,2017,43.684
swz,2018,43.442
swz,2019,43.16
swz,2020,40.571
swz,2021,40.876
syr,1991,78.637
syr,1992,76.714
syr,1993,75.402
syr,1994,74.558
syr,1995,73.476
syr,1996,75.031
syr,1997,76.473
syr,1998,77.838
syr,1999,76.979
syr,2000,75.064
syr,2001,72.875
syr,2002,71.808
syr,2003,70.691
syr,2004,71.032
syr,2005,71.313
syr,2006,71.655
syr,2007,69.945
syr,2008,67.294
syr,2009,68.407
syr,2010,67.837
syr,2011,67.443
syr,2012,67.399
syr,2013,67.398
syr,2014,67.471
syr,2015,67.502
syr,2016,67.55
syr,2017,67.601
syr,2018,67.672
syr,2019,67.733
syr,2020,64.994
syr,2021,65.31
tcd,1991,79.445
tcd,1992,79.604
tcd,1993,79.692
tcd,1994,79.408
tcd,1995,79.076
tcd,1996,78.753
tcd,1997,78.43
tcd,1998,78.099
tcd,1999,77.752
tcd,2000,77.41
tcd,2001,77.081
tcd,2002,76.727
tcd,2003,76.379
tcd,2004,76.044
tcd,2005,75.659
tcd,2006,75.269
tcd,2007,74.9
tcd,2008,74.524
tcd,2009,74.144
tcd,2010,73.771
tcd,2011,73.365
tcd,2012,72.984
tcd,2013,72.581
tcd,2014,72.181
tcd,2015,71.768
tcd,2016,71.346
tcd,2017,70.937
tcd,2018,70.528
tcd,2019,70.308
tcd,2020,68.017
tcd,2021,68.39
tgo,1991,62.517
tgo,1992,62.391
tgo,1993,62.18
tgo,1994,62.052
tgo,1995,61.807
tgo,1996,61.36
tgo,1997,60.935
tgo,1998,60.458
tgo,1999,60.047
tgo,2000,59.618
tgo,2001,59.5
tgo,2002,59.367
tgo,2003,59.23
tgo,2004,59.078
tgo,2005,58.966
tgo,2006,58.977
tgo,2007,59.226
tgo,2008,59.494
tgo,2009,59.73
tgo,2010,59.933
tgo,2011,60.142
tgo,2012,59.999
tgo,2013,59.81
tgo,2014,59.577
tgo,2015,59.3
tgo,2016,58.479
tgo,2017,57.619
tgo,2018,57.349
tgo,2019,57.045
tgo,2020,56.352
tgo,2021,56.488
tha,1991,82.928
tha,1992,83.324
tha,1993,83.089
tha,1994,82.905
tha,1995,82.471
tha,1996,81.747
tha,1997,81.623
tha,1998,78.859
tha,1999,77.985
tha,2000,78.723
tha,2001,79.385
tha,2002,79.79
tha,2003,79.897
tha,2004,80.639
tha,2005,80.291
tha,2006,80.195
tha,2007,80.626
tha,2008,80.443
tha,2009,80.506
tha,2010,79.498
tha,2011,80.595
tha,2012,80.702
tha,2013,78.795
tha,2014,78.234
tha,2015,77.487
tha,2016,76.379
tha,2017,75.572
tha,2018,75.947
tha,2019,74.98
tha,2020,74.612
tha,2021,73.96
tjk,1991,57.002
tjk,1992,56.843
tjk,1993,54.335
tjk,1994,52.729
tjk,1995,51.788
tjk,1996,49.894
tjk,1997,49.565
tjk,1998,47.973
tjk,1999,48.612
tjk,2000,48.75
tjk,2001,48.943
tjk,2002,49.14
tjk,2003,49.354
tjk,2004,49.84
tjk,2005,49.598
tjk,2006,49.264
tjk,2007,48.858
tjk,2008,48.458
tjk,2009,48.533
tjk,2010,48.495
tjk,2011,48.479
tjk,2012,48.464
tjk,2013,48.443
tjk,2014,48.42
tjk,2015,48.387
tjk,2016,48.334
tjk,2017,47.837
tjk,2018,47.376
tjk,2019,46.947
tjk,2020,46.337
tjk,2021,46.194
tkm,1991,59.305
tkm,1992,60.523
tkm,1993,60.602
tkm,1994,59.662
tkm,1995,57.451
tkm,1996,55.45
tkm,1997,55.82
tkm,1998,54.379
tkm,1999,52.96
tkm,2000,53.59
tkm,2001,54.039
tkm,2002,54.809
tkm,2003,55.246
tkm,2004,55.608
tkm,2005,55.402
tkm,2006,55.504
tkm,2007,55.592
tkm,2008,55.49
tkm,2009,55.971
tkm,2010,55.634
tkm,2011,54.968
tkm,2012,54.576
tkm,2013,54.23
tkm,2014,53.897
tkm,2015,53.744
tkm,2016,53.583
tkm,2017,53.413
tkm,2018,53.262
tkm,2019,53.112
tkm,2020,52.336
tkm,2021,52.115
tls,1991,70.848
tls,1992,70.82
tls,1993,70.781
tls,1994,70.712
tls,1995,70.642
tls,1996,70.541
tls,1997,70.464
tls,1998,70.48
tls,1999,70.699
tls,2000,70.969
tls,2001,70.891
tls,2002,70.856
tls,2003,70.934
tls,2004,70.98
tls,2005,71.008
tls,2006,71.015
tls,2007,71.069
tls,2008,71.023
tls,2009,70.957
tls,2010,70.885
tls,2011,70.742
tls,2012,70.613
tls,2013,70.513
tls,2014,70.418
tls,2015,70.32
tls,2016,70.228
tls,2017,70.248
tls,2018,70.287
tls,2019,70.374
tls,2020,69.512
tls,2021,69.579
ton,1991,74.022
ton,1992,73.772
ton,1993,73.568
ton,1994,73.068
ton,1995,72.207
ton,1996,71.185
ton,1997,70.219
ton,1998,69.287
ton,1999,68.371
ton,2000,67.386
ton,2001,66.578
ton,2002,65.763
ton,2003,64.862
ton,2004,64.751
ton,2005,64.794
ton,2006,64.725
ton,2007,63.878
ton,2008,63.05
ton,2009,62.115
ton,2010,61.305
ton,2011,60.487
ton,2012,59.563
ton,2013,58.687
ton,2014,57.836
ton,2015,56.954
ton,2016,56.121
ton,2017,55.179
ton,2018,54.231
ton,2019,54.235
ton,2020,53.624
ton,2021,53.362
tto,1991,62.369
tto,1992,61.073
tto,1993,60.522
tto,1994,62.695
tto,1995,64.232
tto,1996,64.55
tto,1997,65.765
tto,1998,66.943
tto,1999,67.084
tto,2000,67.842
tto,2001,68.483
tto,2002,68.899
tto,2003,68.332
tto,2004,70.597
tto,2005,70.945
tto,2006,71.519
tto,2007,72.461
tto,2008,72.052
tto,2009,71.104
tto,2010,69.758
tto,2011,69.681
tto,2012,69.371
tto,2013,69.661
tto,2014,70.285
tto,2015,69.373
tto,2016,66.92
tto,2017,67.128
tto,2018,67.281
tto,2019,67.406
tto,2020,64.518
tto,2021,64.725
tun,1991,63.427
tun,1992,62.978
tun,1993,62.725
tun,1994,62.548
tun,1995,62.364
tun,1996,62.338
tun,1997,62.16
tun,1998,61.799
tun,1999,61.487
tun,2000,61.036
tun,2001,60.824
tun,2002,60.127
tun,2003,59.673
tun,2004,59.349
tun,2005,59.698
tun,2006,59.618
tun,2007,60.091
tun,2008,60.553
tun,2009,61.059
tun,2010,62.001
tun,2011,59.66
tun,2012,60.22
tun,2013,60.823
tun,2014,60.789
tun,2015,60.44
tun,2016,60.144
tun,2017,59.896
tun,2018,59.68
tun,2019,59.83
tun,2020,58.152
tun,2021,57.947
tur,1991,73.791
tur,1992,73.16
tur,1993,71.721
tur,1994,72.121
tur,1995,72.294
tur,1996,72.564
tur,1997,72.381
tur,1998,72.062
tur,1999,70.543
tur,2000,69.525
tur,2001,67.137
tur,2002,64.507
tur,2003,63.484
tur,2004,62.949
tur,2005,63.448
tur,2006,63.269
tur,2007,63.112
tur,2008,62.897
tur,2009,61.042
tur,2010,63.01
tur,2011,65.434
tur,2012,65.383
tur,2013,65.656
tur,2014,65.265
tur,2015,65.423
tur,2016,65.517
tur,2017,66.075
tur,2018,66.07
tur,2019,63.381
tur,2020,60.075
tur,2021,60.86
tza,1991,86.506
tza,1992,86.456
tza,1993,86.407
tza,1994,86.336
tza,1995,86.255
tza,1996,86.233
tza,1997,86.163
tza,1998,86.084
tza,1999,86.012
tza,2000,85.938
tza,2001,85.914
tza,2002,86.284
tza,2003,86.641
tza,2004,87.008
tza,2005,87.368
tza,2006,87.723
tza,2007,87.494
tza,2008,87.256
tza,2009,87.022
tza,2010,86.648
tza,2011,86.274
tza,2012,86.293
tza,2013,86.353
tza,2014,86.62
tza,2015,86.556
tza,2016,86.465
tza,2017,86.363
tza,2018,86.242
tza,2019,86.113
tza,2020,85.116
tza,2021,85.36
uga,1991,76.107
uga,1992,76.092
uga,1993,75.887
uga,1994,75.66
uga,1995,75.466
uga,1996,75.236
uga,1997,74.995
uga,1998,74.772
uga,1999,74.57
uga,2000,74.309
uga,2001,74.093
uga,2002,73.889
uga,2003,73.756
uga,2004,74.037
uga,2005,74.317
uga,2006,73.989
uga,2007,73.629
uga,2008,73.29
uga,2009,72.934
uga,2010,72.868
uga,2011,72.832
uga,2012,72.717
uga,2013,73.634
uga,2014,73.424
uga,2015,73.19
uga,2016,72.912
uga,2017,72.595
uga,2018,72.259
uga,2019,71.88
uga,2020,69.275
uga,2021,69.732
ukr,1991,64.88
ukr,1992,64.45
ukr,1993,63.947
ukr,1994,63.516
ukr,1995,60.469
ukr,1996,58.95
ukr,1997,57.629
ukr,1998,55.709
ukr,1999,54.976
ukr,2000,54.698
ukr,2001,54.743
ukr,2002,54.954
ukr,2003,55.254
ukr,2004,55.16
ukr,2005,55.566
ukr,2006,55.461
ukr,2007,56.42
ukr,2008,56.81
ukr,2009,54.874
ukr,2010,55.823
ukr,2011,56.378
ukr,2012,56.984
ukr,2013,57.617
ukr,2014,56.154
ukr,2015,56.974
ukr,2016,56.815
ukr,2017,56.962
ukr,2018,57.985
ukr,2019,59.316
ukr,2020,57.45
ukr,2021,57.796
ury,1991,67.671
ury,1992,67.025
ury,1993,66.357
ury,1994,67.384
ury,1995,67.539
ury,1996,67.835
ury,1997,67.785
ury,1998,68.608
ury,1999,66.421
ury,2000,65.062
ury,2001,64.634
ury,2002,61.892
ury,2003,60.539
ury,2004,63.731
ury,2005,63.539
ury,2006,67.404
ury,2007,70.169
ury,2008,70.36
ury,2009,71.159
ury,2010,70.696
ury,2011,72.467
ury,2012,71.177
ury,2013,71.565
ury,2014,71.929
ury,2015,69.711
ury,2016,68.922
ury,2017,68.179
ury,2018,67.216
ury,2019,66.316
ury,2020,62.591
ury,2021,63.338
usa,1991,69.115
usa,1992,68.622
usa,1993,68.783
usa,1994,69.281
usa,1995,69.619
usa,1996,69.745
usa,1997,70.167
usa,1998,70.374
usa,1999,70.44
usa,2000,70.66
usa,2001,69.65
usa,2002,68.508
usa,2003,67.688
usa,2004,67.962
usa,2005,68.337
usa,2006,68.791
usa,2007,68.482
usa,2008,67.245
usa,2009,63.349
usa,2010,62.528
usa,2011,62.722
usa,2012,63.239
usa,2013,63.279
usa,2014,63.75
usa,2015,64.213
usa,2016,64.646
usa,2017,64.913
usa,2018,65.22
usa,2019,65.488
usa,2020,61.378
usa,2021,62.686
uzb,1991,76.074
uzb,1992,76.392
uzb,1993,75.305
uzb,1994,74.129
uzb,1995,73.965
uzb,1996,71.942
uzb,1997,71.594
uzb,1998,69.751
uzb,1999,69.561
