geo,time,bx_gsr_fcty_cd
mwi,1990,9344487.27165
mwi,1991,7384121.46345
mwi,1992,6299823.73676
mwi,1993,2180441.36524
mwi,1994,4864701.21291
mwi,1995,3650938.44276
mwi,1996,9504544.32623
mwi,1997,12162361.4441
mwi,1998,11510431.72433
mwi,1999,25535386.15269
mwi,2000,33253224.15057
mwi,2001,12177206.36776
mwi,2002,6027343.10521
mwi,2003,2694646.36391
mwi,2004,1484175.70492
mwi,2005,582681.7226
mwi,2006,7193145.04285
mwi,2007,1593350.83865
mwi,2008,1666193.30352
mwi,2009,357820.30436
mwi,2010,1782101.40489
mwi,2011,1768632.50257
mwi,2012,2877270.02609
mwi,2013,2205983.05571
mwi,2014,3388843.1657
mwi,2015,3428600.82582
mwi,2016,3957232.18457
mwi,2017,7547949.73604
mwi,2018,17627845.50033
mwi,2019,11066926.69835
mwi,2020,6938495.70958
mys,1974,161607489.11034
mys,1975,156238033.24975
mys,1976,174694825.11654
mys,1977,256776613.92175
mys,1978,377799766.27348
mys,1979,554732629.57251
mys,1980,738670729.87089
mys,1981,792057722.84926
mys,1982,649569843.97677
mys,1983,562197092.28584
mys,1984,613575027.59884
mys,1985,590807645.19323
mys,1986,548143317.84888
mys,1987,833849831.62266
mys,1988,1090200920.27468
mys,1989,1171718538.98191
mys,1990,1849253662.36887
mys,1991,1425419989.81843
mys,1992,1609102150.57281
mys,1993,2006918936.55829
mys,1994,2308463221.96634
mys,1995,2623378481.57496
mys,1996,2692827836.88419
mys,1997,2484722275.70701
mys,1998,1542156394.33031
mys,1999,2003157894.73684
mys,2000,1986052631.57895
mys,2001,1846842368.42105
mys,2002,2139210526.31579
mys,2003,3448157894.73684
mys,2004,4329078947.36842
mys,2005,5372652765.27838
mys,2006,8494052277.91459
mys,2007,11379784816.7795
mys,2008,12081221582.0889
mys,2009,11212711261.2325
mys,2010,11995717573.7302
mys,2011,17143591181.0276
mys,2012,13700015837.1306
mys,2013,15091720788.0641
mys,2014,16049349739.5994
mys,2015,12591546845.3529
mys,2016,11441441026.3953
mys,2017,12498614465.9059
mys,2018,14966068646.3337
mys,2019,15772549423.8636
mys,2020,12825080142.4118
mys,2021,22128046265.446
nam,1990,183278391.25737
nam,1991,243036379.40619
nam,1992,201857342.34022
nam,1993,212685116.70101
nam,1994,213839235.21424
nam,1995,374019357.14217
nam,1996,319187846.0674
nam,1997,251976922.55108
nam,1998,226724958.81407
nam,1999,44242268.15729
nam,2000,128427619.66563
nam,2001,120938496.2154
nam,2002,110217639.54122
nam,2003,184833849.4033
nam,2004,217011593.8208
nam,2005,224263474.2469
nam,2006,256126539.3526
nam,2007,276863748.51236
nam,2008,324569418.78574
nam,2009,295242326.45342
nam,2010,318793775.91023
nam,2011,342805312.34177
nam,2012,350199634.87044
nam,2013,328803571.05157
nam,2014,373769704.75502
nam,2015,311423807.96872
nam,2016,263251457.2434
nam,2017,287671601.01742
nam,2018,347592100.40899
nam,2019,309117732.98689
nam,2020,241297964.34136
ncl,2002,360287115.93906
ncl,2003,478228138.30449
ncl,2004,529043192.62669
ncl,2005,596218825.0109
ncl,2006,600277055.19148
ncl,2007,597351127.07194
ncl,2008,705276676.76461
ncl,2009,625851945.32112
ncl,2010,598771741.7243
ncl,2011,701329082.35415
ncl,2012,840471639.5447
ncl,2013,827866371.18009
ncl,2014,790641559.3136
ncl,2015,678010749.3803
ncl,2016,675889687.63458
ner,1974,8196766.68243
ner,1975,9705435.35498
ner,1976,8060246.9809
ner,1977,8983241.6788
ner,1978,9284048.71838
ner,1979,12429388.69323
ner,1980,27011605.4949
ner,1981,18201794.28469
ner,1982,17598569.57225
ner,1983,11940187.7099
ner,1984,13463577.65109
ner,1985,18401249.79389
ner,1986,22890167.09977
ner,1987,15675297.41592
ner,1988,16719925.40274
ner,1989,18005801.13188
ner,1990,20358857.42569
ner,1991,20120031.88425
ner,1992,19653045.48629
ner,1993,19331650.42381
ner,1994,15603254.20117
ner,1995,5789860.99131
ner,1996,15521380.66429
ner,1997,7716697.52319
ner,1998,12984112.14309
ner,1999,14010354.8099
ner,2000,13093347.72452
ner,2001,12315713.28392
ner,2002,13312417.36105
ner,2003,17294437.85636
ner,2004,26521887.56275
ner,2005,37078596.34839
ner,2006,42021292.51299
ner,2007,59264525.05331
ner,2008,81665911.69586
ner,2009,89299568.98316
ner,2010,61750918.17502
ner,2011,93852793.59176
ner,2012,146951402.5174
ner,2013,83932033.95596
ner,2014,117742049.55029
ner,2015,104004031.39826
ner,2016,108953186.33309
ner,2017,116378945.1306
ner,2018,135188727.67061
ner,2019,136058545.08056
ner,2020,144268344.52056
nga,1977,350550066.18014
nga,1978,289639715.99701
nga,1979,263241819.28859
nga,1980,687661192.18684
nga,1981,700978257.21638
nga,1982,225699693.03804
nga,1983,107673853.24206
nga,1984,57401727.81934
nga,1985,80557269.83208
nga,1986,56425592.46592
nga,1987,45816307.027
nga,1988,40776142.65038
nga,1989,152076076.05705
nga,1990,211081188.48628
nga,1991,210864729.51293
nga,1992,155890622.05838
nga,1993,57773663.72196
nga,1994,48599745.40826
nga,1995,31350457.68991
nga,1996,36009658.56169
nga,1997,78831088.2006
nga,1998,94869638.16739
nga,1999,239706036.83637
nga,2000,217645824.86594
nga,2001,198990841.153
nga,2002,183565583.56789
nga,2003,81626823.84278
nga,2004,157451734.27026
nga,2005,155130172.69179
nga,2006,1875143760.28293
nga,2007,2564188225.01704
nga,2008,2351126037.18403
nga,2009,935405861.36486
nga,2010,997752240.26817
nga,2011,897528115.28325
nga,2012,956530506.5166
nga,2013,880842385.07633
nga,2014,1633038000.00333
nga,2015,930770823.16531
nga,2016,1245045387.27526
nga,2017,1486012728.11571
nga,2018,2050356416.79304
nga,2019,2319148446.55444
nga,2020,1558652287.96103
nic,1977,13600000
nic,1978,11700000
nic,1979,11000000
nic,1980,19200000
nic,1981,28300000
nic,1982,8700000
nic,1983,6500000
nic,1984,4600000
nic,1985,1500000
nic,1986,700000
nic,1987,1400000
nic,1988,2100000
nic,1989,6800000
nic,1990,11800000
nic,1991,9700000
nic,1992,7500000
nic,1993,5400000
nic,1994,6700000
nic,1995,7100000
nic,1996,10500000
nic,1997,14700000
nic,1998,26000000
nic,1999,30700000
nic,2000,30700000
nic,2001,14700000
nic,2002,9200000
nic,2003,6800000
nic,2004,9400000
nic,2005,22700000
nic,2006,42500000
nic,2007,49800000
nic,2008,42900000
nic,2009,17400000
nic,2010,18500000
nic,2011,21800000
nic,2012,25300000
nic,2013,23300000
nic,2014,20900000
nic,2015,23500000
nic,2016,36800000
nic,2017,53700000
nic,2018,89800000
nic,2019,93300000
nic,2020,45800000
nld,1967,1481491711.63494
nld,1968,1536464087.28576
nld,1969,1713535910.36203
nld,1970,1963812153.27481
nld,1971,2234499589.51527
nld,1972,2464374974.43014
nld,1973,3547493059.58726
nld,1974,4453879679.53681
nld,1975,3885278084.22406
nld,1976,4371361559.6266
nld,1977,4870743565.77243
nld,1978,5566699299.10686
nld,1979,10240184965.4386
nld,1980,12763263696.4783
nld,1981,12672464572.0742
nld,1982,12365485963.2577
nld,1983,11189268445.0617
nld,1984,11807302090.4351
nld,1985,9465357403.21281
nld,1986,12707531937.1511
nld,1987,15840323759.7558
nld,1988,18365197177.8872
nld,1989,23602351979.0659
nld,1990,26248743104.5134
nld,1991,27281714200.5602
nld,1992,27230264072.8651
nld,1993,28117059671.9893
nld,1994,29465870497.84909
nld,1995,35755291133.7167
nld,1996,36297009401.9088
nld,1997,39176395223.5196
nld,1998,35286996781.3654
nld,1999,43564101493.1869
nld,2000,45502133828.3183
nld,2001,43470395017.7863
nld,2002,40342910746.7712
nld,2003,59063527074.0479
nld,2004,161020689197.69101
nld,2005,194708889456.81601
nld,2006,238834279462.64001
nld,2007,337973808070.45898
nld,2008,305072505407.98199
nld,2009,251034611937.38599
nld,2010,291937792061.90503
nld,2011,334828103712.81097
nld,2012,297975718077.74298
nld,2013,304924622532.18903
nld,2014,337976823496.03003
nld,2015,289206593556.74298
nld,2016,288151872843.04498
nld,2017,297608476028.01801
nld,2018,358914165744.039
nld,2019,304708929633.604
nld,2020,286867805390.06201
nld_curacao,2011,117195530.72626
nld_curacao,2012,104620111.73184
nld_curacao,2013,108005586.59218
nld_curacao,2014,133519553.07263
nld_curacao,2015,155932960.89386
nld_curacao,2016,142027932.96089
nld_curacao,2017,185094306.55307
nld_curacao,2018,171398894.27374
nld_curacao,2019,190032434.87151
nld_curacao,2020,142339982.8324
nor,1975,312550641.7637
nor,1976,287738749.20391
nor,1977,303592056.11472
nor,1978,406978408.79472
nor,1979,597132694.20739
nor,1980,987585790.55495
nor,1981,1442497770.09381
nor,1982,1630027404.8253
nor,1983,1378759782.88504
nor,1984,1615395109.41227
nor,1985,2099675679.04698
nor,1986,2721851723.18405
nor,1987,3038442507.81627
nor,1988,3263981403.47603
nor,1989,3428005366.20314
nor,1990,3895126693.27875
nor,1991,3533419061.28828
nor,1992,2689355178.83509
nor,1993,2379714212.04505
nor,1994,3414501317.65122
nor,1995,4590483303.95292
nor,1996,5164318041.31976
nor,1997,5589676655.94173
nor,1998,6808509466.5539
nor,1999,5540708448.89444
nor,2000,7545844869.34166
nor,2001,9670821091.81124
nor,2002,10351071760.3856
nor,2003,14077312550.3492
nor,2004,17117277973.0125
nor,2005,26123769636.9562
nor,2006,30935687953.782
nor,2007,42549379734.0352
nor,2008,43883652674.114
nor,2009,27291872976.9625
nor,2010,34998952366.5836
nor,2011,39278738088.7583
nor,2012,42549729676.3858
nor,2013,41751738970.152
nor,2014,49597125224.9406
nor,2015,42114039415.1037
nor,2016,39623362577.64729
nor,2017,42437695604.1554
nor,2018,49386968694.8812
nor,2019,43682721293.1694
nor,2020,33200507251.1573
npl,1976,6720000
npl,1977,8928000
npl,1978,6758302.52371
npl,1979,14150000
npl,1980,14508333.33333
npl,1981,14183024.28207
npl,1982,17971668.41239
npl,1983,8064603.62851
npl,1984,5231111.85778
npl,1985,4664981.46013
npl,1986,4359893.42778
npl,1987,6803838.87656
npl,1988,16236660.34702
npl,1989,21194713.97161
npl,1990,25139133.66324
npl,1991,27047692.13326
npl,1992,33473581.52834
npl,1993,28905099.10894
npl,1994,34572622.18305
npl,1995,43564443.31053
npl,1996,33102458.61195
npl,1997,31855646.93882
npl,1998,45427421.90824
npl,1999,55796339.95687
npl,2000,72183362.21467
npl,2001,70265330.18604
npl,2002,56897332.29196
npl,2003,48713332.50954
npl,2004,63027569.5883
npl,2005,139860459.97951
npl,2006,158174283.68488
npl,2007,224270532.6682
npl,2008,235634145.39582
npl,2009,210188511.75426
npl,2010,209553963.15516
npl,2011,287711486.47628
npl,2012,247652985.52328
npl,2013,327822844.35088
npl,2014,391791149.86815
npl,2015,437501547.31826
npl,2016,457882372.48449
npl,2017,561618665.62267
npl,2018,703585099.05291
npl,2019,701400622.04999
npl,2020,507153094.28373
npl,2021,450738061.10984
nru,2008,7679128.91553
nru,2009,11986099.42338
nru,2010,11730936.92141
nru,2011,11904627.40155
nru,2012,23671984.01458
nru,2013,24761184.30053
nru,2014,29449953.65789
nru,2015,30383152.01104
nru,2016,38476241.38717
nru,2017,46214442.94228
nru,2018,42222011.27439
nzl,2000,1891664734.14294
nzl,2001,1458241802.1199
nzl,2002,2210536338.68156
nzl,2003,2897216998.37934
nzl,2004,3440297514.55592
nzl,2005,3847495098.40653
nzl,2006,3804713933.44802
nzl,2007,5226982175.20727
nzl,2008,4514788651.92325
nzl,2009,3291238765.75853
nzl,2010,4177139122.60944
nzl,2011,4852216804.0975
nzl,2012,5431029429.77144
nzl,2013,5743772905.58289
nzl,2014,5950438621.83042
nzl,2015,5479793789.57496
nzl,2016,5779887782.33281
nzl,2017,6108825200.54821
nzl,2018,6026809247.5294
nzl,2019,6036319020.22158
nzl,2020,5647220824.43238
omn,1974,19108280.3101
omn,1975,16502605.72236
omn,1976,5500868.57412
omn,1977,0
omn,1978,4632310.37821
omn,1979,0
omn,1980,95541401.5505
omn,1981,176606833.1691
omn,1982,318471338.50165
omn,1983,306890562.55614
omn,1984,344530577.50434
omn,1985,361904486.16801
omn,1986,596886894.51486
omn,1987,520156046.81404
omn,1988,257477243.17295
omn,1989,338101430.42913
omn,1990,374512353.70611
omn,1991,358907672.30169
omn,1992,327698309.49285
omn,1993,421326397.91938
omn,1994,257477243.17295
omn,1995,325097529.25878
omn,1996,255399996.6788
omn,1997,385199994.9909
omn,1998,339099997.79519
omn,1999,186999998.78414
omn,2000,291300000
omn,2001,306892067.62029
omn,2002,241872561.76853
omn,2003,317295188.55657
omn,2004,762028608.58257
omn,2005,765149544.86346
omn,2006,1742002600.78023
omn,2007,2161508452.53576
omn,2008,1096749024.70741
omn,2009,749417014.30429
omn,2010,772431729.51886
omn,2011,734173342.0026
omn,2012,718124837.45124
omn,2013,1917756668.40052
omn,2014,1182895204.16125
omn,2015,656462556.56697
omn,2016,966722221.37841
omn,2017,1000601939.72952
omn,2018,1168494148.24447
omn,2019,1187630689.20676
omn,2020,727352405.72172
pak,1976,32171704.48421
pak,1977,33694024.88567
pak,1978,40189258.59857
pak,1979,38260986.09005
pak,1980,85960358.66916
pak,1981,111839805.494
pak,1982,127739157.77518
pak,1983,160363528.38671
pak,1984,192164636.38204
pak,1985,112302542.42708
pak,1986,107108132.11246
pak,1987,116152814.14819
pak,1988,93987527.79981
pak,1989,141844639.70467
pak,1990,96259069.79225
pak,1991,73045525.93281
pak,1992,73299765.01305
pak,1993,62741073.33253
pak,1994,149352907.78591
pak,1995,186648923.8026
pak,1996,175431421.28689
pak,1997,146616496.70722
pak,1998,83000000
pak,1999,119000000
pak,2000,118000000
pak,2001,113000000
pak,2002,128000000
pak,2003,180000000
pak,2004,221040000
pak,2005,658000000
pak,2006,869000000
pak,2007,1359000000
pak,2008,1310000000
pak,2009,607000000
pak,2010,681000000
pak,2011,846000000
pak,2012,589000000
pak,2013,501000000
pak,2014,504000000
pak,2015,657000000
pak,2016,679000000
pak,2017,708000000
pak,2018,693000000
pak,2019,491000000
pak,2020,498000000
pak,2021,693000000
pan,1977,585900000
pan,1978,915400000
pan,1979,1570700000
pan,1980,4431400000
pan,1981,5403100000
pan,1982,5907000000
pan,1983,4407700000
pan,1984,3672000000
pan,1985,3089400000
pan,1986,2550000000
pan,1987,2232700000
pan,1988,976300000
pan,1989,976200000
pan,1990,1139100000
pan,1991,1078800000
pan,1992,1138900000
pan,1993,1054700000
pan,1994,1202900000
pan,1995,1644100000
pan,1996,1422100000
pan,1997,1436000000
pan,1998,1679300000
pan,1999,1500500000
pan,2000,1575300000
pan,2001,1384000000
pan,2002,953200000
pan,2003,805300000
pan,2004,790900000
pan,2005,1013500000
pan,2006,1360300000
pan,2007,1873500000
pan,2008,1875500000
pan,2009,1458800000
pan,2010,1435100000
pan,2011,1793000000
pan,2012,1716100000
pan,2013,1948500000
pan,2014,1923100000
pan,2015,1786400000
pan,2016,1888831302.14
pan,2017,2147483008.49
pan,2018,2179255265.42
pan,2019,2032072601.08
pan,2020,1422484639.68
per,1977,12600000
per,1978,15800000
per,1979,58100000
per,1980,201700000
per,1981,204000000
per,1982,109000000
per,1983,116000000
per,1984,157000000
per,1985,221000000
per,1986,153540000
per,1987,120110000
per,1988,122990000
per,1989,195750000
per,1990,195000000
per,1991,220000000
per,1992,199000000
per,1993,205299920.33112
per,1994,337775999.97346
per,1995,574100976.02041
per,1996,609634213.5734
per,1997,719815110.436
per,1998,785983142.6716
per,1999,654693066.66832
per,2000,736752090.79303
per,2001,670393254.01383
per,2002,370245531.5125
per,2003,321952162.73053
per,2004,331588416.50266
per,2005,624936213.51651
per,2006,1050009232.63975
per,2007,1586593527.25203
per,2008,1836957169.74264
per,2009,1399976746.22446
per,2010,1144870189.39468
per,2011,1088977125.4381
per,2012,1095366236.48608
per,2013,1147021855.24447
per,2014,1152614790.34886
per,2015,1027109400.91959
per,2016,1122989170.90184
per,2017,1617580339.08088
per,2018,1971049056.73343
per,2019,2561478519.33515
per,2020,2027551531.85751
phl,1977,352000000
phl,1978,472000000
phl,1979,578000000
phl,1980,762000000
phl,1981,1070000000
phl,1982,1179000000
phl,1983,1319000000
phl,1984,984000000
phl,1985,1053000000
phl,1986,931000000
phl,1987,1109000000
phl,1988,1179000000
phl,1989,1361000000
phl,1990,1598000000
phl,1991,1969000000
phl,1992,2755000000
phl,1993,2824000000
phl,1994,3782000000
phl,1995,6067000000
phl,1996,6059000000
phl,1997,7698000000
phl,1998,6440000000
phl,1999,2723000000
phl,2000,3336000000
phl,2001,3553000000
phl,2002,3306000000
phl,2003,3330000000
phl,2004,3725000000
phl,2005,4741130744.94544
phl,2006,6075922575.01269
phl,2007,7392396150.67829
phl,2008,7004535147.45139
phl,2009,6404855918.994
phl,2010,6687544220.16697
phl,2011,7636975551.66653
phl,2012,8256975240.5734
phl,2013,8358288857.07656
phl,2014,8778962451.21617
phl,2015,9502591274.61102
phl,2016,9555995445.45256
phl,2017,10583374491.8263
phl,2018,11999164499.7278
phl,2019,13401640145.5182
phl,2020,11593520413.1738
phl,2021,11983192150.178
plw,2005,6376033.06292
plw,2006,7304956.18543
plw,2007,8690996.54217
plw,2008,11499117.49219
plw,2009,10485303.73715
plw,2010,10971300.83138
plw,2011,13266076.97587
plw,2012,11446933.72738
plw,2013,16018055.06394
plw,2014,14500077.47984
plw,2015,17819870.70425
plw,2016,17119568.76705
plw,2017,21892365.93628
png,1976,19795677.57028
png,1977,30298616.6177
png,1978,38301793.99568
png,1979,49434220.48032
png,1980,59784845.18423
png,1981,47429941.3414
png,1982,59635216.92719
png,1983,58275971.04366
png,1984,50603188.42361
png,1985,55536994.8481
png,1986,91546113.11037
png,1987,57903691.89539
png,1988,118562500.47593
png,1989,86980973.42381
png,1990,106607849.82846
png,1991,107120972.65551
png,1992,59659829.57795
png,1993,31324928.71107
png,1994,22427045.02198
png,1995,22534716.32937
png,1996,32102403.15247
png,1997,35137439.6813
png,1998,20944992.971
png,1999,18605327.01966
png,2000,32033665.8482
png,2001,19969241.98463
png,2002,27345284.35772
png,2003,16084021.27076
png,2004,19756957.62835
png,2005,26164106.88097
png,2006,70490207.35474
png,2007,104786212.00466
png,2008,85870256.04674
png,2009,46296070.34948
png,2010,41372599.50186
png,2011,40227530.03136
png,2012,45013299.27767
png,2013,39789580.30933
png,2014,16376764.19887
png,2015,9416110.82256
png,2016,5046589.55025
png,2017,23142824.5145
png,2018,31436626.41231
pol,1976,37000000
pol,1977,36000000
pol,1978,40000000
pol,1979,71000000
pol,1980,139000000
pol,1981,171000000
pol,1982,93000000
pol,1983,184000000
pol,1984,195000000
pol,1985,173000000
pol,1986,188000000
pol,1987,217000000
pol,1988,271000000
pol,1989,410000000
pol,1990,603000000
pol,1991,573000000
pol,1992,728000000
pol,1993,579000000
pol,1994,546000000
pol,1995,1089000000
pol,1996,1527000000
pol,1997,1467000000
pol,1998,2226000000
pol,1999,1837000000
pol,2000,2978000000
pol,2001,3401000000
pol,2002,2776000000
pol,2003,3284000000
pol,2004,5735000000
pol,2005,8970000000
pol,2006,11806000000
pol,2007,13683000000
pol,2008,14247000000
pol,2009,10710000000
pol,2010,12881000000
pol,2011,14433000000
pol,2012,15063000000
pol,2013,15370000000
pol,2014,15571000000
pol,2015,12687000000
pol,2016,12452000000
pol,2017,13587000000
pol,2018,15007000000
pol,2019,14873000000
pol,2020,13311000000
prt,1975,114975410.08691
prt,1976,46652879.66754
prt,1977,67313711.91919
prt,1978,86538489.03975
prt,1979,132536052.12009
prt,1980,172553880.71136
prt,1981,205822402.48173
prt,1982,153336527.43944
prt,1983,166731934.59536
prt,1984,195386524.74361
prt,1985,277266331.70346
prt,1986,300404885.58127
prt,1987,413527907.78163
prt,1988,477066435.93558
prt,1989,718671249.30119
prt,1990,1360374732.4163
prt,1991,1550076378.33334
prt,1992,2067330353.86238
prt,1993,2455459385.84462
prt,1994,2232419490.23085
prt,1995,4095052817.50964
prt,1996,4520191487.16005
prt,1997,4138535671.70197
prt,1998,4623930813.32861
prt,1999,5628504962.63737
prt,2000,5504168462.7961
prt,2001,6565647455.89662
prt,2002,6117409687.52733
prt,2003,7845568658.69749
prt,2004,9884813865.1876
prt,2005,11196498187.1656
prt,2006,15160438017.4335
prt,2007,19286402087.4705
prt,2008,20920650863.3294
prt,2009,14657776498.3018
prt,2010,18494539909.66809
prt,2011,17237303773.3969
prt,2012,11773299924.2959
prt,2013,11670074642.1964
prt,2014,11677995795.8536
prt,2015,9261369968.0539
prt,2016,9552280964.19674
prt,2017,9950368959.73412
prt,2018,10915472046.3645
prt,2019,9013574401.32577
prt,2020,8861541842.30744
prt,2021,9671723689.39393
pry,1975,11700000
pry,1976,15800000
pry,1977,29600000
pry,1978,54800000
pry,1979,80100000
pry,1980,126800000
pry,1981,163800000
pry,1982,162700000
pry,1983,96000000
pry,1984,93900000
pry,1985,68500000
pry,1986,70500000
pry,1987,50300000
pry,1988,56700000
pry,1989,88700000
pry,1990,116300000
pry,1991,115600000
pry,1992,157400000
pry,1993,198300000
pry,1994,247900000
pry,1995,109200000
pry,1996,108600000
pry,1997,96800000
pry,1998,111300000
pry,1999,81400000
pry,2000,122500000
pry,2001,109300000
pry,2002,62877500
pry,2003,30717228.10715
pry,2004,34385712.35716
pry,2005,72678160.05481
pry,2006,144033870.9552
pry,2007,168413727.49042
pry,2008,139461187.8992
pry,2009,78245062.8992
pry,2010,45381488.6555
pry,2011,35851843.9496
pry,2012,42099046.9748
pry,2013,40047421.9748
pry,2014,38461171.9748
pry,2015,40676636.7437
pry,2016,79532256.4496
pry,2017,118056943.9496
pry,2018,167040172.74149
pry,2019,187914512.03123
pry,2020,156681988.71627
pse,1995,629000000
pse,1996,598200000
pse,1997,683400000
pse,1998,931314219.67578
pse,1999,960293385.09819
pse,2000,545707721.3396
pse,2001,334744033.01126
pse,2002,227451544.56516
pse,2003,246334758.10885
pse,2004,260123402.7714
pse,2005,383971762.79117
pse,2006,431141274.34388
pse,2007,560368272.04243
pse,2008,674611533.99864
pse,2009,605177659.57463
pse,2010,714057166.76143
pse,2011,843667205.74306
pse,2012,941398905.62792
pse,2013,1263742022.27163
pse,2014,1618459615.14696
pse,2015,1802990021.60659
pse,2016,2014234639.33372
pse,2017,2324665436.9922
pse,2018,2983946657.22667
pse,2019,3211916460.83408
pse,2020,2651588588.79417
pyf,2002,522878871.78259
pyf,2003,567217311.49702
pyf,2004,657870266.97
pyf,2005,588058421.95423
pyf,2006,667759015.36302
pyf,2007,730931360.57609
pyf,2008,821680502.63411
pyf,2009,774446330.88341
pyf,2010,692136034.4718
pyf,2011,766654777.3722
pyf,2012,674179311.09312
pyf,2013,741509341.53669
pyf,2014,702160580.17394
pyf,2015,597524280.10325
pyf,2016,632471152.25758
qat,2011,6166332417.58242
qat,2012,6518131868.13187
qat,2013,6391208791.20879
qat,2014,7396428571.42857
qat,2015,7793406593.40659
qat,2016,7115934065.93407
qat,2017,8582692307.69231
qat,2018,8014010989.01099
qat,2019,8943406593.40659
qat,2020,10478021978.022
rou,1971,0
rou,1972,0
rou,1973,16000000
rou,1974,18000000
rou,1975,25000000
rou,1976,37000000
rou,1977,50000000
rou,1978,56000000
rou,1979,77000000
rou,1980,73000000
rou,1981,113000000
rou,1982,119000000
rou,1983,97000000
rou,1984,117000000
rou,1985,116000000
rou,1986,120000000
rou,1987,138000000
rou,1988,173000000
rou,1989,181000000
rou,1990,175000000
rou,1991,104000000
rou,1992,54000000
rou,1993,63000000
rou,1994,116000000
rou,1995,81000000
rou,1996,78000000
rou,1997,204000000
rou,1998,263000000
rou,1999,152000000
rou,2000,325000000
rou,2001,455000000
rou,2002,413000000
rou,2003,372000000
rou,2004,433000000
rou,2005,1440036487.26787
rou,2006,2038576712.97912
rou,2007,2996395938.45838
rou,2008,3749551126.85083
rou,2009,2325569931.18432
rou,2010,1914209899.48625
rou,2011,2712320602.79653
rou,2012,2785613141.6305
rou,2013,4585152792.74044
rou,2014,4812875494.37766
rou,2015,4902015722.37196
rou,2016,5572246857.23017
rou,2017,5864621356.9474
rou,2018,6276457714.48568
rou,2019,7067841977.97918
rou,2020,6757473613.76361
rus,1994,3499930000
rus,1995,4278120000
rus,1996,4333160000
rus,1997,4366430000
rus,1998,4301320000
rus,1999,3881210000
rus,2000,4752700000
rus,2001,6799810000
rus,2002,5677120000
rus,2003,11057010000
rus,2004,11997860000
rus,2005,17481080000
rus,2006,29770370000
rus,2007,45583920000
rus,2008,61819790000
rus,2009,33399470000
rus,2010,38063700000
rus,2011,42687030000
rus,2012,47758460000
rus,2013,42176570000
rus,2014,47172650000
rus,2015,37266870000
rus,2016,40512770000
rus,2017,46578000000
rus,2018,52915110000
rus,2019,53879920000
rus,2020,44786560000
rwa,2010,16132759.93163
rwa,2011,20056055.73759
rwa,2012,10702961.91942
rwa,2013,15686267.56446
rwa,2014,16312637.93784
rwa,2015,11487539.6523
rwa,2016,9346378.77954
rwa,2017,21731435.73618
rwa,2018,18637947.73645
rwa,2019,15689088.9218
rwa,2020,11538018.94338
sau,1971,66862359.22692
sau,1972,106158311.03692
sau,1973,205040265.26202
sau,1974,1219718310.20274
sau,1975,1839315729.58628
sau,1976,2883852692.03509
sau,1977,3988578935.13696
sau,1978,4300554435.48866
sau,1979,4915442683.88985
sau,1980,7442717977.03239
sau,1981,10956366209.9529
sau,1982,14059976108.6065
sau,1983,15867965716.2438
sau,1984,13366211250.3075
sau,1985,12418087579.1939
sau,1986,11270151770.6577
sau,1987,10522666666.6667
sau,1988,10440000000
sau,1989,10418666666.6667
sau,1990,9186666666.66667
sau,1991,8688000000
sau,1992,7367733333.33333
sau,1993,6200000000
sau,1994,4026933333.33333
sau,1995,4980800000
sau,1996,5120000000
sau,1997,5748000000
sau,1998,5801866666.66667
sau,1999,5803600000
sau,2000,3344800000
sau,2001,4124533333.33333
sau,2002,3714400000
sau,2003,2976800000
sau,2004,4277866666.66667
sau,2005,5053760000
sau,2006,10467413333.3333
sau,2007,15128035000
sau,2008,21498206666.66669
sau,2009,19752043333.3333
sau,2010,18171509833.3333
sau,2011,19765705666.66669
sau,2012,23647547916.66669
sau,2013,25170460000
sau,2014,27110749833.3333
sau,2015,25576654317.2907
sau,2016,23970545056.471
sau,2017,18910871071.7319
sau,2018,19464917699.843
sau,2019,20620927121.18489
sau,2020,21725302466.1645
sdn,1977,5169259.77376
sdn,1978,14514712.89052
sdn,1979,3750000.00886
sdn,1980,48800000.0976
sdn,1981,43989502.86701
sdn,1982,44058788.06215
sdn,1983,25846153.84615
sdn,1984,9769230.76923
sdn,1985,12129882.8752
sdn,1986,8280000
sdn,1987,7475555.55556
sdn,1988,9911111.11111
sdn,1989,7022222.22222
sdn,1990,12400000
sdn,1991,2700000
sdn,1992,0
sdn,1993,700000
sdn,1994,1600000
sdn,1995,1900000
sdn,1996,6320000
sdn,1997,16900000
sdn,1998,13700000
sdn,1999,19100000
sdn,2000,4600000
sdn,2001,17800000
sdn,2002,29210000
sdn,2003,10010000
sdn,2004,21830000
sdn,2005,47932499.07807
sdn,2006,114383757.26381
sdn,2007,192867835.64131
sdn,2008,80510869.76773
sdn,2009,36743493.60762
sdn,2010,138580191.01229
sdn,2011,13546960.24578
sdn,2012,14278226.21145
sdn,2013,9157426.17933
sdn,2014,38148118.62293
sdn,2015,15459520.02011
sdn,2016,1145615.26827
sdn,2017,3545039.75486
sdn,2018,127113801.03594
sdn,2019,101927540.42862
sdn,2020,61328145.65662
sen,1974,8765928.88998
sen,1975,8025648.46662
sen,1976,7658490.12204
sen,1977,9687410.60061
sen,1978,11699230.84321
sen,1979,16453426.78756
sen,1980,23570666.78896
sen,1981,19136540.69559
sen,1982,19263175.75521
sen,1983,24457703.17719
sen,1984,14921388.11578
sen,1985,30828270.18815
