geo,time,ag_prd_lvsk_xd
tgo,2009,83.52
tgo,2010,86.96
tgo,2011,89.79
tgo,2012,88.11
tgo,2013,93.47
tgo,2014,97.87
tgo,2015,98.99
tgo,2016,103.14
tgo,2017,105.46
tgo,2018,109.34
tgo,2019,113.37
tha,1961,23.19
tha,1962,23.71
tha,1963,24.09
tha,1964,25.31
tha,1965,25.75
tha,1966,26.79
tha,1967,27.46
tha,1968,28.37
tha,1969,29.39
tha,1970,30.54
tha,1971,29.56
tha,1972,30.1
tha,1973,32.87
tha,1974,33.02
tha,1975,33.94
tha,1976,34.33
tha,1977,36.02
tha,1978,40.67
tha,1979,38.41
tha,1980,38.04
tha,1981,40.51
tha,1982,41.38
tha,1983,41.96
tha,1984,42.93
tha,1985,46.96
tha,1986,45.75
tha,1987,47.55
tha,1988,46.96
tha,1989,50.39
tha,1990,58.46
tha,1991,65.21
tha,1992,73.33
tha,1993,74.31
tha,1994,73.74
tha,1995,73.29
tha,1996,74.36
tha,1997,74.47
tha,1998,73.14
tha,1999,69.71
tha,2000,68.91
tha,2001,69.4
tha,2002,73.29
tha,2003,77.71
tha,2004,66.61
tha,2005,73.02
tha,2006,77.73
tha,2007,82.23
tha,2008,81.74
tha,2009,82.84
tha,2010,86.27
tha,2011,86.84
tha,2012,94.52
tha,2013,96.7
tha,2014,99.81
tha,2015,100.83
tha,2016,99.35
tha,2017,100.05
tha,2018,101.11
tha,2019,100.8
tjk,1992,55.72
tjk,1993,42.13
tjk,1994,40.58
tjk,1995,37.6
tjk,1996,28.57
tjk,1997,27.56
tjk,1998,24.71
tjk,1999,26.86
tjk,2000,27.09
tjk,2001,31.59
tjk,2002,36.47
tjk,2003,42.2
tjk,2004,45.58
tjk,2005,50.24
tjk,2006,51.27
tjk,2007,54.73
tjk,2008,58.29
tjk,2009,61.7
tjk,2010,65.22
tjk,2011,68.88
tjk,2012,73.11
tjk,2013,83.05
tjk,2014,89.29
tjk,2015,108.01
tjk,2016,102.7
tjk,2017,196.05
tjk,2018,206.75999
tjk,2019,213.42999
tkm,1992,28.68
tkm,1993,35.56
tkm,1994,36.02
tkm,1995,37.38
tkm,1996,38.64
tkm,1997,38.24
tkm,1998,41.98
tkm,1999,45.19
tkm,2000,50.41
tkm,2001,58.22
tkm,2002,66.24
tkm,2003,71.71
tkm,2004,70.57
tkm,2005,79.01
tkm,2006,80.98
tkm,2007,97.71
tkm,2008,96.26
tkm,2009,99.73
tkm,2010,95.2
tkm,2011,95.83
tkm,2012,100.9
tkm,2013,100.4
tkm,2014,99.65
tkm,2015,100.7
tkm,2016,99.65
tkm,2017,98.78
tkm,2018,93.49
tkm,2019,94.42
tls,1961,97.54
tls,1962,97.45
tls,1963,98.96
tls,1964,111.03
tls,1965,113.19
tls,1966,113.53
tls,1967,111.49
tls,1968,110.82
tls,1969,109.95
tls,1970,112.02
tls,1971,115.31
tls,1972,117.36
tls,1973,116.03
tls,1974,114.53
tls,1975,108.36
tls,1976,92.65
tls,1977,83.91
tls,1978,80.4
tls,1979,70.82
tls,1980,63.81
tls,1981,64.34
tls,1982,65.46
tls,1983,67.11
tls,1984,70.51
tls,1985,77.09
tls,1986,78.34
tls,1987,78.26
tls,1988,79.29
tls,1989,79.63
tls,1990,84
tls,1991,83.7
tls,1992,87.68
tls,1993,90.88
tls,1994,82.18
tls,1995,82.56
tls,1996,70.34
tls,1997,86.04
tls,1998,87.05
tls,1999,71.48
tls,2000,69.63
tls,2001,70.57
tls,2002,79.76
tls,2003,78.46
tls,2004,77.9
tls,2005,79.22
tls,2006,81.98
tls,2007,85.04
tls,2008,88.23
tls,2009,90.8
tls,2010,92.48
tls,2011,95.87
tls,2012,99.93
tls,2013,96.22
tls,2014,92.11
tls,2015,103.68
tls,2016,104.21
tls,2017,100.41
tls,2018,100.51
tls,2019,101.14
ton,1961,22.17
ton,1962,27.81
ton,1963,29.26
ton,1964,33.11
ton,1965,32.48
ton,1966,36.4
ton,1967,35.58
ton,1968,38.32
ton,1969,39.43
ton,1970,40.03
ton,1971,44.6
ton,1972,44.2
ton,1973,45.35
ton,1974,49.5
ton,1975,62.04
ton,1976,69.71
ton,1977,64.02
ton,1978,73.08
ton,1979,74.61
ton,1980,77.8
ton,1981,84.25
ton,1982,81.83
ton,1983,76.52
ton,1984,76.25
ton,1985,79.19
ton,1986,87.83
ton,1987,91.07
ton,1988,94.28
ton,1989,94.2
ton,1990,90.42
ton,1991,89.89
ton,1992,90.56
ton,1993,87.92
ton,1994,86.92
ton,1995,88.62
ton,1996,90.68
ton,1997,83.09
ton,1998,90.02
ton,1999,92.45
ton,2000,97.02
ton,2001,95.53
ton,2002,96.17
ton,2003,95.81
ton,2004,94.94
ton,2005,95.11
ton,2006,97.65
ton,2007,101.03
ton,2008,99.38
ton,2009,99.53
ton,2010,99.57
ton,2011,99.97
ton,2012,103.68
ton,2013,103.08
ton,2014,99.39
ton,2015,101.94
ton,2016,98.67
ton,2017,102.88
ton,2018,99.01
ton,2019,99.15
tto,1961,21.16
tto,1962,21.7
tto,1963,22.89
tto,1964,26.23
tto,1965,28.39
tto,1966,32.22
tto,1967,35.04
tto,1968,36.89
tto,1969,39.58
tto,1970,42.86
tto,1971,42.64
tto,1972,44.06
tto,1973,43.94
tto,1974,44.82
tto,1975,53.82
tto,1976,50.05
tto,1977,57.71
tto,1978,58.99
tto,1979,51.82
tto,1980,50.41
tto,1981,52.55
tto,1982,68.35
tto,1983,64.99
tto,1984,65.12
tto,1985,64.04
tto,1986,58.97
tto,1987,59.39
tto,1988,56.76
tto,1989,52.12
tto,1990,53.97
tto,1991,55.32
tto,1992,52.38
tto,1993,59.84
tto,1994,54.6
tto,1995,59.73
tto,1996,60.42
tto,1997,55.83
tto,1998,53.22
tto,1999,59.05
tto,2000,73.51
tto,2001,86.64
tto,2002,105.31
tto,2003,102.01
tto,2004,101.56
tto,2005,102.53
tto,2006,88.05
tto,2007,96.74
tto,2008,96.65
tto,2009,107.69
tto,2010,116.89
tto,2011,113.09
tto,2012,114.15
tto,2013,113.78
tto,2014,113.45
tto,2015,84.51
tto,2016,102.05
tto,2017,107.68
tto,2018,109.89
tto,2019,106.02
tun,1961,16.95
tun,1962,16.46
tun,1963,16.54
tun,1964,17.64
tun,1965,18.98
tun,1966,21.05
tun,1967,21.15
tun,1968,19.56
tun,1969,19.59
tun,1970,18.16
tun,1971,19.27
tun,1972,21.15
tun,1973,23.64
tun,1974,24.34
tun,1975,27.09
tun,1976,30.17
tun,1977,31.69
tun,1978,29.25
tun,1979,24.02
tun,1980,27.46
tun,1981,29.79
tun,1982,29.99
tun,1983,33.04
tun,1984,33.46
tun,1985,38.6
tun,1986,40.28
tun,1987,42.29
tun,1988,44.29
tun,1989,44.36
tun,1990,45.26
tun,1991,45.15
tun,1992,46.93
tun,1993,50.08
tun,1994,52.17
tun,1995,54.71
tun,1996,57.18
tun,1997,59.9
tun,1998,64.79
tun,1999,70.36
tun,2000,73.68
tun,2001,76.3
tun,2002,77.89
tun,2003,73.48
tun,2004,73.07
tun,2005,75.38
tun,2006,75.26
tun,2007,80.54
tun,2008,80.56
tun,2009,79.85
tun,2010,83.11
tun,2011,82.86
tun,2012,87.74
tun,2013,90.38
tun,2014,96.56
tun,2015,101.52
tun,2016,101.92
tun,2017,101.98
tun,2018,99.11
tun,2019,100.62
tur,1961,27.1
tur,1962,27.71
tur,1963,27.76
tur,1964,27.71
tur,1965,28.17
tur,1966,29.32
tur,1967,29.51
tur,1968,29.81
tur,1969,30.82
tur,1970,30.82
tur,1971,31.41
tur,1972,31.45
tur,1973,32.57
tur,1974,34.04
tur,1975,36.1
tur,1976,36.22
tur,1977,37.47
tur,1978,38.26
tur,1979,37.39
tur,1980,37.96
tur,1981,41.07
tur,1982,40.51
tur,1983,39.79
tur,1984,46.82
tur,1985,46.01
tur,1986,49.84
tur,1987,47
tur,1988,48.3
tur,1989,48.77
tur,1990,48.31
tur,1991,48.57
tur,1992,48.19
tur,1993,49.14
tur,1994,50.64
tur,1995,47.14
tur,1996,49.25
tur,1997,51.68
tur,1998,51.81
tur,1999,52.97
tur,2000,52.66
tur,2001,49.36
tur,2002,48
tur,2003,53.73
tur,2004,55.21
tur,2005,56.32
tur,2006,57.91
tur,2007,62.75
tur,2008,61.6
tur,2009,62.88
tur,2010,70.9
tur,2011,75.42
tur,2012,86.5
tur,2013,93.74
tur,2014,98.37
tur,2015,101.26
tur,2016,100.37
tur,2017,104.26
tur,2018,104.96
tur,2019,114.89
tuv,1961,19.57
tuv,1962,19.57
tuv,1963,19.57
tuv,1964,19.57
tuv,1965,19.57
tuv,1966,19.57
tuv,1967,19.57
tuv,1968,19.57
tuv,1969,19.57
tuv,1970,19.57
tuv,1971,19.57
tuv,1972,19.57
tuv,1973,19.57
tuv,1974,19.57
tuv,1975,19.57
tuv,1976,19.57
tuv,1977,24.57
tuv,1978,24.57
tuv,1979,25.33
tuv,1980,26.1
tuv,1981,27.12
tuv,1982,28.78
tuv,1983,27.31
tuv,1984,37.09
tuv,1985,46.6
tuv,1986,33.53
tuv,1987,31.31
tuv,1988,39.17
tuv,1989,40.6
tuv,1990,36.73
tuv,1991,74.39
tuv,1992,74.89
tuv,1993,63.61
tuv,1994,67.25
tuv,1995,66.81
tuv,1996,69.26
tuv,1997,81.88
tuv,1998,83.69
tuv,1999,84.21
tuv,2000,85.69
tuv,2001,86.69
tuv,2002,88.98
tuv,2003,88.98
tuv,2004,88.98
tuv,2005,88.01
tuv,2006,88.01
tuv,2007,93.52
tuv,2008,93.52
tuv,2009,97.1
tuv,2010,94.01
tuv,2011,94.52
tuv,2012,96.97
tuv,2013,96.97
tuv,2014,98.49
tuv,2015,100.51
tuv,2016,101
tuv,2017,102.03
tuv,2018,103.03
tuv,2019,104.04
tza,1961,20.14
tza,1962,20.32
tza,1963,21.26
tza,1964,21.34
tza,1965,21.98
tza,1966,23.98
tza,1967,24.9
tza,1968,25.05
tza,1969,25.72
tza,1970,26.99
tza,1971,27.95
tza,1972,26.08
tza,1973,25.18
tza,1974,26.29
tza,1975,27.42
tza,1976,28.71
tza,1977,30.76
tza,1978,31.5
tza,1979,31.82
tza,1980,31.04
tza,1981,33.05
tza,1982,34.43
tza,1983,35.15
tza,1984,36.48
tza,1985,38.58
tza,1986,40.14
tza,1987,40.9
tza,1988,43.35
tza,1989,44.94
tza,1990,46.17
tza,1991,50.56
tza,1992,52.13
tza,1993,54.15
tza,1994,53.98
tza,1995,59.81
tza,1996,52.58
tza,1997,53.14
tza,1998,54.83
tza,1999,64.01
tza,2000,60.4
tza,2001,55.95
tza,2002,57.78
tza,2003,59.84
tza,2004,62.99
tza,2005,68.92
tza,2006,69.92
tza,2007,66.79
tza,2008,72.99
tza,2009,75.43
tza,2010,78.96
tza,2011,85.27
tza,2012,90.75
tza,2013,93.83
tza,2014,98.23
tza,2015,100.28
tza,2016,101.49
tza,2017,109.67
tza,2018,124.6
tza,2019,126.13
uga,1961,20.87
uga,1962,19.75
uga,1963,19.62
uga,1964,19.56
uga,1965,19.82
uga,1966,20.41
uga,1967,21.13
uga,1968,21.38
uga,1969,22.51
uga,1970,24.01
uga,1971,24.44
uga,1972,25.22
uga,1973,26.22
uga,1974,26.98
uga,1975,27.95
uga,1976,28.36
uga,1977,30.46
uga,1978,33.36
uga,1979,33.94
uga,1980,31.64
uga,1981,31.68
uga,1982,32.49
uga,1983,33.06
uga,1984,33.95
uga,1985,34.96
uga,1986,29.93
uga,1987,29.21
uga,1988,31.15
uga,1989,35.15
uga,1990,39.84
uga,1991,44.08
uga,1992,45.04
uga,1993,46.98
uga,1994,45.49
uga,1995,46.57
uga,1996,47.34
uga,1997,48.07
uga,1998,49.93
uga,1999,51.51
uga,2000,52.86
uga,2001,54.89
uga,2002,62.22
uga,2003,71.11
uga,2004,74.85
uga,2005,78.88
uga,2006,81.33
uga,2007,86.11
uga,2008,87.17
uga,2009,90.76
uga,2010,92.49
uga,2011,95.7
uga,2012,97.42
uga,2013,100.85
uga,2014,101.45
uga,2015,99.04
uga,2016,99.51
uga,2017,98.8
uga,2018,106.66
uga,2019,101.94
ukr,1992,177.49001
ukr,1993,157.37
ukr,1994,154.05
ukr,1995,138.42
ukr,1996,126.05
ukr,1997,111.28
ukr,1998,105.4
ukr,1999,103.89
ukr,2000,99.81
ukr,2001,98.55
ukr,2002,105.45
ukr,2003,105.55
ukr,2004,101.65
ukr,2005,101.13
ukr,2006,103.41
ukr,2007,100.74
ukr,2008,97.91
ukr,2009,97.82
ukr,2010,99.82
ukr,2011,100.18
ukr,2012,101.35
ukr,2013,105.89
ukr,2014,103.99
ukr,2015,98.92
ukr,2016,97.09
ukr,2017,97.66
ukr,2018,97.61
ukr,2019,98.6
ury,1961,58.33
ury,1962,58.21
ury,1963,60.69
ury,1964,70.68
ury,1965,61.1
ury,1966,56.96
ury,1967,54.02
ury,1968,67.12
ury,1969,67.88
ury,1970,75.28
ury,1971,62.64
ury,1972,59.44
ury,1973,57.72
ury,1974,62.94
ury,1975,64.17
ury,1976,70.61
ury,1977,63.01
ury,1978,59.76
ury,1979,54.51
ury,1980,63.27
ury,1981,72.96
ury,1982,74.67
ury,1983,81.56
ury,1984,62.98
ury,1985,65.88
ury,1986,67.7
ury,1987,63.8
ury,1988,70.49
ury,1989,76.6
ury,1990,72.94
ury,1991,71.2
ury,1992,72.43
ury,1993,71.43
ury,1994,78.78
ury,1995,74.45
ury,1996,84.09
ury,1997,90.47
ury,1998,90.5
ury,1999,90.46
ury,2000,88.15
ury,2001,73.71
ury,2002,79.32
ury,2003,79.06
ury,2004,88.6
ury,2005,102.77
ury,2006,105
ury,2007,97.5
ury,2008,98.3
ury,2009,95.15
ury,2010,98
ury,2011,97.53
ury,2012,99.57
ury,2013,97.49
ury,2014,99.36
ury,2015,99.55
ury,2016,101.09
ury,2017,104.71
ury,2018,105.91
ury,2019,105.59
usa,1961,51.38
usa,1962,51.47
usa,1963,53.25
usa,1964,56.34
usa,1965,55.54
usa,1966,56.78
usa,1967,58.3
usa,1968,58.79
usa,1969,59.12
usa,1970,60.45
usa,1971,61.75
usa,1972,62.01
usa,1973,59.15
usa,1974,62.37
usa,1975,62.26
usa,1976,66.29
usa,1977,66.03
usa,1978,65.04
usa,1979,63.64
usa,1980,65.45
usa,1981,66.85
usa,1982,66.52
usa,1983,68.56
usa,1984,68.53
usa,1985,70.07
usa,1986,71.14
usa,1987,71.29
usa,1988,72.76
usa,1989,72.67
usa,1990,73.15
usa,1991,73.31
usa,1992,75.27
usa,1993,75.64
usa,1994,77.8
usa,1995,79.7
usa,1996,81.75
usa,1997,83.01
usa,1998,84.33
usa,1999,86.86
usa,2000,88.55
usa,2001,89.17
usa,2002,89.52
usa,2003,91.46
usa,2004,91.45
usa,2005,90.66
usa,2006,91.54
usa,2007,94.46
usa,2008,97.05
usa,2009,96.2
usa,2010,96.34
usa,2011,97.82
usa,2012,98.49
usa,2013,98.85
usa,2014,99.02
usa,2015,98.61
usa,2016,102.38
usa,2017,105.14
usa,2018,107.87
usa,2019,109.24
uzb,1992,40.65
uzb,1993,43.57
uzb,1994,43.22
uzb,1995,42.54
uzb,1996,39.42
uzb,1997,39.96
uzb,1998,42.11
uzb,1999,40.41
uzb,2000,41.86
uzb,2001,42.38
uzb,2002,43.41
uzb,2003,47.56
uzb,2004,50.07
uzb,2005,53.12
uzb,2006,56.92
uzb,2007,57.85
uzb,2008,61.87
uzb,2009,66.03
uzb,2010,70.46
uzb,2011,76.09
uzb,2012,81.76
uzb,2013,87.93
uzb,2014,93.84
uzb,2015,100.29
uzb,2016,105.87
uzb,2017,103.31
uzb,2018,115.78
uzb,2019,110.93
vct,1961,55.48
vct,1962,57.28
vct,1963,59.48
vct,1964,62.1
vct,1965,69.4
vct,1966,81.29
vct,1967,69.99
vct,1968,65.82
vct,1969,65.82
vct,1970,67.27
vct,1971,68.25
vct,1972,70.04
vct,1973,73.51
vct,1974,74.86
vct,1975,81.22
vct,1976,81.04
vct,1977,83.9
vct,1978,84.6
vct,1979,86.16
vct,1980,88.48
vct,1981,92.51
vct,1982,96.58
vct,1983,101.9
vct,1984,108.15
vct,1985,106.06
vct,1986,105.85
vct,1987,105.03
vct,1988,113.96
vct,1989,109.86
vct,1990,104.44
vct,1991,100.73
vct,1992,100.07
vct,1993,101.14
vct,1994,103.51
vct,1995,102.5
vct,1996,99.3
vct,1997,101.55
vct,1998,98.75
vct,1999,100.9
vct,2000,98.02
vct,2001,99.88
vct,2002,97.93
vct,2003,91.8
vct,2004,92.66
vct,2005,97.08
vct,2006,96.78
vct,2007,105.19
vct,2008,109.74
vct,2009,114.28
vct,2010,107.18
vct,2011,100.92
vct,2012,97.56
vct,2013,103.16
vct,2014,100.66
vct,2015,99.75
vct,2016,99.59
vct,2017,100.82
vct,2018,98.14
vct,2019,97.99
ven,1961,18.9
ven,1962,19.77
ven,1963,20.99
ven,1964,23.01
ven,1965,24.25
ven,1966,26.57
ven,1967,27.77
ven,1968,28.73
ven,1969,32.44
ven,1970,33.18
ven,1971,35.22
ven,1972,36.56
ven,1973,38.95
ven,1974,39.49
ven,1975,43.38
ven,1976,43.3
ven,1977,43.38
ven,1978,48.63
ven,1979,51.25
ven,1980,56.26
ven,1981,58.47
ven,1982,59.54
ven,1983,64.47
ven,1984,62.59
ven,1985,66.31
ven,1986,65.73
ven,1987,62.94
ven,1988,69.04
ven,1989,66.66
ven,1990,73.16
ven,1991,63.69
ven,1992,69.08
ven,1993,74.89
ven,1994,68.59
ven,1995,68.49
ven,1996,73.47
ven,1997,80.33
ven,1998,78.63
ven,1999,81.9
ven,2000,88.06
ven,2001,93.44
ven,2002,94.94
ven,2003,85.8
ven,2004,76.2
ven,2005,87.27
ven,2006,93.98
ven,2007,95.17
ven,2008,99.36
ven,2009,103.25
ven,2010,104.88
ven,2011,121.02
ven,2012,112.83
ven,2013,105.11
ven,2014,104.55
ven,2015,102.5
ven,2016,92.96
ven,2017,87.1
ven,2018,86.62
ven,2019,86.79
vgb,1961,136
vgb,1962,133.82
vgb,1963,114.62
vgb,1964,80.39
vgb,1965,81.58
vgb,1966,95.45
vgb,1967,71.55
vgb,1968,79.27
vgb,1969,64.28
vgb,1970,62.48
vgb,1971,66.22
vgb,1972,67.23
vgb,1973,68.49
vgb,1974,72.82
vgb,1975,72.9
vgb,1976,76.21
vgb,1977,77.42
vgb,1978,76.09
vgb,1979,76.18
vgb,1980,77.59
vgb,1981,78.23
vgb,1982,81.13
vgb,1983,81.13
vgb,1984,84.9
vgb,1985,86.54
vgb,1986,88.01
vgb,1987,87.5
vgb,1988,90.07
vgb,1989,89.74
vgb,1990,90.98
vgb,1991,93.96
vgb,1992,97.02
vgb,1993,99.36
vgb,1994,99.36
vgb,1995,94.2
vgb,1996,99.36
vgb,1997,99.36
vgb,1998,99.36
vgb,1999,99.36
vgb,2000,99.36
vgb,2001,99.36
vgb,2002,99.36
vgb,2003,99.72
vgb,2004,99.72
vgb,2005,99.72
vgb,2006,100.4
vgb,2007,108.43
vgb,2008,96.14
vgb,2009,95.77
vgb,2010,96.17
vgb,2011,95.8
vgb,2012,95.34
vgb,2013,94.97
vgb,2014,99.02
vgb,2015,100.49
vgb,2016,100.49
vgb,2017,100.32
vgb,2018,100.32
vir,1961,84.07
vir,1962,63.9
vir,1963,66.31
vir,1964,70.12
vir,1965,74.89
vir,1966,70.38
vir,1967,101.46
vir,1968,130.64
vir,1969,141.92
vir,1970,131.19
vir,1971,119.59
vir,1972,106.43
vir,1973,114.15
vir,1974,107.6
vir,1975,111.46
vir,1976,113.03
vir,1977,118.25
vir,1978,123.45
vir,1979,122.6
vir,1980,124.55
vir,1981,125.85
vir,1982,129.1
vir,1983,129.43
vir,1984,129.96
vir,1985,125.69
vir,1986,128.05
vir,1987,78.11
vir,1988,96.36
vir,1989,95.25
vir,1990,88.47
vir,1991,95.54
vir,1992,96.82
vir,1993,90.69
vir,1994,91.51
vir,1995,90.96
vir,1996,92.33
vir,1997,91.9
vir,1998,93.6
vir,1999,90.14
vir,2000,90.05
vir,2001,89.28
vir,2002,100.86
vir,2003,96.17
vir,2004,96.52
vir,2005,97.67
vir,2006,101.62
vir,2007,103.29
vir,2008,102.19
vir,2009,104.62
vir,2010,105.59
vir,2011,112.07
vir,2012,102.44
vir,2013,101.27
vir,2014,99.69
vir,2015,98.27
vir,2016,102.04
vir,2017,101.47
vir,2018,101.31
vnm,1961,8.79
vnm,1962,9.1
vnm,1963,9.37
vnm,1964,9.45
vnm,1965,9.94
vnm,1966,10.23
vnm,1967,10.46
vnm,1968,10.4
vnm,1969,10.16
vnm,1970,10.25
vnm,1971,10.35
vnm,1972,10.7
vnm,1973,10.75
vnm,1974,10.52
vnm,1975,9.8
vnm,1976,9.9
vnm,1977,10.05
vnm,1978,10.46
vnm,1979,11.05
vnm,1980,11.54
vnm,1981,14.04
vnm,1982,15.64
vnm,1983,17.63
vnm,1984,18.54
vnm,1985,19.34
vnm,1986,20.19
vnm,1987,22.06
vnm,1988,22.12
vnm,1989,23.38
vnm,1990,24.05
vnm,1991,24.17
vnm,1992,26.06
vnm,1993,27.38
vnm,1994,29.47
vnm,1995,30.4
vnm,1996,32.11
vnm,1997,35.02
vnm,1998,36.9
vnm,1999,39.5
vnm,2000,42.72
vnm,2001,45.6
vnm,2002,49.54
vnm,2003,53.35
vnm,2004,61.42
vnm,2005,62.85
vnm,2006,69.89
vnm,2007,71.71
vnm,2008,78.29
vnm,2009,86.28
vnm,2010,86.09
vnm,2011,89.14
vnm,2012,91.1
vnm,2013,92.7
vnm,2014,95.3
vnm,2015,99.75
vnm,2016,104.95
vnm,2017,106.62
vnm,2018,110.48
vnm,2019,104.27
vut,1961,29.85
vut,1962,32.39
vut,1963,35.44
vut,1964,38.09
vut,1965,40.21
vut,1966,43.29
vut,1967,45.2
vut,1968,46.31
vut,1969,47.99
vut,1970,50.29
vut,1971,56.91
vut,1972,58.08
vut,1973,60.19
vut,1974,63.12
vut,1975,66.7
vut,1976,71.82
vut,1977,57.16
vut,1978,61.59
vut,1979,60.89
vut,1980,60.58
vut,1981,61.25
vut,1982,60.33
vut,1983,67.6
vut,1984,67.53
vut,1985,69.08
vut,1986,64.95
vut,1987,77.34
vut,1988,72.86
vut,1989,70.92
vut,1990,80.44
vut,1991,90.16
vut,1992,88.82
vut,1993,96.15
vut,1994,103.66
vut,1995,100.71
vut,1996,97.83
vut,1997,100.84
vut,1998,95.94
vut,1999,102.58
vut,2000,101.03
vut,2001,88.27
vut,2002,79.34
vut,2003,90.15
vut,2004,87.9
vut,2005,92.96
vut,2006,92.65
vut,2007,99.39
vut,2008,104.89
vut,2009,92.02
vut,2010,107.39
vut,2011,102.86
vut,2012,106.59
vut,2013,105.68
vut,2014,100.47
vut,2015,99.03
vut,2016,100.5
vut,2017,100.78
vut,2018,100.95
vut,2019,101.14
wsm,1961,29.28
wsm,1962,31.91
wsm,1963,36.99
wsm,1964,40.42
wsm,1965,41.94
wsm,1966,37.92
wsm,1967,38.02
wsm,1968,41.62
wsm,1969,43.84
wsm,1970,40.17
wsm,1971,40.99
wsm,1972,38.16
wsm,1973,41.37
wsm,1974,39.58
wsm,1975,40.35
wsm,1976,44.02
wsm,1977,47.64
wsm,1978,50.07
wsm,1979,51.14
wsm,1980,58.25
wsm,1981,54.35
wsm,1982,59.95
wsm,1983,62.29
wsm,1984,67.69
wsm,1985,71.74
wsm,1986,71.9
wsm,1987,78.82
wsm,1988,80.3
wsm,1989,88.48
wsm,1990,90.68
wsm,1991,87.5
wsm,1992,84.04
wsm,1993,80.17
wsm,1994,86.63
wsm,1995,78.15
wsm,1996,84.25
wsm,1997,83.82
wsm,1998,84.59
wsm,1999,85.59
wsm,2000,86.93
wsm,2001,92.11
wsm,2002,88.08
wsm,2003,90.07
wsm,2004,90.24
wsm,2005,90.42
wsm,2006,89.46
wsm,2007,85.21
wsm,2008,83.38
wsm,2009,84.93
wsm,2010,90.18
wsm,2011,91.1
wsm,2012,91.31
wsm,2013,93.2
wsm,2014,97.4
wsm,2015,99.78
wsm,2016,102.82
wsm,2017,99.84
wsm,2018,100.85
wsm,2019,101.37
yem,1961,17.4
yem,1962,17.44
yem,1963,17.67
yem,1964,17.89
yem,1965,18.19
yem,1966,17.75
yem,1967,18.22
yem,1968,16.62
yem,1969,14.87
yem,1970,14.71
yem,1971,16.38
yem,1972,16.29
yem,1973,16.48
yem,1974,18.06
yem,1975,19.26
yem,1976,18.26
yem,1977,19.93
yem,1978,20.88
yem,1979,21.75
yem,1980,23.3
yem,1981,23.52
yem,1982,24.13
yem,1983,24.88
yem,1984,26.52
yem,1985,28.52
yem,1986,29.94
yem,1987,28.56
yem,1988,33.53
yem,1989,32.96
yem,1990,29.75
yem,1991,32.47
yem,1992,33.91
yem,1993,36.54
yem,1994,37.9
yem,1995,37.22
yem,1996,39.87
yem,1997,41.92
yem,1998,42.71
yem,1999,44.13
yem,2000,48.13
yem,2001,54.29
yem,2002,54.6
yem,2003,59.49
yem,2004,57.85
yem,2005,57.02
yem,2006,58.21
yem,2007,61.27
yem,2008,72.54
yem,2009,78.63
yem,2010,82.53
yem,2011,90.65
yem,2012,94.94
yem,2013,105.38
yem,2014,107.44
yem,2015,100.49
yem,2016,92.07
yem,2017,91.39
yem,2018,93.44
yem,2019,94.38
zaf,1961,34.61
zaf,1962,34.93
zaf,1963,35.4
zaf,1964,35.4
zaf,1965,38.64
zaf,1966,38.95
zaf,1967,37.5
zaf,1968,38.5
zaf,1969,41.11
zaf,1970,40.12
zaf,1971,39.61
zaf,1972,42.54
zaf,1973,41.77
zaf,1974,40.59
zaf,1975,42.81
zaf,1976,43.71
zaf,1977,45.22
zaf,1978,46.76
zaf,1979,49.42
zaf,1980,47.97
zaf,1981,45.51
zaf,1982,49.44
zaf,1983,50.91
zaf,1984,51.5
zaf,1985,51.66
zaf,1986,49.02
zaf,1987,49.54
zaf,1988,48.57
zaf,1989,48.77
zaf,1990,55.24
zaf,1991,59.24
zaf,1992,58.56
zaf,1993,55.51
zaf,1994,50.46
zaf,1995,50
zaf,1996,49.56
zaf,1997,62.09
zaf,1998,51.7
zaf,1999,55.69
zaf,2000,56.77
zaf,2001,58.22
zaf,2002,58.91
zaf,2003,61.82
zaf,2004,64.57
zaf,2005,68.54
zaf,2006,73
zaf,2007,77.56
zaf,2008,80.19
zaf,2009,80.75
zaf,2010,86.8
zaf,2011,85.18
zaf,2012,87.07
zaf,2013,93.38
zaf,2014,98.23
zaf,2015,101.33
zaf,2016,100.44
zaf,2017,95.52
zaf,2018,97.58
zaf,2019,98.83
zmb,1961,12.47
zmb,1962,12.45
zmb,1963,12.8
zmb,1964,13.4
zmb,1965,14.06
zmb,1966,14.88
zmb,1967,15.42
zmb,1968,16.37
zmb,1969,16.53
zmb,1970,17.23
zmb,1971,16.82
zmb,1972,17.86
zmb,1973,18.65
zmb,1974,19.02
zmb,1975,20.99
zmb,1976,22.77
zmb,1977,23.02
zmb,1978,22.79
zmb,1979,22.93
zmb,1980,23.77
zmb,1981,23.55
zmb,1982,24.79
zmb,1983,23.18
zmb,1984,21.8
zmb,1985,23.77
zmb,1986,24.31
zmb,1987,24.94
zmb,1988,25.58
zmb,1989,26.44
zmb,1990,33.78
zmb,1991,44.63
zmb,1992,44.53
zmb,1993,45
zmb,1994,42.82
zmb,1995,41.78
zmb,1996,41.36
zmb,1997,42.16
zmb,1998,44.28
zmb,1999,46.87
zmb,2000,47.81
zmb,2001,49.89
zmb,2002,52.6
zmb,2003,53.01
zmb,2004,52.07
zmb,2005,53.65
zmb,2006,52.47
zmb,2007,54.48
zmb,2008,62.5
zmb,2009,77.68
zmb,2010,89.52
zmb,2011,90.84
