geo,time,ny_gns_ictr_cn
gmb,1996,-275203021.13253
gmb,1997,617980295.60138
gmb,2003,1360833772.04291
gmb,2004,1747592600.0691
gmb,2005,1051864703.71088
gmb,2006,3475258309.81963
gmb,2007,2944888580.97033
gmb,2008,111357821.20168
gmb,2009,2050857045.0704
gmb,2010,-152691602.47063
gmb,2011,2610947069.54711
gmb,2012,7136041987.09214
gmb,2013,2763904890.49613
gmb,2014,5854241496.05581
gmb,2015,11067342363.2541
gmb,2016,12821905028.0916
gmb,2017,13104963505.4217
gmb,2018,12610879191.3873
gmb,2019,16236374847.375
gmb,2020,31247578650.99409
gnb,1982,-18718430.7688
gnb,1983,-15511238.46179
gnb,1984,-9644983.07681
gnb,1985,-49461530.7691
gnb,1986,103434630.76975
gnb,1987,192260830.76874
gnb,1988,410174928.20488
gnb,1989,411823838.4619
gnb,1990,1187459744.61498
gnb,1991,566762507
gnb,1992,1803164304
gnb,1993,2721407788
gnb,1994,3482129552
gnb,1995,6830123087
gnb,1996,7208946000
gnb,1997,22637162480
gnb,2001,2644318273.39499
gnb,2002,16774120206.5939
gnb,2003,17861417368.9972
gnb,2004,22086810456.0057
gnb,2005,8328932227.44242
gnb,2006,12549801492.2796
gnb,2007,30059839734.8451
gnb,2008,37034958375.1231
gnb,2009,19493294585.7608
gnb,2010,-12165991664.6338
gnb,2011,56289963932.8031
gnb,2012,10999767855.4839
gnb,2013,5447631661.48648
gnb,2014,62528725719.2028
gnb,2015,62524302049.4896
gnb,2016,54127465576.256
gnb,2017,66018619777.1913
gnb,2018,112205035449.80099
gnb,2019,97447068555.85289
gnb,2020,111793773156.132
grc,2006,33462656442.0033
grc,2007,29636282643.6027
grc,2008,24442276368.68489
grc,2009,14083205106.0842
grc,2010,16517830321.2497
grc,2011,9476755538.06459
grc,2012,14792987593.3864
grc,2013,18852150467.5443
grc,2014,19168185656.3304
grc,2015,18843638786.1911
grc,2016,18443923961.207
grc,2017,17113291447.9331
grc,2018,17454199500.4214
grc,2019,18852985217.37329
grc,2020,12087875341.6116
gtm,1977,1069000100
gtm,1978,1059200200
gtm,1979,1112400400
gtm,1980,1100400100
gtm,1981,910700200
gtm,1982,842099500
gtm,1983,778900200
gtm,1984,714499800
gtm,1985,996639800
gtm,1986,1562633600
gtm,1987,1357199200
gtm,1988,1741958400
gtm,1989,2175547500
gtm,1990,3499405740
gtm,1991,5841034530
gtm,1992,6200063000
gtm,1993,7080118980
gtm,1994,8067432019.99999
gtm,1995,9494824920
gtm,1996,9338516400
gtm,1997,10909644490
gtm,1998,14888012320
gtm,1999,15949795070
gtm,2000,18686799360
gtm,2001,14428081575.0923
gtm,2002,21939567430.1111
gtm,2003,24564999157.2281
gtm,2004,29355074150
gtm,2005,28220029560
gtm,2006,32468352120
gtm,2007,37232830230
gtm,2008,33779990862
gtm,2009,38782515320.88
gtm,2010,38175171231.928
gtm,2011,40614541783.212
gtm,2012,44904825934.208
gtm,2013,48299143753.416
gtm,2014,52654642694.6
gtm,2015,64620906835.608
gtm,2016,74416161517.769
gtm,2017,77840316302.28198
gtm,2018,80573178923.2959
gtm,2019,98511593110.32701
gtm,2020,110448162339.817
guy,1977,74996078.42753
guy,1978,179023529.40542
guy,1979,209980292.15725
guy,1980,200739315.68551
guy,1981,-46990247.92221
guy,1982,-97510973.45152
guy,1983,-172499900.001
guy,1984,66024077.27045
guy,1985,111548822.89474
guy,1992,6045644200
guy,1993,10257112500
guy,1994,7748112100
guy,1995,16316790500
guy,1996,23953120700
guy,1997,18781371700
guy,1998,16466716000
guy,1999,15694042300
guy,2000,12471341000
guy,2001,8958618200
guy,2002,9244422400
guy,2003,16103614460
guy,2004,30136361097.5
guy,2005,28812294250
hkg,1998,401618044560.16498
hkg,1999,403994302000.89697
hkg,2000,427706707863.776
hkg,2001,417818934159.11401
hkg,2002,403128024738.69293
hkg,2003,416784314291.00201
hkg,2004,425450777927.11603
hkg,2005,465166592952.97998
hkg,2006,525836332891.28802
hkg,2007,568136505437.245
hkg,2008,615087389477.71204
hkg,2009,526493818091.30493
hkg,2010,548742023059.18097
hkg,2011,574547088066.17798
hkg,2012,545899497838.078
hkg,2013,546319216108.68402
hkg,2014,569842843130.69104
hkg,2015,596178183583.39502
hkg,2016,634147005854.651
hkg,2017,708791086342.15295
hkg,2018,729586441187.97791
hkg,2019,683810347494.23499
hkg,2020,686229254857.25696
hnd,1974,333099999.98651
hnd,1975,201400000
hnd,1976,308499900
hnd,1977,512199900
hnd,1978,861059182.08425
hnd,1979,949249496.4702
hnd,1980,657981566.13944
hnd,1981,458415350.61217
hnd,1982,233041205.26035
hnd,1983,235461020.13233
hnd,1984,431012133.62183
hnd,1985,717457271.05042
hnd,1986,649443770.0308
hnd,1987,1145326446.6966
hnd,1988,1782336884.4308
hnd,1989,1389865055.5044
hnd,1990,2780459205.6149
hnd,1991,3415651510
hnd,1992,3429296890
hnd,1993,6438283030
hnd,1994,9276085100
hnd,1995,11242570100
hnd,1996,12618499000
hnd,1997,17748058300
hnd,1998,20612791300
hnd,1999,24568466500
hnd,2000,21661028334.7372
hnd,2001,22373239708.7605
hnd,2002,24294640448.6686
hnd,2003,27053098532.1945
hnd,2004,32854072856.5606
hnd,2005,44200944625.9999
hnd,2006,52064656267.4008
hnd,2007,56377794450.1727
hnd,2008,56677217462.1178
hnd,2009,52330785660.7035
hnd,2010,52896086547.2499
hnd,2011,63058194824.8906
hnd,2012,58294439678.21
hnd,2013,48291968600.4771
hnd,2014,61536137567.2764
hnd,2015,91176234280.29341
hnd,2016,101909676672.83
hnd,2017,126609994367.41299
hnd,2018,113510385552.39301
hnd,2019,126465305502.931
hnd,2020,128183289451.25999
hrv,1995,14473146350.9563
hrv,1996,22648125870.1766
hrv,1997,24038260630.0032
hrv,1998,28572752575.0832
hrv,1999,26517461537.5994
hrv,2000,33390004149.3788
hrv,2001,36806564423.5791
hrv,2002,38610387075.5243
hrv,2003,43992517784.8482
hrv,2004,52107014767.0917
hrv,2005,52949326891.7855
hrv,2006,62659499654.1434
hrv,2007,68148237061.0458
hrv,2008,69013224187.67569
hrv,2009,61088367077.5729
hrv,2010,62127367834.7999
hrv,2011,60544934140.3864
hrv,2012,54880437343.8793
hrv,2013,60591445360.2587
hrv,2014,61696213919.1111
hrv,2015,77705760003.24518
hrv,2016,78124814735.23849
hrv,2017,89832900129.11209
hrv,2018,94269787564.067
hrv,2019,100551094533.67599
hrv,2020,82836718738.23849
hti,1988,1023070316.164
hti,1989,1331468147.7226
hti,1990,459460000
hti,1991,2062148040
hti,1992,2290112500
hti,1993,-1055399220
hti,1994,-309532060
hti,1995,10766301064
hti,1996,12555506572
hti,1997,12520226440
hti,1998,16246174750
hti,1999,18402707455
hti,2000,9228112499.99999
hti,2001,9374229384
hti,2002,11207875798
hti,2003,22540131090
hti,2004,23565770739
hti,2005,33172708392
hti,2006,36918130874.4
hti,2007,39627512443.8
hti,2008,44533604778.1035
hti,2009,54508636431.556
hti,2010,115351914948.101
hti,2011,96880251848.87711
hti,2012,81119806308.6862
hti,2013,88306565220.4662
hti,2014,78113182393.2941
hti,2015,88328790411.9986
hti,2016,109328481857.83701
hti,2017,159463746985.50699
hti,2018,145999860184.496
hti,2019,206951094294.04697
hti,2020,276654759346.97302
hun,1993,438172446845.46002
hun,1994,712283990172.33899
hun,1995,1128474884393.37988
hun,1996,1477991833417.07007
hun,1997,1899721755032.65991
hun,1998,2229062416336.64941
hun,1999,2177343894750.37988
hun,2000,2565071157242.41016
hun,2001,3044876659264.35986
hun,2002,3232884506076.49023
hun,2003,3019809374046.06006
hun,2004,3524633715717.58984
hun,2005,3744855666872.14941
hun,2006,4401934401931.86035
hun,2007,4315548304027.93994
hun,2008,4822739510203.36035
hun,2009,5245554350337.88965
hun,2010,5703545827591.54004
hun,2011,5974723243514.80957
hun,2012,6108109982487.7998
hun,2013,7431162049846.24023
hun,2014,8050334992837.75
hun,2015,8857325698938.68945
hun,2016,9318821919370.92188
hun,2017,9705845374130.15039
hun,2018,11601534672346.80078
hun,2019,13134300046472.69922
hun,2020,12382811270619.19922
idn,1981,10912140002441.40039
idn,1982,9261730277709.96875
idn,1983,17624955641113.30078
idn,1984,20071431970214.89453
idn,1985,22285031036132.80078
idn,1986,21562083055175.80078
idn,1987,30083669443725.60156
idn,1988,33133167787597.69531
idn,1989,43779350359863.29688
idn,1990,43918694604492.20312
idn,1991,50205083813800
idn,1992,60554184320000
idn,1993,95628872753700
idn,1994,114175504250000
idn,1995,127893276698100
idn,1996,148096935100000
idn,1997,182225998816600
idn,1998,214303755225678
idn,1999,145184414848640
idn,2000,365327412836560
idn,2001,447796191392000
idn,2002,419338822792876
idn,2003,416509468269008
idn,2004,476712008855256.9375
idn,2005,675218034811503
idn,2006,860754709389935
idn,2007,994800276000000
idn,2008,1408021241777850
idn,2009,1628959574042790
idn,2010,2246453874000840
idn,2011,2601705098082130
idn,2012,2755764942657980
idn,2013,2970925546623300
idn,2014,3241613348595980
idn,2015,3472118319334640
idn,2016,3710940487456209.5
idn,2017,4196315769833560
idn,2018,4700995477126600
idn,2019,4892419941993320
idn,2020,4570014584864790
ind,1975,111612059107.877
ind,1976,146582843116.73901
ind,1977,160247975839.75601
ind,1978,169663438950.64401
ind,1979,194845045833.64999
ind,1980,213619936331.32501
ind,1981,273121450017.60199
ind,1982,305457938524.86401
ind,1983,345595837559.61401
ind,1984,398345545867.05298
ind,1985,477969166163.51001
ind,1986,502652258387.01801
ind,1987,614537641181.87695
ind,1988,779586276772.7489
ind,1989,993680056262.61292
ind,1990,1222132906277.38989
ind,1991,1441076566898.12012
ind,1992,1769536945392.46997
ind,1993,2109659277895.55005
ind,1994,2666647151678.2002
ind,1995,3251141918000.74023
ind,1996,3772688995776.06006
ind,1997,4257351459988.68018
ind,1998,4588389006929.48047
ind,1999,5097412865673.90039
ind,2000,5589173280456.09961
ind,2001,6079799997171.15039
ind,2002,7007107645286.46973
ind,2003,8509109250169.07031
ind,2004,10620863584725.59961
ind,2005,12501054976115.80078
ind,2006,15470057378493.59961
ind,2007,18130629932157.60156
ind,2008,19991052791394.69531
ind,2009,22675509437842.89453
ind,2010,27717619282862.19922
ind,2011,30692292279357
ind,2012,35063874766887.69531
ind,2013,38536209829666.20312
ind,2014,41725302769768.49219
ind,2015,44695136063936.60156
ind,2016,47453401375074
ind,2017,54186977416911.69531
ind,2018,59149167754244.09375
ind,2019,60818851248125.10156
ind,2020,60684135858604.49219
irl,2005,46063161002.5346
irl,2006,50653183830.6192
irl,2007,47199914359.6746
irl,2008,35297942171.119
irl,2009,26185053593.5139
irl,2010,28316382655.9658
irl,2011,26309438841.2849
irl,2012,27712549697.5152
irl,2013,37065703616.3737
irl,2014,46495641271.70709
irl,2015,79349188733.46489
irl,2016,90631664928.07619
irl,2017,102161649696.216
irl,2018,110635926351.089
irl,2019,126175723702.543
irl,2020,139388368762.03
irn,1976,1919279484473.96948
irn,1977,2064270193934.55005
irn,1978,1371811126739.30005
irn,1979,1828796440103.67993
irn,1980,1500954786897.69995
irn,1981,1234473712935.82007
irn,1982,2125535723984.88965
irn,1983,2947934027676.1001
irn,1984,2912311145626.6001
irn,1985,2707516075016.8999
irn,1986,2098268411619.19995
irn,1987,3238576924508.1001
irn,1988,2151247291156.30005
irn,1989,5036309844725.09961
irn,1990,8827669060586.09961
irn,1993,37914185350600
irn,1994,49586715168700
irn,1995,69479406187000
irn,1996,108643149892900
irn,1997,114417727378700
irn,1998,103966804195700
irn,1999,174707081595800
irn,2000,238278799022300
irq,2005,29356175000000
irq,2006,39196340226300
irq,2007,43296217162850
irq,2008,82450682608870
irq,2009,36152317954880
irq,2010,58308000800000
irq,2011,92903002400000
irq,2012,106040858125600
irq,2013,113225523322200
irq,2014,101141521600000
irq,2015,48809515111620
irq,2016,48136490000000
irq,2017,71159415500000
irq,2018,108323400500000
irq,2019,104872609300000
isl,1976,913407840
isl,1977,1340185830
isl,1978,1962391500
isl,1979,2737449200
isl,1980,4515676960
isl,1981,6411889420
isl,1982,9055587250
isl,1983,15121160260
isl,1984,19434133750
isl,1985,24592993680
isl,1986,35913931580
isl,1987,43395997880
isl,1988,52925640600
isl,1989,64829239820
isl,1990,74466317386.68871
isl,1991,77229324002.58769
isl,1992,75972772786.67758
isl,1993,86146042073.7079
isl,1994,92893644492.0786
isl,1995,91909576228.01559
isl,1996,99795460740.59721
isl,1997,110664452317.028
isl,1998,116628711911.48801
isl,1999,109646819852.864
isl,2000,100426456373.593
isl,2001,148030183998.298
isl,2002,184673458442.40601
isl,2003,151786921467.63699
isl,2004,151762884530.39499
isl,2005,129239776737.07001
isl,2006,133669599643.83701
isl,2007,196373798028.27701
isl,2008,24771764269.29449
isl,2009,49568048664.1974
isl,2010,65930361067.4361
isl,2011,121742904286.804
isl,2012,157224482842.686
isl,2013,339643735511.75702
isl,2014,364357118224.95502
isl,2015,453973754859.83093
isl,2016,567056759494.01001
isl,2017,591515406806.61694
isl,2018,558846296225.37903
isl,2019,732641589386.02283
isl,2020,500923934926.44293
isr,1970,337500
isr,1971,654800
isr,1972,1001200
isr,1973,1177400
isr,1974,1200000
isr,1975,1565200
isr,1976,2658400
isr,1977,3828000
isr,1978,5764800
isr,1979,11943500
isr,1980,24954900
isr,1981,50601000
isr,1982,112093890
isr,1983,309630280
isr,1984,1558327360
isr,1985,7796187060
isr,1986,11960772460
isr,1987,10834403140
isr,1988,14154246320
isr,1989,18460644800
isr,1990,25116604100
isr,1991,37281194300
isr,1992,46052514620
isr,1993,49794301680
isr,1994,56723482440
isr,1995,64603819380
isr,1996,75737016880
isr,1997,88107156940
isr,1998,99544444650
isr,1999,107829857070
isr,2000,116263894810
isr,2001,116320260600
isr,2002,114330589340
isr,2003,117591487460
isr,2004,131522474800
isr,2005,153377627990
isr,2006,173171632420
isr,2007,180673856980
isr,2008,168078257800
isr,2009,180620864290
isr,2010,196649823245
isr,2011,213850654232.73901
isr,2012,217685584039.008
isr,2013,244322220687.5
isr,2014,274328934860
isr,2015,292880363516.66693
isr,2016,303734963943.33301
isr,2017,316286928719.38501
isr,2018,332132147519.95398
isr,2019,353480965113.17102
isr,2020,386437994620.33899
ita,1970,9911307999.94835
ita,1971,10183515529.551
ita,1972,10841960397.9016
ita,1973,13199678595.4983
ita,1974,17251137985.5938
ita,1975,18469976108.1941
ita,1976,24756937336.0489
ita,1977,30083439262.0094
ita,1978,35979468008.1852
ita,1979,44159424503.257
ita,1980,52260243068.7719
ita,1981,56913697991.5551
ita,1982,66238788319.0279
ita,1983,79152055338.83929
ita,1984,90852133942.26601
ita,1985,100207323002.45399
ita,1986,108891973457.47301
ita,1987,118234546872.539
ita,1988,131754118670.50301
ita,1989,139998209780.87299
ita,1990,154283085305.28101
ita,1991,161764756263.371
ita,1992,161830497353.44199
ita,1993,172950753512.30499
ita,1994,183788646919.642
ita,1995,218411886874.37601
ita,1996,233941228814.06201
ita,1997,244928018540.66501
ita,1998,246330453243.298
ita,1999,247144581358.38501
ita,2000,255624794946.548
ita,2001,273827406543.01599
ita,2002,284454891189.73199
ita,2003,284507385450.922
ita,2004,301734249908.38098
ita,2005,302901524372.37701
ita,2006,318115515381.96301
ita,2007,337102224267.71997
ita,2008,311035756133.18597
ita,2009,278042595816.25201
ita,2010,278309092699.27399
ita,2011,290910700539.13098
ita,2012,285089109025.13898
ita,2013,290294944606.98499
ita,2014,306730754945.58093
ita,2015,306598184243.26001
ita,2016,341815923594.50897
ita,2017,357911252204.177
ita,2018,372930042855.74298
ita,2019,383852401921.14001
ita,2020,352853750087.77802
jam,1976,226691182
jam,1977,362100535
jam,1978,557770317.53562
jam,1979,691022018.44467
jam,1980,597575900.212
jam,1981,605723796.1622
jam,1982,602990925.54611
jam,1983,979385789.54513
jam,1984,1103854738.92624
jam,1985,1524784260.61739
jam,1986,2399004580.44679
jam,1987,2932736373.08269
jam,1988,5115170930.89037
jam,1989,5384549248.48603
jam,1990,6282038219.66858
jam,1991,9156972950
jam,1992,21166290220
jam,1993,46352543380
jam,1994,46765956910
jam,1995,54902072100
jam,1996,65114017760
jam,1997,64986167800
jam,1998,59841345000
jam,1999,64701888250
jam,2000,64874966160
jam,2001,73424059530
jam,2002,75148072210
jam,2003,97325568890
jam,2004,129052463403.79201
jam,2005,105218186568.226
jam,2006,136759005963.916
jam,2007,137737755484.07101
jam,2008,61799734079.4204
jam,2009,137985821556.58301
jam,2010,154693751757.47601
jam,2011,106500339914.505
jam,2012,144627459245.85199
jam,2013,171011073356.69
jam,2014,218627904236.65399
jam,2015,302586268816.05103
jam,2016,373446651586.96002
jam,2017,408561840584.44
jam,2018,451273155369.73901
jam,2019,479200382071.66199
jam,2020,558221003104.71594
jor,1976,177412586.72839
jor,1977,245415289.83643
jor,1978,148742694.48967
jor,1979,280135679.17784
jor,1980,509982195.13904
jor,1981,621013716.37791
jor,1982,491088948.09884
jor,1983,417047693.22863
jor,1984,434849812.7648
jor,1985,284403808.88203
jor,1986,393001845.45773
jor,1987,331754622.09356
jor,1988,424341913.62184
jor,1989,683936851.48606
jor,1990,578896062.04535
jor,1991,428487524.26345
jor,1992,611241621.84004
jor,1993,956597640.62756
jor,1994,1144828850.36323
jor,1995,1374371403.77863
jor,1996,1342806700
jor,1997,1342611500
jor,1998,1247248400
jor,1999,1432137500
jor,2000,1360640900
jor,2001,1322298353.1627
jor,2002,1715259512.36512
jor,2003,2356223500
jor,2004,2242875800
jor,2005,1437863700
jor,2006,1802363200
jor,2007,1557507238.63755
jor,2008,4340152065.84845
jor,2009,4785300000
jor,2010,5414300000
jor,2011,4555900000
jor,2012,3624400000
jor,2013,4019900000
jor,2014,4901000000
jor,2015,4385200000
jor,2016,4137000000
jor,2017,3182088000
jor,2018,3229793600
jor,2019,3188653800
jor,2020,1237371300
jpn,1996,179024167626510
jpn,1997,180511863453201
jpn,1998,173580795529057
jpn,1999,161863191458769
jpn,2000,166144785994700
jpn,2001,158023180479349
jpn,2002,149499563887544
jpn,2003,150462277679606
jpn,2004,155198555731635
jpn,2005,157171324233433
jpn,2006,159565983867778
jpn,2007,163636295169009
jpn,2008,151179859715837
jpn,2009,125373417773301
jpn,2010,133345537827772
jpn,2011,127250271085430
jpn,2012,124596924295410
jpn,2013,128459736685519
jpn,2014,133708430720303
jpn,2015,151611668904119
jpn,2016,156380933889001
jpn,2017,161993140914630
jpn,2018,161427718640474
jpn,2019,164702875436337
kaz,1995,151225034400
kaz,1996,269738188520
kaz,1997,268551481300
kaz,1998,262652692220
kaz,1999,276411596510
kaz,2000,550429639863.724
kaz,2001,806469767658.125
kaz,2002,1142544836957.91992
kaz,2003,1315369548133.18994
kaz,2004,1609370710695.90991
kaz,2005,2159889793553.12964
kaz,2006,3172801188731.83008
kaz,2007,3776602916399.88965
kaz,2008,4829619126181.94043
kaz,2009,5002453283588.11035
kaz,2010,6629577254453.91016
kaz,2011,9261380767500.21094
kaz,2012,9228514725784.6875
kaz,2013,10435334440158.30078
kaz,2014,11958803017370.80078
kaz,2015,11301761384279.69922
kaz,2016,11226666635401.90039
kaz,2017,14102663157114.90039
kaz,2018,17180471428884.69922
kaz,2019,18545312846853.69531
kaz,2020,18594275352241.5
ken,1975,2933660399.9982
ken,1976,5067141763.95966
ken,1977,9414136599.99874
ken,1978,7458494756.55552
ken,1979,6641800155.50909
ken,1980,9315461800
ken,1981,12204406500.0036
ken,1982,11354886899.9978
ken,1983,16132410399.997
ken,1984,16014127199.9971
ken,1985,24169321500
ken,1986,24919502300
ken,1987,23946385500.0069
ken,1988,29927443700
ken,1989,24874429500.0124
ken,1990,37306140500.0123
ken,1991,43438279122.27969
ken,1992,40000261852.33649
ken,1993,123958154480.26199
ken,1994,135416387576.38
ken,1995,110812816438.239
ken,1996,113387269671.69099
ken,1997,125335594215.256
ken,1998,138329367000
ken,1999,167658844664.92499
ken,2000,124662469524.338
ken,2001,99743396857.8813
ken,2002,88349356285.31758
ken,2003,107233423959.03999
ken,2004,152426868579.108
ken,2005,196399218160.24301
ken,2006,299066837496.56
ken,2007,358457607856.36102
ken,2008,382510326678.93597
ken,2009,216938014984.88501
ken,2010,256030669204.70401
ken,2011,271895535027.07901
ken,2012,309813436145.46399
ken,2013,266322607119.16199
ken,2014,364309122749.18494
ken,2015,468440961709.34698
ken,2016,1059782612027.08997
ken,2017,1131754642514.71997
ken,2018,1351250772565.05005
ken,2019,1422013247703.5
ken,2020,1611459304666.83008
kgz,1993,377850880
kgz,1994,534458300
kgz,1995,1261497380
kgz,1996,424834335.5
kgz,1997,4279398925
kgz,1998,-2717178634.65499
kgz,1999,1340985486.78261
kgz,2000,9585341527.67644
kgz,2001,12685850722.1398
kgz,2002,12731754367.6994
kgz,2003,8433654046.38713
kgz,2004,14535892330.4006
kgz,2005,14832169326.3062
kgz,2006,12438062949.6298
kgz,2007,29609969362.4273
kgz,2008,27514228282.2487
kgz,2009,50621561038.2772
kgz,2010,43927073691.7419
kgz,2011,49778190887.9988
kgz,2012,39556712421.0617
kgz,2013,32391860822.23429
kgz,2014,46187494094.8839
kgz,2015,52404418423.8875
kgz,2016,106960316382.183
kgz,2017,141476211720.51599
kgz,2018,151339310569.409
kgz,2019,148901540860.552
kgz,2020,194657150784.97101
khm,1995,473698106400.00098
khm,1996,430152813800
khm,1997,866409698300
khm,1998,847846890600
khm,1999,1741667593764.53003
khm,2000,2013200304922.66968
khm,2001,2552014230336
khm,2002,2772104615354.66943
khm,2003,3009884222415.47998
khm,2004,3086318341920
khm,2005,3950549753500
khm,2006,5929095396650
khm,2007,6733360288190.2002
khm,2008,7014452957941.51953
khm,2009,8096338853844.38867
khm,2010,8234770823539.99023
khm,2011,8516607238601.4209
khm,2012,10690343120136
khm,2013,12918467738564.30078
khm,2014,14407627376626
khm,2015,15226525664062.90039
khm,2016,16517201711639.90039
khm,2017,20803574278021.80078
khm,2018,25190810283258.10156
khm,2019,29839148066846.89453
khm,2020,28960674920281.5
kir,1979,19166597.53924
kir,1980,9780323.58998
kir,1981,8406782.1568
kir,1982,22201497.64854
kir,1983,31279764.8811
kir,1984,23216729.20924
kir,1985,14101029.21596
kir,1986,15049134.66161
kir,1987,22459153.15997
kir,1988,27183926.2317
kir,1989,23316032.96703
kir,1990,27492402.22785
kir,1991,61409767.223
kir,1992,62397111.53688
kir,2008,12508665.38347
kir,2009,4121177.16923
kir,2010,24829240.44483
kir,2011,16452291.22543
kir,2012,48482689.58987
kir,2013,53542478.23938
kir,2014,123792112.0481
kir,2015,173514886.54628
kir,2016,111937994.98833
kir,2017,167123343.62985
kir,2018,173342811.72559
kor,1976,3696864000000
kor,1977,5312632000000
kor,1978,7945464000000
kor,1979,9933576000000
kor,1980,9972216885000
kor,1981,12178080372000
kor,1982,15135411560000
kor,1983,20481386250000
kor,1984,25223888000000
kor,1985,28237397126000
kor,1986,36479674975000
kor,1987,47669122559000
kor,1988,60467149606000
kor,1989,64198268864000
kor,1990,78269444648000
kor,1991,94658979000000
kor,1992,105836032120000
kor,1993,120392707089000
kor,1994,141162329680000
kor,1995,164668916697000
kor,1996,176538507400000
kor,1997,194654090179000
kor,1998,202656138928000
kor,1999,209230768178000
kor,2000,220862235272000
kor,2001,225805903412000
kor,2002,246835670631000
kor,2003,276178592672000
kor,2004,322153074244000
kor,2005,323288220556390
kor,2006,330747898987100
kor,2007,364529176521980
kor,2008,384606927240440
kor,2009,401157249422000
kor,2010,463504701693500
kor,2011,481562537773240
kor,2012,499198986193720
kor,2013,523022332746030
kor,2014,546822606300240
kor,2015,602667253631000
kor,2016,640351628712220
kor,2017,679470518745920
kor,2018,680596543600000
kor,2019,669347797054750
kor,2020,697295172543480
kos,2008,782452275.54646
kos,2009,817535679.39685
kos,2010,818760030.68642
kos,2011,1031398424.88278
kos,2012,1236894056.51015
kos,2013,1342895388.63248
kos,2014,1097328712.86301
kos,2015,1229484790.66763
kos,2016,1542004477.11034
kos,2017,1861264929.69827
kos,2018,1910469895.25649
kos,2019,2037796606.52187
kos,2020,1800156085.13083
kwt,1975,2366734658.29649
kwt,1976,2661593242.7313
kwt,1977,2250257723.36969
kwt,1978,2548741763.57423
kwt,1979,4812656009.0766
kwt,1980,5370596017.42181
kwt,1981,4980675840.29065
kwt,1982,2995116432.8168
kwt,1983,3116593914.87814
kwt,1984,3421657417.04575
kwt,1985,2851006275.31017
kwt,1986,2936323045.92789
kwt,1987,3259543910.25781
kwt,1988,2830178576.60084
kwt,1989,3700669541.94542
kwt,1990,1044652483.05628
kwt,1991,-7394647803.1
kwt,1992,1334261626.77328
kwt,1993,2255389519.19244
kwt,1994,2318305942.78336
kwt,1995,3059869922.86742
kwt,1996,3764312755.97005
kwt,1997,3923773570.72922
kwt,1998,2133721252.45
kwt,1999,2875729389.73593
kwt,2000,5734905297.96233
kwt,2001,4082961884.47304
kwt,2002,3278230523.11559
kwt,2003,5179927413.70589
kwt,2004,8536800000
kwt,2005,13887900000
kwt,2006,19710412651.2605
kwt,2007,18652045911.934
kwt,2008,23178603221.1754
kwt,2009,13090704330.7603
kwt,2010,17042205411.8796
kwt,2011,24399944654.15549
kwt,2012,27743366472.8474
kwt,2013,27218993625.5836
kwt,2014,23220391434.439
kwt,2015,10657709854.7981
kwt,2016,8414052124.40685
kwt,2017,12994553349.3151
kwt,2018,16567782341.6078
kwt,2019,13343522748.1809
lao,1984,3073500000
lao,1985,3631996400
lao,1986,7697487800
lao,1987,9028156200
lao,1988,-1438888900
lao,2000,1163280146000
lao,2001,219309056261.78
lao,2002,3247756869155.45996
lao,2003,2247885039341.04004
lao,2004,3687855174016.2002
lao,2005,5900947933943.32031
lao,2006,7916411198043.87793
lao,2007,7761620483786.19043
lao,2008,6679301493937.23047
lao,2009,8256241875698.96973
lao,2010,5695195977388.68945
lao,2011,12929429316142.5
lao,2012,5604965408167.67969
lao,2013,5366626098123.91992
lao,2014,10863246311239.40039
lao,2015,12601500833181.69922
lao,2016,22803259302217.10156
lbn,2002,-1223025400000
lbn,2003,-4952695720814.37988
lbn,2004,2062086557985.87988
lbn,2005,2421679413359.83008
lbn,2006,3414155243291.50977
lbn,2007,5520453704135.40918
lbn,2008,3535627971022.7998
lbn,2009,3969569104806.3999
lbn,2010,2860856580272.3501
lbn,2011,1625691824958.61011
lbn,2012,-1677000434064.1001
lbn,2013,-1748746641768.30005
lbn,2014,-2540367683693.81006
lbn,2015,1795332603632.80005
lbn,2016,1274626843195.30005
lbn,2017,-1040971438837.91003
lbn,2018,-3324812251195.10938
lbn,2019,-2835901248935.62939
lbn,2020,2891817395007.47998
lby,2002,7226380000
lby,2003,16578777100
lby,2004,18641604200
lby,2005,38574259600
lby,2006,49082169600
lby,2007,53784069380
lby,2008,71787456000
lka,1975,2003346839.26873
lka,1976,878449709.99767
lka,1977,1868216502.30984
lka,1978,4758127842.67198
lka,1979,11879273584.7317
lka,1980,17121480084.5633
lka,1981,22759128628.18629
lka,1982,28066839535.1375
lka,1983,32457942674.4347
lka,1984,37122484140.4975
lka,1985,38488634777.1568
lka,1986,42506784129.0425
lka,1987,47536224436.81889
lka,1988,54838424254.7645
lka,1989,59396999018.3472
lka,1990,76264389447.00031
lka,1991,87920668954.96948
lka,1992,103997387338.953
lka,1993,127979253987.62199
lka,1994,141176469480.017
lka,1995,139107395326.00601
lka,1996,165919796574.58401
lka,1997,197663954792.87
lka,1998,230545773868.17096
lka,1999,258646479899.88599
lka,2000,277933228451.79401
lka,2001,323055569400
lka,2002,337119764300
lka,2003,394676494000
lka,2004,462470973900
lka,2005,592656055000
lka,2006,666694849040
lka,2007,845522434760
lka,2008,795383910800
lka,2009,1157079651600
lka,2010,1825198076395
lka,2011,1897599496660
lka,2012,2908065621994.00977
lka,2013,2864570573086.66016
lka,2014,3088104063747.0498
