geo,time,ag_con_fert_zs
prt,1982,106.95358
prt,1983,93.27699
prt,1984,90.13733
prt,1985,100.79233
prt,1986,112.57835
prt,1987,116.87605
prt,1988,123.58372
prt,1989,115.22288
prt,1990,118.77133
prt,1991,111.73668
prt,1992,106.37363
prt,1993,111.60714
prt,1994,112.72727
prt,1995,113.33024
prt,1996,129
prt,1997,125.39851
prt,1998,140.11676
prt,1999,138.19242
prt,2000,125.12355
prt,2001,127.72019
prt,2002,191.054
prt,2003,174.40396
prt,2004,215.93952
prt,2005,202.76148
prt,2006,137.0609
prt,2007,203.40344
prt,2008,155.48881
prt,2009,118.56567
prt,2010,148.95736
prt,2011,132.5053
prt,2012,150.86046
prt,2013,167.58922
prt,2014,191.03952
prt,2015,185.7282
prt,2016,194.97494
prt,2017,207.53294
prt,2018,198.50858
pry,1961,0.85714
pry,1962,1.05485
pry,1963,1.37174
pry,1964,1.8883
pry,1965,1.97066
pry,1966,2.13844
pry,1967,2.47219
pry,1968,2.98137
pry,1969,3.60248
pry,1970,11.18137
pry,1971,5.75901
pry,1972,6.3528
pry,1973,3.81841
pry,1974,1.91087
pry,1975,1.09231
pry,1976,0.86207
pry,1977,0.86614
pry,1978,2.01439
pry,1979,3.90533
pry,1980,3.90123
pry,1981,5.32165
pry,1982,4.27079
pry,1983,4.94505
pry,1984,4.94624
pry,1985,5.93211
pry,1986,6.35897
pry,1987,7.53769
pry,1988,4.03153
pry,1989,9.48116
pry,1990,8.49431
pry,1991,9.56791
pry,1992,9.52043
pry,1993,9.08696
pry,1994,9.34694
pry,1995,8.84615
pry,1996,12.69231
pry,1997,22.69231
pry,1998,25.20421
pry,1999,22.18508
pry,2000,21.5894
pry,2001,21.51369
pry,2002,47.71589
pry,2003,66.23933
pry,2004,78.42196
pry,2005,65.76301
pry,2006,72.72113
pry,2007,94.31099
pry,2008,74.70402
pry,2009,65.36288
pry,2010,85.60604
pry,2011,101.97234
pry,2012,84.22599
pry,2013,97.09174
pry,2014,108.35273
pry,2015,96.23355
pry,2016,113.56731
pry,2017,116.79694
pry,2018,120.05663
pyf,1973,25
pyf,1974,75
pyf,1975,150
pyf,1976,229
pyf,1977,270.5
pyf,1978,450
pyf,1979,441.5
pyf,1980,358
pyf,1981,359.5
pyf,1982,499.5
pyf,1983,503
pyf,1984,900
pyf,1985,550
pyf,1986,450
pyf,1987,450
pyf,1988,450
pyf,1989,450
pyf,1990,450
pyf,1991,400
pyf,1992,500
pyf,1993,500
pyf,1994,333.33333
pyf,1995,333.33333
pyf,1996,333.33333
pyf,1997,333.33333
pyf,1998,333.33333
pyf,1999,414.66667
pyf,2000,400
pyf,2001,318.33333
pyf,2002,333.66667
pyf,2003,285
pyf,2004,319
pyf,2005,251.33333
pyf,2006,262
pyf,2007,279.66667
pyf,2008,307.33333
pyf,2009,272.4
pyf,2010,326.4
pyf,2011,305.2
pyf,2012,241.74
pyf,2013,242.496
pyf,2014,210.968
pyf,2015,296.632
pyf,2016,296.644
pyf,2017,296.644
pyf,2018,296.64
qat,1975,100
qat,1976,150
qat,1977,150
qat,1978,414
qat,1979,300
qat,1980,200
qat,1981,168
qat,1982,126.66667
qat,1983,119.71429
qat,1984,75.25
qat,1985,72.5
qat,1986,62.5
qat,1987,55.55556
qat,1988,66.66667
qat,1989,127.77778
qat,1990,138
qat,1991,166.66667
qat,1992,125
qat,1993,153.84615
qat,1994,461.53846
qat,1995,461.53846
qat,1996,90.15385
qat,1997,89.61538
qat,1998,76.92308
qat,1999,61.53846
qat,2000,38.46154
qat,2001,67.66917
qat,2002,131.3913
qat,2003,86.2069
qat,2004,86.2069
qat,2005,86.2069
qat,2006,76.92308
qat,2007,76.92308
qat,2008,318.11895
qat,2009,88.88889
qat,2010,335.03277
qat,2011,178.71649
qat,2012,163.20475
qat,2013,64.93506
qat,2014,66.22517
qat,2015,209.15033
qat,2016,216.78322
qat,2017,242.85714
qat,2018,242.85714
rou,1961,33.51264
rou,1962,10.26003
rou,1963,19.02974
rou,1964,19.16149
rou,1965,27.1449
rou,1966,34.33704
rou,1967,44.97398
rou,1968,49.46412
rou,1969,55.07113
rou,1970,61.06031
rou,1971,65.11102
rou,1972,65.78812
rou,1973,88.4241
rou,1974,94.9294
rou,1975,122.8416
rou,1976,117.2541
rou,1977,115.54033
rou,1978,150.97419
rou,1979,145.76755
rou,1980,124.39496
rou,1981,164.28064
rou,1982,169.60486
rou,1983,166.09451
rou,1984,171.6155
rou,1985,155.5333
rou,1986,138.53073
rou,1987,137.89683
rou,1988,134.0655
rou,1989,145.69676
rou,1990,128.30688
rou,1991,49.13509
rou,1992,59.10014
rou,1993,64.44706
rou,1994,40.05782
rou,1995,38.92042
rou,1996,45.19653
rou,1997,33.70426
rou,1998,38.6059
rou,1999,25.39649
rou,2000,32.43567
rou,2001,39.4213
rou,2002,34.78274
rou,2003,38.63282
rou,2004,42.62524
rou,2005,51.35136
rou,2006,40.59559
rou,2007,44.63585
rou,2008,45.63525
rou,2009,48.49323
rou,2010,52.54625
rou,2011,54.13496
rou,2012,49.78086
rou,2013,56.23496
rou,2014,51.51959
rou,2015,60.68603
rou,2016,59.90748
rou,2017,60.18097
rou,2018,59.19019
rus,1992,41.73989
rus,1993,29.72873
rus,1994,11.75811
rus,1995,13.72549
rus,1996,12.53729
rus,1997,12.16011
rus,1998,10.02125
rus,1999,10.89018
rus,2000,11.41718
rus,2001,12.93961
rus,2002,11.4929
rus,2003,11.00352
rus,2004,11.41978
rus,2005,11.79264
rus,2006,12.48071
rus,2007,14.25313
rus,2008,15.88274
rus,2009,15.63506
rus,2010,15.7245
rus,2011,16.18723
rus,2012,15.43358
rus,2013,15.29828
rus,2014,15.9005
rus,2015,16.66261
rus,2016,18.68718
rus,2017,20.32829
rus,2018,20.81411
rwa,1967,0.09709
rwa,1968,0.17658
rwa,1969,0.40341
rwa,1970,0.38314
rwa,1971,0.39286
rwa,1972,0.53301
rwa,1973,0.5459
rwa,1974,0.69311
rwa,1975,0.40816
rwa,1976,0.44571
rwa,1977,0.41958
rwa,1978,0.41096
rwa,1979,0.40268
rwa,1980,0.13158
rwa,1981,0.3871
rwa,1982,1.26582
rwa,1983,0.86957
rwa,1984,1.95122
rwa,1985,1.69287
rwa,1986,1.23861
rwa,1987,2.36817
rwa,1988,0.66078
rwa,1989,0.69176
rwa,1990,3.39659
rwa,1991,1.79886
rwa,1992,0.78409
rwa,1993,1.64706
rwa,1996,0.4
rwa,1997,0.5
rwa,1998,0.36585
rwa,1999,0.34642
rwa,2000,0.33333
rwa,2001,0.3
rwa,2002,2.19444
rwa,2003,2.23857
rwa,2004,1.83188
rwa,2005,3.13972
rwa,2006,3.52328
rwa,2007,7.91475
rwa,2008,9.62289
rwa,2009,1.29059
rwa,2010,0.08364
rwa,2011,0.09987
rwa,2012,5.07007
rwa,2013,11.17234
rwa,2014,12.61422
rwa,2015,19.70769
rwa,2016,10.8575
rwa,2017,10.8575
rwa,2018,10.85705
sau,1961,3.50877
sau,1962,3.44828
sau,1963,3.38983
sau,1964,4.08333
sau,1965,4.36639
sau,1966,6.64758
sau,1967,1.5873
sau,1968,2.4031
sau,1969,3.0303
sau,1970,3.45588
sau,1971,1.78571
sau,1972,1.73379
sau,1973,5.628
sau,1974,5.13141
sau,1975,5.74074
sau,1976,4.23274
sau,1977,4.6023
sau,1978,8.06089
sau,1979,11.90707
sau,1980,21.67407
sau,1981,34.75206
sau,1982,47.36432
sau,1983,97.79682
sau,1984,111.2434
sau,1985,134.69804
sau,1986,152.3963
sau,1987,155.75862
sau,1988,148.52459
sau,1989,152.1875
sau,1990,144.24779
sau,1991,141.93909
sau,1992,147.56164
sau,1993,123.91068
sau,1994,98.17289
sau,1995,77.70178
sau,1996,86.9446
sau,1997,88.21105
sau,1998,90.73412
sau,1999,96.54981
sau,2000,107.5167
sau,2001,106.6
sau,2002,101.52778
sau,2003,106.16667
sau,2004,114
sau,2005,95.91429
sau,2006,106.08696
sau,2007,114.48056
sau,2008,69.18239
sau,2009,65.70713
sau,2010,62.89308
sau,2011,63.46945
sau,2012,61.59769
sau,2013,90.15645
sau,2014,79.62099
sau,2015,87.65043
sau,2016,89.21484
sau,2017,81.23363
sau,2018,81.23363
sdn,2012,3.32789
sdn,2013,2.61246
sdn,2014,4.20063
sdn,2015,4.53231
sdn,2016,9.64832
sdn,2017,8.70327
sdn,2018,8.6123
sen,1961,2.64064
sen,1962,2.65428
sen,1963,3.06627
sen,1964,3.28388
sen,1965,4.37516
sen,1966,6.03863
sen,1967,8.18007
sen,1968,3.57483
sen,1969,2.3941
sen,1970,2.51429
sen,1971,4.20099
sen,1972,4.85723
sen,1973,7.03873
sen,1974,11.62511
sen,1975,14.24279
sen,1976,11.99639
sen,1977,14.95583
sen,1978,11.30323
sen,1979,9.28892
sen,1980,6.21596
sen,1981,7.78846
sen,1982,5.90122
sen,1983,5.96919
sen,1984,5.78035
sen,1985,6.01286
sen,1986,6.17959
sen,1987,6.08892
sen,1988,7.55326
sen,1989,3.99483
sen,1990,3.80013
sen,1991,5.59368
sen,1992,5.58476
sen,1993,7.78715
sen,1994,8.14978
sen,1995,5.26487
sen,1996,6.71433
sen,1997,7.79442
sen,1998,9.53445
sen,1999,11.0948
sen,2000,11.4991
sen,2001,9.64827
sen,2002,11.79443
sen,2003,10.93861
sen,2004,12.71175
sen,2005,9.86628
sen,2006,2.30889
sen,2007,2.14596
sen,2008,2.30304
sen,2009,6.3718
sen,2010,8.20237
sen,2011,6.82758
sen,2012,10.52424
sen,2013,12.38125
sen,2014,11.74062
sen,2015,16.31563
sen,2016,22.34375
sen,2017,22.25
sen,2018,22.25
sgp,1961,1166.66667
sgp,1962,750
sgp,1963,594
sgp,1964,557
sgp,1965,625
sgp,1966,625
sgp,1967,625
sgp,1968,1000
sgp,1969,1000
sgp,1970,750
sgp,1971,1500
sgp,1972,1000
sgp,1973,1000
sgp,1974,1500
sgp,1975,1500
sgp,1976,1500
sgp,1977,1500
sgp,1978,1500
sgp,1979,2150
sgp,1980,2200
sgp,1981,2350
sgp,1982,2350
sgp,1983,2350
sgp,1984,2500
sgp,1985,2600
sgp,1986,2600
sgp,1987,2750
sgp,1988,2800
sgp,1989,5600
sgp,1990,5600
sgp,1991,5100
sgp,1992,5600
sgp,1993,5500
sgp,1994,4701
sgp,1995,4537
sgp,1996,3142
sgp,1997,2063
sgp,1998,4027
sgp,1999,3769
sgp,2000,3005
sgp,2001,2353
sgp,2002,2694.55
sgp,2003,15847.38333
sgp,2004,15381.07143
sgp,2005,16413.78788
sgp,2006,19171.84615
sgp,2007,13966.71429
sgp,2008,17173.53333
sgp,2009,5585.46667
sgp,2010,3765.45312
sgp,2011,5618.46032
sgp,2012,4633.28571
sgp,2013,4544.22807
sgp,2014,873.89286
sgp,2015,294.58929
sgp,2016,920.23214
sgp,2017,1049.01786
sgp,2018,0
slv,1961,42.23566
slv,1962,54.08607
slv,1963,93.94057
slv,1964,107.33196
slv,1965,72.31667
slv,1966,113.09574
slv,1967,98.9587
slv,1968,125.54585
slv,1969,118.68132
slv,1970,144.41556
slv,1971,165.57377
slv,1972,193.64754
slv,1973,225
slv,1974,202.04918
slv,1975,192.41803
slv,1976,215.14947
slv,1977,222.18105
slv,1978,216.56311
slv,1979,133.39286
slv,1980,108.15771
slv,1981,171.36434
slv,1982,125.53027
slv,1983,174.65106
slv,1984,114.28958
slv,1985,169.27
slv,1986,127.64423
slv,1987,177.83269
slv,1988,180.03148
slv,1989,144.39259
slv,1990,135.99273
slv,1991,137.17345
slv,1992,127.4983
slv,1993,127.50853
slv,1994,113.0137
slv,1995,120.08076
slv,1996,162.47788
slv,1997,167.07965
slv,1998,138
slv,1999,124.41838
slv,2000,119.66
slv,2001,104.53429
slv,2002,71.64058
slv,2003,78.18649
slv,2004,86.69741
slv,2005,130.60114
slv,2006,108.77318
slv,2007,152.60952
slv,2008,130.3806
slv,2009,118.89985
slv,2010,182.06033
slv,2011,192.06548
slv,2012,147.01843
slv,2013,149.26729
slv,2014,97.73831
slv,2015,121.34383
slv,2016,94.15017
slv,2017,131.09604
slv,2018,123.76134
srb,2006,144.44709
srb,2007,186.86796
srb,2008,135.62971
srb,2009,169.71765
srb,2010,127.86509
srb,2011,144.34965
srb,2012,206.94381
srb,2013,185.48279
srb,2014,121.35144
srb,2015,107.41332
srb,2016,139.67583
srb,2017,120.90287
srb,2018,72.91032
sur,1961,27.60714
sur,1962,30.13793
sur,1963,36.44828
sur,1964,35.6875
sur,1965,40.03125
sur,1966,43.87097
sur,1967,56.66667
sur,1968,60
sur,1969,60
sur,1970,71.33333
sur,1971,109.72727
sur,1972,121.21212
sur,1973,130.25714
sur,1974,141.57143
sur,1975,80
sur,1976,121.88571
sur,1977,111.11111
sur,1978,108.33333
sur,1979,62.16216
sur,1980,40
sur,1981,139.53488
sur,1982,167.3913
sur,1983,192.47917
sur,1984,231.22
sur,1985,224.19231
sur,1986,218.62963
sur,1987,192.22807
sur,1988,34.21053
sur,1989,30.45614
sur,1990,17.54386
sur,1991,17.54386
sur,1992,50.87719
sur,1993,57.89474
sur,1994,75.4386
sur,1995,75.4386
sur,1996,128.07018
sur,1997,124.5614
sur,1998,133.22807
sur,1999,92.98246
sur,2000,101.75439
sur,2001,98.24561
sur,2002,92.17778
sur,2003,109.05455
sur,2004,141.03774
sur,2005,106.36735
sur,2006,183.32653
sur,2007,149.43478
sur,2008,548.65957
sur,2009,158.2931
sur,2010,211.92727
sur,2011,206.2931
sur,2012,188.96385
sur,2013,170.83983
sur,2014,194.99215
sur,2015,206.35046
sur,2016,217.70862
sur,2017,243.22129
sur,2018,132.18548
svk,1993,61.68694
svk,1994,63.45676
svk,1995,69.06166
svk,1996,76.46104
svk,1997,69.29032
svk,1998,77.8371
svk,1999,57.8603
svk,2000,77.30759
svk,2001,81.36963
svk,2002,83.10638
svk,2003,78.94834
svk,2004,83.66691
svk,2005,80.50395
svk,2006,91.78157
svk,2007,89.95062
svk,2008,75.08394
svk,2009,78.3097
svk,2010,85.06394
svk,2011,95.93732
svk,2012,106.91949
svk,2013,109.3302
svk,2014,116.47881
svk,2015,112.99111
svk,2016,125.76244
svk,2017,121.68687
svk,2018,129.30156
svn,1992,316.775
svn,1993,272.635
svn,1994,432.98469
svn,1995,376.02041
svn,1996,331.41361
svn,1997,427.62428
svn,1998,445.2907
svn,1999,459.61404
svn,2000,436.71676
svn,2001,418.88439
svn,2002,403.47619
svn,2003,400.28902
svn,2004,358.69886
svn,2005,329.55114
svn,2006,322.00562
svn,2007,324.52571
svn,2008,279.84297
svn,2009,233.83446
svn,2010,266.56915
svn,2011,256.50664
svn,2012,250.38106
svn,2013,254.12522
svn,2014,263.07868
svn,2015,267.46635
svn,2016,258.4066
svn,2017,256.95413
svn,2018,261.75597
swe,1961,85.33474
swe,1962,87.48278
swe,1963,100.84907
swe,1964,114.82212
swe,1965,122.37773
swe,1966,125.37279
swe,1967,138.53165
swe,1968,150.68814
swe,1969,155.05867
swe,1970,164.84651
swe,1971,172.37775
swe,1972,171.34622
swe,1973,188.44227
swe,1974,160.63085
swe,1975,174.86609
swe,1976,177.38946
swe,1977,176.43813
swe,1978,174.65988
swe,1979,170.13351
swe,1980,162.63361
swe,1981,164.20332
swe,1982,162.71249
swe,1983,163.87504
swe,1984,155.83919
swe,1985,143.7207
swe,1986,139.65117
swe,1987,138.93347
swe,1988,127.26639
swe,1989,124.49
swe,1990,115.54312
swe,1991,104.80517
swe,1992,113.63508
swe,1993,118.5632
swe,1994,116.31221
swe,1995,106.39182
swe,1996,110.55785
swe,1997,110.8716
swe,1998,105.726
swe,1999,105.69534
swe,2000,104.50684
swe,2001,98.73356
swe,2002,99.88793
swe,2003,98.23706
swe,2004,97.85392
swe,2005,87.76872
swe,2006,86.29002
swe,2007,89.33031
swe,2008,99.01141
swe,2009,63.91205
swe,2010,81.73032
swe,2011,85.08148
swe,2012,75.96158
swe,2013,84.30115
swe,2014,92.6236
swe,2015,96.48801
swe,2016,96.29904
swe,2017,104.60425
swe,2018,100.3502
syc,1982,894
syc,1983,398
syc,1999,23
syc,2000,42
syc,2001,20
syc,2003,24
syc,2004,11
syc,2005,34
syc,2006,11
syc,2007,30
syc,2008,34
syc,2009,52
syc,2010,32.22222
syc,2011,333.33333
syc,2012,525
syc,2013,341.66667
syc,2014,337.06667
syc,2015,816.93333
syc,2016,521.73333
syc,2017,646
syc,2018,515.66667
syr,1961,2.2055
syr,1962,2.11935
syr,1963,2.43651
syr,1964,2.61903
syr,1965,2.75954
syr,1966,2.96833
syr,1967,3.84615
syr,1968,5.47158
syr,1969,5.1312
syr,1970,7.15714
syr,1971,9.42111
syr,1972,8.55805
syr,1973,7.6618
syr,1974,9.27209
syr,1975,13.94127
syr,1976,14.86996
syr,1977,18.67539
syr,1978,20.40047
syr,1979,24.39675
syr,1980,24.34646
syr,1981,26.22028
syr,1982,29.3525
syr,1983,37.09858
syr,1984,41.35502
syr,1985,45.23918
syr,1986,49.1171
syr,1987,54.01707
syr,1988,58.27598
syr,1989,52.05523
syr,1990,62.26612
syr,1991,59.86678
syr,1992,64.31326
syr,1993,70.86565
syr,1994,73.00395
syr,1995,71.23213
syr,1996,75.37223
syr,1997,77.20876
syr,1998,70.25547
syr,1999,78.87152
syr,2000,80.47116
syr,2001,64.58101
syr,2002,69.91835
syr,2003,75.84865
syr,2004,73.18121
syr,2005,84.94588
syr,2006,84.54111
syr,2007,80.64548
syr,2008,87.99
syr,2009,65.42184
syr,2010,33.01686
syr,2011,49.72201
syr,2012,30.24232
syr,2013,13.55842
syr,2014,6.48889
syr,2015,0.75195
syr,2016,4.13585
syr,2017,3.49316
syr,2018,2.35001
tgo,1966,0.02778
tgo,1967,0.05556
tgo,1968,0.11111
tgo,1969,0.14111
tgo,1970,0.24222
tgo,1971,0.275
tgo,1972,0.31056
tgo,1973,0.35667
tgo,1974,1.19
tgo,1975,1.27278
tgo,1976,1.57611
tgo,1977,0.50833
tgo,1978,0.94789
tgo,1979,1.56103
tgo,1980,1.36051
tgo,1981,1.13538
tgo,1982,1.42974
tgo,1983,1.56974
tgo,1984,3.45
tgo,1985,4.9
tgo,1986,5.55
tgo,1987,5.38515
tgo,1988,5.94195
tgo,1989,6.09756
tgo,1990,5.47619
tgo,1991,5.59238
tgo,1992,5.82381
tgo,1993,4.48409
tgo,1994,5.07455
tgo,1995,7.46955
tgo,1996,7.65739
tgo,1997,7.21459
tgo,1998,7.13693
tgo,1999,6.73307
tgo,2000,7.9352
tgo,2001,8.17021
tgo,2002,5.59869
tgo,2003,7.79167
tgo,2004,3.71034
tgo,2005,0.32566
tgo,2006,0.0158
tgo,2007,0
tgo,2008,0.00023
tgo,2009,2.96953
tgo,2010,9.83793
tgo,2011,10.20384
tgo,2012,5.02287
tgo,2013,11.72499
tgo,2014,1.8462
tgo,2015,3.32722
tgo,2016,13.67819
tgo,2017,5.77939
tgo,2018,5.77939
tha,1961,1.7199
tha,1962,2.05509
tha,1963,3.12417
tha,1964,2.80264
tha,1965,3.01437
tha,1966,5.87281
tha,1967,8.66802
tha,1968,8.41525
tha,1969,8.75833
tha,1970,6.58894
tha,1971,10.30802
tha,1972,12.1597
tha,1973,10.78928
tha,1974,13.75691
tha,1975,12.09054
tha,1976,15.63572
tha,1977,17.251
tha,1978,17.87311
tha,1979,17.74226
tha,1980,16.65995
tha,1981,18.58012
tha,1982,18.70458
tha,1983,27.79737
tha,1984,25.61347
tha,1985,25.3546
tha,1986,31.55531
tha,1987,35.13107
tha,1988,43.46531
tha,1989,46.57431
tha,1990,59.66566
tha,1991,54.94575
tha,1992,64.84511
tha,1993,85.16242
tha,1994,80.66429
tha,1995,89.49463
tha,1996,91.75584
tha,1997,91.18335
tha,1998,102.74918
tha,1999,111.11288
tha,2000,99.71164
tha,2001,108.10579
tha,2002,115.54456
tha,2003,148.35645
tha,2004,131.78242
tha,2005,113.61898
tha,2006,117.89663
tha,2007,137.85987
tha,2008,129.38641
tha,2009,121.87729
tha,2010,159.29494
tha,2011,163.3315
tha,2012,152.95405
tha,2013,166.68049
tha,2014,158.89167
tha,2015,142.55485
tha,2016,147.45694
tha,2017,166.52837
tha,2018,148.9357
tjk,1992,148.83721
tjk,1993,87.45685
tjk,1994,82.35294
tjk,1995,82.93839
tjk,1996,76.57213
tjk,1997,63.04192
tjk,1998,47.03061
tjk,1999,13.52041
tjk,2000,11.35204
tjk,2001,15.45338
tjk,2002,40.97923
tjk,2003,22.66777
tjk,2004,25.04824
tjk,2005,16.4984
tjk,2006,35.19377
tjk,2007,16.19661
tjk,2008,11.03389
tjk,2009,12.12728
tjk,2010,9.59278
tjk,2011,6.55572
tjk,2012,9.15923
tjk,2013,13.07637
tjk,2014,23.1037
tjk,2015,25.19515
tjk,2016,13.81661
tjk,2017,20.7069
tjk,2018,17.6047
ton,1982,6
ton,1983,9.0625
ton,1984,6.25
ton,1985,6.25
ton,2002,0
ton,2003,0
ton,2004,0
ton,2005,0
ton,2006,0
ton,2007,0
ton,2008,10.12688
ton,2009,11.02882
ton,2010,10.46471
ton,2011,7.17412
ton,2012,8.18667
ton,2013,8.42389
ton,2014,6.36421
ton,2015,8.2725
ton,2016,10.3375
ton,2017,11.847
ton,2018,8.386
tto,1961,92.63158
tto,1962,95.61404
tto,1963,104.38596
tto,1964,105.26316
tto,1965,158.2807
tto,1966,142.96491
tto,1967,118.80702
tto,1968,139.26316
tto,1969,143.85965
tto,1970,154.38596
tto,1971,154.1
tto,1972,174.41667
tto,1973,148.05797
tto,1974,125.62857
tto,1975,107.87692
tto,1976,114.33846
tto,1977,93.8
tto,1978,130.18462
tto,1979,119.58462
tto,1980,132.93333
tto,1981,126.71154
tto,1982,102.22222
tto,1983,205.26316
tto,1984,160.52632
tto,1985,202.71429
tto,1986,145.71429
tto,1987,194.22857
tto,1988,59.5
tto,1989,91.66667
tto,1990,197.22222
tto,1991,202.5
tto,1992,240
tto,1993,135
tto,1994,135
tto,1995,175
tto,1996,260.75
tto,1997,302.85714
tto,1998,194.28571
tto,1999,174.28571
tto,2000,262.97143
tto,2001,58
tto,2002,146.66667
tto,2003,146.66667
tto,2004,246.15385
tto,2005,240
tto,2006,236
tto,2007,236
tto,2008,204
tto,2009,224
tto,2010,228
tto,2011,232
tto,2012,276
tto,2013,308
tto,2014,360
tto,2015,356
tto,2016,364
tto,2017,364
tto,2018,364
tun,1961,4.93548
tun,1962,6.8571
tun,1963,6.55839
tun,1964,6.32138
tun,1965,6.87579
tun,1966,7.64843
tun,1967,7.22799
tun,1968,9.04906
tun,1969,12.10138
tun,1970,10.67961
tun,1971,11.71875
tun,1972,11.14551
tun,1973,11.9997
tun,1974,15.0488
tun,1975,15.35982
tun,1976,15.60345
tun,1977,12.41849
tun,1978,16.17345
tun,1979,17.61597
tun,1980,19.49232
tun,1981,26.46372
tun,1982,25.68386
tun,1983,25.06369
tun,1984,28.23718
tun,1985,31.40065
tun,1986,34.75248
tun,1987,35.10067
tun,1988,34.50272
tun,1989,35.63574
tun,1990,28.84153
tun,1991,34.00963
tun,1992,36.12208
tun,1993,31.9384
tun,1994,31.44876
tun,1995,27.0936
tun,1996,34.0949
tun,1997,33.92619
tun,1998,39.54602
tun,1999,38.56996
tun,2000,38.86173
tun,2001,36.04903
tun,2002,36.80982
tun,2003,39.60573
tun,2004,42.67288
tun,2005,45.45788
tun,2006,44.91495
tun,2007,46.13977
tun,2008,40.84656
tun,2009,48.39306
tun,2010,47.43181
tun,2011,48.39732
tun,2012,49.50843
tun,2013,35.92709
tun,2014,41.11283
tun,2015,48.40467
tun,2016,57.29329
tun,2017,44.15036
tun,2018,44.15036
tur,1961,3.24968
tur,1962,3.20475
tur,1963,4.56736
tur,1964,4.0442
tur,1965,6.25158
tur,1966,7.92604
tur,1967,11.70058
tur,1968,15.7749
tur,1969,17.6752
tur,1970,17.37386
tur,1971,19.79942
tur,1972,24.76831
tur,1973,28.28955
tur,1974,20.77632
tur,1975,35.77846
tur,1976,47.42149
tur,1977,50.23038
tur,1978,61.6547
tur,1979,50.39549
tur,1980,57.42676
tur,1981,50.89354
tur,1982,60.3232
tur,1983,70.20826
tur,1984,62.89087
tur,1985,58.01586
tur,1986,61.8576
tur,1987,71.21663
tur,1988,65.11773
tur,1989,72.27387
tur,1990,76.58214
tur,1991,71.79376
tur,1992,78.63066
tur,1993,90.15155
tur,1994,61.01344
tur,1995,68.97007
tur,1996,73.39887
tur,1997,75.14096
tur,1998,89.23033
tur,1999,90.33943
tur,2000,87.66944
tur,2001,70.19184
tur,2002,72.79595
tur,2003,84.29467
tur,2004,85.62754
tur,2005,86.75934
tur,2006,91.83734
tur,2007,90.34046
tur,2008,71.97249
tur,2009,104.56616
tur,2010,98.37565
tur,2011,89.94114
tur,2012,100.34641
tur,2013,112.38136
tur,2014,105.33079
tur,2015,106.67002
tur,2016,137.73329
tur,2017,132.22987
tur,2018,109.72763
tza,1961,0.52365
tza,1962,0.47129
tza,1963,0.5082
tza,1964,0.65
tza,1965,1.16667
tza,1966,1.46667
tza,1967,1.45
tza,1968,1.5
tza,1969,1.83333
tza,1970,2.14286
tza,1971,2.48571
tza,1972,2.28971
tza,1973,2.84814
tza,1974,4.44914
tza,1975,4.23857
tza,1976,4.38871
tza,1977,4.24943
tza,1978,3.6625
tza,1979,3.75
tza,1980,4.4375
tza,1981,3.6375
tza,1982,3.65112
tza,1983,2.86262
tza,1984,4.5375
tza,1985,4.6
tza,1986,4.71989
tza,1987,5.31567
tza,1988,4.57678
tza,1989,4.92222
tza,1990,5.2
tza,1991,5.51805
tza,1992,5.4458
tza,1993,4.07865
tza,1994,4.03371
tza,1995,3.03371
tza,1996,3.46822
tza,1997,4.4881
tza,1998,3.5365
tza,1999,2.41149
tza,2000,2.60512
tza,2001,0.92309
tza,2002,3.69977
tza,2003,4.4555
tza,2004,5.28916
tza,2005,5.75443
tza,2006,5.39763
tza,2007,5.0716
tza,2008,4.67662
tza,2009,7.52461
tza,2010,8.78664
tza,2011,8.60691
tza,2012,7.69941
tza,2013,11.21787
tza,2014,8.90387
tza,2015,8.91733
tza,2016,12.60449
tza,2017,12.11971
tza,2018,15.85791
uga,1961,0.8254
uga,1962,0.84375
uga,1963,0.97889
uga,1964,0.95112
uga,1965,1.15817
uga,1966,1.39619
uga,1967,1.00106
uga,1968,1.25026
uga,1969,1.20899
uga,1970,1.85185
uga,1971,2.13158
uga,1972,1.99896
uga,1973,1.84282
uga,1974,0.91139
uga,1975,0.41963
uga,1976,0.40668
uga,1977,0.27343
uga,1978,0.07353
uga,1980,0.19608
uga,1981,0.14563
uga,1984,0.10417
uga,1985,0.04082
uga,1986,0.0776
uga,1987,0.235
uga,1988,0.0262
uga,1989,0.071
uga,1990,0.0384
uga,1991,0.23904
uga,1992,0.15873
uga,1993,0.43651
uga,1994,0.37549
uga,1995,0.25692
uga,1996,0.11858
uga,1997,0.11858
uga,1998,0.69587
uga,1999,0.87824
uga,2000,1.25264
uga,2001,1.07407
uga,2002,1.33268
uga,2003,1.59504
uga,2004,1.47193
uga,2005,0.96739
uga,2006,1.25443
uga,2007,1.19952
uga,2008,2.94202
uga,2009,2.08273
uga,2010,1.71941
uga,2011,1.76175
uga,2012,2.12519
uga,2013,2.4417
uga,2014,1.82
uga,2015,1.59745
uga,2016,1.91085
uga,2017,2.06209
uga,2018,3.29569
ukr,1992,80.69061
ukr,1993,40.34919
ukr,1994,34.06326
ukr,1995,26.73797
ukr,1996,15.81849
ukr,1997,16.9886
ukr,1998,15.64277
ukr,1999,12.764
ukr,2000,13.51185
ukr,2001,14.56803
ukr,2002,15.94939
ukr,2003,15.77836
ukr,2004,16.41802
ukr,2005,17.19247
ukr,2006,21.55366
