geo,time,ny_ttf_gnfs_kn
hnd,1989,-13094867568.4405
hnd,1990,-13260632892.3178
hnd,1991,-8833364518.47033
hnd,1992,-12424060577.9025
hnd,1993,-9263134490.27747
hnd,1994,-1934057294.20424
hnd,1995,-653159209.68444
hnd,1996,-3402774162.13283
hnd,1997,-3792586276.51991
hnd,1998,-1971082080.9779
hnd,1999,-308171321.70599
hnd,2000,0
hnd,2001,-1444556133.87956
hnd,2002,-3050533784.08835
hnd,2003,-5037979985.69907
hnd,2004,-7172385960.67941
hnd,2005,-8482188613.98831
hnd,2006,-10289495819.5231
hnd,2007,-12464255341.6986
hnd,2008,-17144319812.0447
hnd,2009,-14764359873.798
hnd,2010,-14375435677.8096
hnd,2011,-12008410545.0608
hnd,2012,-15907918748.3192
hnd,2013,-20851235856.1414
hnd,2014,-18436264254.1034
hnd,2015,-14071684341.5618
hnd,2016,-13872429101.0575
hnd,2017,-14291946035.0656
hnd,2018,-20840741297.7153
hnd,2019,-23229925316.3105
hnd,2020,-15434600387.5774
hrv,1995,-11011701326.3692
hrv,1996,-12198911150.3053
hrv,1997,-10489197885.9245
hrv,1998,-8666891984.38507
hrv,1999,-10240222518.6064
hrv,2000,-11565772810.5905
hrv,2001,-12050519862.8761
hrv,2002,-11009889838.363
hrv,2003,-9490285959.62999
hrv,2004,-7249408888.26135
hrv,2005,-7410580426.12233
hrv,2006,-6185175642.18611
hrv,2007,-4828112896.96049
hrv,2008,-3094469121.62503
hrv,2009,-1436632883.68486
hrv,2010,-629713349.78688
hrv,2011,-50575836.58379
hrv,2012,-831228920.34495
hrv,2013,-1093520950.07458
hrv,2014,-678605334.03561
hrv,2015,0
hrv,2016,2412424869.89987
hrv,2017,3094026309.8566
hrv,2018,4467541141.80609
hrv,2019,6344652019.14609
hrv,2020,2368250642.66721
hti,1988,-722588057.79653
hti,1989,-5348349816.30574
hti,1990,-6443613132.59996
hti,1991,-6389852463.01192
hti,1992,-4620709382.17228
hti,1993,-4184470308.0465
hti,1994,-1824685494.78058
hti,1995,3913546777.20054
hti,1996,11611838746.6755
hti,1997,11420406671.4145
hti,1998,6619133167.23719
hti,1999,14086231294.8633
hti,2000,18727646439.8353
hti,2001,14931110988.5553
hti,2002,11162023186.2902
hti,2003,2336815999.39491
hti,2004,5829162363.49869
hti,2005,8021460665.74272
hti,2006,4028366379.74988
hti,2007,9093285115.64793
hti,2008,6085951837.82258
hti,2009,11764490795.034
hti,2010,1282264815.69366
hti,2011,805241413.53709
hti,2012,21295.30339
hti,2013,606297716.63026
hti,2014,2151242466.51627
hti,2015,4735007877.70578
hti,2016,9680946994.33525
hti,2017,12147607619.7524
hti,2018,13541367333.1029
hti,2019,16867692422.3843
hti,2020,16248284122.0365
hun,1991,-198821647211.04599
hun,1992,-195795496187.79001
hun,1993,-92334487801.377
hun,1994,-22639568698.4326
hun,1995,112437201816.162
hun,1996,81158604064.3477
hun,1997,222529526889.97101
hun,1998,332572608221.73297
hun,1999,322957798984.90601
hun,2000,193119494955.34399
hun,2001,279914673862.41998
hun,2002,442822562223.44293
hun,2003,426422372359.04498
hun,2004,479973207473.55103
hun,2005,252741576004.79095
hun,2006,37953848027.9297
hun,2007,140295446036.22299
hun,2008,-64938151260.2773
hun,2009,105143045851.59801
hun,2010,124793734473.69099
hun,2011,-221676259872.54297
hun,2012,-458103648213.258
hun,2013,-344246104368.90601
hun,2014,-201852411485.254
hun,2015,0
hun,2016,211428731515.90601
hun,2017,75569617593.62498
hun,2018,-250436402358.117
hun,2019,-162784208251.875
hun,2020,505779941274.89801
idn,1960,-73645563303640.78125
idn,1961,-77381476326206.28125
idn,1962,-62355345779354.20312
idn,1963,-66453114222220
idn,1964,-76340916215183.01562
idn,1965,-82760375431142.70312
idn,1966,-92742318002434.70312
idn,1967,-89942199310635.01562
idn,1968,-92952599330475.07812
idn,1969,-108696892973860
idn,1970,-118700714428539
idn,1971,-130231992864184
idn,1972,-157168024404403
idn,1973,-184212709914885
idn,1974,-131686354290075
idn,1975,-132136671214504
idn,1976,-149139003653941
idn,1977,-165407750958434
idn,1978,-165025242308784
idn,1979,-82602629960675.79688
idn,1980,8655831395917.44043
idn,1981,17160883620773.90039
idn,1982,11436046787992.09961
idn,1983,76245464759489.20312
idn,1984,114678261028174
idn,1985,139792962673982
idn,1986,55260387498152.60156
idn,1987,52536661586061.89844
idn,1988,-27693048853311.80078
idn,1989,-16263385554367.69922
idn,1990,51192491858802.89844
idn,1991,47564165323584.29688
idn,1992,34253777316405.80078
idn,1993,27133620537641
idn,1994,42083378979649.10156
idn,1995,64105778362604.79688
idn,1996,87071651841166.78125
idn,1997,173952392910933
idn,1998,259592479504828
idn,1999,106077195060836
idn,2000,169332114155672
idn,2001,145323415184254
idn,2002,88480814991728
idn,2003,114233506154780
idn,2004,118587666686215
idn,2005,115278768333436
idn,2006,208364672914965
idn,2007,161345672410524
idn,2008,-4435683881866.25
idn,2009,35633101943314.5
idn,2010,0
idn,2011,38067682341464.79688
idn,2012,-64895091997075
idn,2013,-142465171798436
idn,2014,-121671014916347
idn,2015,-107212927570913
idn,2016,-78008187122165.29688
idn,2017,-79385649524054.78125
idn,2018,-189818354429488
idn,2019,-286043111795959
idn,2020,-227396403244743
ind,1960,29709103693.1857
ind,1961,29653882427.3582
ind,1962,29481939953.0587
ind,1963,31959625152.4435
ind,1964,29878398490.4386
ind,1965,25736004597.9438
ind,1966,32386281404.10749
ind,1967,33991389399.01
ind,1968,35058053059.0865
ind,1969,34378626479.3398
ind,1970,19968704913.0244
ind,1971,66158388850.5349
ind,1972,113266282556.40199
ind,1973,20796803934.2008
ind,1974,-135833286143.48
ind,1975,-196901302994.90201
ind,1976,-184899194310.87
ind,1977,-46837728470.6506
ind,1978,-146374205094.99799
ind,1979,-217446151206.41501
ind,1980,-319230606417.29901
ind,1981,-219584346789.24301
ind,1982,-205997394040.98096
ind,1983,-13108825615.5645
ind,1984,-145592166048.12
ind,1985,-113295807347.45399
ind,1986,60744076279.1312
ind,1987,2174286477.27637
ind,1988,33140749531.64009
ind,1989,-7501641104.15283
ind,1990,-161320357386.78601
ind,1991,-33171547603.8613
ind,1992,79747108325.2822
ind,1993,388322718383.11603
ind,1994,578672254894.31995
ind,1995,403304588868.64093
ind,1996,118530884627.612
ind,1997,623443444046.72302
ind,1998,834211567602.823
ind,1999,430304259271.51099
ind,2000,317994240789.09497
ind,2001,258436704945.98096
ind,2002,-180918312398.91101
ind,2003,215503225706.51096
ind,2004,-508813691671.09998
ind,2005,-535038165275.61902
ind,2006,-610957917947.07202
ind,2007,-671651008724.94495
ind,2008,19924254992.5117
ind,2009,-182268607097.60199
ind,2010,249018429516.992
ind,2011,0
ind,2012,-301376638375.88702
ind,2013,-1013005249360.09998
ind,2014,-1514794802468.12988
ind,2015,-1196153232092.71997
ind,2016,-880933721647.97986
ind,2017,332623788331.02698
ind,2018,-1052161036165.64001
ind,2019,903908105853.50403
ind,2020,901803840029.12085
irl,1970,1155262152.81433
irl,1971,1336960343.13752
irl,1972,1819459955.46841
irl,1973,2487295839.77294
irl,1974,1055490505.55315
irl,1975,973809960.7135
irl,1976,1374345430.619
irl,1977,1371774908.2364
irl,1978,1766334152.21522
irl,1979,1392270030.87948
irl,1980,639096552.1602
irl,1981,403164116.32918
irl,1982,836315848.09212
irl,1983,1498212750.31308
irl,1984,1517715499.22296
irl,1985,1720004429.52896
irl,1986,2659658714.02235
irl,1987,2817211447.50143
irl,1988,2884664816.84958
irl,1989,3487065582.57845
irl,1990,2354970710.46678
irl,1991,1657246260.9322
irl,1992,1622610278.5499
irl,1993,2618643414.73303
irl,1994,2039894800.40288
irl,1995,1481788387.6419
irl,1996,1704531245.9152
irl,1997,2219148077.91484
irl,1998,3512993224.29181
irl,1999,3857485291.26135
irl,2000,4538016303.75685
irl,2001,6917506153.62952
irl,2002,10478789399.4558
irl,2003,8758522921.46808
irl,2004,944448897.76172
irl,2005,3655417716.02057
irl,2006,2281736525.72668
irl,2007,3348111866.34161
irl,2008,5055998291.78198
irl,2009,2636339167.31717
irl,2010,-3627931289.22314
irl,2011,176623289.4057
irl,2012,-3484067078.81696
irl,2013,-3932963152.72943
irl,2014,-9006156069.96179
irl,2015,0
irl,2016,-644504156.18805
irl,2017,-6939327060.46777
irl,2018,-13302682669.751
irl,2019,-9047606391.98901
irl,2020,-14643253329.8618
irn,1960,-334419146855197
irn,1961,-382300035464536.9375
irn,1962,-432795545844671.0625
irn,1963,-476987450020058
irn,1964,-533935756743051.0625
irn,1965,-626471634624933
irn,1966,-712002411698803
irn,1967,-824513405838289.875
irn,1968,-937946691026294.125
irn,1969,-1122498627501460
irn,1970,-1272390558143300
irn,1971,-1410485926457980
irn,1972,-1612599537418690
irn,1973,-1442428127238490
irn,1974,-399606976630100
irn,1975,-386070673835840
irn,1976,-410918451679164
irn,1977,-398945389846031.0625
irn,1978,-343811552502675
irn,1979,204337300635914
irn,1980,5771758064918.30957
irn,1981,-949631425499.06274
irn,1982,-104352234248704
irn,1983,-240721002730100
irn,1984,-199858285519679
irn,1985,-206712450225158
irn,1986,-304274699905746
irn,1987,-97801463650028.28125
irn,1988,-571951079690213
irn,1989,-571832452218019
irn,1990,-638726266538466
irn,1991,-780636180666222.125
irn,1992,-817930856965182.125
irn,1993,-440975615792880.9375
irn,1994,-420281757006107.0625
irn,1995,-545786099427340
irn,1996,-567978398343340
irn,1997,-657131783055170
irn,1998,-852191678482756
irn,1999,-606808431781340
irn,2000,-696878447222067
irn,2001,-622326959563150
irn,2002,-453022492492894
irn,2003,-560552759445463.0625
irn,2004,-459973206415334
irn,2005,-202118828108083
irn,2006,-181425291580494
irn,2007,6655480723793.5
irn,2008,-29408934921362.5
irn,2009,-224167536204990
irn,2010,-88652844685081.5
irn,2011,0
irn,2012,-301384534505043
irn,2013,-349561723115278
irn,2014,-518938482441260
irn,2015,-853088249783155
irn,2016,-1374105538398260
irn,2017,-1345845915588500
irn,2018,-1297804382534160
irn,2019,-1016362723042850
irn,2020,-1021236222713660
irq,2007,0
irq,2008,15201333042257.19922
irq,2009,-16982514038889.09961
irq,2010,-4533577320084.9502
irq,2011,18074530473785.69531
irq,2012,14397585502366.09961
irq,2013,10024643400789.30078
irq,2014,-4024342132160.44971
irq,2015,-60274307550688.60156
irq,2016,-67661923278707.10156
irq,2017,-50769854961353.89844
irq,2018,-30963084042034.39844
irq,2019,-39178114721288.60156
isl,1970,19352696755.711
isl,1971,38990923919.123
isl,1972,39575004255.1392
isl,1973,68452179012.6312
isl,1974,48730220292.2624
isl,1975,21383217709.991
isl,1976,44453856714.2068
isl,1977,69781431786.403
isl,1978,81317494323.28958
isl,1979,51873325336.713
isl,1980,42842754605.90951
isl,1981,42612000423.4601
isl,1982,36334575626.344
isl,1983,35247201974.9908
isl,1984,38621869330.9556
isl,1985,38891543073.2927
isl,1986,65369477717.7004
isl,1987,88357817012.27969
isl,1988,81210610649.15219
isl,1989,64020094406.1826
isl,1990,54552497108.4068
isl,1991,66571127478.7485
isl,1992,62779404962.3528
isl,1993,49581277721.1093
isl,1994,55594047381.7959
isl,1995,59429911922.5063
isl,1996,47643309756.7
isl,1997,60388168824.3252
isl,1998,90144305002.4762
isl,1999,88759626381.52
isl,2000,75732043876.8407
isl,2001,81368481903.4655
isl,2002,88508736900.4606
isl,2003,60548722942.4297
isl,2004,54888399142.8403
isl,2005,66094781125.47569
isl,2006,85317085426.55438
isl,2007,72200401107.1089
isl,2008,12979411892.1552
isl,2009,-57620033051.97389
isl,2010,-19312675029.1053
isl,2011,-44927270315.9054
isl,2012,-75466764191.20689
isl,2013,-99284578117.8306
isl,2014,-69788481799.95419
isl,2015,0
isl,2016,35341523439.6658
isl,2017,58709795774.6948
isl,2018,5678203415.5083
isl,2019,-3115533582.38574
isl,2020,-24573020891.0659
isr,1970,-2786440214.28571
isr,1971,-3172564744.18605
isr,1972,-3598826720.62449
isr,1973,-4379680662.3826
isr,1974,-5969769283.62037
isr,1975,-6404092186.60399
isr,1976,-5512252003.98406
isr,1977,-4583504726.72836
isr,1978,-4903636378.17141
isr,1979,-6565520899.73025
isr,1980,-9642823160.50484
isr,1981,-10210174665.6624
isr,1982,-7824895890.95714
isr,1983,-5777212893.89748
isr,1984,-8842329016.1441
isr,1985,-11592746181.9212
isr,1986,-9197805770.15552
isr,1987,-11220779105.6033
isr,1988,-7475496164.29283
isr,1989,-10158032411.1446
isr,1990,-8761765573.12286
isr,1991,-5732781631.53966
isr,1992,-6589422580.85683
isr,1993,-7123070404.29118
isr,1994,-9773764188.8723
isr,1995,-14026464687.7047
isr,1996,-11709521917.3709
isr,1997,-7938673198.49194
isr,1998,-3890528763.56808
isr,1999,-425170303.57016
isr,2000,-6203592933.36139
isr,2001,-6033511142.2858
isr,2002,-6448641311.54932
isr,2003,-11618870304.9863
isr,2004,-19799149497.3869
isr,2005,-24641199683.7831
isr,2006,-28069757150.3506
isr,2007,-35947732173.5966
isr,2008,-44565672682.62569
isr,2009,-20176649029.4987
isr,2010,-29657276343.8975
isr,2011,-42596031010.8246
isr,2012,-34077345036.6223
isr,2013,-29870784755.4808
isr,2014,-26988390716.8546
isr,2015,0
isr,2016,12548461084.47
isr,2017,11579403767.2444
isr,2018,2755749957.18408
isr,2019,22249131074.3942
isr,2020,32568815446.7037
ita,1970,11056192558.8322
ita,1971,11180061548.419
ita,1972,13568603353.0355
ita,1973,1231651717.79485
ita,1974,-10062426906.45
ita,1975,-8425327633.47302
ita,1976,-13987392488.907
ita,1977,-13932078938.1361
ita,1978,-14045625086.0977
ita,1979,-17195771182.6737
ita,1980,-19305471289.5877
ita,1981,-25739442053.4556
ita,1982,-20199133507.3288
ita,1983,-19105430335.6408
ita,1984,-20183157482.8299
ita,1985,-19740085351.6892
ita,1986,655454418.2421
ita,1987,5825069414.0611
ita,1988,3544624947.5014
ita,1989,3115416092.8988
ita,1990,13861315307.9456
ita,1991,22894069881.1994
ita,1992,21842619384.0905
ita,1993,11177069153.1765
ita,1994,8464426283.72858
ita,1995,-3560973.28052
ita,1996,8213625164.48431
ita,1997,10175346234.1857
ita,1998,20555530339.3334
ita,1999,19961159135.714
ita,2000,148414904.99817
ita,2001,6306287975.43964
ita,2002,12064405126.034
ita,2003,15322398574.0993
ita,2004,12226031641.3163
ita,2005,1322423184.36157
ita,2006,-11994109333.1154
ita,2007,-7326523019.11865
ita,2008,-18235294947.0495
ita,2009,6263281388.68231
ita,2010,-10196961552.8906
ita,2011,-22201218669.7435
ita,2012,-28843722268.9186
ita,2013,-21696817195.587
ita,2014,-10701253880.7983
ita,2015,0
ita,2016,16300650003.8498
ita,2017,9103043471.69324
ita,2018,6327272289.93854
ita,2019,11209810709.9985
ita,2020,27619311305.6616
jam,2007,645829.77704
jam,2008,-30453168242.5718
jam,2009,-27508719992.477
jam,2010,-28678187192.9714
jam,2011,-39035144969.4283
jam,2012,-36807733227.8732
jam,2013,-44413200142.8797
jam,2014,-45766000994.2913
jam,2015,-39013893285.7877
jam,2016,-22448823232.7986
jam,2017,-23053362258.0384
jam,2018,-13617742653.6901
jam,2019,-21229646188.61909
jam,2020,-21515296448.0138
jor,1976,-184663454.07457
jor,1977,-616843945.03704
jor,1978,-515078258.45246
jor,1979,-524796926.51902
jor,1980,-431143355.84494
jor,1981,-190561567.63479
jor,1982,-273083479.12864
jor,1983,-206791516.3284
jor,1984,-333109123.36018
jor,1985,-420010900.93599
jor,1986,247635898.95068
jor,1987,441833081.9325
jor,1988,297033648.15789
jor,1989,-519378700.79441
jor,1990,-704954180.78925
jor,1991,-720069321.08694
jor,1992,-752958190.00812
jor,1993,-836202557.49973
jor,1994,-822583304.51975
jor,1995,-1114653346.31171
jor,1996,-1218798727.76574
jor,1997,-1200874471.42131
jor,1998,-1104380596.3493
jor,1999,-1095415863.31246
jor,2000,-1127178464.78633
jor,2001,-1143750544.71252
jor,2002,-1363193866.43836
jor,2003,-1255945522.9852
jor,2004,-1450788149.57943
jor,2005,-1587509529.15928
jor,2006,-1878817812.64924
jor,2007,-1997681873.69291
jor,2008,-1518696221.17837
jor,2009,-1236489530.03594
jor,2010,-913585474.98263
jor,2011,-805356515.84237
jor,2012,-811859968.43622
jor,2013,-427695896.21256
jor,2014,-384455290.9465
jor,2015,-191662180.4878
jor,2016,30586.77455
jor,2017,-115464734.13511
jor,2018,-295060793.23672
jor,2019,-135881048.96467
jor,2020,-192074890.98507
jpn,1970,8660598946376.65918
jpn,1971,11188411580302.69922
jpn,1972,12533599257993.69922
jpn,1973,11479138255180.19922
jpn,1974,8856498048199.63281
jpn,1975,7903255667793.63867
jpn,1976,8494615158833.36914
jpn,1977,9537523326509.66797
jpn,1978,12336118978428.30078
jpn,1979,8382917980781.42871
jpn,1980,3934193433441.99023
jpn,1981,4776293742101.0498
jpn,1982,4173470813939.00977
jpn,1983,4350068328994.79053
jpn,1984,5700031796721.83984
jpn,1985,5868435807790.09961
jpn,1986,14292579154560.69922
jpn,1987,14420557859941.59961
jpn,1988,15795023029438.40039
jpn,1989,16754992043055.69922
jpn,1990,15166641392888.80078
jpn,1991,17250167306028.30078
jpn,1992,19013808933135.80078
jpn,1993,19891431493355.60156
jpn,1994,21206071521594.5
jpn,1995,21815991341371.10156
jpn,1996,19929062022344.19922
jpn,1997,19325290650450.30078
jpn,1998,21386427086339.30078
jpn,1999,21590678301115.89453
jpn,2000,20252175925036.39844
jpn,2001,18991202875889.89453
jpn,2002,20117318978935
jpn,2003,19581664763379.5
jpn,2004,18767677080746.80078
jpn,2005,14331180433177.80078
jpn,2006,9241134437459.25
jpn,2007,6316887055854.83984
jpn,2008,-2050204354257.36011
jpn,2009,6213449728678.7002
jpn,2010,2682857451832.39014
jpn,2011,-3849897296670.14014
jpn,2012,-4901746801830.33984
jpn,2013,-5808877561608.58008
jpn,2014,-7016998535084.2998
jpn,2015,0
jpn,2016,5377260955581.25
jpn,2017,1637265650109.56006
jpn,2018,-2763677185733.06006
jpn,2019,-1974308912178.93994
jpn,2020,2867739776933.08008
kaz,1992,1749316942995.63989
kaz,1993,193855199183.08301
kaz,1994,245533788803.82401
kaz,1995,-100283795623.896
kaz,1996,-367221289983.85693
kaz,1997,-347293969764.19397
kaz,1998,-338249067295.66693
kaz,1999,17290169351.6279
kaz,2000,288680177484.94897
kaz,2001,-190470159970.28101
kaz,2002,-524828424334.25293
kaz,2003,-662440507644.703
kaz,2004,-413353560016.41693
kaz,2005,0
kaz,2006,484744190322.42401
kaz,2007,823328218621.2489
kaz,2008,1792412681458.16992
kaz,2009,237029822058.79501
kaz,2010,1145870819326.71997
kaz,2011,2279465315426.12939
kaz,2012,2509772440316.77002
kaz,2013,2691903933034.31006
kaz,2014,2972259382600.56982
kaz,2015,1328635329700.80005
kaz,2016,1201112500696.09009
kaz,2017,1927286352783.8999
kaz,2018,2571391217935.06006
kaz,2019,2579532807842.20947
kaz,2020,1741873591830.08008
ken,1960,-2817118355.32687
ken,1961,4594609708.88522
ken,1962,-5815512098.44617
ken,1963,-9457461109.20953
ken,1964,-8313634152.03314
ken,1965,-10894021116.0864
ken,1966,-13122406679.8356
ken,1967,-14424501072.4416
ken,1968,-18580569247.4987
ken,1969,-24533732995.2262
ken,1970,-10866171389.6805
ken,1971,-30217658585.48009
ken,1972,-11466426154.6094
ken,1973,-29129300423.2675
ken,1974,-62230233358.2462
ken,1975,-76068965899.72148
ken,1976,-51091560300.4574
ken,1977,5749591432.61401
ken,1978,-39954690543.4733
ken,1979,-56483638687.8921
ken,1980,-47071175776.4227
ken,1981,-68265997889.1091
ken,1982,-123165940536.362
ken,1983,-135338605248.043
ken,1984,-127403066999.108
ken,1985,-157374639898.487
ken,1986,-156802616139.07401
ken,1987,-147302272105.57901
ken,1988,-144774660128.76001
ken,1989,-170630100410.461
ken,1990,-234363330728.51501
ken,1991,-203732885655.422
ken,1992,-195991982679.612
ken,1993,-192660365191.448
ken,1994,-142233023324.06799
ken,1995,-140447508687.98401
ken,1996,-182633260029.427
ken,1997,-112967476850.88499
ken,1998,-80837163033.914
ken,1999,-98426215768.6572
ken,2000,-144126991247.013
ken,2001,-75239794878.8958
ken,2002,-90818050303.7713
ken,2003,-148066741169.31799
ken,2004,-162598918181.19199
ken,2005,-159878289624.09299
ken,2006,-106688356871.69701
ken,2007,-154856395416.17899
ken,2008,-125970707625.702
ken,2009,39932584269.6628
ken,2010,-27963269054.1781
ken,2011,-109449152542.373
ken,2012,-62689564068.69209
ken,2013,-80235406091.37059
ken,2014,-69844083006.1694
ken,2015,-12563375393.0671
ken,2016,300000
ken,2017,14601937228.4099
ken,2018,9920102375.32861
ken,2019,41313782858.105
ken,2020,9681344963.06042
kgz,1991,96059209169.0266
kgz,1992,43676608208.5576
kgz,1993,44737174349.9184
kgz,1994,35522697854.7437
kgz,1995,11436815324.3003
kgz,1996,-6078023214.11052
kgz,1997,-6905221072.31088
kgz,1998,-17713414121.6077
kgz,1999,-2060046050.93944
kgz,2000,3759881599.4585
kgz,2001,3979568217.99556
kgz,2002,1122957342.32585
kgz,2003,3915374098.62883
kgz,2004,4511845013.94302
kgz,2005,1462987135.56705
kgz,2006,5627437189.25807
kgz,2007,13476909861.2672
kgz,2008,8589476585.6738
kgz,2009,5685054582.79071
kgz,2010,0
kgz,2011,6718801428.78313
kgz,2012,2133763160.17078
kgz,2013,-7918356201.69113
kgz,2014,-6893713652.37389
kgz,2015,-6483672590.81087
kgz,2016,6527897505.63867
