geo,time,ny_gdp_pcap_cn
kna,2018,55532.24761
kna,2019,59526.06276
kna,2020,49781.92209
kor,1960,9989.45562
kor,1961,11708.98971
kor,1962,13799.25267
kor,1963,19020.79129
kor,1964,26432.10059
kor,1965,28963.57576
kor,1966,36217.0654
kor,1967,43596.98454
kor,1968,54896.01859
kor,1969,70144.60251
kor,1970,86740.95115
kor,1971,104553.44548
kor,1972,127373.47519
kor,1973,162075.94202
kor,1974,227860.58426
kor,1975,298848.73398
kor,1976,403720.95665
kor,1977,511045.93992
kor,1978,680418.02923
kor,1979,863273.19943
kor,1980,1042003.31683
kor,1981,1282686.8242
kor,1982,1456697.53452
kor,1983,1705823.41652
kor,1984,1945042.45859
kor,1985,2159737.60949
kor,1986,2498825.99644
kor,1987,2923903.37826
kor,1988,3473480.09922
kor,1989,3905902.41409
kor,1990,4678319.43912
kor,1991,5600581.06458
kor,1992,6344085.2399
kor,1993,7131665.41418
kor,1994,8344098.34428
kor,1995,9690836.43176
kor,1996,10782083.23964
kor,1997,11794550.06552
kor,1998,11606305.62218
kor,1999,12687583.88763
kor,2000,13862169.44561
kor,2001,14925456.03178
kor,2002,16470682.09172
kor,2003,17484323.69024
kor,2004,18893336.26635
kor,2005,19870426.96103
kor,2006,20760465.70759
kor,2007,22382472.73139
kor,2008,23529168.69875
kor,2009,24445358.43036
kor,2010,26690241.16505
kor,2011,27813991.00196
kor,2012,28687562.09306
kor,2013,29761095.48944
kor,2014,30798656.12434
kor,2015,32500678.67364
kor,2016,33987783.50567
kor,2017,35740457.55424
kor,2018,36797333.8326
kor,2019,37177720.80816
kor,2020,37293454.10264
kos,2008,2024.51266
kos,2009,2049.67033
kos,2010,2270.11061
kos,2011,2543.77666
kos,2012,2654.67217
kos,2013,2789.33204
kos,2014,2937.54423
kos,2015,3173.2668
kos,2016,3396.38673
kos,2017,3549.10405
kos,2018,3712.4126
kos,2019,3944.46798
kos,2020,3782.73681
kwt,1965,1586.75683
kwt,1966,1632.35972
kwt,1967,1510.83574
kwt,1968,1502.58093
kwt,1969,1435.47198
kwt,1970,1378.61276
kwt,1971,1730.19337
kwt,1972,1718.47525
kwt,1973,1771.23556
kwt,1974,3964.55286
kwt,1975,3412.85581
kwt,1976,3536.07167
kwt,1977,3511.95815
kwt,1978,3483.72592
kwt,1979,5277.30976
kwt,1980,5655.81451
kwt,1981,4853.49488
kwt,1982,4120.55682
kwt,1983,3857.66426
kwt,1984,3888.61175
kwt,1985,3716.9491
kwt,1986,2839.49365
kwt,1987,3214.85314
kwt,1988,2837.1624
kwt,1989,3413.10588
kwt,1990,2532.84654
kwt,1991,1540.78891
kwt,1995,5052.53418
kwt,1996,5795.89614
kwt,1997,5383.22603
kwt,1998,4317.84683
kwt,1999,4698.45392
kwt,2000,5657.50813
kwt,2001,5087.30916
kwt,2002,5423.51372
kwt,2003,6600.21669
kwt,2004,7960.33443
kwt,2005,10392.58284
kwt,2006,12415.21009
kwt,2007,13011.28662
kwt,2008,14917.03721
kwt,2009,10810.26472
kwt,2010,11056.31101
kwt,2011,13422.37222
kwt,2012,14548.95588
kwt,2013,14006.45194
kwt,2014,12540.14222
kwt,2015,8987.74842
kwt,2016,8354.01892
kwt,2017,9026.04649
kwt,2018,10086.51625
kwt,2019,9828.51904
kwt,2020,7597.36389
lao,1984,17148.52103
lao,1985,28878.30889
lao,1986,44488.90832
lao,1987,48751.38691
lao,1988,58396.09341
lao,1989,100583.61871
lao,1990,143854.4464
lao,1991,164823.34664
lao,1992,179452.86805
lao,1993,205846.55619
lao,1994,233918.51656
lao,1995,292810.63934
lao,1996,348540.31452
lao,1997,435854.6053
lao,1998,820753.46539
lao,1999,1973015.04989
lao,2000,2561822.69081
lao,2001,2902589.18246
lao,2002,3218858.09977
lao,2003,3815429.98422
lao,2004,4423947.42011
lao,2005,5067712.31787
lao,2006,6000791.36977
lao,2007,6821552.83229
lao,2008,7872618.92907
lao,2009,8078789.41437
lao,2010,9419942.0864
lao,2011,11068322.8015
lao,2012,12663436.79777
lao,2013,14349983.20704
lao,2014,16084503.85217
lao,2015,17393445.63844
lao,2016,18884293.07808
lao,2017,20242826.47381
lao,2018,21583805.58913
lao,2019,22877189.00848
lao,2020,23787845.87659
lbn,1988,505087.75415
lbn,1989,495151.5678
lbn,1990,703880.63575
lbn,1991,1490149.54653
lbn,1992,3253703.25373
lbn,1993,4260285.46272
lbn,1994,4738698.84329
lbn,1995,5385151.38819
lbn,1996,5958132.20938
lbn,1997,6628535.50367
lbn,1998,7079707.83379
lbn,1999,6996975.79515
lbn,2000,6771150.21596
lbn,2001,6666751.85837
lbn,2002,6903535.33602
lbn,2003,6898904.33322
lbn,2004,6980916.80727
lbn,2005,6896974.49437
lbn,2006,6974980.90265
lbn,2007,7850747.52993
lbn,2008,9212825.87614
lbn,2009,11087592.55921
lbn,2010,11700674.54535
lbn,2011,11570528.22662
lbn,2012,11987868.03333
lbn,2013,11959349.22932
lbn,2014,11589297.19921
lbn,2015,11553359.74999
lbn,2016,11538003.4472
lbn,2017,11788054.04032
lbn,2018,12148104.83791
lbn,2019,11776479.86
lbn,2020,17147531.71874
lbr,2000,306.83386
lbr,2001,306.71025
lbr,2002,306.47394
lbr,2003,243.08958
lbr,2004,286.06473
lbr,2005,294.89322
lbr,2006,336.11567
lbr,2007,396.60176
lbr,2008,478.39954
lbr,2009,470.94812
lbr,2010,513.44557
lbr,2011,596.89664
lbr,2012,675.01019
lbr,2013,747.86866
lbr,2014,739.91194
lbr,2015,721.58105
lbr,2016,740.91491
lbr,2017,721.08504
lbr,2018,710.266
lbr,2019,672.3405
lbr,2020,632.93639
lby,1990,1844.85502
lby,1991,1976.34591
lby,1992,2051.43267
lby,1993,1962.51042
lby,1994,2052.98967
lby,1995,2158.10068
lby,1996,2418.5031
lby,1997,2764.55215
lby,1998,2451.90574
lby,1999,3162.67056
lby,2000,3658.52771
lby,2001,3791.85299
lby,2002,4702.86455
lby,2003,5981.62634
lby,2004,7540.76547
lby,2005,10680.48146
lby,2006,12264.23396
lby,2007,14267.62398
lby,2008,17598.54359
lby,2009,12880.04034
lby,2010,15283.65432
lby,2011,6799.42722
lby,2012,16433.99492
lby,2013,13179.64986
lby,2014,8228.49404
lby,2015,5991.53392
lby,2016,5610.53763
lby,2017,8023.68752
lby,2018,10752.27509
lby,2019,10744.18689
lby,2020,5171.98401
lca,1980,3903.99565
lca,1981,4395.6964
lca,1982,4091.34866
lca,1983,4340.34152
lca,1984,5462.7663
lca,1985,6083.36106
lca,1986,7146.86099
lca,1987,7748.26543
lca,1988,8697.99946
lca,1989,9676.92047
lca,1990,11339.01854
lca,1991,11835.62975
lca,1992,12838.78159
lca,1993,12893.82296
lca,1994,13282.32699
lca,1995,14025.9139
lca,1996,14310.95762
lca,1997,14418.23483
lca,1998,15481.33287
lca,1999,16059.30782
lca,2000,16065.12821
lca,2001,15235.42204
lca,2002,15245.43264
lca,2003,16607.4877
lca,2004,17797.44285
lca,2005,18762.85127
lca,2006,20706.87637
lca,2007,21518.45458
lca,2008,22833.07551
lca,2009,21971.92768
lca,2010,23058.19165
lca,2011,24256.10808
lca,2012,24533.24748
lca,2013,25323.25963
lca,2014,26576.93304
lca,2015,27252.76864
lca,2016,27978.34948
lca,2017,29793.50059
lca,2018,30655.03106
lca,2019,31295.91728
lca,2020,23772.31483
lie,1970,18525.4843
lie,1971,19954.85756
lie,1972,21532.3406
lie,1973,23277.35816
lie,1974,25143.19339
lie,1975,27137.73682
lie,1976,28459.68746
lie,1977,29833.27062
lie,1978,31288.4372
lie,1979,32857.02784
lie,1980,34619.9915
lie,1981,38316.36738
lie,1982,39950.25063
lie,1983,41060.09705
lie,1984,43695.42696
lie,1985,47643.48017
lie,1986,50885.59814
lie,1987,56403.80816
lie,1988,60422.96073
lie,1989,64403.30064
lie,1990,68589.81938
lie,1991,72971.0622
lie,1992,77618.79061
lie,1993,82441.69807
lie,1994,87602.87029
lie,1995,92981.9842
lie,1996,98711.01295
lie,1997,104796.82689
lie,1998,111282.73386
lie,1999,122139.4781
lie,2000,126413.33173
lie,2001,125367.43881
lie,2002,123668.2898
lie,2003,121014.2807
lie,2004,124709.67367
lie,2005,131243.15917
lie,2006,143402.43031
lie,2007,156839.02661
lie,2008,155169.30277
lie,2009,137205.7218
lie,2010,147249.69441
lie,2011,140419.84628
lie,2012,139726.88789
lie,2013,160381.70005
lie,2014,163875.97732
lie,2015,161022.28747
lie,2016,163224.00744
lie,2017,168633.7786
lie,2018,176380.61079
lie,2019,174723.82956
lka,1960,679.631
lka,1961,679.90956
lka,1962,673.28814
lka,1963,696.57833
lka,1964,718.25037
lka,1965,727.57874
lka,1966,732.55825
lka,1967,775.19912
lka,1968,897.83488
lka,1969,957.43347
lka,1970,1094.36881
lka,1971,1102.14828
lka,1972,1172.64464
lka,1973,1388.76805
lka,1974,1760.56299
lka,1975,1932.15031
lka,1976,2155.37205
lka,1977,2550.67172
lka,1978,2935.59289
lka,1979,3542.32705
lka,1980,4424.56158
lka,1981,5565.76905
lka,1982,6401.95185
lka,1983,7733.14952
lka,1984,9640.15364
lka,1985,10037.8443
lka,1986,10937.62693
lka,1987,11819.4857
lka,1988,13152.00579
lka,1989,14724.65375
lka,1990,18572.56668
lka,1991,21233.50197
lka,1992,23977.40024
lka,1993,27870.00399
lka,1994,32003.36191
lka,1995,36604.45311
lka,1996,41820.43187
lka,1997,48198.63378
lka,1998,54834.80787
lka,1999,59258.72781
lka,2000,66975.31091
lka,2001,74419.32722
lka,2002,82984.23563
lka,2003,94801.52867
lka,2004,107846.72716
lka,2005,125494.16761
lka,2006,149202.04263
lka,2007,180358.83803
lka,2008,220710.84524
lka,2009,240280.81983
lka,2010,316540.88474
lka,2011,353903.85127
lka,2012,427537.98314
lka,2013,465976.4378
lka,2014,498659.69133
lka,2015,522204.12636
lka,2016,565772.92351
lka,2017,621530.65618
lka,2018,659478.85914
lka,2019,688572.82996
lka,2020,683105.76028
lso,1960,29.50085
lso,1961,29.89828
lso,1962,34.40214
lso,1963,37.92064
lso,1964,41.05086
lso,1965,42.50212
lso,1966,43.00285
lso,1967,43.98932
lso,1968,44.61803
lso,1969,46.84311
lso,1970,47.71948
lso,1971,51.96562
lso,1972,57.74755
lso,1973,76.25455
lso,1974,90.6571
lso,1975,95.27953
lso,1976,107.58121
lso,1977,136.83053
lso,1978,183.21055
lso,1979,187.5379
lso,1980,250.77261
lso,1981,276.52619
lso,1982,267.54237
lso,1983,296.56068
lso,1984,329.94136
lso,1985,392.29162
lso,1986,466.54784
lso,1987,513.6884
lso,1988,655.69245
lso,1989,779.62707
lso,1990,905.70709
lso,1991,1116.11263
lso,1992,1329.81545
lso,1993,1498.41464
lso,1994,1675.41673
lso,1995,1914.02008
lso,1996,2102.92117
lso,1997,2336.70707
lso,1998,2569.57889
lso,1999,2761.0476
lso,2000,3029.14037
lso,2001,3491.90014
lso,2002,4028.54601
lso,2003,4339.50361
lso,2004,4866.50699
lso,2005,5359.69836
lso,2006,6125.54041
lso,2007,5964.22927
lso,2008,7345.31616
lso,2009,7412.19842
lso,2010,8197.03148
lso,2011,9345.44811
lso,2012,10097.77274
lso,2013,11259.76491
lso,2014,12964.37091
lso,2015,14622.52475
lso,2016,14985.92905
lso,2017,14691.21955
lso,2018,15781.21824
lso,2019,16086.44603
lso,2020,14419.87217
ltu,1995,2138.52738
ltu,1996,2696.33328
ltu,1997,3278.87715
ltu,1998,3668.58318
ltu,1999,3606.61794
ltu,2000,3815.20693
ltu,2001,4084.63192
ltu,2002,4409.55375
ltu,2003,4875.2438
ltu,2004,5395.10345
ltu,2005,6314.44581
ltu,2006,7355.95119
ltu,2007,8978.20471
ltu,2008,10211.91621
ltu,2009,8503.86637
ltu,2010,9051.10771
ltu,2011,10342.13298
ltu,2012,11182.29631
ltu,2013,11846.93218
ltu,2014,12475.01114
ltu,2015,12856.06026
ltu,2016,13558.83191
ltu,2017,14947.05564
ltu,2018,16246.3339
ltu,2019,17486.5692
ltu,2020,17713.50986
lux,1960,2778.90601
lux,1961,2754.55115
lux,1962,2865.39982
lux,1963,3025.58825
lux,1964,3415.51802
lux,1965,3445.83491
lux,1966,3594.99306
lux,1967,3606.43014
lux,1968,3935.76504
lux,1969,4535.08892
lux,1970,5327.41302
lux,1971,5373.48469
lux,1972,5986.56088
lux,1973,7195.49722
lux,1974,8658.27348
lux,1975,7932.97952
lux,1976,9082.59063
lux,1977,9317.10935
lux,1978,10175.94687
lux,1979,11050.50764
lux,1980,11983.40519
lux,1981,12735.69443
lux,1982,14260.54032
lux,1983,15684.08356
lux,1984,17370.62771
lux,1985,18372.20553
lux,1986,20099.16521
lux,1987,20771.39582
lux,1988,22987.44142
lux,1989,26000.53036
lux,1990,27722.80215
lux,1991,30260.12145
lux,1992,31537.97667
lux,1993,34361.22272
lux,1994,36438.22548
lux,1995,37294.44111
lux,1996,38716.04563
lux,1997,41361.80713
lux,1998,42691.3539
lux,1999,47732.758
lux,2000,52683.99496
lux,2001,54085.02123
lux,2002,56056.69076
lux,2003,58072.50847
lux,2004,61536.11587
lux,2005,65098.28058
lux,2006,72307.17231
lux,2007,78421.7749
lux,2008,81877.74276
lux,2009,78449.33033
lux,2010,83642.30017
lux,2011,85509.25538
lux,2012,87628.94532
lux,2013,90353.52069
lux,2014,93096.44646
lux,2015,95052.53474
lux,2016,96575.11331
lux,2017,97543.63983
lux,2018,99288.10922
lux,2019,101135.58849
lux,2020,101870.56069
lva,1995,1633.4992
lva,1996,1905.48717
lva,1997,2217.96731
lva,1998,2495.68779
lva,1999,2624.00303
lva,2000,2901.09607
lva,2001,3196.5869
lva,2002,3638.84653
lva,2003,4183.55824
lva,2004,4903.28095
lva,2005,6102.50407
lva,2006,7753.47656
lva,2007,10318.40115
lva,2008,11265.173
lva,2009,8871.5894
lva,2010,8623.36387
lva,2011,9595.45256
lva,2012,10777.29451
lva,2013,11303.03029
lva,2014,11849.74185
lva,2015,12425.6842
lva,2016,12947.6116
lva,2017,13893.40239
lva,2018,15127.62003
lva,2019,16013.62196
lva,2020,15528.42249
mac,1982,28321.26902
mac,1983,32412.10941
mac,1984,38545.27534
mac,1985,38431.69071
mac,1986,41532.89783
mac,1987,50882.43597
mac,1988,57370.60984
mac,1989,65318.84141
mac,1990,75738.18554
mac,1991,85226.35688
mac,1992,108137.27547
mac,1993,121938.43785
mac,1994,132976.00614
mac,1995,145627.81927
mac,1996,145341.86122
mac,1997,144414.01958
mac,1998,132410.52683
mac,1999,125070.50871
mac,2000,127098.08029
mac,2001,125847.17122
mac,2002,131948.04963
mac,2003,143748.76401
mac,2004,181047.49788
mac,2005,201744.59422
mac,2006,241014.65359
mac,2007,293716.20443
mac,2008,327306.92193
mac,2009,327436.688
mac,2010,419900.96894
mac,2011,536347.67706
mac,2012,611803.83556
mac,2013,713130.96673
mac,2014,742983.00605
mac,2015,597429.30079
mac,2016,588005.69168
mac,2017,650262.29645
mac,2018,706554.28073
mac,2019,695655.83984
mac,2020,314795.59308
maf,2011,14883.44771
maf,2014,16153.03459
mar,1960,833.97461
mar,1961,804.23278
mar,1962,916.87475
mar,1963,994.54653
mar,1964,1018.48626
mar,1965,1044.73526
mar,1966,993.44928
mar,1967,1026.55922
mar,1968,1076.6257
mar,1969,1174.67318
mar,1970,1244.96226
mar,1971,1339.2987
mar,1972,1392.03871
mar,1973,1497.52403
mar,1974,1918.39621
mar,1975,2037.42081
mar,1976,2316.5048
mar,1977,2657.9929
mar,1978,2875.73467
mar,1979,3156.819
mar,1980,4246.96119
mar,1981,4457.47758
mar,1982,5037.84838
mar,1983,5333.62866
mar,1984,5888.80977
mar,1985,6651.107
mar,1986,7647.8024
mar,1987,7695.4074
mar,1988,8753.61495
mar,1989,9092.369
mar,1990,9940.31177
mar,1991,11029.94658
mar,1992,11094.45887
mar,1993,11152.46835
mar,1994,12211.84218
mar,1995,12231.926
mar,1996,13606.64957
mar,1997,13307.02462
mar,1998,14141.38393
mar,1999,14196.46915
mar,2000,14185.10925
mar,2001,15138.04095
mar,2002,15611.11861
mar,2003,16520.21996
mar,2004,17318.33967
mar,2005,17889.79648
mar,2006,19315.23678
mar,2007,20474.68719
mar,2008,22401.16265
mar,2009,23099.09425
mar,2010,23904.22614
mar,2011,24649.50345
mar,2012,25131.58066
mar,2013,26239.28192
mar,2014,26662.25492
mar,2015,28074.88154
mar,2016,28409.60293
mar,2017,29419.62437
mar,2018,30288.7832
mar,2019,31111.32485
mar,2020,29047.78323
mco,1970,10565.61813
mco,1971,11667.03992
mco,1972,12869.82519
mco,1973,14538.72403
mco,1974,16653.62089
mco,1975,18464.59902
mco,1976,21095.15084
mco,1977,23503.32804
mco,1978,26385.06152
mco,1979,29734.2965
mco,1980,33185.21901
mco,1981,36760.21261
mco,1982,41450.90479
mco,1983,45188.51201
mco,1984,48471.84241
mco,1985,51438.38227
mco,1986,55073.08912
mco,1987,57799.84134
mco,1988,62153.54717
mco,1989,66707.59057
mco,1990,69982.91071
mco,1991,72009.28482
mco,1992,73978.17743
mco,1993,73732.05175
mco,1994,75649.57287
mco,1995,77510.29905
mco,1996,78935.2408
mco,1997,80823.46808
mco,1998,83643.52855
mco,1999,85678.46463
mco,2000,89399.50541
mco,2001,91929.46357
mco,2002,94127.13389
mco,2003,95943.95667
mco,2004,98818.79459
mco,2005,99867.02914
mco,2006,106850.15648
mco,2007,124177.38385
mco,2008,126835.91509
mco,2009,111407.31908
mco,2010,113701.59229
mco,2011,121421.23525
mco,2012,122597.98678
mco,2013,133770.56289
mco,2014,142585.74491
mco,2015,149606.34096
mco,2016,153603.88758
mco,2017,148286.10127
mco,2018,157486.68631
mco,2019,169268.86853
mco,2020,152064.00978
mda,1995,2194.79715
mda,1996,2646.47005
mda,1997,3037.6093
mda,1998,3108.74544
mda,1999,4205.68891
mda,2000,5479.05163
mda,2001,6530.64288
mda,2002,7749.81172
mda,2003,9516.18016
mda,2004,11064.03233
mda,2005,13036.89505
mda,2006,15539.07076
mda,2007,18594.50851
mda,2008,21939.60594
mda,2009,21097.24279
mda,2010,30150.53956
mda,2011,34537.96568
mda,2012,36888.17391
mda,2013,41813.83339
mda,2014,46721.72562
mda,2015,51420.74418
mda,2016,57389.29615
mda,2017,64925.81914
mda,2018,71083.21314
mda,2019,78941.8803
mda,2020,78755.52907
mdg,1960,6516.58178
mdg,1961,6608.14427
mdg,1962,6819.06747
mdg,1963,6833.24482
mdg,1964,7043.17721
mdg,1965,7133.29782
mdg,1966,7509.65816
mdg,1967,7774.69988
mdg,1968,8169.76669
mdg,1969,8571.02835
mdg,1970,9390.50015
mdg,1971,9838.0802
mdg,1972,9734.71058
mdg,1973,10316.87502
mdg,1974,12566.44909
mdg,1975,12950.84609
mdg,1976,13413.6227
mdg,1977,14491.81539
mdg,1978,14639.80379
mdg,1979,17397.89181
mdg,1980,25217.17433
mdg,1981,28830.83122
mdg,1982,36245.46702
mdg,1983,42449.94632
mdg,1984,46055.82859
mdg,1985,50064.30765
mdg,1986,56813.94528
mdg,1987,64525.84162
mdg,1988,81952.95629
mdg,1989,90373.49165
mdg,1990,101287.51901
mdg,1991,100036.26709
mdg,1992,112582.45323
mdg,1993,122697.95088
mdg,1994,165366.65516
mdg,1995,242989.76066
mdg,1996,288138.75257
mdg,1997,302515.77964
mdg,1998,323495.13674
mdg,1999,351792.47652
mdg,2000,397396.17184
mdg,2001,440693.31834
mdg,2002,436174.45082
mdg,2003,456691.83418
mdg,2004,531667.10633
mdg,2005,640041.80665
mdg,2006,725707.26791
mdg,2007,821986.35037
mdg,2008,916287.07313
mdg,2009,914604.03598
mdg,2010,986371.15425
mdg,2011,1075874.92369
mdg,2012,1137328.16933
mdg,2013,1194086.11429
mdg,2014,1281929.44773
mdg,2015,1370639.0167
mdg,2016,1511891.48372
mdg,2017,1605710.6779
mdg,2018,1747230.03327
mdg,2019,1892344.44914
mdg,2020,1785893.84823
mdv,1980,2025.63957
mdv,1981,2063.83797
mdv,1982,2023.56211
mdv,1983,2313.12587
mdv,1984,4222.0861
mdv,1985,4763.11069
mdv,1986,5169.6202
mdv,1987,6415.49768
mdv,1988,7056.6813
mdv,1989,7914.01465
mdv,1990,9204.64781
mdv,1991,10906.96996
mdv,1992,12743.41752
mdv,1993,14562.07027
mdv,1994,16592.91501
mdv,1995,18478.1069
mdv,1996,20453.12488
mdv,1997,22672.38663
mdv,1998,23680.58485
mdv,1999,25355.73702
mdv,2000,26301.19329
mdv,2001,37201.06598
mdv,2002,39029.86216
mdv,2003,44492.88029
mdv,2004,50450.31854
mdv,2005,46592.15529
mdv,2006,61567.15187
mdv,2007,71352.34536
mdv,2008,84662.2231
mdv,2009,84947.76154
mdv,2010,90582.26971
mdv,2011,106469.98604
mdv,2012,111636.38689
mdv,2013,121834.51895
mdv,2014,130722.74366
mdv,2015,138810.09224
mdv,2016,141534.41247
mdv,2017,147366.63746
mdv,2018,158203.26408
mdv,2019,162458.73903
mdv,2020,106501.74769
mex,1960,4.31538
mex,1961,4.54242
mex,1962,4.72692
mex,1963,5.11307
mex,1964,5.86845
mex,1965,6.18713
mex,1966,6.67842
mex,1967,7.07042
mex,1968,7.57764
mex,1969,8.1289
mex,1970,8.62244
mex,1971,9.23198
mex,1972,10.33097
mex,1973,12.26824
mex,1974,15.52613
mex,1975,18.45392
mex,1976,22.38653
mex,1977,29.40994
mex,1978,36.23544
mex,1979,46.39774
mex,1980,69.62963
mex,1981,93.17426
mex,1982,146.52624
mex,1983,257.94112
mex,1984,415.84378
mex,1985,660.03768
mex,1986,1060.80797
mex,1987,2567.42977
mex,1988,5109.88649
mex,1989,6616.30239
mex,1990,8753.56665
mex,1991,11053.22374
mex,1992,12907.66231
mex,1993,17603.2219
mex,1994,19759.24659
mex,1995,25216.83929
mex,1996,33529.43659
mex,1997,41882.27406
mex,1998,50076.07833
mex,1999,58865.22838
mex,2000,67681.43078
mex,2001,70483.62438
mex,2002,73319.3342
mex,2003,76336.16308
mex,2004,84469.9135
mex,2005,90209.23694
mex,2006,98837.15235
mex,2007,105377.14122
mex,2008,111481.43264
mex,2009,108148.16452
mex,2010,117153.39013
mex,2011,126760.16378
mex,2012,134878.43463
mex,2013,136982.04478
mex,2014,145272.61605
mex,2015,152407.4838
mex,2016,163208.51285
mex,2017,175786.48521
mex,2018,186419.24402
mex,2019,191681.49017
mex,2020,178959.39171
mhl,1981,972.93228
mhl,1982,1047.64476
mhl,1983,1196.89802
mhl,1984,1234.65704
mhl,1985,1144.73924
mhl,1986,1392.34557
mhl,1987,1493.62076
mhl,1988,1603.19332
mhl,1989,1588.53951
mhl,1990,1660.34063
mhl,1991,1704.58443
mhl,1992,1849.29532
mhl,1993,1996.08654
mhl,1994,2152.20855
mhl,1995,2382.9627
mhl,1996,2194.20858
mhl,1997,2194.23226
mhl,1998,2229.71245
mhl,1999,2267.56912
mhl,2000,2272.67802
mhl,2001,2389.06071
mhl,2002,2515.62405
mhl,2003,2457.65454
mhl,2004,2431.16602
mhl,2005,2471.35205
mhl,2006,2537.71721
mhl,2007,2646.874
mhl,2008,2704.46355
mhl,2009,2662.33401
mhl,2010,2846.06554
mhl,2011,3046.29007
mhl,2012,3181.6247
mhl,2013,3246.63025
mhl,2014,3185.26135
mhl,2015,3199.88685
mhl,2016,3490.99839
mhl,2017,3672.57678
mhl,2018,3793.55098
mhl,2019,4073.10983
mhl,2020,4129.851
mkd,1990,266.50396
mkd,1991,485.62588
mkd,1992,6238.3747
mkd,1993,31367.06008
mkd,1994,77710.54638
mkd,1995,89908.07555
mkd,1996,93289.01938
mkd,1997,97984.89535
mkd,1998,102160.22432
mkd,1999,108989.35226
mkd,2000,122706.34392
mkd,2001,124033.23633
mkd,2002,128000.44749
mkd,2003,132572.32063
mkd,2004,138145.10289
mkd,2005,151432.96896
mkd,2006,164118.9122
mkd,2007,182470.38622
mkd,2008,202692.07357
mkd,2009,202188.45441
mkd,2010,212795.69286
mkd,2011,225492.93455
mkd,2012,226440.09541
mkd,2013,243160.47426
mkd,2014,255205.99805
mkd,2015,269996.60907
mkd,2016,286995.35342
mkd,2017,297953.91858
mkd,2018,318308.7317
mkd,2019,333550.82646
mkd,2020,320386.04006
mli,1967,11876.90493
mli,1968,14722.05807
mli,1969,15075.57029
mli,1970,16715.66556
mli,1971,18004.06474
mli,1972,19949.85223
mli,1973,20082.34725
mli,1974,20363.0581
mli,1975,27464.40235
mli,1976,34021.29614
mli,1977,38425.76672
mli,1978,40390.33311
mli,1979,48786.80854
mli,1980,52437.27342
mli,1981,57802.77937
mli,1982,59317.84452
mli,1983,65543.22132
mli,1984,70012.72429
mli,1985,79860.96349
mli,1986,80652.10466
mli,1987,77932.76051
mli,1988,79060.50347
mli,1989,83888.88646
mli,1990,86413.91571
mli,1991,88992.39345
mli,1992,84658.50379
mli,1993,87819.58266
mli,1994,123820.48213
mli,1995,140930.08279
mli,1996,144581.53109
mli,1997,155950.21322
mli,1998,166291.21782
mli,1999,198974.62139
mli,2000,192141.80143
mli,2001,225363.03909
mli,2002,233377.04355
mli,2003,228135.56478
mli,2004,232534.14685
mli,2005,257841.39012
mli,2006,273251.05742
mli,2007,285973.98592
mli,2008,310901.18935
mli,2009,330010.54125
mli,2010,351439.65003
mli,2011,394720.5705
mli,2012,397532.03669
mli,2013,397605.96051
mli,2014,418843.9699
mli,2015,444279.5628
mli,2016,462661.15935
mli,2017,481957.55403
mli,2018,497016.1813
mli,2019,515041.07291
mli,2020,496415.88326
mlt,1970,804.06608
mlt,1971,828.87711
mlt,1972,867.25442
mlt,1973,982.48412
mlt,1974,1118.20984
mlt,1975,1398.32852
mlt,1976,1709.81182
mlt,1977,2004.67961
mlt,1978,2296.98113
mlt,1979,2668.28641
mlt,1980,3176.88516
mlt,1981,3511.53733
mlt,1982,3636.52861
mlt,1983,3552.78739
mlt,1984,3579.18558
mlt,1985,3630.74198
mlt,1986,3839.78622
mlt,1987,4091.33692
mlt,1988,4481.13093
mlt,1989,4903.76709
mlt,1990,5324.18104
mlt,1991,5691.38287
mlt,1992,6106.8204
mlt,1993,6497.36418
mlt,1994,7042.856
mlt,1995,8106.79219
mlt,1996,8448.67112
mlt,1997,8909.98613
mlt,1998,9419.38321
mlt,1999,9880.74426
mlt,2000,10647.23408
mlt,2001,10904.66125
mlt,2002,11403.91773
mlt,2003,12011.38712
mlt,2004,12200.19713
mlt,2005,12775.67936
mlt,2006,13330.60808
mlt,2007,14236.37749
mlt,2008,15159.5971
mlt,2009,15175.74289
mlt,2010,16443.11714
mlt,2011,16634.95056
mlt,2012,17533.25969
mlt,2013,18650.14356
mlt,2014,20137.93786
mlt,2015,22461.8414
mlt,2016,23254.82237
mlt,2017,25007.51767
mlt,2018,25973.29707
mlt,2019,26965.32885
mlt,2020,24884.51178
mmr,1961,278.2328
mmr,1962,281.3507
mmr,1963,301.91958
mmr,1964,300.36535
mmr,1965,296.73086
mmr,1966,304.86697
mmr,1967,309.10991
mmr,1968,337.07172
mmr,1969,361.4677
mmr,1970,369.92467
mmr,1971,370.73128
mmr,1972,371.17485
mmr,1973,384.89073
mmr,1974,519.47846
mmr,1975,699.51766
mmr,1976,812.79039
mmr,1977,890.58371
mmr,1978,937.71427
mmr,1979,1002.54182
mmr,1980,1080.25533
mmr,1981,1164.91187
mmr,1982,1254.97167
mmr,1983,1324.05073
mmr,1984,1388.50362
mmr,1985,1442.79099
mmr,1986,1486.06595
mmr,1987,1620.70942
mmr,1988,1807.89135
mmr,1989,2466.26461
mmr,1990,3345.90717
mmr,1991,4043.23523
mmr,1992,5143.62919
mmr,1993,7107.89827
mmr,1994,9601.53419
mmr,1995,12271.79817
mmr,1996,15710.23375
mmr,1997,21225.92592
mmr,1998,29919.00896
