geo,time,sl_emp_1524_sp_ma_zs
lao,1994,62.752
lao,1995,62.223
lao,1996,62.02
lao,1997,61.833
lao,1998,61.487
lao,1999,61.548
lao,2000,61.347
lao,2001,61.165
lao,2002,61.021
lao,2003,60.906
lao,2004,60.82
lao,2005,60.763
lao,2006,60.618
lao,2007,60.402
lao,2008,60.196
lao,2009,59.953
lao,2010,59.701
lao,2011,58.941
lao,2012,58.152
lao,2013,57.335
lao,2014,56.53
lao,2015,55.752
lao,2016,55.079
lao,2017,54.408
lao,2018,53.785
lao,2019,53.313
lao,2020,52.101
lbn,1991,39.89
lbn,1992,38.857
lbn,1993,38.087
lbn,1994,37.376
lbn,1995,36.61
lbn,1996,35.557
lbn,1997,35.002
lbn,1998,34.463
lbn,1999,34.211
lbn,2000,33.966
lbn,2001,33.948
lbn,2002,34.1
lbn,2003,34.368
lbn,2004,34.43
lbn,2005,34.304
lbn,2006,33.94
lbn,2007,33.676
lbn,2008,34.906
lbn,2009,36.067
lbn,2010,35.056
lbn,2011,34.86
lbn,2012,34.678
lbn,2013,34.4
lbn,2014,34.101
lbn,2015,33.8
lbn,2016,33.163
lbn,2017,32.448
lbn,2018,31.821
lbn,2019,31.391
lbn,2020,27.594
lbr,1991,63.602
lbr,1992,62.727
lbr,1993,61.758
lbr,1994,61.022
lbr,1995,60.882
lbr,1996,60.658
lbr,1997,60.892
lbr,1998,60.872
lbr,1999,60.724
lbr,2000,60.381
lbr,2001,60.6
lbr,2002,60.703
lbr,2003,60.303
lbr,2004,60.243
lbr,2005,60.309
lbr,2006,60.463
lbr,2007,60.593
lbr,2008,60.681
lbr,2009,60.669
lbr,2010,60.51
lbr,2011,60.49
lbr,2012,60.374
lbr,2013,60.158
lbr,2014,59.773
lbr,2015,59.197
lbr,2016,58.327
lbr,2017,57.714
lbr,2018,57.032
lbr,2019,56.272
lbr,2020,52.545
lby,1991,18.646
lby,1992,18.466
lby,1993,18.336
lby,1994,18.209
lby,1995,17.955
lby,1996,17.893
lby,1997,17.706
lby,1998,17.508
lby,1999,17.293
lby,2000,17.075
lby,2001,16.853
lby,2002,16.636
lby,2003,16.454
lby,2004,16.145
lby,2005,15.894
lby,2006,15.593
lby,2007,15.324
lby,2008,15.044
lby,2009,14.764
lby,2010,14.522
lby,2011,14.165
lby,2012,14.013
lby,2013,13.64
lby,2014,13.462
lby,2015,13.29
lby,2016,13.147
lby,2017,13.078
lby,2018,12.935
lby,2019,12.767
lby,2020,12.341
lca,1991,48.452
lca,1992,47.871
lca,1993,47.809
lca,1994,47.416
lca,1995,47.891
lca,1996,45.818
lca,1997,42.067
lca,1998,41.231
lca,1999,42.971
lca,2000,46.233
lca,2001,44.272
lca,2002,42.086
lca,2003,41.885
lca,2004,37.086
lca,2005,39.878
lca,2006,42.411
lca,2007,45.128
lca,2008,43.355
lca,2009,38.958
lca,2010,36.322
lca,2011,33.234
lca,2012,34.366
lca,2013,29.811
lca,2014,30.893
lca,2015,32.032
lca,2016,32.885
lca,2017,33.614
lca,2018,35.557
lca,2019,36.335
lca,2020,32.349
lka,1991,41.724
lka,1992,41.865
lka,1993,39.21
lka,1994,43.016
lka,1995,36.981
lka,1996,39.182
lka,1997,39.998
lka,1998,45.064
lka,1999,46.199
lka,2000,44.567
lka,2001,42.779
lka,2002,40.668
lka,2003,40.934
lka,2004,40.169
lka,2005,39.898
lka,2006,40.662
lka,2007,40.141
lka,2008,40.576
lka,2009,38.45
lka,2010,38.192
lka,2011,38.909
lka,2012,38.442
lka,2013,37.738
lka,2014,36.104
lka,2015,35.867
lka,2016,35.646
lka,2017,36.067
lka,2018,32.999
lka,2019,31.135
lka,2020,27.247
lso,1991,50.492
lso,1992,49.624
lso,1993,48.63
lso,1994,47.736
lso,1995,46.763
lso,1996,46.288
lso,1997,45.773
lso,1998,45.693
lso,1999,45.574
lso,2000,45.303
lso,2001,44.885
lso,2002,44.389
lso,2003,43.927
lso,2004,43.354
lso,2005,42.8
lso,2006,42.155
lso,2007,41.473
lso,2008,40.777
lso,2009,39.984
lso,2010,39.283
lso,2011,38.386
lso,2012,37.509
lso,2013,36.598
lso,2014,35.869
lso,2015,35.103
lso,2016,34.661
lso,2017,34.013
lso,2018,33.414
lso,2019,32.851
lso,2020,30.016
ltu,1991,49.24
ltu,1992,52.067
ltu,1993,40.557
ltu,1994,41.431
ltu,1995,37.189
ltu,1996,37.909
ltu,1997,39.538
ltu,1998,37.698
ltu,1999,34.451
ltu,2000,29.441
ltu,2001,24.12
ltu,2002,28.914
ltu,2003,27.677
ltu,2004,24.823
ltu,2005,24.927
ltu,2006,26.268
ltu,2007,29.432
ltu,2008,30.078
ltu,2009,21.163
ltu,2010,19.113
ltu,2011,20.91
ltu,2012,22.785
ltu,2013,27.577
ltu,2014,31.028
ltu,2015,30.874
ltu,2016,32.542
ltu,2017,32.283
ltu,2018,34.074
ltu,2019,33.34
ltu,2020,30.369
lux,1991,54.687
lux,1992,49.95
lux,1993,47.862
lux,1994,43.818
lux,1995,39.49
lux,1996,38.461
lux,1997,37.233
lux,1998,35.114
lux,1999,33.779
lux,2000,35.263
lux,2001,34.177
lux,2002,36.123
lux,2003,28.052
lux,2004,26.056
lux,2005,28.365
lux,2006,26.474
lux,2007,27.222
lux,2008,27.127
lux,2009,29.18
lux,2010,22.164
lux,2011,22.879
lux,2012,23.544
lux,2013,24.42
lux,2014,22.248
lux,2015,29.505
lux,2016,24.57
lux,2017,27.073
lux,2018,28.563
lux,2019,31.207
lux,2020,25.448
lva,1991,49.811
lva,1992,49.915
lva,1993,40.344
lva,1994,38.195
lva,1995,37.871
lva,1996,35.968
lva,1997,37.928
lva,1998,36.357
lva,1999,36.559
lva,2000,35.402
lva,2001,32.877
lva,2002,31.169
lva,2003,37.843
lva,2004,36.305
lva,2005,38.237
lva,2006,41.778
lva,2007,43.703
lva,2008,41.989
lva,2009,29.401
lva,2010,26.419
lva,2011,28.229
lva,2012,31.775
lva,2013,33.258
lva,2014,36.565
lva,2015,37.136
lva,2016,34.051
lva,2017,34.966
lva,2018,35.402
lva,2019,33.785
lva,2020,32.302
mac,1991,47.609
mac,1992,46.28
mac,1993,45.259
mac,1994,44.077
mac,1995,41.585
mac,1996,40.177
mac,1997,39.219
mac,1998,35.807
mac,1999,31.471
mac,2000,29.484
mac,2001,29.539
mac,2002,28.902
mac,2003,22.829
mac,2004,25.572
mac,2005,26.441
mac,2006,31.043
mac,2007,36.455
mac,2008,38.345
mac,2009,46.457
mac,2010,47.037
mac,2011,47.587
mac,2012,46.811
mac,2013,46.5
mac,2014,46.463
mac,2015,44.362
mac,2016,45.009
mac,2017,44.088
mac,2018,44.137
mac,2019,43.53
mac,2020,41.286
mar,1991,52.905
mar,1992,52.741
mar,1993,52.707
mar,1994,51.989
mar,1995,52.036
mar,1996,51.396
mar,1997,51.196
mar,1998,50.746
mar,1999,50.454
mar,2000,50.623
mar,2001,51.211
mar,2002,51.12
mar,2003,50.642
mar,2004,50.858
mar,2005,49.8
mar,2006,48.273
mar,2007,47.943
mar,2008,45.63
mar,2009,45.335
mar,2010,43.482
mar,2011,41.808
mar,2012,40.009
mar,2013,37.615
mar,2014,36.443
mar,2015,33.817
mar,2016,31.911
mar,2017,30.905
mar,2018,30.572
mar,2019,30.309
mar,2020,26.614
mda,1991,35.637
mda,1992,34.665
mda,1993,35.014
mda,1994,33.45
mda,1995,34.03
mda,1996,32.346
mda,1997,32.369
mda,1998,31.126
mda,1999,30.521
mda,2000,33.036
mda,2001,29.323
mda,2002,26.758
mda,2003,21.839
mda,2004,18.977
mda,2005,18.518
mda,2006,21.141
mda,2007,20.124
mda,2008,20.786
mda,2009,19.907
mda,2010,19.238
mda,2011,20.643
mda,2012,19.325
mda,2013,20.401
mda,2014,21.28
mda,2015,22.375
mda,2016,20.575
mda,2017,18.667
mda,2018,18.312
mda,2019,21.364
mda,2020,18.994
mdg,1991,68.901
mdg,1992,68.772
mdg,1993,68.563
mdg,1994,68.313
mdg,1995,68.104
mdg,1996,68.044
mdg,1997,67.965
mdg,1998,67.843
mdg,1999,67.686
mdg,2000,67.47
mdg,2001,68.067
mdg,2002,68.736
mdg,2003,69.697
mdg,2004,71.243
mdg,2005,72.807
mdg,2006,72.791
mdg,2007,72.747
mdg,2008,72.662
mdg,2009,72.485
mdg,2010,72.231
mdg,2011,73.618
mdg,2012,75.314
mdg,2013,74.917
mdg,2014,74.52
mdg,2015,74.109
mdg,2016,73.54
mdg,2017,72.994
mdg,2018,72.462
mdg,2019,71.927
mdg,2020,67.76
mdv,1991,59.506
mdv,1992,57.823
mdv,1993,56.077
mdv,1994,54.279
mdv,1995,52.45
mdv,1996,51.253
mdv,1997,50.052
mdv,1998,48.851
mdv,1999,47.644
mdv,2000,46.428
mdv,2001,45.024
mdv,2002,43.506
mdv,2003,41.957
mdv,2004,40.496
mdv,2005,39.148
mdv,2006,37.027
mdv,2007,35.825
mdv,2008,34.156
mdv,2009,32.811
mdv,2010,33.99
mdv,2011,35.485
mdv,2012,37.069
mdv,2013,38.408
mdv,2014,39.885
mdv,2015,41.522
mdv,2016,43.653
mdv,2017,44.104
mdv,2018,44.482
mdv,2019,44.857
mdv,2020,40.272
mex,1991,66.93
mex,1992,68.415
mex,1993,69.91
mex,1994,67.975
mex,1995,65.277
mex,1996,65.352
mex,1997,66.367
mex,1998,67.066
mex,1999,67.058
mex,2000,64.353
mex,2001,62.722
mex,2002,59.335
mex,2003,58.695
mex,2004,58.095
mex,2005,58.351
mex,2006,58.594
mex,2007,58.187
mex,2008,57.524
mex,2009,55.001
mex,2010,55.353
mex,2011,54.98
mex,2012,55.344
mex,2013,54.544
mex,2014,53.859
mex,2015,53.483
mex,2016,53.155
mex,2017,53.161
mex,2018,52.897
mex,2019,53.376
mex,2020,47.339
mkd,1991,32.979
mkd,1992,31.017
mkd,1993,29.568
mkd,1994,27.679
mkd,1995,22.334
mkd,1996,19.378
mkd,1997,21.111
mkd,1998,20.345
mkd,1999,19.714
mkd,2000,19.591
mkd,2001,19.826
mkd,2002,17.773
mkd,2003,14.063
mkd,2004,14.795
mkd,2005,15.52
mkd,2006,17.319
mkd,2007,18.71
mkd,2008,19.211
mkd,2009,20.576
mkd,2010,19.458
mkd,2011,17.718
mkd,2012,18.179
mkd,2013,18.992
mkd,2014,18.872
mkd,2015,20.206
mkd,2016,20.439
mkd,2017,22.653
mkd,2018,21.767
mkd,2019,25.448
mkd,2020,23.871
mli,1991,61.529
mli,1992,61.575
mli,1993,61.686
mli,1994,61.697
mli,1995,61.566
mli,1996,61.859
mli,1997,61.935
mli,1998,61.445
mli,1999,60.899
mli,2000,60.285
mli,2001,60.157
mli,2002,59.732
mli,2003,59.45
mli,2004,58.975
mli,2005,58.039
mli,2006,57.333
mli,2007,56.523
mli,2008,58.198
mli,2009,59.8
mli,2010,61.335
mli,2011,62.555
mli,2012,63.007
mli,2013,63.436
mli,2014,61.571
mli,2015,53.68
mli,2016,54.781
mli,2017,55.885
mli,2018,55.675
mli,2019,55.384
mli,2020,54.254
mlt,1991,57.557
mlt,1992,57.013
mlt,1993,55.986
mlt,1994,55.38
mlt,1995,55.165
mlt,1996,54.952
mlt,1997,53.47
mlt,1998,53.462
mlt,1999,52.854
mlt,2000,51.999
mlt,2001,53.963
mlt,2002,52.035
mlt,2003,52.838
mlt,2004,48.495
mlt,2005,46.657
mlt,2006,47.422
mlt,2007,48.872
mlt,2008,48.013
mlt,2009,45.742
mlt,2010,45.813
mlt,2011,47.991
mlt,2012,47.122
mlt,2013,48.206
mlt,2014,46.136
mlt,2015,46.598
mlt,2016,48.872
mlt,2017,48.481
mlt,2018,49.435
mlt,2019,50.731
mlt,2020,48.574
mmr,1991,82.464
mmr,1992,82.098
mmr,1993,81.775
mmr,1994,81.413
mmr,1995,81.055
mmr,1996,80.734
mmr,1997,80.456
mmr,1998,80.168
mmr,1999,79.592
mmr,2000,78.787
mmr,2001,78.051
mmr,2002,77.262
mmr,2003,76.318
mmr,2004,75.331
mmr,2005,74.304
mmr,2006,73.251
mmr,2007,72.243
mmr,2008,71.353
mmr,2009,70.448
mmr,2010,69.616
mmr,2011,69.139
mmr,2012,68.536
mmr,2013,67.83
mmr,2014,67.149
mmr,2015,66.55
mmr,2016,61.621
mmr,2017,56.522
mmr,2018,54.385
mmr,2019,50.652
mmr,2020,46.822
mne,1991,16.761
mne,1992,16.752
mne,1993,16.646
mne,1994,16.138
mne,1995,15.625
mne,1996,15.302
mne,1997,15.144
mne,1998,14.861
mne,1999,15.434
mne,2000,14.967
mne,2001,14.913
mne,2002,14.744
mne,2003,14.547
mne,2004,14.218
mne,2005,13.944
mne,2006,15.373
mne,2007,16.949
mne,2008,17.415
mne,2009,16.79
mne,2010,16.329
mne,2011,15.885
mne,2012,14.035
mne,2013,14.8
mne,2014,21.369
mne,2015,19.821
mne,2016,22.414
mne,2017,23.655
mne,2018,25.322
mne,2019,30.59
mne,2020,23.863
mng,1991,40.67
mng,1992,41.509
mng,1993,41.892
mng,1994,41.808
mng,1995,41.363
mng,1996,41.106
mng,1997,40.793
mng,1998,40.499
mng,1999,40.256
mng,2000,40.174
mng,2001,40.019
mng,2002,39.747
mng,2003,38.579
mng,2004,37.881
mng,2005,37.046
mng,2006,36.256
mng,2007,35.452
mng,2008,34.386
mng,2009,32.095
mng,2010,31.288
mng,2011,34.409
mng,2012,34.818
mng,2013,33.897
mng,2014,32.016
mng,2015,30.152
mng,2016,27.372
mng,2017,27.473
mng,2018,30.093
mng,2019,32.243
mng,2020,31.479
moz,1991,64.734
moz,1992,63.29
moz,1993,62.375
moz,1994,61.407
moz,1995,60.459
moz,1996,60.905
moz,1997,61.148
moz,1998,59.925
moz,1999,58.859
moz,2000,57.797
moz,2001,56.959
moz,2002,56.062
moz,2003,55.196
moz,2004,55.37
moz,2005,55.525
moz,2006,55.703
moz,2007,55.859
moz,2008,56.038
moz,2009,56.237
moz,2010,56.472
moz,2011,56.735
moz,2012,57.019
moz,2013,57.331
moz,2014,57.678
moz,2015,58.051
moz,2016,57.727
moz,2017,57.338
moz,2018,56.883
moz,2019,56.379
moz,2020,55.122
mrt,1991,51
mrt,1992,50.857
mrt,1993,50.725
mrt,1994,50.278
mrt,1995,50.173
mrt,1996,49.915
mrt,1997,49.405
mrt,1998,49.092
mrt,1999,48.709
mrt,2000,48.058
mrt,2001,46.591
mrt,2002,45.106
mrt,2003,43.627
mrt,2004,42.108
mrt,2005,40.606
mrt,2006,39.122
mrt,2007,37.535
mrt,2008,36.028
mrt,2009,34.526
mrt,2010,33.045
mrt,2011,31.59
mrt,2012,30.153
mrt,2013,29.11
mrt,2014,28.08
mrt,2015,27.069
mrt,2016,26.07
mrt,2017,25.106
mrt,2018,24.785
mrt,2019,24.513
mrt,2020,23.673
mus,1991,54.066
mus,1992,53.33
mus,1993,52.763
mus,1994,52.148
mus,1995,51.349
mus,1996,50.433
mus,1997,49.562
mus,1998,48.751
mus,1999,47.925
mus,2000,47.204
mus,2001,44.477
mus,2002,44.433
mus,2003,44.107
mus,2004,43.785
mus,2005,42.241
mus,2006,41.579
mus,2007,38.044
mus,2008,38.262
mus,2009,36.283
mus,2010,36.002
mus,2011,36.722
mus,2012,36.577
mus,2013,38.56
mus,2014,38.191
mus,2015,37.65
mus,2016,38.235
mus,2017,37.208
mus,2018,36.243
mus,2019,37.596
mus,2020,34.132
mwi,1991,42.956
mwi,1992,42.97
mwi,1993,42.998
mwi,1994,42.841
mwi,1995,43.111
mwi,1996,43.583
mwi,1997,44.081
mwi,1998,44.592
mwi,1999,45.819
mwi,2000,47.065
mwi,2001,48.302
mwi,2002,49.592
mwi,2003,50.887
mwi,2004,52.173
mwi,2005,53.453
mwi,2006,54.688
mwi,2007,55.936
mwi,2008,57.157
mwi,2009,58.37
mwi,2010,59.556
mwi,2011,60.681
mwi,2012,61.794
mwi,2013,62.929
mwi,2014,62.425
mwi,2015,61.871
mwi,2016,61.146
mwi,2017,60.466
mwi,2018,59.578
mwi,2019,58.618
mwi,2020,55.244
mys,1991,49.915
mys,1992,50.261
mys,1993,49.526
mys,1994,49.027
mys,1995,48.518
mys,1996,49.634
mys,1997,49.126
mys,1998,47.649
mys,1999,46.514
mys,2000,47.41
mys,2001,46.889
mys,2002,46.34
mys,2003,46.2
mys,2004,45.505
mys,2005,44.353
mys,2006,44.531
mys,2007,44.279
mys,2008,44.1
mys,2009,42.593
mys,2010,42.376
mys,2011,44.324
mys,2012,45.092
mys,2013,45.754
mys,2014,45.214
mys,2015,43.706
mys,2016,43.446
mys,2017,43.251
mys,2018,44.624
mys,2019,46.733
mys,2020,43.655
nam,1991,25.927
nam,1992,26.048
nam,1993,25.963
nam,1994,25.958
nam,1995,23.458
nam,1996,21.053
nam,1997,18.756
nam,1998,19.405
nam,1999,20.075
nam,2000,20.762
nam,2001,20.706
nam,2002,20.699
nam,2003,20.68
nam,2004,20.729
nam,2005,20.589
nam,2006,20.499
nam,2007,20.373
nam,2008,20.242
nam,2009,20.106
nam,2010,20.019
nam,2011,22.083
nam,2012,24.167
nam,2013,23.233
nam,2014,22.654
nam,2015,23.739
nam,2016,24.736
nam,2017,22.388
nam,2018,20.159
nam,2019,19.995
nam,2020,18.875
ncl,1991,35.763
ncl,1992,35.314
ncl,1993,35.084
ncl,1994,34.83
ncl,1995,34.463
ncl,1996,33.853
ncl,1997,33.798
ncl,1998,33.554
ncl,1999,33.743
ncl,2000,33.726
ncl,2001,33.843
ncl,2002,34.028
ncl,2003,34.234
ncl,2004,34.274
ncl,2005,34.586
ncl,2006,34.847
ncl,2007,34.878
ncl,2008,34.896
ncl,2009,35.077
ncl,2010,34.026
ncl,2011,32.851
ncl,2012,31.725
ncl,2013,30.776
ncl,2014,29.81
ncl,2015,29.826
ncl,2016,29.937
ncl,2017,29.936
ncl,2018,29.946
ncl,2019,29.933
ncl,2020,27.13
ner,1991,78.296
ner,1992,78.151
ner,1993,77.847
ner,1994,77.523
ner,1995,77.173
ner,1996,77.188
ner,1997,77.187
ner,1998,77.321
ner,1999,77.234
ner,2000,77.202
ner,2001,77.676
ner,2002,77.295
ner,2003,76.806
ner,2004,76.268
ner,2005,75.901
ner,2006,77.317
ner,2007,78.541
ner,2008,79.754
ner,2009,80.735
ner,2010,81.755
ner,2011,82.75
ner,2012,78.321
ner,2013,76.061
ner,2014,73.516
ner,2015,73.434
ner,2016,73.457
ner,2017,73.394
ner,2018,73.294
ner,2019,73.129
ner,2020,71.928
nga,1991,30.067
nga,1992,29.975
nga,1993,29.666
nga,1994,29.3
nga,1995,28.902
nga,1996,28.833
nga,1997,28.649
nga,1998,28.404
nga,1999,28.106
nga,2000,27.88
nga,2001,27.97
nga,2002,28.148
nga,2003,28.163
nga,2004,28.213
nga,2005,28.211
nga,2006,28.428
nga,2007,28.587
nga,2008,28.703
nga,2009,28.815
nga,2010,28.91
nga,2011,29.065
nga,2012,26.142
nga,2013,23.377
nga,2014,25.355
nga,2015,26.704
nga,2016,26.811
nga,2017,27.588
nga,2018,27.829
nga,2019,27.929
nga,2020,25.812
nic,1991,60.391
nic,1992,61.195
nic,1993,61.961
nic,1994,62.798
nic,1995,63.591
nic,1996,64.159
nic,1997,64.608
nic,1998,65.094
nic,1999,65.028
nic,2000,64.819
nic,2001,64.639
nic,2002,64.423
nic,2003,64.277
nic,2004,66.184
nic,2005,66.552
nic,2006,66.07
nic,2007,66.664
nic,2008,65.528
nic,2009,63.568
nic,2010,63.696
nic,2011,64.826
nic,2012,65.898
nic,2013,64.985
nic,2014,65.816
nic,2015,64.923
nic,2016,65.266
nic,2017,65.537
nic,2018,64.246
nic,2019,65.282
nic,2020,61.001
nld,1991,54.332
nld,1992,55.976
nld,1993,54.264
nld,1994,53.16
nld,1995,54.981
nld,1996,54.346
nld,1997,58.369
nld,1998,61.684
nld,1999,62.887
nld,2000,69.921
nld,2001,71.5
nld,2002,71.8
nld,2003,69.093
nld,2004,66.513
nld,2005,59.511
nld,2006,61.277
nld,2007,63.944
nld,2008,64.797
nld,2009,62.475
nld,2010,59.775
nld,2011,59.965
nld,2012,59.753
nld,2013,59.189
nld,2014,58.707
nld,2015,59.891
nld,2016,59.558
nld,2017,61.006
nld,2018,62.743
nld,2019,64.613
nld,2020,61.373
nor,1991,49.979
nor,1992,48.808
nor,1993,47.967
nor,1994,48.584
nor,1995,44.334
nor,1996,51.988
nor,1997,55.932
nor,1998,59.108
nor,1999,58.204
nor,2000,60.716
nor,2001,58.684
nor,2002,55.8
nor,2003,55.626
nor,2004,52.521
nor,2005,52.547
nor,2006,52.208
nor,2007,53.236
nor,2008,56.842
nor,2009,51.04
nor,2010,50.223
nor,2011,49.305
nor,2012,50.425
nor,2013,49.855
nor,2014,48.382
nor,2015,49.139
nor,2016,47.109
nor,2017,47.403
nor,2018,48.51
nor,2019,49.616
nor,2020,48.937
npl,1991,80.967
npl,1992,80.888
npl,1993,80.769
npl,1994,80.581
npl,1995,80.583
npl,1996,80.439
npl,1997,80.364
npl,1998,80.326
npl,1999,80.232
npl,2000,79.724
npl,2001,79.153
npl,2002,78.608
npl,2003,77.941
npl,2004,77.313
npl,2005,76.701
npl,2006,76.104
npl,2007,75.483
npl,2008,74.818
npl,2009,73.823
npl,2010,72.754
npl,2011,71.807
npl,2012,70.844
npl,2013,69.964
npl,2014,69.017
npl,2015,68.283
npl,2016,68.164
npl,2017,67.495
npl,2018,67.277
npl,2019,67.081
npl,2020,59.401
nzl,1991,56.174
nzl,1992,54.832
nzl,1993,55.523
nzl,1994,58.773
nzl,1995,62.408
nzl,1996,61.455
nzl,1997,60.009
nzl,1998,56.947
nzl,1999,56.47
nzl,2000,56.227
nzl,2001,58.025
nzl,2002,58.805
nzl,2003,58.462
nzl,2004,59.731
nzl,2005,59.346
nzl,2006,60.898
nzl,2007,60.286
nzl,2008,57.837
nzl,2009,53.167
nzl,2010,50.588
nzl,2011,49.749
nzl,2012,49.855
nzl,2013,50.794
nzl,2014,53.926
nzl,2015,54.881
nzl,2016,56.14
nzl,2017,56.99
nzl,2018,56.496
nzl,2019,56.734
nzl,2020,56.124
omn,1991,41.233
omn,1992,40.421
omn,1993,39.71
omn,1994,39.265
omn,1995,38.976
omn,1996,39.752
omn,1997,40.394
omn,1998,41.053
omn,1999,41.685
omn,2000,41.762
omn,2001,41.549
omn,2002,41.539
omn,2003,41.583
omn,2004,42.689
omn,2005,43.678
omn,2006,44.378
omn,2007,44.851
omn,2008,45.231
omn,2009,45.85
omn,2010,46.305
omn,2011,46.908
omn,2012,47.493
omn,2013,47.914
omn,2014,48.58
omn,2015,49.791
omn,2016,50.503
omn,2017,51.622
omn,2018,53.128
omn,2019,53.558
omn,2020,46.211
pak,1991,67.295
pak,1992,67.257
pak,1993,65.173
pak,1994,63.855
pak,1995,64.918
pak,1996,65.51
pak,1997,65.995
pak,1998,63.85
pak,1999,66.126
pak,2000,68.276
pak,2001,68.928
pak,2002,69.393
pak,2003,69.039
pak,2004,68.683
pak,2005,67.096
pak,2006,65.492
pak,2007,63.555
pak,2008,61.907
pak,2009,61.31
pak,2010,61.503
pak,2011,58.817
pak,2012,58.278
pak,2013,57.687
pak,2014,56.175
pak,2015,55.054
pak,2016,55.09
pak,2017,55.079
pak,2018,55.061
pak,2019,55.011
pak,2020,51.32
pan,1991,59.082
pan,1992,61.226
pan,1993,63.318
pan,1994,62.093
pan,1995,62.457
pan,1996,61.616
pan,1997,60.762
pan,1998,60.513
pan,1999,60.235
pan,2000,59.641
pan,2001,59.054
pan,2002,58.499
pan,2003,58.538
pan,2004,59.055
pan,2005,57.957
pan,2006,56.38
pan,2007,56.995
pan,2008,61.104
pan,2009,60.589
pan,2010,55.232
pan,2011,52.337
pan,2012,55.315
pan,2013,53.71
pan,2014,51.051
pan,2015,49.881
pan,2016,49.272
pan,2017,47.134
pan,2018,50.676
pan,2019,49.546
pan,2020,35.911
per,1991,49.339
per,1992,49.262
per,1993,50.287
per,1994,51.325
per,1995,55.165
per,1996,55.39
per,1997,55.786
per,1998,56.851
per,1999,57.364
per,2000,55.553
per,2001,56.952
per,2002,59.576
per,2003,61.454
per,2004,63.635
per,2005,65.153
per,2006,68.907
per,2007,68.989
per,2008,69.38
per,2009,69.336
per,2010,70.049
per,2011,68.937
per,2012,68.087
per,2013,65.54
per,2014,64.063
per,2015,60.862
per,2016,60.973
per,2017,60.739
per,2018,60.697
per,2019,61.386
per,2020,48.104
phl,1991,50.255
phl,1992,50.409
phl,1993,50.429
phl,1994,50.265
phl,1995,50.024
phl,1996,49.697
phl,1997,49.379
phl,1998,49.442
phl,1999,49.425
phl,2000,49.231
phl,2001,49.08
phl,2002,48.971
phl,2003,48.755
phl,2004,50.306
phl,2005,49.015
phl,2006,47.63
phl,2007,47.343
phl,2008,46.554
phl,2009,46.465
phl,2010,45.925
phl,2011,48.157
phl,2012,47.643
phl,2013,46.952
phl,2014,47.36
phl,2015,45.167
phl,2016,45.752
phl,2017,43.115
phl,2018,41.195
phl,2019,39.59
phl,2020,34.399
png,1991,55.795
png,1992,54.741
png,1993,53.291
png,1994,52.761
png,1995,53.211
png,1996,52.817
png,1997,53.3
png,1998,53.92
png,1999,54.011
png,2000,54.399
png,2001,52.366
png,2002,50.279
png,2003,48.209
png,2004,46.123
png,2005,44.081
png,2006,42.023
png,2007,40.027
png,2008,38.003
png,2009,36.14
png,2010,34.311
png,2011,33.825
png,2012,33.666
png,2013,33.539
png,2014,32.86
png,2015,32.338
png,2016,32.19
png,2017,32.07
png,2018,32.221
png,2019,32.001
png,2020,31.361
pol,1991,38.313
pol,1992,37.742
pol,1993,34.577
pol,1994,31.575
pol,1995,31.061
pol,1996,31.567
pol,1997,32.583
pol,1998,31.703
pol,1999,27.941
pol,2000,27.092
pol,2001,27.009
pol,2002,24.842
pol,2003,24.316
pol,2004,23.979
pol,2005,25.534
pol,2006,27.003
pol,2007,29.32
pol,2008,31.03
pol,2009,30.471
pol,2010,30.559
pol,2011,29.66
pol,2012,29.357
pol,2013,28.766
pol,2014,30.08
pol,2015,30.542
pol,2016,32.915
pol,2017,33.954
pol,2018,34.767
pol,2019,35.47
pol,2020,32.39
pri,1991,30.704
pri,1992,28.272
pri,1993,31.485
pri,1994,32.311
pri,1995,31.598
pri,1996,33.012
pri,1997,34.623
pri,1998,37.135
pri,1999,35.563
pri,2000,34.09
pri,2001,32.568
pri,2002,31.8
pri,2003,30.617
pri,2004,30.027
pri,2005,28.001
pri,2006,27.847
pri,2007,26.453
pri,2008,24.507
pri,2009,20.804
pri,2010,18.782
pri,2011,18.605
pri,2012,19.584
pri,2013,19.621
pri,2014,19.828
pri,2015,21.084
pri,2016,21.195
pri,2017,21.97
pri,2018,23.189
pri,2019,23.736
pri,2020,21.274
prk,1991,72.64
prk,1992,72.67
prk,1993,72.419
prk,1994,72.13
prk,1995,72.012
prk,1996,71.836
prk,1997,71.724
prk,1998,71.261
prk,1999,70.765
prk,2000,70.757
prk,2001,70.661
prk,2002,70.698
prk,2003,70.716
prk,2004,70.82
prk,2005,70.79
prk,2006,70.837
prk,2007,70.912
prk,2008,70.866
prk,2009,70.878
prk,2010,70.952
prk,2011,70.84
prk,2012,70.756
prk,2013,70.731
prk,2014,70.678
prk,2015,70.644
prk,2016,70.423
prk,2017,70.638
prk,2018,70.798
prk,2019,70.848
prk,2020,69.209
prt,1991,58.413
prt,1992,51.221
prt,1993,46.775
prt,1994,42.574
prt,1995,39.939
prt,1996,39.356
prt,1997,43.068
prt,1998,46.521
prt,1999,46.592
prt,2000,46.86
prt,2001,48.083
prt,2002,47.571
prt,2003,43.07
prt,2004,41.224
prt,2005,39.637
prt,2006,38.728
prt,2007,38.5
prt,2008,37.663
prt,2009,32.454
prt,2010,29.747
