geo,time,se_prm_priv_zs
ner,2005,4.14029
ner,2006,3.98962
ner,2007,3.85437
ner,2008,4.0309
ner,2009,3.92799
ner,2010,3.83127
ner,2011,3.75093
ner,2012,3.49405
ner,2013,3.46061
ner,2014,3.41389
ner,2015,3.30976
ner,2016,3.4193
ner,2017,3.61044
ner,2019,3.55489
nga,1970,37.67793
nga,1971,44.0221
nga,1972,30.08335
nga,2000,6.49785
nga,2006,5.00438
nga,2007,5.5681
nga,2008,5.13664
nga,2009,6.47413
nga,2010,7.9665
nga,2011,15.69088
nga,2012,14.85129
nga,2013,14.85129
nga,2014,13.47493
nga,2016,12.65614
nga,2018,19.73737
nic,1970,15.10875
nic,1971,14.40348
nic,1972,14.622
nic,1980,11.80176
nic,1982,13.11582
nic,1983,13.43878
nic,1984,13.26535
nic,1985,13.306
nic,1986,13.2824
nic,1987,12.98026
nic,1988,12.74341
nic,1989,13.25897
nic,1990,12.62068
nic,1991,13.31113
nic,1992,13.78894
nic,1993,14.66638
nic,1994,12.87841
nic,1995,14.6674
nic,1999,16.44688
nic,2000,16.00943
nic,2001,16.00942
nic,2002,15.50979
nic,2004,15.27097
nic,2005,15.23306
nic,2006,14.85853
nic,2007,14.91872
nic,2008,15.3794
nic,2010,15.55343
nld,1971,72.52697
nld,1972,72.097
nld,1973,71.69055
nld,1974,71.20912
nld,1975,70.70448
nld,1976,70.15275
nld,1977,69.75369
nld,1981,68.30693
nld,1982,68.13551
nld,1983,67.9895
nld,1984,68.11058
nld,1985,68.37495
nld,1986,68.45276
nld,1987,68.64591
nld,1988,68.71311
nld,1989,68.73794
nld,1990,68.78672
nld,1991,68.73779
nld,1992,68.68706
nld,1993,68.6072
nld,1994,68.76833
nld,1995,68.60506
nld,1996,68.53893
nld,2011,0.28939
nld,2012,0.31718
nld,2015,0.34246
nld,2016,0.34699
nld,2017,0.37059
nld,2018,0.3714
nld,2019,0.38516
nld_curacao,2013,75.8793
nld_curacao,2020,0
nor,1971,0.43799
nor,1972,0.39742
nor,1973,0.432
nor,1974,0.46884
nor,1975,0.45116
nor,1976,0.44754
nor,1981,0.58075
nor,1982,0.62748
nor,1984,0.70358
nor,1985,0.75263
nor,1986,0.84235
nor,1987,0.89472
nor,1988,0.96019
nor,1989,1.06407
nor,1990,1.10721
nor,1991,1.16375
nor,1992,1.23332
nor,1993,1.18454
nor,1994,1.28143
nor,1995,1.38412
nor,1996,1.45533
nor,1998,1.44827
nor,1999,1.46184
nor,2000,1.5057
nor,2001,1.58157
nor,2002,1.66168
nor,2003,1.75698
nor,2004,1.87813
nor,2005,1.93575
nor,2007,2.20408
nor,2008,2.24193
nor,2009,2.26188
nor,2010,2.30656
nor,2011,2.36339
nor,2012,2.45021
nor,2013,2.71957
nor,2014,2.85924
nor,2015,3.05572
nor,2016,3.19535
nor,2017,3.3407
nor,2018,3.43217
nor,2019,3.54771
npl,1983,1.23577
npl,1984,1.15536
npl,1988,4.22238
npl,1991,4.70271
npl,1992,5.94182
npl,2001,6.57221
npl,2003,14.72473
npl,2005,15.22105
npl,2008,10.24611
npl,2010,13.1544
npl,2011,11.88446
npl,2012,14.0335
npl,2013,15.10357
npl,2014,15.39688
npl,2015,15.44732
npl,2016,15.32298
npl,2017,16.57045
npl,2019,16.57308
nru,1985,15.02412
nru,1998,16.35598
nzl,1975,8.99006
nzl,1980,8.45534
nzl,1981,7.16141
nzl,1982,5.21405
nzl,1983,1.77626
nzl,1984,1.83515
nzl,1985,1.98702
nzl,1986,2.14219
nzl,1987,2.19328
nzl,1988,2.33196
nzl,1989,2.58398
nzl,1990,2.53823
nzl,1991,2.49314
nzl,1992,2.5488
nzl,1993,2.58248
nzl,1994,2.49377
nzl,1995,2.48439
nzl,1996,2.30653
nzl,2004,11.90981
nzl,2005,12.05005
nzl,2006,12.12166
nzl,2007,12.34388
nzl,2008,12.39401
nzl,2009,12.36877
nzl,2010,2.08441
nzl,2011,1.97553
nzl,2012,1.87115
nzl,2013,1.81836
nzl,2014,1.81257
nzl,2015,1.80584
nzl,2016,1.82087
nzl,2017,1.88445
nzl,2018,1.8976
nzl,2019,1.88095
omn,1971,0
omn,1973,0.31134
omn,1974,0.18419
omn,1975,0.15005
omn,1976,0.28199
omn,1981,0.26443
omn,1982,0.41662
omn,1983,0.70591
omn,1984,0.85778
omn,1985,0.99269
omn,1986,1.17663
omn,1987,1.38519
omn,1988,1.43351
omn,1989,1.49323
omn,1990,1.67282
omn,1991,1.74874
omn,1992,1.91153
omn,1993,2.09616
omn,1994,2.35861
omn,1995,2.76723
omn,1996,3.11415
omn,1997,3.60565
omn,1998,4.22498
omn,1999,4.52406
omn,2000,4.51363
omn,2001,4.49463
omn,2002,4.14391
omn,2003,4.03166
omn,2009,19.07482
omn,2011,17.22675
omn,2012,16.90047
omn,2013,17.1314
omn,2014,19.08835
omn,2015,19.76899
omn,2016,19.3923
omn,2017,18.81037
omn,2018,19.75784
omn,2019,19.0698
omn,2020,18.43299
pak,2004,35.96121
pak,2005,35.79822
pak,2006,33.70876
pak,2007,31.15827
pak,2009,30.91254
pak,2010,30.74941
pak,2011,32.28125
pak,2012,33.67527
pak,2013,34.68711
pak,2014,37.30104
pak,2015,38.18631
pak,2016,36.63237
pak,2017,35.02677
pak,2018,34.80294
pak,2019,34.29685
pan,1970,5.35515
pan,1971,4.95227
pan,1972,4.80646
pan,1973,4.83135
pan,1974,4.89375
pan,1975,4.97569
pan,1980,6.30803
pan,1981,6.54697
pan,1982,6.80377
pan,1983,7.04571
pan,1984,7.1489
pan,1985,7.48703
pan,1986,7.86663
pan,1987,8.05606
pan,1988,7.81455
pan,1989,7.6194
pan,1990,7.82688
pan,1991,7.94135
pan,1992,8.19727
pan,1993,8.45463
pan,1994,9.25727
pan,1995,9.49273
pan,1996,9.56337
pan,1999,9.62013
pan,2000,9.89366
pan,2001,10.00027
pan,2002,10.00133
pan,2004,10.3737
pan,2005,10.40609
pan,2006,10.62262
pan,2007,11.09674
pan,2008,10.67069
pan,2009,11.75234
pan,2010,11.45047
pan,2011,12.02052
pan,2012,12.84861
pan,2013,13.78296
pan,2014,14.39233
pan,2015,11.99049
pan,2016,10.92207
pan,2017,13.065
pan,2020,13.92864
per,1970,14.50193
per,1971,13.7592
per,1972,13.09989
per,1973,13.22847
per,1974,12.83398
per,1975,12.90561
per,1976,12.99947
per,1977,13.0294
per,1980,13.12606
per,1981,13.3706
per,1982,12.91318
per,1983,12.90927
per,1984,12.27224
per,1985,14.38779
per,1986,12.1173
per,1987,12.08175
per,1988,12.22816
per,1989,12.35502
per,1990,12.56886
per,1991,12.18992
per,1992,12.38623
per,1993,12.32305
per,1994,12.32718
per,1995,12.07758
per,1996,11.73417
per,1997,12.06205
per,1999,12.64366
per,2000,13.00817
per,2001,13.47335
per,2002,13.74141
per,2003,14.39149
per,2005,16.3996
per,2006,17.5564
per,2007,18.95981
per,2008,20.08006
per,2009,21.09215
per,2010,22.06504
per,2011,23.52605
per,2013,26.12598
per,2014,27.1693
per,2015,27.37284
per,2016,27.22216
per,2017,27.22752
per,2018,25.94679
per,2019,26.06323
per,2020,24.08271
phl,1971,4.89661
phl,1972,4.89042
phl,1973,5.05595
phl,1974,5.1006
phl,1975,5.19201
phl,1976,5.25716
phl,1977,5.39154
phl,1978,5.56356
phl,1979,5.56205
phl,1980,5.55403
phl,1982,5.22398
phl,1983,4.97256
phl,1984,5.60845
phl,1985,5.95806
phl,1986,5.99709
phl,1987,5.86978
phl,1988,6.62948
phl,1989,6.50719
phl,1990,6.61593
phl,1991,6.70851
phl,1992,6.71712
phl,1993,7.23496
phl,1994,7.62482
phl,1995,7.53722
phl,1996,7.44129
phl,1997,7.49643
phl,1998,7.59962
phl,1999,7.52123
phl,2000,7.24883
phl,2001,7.2672
phl,2002,7.09119
phl,2003,7.05033
phl,2004,7.258
phl,2005,7.61536
phl,2006,7.81109
phl,2007,7.9767
phl,2008,8.14822
phl,2009,8.12571
phl,2014,8.31874
phl,2015,8.14773
phl,2016,8.16902
phl,2017,8.45405
phl,2018,8.90028
phl,2019,9.33574
plw,1999,18.14834
plw,2000,18.4346
plw,2004,19.08356
plw,2007,23.05699
plw,2020,22.12738
png,1970,63.03282
png,1971,66.22979
png,1972,69.10752
png,1984,1.50705
png,1986,1.4191
png,1987,2.6982
png,1988,2.41054
png,1989,2.41014
png,1990,2.44247
png,1991,1.89512
png,1992,2.24551
png,1993,1.99167
png,1994,1.78362
png,1995,1.77981
png,1998,1.73245
png,2018,1.24207
pol,1971,0
pol,1972,0
pol,1973,0
pol,1974,0
pol,1975,0
pol,1976,0
pol,1977,0
pol,1981,0
pol,1982,0
pol,1983,0
pol,1984,0
pol,1985,0
pol,1986,0
pol,1987,0
pol,1988,0
pol,1989,0
pol,2001,0.86088
pol,2002,1.21078
pol,2003,1.29826
pol,2004,1.41325
pol,2005,1.65175
pol,2006,1.85383
pol,2007,2.04711
pol,2008,2.28928
pol,2009,2.60703
pol,2010,2.83842
pol,2011,3.02757
pol,2012,3.39521
pol,2013,4.055
pol,2014,4.54666
pol,2017,5.78987
pol,2018,6.19232
pol,2019,6.3681
pri,1971,10.83043
pri,1972,10.76295
pri,1973,10.84764
pri,1974,11.08144
pri,1975,11.66819
pri,2009,23.91873
pri,2010,22.57678
pri,2011,24.52489
pri,2012,23.97229
pri,2013,23.33867
pri,2014,23.76911
pri,2015,23.96809
pri,2016,25.79192
pri,2018,23.97528
prt,1973,4.86749
prt,1974,5.03406
prt,1975,4.84973
prt,1976,3.26209
prt,1981,7.00585
prt,1982,7.26302
prt,1983,6.9351
prt,1984,7.12141
prt,1985,6.71307
prt,1986,7.28569
prt,1987,7.15009
prt,1990,6.07863
prt,1991,6.66997
prt,1992,7.74983
prt,1993,7.7668
prt,1994,7.84328
prt,1999,9.39268
prt,2000,9.6453
prt,2001,9.96101
prt,2002,10.49136
prt,2003,10.53613
prt,2004,10.49578
prt,2005,10.55253
prt,2006,10.8506
prt,2007,11.07868
prt,2008,10.94529
prt,2009,11.5219
prt,2010,11.80617
prt,2011,12.02264
prt,2012,12.02715
prt,2013,11.93573
prt,2014,12.07514
prt,2015,12.43911
prt,2016,12.95699
prt,2017,12.90306
prt,2018,12.71274
prt,2019,12.78619
pry,1970,12.92025
pry,1971,13.53784
pry,1972,13.72961
pry,1973,13.41727
pry,1982,14.75118
pry,1985,13.71872
pry,1986,15.12299
pry,1987,13.64589
pry,1988,14.62045
pry,1989,15.04528
pry,1990,14.97721
pry,1991,14.05858
pry,1992,13.39039
pry,1993,13.26915
pry,1994,13.49269
pry,1995,13.92055
pry,1996,13.85456
pry,1997,14.78782
pry,1998,14.52687
pry,2001,14.97432
pry,2002,15.63261
pry,2003,16.45617
pry,2004,16.44033
pry,2005,16.61326
pry,2006,16.72155
pry,2007,17.50404
pry,2008,18.14239
pry,2009,18.2782
pry,2010,18.29413
pry,2011,18.92589
pry,2016,20.1583
pry,2020,20.95372
pse,1995,11.84248
pse,1996,11.89127
pse,1997,12.04203
pse,2010,42.4563
pse,2011,43.4657
pse,2012,44.39406
pse,2013,44.42821
pse,2014,44.76627
pse,2015,44.67082
pse,2016,44.70327
pse,2017,45.07171
pse,2018,45.02196
pse,2019,44.68211
pse,2020,44.43187
pyf,1975,24.43485
pyf,1982,20.09169
pyf,1983,18.45903
pyf,1984,18.73032
pyf,1985,18.56502
pyf,1988,18.96988
pyf,1989,18.75705
pyf,1990,18.60415
pyf,1991,18.53555
pyf,1993,18.00082
pyf,1996,17.81744
qat,1971,3.63394
qat,1972,8.6517
qat,1973,8.48191
qat,1974,7.29851
qat,1975,9.57958
qat,1976,9.37116
qat,1977,10.44882
qat,1981,15.9984
qat,1982,17.83065
qat,1983,18.92257
qat,1984,18.63586
qat,1985,19.62757
qat,1986,21.63599
qat,1987,21.63663
qat,1988,22.55825
qat,1989,23.43181
qat,1990,24.59271
qat,1991,23.43679
qat,1992,29.6956
qat,1993,30.36344
qat,1994,33.96839
qat,1995,34.11471
qat,1996,34.84738
qat,1997,35.7071
qat,1998,38.09921
qat,1999,37.2723
qat,2000,38.24324
qat,2001,39.2892
qat,2002,41.17345
qat,2003,43.028
qat,2004,41.74534
qat,2005,45.29439
qat,2006,46.41251
qat,2007,49.0464
qat,2008,50.34497
qat,2009,54.40014
qat,2010,55.46814
qat,2011,56.66684
qat,2012,57.77824
qat,2013,57.49197
qat,2014,60.34192
qat,2015,62.59198
qat,2016,63.71252
qat,2017,63.83846
qat,2018,63.89921
qat,2019,63.48729
qat,2020,63.53682
rou,1971,0
rou,1972,0
rou,1973,0
rou,1974,0
rou,1975,0
rou,1976,0
rou,1977,0
rou,1978,0
rou,1979,0
rou,1980,0
rou,1981,0
rou,1982,0
rou,1983,0
rou,1984,0
rou,1985,0
rou,1986,0
rou,1987,0
rou,1988,0
rou,1989,0
rou,1990,0
rou,1991,0
rou,1992,0
rou,1993,0
rou,1994,0
rou,1995,0
rou,1996,0
rou,1997,0
rou,1998,0
rou,1999,0
rou,2000,0
rou,2001,0.07861
rou,2002,0.1534
rou,2003,0.11809
rou,2004,0.15166
rou,2005,0.18726
rou,2006,0.23121
rou,2007,0.32729
rou,2008,0.31693
rou,2009,0.31939
rou,2010,0.33162
rou,2011,0.3413
rou,2012,0.37767
rou,2015,0.85483
rou,2016,0.93894
rou,2017,1.07881
rou,2018,1.36972
rou,2019,1.47163
rus,1981,0
rus,1982,0
rus,1983,0
rus,1984,0
rus,1985,0
rus,1986,0
rus,1987,0
rus,1988,0
rus,1989,0
rus,1990,0
rus,1991,0
rus,1992,0
rus,1993,0.1026
rus,2000,0.2965
rus,2001,0.35005
rus,2002,0.39272
rus,2003,0.42973
rus,2005,0.49665
rus,2006,0.55356
rus,2007,0.58819
rus,2008,0.6144
rus,2009,0.63741
rus,2011,0.62608
rus,2012,0.67806
rus,2013,0.74975
rus,2014,0.7706
rus,2015,0.77866
rus,2016,0.7933
rus,2017,0.81882
rus,2018,0.82415
rus,2019,0.83581
rwa,1971,0
rwa,1972,0
rwa,1973,0
rwa,1974,0
rwa,1975,0
rwa,1984,0.41631
rwa,1985,0.51391
rwa,1986,0.73728
rwa,1987,0.85011
rwa,1988,0.82848
rwa,1989,0.79683
rwa,1990,0.85666
rwa,1991,0.85064
rwa,1992,0.73529
rwa,2003,0.84231
rwa,2004,0.83237
rwa,2006,1.481
rwa,2007,1.68413
rwa,2008,2.10855
rwa,2009,2.53326
rwa,2010,2.15324
rwa,2011,2.19008
rwa,2012,2.36512
rwa,2013,2.66889
rwa,2014,2.90714
rwa,2015,3.12078
rwa,2016,4.78085
rwa,2017,3.77807
rwa,2018,4.127
rwa,2019,4.30836
sau,2005,7.14423
sau,2007,8.21298
sau,2008,8.11073
sau,2009,8.84717
sau,2010,9.18323
sau,2011,9.69719
sau,2012,10.08155
sau,2013,10.10716
sau,2015,10.04061
sau,2016,11.22097
sau,2017,10.43969
sau,2018,8.83215
sau,2019,8.98242
sau,2020,15.72616
sdn,2010,4.87506
sdn,2011,2.09777
sdn,2012,5.76302
sdn,2013,6.8379
sdn,2014,7.06967
sdn,2015,7.31258
sdn,2016,8.60588
sdn,2017,9.0696
sdn,2018,8.48357
sen,1971,12.37943
sen,1972,12.37829
sen,1973,12.27072
sen,1974,12.1226
sen,1981,11.03424
sen,1982,10.62497
sen,1983,9.88598
sen,1984,9.48323
sen,1985,8.89484
sen,1986,8.79344
sen,1987,8.48373
sen,1988,8.7278
sen,1989,8.9474
sen,1990,8.88751
sen,1991,9.19898
sen,1992,9.64016
sen,1993,9.69541
sen,1994,9.98402
sen,1995,9.51943
sen,1996,9.79066
sen,1997,10.45103
sen,1999,12.06916
sen,2000,10.59084
sen,2001,11.16312
sen,2002,11.03008
sen,2003,10.89906
sen,2004,11.1671
sen,2005,11.64813
sen,2006,12.35741
sen,2007,12.38079
sen,2008,13.2739
sen,2009,13.52021
sen,2010,13.98785
sen,2011,13.80711
sen,2012,13.42964
sen,2013,14.17593
sen,2014,15.08167
sen,2015,15.13193
sen,2019,16.83069
sen,2020,17.31124
sgp,1970,35.71377
sgp,1971,35.86507
sgp,1972,35.84516
sgp,1973,35.4233
sgp,1982,24.02364
sgp,1983,24.43535
sgp,1984,23.80025
sgp,1985,23.80961
sgp,1986,23.63626
sgp,1987,23.86402
sgp,1988,23.46627
sgp,1989,23.90966
sgp,1990,24.01059
sgp,1991,24.12539
sgp,1992,24.4167
sgp,1993,24.96616
sgp,1994,26.23886
sgp,1995,26.60292
sgp,2007,5.33143
sgp,2008,6.81739
sgp,2009,7.58583
sgp,2016,3.94145
sgp,2017,3.87721
sgp,2018,3.96013
sgp,2019,4.08943
slb,1970,90.27268
slb,1971,88.23974
slb,1973,98.67935
slb,1974,78.03588
slb,1980,12.87496
slb,1981,12.92175
slb,1982,12.7809
slb,1983,13.34363
slb,1984,9.15996
slb,1986,7.37558
slb,1990,11.67696
slb,1991,10.90204
slb,1992,9.63053
slb,1993,10.55812
slb,2006,17.39513
slb,2007,18.30426
slb,2014,25.90973
slb,2015,25.43075
slb,2016,25.77167
slb,2017,25.47326
slb,2018,24.7107
slb,2019,24.88937
sle,1971,75.99981
sle,1972,75.99995
sle,1975,76.04699
sle,1976,78.19436
sle,2001,1.68534
sle,2011,3.47308
sle,2012,4.8997
sle,2013,7.78951
sle,2015,4.38877
sle,2016,5.28749
sle,2017,5.56923
sle,2018,5.87448
sle,2019,5.3851
sle,2020,5.12828
slv,1970,4.79465
slv,1998,10.97599
slv,2000,11.17359
slv,2001,10.78876
slv,2002,10.37091
slv,2003,9.67554
slv,2005,9.75032
slv,2006,10.09439
slv,2007,10.29384
slv,2008,10.653
slv,2009,10.43721
slv,2010,9.66463
slv,2011,10.10591
slv,2012,10.3815
slv,2013,10.79013
slv,2014,12.52633
slv,2015,12.50523
slv,2016,12.9881
slv,2017,12.77824
slv,2018,13.28756
slv,2019,13.84384
smr,1971,0
smr,1972,0
smr,1973,0
smr,1974,0
smr,1975,0
smr,1976,0
smr,1977,0
smr,1981,0
smr,1982,0
smr,1983,0
smr,1984,0
smr,1985,0
smr,1986,0
smr,1987,0
smr,1988,0
smr,1989,0
smr,1990,0
smr,1991,0
smr,1992,0
smr,1993,0
smr,1994,0
som,1971,19.16044
som,1972,17.32006
som,1973,0
som,1974,0
som,1975,0
som,1976,0
som,1977,0
som,1981,0
som,1982,0
som,1983,0
som,1984,0
som,1985,0
som,1986,0
srb,2007,0.03089
srb,2008,0.05452
srb,2009,0.09455
srb,2010,0.08476
srb,2011,0.08244
srb,2012,0.08569
srb,2013,0.08362
srb,2014,0.07866
srb,2015,0.10601
srb,2016,0.13247
srb,2017,0.17512
srb,2018,0.19006
srb,2019,0.18471
srb,2020,0.20262
stp,1981,0
stp,1982,0
stp,1983,0
stp,1984,0
stp,1985,0
stp,1987,0
stp,1988,0
stp,1990,0
stp,1991,0
stp,1992,0
stp,1996,0
stp,1998,0
stp,1999,0
stp,2000,0
stp,2001,0
stp,2002,0
stp,2003,0
stp,2004,0
stp,2005,0
stp,2006,0
stp,2007,0
stp,2008,0
stp,2009,0.25156
stp,2010,0.39278
stp,2011,0.4539
stp,2012,0.50748
stp,2013,0.50672
stp,2014,0.53924
stp,2015,0.64402
stp,2016,0.76386
stp,2017,1.37738
sur,1985,55.19075
sur,1988,52.18159
sur,1989,49.44071
sur,1993,47.17162
sur,2001,47.91988
sur,2002,47.79376
sur,2005,46.61437
sur,2006,46.86559
sur,2007,45.62289
sur,2008,45.88098
sur,2009,45.0643
sur,2010,1.52435
sur,2011,1.66912
sur,2012,1.43177
sur,2013,1.5145
sur,2014,1.525
sur,2015,1.5225
sur,2016,1.76266
sur,2017,1.84224
sur,2018,1.78017
sur,2019,41.01134
svk,1993,3.1731
svk,1994,3.61349
svk,1995,3.83132
svk,1998,3.83983
svk,1999,3.85848
svk,2000,3.87105
svk,2001,3.8579
svk,2002,4.04345
svk,2003,4.22846
svk,2004,4.46164
svk,2005,4.86062
svk,2006,5.11348
svk,2007,5.29852
svk,2008,5.52879
svk,2009,5.75239
svk,2010,5.95092
svk,2011,6.15354
svk,2012,6.29117
svk,2013,6.49316
svk,2014,6.72277
svk,2015,7.05289
svk,2016,7.32173
svk,2017,7.70094
svk,2018,8.04032
svk,2019,8.23105
svn,1993,0
svn,1994,0
svn,1995,0
svn,1996,0.10222
svn,1997,0.09407
svn,1999,0.09504
svn,2000,0.10708
svn,2001,0.11691
svn,2002,0.09068
svn,2003,0.08957
svn,2004,0.11245
svn,2005,0.12238
svn,2006,0.14473
svn,2007,0.13538
svn,2008,0.15844
svn,2009,0.30158
svn,2010,0.38079
svn,2011,0.43947
svn,2012,0.53536
svn,2013,0.61895
svn,2014,0.67355
svn,2015,0.7243
svn,2016,0.75776
svn,2017,0.85082
svn,2018,0.90301
svn,2019,1.21991
swe,1971,0
swe,1972,0.36937
swe,1973,0.37317
swe,1974,0.32755
swe,1975,0.31402
swe,1976,0.37972
swe,1981,0.58679
swe,1982,0.61909
swe,1983,0.64456
swe,1984,0.68596
swe,1985,0.70309
swe,1986,0.73869
swe,1987,0.74751
swe,1988,0.79052
swe,1989,0.80834
swe,1990,0.88153
swe,1991,0.91397
swe,1992,0.9762
swe,1993,1.12814
swe,1994,1.58881
swe,1995,1.99
swe,1996,2.18783
swe,1997,2.51046
swe,1999,2.97905
swe,2000,3.35978
swe,2001,3.93345
swe,2002,4.61189
swe,2003,5.09635
swe,2004,6.11821
swe,2005,6.57761
swe,2006,7.15071
swe,2007,7.7146
swe,2008,8.38666
swe,2009,8.84227
swe,2010,9.49038
swe,2011,10.147
swe,2012,10.88885
swe,2013,9.69005
swe,2014,9.18705
swe,2015,10.10035
swe,2016,10.4688
swe,2017,10.46957
swe,2018,10.56872
swe,2019,10.98093
swz,1970,76.24937
swz,1971,85.27745
swz,1972,83.35407
swz,1973,83.45289
swz,1974,80.92208
swz,1975,80.41507
swz,1980,79.7579
swz,1981,79.60521
swz,1982,79.56793
swz,1983,79.82076
swz,1984,79.82056
swz,1985,80.11411
swz,1986,79.95303
swz,1987,80.28739
swz,1988,80.54351
swz,1989,80.74867
swz,1991,81.3554
swz,1997,82.11088
swz,1998,0
swz,1999,0
swz,2000,0
swz,2001,1.82729
swz,2002,0
swz,2003,0
swz,2004,0
swz,2005,0
swz,2006,0
swz,2007,0
swz,2009,0.48671
swz,2010,0.23877
swz,2011,1.04914
swz,2012,1.5078
swz,2013,1.67267
swz,2014,1.55051
swz,2015,1.61969
swz,2016,1.67052
swz,2017,1.77342
swz,2019,2.66227
syc,1970,91.24024
syc,1971,91.49395
syc,1972,91.43339
syc,1973,90.52068
syc,1974,88.51762
syc,1980,0
syc,1981,0
syc,1982,0
syc,1983,0
syc,1984,0
syc,1985,0
syc,1986,0
syc,1987,0
syc,1988,0
syc,1989,1.8841
syc,1991,1.28281
syc,1992,1.97362
syc,1993,1.98521
syc,1994,2.29038
syc,1995,2.75164
syc,1996,3.01436
syc,1997,3.51903
syc,1998,3.68659
syc,1999,4.70245
syc,2000,4.3192
syc,2001,3.89491
syc,2002,4.21906
syc,2003,4.68503
syc,2007,6.18231
syc,2008,7.76532
syc,2009,8.16327
syc,2010,8.82353
syc,2011,8.84416
syc,2012,9.98736
syc,2013,10.53905
syc,2014,10.71266
syc,2015,11.10987
syc,2016,10.89153
syc,2017,11.24267
syc,2018,11.64398
syc,2019,12.92764
syc,2020,13.69229
syr,1971,6.05555
syr,1972,5.74642
syr,1973,5.30231
syr,1974,5.12478
syr,1975,5.11675
syr,1976,5.16655
syr,1977,5.29544
syr,1981,4.83103
syr,1982,4.75668
syr,1983,4.5695
syr,1984,4.49595
syr,1985,4.46753
syr,1986,4.46646
syr,1987,4.31475
syr,1988,3.65091
syr,1989,3.54183
syr,1990,3.58396
syr,1991,3.5451
syr,1992,3.6837
syr,1993,3.68952
syr,1994,3.81575
syr,1995,3.91216
syr,1996,3.94757
syr,1997,4.00772
syr,1999,4.18957
syr,2000,4.18015
syr,2001,4.32688
syr,2002,4.42857
syr,2003,4.22411
syr,2004,4.21021
syr,2005,4.42392
syr,2006,4.32595
syr,2007,4.14537
syr,2008,4.26005
syr,2009,4.15299
syr,2010,4.19157
syr,2011,4.24827
syr,2012,4.02327
syr,2013,3.9372
tca,1971,4.02477
tca,1972,3.12674
tca,1997,14.17673
tca,1999,18.0022
tca,2000,17.78989
tca,2001,20.3125
tca,2002,17.92232
tca,2003,24.25414
tca,2004,24.13793
tca,2005,29.86486
tca,2014,27.95618
tca,2018,43.15217
tcd,1971,8.36726
tcd,1972,7.76166
tcd,1974,5.75923
tcd,1975,5.59462
tcd,1976,9.74585
tcd,1977,4.90714
tcd,1985,5.30023
tcd,1986,5.51929
tcd,1990,5.39482
tcd,1991,6.00288
tcd,1992,5.54403
tcd,1994,6.87641
tcd,1995,8.116
tcd,1996,8.04828
tcd,1997,8.28657
tcd,2008,7.46553
tcd,2009,8.57094
tcd,2010,8.44519
tcd,2011,8.86377
tcd,2012,9.50856
tcd,2013,10.41188
tcd,2015,11.29556
tcd,2016,12.18996
tcd,2017,13.82098
tcd,2019,15.20566
tgo,1971,33.9056
tgo,1972,33.38013
tgo,1973,33.55272
tgo,1974,31.98429
tgo,1975,30.00671
tgo,1976,28.57521
tgo,1981,24.14698
tgo,1982,23.65459
tgo,1983,23.01571
tgo,1984,22.66953
tgo,1985,22.40422
tgo,1986,23.36743
tgo,1987,23.25478
tgo,1988,23.48987
tgo,1989,23.78624
tgo,1990,23.8136
tgo,1991,24.94351
tgo,1992,24.59865
tgo,1994,23.82896
tgo,1995,24.87427
tgo,1996,29.0123
tgo,1999,35.56368
tgo,2000,36.92065
tgo,2001,39.71366
tgo,2002,40.86671
tgo,2003,40.72004
tgo,2004,40.17765
tgo,2005,41.73885
tgo,2006,42.76652
tgo,2007,42.23726
tgo,2008,42.91349
tgo,2010,33.73404
tgo,2011,30.32385
tgo,2012,28.29606
tgo,2013,28.37139
tgo,2014,27.42802
tgo,2016,29.16604
tgo,2017,30.17083
tgo,2018,30.85876
tgo,2019,32.26299
tgo,2020,33.1476
tha,1971,14.2422
tha,1975,11.67082
tha,1981,8.42494
tha,1982,8.50335
tha,1984,8.77457
tha,1985,8.79955
tha,1986,8.96016
tha,1987,9.0127
tha,1988,9.23423
tha,1989,9.4745
tha,1990,9.47304
tha,1991,9.64491
tha,1993,10.22187
tha,1994,10.66408
tha,1995,11.30701
tha,1996,12.33002
tha,1997,12.85388
tha,1998,13.29106
tha,1999,12.89747
tha,2000,13.0583
tha,2001,13.57792
tha,2002,14.01935
tha,2004,15.15419
tha,2005,15.80609
tha,2006,16.65137
tha,2007,17.49649
tha,2008,18.00606
tha,2009,18.35815
tha,2010,18.2188
tha,2011,18.92893
tha,2012,19.87041
tha,2013,20.80989
tha,2014,19.98975
tha,2015,20.18191
tha,2016,21.26692
tha,2017,20.75854
tha,2018,21.53314
tha,2019,21.99845
tha,2020,22.21581
tjk,2011,0.90956
tjk,2013,1.30721
tjk,2014,1.3052
tjk,2015,1.29515
tjk,2016,1.25025
tjk,2017,1.1395
tls,2008,13.2968
tls,2009,13.06816
tls,2010,13.48322
tls,2011,13.44642
tls,2012,13.53096
tls,2013,13.14196
tls,2014,12.90762
tls,2015,12.599
tls,2016,12.47597
tls,2017,12.6376
tls,2018,12.90163
tls,2019,12.84671
ton,1971,36.14157
ton,1972,32.54256
ton,1973,27.46285
ton,1974,20.79494
ton,1981,6.15642
ton,1983,7.48974
ton,1984,7.24543
ton,1985,7.31535
ton,1986,6.76443
ton,1990,7.3962
ton,1991,10.28216
ton,1992,7.51591
ton,1993,6.86636
ton,1999,7.06072
ton,2001,9.18805
ton,2004,8.79448
ton,2007,8.89178
ton,2008,9.9718
