geo,time,ny_gns_ictr_gn_zs
mys,2000,39.08795
mys,2001,34.7793
mys,2002,35.02566
mys,2003,36.83501
mys,2004,37.04439
mys,2005,38.51209
mys,2006,39.95428
mys,2007,39.59917
mys,2008,39.70557
mys,2009,34.04223
mys,2010,34.56605
mys,2011,34.90884
mys,2012,32.09993
mys,2013,30.43498
mys,2014,30.37188
mys,2015,29.19573
mys,2016,29.19308
mys,2017,29.15741
mys,2018,26.96805
mys,2019,25.19849
mys,2020,24.46026
nam,1990,37.12578
nam,1991,25.72453
nam,1992,28.58052
nam,1993,25.53178
nam,1994,29.23201
nam,1995,29.59419
nam,1996,27.60839
nam,1997,24.66582
nam,1998,26.33251
nam,1999,24.12594
nam,2000,27.50742
nam,2001,22.40131
nam,2002,25.91042
nam,2003,24.8503
nam,2004,29.91807
nam,2005,31.004
nam,2006,35.80132
nam,2007,29.15724
nam,2008,27.46257
nam,2009,17.0629
nam,2010,19.59099
nam,2011,15.39836
nam,2012,15.59746
nam,2013,19.24878
nam,2014,23.07194
nam,2015,16.31512
nam,2016,6.16565
nam,2017,13.36311
nam,2018,12.09578
nam,2019,12.91519
nam,2020,16.46965
ner,1974,5.43208
ner,1975,7.8174
ner,1976,10.35031
ner,1977,14.02728
ner,1978,21.08404
ner,1979,19.6508
ner,1980,17.35228
ner,1981,10.38906
ner,1982,6.95746
ner,1983,9.20876
ner,1984,2.48006
ner,1985,8.57304
ner,1986,10.00721
ner,1987,4.48697
ner,1988,13.58685
ner,1989,6.7647
ner,1990,6.83515
ner,1991,8.18813
ner,1992,6.05404
ner,1993,5.40992
ner,1994,9.49096
ner,1995,8.44178
ner,1996,13.26487
ner,1997,11.27156
ner,1998,12.96373
ner,1999,10.15299
ner,2000,12.90305
ner,2001,14.58029
ner,2002,13.89089
ner,2003,13.37241
ner,2004,12.21443
ner,2005,19.0228
ner,2006,19.4573
ner,2007,17.60824
ner,2008,20.572
ner,2009,15.61253
ner,2010,23.02048
ner,2011,20.86205
ner,2012,22.54245
ner,2013,23.27857
ner,2014,23.89976
ner,2015,23.03257
ner,2016,20.6379
ner,2017,19.71258
ner,2018,21.95578
ner,2019,23.92067
ner,2020,16.4094
nga,1981,87.93308
nga,1982,85.1293
nga,1983,76.20282
nga,1984,61.40559
nga,1985,49.13479
nga,1986,54.89017
nga,1987,54.05342
nga,1988,48.48836
nga,1989,67.55722
nga,1990,62.35674
nga,1991,59.36071
nga,1992,52.12179
nga,1993,49.56509
nga,1994,43.67704
nga,1995,43.75239
nga,1996,40.39338
nga,1997,43.05094
nga,1998,35.08326
nga,1999,47.42132
nga,2000,55.56988
nga,2001,36.05601
nga,2002,31.10431
nga,2003,29.40223
nga,2004,32.5021
nga,2005,39.18551
nga,2006,50.90393
nga,2007,28.01541
nga,2008,33.45506
nga,2009,26.12992
nga,2010,25.73285
nga,2011,26.71514
nga,2012,34.8317
nga,2013,20.29096
nga,2014,23.23753
nga,2015,17.4616
nga,2016,16.19398
nga,2017,18.84137
nga,2018,20.19421
nga,2019,23.20408
nga,2020,23.73862
nic,1994,-5.31165
nic,1995,3.61123
nic,1996,5.34718
nic,1997,8.02085
nic,1998,12.33635
nic,1999,14.24081
nic,2000,10.79315
nic,2001,10.18672
nic,2002,8.9634
nic,2003,10.05562
nic,2004,13.42156
nic,2005,14.55838
nic,2006,15.62069
nic,2007,15.58086
nic,2008,16.96645
nic,2009,15.08896
nic,2010,16.32783
nic,2011,19.55732
nic,2012,20.05294
nic,2013,18.86769
nic,2014,21.43968
nic,2015,24.42497
nic,2016,23.63939
nic,2017,23.63774
nic,2018,23.16741
nic,2019,24.31422
nic,2020,27.47545
nld,1969,30.78306
nld,1970,30.49183
nld,1971,30.33531
nld,1972,30.62053
nld,1973,31.39534
nld,1974,30.61625
nld,1975,27.09723
nld,1976,27.48847
nld,1977,25.90696
nld,1978,24.58169
nld,1979,24.46116
nld,1980,24.55077
nld,1981,24.85406
nld,1982,24.3429
nld,1983,24.77318
nld,1984,27.33288
nld,1985,25.68686
nld,1986,26.1473
nld,1987,25.70226
nld,1988,27.04351
nld,1989,28.36119
nld,1990,27.46877
nld,1991,26.88599
nld,1992,26.31604
nld,1993,26.43233
nld,1994,27.23333
nld,1995,28.03078
nld,1996,28.30536
nld,1997,28.46066
nld,1998,27.21786
nld,1999,28.18565
nld,2000,28.90013
nld,2001,27.37285
nld,2002,26.26891
nld,2003,26.67164
nld,2004,26.84465
nld,2005,26.06149
nld,2006,28.01962
nld,2007,28.14174
nld,2008,27.20987
nld,2009,26.31601
nld,2010,27.12083
nld,2011,28.26444
nld,2012,28.33679
nld,2013,27.68982
nld,2014,27.17562
nld,2015,28.75468
nld,2016,28.9752
nld,2017,31.18699
nld,2018,31.43922
nld,2019,31.33517
nld,2020,29.23472
nld_curacao,2011,15.87873
nld_curacao,2012,15.981
nld_curacao,2013,18.30843
nld_curacao,2014,17.71641
nld_curacao,2015,19.44634
nld_curacao,2016,18.52824
nor,1975,30.42078
nor,1976,28.84106
nor,1977,26.56291
nor,1978,27.29314
nor,1979,27.61307
nor,1980,31.47865
nor,1981,32.12331
nor,1982,30.72371
nor,1983,31.20919
nor,1984,33.6803
nor,1985,32.67719
nor,1986,27.35088
nor,1987,27.22362
nor,1988,26.92963
nor,1989,27.85589
nor,1990,27.5608
nor,1991,26.31013
nor,1992,25.44182
nor,1993,25.49134
nor,1994,26.27063
nor,1995,27.91463
nor,1996,29.84667
nor,1997,31.53179
nor,1998,28.29626
nor,1999,30.31943
nor,2000,37.05908
nor,2001,36.38204
nor,2002,32.65554
nor,2003,31.40528
nor,2004,33.99878
nor,2005,38.44122
nor,2006,40.29817
nor,2007,39.7121
nor,2008,42.07539
nor,2009,35.33697
nor,2010,36.22105
nor,2011,38.23301
nor,2012,38.7554
nor,2013,37.84657
nor,2014,37.54253
nor,2015,34.18854
nor,2016,31.2009
nor,2017,32.12468
nor,2018,34.7165
nor,2019,31.76279
nor,2020,30.5636
npl,1976,15.26545
npl,1977,17.3692
npl,1978,17.3502
npl,1979,16.39651
npl,1980,17.18593
npl,1981,16.82054
npl,1982,16.31698
npl,1983,14.42753
npl,1984,15.76252
npl,1985,18.62198
npl,1986,15.51956
npl,1987,16.81244
npl,1988,14.85822
npl,1989,13.22162
npl,1990,10.29821
npl,1991,11.67926
npl,1992,15.05042
npl,1993,16.59004
npl,1994,13.95081
npl,1995,20.98175
npl,1996,20.34998
npl,1997,19.08067
npl,1998,20.10378
npl,1999,20.42255
npl,2000,21.6517
npl,2001,18.47901
npl,2002,25.16462
npl,2003,25.16132
npl,2004,27.66262
npl,2005,30.60078
npl,2006,29.28238
npl,2007,30.74493
npl,2008,36.30321
npl,2009,36.81056
npl,2010,37.46413
npl,2011,29.30928
npl,2012,34.31547
npl,2013,36.83419
npl,2014,39.01731
npl,2015,39.52973
npl,2016,34.85073
npl,2017,41.46301
npl,2018,42.32615
npl,2019,41.75561
npl,2020,32.87871
nzl,2000,20.96609
nzl,2001,22.94962
nzl,2002,21.96004
nzl,2003,22.39981
nzl,2004,21.22621
nzl,2005,18.91288
nzl,2006,18.23263
nzl,2007,19.4335
nzl,2008,16.94691
nzl,2009,18.96087
nzl,2010,18.4428
nzl,2011,18.29872
nzl,2012,18.20325
nzl,2013,20.42151
nzl,2014,20.43978
nzl,2015,21.46579
nzl,2016,21.2425
nzl,2017,21.54685
nzl,2018,21.11867
nzl,2019,21.5976
omn,1974,40.8547
omn,1975,44.648
omn,1976,40.69867
omn,1977,44.08434
omn,1978,28.42187
omn,1979,42.18901
omn,1980,40.38637
omn,1981,43.42859
omn,1982,33.90832
omn,1983,33.67332
omn,1984,34.21358
omn,1985,28.67426
omn,1986,17.9926
omn,1987,28.9222
omn,1988,22.25874
omn,1989,27.05708
omn,1990,22.47667
omn,1991,14.26689
omn,1992,13.14896
omn,1993,8.78268
omn,1994,11.00128
omn,1995,10.23402
omn,1996,16.09839
omn,1997,16.79553
omn,1998,12.62384
omn,1999,19.70649
omn,2000,32.83086
omn,2001,28.18915
omn,2002,28.82537
omn,2003,30.69698
omn,2004,31.96472
omn,2005,39.38763
omn,2006,43.15113
omn,2007,40.71389
omn,2008,46.86317
omn,2009,28.9158
omn,2010,33.57863
omn,2011,41.41696
omn,2012,41.30485
omn,2013,39.57701
omn,2014,35.11056
omn,2015,23.13946
omn,2016,19.93379
omn,2017,21.08988
omn,2018,28.63978
omn,2019,23.6777
omn,2020,9.75082
pak,1976,13.2728
pak,1977,15.49082
pak,1978,15.69508
pak,1979,14.26527
pak,1980,16.62047
pak,1981,17.634
pak,1982,17.80732
pak,1983,19.15092
pak,1984,17.29767
pak,1985,14.83899
pak,1986,19.28422
pak,1987,20.83301
pak,1988,17.77941
pak,1989,17.62271
pak,1990,18.47887
pak,1991,21.92566
pak,1992,22.04192
pak,1993,16.61143
pak,1994,19.71993
pak,1995,17.63215
pak,1996,16.1074
pak,1997,16.62295
pak,1998,18.04589
pak,1999,17.19603
pak,2000,19.54759
pak,2001,21.13734
pak,2002,21.9635
pak,2003,22.12409
pak,2004,22.77667
pak,2005,20.16417
pak,2006,18.30159
pak,2007,17.56171
pak,2008,12.91517
pak,2009,15.4629
pak,2010,16.20116
pak,2011,15.69664
pak,2012,14.09793
pak,2013,14.90275
pak,2014,15.52686
pak,2015,16.04458
pak,2016,15.24246
pak,2017,13.26013
pak,2018,12.43189
pak,2019,12.61788
pak,2020,17.27086
pan,1977,27.67462
pan,1978,29.80892
pan,1979,27.03625
pan,1980,24.90457
pan,1981,20.92116
pan,1982,29.65117
pan,1983,25.4134
pan,1984,13.1261
pan,1985,15.95199
pan,1986,15.39012
pan,1987,22.66049
pan,1988,16.12833
pan,1989,2.44637
pan,1990,16.50036
pan,1991,12.55658
pan,1992,17.99742
pan,1993,20.52536
pan,1994,23.57576
pan,1995,23.49073
pan,1996,25.62695
pan,1997,26.95714
pan,1998,21.21595
pan,1999,19.48363
pan,2000,22.94846
pan,2001,20.55249
pan,2002,19.07378
pan,2003,19.03002
pan,2004,16.15869
pan,2005,18.52864
pan,2006,21.38061
pan,2007,28.14476
pan,2008,29.7131
pan,2009,28.73949
pan,2010,24.56888
pan,2011,29.19583
pan,2012,31.58631
pan,2013,32.51757
pan,2014,30.07934
pan,2015,33.76785
pan,2016,31.99891
pan,2017,33.70327
pan,2018,32.2189
pan,2019,31.05524
pan,2020,27.18866
per,1977,12.99279
per,1978,19.2599
per,1979,28.97988
per,1980,30.8626
per,1981,26.53659
per,1982,27.96688
per,1983,23.34711
per,1984,23.88789
per,1985,25.67067
per,1986,16.11587
per,1987,16.52792
per,1988,16.43674
per,1989,18.33514
per,1990,13.90193
per,1991,14.32152
per,1992,13.49194
per,1993,13.81691
per,1994,17.43811
per,1995,17.10478
per,1996,16.75403
per,1997,18.75451
per,1998,18.0556
per,1999,18.72037
per,2000,17.71665
per,2001,16.94117
per,2002,17.32915
per,2003,17.35168
per,2004,18.78642
per,2005,21.04959
per,2006,25.37639
per,2007,26.13579
per,2008,24.4347
per,2009,22.30805
per,2010,24.2255
per,2011,25.58894
per,2012,23.80302
per,2013,23.10491
per,2014,21.6572
per,2015,20.75872
per,2016,20.60797
per,2017,20.69005
per,2018,20.75483
per,2019,20.24591
per,2020,18.58134
phl,1981,30.89638
phl,1982,28.80278
phl,1983,31.33399
phl,1984,24.79348
phl,1985,18.92176
phl,1986,19.23935
phl,1987,22.53706
phl,1988,23.28071
phl,1989,22.8752
phl,1990,22.77522
phl,1991,21.07869
phl,1992,20.51114
phl,1993,20.0526
phl,1994,21.86793
phl,1995,21.3475
phl,1996,21.65583
phl,1997,22.77916
phl,1998,25.99092
phl,1999,31.72415
phl,2000,30.51479
phl,2001,31.59796
phl,2002,32.19911
phl,2003,32.54693
phl,2004,33.13813
phl,2005,34.41284
phl,2006,34.09246
phl,2007,33.72548
phl,2008,32.93682
phl,2009,34.01989
phl,2010,35.74139
phl,2011,33.2829
phl,2012,31.64121
phl,2013,32.52918
phl,2014,33.48819
phl,2015,31.98011
phl,2016,31.55084
phl,2017,31.96253
phl,2018,30.55024
phl,2019,28.86511
phl,2020,23.08286
png,1976,21.33167
png,1977,30.62976
png,1978,27.22083
png,1979,29.10374
png,1980,19.71077
png,1981,11.86272
png,1982,12.41461
png,1983,15.13596
png,1984,18.47007
png,1985,12.81285
png,1986,15.87041
png,1987,14.19851
png,1988,19.06127
png,1989,11.42489
png,1990,17.8052
png,1991,21.83624
png,1992,22.81793
png,1993,27.90895
png,1994,30.2968
png,1995,37.28892
png,1996,28.78273
png,1997,15.87349
png,1998,19.79645
png,1999,20.56635
png,2000,34.62928
png,2001,30.84609
png,2002,24.80885
png,2003,34.41667
png,2004,33.56837
pol,1995,21.38942
pol,1996,20.78294
pol,1997,20.50288
pol,1998,21.42217
pol,1999,20.31763
pol,2000,18.49744
pol,2001,17.2778
pol,2002,15.56398
pol,2003,16.3854
pol,2004,14.8204
pol,2005,17.18526
pol,2006,17.80429
pol,2007,18.90246
pol,2008,18.17711
pol,2009,16.74264
pol,2010,16.32842
pol,2011,17.73845
pol,2012,17.35528
pol,2013,17.8142
pol,2014,18.47065
pol,2015,20.2425
pol,2016,19.98178
pol,2017,20.34191
pol,2018,20.2386
pol,2019,20.90835
pol,2020,20.8622
prt,1975,16.20318
prt,1976,18.16428
prt,1977,21.22952
prt,1978,26.36166
prt,1979,29.09736
prt,1980,27.95125
prt,1981,23.93773
prt,1982,22.65853
prt,1983,22.00311
prt,1984,20.68528
prt,1985,23.33039
prt,1986,27.17941
prt,1987,29.22776
prt,1988,29.25295
prt,1989,29.48768
prt,1990,28.01909
prt,1991,25.19806
prt,1992,25.13525
prt,1993,22.60615
prt,1994,21.59291
prt,1995,24.44416
prt,1996,21.3647
prt,1997,21.65717
prt,1998,22.22163
prt,1999,20.36082
prt,2000,18.24156
prt,2001,18.4381
prt,2002,17.63071
prt,2003,16.57968
prt,2004,15.72872
prt,2005,13.87807
prt,2006,13.15586
prt,2007,13.82985
prt,2008,11.82157
prt,2009,11.39969
prt,2010,10.96379
prt,2011,13.55082
prt,2012,14.12537
prt,2013,15.83042
prt,2014,15.27835
prt,2015,16.07602
prt,2016,16.73237
prt,2017,18.45419
prt,2018,18.79124
prt,2019,18.88279
prt,2020,17.5767
pry,1995,21.94396
pry,1996,22.65929
pry,1997,19.0339
pry,1998,23.51995
pry,1999,22.53936
pry,2000,16.90351
pry,2001,19.90235
pry,2002,29.34714
pry,2003,24.68731
pry,2004,23.11509
pry,2005,23.34194
pry,2006,25.66452
pry,2007,27.10422
pry,2008,24.63221
pry,2009,22.86821
pry,2010,25.31019
pry,2011,26.16208
pry,2012,21.35476
pry,2013,24.94342
pry,2014,23.22824
pry,2015,23.44992
pry,2016,25.51185
pry,2017,25.64988
pry,2018,23.57489
pry,2019,22.51469
pry,2020,23.93908
pse,1995,7.18852
pse,1996,5.44079
pse,1997,5.01157
pse,1998,8.17597
pse,1999,7.77557
pse,2000,10.40932
pse,2001,8.66064
pse,2002,11.71813
pse,2003,1.44191
pse,2004,-6.19927
pse,2005,-0.92099
pse,2006,1.11651
pse,2007,15.02729
pse,2008,24.57785
pse,2009,7.59839
pse,2010,7.25709
pse,2011,-0.45553
pse,2012,6.51288
pse,2013,6.76079
pse,2014,7.36275
pse,2015,10.14636
pse,2016,10.21986
pse,2017,12.69093
pse,2018,13.19491
pse,2019,14.32542
pse,2020,10.32717
qat,2011,65.26156
qat,2012,64.51599
qat,2013,61.45696
qat,2014,58.38233
qat,2015,46.59615
qat,2016,44.3031
qat,2017,47.52011
qat,2018,51.75855
qat,2019,47.33415
qat,2020,42.23712
rou,1990,20.7772
rou,1991,24.90261
rou,1992,22.98054
rou,1993,24.35226
rou,1994,23.357
rou,1995,18.74759
rou,1996,16.13451
rou,1997,15.3485
rou,1998,11.32314
rou,1999,11.65668
rou,2000,16.10682
rou,2001,17.40748
rou,2002,19.01175
rou,2003,16.7133
rou,2004,16.50291
rou,2005,14.64974
rou,2006,17.5783
rou,2007,16.85019
rou,2008,22.3011
rou,2009,22.81448
rou,2010,22.08962
rou,2011,23.38603
rou,2012,22.4499
rou,2013,24.89572
rou,2014,24.62202
rou,2015,24.58361
rou,2016,22.12337
rou,2017,20.62795
rou,2018,18.4675
rou,2019,19.01164
rou,2020,19.68221
rus,1994,29.71441
rus,1995,28.26363
rus,1996,27.4974
rus,1997,22.42674
rus,1998,20.20255
rus,1999,29.40409
rus,2000,37.11697
rus,2001,32.96864
rus,2002,29.33374
rus,2003,29.15863
rus,2004,30.92878
rus,2005,31.3057
rus,2006,31.57973
rus,2007,31.97611
rus,2008,30.92951
rus,2009,21.57753
rus,2010,27.1215
rus,2011,29.63237
rus,2012,28.1053
rus,2013,25.15561
rus,2014,25.34878
rus,2015,27.11747
rus,2016,25.72871
rus,2017,26.37322
rus,2018,29.6724
rus,2019,27.56324
rus,2020,27.74907
rwa,2010,13.50355
rwa,2011,17.4132
rwa,2012,13.86006
rwa,2013,16.80374
rwa,2014,12.06336
rwa,2015,10.07549
rwa,2016,11.04919
rwa,2017,14.82871
rwa,2018,11.33884
rwa,2019,11.51735
rwa,2020,12.23899
sau,1971,43.58057
sau,1972,47.14354
sau,1973,46.25579
sau,1974,74.76287
sau,1975,59.3599
sau,1976,59.83932
sau,1977,48.22568
sau,1978,34.73704
sau,1979,38.83785
sau,1980,51.7469
sau,1981,46.81726
sau,1982,32.32511
sau,1983,22.54566
sau,1984,18.74021
sau,1985,15.42972
sau,1986,12.14014
sau,1987,11.9793
sau,1988,14.99431
sau,1989,12.5019
sau,1990,14.63301
sau,1991,8.41965
sau,1992,16.53364
sau,1993,15.21009
sau,1994,15.31155
sau,1995,19.50443
sau,1996,22.15041
sau,1997,22.77114
sau,1998,16.62099
sau,1999,25.289
sau,2000,30.11646
sau,2001,27.76023
sau,2002,29.07082
sau,2003,34.69726
sau,2004,41.86145
sau,2005,48.25428
sau,2006,48.01696
sau,2007,48.18673
sau,2008,51.83827
sau,2009,35.87628
sau,2010,42.99036
sau,2011,49.87119
sau,2012,48.20894
sau,2013,43.81308
sau,2014,38.09219
sau,2015,24.8466
sau,2016,26.58735
sau,2017,29.90682
sau,2018,32.90499
sau,2019,33.26569
sau,2020,24.71093
sdn,1977,8.33682
sdn,1978,6.89051
sdn,1979,5.15073
sdn,1980,4.58779
sdn,1981,5.16785
sdn,1982,3.91664
sdn,1983,5.07837
sdn,1984,-0.33326
sdn,1985,3.12008
sdn,1986,10.10194
sdn,1987,8.32628
sdn,1988,9.27251
sdn,1989,8.17132
sdn,1990,3.0234
sdn,1991,-0.04283
sdn,1992,4.33447
sdn,1993,3.39679
sdn,1994,6.21598
sdn,1995,3.35839
sdn,1996,0.75682
sdn,1997,7.32325
sdn,1998,8.78108
sdn,1999,6.91051
sdn,2000,18.99136
sdn,2001,24.12242
sdn,2002,23.70956
sdn,2003,25.12884
sdn,2004,27.56158
sdn,2005,22.70734
sdn,2006,22.42495
sdn,2007,25.1092
sdn,2008,26.69832
sdn,2009,27.02107
sdn,2010,20.35493
sdn,2011,20.14776
sdn,2012,18.55012
sdn,2013,22.7858
sdn,2014,36.75036
sdn,2015,37.45435
sdn,2016,36.3987
sdn,2017,39.35185
sdn,2018,33.98605
sdn,2019,37.82955
sdn,2020,32.44469
sen,1974,21.54062
sen,1975,17.79836
sen,1976,15.33243
sen,1977,15.65444
sen,1978,10.08337
sen,1979,9.4061
sen,1980,3.56364
sen,1981,7.65635
sen,1982,8.21817
sen,1983,5.36747
sen,1984,5.14581
sen,1985,5.25491
sen,1986,2.71407
sen,1987,6.13061
sen,1988,2.73953
sen,1989,2.79686
sen,1990,2.64202
sen,1991,3.10021
sen,1992,3.81329
sen,1993,1.53199
sen,1994,5.98487
sen,1995,8.70433
sen,1996,8.07005
sen,1997,10.89186
sen,1998,11.23476
sen,1999,11.70496
sen,2000,11.45033
sen,2001,14.84823
sen,2002,13.22504
sen,2003,14.68667
sen,2004,13.68729
sen,2005,15.44415
sen,2006,13.47351
sen,2007,15.23481
sen,2008,14.95039
sen,2009,15.14348
sen,2010,16.43564
sen,2011,14.61385
sen,2012,16.12057
sen,2013,16.57129
sen,2014,19.37392
sen,2015,21.00298
sen,2016,21.72355
sen,2017,23.19092
sen,2018,23.67774
sgp,1972,26.36165
sgp,1973,25.91656
sgp,1974,26.5632
sgp,1975,29.39067
sgp,1976,30.24423
sgp,1977,30.54955
sgp,1978,32.534
sgp,1979,35.5817
sgp,1980,35.65681
sgp,1981,38.04588
sgp,1982,39.19534
sgp,1983,42.77053
sgp,1984,44.3713
sgp,1985,41.22695
sgp,1986,39.78082
sgp,1987,38.87208
sgp,1988,41.92648
sgp,1989,43.02514
sgp,1990,44.17884
sgp,1991,45.66405
sgp,1992,46.96512
sgp,1993,45.32599
sgp,1994,48.03138
sgp,1995,50.23091
sgp,1996,49.23046
sgp,1997,51.29545
sgp,1998,50.60316
sgp,1999,48.36441
sgp,2000,46.66008
sgp,2001,40.35161
sgp,2002,39.20826
sgp,2003,40.47454
sgp,2004,43.2292
sgp,2005,46.24306
sgp,2006,49.51139
sgp,2007,51.32094
sgp,2008,46.05245
sgp,2009,46.26276
sgp,2010,51.14419
sgp,2011,50.54601
sgp,2012,49.45208
sgp,2013,48.10683
sgp,2014,48.99948
sgp,2015,47.27173
sgp,2016,47.46895
sgp,2017,49.21023
sgp,2018,47.86486
sgp,2019,45.78831
sgp,2020,46.53791
slb,1980,-136.74785
slb,1981,-126.93237
slb,1982,-135.59417
slb,1983,-132.25806
slb,1984,-132.71156
slb,1985,-128.8
slb,1986,-57.55979
slb,1987,-19.76311
slb,1988,-81.26785
slb,1989,-62.84731
slb,1990,-35.86936
slb,1991,-46.72251
slb,1992,-18.59025
slb,1993,-27.85012
slb,1994,-13.65829
slb,1995,-7.67132
slb,1996,-10.68038
slb,1997,-7.61368
slb,1998,7.87158
slb,1999,6.40601
slb,2000,-6.83495
slb,2001,-19.65951
slb,2002,-4.59439
slb,2003,21.31533
slb,2004,18.67062
slb,2005,3.39633
slb,2006,4.76732
slb,2007,3.32094
slb,2008,4.19092
slb,2009,6.90095
slb,2010,3.80136
slb,2011,15.44048
slb,2012,17.38751
slb,2013,12.54166
slb,2014,9.32941
slb,2015,13.32356
slb,2016,12.97291
slb,2017,14.15143
slb,2018,9.27179
slb,2019,2.87198
slb,2020,7.00633
sle,1977,11.36844
sle,1978,19.80111
sle,1979,17.27064
sle,1980,3.00049
sle,1981,3.85919
sle,1982,5.34663
sle,1983,3.92994
sle,1984,11.53176
sle,1985,-0.72664
sle,1986,8.46468
sle,1987,16.21251
sle,1988,16.53874
sle,1989,10.7149
sle,1990,4.49179
sle,1991,7.23429
sle,1992,-3.20562
sle,1993,-0.05217
sle,1994,5.932
sle,1995,-3.53462
sle,1996,2.04071
sle,1997,-3.45527
sle,1998,2.63253
sle,1999,0.74962
sle,2000,-9.79687
sle,2001,-0.51692
sle,2002,2.52989
sle,2003,3.8615
sle,2004,4.9923
sle,2005,7.12048
sle,2006,5.62018
sle,2007,10.97232
sle,2008,9.83426
sle,2009,7.20264
sle,2010,21.2213
sle,2011,0.96586
sle,2012,9.14848
sle,2013,-12.95155
sle,2014,15.49015
sle,2015,-1.48548
sle,2016,-15.11738
sle,2017,-1.37057
sle,2018,-9.9012
sle,2019,-2.46545
sle,2020,0.32342
slv,1976,19.07274
slv,1977,24.96808
slv,1978,17.29698
slv,1979,18.76373
slv,1980,13.62688
slv,1981,6.36702
slv,1982,10.49019
slv,1983,11.06146
slv,1984,10.29989
slv,1985,9.5461
slv,1986,16.45084
slv,1987,16.2685
slv,1988,15.84144
slv,1989,16.52707
slv,1990,11.95427
slv,1991,12.53038
slv,1992,17.02537
slv,1993,18.41601
slv,1994,20.88431
slv,1995,19.39047
slv,1996,14.34971
slv,1997,15.53377
slv,1998,19.30949
slv,1999,17.04514
slv,2000,16.0599
slv,2001,18.79725
slv,2002,16.00007
slv,2003,15.29714
slv,2004,15.98411
slv,2005,17.31132
slv,2006,17.95611
slv,2007,14.02489
slv,2008,11.91226
slv,2009,12.68183
slv,2010,14.19769
slv,2011,12.69557
slv,2012,12.41783
slv,2013,10.59154
slv,2014,12.14036
slv,2015,12.92851
slv,2016,14.4338
slv,2017,15.91568
slv,2018,16.52497
slv,2019,17.11505
slv,2020,19.43337
srb,2007,10.32589
srb,2008,9.23651
srb,2009,14.94833
srb,2010,14.20654
srb,2011,10.71514
srb,2012,11.32985
srb,2013,14.51509
srb,2014,13.65217
srb,2015,17.13107
srb,2016,17.3037
srb,2017,16.62382
srb,2018,19.69915
srb,2019,19.34345
srb,2020,21.25311
ssd,2014,12.39623
ssd,2015,7.04268
sur,2006,47.78548
sur,2007,55.65436
sur,2008,51.79846
sur,2009,52.57829
sur,2010,51.57121
svk,1995,23.71574
svk,1996,22.23981
svk,1997,25.25857
svk,1998,24.77231
svk,1999,24.83207
svk,2000,24.79093
svk,2001,23.94117
svk,2002,24.02855
svk,2003,21.86174
svk,2004,22.02596
svk,2005,24.19319
svk,2006,23.66141
svk,2007,25.81907
svk,2008,24.24512
svk,2009,18.37787
svk,2010,21.40539
svk,2011,22.29856
svk,2012,23.24693
svk,2013,23.66169
svk,2014,23.79044
svk,2015,24.03553
svk,2016,22.21036
svk,2017,22.04618
svk,2018,22.72893
svk,2019,21.4026
svk,2020,18.38103
svn,1995,24.04867
svn,1996,24.4667
svn,1997,25.57568
svn,1998,25.92188
svn,1999,25.25214
svn,2000,25.61362
svn,2001,26.19222
svn,2002,26.03184
svn,2003,25.5539
svn,2004,26.0452
svn,2005,26.80133
svn,2006,28.79082
svn,2007,29.40164
svn,2008,28.15046
svn,2009,22.76425
svn,2010,22.204
svn,2011,21.86448
svn,2012,20.69021
svn,2013,22.21349
svn,2014,24.66982
svn,2015,23.82481
svn,2016,24.06567
svn,2017,26.95997
svn,2018,27.7383
svn,2019,27.11162
svn,2020,27.67363
swe,1970,28.01029
swe,1971,27.25795
swe,1972,26.7013
swe,1973,27.2797
swe,1974,26.12682
swe,1975,26.87259
swe,1976,24.58813
swe,1977,21.31
swe,1978,20.81652
swe,1979,21.45189
swe,1980,22.10075
swe,1981,20.50959
swe,1982,19.40318
swe,1983,21.49292
swe,1984,23.89998
swe,1985,23.73439
swe,1986,24.07269
swe,1987,24.15926
swe,1988,24.88057
swe,1989,25.62637
swe,1990,24.63212
swe,1991,21.57734
swe,1992,18.78255
swe,1993,16.87551
swe,1994,20.32122
swe,1995,23.23654
swe,1996,23.18977
swe,1997,23.72301
swe,1998,24.75779
swe,1999,25.70198
swe,2000,26.79832
swe,2001,27.19881
swe,2002,26.35973
swe,2003,27.32733
swe,2004,27.63708
swe,2005,28.00077
swe,2006,30.34821
swe,2007,31.60829
swe,2008,30.97152
swe,2009,26.70976
swe,2010,28.37015
swe,2011,28.45197
swe,2012,27.07405
swe,2013,26.73637
swe,2014,26.99501
swe,2015,27.26574
swe,2016,26.9457
swe,2017,28.02594
swe,2018,28.0451
swe,2019,29.47983
swe,2020,29.4745
swz,1974,57.46217
swz,1990,18.67606
swz,1991,18.6048
swz,1992,16.3136
swz,1993,13.50323
swz,1994,18.31391
swz,1995,14.80315
swz,1996,12.90291
swz,1997,15.95289
swz,1998,13.03991
swz,1999,12.31469
swz,2000,20.60904
swz,2001,25.07162
swz,2002,22.67966
swz,2003,21.748
swz,2004,18.59437
swz,2005,21.79875
swz,2006,19.28067
swz,2007,21.39659
swz,2008,13.60705
swz,2009,9.25875
swz,2010,7.9546
swz,2011,4.0995
swz,2012,18.85578
swz,2013,23.64863
swz,2014,24.59746
swz,2015,23.56733
swz,2016,20.23406
swz,2017,17.38897
swz,2018,17.27922
swz,2019,17.3103
swz,2020,16.9365
