geo,time,dc_dac_jpnl_cd
mus,1982,439999.99762
mus,1983,189999.99762
mus,1984,3690000.05722
mus,1985,699999.98808
mus,1986,5210000.03815
mus,1987,6409999.84741
mus,1988,3329999.92371
mus,1989,15140000.34332
mus,1990,6530000.20981
mus,1991,5440000.05722
mus,1992,939999.99762
mus,1993,569999.99285
mus,1994,39999.99911
mus,1995,7530000.20981
mus,1996,4800000.19073
mus,1997,3460000.03815
mus,1998,5650000.09537
mus,1999,2720000.02861
mus,2000,2130000.11444
mus,2001,1299999.95232
mus,2002,689999.99762
mus,2003,2920000.07629
mus,2004,1529999.97139
mus,2005,16549999.23706
mus,2006,4010000.22888
mus,2007,2769999.98093
mus,2008,360000.01431
mus,2009,-2069999.93324
mus,2010,-2849999.90463
mus,2011,-2440000.05722
mus,2012,1070000.05245
mus,2013,-639999.98569
mus,2014,660000.02623
mus,2015,-469999.99881
mus,2016,1379999.99523
mus,2017,-250000
mus,2018,3740000.00954
mus,2019,1070000.05245
mwi,1971,59999.99866
mwi,1972,109999.9994
mwi,1973,119999.99732
mwi,1974,439999.99762
mwi,1975,500000
mwi,1976,709999.97854
mwi,1977,1129999.99523
mwi,1978,2730000.01907
mwi,1979,6860000.13351
mwi,1980,11550000.19073
mwi,1981,9899999.61853
mwi,1982,5659999.84741
mwi,1983,5110000.13351
mwi,1984,6400000.09537
mwi,1985,4880000.11444
mwi,1986,16100000.38147
mwi,1987,51520000.45776
mwi,1988,38130001.06812
mwi,1989,21569999.69482
mwi,1990,41950000.76294
mwi,1991,17530000.68665
mwi,1992,23680000.30518
mwi,1993,24129999.16077
mwi,1994,100250000
mwi,1995,47299999.23706
mwi,1996,64000000
mwi,1997,35139999.38965
mwi,1998,47409999.84741
mwi,1999,34040000.91553
mwi,2000,38529998.7793
mwi,2001,18290000.91553
mwi,2002,18809999.46594
mwi,2003,31409999.84741
mwi,2004,18959999.08447
mwi,2005,19700000.76294
mwi,2006,23379999.16077
mwi,2007,40290000.91553
mwi,2008,30790000.91553
mwi,2009,35799999.23706
mwi,2010,69459999.08447
mwi,2011,28870000.83923
mwi,2012,54939998.62671
mwi,2013,34419998.16895
mwi,2014,42450000.76294
mwi,2015,26629999.16077
mwi,2016,20520000.45776
mwi,2017,41099998.47412
mwi,2018,20989999.77112
mwi,2019,50840000.15259
mys,1960,39999.99911
mys,1961,50000.00075
mys,1962,70000.0003
mys,1963,180000.00715
mys,1964,209999.99344
mys,1965,239999.99464
mys,1966,379999.99523
mys,1967,579999.98331
mys,1968,1529999.97139
mys,1969,12359999.65668
mys,1970,2220000.02861
mys,1971,12340000.15259
mys,1972,12989999.77112
mys,1973,15449999.80927
mys,1974,36259998.32153
mys,1975,63270000.45776
mys,1976,33959999.08447
mys,1977,29450000.76294
mys,1978,48000000
mys,1979,74620002.74658
mys,1980,65629997.25342
mys,1981,64720001.2207
mys,1982,75319999.69482
mys,1983,92300003.05176
mys,1984,245130004.88281
mys,1985,125589996.33789
mys,1986,37770000.45776
mys,1987,276390014.64844
mys,1988,24829999.92371
mys,1989,79629997.25342
mys,1990,372630004.88281
mys,1991,199839996.33789
mys,1992,157119995.11719
mys,1993,-22180000.30518
mys,1994,5320000.17166
mys,1995,64830001.83105
mys,1996,-482510009.76562
mys,1997,-258880004.88281
mys,1998,179100006.10352
mys,1999,122610000.61035
mys,2000,23940000.53406
mys,2001,13109999.65668
mys,2002,54150001.52588
mys,2003,79150001.52588
mys,2004,256500000
mys,2005,-2140000.1049
mys,2006,201699996.94824
mys,2007,222970001.2207
mys,2008,113830001.83106
mys,2009,91779998.7793
mys,2010,-53159999.84741
mys,2011,-14750000
mys,2012,-5210000.03815
mys,2013,-160460006.71387
mys,2014,-30420000.07629
mys,2015,-48330001.83105
mys,2016,-94379997.25342
mys,2017,-89629997.25342
mys,2018,-98250000
mys,2019,-72239997.86377
nam,1990,189999.99762
nam,1991,1519999.98093
nam,1992,6130000.11444
nam,1993,14279999.73297
nam,1994,9779999.73297
nam,1995,20840000.15259
nam,1996,4739999.77112
nam,1997,4940000.05722
nam,1998,3009999.99046
nam,1999,4329999.92371
nam,2000,5429999.82834
nam,2001,3210000.03815
nam,2002,3150000.09537
nam,2003,819999.99285
nam,2004,1200000.04768
nam,2005,389999.98569
nam,2006,1009999.99046
nam,2007,5739999.77112
nam,2008,9659999.84741
nam,2009,39819999.69482
nam,2010,40590000.15259
nam,2011,25260000.22888
nam,2012,-6659999.84741
nam,2013,-4329999.92371
nam,2014,-3559999.94278
nam,2015,-3849999.90463
nam,2016,-5639999.86649
nam,2017,-4599999.90463
nam,2018,-6550000.19073
nam,2019,-4820000.17166
ncl,1975,29999.99933
ncl,1976,79999.99821
ncl,1977,70000.0003
ncl,1978,29999.99933
ncl,1980,-19999.99955
ncl,1981,-9999.99978
ncl,1982,-9999.99978
ncl,1983,-189999.99762
ncl,1984,9999.99978
ncl,1986,50000.00075
ncl,1987,19999.99955
ncl,1988,39999.99911
ncl,1989,109999.9994
ncl,1990,560000.00238
ncl,1991,19999.99955
ncl,1992,100000.00149
ncl,1993,70000.0003
ncl,1994,150000.00596
ncl,1995,100000.00149
ncl,1996,119999.99732
ncl,1997,90000.00358
ncl,1998,200000.00298
ncl,1999,29999.99933
ner,1965,9999.99978
ner,1967,19999.99955
ner,1971,9999.99978
ner,1974,660000.02623
ner,1976,2369999.88556
ner,1977,10409999.84741
ner,1978,9789999.96185
ner,1979,16500000
ner,1980,6340000.15259
ner,1981,1049999.95232
ner,1982,7309999.94278
ner,1983,8539999.96185
ner,1984,3509999.99046
ner,1985,9289999.96185
ner,1986,5650000.09537
ner,1987,23670000.07629
ner,1988,41819999.69482
ner,1989,289999.99166
ner,1990,36909999.84741
ner,1991,33110000.61035
ner,1992,21700000.76294
ner,1993,28629999.16077
ner,1994,41529998.7793
ner,1995,20010000.22888
ner,1996,4809999.94278
ner,1997,13640000.34332
ner,1998,11359999.65668
ner,1999,15930000.30518
ner,2000,15029999.73297
ner,2001,13039999.96185
ner,2002,13289999.96185
ner,2003,13659999.84741
ner,2004,14079999.92371
ner,2005,23680000.30518
ner,2006,12090000.15259
ner,2007,28280000.68665
ner,2008,16930000.30518
ner,2009,35060001.37329
ner,2010,25159999.84741
ner,2011,15859999.65668
ner,2012,17860000.61035
ner,2013,34470001.2207
ner,2014,32049999.23706
ner,2015,27690000.53406
ner,2016,10739999.77112
ner,2017,14550000.19073
ner,2018,12359999.65668
ner,2019,13390000.34332
nga,1962,70000.0003
nga,1963,19999.99955
nga,1964,70000.0003
nga,1965,50000.00075
nga,1966,159999.99642
nga,1967,79999.99821
nga,1968,119999.99732
nga,1969,170000.00179
nga,1970,4679999.82834
nga,1971,7610000.13351
nga,1972,159999.99642
nga,1973,769999.98093
nga,1974,3160000.08583
nga,1975,27309999.46594
nga,1976,8869999.88556
nga,1977,10859999.65668
nga,1978,9720000.26703
nga,1979,1450000.04768
nga,1980,250000
nga,1981,19999.99955
nga,1982,3670000.07629
nga,1983,17790000.91553
nga,1984,660000.02623
nga,1985,1720000.02861
nga,1986,12970000.26703
nga,1987,17959999.08447
nga,1988,53770000.45776
nga,1989,165869995.11719
nga,1990,78739997.86377
nga,1991,19590000.15259
nga,1992,42549999.23706
nga,1993,1210000.03815
nga,1994,-9380000.11444
nga,1995,13300000.19073
nga,1996,-2049999.95232
nga,1997,639999.98569
nga,1998,-10850000.38147
nga,1999,2190000.05722
nga,2000,2630000.11444
nga,2001,8880000.11444
nga,2002,19100000.38147
nga,2003,6400000.09537
nga,2004,8670000.07629
nga,2005,69160003.66211
nga,2006,1631609985.35156
nga,2007,26840000.15259
nga,2008,28959999.08447
nga,2009,28879999.16077
nga,2010,23870000.83923
nga,2011,39200000.76294
nga,2012,48119998.93188
nga,2013,40130001.06812
nga,2014,35150001.52588
nga,2015,85319999.69482
nga,2016,16000000
nga,2017,22940000.53406
nga,2018,13250000
nga,2019,15170000.07629
nic,1970,19999.99955
nic,1971,19999.99955
nic,1972,300000.01192
nic,1973,699999.98808
nic,1974,70000.0003
nic,1975,129999.99523
nic,1976,140000.0006
nic,1977,159999.99642
nic,1978,340000.00358
nic,1979,5489999.77112
nic,1980,2269999.98093
nic,1981,-2660000.08583
nic,1982,280000.00119
nic,1983,50000.00075
nic,1984,50000.00075
nic,1985,59999.99866
nic,1986,159999.99642
nic,1987,289999.99166
nic,1988,409999.99642
nic,1989,449999.98808
nic,1990,930000.00715
nic,1991,48049999.23706
nic,1992,54060001.37329
nic,1993,41250000
nic,1994,54689998.62671
nic,1995,51869998.93188
nic,1996,70529998.7793
nic,1997,49020000.45776
nic,1998,29030000.68665
nic,1999,44840000.15259
nic,2000,76470001.2207
nic,2001,61950000.76294
nic,2002,31420000.07629
nic,2003,24379999.16077
nic,2004,29930000.30518
nic,2005,49229999.54224
nic,2006,35930000.30518
nic,2007,30639999.38965
nic,2008,43770000.45776
nic,2009,17389999.38965
nic,2010,34369998.93188
nic,2011,19979999.54224
nic,2012,40580001.83105
nic,2013,19120000.83923
nic,2014,13109999.65668
nic,2015,16469999.31335
nic,2016,22569999.69482
nic,2017,15310000.41962
nic,2018,12539999.96185
nic,2019,16329999.92371
npl,1960,9999.99978
npl,1961,9999.99978
npl,1962,29999.99933
npl,1963,29999.99933
npl,1964,19999.99955
npl,1965,90000.00358
npl,1966,70000.0003
npl,1967,70000.0003
npl,1968,79999.99821
npl,1969,180000.00715
npl,1970,219999.99881
npl,1971,569999.99285
npl,1972,779999.97139
npl,1973,1250000
npl,1974,1490000.00954
npl,1975,2700000.04768
npl,1976,2710000.03815
npl,1977,4710000.03815
npl,1978,9529999.73297
npl,1979,19659999.84741
npl,1980,24260000.22888
npl,1981,33069999.69482
npl,1982,35220001.2207
npl,1983,28309999.46594
npl,1984,28520000.45776
npl,1985,50740001.67847
npl,1986,68059997.55859
npl,1987,76769996.64307
npl,1988,62349998.47412
npl,1989,77389999.38965
npl,1990,55169998.16895
npl,1991,127550003.05176
npl,1992,106669998.16894
npl,1993,110889999.38965
npl,1994,118750000
npl,1995,127599998.47412
npl,1996,88790000.91553
npl,1997,86139999.38965
npl,1998,56889999.38965
npl,1999,65589996.33789
npl,2000,99930000.30518
npl,2001,84389999.38965
npl,2002,97449996.94824
npl,2003,60610000.61035
npl,2004,56430000.30518
npl,2005,63380001.06812
npl,2006,41659999.84741
npl,2007,48639999.38965
npl,2008,33930000.30518
npl,2009,45279998.7793
npl,2010,81209999.08447
npl,2011,67330001.83105
npl,2012,47540000.91553
npl,2013,40770000.45776
npl,2014,56369998.93188
npl,2015,48819999.69482
npl,2016,65129997.25342
npl,2017,97410003.66211
npl,2018,107069999.69482
npl,2019,126519996.64307
nru,1981,29999.99933
nru,1982,9999.99978
nru,1983,19999.99955
nru,1984,9999.99978
nru,1987,9999.99978
nru,1988,29999.99933
nru,1989,9999.99978
nru,1990,19999.99955
nru,1991,59999.99866
nru,1992,50000.00075
nru,1993,50000.00075
nru,1994,79999.99821
nru,1995,370000.00477
nru,1996,540000.02146
nru,1997,409999.99642
nru,1998,200000.00298
nru,1999,4449999.80927
nru,2000,2250000
nru,2001,79999.99821
nru,2002,219999.99881
nru,2003,219999.99881
nru,2004,270000.01073
nru,2005,1240000.00954
nru,2006,479999.98927
nru,2007,1509999.99046
nru,2008,1490000.00954
nru,2009,2470000.02861
nru,2010,1639999.98569
nru,2011,1820000.05245
nru,2012,1740000.00954
nru,2013,389999.98569
nru,2014,1409999.96662
nru,2015,2690000.05722
nru,2016,2190000.05722
nru,2017,439999.99762
nru,2018,300000.01192
nru,2019,8390000.34332
omn,1975,9999.99978
omn,1976,19999.99955
omn,1977,9999.99978
omn,1978,140000.0006
omn,1979,310000.00238
omn,1980,550000.01192
omn,1981,1299999.95232
omn,1982,2259999.99046
omn,1983,2119999.88556
omn,1984,1360000.01431
omn,1985,2200000.04768
omn,1986,1460000.03815
omn,1987,610000.01431
omn,1988,1970000.02861
omn,1989,6070000.17166
omn,1990,3390000.1049
omn,1991,3970000.02861
omn,1992,3980000.01907
omn,1993,4690000.05722
omn,1994,7829999.92371
omn,1995,9479999.54224
omn,1996,9930000.30518
omn,1997,7329999.92371
omn,1998,8140000.34332
omn,1999,9010000.22888
omn,2000,11220000.26703
omn,2001,11579999.92371
omn,2002,3700000.04768
omn,2003,2690000.05722
omn,2004,5309999.94278
omn,2005,3720000.02861
omn,2006,1500000
omn,2007,899999.97616
omn,2008,449999.98808
omn,2009,699999.98808
omn,2010,1500000
pak,1960,200000.00298
pak,1961,170000.00179
pak,1962,1370000.00477
pak,1963,11319999.69482
pak,1964,16239999.77112
pak,1965,32689998.62671
pak,1966,21319999.69482
pak,1967,26440000.53406
pak,1968,41669998.16895
pak,1969,23319999.69482
pak,1970,39549999.23706
pak,1971,35029998.7793
pak,1972,5969999.79019
pak,1973,14279999.73297
pak,1974,25309999.46594
pak,1975,18530000.68665
pak,1976,17520000.45776
pak,1977,28719999.31335
pak,1978,46889999.38965
pak,1979,168339996.33789
pak,1980,112419998.16894
pak,1981,117720001.2207
pak,1982,95279998.7793
pak,1983,72769996.64307
pak,1984,67029998.7793
pak,1985,93309997.55859
pak,1986,151559997.55859
pak,1987,126690002.44141
pak,1988,302179992.67578
pak,1989,177449996.94824
pak,1990,193550003.05176
pak,1991,127360000.61035
pak,1992,173330001.83105
pak,1993,188490005.49316
pak,1994,271040008.54492
pak,1995,241020004.27246
pak,1996,282209991.45508
pak,1997,92160003.66211
pak,1998,491540008.54492
pak,1999,169729995.72754
pak,2000,280359985.35156
pak,2001,211410003.66211
pak,2002,301119995.11719
pak,2003,266220001.2207
pak,2004,134110000.61035
pak,2005,73779998.7793
pak,2006,225020004.27246
pak,2007,53240001.67847
pak,2008,34240001.67847
pak,2009,131429992.67578
pak,2010,207889999.38965
pak,2011,530159973.14453
pak,2012,256359985.35156
pak,2013,172970001.2207
pak,2014,244300003.05176
pak,2015,99569999.69482
pak,2016,192649993.89648
pak,2017,-73360000.61035
pak,2018,-137449996.94824
pak,2019,-134490005.49316
pan,1966,9999.99978
pan,1967,9999.99978
pan,1969,9999.99978
pan,1970,9999.99978
pan,1971,9999.99978
pan,1973,250000
pan,1974,340000.00358
pan,1975,270000.01073
pan,1976,709999.97854
pan,1977,289999.99166
pan,1978,330000.01311
pan,1979,1259999.99046
pan,1980,1639999.98569
pan,1981,5250000
pan,1982,4369999.88556
pan,1983,4239999.77112
pan,1984,4849999.90463
pan,1985,4070000.17166
pan,1986,5730000.01907
pan,1987,5550000.19073
pan,1988,4519999.98093
pan,1989,2849999.90463
pan,1990,2329999.92371
pan,1991,5800000.19073
pan,1992,61439998.62671
pan,1993,16870000.83923
pan,1994,18600000.38147
pan,1995,15130000.11444
pan,1996,37669998.16895
pan,1997,42639999.38965
pan,1998,9119999.88556
pan,1999,4099999.90463
pan,2000,3009999.99046
pan,2001,3500000
pan,2002,5300000.19073
pan,2003,8369999.88556
pan,2004,6210000.03815
pan,2005,2109999.8951
pan,2006,2089999.91417
pan,2007,1980000.01907
pan,2008,4110000.13351
pan,2009,33509998.32153
pan,2010,101830001.83106
pan,2011,63180000.30518
pan,2012,14010000.22888
pan,2013,159999.99642
pan,2014,-10260000.22888
pan,2015,-11260000.22888
pan,2016,-9279999.73297
pan,2017,-6000000
pan,2018,-2029999.97139
pan,2019,-6269999.98093
per,1960,9999.99978
per,1961,19999.99955
per,1962,19999.99955
per,1963,39999.99911
per,1964,70000.0003
per,1965,59999.99866
per,1966,39999.99911
per,1967,129999.99523
per,1968,109999.9994
per,1969,150000.00596
per,1970,740000.00954
per,1971,750000
per,1972,8250000
per,1973,35150001.52588
per,1974,23209999.08447
per,1975,9649999.61853
per,1976,4900000.09537
per,1977,610000.01431
per,1978,11500000
per,1979,30399999.61853
per,1980,11060000.41962
per,1981,18790000.91553
per,1982,12939999.58038
per,1983,45080001.83105
per,1984,24850000.38147
per,1985,21450000.76294
per,1986,32270000.45776
per,1987,37549999.23706
per,1988,28440000.53406
per,1989,27860000.61035
per,1990,39790000.91553
per,1991,352850006.10352
per,1992,154800003.05176
per,1993,130600006.10352
per,1994,54549999.23706
per,1995,66139999.38965
per,1996,56369998.93188
per,1997,38419998.16895
per,1998,80129997.25342
per,1999,189130004.88281
per,2000,191679992.67578
per,2001,156520004.27246
per,2002,119580001.83106
per,2003,104900001.52588
per,2004,89800003.05176
per,2005,43470001.2207
per,2006,-479999.98927
per,2007,39810001.37329
per,2008,-17909999.84741
per,2009,-36770000.45776
per,2010,-711609985.35156
per,2011,76250000
per,2012,-6530000.20981
per,2013,-40200000.76294
per,2014,-24590000.15259
per,2015,-39479999.54224
per,2016,-55970001.2207
per,2017,-463429992.67578
per,2018,-2890000.1049
per,2019,-13489999.77112
phl,1960,27850000.38147
phl,1961,8539999.96185
phl,1962,7019999.98093
phl,1963,10750000
phl,1964,21350000.38147
phl,1965,35299999.23706
phl,1966,30500000
phl,1967,61540000.91553
phl,1968,27760000.22888
phl,1969,49209999.08447
phl,1970,19229999.54224
phl,1971,29629999.16077
phl,1972,103489997.86377
phl,1973,141580001.83105
phl,1974,73319999.69482
phl,1975,70330001.83105
phl,1976,75540000.91553
phl,1977,30610000.61035
phl,1978,66470001.2207
phl,1979,89160003.66211
phl,1980,94400001.52588
phl,1981,210050003.05176
phl,1982,136380004.88281
phl,1983,147020004.27246
phl,1984,160070007.32422
phl,1985,240000000
phl,1986,437950012.20703
phl,1987,379380004.88281
phl,1988,534719970.70312
phl,1989,403750000
phl,1990,647450012.20703
phl,1991,458920013.42773
phl,1992,1030670043.94531
phl,1993,758390014.64844
phl,1994,591599975.58594
phl,1995,416130004.88281
phl,1996,414450012.20703
phl,1997,318989990.23438
phl,1998,297549987.79297
phl,1999,412980010.98633
phl,2000,304480010.98633
phl,2001,298220001.2207
phl,2002,318019989.01367
phl,2003,528780029.29688
phl,2004,211380004.88281
phl,2005,276429992.67578
phl,2006,263579986.57227
phl,2007,222160003.66211
phl,2008,-280720001.2207
phl,2009,-8359999.65668
phl,2010,-87730003.35693
phl,2011,-561090026.85547
phl,2012,-418809997.55859
phl,2013,-401500000
phl,2014,-92589996.33789
phl,2015,70300003.05176
phl,2016,-210600006.10352
phl,2017,-141710006.71387
phl,2018,68489997.86377
phl,2019,498470001.2207
plw,1994,7199999.80927
plw,1995,9500000
plw,1996,3990000.00954
plw,1997,13800000.19073
plw,1998,10470000.26703
plw,1999,12109999.65668
plw,2000,24079999.92371
plw,2001,14060000.41962
plw,2002,16569999.69482
plw,2003,10710000.03815
plw,2004,4460000.03815
plw,2005,9340000.15259
plw,2006,9340000.15259
plw,2007,6659999.84741
plw,2008,12729999.54224
plw,2009,6070000.17166
plw,2010,9579999.92371
plw,2011,3779999.97139
plw,2012,7679999.82834
plw,2013,16209999.08447
plw,2014,7039999.96185
plw,2015,3509999.99046
plw,2016,10479999.54224
plw,2017,12970000.26703
plw,2018,14819999.69482
plw,2019,18399999.61853
png,1969,9999.99978
png,1970,9999.99978
png,1971,39999.99911
png,1972,100000.00149
png,1973,189999.99762
png,1974,2470000.02861
png,1975,839999.97377
png,1976,6610000.13351
png,1977,-2160000.08583
png,1978,-899999.97616
png,1979,4480000.01907
png,1980,1799999.95232
png,1981,2390000.1049
png,1982,3690000.05722
png,1983,3500000
png,1984,6179999.82834
png,1985,3950000.04768
png,1986,10430000.30518
png,1987,17649999.61853
png,1988,41150001.52588
png,1989,39590000.15259
png,1990,38090000.15259
png,1991,42299999.23706
png,1992,87889999.38965
png,1993,27350000.38147
png,1994,21829999.92371
png,1995,46110000.61035
png,1996,96169998.16895
png,1997,49209999.08447
png,1998,47270000.45776
png,1999,37139999.38965
png,2000,55819999.69482
png,2001,26180000.30518
png,2002,4400000.09537
png,2003,-3140000.1049
png,2004,-6050000.19073
png,2005,-5159999.84741
png,2006,-8970000.26703
png,2007,-10630000.11444
png,2008,-82569999.69482
png,2009,-4159999.84741
png,2010,22209999.08447
png,2011,11720000.26703
png,2012,-1090000.03338
png,2013,-7159999.84741
png,2014,9279999.73297
png,2015,3700000.04768
png,2016,44400001.52588
png,2017,21190000.53406
png,2018,44099998.47412
png,2019,52990001.67847
pol,1990,149839996.33789
pol,1991,3230000.01907
pol,1992,83489997.86377
pol,1993,94849998.47412
pol,1994,92849998.47412
pol,1995,103160003.66211
pol,1996,89209999.08447
pol,1997,4769999.98093
pol,1998,2500000
pol,1999,-2609999.8951
pol,2000,-3430000.06676
pol,2001,-3930000.06676
pol,2002,-3839999.91417
pol,2003,-3569999.93324
pol,2004,-4010000.22888
pry,1960,3089999.91417
pry,1961,730000.01907
pry,1962,-409999.99642
pry,1963,-409999.99642
pry,1964,-370000.00477
pry,1965,-490000.00954
pry,1966,-490000.00954
pry,1967,-430000.00715
pry,1968,-449999.98808
pry,1969,-479999.98927
pry,1970,100000.00149
pry,1971,300000.01192
pry,1972,340000.00358
pry,1973,490000.00954
pry,1974,949999.98808
pry,1975,319999.99285
pry,1976,6539999.96185
pry,1977,14729999.54224
pry,1978,12520000.45776
pry,1979,7239999.77112
pry,1980,16450000.76294
pry,1981,23129999.16077
pry,1982,30450000.76294
pry,1983,21760000.22888
pry,1984,23020000.45776
pry,1985,18850000.38147
pry,1986,34049999.23706
pry,1987,39279998.7793
pry,1988,43580001.83105
pry,1989,72529998.7793
pry,1990,26370000.83923
pry,1991,49919998.16895
pry,1992,50959999.08447
pry,1993,78480003.35693
pry,1994,70309997.55859
pry,1995,77599998.47412
pry,1996,41180000.30518
pry,1997,31399999.61853
pry,1998,21020000.45776
pry,1999,32759998.32153
pry,2000,51509998.32153
pry,2001,34770000.45776
pry,2002,26819999.69482
pry,2003,20219999.31335
pry,2004,-3279999.97139
pry,2005,27469999.31335
pry,2006,25920000.07629
pry,2007,28899999.61853
pry,2008,30850000.38147
pry,2009,37310001.37329
pry,2010,-3730000.01907
pry,2011,-23530000.68665
pry,2012,-19250000
pry,2013,-11649999.61853
pry,2014,-16399999.61853
pry,2015,-6260000.22888
pry,2016,-3700000.04768
pry,2017,-11359999.65668
pry,2018,10579999.92371
pry,2019,26709999.08447
pse,1995,3700000.04768
pse,1996,7510000.22888
pse,1997,45459999.08447
pse,1998,46299999.23706
pse,1999,56080001.83105
pse,2000,61150001.52588
pse,2001,21520000.45776
pse,2002,12750000
pse,2003,4460000.03815
pse,2004,9000000
pse,2005,5800000.19073
pse,2006,78230003.35693
pse,2007,48680000.30518
pse,2008,30299999.23706
pse,2009,76690002.44141
pse,2010,78550003.05176
pse,2011,75110000.61035
pse,2012,73050003.05176
pse,2013,50060001.37329
pse,2014,41619998.93188
pse,2015,66470001.2207
pse,2016,56750000
pse,2017,46939998.62671
pse,2018,48330001.83105
pse,2019,52000000
pyf,1980,9999.99978
pyf,1982,9999.99978
pyf,1984,129999.99523
pyf,1985,119999.99732
pyf,1986,180000.00715
pyf,1987,319999.99285
pyf,1988,39999.99911
pyf,1989,140000.0006
pyf,1990,100000.00149
pyf,1991,140000.0006
pyf,1992,170000.00179
pyf,1993,140000.0006
pyf,1994,59999.99866
pyf,1999,9999.99978
qat,1970,9999.99978
qat,1975,29999.99933
qat,1976,90000.00358
qat,1977,109999.9994
qat,1978,70000.0003
qat,1979,59999.99866
qat,1980,109999.9994
qat,1981,150000.00596
qat,1982,209999.99344
qat,1983,70000.0003
qat,1984,29999.99933
qat,1985,180000.00715
qat,1986,790000.02146
qat,1987,980000.01907
qat,1988,460000.00834
qat,1989,2460000.03815
qat,1990,720000.02861
qat,1991,560000.00238
qat,1992,620000.00477
qat,1993,360000.01431
qat,1994,779999.97139
qat,1995,800000.01192
qat,1996,589999.97377
qat,1997,19999.99955
qat,1999,29999.99933
qat,2000,50000.00075
qat,2001,9999.99978
qat,2002,19999.99955
qat,2003,50000.00075
qat,2004,29999.99933
rou,1990,230000.00417
rou,1991,750000
rou,1992,1779999.97139
rou,1993,4070000.17166
rou,1994,6559999.94278
rou,1995,8310000.41962
rou,1996,6219999.79019
rou,1997,5909999.84741
rou,1998,9310000.41962
rou,1999,18340000.15259
rou,2000,19500000
rou,2001,9670000.07629
rou,2002,29579999.92371
rou,2003,70930000.30518
rou,2004,34240001.67847
rus,1992,54220001.2207
rus,1993,1740000.00954
rus,1994,12020000.45776
rus,1995,3849999.90463
rus,1996,5409999.84741
rus,1997,5559999.94278
rus,1998,3259999.99046
rus,1999,500000
rus,2000,6469999.79019
rus,2001,4460000.03815
rus,2002,5309999.94278
rus,2003,4889999.86649
rus,2004,4820000.17166
rwa,1970,19999.99955
rwa,1971,19999.99955
rwa,1972,39999.99911
rwa,1973,9999.99978
rwa,1974,9999.99978
rwa,1975,720000.02861
rwa,1976,2779999.97139
rwa,1977,370000.00477
rwa,1978,2019999.98093
rwa,1979,5170000.07629
rwa,1980,5139999.86649
rwa,1981,4409999.84741
rwa,1982,3200000.04768
rwa,1983,5849999.90463
rwa,1984,3069999.93324
rwa,1985,1639999.98569
rwa,1986,9260000.22888
rwa,1987,7579999.92371
rwa,1988,9979999.54224
rwa,1989,16520000.45776
rwa,1990,13829999.92371
rwa,1991,8840000.15259
rwa,1992,16379999.16077
rwa,1993,14939999.58038
rwa,1994,16469999.31335
rwa,1995,1500000
rwa,1996,550000.01192
rwa,1997,8130000.11444
rwa,1998,9029999.73297
rwa,1999,7949999.80927
rwa,2000,3349999.90463
rwa,2001,1039999.96185
rwa,2002,400000.00596
rwa,2003,660000.02623
rwa,2004,860000.01431
rwa,2005,2849999.90463
rwa,2006,12739999.77112
rwa,2007,19530000.68665
rwa,2008,17750000
rwa,2009,21340000.15259
rwa,2010,22819999.69482
rwa,2011,24379999.16077
rwa,2012,32790000.91553
rwa,2013,49860000.61035
rwa,2014,22610000.61035
rwa,2015,16389999.38965
rwa,2016,27399999.61853
rwa,2017,43319999.69482
rwa,2018,37750000
rwa,2019,78690002.44141
sau,1962,19999.99955
sau,1963,9999.99978
sau,1965,9999.99978
sau,1967,9999.99978
sau,1968,9999.99978
sau,1969,19999.99955
sau,1970,39999.99911
sau,1971,19999.99955
sau,1972,29999.99933
sau,1973,109999.9994
sau,1974,610000.01431
sau,1975,370000.00477
sau,1976,349999.99404
sau,1977,460000.00834
sau,1978,1580000.04292
sau,1979,5880000.11444
sau,1980,5920000.07629
sau,1981,5780000.20981
sau,1982,25799999.23706
sau,1983,30799999.23706
sau,1984,21700000.76294
sau,1985,10880000.11444
sau,1986,13479999.54224
sau,1987,2869999.88556
sau,1988,6449999.80927
sau,1989,3849999.90463
sau,1990,7079999.92371
sau,1991,6429999.82834
sau,1992,41819999.69482
sau,1993,15470000.26703
sau,1994,8130000.11444
sau,1995,8279999.73297
sau,1996,9850000.38147
sau,1997,-4780000.20981
sau,1998,9180000.30518
sau,1999,13880000.11444
sau,2000,13880000.11444
sau,2001,7190000.05722
sau,2002,9039999.96185
sau,2003,4409999.84741
sau,2004,-209999.99344
sau,2005,5179999.82834
sau,2006,4610000.13351
sau,2007,-154039993.28613
sdn,1961,19999.99955
sdn,1962,9999.99978
sdn,1963,29999.99933
sdn,1964,29999.99933
sdn,1965,29999.99933
sdn,1966,39999.99911
sdn,1967,39999.99911
sdn,1968,19999.99955
sdn,1969,19999.99955
sdn,1970,39999.99911
sdn,1971,50000.00075
sdn,1972,39999.99911
sdn,1973,90000.00358
sdn,1974,119999.99732
sdn,1975,250000
sdn,1976,340000.00358
sdn,1977,2009999.99046
sdn,1978,23170000.07629
sdn,1979,21540000.91553
sdn,1980,10920000.07629
sdn,1981,7570000.17166
sdn,1982,9920000.07629
sdn,1983,25510000.22888
sdn,1984,28780000.68665
sdn,1985,25819999.69482
sdn,1986,32720001.2207
sdn,1987,77699996.94824
sdn,1988,59569999.69482
sdn,1989,41799999.23706
sdn,1990,38939998.62671
