geo,time,ne_con_totl_kd_zg
prt,1993,0.80549
prt,1994,1.75171
prt,1995,0.68482
prt,1996,3.3786
prt,1997,3.16806
prt,1998,5.19016
prt,1999,4.87804
prt,2000,3.82023
prt,2001,1.486
prt,2002,1.58059
prt,2003,0.15178
prt,2004,2.60721
prt,2005,1.85115
prt,2006,1.09685
prt,2007,2.07893
prt,2008,1.21967
prt,2009,-1.24995
prt,2010,1.50009
prt,2011,-3.66703
prt,2012,-4.93003
prt,2013,-1.27749
prt,2014,1.71682
prt,2015,1.77709
prt,2016,2.1834
prt,2017,1.69714
prt,2018,2.19705
prt,2019,3.03235
prt,2020,-5.54605
pry,1963,5.20911
pry,1964,3.22432
pry,1965,2.28025
pry,1966,0.5925
pry,1967,8.73002
pry,1968,4.64097
pry,1969,3.91449
pry,1970,5.4837
pry,1971,5.22452
pry,1972,4.33401
pry,1973,1.47297
pry,1974,8.44134
pry,1975,11.06646
pry,1976,4.16197
pry,1977,12.82926
pry,1978,7.61654
pry,1979,0.4989
pry,1980,14.57871
pry,1981,10.41786
pry,1982,5.41002
pry,1983,-0.2177
pry,1984,3.08083
pry,1985,2.60445
pry,1986,2.40302
pry,1987,7.49325
pry,1988,2.69429
pry,1989,0.30578
pry,1990,9.76856
pry,1991,3.96085
pry,1992,3.70409
pry,1993,3.89514
pry,1994,5.2335
pry,1995,3.13307
pry,1996,1.05329
pry,1997,2.43659
pry,1998,-0.01599
pry,1999,-1.06458
pry,2000,-1.85079
pry,2001,3.19354
pry,2002,-2.65335
pry,2003,6.21098
pry,2004,4.82004
pry,2005,2.19888
pry,2006,4.06821
pry,2007,4.6198
pry,2008,5.75535
pry,2009,2.17725
pry,2010,9.05838
pry,2011,5.25551
pry,2012,3.31648
pry,2013,3.90644
pry,2014,6.78783
pry,2015,2.47548
pry,2016,3.3005
pry,2017,4.46981
pry,2018,4.17806
pry,2019,2.20506
pry,2020,-2.19009
pse,1995,8.3754
pse,1996,1.21593
pse,1997,12.81994
pse,1998,10.50482
pse,1999,6.97903
pse,2000,-5.37152
pse,2001,-3.63001
pse,2002,-10.43043
pse,2003,11.85824
pse,2004,14.7976
pse,2005,11.78019
pse,2006,-3.05718
pse,2007,6.0596
pse,2008,1.2174
pse,2009,6.90009
pse,2010,3.69254
pse,2011,17.43343
pse,2012,8.07252
pse,2013,-1.69407
pse,2014,2.36049
pse,2015,4.14604
pse,2016,8.27442
pse,2017,-3.72981
pse,2018,2.27142
pse,2019,2.60406
pse,2020,-10.12188
qat,2017,-0.96742
qat,2018,1.84089
qat,2019,5.16676
qat,2020,-3.94985
rou,1991,-11.79019
rou,1992,-5.58577
rou,1993,1.2436
rou,1994,3.78979
rou,1995,9.50162
rou,1996,6.44957
rou,1997,-3.36039
rou,1998,4.03518
rou,1999,-1.13948
rou,2000,0.93509
rou,2001,5.94351
rou,2002,5.30569
rou,2003,4.694
rou,2004,13.03664
rou,2005,10.5238
rou,2006,7.85424
rou,2007,11.64528
rou,2008,8.18183
rou,2009,-5.89527
rou,2010,-4.30744
rou,2011,0.61615
rou,2012,2.92922
rou,2013,0.0515
rou,2014,4.49802
rou,2015,4.08634
rou,2016,6.52474
rou,2017,9.52743
rou,2018,6.8076
rou,2019,4.63521
rou,2020,-3.75824
rus,1991,-6.52271
rus,1992,-5.39629
rus,1993,-0.72944
rus,1994,0.21858
rus,1995,-2.40573
rus,1996,-1.95716
rus,1997,2.80017
rus,1998,-2.09996
rus,1999,-1.19997
rus,2000,5.59989
rus,2001,6.79993
rus,2002,7.00003
rus,2003,6.09989
rus,2004,9.39996
rus,2005,9.09999
rus,2006,9.50009
rus,2007,11.19993
rus,2008,8.60004
rus,2009,-3.89992
rus,2010,3.49993
rus,2011,5.3
rus,2012,6.16206
rus,2013,3.78485
rus,2014,0.88732
rus,2015,-7.96852
rus,2016,-1.53238
rus,2017,3.40008
rus,2018,3.4647
rus,2019,2.939
rus,2020,-5.21206
rwa,1961,-4.11401
rwa,1962,15.85145
rwa,1963,-6.62518
rwa,1964,-18.57557
rwa,1965,8.24311
rwa,1966,9.2766
rwa,1967,7.62001
rwa,1968,7.29922
rwa,1969,13.17335
rwa,1970,2.89226
rwa,1971,1.05009
rwa,1972,-1.37142
rwa,1973,-1.58923
rwa,1974,4.31972
rwa,1975,-5.41048
rwa,1976,15.89645
rwa,1977,4.96987
rwa,1978,9.70917
rwa,1979,13.08713
rwa,1980,7.53599
rwa,1981,7.32768
rwa,1982,-3.76601
rwa,1983,12.0828
rwa,1984,-12.86536
rwa,1985,-0.05501
rwa,1986,11.49645
rwa,1987,-3.22522
rwa,1988,9.51447
rwa,1989,1.4982
rwa,1990,-0.06803
rwa,1991,12.2475
rwa,1992,3.69304
rwa,1993,-5.62025
rwa,1994,-28.08437
rwa,1995,3.62695
rwa,1996,9.75064
rwa,1997,16.46205
rwa,1998,5.54028
rwa,1999,18.93739
rwa,2000,10.89057
rwa,2001,4.97759
rwa,2002,13.66292
rwa,2003,-2.45081
rwa,2004,7.14021
rwa,2005,8.81377
rwa,2006,10.09418
rwa,2007,2.3379
rwa,2008,7.01568
rwa,2009,10.15167
rwa,2010,6.2328
rwa,2011,8.24068
rwa,2012,7.85171
rwa,2013,3.51372
rwa,2014,8.49241
rwa,2015,10.90319
rwa,2016,4.96422
rwa,2017,0.6352
rwa,2018,10.22185
rwa,2019,7.47153
rwa,2020,-3.78674
sau,2001,1.34437
sau,2002,0.83478
sau,2003,4.25695
sau,2004,7.32362
sau,2005,9.44093
sau,2006,9.60137
sau,2007,7.94042
sau,2008,8.5282
sau,2009,5.50482
sau,2010,2.81014
sau,2011,7.45324
sau,2012,10.169
sau,2013,6.45691
sau,2014,8.64949
sau,2015,3.0074
sau,2016,-6.85046
sau,2017,3.25396
sau,2018,3.41615
sau,2019,1.42208
sau,2020,-2.48378
sdn,1961,-2.78943
sdn,1962,4.54546
sdn,1963,-0.58295
sdn,1964,2.02784
sdn,1965,8.02204
sdn,1966,-6.86082
sdn,1967,-2.78516
sdn,1968,0.88525
sdn,1969,-3.64534
sdn,1970,5.87839
sdn,1971,4.86891
sdn,1972,-8.3152
sdn,1973,-3.21583
sdn,1974,18.02363
sdn,1975,15.38578
sdn,1976,16.47244
sdn,1977,13.42889
sdn,1978,-2.98743
sdn,1979,-4.28497
sdn,1980,5.26044
sdn,1981,6.70706
sdn,1982,7.45833
sdn,1983,3.52929
sdn,1984,-1.61231
sdn,1985,-4.80476
sdn,1986,-7.47097
sdn,1987,-2.27523
sdn,1988,4.73121
sdn,1989,3.04402
sdn,1990,2.27418
sdn,1991,8.68769
sdn,1992,5.22908
sdn,1993,6.1781
sdn,1994,3.82786
sdn,1995,0.12277
sdn,1996,2.61004
sdn,1997,5.8235
sdn,1998,5.22257
sdn,1999,4.14286
sdn,2000,-2.06164
sdn,2001,10.83321
sdn,2002,2.7061
sdn,2003,5.23184
sdn,2004,12.94653
sdn,2005,6.33877
sdn,2006,7.69389
sdn,2007,2.0492
sdn,2008,3.4247
sdn,2009,3.15346
sdn,2010,7.41201
sdn,2011,-11.43281
sdn,2012,-7.28932
sdn,2013,6.01041
sdn,2014,7.6474
sdn,2015,3.11983
sdn,2016,4.75002
sdn,2017,1.98273
sdn,2018,-2.49742
sdn,2019,-2.19043
sdn,2020,-3.70009
sen,1961,0.37603
sen,1962,0.29373
sen,1963,6.12787
sen,1964,3.44059
sen,1965,-2.71191
sen,1966,3.67716
sen,1967,0.88251
sen,1968,0.50811
sen,1969,-11.06657
sen,1970,7.73018
sen,1971,1.56394
sen,1972,-0.87149
sen,1973,-0.54416
sen,1974,4.09789
sen,1975,7.38433
sen,1976,10.81336
sen,1977,1.18186
sen,1978,3.58549
sen,1979,5.25134
sen,1980,1.78676
sen,1981,-0.54197
sen,1982,7.59237
sen,1983,-1.5325
sen,1984,3.18863
sen,1985,0.22235
sen,1986,9.2836
sen,1987,3.83969
sen,1988,2.94768
sen,1989,2.89342
sen,1990,-0.12519
sen,1991,1.59412
sen,1992,2.24531
sen,1993,4.1484
sen,1994,-4.32591
sen,1995,2.7725
sen,1996,2.56841
sen,1997,1.5704
sen,1998,6.72422
sen,1999,14.15154
sen,2000,2.96148
sen,2001,5.18657
sen,2002,1.67669
sen,2003,4.61376
sen,2004,3.01343
sen,2005,3.77695
sen,2006,4.74252
sen,2007,4.0834
sen,2008,3.39065
sen,2009,2.99706
sen,2010,2.25267
sen,2011,1.51281
sen,2012,2.86744
sen,2013,2.84772
sen,2014,4.75254
sen,2015,4.64244
sen,2016,5.12863
sen,2017,4.73979
sen,2018,4.54012
sen,2019,3.74849
sen,2020,3.48449
slb,1981,-1.79613
slb,1982,-1.66619
slb,1983,3.88548
slb,1984,0.1781
slb,1985,-3.13465
slb,1986,-24.98068
slb,1987,-20.15194
slb,1988,53.89453
slb,1989,-7.85916
slb,1990,5.62948
slb,1991,-11.69251
slb,1992,-7.33967
slb,1993,25.03947
slb,1994,13.2274
slb,1995,1.4684
slb,1996,-16.76131
slb,1997,-0.011
slb,1998,-29.73479
slb,1999,3.91543
slb,2000,-8.18387
slb,2001,-4.89166
slb,2002,-7.35243
slb,2003,-13.45007
slb,2004,5.63926
slb,2005,12.77506
slb,2006,13.20687
slb,2007,10.26173
slb,2008,-0.37632
slb,2009,6.01482
slb,2010,7.09881
slb,2011,2.31606
slb,2012,-4.43972
slb,2013,10.77084
slb,2014,-0.15359
slb,2015,1.46728
slb,2016,9.34111
slb,2017,-1.34386
slb,2018,3.75135
slb,2019,13.63968
slb,2020,2.06308
sle,1981,-2.48303
sle,1982,0.72591
sle,1983,-6.44121
sle,1984,-3.005
sle,1985,-3.73463
sle,1986,-1.38836
sle,1987,7.18763
sle,1988,-0.81218
sle,1989,-2.45957
sle,1990,-8.77197
sle,1991,2.18697
sle,1992,-12.08957
sle,1993,7.07403
sle,1994,-16.21916
sle,1995,17.39346
sle,1996,7.47168
sle,1997,-18.32113
sle,1998,-3.01071
sle,1999,-4.05164
sle,2000,6.87128
sle,2001,25.85769
sle,2002,24.29686
sle,2003,6.05605
sle,2004,2.69334
sle,2005,2.16239
sle,2006,1.95832
sle,2007,7.40993
sle,2008,8.91002
sle,2009,9.97381
sle,2010,-11.69009
sle,2011,30.2013
sle,2012,7.86363
sle,2013,26.98296
sle,2014,-15.42048
sle,2015,1.4211
sle,2016,11.19611
sle,2017,-0.65301
sle,2018,14.45058
sle,2019,4.47075
sle,2020,3.90274
slv,1966,8.43609
slv,1967,5.03735
slv,1968,1.00371
slv,1969,2.98483
slv,1970,6.04292
slv,1971,1.93893
slv,1972,5.81814
slv,1973,7.57872
slv,1974,1.07968
slv,1975,1.22879
slv,1976,11.79747
slv,1977,11.70918
slv,1978,2.2521
slv,1979,-8.79966
slv,1980,-10.82828
slv,1981,-9.12495
slv,1982,-7.89955
slv,1983,1.35035
slv,1984,3.02136
slv,1985,2.65254
slv,1986,0.02222
slv,1987,0.90321
slv,1988,1.6212
slv,1989,1.30072
slv,1990,14.95935
slv,1991,0.91928
slv,1992,7.01981
slv,1993,5.40242
slv,1994,5.96585
slv,1995,6.42099
slv,1996,2.04953
slv,1997,1.63963
slv,1998,-0.38819
slv,1999,2.5318
slv,2000,2.27094
slv,2001,1.94784
slv,2002,0.97375
slv,2003,0.89195
slv,2004,1.77088
slv,2005,3.96429
slv,2006,4.57154
slv,2007,5.94361
slv,2008,0.44463
slv,2009,-5.6287
slv,2010,1.11128
slv,2011,3.03376
slv,2012,2.97333
slv,2013,3.46122
slv,2014,-0.25987
slv,2015,2.81685
slv,2016,1.44561
slv,2017,1.38923
slv,2018,1.35291
slv,2019,2.79492
slv,2020,-7.88503
smr,2016,-0.60959
smr,2017,-0.99251
smr,2018,-0.85581
smr,2019,1.52066
som,1961,-1.51772
som,1962,16.3935
som,1963,-2.4027
som,1964,-2.79983
som,1965,-17.8512
som,1966,13.92206
som,1967,6.29562
som,1968,-0.80884
som,1969,-1.31577
som,1970,4.44076
som,1971,8.12162
som,1972,-6.01749
som,1973,5.84469
som,1974,-17.6929
som,1975,35.54643
som,1976,-4.93228
som,1977,49.65887
som,1978,-6.32657
som,1979,10.66129
som,1980,-16.66467
som,1981,14.62384
som,1982,6.98146
som,1983,-2.27395
som,1984,0.19186
som,1985,0.91436
som,1986,6.52385
som,1987,0.24938
som,1988,-5.47634
som,1989,9.8744
srb,1996,2.65977
srb,1997,5.74949
srb,1998,3.58303
srb,1999,-8.02989
srb,2000,6.50622
srb,2001,3.03877
srb,2002,9.28822
srb,2003,2.93587
srb,2004,11.6495
srb,2005,1.16338
srb,2006,9.8642
srb,2007,6.36415
srb,2008,4.31678
srb,2009,-3.05461
srb,2010,-0.51028
srb,2011,1.44538
srb,2012,-1.30714
srb,2013,-1.76869
srb,2014,0.09854
srb,2015,-1.2285
srb,2016,1.54305
srb,2017,2.34362
srb,2018,3.23306
srb,2019,3.3543
srb,2020,-1.05176
ssd,2009,-0.10848
ssd,2010,16.29515
ssd,2011,-7.79476
ssd,2012,1.63104
ssd,2013,5.76913
ssd,2014,-1.81957
ssd,2015,-15.88311
svk,1993,4.66002
svk,1994,-2.66552
svk,1995,4.87916
svk,1996,7.57087
svk,1997,2.60621
svk,1998,4.64612
svk,1999,-2.65006
svk,2000,2.60883
svk,2001,4.80975
svk,2002,4.72366
svk,2003,2.26183
svk,2004,3.86438
svk,2005,4.87467
svk,2006,6.73754
svk,2007,5.91347
svk,2008,6.83818
svk,2009,1.29934
svk,2010,1.13698
svk,2011,-2.02682
svk,2012,-0.19839
svk,2013,-0.53688
svk,2014,2.34542
svk,2015,3.39938
svk,2016,3.38438
svk,2017,3.71116
svk,2018,3.02286
svk,2019,3.1443
svk,2020,-0.72606
svn,1991,-8.36316
svn,1992,-3.1281
svn,1993,11.58219
svn,1994,3.53259
svn,1995,7.42297
svn,1996,2.75214
svn,1997,3.23693
svn,1998,3.12717
svn,1999,6.07158
svn,2000,0.80032
svn,2001,2.86327
svn,2002,2.60124
svn,2003,3.2914
svn,2004,2.80477
svn,2005,2.2652
svn,2006,1.78381
svn,2007,5.26049
svn,2008,3.4573
svn,2009,2.06623
svn,2010,0.7251
svn,2011,0.5515
svn,2012,-2.23294
svn,2013,-3.41879
svn,2014,1.13898
svn,2015,2.10967
svn,2016,3.9245
svn,2017,1.51461
svn,2018,3.42123
svn,2019,4.06795
svn,2020,-3.75446
swe,1971,0.79231
swe,1972,3.10004
swe,1973,2.58676
swe,1974,3.26903
swe,1975,3.41595
swe,1976,3.90171
swe,1977,0.32633
swe,1978,0.69595
swe,1979,3.24273
swe,1980,0.15387
swe,1981,1.77753
swe,1982,0.82722
swe,1983,-1.26715
swe,1984,1.88494
swe,1985,2.26295
swe,1986,3.68962
swe,1987,3.68174
swe,1988,2.19005
swe,1989,1.54629
swe,1990,0.49648
swe,1991,1.61884
swe,1992,-0.18127
swe,1993,-1.8136
swe,1994,0.80197
swe,1995,0.74337
swe,1996,1.13043
swe,1997,1.81113
swe,1998,3.49109
swe,1999,3.28712
swe,2000,3.26382
swe,2001,0.61426
swe,2002,2.21391
swe,2003,1.25762
swe,2004,1.75119
swe,2005,2.13302
swe,2006,2.51229
swe,2007,2.78353
swe,2008,0.72098
swe,2009,1.46634
swe,2010,3.16105
swe,2011,1.59959
swe,2012,0.85972
swe,2013,1.72172
swe,2014,2.29528
swe,2015,3.29901
swe,2016,2.81385
swe,2017,1.69949
swe,2018,1.47524
swe,2019,0.55561
swe,2020,-3.44075
swz,1981,-4.59192
swz,1982,9.45652
swz,1983,-0.19499
swz,1984,0.68682
swz,1985,-9.54334
swz,1986,-12.6836
swz,1987,0.66567
swz,1988,-11.8183
swz,1989,6.97694
swz,1990,23.53659
swz,1991,5.08273
swz,1992,11.65519
swz,1993,10.96188
swz,1994,-8.46877
swz,1995,17.93195
swz,1996,15.19915
swz,1997,-0.42792
swz,1998,6.00038
swz,1999,9.47685
swz,2000,10.97324
swz,2001,2.10242
swz,2002,4.68658
swz,2003,5.65051
swz,2004,2.52481
swz,2005,8.85501
swz,2006,4.58694
swz,2007,2.08757
swz,2008,3.9782
swz,2009,5.85911
swz,2010,5.01936
swz,2011,3.33652
swz,2012,0.68811
swz,2013,2.30043
swz,2014,2.02043
swz,2015,2.35763
swz,2016,0.07515
swz,2017,4.65804
swz,2018,-0.15959
swz,2019,-1.64611
swz,2020,1.98589
sxm,2012,-2.36848
sxm,2013,7.82195
sxm,2014,6.53957
sxm,2015,-9.6
sxm,2016,2.4
sxm,2017,2.3
sxm,2018,5.3
syc,1986,-14.21815
syc,1987,7.1072
syc,1988,3.1928
syc,1989,-0.80645
syc,1990,26.58849
syc,1991,-0.56832
syc,1992,20.23954
syc,1993,12.31294
syc,1994,-10.43333
syc,1995,9.61339
syc,1996,2.0515
syc,1997,6.26883
syc,1998,8.75469
syc,1999,-14.67759
syc,2000,-18.4651
syc,2001,5.7282
syc,2002,-1.88694
syc,2003,0.70012
syc,2013,-13.83407
syc,2014,36.38886
syc,2015,2.13546
syc,2016,4.30352
syc,2017,8.63889
syr,1971,11.90043
syr,1972,20.70682
syr,1973,-12.78877
syr,1974,41.13399
syr,1975,8.71229
syr,1976,4.82509
syr,1977,11.69495
syr,1978,8.3884
syr,1979,3.27929
syr,1980,8.12245
syr,1981,3.31261
syr,1982,-4.49153
syr,1983,-0.39033
syr,1984,-9.07852
syr,1985,22.86677
syr,1986,-7.92425
syr,1987,17.81556
syr,1988,13.94871
syr,1989,-12.53158
syr,1990,-3.04429
syr,1991,3.19986
syr,1992,13.79435
syr,1993,3.35489
syr,1994,-2.59692
syr,1995,7.35825
syr,1996,5.22515
syr,1997,1.05411
syr,1998,5.34109
syr,1999,-4.12393
syr,2000,0.25294
syr,2001,-4.02503
syr,2002,5.49336
syr,2003,11.97259
syr,2004,11.95479
syr,2005,17.19632
syr,2006,-10.41255
syr,2007,15.34189
syr,2008,11.72778
syr,2009,0.62071
syr,2010,4.80708
syr,2011,8.89867
syr,2012,-18.69215
syr,2013,-29.84365
syr,2014,-4.67587
syr,2015,-19.75807
syr,2016,-3.13081
syr,2017,-4.02815
syr,2018,-19.48742
syr,2019,-7.09877
tcd,1986,-5.14267
tcd,1987,-7.19682
tcd,1988,15.38745
tcd,1989,0.42048
tcd,1990,-5.4075
tcd,1991,8.47967
tcd,1992,5.78366
tcd,1993,-18.10747
tcd,1994,6.86927
tcd,1995,-2.22387
tcd,1996,-5.42543
tcd,1997,7.35245
tcd,1998,8.5671
tcd,1999,5.68775
tcd,2000,-6.48282
tcd,2001,11.92143
tcd,2002,61.25364
tcd,2003,-33.20183
tcd,2008,5.52666
tcd,2009,12.42087
tcd,2010,5.95607
tcd,2011,2.8017
tcd,2012,9.29374
tcd,2013,9.83456
tcd,2014,6.63279
tcd,2015,-8.34446
tcd,2016,-5.45386
tcd,2017,0.53391
tcd,2018,0.21306
tcd,2019,1.409
tcd,2020,0.62546
tgo,1961,7.99473
tgo,1962,0.94443
tgo,1963,9.51493
tgo,1964,-0.74777
tgo,1965,5.92666
tgo,1966,19.48602
tgo,1967,10.18212
tgo,1968,7.62159
tgo,1969,7.00408
tgo,1970,4.56208
tgo,1971,-33.3786
tgo,1972,9.78744
tgo,1973,6.67955
tgo,1974,9.96362
tgo,1975,-12.37035
tgo,1976,39.98739
tgo,1977,2.82297
tgo,1978,-5.67706
tgo,1979,9.68929
tgo,1980,5.41139
tgo,1981,2.93437
tgo,1982,5.17629
tgo,1983,-8.2739
tgo,1984,13.45256
tgo,1985,11.09126
tgo,1986,-1.45264
tgo,1987,-3.99946
tgo,1988,11.15231
tgo,1989,3.72287
tgo,1990,-2.19201
tgo,1991,5.60342
tgo,1992,1.26739
tgo,1993,-18.54544
tgo,1994,4.15417
tgo,1995,8.33442
tgo,1996,22.93437
tgo,1997,6.3846
tgo,1998,8.02058
tgo,1999,0.4811
tgo,2000,-2.01698
tgo,2001,2.83275
tgo,2002,1.40409
tgo,2003,5.14741
tgo,2004,-1.52732
tgo,2005,-1.31946
tgo,2006,5.04434
tgo,2007,3.63044
tgo,2008,3.01596
tgo,2009,2.75429
tgo,2010,6.85521
tgo,2011,8.23098
tgo,2012,0.79565
tgo,2013,5.54921
tgo,2014,6.87679
tgo,2015,7.2641
tgo,2016,3.30174
tgo,2017,2.26768
tgo,2018,5.65523
tgo,2019,1.78392
tgo,2020,-0.09591
tha,2003,6.92127
tjk,1994,-34.86051
tjk,1995,1.00949
tjk,1996,-29.63465
tjk,1997,33.54377
tjk,1998,10.611
tjk,1999,-7.53546
tjk,2000,16.78259
tjk,2001,5.5855
tjk,2002,7.88215
tjk,2003,6.41385
tjk,2004,6.02727
tjk,2005,5.68464
tjk,2006,5.37887
tjk,2007,5.10432
tjk,2008,4.85643
tjk,2009,4.63151
tjk,2010,4.42649
tjk,2011,4.23886
tjk,2012,4.06649
tjk,2013,3.90758
tls,2001,23.68065
tls,2002,-1.52537
tls,2003,-17.35301
tls,2004,-12.46656
tls,2005,-12.31496
tls,2006,5.12388
tls,2007,21.45235
tls,2008,4.42083
tls,2009,16.85435
tls,2010,2.83335
tls,2011,-4.09606
tls,2012,-0.45003
tls,2013,-5.2833
tls,2014,8.5576
tls,2015,1.1238
tls,2016,1.67538
tls,2017,-1.24775
tls,2018,0.76136
tls,2019,3.45712
tls,2020,0.86416
ton,2012,0.9081
ton,2013,4.39719
ton,2014,1.57757
ton,2015,6.72301
ton,2016,5.02327
ton,2017,1.27018
ton,2018,3.67713
ton,2019,2.23695
ton,2020,-0.54921
tun,1966,1.77954
tun,1967,0.29699
tun,1968,2.67456
tun,1969,7.8891
tun,1970,13.90015
tun,1971,5.82557
tun,1972,12.84115
tun,1973,12.86969
tun,1974,4.35308
tun,1975,15.8059
tun,1976,4.94539
tun,1977,9.03936
tun,1978,5.32901
tun,1979,5.11916
tun,1980,12.2361
tun,1981,7.34597
tun,1982,3.43153
tun,1983,4.59678
tun,1984,5.76679
tun,1985,2.55188
tun,1986,1.51924
tun,1987,1.34059
tun,1988,1.30143
tun,1989,0.08091
tun,1990,7.59624
tun,1991,2.01614
tun,1992,6.05466
tun,1993,3.56132
tun,1994,3.22321
tun,1995,3.00762
tun,1996,4.13857
tun,1997,4.84905
tun,1998,5.39806
tun,1999,5.20122
tun,2000,5.47353
tun,2001,9.86094
tun,2002,4.10016
tun,2003,5.19986
tun,2004,5
tun,2005,4.37493
tun,2006,5.00068
tun,2007,5.49255
tun,2008,4.7062
tun,2009,4.04815
tun,2010,36.27668
tun,2011,4.57836
tun,2012,4.57825
tun,2013,3.61745
tun,2014,3.83692
tun,2015,3.17993
tun,2016,2.93672
tun,2017,2.22685
tun,2018,2.05939
tur,1988,0.91167
tur,1989,-0.79077
tur,1990,12.43221
tur,1991,2.24548
tur,1992,3.37126
tur,1993,8.04813
tur,1994,-5.08167
tur,1995,5.76301
tur,1996,8.49936
tur,1997,7.8323
tur,1998,1.58041
tur,1999,0.53173
tur,2000,4.52991
tur,2001,-5.46868
tur,2002,4.28463
tur,2003,6.69225
tur,2004,9.03864
tur,2005,5.84252
tur,2006,4.76335
tur,2007,5.5805
tur,2008,0.86484
tur,2009,-1.47966
tur,2010,8.97149
tur,2011,10.10252
tur,2012,3.77596
tur,2013,7.62679
tur,2014,3.12716
tur,2015,5.05417
tur,2016,4.80135
tur,2017,5.75726
tur,2018,1.66318
tur,2019,1.99486
tur,2020,3.02392
tza,1991,4.26542
tza,1992,-0.12991
tza,1993,-0.68242
tza,1994,-0.00366
tza,1995,2.34498
tza,1996,1.45554
tza,1997,7.46947
tza,1998,12.88057
tza,1999,4.2704
tza,2000,1.29682
tza,2001,3.1919
tza,2002,6.93479
tza,2003,4.63312
tza,2004,7.09345
tza,2005,8.99543
tza,2006,9.23456
tza,2007,6.03147
tza,2008,-0.72136
tza,2009,2.30133
tza,2010,10.12168
tza,2011,10.46734
tza,2012,-1.04296
tza,2013,4.08913
tza,2014,3.72253
tza,2015,7.6162
tza,2016,2.30853
tza,2017,2.11209
tza,2018,6.39439
tza,2019,3.03239
tza,2020,1.77739
uga,1983,7.92141
uga,1984,-2.23762
uga,1985,-3.19543
uga,1986,0.03533
uga,1987,4.12326
uga,1988,7.01809
uga,1989,5.28846
uga,1990,6.49368
uga,1991,4.56578
uga,1992,2.96679
uga,1993,7.09661
uga,1994,5.35138
uga,1995,14.70183
uga,1996,7.12536
uga,1997,3.04325
uga,1998,7.01581
uga,1999,6.60699
uga,2000,0.9023
uga,2001,3.87133
uga,2002,8.52233
uga,2003,3.85521
uga,2004,2.66303
uga,2005,5.24296
uga,2006,11.08272
uga,2007,7.66342
uga,2008,0.8431
uga,2009,16.51998
uga,2010,5.23458
uga,2011,10.01738
uga,2012,3.5804
uga,2013,0.1238
uga,2014,2.96001
uga,2015,11.35778
uga,2016,0.95389
uga,2017,1.13476
uga,2018,9.80345
uga,2019,6.99237
uga,2020,3.22524
ukr,1991,-5.96241
ukr,1992,-6.21548
ukr,1993,-19.25559
ukr,1994,-9.91248
ukr,1995,-3.62859
ukr,1996,-8.12743
ukr,1997,-0.88607
ukr,1998,0.11442
ukr,1999,-3.75201
ukr,2000,2.00316
ukr,2001,9.18078
ukr,2002,4.23703
ukr,2003,9.58905
ukr,2004,9.32129
ukr,2005,15.59287
ukr,2006,12.43748
ukr,2007,13.68682
ukr,2008,9.79995
ukr,2009,-12.71896
ukr,2010,6.3252
ukr,2011,11.28345
ukr,2012,7.32033
ukr,2013,4.9683
ukr,2014,-10.7443
ukr,2015,-15.1694
ukr,2016,1.98134
ukr,2017,8.4168
ukr,2018,7.10575
ukr,2019,5.27994
ukr,2020,0.5
ury,1961,-2.35918
ury,1962,5.07885
ury,1963,-4.04436
ury,1964,5.9763
ury,1965,-5.94963
ury,1966,6.47981
ury,1967,-2.10013
ury,1968,0.36031
ury,1969,7.08008
ury,1970,5.94586
ury,1971,-0.1727
ury,1972,-0.72402
ury,1973,3.33841
ury,1974,-1.31899
ury,1975,2.0756
ury,1976,-2.04098
ury,1977,-1.20145
ury,1978,4.13842
ury,1979,6.13482
ury,1980,6.93452
ury,1981,3.47883
ury,1982,-8.49554
ury,1983,-12.60204
ury,1984,-0.90945
ury,1985,2.34739
ury,1986,10.62867
ury,1987,14.0505
ury,1988,-0.68837
ury,1989,0.88045
ury,1990,-2.74587
ury,1991,4.40683
ury,1992,12.37733
ury,1993,5.10729
ury,1994,8.28728
ury,1995,-3.16856
ury,1996,7.82911
ury,1997,5.38083
ury,1998,5.26316
ury,1999,0.40818
ury,2000,-2.34949
ury,2001,-3.88914
ury,2002,-8.8866
ury,2003,-3.12302
ury,2004,2.94605
ury,2005,5.2406
ury,2006,5.85704
ury,2007,6.7727
ury,2008,9.12165
ury,2009,2.66564
ury,2010,8.57137
ury,2011,6.71768
ury,2012,5.05532
ury,2013,5.45345
ury,2014,2.90763
ury,2015,-0.16481
ury,2016,0.43753
ury,2017,3.15104
ury,2018,2.22693
ury,2019,0.63315
ury,2020,-6.20158
usa,1971,2.94885
usa,1972,4.779
usa,1973,3.62369
usa,1974,-0.1837
usa,1975,2.30597
usa,1976,4.32539
usa,1977,3.69935
usa,1978,3.82815
usa,1979,2.04443
usa,1980,0.05544
usa,1981,1.43105
usa,1982,1.64468
usa,1983,5.1046
usa,1984,4.47853
usa,1985,5.1025
usa,1986,4.22157
usa,1987,3.10236
usa,1988,3.73545
usa,1989,2.94714
usa,1990,2.15849
usa,1991,0.49324
usa,1992,3.06241
usa,1993,2.77674
usa,1994,3.22059
usa,1995,2.43991
usa,1996,2.90492
usa,1997,3.41265
usa,1998,4.68732
usa,1999,4.91296
usa,2000,4.41211
usa,2001,2.66694
usa,2002,2.77567
usa,2003,2.89665
usa,2004,3.35615
usa,2005,3.04049
usa,2006,2.58879
