geo,time,ny_adj_nnty_pc_kd
swe,1982,25550.24174
swe,1983,25799.15019
swe,1984,27157.31146
swe,1985,27581.45654
swe,1986,29001.80081
swe,1987,29842.93425
swe,1988,30347.14187
swe,1989,30667.53215
swe,1990,30316.53008
swe,1991,29887.83808
swe,1992,28923.44692
swe,1993,27461.13145
swe,1994,29120.47437
swe,1995,30633.88841
swe,1996,30859.51481
swe,1997,31595.19574
swe,1998,32948.40318
swe,1999,34391.90418
swe,2000,35641.70039
swe,2001,35620.86095
swe,2002,35940.21771
swe,2003,37259.13916
swe,2004,38144.22562
swe,2005,39117.41186
swe,2006,41414.61761
swe,2007,42977.73651
swe,2008,42297.43907
swe,2009,39189.36822
swe,2010,41466.54731
swe,2011,42060.94053
swe,2012,41535.80128
swe,2013,41666.41135
swe,2014,42337.20321
swe,2015,43377.46776
swe,2016,43628.17278
swe,2017,44478.17409
swe,2018,44499.52338
swe,2019,45618.55656
swz,1990,1876.24655
swz,1991,1913.68432
swz,1992,1942.01384
swz,1993,1906.40825
swz,1994,1849.40582
swz,1995,1983.96077
swz,1996,1998.53544
swz,1997,2077.70942
swz,1998,1988.99622
swz,1999,1970.67864
swz,2000,2060.08312
swz,2001,2220.87234
swz,2002,2167.94971
swz,2003,2266.96449
swz,2004,2354.72903
swz,2005,2724.23303
swz,2006,2689.7866
swz,2007,2722.92494
swz,2008,2545.74721
swz,2009,2586.56646
swz,2010,2540.09798
swz,2011,2545.0522
swz,2012,2707.48341
swz,2013,2886.22625
swz,2014,2927.62685
swz,2015,2958.00824
swz,2016,2899.26818
swz,2017,2863.37705
swz,2018,3033.73233
swz,2019,2907.61479
syc,2012,9215.15703
syc,2013,10511.23463
syc,2014,11662.29607
syc,2015,11914.07864
syc,2016,11301.4559
syc,2017,12456.5631
syr,2015,788.03238
tca,2015,23689.77295
tcd,2007,428.18645
tcd,2008,412.74223
tcd,2009,575.73714
tcd,2010,619.75253
tcd,2011,574.92037
tcd,2012,632.01526
tcd,2013,641.79846
tcd,2014,661.00715
tcd,2015,594.33402
tcd,2016,533.36409
tcd,2017,438.13604
tcd,2018,464.30484
tcd,2019,471.86198
tgo,1971,472.91914
tgo,1972,466.19186
tgo,1973,465.12723
tgo,1974,753.4216
tgo,1975,450.62292
tgo,1976,586.89105
tgo,1977,577.11263
tgo,1978,617.01226
tgo,1979,549.29852
tgo,1980,552.22843
tgo,1981,510.15755
tgo,1982,454.60032
tgo,1983,420.08562
tgo,1984,451.61626
tgo,1985,482.05474
tgo,1986,491.26473
tgo,1987,473.19779
tgo,1988,506.09648
tgo,1989,510.41612
tgo,1990,517.70202
tgo,1991,480.01564
tgo,1992,464.63328
tgo,1993,325.7787
tgo,1994,352.93142
tgo,1995,376.7453
tgo,1996,446.88078
tgo,1997,437.10319
tgo,1998,475.88991
tgo,1999,486.3428
tgo,2000,491.22824
tgo,2001,477.08433
tgo,2002,492.25219
tgo,2003,511.2562
tgo,2004,504.09975
tgo,2005,426.49703
tgo,2006,418.93995
tgo,2007,392.09293
tgo,2008,385.31878
tgo,2009,390.91561
tgo,2010,402.72215
tgo,2011,406.10709
tgo,2012,375.38658
tgo,2013,428.53418
tgo,2014,454.60943
tgo,2015,497.61844
tgo,2016,538.36669
tgo,2017,552.52401
tgo,2018,581.73528
tgo,2019,607.51627
tha,2015,4456.37821
tjk,2015,1048.31058
tls,2015,1276.45231
tls,2016,1227.07827
tls,2017,1227.43129
tls,2018,889.47388
tls,2019,1329.419
ton,2015,-924.65542
tto,2015,15074.45194
tun,1970,833.92807
tun,1971,889.61819
tun,1972,1042.83343
tun,1973,1003.62902
tun,1974,1094.06064
tun,1975,1118.2441
tun,1976,1126.17144
tun,1977,1109.84335
tun,1978,1182.93024
tun,1979,1209.75129
tun,1980,1257.1987
tun,1981,1273.29696
tun,1982,1251.05552
tun,1983,1276.34977
tun,1984,1281.92814
tun,1985,1258.04958
tun,1986,1194.36706
tun,1987,1239.54814
tun,1988,1227.96077
tun,1989,1228.94815
tun,1990,1320.00792
tun,1991,1334.014
tun,1992,1284.01778
tun,1993,1248.53403
tun,1994,1279.39248
tun,1995,1292.20316
tun,1996,1370.40191
tun,1997,1448.99666
tun,1998,1516.87477
tun,1999,1588.68888
tun,2000,1601.90128
tun,2001,1779.42406
tun,2002,1795.92734
tun,2003,1867.68447
tun,2004,1934.29341
tun,2005,1984.31455
tun,2006,2041.20105
tun,2007,2116.14782
tun,2008,2076.76131
tun,2009,2228.15579
tun,2010,3056.51752
tun,2011,2846.17681
tun,2012,2906.19974
tun,2013,3101.48239
tun,2014,3357.42907
tun,2015,3572.92767
tun,2016,3725.48442
tun,2017,3894.23848
tun,2018,3933.05556
tur,2015,9257.88176
tza,1990,333.78425
tza,1991,343.52321
tza,1992,315.86479
tza,1993,295.34355
tza,1994,301.88172
tza,1995,321.25999
tza,1996,337.57209
tza,1997,371.54632
tza,1998,428.5559
tza,1999,448.73378
tza,2000,461.25389
tza,2001,477.30174
tza,2002,519.39639
tza,2003,529.95228
tza,2004,552.80756
tza,2005,593.0732
tza,2006,632.53508
tza,2007,638.4153
tza,2008,635.63014
tza,2009,636.73766
tza,2010,633.12939
tza,2011,631.24992
tza,2012,605.28329
tza,2013,677.9371
tza,2014,730.38716
tza,2015,781.6239
tza,2016,829.16791
tza,2017,871.94383
tza,2018,895.80968
tza,2019,925.46374
uga,1982,233.60021
uga,1983,297.72668
uga,1984,329.66911
uga,1985,316.09813
uga,1986,288.89918
uga,1987,307.39575
uga,1988,323.36681
uga,1989,314.05223
uga,1990,288.98901
uga,1991,265.81514
uga,1992,239.07414
uga,1993,294.39907
uga,1994,318.89279
uga,1995,365.28158
uga,1996,376.50833
uga,1997,403.84944
uga,1998,395.98609
uga,1999,434.86129
uga,2000,412.74435
uga,2001,404.18232
uga,2002,411.39165
uga,2003,386.95435
uga,2004,432.40893
uga,2005,452.12305
uga,2006,489.25231
uga,2007,498.20637
uga,2008,510.11846
uga,2009,583.28357
uga,2010,599.92281
uga,2011,602.73376
uga,2012,575.94098
uga,2013,586.71924
uga,2014,637.02363
uga,2015,643.66528
uga,2016,661.4767
uga,2017,664.64537
uga,2018,737.4103
uga,2019,773.90905
ukr,1995,909.31399
ukr,1996,811.02015
ukr,1997,820.76907
ukr,1998,833.85254
ukr,1999,873.00192
ukr,2000,886.50209
ukr,2001,979.42996
ukr,2002,1048.19811
ukr,2003,1174.12961
ukr,2004,1376.26034
ukr,2005,1518.18517
ukr,2006,1679.91111
ukr,2007,1967.62076
ukr,2008,2072.56203
ukr,2009,1571.81365
ukr,2010,1734.12794
ukr,2011,1881.99105
ukr,2012,2072.03683
ukr,2013,2086.11034
ukr,2014,2031.78449
ukr,2015,1934.61509
ukr,2016,1935.76374
ukr,2017,2103.8545
ukr,2018,2188.96133
ukr,2019,2276.99219
ury,1971,5994.23654
ury,1972,5768.64394
ury,1973,5462.66609
ury,1974,5706.03972
ury,1975,5922.37156
ury,1976,6303.30724
ury,1977,6309.68148
ury,1978,6718.36695
ury,1979,7231.16864
ury,1980,7308.17444
ury,1981,7710.18388
ury,1982,6793.40673
ury,1983,5347.1544
ury,1984,5194.00075
ury,1985,5159.13184
ury,1986,5879.43114
ury,1987,6514.16368
ury,1988,6604.59998
ury,1989,6674.01057
ury,1990,6410.50779
ury,1991,6802.73528
ury,1992,7481.2575
ury,1993,7822.79001
ury,1994,8446.37621
ury,1995,8218.95077
ury,1996,8665.6544
ury,1997,8929.20764
ury,1998,9357.53149
ury,1999,9072.78354
ury,2000,8785.67066
ury,2001,8499.41455
ury,2002,7982.40577
ury,2003,7601.1415
ury,2004,7926.46649
ury,2005,8468.36313
ury,2006,8804.03031
ury,2007,9439.23495
ury,2008,10061.77791
ury,2009,10535.9333
ury,2010,11362.91051
ury,2011,12064.1999
ury,2012,11893.54394
ury,2013,12886.89475
ury,2014,13083.66956
ury,2015,13224.26168
ury,2016,13933.1335
ury,2017,14031.25582
ury,2018,14022.07382
ury,2019,14185.66052
usa,1970,22577.38749
usa,1971,22885.8114
usa,1972,23899.77475
usa,1973,24973.78065
usa,1974,23694.29376
usa,1975,23381.72203
usa,1976,24312.6718
usa,1977,25043.12656
usa,1978,26046.86739
usa,1979,25599.66923
usa,1980,24775.54546
usa,1981,25546.98012
usa,1982,25664.38336
usa,1983,26166.51441
usa,1984,28054.23047
usa,1985,28958.51978
usa,1986,29665.50667
usa,1987,30499.61435
usa,1988,32028.20987
usa,1989,32390.42892
usa,1990,32429.73114
usa,1991,32109.64393
usa,1992,32749.55575
usa,1993,33027.66987
usa,1994,34107.5714
usa,1995,34911.8831
usa,1996,36005.72442
usa,1997,37527.46414
usa,1998,39282.08697
usa,1999,40447.2485
usa,2000,41557.37839
usa,2001,41737.66919
usa,2002,41981.73333
usa,2003,42494.21264
usa,2004,43640.30593
usa,2005,44511.59353
usa,2006,45643.40113
usa,2007,45376.93853
usa,2008,43752.73626
usa,2009,42865.12627
usa,2010,44366.1003
usa,2011,44910.75493
usa,2012,46305.06047
usa,2013,46622.00396
usa,2014,47792.08393
usa,2015,49061.32097
usa,2016,49188.2226
usa,2017,50154.41551
usa,2018,51246.22472
usa,2019,51968.28401
uzb,2015,2372.84192
vct,2015,5616.05084
vnm,1994,542.21395
vnm,1995,594.47887
vnm,1996,627.15155
vnm,1997,671.43413
vnm,1998,705.89646
vnm,1999,726.18319
vnm,2000,728.90887
vnm,2001,764.07689
vnm,2002,797.21042
vnm,2003,815.71735
vnm,2004,833.64056
vnm,2005,892.66366
vnm,2006,943.22788
vnm,2007,1007.50583
vnm,2008,1055.99495
vnm,2009,1096.04318
vnm,2010,1229.91567
vnm,2011,1287.53984
vnm,2012,1408.61221
vnm,2013,1481.09261
vnm,2014,1572.45433
vnm,2015,1647.15722
vnm,2016,1761.91621
vnm,2017,1885.915
vnm,2018,2037.17341
vnm,2019,2150.59954
vut,2002,2051.31514
vut,2003,2078.12839
vut,2004,2099.66681
vut,2005,2115.82476
vut,2006,2299.42949
vut,2007,2314.87642
vut,2008,2543.42937
vut,2009,2359.52424
vut,2010,2298.35181
vut,2011,2367.68792
vut,2012,2251.95981
vut,2013,2373.3033
vut,2014,2442.11892
vut,2015,2458.69861
vut,2016,2592.66695
vut,2017,2642.61658
vut,2018,2978.05304
vut,2019,3054.63722
wsm,2015,3496.78156
yem,2015,1470.15441
zaf,1971,3391.68069
zaf,1972,3460.07875
zaf,1973,3836.93307
zaf,1974,3936.57121
zaf,1975,3618.35333
zaf,1976,3465.80917
zaf,1977,3357.94195
zaf,1978,3437.49843
zaf,1979,3454.74273
zaf,1980,3708.27546
zaf,1981,3629.88107
zaf,1982,3544.44455
zaf,1983,3518.51586
zaf,1984,3721.35517
zaf,1985,3403.42454
zaf,1986,3259.72885
zaf,1987,3414.0418
zaf,1988,3460.1543
zaf,1989,3482.02622
zaf,1990,3426.2054
zaf,1991,3415.89922
zaf,1992,3397.23496
zaf,1993,3501.70794
zaf,1994,3509.65334
zaf,1995,3610.8873
zaf,1996,3683.95338
zaf,1997,3728.6242
zaf,1998,3701.83977
zaf,1999,3696.03355
zaf,2000,3829.15866
zaf,2001,3856.49663
zaf,2002,4108.84327
zaf,2003,4296.80547
zaf,2004,4422.67455
zaf,2005,4667.93333
zaf,2006,4904.73897
zaf,2007,5008.25771
zaf,2008,4779.91148
zaf,2009,4938.66734
zaf,2010,5038.80136
zaf,2011,5097.5175
zaf,2012,5095.08501
zaf,2013,5096.5249
zaf,2014,5093.93018
zaf,2015,5187.99519
zaf,2016,5102.00535
zaf,2017,5158.79691
zaf,2018,5121.93438
zaf,2019,5119.86827
zmb,2015,1049.76095
zwe,2009,756.27685
zwe,2010,857.61721
zwe,2011,910.84076
zwe,2012,1089.77413
zwe,2013,1129.48002
zwe,2014,1127.49937
zwe,2015,1250.63302
zwe,2016,1220.38082
zwe,2017,1244.48242
zwe,2018,1161.0829
