geo,time,ny_gnp_mktp_cd
ken,1994,6785821853.82494
ken,1995,8726170867.8626
ken,1996,11819958033.718
ken,1997,12943578955.5232
ken,1998,13964091742.6329
ken,1999,12723150903.9305
ken,2000,12575576937.4668
ken,2001,12838507613.6252
ken,2002,13026157962.4402
ken,2003,14738442156.8305
ken,2004,15953749659.6096
ken,2005,18731703507.8176
ken,2006,25755442380.6671
ken,2007,31814012977.2897
ken,2008,35863494628.8632
ken,2009,36976859034.0263
ken,2010,39852460837.1238
ken,2011,41961912289.9467
ken,2012,50187342658.6663
ken,2013,54496759862.94009
ken,2014,60579806470.9482
ken,2015,63195105853.11449
ken,2016,73804795654.1785
ken,2017,80527208447.0786
ken,2018,90811072085.7321
ken,2019,98946140798.11748
ken,2020,99325669699.05347
kgz,1991,2566388888.88889
kgz,1992,2316562500
kgz,1993,2022612878.78788
kgz,1994,1647641902.0979
kgz,1995,1621583220.16461
kgz,1996,1788170586.16784
kgz,1997,1703264035.71943
kgz,1998,1566763747.90531
kgz,1999,1175061487.01457
kgz,2000,1287688498.06778
kgz,2001,1466016371.3115
kgz,2002,1547843103.87804
kgz,2003,1857008090.49641
kgz,2004,2109434585.0034
kgz,2005,2372148025.69017
kgz,2006,2786068889.17114
kgz,2007,3752066172.15533
kgz,2008,4933257785.45767
kgz,2009,4508662256.05478
kgz,2010,4489257795.72407
kgz,2011,5538866118.81527
kgz,2012,6435839934.47436
kgz,2013,6912027591.91628
kgz,2014,7159296566.33883
kgz,2015,6417478339.98582
kgz,2016,6455292065.54901
kgz,2017,7331334800.41878
kgz,2018,8020107852.52243
kgz,2019,8091718899.60209
kgz,2020,7406338578.61523
khm,1960,637603957.14286
khm,1961,643322382.85714
khm,1962,660477600
khm,1963,729098648.57143
khm,1964,783423662.85714
khm,1965,869199988.57143
khm,1966,918142860
khm,1967,960771451.42857
khm,1968,1064142905.71429
khm,1969,977464823.94366
khm,1970,717969063.73785
khm,1971,969283315.88863
khm,1972,505248615.10129
khm,1973,702466307.88077
khm,1974,588070886.54025
khm,1995,3380436724.62053
khm,1996,3421442059.50832
khm,1997,3403728394.35903
khm,1998,3066048888.41853
khm,1999,3421151872.33763
khm,2000,3533900964.86767
khm,2001,3842634360.21916
khm,2002,4096441959.94383
khm,2003,4481379859.38678
khm,2004,5123749224.65951
khm,2005,6005719072.865
khm,2006,6955909278.49875
khm,2007,8313830823.69371
khm,2008,9926200962.0374
khm,2009,9951177100.64565
khm,2010,10727606651.3343
khm,2011,12229474121.1778
khm,2012,13324765051.9712
khm,2013,14575360631.4731
khm,2014,15825602128.3715
khm,2015,16944761320.3368
khm,2016,18788293249.7557
khm,2017,20800209502.6391
khm,2018,22915193840.1748
khm,2019,25525556830.0006
khm,2020,24798236899.9658
kir,1978,50360535.65297
kir,1979,48506595.12631
kir,1980,38274880.43726
kir,1981,38570443.57619
kir,1982,44776346.48544
kir,1983,45486486.48649
kir,1984,38077226.85388
kir,1985,31030099.86731
kir,1986,31269385.02674
kir,1987,37021425.57065
kir,1988,45855926.24424
kir,1989,45415941.79978
kir,1990,48290531.57443
kir,1991,76090668.3284
kir,1992,77311692.12691
kir,1993,72685094.51924
kir,1994,84330823.21977
kir,1995,91397108.96961
kir,1996,92821425.77666
kir,1997,111954876.05759
kir,1998,114489006.15655
kir,1999,111835483.87097
kir,2000,109311166.51206
kir,2001,109126926.6577
kir,2002,115661740.73672
kir,2003,136241649.91245
kir,2004,149419399.91175
kir,2005,159027796.86903
kir,2006,154575301.20482
kir,2007,189293782.94703
kir,2008,205334675.39004
kir,2009,182742784.55608
kir,2010,228607138.94296
kir,2011,252855230.96952
kir,2012,287994519.99512
kir,2013,304492317.97008
kir,2014,338116722.28997
kir,2015,352227425.26052
kir,2016,317972903.21672
kir,2017,358337590.14927
kir,2018,366978598.64608
kir,2019,375392118.22105
kir,2020,353038331.84227
kna,1977,43200441.48148
kna,1978,48137645.18519
kna,1979,57544366.2963
kna,1980,67214814.81481
kna,1981,79844444.44444
kna,1982,86622222.22222
kna,1983,87974074.07407
kna,1984,98703703.7037
kna,1985,109707407.40741
kna,1986,128996296.2963
kna,1987,145985185.18518
kna,1988,168570370.37037
kna,1989,183351851.85185
kna,1990,212800000
kna,1991,213533333.33333
kna,1992,231448148.14815
kna,1993,251855555.55556
kna,1994,282151851.85185
kna,1995,302525925.92593
kna,1996,318355555.55556
kna,1997,355040225.4106
kna,1998,357876394.91343
kna,1999,378111444.77811
kna,2000,391558224.89156
kna,2001,424024024.02402
kna,2002,442976235.49475
kna,2003,426068624.17974
kna,2004,467998370.37037
kna,2005,512065370.37037
kna,2006,612071296.2963
kna,2007,658340703.7037
kna,2008,717094925.92593
kna,2009,713961703.7037
kna,2010,730985888.88889
kna,2011,788113592.59259
kna,2012,776637629.62963
kna,2013,825148592.59259
kna,2014,848968259.25926
kna,2015,858366592.59259
kna,2016,950227666.66667
kna,2017,1011856814.81481
kna,2018,1031868074.07407
kna,2019,1117245111.11111
kna,2020,1001273148.14815
kor,1960,3994151268.59808
kor,1961,2447608485.2137
kor,1962,2846549409.80542
kor,1963,4024707787.33764
kor,1964,3496022135.56584
kor,1965,3164789789.78979
kor,1966,4013488612.07341
kor,1967,5004583764.60151
kor,1968,6288342671.24526
kor,1969,7876943364.79733
kor,1970,9168598660.48429
kor,1971,9979259686.01469
kor,1972,10885998625.5695
kor,1973,13890088371.1589
kor,1974,19614310084.8023
kor,1975,21608057851.2397
kor,1976,29770041322.314
kor,1977,38336570247.9339
kor,1978,52122933884.2975
kor,1979,66830371900.8264
kor,1980,64803516454.57089
kor,1981,71939562133.82671
kor,1982,77634321825.24478
kor,1983,86845117628.10179
kor,1984,96130921362.81299
kor,1985,99074963793.93581
kor,1986,114325372965.00101
kor,1987,146156314964.07599
kor,1988,198045032605.57501
kor,1989,246200965061.20999
kor,1990,283083672431.33301
kor,1991,330312265630.32703
kor,1992,355053609171.84399
kor,1993,392141726986.18402
kor,1994,462449063414.02698
kor,1995,564503740583.71301
kor,1996,608029585431.04004
kor,1997,566694488536.61902
kor,1998,378369534193.40094
kor,1999,492025201460.27197
kor,2000,572322805404.25806
kor,2001,543951850905.11902
kor,2002,624918111406.85291
kor,2003,700265355275.63501
kor,2004,791800282890.37085
kor,2005,928297917610.36609
kor,2006,1050141051885.19995
kor,2007,1169640851893.22998
kor,2008,1047605060656.68994
kor,2009,942479070896.604
kor,2010,1145775958189.06006
kor,2011,1260980566404.83008
kor,2012,1291795845928.71997
kor,2013,1379532264105.97998
kor,2014,1491502152786.68994
kor,2015,1470358106629.70996
kor,2016,1505595667963.37012
kor,2017,1630520867999.51001
kor,2018,1731792367105.86011
kor,2019,1665675897739.53003
kor,2020,1650493219408.70996
kos,2008,5421984766.36883
kos,2009,5101747846.62406
kos,2010,5432869282.77874
kos,2011,6496679148.1069
kos,2012,6361153154.31068
kos,2013,6897148758.13521
kos,2014,7225812275.80709
kos,2015,6398603905.46988
kos,2016,6765304516.27186
kos,2017,7324712381.38274
kos,2018,8012045347.18942
kos,2019,8079698835.64711
kos,2020,7903802849.00285
kwt,1965,1654998599.83198
kwt,1966,1909829179.50154
kwt,1967,2055446653.59843
kwt,1968,2220666479.9776
kwt,1969,2352282273.87286
kwt,1970,2383926071.12854
kwt,1971,3133389778.1522
kwt,1972,3351778656.12648
kwt,1973,4255225893.4592
kwt,1974,12046384720.3274
kwt,1975,13175862413.7931
kwt,1976,14639876880.985
kwt,1977,15901256454.9895
kwt,1978,18107233733.1879
kwt,1979,27904485528.22
kwt,1980,33485017388.0873
kwt,1981,32642755380.2009
kwt,1982,27604375824.9392
kwt,1983,25898593825.0429
kwt,1984,26712495440.7295
kwt,1985,26106848404.25529
kwt,1986,25642842050.9291
kwt,1987,27948798708.2885
kwt,1988,27950537275.98569
kwt,1989,32729408441.1164
kwt,1990,26177777777.7778
kwt,1991,16418571579.3176
kwt,1992,25100545671.4383
kwt,1993,27765894701.9868
kwt,1994,28016834006.734
kwt,1995,32072721179.62469
kwt,1996,36673680694.7228
kwt,1997,36632706890.8671
kwt,1998,31806102362.2047
kwt,1999,35232260183.9685
kwt,2000,44411016949.1525
kwt,2001,39788066514.50929
kwt,2002,41480750246.79169
kwt,2003,51235570469.7987
kwt,2004,65567356633.8649
kwt,2005,89654794520.548
kwt,2006,114715713301.172
kwt,2007,127035890218.15601
kwt,2008,158139136904.76199
kwt,2009,112891591382.905
kwt,2010,124840195394.278
kwt,2011,163057246376.81201
kwt,2012,183220078599.5
kwt,2013,187415726375.17599
kwt,2014,178270906535.48801
kwt,2015,127259222333.00101
kwt,2016,122200264812.976
kwt,2017,139487087701.94501
kwt,2018,156516857947.01999
kwt,2019,154471896903.82101
lao,1984,1757142805.71429
lao,1985,2366666615.55556
lao,1986,1776842041.05263
lao,1987,1087273103.69639
lao,1988,598961269.29788
lao,1989,714046821.0938
lao,1990,865559856.1639
lao,1991,1028087972.31085
lao,1992,1127806944.61513
lao,1993,1327748654.65969
lao,1994,1541794966.48878
lao,1995,1757533989.11382
lao,1996,1866668529.67362
lao,1997,1704582553.2945
lao,1998,1243177349.13798
lao,1999,1431637113.36748
lao,2000,1660408278.86519
lao,2001,1699625816.62537
lao,2002,1693883046.63419
lao,2003,1909955902.16812
lao,2004,2269398119.8821
lao,2005,2669821117.22382
lao,2006,3264394566.04639
lao,2007,4075572605.89437
lao,2008,5190805283.3008
lao,2009,5670990840.97117
lao,2010,6679604405.81476
lao,2011,8157262170.83517
lao,2012,9584412356.36189
lao,2013,11338527568.985
lao,2014,12693403959.542
lao,2015,13784825970.2668
lao,2016,15228402733.3689
lao,2017,16170189391.765
lao,2018,17295080421.7904
lao,2019,17774087075.5155
lao,2020,18109241902.1224
lbn,1989,3408013973.73407
lbn,1990,3460782102.57967
lbn,1991,4791341406.03538
lbn,1992,6086038174.44053
lbn,1993,8112631498.71365
lbn,1994,9925908037.20017
lbn,1995,12210795535.8949
lbn,1996,14089100532.9642
lbn,1997,16069811718.0903
lbn,1998,17394153602.7206
lbn,1999,17599055817.4453
lbn,2000,17581364842.4544
lbn,2001,17575751243.7811
lbn,2002,18281858805.9701
lbn,2003,16761628739.6352
lbn,2004,20345357992.0602
lbn,2005,21299316498.9462
lbn,2006,22173609851.5526
lbn,2007,25572375014.6449
lbn,2008,29551796105.6182
lbn,2009,35173882928.6222
lbn,2010,37935417042.3002
lbn,2011,39687755961.2072
lbn,2012,43831811893.0218
lbn,2013,46618056581.9211
lbn,2014,47617439178.915
lbn,2015,49529998216.71729
lbn,2016,50574504505.7233
lbn,2017,53115571398.4129
lbn,2018,54962134857.1216
lbn,2019,51334973749.1079
lbn,2020,31004850691.269
lbr,2000,772600000
lbr,2001,749500300
lbr,2002,763200400
lbr,2003,595100100
lbr,2004,730700200
lbr,2005,793400200
lbr,2006,966999900
lbr,2007,1218799900
lbr,2008,1566400000
lbr,2009,1623399900
lbr,2010,1818599900
lbr,2011,2273155200
lbr,2012,2529644000
lbr,2013,2875704600
lbr,2014,2892652000
lbr,2015,2947075700
lbr,2016,3117419600
lbr,2017,3087813500
lbr,2018,2985754800
lbr,2019,2965834700
lbr,2020,2840688200
lby,2002,20746889763.7795
lby,2003,26805625000
lby,2004,32876307692.3077
lby,2005,47044214307.5512
lby,2006,55877359926.9184
lby,2007,68348645651.8296
lby,2008,87845701209.54558
lby,2009,63603510171.5197
lby,2010,74744237448.68961
lby,2011,34754942002.9407
lby,2012,79941762542.60118
lby,2013,65088464260.4388
lby,2014,41724850675.8881
lby,2015,29030301187.37329
lby,2016,26947934407.3648
lby,2017,39165350121.9687
lby,2018,53521075531.1355
lby,2019,53579026897.4891
lby,2020,26921454473.9289
lca,1980,160364220.48148
lca,1981,183221159.11111
lca,1982,172077947.14815
lca,1983,185929578.11111
lca,1984,238777696
lca,1985,268966204.81481
lca,1986,322614800.2963
lca,1987,356004455.25926
lca,1988,403151312.92593
lca,1989,458048582
lca,1990,521420084.7037
lca,1991,551072185.18518
lca,1992,611779481.48148
lca,1993,615096296.2963
lca,1994,643220851.85185
lca,1995,683599962.96296
lca,1996,712277962.96296
lca,1997,726242925.92593
lca,1998,789198296.2963
lca,1999,832349148.14815
lca,2000,838614518.51852
lca,2001,791317037.03704
lca,2002,807708518.51852
lca,2003,877416777.77778
lca,2004,937048962.96296
lca,2005,998647259.25926
lca,2006,1214138074.07407
lca,2007,1268112444.44444
lca,2008,1365857333.33333
lca,2009,1356348259.25926
lca,2010,1447190518.51852
lca,2011,1557140148.14815
lca,2012,1567433518.51852
lca,2013,1627002518.51852
lca,2014,1648197666.66667
lca,2015,1655146407.40741
lca,2016,1751494111.11111
lca,2017,1889999333.33333
lca,2018,1952702629.62963
lca,2019,2004342259.25926
lca,2020,1521505777.77778
lie,1970,88559570.08918
lie,1971,103097268.92281
lie,1972,122808074.98953
lie,1973,163096720.17189
lie,1974,190670716.971
lie,1975,242179483.20614
lie,1976,267840014.4023
lie,1977,298312918.66029
lie,1978,429456152.12528
lie,1979,494586936.90984
lie,1980,525569851.40538
lie,1981,502920171.06201
lie,1982,513173668.91592
lie,1983,515084226.57329
lie,1984,494033238.28574
lie,1985,520042977.49379
lie,1986,766054533.32592
lie,1987,1034862057.40343
lie,1988,1141916216.77031
lie,1989,1100872608.35014
lie,1990,1397189317.59286
lie,1991,1458804463.04045
lie,1992,1603338998.71995
lie,1993,1644529845.69572
lie,1994,1914846676.90283
lie,1995,2386986215.64482
lie,1996,2461267394.82201
lie,1997,2259156273.68566
lie,1998,2437370671.8168
lie,1999,2575822127.54627
lie,2000,2434805779.25154
lie,2001,2241052382.08106
lie,2002,2372898755.29321
lie,2003,2627236949.58046
lie,2004,2858142340.16888
lie,2005,3126084163.18664
lie,2006,3506859148.1895
lie,2007,4120459846.71776
lie,2008,4569661157.78783
lie,2009,3869313482.21671
lie,2010,4285933454.78953
lie,2011,4532319819.81982
lie,2012,3807827663.4318
lie,2013,5110583665.98339
lie,2014,5373935821.87295
lie,2015,5162406483.79052
lie,2016,5985894053.17637
lie,2017,6748654412.51143
lie,2018,7054504550.56754
lka,1960,1406432689.07563
lka,1961,1407026659.66387
lka,1962,1438767407.40741
lka,1963,1223818201.68067
lka,1964,1306652050.42017
lka,1965,1683403361.34454
lka,1966,1750630252.10084
lka,1967,1855555555.55556
lka,1968,1771260504.20168
lka,1969,1953613445.37815
lka,1970,2142184873.94958
lka,1971,2158178752.10793
lka,1972,2352093802.34506
lka,1973,2622500000
lka,1974,3230375939.84962
lka,1975,3369329529.24394
lka,1976,3056361474.4352
lka,1977,3523788049.60541
lka,1978,2501281229.98078
lka,1979,3358445728.96596
lka,1980,4067150635.20871
lka,1981,4391688311.68831
lka,1982,4817779913.50312
lka,1983,5141478963.02592
lka,1984,5870951257.86164
lka,1985,5953387334.31517
lka,1986,6378443968.59386
lka,1987,6653634510.86957
lka,1988,6961175730.90223
lka,1989,6936477115.11789
lka,1990,7973539690.4643
lka,1991,8925839980.66232
lka,1992,9680880675.33653
lka,1993,10339859271.5232
lka,1994,11645649534.6014
lka,1995,12859512195.122
lka,1996,13701791206.803
lka,1997,14917511442.6174
lka,1998,15545384018.6191
lka,1999,15373003963.7599
lka,2000,16016130112.9723
lka,2001,15467999433.7511
lka,2002,16285197574.7439
lka,2003,18710453791.9602
lka,2004,20457644035.9719
lka,2005,24106796019.9005
lka,2006,27890802429.6921
lka,2007,31997212158.0283
lka,2008,39744290332.2878
lka,2009,41580810963.1754
lka,2010,56108610571.8417
lka,2011,64641180045.801
lka,2012,67220575627.2952
lka,2013,72566139041.90781
lka,2014,77548357251.23251
lka,2015,78581801881.24419
lka,2016,80205348611.81038
lka,2017,85113502188.31009
lka,2018,85564980497.32588
lka,2019,81572699416.87849
lka,2020,78493490580.98219
lso,1966,71818563.62873
lso,1967,74100517.98964
lso,1968,77824443.51113
lso,1969,83466330.67339
lso,1970,88478230.43539
lso,1971,98154362.41611
lso,1972,107844412.64472
lso,1973,163976945.24496
lso,1974,239293598.234
lso,1975,250896146.04463
lso,1976,286223551.05796
lso,1977,358900643.97424
lso,1978,444342226.31095
lso,1979,503800475.05938
lso,1980,694786851.56651
lso,1981,724558404.5584
lso,1982,695034905.13907
lso,1983,769317296.47249
lso,1984,665548430.82763
lso,1985,501633283.97721
lso,1986,587684113.78556
lso,1987,738946611.00196
lso,1988,810086430.61359
lso,1989,815061120.21962
lso,1990,957269702.00595
lso,1991,1079640060.84091
lso,1992,1211778681.62693
lso,1993,1167632708.02093
lso,1994,1207496873.9439
lso,1995,1339138788.56387
lso,1996,1266690740.35308
lso,1997,1321655186.63194
lso,1998,1192068339.27247
lso,1999,1195118454.86537
lso,2000,1130529943.22603
lso,2001,1194386614.16408
lso,2002,1123290825.08752
lso,2003,1654878422.14496
lso,2004,2072881339.40182
lso,2005,2183409541.93072
lso,2006,2243386088.75434
lso,2007,2344565248.24708
lso,2008,2392563138.52709
lso,2009,2293067857.01642
lso,2010,2872100453.56431
lso,2011,3089102108.84447
lso,2012,2892666061.86069
lso,2013,2718881440.94847
lso,2014,2719621955.82666
lso,2015,2639110142.7239
lso,2016,2400945714.77138
lso,2017,2620773521.02102
lso,2018,2864843190.59385
lso,2019,2690392209.51801
lso,2020,2098178811.64558
ltu,1995,7853767866.19361
ltu,1996,8295451877.42771
ltu,1997,9926974536.03798
ltu,1998,10988111350.8848
ltu,1999,10710222701.7695
ltu,2000,11317713422.5291
ltu,2001,12072044022.4428
ltu,2002,14108872921.9498
ltu,2003,18315975183.3051
ltu,2004,22097516145.05709
ltu,2005,25663070033.5863
ltu,2006,29573019199.3977
ltu,2007,38144798850.5747
ltu,2008,46287801843.9924
ltu,2009,38232906588.824
ltu,2010,36887284560.476
ltu,2011,42261715400.6605
ltu,2012,41584616578.1745
ltu,2013,45495776757.2547
ltu,2014,47960568992.3636
ltu,2015,39940688841.875
ltu,2016,41513241212.6196
ltu,2017,46031966158.5295
ltu,2018,52084008746.55289
ltu,2019,52790650850.6274
ltu,2020,54911765539.8009
lux,1960,492035662.52256
lux,1961,493161048.91954
lux,1962,520303076.21747
lux,1963,555508642.91883
lux,1964,632541612.87617
lux,1965,646031223.83393
lux,1966,677056363.46092
lux,1967,682465653.61681
lux,1968,747418082.09962
lux,1969,866872413.5476
lux,1970,1099260185.55869
lux,1971,1150373916.63227
lux,1972,1460639721.38209
lux,1973,1988041813.28917
lux,1974,2460608947.80447
lux,1975,2587295162.88253
lux,1976,2911346917.45037
lux,1977,3284764209.34159
lux,1978,4090814653.51608
lux,1979,4783285635.66318
lux,1980,5310504897.2272
lux,1981,4633382225.11951
lux,1982,4623996998.05757
lux,1983,4659143195.26627
lux,1984,4515406311.08629
lux,1985,4692131258.91705
lux,1986,6684345313.34658
lux,1987,8413480280.92923
lux,1988,9341786066.92266
lux,1989,9854732800.9828
lux,1990,12743261709.3192
lux,1991,13898135853.5145
lux,1992,15508292346.2986
lux,1993,15614277052.2388
lux,1994,16720042199.1801
lux,1995,20310578817.734
lux,1996,20323997394.1368
lux,1997,18904269282.8146
lux,1998,18886532562.79169
lux,1999,20201236234.1923
lux,2000,18782499824.5083
lux,2001,19049517003.537
lux,2002,19950388654.4585
lux,2003,24019997499.0239
lux,2004,31641464154.2109
lux,2005,34309510334.705
lux,2006,34360473818.5341
lux,2007,43858974247.48129
lux,2008,46059035709.81329
lux,2009,34736149608.2226
lux,2010,38203044611.6667
lux,2011,42768242732.4904
lux,2012,45915520597.7344
lux,2013,46779637636.2746
lux,2014,49979926556.9018
lux,2015,38657980989.0234
lux,2016,41225831605.5643
lux,2017,47031112675.0589
lux,2018,50472814794.5098
lux,2019,46472073640.7842
lux,2020,51803961862.5682
lva,1995,5831289218.4826
lva,1996,6013427769.27004
lva,1997,6576460198.4031
lva,1998,7213081139.04444
lva,1999,7462203939.46673
lva,2000,7949005793.74276
lva,2001,8387665099.61943
lva,2002,9573348112.77854
lva,2003,11714710367.7284
lva,2004,14137886041.3685
lva,2005,16827637834.4742
lva,2006,21030821419.6137
lva,2007,30131969634.7969
lva,2008,35399410904.8385
lva,2009,28250467055.8799
lva,2010,24196593794.65129
lva,2011,27444998699.8034
lva,2012,27972506725.584
lva,2013,30136848287.9397
lva,2014,31426965399.1964
lva,2015,27135188120.0562
lva,2016,28043456778.0001
lva,2017,30407220412.1542
lva,2018,33870801590.6455
lva,2019,33795644696.87049
lva,2020,33698927959.295
mac,1982,1149844196.72974
mac,1983,1147492819.0563
mac,1984,1325550501.53073
mac,1985,1368971683.25249
mac,1986,1556366270.65342
mac,1987,2001094509.2262
mac,1988,2327882894.31137
mac,1989,2746049378.25962
mac,1990,3263340294.22765
mac,1991,3788827892.50778
mac,1992,4957089422.1241
mac,1993,5672099427.68211
mac,1994,6295496375.76473
mac,1995,6944602525.16378
mac,1996,6940839199.63848
mac,1997,7008425839.78032
mac,1998,6504950368.47646
mac,1999,6133923097.13585
mac,2000,6197684994.82924
mac,2001,6811252878.57098
mac,2002,7290063982.87151
mac,2003,8039171196.32973
mac,2004,10026376804.3679
mac,2005,11314276441.4375
mac,2006,13247194241.0078
mac,2007,18055936485.02349
mac,2008,18426179224.6979
mac,2009,19261763711.2834
mac,2010,24909587363.475
mac,2011,31539522586.1166
mac,2012,36351769108.4995
mac,2013,42782346388.2943
mac,2014,46126754391.4562
mac,2015,40235867251.0958
mac,2016,40637965754.0243
mac,2017,44898143533.5161
mac,2018,48917906472.59209
mac,2019,48878458583.7309
mar,1960,2056911767.6119
mar,1961,2041498251.16095
mar,1962,2393439383.46013
mar,1963,2688864756.44699
mar,1964,2839838434.93726
mar,1965,2919276751.30916
mar,1966,2835490781.54333
mar,1967,3010374468.926
mar,1968,3224385179.33011
mar,1969,3608536705.8591
mar,1970,3944835945.06472
mar,1971,4328390158.41584
mar,1972,5037326530.16867
mar,1973,6186623706.44525
mar,1974,7631661700.76434
mar,1975,8929566563.84948
mar,1976,9497330753.73928
mar,1977,10936369906.513
mar,1978,13034088343.2933
mar,1979,15622086199.3793
mar,1980,21280004470.8632
mar,1981,17210379096.3401
mar,1982,17066792827.4946
mar,1983,15692953074.684
mar,1984,14365668282.1633
mar,1985,14347548504.4221
mar,1986,18985087518.1231
mar,1987,21186724100.3924
mar,1988,24784028833.85509
mar,1989,25404130569.49649
mar,1990,29318875495.9174
mar,1991,31295022190.06269
mar,1992,32789119126.2591
mar,1993,30612485009.1408
mar,1994,34592148679.7783
mar,1995,37800505819.6721
mar,1996,42112593409.7454
mar,1997,38172814275.2178
mar,1998,41009198221.6484
mar,1999,40872937344.4576
mar,2000,38093597383.7757
mar,2001,38726668265.0624
mar,2002,41585350784.8653
mar,2003,51372062165.7754
mar,2004,59054249616.599
mar,2005,62069051539.7631
mar,2006,68261901950.9755
mar,2007,78758712449.4953
mar,2008,92310878288.5824
mar,2009,91615593699.96649
mar,2010,91932709214.46561
mar,2011,99660564407.47101
mar,2012,96282277131.33368
mar,2013,105369103563.14301
mar,2014,107502587345.205
mar,2015,99244697520.5596
mar,2016,101325516186.592
mar,2017,107532707387.536
mar,2018,115794632488.467
mar,2019,117527687140.614
mar,2020,113027255496.588
mda,1996,1754299565.21739
mda,1997,1992937445.88745
mda,1998,1727901675.97765
mda,1999,1204642063.05467
mda,2000,1352310309.3281
mda,2001,1591983554.57456
mda,2002,1827506004.56789
mda,2003,2211747378.53772
mda,2004,2953679177.17771
mda,2005,3392191815.61319
mda,2006,3809726984.03028
mda,2007,4811380653.87689
mda,2008,6649108545.03464
mda,2009,5745805519.55066
mda,2010,7480557687.17712
mda,2011,8991801935.49486
mda,2012,9519308758.69016
mda,2013,10391091746.9095
mda,2014,10332736783.6074
mda,2015,8194654334.83009
mda,2016,8517450541.56336
mda,2017,10220973025.569
mda,2018,12007203194.6486
mda,2019,12594010844.8885
mda,2020,12386758436.7296
mdg,1960,650793392.58153
mdg,1961,676064335.18197
mdg,1962,714566101.37671
mdg,1963,734222182.10141
mdg,1964,776139175.16864
mdg,1965,806012048.87326
mdg,1966,900264585.7137
mdg,1967,956435312.77028
mdg,1968,1031668828.18788
mdg,1969,1051392480.65418
mdg,1970,1108857699.11469
mdg,1971,1192886702.12641
mdg,1972,1339441922.8558
mdg,1973,1648118544.41189
mdg,1974,1903186533.23847
mdg,1975,2270256405.8484
mdg,1976,2169578043.6383
mdg,1977,2357656134.64092
mdg,1978,2668890091.46444
mdg,1979,3451167326.19623
mdg,1980,5157942663.43568
mdg,1981,4671006400.30721
mdg,1982,4689709723.72034
mdg,1983,4568324597.11229
mdg,1984,3759912517.71614
mdg,1985,3673726255.28725
mdg,1986,4192899227.7976
mdg,1987,3038202028.5557
mdg,1988,3010174177.69542
mdg,1989,2986320070.99295
mdg,1990,3770426972.37285
mdg,1991,3093518521.97934
mdg,1992,3567898913.41931
mdg,1993,3912357001.90591
mdg,1994,3366890154.51845
mdg,1995,3671361379.55189
mdg,1996,4769113376.75098
mdg,1997,4133133264.13123
mdg,1998,4280498726.10874
mdg,1999,4172718601.00019
mdg,2000,4531580026.97015
mdg,2001,5338012391.75447
mdg,2002,5254956180.41158
mdg,2003,6265748301.51986
mdg,2004,4993998602.08733
mdg,2005,5736869847.10831
mdg,2006,6248699463.43225
mdg,2007,8448232332.57556
mdg,2008,10640282203.723
mdg,2009,9502808702.48928
mdg,2010,9833984439.62774
mdg,2011,11396920373.3611
mdg,2012,11260410204.8564
mdg,2013,12056235131.4337
mdg,2014,12227495202.0068
mdg,2015,10949102782.8011
mdg,2016,11431773568.4483
mdg,2017,12816628748.5358
mdg,2018,13390285874.726
mdg,2019,13596240332.1827
mdg,2020,12671579982.3964
mdv,1985,114074387.15131
mdv,1986,120178995.94462
mdv,1987,118649029.59991
mdv,1988,158155947.63802
mdv,1989,171914721.82281
mdv,1990,193844535.17588
mdv,1991,212896713.15712
mdv,1992,248875600.80233
mdv,1993,276917467.53188
mdv,1994,313612698.30309
mdv,1995,379025480.03398
mdv,1996,428503653.35599
mdv,1997,480780305.86236
mdv,1998,511936219.20136
mdv,1999,558212710.28037
mdv,2000,594339124.8938
mdv,2001,845634351.94942
mdv,2002,874367273.4375
mdv,2003,1016714804.6875
mdv,2004,1192946750
mdv,2005,1132462437.5
mdv,2006,1534500390.625
mdv,2007,1587767023.4375
mdv,2008,1989697750
mdv,2009,2089951648.4375
mdv,2010,2276923140.625
mdv,2011,2479687734.55691
mdv,2012,2614022206.6021
mdv,2013,2931312227.08844
mdv,2014,3342253036.33195
mdv,2015,3776960615.11229
mdv,2016,4026225703.39137
mdv,2017,4378592214.2068
mdv,2018,4808561101.43722
mdv,2019,5047935905.60395
mdv,2020,3458503130.42461
mex,1960,12666168000
mex,1961,13775344000
mex,1962,14814304000
mex,1963,16530280000
mex,1964,19477944000
mex,1965,21234640000
mex,1966,23566704000
mex,1967,26201208000
mex,1968,28939512000
mex,1969,31985424000
mex,1970,34897440000
mex,1971,38495400000
mex,1972,44387480000
mex,1973,54435528000
mex,1974,70743688000
mex,1975,86091952000
mex,1976,86770084415.58438
mex,1977,79585539823.0089
mex,1978,99570083333.33328
mex,1979,130466105263.158
mex,1980,198701734782.60901
mex,1981,253844553061.224
mex,1982,172347898936.17001
mex,1983,147035900499.58401
mex,1984,174185041716.32901
mex,1985,186223239782.01599
mex,1986,127030515364.498
mex,1987,140739534247.569
mex,1988,174365613985.306
mex,1989,213098448710.13599
mex,1990,252627674820.45096
mex,1991,304534734461.96698
mex,1992,353562749232.60901
mex,1993,489113393888.81799
mex,1994,515157050754.052
mex,1995,346715405645.38702
mex,1996,396991780930.07294
mex,1997,487611244932.75201
mex,1998,513008373905.42896
mex,1999,587223199029.32898
mex,2000,692709476500.698
mex,2001,742673818438.71387
mex,2002,758782874482.18701
mex,2003,716377770785.05896
mex,2004,770594421407.05298
