geo,time,sp_dyn_to65_fe_zs
blr,1982,81.48951
blr,1983,81.78021
blr,1984,82.07091
blr,1985,82.36161
blr,1986,82.65232
blr,1987,82.94302
blr,1988,82.6157
blr,1989,82.28838
blr,1990,81.96106
blr,1991,81.63374
blr,1992,81.30642
blr,1993,80.83746
blr,1994,80.3685
blr,1995,79.89954
blr,1996,79.43057
blr,1997,78.96161
blr,1998,79.03534
blr,1999,79.10907
blr,2000,79.18279
blr,2001,79.25652
blr,2002,79.33025
blr,2003,79.78726
blr,2004,80.24427
blr,2005,80.70128
blr,2006,81.1583
blr,2007,81.61531
blr,2008,82.35606
blr,2009,83.09682
blr,2010,83.83757
blr,2011,84.57832
blr,2012,85.31908
blr,2013,85.84085
blr,2014,86.36262
blr,2015,86.88439
blr,2016,87.40616
blr,2017,87.92793
blr,2018,88.06497
blr,2019,88.202
blr,2020,88.33904
blz,1960,61.05958
blz,1961,61.9444
blz,1962,62.82921
blz,1963,63.72456
blz,1964,64.61991
blz,1965,65.51525
blz,1966,66.4106
blz,1967,67.30594
blz,1968,68.15725
blz,1969,69.00855
blz,1970,69.85985
blz,1971,70.71116
blz,1972,71.56246
blz,1973,72.33701
blz,1974,73.11157
blz,1975,73.88613
blz,1976,74.66069
blz,1977,75.43524
blz,1978,75.99689
blz,1979,76.55854
blz,1980,77.1202
blz,1981,77.68185
blz,1982,78.2435
blz,1983,78.64837
blz,1984,79.05324
blz,1985,79.45811
blz,1986,79.86298
blz,1987,80.26785
blz,1988,79.90218
blz,1989,79.53651
blz,1990,79.17083
blz,1991,78.80516
blz,1992,78.43949
blz,1993,78.06348
blz,1994,77.68748
blz,1995,77.31148
blz,1996,76.93548
blz,1997,76.55948
blz,1998,76.72798
blz,1999,76.89648
blz,2000,77.06499
blz,2001,77.23349
blz,2002,77.40199
blz,2003,77.56778
blz,2004,77.73357
blz,2005,77.89935
blz,2006,78.06514
blz,2007,78.23093
blz,2008,78.56344
blz,2009,78.89595
blz,2010,79.22846
blz,2011,79.56097
blz,2012,79.89348
blz,2013,80.31396
blz,2014,80.73443
blz,2015,81.1549
blz,2016,81.57537
blz,2017,81.99585
blz,2018,82.17124
blz,2019,82.34664
blz,2020,82.52203
bol,1960,37.68901
bol,1961,38.12268
bol,1962,38.55636
bol,1963,39.0642
bol,1964,39.57203
bol,1965,40.07986
bol,1966,40.58769
bol,1967,41.09553
bol,1968,41.68112
bol,1969,42.26671
bol,1970,42.8523
bol,1971,43.4379
bol,1972,44.02349
bol,1973,44.68647
bol,1974,45.34945
bol,1975,46.01244
bol,1976,46.67542
bol,1977,47.3384
bol,1978,48.07311
bol,1979,48.80782
bol,1980,49.54253
bol,1981,50.27723
bol,1982,51.01194
bol,1983,51.80658
bol,1984,52.60121
bol,1985,53.39585
bol,1986,54.19048
bol,1987,54.98512
bol,1988,55.82174
bol,1989,56.65836
bol,1990,57.49498
bol,1991,58.33159
bol,1992,59.16821
bol,1993,60.02356
bol,1994,60.87891
bol,1995,61.73426
bol,1996,62.58961
bol,1997,63.44496
bol,1998,64.24462
bol,1999,65.04429
bol,2000,65.84396
bol,2001,66.64362
bol,2002,67.44329
bol,2003,68.11738
bol,2004,68.79148
bol,2005,69.46558
bol,2006,70.13967
bol,2007,70.81377
bol,2008,71.40691
bol,2009,72.00005
bol,2010,72.59319
bol,2011,73.18634
bol,2012,73.77948
bol,2013,74.17986
bol,2014,74.58023
bol,2015,74.98061
bol,2016,75.38099
bol,2017,75.78137
bol,2018,76.11841
bol,2019,76.45544
bol,2020,76.79248
bra,1960,52.45051
bra,1961,53.34545
bra,1962,54.24039
bra,1963,55.10618
bra,1964,55.97198
bra,1965,56.83778
bra,1966,57.70357
bra,1967,58.56937
bra,1968,59.34193
bra,1969,60.1145
bra,1970,60.88706
bra,1971,61.65963
bra,1972,62.4322
bra,1973,63.09098
bra,1974,63.74976
bra,1975,64.40854
bra,1976,65.06732
bra,1977,65.7261
bra,1978,66.30943
bra,1979,66.89276
bra,1980,67.47609
bra,1981,68.05942
bra,1982,68.64275
bra,1983,69.19213
bra,1984,69.74151
bra,1985,70.2909
bra,1986,70.84028
bra,1987,71.38966
bra,1988,71.95451
bra,1989,72.51936
bra,1990,73.0842
bra,1991,73.64905
bra,1992,74.2139
bra,1993,74.8426
bra,1994,75.47129
bra,1995,76.09999
bra,1996,76.72869
bra,1997,77.35739
bra,1998,77.86997
bra,1999,78.38256
bra,2000,78.89515
bra,2001,79.40774
bra,2002,79.92032
bra,2003,80.35163
bra,2004,80.78293
bra,2005,81.21423
bra,2006,81.64554
bra,2007,82.07684
bra,2008,82.39296
bra,2009,82.70908
bra,2010,83.02519
bra,2011,83.34131
bra,2012,83.65743
bra,2013,83.91892
bra,2014,84.1804
bra,2015,84.44189
bra,2016,84.70338
bra,2017,84.96487
bra,2018,85.16789
bra,2019,85.37091
bra,2020,85.57394
brb,1960,69.97787
brb,1961,71.01194
brb,1962,72.04601
brb,1963,72.6622
brb,1964,73.27839
brb,1965,73.89457
brb,1966,74.51076
brb,1967,75.12694
brb,1968,75.40099
brb,1969,75.67504
brb,1970,75.94909
brb,1971,76.22314
brb,1972,76.49719
brb,1973,77.10867
brb,1974,77.72015
brb,1975,78.33162
brb,1976,78.9431
brb,1977,79.55458
brb,1978,80.0195
brb,1979,80.48442
brb,1980,80.94934
brb,1981,81.41426
brb,1982,81.87918
brb,1983,82.06588
brb,1984,82.25258
brb,1985,82.43928
brb,1986,82.62599
brb,1987,82.81269
brb,1988,82.87627
brb,1989,82.93985
brb,1990,83.00343
brb,1991,83.06701
brb,1992,83.13059
brb,1993,83.29285
brb,1994,83.45512
brb,1995,83.61738
brb,1996,83.77964
brb,1997,83.94191
brb,1998,84.01542
brb,1999,84.08893
brb,2000,84.16245
brb,2001,84.23596
brb,2002,84.30948
brb,2003,84.42104
brb,2004,84.53261
brb,2005,84.64417
brb,2006,84.75574
brb,2007,84.86731
brb,2008,84.95021
brb,2009,85.03312
brb,2010,85.11602
brb,2011,85.19893
brb,2012,85.28183
brb,2013,85.38139
brb,2014,85.48096
brb,2015,85.58052
brb,2016,85.68008
brb,2017,85.77965
brb,2018,85.90178
brb,2019,86.02391
brb,2020,86.14604
brn,1960,52.7882
brn,1961,53.89682
brn,1962,55.00543
brn,1963,55.90968
brn,1964,56.81394
brn,1965,57.71819
brn,1966,58.62244
brn,1967,59.52669
brn,1968,60.53703
brn,1969,61.54736
brn,1970,62.5577
brn,1971,63.56804
brn,1972,64.57837
brn,1973,65.48302
brn,1974,66.38767
brn,1975,67.29231
brn,1976,68.19696
brn,1977,69.10161
brn,1978,69.84714
brn,1979,70.59267
brn,1980,71.3382
brn,1981,72.08373
brn,1982,72.82926
brn,1983,73.41513
brn,1984,74.00099
brn,1985,74.58685
brn,1986,75.17272
brn,1987,75.75858
brn,1988,76.35173
brn,1989,76.94488
brn,1990,77.53803
brn,1991,78.13118
brn,1992,78.72433
brn,1993,79.20023
brn,1994,79.67612
brn,1995,80.15201
brn,1996,80.62791
brn,1997,81.1038
brn,1998,81.41026
brn,1999,81.71671
brn,2000,82.02317
brn,2001,82.32963
brn,2002,82.63608
brn,2003,82.76817
brn,2004,82.90025
brn,2005,83.03233
brn,2006,83.16441
brn,2007,83.2965
brn,2008,83.39506
brn,2009,83.49362
brn,2010,83.59218
brn,2011,83.69074
brn,2012,83.7893
brn,2013,83.86771
brn,2014,83.94613
brn,2015,84.02454
brn,2016,84.10295
brn,2017,84.18136
brn,2018,84.39027
brn,2019,84.59917
brn,2020,84.80807
btn,1960,22.20277
btn,1961,22.55479
btn,1962,22.90682
btn,1963,23.50363
btn,1964,24.10044
btn,1965,24.69725
btn,1966,25.29406
btn,1967,25.89088
btn,1968,26.5493
btn,1969,27.20773
btn,1970,27.86616
btn,1971,28.52459
btn,1972,29.18301
btn,1973,29.76034
btn,1974,30.33766
btn,1975,30.91498
btn,1976,31.4923
btn,1977,32.06962
btn,1978,32.9883
btn,1979,33.90698
btn,1980,34.82566
btn,1981,35.74434
btn,1982,36.66301
btn,1983,37.59981
btn,1984,38.53661
btn,1985,39.47341
btn,1986,40.41021
btn,1987,41.34701
btn,1988,42.4142
btn,1989,43.48139
btn,1990,44.54858
btn,1991,45.61577
btn,1992,46.68296
btn,1993,47.79083
btn,1994,48.89871
btn,1995,50.00658
btn,1996,51.11445
btn,1997,52.22232
btn,1998,53.54271
btn,1999,54.86309
btn,2000,56.18347
btn,2001,57.50386
btn,2002,58.82424
btn,2003,59.96082
btn,2004,61.0974
btn,2005,62.23397
btn,2006,63.37055
btn,2007,64.50713
btn,2008,65.11056
btn,2009,65.71399
btn,2010,66.31742
btn,2011,66.92085
btn,2012,67.52428
btn,2013,68.19647
btn,2014,68.86865
btn,2015,69.54083
btn,2016,70.21301
btn,2017,70.8852
btn,2018,71.4147
btn,2019,71.9442
btn,2020,72.4737
bwa,1960,47.22051
bwa,1961,47.90445
bwa,1962,48.5884
bwa,1963,49.24393
bwa,1964,49.89946
bwa,1965,50.55499
bwa,1966,51.21052
bwa,1967,51.86606
bwa,1968,52.497
bwa,1969,53.12794
bwa,1970,53.75888
bwa,1971,54.38982
bwa,1972,55.02076
bwa,1973,55.8728
bwa,1974,56.72484
bwa,1975,57.57687
bwa,1976,58.42891
bwa,1977,59.28095
bwa,1978,59.94116
bwa,1979,60.60138
bwa,1980,61.26159
bwa,1981,61.92181
bwa,1982,62.58203
bwa,1983,62.9727
bwa,1984,63.36338
bwa,1985,63.75406
bwa,1986,64.14474
bwa,1987,64.53541
bwa,1988,62.48426
bwa,1989,60.43311
bwa,1990,58.38196
bwa,1991,56.3308
bwa,1992,54.27965
bwa,1993,52.19183
bwa,1994,50.10401
bwa,1995,48.01618
bwa,1996,45.92836
bwa,1997,43.84054
bwa,1998,42.46397
bwa,1999,41.0874
bwa,2000,39.71084
bwa,2001,38.33427
bwa,2002,36.9577
bwa,2003,39.06149
bwa,2004,41.16529
bwa,2005,43.26908
bwa,2006,45.37288
bwa,2007,47.47667
bwa,2008,51.1245
bwa,2009,54.77232
bwa,2010,58.42014
bwa,2011,62.06797
bwa,2012,65.71579
bwa,2013,67.7224
bwa,2014,69.729
bwa,2015,71.7356
bwa,2016,73.7422
bwa,2017,75.74881
bwa,2018,76.00658
bwa,2019,76.26435
bwa,2020,76.52213
caf,1960,29.12211
caf,1961,29.70527
caf,1962,30.28843
caf,1963,31.03213
caf,1964,31.77583
caf,1965,32.51954
caf,1966,33.26324
caf,1967,34.00694
caf,1968,35.10237
caf,1969,36.1978
caf,1970,37.29323
caf,1971,38.38866
caf,1972,39.48409
caf,1973,40.56037
caf,1974,41.63665
caf,1975,42.71293
caf,1976,43.78921
caf,1977,44.86548
caf,1978,45.38012
caf,1979,45.89476
caf,1980,46.4094
caf,1981,46.92404
caf,1982,47.43868
caf,1983,47.29316
caf,1984,47.14764
caf,1985,47.00213
caf,1986,46.85661
caf,1987,46.7111
caf,1988,45.83632
caf,1989,44.96155
caf,1990,44.08678
caf,1991,43.212
caf,1992,42.33723
caf,1993,40.87378
caf,1994,39.41033
caf,1995,37.94687
caf,1996,36.48342
caf,1997,35.01997
caf,1998,34.19553
caf,1999,33.3711
caf,2000,32.54666
caf,2001,31.72222
caf,2002,30.89779
caf,2003,31.6816
caf,2004,32.46541
caf,2005,33.24922
caf,2006,34.03303
caf,2007,34.81683
caf,2008,35.84862
caf,2009,36.8804
caf,2010,37.91217
caf,2011,38.94396
caf,2012,39.97574
caf,2013,41.42831
caf,2014,42.88088
caf,2015,44.33345
caf,2016,45.78602
caf,2017,47.23859
caf,2018,47.74296
caf,2019,48.24733
caf,2020,48.75169
can,1960,80.51617
can,1961,80.88711
can,1962,81.25805
can,1963,81.4743
can,1964,81.69055
can,1965,81.9068
can,1966,82.12304
can,1967,82.33929
can,1968,82.56831
can,1969,82.79733
can,1970,83.02635
can,1971,83.25537
can,1972,83.48439
can,1973,83.79604
can,1974,84.10768
can,1975,84.41933
can,1976,84.73098
can,1977,85.04262
can,1978,85.37796
can,1979,85.7133
can,1980,86.04863
can,1981,86.38397
can,1982,86.71931
can,1983,86.93861
can,1984,87.15792
can,1985,87.37722
can,1986,87.59652
can,1987,87.81583
can,1988,87.9958
can,1989,88.17577
can,1990,88.35574
can,1991,88.53571
can,1992,88.71568
can,1993,88.87738
can,1994,89.03907
can,1995,89.20077
can,1996,89.36246
can,1997,89.52416
can,1998,89.67652
can,1999,89.82889
can,2000,89.98125
can,2001,90.13362
can,2002,90.28598
can,2003,90.41772
can,2004,90.54946
can,2005,90.68119
can,2006,90.81293
can,2007,90.94467
can,2008,91.11819
can,2009,91.29172
can,2010,91.46525
can,2011,91.63877
can,2012,91.8123
can,2013,91.88263
can,2014,91.95295
can,2015,92.02328
can,2016,92.0936
can,2017,92.16393
can,2018,92.25758
can,2019,92.35122
can,2020,92.44487
chanisl,1960,80.85098
chanisl,1961,81.0679
chanisl,1962,81.28483
chanisl,1963,81.55315
chanisl,1964,81.82147
chanisl,1965,82.08979
chanisl,1966,82.35811
chanisl,1967,82.62643
chanisl,1968,82.78135
chanisl,1969,82.93627
chanisl,1970,83.09119
chanisl,1971,83.24611
chanisl,1972,83.40103
chanisl,1973,83.62041
chanisl,1974,83.83979
chanisl,1975,84.05917
chanisl,1976,84.27855
chanisl,1977,84.49793
chanisl,1978,84.80801
chanisl,1979,85.1181
chanisl,1980,85.42819
chanisl,1981,85.73827
chanisl,1982,86.04836
chanisl,1983,86.25845
chanisl,1984,86.46853
chanisl,1985,86.67862
chanisl,1986,86.8887
chanisl,1987,87.09879
chanisl,1988,87.34693
chanisl,1989,87.59507
chanisl,1990,87.84321
chanisl,1991,88.09135
chanisl,1992,88.33949
chanisl,1993,88.76177
chanisl,1994,89.18404
chanisl,1995,89.60631
chanisl,1996,90.02858
chanisl,1997,90.45085
chanisl,1998,90.71413
chanisl,1999,90.97741
chanisl,2000,91.24069
chanisl,2001,91.50397
chanisl,2002,91.76725
chanisl,2003,92.01994
chanisl,2004,92.27264
chanisl,2005,92.52533
chanisl,2006,92.77802
chanisl,2007,93.03071
chanisl,2008,93.14955
chanisl,2009,93.2684
chanisl,2010,93.38724
chanisl,2011,93.50609
chanisl,2012,93.62493
chanisl,2013,93.72513
chanisl,2014,93.82533
chanisl,2015,93.92552
chanisl,2016,94.02572
chanisl,2017,94.12592
chanisl,2018,94.21082
chanisl,2019,94.29572
chanisl,2020,94.38062
che,1960,81.88559
che,1961,82.29773
che,1962,82.70986
che,1963,83.006
che,1964,83.30213
che,1965,83.59826
che,1966,83.8944
che,1967,84.19053
che,1968,84.51398
che,1969,84.83742
che,1970,85.16086
che,1971,85.4843
che,1972,85.80775
che,1973,86.16011
che,1974,86.51246
che,1975,86.86482
che,1976,87.21718
che,1977,87.56954
che,1978,87.7581
che,1979,87.94666
che,1980,88.13522
che,1981,88.32379
che,1982,88.51235
che,1983,88.73572
che,1984,88.95908
che,1985,89.18245
che,1986,89.40582
che,1987,89.62918
che,1988,89.72958
che,1989,89.82998
che,1990,89.93039
che,1991,90.03079
che,1992,90.13119
che,1993,90.31269
che,1994,90.4942
che,1995,90.6757
che,1996,90.85721
che,1997,91.03871
che,1998,91.19021
che,1999,91.34171
che,2000,91.49322
che,2001,91.64472
che,2002,91.79622
che,2003,91.95766
che,2004,92.1191
che,2005,92.28054
che,2006,92.44199
che,2007,92.60343
che,2008,92.76106
che,2009,92.91869
che,2010,93.07632
che,2011,93.23395
che,2012,93.39158
che,2013,93.50483
che,2014,93.61808
che,2015,93.73133
che,2016,93.84458
che,2017,93.95783
che,2018,94.05614
che,2019,94.15446
che,2020,94.25278
chl,1960,59.0917
chl,1961,59.769
chl,1962,60.4463
chl,1963,61.17663
chl,1964,61.90695
chl,1965,62.63728
chl,1966,63.36761
chl,1967,64.09794
chl,1968,65.07545
chl,1969,66.05296
chl,1970,67.03047
chl,1971,68.00799
chl,1972,68.9855
chl,1973,70.06428
chl,1974,71.14305
chl,1975,72.22183
chl,1976,73.3006
chl,1977,74.37938
chl,1978,75.34626
chl,1979,76.31314
chl,1980,77.28002
chl,1981,78.2469
chl,1982,79.21377
chl,1983,79.75796
chl,1984,80.30216
chl,1985,80.84635
chl,1986,81.39054
chl,1987,81.93473
chl,1988,82.50564
chl,1989,83.07655
chl,1990,83.64746
chl,1991,84.21837
chl,1992,84.78928
chl,1993,85.11593
chl,1994,85.44258
chl,1995,85.76923
chl,1996,86.09588
chl,1997,86.42252
chl,1998,86.70755
chl,1999,86.99258
chl,2000,87.27761
chl,2001,87.56263
chl,2002,87.84766
chl,2003,88.06663
chl,2004,88.2856
chl,2005,88.50456
chl,2006,88.72353
chl,2007,88.9425
chl,2008,89.13256
chl,2009,89.32262
chl,2010,89.51268
chl,2011,89.70274
chl,2012,89.8928
chl,2013,89.92867
chl,2014,89.96454
chl,2015,90.00042
chl,2016,90.03629
chl,2017,90.07216
chl,2018,90.16463
chl,2019,90.25709
chl,2020,90.34956
chn,1960,36.12452
chn,1961,36.17481
chn,1962,36.22511
chn,1963,39.77046
chn,1964,43.31581
chn,1965,46.86116
chn,1966,50.40651
chn,1967,53.95186
chn,1968,56.06634
chn,1969,58.18082
chn,1970,60.2953
chn,1971,62.40977
chn,1972,64.52425
chn,1973,65.90167
chn,1974,67.27908
chn,1975,68.6565
chn,1976,70.03392
chn,1977,71.41133
chn,1978,72.14583
chn,1979,72.88032
chn,1980,73.61481
chn,1981,74.34931
chn,1982,75.0838
chn,1983,75.53131
chn,1984,75.97882
chn,1985,76.42632
chn,1986,76.87383
chn,1987,77.32134
chn,1988,77.58048
chn,1989,77.83961
chn,1990,78.09874
chn,1991,78.35788
chn,1992,78.61701
chn,1993,78.98322
chn,1994,79.34944
chn,1995,79.71565
chn,1996,80.08186
chn,1997,80.44807
chn,1998,80.86746
chn,1999,81.28685
chn,2000,81.70623
chn,2001,82.12562
chn,2002,82.54501
chn,2003,83.00591
chn,2004,83.46681
chn,2005,83.92771
chn,2006,84.38861
chn,2007,84.84951
chn,2008,85.32114
chn,2009,85.79277
chn,2010,86.26439
chn,2011,86.73602
chn,2012,87.20764
chn,2013,87.53925
chn,2014,87.87085
chn,2015,88.20246
chn,2016,88.53406
chn,2017,88.86567
chn,2018,89.02807
chn,2019,89.19047
chn,2020,89.35287
civ,1960,29.45786
civ,1961,30.4284
civ,1962,31.39894
civ,1963,32.21571
civ,1964,33.03247
civ,1965,33.84924
civ,1966,34.666
civ,1967,35.48277
civ,1968,36.81332
civ,1969,38.14388
civ,1970,39.47444
civ,1971,40.80499
civ,1972,42.13555
civ,1973,43.10839
civ,1974,44.08124
civ,1975,45.05408
civ,1976,46.02693
civ,1977,46.99977
civ,1978,47.70449
civ,1979,48.40922
civ,1980,49.11394
civ,1981,49.81866
civ,1982,50.52338
civ,1983,50.89618
civ,1984,51.26897
civ,1985,51.64177
civ,1986,52.01456
civ,1987,52.38736
civ,1988,51.93577
civ,1989,51.48419
civ,1990,51.0326
civ,1991,50.58102
civ,1992,50.12943
civ,1993,48.97563
civ,1994,47.82183
civ,1995,46.66804
civ,1996,45.51424
civ,1997,44.36044
civ,1998,43.54511
civ,1999,42.72978
civ,2000,41.91445
civ,2001,41.09911
civ,2002,40.28378
civ,2003,40.91107
civ,2004,41.53836
civ,2005,42.16565
civ,2006,42.79294
civ,2007,43.42023
civ,2008,44.40032
civ,2009,45.38041
civ,2010,46.3605
civ,2011,47.34059
civ,2012,48.32068
civ,2013,49.25769
civ,2014,50.1947
civ,2015,51.1317
civ,2016,52.06871
civ,2017,53.00572
civ,2018,53.53126
civ,2019,54.0568
civ,2020,54.58234
cmr,1960,35.65513
cmr,1961,36.26964
cmr,1962,36.88416
cmr,1963,37.48914
cmr,1964,38.09412
cmr,1965,38.6991
cmr,1966,39.30408
cmr,1967,39.90906
cmr,1968,40.67975
cmr,1969,41.45045
cmr,1970,42.22114
cmr,1971,42.99183
cmr,1972,43.76252
cmr,1973,44.49246
cmr,1974,45.22239
cmr,1975,45.95232
cmr,1976,46.68225
cmr,1977,47.41219
cmr,1978,47.98113
cmr,1979,48.55007
cmr,1980,49.11901
cmr,1981,49.68796
cmr,1982,50.2569
cmr,1983,50.71783
cmr,1984,51.17876
cmr,1985,51.6397
cmr,1986,52.10063
cmr,1987,52.56156
cmr,1988,52.16718
cmr,1989,51.7728
cmr,1990,51.37841
cmr,1991,50.98403
cmr,1992,50.58965
cmr,1993,49.95396
cmr,1994,49.31827
cmr,1995,48.68258
cmr,1996,48.04689
cmr,1997,47.4112
cmr,1998,47.06136
cmr,1999,46.71152
cmr,2000,46.36167
cmr,2001,46.01183
cmr,2002,45.66199
cmr,2003,46.20305
cmr,2004,46.7441
cmr,2005,47.28516
cmr,2006,47.82622
cmr,2007,48.36727
cmr,2008,49.33092
cmr,2009,50.29457
cmr,2010,51.25822
cmr,2011,52.22187
cmr,2012,53.18552
cmr,2013,53.95764
cmr,2014,54.72976
cmr,2015,55.50188
cmr,2016,56.27399
cmr,2017,57.04611
cmr,2018,57.58855
cmr,2019,58.13098
cmr,2020,58.67342
cod,1960,34.49031
cod,1961,34.78389
cod,1962,35.07747
cod,1963,35.45167
cod,1964,35.82588
cod,1965,36.20008
cod,1966,36.57429
cod,1967,36.94849
cod,1968,37.44571
cod,1969,37.94292
cod,1970,38.44014
cod,1971,38.93736
cod,1972,39.43457
cod,1973,39.67724
cod,1974,39.9199
cod,1975,40.16257
cod,1976,40.40523
cod,1977,40.64789
cod,1978,41.0653
cod,1979,41.4827
cod,1980,41.9001
cod,1981,42.31751
cod,1982,42.73491
cod,1983,43.04999
cod,1984,43.36508
cod,1985,43.68016
cod,1986,43.99524
cod,1987,44.31033
cod,1988,44.68663
cod,1989,45.06293
cod,1990,45.43924
cod,1991,45.81554
cod,1992,46.19184
cod,1993,46.00092
cod,1994,45.81
cod,1995,45.61909
cod,1996,45.42817
cod,1997,45.23725
cod,1998,46.06644
cod,1999,46.89564
cod,2000,47.72483
cod,2001,48.55402
cod,2002,49.38322
cod,2003,50.44072
cod,2004,51.49822
cod,2005,52.55572
cod,2006,53.61322
cod,2007,54.67072
cod,2008,55.44939
cod,2009,56.22806
cod,2010,57.00674
cod,2011,57.78541
cod,2012,58.56408
cod,2013,59.23304
cod,2014,59.902
cod,2015,60.57097
cod,2016,61.23993
cod,2017,61.90889
cod,2018,62.3602
cod,2019,62.81151
cod,2020,63.26282
cog,1960,41.16791
cog,1961,42.05306
cog,1962,42.93822
cog,1963,43.634
cog,1964,44.32977
cog,1965,45.02555
cog,1966,45.72132
cog,1967,46.4171
cog,1968,46.96174
cog,1969,47.50639
cog,1970,48.05103
cog,1971,48.59567
cog,1972,49.14032
cog,1973,49.6172
cog,1974,50.09409
cog,1975,50.57097
cog,1976,51.04786
cog,1977,51.52474
cog,1978,51.87553
cog,1979,52.22631
cog,1980,52.57709
cog,1981,52.92788
cog,1982,53.27866
cog,1983,53.35255
cog,1984,53.42645
cog,1985,53.50034
cog,1986,53.57423
cog,1987,53.64813
cog,1988,52.8183
cog,1989,51.98848
cog,1990,51.15865
cog,1991,50.32883
cog,1992,49.499
cog,1993,48.38029
cog,1994,47.26157
cog,1995,46.14285
cog,1996,45.02414
cog,1997,43.90542
cog,1998,44.0896
cog,1999,44.27378
cog,2000,44.45796
cog,2001,44.64214
cog,2002,44.82631
cog,2003,46.52129
cog,2004,48.21627
cog,2005,49.91125
cog,2006,51.60623
cog,2007,53.30121
cog,2008,54.66593
cog,2009,56.03066
cog,2010,57.39538
cog,2011,58.7601
cog,2012,60.12483
cog,2013,61.11399
cog,2014,62.10315
cog,2015,63.09231
cog,2016,64.08148
cog,2017,65.07064
cog,2018,65.47408
cog,2019,65.87753
cog,2020,66.28097
col,1960,58.33248
col,1961,59.06154
col,1962,59.7906
col,1963,60.42897
col,1964,61.06734
col,1965,61.70571
col,1966,62.34408
col,1967,62.98245
col,1968,63.7088
col,1969,64.43516
col,1970,65.16151
col,1971,65.88787
col,1972,66.61422
col,1973,67.37199
col,1974,68.12975
col,1975,68.88752
col,1976,69.64529
col,1977,70.40305
col,1978,71.30849
col,1979,72.21392
col,1980,73.11936
col,1981,74.02479
col,1982,74.93022
col,1983,75.5058
col,1984,76.08138
col,1985,76.65696
col,1986,77.23254
col,1987,77.80812
col,1988,78.17481
col,1989,78.54151
col,1990,78.90821
col,1991,79.2749
col,1992,79.6416
col,1993,80.04593
col,1994,80.45026
col,1995,80.85459
col,1996,81.25892
col,1997,81.66325
col,1998,82.00164
col,1999,82.34004
col,2000,82.67844
col,2001,83.01684
col,2002,83.35523
col,2003,83.62142
col,2004,83.88761
col,2005,84.1538
col,2006,84.41999
col,2007,84.68618
col,2008,84.90784
col,2009,85.12951
col,2010,85.35117
col,2011,85.57283
col,2012,85.79449
col,2013,85.99849
col,2014,86.20248
col,2015,86.40648
col,2016,86.61048
col,2017,86.81447
col,2018,86.98366
col,2019,87.15285
col,2020,87.32205
com,1960,33.78838
com,1961,34.33315
com,1962,34.87791
com,1963,35.43491
com,1964,35.99191
com,1965,36.54891
com,1966,37.10591
com,1967,37.66291
com,1968,38.39841
com,1969,39.13391
com,1970,39.86941
com,1971,40.60491
com,1972,41.34042
com,1973,41.96223
com,1974,42.58404
com,1975,43.20585
com,1976,43.82766
com,1977,44.44947
com,1978,45.35203
com,1979,46.25459
com,1980,47.15715
com,1981,48.05971
com,1982,48.96227
com,1983,49.85508
com,1984,50.74789
com,1985,51.64069
com,1986,52.5335
com,1987,53.42631
com,1988,54.20063
com,1989,54.97495
com,1990,55.74926
com,1991,56.52358
com,1992,57.2979
com,1993,57.75457
com,1994,58.21124
com,1995,58.66791
com,1996,59.12458
com,1997,59.58125
com,1998,59.70384
com,1999,59.82642
com,2000,59.94901
com,2001,60.0716
com,2002,60.19419
com,2003,60.60077
com,2004,61.00735
com,2005,61.41393
com,2006,61.82051
com,2007,62.22709
com,2008,62.86981
com,2009,63.51253
com,2010,64.15525
com,2011,64.79797
com,2012,65.44069
com,2013,65.8504
com,2014,66.2601
com,2015,66.6698
com,2016,67.0795
com,2017,67.4892
com,2018,67.85929
com,2019,68.22937
com,2020,68.59946
cpv,1960,43.73251
cpv,1961,43.94271
cpv,1962,44.15291
cpv,1963,45.03153
cpv,1964,45.91015
cpv,1965,46.78877
cpv,1966,47.6674
cpv,1967,48.54602
cpv,1968,49.42052
cpv,1969,50.29502
cpv,1970,51.16952
cpv,1971,52.04403
cpv,1972,52.91853
cpv,1973,54.59205
cpv,1974,56.26558
cpv,1975,57.93911
cpv,1976,59.61263
cpv,1977,61.28616
cpv,1978,61.887
cpv,1979,62.48784
cpv,1980,63.08868
cpv,1981,63.68952
cpv,1982,64.29036
cpv,1983,64.8629
cpv,1984,65.43544
cpv,1985,66.00798
cpv,1986,66.58052
cpv,1987,67.15306
cpv,1988,67.6956
cpv,1989,68.23814
cpv,1990,68.78068
cpv,1991,69.32321
cpv,1992,69.86575
cpv,1993,70.62494
cpv,1994,71.38413
cpv,1995,72.14332
cpv,1996,72.90251
cpv,1997,73.6617
cpv,1998,74.99732
cpv,1999,76.33295
cpv,2000,77.66857
cpv,2001,79.00419
cpv,2002,80.33981
cpv,2003,80.71569
cpv,2004,81.09157
cpv,2005,81.46745
cpv,2006,81.84332
cpv,2007,82.2192
cpv,2008,82.4547
cpv,2009,82.69021
cpv,2010,82.92571
cpv,2011,83.16121
cpv,2012,83.39671
cpv,2013,83.66012
cpv,2014,83.92354
cpv,2015,84.18695
cpv,2016,84.45036
cpv,2017,84.71377
cpv,2018,84.92564
cpv,2019,85.1375
cpv,2020,85.34936
cri,1960,63.43345
