geo,time,ne_rsb_gnfs_cn
nru,2010,2000000
nru,2011,-4000000
nru,2012,16000000
nru,2013,14000000
nru,2014,-15000000
nru,2015,-76000000
nru,2016,-59000000
nru,2017,-67000000
nru,2018,-85000000
nru,2019,-98000000
nzl,1970,-173349000
nzl,1971,55000000
nzl,1972,240000000
nzl,1973,14000000
nzl,1974,-1244000000
nzl,1975,-789000000
nzl,1976,-360000000
nzl,1977,-251000000
nzl,1978,132000000
nzl,1979,-321000000
nzl,1980,-261000000
nzl,1981,-887000000
nzl,1982,-986000000
nzl,1983,-435000000
nzl,1984,-1077000000
nzl,1985,-1030000000
nzl,1986,292000000
nzl,1987,1460000000
nzl,1988,2793000000
nzl,1989,536000000
nzl,1990,697000000
nzl,1991,2801000000
nzl,1992,2467000000
nzl,1993,3088000000
nzl,1994,2484000000
nzl,1995,1802000000
nzl,1996,1599000000
nzl,1997,1461000000
nzl,1998,1430000000
nzl,1999,566000000
nzl,2000,3564000000
nzl,2001,4670000000
nzl,2002,4107000000
nzl,2003,2550000000
nzl,2004,444000000
nzl,2005,-2360000000
nzl,2006,-664000000
nzl,2007,226000000
nzl,2008,-476000000
nzl,2009,4512000000
nzl,2010,4668000000
nzl,2011,3301000000
nzl,2012,1513000000
nzl,2013,3748000000
nzl,2014,1944000000
nzl,2015,2288000000
nzl,2016,1711000000
nzl,2017,2212000000
nzl,2018,-946000000
nzl,2019,-381000000
nzl,2020,-2236000000
omn,1967,4400000
omn,1968,43600000
omn,1969,62700000
omn,1970,57700000
omn,1971,42100000
omn,1972,22000000
omn,1973,21400000
omn,1974,147600200
omn,1975,122099700
omn,1976,144699900
omn,1977,135000100
omn,1978,90800100
omn,1979,262400000
omn,1980,516599800
omn,1981,666899900
omn,1982,401700000
omn,1983,427000000
omn,1984,387000100
omn,1985,437000100
omn,1986,-46999900
omn,1987,595000100
omn,1988,279000000
omn,1990,882000000
omn,1991,363000000
omn,1992,439000000
omn,1993,240000000
omn,1994,408000000
omn,1995,450000000
omn,1996,825000000
omn,1997,697000000
omn,1998,-420642200
omn,1999,629384500
omn,2000,2083868200
omn,2001,1672811400
omn,2002,1640670800
omn,2003,1410652700
omn,2004,1190968300
omn,2005,3252780500
omn,2006,3507000000
omn,2007,2668787500
omn,2008,4987731900
omn,2009,2974714000
omn,2010,5448374400
omn,2011,7804700000
omn,2012,7854800000
omn,2013,6749300000
omn,2014,7342800000
omn,2015,885800000
omn,2016,-64800000
omn,2017,770300000
omn,2018,4209200000
omn,2019,4235100000
omn,2020,2116500000
pak,1960,-1079000000
pak,1961,-1530000000
pak,1962,-1579000000
pak,1963,-1684000000
pak,1964,-1904000000
pak,1965,-2804000000
pak,1966,-1681000000
pak,1967,-2365000000
pak,1968,-1557000000
pak,1969,-1504000000
pak,1970,-1305000000
pak,1971,-1401000000
pak,1972,-804000000
pak,1973,363000000
pak,1974,-3242000000
pak,1975,-10022000000
pak,1976,-9973000000
pak,1977,-12750000000
pak,1978,-15971000000
pak,1979,-21000000000
pak,1980,-25093000000
pak,1981,-26422000000
pak,1982,-35468000000
pak,1983,-37623000000
pak,1984,-44387000000
pak,1985,-56840000000
pak,1986,-40207000000
pak,1987,-30217000000
pak,1988,-37596000000
pak,1989,-48323000000
pak,1990,-46710000000
pak,1991,-15869000000
pak,1992,-38196000000
pak,1993,-81774000000
pak,1994,-43118000000
pak,1995,-50619000000
pak,1996,-95915000000
pak,1997,-113848000000
pak,1998,-27905000000
pak,1999,-47395000000
pak,2000,-47710000000
pak,2001,-44307000000
pak,2002,-4025000000
pak,2003,28934000000
pak,2004,58305000000
pak,2005,-251821000000
pak,2006,-609130000000
pak,2007,-606241000000
pak,2008,-1152026000000
pak,2009,-960984000000
pak,2010,-867696000000
pak,2011,-915022000000
pak,2012,-1606161000000
pak,2013,-1517589000000
pak,2014,-1614850000000
pak,2015,-1768936000000
pak,2016,-2039591000000
pak,2017,-2980967300000
pak,2018,-3842198000000
pak,2019,-3873241200000
pak,2020,-3081583000000
pan,1960,-46149900
pan,1961,-38827200
pan,1962,-26011300
pan,1963,-53715700
pan,1964,-34693800
pan,1965,-32354100
pan,1966,-42123000
pan,1967,-20891000
pan,1968,6750700
pan,1969,-30186100
pan,1970,-78331400
pan,1971,-97532200
pan,1972,-135926500
pan,1973,-126799800
pan,1974,-327422300
pan,1975,-288392900
pan,1976,-294310400
pan,1977,-175326500
pan,1978,-252021800
pan,1979,-517317900
pan,1980,-343256800
pan,1981,-477566100
pan,1982,-182648100
pan,1983,67528200
pan,1984,-177016300
pan,1985,-207703800
pan,1986,-211369700
pan,1987,-263778300
pan,1988,115280000
pan,1989,-300677400
pan,1990,-437957800
pan,1991,-816562300
pan,1992,-978414600
pan,1993,-1015434100
pan,1994,-1079342300
pan,1995,-1264813600
pan,1996,-1325880600
pan,1997,-1213705500
pan,1998,-1847765700
pan,1999,-1574358700
pan,2000,-1226447600
pan,2001,-728553600
pan,2002,-854017500
pan,2003,-823460300
pan,2004,-1218675000
pan,2005,-1095894100
pan,2006,-1006643100
pan,2007,-1416900000
pan,2008,-2646400000
pan,2009,175600000
pan,2010,-2411000000
pan,2011,-2090400000
pan,2012,-3103500000
pan,2013,-3333800000
pan,2014,-4181300000
pan,2015,-2470200000
pan,2016,-2005000000
pan,2017,-2376462789.532
pan,2018,-2862463704.9604
pan,2019,-1719057101.2662
pan,2020,2773660605.4929
per,1960,-0.04205
per,1961,-1.08186
per,1962,-1.7561
per,1963,-3.0228
per,1964,-0.33485
per,1965,-4.60055
per,1966,-5.90064
per,1967,-8.90073
per,1968,-1.70102
per,1969,1.59891
per,1970,5.29873
per,1971,-3.00112
per,1972,-2.30123
per,1973,-8.60143
per,1974,-38.80192
per,1975,-73.80183
per,1976,-71.60267
per,1977,-81.40478
per,1978,12.79006
per,1979,301.97555
per,1980,178
per,1981,-380
per,1982,-522
per,1983,66
per,1984,2711
per,1985,12265
per,1986,-4973
per,1987,-12546
per,1988,-116676
per,1989,110810.13373
per,1990,105222717.9417
per,1991,-602267100
per,1992,-1326808000
per,1993,-2678009100
per,1994,-3332000000
per,1995,-6888000000
per,1996,-6809000000
per,1997,-6994000000
per,1998,-9019000000
per,1999,-4097000000
per,2000,-3614000000
per,2001,-3398000000
per,2002,-1348000000
per,2003,827000000
per,2004,8863000000
per,2005,15898000000
per,2006,26961000000
per,2007,23517000000
per,2008,3603000000
per,2009,17368000000
per,2010,16586000000
per,2011,23734000000
per,2012,11582000000
per,2013,-927000000
per,2014,-9344000000
per,2015,-15643000000
per,2016,-1219000000
per,2017,13252000000
per,2018,12824000000
per,2019,7645000000
per,2020,8700000000
phl,1981,-9461676190
phl,1982,-15995987309.9999
phl,1983,-20526618919.9999
phl,1984,-5602796470
phl,1985,7830714650
phl,1986,16574690500
phl,1987,-2132366310
phl,1988,6145135780
phl,1989,-19014679680
phl,1990,-50784327700
phl,1991,-32580624650
phl,1992,-52902236710
phl,1993,-98569374060
phl,1994,-84557306799.99899
phl,1995,-118372958099.99899
phl,1996,-150909433929.99899
phl,1997,-195699177180
phl,1998,-135967048940
phl,1999,-11354220410
phl,2000,56760075546.5303
phl,2001,-104207206994.49001
phl,2002,-166776281460.70999
phl,2003,-139864523387.79001
phl,2004,-184824808707.72
phl,2005,-81989635114.46001
phl,2006,107451736751.16
phl,2007,171562441996.29999
phl,2008,-77877985834.64009
phl,2009,-37550457626.9102
phl,2010,-33332245267.3296
phl,2011,-262237359208.81
phl,2012,-321626194838.81097
phl,2013,-418148506005.52002
phl,2014,-364398011727.42999
phl,2015,-658928040489.38
phl,2016,-1275668697982.52002
phl,2017,-1500659759562.46997
phl,2018,-2143636985557.19995
phl,2019,-2356977592620.74023
phl,2020,-1398967662578
png,1961,-26300000
png,1962,-27300000
png,1963,-33400000
png,1964,-43600000
png,1965,-61300000
png,1966,-81500000
png,1967,-87800000
png,1968,-91900000
png,1969,-132800000
png,1970,-204400000
png,1971,-233599900
png,1972,-122200100
png,1973,92000000
png,1974,72000000
png,1975,-64099800
png,1976,11899900
png,1977,-16800000
png,1978,-48099800
png,1979,-1799900
png,1980,-173200100
png,1981,-344700100
png,1982,-413900000
png,1983,-369700000
png,1984,-314300200
png,1985,-250300000
png,1986,-200000000
png,1987,-185699900
png,1988,-274900000
png,1989,-368500000
png,1990,-256000000
png,1991,-356600000
png,1992,90700000
png,1993,764000000
png,1994,761331500
png,1995,1074036600
png,1996,747801800
png,1997,-63215800
png,1998,407507700
png,1999,903118300
png,2000,1648746100
png,2001,1359791100
png,2002,339467700
png,2003,1933720500
png,2004,1675797700
pol,1995,7455000000
pol,1996,-6107000000
pol,1997,-20271000000
pol,1998,-29395000000
pol,1999,-39985000000
pol,2000,-48591000000
pol,2001,-29559000000
pol,2002,-28924000000
pol,2003,-23257000000
pol,2004,-27757000000
pol,2005,-12950000000
pol,2006,-24905000000
pol,2007,-45112000000
pol,2008,-67827000000
pol,2009,-13491000000
pol,2010,-31411000000
pol,2011,-33853000000
pol,2012,-12376000000
pol,2013,23729000000
pol,2014,16579000000
pol,2015,49641000000
pol,2016,70231000000
pol,2017,74968000000
pol,2018,64976000000
pol,2019,109073000000
pol,2020,158054000000
pri,1971,-1082300000
pri,1972,-1133500000
pri,1973,-1030500000
pri,1974,-922800000
pri,1975,-1812300000
pri,1976,-2085600000
pri,1977,-1628200000
pri,1978,-1788300000
pri,1979,-1353500000
pri,1980,-1624900000
pri,1981,-1146400000
pri,1982,391100000
pri,1983,14400000
pri,1984,-382400000
pri,1985,431500000
pri,1986,1472500000
pri,1987,1344300000
pri,1988,2093700000
pri,1989,2312100000
pri,1990,3583800000
pri,1991,5418700000
pri,1992,5663900000
pri,1993,3404800000
pri,1994,5098400000
pri,1995,4994700000
pri,1996,3883500000
pri,1997,2559400000
pri,1998,8475400000
pri,1999,9602400000
pri,2000,11422900000
pri,2001,17751500000
pri,2002,18187700000
pri,2003,21425600000
pri,2004,16182600000
pri,2005,17638000000
pri,2006,17488500000
pri,2007,14745000000
pri,2008,19025300000
pri,2009,20155600000
pri,2010,20847100000
pri,2011,19615800000
pri,2012,11775300000
pri,2013,17257000000
pri,2014,19726700000
pri,2015,26401834000
pri,2016,28425500000
pri,2017,25152600000
pri,2018,14111300000
prt,1970,-58054000
prt,1971,-69966000
prt,1972,-53929000
prt,1973,-98855000
prt,1974,-262704000
prt,1975,-236008000
prt,1976,-318758000
prt,1977,-477167000
prt,1978,-494635000
prt,1979,-541758000
prt,1980,-930243000
prt,1981,-1464193000
prt,1982,-1741957000
prt,1983,-1478898000
prt,1984,-1114607000
prt,1985,-698694000
prt,1986,-586924000
prt,1987,-1658617000
prt,1988,-3206664000
prt,1989,-2826175000
prt,1990,-3759868000
prt,1991,-4676338000
prt,1992,-5354195000
prt,1993,-5315412000
prt,1994,-5703854000
prt,1995,-5675578000
prt,1996,-6711111000
prt,1997,-8183061000
prt,1998,-10208482000
prt,1999,-12379397000
prt,2000,-14181779000
prt,2001,-13872544000
prt,2002,-11634616000
prt,2003,-9355009000
prt,2004,-11982695000
prt,2005,-13914854000
prt,2006,-13021926000
prt,2007,-13262594000
prt,2008,-17110736000
prt,2009,-12112870000
prt,2010,-13730665000
prt,2011,-7378114000
prt,2012,-832742000
prt,2013,1872986000
prt,2014,258937000
prt,2015,1328685000
prt,2016,2139817000
prt,2017,1977876000
prt,2018,949340000
prt,2019,969244000
prt,2020,-4226319000
pry,1962,-930000000
pry,1963,-684000000
pry,1964,-1070000000
pry,1965,-444000000
pry,1966,-1700000000
pry,1967,-2116000000
pry,1968,-2881000000
pry,1969,-3241000000
pry,1970,-902000000
pry,1971,-2150000000
pry,1972,-70000000
pry,1973,870000000
pry,1974,-2773014853.854
pry,1975,-8846000000
pry,1976,-7232000000
pry,1977,-7875000000
pry,1978,-11916000000
pry,1979,-23669000000
pry,1980,-34773000000
pry,1981,-48293000000
pry,1982,-56167000000
pry,1983,-54924588658.9399
pry,1984,-48046540962.85
pry,1985,-652699876.69897
pry,1986,27689011333.88
pry,1987,6974964718.93994
pry,1988,417976534627.15002
pry,1989,1045475157860.66003
pry,1990,939121356608.55005
pry,1991,1161108724900
pry,1992,1092133324200
pry,1993,788672416900
pry,1994,-215681896500
pry,1995,975909053300
pry,1996,492396647000
pry,1997,218163613300
pry,1998,1937414312800
pry,1999,2213510858300
pry,2000,2475213362300
pry,2001,3027678815700
pry,2002,6379565524900
pry,2003,6503578132600
pry,2004,6481166060800
pry,2005,6743183274600
pry,2006,5943007414900
pry,2007,6963469297800
pry,2008,4402647991600
pry,2009,5942959850400
pry,2010,3901393328000
pry,2011,2809348555700
pry,2012,1805103869600
pry,2013,6749617011600
pry,2014,3324390879100
pry,2015,4884363352300
pry,2016,13389196409600
pry,2017,11831190442600
pry,2018,3140162594700
pry,2019,2454922343200
pry,2020,9965978820200
pse,1994,-1631200000
pse,1995,-1879100000
pse,1996,-1951700000
pse,1997,-2095900000
pse,1998,-2151200000
pse,1999,-2611900000
pse,2000,-2010400000
pse,2001,-2080300000
pse,2002,-1755800000
pse,2003,-2001300000
pse,2004,-2540600000
pse,2005,-2850600000
pse,2006,-2947100000
pse,2007,-3217800000
pse,2008,-3480300000
pse,2009,-3809900000
pse,2010,-3897000000
pse,2011,-3923800000
pse,2012,-4428800000
pse,2013,-4734700000
pse,2014,-5049400000
pse,2015,-5401200000
pse,2016,-5664400000
pse,2017,-5967400000
pse,2018,-6425700000
pse,2019,-6502400000
pse,2020,-5452700000
pyf,1991,-89404997100
pyf,1992,-81146997200
pyf,1993,-77516003800
pyf,1994,-74833998900
pyf,1995,-80575002600
pyf,1996,-79023998000
pyf,1997,-82818999300
pyf,1998,-99799998500
pyf,1999,-81653997600
pyf,2000,-86269997100
pyf,2019,-96400000000
qat,1994,2979999700
qat,1995,298999800
qat,1996,1300000700
qat,1997,4982000000
qat,1998,4156000000
qat,1999,15495000000
qat,2000,29061000000
qat,2001,23504000000
qat,2002,22707000000
qat,2003,28466000000
qat,2004,43853000000
qat,2005,57420000000
qat,2006,59978000000
qat,2007,70915000000
qat,2008,139687000000
qat,2009,78764000000
qat,2010,175661000000
qat,2011,284085000000
qat,2012,320985000000
qat,2013,311428000000
qat,2014,277457000000
qat,2015,120192000000
qat,2016,32476000000
qat,2017,83763000000
qat,2018,133770000000
qat,2019,92006000000
qat,2020,43202000000
rou,1990,-8110000
rou,1991,-8670000
rou,1992,-50690000
rou,1993,-99600000
rou,1994,-102750000
rou,1995,-382900000
rou,1996,-895800000
rou,1997,-1736800000
rou,1998,-2889500000
rou,1999,-2563400000
rou,2000,-4321500000
rou,2001,-9058700000
rou,2002,-8655400000
rou,2003,-14881400000
rou,2004,-22361100000
rou,2005,-29518400000
rou,2006,-41615400000
rou,2007,-59952200000
rou,2008,-69445000000
rou,2009,-34113200000
rou,2010,-35044300000
rou,2011,-32917500000
rou,2012,-31288300000
rou,2013,-5728200000
rou,2014,-2820900000
rou,2015,-5858500000
rou,2016,-7971500000
rou,2017,-21184200000
rou,2018,-32485000000
rou,2019,-43644000000
rou,2020,-47119200000
rus,1989,5100000
rus,1990,1400000
rus,1991,4000000
rus,1992,2674300000
rus,1993,13224700000
rus,1994,27868800000
rus,1995,48500000000
rus,1996,84800000000
rus,1997,51600000000
rus,1998,175400000000
rus,1999,822200000000
rus,2000,1463100000000
rus,2001,1133700000000
rus,2002,1167500000000
rus,2003,1502000000000
rus,2004,2086500000000
rus,2005,2959000000000
rus,2006,3425900000000
rus,2007,2866600000000
rus,2008,3812600000000
rus,2009,2887700000000
rus,2010,3739700000000
rus,2011,4854400000000
rus,2012,4537900000000
rus,2013,3943800000000
rus,2014,5074400000000
rus,2015,6686400000000
rus,2016,4444200000000
rus,2017,4872500000000
rus,2018,10392000000000
rus,2019,8333400000000
rus,2020,5309100000000
rwa,1960,140000000
rwa,1961,100000000
rwa,1962,-220000000
rwa,1963,-430000100
rwa,1964,-40000000
rwa,1965,-360000000
rwa,1966,-950000200
rwa,1967,-782000100
rwa,1968,-1102000200
rwa,1969,-1260000000
rwa,1970,-820000200
rwa,1971,-1480000000
rwa,1972,-1809999900
rwa,1973,-449999900
rwa,1974,-2630002100
rwa,1975,-4499996200
rwa,1976,-2980001800
rwa,1977,-2430000100
rwa,1978,-7309999100
rwa,1979,-1640001500
rwa,1980,-12900000800
rwa,1981,-14630000600
rwa,1982,-16497999900
rwa,1983,-13049001000
rwa,1984,-11189999600
rwa,1985,-15815000000
rwa,1986,-12895000500
rwa,1987,-20042300400
rwa,1988,-20114500700
rwa,1989,-21491200000
rwa,1990,-18048000000
rwa,1991,-25693999100
rwa,1992,-34499562500
rwa,1993,-43589237700
rwa,1994,-96977177600
rwa,1995,-70102646800
rwa,1996,-85535273000
rwa,1997,-99783741500
rwa,1998,-109500006400
rwa,1999,-118914000000
rwa,2000,-134884000000
rwa,2001,-127724000000
rwa,2002,-142504000000
rwa,2003,-158159000000
rwa,2004,-173934000000
rwa,2005,-210143000000
rwa,2006,-209798000000
rwa,2007,-192256000000
rwa,2008,-426560000000
rwa,2009,-518231000000
rwa,2010,-564065000000
rwa,2011,-595092000000
rwa,2012,-778336000000
rwa,2013,-794323000000
rwa,2014,-908913000000
rwa,2015,-1152469000000
rwa,2016,-1276065000000
rwa,2017,-970897000000
rwa,2018,-1126035000000
rwa,2019,-1333299000000
rwa,2020,-1587012000000
sau,1968,4337823200
sau,1969,4692762100
sau,1970,7074496000
sau,1971,11626979000
sau,1972,17349673000
sau,1973,43651813000
sau,1974,80178402000
sau,1975,84899085000
sau,1976,80158936000
sau,1977,65013000000
sau,1978,21063000000
sau,1979,77490000000
sau,1980,197908000000
sau,1981,204000000000
sau,1982,61009000000
sau,1983,-41094000000
sau,1984,-45109000000
sau,1985,-24729000000
sau,1986,-29250000000
sau,1987,-20125000000
sau,1988,-12821000000
sau,1989,-15467000000
sau,1990,39478000000
sau,1991,9495000000
sau,1992,16026000000
sau,1993,4475000000
sau,1994,40147000000
sau,1995,51717000000
sau,1996,79573000000
sau,1997,81602000000
sau,1998,17483000000
sau,1999,69661000000
sau,2000,132500000000
sau,2001,108458000000
sau,2002,123041000000
sau,2003,177047000000
sau,2004,260888000000
sau,2005,395661000000
sau,2006,419484000000
sau,2007,389887000000
sau,2008,548133000000
sau,2009,149952000000
sau,2010,328606000000
sau,2011,668427000000
sau,2012,690801429000
sau,2013,591536771500
sau,2014,371843916800
sau,2015,-109863215300
sau,2016,10311957300
sau,2017,142566155200
sau,2018,394976957100
sau,2019,250946532800
sau,2020,54685039300
sdn,1960,6100
sdn,1961,-4400
sdn,1962,-2000
sdn,1963,-6300
sdn,1964,-11600
sdn,1965,-4100
sdn,1966,1900
sdn,1967,-2400
sdn,1968,-10100
sdn,1969,1900
sdn,1970,-500
sdn,1971,-12300
sdn,1972,-5600
sdn,1973,-23300
sdn,1974,-110500
sdn,1975,-178200
sdn,1976,-165800
sdn,1977,-189400
sdn,1978,-223800
sdn,1979,-339600
sdn,1980,-562400
sdn,1981,-843400
sdn,1982,-1204400
sdn,1983,-1138600
sdn,1984,-1087900
sdn,1985,-1141400
sdn,1986,-878500
sdn,1987,-2036000
sdn,1988,-2520300
sdn,1989,-3855800
sdn,1990,-4609200
sdn,1991,-25812000
sdn,1992,-62882400
sdn,1993,-42520900
sdn,1994,-193748400
sdn,1995,-388311700
sdn,1996,-869600500
sdn,1997,-1319997400
sdn,1998,-1913643100
sdn,1999,-2469938600
sdn,2000,808354500
sdn,2001,71410500
sdn,2002,-1095058700
sdn,2003,-785928100
sdn,2004,-1153152900
sdn,2005,-5826974500
sdn,2006,-5715522400
sdn,2007,-456218800
sdn,2008,3961043200
sdn,2009,-1090329700
sdn,2010,-5044531200
sdn,2011,3960331900
sdn,2012,-8994610000
sdn,2013,-8700324800
sdn,2014,-166440700
sdn,2015,-206181100
sdn,2016,-191863600
sdn,2017,-1158781600
sdn,2018,-956950500
sdn,2019,827638400
sdn,2020,3527191200
sen,1960,-2631447814.9463
sen,1961,-5144816067.36259
sen,1962,-5380193970.33859
sen,1963,-10358011106.8237
sen,1964,-11832717729.8534
sen,1965,-8641067633.5159
sen,1966,-9894801594.7075
sen,1967,-13660501862.1528
sen,1968,-27668503490.0043
sen,1969,-30860755148.61909
sen,1970,-25675142169.4491
sen,1971,-33292091067.1711
sen,1972,-31040452910.7638
sen,1973,-48108083023.3395
sen,1974,-54599842712.895
sen,1975,-56305870029.449
sen,1976,-76557570702.53998
sen,1977,-91834868742.02802
sen,1978,-106805151763.48599
sen,1979,-105296016035.133
sen,1980,-162769700490.72601
sen,1981,-257708071761.21201
sen,1982,-235673184569.91599
sen,1983,-287053427982.61902
sen,1984,-299213789667.01898
sen,1985,-260184790455.26901
sen,1986,-218527702083.43896
sen,1987,-209341138383.98901
sen,1988,-202290706469.02802
sen,1989,-206931412228.505
sen,1990,-214854509088.54401
sen,1991,-228241559900
sen,1992,-236072151800
sen,1993,-243397337500
sen,1994,-343680328500
sen,1995,-360356346400
sen,1996,-339056952400
sen,1997,-372914530500
sen,1998,-419444602900
sen,1999,-465693606000
sen,2000,-561661938800
sen,2001,-682499156200
sen,2002,-676112579500
sen,2003,-731479829100
sen,2004,-821308116700
sen,2005,-887522264000
sen,2006,-955321391900
sen,2007,-1216545151200
sen,2008,-1583744036200
sen,2009,-1026579943700
sen,2010,-996723104700
sen,2011,-1256706616800
sen,2012,-1535262229100
sen,2013,-1488232922000
sen,2014,-1455106000000
sen,2015,-1340478000000
sen,2016,-1239645000000
sen,2017,-1687968000000
sen,2018,-2040503000000
sen,2019,-1940464000000
sen,2020,-2112638997700
sgp,1960,-294600000
sgp,1961,-340700000
sgp,1962,-263100000
sgp,1963,-409400000
sgp,1964,-297300000
sgp,1965,-330200000
sgp,1966,-242400000
sgp,1967,-278500000
sgp,1968,-239200000
sgp,1969,-480000000
sgp,1970,-1117400000
sgp,1971,-1411600000
sgp,1972,-1293100000
sgp,1973,-941400000
sgp,1974,-1927500000
sgp,1975,-1280500000
sgp,1976,-1041000000
sgp,1977,-239700000
sgp,1978,-683100000
sgp,1979,-1195700000
sgp,1980,-1791300000
sgp,1981,-1035900000
sgp,1982,-622600000
sgp,1983,222300000
sgp,1984,-81500000
sgp,1985,122500000
sgp,1986,1077700000
sgp,1987,1352000000
sgp,1988,5108700000
sgp,1989,6755400000
sgp,1990,7086500000
sgp,1991,10371100000
sgp,1992,10309000000
sgp,1993,9679600000
sgp,1994,18200400000
sgp,1995,20888200000
sgp,1996,22233600000
sgp,1997,21897300000
sgp,1998,30841200000
sgp,1999,24870500000
sgp,2000,20434500000
sgp,2001,26540100000
sgp,2002,30531900000
sgp,2003,47554500000
sgp,2004,51290800000
sgp,2005,63580400000
sgp,2006,72528700000
sgp,2007,85273400000
sgp,2008,56598600000
sgp,2009,66354400000
sgp,2010,86036200000
sgp,2011,96825700000
sgp,2012,89339300000
sgp,2013,88958200000
sgp,2014,93512400000
sgp,2015,115591000000
sgp,2016,115248300000
sgp,2017,125351800000
sgp,2018,145952300000
sgp,2019,144369900000
sgp,2020,149727100000
slb,1980,-72000000
slb,1981,-80000000
slb,1982,-89000000
slb,1983,-99000000
slb,1984,-91000000
slb,1985,-116000000
slb,1986,-104000000
slb,1987,-135000000
slb,1988,-250000000
slb,1989,-275000000
slb,1990,-270000000
slb,1991,-387000000
slb,1992,-336000000
slb,1993,-418000000
slb,1994,-498000000
slb,1995,-386000000
slb,1996,-155000000
slb,1997,-201000000
slb,1998,-46000000
slb,1999,89000000
slb,2000,-93000000
slb,2001,-217000000
slb,2002,-49000000
slb,2003,94000000
slb,2004,144000000
slb,2005,-260000000
slb,2006,-740000000
slb,2007,-1030000000
slb,2008,-978000000
slb,2009,-900000000
slb,2010,-1871000000
slb,2011,-556000000
slb,2012,-136000000
slb,2013,-1015000000
slb,2014,-859000000
slb,2015,-737000000
slb,2016,-569000000
slb,2017,-656000000
slb,2018,-541000000
slb,2019,-1314000000
slb,2020,-1036000000
sle,1964,-1000000
sle,1965,-6200000
sle,1966,-10300000
sle,1967,-10700000
sle,1968,-8700000
sle,1969,8300000
sle,1970,6300000
sle,1971,-3900000
sle,1972,-4700000
sle,1973,5800000
sle,1974,-11300000
sle,1975,-57500000
sle,1976,-48900000
sle,1977,-55600000
sle,1978,-42100000
sle,1979,-84200000
sle,1980,-177400000
sle,1981,-216100000
sle,1982,-163300000
sle,1983,-205700000
sle,1984,-48600000
sle,1985,-78000000
sle,1986,-244000000
sle,1987,1972000300
sle,1988,4917000200
sle,1989,3486000100
sle,1990,678000000
sle,1991,5194000000
sle,1992,-4452000000
sle,1993,-18738000000
sle,1994,20668000000
sle,1995,-51637000000
sle,1996,-127502000000
sle,1997,-15677000000
sle,1998,-75796000000
sle,1999,-73590000000
sle,2000,-282828000000
sle,2001,-427633000000
sle,2002,-560009000000
sle,2003,-587734000000
sle,2004,-494856000000
sle,2005,-559276000000
sle,2006,-456846000000
sle,2007,-585601000000
sle,2008,-909487000000
sle,2009,-1199432000000
sle,2010,-1813974000000
sle,2011,-6166345543900
sle,2012,-4535710430500
sle,2013,-6437697487400
sle,2014,-4915813681100
sle,2015,-6012588777900
sle,2016,-6838998066400
sle,2017,-6070420000000
sle,2018,-7050993000000
sle,2019,-7234798800000
sle,2020,-8537081500000
slv,1965,-21280000
slv,1966,-47560000
slv,1967,-29480000
slv,1968,-17720000
slv,1969,-27360000
slv,1970,3240000
slv,1971,-23520000
slv,1972,12240000
slv,1973,-43600000
slv,1974,-140160000
slv,1975,-97400000
slv,1976,-29640000
slv,1977,20360000
slv,1978,-289760100
slv,1979,-5880000
slv,1980,32760000
slv,1981,-237480000
slv,1982,-193513600
slv,1983,-190070900
slv,1984,-248349900
slv,1985,-287422100
slv,1986,-165115800
slv,1987,-281417600
slv,1988,-271267100
slv,1989,-457015400
slv,1990,-608053457.71477
slv,1991,-698660500
slv,1992,-953944800
slv,1993,-987523100
slv,1994,-1175191700
slv,1995,-1449972700
slv,1996,-1246211200
slv,1997,-1176867900
slv,1998,-1323240700
slv,1999,-1376411000
slv,2000,-1774285500
slv,2001,-1949502700
slv,2002,-1886066700
slv,2003,-2170692600
slv,2004,-2466327000
slv,2005,-2819470000
slv,2006,-3452170000
slv,2007,-4505900000
slv,2008,-4889700000
slv,2009,-3198000000
slv,2010,-3623900000
slv,2011,-4323100000
slv,2012,-4385540000
slv,2013,-4618410000
slv,2014,-4292460000
slv,2015,-4122300000
slv,2016,-3846900000
slv,2017,-4057900000
slv,2018,-4622570000
slv,2019,-4471610000
slv,2020,-4525180000
smr,2015,352336610.92972
smr,2016,344768982.09743
smr,2017,320790351.30001
smr,2018,332303645.48422
smr,2019,299283257.90442
som,1960,-57100128
som,1961,-97000128
som,1962,-214000048
som,1963,-156000096
som,1964,-237000160
som,1965,-60699904
som,1966,-140000000
som,1967,-167000000
som,1968,-135700000
som,1969,-164300000
som,1970,-118000096
som,1971,-157000192
som,1972,-140000032
som,1973,-412999904
som,1974,-662999840
som,1975,-645200192
som,1976,-701800160
som,1977,-2679999872
som,1978,-2475998080
som,1979,-4608999680
som,1980,-9607998464
som,1981,-9602998784
som,1982,-12247997952
som,1983,-17198000128
som,1984,-28973998080
som,1985,-11336498688
som,1986,-27043193344
som,1987,-41220201472
som,1988,-49291489280
som,1989,-208203702272
som,1990,-486070009856
som,2013,-50484988400000
som,2014,-57718912237500
som,2015,-65627790622500
som,2016,-72114201695000
som,2017,-83848135800000
som,2018,-95912554439506.20312
som,2019,-107573615000000
som,2020,-119531040000000
srb,1995,-1821500000
srb,1996,-7864700000
srb,1997,-11397400000
srb,1998,-9424400000
srb,1999,-10340000000
srb,2000,-21395000000
srb,2001,-131585700000
srb,2002,-183884500000
srb,2003,-192623200000
srb,2004,-365626300000
