geo,time,nv_srv_totl_cd
btn,1999,144238625.17418
btn,2000,157365950.15576
btn,2001,167644214.87603
btn,2002,182405056.57272
btn,2003,213482801.6316
btn,2004,252360884.81906
btn,2005,311866165.53288
btn,2006,337550579.38067
btn,2007,410975970.10774
btn,2008,446021870.94876
btn,2009,468225772.79761
btn,2010,577589457.15548
btn,2011,693042386.51825
btn,2012,664779030.33842
btn,2013,653352173.63109
btn,2014,729171957.82368
btn,2015,773761918.19728
btn,2016,827394164.47281
btn,2017,932503101.88939
btn,2018,976917216.82422
btn,2019,1102234724.93017
btn,2020,1011284048.63302
bwa,1960,13113837.09519
bwa,1961,15105079.05415
bwa,1962,17283891.77064
bwa,1963,19250664.05704
bwa,1964,20100655.23491
bwa,1965,21499371.7716
bwa,1966,23849372.38494
bwa,1967,25661785.21618
bwa,1968,29079497.90795
bwa,1969,32307478.06712
bwa,1970,37967615.85706
bwa,1971,50252667.04099
bwa,1972,64764492.75362
bwa,1973,97752485.23268
bwa,1974,123399558.4989
bwa,1975,119472616.63286
bwa,1976,131899724.01104
bwa,1977,161282660.33254
bwa,1978,198744264.67037
bwa,1979,250552147.23926
bwa,1980,317292846.11426
bwa,1981,357834349.22911
bwa,1982,349519277.45945
bwa,1983,383945665.05607
bwa,1984,391443314.84904
bwa,1985,335015242.30001
bwa,1986,413974775.15832
bwa,1987,568884388.58777
bwa,1988,712375587.88144
bwa,1989,877338825.74818
bwa,1990,1206396130.07256
bwa,1991,1298416402.84923
bwa,1992,1439388823.05541
bwa,1993,1574883413.80876
bwa,1994,1932093682.48529
bwa,1995,2188570701.96955
bwa,1996,2170842277.84129
bwa,1997,2216144406.70538
bwa,1998,2208628292.19811
bwa,1999,2435599018.25102
bwa,2000,2474332078.87412
bwa,2001,2486137283.43491
bwa,2002,2588753611.04965
bwa,2003,3733035798.703
bwa,2004,4295490208.61301
bwa,2005,4491659155.31495
bwa,2006,4582222527.14269
bwa,2007,5007009089.72438
bwa,2008,5480469217.36073
bwa,2009,5836426842.39214
bwa,2010,7033775126.58973
bwa,2011,8093772045.27507
bwa,2012,8293147424.90675
bwa,2013,8442735774.92291
bwa,2014,8382916856.98689
bwa,2015,7743745680.71873
bwa,2016,8163431548.82031
bwa,2017,9158068693.58486
bwa,2018,9848117647.05882
bwa,2019,10137412954.7504
bwa,2020,9817304167.17585
caf,2009,603549912.39687
caf,2010,628408613.43795
caf,2011,696532573.25327
caf,2012,754878551.102
caf,2013,670456100.79457
caf,2014,791901203.28348
caf,2015,714491949.3305
caf,2016,760686365.43428
caf,2017,867891325.82276
caf,2018,932129376.9967
caf,2019,914033044.26781
caf,2020,933073094.72433
can,1997,411482016466.84998
can,1998,403118301314.45898
can,1999,424488793161.47296
can,2000,456551074001.75098
can,2001,462170067148.76001
can,2002,479329000191.16803
can,2003,563506530583.11292
can,2004,640699461952.34399
can,2005,727719920779.0061
can,2006,827485014104.37183
can,2007,926773112373.15002
can,2008,974259606373.00806
can,2009,919198670282.56482
can,2010,1063135094444.69995
can,2011,1162043486792.77002
can,2012,1191422859004.54004
can,2013,1203380290480.1001
can,2014,1171967739994.98999
can,2015,1042876437217.57996
can,2016,1038407705074.70996
can,2017,1106932213882.61011
can,2018,1153655963674.69995
che,1990,171924280881.08301
che,1991,175982125523.013
che,1992,186260639311.62
che,1993,182456984975.63599
che,1994,199768638590.33401
che,1995,234806174207.18799
che,1996,230828933656.95801
che,1997,201724286501.75696
che,1998,209321247068.561
che,1999,204606125016.642
che,2000,193134921837.99097
che,2001,197231153116.85199
che,2002,213367468882.32999
che,2003,251842399940.59601
che,2004,282268968234.82098
che,2005,292301894474.78302
che,2006,307821844791.83301
che,2007,342362241752.74902
che,2008,396024323700.48895
che,2009,395390239867.65894
che,2010,427501595013.82202
che,2011,509518695759.55902
che,2012,493117430769.68494
che,2013,507232947955.66602
che,2014,525035884013.01398
che,2015,504144939102.35602
che,2016,500369684341.32599
che,2017,506239118167.27698
che,2018,528593139263.37506
che,2019,524573432618.04694
che,2020,536512335235.79602
chl,1960,2142211019.92966
chl,1961,2422728714.82515
chl,1962,2789126461.92951
chl,1963,2889433073.36799
chl,1964,2997097029.70297
chl,1965,3028198783.35417
chl,1966,3519634677.82851
chl,1967,3487484593.09876
chl,1968,3561566917.42735
chl,1969,4137930557.66019
chl,1970,4607155740.77469
chl,1971,5711248049.40639
chl,1972,6317998536.19115
chl,1973,8708378047.15803
chl,1974,7204663046.08585
chl,1975,4159031967.87348
chl,1976,5206847359.76571
chl,1977,7313279576.50603
chl,1978,8661898428.90856
chl,1979,11756552285.0967
chl,1980,16002874232.2111
chl,1981,19876451528.9794
chl,1982,15144139189.6499
chl,1983,10768015298.9548
chl,1984,9670775097.33582
chl,1985,8880455902.0672
chl,1986,9758848579.97191
chl,1987,11201250428.3427
chl,1988,11961202370.7587
chl,1989,14156237712.9803
chl,1990,15605780082.7589
chl,1991,17634317726.648
chl,1992,22155777157.0412
chl,1993,24319300289.977
chl,1994,28094958576.8004
chl,1995,35501621166.9229
chl,1996,39791643652.0562
chl,1997,43966466628.6394
chl,1998,43904757055.344
chl,1999,41127963344.9239
chl,2000,42119346487.09969
chl,2001,38943187717.7979
chl,2002,38026644377.1591
chl,2003,40639509625.4126
chl,2004,51314886305.7516
chl,2005,62122113096.2339
chl,2006,73074967980.03598
chl,2007,84180859933.9574
chl,2008,96230565258.4315
chl,2009,93009859134.4819
chl,2010,115340515751.62601
chl,2011,134922896369.44901
chl,2012,148611365563.95599
chl,2013,158530114287.68799
chl,2014,147717533579.173
chl,2015,141211306275.21201
chl,2016,146762628461.98801
chl,2017,160516911717.39499
chl,2018,173576336098.15302
chl,2019,164212702934.117
chl,2020,142857860975.56601
chn,1960,19367942156.1459
chn,1961,16154846047.6074
chn,1962,14018198066.4554
chn,1963,13725729141.2787
chn,1964,15907059874.8883
chn,1965,19270452514.4203
chn,1966,19136404257.0477
chn,1967,19172962872.6948
chn,1968,19307011130.0674
chn,1969,21569583231.7816
chn,1970,23084734746.9331
chn,1971,24396782841.8231
chn,1972,28208097634.8492
chn,1973,33598069769.7798
chn,1974,34810320212.115
chn,1975,37079255833.9606
chn,1976,34799629133.6149
chn,1977,42528797502.4222
chn,1978,36793696739.8374
chn,1979,39832515243.4783
chn,1980,42642284166.6667
chn,1981,44489222230.1587
chn,1982,46337333114.5038
chn,1983,53526831862.069
chn,1984,66362565085.7143
chn,1985,90845011833.33328
chn,1986,89767493742.02899
chn,1987,82876662645.7399
chn,1988,97572312613.1687
chn,1989,114389367151.82201
chn,1990,116855799076.48199
chn,1991,132181510853.659
chn,1992,151793321381.47601
chn,1993,153503432236.67001
chn,1994,193916945757.48096
chn,1995,247196948854.58701
chn,1996,289962116138.65399
chn,1997,336615976392.67499
chn,1998,381191820415.26306
chn,1999,422013253941.02698
chn,2000,481966515353.20801
chn,2001,552140788959.901
chn,2002,621277157955.78101
chn,2003,697789415512.86682
chn,2004,805273297795.04211
chn,2005,944925167750.75391
chn,2006,1150854592738.3501
chn,2007,1522020038042.71997
chn,2008,1969109877116.58008
chn,2009,2265496305170.24023
chn,2010,2689125893087.45996
chn,2011,3344790234326.3999
chn,2012,3879033775362.39062
chn,2013,4486644868596.46973
chn,2014,5056710668976.45996
chn,2015,5616132477620.23047
chn,2016,5881978478285.7998
chn,2017,6485706743334.62012
chn,2018,7401764851568.91992
chn,2019,7749565746048.29004
chn,2020,8027718525388.36035
civ,1960,212764273.42961
civ,1961,245531251.51625
civ,1962,258849597.10449
civ,1963,313039117.78967
civ,1964,406509735.65384
civ,1965,408877912.38831
civ,1966,457508707.31818
civ,1967,502030680.37556
civ,1968,616808496.9303
civ,1969,694336006.30249
civ,1970,722495591.40256
civ,1971,782985015.06229
civ,1972,933231138.17693
civ,1973,1284494700.05725
civ,1974,1794314777.81697
civ,1975,2130529604.14422
civ,1976,2757893647.42907
civ,1977,3795185377.95349
civ,1978,4553836422.18085
civ,1979,5169197534.24194
civ,1980,5533425758.09496
civ,1981,4627630280.25827
civ,1982,4130626566.19791
civ,1983,3872977139.39318
civ,1984,3853022312.50831
civ,1985,3748138632.60496
civ,1986,4602598700.45529
civ,1987,4887750629.04152
civ,1988,4646602210.7906
civ,1989,4439608480.09284
civ,1990,4451599867.48195
civ,1991,4418193552.8695
civ,1992,4633871518.87592
civ,1993,5415835410.8205
civ,1994,4464093163.65658
civ,1995,5995563395.17466
civ,1996,6674033273.22871
civ,1997,6216315263.40082
civ,1998,6690082138.91372
civ,1999,6793612334.33669
civ,2000,5748570841.21835
civ,2001,5914479250.82233
civ,2002,6404320978.75606
civ,2003,7692836698.35388
civ,2004,9021729896.19561
civ,2005,9330356804.17799
civ,2006,9592987020.54417
civ,2007,11149507441.7033
civ,2008,12874605381.1659
civ,2009,13102459018.1363
civ,2010,13217173277.8652
civ,2011,12480682170.7269
civ,2012,14407200537.923
civ,2013,16596721276.9559
civ,2014,18225838888.863
civ,2015,21887376440.9602
civ,2016,22429780865.7225
civ,2017,23834755034.4291
civ,2018,25114845444.1607
civ,2019,25237438791.8984
civ,2020,25846639877.7941
cmr,1965,382353994.86413
cmr,1966,404186886.18942
cmr,1967,456502408.32452
cmr,1968,512593400.83623
cmr,1969,548544756.78237
cmr,1970,575608543.82603
cmr,1971,615565652.52682
cmr,1972,736824086.33023
cmr,1973,961912931.62701
cmr,1974,1134585200.45516
cmr,1975,1503875839.01856
cmr,1976,1548437801.97154
cmr,1977,1628136179.74949
cmr,1978,2456838071.1517
cmr,1979,2872769147.09179
cmr,1980,2639961329.91543
cmr,1981,2489552874.43671
cmr,1982,2444566767.89216
cmr,1983,2685098787.6116
cmr,1984,2619596036.17475
cmr,1985,3464785542.76671
cmr,1986,5051314514.71084
cmr,1987,5692151982.15459
cmr,1988,5483665499.4054
cmr,1989,4758810494.27241
cmr,1990,5527706689.95772
cmr,1991,5292320109.85906
cmr,1992,5525671587.10621
cmr,1993,7673253276.73923
cmr,1994,3991110456.55773
cmr,1995,4988240508.63431
cmr,1996,5004034672.10788
cmr,1997,4888839465.629
cmr,1998,5148482292.45169
cmr,1999,5283140238.41489
cmr,2000,4758072669.69676
cmr,2001,5086320285.82285
cmr,2002,5705817149.7962
cmr,2003,7330377643.87287
cmr,2004,9057367840.92935
cmr,2005,9396468205.34296
cmr,2006,10022330041.828
cmr,2007,11749143345.1092
cmr,2008,13746573115.0224
cmr,2009,14140594644.1094
cmr,2010,13927797488.3704
cmr,2011,15857740212.2786
cmr,2012,15307221021.4623
cmr,2013,16971371220.1832
cmr,2014,18348942436.4966
cmr,2015,15963495047.713
cmr,2016,17064899487.9562
cmr,2017,18180200107.9123
cmr,2018,20165382264.5385
cmr,2019,20242859410.3883
cmr,2020,21211167401.5699
cod,1994,1564327731.09244
cod,1995,1456482905.98291
cod,1996,1934834396.17377
cod,1997,1822826176.33623
cod,1998,1926020283.72325
cod,1999,1333025972.72727
cod,2000,8496741957.97101
cod,2001,2569522433.66667
cod,2002,3321158158.10128
cod,2003,3752778010.90979
cod,2004,4136908507.57631
cod,2005,5193168294.26809
cod,2006,6433314939.73248
cod,2007,7290764805.908
cod,2008,7663440216.16596
cod,2009,7152260645.96341
cod,2010,7629395746.83455
cod,2011,8556628372.12272
cod,2012,9724413516.64302
cod,2013,10566139016.0292
cod,2014,11383690923.8313
cod,2015,12552419150.5262
cod,2016,12561751159.9493
cod,2017,12831613519.4742
cod,2018,15329875113.55
cod,2019,17191231714.0705
cod,2020,17395678413.1809
cog,1960,78211412.42476
cog,1961,93276708.47716
cog,1962,103747933.5506
cog,1963,105533291.25399
cog,1964,113436762.14733
cog,1965,122826627.17057
cog,1966,134728958.97495
cog,1967,143088844.76637
cog,1968,153495231.58298
cog,1969,166563564.91005
cog,1970,159911354.39145
cog,1971,196472712.68395
cog,1972,255924323.25528
cog,1973,336938737.76762
cog,1974,348144474.39839
cog,1975,407348320.42781
cog,1976,369114114.07841
cog,1977,404998888.55494
cog,1978,478604898.13119
cog,1979,590912976.6078
cog,1980,711379715.39646
cog,1981,821767218.7163
cog,1982,855126759.43325
cog,1983,798811678.87749
cog,1984,800537278.38017
cog,1985,834923688.64778
cog,1986,1021985263.22351
cog,1987,1201138324.45366
cog,1988,1243818081.13022
cog,1989,1172966374.8582
cog,1990,1301306726.66838
cog,1991,1434562571.84776
cog,1992,1553504868.68124
cog,1993,1434864632.54681
cog,1994,782089921.06875
cog,1995,945410222.69129
cog,1996,995205965.2149
cog,1997,789659351.68093
cog,1998,838034564.85767
cog,1999,714959628.81869
cog,2000,727674146.16563
cog,2001,802979037.20888
cog,2002,923003915.73924
cog,2003,1140546586.34441
cog,2004,1333110832.14181
cog,2005,1954398758.90125
cog,2006,2456977097.09937
cog,2007,3134485843.79306
cog,2008,3391480627.85322
cog,2009,3276253447.53401
cog,2010,3340795797.0994
cog,2011,3992718697.10496
cog,2012,4774825861.34997
cog,2013,5132164226.74666
cog,2014,5689796091.81018
cog,2015,4709225100.75939
cog,2016,4954674317.17313
cog,2017,4894324885.40881
cog,2018,4995255858.43803
cog,2019,5148647869.19522
cog,2020,5470927020.46262
col,1965,2676571428.57143
col,1966,2539481481.48148
col,1967,2675867013.17322
col,1968,2753303829.55738
col,1969,3041041006.36774
col,1970,3422376682.10061
col,1971,3852849252.25627
col,1972,4141960149.45099
col,1973,4728806153.14127
col,1974,5703311756.33209
col,1975,6236779565.11196
col,1976,7076869865.97492
col,1977,8769735303.55521
col,1978,10993937843.714
col,1979,13697445021.3052
col,1980,16308856282.9036
col,1981,18306508445.7103
col,1982,19762521494.6213
col,1983,19677037694.5757
col,1984,19059766409.6015
col,1985,16803516506.373
col,1986,15926651182.3281
col,1987,16829609404.8516
col,1988,18260753884.12
col,1989,18488010064.6502
col,1990,23110209851.4714
col,1991,23916520022.1152
col,1992,29919566240.2588
col,1993,34327701956.7425
col,1994,43160712311.0936
col,1995,49892357814.5702
col,1996,55591189549.0313
col,1997,62283215860.28169
col,1998,57999523770.0482
col,1999,50181761720.8822
col,2000,57129502592.33
col,2001,56142431758.2474
col,2002,55308567908.37209
col,2003,51960756206.665
col,2004,63402640989.8544
col,2005,77426470189.0381
col,2006,84867077310.2173
col,2007,109183416881.114
col,2008,125965125066.873
col,2009,124286466678.951
col,2010,153022043542.67599
col,2011,172295435490.66501
col,2012,192831983199.47198
col,2013,203863440064.51697
col,2014,208217082687.866
col,2015,164982366666.61899
col,2016,160923515261.35999
col,2017,179671018538.98001
col,2018,192674232602.453
col,2019,187927048739.716
col,2020,161619503350.914
com,1980,115729149.01613
com,1981,107077232.4348
com,1982,100348900.72686
com,1983,104499835.72262
com,1984,100722503.3356
com,1985,107283278.78427
com,1986,152259726.30904
com,1987,184069023.8043
com,1988,194416102.02867
com,1989,186222436.22056
com,1990,234292273.08204
com,1991,231286633.14481
com,1992,249435565.28099
com,1993,246976799.70561
com,1994,174068705.28926
com,1995,217297868.7996
com,1996,215985508.00188
com,1997,198747176.16633
com,1998,201835741.54249
com,1999,208569288.99944
com,2000,191489441.59082
com,2001,206419717.66525
com,2002,232297727.64883
com,2003,298241229.31157
com,2004,345587333.61399
com,2005,356571527.98957
com,2006,380884857.09736
com,2007,432040867.43573
com,2008,510795216.7414
com,2009,484540007.78521
com,2010,482953588.52178
com,2011,548395539.22699
com,2012,548977546.84889
com,2013,592228326.02685
com,2014,618249720.51048
com,2015,530345811.81068
com,2016,548690956.23351
com,2017,583966294.72005
com,2018,625906178.04586
com,2019,617605892.28083
com,2020,627442607.9626
cpv,1980,91720651.45153
cpv,1981,93269842.50853
cpv,1982,100706530.59614
cpv,1983,97855530.66298
cpv,1984,93125536.80051
cpv,1985,95069053.61354
cpv,1986,130689950.32747
cpv,1987,149737451.32186
cpv,1988,166513882.1244
cpv,1989,168576441.33417
cpv,1990,170458857.68221
cpv,1991,180000638.58391
cpv,1992,199382347.31983
cpv,1993,330225656.80679
cpv,1994,230050887.15488
cpv,1995,282669674.57354
cpv,1996,294263701.47049
cpv,1997,304726826.46563
cpv,1998,327106643.37089
cpv,1999,373101599.00292
cpv,2000,352552329.36549
cpv,2001,390852442.38719
cpv,2002,438377155.45936
cpv,2003,580602886.29827
cpv,2004,664755522.04991
cpv,2005,697760334.6329
cpv,2006,804207151.93394
cpv,2007,922886037.03235
cpv,2008,1069505196.03871
cpv,2009,1030302063.18951
cpv,2010,1017916607.01331
cpv,2011,1130786506.53595
cpv,2012,1082770040.19972
cpv,2013,1144123959.19227
cpv,2014,1138845786.99215
cpv,2015,966361526.8595
cpv,2016,1027555907.54017
cpv,2017,1082863240.78208
cpv,2018,1197606961.52055
cpv,2019,1216584001.04777
cpv,2020,1002823604.76757
cri,1960,271578872.66469
cri,1961,263633624.58572
cri,1962,257575074.05904
cri,1963,277349212.79379
cri,1964,291409151.74208
cri,1965,316920754.71698
cri,1966,349298113.20755
cri,1967,375728301.88679
cri,1968,408075471.69811
cri,1969,451743396.22641
cri,1970,524649056.60377
cri,1971,582993751.69791
cri,1972,666179351.92163
cri,1973,811443100.43931
cri,1974,883341740.22699
cri,1975,1025309218.20303
cri,1976,1258763127.18786
cri,1977,1596184364.06068
cri,1978,1885577596.26604
cri,1979,2221225204.2007
cri,1980,2668296382.73045
cri,1981,1321343730.04094
cri,1982,1297211462.11775
cri,1983,1554148760.65235
cri,1984,1806086314.10177
cri,1985,2048405940.59406
cri,1986,2274863799.28315
cri,1987,2463922255.85471
cri,1988,2529835070.58979
cri,1989,2934142522.50031
cri,1990,3342283154.90496
cri,1991,3799523430.61423
cri,1992,4399992412.45867
cri,1993,5056256007.41786
cri,1994,5542280430.12707
cri,1995,6050457767.43668
cri,1996,6186490536.19749
cri,1997,6647209735.1362
cri,1998,7244053582.2985
cri,1999,7727948292.95632
cri,2000,8390123784.44865
cri,2001,9057015538.44899
cri,2002,9525030626.56086
cri,2003,9978435640.53928
cri,2004,10663650391.1267
cri,2005,11581816683.868
cri,2006,13215397534.4256
cri,2007,15586645743.2709
cri,2008,18304062914.87469
cri,2009,18773258831.1662
cri,2010,23313602258.5233
cri,2011,27018313510.85189
cri,2012,30363383505.8329
cri,2013,33407922849.6353
cri,2014,34538074423.7158
cri,2015,37984258642.4996
cri,2016,39695377077.2305
cri,2017,41358480612.0571
cri,2018,42864308530.23
cri,2019,44437561540.81609
cri,2020,42351829969.2522
cub,1996,16181268700
cub,1997,16210808100
cub,1998,17130031200
cub,1999,19036715200
cub,2000,20347200000
cub,2001,21381200000
cub,2002,23312900000
cub,2003,25388700000
cub,2004,27296800000
cub,2005,31109041300
cub,2006,38645500000
cub,2007,42451700000
cub,2008,43977000000
cub,2009,44979000000
cub,2010,46618000000
cub,2011,50367000000
cub,2012,52411000000
cub,2013,55369000000
cub,2014,58786000000
cub,2015,63397000000
cub,2016,65831000000
cub,2017,68587000000
cub,2018,70249000000
cub,2019,72819000000
cub,2020,78914000000
cym,2006,3509397695.90784
cym,2007,3771108244.32977
cym,2008,3898561382.4553
cym,2009,3720954518.18073
cym,2010,3641938797.5519
cym,2011,3655132605.30421
cym,2012,3741472098.88396
cym,2013,3841907836.31345
cym,2014,3984221528.86115
cym,2015,4116845793.83175
cym,2016,4264507740.30961
cym,2017,4500165126.60506
cym,2018,4756988839.55358
cym,2019,5120005461.24435
cyp,1995,6598567917.20569
cyp,1996,6706498117.94228
cyp,1997,6556018244.01368
cyp,1998,7102341628.95928
cyp,1999,7373080906.14887
cyp,2000,6968352497.64373
cyp,2001,7209447176.68488
cyp,2002,7811857692.30769
cyp,2003,9798506228.76557
cyp,2004,11574246250
cyp,2005,12301900261.1615
cyp,2006,13447346631.5393
cyp,2007,15843257596.496
cyp,2008,18480342756.7013
cyp,2009,18155784940.2612
cyp,2010,18421370807.3711
cyp,2011,20379830178.17369
cyp,2012,18707897982.783
cyp,2013,18181357417.9838
cyp,2014,17546565696.8248
cyp,2015,14972713857.761
cyp,2016,15606001771.087
cyp,2017,16942799367.3746
cyp,2018,18684258384.5064
cyp,2019,18800615694.6155
cyp,2020,18263530553.9692
cze,1993,20650608685.2125
cze,1994,24332236894.21569
