geo,time,ny_gdp_fcst_kd
mdg,2014,10366658250.097
mdg,2015,10582814102.1793
mdg,2016,10945956827.5734
mdg,2017,11374623067.3664
mdg,2018,11508027566.6404
mdg,2019,12091495597.7093
mdg,2020,10951162658.209
mdv,1995,1250759189.49449
mdv,1996,1342347742.85152
mdv,1997,1452213899.89145
mdv,1998,1563828547.36687
mdv,1999,1657556354.82431
mdv,2000,1720557586.51759
mdv,2001,1646825868.77929
mdv,2002,1770463754.16974
mdv,2003,2024848136.46653
mdv,2004,2138675712.27936
mdv,2005,1892619032.9839
mdv,2006,2356187354.50418
mdv,2007,2535992200.84984
mdv,2008,2774257543.87465
mdv,2009,2607497234.77129
mdv,2010,2775869843.98182
mdv,2011,2976059119.53339
mdv,2012,3052136728.31738
mdv,2013,3271673619.00744
mdv,2014,3510429137.77987
mdv,2015,3640040094.23218
mdv,2016,3881323358.96871
mdv,2017,4155123642.03928
mdv,2018,4491377244.05826
mdv,2019,4800501993.10163
mdv,2020,3297515198.75566
mex,1965,191513300715.09201
mex,1966,203292319773.922
mex,1967,215048910779.81
mex,1968,234356147270.29401
mex,1969,243332473454.24097
mex,1970,259055125175.07599
mex,1971,269532229875.957
mex,1972,292043904721.38
mex,1973,314650582311.38898
mex,1974,333156735409.65002
mex,1975,352880490158.31702
mex,1976,368785179367.22998
mex,1977,381340090180.23798
mex,1978,413490898111.15698
mex,1979,452025808338.75598
mex,1980,491388352154.11902
mex,1981,533282190038.91693
mex,1982,530504813680.94098
mex,1983,512009178092.03699
mex,1984,529472859378.47296
mex,1985,541056101036.12799
mex,1986,524397224958.172
mex,1987,533429648980.34497
mex,1988,540274943360.64203
mex,1989,562455981873.58398
mex,1990,591567400509.23999
mex,1991,616500516297.77405
mex,1992,638331430999.84595
mex,1993,650722438876.29895
mex,1994,682132944032.13403
mex,1995,640012856127.08801
mex,1996,683547532832.16101
mex,1997,730200430815.53406
mex,1998,768178067320.37793
mex,1999,788868483213.20093
mex,2000,828780029724.85291
mex,2001,825015811955.729
mex,2002,824462506612.23291
mex,2003,836412346620.16284
mex,2004,869150767764.39294
mex,2005,888932708331.86304
mex,2006,927803471234.94092
mex,2007,949320013055.92993
mex,2008,959196001967.37292
mex,2009,908967084143.34595
mex,2010,955842391424.56702
mex,2011,990699557567.20093
mex,2012,1027674541729.5
mex,2013,1041768517322.13
mex,2014,1070041930898.82996
mex,2015,1104157181527.36011
mex,2016,1131005317910.86011
mex,2017,1154132106777.76001
mex,2018,1178870314284.09009
mex,2019,1176777753920.92993
mex,2020,1080922744782.12
mhl,1997,135534400
mhl,1998,134925900
mhl,1999,132546400
mhl,2000,137205000
mhl,2001,145186200
mhl,2002,149205700
mhl,2003,149747100
mhl,2004,157104500
mhl,2005,158369900
mhl,2006,158715100
mhl,2007,165321200
mhl,2008,154217500
mhl,2009,162988400
mhl,2010,172591100
mhl,2011,171207400
mhl,2012,169092600
mhl,2013,175431500
mhl,2014,173645000
mhl,2015,176841600
mhl,2016,177856719.9707
mhl,2017,184395355.22461
mhl,2018,191388229.37012
mhl,2019,203807464.59961
mhl,2020,199575088.50098
mkd,1990,6207675122.75975
mkd,1991,5824612671.06882
mkd,1992,5442233465.93547
mkd,1993,5035735641.10655
mkd,1994,4947186826.207
mkd,1995,4892048790.38518
mkd,1996,4950022301.5668
mkd,1997,5105563489.83773
mkd,1998,5269132831.1209
mkd,1999,5511104768.53232
mkd,2000,5734970660.24657
mkd,2001,5580583652.55466
mkd,2002,5646081893.50133
mkd,2003,5791599099.36136
mkd,2004,6060411319.39512
mkd,2005,6314893563.88867
mkd,2006,6600420114.79379
mkd,2007,6991978947.2751
mkd,2008,7392431425.14161
mkd,2009,7370137702.79537
mkd,2010,7621567972.46505
mkd,2011,7770137153.14895
mkd,2012,7718396642.46301
mkd,2013,8020565993.57955
mkd,2014,8420327008.40002
mkd,2015,8794265454.98415
mkd,2016,8972352954.66768
mkd,2017,9054565526.4857
mkd,2018,9318942845.60352
mkd,2019,9676429240.40272
mkd,2020,9224522374.49001
mli,1967,2040080810.60783
mli,1968,2115735280.57267
mli,1969,2120620785.08747
mli,1970,2250766332.13487
mli,1971,2308586784.50624
mli,1972,2443505711.82482
mli,1973,2407943105.45298
mli,1974,2371127906.08741
mli,1975,2646773967.68696
mli,1976,3007364175.41622
mli,1977,3198283859.92636
mli,1978,3151480313.84561
mli,1979,3479098870.81605
mli,1980,3330934810.46379
mli,1981,3381192097.9729
mli,1982,3131713102.76008
mli,1983,3188737645.42191
mli,1984,3179585612.48304
mli,1985,3662798861.3833
mli,1986,3691666912.90968
mli,1987,3720661426.81359
mli,1988,4040371418.16148
mli,1989,4157363343.25998
mli,1990,4081240756.06857
mli,1991,4465741869.4202
mli,1992,4320000130.53402
mli,1993,4445272754.75327
mli,1994,4673255301.64725
mli,1995,4684978754.21031
mli,1996,4916183353.63258
mli,1997,5141523893.25984
mli,1998,5549374344.95561
mli,1999,5869683407.41154
mli,2000,5857484092.40133
mli,2001,6622415627.85762
mli,2002,6904437866.79067
mli,2003,7370537679.5212
mli,2004,7518893478.57222
mli,2005,8204117689.54776
mli,2006,8599932072.40072
mli,2007,8950951154.73774
mli,2008,9478191956.31105
mli,2009,9636239058.98091
mli,2010,10291791736.8936
mli,2011,10578794026.4235
mli,2012,10542111645.9858
mli,2013,10727023529.7982
mli,2014,11541697436.2866
mli,2015,12133345804.8953
mli,2016,12801059070.1942
mli,2017,13503663489.5548
mli,2018,14222020188.5016
mli,2019,14858539179.5238
mli,2020,14688995862.754
mlt,2000,5855139354.26606
mlt,2001,5738547875.29125
mlt,2002,5919028292.46644
mlt,2003,6205955508.70964
mlt,2004,6131159436.36969
mlt,2005,6283025407.74437
mlt,2006,6451201486.74137
mlt,2007,6743184178.40897
mlt,2008,7061414179.51847
mlt,2009,6983083213.13658
mlt,2010,7399352268.94486
mlt,2011,7353004438.03395
mlt,2012,7715470098.74626
mlt,2013,8222791412.4043
mlt,2014,8890535892.59958
mlt,2015,9862221346.9433
mlt,2016,10295482421.8286
mlt,2017,11154626442.3485
mlt,2018,11702190710.0345
mlt,2019,12443749730.5148
mlt,2020,11727306392.0333
mne,2000,2324637306.42923
mne,2001,2319211615.85883
mne,2002,2347139005.58072
mne,2003,2309659925.42989
mne,2004,2392626970.21478
mne,2005,2451824546.30265
mne,2006,2682963442.64201
mne,2007,2840565576.73578
mne,2008,3042375686.12867
mne,2009,2922492948.55047
mne,2010,3002532566.38166
mne,2011,3114772202.46566
mne,2012,3045274079.13505
mne,2013,3168624989.1232
mne,2014,3227593128.64824
mne,2015,3351452811.35633
mne,2016,3430994016.09309
mne,2017,3590471242.40584
mne,2018,3806364687.15739
mne,2019,3965137458.93484
mne,2020,3395452443.07556
mng,1981,1953825731.21526
mng,1982,2135774756.47902
mng,1983,2260333138.64473
mng,1984,2395519604.93183
mng,1985,2562164492.50386
mng,1986,3201111192.17259
mng,1987,3892772481.59019
mng,1988,3913177998.75824
mng,1989,4047346853.7839
mng,1990,4002662839.91368
mng,1991,3653852270.88258
mng,1992,3313836120.99728
mng,1993,3200906122.30021
mng,1994,3255784347.28575
mng,1995,3418916909.69612
mng,1996,3481900380.42413
mng,1997,3576228564.67241
mng,1998,3668950891.03531
mng,1999,3741678920.73001
mng,2000,3673307798.7053
mng,2001,3700220981.28684
mng,2002,3848721471.27437
mng,2003,4124682846.08556
mng,2004,4542499368.96272
mng,2005,4905792540.56195
mng,2006,5244760764.73855
mng,2007,5805819410.53998
mng,2008,6261138499.66482
mng,2009,6325682468.48713
mng,2010,6457123910.70285
mng,2011,7237748630.64472
mng,2012,8190280498.41756
mng,2013,9150873480.42338
mng,2014,10100928709.4994
mng,2015,10662842777.0626
mng,2016,10811045292.9926
mng,2017,11247086578.2893
mng,2018,11964736725.1292
mng,2019,12576811822.5302
mng,2020,12080591905.9303
moz,1980,2756558234.57041
moz,1981,2922104610.59811
moz,1982,2790332313.46139
moz,1983,2397795327.53179
moz,1984,2300952468.75242
moz,1985,2427348368.50847
moz,1986,2397322426.68384
moz,1987,2609649900.31156
moz,1988,2791600919.05639
moz,1989,2908834777.13877
moz,1990,2943736758.49312
moz,1991,2912252898.06347
moz,1992,2743277432.1927
moz,1993,3039125992.49369
moz,1994,3237945493.3181
moz,1995,3312054692.82046
moz,1996,3504657585.02088
moz,1997,3900168486.33349
moz,1998,4275409561.66629
moz,1999,4620760864.36901
moz,2000,4617820096.63578
moz,2001,5233334926.47038
moz,2002,5666557360.97942
moz,2003,6040052505.11748
moz,2004,6541786143.6981
moz,2005,6991882566.14886
moz,2006,7685758215.19954
moz,2007,8308754198.00569
moz,2008,8938982060.384
moz,2009,9525022938.13287
moz,2010,10186249143.8357
moz,2011,10881108993.216
moz,2012,11646661168.9374
moz,2013,12222210721.7941
moz,2014,13198150189.9289
moz,2015,14109258583.1301
moz,2016,14627702517.6166
moz,2017,15190733586.1369
moz,2018,15690192720.1378
moz,2019,15966671415.7524
moz,2020,15670053906.913
mrt,1961,1470438466.92534
mrt,1962,1320937609.42022
mrt,1963,1192626788.16635
mrt,1964,1426449452.9316
mrt,1965,1745060216.70717
mrt,1966,1803937794.84937
mrt,1967,1863674365.86347
mrt,1968,1991365533.59636
mrt,1969,1955975421.6639
mrt,1970,2194202032.58852
mrt,1971,2218257455.137
mrt,1972,2222860578.38255
mrt,1973,2062093868.67709
mrt,1974,2236874279.34797
mrt,1975,2136640938.69559
mrt,1976,2317407301.42856
mrt,1977,2276650911.98888
mrt,1978,2314642401.21432
mrt,1979,2426630289.17754
mrt,1980,2513913596.59665
mrt,1981,2558784464.07269
mrt,1982,2464083934.42112
mrt,1983,2556032456.1982
mrt,1984,2576722855.95531
mrt,1985,2529877983.03925
mrt,1986,2810367415.22028
mrt,1987,2949774968.66878
mrt,1988,2991647900.88031
mrt,1989,3189375912.32274
mrt,1990,3010282783.66172
mrt,1991,3065514066.81662
mrt,1992,3121735937.17588
mrt,1993,3295770237.06302
mrt,1994,3246376672.85014
mrt,1995,3493721858.84479
mrt,1996,3670568473.91635
mrt,1997,3627242060.5462
mrt,1998,3712734892.4696
mrt,1999,3699059701.20443
mrt,2000,3464486192.73662
mrt,2001,3321917942.50015
mrt,2002,3301746151.77796
mrt,2003,3700920772.42663
mrt,2004,3563797730.88225
mrt,2005,3874380085.54571
mrt,2006,4602311646.48154
mrt,2007,4472260007.49616
mrt,2008,4455878553.86184
mrt,2009,4474687051.49934
mrt,2010,4552584340.90344
mrt,2011,4706000294.68017
mrt,2012,4843879724.81931
mrt,2013,5047555796.6174
mrt,2014,5247070293.3832
mrt,2015,5542104031.14528
mrt,2016,5617947397.06798
mrt,2017,5945073850.29351
mrt,2018,6169263615.84065
mrt,2019,6577402329.53498
mrt,2020,6511810492.77968
mus,1976,1791041797.5909
mus,1977,1915748188.8687
mus,1978,1992292111.79093
mus,1979,2064965834.49035
mus,1980,1856835167.6681
mus,1981,1975521250.40145
mus,1982,2089477092.57983
mus,1983,2098443911.61785
mus,1984,2198121560.56244
mus,1985,2348889216.76808
mus,1986,2557419867.59357
mus,1987,2772206434.23564
mus,1988,2942381481.93216
mus,1989,3079900939.20212
mus,1990,3301029971.80607
mus,1991,3444085139.82919
mus,1992,3677445806.39503
mus,1993,3858895243.85368
mus,1994,4038277086.04838
mus,1995,4250703999.87403
mus,1996,4513173304.095
mus,1997,4765304569.85288
mus,1998,5042866420.61452
mus,1999,5150773623.53141
mus,2000,5674877993.27455
mus,2001,5936050061.1624
mus,2002,6030845560.60487
mus,2003,6406551314.61332
mus,2004,6682541902.20054
mus,2005,6867013446.70509
mus,2006,7258022903.24397
mus,2007,7660928773.33609
mus,2008,8067196398.0247
mus,2009,8341619585.21676
mus,2010,8717308781.64014
mus,2011,9056090829.03364
mus,2012,9385038824.01519
mus,2013,9706113776.75077
mus,2014,10056043673.2083
mus,2015,10370257325.989
mus,2016,10743249617.7388
mus,2017,11125595353.0479
mus,2018,11525321783.9701
mus,2019,11890399319.6382
mus,2020,10137684720.0689
mwi,1960,653415520.73515
mwi,1961,703091481.57553
mwi,1962,707481547.89245
mwi,1963,698008736.80531
mwi,1964,715799077.69914
mwi,1965,809375697.4607
mwi,1966,906648665.26698
mwi,1967,969956996.47606
mwi,1968,951010702.1719
mwi,1969,999762683.6174
mwi,1970,993293234.8488
mwi,1971,1151794967.33198
mwi,1972,1225962752.26641
mwi,1973,1260158443.89249
mwi,1974,1354196686.60646
mwi,1975,1429057639.93156
mwi,1976,1518243704.38284
mwi,1977,1583631480.34777
mwi,1978,1715562311.67008
mwi,1979,1773094302.08507
mwi,1980,1766624853.31648
mwi,1981,1673741891.88295
mwi,1982,1721569647.54889
mwi,1983,1782105367.49945
mwi,1984,1861125208.92024
mwi,1985,1944072881.04782
mwi,1986,1965329675.60873
mwi,1987,2009460656.54075
mwi,1988,2075541599.95235
mwi,1989,2159875486.61293
mwi,1990,2262924795.21329
mwi,1991,2439448719.90211
mwi,1992,2246289000.70143
mwi,1993,2488200701.33592
mwi,1994,2199847580.37578
mwi,1995,2547187230.87282
mwi,1996,2801367312.92158
mwi,1997,2985898244.31707
mwi,1998,3017578766.99824
mwi,1999,3124436888.2478
mwi,2000,3148665331.43225
mwi,2001,3018105040.38781
mwi,2002,3003956762.23948
mwi,2003,3175351703.94971
mwi,2004,3347471569.74687
mwi,2005,3432826517.09101
mwi,2006,3383798669.70319
mwi,2007,3771451505.78123
mwi,2008,4160158477.07286
mwi,2009,4506621005.34096
mwi,2010,4816409481.82613
mwi,2011,5053987130.12677
mwi,2012,5150012997.47916
mwi,2013,5428646492.33076
mwi,2014,5734022381.39318
mwi,2015,5894575283.15324
mwi,2016,6041939690.89262
mwi,2017,6287915522.55984
mwi,2018,6539518198.66798
mwi,2019,6933367543.29945
mwi,2020,6986769191.55332
mys,2015,297591137370.375
mys,2016,310667729505.36902
mys,2017,328432368275.51001
mys,2018,344954534949.79498
mys,2019,360535125686.04797
mys,2020,340175633626.84601
nam,1980,3270397263.14222
nam,1981,3286938042.38645
nam,1982,3288489524.1445
nam,1983,3259871177.92023
nam,1984,3249731437.06215
nam,1985,3293993205.42992
nam,1986,3410153172.81723
nam,1987,3544802572.51065
nam,1988,3598668497.25352
nam,1989,3653721485.38676
nam,1990,3734643768.31797
nam,1991,4054724073.67999
nam,1992,4334890919.35275
nam,1993,4242460563.857
nam,1994,4296006018.949
nam,1995,4423601039.49055
nam,1996,4539428323.9412
nam,1997,4691393507.19685
nam,1998,4850274386.09796
nam,1999,5002762170.83166
nam,2000,5194229065.67391
nam,2001,5295901202.24591
nam,2002,5491405638.12213
nam,2003,5850636511.38186
nam,2004,6462468157.0686
nam,2005,6606717529.79129
nam,2006,7092163922.12561
nam,2007,7476649563.62861
nam,2008,7679884295.47855
nam,2009,7655555050.64135
nam,2010,8157544080.27037
nam,2011,8571636122.91499
nam,2012,8978986450.45999
nam,2013,9438268278.63855
nam,2014,10056306951.2206
nam,2015,10446162910.7507
nam,2016,10419735140.0812
nam,2017,10359491767.7764
nam,2018,10474838012.9408
nam,2019,10450692141.6737
nam,2020,9712401744.16017
ncl,2015,7810597279.13133
ner,2006,5570479151.19014
ner,2007,5743018142.97063
ner,2008,6179566630.66245
ner,2009,6272681526.55049
ner,2010,6816801046.22136
ner,2011,6933036004.45516
ner,2012,7831669650.37221
ner,2013,8209102383.77261
ner,2014,8734968179.33784
ner,2015,9053046480.64306
ner,2016,9696896277.93225
ner,2017,10196546498.4878
ner,2018,10841721596.0036
ner,2019,11497712492.1581
ner,2020,11983486691.4846
nga,1981,136380596955.894
nga,1982,127100268214.776
nga,1983,113214521009.93401
nga,1984,111955331318.10201
nga,1985,118577162046.929
nga,1986,118648712238.43401
nga,1987,122446029167.539
nga,1988,131427444009.95799
nga,1989,133950119713.396
nga,1990,149727155135.91699
nga,1991,150263481962.565
nga,1992,157222061238.64899
nga,1993,154019845498.27899
nga,1994,151220871348.047
nga,1995,151106711299.082
nga,1996,157443700006.39301
nga,1997,162063697066.41501
nga,1998,166239864075.33499
nga,1999,167201407105.33701
nga,2000,175586366950.875
nga,2001,185974423276.80896
nga,2002,214482935881.651
nga,2003,230246264326.06601
nga,2004,251544028250.53
nga,2005,267736068762.57199
nga,2006,283954807242.58899
nga,2007,302666194927.30798
nga,2008,323135167826.81799
nga,2009,349102793385.38501
nga,2010,380983105714.52094
nga,2011,401205400194.62201
nga,2012,418079658870.16602
nga,2013,441023006592.67401
nga,2014,468467610538.60199
nga,2015,481520984250.37799
nga,2016,473898191709.57294
nga,2017,477803050202.276
nga,2018,486934556973.57599
nga,2019,498011871996.33002
nga,2020,488430451171.32397
nic,1960,3433510520.19808
nic,1961,3603836150.19458
nic,1962,3853199101.77214
nic,1963,4192092049.726
nic,1964,4570585227.75581
nic,1965,4929716218.72634
nic,1966,5135305091.13553
nic,1967,5354421919.03835
nic,1968,5465962034.74242
nic,1969,5718515183.62828
nic,1970,5955811681.88097
nic,1971,6118244182.43948
nic,1972,6160001335.64435
nic,1973,6577533315.34094
nic,1974,7485174726.68467
nic,1975,7387284348.51837
nic,1976,7746766212.88463
nic,1977,8337110201.87869
nic,1978,7090782187.59416
nic,1979,5046057922.41283
nic,1980,5449098514.16692
nic,1981,5716379002.16831
nic,1982,5599264212.30717
nic,1983,5717685641.12348
nic,1984,5593883583.99091
nic,1985,5372910334.39318
nic,1986,5307458020.62025
nic,1987,5313081149.85624
nic,1988,4627833608.09913
nic,1989,4604115961.65194
nic,1990,4574579672.87152
nic,1991,4643064535.03474
nic,1992,4692906720.83949
nic,1993,4669131014.23812
nic,1994,4842750071.20106
nic,1995,5107479695.92997
nic,1996,5392411216.47631
nic,1997,5609749538.4383
nic,1998,5791713278.28796
nic,1999,6233478967.70986
nic,2000,6539603702.12636
nic,2001,6809466782.94757
nic,2002,6890703451.93923
nic,2003,7102575703.67232
nic,2004,7529669372.10201
nic,2005,7823221956.64454
nic,2006,8105703864.78891
nic,2007,8498330055.95321
nic,2008,8799984169.87678
nic,2009,8503055771.79547
nic,2010,8904386092.59978
nic,2011,9434649537.25278
nic,2012,10024867264.2706
nic,2013,10541638869.8546
nic,2014,11049676690.86
nic,2015,11534462706.586
nic,2016,12051950778.2051
nic,2017,12628967972.7807
nic,2018,12275887989.4402
nic,2019,11799648705.351
nic,2020,11556856017.4814
nld,1969,232401354392.91101
nld,1970,246370326391.009
nld,1971,257665955371.72296
nld,1972,266936580199.88501
nld,1973,281851845202.02301
nld,1974,293967392004.26801
nld,1975,294164775457.02301
nld,1976,307223414873.37701
nld,1977,314369109489.51599
nld,1978,322592102289.50098
nld,1979,329745168509.28601
nld,1980,334710932140.39001
nld,1981,333973850551.27399
nld,1982,329610586814.67902
nld,1983,336397891014.94
nld,1984,347654755834.28302
nld,1985,356676640077.008
nld,1986,364037900843.15399
nld,1987,372210950029.88
nld,1988,383911037511.20496
nld,1989,399881926362.87097
nld,1990,415446857762.01202
nld,1991,425696051878.96002
nld,1992,431882173176.51294
nld,1993,436979545007.67694
nld,1994,449186575585.80493
nld,1995,462498399186.72198
nld,1996,477226073296.87799
nld,1997,498480333830.20496
nld,1998,521519989221.73901
nld,1999,546317375986.578
nld,2000,570419121468.76599
nld,2001,583849198063.07898
nld,2002,585033423332.73291
nld,2003,585753634778.34705
nld,2004,597850187829.41699
nld,2005,610247996930.06299
nld,2006,630687952667.573
nld,2007,654986931818.276
nld,2008,671293291878.03894
nld,2009,649119455965.83301
nld,2010,658922439502.58301
nld,2011,671252279843.54895
nld,2012,665920779711.71899
nld,2013,667674937344.00317
nld,2014,677280254502.21204
nld,2015,688824435451.172
nld,2016,702369368819.922
nld,2017,722953944015.16101
nld,2018,739725020220.62305
nld,2019,751871286106.27002
nld_curacao,2015,2799018419.94735
nor,1970,92195019117.4951
nor,1971,96330226309.8067
nor,1972,100999400640.694
nor,1973,104455058385.86301
nor,1974,110247349385.14
nor,1975,116395907822.672
nor,1976,123928366229.203
nor,1977,128300795701.147
nor,1978,134078950087.83701
nor,1979,139638607006.30399
nor,1980,147067396920.53299
nor,1981,148870559057.55899
nor,1982,149571313423.582
nor,1983,155384065309.49701
nor,1984,166075560607.62601
nor,1985,174061630670.66199
nor,1986,180094244083.91
nor,1987,184978071716.44101
nor,1988,186735227859.87399
nor,1989,190576790327.58096
nor,1990,194109331404.36096
nor,1991,200640694430.09201
nor,1992,207917577761.703
nor,1993,213338596672.522
nor,1994,224633254107.67801
nor,1995,233380097137.54297
nor,1996,244165092487.341
nor,1997,256950542523.509
nor,1998,262841789810.892
nor,1999,267966683889.63501
nor,2000,276673101167.71698
nor,2001,281810891805.31097
nor,2002,284995969825.35901
nor,2003,287370052702.284
nor,2004,298095029451.276
nor,2005,305430443319.21002
nor,2006,311339919396.50702
nor,2007,319142833522.78601
nor,2008,321362653714.99402
nor,2009,315349881161.51703
nor,2010,316647225379.76599
nor,2011,318851048878.78497
nor,2012,327189170197.375
nor,2013,330350439185.698
nor,2014,336845716647.72101
nor,2015,343351782577.24493
nor,2016,346550749199.13202
nor,2017,354358499534.97998
nor,2018,359049250800.86798
nor,2019,363111914849.64307
npl,1965,3695780672.41709
npl,1966,3952390908.39793
npl,1967,3893075422.25644
npl,1968,3915812958.22252
npl,1969,4069327258.40532
npl,1970,4233433587.73549
npl,1971,4132456002.64468
npl,1972,4240353798.0081
npl,1973,4231456387.96839
npl,1974,4456149097.28403
npl,1975,4481711289.88046
npl,1976,4640168594.23289
npl,1977,4714736533.03196
npl,1978,4886327657.38767
npl,1979,5010325650.55489
npl,1980,4904263622.07134
npl,1981,5286848762.70353
npl,1982,5512953801.91831
npl,1983,5350118654.71508
npl,1984,5881557383.7369
npl,1985,6216266812.52117
npl,1986,6508607544.98212
npl,1987,6613822116.60242
npl,1988,7075220859.56347
npl,1989,7442162857.6008
npl,1990,7774688489.1101
npl,1991,8274541872.63493
npl,1992,8652409512.89882
npl,1993,8923737823.1362
npl,1994,9612221057.7555
npl,1995,9866995799.29971
npl,1996,10416088058.0712
npl,1997,10922247175.156
npl,1998,11283224491.0465
npl,1999,11780203826.5166
npl,2000,12497329896.127
npl,2001,13097170052.0498
npl,2002,13118205204.276
npl,2003,13612626319.9294
npl,2004,14213110221.205
npl,2005,14672810663.9068
npl,2006,15219914698.4639
npl,2007,15638590258.4354
npl,2008,16544907532.5898
npl,2009,17190914797.9453
npl,2010,17922931759.5268
npl,2011,18606447489.0928
npl,2012,19480713939.2968
npl,2013,20079553984.0891
npl,2014,21232603795.7867
npl,2015,21978324246.9192
npl,2016,21978879123.2206
npl,2017,23866727131.1847
npl,2018,25626474622.3484
npl,2019,27262952301.198
npl,2020,26685666094.8203
nru,2013,64473524.1533
nru,2014,84658579.1998
nru,2015,90696896.58041
nzl,1987,81435769103.3665
nzl,1988,81196331874.6839
nzl,1989,81050352342.26529
nzl,1990,81196331874.6839
nzl,1991,80379927125.6472
nzl,1992,81234178420.12579
nzl,1993,86429198556.4601
nzl,1994,90620126571.24419
nzl,1995,94926138879.6875
nzl,1996,98213383775.86769
nzl,1997,100260187939.12
nzl,1998,100892765912.93401
nzl,1999,106365070520.755
nzl,2000,109644591432.905
nzl,2001,113405304137.101
nzl,2002,118515363238.55
nzl,2003,123632373646.681
nzl,2004,128519214770.132
nzl,2005,132787380533.133
nzl,2006,136434553601.004
nzl,2007,140511941979.46301
nzl,2008,139252191983.82101
nzl,2009,139068365905.961
nzl,2010,141215579072.16
nzl,2011,144617908261.99899
nzl,2012,147798564131.17401
nzl,2013,151605620042.19
nzl,2014,156996824909.77899
nzl,2015,162421241653.44601
nzl,2016,168166968043.37601
nzl,2017,173358126885.05701
nzl,2018,178792584947.436
omn,2010,64263304435.0887
omn,2011,66279239452.7943
omn,2012,72081157289.0955
omn,2013,75846730496.8093
omn,2014,76889564424.252
omn,2015,80799219765.92979
omn,2016,84802176185.9249
omn,2017,85165904608.42758
omn,2018,86360595759.69409
omn,2019,85414950455.4986
omn,2020,82651634925.02188
pak,1960,15859215113.8261
pak,1961,16645894330.7529
pak,1962,17372521414.3585
pak,1963,18911790986.4673
pak,1964,20128168798.7978
pak,1965,22052675995.095
pak,1966,23719843194.8824
pak,1967,24451470931.1354
pak,1968,26111085844.638
pak,1969,27805630084.617
pak,1970,30527285259.3343
pak,1971,30903955537.7904
pak,1972,31620478701.4738
pak,1973,33770992225.9002
pak,1974,36287791635.1409
pak,1975,37695348993.8871
pak,1976,38921651481.797
pak,1977,40028061424.9349
pak,1978,43122610734.96609
pak,1979,45506301098.4367
pak,1980,48840635500.4209
pak,1981,51967282029.5716
pak,1982,55896842896.7029
pak,1983,59691359774.3936
pak,1984,62062936689.9104
pak,1985,67467444640.6528
pak,1986,71760399165.31799
pak,1987,75930258489.04689
pak,1988,80817258143.43449
pak,1989,84703204900.33148
pak,1990,88589983058.80029
pak,1991,93131836684.16801
pak,1992,100181560083.034
pak,1993,102282218294.214
pak,1994,106750468022.332
pak,1995,112154137624.871
pak,1996,119555298750.10201
pak,1997,121590953563.42101
pak,1998,125839240178.278
pak,1999,131104096071.129
pak,2000,136225315422.297
pak,2001,141204329190.78699
pak,2002,144552985825.504
pak,2003,152709102081.36401
pak,2004,164464274834.448
pak,2005,176829552296.009
pak,2006,186669516902.647
pak,2007,197004668406.46497
pak,2008,206831447706.33301
pak,2009,207577542523.71301
pak,2010,212934091543.84
pak,2011,220650326611.28201
pak,2012,229115995160.93799
pak,2013,237554591493.57501
pak,2014,247183518612.22696
pak,2015,257213859694.04095
pak,2016,268951274621.12701
pak,2017,282986537716.44098
pak,2018,298647585426.29797
pak,2019,304850365015.58502
pak,2020,303427392193.06
pan,1970,6322578378.43719
pan,1971,6929592213.191
pan,1972,7252690475.17132
pan,1973,7688198757.25607
pan,1974,7938712381.61397
pan,1975,8124349428.3825
pan,1976,8256671987.6112
pan,1977,8358804391.51592
pan,1978,9148885868.98831
pan,1979,9570905046.01527
pan,1980,10834392868.8127
pan,1981,11855323990.2907
pan,1982,12501098542.3826
pan,1983,11904771517.8901
pan,1984,12197425893.805
pan,1985,12780853569.8853
pan,1986,13136392402.4116
pan,1987,12942095653.2125
pan,1988,11381272365.7057
pan,1989,11531764966.67
pan,1990,12359205557.7321
pan,1991,13549440822.1849
pan,1992,14641049620.4223
pan,1993,15281986998.6915
pan,1994,15710622217.3133
pan,1995,15985002530.4815
pan,1996,16663374432.764
pan,1997,17796890581.1757
pan,1998,19027542816.1659
pan,1999,19765435560.7646
pan,2000,20510041733.4847
pan,2001,20620524040.367
pan,2002,20972169141.683
pan,2003,21914665632.6099
pan,2004,23589357841.8115
pan,2005,25244102006.3178
pan,2006,27451469542.8784
pan,2007,30596027905.1108
pan,2008,33566542195.4264
pan,2009,34051405048.71569
pan,2010,35858906743.6992
pan,2011,39963261072.6076
pan,2012,43872383675.6468
pan,2013,46822252771.9623
pan,2014,49167576730.9307
pan,2015,52021700000
pan,2016,54576617558.9247
pan,2017,57659034784.8343
pan,2018,59794166732.42609
pan,2019,61695918226.1052
pan,2020,50639968030.5523
per,1960,27700012322.6755
per,1961,29735158911.8476
per,1962,32719169332.0483
per,1963,34135336719.2597
per,1964,36370473389.6795
per,1965,38415124457.9604
per,1966,41580116001.1912
per,1967,43182016750.987
per,1968,43247756064.8229
per,1969,44767680682.3054
per,1970,46274536641.0132
per,1971,48398787721.8303
per,1972,50081872564.0139
per,1973,53225479029.2499
per,1974,58221666880.7764
per,1975,60725701105.9827
per,1976,61604469403.5839
per,1977,61819508243.42049
per,1978,60185925896.5953
per,1979,62647982005.73769
per,1980,66371361696.6106
per,1981,70056327451.0854
per,1982,69900295585.7159
per,1983,62625012847.8914
per,1984,64884702756.0089
per,1985,66222062170.6098
per,1986,72464128825.315
per,1987,79512096104.45398
