geo,time,nv_mnf_chem_zs_un
est,1993,4.38199
est,1994,4.38199
est,1995,4.38199
est,1996,4.38199
est,1997,4.38199
est,1998,4.38199
est,1999,4.38199
est,2000,4.23084
est,2001,4.59811
est,2002,3.90246
est,2003,4.10858
est,2004,4.26687
est,2005,4.93358
est,2006,4.2207
est,2007,4.2515
est,2008,5.9562
est,2009,3.99596
est,2010,4.52831
est,2011,4.74266
est,2012,3.00192
est,2013,3.534
est,2014,4.59471
est,2015,3.86472
est,2016,4.29315
est,2017,3.55841
est,2018,4.05744
est,2019,4.05756
eth,1990,2.35435
eth,1991,2.00394
eth,1992,2.29436
eth,1993,4.04912
eth,1994,4.09806
eth,1995,3.80699
eth,1996,3.79552
eth,1997,4.5836
eth,1998,7.07716
eth,1999,4.18164
eth,2000,4.72186
eth,2001,4.68172
eth,2002,5.19588
eth,2003,5.20738
eth,2004,5.85263
eth,2005,5.16863
eth,2006,4.41604
eth,2007,4.9086
eth,2008,5.78907
eth,2009,7.97282
eth,2010,8.09673
eth,2011,8.88968
eth,2012,8.52991
eth,2013,11.03851
eth,2014,10.62156
eth,2015,10.62156
fin,1963,6.10013
fin,1964,6.56371
fin,1965,6.96436
fin,1966,6.76567
fin,1967,7.21802
fin,1968,6.65864
fin,1969,6.16651
fin,1970,5.90829
fin,1971,6.58977
fin,1972,7.11815
fin,1973,6.25351
fin,1974,6.869
fin,1975,7.13494
fin,1976,6.40028
fin,1977,6.25001
fin,1978,6.35214
fin,1979,5.75916
fin,1980,6.29906
fin,1981,6.41184
fin,1982,6.0663
fin,1983,6.49143
fin,1984,6.83474
fin,1985,6.85419
fin,1986,7.3955
fin,1987,7.30548
fin,1988,7.4942
fin,1989,7.6069
fin,1990,7.70253
fin,1991,6.58548
fin,1992,7.26311
fin,1993,7.04113
fin,1994,7.05713
fin,1995,6.40774
fin,1996,6.30552
fin,1997,6.1969
fin,1998,5.79242
fin,1999,6.05584
fin,2000,5.18343
fin,2001,5.30289
fin,2002,5.36874
fin,2003,5.64982
fin,2004,6.45107
fin,2005,6.25411
fin,2006,5.85236
fin,2007,5.8989
fin,2008,6.8718
fin,2009,5.54423
fin,2010,8.85339
fin,2011,3.32585
fin,2012,3.94179
fin,2013,3.94179
fin,2014,10.98303
fin,2016,11.45367
fin,2017,11.62396
fin,2018,12.98808
fin,2019,13.06608
fji,1968,4.03204
fji,1970,3.00731
fji,1971,3.1299
fji,1972,2.28513
fji,1973,1.55373
fji,1974,1.64986
fji,1975,1.70026
fji,1976,2.20353
fji,1977,3.55053
fji,1978,2.8019
fji,1979,3.13034
fji,1980,3.26256
fji,1981,3.47427
fji,1982,3.31912
fji,1983,6.49047
fji,1984,5.63425
fji,1985,5.64816
fji,1986,4.09925
fji,1987,5.02341
fji,1988,4.57654
fji,1989,3.91026
fji,1990,5.12428
fji,1991,6.51484
fji,1992,5.82169
fji,1993,6.35605
fji,1994,3.11249
fji,2000,6.89674
fji,2001,4.57945
fji,2002,5.31443
fji,2003,4.73201
fji,2004,5.07684
fji,2005,5.92028
fji,2006,5.4437
fji,2007,5.32809
fji,2008,4.82661
fji,2009,5.85151
fji,2010,5.93668
fji,2011,5.79022
fji,2012,5.91176
fji,2013,5.43648
fji,2014,5.376
fji,2015,5.2139
fji,2016,5.56406
fji,2017,6.07811
fji,2018,6.13561
fji,2019,6.13567
fra,1963,7.01886
fra,1964,7.13831
fra,1965,7.16916
fra,1966,7.16746
fra,1967,7.22257
fra,1968,7.36603
fra,1969,7.4702
fra,1970,7.71897
fra,1971,7.58929
fra,1972,7.2644
fra,1973,7.2715
fra,1974,8.46861
fra,1975,7.2686
fra,1976,7.6041
fra,1977,7.74198
fra,1978,7.84398
fra,1979,8.11232
fra,1980,7.93766
fra,1981,8.02524
fra,1982,7.94515
fra,1983,8.28474
fra,1984,8.35274
fra,1985,8.40545
fra,1986,8.63959
fra,1987,8.93877
fra,1988,9.37426
fra,1989,9.39446
fra,1990,13.63286
fra,1991,13.10206
fra,1992,13.54719
fra,1993,14.44772
fra,1994,14.84266
fra,1995,14.7801
fra,1996,12.02981
fra,1997,12.32716
fra,1998,11.9806
fra,1999,11.83985
fra,2000,11.82871
fra,2001,11.94772
fra,2002,11.7447
fra,2003,12.30027
fra,2004,11.97465
fra,2005,12.18627
fra,2006,13.15051
fra,2007,12.9439
fra,2008,13.14675
fra,2009,11.84869
fra,2010,12.69848
fra,2011,12.56576
fra,2012,12.2131
fra,2013,12.35837
fra,2014,12.43134
fra,2015,12.92863
fra,2016,13.32952
fra,2017,13.04901
fra,2018,13.76815
fra,2019,13.44205
gab,1966,1.3379
gab,1970,5.59109
gab,1972,6.00462
gab,1973,5.13541
gab,1974,4.20339
gab,1975,3.85985
gab,1976,3.49174
gab,1977,6.49078
gab,1978,8.58688
gab,1980,4.00406
gab,1981,3.56221
gab,1982,4.61922
gab,1991,6.84062
gab,1992,7.76047
gab,1993,6.16366
gab,1994,6.57109
gab,1995,4.78572
gbr,1963,9.61183
gbr,1968,9.61413
gbr,1969,9.75508
gbr,1970,9.92449
gbr,1971,9.889
gbr,1972,9.71272
gbr,1973,9.78547
gbr,1974,10.25719
gbr,1975,9.5857
gbr,1976,10.41854
gbr,1977,10.51907
gbr,1978,9.94101
gbr,1979,10.14012
gbr,1980,9.61238
gbr,1981,9.89087
gbr,1982,9.98164
gbr,1983,10.61121
gbr,1984,11.23948
gbr,1985,11.23045
gbr,1986,11.38148
gbr,1987,11.96853
gbr,1988,11.95842
gbr,1989,11.79502
gbr,1990,11.40296
gbr,1991,11.99612
gbr,1992,12.55061
gbr,1993,10.95204
gbr,1994,10.74539
gbr,1995,11.38307
gbr,1996,11.00232
gbr,1997,9.7893
gbr,1998,9.52316
gbr,1999,9.6823
gbr,2000,9.8969
gbr,2001,10.25868
gbr,2002,11.39356
gbr,2003,10.60532
gbr,2004,10.8147
gbr,2005,11.34977
gbr,2006,12.61386
gbr,2007,11.58683
gbr,2008,11.44636
gbr,2009,13.39916
gbr,2010,13.46176
gbr,2011,12.36493
gbr,2012,10.38066
gbr,2013,9.77503
gbr,2014,9.45793
gbr,2015,8.68056
gbr,2016,6.99117
gbr,2017,7.64373
gbr,2018,8.92018
gbr,2019,9.32521
geo,2000,7.24172
geo,2001,4.96224
geo,2002,5.72733
geo,2003,5.14229
geo,2004,9.71893
geo,2005,12.79735
geo,2006,14.76539
geo,2007,8.16111
geo,2008,6.87459
geo,2009,6.34718
geo,2010,10.46243
geo,2011,14.23256
geo,2012,11.28292
geo,2013,10.93059
geo,2014,10.75348
geo,2015,10.30896
geo,2016,7.61344
geo,2017,9.66359
geo,2018,9.14482
geo,2019,9.14294
gha,1963,7.03682
gha,1964,8.12873
gha,1965,6.90836
gha,1966,8.08325
gha,1967,7.32474
gha,1968,6.33032
gha,1969,8.18638
gha,1970,4.43477
gha,1971,5.20861
gha,1972,3.72943
gha,1973,5.44837
gha,1974,5.9593
gha,1975,5.2606
gha,1976,5.16235
gha,1977,3.26441
gha,1978,4.86315
gha,1979,5.23828
gha,1980,4.53342
gha,1981,5.32104
gha,1982,3.7882
gha,1983,4.33206
gha,1984,6.3476
gha,1985,7.90026
gha,1986,6.54503
gha,1987,5.31585
gha,1993,9.70119
gha,2013,6.31985
gha,2014,6.31985
gha,2015,6.31985
gmb,1975,1.06081
gmb,1976,0.73136
gmb,1977,3.8765
gmb,1978,4.37508
gmb,1979,2.32956
gmb,1980,3.26804
gmb,1981,2.34317
gmb,1982,1.59319
gmb,1995,8.84199
gmb,2004,3.89841
grc,1963,6.80249
grc,1964,6.65686
grc,1965,8.70056
grc,1966,8.34386
grc,1967,9.29353
grc,1968,8.68803
grc,1969,9.84888
grc,1970,8.70028
grc,1971,9.14342
grc,1972,9.91918
grc,1973,8.67246
grc,1974,9.03915
grc,1975,9.77039
grc,1976,9.48176
grc,1977,8.62705
grc,1978,8.41954
grc,1979,8.23772
grc,1980,8.07112
grc,1981,8.34151
grc,1982,8.92965
grc,1983,8.87238
grc,1984,9.08136
grc,1985,8.94974
grc,1986,8.90127
grc,1987,9.08956
grc,1988,9.21487
grc,1989,9.5229
grc,1990,9.79874
grc,1991,9.70091
grc,1992,9.40555
grc,1993,10.56323
grc,1994,11.34101
grc,1995,10.22425
grc,1996,10.61158
grc,1997,9.25334
grc,1998,9.54433
grc,1999,9.73174
grc,2000,9.73174
grc,2001,5.37722
grc,2002,5.37722
grc,2003,5.15532
grc,2004,5.97409
grc,2005,5.80659
grc,2006,5.99799
grc,2007,6.46599
grc,2008,8.26766
grc,2009,8.61773
grc,2010,4.53784
grc,2011,7.78335
grc,2012,8.29663
grc,2013,12.08071
grc,2014,11.47319
grc,2015,10.30207
grc,2016,10.81654
grc,2017,9.90261
grc,2018,10.25409
grc,2019,10.25427
gtm,1968,10.32538
gtm,1971,12.44716
gtm,1972,12.9536
gtm,1973,16.16807
gtm,1974,16.50189
gtm,1975,15.38251
gtm,1976,14.40849
gtm,1977,13.35525
gtm,1978,12.18259
gtm,1979,15.97671
gtm,1980,17.37379
gtm,1981,16.05759
gtm,1982,17.31258
gtm,1983,15.87523
gtm,1984,16.33344
gtm,1985,16.34765
gtm,1986,15.3972
gtm,1987,14.8693
gtm,1988,18.41294
hkg,1973,1.68897
hkg,1974,1.86907
hkg,1975,1.58383
hkg,1976,1.4628
hkg,1977,1.68935
hkg,1978,1.72443
hkg,1979,1.65598
hkg,1980,1.58178
hkg,1981,1.56211
hkg,1982,1.50014
hkg,1983,1.60799
hkg,1984,1.6243
hkg,1985,1.61863
hkg,1986,1.58618
hkg,1987,1.48687
hkg,1988,1.59474
hkg,1989,1.87946
hkg,1990,1.80464
hkg,1991,2.12483
hkg,1992,1.84785
hkg,1993,2.09492
hkg,1994,2.3122
hkg,1995,2.22425
hkg,1996,2.71079
hkg,1997,2.58757
hkg,1998,2.96264
hkg,1999,3.34362
hkg,2000,3.69733
hkg,2001,3.62763
hkg,2002,3.29191
hkg,2003,4.18227
hkg,2004,3.5949
hkg,2005,4.59651
hkg,2006,4.62545
hkg,2007,5.72472
hkg,2008,6.14861
hkg,2009,6.77581
hkg,2010,6.56446
hkg,2011,7.7938
hkg,2012,7.58124
hkg,2013,8.59256
hkg,2014,10.12242
hkg,2015,9.74512
hkg,2016,11.33632
hkg,2017,12.57328
hkg,2018,11.96206
hkg,2019,11.96172
hnd,1963,7.20532
hnd,1964,5.35812
hnd,1965,6.72504
hnd,1966,6.97288
hnd,1968,4.88304
hnd,1969,3.89917
hnd,1970,3.57096
hnd,1971,3.99287
hnd,1972,3.46882
hnd,1973,3.12028
hnd,1974,4.15922
hnd,1975,4.19279
hnd,1981,4.99351
hnd,1982,5.05156
hnd,1983,4.71677
hnd,1984,5.25812
hnd,1985,4.35647
hnd,1986,4.66078
hnd,1987,4.92883
hnd,1988,4.60581
hnd,1989,5.24463
hnd,1990,5.49205
hnd,1991,5.48069
hnd,1992,4.76893
hnd,1993,4.57108
hnd,1994,4.57102
hnd,1995,5.16928
hnd,1996,5.16129
hrv,1986,6.66506
hrv,1987,8.05685
hrv,1988,10.13898
hrv,1989,9.3874
hrv,1990,7.77177
hrv,1991,12.70487
hrv,1992,10.89662
hrv,1993,10.89662
hrv,1994,10.89662
hrv,1995,10.89662
hrv,1996,10.89662
hrv,1997,10.89662
hrv,1998,10.89662
hrv,1999,10.89662
hrv,2000,10.89662
hrv,2001,10.89662
hrv,2002,10.89662
hrv,2003,7.24351
hrv,2004,7.24351
hrv,2005,7.24351
hrv,2006,7.24351
hrv,2007,7.24351
hrv,2008,7.24351
hrv,2009,7.31966
hrv,2010,8.71916
hrv,2011,8.52678
hrv,2012,8.3351
hrv,2013,8.36503
hrv,2014,8.39349
hrv,2015,7.9403
hrv,2016,7.93986
hrv,2017,7.11252
hrv,2018,6.62801
hrv,2019,7.24172
hun,1963,6.37931
hun,1964,6.53088
hun,1965,7.24293
hun,1966,7.59179
hun,1967,7.81585
hun,1968,7.44538
hun,1969,7.94084
hun,1970,8.47376
hun,1971,9.30233
hun,1972,9.26134
hun,1973,9.10598
hun,1974,9.60232
hun,1975,9.50572
hun,1976,9.87977
hun,1977,10.18126
hun,1978,10.32473
hun,1979,10.91212
hun,1980,11.16661
hun,1981,11.16965
hun,1982,10.55113
hun,1983,10.93101
hun,1984,11.76778
hun,1985,11.62184
hun,1986,10.99629
hun,1987,11.72692
hun,1988,13.83374
hun,1989,12.89055
hun,1990,12.00685
hun,1991,10.83444
hun,1992,9.44093
hun,1993,10.23242
hun,1994,11.55841
hun,1995,12.81809
hun,1996,11.11497
hun,1997,11.04504
hun,1998,10.53991
hun,1999,10.02818
hun,2000,10.08323
hun,2001,10.32618
hun,2002,9.66429
hun,2003,9.69565
hun,2004,9.56216
hun,2005,9.63661
hun,2006,10.41582
hun,2007,10.07596
hun,2008,8.69346
hun,2009,9.19036
hun,2010,10.01629
hun,2011,10.03236
hun,2012,10.82864
hun,2013,9.98493
hun,2014,10.73236
hun,2015,11.72829
hun,2016,11.73554
hun,2017,13.12086
hun,2018,10.02709
hun,2019,10.02705
idn,1970,6.04073
idn,1971,4.68244
idn,1972,8.28982
idn,1973,7.18704
idn,1974,7.45761
idn,1975,12.10953
idn,1976,12.34173
idn,1977,13.80073
idn,1978,13.13414
idn,1979,10.93906
idn,1980,11.39294
idn,1981,13.17387
idn,1982,13.36976
idn,1983,11.83768
idn,1984,11.71217
idn,1985,12.57584
idn,1986,10.77904
idn,1987,10.25691
idn,1988,10.39544
idn,1989,8.69926
idn,1990,8.94827
idn,1991,11.19617
idn,1992,9.21782
idn,1993,8.8291
idn,1994,9.05962
idn,1995,8.48135
idn,1996,9.31983
idn,1997,9.31983
idn,1998,13.48052
idn,1999,11.39287
idn,2000,10.5326
idn,2001,10.95414
idn,2002,8.88495
idn,2003,11.72608
idn,2004,9.48493
idn,2005,10.96418
idn,2006,11.32605
idn,2007,13.34168
idn,2008,17.58117
idn,2009,17.21213
idn,2010,13.7783
idn,2011,14.24627
idn,2012,12.42148
idn,2013,13.47241
idn,2014,13.63506
idn,2015,12.37677
idn,2016,9.97058
idn,2017,12.81199
idn,2018,12.81198
idn,2019,12.81198
ind,1963,9.57026
ind,1964,9.58562
ind,1965,9.71754
ind,1966,10.15953
ind,1967,10.79118
ind,1968,12.85604
ind,1969,12.71698
ind,1970,13.59418
ind,1971,14.31291
ind,1972,14.57541
ind,1973,14.68351
ind,1974,15.07015
ind,1975,15.06378
ind,1976,14.78592
ind,1977,14.07761
ind,1978,16.00449
ind,1979,14.68957
ind,1980,14.06039
ind,1981,14.38757
ind,1982,14.63033
ind,1983,15.70717
ind,1984,14.40392
ind,1985,15.10591
ind,1986,14.81945
ind,1987,15.7157
ind,1988,15.02491
ind,1989,14.16535
ind,1990,13.86702
ind,1991,14.98591
ind,1992,18.35704
ind,1993,18.31763
ind,1994,17.52345
ind,1995,20.15893
ind,1996,18.15899
ind,1997,18.22031
ind,1998,23.70091
ind,1999,22.93546
ind,2000,21.14586
ind,2001,20.38913
ind,2002,19.27156
ind,2003,18.03996
ind,2004,16.62698
ind,2005,16.14883
ind,2006,14.54034
ind,2007,13.61793
ind,2008,15.46444
ind,2009,15.58086
ind,2010,14.85967
ind,2011,18.0742
ind,2012,15.97355
ind,2013,16.67469
ind,2014,16.14086
ind,2015,18.96333
ind,2016,18.04422
ind,2017,17.80735
ind,2018,17.80735
ind,2019,17.80735
irl,1963,5.28451
irl,1964,4.95172
irl,1965,5.46914
irl,1966,6.43774
irl,1967,7.55967
irl,1968,7.87847
irl,1969,7.98671
irl,1970,7.44679
irl,1971,7.2674
irl,1972,7.50704
irl,1973,8.89896
irl,1974,8.57076
irl,1975,8.37421
irl,1976,10.45108
irl,1977,11.2205
irl,1978,13.33505
irl,1979,14.11382
irl,1980,13.54318
irl,1981,15.30111
irl,1982,14.77371
irl,1983,16.19525
irl,1984,17.192
irl,1985,17.21026
irl,1986,15.38728
irl,1987,13.91629
irl,1988,14.62182
irl,1989,15.8244
irl,1990,16.4879
irl,1991,18.01345
irl,1992,20.88698
irl,1993,22.62412
irl,1994,24.4091
irl,1995,24.92705
irl,1996,27.18592
irl,1997,31.65335
irl,1998,37.68009
irl,1999,36.57065
irl,2000,36.45059
irl,2001,37.39839
irl,2002,45.14516
irl,2003,41.3302
irl,2004,35.07514
irl,2005,35.11817
irl,2006,32.6826
irl,2007,35.59872
irl,2008,34.49356
irl,2009,49.21351
irl,2010,47.17845
irl,2011,47.93161
irl,2012,47.26489
irl,2013,43.39206
irl,2014,42.68772
irn,1963,2.33747
irn,1964,2.28098
irn,1965,3.2791
irn,1966,4.39816
irn,1967,3.83303
irn,1968,3.9585
irn,1969,4.02712
irn,1970,5.80858
irn,1971,7.45667
irn,1972,9.09716
irn,1973,8.58693
irn,1974,7.98304
irn,1975,8.93661
irn,1976,8.49821
irn,1977,8.69552
irn,1978,8.69552
irn,1979,4.40221
irn,1980,4.53248
irn,1981,5.05209
irn,1982,5.91059
irn,1983,6.64267
irn,1984,7.31986
irn,1985,7.33807
irn,1986,8.96505
irn,1987,8.03715
irn,1988,6.68287
irn,1989,9.57211
irn,1990,8.00663
irn,1991,6.34563
irn,1992,6.75971
irn,1993,10.13222
irn,1994,14.34211
irn,1995,16.72512
irn,1996,16.85845
irn,1997,14.65687
irn,1998,13.41842
irn,1999,13.38862
irn,2000,18.60704
irn,2001,16.93557
irn,2002,17.07638
irn,2003,13.31527
irn,2004,15.14292
irn,2005,13.16132
irn,2006,14.85033
irn,2007,18.01417
irn,2008,16.79845
irn,2009,19.80568
irn,2010,19.7608
irn,2011,22.85041
irn,2012,28.1078
irn,2013,26.47174
irn,2014,26.71273
irn,2015,27.63724
irn,2016,23.64101
irn,2017,23.64101
irn,2018,23.64101
irq,1963,2.14906
irq,1964,1.92938
irq,1965,1.59476
irq,1966,2.01485
irq,1967,2.04882
irq,1968,1.87125
irq,1969,1.66766
irq,1970,3.09795
irq,1971,6.13247
irq,1972,7.14675
irq,1973,10.12233
irq,1974,8.71108
irq,1975,8.95399
irq,1976,12.00341
irq,1977,11.40749
irq,1984,13.26609
irq,1985,14.68898
irq,1986,16.11722
irq,1987,17.21397
irq,1991,11.24254
irq,1992,10.67785
irq,1994,11.05853
irq,1995,18.23532
irq,1996,8.2576
irq,1997,22.53095
irq,2007,5.78561
irq,2008,4.55173
irq,2009,4.42992
irq,2010,3.6974
irq,2011,3.86206
irq,2012,2.62275
irq,2013,4.45391
irq,2014,1.33105
irq,2015,0.92246
irq,2016,2.72375
irq,2017,7.86431
irq,2018,2.78538
irq,2019,4.94832
isl,1968,3.2728
isl,1969,3.11368
isl,1970,2.6653
isl,1971,3.42468
isl,1972,2.90772
isl,1973,3.18539
isl,1974,3.1125
isl,1975,3.54767
isl,1976,3.09007
isl,1977,2.97107
isl,1978,2.75964
isl,1979,3.38354
isl,1980,2.94994
isl,1981,2.80894
isl,1982,4.02096
isl,1983,3.16452
isl,1984,3.64944
isl,1985,3.39545
isl,1986,3.35499
isl,1987,2.77524
isl,1988,3.67402
isl,1989,3.74368
isl,1990,3.779
isl,1991,3.74607
isl,1992,4.16118
isl,1993,3.94914
isl,1994,3.17163
isl,1995,3.27975
isl,1996,3.1696
isl,1997,2.97308
isl,1998,3.09413
isl,1999,3.32029
isl,2000,3.56199
isl,2001,3.75901
isl,2002,4.28091
isl,2003,6.61794
isl,2004,8.12861
isl,2005,5.13824
isl,2006,5.13829
isl,2007,5.13857
isl,2008,5.13857
isl,2009,5.13857
isl,2010,5.13857
isl,2011,2.65552
isl,2012,2.65552
isl,2013,2.65552
isl,2014,2.65552
isl,2015,2.71415
isl,2016,1.28125
isl,2017,-7.33246
isl,2018,1.41307
isl,2019,1.413
isr,1963,6.44977
isr,1964,6.91382
isr,1965,6.87343
isr,1966,6.81555
isr,1967,8.50276
isr,1968,7.63299
isr,1969,6.95079
isr,1970,7.40022
isr,1971,7.44892
isr,1972,7.06981
isr,1973,6.328
isr,1974,7.54229
isr,1975,8.64634
isr,1976,8.40392
isr,1977,8.70952
isr,1978,8.15588
isr,1979,7.92435
isr,1980,7.79756
isr,1981,7.68838
isr,1982,7.69132
isr,1983,8.50773
isr,1984,9.387
isr,1985,8.38496
isr,1986,8.61304
isr,1987,8.06873
isr,1988,8.50156
isr,1989,8.50156
isr,1990,9.00642
isr,1991,8.25911
isr,1992,10.83159
isr,1993,11.16211
isr,1994,11.04934
isr,1995,11.96678
isr,1996,11.95283
isr,1997,11.68341
isr,1998,12.34688
isr,1999,11.56432
isr,2000,10.27124
isr,2001,10.49385
isr,2002,12.65629
isr,2003,13.356
isr,2004,16.43489
isr,2005,19.03816
isr,2006,20.32096
isr,2007,19.14459
isr,2008,22.00312
isr,2009,18.38665
isr,2010,22.38228
ita,1967,14.34656
ita,1968,14.23078
ita,1969,14.14496
ita,1970,13.35096
ita,1971,12.47808
ita,1972,12.52953
ita,1973,12.64888
ita,1974,12.5926
ita,1975,12.05249
ita,1976,12.1331
ita,1977,11.17075
ita,1978,11.04736
ita,1979,11.36927
ita,1980,10.74089
ita,1981,10.61346
ita,1982,10.81512
ita,1983,9.16629
ita,1984,10.09974
ita,1985,10.33515
ita,1986,10.55583
ita,1987,10.71053
ita,1988,7.95534
ita,1989,7.41846
ita,1990,6.82622
ita,1991,6.33027
ita,1992,9.85463
ita,1993,10.18874
ita,1994,10.11586
ita,1995,8.56988
ita,1996,8.41202
ita,1997,8.0324
ita,1998,7.78302
ita,1999,7.96016
ita,2000,7.85678
ita,2001,7.54106
ita,2002,7.84355
ita,2003,7.75652
ita,2004,7.24928
ita,2005,7.48557
ita,2006,7.0733
ita,2007,6.98303
ita,2008,7.02965
ita,2009,8.30376
ita,2010,8.66451
ita,2011,8.50046
ita,2012,8.46467
ita,2013,8.87462
ita,2014,8.46836
ita,2015,8.75146
ita,2016,8.86905
ita,2017,9.16546
ita,2018,9.03599
ita,2019,9.03599
jam,1963,2.345
jam,1964,2.32952
jam,1965,2.86984
jam,1966,2.86984
jam,1967,3.57516
jam,1968,4.26414
jam,1969,15.13084
jam,1970,15.33442
jam,1971,16.28688
jam,1972,17.09712
jam,1973,15.65365
jam,1974,17.23058
jam,1975,15.14878
jam,1976,16.84017
jam,1977,19.95957
jam,1978,23.62465
jam,1979,23.82116
jam,1980,22.8777
jam,1981,20.71254
jam,1982,22.03422
jam,1983,22.00894
jam,1984,19.41438
jam,1986,26.57095
jam,1987,24.72937
jam,1988,25.63856
jam,1989,25.72032
jam,1990,28.86119
jam,1991,27.83093
jam,1992,24.0992
jam,1993,22.68688
jam,1994,20.99314
jam,1995,1.94001
jam,1996,18.7673
jor,1963,1.7341
jor,1964,3.34411
jor,1965,4.9847
jor,1966,5.43157
jor,1967,5.83729
jor,1968,6.10681
jor,1969,5.76188
jor,1970,6.08926
jor,1971,12.5581
jor,1974,6.88377
jor,1975,6.12371
jor,1976,6.721
jor,1977,6.06564
jor,1978,4.11448
jor,1979,7.95474
jor,1980,7.43069
jor,1981,7.31751
jor,1982,9.2019
jor,1983,9.38352
jor,1984,10.12995
jor,1985,7.13767
jor,1986,9.15656
jor,1987,10.11222
jor,1988,11.03221
jor,1989,20.93209
jor,1990,14.80729
jor,1991,16.73664
jor,1992,16.46832
jor,1993,13.32573
jor,1994,13.67767
jor,1995,15.02014
jor,1996,15.26908
jor,1997,17.23453
jor,1998,20.62864
jor,1999,20.04686
jor,2000,17.58434
jor,2001,16.9023
jor,2002,16.77893
jor,2003,15.94488
jor,2004,15.7791
jor,2005,15.74297
jor,2006,14.86079
jor,2007,16.68724
jor,2008,18.07523
jor,2009,18.52847
jor,2010,18.55335
jor,2011,20.64831
jor,2012,20.17923
jor,2013,21.16724
jor,2014,21.53606
jor,2015,19.5539
jor,2016,17.6027
jor,2017,17.41625
jor,2018,17.41625
jpn,1963,10.66457
jpn,1964,11.03121
jpn,1965,11.2866
jpn,1966,10.97725
jpn,1967,10.98881
jpn,1968,10.83506
jpn,1969,11.04985
jpn,1970,10.54818
jpn,1971,10.61202
jpn,1972,9.50428
jpn,1973,9.09113
jpn,1974,9.22309
jpn,1975,9.1621
jpn,1976,8.82891
jpn,1977,8.91824
jpn,1978,9.09003
jpn,1979,9.18932
jpn,1980,8.67957
jpn,1981,8.55106
jpn,1982,8.69044
jpn,1983,9.19859
jpn,1984,9.15783
jpn,1985,8.86493
jpn,1986,9.57795
jpn,1987,10
jpn,1988,9.83324
jpn,1989,9.8979
jpn,1990,9.51348
jpn,1991,9.26242
jpn,1992,9.77255
jpn,1993,10.02856
jpn,1994,10.10453
jpn,1995,10.20295
jpn,1996,9.95037
jpn,1997,10.09363
jpn,1998,9.98171
jpn,1999,10.61071
jpn,2000,10.40033
jpn,2001,10.8559
jpn,2002,11.28251
jpn,2003,11.34453
jpn,2004,11.23788
jpn,2005,10.72574
jpn,2006,10.1916
jpn,2007,9.9154
jpn,2008,10.21399
jpn,2009,11.85327
jpn,2010,11.65368
jpn,2011,11.14097
jpn,2012,11.42632
jpn,2013,11.63422
jpn,2014,10.9537
jpn,2015,10.75864
jpn,2016,11.36641
jpn,2017,11.36641
jpn,2018,11.36641
kaz,2009,2.76286
kaz,2010,3.93478
kaz,2011,4.323
kaz,2012,4.51877
kaz,2013,6.33236
kaz,2014,6.48324
kaz,2015,6.51933
kaz,2016,5.98617
kaz,2017,6.42785
kaz,2018,6.58673
kaz,2019,6.58673
ken,1963,8.28265
ken,1964,7.40771
ken,1965,7.5696
ken,1966,7.66512
ken,1967,8.05613
ken,1968,9.39199
ken,1969,9.5591
ken,1970,8.62386
ken,1971,10.30331
ken,1972,8.72946
ken,1973,8.33737
ken,1974,8.74025
ken,1975,9.54339
ken,1976,8.76886
ken,1977,8.2049
ken,1978,6.97839
ken,1979,7.16507
ken,1980,8.68486
ken,1981,8.9918
ken,1982,8.32075
ken,1983,8.39815
ken,1984,9.60114
ken,1985,9.93888
ken,1986,9.47658
ken,1987,9.08104
ken,1988,9.09792
ken,1989,9.29401
ken,1990,9.19291
ken,1991,8.87177
ken,1992,8.88208
ken,1993,8.35544
ken,1994,8.52792
ken,1995,7.9143
ken,1996,8.93082
ken,1997,8.27894
ken,1998,8.18836
ken,1999,5.17336
ken,2000,5.15795
ken,2001,6.20584
ken,2002,6.01211
ken,2003,6.60506
ken,2004,6.63749
ken,2005,5.429
ken,2006,5.21696
ken,2007,5.13941
ken,2008,5.08011
ken,2009,6.49662
ken,2010,5.337
ken,2011,5.80477
ken,2012,7.73695
ken,2013,6.84211
ken,2014,7.89241
ken,2015,9.09621
ken,2016,9.80387
ken,2017,7.9868
ken,2018,8.85192
ken,2019,8.52849
kgz,1997,0.34914
kgz,1998,0.67734
kgz,1999,0.67734
kgz,2000,0.67734
kgz,2001,0.67734
kgz,2002,0.6528
kgz,2003,0.32217
kgz,2004,0.84384
kgz,2005,1.40563
kgz,2006,1.14871
kgz,2007,1.41239
kgz,2008,0.83099
kgz,2009,0.70813
kgz,2010,0.54525
kgz,2011,0.62866
kgz,2012,1.97115
kgz,2013,1.83293
kgz,2014,1.29636
kgz,2015,0.65402
kgz,2016,0.45779
kgz,2017,0.66314
kgz,2018,0.44343
kgz,2019,0.45641
khm,1993,1.08623
khm,1995,0.31797
khm,2000,0.12797
kor,1963,9.60912
kor,1964,6.94754
kor,1965,9.50673
kor,1966,8.20513
kor,1967,9.12994
kor,1968,12.52916
kor,1969,12.16407
kor,1970,10.78664
kor,1971,10.5814
kor,1972,8.94029
kor,1973,8.47716
kor,1974,9.55254
kor,1975,10.53412
kor,1976,9.91141
kor,1977,9.42486
kor,1978,9.45598
kor,1979,8.9207
kor,1980,10.31458
kor,1981,9.39047
kor,1982,9.44345
kor,1983,9.32001
kor,1984,8.80587
kor,1985,8.77436
