geo,time,en_atm_co2e_eg_zs
ind,2009,2.36507
ind,2010,2.40222
ind,2011,2.43656
ind,2012,2.51658
ind,2013,2.53479
ind,2014,2.59095
irl,1960,2.99719
irl,1961,3.13503
irl,1962,3.27475
irl,1963,3.24559
irl,1964,3.26156
irl,1965,3.15684
irl,1966,3.21009
irl,1967,3.1996
irl,1968,3.2494
irl,1969,3.19727
irl,1970,3.24396
irl,1971,3.34871
irl,1972,3.30912
irl,1973,3.30931
irl,1974,3.27478
irl,1975,3.31779
irl,1976,3.26294
irl,1977,3.2582
irl,1978,3.24981
irl,1979,3.20329
irl,1980,3.18807
irl,1981,3.15137
irl,1982,3.10967
irl,1983,3.13475
irl,1984,3.08043
irl,1985,3.0977
irl,1986,3.21901
irl,1987,3.26981
irl,1988,3.26513
irl,1989,3.21993
irl,1990,3.12789
irl,1991,3.15281
irl,1992,3.19885
irl,1993,3.15228
irl,1994,3.11603
irl,1995,3.14654
irl,1996,3.0799
irl,1997,3.02226
irl,1998,3.04767
irl,1999,3.02666
irl,2000,3.08832
irl,2001,3.12802
irl,2002,3.05916
irl,2003,3.14775
irl,2004,3.09757
irl,2005,3.20964
irl,2006,3.26717
irl,2007,3.12905
irl,2008,3.13429
irl,2009,2.87165
irl,2010,2.82671
irl,2011,2.77057
irl,2012,2.82715
irl,2013,2.74432
irl,2014,2.78397
irl,2015,2.78982
irn,1971,6.12755
irn,1972,6.51625
irn,1973,6.27891
irn,1974,5.86477
irn,1975,5.23213
irn,1976,5.16841
irn,1977,4.83256
irn,1978,4.94449
irn,1979,4.40608
irn,1980,3.17671
irn,1981,2.63427
irn,1982,2.75265
irn,1983,3.49759
irn,1984,3.02434
irn,1985,2.9889
irn,1986,2.74076
irn,1987,2.88918
irn,1988,3.11936
irn,1989,2.88602
irn,1990,2.58536
irn,1991,2.83218
irn,1992,2.88494
irn,1993,2.65515
irn,1994,2.70081
irn,1995,2.6914
irn,1996,2.87054
irn,1997,2.66719
irn,1998,2.63176
irn,1999,2.58602
irn,2000,2.76982
irn,2001,2.62981
irn,2002,2.67084
irn,2003,2.73839
irn,2004,2.69761
irn,2005,2.61311
irn,2006,2.71951
irn,2007,2.74297
irn,2008,2.61016
irn,2009,2.70008
irn,2010,2.69671
irn,2011,2.69655
irn,2012,2.63494
irn,2013,2.68133
irn,2014,2.57585
irq,1971,7.18802
irq,1972,6.89289
irq,1973,6.58682
irq,1974,6.1171
irq,1975,5.44524
irq,1976,6.47474
irq,1977,5.60762
irq,1978,4.7639
irq,1979,5.0037
irq,1980,4.6856
irq,1981,3.34017
irq,1982,3.07256
irq,1983,3.22471
irq,1984,3.1641
irq,1985,3.03497
irq,1986,3.00008
irq,1987,3.34677
irq,1988,3.56528
irq,1989,3.48957
irq,1990,3.23548
irq,1991,2.93122
irq,1992,2.84262
irq,1993,2.87684
irq,1994,2.85257
irq,1995,2.86148
irq,1996,2.92109
irq,1997,2.89416
irq,1998,2.85395
irq,1999,2.92915
irq,2000,2.87214
irq,2001,2.90428
irq,2002,2.877
irq,2003,2.84201
irq,2004,2.88455
irq,2005,3.33821
irq,2006,3.36385
irq,2007,3.05286
irq,2008,3.13017
irq,2009,3.26377
irq,2010,3.20518
irq,2011,3.19266
irq,2012,3.31113
irq,2013,3.2934
irq,2014,3.41222
isl,1960,2.24257
isl,1961,2.09272
isl,1962,2.17114
isl,1963,2.14406
isl,1964,2.09482
isl,1965,2.10938
isl,1966,2.10182
isl,1967,2.02244
isl,1968,2.01747
isl,1969,1.75062
isl,1970,1.60636
isl,1971,1.63364
isl,1972,1.61247
isl,1973,1.56685
isl,1974,1.57703
isl,1975,1.46281
isl,1976,1.52299
isl,1977,1.53442
isl,1978,1.5081
isl,1979,1.35143
isl,1980,1.24698
isl,1981,1.05811
isl,1982,0.96614
isl,1983,0.90017
isl,1984,1.00629
isl,1985,0.9195
isl,1986,0.96556
isl,1987,0.95859
isl,1988,0.93884
isl,1989,0.94285
isl,1990,0.85905
isl,1991,0.91987
isl,1992,0.96315
isl,1993,0.91009
isl,1994,0.94732
isl,1995,0.90573
isl,1996,0.95406
isl,1997,0.92378
isl,1998,0.86817
isl,1999,0.76137
isl,2000,0.71497
isl,2001,0.71579
isl,2002,0.72105
isl,2003,0.71775
isl,2004,0.75475
isl,2005,0.73325
isl,2006,0.60232
isl,2007,0.51803
isl,2008,0.41996
isl,2009,0.39174
isl,2010,0.36202
isl,2011,0.32628
isl,2012,0.32896
isl,2013,0.34492
isl,2014,0.3495
isl,2015,0.35626
isr,1971,2.83106
isr,1972,3.06284
isr,1973,2.48726
isr,1974,3.32292
isr,1975,2.79755
isr,1976,3.02969
isr,1977,3.08207
isr,1978,3.10317
isr,1979,2.76787
isr,1980,2.70326
isr,1981,2.91318
isr,1982,3.05058
isr,1983,3.25068
isr,1984,3.12218
isr,1985,3.28406
isr,1986,2.94616
isr,1987,2.75098
isr,1988,2.75934
isr,1989,2.82404
isr,1990,2.94791
isr,1991,3.00066
isr,1992,2.78771
isr,1993,2.92186
isr,1994,2.93278
isr,1995,3.0164
isr,1996,3.05623
isr,1997,3.03135
isr,1998,2.98886
isr,1999,3.15947
isr,2000,3.12594
isr,2001,3.02715
isr,2002,3.24746
isr,2003,3.18754
isr,2004,3.28702
isr,2005,3.30675
isr,2006,3.16404
isr,2007,3.20005
isr,2008,2.91646
isr,2009,3.05494
isr,2010,3.03997
isr,2011,3.01684
isr,2012,3.13425
isr,2013,2.89648
isr,2014,2.85117
isr,2015,2.8412
ita,1960,2.74082
ita,1961,2.76702
ita,1962,2.85835
ita,1963,2.87133
ita,1964,2.78707
ita,1965,2.76613
ita,1966,2.85061
ita,1967,2.85622
ita,1968,2.75938
ita,1969,2.75215
ita,1970,2.72103
ita,1971,2.95633
ita,1972,2.94983
ita,1973,2.97457
ita,1974,2.94797
ita,1975,2.93167
ita,1976,2.91173
ita,1977,2.88785
ita,1978,2.9572
ita,1979,2.94012
ita,1980,2.97291
ita,1981,2.95261
ita,1982,2.963
ita,1983,2.89881
ita,1984,2.88335
ita,1985,2.87797
ita,1986,2.80111
ita,1987,2.81582
ita,1988,2.7948
ita,1989,2.81179
ita,1990,2.76522
ita,1991,2.69085
ita,1992,2.69572
ita,1993,2.67393
ita,1994,2.67649
ita,1995,2.61688
ita,1996,2.5923
ita,1997,2.57686
ita,1998,2.57211
ita,1999,2.57255
ita,2000,2.54372
ita,2001,2.53676
ita,2002,2.55892
ita,2003,2.54517
ita,2004,2.58347
ita,2005,2.54265
ita,2006,2.52716
ita,2007,2.49582
ita,2008,2.44991
ita,2009,2.34117
ita,2010,2.33292
ita,2011,2.36197
ita,2012,2.33555
ita,2013,2.22981
ita,2014,2.23125
ita,2015,2.24166
jam,1971,2.86183
jam,1972,2.45249
jam,1973,2.84526
jam,1974,2.78394
jam,1975,3.05339
jam,1976,2.99457
jam,1977,3.13522
jam,1978,3.69409
jam,1979,3.34089
jam,1980,3.70973
jam,1981,3.19314
jam,1982,2.71726
jam,1983,3.2226
jam,1984,2.56445
jam,1985,2.92603
jam,1986,2.59711
jam,1987,2.99181
jam,1988,2.46866
jam,1989,2.92465
jam,1990,2.68259
jam,1991,2.64751
jam,1992,2.77009
jam,1993,2.81946
jam,1994,2.78541
jam,1995,2.71068
jam,1996,2.67873
jam,1997,2.72635
jam,1998,2.77156
jam,1999,2.76841
jam,2000,2.63814
jam,2001,2.63515
jam,2002,2.87348
jam,2003,2.84967
jam,2004,2.81197
jam,2005,2.8437
jam,2006,2.89847
jam,2007,2.87256
jam,2008,2.73233
jam,2009,2.60933
jam,2010,2.79741
jam,2011,2.66447
jam,2012,2.5672
jam,2013,2.6339
jam,2014,2.63476
jor,1971,3.36654
jor,1972,3.55399
jor,1973,3.58528
jor,1974,3.43411
jor,1975,3.31
jor,1976,3.04848
jor,1977,3.19491
jor,1978,2.99709
jor,1979,3.04233
jor,1980,3.105
jor,1981,3.09281
jor,1982,2.91805
jor,1983,3.14483
jor,1984,3.24363
jor,1985,3.26294
jor,1986,3.3055
jor,1987,3.24525
jor,1988,3.1565
jor,1989,3.10684
jor,1990,3.03302
jor,1991,2.89008
jor,1992,3.13547
jor,1993,3.23964
jor,1994,3.21741
jor,1995,3.16168
jor,1996,3.1427
jor,1997,3.18714
jor,1998,3.13361
jor,1999,3.1477
jor,2000,3.34383
jor,2001,3.37333
jor,2002,3.33409
jor,2003,3.34602
jor,2004,2.98806
jor,2005,2.97617
jor,2006,2.94298
jor,2007,2.92552
jor,2008,2.83068
jor,2009,2.77019
jor,2010,2.84376
jor,2011,2.93805
jor,2012,3.07267
jor,2013,3.07995
jor,2014,3.12851
jpn,1960,2.87963
jpn,1961,3.09685
jpn,1962,3.0483
jpn,1963,2.95589
jpn,1964,2.91401
jpn,1965,2.87378
jpn,1966,2.84785
jpn,1967,2.82675
jpn,1968,2.87166
jpn,1969,2.88954
jpn,1970,2.99716
jpn,1971,2.98115
jpn,1972,2.98512
jpn,1973,2.85842
jpn,1974,2.84309
jpn,1975,2.85219
jpn,1976,2.80163
jpn,1977,2.83233
jpn,1978,2.71426
jpn,1979,2.70933
jpn,1980,2.75039
jpn,1981,2.75858
jpn,1982,2.67545
jpn,1983,2.62444
jpn,1984,2.59567
jpn,1985,2.52249
jpn,1986,2.49428
jpn,1987,2.437
jpn,1988,2.48766
jpn,1989,2.48601
jpn,1990,2.49045
jpn,1991,2.49558
jpn,1992,2.46449
jpn,1993,2.43149
jpn,1994,2.41665
jpn,1995,2.37538
jpn,1996,2.35319
jpn,1997,2.30457
jpn,1998,2.26254
jpn,1999,2.29531
jpn,2000,2.28366
jpn,2001,2.29692
jpn,2002,2.37239
jpn,2003,2.408
jpn,2004,2.32439
jpn,2005,2.33814
jpn,2006,2.29645
jpn,2007,2.38766
jpn,2008,2.34683
jpn,2009,2.33791
jpn,2010,2.3186
jpn,2011,2.62613
jpn,2012,2.77365
jpn,2013,2.77318
jpn,2014,2.76137
jpn,2015,2.71042
kaz,1990,3.23448
kaz,1991,3.30274
kaz,1992,3.24247
kaz,1993,3.32732
kaz,1994,3.37232
kaz,1995,3.30148
kaz,1996,3.30521
kaz,1997,3.21082
kaz,1998,3.31289
kaz,1999,3.2919
kaz,2000,3.21421
kaz,2001,3.23896
kaz,2002,3.05663
kaz,2003,3.16217
kaz,2004,2.95767
kaz,2005,3.19349
kaz,2006,2.93368
kaz,2007,2.86156
kaz,2008,3.32099
kaz,2009,3.21734
kaz,2010,3.23449
kaz,2011,3.13167
kaz,2012,3.26923
kaz,2013,3.14365
kaz,2014,2.67689
ken,1971,0.69642
ken,1972,0.69977
ken,1973,0.68994
ken,1974,0.83938
ken,1975,0.82341
ken,1976,0.7271
ken,1977,0.75988
ken,1978,0.77642
ken,1979,0.70888
ken,1980,0.84035
ken,1981,0.86053
ken,1982,0.60735
ken,1983,0.59248
ken,1984,0.51888
ken,1985,0.43388
ken,1986,0.43961
ken,1987,0.52465
ken,1988,0.47356
ken,1989,0.49516
ken,1990,0.57319
ken,1991,0.53972
ken,1992,0.53124
ken,1993,0.51047
ken,1994,0.50577
ken,1995,0.52382
ken,1996,0.55296
ken,1997,0.52058
ken,1998,0.54113
ken,1999,0.55391
ken,2000,0.58788
ken,2001,0.53629
ken,2002,0.51604
ken,2003,0.4444
ken,2004,0.48096
ken,2005,0.52055
ken,2006,0.5574
ken,2007,0.5496
ken,2008,0.56149
ken,2009,0.62654
ken,2010,0.64755
ken,2011,0.65394
ken,2012,0.60142
ken,2013,0.66097
ken,2014,0.63605
kgz,1990,3.04027
kgz,1991,3.00851
kgz,1992,2.77145
kgz,1993,2.61218
kgz,1994,2.3441
kgz,1995,1.9294
kgz,1996,2.09271
kgz,1997,2.19415
kgz,1998,2.18411
kgz,1999,1.9855
kgz,2000,2.01397
kgz,2001,1.84184
kgz,2002,2.05208
kgz,2003,2.16801
kgz,2004,2.18771
kgz,2005,2.05923
kgz,2006,2.10019
kgz,2007,2.19058
kgz,2008,2.37732
kgz,2009,2.34359
kgz,2010,2.30626
kgz,2011,2.30188
kgz,2012,2.43361
kgz,2013,2.37568
kgz,2014,2.55835
khm,1995,0.53232
khm,1996,0.54266
khm,1997,0.56386
khm,1998,0.56524
khm,1999,0.5558
khm,2000,0.57438
khm,2001,0.62679
khm,2002,0.55327
khm,2003,0.5784
khm,2004,0.70222
khm,2005,0.76836
khm,2006,0.86022
khm,2007,1.03506
khm,2008,1.12937
khm,2009,0.93098
khm,2010,0.92844
khm,2011,0.93618
khm,2012,0.93836
khm,2013,0.93559
khm,2014,1.04131
kir,1990,2.81189
kir,2004,6.25
kir,2005,8.75
kir,2006,7
kir,2007,5.45455
kna,1990,5.09239
kna,2004,3.15789
kna,2005,2.78481
kna,2006,2.91139
kna,2007,3.01205
kor,1971,3.45393
kor,1972,3.26672
kor,1973,3.39
kor,1974,3.23078
kor,1975,3.34522
kor,1976,3.43268
kor,1977,3.35239
kor,1978,3.2799
kor,1979,3.33659
kor,1980,3.26897
kor,1981,3.44867
kor,1982,3.29384
kor,1983,3.23451
kor,1984,3.22692
kor,1985,3.35635
kor,1986,2.99664
kor,1987,2.93027
kor,1988,2.99874
kor,1989,2.99144
kor,1990,2.68264
kor,1991,2.74403
kor,1992,2.67163
kor,1993,2.62623
kor,1994,2.67461
kor,1995,2.65491
kor,1996,2.59968
kor,1997,2.51404
kor,1998,2.33896
kor,1999,2.31908
kor,2000,2.42185
kor,2001,2.4627
kor,2002,2.3248
kor,2003,2.29152
kor,2004,2.32761
kor,2005,2.28296
kor,2006,2.27824
kor,2007,2.25657
kor,2008,2.25963
kor,2009,2.29158
kor,2010,2.29681
kor,2011,2.29287
kor,2012,2.27331
kor,2013,2.26527
kor,2014,2.1832
kor,2015,2.19621
kwt,1971,4.43293
kwt,1972,4.08612
kwt,1973,3.40064
kwt,1974,2.83744
kwt,1975,2.59625
kwt,1976,2.62731
kwt,1977,2.26778
kwt,1978,2.53674
kwt,1979,1.69417
kwt,1980,2.36043
kwt,1981,2.44843
kwt,1982,1.84653
kwt,1983,1.7745
kwt,1984,2.25138
kwt,1985,2.07881
kwt,1986,2.32566
kwt,1987,1.90427
kwt,1988,1.63152
kwt,1989,1.52282
kwt,1990,3.21104
kwt,1991,13.28205
kwt,1992,2.60791
kwt,1993,2.37894
kwt,1994,2.33907
kwt,1995,2.28502
kwt,1996,2.26435
kwt,1997,2.31716
kwt,1998,2.37598
kwt,1999,2.42697
kwt,2000,2.52018
kwt,2001,2.54408
kwt,2002,2.59899
kwt,2003,2.54014
kwt,2004,2.54574
kwt,2005,2.55882
kwt,2006,2.71479
kwt,2007,2.6172
kwt,2008,2.53921
kwt,2009,2.38903
kwt,2010,2.43941
kwt,2011,2.50638
kwt,2012,2.24751
kwt,2013,2.4406
kwt,2014,2.46703
lbn,1971,2.8887
lbn,1972,3.00174
lbn,1973,3.01577
lbn,1974,2.95743
lbn,1975,2.97193
lbn,1976,2.64102
lbn,1977,3.07193
lbn,1978,2.64217
lbn,1979,2.64239
lbn,1980,2.49803
lbn,1981,2.69404
lbn,1982,3.42225
lbn,1983,3.78219
lbn,1984,3.57266
lbn,1985,3.45951
lbn,1986,3.00286
lbn,1987,2.99112
lbn,1988,3.86991
lbn,1989,4.10617
lbn,1990,2.87631
lbn,1991,2.9111
lbn,1992,2.86463
lbn,1993,2.94271
lbn,1994,2.93021
lbn,1995,3.01635
lbn,1996,3.03678
lbn,1997,3.07197
lbn,1998,3.14956
lbn,1999,3.1548
lbn,2000,3.19336
lbn,2001,3.2107
lbn,2002,3.22177
lbn,2003,3.32729
lbn,2004,3.38188
lbn,2005,3.42703
lbn,2006,3.38532
lbn,2007,3.56204
lbn,2008,3.43602
lbn,2009,3.29704
lbn,2010,3.27353
lbn,2011,3.33731
lbn,2012,3.27427
lbn,2013,3.28649
lbn,2014,3.32816
lby,1971,13.786
lby,1972,6.9314
lby,1973,5.6146
lby,1974,3.22559
lby,1975,3.15992
lby,1976,5.3896
lby,1977,4.8648
lby,1978,4.5335
lby,1979,4.95757
lby,1980,3.81688
lby,1981,3.78468
lby,1982,3.71831
lby,1983,3.60029
lby,1984,3.1571
lby,1985,3.1008
lby,1986,3.37719
lby,1987,2.95825
lby,1988,3.43974
lby,1989,3.24859
lby,1990,3.23169
lby,1991,2.94106
lby,1992,2.68801
lby,1993,2.63597
lby,1994,2.7183
lby,1995,2.68049
lby,1996,2.65198
lby,1997,2.57842
lby,1998,2.61032
lby,1999,2.52332
lby,2000,2.51901
lby,2001,2.54059
lby,2002,2.57086
lby,2003,2.53767
lby,2004,2.53594
lby,2005,2.7643
lby,2006,2.74747
lby,2007,2.77049
lby,2008,2.89184
lby,2009,2.78828
lby,2010,2.75356
lby,2011,2.78002
lby,2012,3.0322
lby,2013,2.83235
lby,2014,3.34103
lca,1990,3.04007
lca,2004,3.5
lca,2005,3.08943
lca,2006,3.44538
lca,2007,2.5
lka,1971,0.84195
lka,1972,0.87565
lka,1973,0.89244
lka,1974,0.74693
lka,1975,0.70504
lka,1976,0.67819
lka,1977,0.71252
lka,1978,0.79865
lka,1979,0.85343
lka,1980,0.75208
lka,1981,0.87215
lka,1982,0.91955
lka,1983,0.99323
lka,1984,0.76654
lka,1985,0.79204
lka,1986,0.71763
lka,1987,0.75999
lka,1988,0.64203
lka,1989,0.63867
lka,1990,0.69613
lka,1991,0.71077
lka,1992,0.91371
lka,1993,0.84026
lka,1994,0.99192
lka,1995,0.96917
lka,1996,1.24403
lka,1997,1.19753
lka,1998,1.21614
lka,1999,1.25659
lka,2000,1.31268
lka,2001,1.34791
lka,2002,1.38819
lka,2003,1.4294
lka,2004,1.46283
lka,2005,1.55322
lka,2006,1.36636
lka,2007,1.46754
lka,2008,1.40544
lka,2009,1.3586
lka,2010,1.34171
lka,2011,1.47449
lka,2012,1.49539
lka,2013,1.44328
lka,2014,1.64313
lso,2004,66.78571
lso,2005,57.57576
lso,2006,101.05263
lso,2007,103.15789
ltu,1990,2.00572
ltu,1991,2.0117
ltu,1992,1.81299
ltu,1993,1.72887
ltu,1994,1.8238
ltu,1995,1.57679
ltu,1996,1.51377
ltu,1997,1.56346
ltu,1998,1.57388
ltu,1999,1.53826
ltu,2000,1.4739
ltu,2001,1.34711
ltu,2002,1.26584
ltu,2003,1.2137
ltu,2004,1.26897
ltu,2005,1.45017
ltu,2006,1.49353
ltu,2007,1.39659
ltu,2008,1.37219
ltu,2009,1.33388
ltu,2010,1.78757
ltu,2011,1.62075
ltu,2012,1.61723
ltu,2013,1.62549
ltu,2014,1.55135
lux,1960,3.48606
lux,1961,3.47292
lux,1962,3.45792
lux,1963,3.37514
lux,1964,3.36754
lux,1965,3.36925
lux,1966,3.32075
lux,1967,3.27274
lux,1968,3.28696
lux,1969,3.26477
lux,1970,3.34812
lux,1971,3.24979
lux,1972,3.24192
lux,1973,3.19655
lux,1974,3.11654
lux,1975,3.14112
lux,1976,3.07673
lux,1977,2.9421
lux,1978,2.94961
lux,1979,3.19467
lux,1980,3.09787
lux,1981,3.02765
lux,1982,3.00797
lux,1983,2.99314
lux,1984,3.00723
lux,1985,2.99507
lux,1986,2.9962
lux,1987,2.94371
lux,1988,2.9307
lux,1989,2.94411
lux,1990,3.34064
lux,1991,3.25435
lux,1992,3.15498
lux,1993,3.16829
lux,1994,3.04913
lux,1995,2.75676
lux,1996,2.7425
lux,1997,2.66082
lux,1998,2.5289
lux,1999,2.54136
lux,2000,2.56165
lux,2001,2.59318
lux,2002,2.68798
lux,2003,2.6572
lux,2004,2.71607
lux,2005,2.72237
lux,2006,2.70861
lux,2007,2.6452
lux,2008,2.62334
lux,2009,2.64259
lux,2010,2.61921
lux,2011,2.61733
lux,2012,2.60728
lux,2013,2.55466
lux,2014,2.52819
lux,2015,2.44772
lva,1990,2.39102
lva,1991,2.32446
lva,1992,2.28808
lva,1993,2.22857
lva,1994,2.14068
lva,1995,1.95809
lva,1996,1.99281
lva,1997,1.92504
lva,1998,1.87811
lva,1999,1.89815
lva,2000,1.80856
lva,2001,1.79012
lva,2002,1.80438
lva,2003,1.75527
lva,2004,1.7169
lva,2005,1.7049
lva,2006,1.74879
lva,2007,1.77845
lva,2008,1.76834
lva,2009,1.67163
lva,2010,1.89043
lva,2011,1.85591
lva,2012,1.71435
lva,2013,1.71675
lva,2014,1.67736
mar,1971,2.77635
mar,1972,2.52872
mar,1973,2.7356
mar,1974,2.9146
mar,1975,2.80521
mar,1976,2.698
mar,1977,2.69929
mar,1978,2.62139
mar,1979,2.99881
mar,1980,2.94888
mar,1981,2.91975
mar,1982,3.01784
mar,1983,3.0264
mar,1984,2.93762
mar,1985,2.89078
mar,1986,2.96285
mar,1987,3.07761
mar,1988,3.08638
mar,1989,3.0759
mar,1990,2.85228
mar,1991,2.92903
mar,1992,2.97865
mar,1993,2.95207
mar,1994,2.98465
mar,1995,3.12702
mar,1996,2.94378
mar,1997,2.99818
mar,1998,3.0116
mar,1999,2.97398
mar,2000,3.02118
mar,2001,3.16073
mar,2002,3.22334
mar,2003,3.2325
mar,2004,3.00705
mar,2005,2.99714
mar,2006,3.05986
mar,2007,3.06568
mar,2008,3.10404
mar,2009,3.10393
mar,2010,3.14156
mar,2011,3.13999
mar,2012,3.22269
mar,2013,3.18612
mar,2014,3.22209
mda,1990,3.08618
mda,1991,2.98152
mda,1992,2.96818
mda,1993,2.85563
mda,1994,2.77812
mda,1995,2.57308
mda,1996,2.56477
mda,1997,2.47501
mda,1998,2.4208
mda,1999,2.35908
mda,2000,2.32749
mda,2001,2.30008
mda,2002,2.31941
mda,2003,2.31245
mda,2004,2.30397
mda,2005,2.33902
mda,2006,2.31279
mda,2007,2.42458
mda,2008,2.43657
mda,2009,2.40474
mda,2010,2.36651
mda,2011,2.41886
mda,2012,2.38326
mda,2013,2.33889
mda,2014,2.33528
mdv,1990,3.14361
mdv,2004,2.96
mdv,2005,3.15556
mdv,2006,3.02083
mdv,2007,2.9097
mex,1971,2.93999
mex,1972,2.78651
mex,1973,2.74551
mex,1974,2.77121
mex,1975,2.78085
mex,1976,2.90944
mex,1977,2.81771
mex,1978,2.90919
mex,1979,2.86876
mex,1980,2.82243
mex,1981,2.80164
mex,1982,2.86808
mex,1983,2.78242
mex,1984,2.65517
mex,1985,2.65619
mex,1986,2.78758
mex,1987,2.76563
mex,1988,2.72969
mex,1989,3.07946
mex,1990,2.16444
mex,1991,2.20331
mex,1992,2.21304
mex,1993,2.25959
mex,1994,2.39461
mex,1995,2.32601
mex,1996,2.42107
mex,1997,2.4641
mex,1998,2.56123
mex,1999,2.40498
mex,2000,2.56328
mex,2001,2.46476
mex,2002,2.491
mex,2003,2.46166
mex,2004,2.47816
mex,2005,2.4206
mex,2006,2.46147
mex,2007,2.54761
mex,2008,2.65728
mex,2009,2.56693
mex,2010,2.6833
mex,2011,2.61936
mex,2012,2.50751
mex,2013,2.44594
mex,2014,2.43814
mex,2015,2.52279
mhl,2004,4.48276
mhl,2005,4.82759
mhl,2006,4.66667
mhl,2007,4.375
mkd,1990,3.46764
mkd,1991,3.45215
mkd,1992,3.18036
mkd,1993,3.20596
mkd,1994,3.47275
mkd,1995,3.42835
mkd,1996,3.42191
mkd,1997,3.3647
mkd,1998,3.41981
mkd,1999,3.37262
mkd,2000,3.30621
mkd,2001,3.48903
mkd,2002,3.33556
mkd,2003,3.30148
mkd,2004,3.24787
mkd,2005,3.34203
mkd,2006,3.19534
mkd,2007,3.24269
mkd,2008,3.17161
mkd,2009,3.18263
mkd,2010,3.03185
mkd,2011,3.08846
mkd,2012,3.08312
mkd,2013,3.05118
mkd,2014,2.96612
mlt,1971,3.13321
mlt,1972,3.18025
mlt,1973,3.16119
mlt,1974,3.17866
mlt,1975,3.18868
mlt,1976,3.20554
mlt,1977,3.17929
mlt,1978,3.17216
mlt,1979,3.18515
mlt,1980,3.21457
mlt,1981,3.17547
mlt,1982,3.20766
mlt,1983,3.19303
mlt,1984,3.31367
mlt,1985,3.48079
mlt,1986,2.58681
mlt,1987,3.07674
mlt,1988,3.09732
mlt,1989,3.12096
mlt,1990,3.33931
mlt,1991,3.28947
mlt,1992,3.26656
mlt,1993,3.30615
mlt,1994,3.25673
mlt,1995,3.35587
mlt,1996,3.32493
mlt,1997,3.15158
mlt,1998,3.43104
mlt,1999,3.19956
mlt,2000,3.15314
mlt,2001,3.1656
mlt,2002,3.16378
mlt,2003,3.1611
mlt,2004,3.13535
mlt,2005,2.9745
mlt,2006,3.18056
mlt,2007,3.08965
mlt,2008,3.25134
mlt,2009,3.22445
mlt,2010,3.09308
mlt,2011,3.09728
mlt,2012,3.08648
mlt,2013,3.0855
mlt,2014,3.03552
mmr,1971,0.64572
mmr,1972,0.60935
mmr,1973,0.5192
mmr,1974,0.56732
mmr,1975,0.54731
mmr,1976,0.56364
mmr,1977,0.58294
mmr,1978,0.57347
mmr,1979,0.55643
mmr,1980,0.5865
mmr,1981,0.59012
mmr,1982,0.574
mmr,1983,0.5847
mmr,1984,0.64253
mmr,1985,0.61054
mmr,1986,0.60581
mmr,1987,0.46189
mmr,1988,0.3865
mmr,1989,0.40799
mmr,1990,0.39234
mmr,1991,0.39233
mmr,1992,0.39622
mmr,1993,0.44784
mmr,1994,0.49487
mmr,1995,0.5877
mmr,1996,0.61785
mmr,1997,0.60017
mmr,1998,0.63751
mmr,1999,0.72605
mmr,2000,0.74753
mmr,2001,0.6781
mmr,2002,0.64978
mmr,2003,0.77249
mmr,2004,0.70795
mmr,2005,0.74382
mmr,2006,0.67585
mmr,2007,0.67116
mmr,2008,0.53141
mmr,2009,0.53298
mmr,2010,0.59054
mmr,2011,0.59899
mmr,2012,0.75303
mmr,2013,0.81809
mmr,2014,0.88249
mne,2005,1.87415
mne,2006,1.85235
mne,2007,1.76858
mne,2008,2.10836
mne,2009,1.71922
mne,2010,2.19415
mne,2011,2.25623
mne,2012,2.19327
mne,2013,2.31216
mne,2014,2.32094
mng,1985,2.89153
mng,1986,2.87388
mng,1987,2.98155
mng,1988,3.06465
mng,1989,2.94657
mng,1990,3.8054
mng,1991,3.86841
mng,1992,3.85057
mng,1993,3.79364
mng,1994,3.82053
mng,1995,3.81478
mng,1996,3.8285
mng,1997,3.83226
mng,1998,3.81529
mng,1999,3.83685
mng,2000,3.75534
mng,2001,3.71468
mng,2002,3.71283
mng,2003,3.68656
mng,2004,3.67624
mng,2005,3.69216
mng,2006,3.64426
mng,2007,3.64683
mng,2008,3.61907
mng,2009,3.66356
mng,2010,3.62976
mng,2011,3.64669
mng,2012,3.59129
mng,2013,3.49476
mng,2014,3.37128
moz,1971,0.5243
moz,1972,0.48775
moz,1973,0.52429
moz,1974,0.4672
moz,1975,0.43202
moz,1976,0.38861
moz,1977,0.4054
moz,1978,0.44142
moz,1979,0.4041
moz,1980,0.47747
moz,1981,0.37993
moz,1982,0.38777
moz,1983,0.30487
moz,1984,0.24025
moz,1985,0.18028
moz,1986,0.15598
moz,1987,0.15757
moz,1988,0.16424
moz,1989,0.17081
moz,1990,0.18912
moz,1991,0.15947
moz,1992,0.18427
moz,1993,0.21195
moz,1994,0.17885
moz,1995,0.18618
moz,1996,0.18121
moz,1997,0.19569
moz,1998,0.18626
moz,1999,0.18118
moz,2000,0.19937
moz,2001,0.18684
moz,2002,0.20536
moz,2003,0.2369
moz,2004,0.22807
moz,2005,0.20144
moz,2006,0.21276
moz,2007,0.24458
moz,2008,0.241
moz,2009,0.26043
moz,2010,0.27309
moz,2011,0.30886
moz,2012,0.29087
moz,2013,0.31652
moz,2014,0.38415
mus,1971,1.08685
mus,1972,1.85819
mus,1973,1.78678
mus,1974,1.75632
mus,1975,1.4749
mus,1976,1.4861
mus,1977,1.46772
mus,1978,1.4185
mus,1979,1.48499
mus,1980,1.36936
