geo,time,sp_pop_80up_fe_5y
qat,1972,0.4371
qat,1973,0.43505
qat,1974,0.44333
qat,1975,0.44831
qat,1976,0.43858
qat,1977,0.43613
qat,1978,0.4206
qat,1979,0.39992
qat,1980,0.37453
qat,1981,0.3736
qat,1982,0.38702
qat,1983,0.41408
qat,1984,0.44752
qat,1985,0.47242
qat,1986,0.4622
qat,1987,0.4446
qat,1988,0.42206
qat,1989,0.3985
qat,1990,0.38039
qat,1991,0.37996
qat,1992,0.37963
qat,1993,0.37924
qat,1994,0.37824
qat,1995,0.37806
qat,1996,0.38373
qat,1997,0.38745
qat,1998,0.38941
qat,1999,0.38481
qat,2000,0.37645
qat,2001,0.35942
qat,2002,0.34009
qat,2003,0.32193
qat,2004,0.30725
qat,2005,0.29384
qat,2006,0.2757
qat,2007,0.26707
qat,2008,0.26148
qat,2009,0.25687
qat,2010,0.25284
qat,2011,0.24656
qat,2012,0.2405
qat,2013,0.23463
qat,2014,0.2326
qat,2015,0.23477
qat,2016,0.24865
qat,2017,0.26501
qat,2018,0.28207
qat,2019,0.29618
qat,2020,0.30534
rou,1960,0.91534
rou,1961,0.99263
rou,1962,1.06117
rou,1963,1.11566
rou,1964,1.15111
rou,1965,1.16602
rou,1966,1.23565
rou,1967,1.27787
rou,1968,1.29386
rou,1969,1.28896
rou,1970,1.26718
rou,1971,1.33078
rou,1972,1.38092
rou,1973,1.41437
rou,1974,1.42842
rou,1975,1.42347
rou,1976,1.5146
rou,1977,1.58031
rou,1978,1.61585
rou,1979,1.62126
rou,1980,1.60043
rou,1981,1.68631
rou,1982,1.74857
rou,1983,1.78902
rou,1984,1.8101
rou,1985,1.81454
rou,1986,1.93159
rou,1987,2.01327
rou,1988,2.06587
rou,1989,2.10528
rou,1990,2.14007
rou,1991,2.3183
rou,1992,2.49722
rou,1993,2.63559
rou,1994,2.67989
rou,1995,2.61256
rou,1996,2.62027
rou,1997,2.54029
rou,1998,2.42396
rou,1999,2.333
rou,2000,2.29274
rou,2001,2.48141
rou,2002,2.69141
rou,2003,2.89807
rou,2004,3.07571
rou,2005,3.21676
rou,2006,3.48587
rou,2007,3.72242
rou,2008,3.92261
rou,2009,4.0873
rou,2010,4.22155
rou,2011,4.46313
rou,2012,4.66872
rou,2013,4.85098
rou,2014,5.02334
rou,2015,5.19175
rou,2016,5.48757
rou,2017,5.76632
rou,2018,5.99392
rou,2019,6.12716
rou,2020,6.15211
rus,1960,1.12048
rus,1961,1.18822
rus,1962,1.2482
rus,1963,1.30062
rus,1964,1.34437
rus,1965,1.3787
rus,1966,1.46291
rus,1967,1.54204
rus,1968,1.61431
rus,1969,1.67041
rus,1970,1.70011
rus,1971,1.75595
rus,1972,1.78458
rus,1973,1.79711
rus,1974,1.80207
rus,1975,1.80029
rus,1976,1.87345
rus,1977,1.92809
rus,1978,1.96874
rus,1979,2.00444
rus,1980,2.04211
rus,1981,2.18417
rus,1982,2.31323
rus,1983,2.42155
rus,1984,2.5064
rus,1985,2.57076
rus,1986,2.72603
rus,1987,2.85883
rus,1988,2.97894
rus,1989,3.09656
rus,1990,3.21279
rus,1991,3.3942
rus,1992,3.56632
rus,1993,3.6975
rus,1994,3.74236
rus,1995,3.6831
rus,1996,3.67361
rus,1997,3.56758
rus,1998,3.40479
rus,1999,3.22949
rus,2000,3.06109
rus,2001,3.10754
rus,2002,3.13336
rus,2003,3.14758
rus,2004,3.16769
rus,2005,3.20192
rus,2006,3.46702
rus,2007,3.74958
rus,2008,4.00192
rus,2009,4.1636
rus,2010,4.21113
rus,2011,4.31096
rus,2012,4.30451
rus,2013,4.25877
rus,2014,4.25543
rus,2015,4.32808
rus,2016,4.62246
rus,2017,4.95893
rus,2018,5.26352
rus,2019,5.44481
rus,2020,5.46953
rwa,1960,0.25097
rwa,1961,0.26916
rwa,1962,0.28041
rwa,1963,0.28646
rwa,1964,0.28882
rwa,1965,0.28744
rwa,1966,0.31662
rwa,1967,0.33965
rwa,1968,0.3525
rwa,1969,0.35233
rwa,1970,0.33854
rwa,1971,0.3543
rwa,1972,0.35967
rwa,1973,0.3554
rwa,1974,0.34297
rwa,1975,0.32282
rwa,1976,0.3375
rwa,1977,0.34488
rwa,1978,0.34229
rwa,1979,0.32831
rwa,1980,0.30337
rwa,1981,0.30998
rwa,1982,0.30835
rwa,1983,0.29958
rwa,1984,0.28507
rwa,1985,0.26537
rwa,1986,0.27643
rwa,1987,0.28112
rwa,1988,0.27896
rwa,1989,0.27072
rwa,1990,0.25776
rwa,1991,0.28948
rwa,1992,0.31717
rwa,1993,0.33723
rwa,1994,0.34559
rwa,1995,0.34044
rwa,1996,0.34541
rwa,1997,0.35745
rwa,1998,0.38017
rwa,1999,0.42714
rwa,2000,0.51297
rwa,2001,0.58675
rwa,2002,0.65363
rwa,2003,0.69212
rwa,2004,0.68042
rwa,2005,0.61575
rwa,2006,0.58252
rwa,2007,0.52136
rwa,2008,0.45391
rwa,2009,0.40159
rwa,2010,0.36939
rwa,2011,0.40415
rwa,2012,0.44624
rwa,2013,0.48039
rwa,2014,0.49119
rwa,2015,0.4756
rwa,2016,0.47659
rwa,2017,0.46181
rwa,2018,0.44129
rwa,2019,0.4253
rwa,2020,0.41752
sau,1960,0.32482
sau,1961,0.35
sau,1962,0.36691
sau,1963,0.37379
sau,1964,0.37088
sau,1965,0.35888
sau,1966,0.38172
sau,1967,0.39609
sau,1968,0.4005
sau,1969,0.39509
sau,1970,0.38104
sau,1971,0.40016
sau,1972,0.41104
sau,1973,0.41277
sau,1974,0.40617
sau,1975,0.39332
sau,1976,0.41055
sau,1977,0.42108
sau,1978,0.42417
sau,1979,0.42022
sau,1980,0.41104
sau,1981,0.42376
sau,1982,0.42888
sau,1983,0.42689
sau,1984,0.41887
sau,1985,0.40629
sau,1986,0.42056
sau,1987,0.42951
sau,1988,0.43243
sau,1989,0.42834
sau,1990,0.41745
sau,1991,0.42907
sau,1992,0.43472
sau,1993,0.43673
sau,1994,0.43752
sau,1995,0.43783
sau,1996,0.46148
sau,1997,0.48147
sau,1998,0.49767
sau,1999,0.51015
sau,2000,0.51933
sau,2001,0.55039
sau,2002,0.57487
sau,2003,0.59194
sau,2004,0.60119
sau,2005,0.60279
sau,2006,0.6188
sau,2007,0.62714
sau,2008,0.62777
sau,2009,0.62039
sau,2010,0.60562
sau,2011,0.6107
sau,2012,0.60902
sau,2013,0.60217
sau,2014,0.59174
sau,2015,0.57873
sau,2016,0.59526
sau,2017,0.60682
sau,2018,0.61396
sau,2019,0.61761
sau,2020,0.61848
sdn,1960,0.38445
sdn,1961,0.4028
sdn,1962,0.41332
sdn,1963,0.41554
sdn,1964,0.40937
sdn,1965,0.39527
sdn,1966,0.4109
sdn,1967,0.419
sdn,1968,0.41921
sdn,1969,0.41204
sdn,1970,0.3979
sdn,1971,0.41386
sdn,1972,0.42329
sdn,1973,0.42492
sdn,1974,0.41777
sdn,1975,0.40203
sdn,1976,0.41124
sdn,1977,0.41351
sdn,1978,0.40964
sdn,1979,0.40059
sdn,1980,0.38696
sdn,1981,0.39817
sdn,1982,0.40374
sdn,1983,0.40377
sdn,1984,0.39864
sdn,1985,0.3888
sdn,1986,0.40337
sdn,1987,0.41224
sdn,1988,0.41478
sdn,1989,0.41061
sdn,1990,0.39992
sdn,1991,0.41267
sdn,1992,0.42006
sdn,1993,0.42252
sdn,1994,0.42077
sdn,1995,0.41541
sdn,1996,0.43063
sdn,1997,0.43942
sdn,1998,0.44157
sdn,1999,0.43722
sdn,2000,0.42677
sdn,2001,0.44356
sdn,2002,0.45415
sdn,2003,0.45809
sdn,2004,0.45552
sdn,2005,0.44698
sdn,2006,0.46555
sdn,2007,0.47805
sdn,2008,0.48421
sdn,2009,0.48413
sdn,2010,0.47827
sdn,2011,0.49854
sdn,2012,0.51273
sdn,2013,0.52048
sdn,2014,0.52183
sdn,2015,0.51739
sdn,2016,0.53745
sdn,2017,0.55138
sdn,2018,0.55898
sdn,2019,0.56054
sdn,2020,0.5568
sen,1960,0.18506
sen,1961,0.20086
sen,1962,0.20908
sen,1963,0.20797
sen,1964,0.19586
sen,1965,0.17241
sen,1966,0.18571
sen,1967,0.19243
sen,1968,0.19106
sen,1969,0.18016
sen,1970,0.1589
sen,1971,0.17199
sen,1972,0.1794
sen,1973,0.18036
sen,1974,0.17419
sen,1975,0.16021
sen,1976,0.17666
sen,1977,0.18815
sen,1978,0.19391
sen,1979,0.1931
sen,1980,0.18528
sen,1981,0.20386
sen,1982,0.2174
sen,1983,0.22483
sen,1984,0.22639
sen,1985,0.22162
sen,1986,0.24207
sen,1987,0.25738
sen,1988,0.26701
sen,1989,0.27057
sen,1990,0.2684
sen,1991,0.29031
sen,1992,0.30582
sen,1993,0.3142
sen,1994,0.31581
sen,1995,0.31113
sen,1996,0.33307
sen,1997,0.34765
sen,1998,0.35399
sen,1999,0.35182
sen,2000,0.34178
sen,2001,0.363
sen,2002,0.37616
sen,2003,0.38035
sen,2004,0.37555
sen,2005,0.36247
sen,2006,0.38383
sen,2007,0.39676
sen,2008,0.40032
sen,2009,0.39497
sen,2010,0.38157
sen,2011,0.40283
sen,2012,0.41611
sen,2013,0.42099
sen,2014,0.41789
sen,2015,0.40789
sen,2016,0.42914
sen,2017,0.44251
sen,2018,0.44721
sen,2019,0.44352
sen,2020,0.43237
sgp,1960,0.42352
sgp,1961,0.42403
sgp,1962,0.42645
sgp,1963,0.43257
sgp,1964,0.44197
sgp,1965,0.45546
sgp,1966,0.46893
sgp,1967,0.47517
sgp,1968,0.47363
sgp,1969,0.46637
sgp,1970,0.45612
sgp,1971,0.48742
sgp,1972,0.51409
sgp,1973,0.53638
sgp,1974,0.55508
sgp,1975,0.57215
sgp,1976,0.60557
sgp,1977,0.63742
sgp,1978,0.66688
sgp,1979,0.69088
sgp,1980,0.70877
sgp,1981,0.74289
sgp,1982,0.76723
sgp,1983,0.7867
sgp,1984,0.80722
sgp,1985,0.83499
sgp,1986,0.89684
sgp,1987,0.96513
sgp,1988,1.03851
sgp,1989,1.11121
sgp,1990,1.17838
sgp,1991,1.25295
sgp,1992,1.31263
sgp,1993,1.35788
sgp,1994,1.39106
sgp,1995,1.41581
sgp,1996,1.44251
sgp,1997,1.4618
sgp,1998,1.47341
sgp,1999,1.47699
sgp,2000,1.47415
sgp,2001,1.516
sgp,2002,1.54846
sgp,2003,1.57719
sgp,2004,1.61101
sgp,2005,1.65441
sgp,2006,1.71637
sgp,2007,1.78105
sgp,2008,1.84775
sgp,2009,1.91553
sgp,2010,1.98479
sgp,2011,2.07035
sgp,2012,2.15203
sgp,2013,2.23331
sgp,2014,2.31787
sgp,2015,2.40837
sgp,2016,2.52975
sgp,2017,2.65449
sgp,2018,2.77749
sgp,2019,2.88932
sgp,2020,2.98804
slb,1960,0.09703
slb,1961,0.10627
slb,1962,0.10789
slb,1963,0.11751
slb,1964,0.11363
slb,1965,0.10688
slb,1966,0.11405
slb,1967,0.11493
slb,1968,0.12264
slb,1969,0.13362
slb,1970,0.14731
slb,1971,0.16323
slb,1972,0.17983
slb,1973,0.18653
slb,1974,0.1992
slb,1975,0.20868
slb,1976,0.24333
slb,1977,0.27846
slb,1978,0.30715
slb,1979,0.31701
slb,1980,0.31517
slb,1981,0.32884
slb,1982,0.33301
slb,1983,0.32787
slb,1984,0.32063
slb,1985,0.30704
slb,1986,0.31792
slb,1987,0.32604
slb,1988,0.32594
slb,1989,0.31956
slb,1990,0.30931
slb,1991,0.32497
slb,1992,0.33327
slb,1993,0.33785
slb,1994,0.33136
slb,1995,0.32162
slb,1996,0.33007
slb,1997,0.33411
slb,1998,0.33349
slb,1999,0.33061
slb,2000,0.32959
slb,2001,0.35159
slb,2002,0.3735
slb,2003,0.3922
slb,2004,0.40408
slb,2005,0.40678
slb,2006,0.42265
slb,2007,0.43245
slb,2008,0.43523
slb,2009,0.43983
slb,2010,0.44671
slb,2011,0.47659
slb,2012,0.50728
slb,2013,0.53191
slb,2014,0.54654
slb,2015,0.55032
slb,2016,0.56054
slb,2017,0.56196
slb,2018,0.56122
slb,2019,0.56372
slb,2020,0.57195
sle,1960,0.35453
sle,1961,0.38132
sle,1962,0.40082
sle,1963,0.4113
sle,1964,0.41109
sle,1965,0.39897
sle,1966,0.42357
sle,1967,0.4401
sle,1968,0.44617
sle,1969,0.44117
sle,1970,0.42347
sle,1971,0.44676
sle,1972,0.46067
sle,1973,0.46429
sle,1974,0.4562
sle,1975,0.43577
sle,1976,0.45756
sle,1977,0.47005
sle,1978,0.47204
sle,1979,0.46234
sle,1980,0.44013
sle,1981,0.46051
sle,1982,0.47146
sle,1983,0.47195
sle,1984,0.46074
sle,1985,0.43751
sle,1986,0.45661
sle,1987,0.46665
sle,1988,0.46636
sle,1989,0.45545
sle,1990,0.43406
sle,1991,0.45881
sle,1992,0.47325
sle,1993,0.47511
sle,1994,0.46174
sle,1995,0.43014
sle,1996,0.45081
sle,1997,0.46235
sle,1998,0.46272
sle,1999,0.45029
sle,2000,0.42319
sle,2001,0.43556
sle,2002,0.4405
sle,2003,0.43748
sle,2004,0.42717
sle,2005,0.41048
sle,2006,0.42547
sle,2007,0.43227
sle,2008,0.43027
sle,2009,0.41911
sle,2010,0.39872
sle,2011,0.41486
sle,2012,0.42354
sle,2013,0.42394
sle,2014,0.41557
sle,2015,0.39808
sle,2016,0.41598
sle,2017,0.4261
sle,2018,0.42823
sle,2019,0.42234
sle,2020,0.40866
slv,1960,0.47888
slv,1961,0.49526
slv,1962,0.50174
slv,1963,0.49831
slv,1964,0.48543
slv,1965,0.4637
slv,1966,0.47871
slv,1967,0.48593
slv,1968,0.48445
slv,1969,0.47374
slv,1970,0.45423
slv,1971,0.47072
slv,1972,0.47932
slv,1973,0.48045
slv,1974,0.47426
slv,1975,0.46212
slv,1976,0.48524
slv,1977,0.50274
slv,1978,0.5139
slv,1979,0.51904
slv,1980,0.51905
slv,1981,0.54758
slv,1982,0.57066
slv,1983,0.58809
slv,1984,0.59973
slv,1985,0.60683
slv,1986,0.64023
slv,1987,0.66736
slv,1988,0.68783
slv,1989,0.70185
slv,1990,0.71009
slv,1991,0.74352
slv,1992,0.76951
slv,1993,0.78802
slv,1994,0.80032
slv,1995,0.80786
slv,1996,0.84895
slv,1997,0.88345
slv,1998,0.9116
slv,1999,0.93493
slv,2000,0.9549
slv,2001,1.01367
slv,2002,1.06823
slv,2003,1.11656
slv,2004,1.15679
slv,2005,1.18888
slv,2006,1.2519
slv,2007,1.30447
slv,2008,1.35034
slv,2009,1.39389
slv,2010,1.43823
slv,2011,1.51569
slv,2012,1.58959
slv,2013,1.65926
slv,2014,1.72408
slv,2015,1.78466
slv,2016,1.8769
slv,2017,1.96094
slv,2018,2.03761
slv,2019,2.10795
slv,2020,2.17446
som,1960,0.22524
som,1961,0.24727
som,1962,0.26353
som,1963,0.27246
som,1964,0.27249
som,1965,0.26326
som,1966,0.28493
som,1967,0.29977
som,1968,0.30697
som,1969,0.30559
som,1970,0.29561
som,1971,0.31785
som,1972,0.33396
som,1973,0.34238
som,1974,0.3413
som,1975,0.32867
som,1976,0.33066
som,1977,0.32895
som,1978,0.32444
som,1979,0.31935
som,1980,0.31602
som,1981,0.33995
som,1982,0.35572
som,1983,0.36245
som,1984,0.35852
som,1985,0.34223
som,1986,0.3621
som,1987,0.3739
som,1988,0.37601
som,1989,0.36795
som,1990,0.34926
som,1991,0.36863
som,1992,0.38032
som,1993,0.38228
som,1994,0.37256
som,1995,0.3492
som,1996,0.36163
som,1997,0.36758
som,1998,0.36679
som,1999,0.3598
som,2000,0.34714
som,2001,0.35966
som,2002,0.36678
som,2003,0.36769
som,2004,0.3622
som,2005,0.35018
som,2006,0.36331
som,2007,0.3705
som,2008,0.37085
som,2009,0.36376
som,2010,0.34941
som,2011,0.35782
som,2012,0.36006
som,2013,0.35737
som,2014,0.35108
som,2015,0.34167
som,2016,0.35802
som,2017,0.37007
som,2018,0.37616
som,2019,0.37511
som,2020,0.36719
srb,1960,1.3302
srb,1961,1.35565
srb,1962,1.34863
srb,1963,1.31879
srb,1964,1.27865
srb,1965,1.23257
srb,1966,1.29507
srb,1967,1.35143
srb,1968,1.38721
srb,1969,1.38673
srb,1970,1.34667
srb,1971,1.37727
srb,1972,1.3783
srb,1973,1.36415
srb,1974,1.35267
srb,1975,1.35055
srb,1976,1.44298
srb,1977,1.53057
srb,1978,1.60327
srb,1979,1.65281
srb,1980,1.678
srb,1981,1.77652
srb,1982,1.84765
srb,1983,1.89452
srb,1984,1.92352
srb,1985,1.93854
srb,1986,2.04887
srb,1987,2.13596
srb,1988,2.19261
srb,1989,2.21297
srb,1990,2.19648
srb,1991,2.26136
srb,1992,2.30403
srb,1993,2.31139
srb,1994,2.2657
srb,1995,2.16468
srb,1996,2.16596
srb,1997,2.11767
srb,1998,2.0546
srb,1999,2.01903
srb,2000,2.02929
srb,2001,2.19116
srb,2002,2.35833
srb,2003,2.5128
srb,2004,2.64132
srb,2005,2.7414
srb,2006,2.98608
srb,2007,3.20412
srb,2008,3.38802
srb,2009,3.53417
srb,2010,3.64606
srb,2011,3.88609
srb,2012,4.0941
srb,2013,4.26734
srb,2014,4.40128
srb,2015,4.49647
srb,2016,4.6837
srb,2017,4.8212
srb,2018,4.89551
srb,2019,4.88616
srb,2020,4.79061
ssd,1960,0.21698
ssd,1961,0.23068
ssd,1962,0.23789
ssd,1963,0.2367
ssd,1964,0.2259
ssd,1965,0.20463
ssd,1966,0.21906
ssd,1967,0.22683
ssd,1968,0.22791
ssd,1969,0.22062
ssd,1970,0.2046
ssd,1971,0.21912
ssd,1972,0.22851
ssd,1973,0.23112
ssd,1974,0.22554
ssd,1975,0.21126
ssd,1976,0.22478
ssd,1977,0.23284
ssd,1978,0.23513
ssd,1979,0.23103
ssd,1980,0.2203
ssd,1981,0.2348
ssd,1982,0.24432
ssd,1983,0.24799
ssd,1984,0.24532
ssd,1985,0.23604
ssd,1986,0.25501
ssd,1987,0.26757
ssd,1988,0.27297
ssd,1989,0.27031
ssd,1990,0.25852
ssd,1991,0.28287
ssd,1992,0.30166
ssd,1993,0.31213
ssd,1994,0.31046
ssd,1995,0.29271
ssd,1996,0.30941
ssd,1997,0.32115
ssd,1998,0.32719
ssd,1999,0.32832
ssd,2000,0.32502
ssd,2001,0.34201
ssd,2002,0.3545
ssd,2003,0.36232
ssd,2004,0.36584
ssd,2005,0.36533
ssd,2006,0.38393
ssd,2007,0.39734
ssd,2008,0.40618
ssd,2009,0.41187
ssd,2010,0.41565
ssd,2011,0.43949
ssd,2012,0.45707
ssd,2013,0.46751
ssd,2014,0.47011
ssd,2015,0.46525
ssd,2016,0.49053
ssd,2017,0.50715
ssd,2018,0.51463
ssd,2019,0.51281
ssd,2020,0.50113
stp,1960,0.97087
stp,1961,0.97252
stp,1962,0.92897
stp,1963,0.84487
stp,1964,0.70808
stp,1965,0.54762
stp,1966,0.53577
stp,1967,0.56576
stp,1968,0.64896
stp,1969,0.75134
stp,1970,0.88983
stp,1971,0.89171
stp,1972,0.83619
stp,1973,0.73194
stp,1974,0.59619
stp,1975,0.42349
stp,1976,0.44613
stp,1977,0.51294
stp,1978,0.62489
stp,1979,0.76496
stp,1980,0.92087
stp,1981,0.94043
stp,1982,0.9366
stp,1983,0.91078
stp,1984,0.85932
stp,1985,0.7916
stp,1986,0.80074
stp,1987,0.79973
stp,1988,0.78162
stp,1989,0.75256
stp,1990,0.70449
stp,1991,0.69863
stp,1992,0.68418
stp,1993,0.65088
stp,1994,0.59952
stp,1995,0.5427
stp,1996,0.5385
stp,1997,0.53751
stp,1998,0.53657
stp,1999,0.53675
stp,2000,0.5307
stp,2001,0.54605
stp,2002,0.55479
stp,2003,0.54926
stp,2004,0.54155
stp,2005,0.51927
stp,2006,0.54102
stp,2007,0.57021
stp,2008,0.60667
stp,2009,0.64252
stp,2010,0.67395
stp,2011,0.68538
stp,2012,0.68209
stp,2013,0.6617
stp,2014,0.64515
stp,2015,0.62909
stp,2016,0.65088
stp,2017,0.67069
stp,2018,0.68096
stp,2019,0.67481
stp,2020,0.64666
sur,1960,0.69258
sur,1961,0.68498
sur,1962,0.67423
sur,1963,0.67039
sur,1964,0.67075
sur,1965,0.66625
sur,1966,0.67576
sur,1967,0.67398
sur,1968,0.6541
sur,1969,0.62753
sur,1970,0.59661
sur,1971,0.6236
sur,1972,0.622
sur,1973,0.58002
sur,1974,0.50557
sur,1975,0.41418
sur,1976,0.46729
sur,1977,0.55943
sur,1978,0.67992
sur,1979,0.81453
sur,1980,0.94581
sur,1981,1.02004
sur,1982,1.06798
sur,1983,1.09548
sur,1984,1.10691
sur,1985,1.10886
sur,1986,1.11853
sur,1987,1.11952
sur,1988,1.11325
sur,1989,1.09387
sur,1990,1.06516
sur,1991,1.07043
sur,1992,1.06644
sur,1993,1.04903
sur,1994,1.02194
sur,1995,0.99106
sur,1996,0.99964
sur,1997,1.00275
sur,1998,1.00495
sur,1999,1.00526
sur,2000,0.99803
sur,2001,1.02209
sur,2002,1.03779
sur,2003,1.04901
sur,2004,1.05877
sur,2005,1.07175
sur,2006,1.12298
sur,2007,1.17209
sur,2008,1.2144
sur,2009,1.24714
sur,2010,1.26769
sur,2011,1.32266
sur,2012,1.3637
sur,2013,1.39723
sur,2014,1.42694
sur,2015,1.45597
sur,2016,1.52529
sur,2017,1.59001
sur,2018,1.64371
sur,2019,1.68276
sur,2020,1.70624
svk,1960,1.09171
svk,1961,1.14505
svk,1962,1.17636
svk,1963,1.18805
svk,1964,1.18788
svk,1965,1.18179
svk,1966,1.25506
svk,1967,1.32248
svk,1968,1.37401
svk,1969,1.39659
svk,1970,1.38663
svk,1971,1.44778
svk,1972,1.47776
svk,1973,1.48813
svk,1974,1.49494
svk,1975,1.50468
svk,1976,1.60693
svk,1977,1.69821
svk,1978,1.77293
svk,1979,1.82828
svk,1980,1.86627
svk,1981,1.99172
svk,1982,2.09143
svk,1983,2.15798
svk,1984,2.18798
svk,1985,2.18498
svk,1986,2.29244
svk,1987,2.35975
svk,1988,2.39554
svk,1989,2.41526
svk,1990,2.42643
svk,1991,2.57086
svk,1992,2.71136
svk,1993,2.81097
svk,1994,2.82284
svk,1995,2.73433
svk,1996,2.69939
svk,1997,2.58847
svk,1998,2.45869
svk,1999,2.37742
svk,2000,2.37185
svk,2001,2.54728
svk,2002,2.75479
svk,2003,2.95842
svk,2004,3.11957
svk,2005,3.22547
svk,2006,3.4003
svk,2007,3.52736
svk,2008,3.61611
svk,2009,3.67889
svk,2010,3.72442
svk,2011,3.8597
svk,2012,3.97706
svk,2013,4.07329
svk,2014,4.13852
svk,2015,4.16937
svk,2016,4.27303
svk,2017,4.33961
svk,2018,4.38091
svk,2019,4.41236
svk,2020,4.44722
svn,1960,1.19265
svn,1961,1.2686
svn,1962,1.32499
svn,1963,1.3594
svn,1964,1.3752
svn,1965,1.37768
svn,1966,1.47287
svn,1967,1.54375
svn,1968,1.57844
svn,1969,1.56854
svn,1970,1.51487
svn,1971,1.5865
svn,1972,1.63269
svn,1973,1.66137
svn,1974,1.68924
svn,1975,1.72573
svn,1976,1.87804
svn,1977,2.03532
svn,1978,2.18706
svn,1979,2.31845
svn,1980,2.41875
svn,1981,2.54094
svn,1982,2.6072
svn,1983,2.62591
svn,1984,2.6118
svn,1985,2.57543
svn,1986,2.70534
svn,1987,2.80846
svn,1988,2.8898
svn,1989,2.96102
svn,1990,3.0295
svn,1991,3.24271
svn,1992,3.46026
svn,1993,3.63743
svn,1994,3.70869
svn,1995,3.64753
svn,1996,3.60511
svn,1997,3.45835
svn,1998,3.28782
svn,1999,3.19097
svn,2000,3.20969
svn,2001,3.42726
svn,2002,3.70872
svn,2003,4.01387
svn,2004,4.29466
svn,2005,4.53258
svn,2006,4.83166
svn,2007,5.08782
svn,2008,5.31369
svn,2009,5.52692
svn,2010,5.7398
svn,2011,5.97976
svn,2012,6.20459
svn,2013,6.41724
svn,2014,6.60392
svn,2015,6.75514
svn,2016,6.92283
svn,2017,7.04649
svn,2018,7.13593
svn,2019,7.20969
svn,2020,7.2857
swe,1960,2.09423
swe,1961,2.19583
swe,1962,2.2736
swe,1963,2.32911
swe,1964,2.36492
swe,1965,2.38399
swe,1966,2.50927
swe,1967,2.61292
swe,1968,2.69314
swe,1969,2.75001
swe,1970,2.78647
swe,1971,2.94067
swe,1972,3.07205
swe,1973,3.18258
swe,1974,3.27475
swe,1975,3.35236
swe,1976,3.51349
swe,1977,3.65144
swe,1978,3.76939
swe,1979,3.87126
swe,1980,3.96174
swe,1981,4.16052
swe,1982,4.33727
swe,1983,4.4965
swe,1984,4.64207
swe,1985,4.77694
swe,1986,4.97827
swe,1987,5.15088
swe,1988,5.29727
swe,1989,5.41841
swe,1990,5.51711
swe,1991,5.67954
swe,1992,5.80936
swe,1993,5.90989
swe,1994,5.98249
swe,1995,6.03225
swe,1996,6.16291
swe,1997,6.25782
swe,1998,6.32923
swe,1999,6.38896
swe,2000,6.44432
swe,2001,6.58727
swe,2002,6.69432
swe,2003,6.76746
swe,2004,6.80558
swe,2005,6.8103
swe,2006,6.84043
swe,2007,6.83172
swe,2008,6.79243
swe,2009,6.72617
swe,2010,6.63934
swe,2011,6.61625
swe,2012,6.56225
swe,2013,6.48869
swe,2014,6.40543
swe,2015,6.32007
swe,2016,6.31374
swe,2017,6.28775
swe,2018,6.26246
swe,2019,6.26272
swe,2020,6.3063
swz,1960,0.29746
swz,1961,0.32109
swz,1962,0.33774
swz,1963,0.34205
swz,1964,0.34171
swz,1965,0.32793
swz,1966,0.34519
swz,1967,0.3541
swz,1968,0.35261
swz,1969,0.34324
swz,1970,0.32416
swz,1971,0.33849
swz,1972,0.34647
swz,1973,0.34379
swz,1974,0.33224
swz,1975,0.31074
swz,1976,0.32366
swz,1977,0.32833
swz,1978,0.32428
swz,1979,0.31379
swz,1980,0.29547
swz,1981,0.30979
swz,1982,0.31739
swz,1983,0.3152
swz,1984,0.30543
swz,1985,0.28952
swz,1986,0.30127
swz,1987,0.30747
swz,1988,0.30717
swz,1989,0.29932
swz,1990,0.28519
swz,1991,0.29998
swz,1992,0.30905
swz,1993,0.31151
swz,1994,0.30772
swz,1995,0.29962
swz,1996,0.31944
swz,1997,0.33352
swz,1998,0.34423
swz,1999,0.34802
swz,2000,0.34697
swz,2001,0.37851
swz,2002,0.40677
swz,2003,0.43242
swz,2004,0.45646
swz,2005,0.47807
swz,2006,0.51741
swz,2007,0.55464
swz,2008,0.58686
swz,2009,0.61728
swz,2010,0.64516
swz,2011,0.69151
swz,2012,0.73381
swz,2013,0.77247
swz,2014,0.80605
swz,2015,0.83525
swz,2016,0.87779
swz,2017,0.91008
swz,2018,0.93102
swz,2019,0.94133
swz,2020,0.94113
syc,1960,1.79562
syc,1961,1.76354
syc,1962,1.71299
syc,1963,1.63942
syc,1964,1.58031
syc,1965,1.52514
syc,1966,1.50693
syc,1967,1.49478
syc,1968,1.46625
syc,1969,1.43365
syc,1970,1.37694
syc,1971,1.38723
syc,1972,1.38092
syc,1973,1.38012
syc,1974,1.37158
syc,1975,1.3592
syc,1976,1.37009
syc,1977,1.3991
syc,1978,1.42188
syc,1979,1.44604
syc,1980,1.46045
syc,1981,1.5137
syc,1982,1.55722
syc,1983,1.59457
syc,1984,1.64837
syc,1985,1.69305
syc,1986,1.75772
syc,1987,1.79859
syc,1988,1.83386
syc,1989,1.83897
syc,1990,1.85206
syc,1991,1.89048
syc,1992,1.9263
syc,1993,1.952
syc,1994,1.95563
syc,1995,1.94403
syc,1996,1.9582
syc,1997,1.97315
syc,1998,1.99859
syc,1999,2.04749
syc,2000,2.10138
syc,2001,2.11892
syc,2002,2.11316
syc,2003,2.08686
syc,2004,2.05659
syc,2005,2.02692
syc,2006,2.09919
