geo,time,sh_dyn_mort_fe
hun,1999,9.6
hun,2000,9.2
hun,2001,8.7
hun,2002,8.1
hun,2003,7.6
hun,2004,7.2
hun,2005,6.9
hun,2006,6.6
hun,2007,6.2
hun,2008,5.9
hun,2009,5.7
hun,2010,5.5
hun,2011,5.4
hun,2012,5.3
hun,2013,5.1
hun,2014,4.9
hun,2015,4.6
hun,2016,4.3
hun,2017,4.1
hun,2018,3.9
hun,2019,3.7
hun,2020,3.7
idn,1960,209.4
idn,1961,203.7
idn,1962,198
idn,1963,192.5
idn,1964,187.1
idn,1965,216.2
idn,1966,176
idn,1967,170.4
idn,1968,164.7
idn,1969,159.2
idn,1970,153.7
idn,1971,148.5
idn,1972,143.5
idn,1973,138.7
idn,1974,134.2
idn,1975,129.9
idn,1976,125.8
idn,1977,121.9
idn,1978,118.3
idn,1979,114.8
idn,1980,111.4
idn,1981,108.1
idn,1982,104.8
idn,1983,101.5
idn,1984,98.2
idn,1985,94.8
idn,1986,91.4
idn,1987,88
idn,1988,84.6
idn,1989,81
idn,1990,77.5
idn,1991,73.9
idn,1992,70.5
idn,1993,67.1
idn,1994,63.8
idn,1995,60.8
idn,1996,57.9
idn,1997,55.2
idn,1998,52.6
idn,1999,50.2
idn,2000,47.8
idn,2001,45.5
idn,2002,43.4
idn,2003,41.4
idn,2004,45.7
idn,2005,37.8
idn,2006,36.2
idn,2007,34.6
idn,2008,33.2
idn,2009,31.8
idn,2010,30.4
idn,2011,29.2
idn,2012,27.9
idn,2013,26.8
idn,2014,25.7
idn,2015,24.7
idn,2016,23.7
idn,2017,22.8
idn,2018,21.9
idn,2019,21.2
idn,2020,20.4
ind,1960,249.3
ind,1961,245.6
ind,1962,242.2
ind,1963,238.8
ind,1964,235.8
ind,1965,233
ind,1966,230.1
ind,1967,227.3
ind,1968,224.5
ind,1969,221.7
ind,1970,218.8
ind,1971,215.7
ind,1972,212.3
ind,1973,208.6
ind,1974,204.3
ind,1975,199.6
ind,1976,194.4
ind,1977,189.1
ind,1978,183.8
ind,1979,178.3
ind,1980,172.8
ind,1981,167.5
ind,1982,162.6
ind,1983,157.9
ind,1984,153.8
ind,1985,149.8
ind,1986,146
ind,1987,142.2
ind,1988,138.1
ind,1989,134.1
ind,1990,130.3
ind,1991,126.9
ind,1992,123.6
ind,1993,120.6
ind,1994,117.6
ind,1995,114.6
ind,1996,111.2
ind,1997,107.9
ind,1998,104.3
ind,1999,100.1
ind,2000,96.6
ind,2001,92.9
ind,2002,89.4
ind,2003,85.8
ind,2004,81.8
ind,2005,78.4
ind,2006,74.8
ind,2007,71.5
ind,2008,68
ind,2009,64.6
ind,2010,61.2
ind,2011,57.7
ind,2012,54.4
ind,2013,51.1
ind,2014,48
ind,2015,45
ind,2016,42.2
ind,2017,39.5
ind,2018,37.1
ind,2019,34.9
ind,2020,33
irl,1960,30.9
irl,1961,29.7
irl,1962,28.6
irl,1963,27.6
irl,1964,26.5
irl,1965,25.3
irl,1966,23.9
irl,1967,22.6
irl,1968,21.5
irl,1969,20.5
irl,1970,19.8
irl,1971,19.3
irl,1972,18.9
irl,1973,18.6
irl,1974,18.2
irl,1975,17.7
irl,1976,17
irl,1977,16
irl,1978,15
irl,1979,13.8
irl,1980,12.8
irl,1981,11.8
irl,1982,11
irl,1983,10.4
irl,1984,9.9
irl,1985,9.6
irl,1986,9.3
irl,1987,9
irl,1988,8.8
irl,1989,8.5
irl,1990,8.1
irl,1991,7.7
irl,1992,7.2
irl,1993,6.9
irl,1994,6.7
irl,1995,6.6
irl,1996,6.6
irl,1997,6.6
irl,1998,6.6
irl,1999,6.6
irl,2000,6.4
irl,2001,6.2
irl,2002,5.9
irl,2003,5.5
irl,2004,5.1
irl,2005,4.7
irl,2006,4.4
irl,2007,4.2
irl,2008,4
irl,2009,3.9
irl,2010,3.8
irl,2011,3.7
irl,2012,3.6
irl,2013,3.5
irl,2014,3.5
irl,2015,3.4
irl,2016,3.3
irl,2017,3.1
irl,2018,3
irl,2019,2.9
irl,2020,2.8
irn,1971,192.5
irn,1972,183.2
irn,1973,174.2
irn,1974,165.2
irn,1975,156.1
irn,1976,146.9
irn,1977,137.3
irn,1978,127.8
irn,1979,118.4
irn,1980,109.4
irn,1981,101.1
irn,1982,93.7
irn,1983,87.2
irn,1984,81.6
irn,1985,76.7
irn,1986,72.1
irn,1987,68
irn,1988,64
irn,1989,60.4
irn,1990,57.1
irn,1991,54.1
irn,1992,51.5
irn,1993,49.2
irn,1994,47.1
irn,1995,45.2
irn,1996,43.2
irn,1997,41.2
irn,1998,39.3
irn,1999,37.3
irn,2000,35.3
irn,2001,33.2
irn,2002,31.2
irn,2003,29.2
irn,2004,27.2
irn,2005,25.4
irn,2006,23.7
irn,2007,22.2
irn,2008,20.8
irn,2009,19.5
irn,2010,18.5
irn,2011,17.5
irn,2012,16.7
irn,2013,16
irn,2014,15.3
irn,2015,14.7
irn,2016,14.2
irn,2017,13.7
irn,2018,13.2
irn,2019,12.7
irn,2020,12.3
irq,1960,183.4
irq,1961,172.8
irq,1962,163.1
irq,1963,154
irq,1964,145.7
irq,1965,138.1
irq,1966,131.1
irq,1967,124.5
irq,1968,118.5
irq,1969,112.9
irq,1970,107.6
irq,1971,102.5
irq,1972,97.8
irq,1973,93.3
irq,1974,89
irq,1975,84.8
irq,1976,81
irq,1977,77.4
irq,1978,74.1
irq,1979,70.9
irq,1980,68.1
irq,1981,65.5
irq,1982,63.1
irq,1983,60.9
irq,1984,58.8
irq,1985,57
irq,1986,55.3
irq,1987,53.8
irq,1988,52.4
irq,1989,51.1
irq,1990,50
irq,1991,49
irq,1992,48
irq,1993,47.1
irq,1994,46.2
irq,1995,45.3
irq,1996,44.3
irq,1997,43.4
irq,1998,42.5
irq,1999,41.6
irq,2000,40.7
irq,2001,39.9
irq,2002,39.1
irq,2003,38.2
irq,2004,37.4
irq,2005,36.6
irq,2006,35.7
irq,2007,34.7
irq,2008,33.7
irq,2009,32.7
irq,2010,31.7
irq,2011,30.6
irq,2012,29.6
irq,2013,28.7
irq,2014,27.7
irq,2015,26.8
irq,2016,25.9
irq,2017,25.1
irq,2018,24.2
irq,2019,23.4
irq,2020,22.7
isl,1960,19.2
isl,1961,18.9
isl,1962,18.5
isl,1963,18.1
isl,1964,17.6
isl,1965,17.1
isl,1966,16.5
isl,1967,15.9
isl,1968,15.4
isl,1969,14.8
isl,1970,14.3
isl,1971,13.7
isl,1972,13.2
isl,1973,12.7
isl,1974,12.1
isl,1975,11.5
isl,1976,10.9
isl,1977,10.4
isl,1978,9.8
isl,1979,9.2
isl,1980,8.7
isl,1981,8.3
isl,1982,7.9
isl,1983,7.5
isl,1984,7.2
isl,1985,7
isl,1986,6.7
isl,1987,6.5
isl,1988,6.3
isl,1989,6.1
isl,1990,5.9
isl,1991,5.7
isl,1992,5.5
isl,1993,5.3
isl,1994,5
isl,1995,4.8
isl,1996,4.6
isl,1997,4.3
isl,1998,4.1
isl,1999,3.9
isl,2000,3.7
isl,2001,3.6
isl,2002,3.4
isl,2003,3.2
isl,2004,3.1
isl,2005,3
isl,2006,2.9
isl,2007,2.8
isl,2008,2.7
isl,2009,2.6
isl,2010,2.5
isl,2011,2.4
isl,2012,2.3
isl,2013,2.2
isl,2014,2.2
isl,2015,2.1
isl,2016,2
isl,2017,1.9
isl,2018,1.9
isl,2019,1.8
isl,2020,1.8
isr,1960,40.9
isr,1961,38.1
isr,1962,35.8
isr,1963,33.8
isr,1964,32
isr,1965,30.5
isr,1966,29.4
isr,1967,28.5
isr,1968,27.6
isr,1969,26.8
isr,1970,26.1
isr,1971,25.5
isr,1972,25.1
isr,1973,24.6
isr,1974,23.9
isr,1975,23
isr,1976,21.6
isr,1977,20.1
isr,1978,18.7
isr,1979,17.6
isr,1980,16.7
isr,1981,16.1
isr,1982,15.5
isr,1983,14.9
isr,1984,14.2
isr,1985,13.5
isr,1986,12.8
isr,1987,12.2
isr,1988,11.7
isr,1989,11.3
isr,1990,10.9
isr,1991,10.4
isr,1992,9.8
isr,1993,9.2
isr,1994,8.6
isr,1995,8.1
isr,1996,7.6
isr,1997,7.3
isr,1998,6.9
isr,1999,6.7
isr,2000,6.4
isr,2001,6.2
isr,2002,6
isr,2003,5.7
isr,2004,5.4
isr,2005,5.2
isr,2006,4.9
isr,2007,4.7
isr,2008,4.5
isr,2009,4.4
isr,2010,4.2
isr,2011,4.1
isr,2012,4
isr,2013,3.8
isr,2014,3.7
isr,2015,3.6
isr,2016,3.6
isr,2017,3.5
isr,2018,3.4
isr,2019,3.4
isr,2020,3.3
ita,1960,47.7
ita,1961,45.6
ita,1962,43.4
ita,1963,41.2
ita,1964,39.1
ita,1965,36.8
ita,1966,35.2
ita,1967,33.9
ita,1968,32.6
ita,1969,31.4
ita,1970,30
ita,1971,28.3
ita,1972,26.5
ita,1973,24.4
ita,1974,22.4
ita,1975,20.5
ita,1976,18.7
ita,1977,17.2
ita,1978,16.1
ita,1979,15.1
ita,1980,14.2
ita,1981,13.5
ita,1982,12.8
ita,1983,12.1
ita,1984,11.3
ita,1985,10.7
ita,1986,10.2
ita,1987,9.7
ita,1988,9.3
ita,1989,9
ita,1990,8.7
ita,1991,8.4
ita,1992,8
ita,1993,7.7
ita,1994,7.3
ita,1995,6.8
ita,1996,6.5
ita,1997,6.1
ita,1998,5.8
ita,1999,5.4
ita,2000,5.2
ita,2001,4.9
ita,2002,4.7
ita,2003,4.5
ita,2004,4.3
ita,2005,4.1
ita,2006,4
ita,2007,3.9
ita,2008,3.8
ita,2009,3.7
ita,2010,3.6
ita,2011,3.5
ita,2012,3.5
ita,2013,3.4
ita,2014,3.3
ita,2015,3.2
ita,2016,3.1
ita,2017,3
ita,2018,2.9
ita,2019,2.8
ita,2020,2.7
jam,1960,76.6
jam,1961,73.3
jam,1962,70.3
jam,1963,67.3
jam,1964,64.7
jam,1965,62.3
jam,1966,60.1
jam,1967,57.9
jam,1968,55.8
jam,1969,53.8
jam,1970,51.8
jam,1971,49.9
jam,1972,48
jam,1973,46.1
jam,1974,44.5
jam,1975,42.9
jam,1976,41.5
jam,1977,40.1
jam,1978,38.9
jam,1979,37.6
jam,1980,36.4
jam,1981,35.3
jam,1982,34.2
jam,1983,33.2
jam,1984,32.2
jam,1985,31.1
jam,1986,30.2
jam,1987,29.3
jam,1988,28.4
jam,1989,27.5
jam,1990,26.6
jam,1991,25.8
jam,1992,25
jam,1993,24.2
jam,1994,23.4
jam,1995,22.6
jam,1996,21.9
jam,1997,21.2
jam,1998,20.5
jam,1999,19.9
jam,2000,19.3
jam,2001,18.8
jam,2002,18.3
jam,2003,17.9
jam,2004,17.6
jam,2005,17.3
jam,2006,17
jam,2007,16.8
jam,2008,16.5
jam,2009,16.1
jam,2010,15.7
jam,2011,15.3
jam,2012,14.9
jam,2013,14.4
jam,2014,14
jam,2015,13.6
jam,2016,13.2
jam,2017,12.8
jam,2018,12.4
jam,2019,12
jam,2020,11.7
jor,1960,156.1
jor,1961,147.1
jor,1962,138.7
jor,1963,130.9
jor,1964,123.6
jor,1965,116.9
jor,1966,110.8
jor,1967,105
jor,1968,99.7
jor,1969,94.6
jor,1970,89.8
jor,1971,85.3
jor,1972,81.1
jor,1973,77.1
jor,1974,73.2
jor,1975,69.5
jor,1976,66.1
jor,1977,62.8
jor,1978,59.8
jor,1979,56.8
jor,1980,54
jor,1981,51.4
jor,1982,48.9
jor,1983,46.5
jor,1984,44.2
jor,1985,42
jor,1986,40.1
jor,1987,38.3
jor,1988,36.6
jor,1989,35.1
jor,1990,33.8
jor,1991,32.5
jor,1992,31.3
jor,1993,30.3
jor,1994,29.3
jor,1995,28.4
jor,1996,27.5
jor,1997,26.7
jor,1998,26
jor,1999,25.2
jor,2000,24.5
jor,2001,23.8
jor,2002,23
jor,2003,22.3
jor,2004,21.7
jor,2005,21
jor,2006,20.4
jor,2007,19.8
jor,2008,19.2
jor,2009,18.7
jor,2010,18.1
jor,2011,17.6
jor,2012,17.1
jor,2013,16.7
jor,2014,16.2
jor,2015,15.8
jor,2016,15.3
jor,2017,14.9
jor,2018,14.4
jor,2019,14
jor,2020,13.6
jpn,1960,35.9
jpn,1961,32.5
jpn,1962,29.4
jpn,1963,26.5
jpn,1964,23.9
jpn,1965,21.7
jpn,1966,19.9
jpn,1967,18.4
jpn,1968,17.1
jpn,1969,16.1
jpn,1970,15.2
jpn,1971,14.4
jpn,1972,13.6
jpn,1973,12.9
jpn,1974,12.2
jpn,1975,11.6
jpn,1976,10.9
jpn,1977,10.3
jpn,1978,9.8
jpn,1979,9.2
jpn,1980,8.7
jpn,1981,8.3
jpn,1982,7.8
jpn,1983,7.4
jpn,1984,7
jpn,1985,6.7
jpn,1986,6.4
jpn,1987,6.2
jpn,1988,6
jpn,1989,5.9
jpn,1990,5.7
jpn,1991,5.7
jpn,1992,5.6
jpn,1993,5.5
jpn,1994,5.3
jpn,1995,5.2
jpn,1996,5
jpn,1997,4.8
jpn,1998,4.6
jpn,1999,4.3
jpn,2000,4.1
jpn,2001,4
jpn,2002,3.8
jpn,2003,3.7
jpn,2004,3.6
jpn,2005,3.5
jpn,2006,3.4
jpn,2007,3.3
jpn,2008,3.2
jpn,2009,3.1
jpn,2010,3
jpn,2011,3
jpn,2012,2.8
jpn,2013,2.7
jpn,2014,2.7
jpn,2015,2.6
jpn,2016,2.5
jpn,2017,2.5
jpn,2018,2.4
jpn,2019,2.4
jpn,2020,2.4
kaz,1971,77.5
kaz,1972,75.4
kaz,1973,73.6
kaz,1974,71.8
kaz,1975,70.2
kaz,1976,68.8
kaz,1977,67.5
kaz,1978,66.2
kaz,1979,64.7
kaz,1980,62.8
kaz,1981,60.8
kaz,1982,58.7
kaz,1983,56.5
kaz,1984,54.5
kaz,1985,52.5
kaz,1986,50.6
kaz,1987,48.8
kaz,1988,47.2
kaz,1989,46
kaz,1990,45.3
kaz,1991,45.1
kaz,1992,45.4
kaz,1993,45.9
kaz,1994,46.2
kaz,1995,45.9
kaz,1996,45
kaz,1997,43.5
kaz,1998,41.3
kaz,1999,39.1
kaz,2000,36.7
kaz,2001,34.4
kaz,2002,32.2
kaz,2003,30.3
kaz,2004,28.4
kaz,2005,26.6
kaz,2006,24.8
kaz,2007,23
kaz,2008,21.1
kaz,2009,19.3
kaz,2010,17.5
kaz,2011,15.7
kaz,2012,14
kaz,2013,12.5
kaz,2014,11.2
kaz,2015,10.2
kaz,2016,9.5
kaz,2017,9.1
kaz,2018,8.9
kaz,2019,8.8
kaz,2020,8.7
ken,1960,188.8
ken,1961,180.9
ken,1962,173.9
ken,1963,168
ken,1964,163
ken,1965,159.2
ken,1966,155.9
ken,1967,152.9
ken,1968,149.9
ken,1969,146.9
ken,1970,143.8
ken,1971,140.4
ken,1972,136.8
ken,1973,133.1
ken,1974,129.2
ken,1975,125.1
ken,1976,120.9
ken,1977,116.6
ken,1978,112.4
ken,1979,108.2
ken,1980,104.5
ken,1981,100.9
ken,1982,97.7
ken,1983,95
ken,1984,92.7
ken,1985,91.1
ken,1986,90.3
ken,1987,90.2
ken,1988,91.2
ken,1989,93
ken,1990,95.6
ken,1991,98.2
ken,1992,100.9
ken,1993,103
ken,1994,104.3
ken,1995,104.4
ken,1996,103.5
ken,1997,101.7
ken,1998,99.2
ken,1999,96.1
ken,2000,92.6
ken,2001,88.5
ken,2002,84.3
ken,2003,80.1
ken,2004,75.8
ken,2005,71.2
ken,2006,67.1
ken,2007,63.2
ken,2008,58.9
ken,2009,55.3
ken,2010,53
ken,2011,51.2
ken,2012,49.7
ken,2013,47.9
ken,2014,46.3
ken,2015,44.7
ken,2016,43.1
ken,2017,41.8
ken,2018,40.3
ken,2019,39.1
ken,2020,38
kgz,1975,105.4
kgz,1976,102.9
kgz,1977,100.5
kgz,1978,97.7
kgz,1979,94.7
kgz,1980,91.6
kgz,1981,88.1
kgz,1982,84.5
kgz,1983,80.8
kgz,1984,76.8
kgz,1985,73.1
kgz,1986,69.4
kgz,1987,65.9
kgz,1988,63
kgz,1989,60.8
kgz,1990,59.4
kgz,1991,59
kgz,1992,59
kgz,1993,58.8
kgz,1994,57.9
kgz,1995,56.4
kgz,1996,54.2
kgz,1997,51.8
kgz,1998,49.3
kgz,1999,46.9
kgz,2000,44.5
kgz,2001,42.3
kgz,2002,40.2
kgz,2003,38.2
kgz,2004,36.5
kgz,2005,34.8
kgz,2006,33.3
kgz,2007,31.7
kgz,2008,29.9
kgz,2009,28
kgz,2010,26.1
kgz,2011,24.4
kgz,2012,23.1
kgz,2013,21.8
kgz,2014,20.7
kgz,2015,19.7
kgz,2016,18.7
kgz,2017,17.8
kgz,2018,16.9
kgz,2019,16.2
kgz,2020,15.5
khm,1975,299.3
khm,1976,275.3
khm,1977,250.9
khm,1978,224.4
khm,1979,197.4
khm,1980,171.9
khm,1981,149.5
khm,1982,132.3
khm,1983,121.4
khm,1984,115.2
khm,1985,111.8
khm,1986,109.9
khm,1987,108.8
khm,1988,108.3
khm,1989,108.1
khm,1990,108.1
khm,1991,108.2
khm,1992,108.4
khm,1993,109.2
khm,1994,110.5
khm,1995,111.6
khm,1996,112.2
khm,1997,111.7
khm,1998,109.7
khm,1999,105.6
khm,2000,98.5
khm,2001,89.2
khm,2002,79.4
khm,2003,71
khm,2004,64.1
khm,2005,58.4
khm,2006,53.8
khm,2007,49.8
khm,2008,45.9
khm,2009,42.4
khm,2010,39
khm,2011,36
khm,2012,33.4
khm,2013,31.2
khm,2014,29.5
khm,2015,28
khm,2016,26.7
khm,2017,25.5
khm,2018,24.4
khm,2019,23.5
khm,2020,22.5
kir,1960,190
kir,1961,185.3
kir,1962,180.1
kir,1963,174.3
kir,1964,168.1
kir,1965,161.6
kir,1966,155.4
kir,1967,149.2
kir,1968,143.3
kir,1969,137.9
kir,1970,132.9
kir,1971,128.4
kir,1972,124.5
kir,1973,121.4
kir,1974,119.2
kir,1975,117.5
kir,1976,116.2
kir,1977,115.3
kir,1978,114.3
kir,1979,113
kir,1980,111.5
kir,1981,109.9
kir,1982,108.3
kir,1983,106.3
kir,1984,104.2
kir,1985,101.8
kir,1986,99.1
kir,1987,96.1
kir,1988,92.7
kir,1989,89.2
kir,1990,85.6
kir,1991,82.2
kir,1992,79
kir,1993,76.2
kir,1994,73.7
kir,1995,71.5
kir,1996,69.5
kir,1997,67.7
kir,1998,66.1
kir,1999,64.3
kir,2000,62.6
kir,2001,61.2
kir,2002,60
kir,2003,59.3
kir,2004,59.1
kir,2005,59.3
kir,2006,59.7
kir,2007,60.1
kir,2008,60.2
kir,2009,59.8
kir,2010,59.1
kir,2011,58
kir,2012,56.9
kir,2013,55.5
kir,2014,54.1
kir,2015,52.7
kir,2016,51.1
kir,2017,49.5
kir,2018,47.9
kir,2019,46.5
kir,2020,45
kna,1972,63.7
kna,1973,61.1
kna,1974,58.8
kna,1975,56.5
kna,1976,54.4
kna,1977,52.5
kna,1978,50.6
kna,1979,48.4
kna,1980,46
kna,1981,43.5
kna,1982,41
kna,1983,38.3
kna,1984,36
kna,1985,33.9
kna,1986,32
kna,1987,30.5
kna,1988,29.2
kna,1989,28.1
kna,1990,27.3
kna,1991,26.7
kna,1992,26.2
kna,1993,25.8
kna,1994,25.4
kna,1995,25
kna,1996,24.5
kna,1997,23.8
kna,1998,23.1
kna,1999,22.2
kna,2000,21.3
kna,2001,20.3
kna,2002,19.4
kna,2003,18.5
kna,2004,17.7
kna,2005,17.1
kna,2006,16.6
kna,2007,16.3
kna,2008,16
kna,2009,15.8
kna,2010,15.7
kna,2011,15.6
kna,2012,15.6
kna,2013,15.5
kna,2014,15.4
kna,2015,15.2
kna,2016,14.9
kna,2017,14.6
kna,2018,14.2
kna,2019,13.8
kna,2020,13.4
kor,1960,107.2
kor,1961,101.8
kor,1962,96.9
kor,1963,92.3
kor,1964,87.5
kor,1965,82.6
kor,1966,77.5
kor,1967,72.2
kor,1968,66.9
kor,1969,61.9
kor,1970,57.3
kor,1971,53.3
kor,1972,49.9
kor,1973,47.1
kor,1974,44.7
kor,1975,42.7
kor,1976,40.8
kor,1977,39
kor,1978,37.2
kor,1979,35.3
kor,1980,33.3
kor,1981,31.1
kor,1982,28.9
kor,1983,26.7
kor,1984,24.5
kor,1985,22.4
kor,1986,20.4
kor,1987,18.6
kor,1988,17
kor,1989,15.5
kor,1990,14.3
kor,1991,13.1
kor,1992,12.1
kor,1993,11.2
kor,1994,10.4
kor,1995,9.7
kor,1996,9
kor,1997,8.4
kor,1998,7.9
kor,1999,7.4
kor,2000,7
kor,2001,6.7
kor,2002,6.3
kor,2003,5.9
kor,2004,5.6
kor,2005,5.2
kor,2006,4.8
kor,2007,4.5
kor,2008,4.2
kor,2009,4
kor,2010,3.8
kor,2011,3.7
kor,2012,3.5
kor,2013,3.4
kor,2014,3.3
kor,2015,3.2
kor,2016,3.1
kor,2017,3
kor,2018,2.9
kor,2019,2.8
kor,2020,2.7
kwt,1960,135.4
kwt,1961,126.3
kwt,1962,117.7
kwt,1963,109.4
kwt,1964,101.6
kwt,1965,94.3
kwt,1966,87.6
kwt,1967,81.5
kwt,1968,76.1
kwt,1969,71.1
kwt,1970,66.7
kwt,1971,62.5
kwt,1972,58.7
kwt,1973,55
kwt,1974,51.6
kwt,1975,48.3
kwt,1976,45.2
kwt,1977,42.2
kwt,1978,39.2
kwt,1979,36.3
kwt,1980,33.5
kwt,1981,30.5
kwt,1982,27.7
kwt,1983,25.1
kwt,1984,22.9
kwt,1985,21.1
kwt,1986,19.7
kwt,1987,18.5
kwt,1988,17.2
kwt,1989,16
kwt,1990,14.8
kwt,1991,14
kwt,1992,13.4
kwt,1993,13.1
kwt,1994,12.9
kwt,1995,12.8
kwt,1996,12.6
kwt,1997,12.3
kwt,1998,12
kwt,1999,11.7
kwt,2000,11.3
kwt,2001,11.1
kwt,2002,11
kwt,2003,10.8
kwt,2004,10.6
kwt,2005,10.4
kwt,2006,10.3
kwt,2007,10.1
kwt,2008,10
kwt,2009,9.7
kwt,2010,9.4
kwt,2011,9.1
kwt,2012,8.7
kwt,2013,8.4
kwt,2014,8.1
kwt,2015,7.9
kwt,2016,7.9
kwt,2017,7.8
kwt,2018,7.9
kwt,2019,7.9
kwt,2020,8
lao,1978,207.9
lao,1979,201.8
lao,1980,196.2
lao,1981,190.8
lao,1982,185.4
lao,1983,180.2
lao,1984,175.2
lao,1985,170.1
lao,1986,165.2
lao,1987,160.2
lao,1988,155.2
lao,1989,150
lao,1990,144.9
lao,1991,139.8
lao,1992,134.7
lao,1993,129.7
lao,1994,124.9
lao,1995,120.3
lao,1996,115.9
lao,1997,111.6
lao,1998,107.4
lao,1999,103.2
lao,2000,99.1
lao,2001,95.1
lao,2002,91.1
lao,2003,87.2
lao,2004,83.4
lao,2005,79.6
lao,2006,75.9
lao,2007,72.3
lao,2008,68.8
lao,2009,65.4
lao,2010,62.1
lao,2011,59
lao,2012,56.1
lao,2013,53.4
lao,2014,50.8
lao,2015,48.4
lao,2016,46.3
lao,2017,44.4
lao,2018,42.6
lao,2019,41
lao,2020,39.4
lbn,1960,73
lbn,1961,70.9
lbn,1962,68.9
lbn,1963,67.2
lbn,1964,65.6
lbn,1965,64.1
lbn,1966,62.8
lbn,1967,61.7
lbn,1968,60.8
lbn,1969,59.9
lbn,1970,59.1
lbn,1971,58.4
lbn,1972,57.5
lbn,1973,56.7
lbn,1974,55.8
lbn,1975,54.7
lbn,1976,53.6
lbn,1977,52.4
lbn,1978,51
lbn,1979,49.5
lbn,1980,48
lbn,1981,46.3
lbn,1982,44.6
lbn,1983,42.8
lbn,1984,41
lbn,1985,39.2
lbn,1986,37.4
lbn,1987,35.6
lbn,1988,34
lbn,1989,32.4
lbn,1990,30.9
lbn,1991,29.4
lbn,1992,28.1
lbn,1993,26.8
lbn,1994,25.6
lbn,1995,24.4
lbn,1996,23.3
lbn,1997,22.2
lbn,1998,21.1
lbn,1999,20
lbn,2000,18.9
lbn,2001,17.8
lbn,2002,16.7
lbn,2003,15.5
lbn,2004,14.4
lbn,2005,13.3
lbn,2006,12.3
lbn,2007,11.4
lbn,2008,10.7
lbn,2009,10.1
lbn,2010,9.6
lbn,2011,9.2
lbn,2012,8.8
lbn,2013,8.5
lbn,2014,8.2
lbn,2015,7.8
lbn,2016,7.6
lbn,2017,7.3
lbn,2018,7.1
lbn,2019,6.8
lbn,2020,6.6
lbr,1960,295.9
lbr,1961,296
lbr,1962,295.5
lbr,1963,294.5
lbr,1964,292.6
lbr,1965,290.1
lbr,1966,287
lbr,1967,283.6
lbr,1968,279.5
lbr,1969,274.8
lbr,1970,270
lbr,1971,265.4
lbr,1972,261.1
lbr,1973,256.8
lbr,1974,252.5
lbr,1975,247.9
lbr,1976,243.8
lbr,1977,239.8
lbr,1978,236.2
lbr,1979,232.7
lbr,1980,229.3
lbr,1981,226.7
lbr,1982,224.5
lbr,1983,223.3
lbr,1984,223.4
lbr,1985,225.4
lbr,1986,229.1
lbr,1987,234
lbr,1988,239.7
lbr,1989,245.1
lbr,1990,249.5
lbr,1991,251.5
lbr,1992,250.8
lbr,1993,247.5
lbr,1994,241.5
lbr,1995,233.6
lbr,1996,224.3
lbr,1997,214.1
lbr,1998,203
lbr,1999,191
lbr,2000,178.7
lbr,2001,166.2
lbr,2002,153.6
lbr,2003,141.6
lbr,2004,130.7
lbr,2005,121.2
lbr,2006,113
lbr,2007,106.3
lbr,2008,100.8
lbr,2009,96.4
lbr,2010,92.8
lbr,2011,89.8
lbr,2012,87.4
lbr,2013,85.2
lbr,2014,85.5
lbr,2015,81.8
lbr,2016,79.7
lbr,2017,78
lbr,2018,76.2
lbr,2019,74.3
lbr,2020,72.1
lby,1960,271.7
lby,1961,253.8
lby,1962,237.1
lby,1963,221.5
lby,1964,206.6
lby,1965,192.1
lby,1966,178.4
lby,1967,165.4
lby,1968,153.2
lby,1969,141.7
lby,1970,131
lby,1971,121.2
lby,1972,112.3
lby,1973,104.1
lby,1974,96.7
lby,1975,90.2
lby,1976,84.2
lby,1977,79
lby,1978,74.3
lby,1979,70
lby,1980,66.2
lby,1981,62.6
lby,1982,59.3
lby,1983,56.3
lby,1984,53.4
lby,1985,50.6
lby,1986,47.9
lby,1987,45.3
lby,1988,42.8
lby,1989,40.4
lby,1990,38.1
lby,1991,36.1
lby,1992,34.3
lby,1993,32.6
lby,1994,31.1
lby,1995,29.9
lby,1996,28.8
lby,1997,27.7
lby,1998,26.8
lby,1999,26
lby,2000,25.2
lby,2001,24.4
lby,2002,23.7
lby,2003,22.8
lby,2004,21.8
lby,2005,20.6
lby,2006,19.3
lby,2007,18
lby,2008,16.7
lby,2009,15.7
lby,2010,14.8
lby,2011,17.7
lby,2012,13.4
lby,2013,12.9
lby,2014,12.3
lby,2015,11.9
lby,2016,11.4
lby,2017,11
lby,2018,10.7
lby,2019,10.3
lby,2020,10
lca,1960,162.1
lca,1961,153.9
lca,1962,144.7
lca,1963,134.7
lca,1964,124.5
lca,1965,114.3
lca,1966,104.5
lca,1967,95
lca,1968,86.2
lca,1969,78
lca,1970,70.5
lca,1971,63.8
lca,1972,57.7
lca,1973,52.4
lca,1974,47.7
lca,1975,43.6
lca,1976,40
lca,1977,36.9
lca,1978,34.2
lca,1979,31.9
lca,1980,29.9
lca,1981,28.2
lca,1982,26.7
lca,1983,25.4
lca,1984,24.3
lca,1985,23.2
lca,1986,22.4
lca,1987,21.6
lca,1988,20.9
lca,1989,20.3
lca,1990,19.7
lca,1991,19.2
lca,1992,18.7
lca,1993,18.3
lca,1994,18
lca,1995,17.7
lca,1996,17.4
lca,1997,17.2
lca,1998,17
lca,1999,16.8
lca,2000,16.7
lca,2001,16.6
lca,2002,16.6
lca,2003,16.6
lca,2004,16.7
lca,2005,16.8
lca,2006,17
