geo,time,ny_gdp_pcap_kn
rus,1995,304746.18653
rus,1996,293729.67942
rus,1997,298334.51127
rus,1998,282990.81997
rus,1999,302034.67537
rus,2000,333638.73206
rus,2001,352144.72849
rus,2002,370395.49818
rus,2003,399241.77069
rus,2004,429713.8689
rus,2005,458962.7996
rus,2006,498226.81448
rus,2007,541501.60289
rus,2008,569909.93597
rus,2009,525298.81613
rus,2010,548690.86846
rus,2011,571838.6321
rus,2012,593849.59101
rus,2013,602988.72135
rus,2014,596685.93674
rus,2015,583654.98185
rus,2016,583714.79751
rus,2017,593692.7594
rus,2018,610408.33157
rus,2019,623097.569
rus,2020,605828.01279
rwa,1960,282263.77427
rwa,1961,264479.17406
rwa,1962,289188.27004
rwa,1963,256381.4977
rwa,1964,220250.29155
rwa,1965,230496.6384
rwa,1966,240255.7381
rwa,1967,249421.30733
rwa,1968,258677.3247
rwa,1969,278213.1465
rwa,1970,285953.23173
rwa,1971,280875.97925
rwa,1972,273436.35198
rwa,1973,274628.02101
rwa,1974,270261.90641
rwa,1975,256479.90933
rwa,1976,296887.21269
rwa,1977,293097.81405
rwa,1978,309450.40084
rwa,1979,334643.90131
rwa,1980,352253.80929
rwa,1981,359141.79842
rwa,1982,353981.72578
rwa,1983,362880.55583
rwa,1984,335019.85633
rwa,1985,335883.74632
rwa,1986,337942.80587
rwa,1987,321106.33713
rwa,1988,320961.66564
rwa,1989,312520.63992
rwa,1990,304524.37342
rwa,1991,305456.56144
rwa,1992,341812.37245
rwa,1993,336083.47019
rwa,1994,176432.94331
rwa,1995,242657.86125
rwa,1996,265550.29559
rwa,1997,283171.82842
rwa,1998,284221.72719
rwa,1999,275301.49023
rwa,2000,282084.44799
rwa,2001,294959.0276
rwa,2002,326108.47364
rwa,2003,328223.38252
rwa,2004,347656.7522
rwa,2005,373390.02875
rwa,2006,398682.47823
rwa,2007,418453.18603
rwa,2008,452910.54721
rwa,2009,468506.97706
rwa,2010,490018.86379
rwa,2011,515962.71101
rwa,2012,546929.43892
rwa,2013,558871.08754
rwa,2014,578771.8084
rwa,2015,614214.83524
rwa,2016,634167.23306
rwa,2017,642205.13214
rwa,2018,679107.1413
rwa,2019,724224.19434
rwa,2020,682345.7682
sau,1968,53447.3856
sau,1969,54528.02894
sau,1970,83002.15768
sau,1971,95695.13423
sau,1972,112259.1854
sau,1973,132768.9087
sau,1974,146820.29327
sau,1975,127134.20743
sau,1976,142429.92625
sau,1977,145010.74493
sau,1978,130461.29304
sau,1979,138164.70579
sau,1980,137636.85852
sau,1981,131870.79404
sau,1982,98093.23706
sau,1983,77335.16237
sau,1984,69469.23591
sau,1985,59320.63009
sau,1986,66015.22593
sau,1987,58856.96495
sau,1988,63814.31199
sau,1989,61076.97085
sau,1990,67897.14319
sau,1991,75578.11698
sau,1992,76272.67579
sau,1993,73196.99217
sau,1994,71782.71691
sau,1995,70297.35107
sau,1996,70653.86714
sau,1997,70059.70879
sau,1998,70716.11984
sau,1999,66669.03969
sau,2000,68820.11177
sau,2001,66259.18
sau,2002,62611.5131
sau,2003,67630.229
sau,2004,70878.78689
sau,2005,72681.96928
sau,2006,72628.42643
sau,2007,71954.29834
sau,2008,74372.45973
sau,2009,70812.01314
sau,2010,72234.54275
sau,2011,77077.40146
sau,2012,78775.64803
sau,2013,78486.81462
sau,2014,79078.57913
sau,2015,80246.61725
sau,2016,79762.11256
sau,2017,77597.50645
sau,2018,78067.53266
sau,2019,77033.11276
sau,2020,72712.56017
sdn,1960,402.2426
sdn,1961,391.8503
sdn,1962,407.85677
sdn,1963,385.59047
sdn,1964,370.86532
sdn,1965,385.03645
sdn,1966,360.84549
sdn,1967,355.5644
sdn,1968,352.09283
sdn,1969,346.57917
sdn,1970,356.30198
sdn,1971,353.48924
sdn,1972,325.50567
sdn,1973,317.61086
sdn,1974,343.0018
sdn,1975,384.34786
sdn,1976,433.98124
sdn,1977,445.99141
sdn,1978,405.73895
sdn,1979,372.57193
sdn,1980,365.59522
sdn,1981,379.53655
sdn,1982,388.56681
sdn,1983,383.41479
sdn,1984,352.59662
sdn,1985,320.48381
sdn,1986,328.2529
sdn,1987,364.8568
sdn,1988,354.24715
sdn,1989,376.07424
sdn,1990,346.46309
sdn,1991,362.98069
sdn,1992,376.97035
sdn,1993,384.06779
sdn,1994,377.89263
sdn,1995,390.09338
sdn,1996,402.28413
sdn,1997,432.94225
sdn,1998,439.45103
sdn,1999,440.80547
sdn,2000,455.9784
sdn,2001,472.29328
sdn,2002,486.88144
sdn,2003,503.23685
sdn,2004,514.5275
sdn,2005,528.62322
sdn,2006,547.72533
sdn,2007,563.38415
sdn,2008,569.35094
sdn,2009,539.04244
sdn,2010,545.51341
sdn,2011,577.65882
sdn,2012,533.35819
sdn,2013,530.89612
sdn,2014,542.40084
sdn,2015,539.61445
sdn,2016,545.0926
sdn,2017,535.96603
sdn,2018,509.26728
sdn,2019,486.40197
sdn,2020,457.67139
sen,1960,701449.07039
sen,1961,703039.08764
sen,1962,683108.66194
sen,1963,676888.10914
sen,1964,683814.95042
sen,1965,673613.57307
sen,1966,673515.02559
sen,1967,646487.43327
sen,1968,667562.78445
sen,1969,605817.29045
sen,1970,638504.05391
sen,1971,618711.86108
sen,1972,638507.76544
sen,1973,585028.93393
sen,1974,592263.72006
sen,1975,619756.4158
sen,1976,658019.65763
sen,1977,625024.78406
sen,1978,586150.91152
sen,1979,611925.85693
sen,1980,619905.89158
sen,1981,634153.59903
sen,1982,665330.29241
sen,1983,609217.55928
sen,1984,614246.90843
sen,1985,616475.90642
sen,1986,616755.14333
sen,1987,635791.89993
sen,1988,611835.29127
sen,1989,617257.07133
sen,1990,594514.80373
sen,1991,592291.74077
sen,1992,582492.25552
sen,1993,573430.90339
sen,1994,557285.60958
sen,1995,572266.74265
sen,1996,569237.60521
sen,1997,572569.5714
sen,1998,592273.21098
sen,1999,614952.80492
sen,2000,623924.5471
sen,2001,635363.12818
sen,2002,620491.97945
sen,2003,639180.00422
sen,2004,652238.76984
sen,2005,663172.2342
sen,2006,661210.8696
sen,2007,662171.78284
sen,2008,668524.50256
sen,2009,668523.95447
sen,2010,672490.24838
sen,2011,662865.92503
sen,2012,670461.38868
sen,2013,667682.17064
sen,2014,689609.75651
sen,2015,713204.76457
sen,2016,737538.05445
sen,2017,770293.50501
sen,2018,795677.34238
sen,2019,808173.42957
sen,2020,798367.52252
sgp,1960,4962.46356
sgp,1961,5189.73214
sgp,1962,5429.32236
sgp,1963,5825.34819
sgp,1964,5501.73762
sgp,1965,5790.34395
sgp,1966,6223.11828
sgp,1967,6848.60437
sgp,1968,7642.09742
sgp,1969,8569.35129
sgp,1970,9613.46479
sgp,1971,10610.48795
sgp,1972,11802.68537
sgp,1973,12812.4031
sgp,1974,13371.82707
sgp,1975,13702.68717
sgp,1976,14524.70239
sgp,1977,15306.45508
sgp,1978,16298.52141
sgp,1979,17631.71806
sgp,1980,19169.98937
sgp,1981,20246.28529
sgp,1982,20753.14778
sgp,1983,22237.80063
sgp,1984,23740.02689
sgp,1985,23559.9463
sgp,1986,23898.89708
sgp,1987,26084.21757
sgp,1988,28295.02605
sgp,1989,30267.6549
sgp,1990,31972.32676
sgp,1991,33153.85908
sgp,1992,34308.80881
sgp,1993,37286.24756
sgp,1994,40145.00528
sgp,1995,41748.12016
sgp,1996,43080.29195
sgp,1997,45123.81067
sgp,1998,42659.05618
sgp,1999,44741.87762
sgp,2000,47948.44046
sgp,2001,46173.45237
sgp,2002,47545.0616
sgp,2003,50439.89709
sgp,2004,54703.73901
sgp,2005,57365.06162
sgp,2006,60604.33525
sgp,2007,63376.11981
sgp,2008,61214.37469
sgp,2009,59467.60077
sgp,2010,66909.55914
sgp,2011,69682.14522
sgp,2012,71026.96936
sgp,2013,73266.68472
sgp,2014,75169.53323
sgp,2015,76502.97145
sgp,2016,78030.78603
sgp,2017,81485.84891
sgp,2018,83940.59173
sgp,2019,84101.88428
sgp,2020,79816.49746
slb,1980,17176.3175
slb,1981,16311.3458
slb,1982,15516.26895
slb,1983,15606.95458
slb,1984,15150.88069
slb,1985,14236.28165
slb,1986,13796.73928
slb,1987,14539.63628
slb,1988,14316.41896
slb,1989,14518.32019
slb,1990,14429.13531
slb,1991,14869.95801
slb,1992,16290.71163
slb,1993,16468.28728
slb,1994,17304.51538
slb,1995,18520.58028
slb,1996,18296.85779
slb,1997,17629.04015
slb,1998,17368.73627
slb,1999,16815.57402
slb,2000,14028.32806
slb,2001,12567.5494
slb,2002,11893.88059
slb,2003,12341.84011
slb,2004,12831.78025
slb,2005,13215.07157
slb,2006,13536.04137
slb,2007,13821.46696
slb,2008,14297.74756
slb,2009,14326.97571
slb,2010,15187.7104
slb,2011,15881.16457
slb,2012,15753.52566
slb,2013,16150.06415
slb,2014,15882.01929
slb,2015,15678.13401
slb,2016,16163.03811
slb,2017,16582.55114
slb,2018,16792.37075
slb,2019,16564.12683
slb,2020,15455.4375
sle,1960,999397.47886
sle,1961,1002454.28776
sle,1962,1032011.14374
sle,1963,1033073.02202
sle,1964,1084350.2039
sle,1965,1142953.36876
sle,1966,1142633.46918
sle,1967,1123144.15811
sle,1968,1125370.19241
sle,1969,1198942.68404
sle,1970,1277841.75038
sle,1971,1296697.84788
sle,1972,1282642.94117
sle,1973,1285259.18025
sle,1974,1303065.54671
sle,1975,1297312.64304
sle,1976,1264246.63225
sle,1977,1237745.59213
sle,1978,1240019.86876
sle,1979,1267540.11874
sle,1980,1299523.92806
sle,1981,1307783.7516
sle,1982,1340881.12232
sle,1983,1283786.68471
sle,1984,1304736.78576
sle,1985,1203688.74658
sle,1986,1183913.82371
sle,1987,1231338.05997
sle,1988,1111545.86454
sle,1989,1093922.17261
sle,1990,1113470.63487
sle,1991,1132085.17034
sle,1992,917040.22235
sle,1993,933674.53322
sle,1994,919567.61865
sle,1995,847149.85935
sle,1996,860267.01409
sle,1997,805480.84915
sle,1998,811215.95898
sle,1999,780745.72154
sle,2000,810492.38598
sle,2001,731999.73583
sle,2002,885923.80646
sle,2003,924617.76537
sle,2004,943376.088
sle,2005,948919.1917
sle,2006,957848.9089
sle,2007,1007315.83417
sle,2008,1036775.24582
sle,2009,1046098.23367
sle,2010,1077481.11013
sle,2011,1119762.59241
sle,2012,1261066.50327
sle,2013,1488730.7625
sle,2014,1522590.36759
sle,2015,1182868.53542
sle,2016,1227633.53502
sle,2017,1251845.28072
sle,2018,1267836.22123
sle,2019,1306602.01374
sle,2020,1254577.63804
slv,1965,2601.46051
slv,1966,2709.34777
slv,1967,2777.85947
slv,1968,2790.14592
slv,1969,2810.53606
slv,1970,2818.38744
slv,1971,2851.82056
slv,1972,2950.18072
slv,1973,3017.94163
slv,1974,3103.82987
slv,1975,3121.96032
slv,1976,3207.92858
slv,1977,3353.62399
slv,1978,3461.73078
slv,1979,3254.92682
slv,1980,2691.70913
slv,1981,2496.8064
slv,1982,2304.28755
slv,1983,2306.79451
slv,1984,2305.87261
slv,1985,2289.13327
slv,1986,2263.54112
slv,1987,2290.46453
slv,1988,2303.5985
slv,1989,2295.69312
slv,1990,2374.91921
slv,1991,2377.86376
slv,1992,2510.00355
slv,1993,2620.1726
slv,1994,2707.8798
slv,1995,2802.47209
slv,1996,2794.75559
slv,1997,2854.19039
slv,1998,2903.87812
slv,1999,2942.76963
slv,2000,2954.17914
slv,2001,2960.51916
slv,2002,2989.36338
slv,2003,3019.98223
slv,2004,3031.80666
slv,2005,3099.40775
slv,2006,3219.56379
slv,2007,3265.25064
slv,2008,3320.57627
slv,2009,3237.58404
slv,2010,3291.78604
slv,2011,3402.7489
slv,2012,3483.21124
slv,2013,3544.96179
slv,2014,3588.96822
slv,2015,3657.63754
slv,2016,3732.45574
slv,2017,3797.20243
slv,2018,3869.80317
slv,2019,3941.86146
slv,2020,3585.4578
smr,1997,38323.98449
smr,1998,40743.36151
smr,1999,43955.63907
smr,2000,44391.84268
smr,2001,46265.00827
smr,2002,45820.76309
smr,2003,46952.13753
smr,2004,48441.71101
smr,2005,48970.12686
smr,2006,50212.16407
smr,2007,53112.94399
smr,2008,52211.34258
smr,2009,46228.71046
smr,2010,43144.03767
smr,2011,39014.37372
smr,2012,35759.89783
smr,2013,34988.01991
smr,2014,34334.1125
smr,2015,34773.57763
smr,2016,35341.30544
smr,2017,35255.7905
smr,2018,35680.66381
smr,2019,36441.67975
som,1960,17745.42059
som,1961,16811.79612
som,1962,17625.15905
som,1963,17736.00676
som,1964,16293.33187
som,1965,14988.76515
som,1966,15961.42582
som,1967,16468.68545
som,1968,16372.36262
som,1969,15742.44287
som,1970,16187.24968
som,1971,16479.86981
som,1972,18105.7082
som,1973,17586.4725
som,1974,13897.85146
som,1975,16925.33426
som,1976,15192.28458
som,1977,16692.3668
som,1978,15469.13879
som,1979,13727.8377
som,1980,12376.558
som,1981,12615.50247
som,1982,12936.6666
som,1983,11785.41058
som,1984,12211.53616
som,1985,13139.70394
som,1986,13402.60371
som,1987,13828.08323
som,1988,13470.9416
som,1989,13205.87614
som,1990,12844.54402
som,2013,7219775.89676
som,2014,7553693.5949
som,2015,8443813.09702
som,2016,8902409.70249
som,2017,8880589.3922
som,2018,9295514.29925
som,2019,9763934.32687
som,2020,9718796.17339
srb,1995,302631.37844
srb,1996,321907.73339
srb,1997,346076.18692
srb,1998,358997.1253
srb,1999,326343.81116
srb,2000,347463.0625
srb,2001,372003.36166
srb,2002,396103.51307
srb,2003,414364.14583
srb,2004,452829.10436
srb,2005,479309.96111
srb,2006,505776.94143
srb,2007,540533.7801
srb,2008,573540.48626
srb,2009,560114.31527
srb,2010,566481.7191
srb,2011,582598.17843
srb,2012,581442.42658
srb,2013,601179.62651
srb,2014,594407.95526
srb,2015,608144.81755
srb,2016,631748.04153
srb,2017,648464.0054
srb,2018,681325.53414
srb,2019,714663.43471
srb,2020,712643.94939
ssd,2008,3078.42616
ssd,2009,3090.26501
ssd,2010,3134.50084
ssd,2011,2891.04687
ssd,2012,1515.18028
ssd,2013,1674.16222
ssd,2014,1697.87362
ssd,2015,1491.89102
stp,2001,12906.91144
stp,2002,12972.62937
stp,2003,13553.75553
stp,2004,13768.24231
stp,2005,14395.10897
stp,2006,15298.88419
stp,2007,15357.69797
stp,2008,16146.42769
stp,2009,16091.06023
stp,2010,16736.89763
stp,2011,17080.13505
stp,2012,17254.62329
stp,2013,17738.70968
stp,2014,18548.02097
stp,2015,18914.77444
stp,2016,19335.86145
stp,2017,19705.32532
stp,2018,19906.38624
stp,2019,19966.5191
stp,2020,20197.14
sur,1960,12341.85515
sur,1961,12582.7072
sur,1962,12730.09245
sur,1963,13096.02732
sur,1964,13584.85532
sur,1965,14813.91553
sur,1966,17176.93506
sur,1967,18728.20415
sur,1968,19649.7809
sur,1969,20137.37433
sur,1970,20436.45796
sur,1971,21158.49009
sur,1972,21107.16893
sur,1973,20897.64419
sur,1974,21169.31258
sur,1975,21909.32099
sur,1976,23922.91484
sur,1977,26385.16577
sur,1978,28090.92806
sur,1979,27866.12157
sur,1980,25364.06906
sur,1981,27118.68064
sur,1982,25923.33534
sur,1983,24819.14867
sur,1984,24184.69885
sur,1985,24406.47568
sur,1986,24240.26326
sur,1987,22325.62351
sur,1988,23581.56859
sur,1989,24064.25749
sur,1990,22522.66767
sur,1991,22691.69631
sur,1992,22368.20006
sur,1993,20510.18905
sur,1994,20862.88155
sur,1995,20544.07232
sur,1996,20455.26554
sur,1997,21337.57555
sur,1998,21559.04492
sur,1999,21004.07559
sur,2000,21191.79563
sur,2001,21820.98751
sur,2002,22168.96613
sur,2003,23289.83887
sur,2004,24975.56555
sur,2005,25797.37837
sur,2006,26977.01527
sur,2007,28029.27085
sur,2008,28855.27844
sur,2009,29384.46263
sur,2010,30552.10838
sur,2011,31973.56893
sur,2012,32465.5442
sur,2013,33048.61035
sur,2014,32774.75862
sur,2015,31325.11589
sur,2016,29482.21136
sur,2017,29649.37835
sur,2018,30820.14004
sur,2019,30870.55764
sur,2020,25726.43249
svk,1992,5998.04035
svk,1993,6088.79623
svk,1994,6441.20632
svk,1995,6797.67658
svk,1996,7232.35048
svk,1997,7646.79654
svk,1998,7947.82058
svk,1999,7931.30418
svk,2000,8034.69488
svk,2001,8311.32337
svk,2002,8689.27593
svk,2003,9173.14242
svk,2004,9659.34817
svk,2005,10298.12126
svk,2006,11172.24524
svk,2007,12378.81362
svk,2008,13057.71603
svk,2009,12328.90781
svk,2010,13092.59439
svk,2011,13420.58309
svk,2012,13579.73485
svk,2013,13653.97007
svk,2014,14012.35031
svk,2015,14729.18107
svk,2016,14994.35829
svk,2017,15417.27527
svk,2018,15980.12088
svk,2019,16374.28804
svk,2020,15647.14691
svn,1995,11965.67719
svn,1996,12356.66349
svn,1997,12998.11426
svn,1998,13453.6828
svn,1999,14161.00391
svn,2000,14637.64596
svn,2001,15084.69775
svn,2002,15594.17106
svn,2003,16046.1209
svn,2004,16734.87741
svn,2005,17340.40232
svn,2006,18278.42838
svn,2007,19445.24811
svn,2008,20095.94047
svn,2009,18411.83643
svn,2010,18578.05322
svn,2011,18699.18645
svn,2012,18167.43674
svn,2013,17956.05482
svn,2014,18434.96688
svn,2015,18828.23229
svn,2016,19414.98526
svn,2017,20336.63523
svn,2018,21159.16821
svn,2019,21695.36077
svn,2020,20639.1119
swe,1960,139388.79016
swe,1961,146615.56745
swe,1962,152019.23815
swe,1963,159218.77787
swe,1964,168813.39557
swe,1965,173621.63961
swe,1966,175573.12873
swe,1967,180094.79477
swe,1968,185601.54292
swe,1969,193533.62431
swe,1970,205711.4136
swe,1971,206230.70091
swe,1972,210328.34271
swe,1973,218297.5407
swe,1974,224626.38985
swe,1975,229447.44098
swe,1976,231033.46916
swe,1977,226539.57443
swe,1978,229837.38748
swe,1979,238142.90053
swe,1980,241700.12
swe,1981,242508.45412
swe,1982,245396.18508
swe,1983,249947.09434
swe,1984,260282.06998
swe,1985,265466.30084
swe,1986,271977.58556
swe,1987,280162.88092
swe,1988,286014.81256
swe,1989,291655.57172
swe,1990,291595.02643
swe,1991,286295.24258
swe,1992,281323.35248
swe,1993,273916.64748
swe,1994,282665.42304
swe,1995,292251.36823
swe,1996,296395.27121
swe,1997,305321.28307
swe,1998,318309.48775
swe,1999,331570.19393
swe,2000,346816.63627
swe,2001,350900.40872
swe,2002,357444.25912
swe,2003,364342.32704
swe,2004,378651.16604
swe,2005,387921.48731
swe,2006,403732.06116
swe,2007,414531.90458
swe,2008,409461.89096
swe,2009,388369.43318
swe,2010,407992.49232
swe,2011,417861.78383
swe,2012,412341.81996
swe,2013,413718.97922
swe,2014,420521.52874
swe,2015,434777.94992
swe,2016,438239.41849
swe,2017,443477.02625
swe,2018,446903.22975
swe,2019,451182.60372
swe,2020,434727.98708
swz,1970,9453.78909
swz,1971,10444.81361
swz,1972,10696.71844
swz,1973,11326.31901
swz,1974,11626.34529
swz,1975,12845.57777
swz,1976,12186.98085
swz,1977,11924.91315
swz,1978,11697.81133
swz,1979,11668.01867
swz,1980,12684.5422
swz,1981,14051.21208
swz,1982,13732.07846
swz,1983,13421.95052
swz,1984,13760.929
swz,1985,13795.7883
swz,1986,14962.9057
swz,1987,16575.01543
swz,1988,17090.06028
swz,1989,18699.0933
swz,1990,21970.96373
swz,1991,21753.50014
swz,1992,21892.55428
swz,1993,22045.92331
swz,1994,22079.80944
swz,1995,22665.48472
swz,1996,23071.55597
swz,1997,23345.2109
swz,1998,23549.65814
swz,1999,23898.67921
swz,2000,24045.3606
swz,2001,24102.98133
swz,2002,25024.26329
swz,2003,25900.15194
swz,2004,26747.457
swz,2005,28234.01072
swz,2006,29766.40395
swz,2007,30891.18852
swz,2008,30928.55656
swz,2009,31189.39527
swz,2010,32148.31266
swz,2011,32650.35927
swz,2012,34181.02522
swz,2013,35253.95186
swz,2014,35313.67525
swz,2015,35805.47173
swz,2016,35862.54289
swz,2017,36237.55245
swz,2018,36722.62518
swz,2019,37292.98304
swz,2020,36223.29231
sxm,2009,45336.77201
sxm,2010,47037.58515
sxm,2011,50115.1488
sxm,2012,49044.45727
sxm,2013,47015.59811
sxm,2014,46392.46385
sxm,2015,45210.38506
sxm,2016,44135.94701
sxm,2017,40956.12031
sxm,2018,37952.75428
syc,1960,18530.98321
syc,1961,17137.60172
syc,1962,18092.25058
syc,1963,19425.83009
syc,1964,20066.65299
syc,1965,19361.45684
syc,1966,21509.08848
syc,1967,21092.70702
syc,1968,22143.298
syc,1969,21622.75184
syc,1970,22998.68284
syc,1971,26110.95895
syc,1972,27097.22287
syc,1973,29102.39928
syc,1974,28949.80582
syc,1975,29187.04716
syc,1976,33258.17467
syc,1977,30552.06034
syc,1978,36797.5527
syc,1979,42245.14884
syc,1980,40082.6876
syc,1981,36345.13938
syc,1982,35728.01608
syc,1983,35159.91296
syc,1984,36529.12527
syc,1985,40265.37306
syc,1986,39944.39316
syc,1987,39970.27548
syc,1988,41970.51414
syc,1989,46392.71907
syc,1990,49395.33284
syc,1991,50087.24854
syc,1992,53428.47392
syc,1993,55569.1736
syc,1994,53675.24426
syc,1995,52455.20025
syc,1996,54233.12745
syc,1997,60011.89358
syc,1998,63795.02194
syc,1999,63725.20706
syc,2000,64115.32953
syc,2001,62604.3792
syc,2002,61455.70871
syc,2003,58495.89278
syc,2004,57039.34041
syc,2005,61888.76632
syc,2006,66315.88298
syc,2007,72854.06842
syc,2008,69713.41828
syc,2009,68672.82183
syc,2010,70758.60532
syc,2011,78372.84569
syc,2012,78586.28359
syc,2013,81791.0516
syc,2014,84156.36555
syc,2015,86364.11651
syc,2016,89104.68329
syc,2017,92191.39635
syc,2018,92933.17625
syc,2019,93208.70679
syc,2020,82462.26971
syr,1960,23015.15069
syr,1961,24706.83035
syr,1962,29796.41227
syr,1963,26357.48504
syr,1964,27883.47168
syr,1965,27607.28695
syr,1966,24666.01084
syr,1967,25830.90558
syr,1968,25913.27144
syr,1969,29757.93849
syr,1970,28250.02079
syr,1971,29748.01316
syr,1972,36121.1256
syr,1973,31246.99838
syr,1974,37983.40313
syr,1975,42713.26609
syr,1976,46354.69574
syr,1977,44018.3995
syr,1978,46794.06186
syr,1979,45626.36301
syr,1980,50461.12454
syr,1981,52481.86127
syr,1982,52047.88709
syr,1983,51387.52443
syr,1984,45842.88347
syr,1985,48455.60928
syr,1986,43160.50683
syr,1987,42509.15073
syr,1988,48632.12625
syr,1989,40738.91686
syr,1990,41020.49723
syr,1991,42892.84767
syr,1992,47089.36811
syr,1993,48595.0906
syr,1994,50660.88737
syr,1995,52727.64801
syr,1996,56304.50501
syr,1997,57492.01268
syr,1998,59723.24397
syr,1999,56110.43143
syr,2000,55123.48022
syr,2001,54519.07085
syr,2002,55620.05798
syr,2003,58495.29038
syr,2004,61085.908
syr,2005,62997.75537
syr,2006,63752.90495
syr,2007,64594.89884
syr,2008,64920.3251
syr,2009,67001.58018
syr,2010,69963.35314
syr,2011,72915.49959
syr,2012,55399.85814
syr,2013,42623.94599
syr,2014,40002.24831
syr,2015,40262.16032
syr,2016,39152.21694
syr,2017,39708.36122
syr,2018,40652.49852
syr,2019,41867.0459
tca,2011,22004.15331
tca,2012,21345.02598
tca,2013,21159.93509
tca,2014,22588.32156
tca,2015,24719.24696
tca,2016,26091.79759
tca,2017,25059.55925
tca,2018,26078.49536
tca,2019,27088.06988
tca,2020,19564.68944
tcd,1960,290329.84648
tcd,1961,288735.47397
tcd,1962,298280.17936
tcd,1963,287760.9759
tcd,1964,275095.81608
tcd,1965,271490.47212
tcd,1966,261635.68873
tcd,1967,258835.3466
tcd,1968,252898.98896
tcd,1969,265072.66984
tcd,1970,264429.12426
tcd,1971,252757.10124
tcd,1972,249694.59509
tcd,1973,223344.95363
tcd,1974,229033.48701
tcd,1975,244256.56922
tcd,1976,246440.21264
tcd,1977,247085.54362
tcd,1978,241272.8974
tcd,1979,185879.27024
tcd,1980,171091.16337
tcd,1981,169186.61778
tcd,1982,174254.60607
tcd,1983,196813.4592
tcd,1984,195771.90978
tcd,1985,231985.94939
tcd,1986,216076.36378
tcd,1987,204463.45163
tcd,1988,228651.60324
tcd,1989,232165.46442
tcd,1990,215401.7389
tcd,1991,226426.59312
tcd,1992,236863.21727
tcd,1993,193350.55547
tcd,1994,206131.53569
tcd,1995,201860.47876
tcd,1996,199478.09566
tcd,1997,203662.68629
tcd,1998,210347.92424
tcd,1999,201558.01414
tcd,2000,192561.16397
tcd,2001,207022.43893
tcd,2002,216104.99314
tcd,2003,238538.56455
tcd,2004,306941.88321
tcd,2005,347234.9685
tcd,2006,337438.00994
tcd,2007,336851.46283
tcd,2008,335787.71273
tcd,2009,338551.1517
tcd,2010,371817.25057
tcd,2011,359816.95506
tcd,2012,378792.13575
tcd,2013,387188.49072
tcd,2014,400480.92145
tcd,2015,398515.66558
tcd,2016,362023.81624
tcd,2017,340560.3179
tcd,2018,338261.80507
tcd,2019,338971.02003
tcd,2020,325969.19284
tgo,1960,274563.52719
tgo,1961,304695.82338
tgo,1962,313206.46086
tgo,1963,325037.1556
tgo,1964,364696.62175
tgo,1965,409603.84604
tgo,1966,431624.14328
tgo,1967,435380.50077
tgo,1968,436026.05889
tgo,1969,462085.9335
tgo,1970,455696.3235
tgo,1971,441071.58029
tgo,1972,461627.95278
tgo,1973,467737.53626
tgo,1974,479257.43337
tgo,1975,479989.76111
tgo,1976,459846.13504
tgo,1977,481295.30802
tgo,1978,522457.66486
tgo,1979,483009.56669
tgo,1980,537523.58158
tgo,1981,502799.1018
tgo,1982,467609.87701
tgo,1983,426021.55295
tgo,1984,433387.52209
tgo,1985,441692.10394
tgo,1986,434017.54047
tgo,1987,422573.58421
tgo,1988,437323.8837
tgo,1989,442572.39007
tgo,1990,430294.64694
tgo,1991,417473.0246
tgo,1992,392432.71222
tgo,1993,326316.1139
tgo,1994,366868.06994
tgo,1995,385758.68992
tgo,1996,408017.22996
tgo,1997,452412.84534
tgo,1998,428028.95623
tgo,1999,425070.81621
tgo,2000,409412.09013
tgo,2001,401517.88394
tgo,2002,406095.9781
tgo,2003,422525.38323
tgo,2004,407896.3319
tgo,2005,378892.88923
tgo,2006,378727.07184
tgo,2007,364320.97881
tgo,2008,368958.85033
tgo,2009,378961.97081
tgo,2010,391379.53216
tgo,2011,405418.91843
tgo,2012,420605.36778
tgo,2013,434704.18521
tgo,2014,448618.89157
tgo,2015,462387.79783
tgo,2016,475952.30968
tgo,2017,484483.42243
tgo,2018,496303.56841
tgo,2019,510885.86884
tgo,2020,507509.78078
tha,1960,13777.3697
tha,1961,14090.80493
tha,1962,14708.76832
tha,1963,15415.8143
tha,1964,15981.29276
tha,1965,16777.31268
tha,1966,18093.85136
tha,1967,19077.0125
tha,1968,20026.15897
tha,1969,20721.1765
tha,1970,22423.21685
tha,1971,22852.55267
tha,1972,23162.0316
tha,1973,24833.00264
tha,1974,25254.92302
tha,1975,25837.52579
tha,1976,27562.95433
tha,1977,29574.77795
tha,1978,31896.27642
tha,1979,32893.55888
tha,1980,33884.99452
tha,1981,35179.73606
tha,1982,36363.18406
tha,1983,37691.28635
tha,1984,39141.01359
tha,1985,40226.21669
tha,1986,41688.47632
tha,1987,44839.40851
tha,1988,49922.59852
tha,1989,55124.03652
tha,1990,60428.1811
tha,1991,64826.92904
tha,1992,69365.93202
tha,1993,74411.94233
tha,1994,79629.01235
tha,1995,85238.0617
tha,1996,89062.83183
tha,1997,85590.68259
tha,1998,78108.62961
tha,1999,80744.56734
tha,2000,83465.63517
tha,2001,85543.36308
tha,2002,90052.43761
tha,2003,95807.58702
tha,2004,101135.35435
tha,2005,104692.58611
tha,2006,109231.6905
tha,2007,114525.56088
tha,2008,115890.94284
tha,2009,114512.51004
tha,2010,122514.95021
tha,2011,122952.58155
tha,2012,131240.4633
tha,2013,134157.33406
tha,2014,134895.62959
