geo,time,sh_xpd_oopc_ch_zs
nga,2014,71.85419
nga,2015,71.89008
nga,2016,75.18703
nga,2017,77.26952
nga,2018,75.94579
nga,2019,70.52402
nic,2000,43.88297
nic,2001,40.38276
nic,2002,45.29
nic,2003,38.68911
nic,2004,41.55657
nic,2005,39.16899
nic,2006,41.98431
nic,2007,41.94469
nic,2008,40.90858
nic,2009,38.31827
nic,2010,37.48913
nic,2011,37.83097
nic,2012,37.63623
nic,2013,36.89558
nic,2014,35.3301
nic,2015,35.39279
nic,2016,35.01575
nic,2017,33.8063
nic,2018,32.82304
nic,2019,34.41121
nld,2000,11.03256
nld,2001,10.46627
nld,2002,9.81293
nld,2003,9.60438
nld,2004,9.96048
nld,2005,9.88486
nld,2006,8.32622
nld,2007,7.88927
nld,2008,9.92352
nld,2009,9.06981
nld,2010,9.09544
nld,2011,9.48238
nld,2012,10.09056
nld,2013,11.53465
nld,2014,11.58707
nld,2015,11.28643
nld,2016,11.27568
nld,2017,11.04886
nld,2018,10.79529
nld,2019,10.57731
nor,2000,17.94157
nor,2001,16.95686
nor,2002,16.82538
nor,2003,16.5988
nor,2004,16.76214
nor,2005,16.71413
nor,2006,16.45255
nor,2007,16.07217
nor,2008,15.65692
nor,2009,15.25448
nor,2010,15.04647
nor,2011,15.20983
nor,2012,14.80008
nor,2013,14.5942
nor,2014,14.37853
nor,2015,14.14277
nor,2016,14.271
nor,2017,14.51192
nor,2018,13.96863
nor,2019,13.85979
npl,2000,55.78205
npl,2001,51.26502
npl,2002,51.9562
npl,2003,53.80938
npl,2004,51.60285
npl,2005,49.21796
npl,2006,42.50187
npl,2007,60.96153
npl,2008,61.62509
npl,2009,57.62323
npl,2010,56.20389
npl,2011,58.37967
npl,2012,56.07543
npl,2013,63.53344
npl,2014,60.04754
npl,2015,59.43524
npl,2016,55.44007
npl,2017,57.37548
npl,2018,57.72504
npl,2019,57.91304
nru,2000,2.55207
nru,2001,3.02829
nru,2002,3.80298
nru,2003,4.87883
nru,2004,7.21009
nru,2005,4.4282
nru,2006,3.95365
nru,2007,2.30141
nru,2008,2.191
nru,2009,3.10484
nru,2010,2.41821
nru,2011,1.91865
nru,2012,0.78191
nru,2013,1.04623
nru,2014,1.31315
nru,2015,1.06902
nru,2016,1.13063
nru,2017,1.03839
nru,2018,1.30234
nru,2019,1.14929
nzl,2000,15.3616
nzl,2001,16.98616
nzl,2002,16.05667
nzl,2003,15.3791
nzl,2004,14.10671
nzl,2005,14.07014
nzl,2006,13.83843
nzl,2007,11.4537
nzl,2008,13.2351
nzl,2009,12.35632
nzl,2010,11.95811
nzl,2011,12.09878
nzl,2012,12.26525
nzl,2013,12.37116
nzl,2014,12.85042
nzl,2015,13.36466
nzl,2016,13.57558
nzl,2017,13.57707
nzl,2018,12.91325
nzl,2019,12.24473
omn,2000,11.74952
omn,2001,11.26713
omn,2002,10.14919
omn,2003,10.57715
omn,2004,11.15068
omn,2005,10.54692
omn,2006,11.47766
omn,2007,11.26973
omn,2008,12.44921
omn,2009,11.49724
omn,2010,10.40729
omn,2011,10.83927
omn,2012,10.42701
omn,2013,7.14166
omn,2014,5.78116
omn,2015,5.73642
omn,2016,6.09524
omn,2017,7.08328
omn,2018,5.95216
omn,2019,6.55615
pak,2000,61.53389
pak,2001,60.11477
pak,2002,54.86852
pak,2003,65.53313
pak,2004,65.99908
pak,2005,71.0249
pak,2006,78.0159
pak,2007,72.43494
pak,2008,73.10254
pak,2009,72.33999
pak,2010,70.39243
pak,2011,67.14212
pak,2012,64.1936
pak,2013,65.16565
pak,2014,66.52489
pak,2015,66.17926
pak,2016,62.21907
pak,2017,60.23688
pak,2018,56.24116
pak,2019,53.80849
pan,2000,27.43956
pan,2001,28.54669
pan,2002,29.21262
pan,2003,29.64669
pan,2004,28.97715
pan,2005,32.23935
pan,2006,29.90886
pan,2007,28.10988
pan,2008,28.23271
pan,2009,28.47826
pan,2010,28.71008
pan,2011,30.51382
pan,2012,34.16214
pan,2013,32.31429
pan,2014,30.44196
pan,2015,30.28156
pan,2016,28.14316
pan,2017,29.18119
pan,2018,28.70456
pan,2019,27.57014
per,2000,40.28141
per,2001,40.65114
per,2002,39.94067
per,2003,37.48876
per,2004,36.69317
per,2005,34.02101
per,2006,40.32966
per,2007,42.54205
per,2008,43.34994
per,2009,40.27629
per,2010,39.5135
per,2011,40.33463
per,2012,38.86516
per,2013,35.08918
per,2014,31.56134
per,2015,29.93171
per,2016,29.33407
per,2017,28.64072
per,2018,29.40899
per,2019,28.13242
phl,2000,41.19497
phl,2001,44.61748
phl,2002,47.76664
phl,2003,47.70053
phl,2004,47.77958
phl,2005,52.10651
phl,2006,54.03546
phl,2007,55.96743
phl,2008,57.44992
phl,2009,55.57599
phl,2010,54.84586
phl,2011,58.89309
phl,2012,58.3145
phl,2013,57.5744
phl,2014,52.37667
phl,2015,51.1786
phl,2016,50.49208
phl,2017,50.14806
phl,2018,50.43685
phl,2019,48.55949
plw,2000,16.16586
plw,2001,16.89528
plw,2002,16.83885
plw,2003,16.26768
plw,2004,14.34902
plw,2005,15.37774
plw,2006,16.10674
plw,2007,16.26565
plw,2008,17.36505
plw,2009,18.30548
plw,2010,16.7577
plw,2011,17.18713
plw,2012,14.90833
plw,2013,14.61747
plw,2014,13.92332
plw,2015,14.94174
plw,2016,14.45025
plw,2017,15.45702
plw,2018,17.24974
plw,2019,12.0024
png,2000,9.44284
png,2001,8.86539
png,2002,8.74937
png,2003,8.78298
png,2004,8.47508
png,2005,8.19552
png,2006,8.10734
png,2007,7.7815
png,2008,8.69523
png,2009,10.39127
png,2010,12.28368
png,2011,12.23991
png,2012,9.22093
png,2013,6.57243
png,2014,5.95525
png,2015,12.36896
png,2016,10.14459
png,2017,8.99854
png,2018,9.74447
png,2019,9.91931
pol,2000,31.32722
pol,2001,29.19263
pol,2002,26.66282
pol,2003,28.05084
pol,2004,29.79473
pol,2005,28.04986
pol,2006,27.31521
pol,2007,26.67068
pol,2008,24.433
pol,2009,24.51956
pol,2010,23.86527
pol,2011,23.96363
pol,2012,24.27407
pol,2013,23.8016
pol,2014,23.01104
pol,2015,23.31281
pol,2016,23.08046
pol,2017,23.05682
pol,2018,20.79458
pol,2019,20.44481
prt,2000,25.71485
prt,2001,25.1084
prt,2002,23.18004
prt,2003,23.69094
prt,2004,23.50499
prt,2005,23.68019
prt,2006,25.52471
prt,2007,25.90621
prt,2008,26.39371
prt,2009,25.10337
prt,2010,24.70829
prt,2011,26.65415
prt,2012,29.58305
prt,2013,28.79404
prt,2014,29.33475
prt,2015,29.53491
prt,2016,29.43163
prt,2017,29.68818
prt,2018,29.91727
prt,2019,30.45288
pry,2000,49.09693
pry,2001,52.38963
pry,2002,56.07247
pry,2003,54.62834
pry,2004,56.95937
pry,2005,57.92466
pry,2006,56.72242
pry,2007,57.95808
pry,2008,60.46803
pry,2009,55.44545
pry,2010,53.92942
pry,2011,50.00537
pry,2012,46.33087
pry,2013,47.50415
pry,2014,44.38644
pry,2015,43.80717
pry,2016,42.9216
pry,2017,43.7746
pry,2018,43.87631
pry,2019,41.62508
qat,2000,30.03435
qat,2001,27.41548
qat,2002,27.51289
qat,2003,18.53093
qat,2004,18.55573
qat,2005,18.61186
qat,2006,18.6681
qat,2007,18.72445
qat,2008,18.78092
qat,2009,19.38055
qat,2010,18.72622
qat,2011,16.88671
qat,2012,10.88383
qat,2013,6.90943
qat,2014,5.66639
qat,2015,7.26035
qat,2016,8.79165
qat,2017,10.94932
qat,2018,12.82522
qat,2019,12.32652
rou,2000,19.41972
rou,2001,18.94092
rou,2002,17.83515
rou,2003,15.12718
rou,2004,24.32699
rou,2005,18.49897
rou,2006,19.99056
rou,2007,17.59608
rou,2008,18.18215
rou,2009,20.7845
rou,2010,19.63124
rou,2011,24.27584
rou,2012,22.42794
rou,2013,20.17612
rou,2014,20.3137
rou,2015,21.28187
rou,2016,20.75499
rou,2017,20.48816
rou,2018,19.45757
rou,2019,18.87717
rus,2000,30.20886
rus,2001,30.79232
rus,2002,31.21293
rus,2003,33.27988
rus,2004,33.80615
rus,2005,31.93188
rus,2006,31.12684
rus,2007,31.44805
rus,2008,31.54885
rus,2009,34.58216
rus,2010,35.32573
rus,2011,34.19445
rus,2012,33.39754
rus,2013,34.83226
rus,2014,35.82571
rus,2015,38.64634
rus,2016,40.48465
rus,2017,40.49308
rus,2018,38.31166
rus,2019,36.57375
rwa,2000,26.58733
rwa,2001,27.67666
rwa,2002,28.46427
rwa,2003,17.11997
rwa,2004,21.21723
rwa,2005,23.79763
rwa,2006,14.26959
rwa,2007,12.49654
rwa,2008,11.78379
rwa,2009,11.37706
rwa,2010,11.08739
rwa,2011,10.79212
rwa,2012,10.17707
rwa,2013,12.30983
rwa,2014,12.07821
rwa,2015,12.18094
rwa,2016,11.36179
rwa,2017,11.8189
rwa,2018,11.68298
rwa,2019,11.67218
sau,2000,18.46246
sau,2001,18.03369
sau,2002,18.45171
sau,2003,17.9492
sau,2004,18.15097
sau,2005,16.49159
sau,2006,15.39395
sau,2007,16.7387
sau,2008,19.36904
sau,2009,18.35076
sau,2010,18.94514
sau,2011,15.62115
sau,2012,15.15621
sau,2013,14.35986
sau,2014,13.13587
sau,2015,14.38337
sau,2016,15.70597
sau,2017,14.32353
sau,2018,15.89835
sau,2019,16.49996
sdn,2000,61.82266
sdn,2001,62.2807
sdn,2002,61.42132
sdn,2003,62.56051
sdn,2004,57.17787
sdn,2005,54.63095
sdn,2006,55.78926
sdn,2007,58.00177
sdn,2008,62.40305
sdn,2009,52.47582
sdn,2010,61.31345
sdn,2011,65.93135
sdn,2012,65.45469
sdn,2013,74.83429
sdn,2014,67.03178
sdn,2015,63.22554
sdn,2016,70.31081
sdn,2017,72.47967
sdn,2018,66.9534
sdn,2019,67.38342
sen,2000,55.6076
sen,2001,52.79698
sen,2002,55.35271
sen,2003,54.93801
sen,2004,55.09236
sen,2005,39.51603
sen,2006,37.43951
sen,2007,44.27264
sen,2008,41.62781
sen,2009,45.61538
sen,2010,48.67733
sen,2011,50.7988
sen,2012,52.77386
sen,2013,55.23894
sen,2014,50.44827
sen,2015,50.89114
sen,2016,51.19503
sen,2017,53.54351
sen,2018,49.83558
sen,2019,50.99055
sgp,2000,48.17884
sgp,2001,55.58974
sgp,2002,53.08753
sgp,2003,48.45798
sgp,2004,51.00744
sgp,2005,49.99448
sgp,2006,48.83467
sgp,2007,48.46814
sgp,2008,46.45779
sgp,2009,43.28754
sgp,2010,41.45876
sgp,2011,39.51037
sgp,2012,37.6539
sgp,2013,36.16599
sgp,2014,33.29805
sgp,2015,33.08545
sgp,2016,32.66245
sgp,2017,32.10845
sgp,2018,29.07071
sgp,2019,30.15113
slb,2000,5.39757
slb,2001,4.63488
slb,2002,2.58925
slb,2003,2.92627
slb,2004,2.65619
slb,2005,2.17285
slb,2006,2.65828
slb,2007,2.87141
slb,2008,3.45778
slb,2009,2.41632
slb,2010,2.10269
slb,2011,2.43138
slb,2012,2.56544
slb,2013,3.04379
slb,2014,2.7957
slb,2015,2.96614
slb,2016,2.99611
slb,2017,3.07176
slb,2018,3.58503
slb,2019,3.43971
sle,2000,75.65366
sle,2001,71.14684
sle,2002,68.58266
sle,2003,70.83104
sle,2004,67.03571
sle,2005,66.75042
sle,2006,68.6452
sle,2007,72.92609
sle,2008,75.53688
sle,2009,69.90135
sle,2010,64.02028
sle,2011,69.95411
sle,2012,73.18809
sle,2013,62.90097
sle,2014,34.96833
sle,2015,36.69626
sle,2016,41.55206
sle,2017,54.49612
sle,2018,60.98889
sle,2019,55.18257
slv,2000,51.68439
slv,2001,50.60951
slv,2002,49.19663
slv,2003,48.62113
slv,2004,45.90971
slv,2005,42.68723
slv,2006,32.83424
slv,2007,35.39474
slv,2008,34.5877
slv,2009,33.15838
slv,2010,32.7449
slv,2011,30.58426
slv,2012,32.07556
slv,2013,28.23024
slv,2014,28.27172
slv,2015,27.83225
slv,2016,27.16888
slv,2017,29.19645
slv,2018,28.7899
slv,2019,28.37232
smr,2000,25.38912
smr,2001,24.17715
smr,2002,24.95873
smr,2003,23.54759
smr,2004,22.76044
smr,2005,21.66726
smr,2006,20.90725
smr,2007,19.83856
smr,2008,19.52322
smr,2009,18.96939
smr,2010,18.13571
smr,2011,17.25834
smr,2012,16.69104
smr,2013,17.61942
smr,2014,17.6763
smr,2015,17.44341
smr,2016,17.75113
smr,2017,16.01261
smr,2018,16.25928
smr,2019,16.98494
srb,2000,29.60839
srb,2001,28.48382
srb,2002,23.83147
srb,2003,24.97764
srb,2004,27.29331
srb,2005,29.81834
srb,2006,32.84013
srb,2007,34.71288
srb,2008,35.1471
srb,2009,35.16513
srb,2010,36.40253
srb,2011,36.40479
srb,2012,35.43024
srb,2013,37.86664
srb,2014,39.94475
srb,2015,40.58773
srb,2016,40.45367
srb,2017,40.63935
srb,2018,38.31094
srb,2019,37.04018
ssd,2017,19.19281
ssd,2018,21.71473
ssd,2019,23.52759
stp,2000,38.8693
stp,2001,38.82142
stp,2002,37.33503
stp,2003,29.0067
stp,2004,31.86517
stp,2005,30.01884
stp,2006,34.258
stp,2007,30.30715
stp,2008,25.37798
stp,2009,23.40858
stp,2010,21.06503
stp,2011,19.47343
stp,2012,17.7849
stp,2013,14.25524
stp,2014,14.95834
stp,2015,16.11616
stp,2016,13.91362
stp,2017,14.75731
stp,2018,16.64463
stp,2019,17.65803
sur,2000,15.39642
sur,2001,27.32731
sur,2002,23.00862
sur,2003,23.54932
sur,2004,20.69822
sur,2005,20.86314
sur,2006,18.08366
sur,2007,19.49966
sur,2008,24.28281
sur,2009,21.96848
sur,2010,23.58067
sur,2011,27.20149
sur,2012,28.2747
sur,2013,27.87245
sur,2014,28.98275
sur,2015,21.99853
sur,2016,21.83639
sur,2017,26.37959
sur,2018,19.83471
sur,2019,16.09253
svk,2000,10.83897
svk,2001,10.90438
svk,2002,11.01689
svk,2003,12.21278
svk,2004,21.23348
svk,2005,23.60952
svk,2006,26.58823
svk,2007,27.37033
svk,2008,21.02015
svk,2009,22.41774
svk,2010,22.80061
svk,2011,23.57159
svk,2012,23.23309
svk,2013,23.32165
svk,2014,18.00793
svk,2015,18.44357
svk,2016,17.88825
svk,2017,18.71318
svk,2018,18.90782
svk,2019,19.15935
svn,2000,13.27327
svn,2001,12.90348
svn,2002,12.55522
svn,2003,12.48665
svn,2004,12.16908
svn,2005,13.01938
svn,2006,12.27804
svn,2007,13.63124
svn,2008,12.63995
svn,2009,12.77989
svn,2010,12.64016
svn,2011,12.19664
svn,2012,12.45997
svn,2013,12.45486
svn,2014,12.98345
svn,2015,12.49878
svn,2016,12.00222
svn,2017,12.32817
svn,2018,11.98158
svn,2019,11.66132
swe,2000,14.46248
swe,2001,16.87993
swe,2002,16.50955
swe,2003,15.88181
swe,2004,16.28188
swe,2005,16.63569
swe,2006,16.54168
swe,2007,16.33684
swe,2008,16.3257
swe,2009,16.40327
swe,2010,16.37858
swe,2011,14.55464
swe,2012,14.80989
swe,2013,14.93119
swe,2014,14.91895
swe,2015,14.90281
swe,2016,14.49189
swe,2017,14.08662
swe,2018,13.95882
swe,2019,13.87638
swz,2000,18.52518
swz,2001,17.86199
swz,2002,16.88417
swz,2003,15.05787
swz,2004,14.64397
swz,2005,13.24464
swz,2006,12.40434
swz,2007,12.13582
swz,2008,10.54234
swz,2009,10.42381
swz,2010,10.45542
swz,2011,10.48335
swz,2012,10.50819
swz,2013,10.53045
swz,2014,10.5505
swz,2015,10.56865
swz,2016,10.58516
swz,2017,10.49675
swz,2018,10.10377
swz,2019,10.57721
syc,2000,17.88832
syc,2001,30.13356
syc,2002,19.48295
syc,2003,21.72284
syc,2004,24.26019
syc,2005,26.64635
syc,2006,25.77019
syc,2007,25.1108
syc,2008,39.23526
syc,2009,37.91782
syc,2010,29.04674
syc,2011,30.29618
syc,2012,25.1324
syc,2013,24.77321
syc,2014,29.85379
syc,2015,28.90868
syc,2016,25.30702
syc,2017,24.59943
syc,2018,24.18979
syc,2019,25.22789
syr,2000,64.32571
syr,2001,58.37927
syr,2002,54.17683
syr,2003,51.7356
syr,2004,52.02073
syr,2005,49.49594
syr,2006,51.46001
syr,2007,51.91991
syr,2008,53.01201
syr,2009,54
syr,2010,54
syr,2011,53.366
syr,2012,53.68986
tcd,2000,56.21626
tcd,2001,58.26093
tcd,2002,64.73538
tcd,2003,47.41553
tcd,2004,51.01406
tcd,2005,56.22251
tcd,2006,63.66036
tcd,2007,64.91827
tcd,2008,68.81595
tcd,2009,65.01297
tcd,2010,67.58454
tcd,2011,60.77016
tcd,2012,59.42822
tcd,2013,58.63795
tcd,2014,55.72121
tcd,2015,56.72421
tcd,2016,56.65455
tcd,2017,59.21009
tcd,2018,62.37347
tcd,2019,57.22344
tgo,2000,76.81319
tgo,2001,75.55944
tgo,2002,74.70137
tgo,2003,72.98539
tgo,2004,70.47911
tgo,2005,68.78157
tgo,2006,66.54301
tgo,2007,66.704
tgo,2008,65.98863
tgo,2009,65.2491
tgo,2010,62.13307
tgo,2011,62.16771
tgo,2012,59.28656
tgo,2013,57.86954
tgo,2014,57.35704
tgo,2015,57.51216
tgo,2016,54.6759
tgo,2017,61.46566
tgo,2018,64.66404
tgo,2019,66.20978
tha,2000,34.18559
tha,2001,33.98861
tha,2002,27.89708
tha,2003,27.1678
tha,2004,26.40885
tha,2005,27.58306
tha,2006,17.65686
tha,2007,14.81379
tha,2008,14.70176
tha,2009,15.90249
tha,2010,14.49738
tha,2011,13.00871
tha,2012,13.42187
tha,2013,12.54023
tha,2014,12.85608
tha,2015,12.5094
tha,2016,11.34564
tha,2017,11.86769
tha,2018,10.24855
tha,2019,8.6696
tjk,2000,79.15172
tjk,2001,76.52174
tjk,2002,78.16711
tjk,2003,73.30263
tjk,2004,71.73569
tjk,2005,66.09986
tjk,2006,68.79292
tjk,2007,70.61388
tjk,2008,68.58421
tjk,2009,69.63989
tjk,2010,70.43352
tjk,2011,62.54404
tjk,2012,63.93602
tjk,2013,61.91447
tjk,2014,62.18501
tjk,2015,62.57889
tjk,2016,66.00267
tjk,2017,63.15242
tjk,2018,68.41996
tjk,2019,71.223
tkm,2000,50.00688
tkm,2001,61.26547
tkm,2002,61.13519
tkm,2003,63.69929
tkm,2004,72.1902
tkm,2005,73.82787
tkm,2006,76.42289
tkm,2007,68.99677
tkm,2008,78.47993
tkm,2009,70.73177
tkm,2010,70.99908
tkm,2011,68.97086
tkm,2012,68.28611
tkm,2013,66.8468
tkm,2014,68.20839
tkm,2015,71.07138
tkm,2016,76.15718
tkm,2017,72.72765
tkm,2018,76.34396
tkm,2019,76.78823
tls,2003,40.93309
tls,2004,34.59072
tls,2005,33.20261
tls,2006,22.01938
tls,2007,18.25991
tls,2008,11.52039
tls,2009,8.84477
tls,2010,11.56463
tls,2011,9.92485
tls,2012,9.48989
tls,2013,6.96823
tls,2014,7.90607
tls,2015,7.3593
tls,2016,7.90464
tls,2017,8.34492
tls,2018,7.81963
tls,2019,8.15131
ton,2000,17.88042
ton,2001,14.98418
ton,2002,15.3776
ton,2003,15.90328
ton,2004,12.43517
ton,2005,13.2122
ton,2006,9.87966
ton,2007,12.34198
ton,2008,9.83285
ton,2009,15.16304
ton,2010,11.54515
ton,2011,13.69595
ton,2012,10.99751
ton,2013,13.8709
ton,2014,11.41774
ton,2015,10.84987
ton,2016,9.60352
ton,2017,9.81273
ton,2018,10.28322
ton,2019,9.85788
tto,2000,57.34559
tto,2001,51.31263
tto,2002,52.28603
tto,2003,48.58372
tto,2004,52.94176
tto,2005,46.2482
tto,2006,49.32507
tto,2007,49.28312
tto,2008,46.72016
tto,2009,47.5112
tto,2010,46.56803
tto,2011,44.81612
tto,2012,44.68573
tto,2013,43.17302
tto,2014,42.83147
tto,2015,41.30602
tto,2016,43.11694
tto,2017,40.80586
tto,2018,44.88969
tto,2019,46.91282
tun,2000,38.62986
tun,2001,39.44774
tun,2002,40.20477
tun,2003,40.8964
tun,2004,41.5186
tun,2005,42.1157
tun,2006,42.67474
tun,2007,42.86813
tun,2008,42.79279
tun,2009,42.5213
tun,2010,42.10583
tun,2011,41.583
tun,2012,40.97821
tun,2013,39.06399
tun,2014,38.00471
tun,2015,39.497
tun,2016,39.84063
tun,2017,38.82075
tun,2018,38.6917
tun,2019,37.93781
tur,2000,28.60041
tur,2001,23.43207
tur,2002,20.32077
tur,2003,18.93056
tur,2004,20.18102
tur,2005,24.17698
tur,2006,23.64893
tur,2007,23.88429
tur,2008,19.18196
tur,2009,14.5079
tur,2010,16.87222
tur,2011,15.89518
tur,2012,15.9316
tur,2013,16.9268
tur,2014,17.72542
tur,2015,16.94873
tur,2016,16.46614
tur,2017,17.3842
tur,2018,17.49142
tur,2019,16.88982
tuv,2000,0.10394
tuv,2001,0.69378
tuv,2002,1.18899
tuv,2003,1.19255
tuv,2004,1.40251
tuv,2005,1.25765
tuv,2006,0.73351
tuv,2007,1.03271
tuv,2008,1.18793
tuv,2009,0.72407
tuv,2010,0.61564
tuv,2011,0.72783
tuv,2012,0.7605
tuv,2013,0.62289
tuv,2014,0.65124
tuv,2015,0.21644
tuv,2016,0.65364
tuv,2017,0.50493
tuv,2018,0.46371
tuv,2019,0.32331
tza,2000,38.47018
tza,2001,40.90834
tza,2002,42.51956
tza,2003,40.01274
tza,2004,37.37134
tza,2005,33.71459
tza,2006,25.77189
tza,2007,28.47423
tza,2008,32.5851
tza,2009,34.64832
tza,2010,31.89403
tza,2011,27.95462
tza,2012,24.69027
tza,2013,24.09047
tza,2014,25.98153
tza,2015,25.82907
tza,2016,21.89363
tza,2017,21.35103
tza,2018,20.87795
tza,2019,22.15128
uga,2000,43.1316
uga,2001,43.499
uga,2002,44.13851
uga,2003,45.41795
uga,2004,38.37749
uga,2005,48.59853
uga,2006,54.05284
uga,2007,54.48327
uga,2008,52.7243
uga,2009,42.84918
uga,2010,37.39066
uga,2011,33.01005
uga,2012,37.51227
uga,2013,42.51778
uga,2014,40.14643
uga,2015,39.47085
uga,2016,40.60964
uga,2017,38.0895
uga,2018,35.62893
uga,2019,38.26029
ukr,2000,48.39266
ukr,2001,47.1653
ukr,2002,45.11745
ukr,2003,41.02519
ukr,2004,41.40994
ukr,2005,37.9581
ukr,2006,36.13414
ukr,2007,36.4612
ukr,2008,37.7899
ukr,2009,37.40745
ukr,2010,41.85198
ukr,2011,46.31326
ukr,2012,43.94115
ukr,2013,48.16846
ukr,2014,48.16864
ukr,2015,48.28535
ukr,2016,48.4005
ukr,2017,49.23418
ukr,2018,50.659
ukr,2019,51.11892
ury,2000,25.16671
ury,2001,24.06307
ury,2002,21.69647
ury,2003,21.35852
ury,2004,24.29567
ury,2005,25.94187
ury,2006,23.76896
ury,2007,23.36311
ury,2008,21.29285
ury,2009,20.75168
ury,2010,20.47284
ury,2011,19.43045
ury,2012,18.46465
ury,2013,17.6937
ury,2014,17.09544
ury,2015,16.92113
ury,2016,16.43924
ury,2017,16.49807
ury,2018,16.24663
ury,2019,15.46146
usa,2000,15.11238
usa,2001,14.41044
usa,2002,14.32713
usa,2003,14.15008
usa,2004,13.97764
usa,2005,13.91825
usa,2006,13.67735
usa,2007,13.59208
usa,2008,13.34938
usa,2009,12.6413
usa,2010,12.36456
usa,2011,12.32208
usa,2012,12.33094
usa,2013,12.25373
usa,2014,11.9322
usa,2015,11.73993
usa,2016,11.63197
usa,2017,11.40191
usa,2018,11.30359
usa,2019,11.31158
uzb,2000,60.77713
uzb,2001,60.84481
uzb,2002,62.07161
uzb,2003,59.28981
uzb,2004,59.55315
uzb,2005,57.6234
uzb,2006,56.89072
uzb,2007,58.12671
uzb,2008,57.31195
uzb,2009,56.41526
uzb,2010,54.61275
uzb,2011,54.45245
uzb,2012,52.80281
uzb,2013,52.92062
uzb,2014,45.4099
uzb,2015,48.41369
uzb,2016,54.65855
uzb,2017,56.68791
uzb,2018,60.34236
uzb,2019,57.68497
vct,2000,27.27937
vct,2001,28.61111
vct,2002,28.45888
vct,2003,30.43561
vct,2004,32.75042
vct,2005,33.5526
vct,2006,34.94709
vct,2007,35.81622
vct,2008,34.43723
vct,2009,33.37076
vct,2010,32.23464
vct,2011,32.65783
vct,2012,31.85725
vct,2013,33.02447
vct,2014,33.11443
vct,2015,30.76817
vct,2016,30.98623
vct,2017,29.49975
vct,2018,28.94286
vct,2019,29.11406
ven,2000,41.25258
ven,2001,41.49649
ven,2002,41.18021
ven,2003,34.45625
ven,2004,31.34095
ven,2005,36.56164
ven,2006,27.48369
ven,2007,31.14585
ven,2008,38.13252
ven,2009,39.53265
ven,2010,38.4579
ven,2011,34.72499
ven,2012,29.07178
ven,2013,31.27943
ven,2014,29.78271
ven,2015,24.98778
ven,2016,27.74323
ven,2017,27.28956
ven,2018,20.26209
ven,2019,18.4641
vnm,2000,37.1917
vnm,2001,31.60926
vnm,2002,37.14354
vnm,2003,37.14429
vnm,2004,37.31028
vnm,2005,37.26836
vnm,2006,37.33816
vnm,2007,37.30264
vnm,2008,37.18603
vnm,2009,37.26035
vnm,2010,37.42028
vnm,2011,37.40775
vnm,2012,40.77892
vnm,2013,41.26946
vnm,2014,41.72227
vnm,2015,43.47939
vnm,2016,44.57282
vnm,2017,45.09383
vnm,2018,44.58095
vnm,2019,42.95319
vut,2000,10.55218
vut,2001,11.05275
vut,2002,8.86371
vut,2003,9.62883
vut,2004,9.40913
vut,2005,9.79649
vut,2006,9.12537
vut,2007,9.42826
vut,2008,8.96869
vut,2009,8.95445
vut,2010,8.85384
vut,2011,8.49025
vut,2012,8.01056
vut,2013,7.25231
vut,2014,8.8415
vut,2015,7.64015
vut,2016,11.03491
vut,2017,10.80883
vut,2018,8.49534
vut,2019,8.53738
wsm,2000,11.95381
wsm,2001,13.98673
wsm,2002,13.21824
wsm,2003,14.38174
wsm,2004,12.9745
wsm,2005,13.04202
wsm,2006,12.81251
wsm,2007,13.07624
wsm,2008,14.24975
wsm,2009,12.54636
wsm,2010,12.61361
wsm,2011,12.2856
wsm,2012,13.89804
wsm,2013,11.06763
wsm,2014,10.99514
wsm,2015,11.50089
wsm,2016,11.71616
wsm,2017,11.30029
wsm,2018,11.78935
wsm,2019,10.13819
yem,2000,43.49331
yem,2001,44.62618
yem,2002,46.67704
yem,2003,54.26419
yem,2004,60.45806
yem,2005,64.78065
yem,2006,65.89187
yem,2007,69.15579
yem,2008,68.61846
yem,2009,74.21584
yem,2010,74.0169
yem,2011,72.48512
yem,2012,71.61329
yem,2013,74.58348
yem,2014,76.41698
yem,2015,80.95724
zaf,2000,14.46152
zaf,2001,14.12628
zaf,2002,13.55777
zaf,2003,12.32614
zaf,2004,11.8459
zaf,2005,11.31284
zaf,2006,10.58286
zaf,2007,9.70289
zaf,2008,8.84288
zaf,2009,8.10977
zaf,2010,7.99506
zaf,2011,7.75091
zaf,2012,7.72202
zaf,2013,7.61005
zaf,2014,5.66398
zaf,2015,5.73665
zaf,2016,5.78584
zaf,2017,5.84619
zaf,2018,5.82434
zaf,2019,5.69271
zmb,2000,26.59008
zmb,2001,26.75356
zmb,2002,24.36345
zmb,2003,23.69815
zmb,2004,25.01429
zmb,2005,31.45973
zmb,2006,32.56932
zmb,2007,33.16505
zmb,2008,35.06565
zmb,2009,25.94079
zmb,2010,24.46972
zmb,2011,21.57602
zmb,2012,17.42673
zmb,2013,11.41708
zmb,2014,13.81974
zmb,2015,12.24888
zmb,2016,12.16072
zmb,2017,11.8506
zmb,2018,10.3406
zmb,2019,10.2316
zwe,2010,34.43103
zwe,2011,37.22083
zwe,2012,34.96852
zwe,2013,29.75596
zwe,2014,24.83175
zwe,2015,25.78642
zwe,2016,23.31103
zwe,2017,22.80625
zwe,2018,19.69698
zwe,2019,24.37662
