geo,time,ne_con_prvt_cd
phl,1982,26162358019.9063
phl,1983,22872974405.86
phl,1984,23736315620.9765
phl,1985,25068950851.0101
phl,1986,24190036657.0684
phl,1987,25836393921.5372
phl,1988,29187847751.331
phl,1989,32670488319.7542
phl,1990,34288385741.552
phl,1991,36594074618.4303
phl,1992,43722377666.242
phl,1993,45062281646.6198
phl,1994,52005465103.03889
phl,1995,60070862424.3131
phl,1996,66513274180.7515
phl,1997,65495083192.45889
phl,1998,53673935778.4076
phl,1999,61936031541.866
phl,2000,60006131150.98689
phl,2001,57535524146.2942
phl,2002,61632231852.0665
phl,2003,63977827183.8104
phl,2004,69921180456.2312
phl,2005,79441230138.246
phl,2006,93540678795.52271
phl,2007,112705771498.39
phl,2008,132923444320.10699
phl,2009,128794518479.73399
phl,2010,146259120165.18799
phl,2011,168943974794.34399
phl,2012,190036380735.82501
phl,2013,204440519343.57999
phl,2014,212028270777.46896
phl,2015,222090368566.04199
phl,2016,231175148978.90399
phl,2017,237102902821.40799
phl,2018,251609042509.71301
phl,2019,275858904833.27002
phl,2020,271611763468.90701
png,1961,172592024.69585
png,1962,181216025.92984
png,1963,183456026.25036
png,1964,196448028.10936
png,1965,220629409.78833
png,1966,254675775.56277
png,1967,289618210.3259
png,1968,321200694.36667
png,1969,363870310.22511
png,1970,410796393.7731
png,1971,449931921.15995
png,1972,500239281.43713
png,1973,620650333.75941
png,1974,693985933.68738
png,1975,728105642.09975
png,1976,788471241.17053
png,1977,875789739.70179
png,1978,1088729157.85019
png,1979,1251194436.63951
png,1980,1566999552.83947
png,1981,1640713075.78009
png,1982,1513879485.44347
png,1983,1653390742.73412
png,1984,1619741820.60984
png,1985,1624012796.16115
png,1986,1722771257.97818
png,1987,1999118955.83214
png,1988,2213816168.83866
png,1989,2284466697.71775
png,1990,1901045530.83111
png,1991,2228256302.52101
png,1992,2222371967.65499
png,1993,2090760425.18397
png,1994,2545482686.56716
png,1995,2023276979.49409
png,1996,2389061684.37026
png,1997,2989914929.2239
png,1998,2228623755.64512
png,1999,1962891374.55691
png,2000,1570701786.74769
png,2001,1470608155.76564
png,2002,1816755494.36409
png,2003,1748184708.89495
png,2004,2020316385.75907
pol,1995,84366185567.0103
pol,1996,98090204369.27408
pol,1997,98999176653.55408
pol,1998,108308396155.838
pol,1999,106497441455.97501
pol,2000,109939716067.27901
pol,2001,123342778279.88
pol,2002,132412745098.039
pol,2003,141630197217.86499
pol,2004,164355588363.95401
pol,2005,193133055169.216
pol,2006,214060002577.98401
pol,2007,259173741825.93301
pol,2008,330575294703.63599
pol,2009,271188423447.966
pol,2010,295047922263.125
pol,2011,324205818820.03497
pol,2012,306250268693.38202
pol,2013,317713092450.79999
pol,2014,325814550641.94
pol,2015,279903170181.72198
pol,2016,277032058435.63
pol,2017,308728071335.96198
pol,2018,343267159509.37201
pol,2019,343444548627.39001
pol,2020,338644254686.258
pri,1960,1398000000
pri,1963,1790000000
pri,1964,2022000000
pri,1965,2220000000
pri,1966,2477000000
pri,1967,2607000000
pri,1968,2866000000
pri,1969,3189000000
pri,1970,3554000000
pri,1971,4271900000
pri,1972,4736800000
pri,1973,5233500000
pri,1974,5777100000
pri,1975,6472800000
pri,1976,7490000000
pri,1977,8238900000
pri,1978,8887200000
pri,1979,9667200000
pri,1980,10755900000
pri,1981,11898200000
pri,1982,12541500000
pri,1983,13299200000
pri,1984,14063300000
pri,1985,15057400000
pri,1986,15786300000
pri,1987,16942500000
pri,1988,18298400000
pri,1989,19114100000
pri,1990,19827200000
pri,1991,20460700000
pri,1992,21520900000
pri,1993,22818500000
pri,1994,24429600000
pri,1995,25923300000
pri,1996,27831000000
pri,1997,30010800000
pri,1998,31980300000
pri,1999,34008000000
pri,2000,36132600000
pri,2001,37590285000
pri,2002,38844900000
pri,2003,40973400000
pri,2004,44255535000
pri,2005,47065146000
pri,2006,50148829000
pri,2007,52086575000
pri,2008,54553800000
pri,2009,55122100000
pri,2010,56783800000
pri,2011,58154800000
pri,2012,60897000000
pri,2013,62477600000
pri,2014,61899400000
pri,2015,61640500000
pri,2016,60979400000
pri,2017,62453800000
pri,2018,63453000000
pri,2019,66956400000
pri,2020,65184800000
prt,1970,5330488145.04881
prt,1971,6263957597.17315
prt,1972,7191097108.96961
prt,1973,9758896156.991
prt,1974,12690686661.4049
prt,1975,14882407843.1373
prt,1976,15209602122.0159
prt,1977,15386479832.373
prt,1978,15932016423.3577
prt,1979,17933409836.0656
prt,1980,22183247897.477
prt,1981,22270058631.9218
prt,1982,21215522199.7982
prt,1983,18907325370.9736
prt,1984,17821683100.5204
prt,1985,18409284621.7202
prt,1986,25205101192.8696
prt,1987,30972294008.8231
prt,1988,36114547353.7604
prt,1989,38332565571.6832
prt,1990,50284379130.9239
prt,1991,57817888164.2847
prt,1992,70765751410.7514
prt,1993,64194008228.4004
prt,1994,66351057971.0145
prt,1995,76448322940.16188
prt,1996,79741464777.7489
prt,1997,74742779874.21379
prt,1998,78108410507.56898
prt,1999,80680910939.5419
prt,2000,75197017548.20251
prt,2001,76379709743.00291
prt,2002,84523709143.2617
prt,2003,104395618339.243
prt,2004,120489729653.867
prt,2005,127095422464.74699
prt,2006,134827037899.405
prt,2007,155964136785.88
prt,2008,174394928247.64801
prt,2009,158439077620.01199
prt,2010,156977240829.867
prt,2011,161500231576.10001
prt,2012,143696941041.646
prt,2013,148135767982.31601
prt,2014,152046328895.85901
prt,2015,130712099755.017
prt,2016,135069132857.33501
prt,2017,142951020771.88101
prt,2018,155733969839.116
prt,2019,153730902297.608
prt,2020,146753278379.26001
pry,1965,350095238.09524
pry,1966,369277777.77778
pry,1967,389650793.65079
pry,1968,415341269.84127
pry,1969,442563492.06349
pry,1970,460642857.14286
pry,1971,528428571.42857
pry,1972,592142857.14286
pry,1973,734404761.90476
pry,1974,1002322829.33199
pry,1975,1122380952.38095
pry,1976,1231523809.52381
pry,1977,1508428571.42857
pry,1978,1787626984.12698
pry,1979,2432547619.04762
pry,1980,3169015873.01587
pry,1981,4000587301.5873
pry,1982,4058963235.29412
pry,1983,4434506105.90868
pry,1984,3394874540.44572
pry,1985,2382838230.76097
pry,1986,2563032873.2649
pry,1987,2778022816.2418
pry,1988,2626190889.33605
pry,1989,2563414240.67388
pry,1990,3655088839.86171
pry,1991,4309821182.01026
pry,1992,4530882704.52576
pry,1993,4742972261.70957
pry,1994,5363428197.2532
pry,1995,5765494004.95155
pry,1996,6440625636.73844
pry,1997,6566344028.35811
pry,1998,5734436615.3186
pry,1999,5576912401.19651
pry,2000,5688777539.91997
pry,2001,5426406963.46504
pry,2002,4173460398.51231
pry,2003,4482117464.58002
pry,2004,5877969690.50544
pry,2005,6529760646.92764
pry,2006,8311808918.07123
pry,2007,11295035172.2001
pry,2008,16301680579.1981
pry,2009,14887583511.583
pry,2010,17454381564.3932
pry,2011,21365069703.07389
pry,2012,21903815306.6881
pry,2013,24205709847.9406
pry,2014,25820611923.2879
pry,2015,23076297146.5771
pry,2016,22479554148.8291
pry,2017,24526434592.0449
pry,2018,25879366510.93209
pry,2019,24758681929.1152
pry,2020,22534618358.52489
pse,1994,2805300000
pse,1995,3285600000
pse,1996,3389700000
pse,1997,3702600000
pse,1998,3898200000
pse,1999,4032000000
pse,2000,3866800000
pse,2001,3765400000
pse,2002,3397900000
pse,2003,3932100000
pse,2004,4612900000
pse,2005,5276300000
pse,2006,5598200000
pse,2007,6017600000
pse,2008,7376700000
pse,2009,7761200000
pse,2010,9024700000
pse,2011,10202400000
pse,2012,10838500000
pse,2013,11879800000
pse,2014,12476000000
pse,2015,12348300000
pse,2016,13534000000
pse,2017,14301800000
pse,2018,14468100000
pse,2019,15427900000
pse,2020,13875600000
qat,1994,2206043983.51648
qat,1995,2608241648.35165
qat,1996,2471428489.01099
qat,1997,2564560357.14286
qat,1998,2595879642.85714
qat,1999,2616758241.75824
qat,2000,2704120879.12088
qat,2001,2707417582.41758
qat,2002,3566758241.75824
qat,2003,3882142857.14286
qat,2004,5540109890.10989
qat,2005,7112362637.36264
qat,2006,9941483516.48352
qat,2007,13661813186.8132
qat,2008,17768131868.1319
qat,2009,18852472527.4725
qat,2010,20232417582.4176
qat,2011,22500824175.8242
qat,2012,25051923076.9231
qat,2013,28942480054.9451
qat,2014,32544123846.1538
qat,2015,36052148159.3407
qat,2016,38068889363.0723
qat,2017,39785869195.8118
qat,2018,40435425433.7179
qat,2019,41393737854.8494
qat,2020,37513425322.7893
rou,1990,25690909090.9091
rou,1991,17613157894.7368
rou,1992,15756250000
rou,1993,16793026315.7895
rou,1994,19094017522.6586
rou,1995,26004918839.154
rou,1996,27000324359.3902
rou,1997,25905831473.21429
rou,1998,32326385759.3511
rou,1999,25987477988.6519
rou,2000,25635819245.4742
rou,2001,27938646295.7228
rou,2002,31641506579.9425
rou,2003,39605512048.1928
rou,2004,52626650733.8297
rou,2005,70019082266.534
rou,2006,83891954432.18228
rou,2007,117593487265.718
rou,2008,136924649648.65601
rou,2009,109902633391.27
rou,2010,106494666289.05901
rou,2011,116396706685.036
rou,2012,108653018857.04401
rou,2013,116675741458.577
rou,2014,122272064970.739
rou,2015,109610230421.649
rou,2016,117669811785.57401
rou,2017,134074521900.062
rou,2018,154071823624.92401
rou,2019,156967082753.25
rou,2020,151971394910.46201
rus,1988,302429401993.35498
rus,1989,228676431070.71799
rus,1990,252561086693.06696
rus,1991,243155555555.556
rus,1992,172430992736.077
rus,1993,196844493404.36301
rus,1994,200699398408.694
rus,1995,206030568169.23199
rus,1996,203781020758.54501
rus,1997,221711322385.48001
rus,1998,155713549716.64099
rus,1999,104894394800.97501
rus,2000,119953785993.601
rus,2001,151419266369.55801
rus,2002,176768740031.89801
rus,2003,218047048090.70801
rus,2004,298094411662.617
rus,2005,381563688817.86401
rus,2006,482854621014.30603
rus,2007,633975481611.20801
rus,2008,812122528960.40283
rus,2009,668009854948.26794
rus,2010,785148133390.84998
rus,2011,1030838293802.72998
rus,2012,1136100104410.53003
rus,2013,1218807617527.97998
rus,2014,1107110286568.93994
rus,2015,718279488723.729
rus,2016,679861130787.89502
rus,2017,832298072769.90491
rus,2018,834729312042.33105
rus,2019,863407257285.93982
rus,2020,733850265377.2489
rwa,1960,96999946
rwa,1961,99599924
rwa,1962,106199972
rwa,1963,112599962
rwa,1964,105999924
rwa,1965,120399974
rwa,1966,106228554.28571
rwa,1967,137690020
rwa,1968,154300017
rwa,1969,172200038
rwa,1970,193399992
rwa,1971,195371838.37091
rwa,1972,216166338.41811
rwa,1973,235575884.75012
rwa,1974,267373664.87951
rwa,1975,446913752.35296
rwa,1976,473857458.28106
rwa,1977,530150104.60196
rwa,1978,693948667.92047
rwa,1979,849226098.0705
rwa,1980,1045386043.39334
rwa,1981,1106006985.97871
rwa,1982,1152675668.38599
rwa,1983,1241358681.45637
rwa,1984,1286054808.35135
rwa,1985,1381514560.26834
rwa,1986,1550880242.12561
rwa,1987,1780269811.70542
rwa,1988,1988280827.28454
rwa,1989,2045132202.5228
rwa,1990,2133587330.84759
rwa,1991,1618202383.74871
rwa,1992,1675742185.59848
rwa,1993,1661905349.5289
rwa,1994,1034500803.63636
rwa,1995,1254057403.56996
rwa,1996,1303631658.62721
rwa,1997,1749358544.32961
rwa,1998,1845577894.17769
rwa,1999,1901195986.48747
rwa,2000,1826869238.13986
rwa,2001,1680922382.55372
rwa,2002,1679563417.76807
rwa,2003,1785659949.22394
rwa,2004,1941821702.00312
rwa,2005,2382994163.37739
rwa,2006,2665677983.53592
rwa,2007,3159877869.29455
rwa,2008,4215449355.55301
rwa,2009,4667354002.32244
rwa,2010,5030047284.40904
rwa,2011,5605926305.9787
rwa,2012,6142487543.85311
rwa,2013,6127949882.15936
rwa,2014,6481834952.74775
rwa,2015,6886242817.34938
rwa,2016,6731748367.58012
rwa,2017,6826566193.30259
rwa,2018,7486160621.44218
rwa,2019,7800660931.06696
rwa,2020,7814641952.14719
sau,1968,1387827888.88889
sau,1969,1591257200
sau,1970,1748155776.65816
sau,1971,1913335386.38168
sau,1972,2300007279.01309
sau,1973,3058335415.44855
sau,1974,4951913893.31806
sau,1975,7703420954.62136
sau,1976,10818738819.9759
sau,1977,19451005917.3879
sau,1978,25465487539.5637
sau,1979,35182108248.487
sau,1980,41208791063.6024
sau,1981,48959346044.2256
sau,1982,55700489950.0321
sau,1983,58247524393.6263
sau,1984,57101661561.4322
sau,1985,55291007818.2996
sau,1986,47791962942.8658
sau,1987,45701886893.8099
sau,1988,47003088625.5861
sau,1989,48903133134.1527
sau,1990,54507610146.8625
sau,1991,58101201602.1362
sau,1992,60555941255.0067
sau,1993,63484379172.2296
sau,1994,64212817089.4526
sau,1995,66830440587.4499
sau,1996,69288651535.38049
sau,1997,69807209612.81709
sau,1998,67044800000
sau,1999,67257600000
sau,2000,68558579440
sau,2001,68763168613.3333
sau,2002,70250692773.3333
sau,2003,73689410400
sau,2004,78627810906.6667
sau,2005,86507980811.8278
sau,2006,98093434045.39391
sau,2007,115860442961.97501
sau,2008,139719200000
sau,2009,157817066666.66699
sau,2010,170511200000
sau,2011,181802933333.33301
sau,2012,209441066666.66696
sau,2013,223662573733.33301
sau,2014,242628583573.33301
sau,2015,263681841626.66696
sau,2016,276121752053.33301
sau,2017,283638423546.66693
sau,2018,298197491866.66693
sau,2019,308751760026.66693
sau,2020,301541916387.29602
sdn,1960,998666666.66667
sdn,1961,1059000000
sdn,1962,1123666666.66667
sdn,1963,1174000000
sdn,1964,1204666666.66667
sdn,1965,1241666666.66667
sdn,1966,1163000000
sdn,1967,1271000000
sdn,1968,1322000000
sdn,1969,1386000000
sdn,1970,1618000000
sdn,1971,1910333333.33333
sdn,1972,2078333333.33333
sdn,1973,2515000000
sdn,1974,3492000000
sdn,1975,4308666666.66667
sdn,1976,5308666666.66667
sdn,1977,6965333333.33333
sdn,1978,6251250000
sdn,1979,7291000000
sdn,1980,6112333333.33333
sdn,1981,8194666666.66667
sdn,1982,7925222222.22222
sdn,1983,7111923076.92308
sdn,1984,8713571428.57143
sdn,1985,10456666666.6667
sdn,1986,11875000000
sdn,1987,15672500000
sdn,1988,12702380952.381
sdn,1989,12841269841.2698
sdn,1990,10487704918.0328
sdn,1991,8922222222.22222
sdn,1992,5646303901.43737
sdn,1993,7340866917.76522
sdn,1994,10618094267.9558
sdn,1995,11785763126.1835
sdn,1996,8130959545.89063
sdn,1997,10002841023.0374
sdn,1998,9591806972.11155
sdn,1999,9168093605.22669
sdn,2000,8554230126.0112
sdn,2001,10488744066.4863
sdn,2002,12366130036.8387
sdn,2003,14223248141.62
sdn,2004,16839286805.4748
sdn,2005,23873505767.4151
sdn,2006,29996425097.8586
sdn,2007,37227509300.1339
sdn,2008,39617541479.2843
sdn,2009,32486444961.5385
sdn,2010,39319800655.1724
sdn,2011,36007698684.2105
sdn,2012,24293204716.66669
sdn,2013,25957122849.3151
sdn,2014,24474781179.7753
sdn,2015,22832188383.8384
sdn,2016,18655724486.66669
sdn,2017,17589683085.7143
sdn,2018,12489502741.1765
sdn,2019,10169009901.0695
sdn,2020,8509756655.80662
sen,1960,806463076.68107
sen,1961,856845286.37235
sen,1962,897171315.9836
sen,1963,922156333.81354
sen,1964,977363756.8821
sen,1965,962761612.92559
sen,1966,985571533.619
sen,1967,964979880.47316
sen,1968,961547928.31848
sen,1969,910117274.235
sen,1970,885081888.46199
sen,1971,932030130.96833
sen,1972,1085283243.75699
sen,1973,1301715585.44694
sen,1974,1346727590.16758
sen,1975,1897176170.35585
sen,1976,2015052375.02261
sen,1977,2043600748.78196
sen,1978,2369881413.21609
sen,1979,2912880859.31506
sen,1980,3334591104.233
sen,1981,2968491039.35962
sen,1982,3014354362.64625
sen,1983,2808463491.73873
sen,1984,2741177413.39778
sen,1985,2961340594.60174
sen,1986,4299621405.22616
sen,1987,4956395644.52682
sen,1988,5079930916.49229
sen,1989,5074940553.99251
sen,1990,5894113596.28031
sen,1991,5832013970.59058
sen,1992,6278872855.14701
sen,1993,6131364743.08401
sen,1994,4125078372.17516
sen,1995,5050348335.28466
sen,1996,5289953996.50163
sen,1997,4746841320.61746
sen,1998,5126467416.15162
sen,1999,5076485904.10015
sen,2000,4731921406.68649
sen,2001,5033479480.2059
sen,2002,5508362188.58168
sen,2003,6876483995.96204
sen,2004,7975110011.79509
sen,2005,8616595448.64529
sen,2006,9398735217.03377
sen,2007,11189330763.3792
sen,2008,13829418062.3318
sen,2009,12844750939.5199
sen,2010,12614220507.3906
sen,2011,14097997345.138
sen,2012,13745103649.6856
sen,2013,14616793434.7386
sen,2014,14703525395.979
sen,2015,12908633235.7766
sen,2016,13631626160.8058
sen,2017,14780650942.2866
sen,2018,16056648120.026
sen,2019,15967679391.58
sen,2020,17042765471.1894
sgp,1960,630243041.94434
sgp,1961,691591532.73226
sgp,1962,720207761.66209
sgp,1963,763426107.40886
sgp,1964,734711877.69502
sgp,1965,768456814.32118
sgp,1966,839540049.65373
sgp,1967,937181497.45198
sgp,1968,1044557689.79485
sgp,1969,1130831046.64837
sgp,1970,1289559649.81053
sgp,1971,1491016594.79943
sgp,1972,1675418756.351
sgp,1973,2275377777.77778
sgp,1974,3157605599.41402
sgp,1975,3384710082.48184
sgp,1976,3683886475.77278
sgp,1977,3799214829.20512
sgp,1978,4209354759.36706
sgp,1979,5027220756.37643
sgp,1980,6007449645.91189
sgp,1981,6793246777.50794
sgp,1982,7357646613.33838
sgp,1983,7774813084.11215
sgp,1984,8598248935.16327
sgp,1985,8572968918.47546
sgp,1986,8657879187.30967
sgp,1987,9859235785.79958
sgp,1988,11788129154.7958
sgp,1989,13961290001.9877
sgp,1990,16113110803.4661
sgp,1991,19660376266.2808
sgp,1992,22587538367.0964
sgp,1993,26436935264.2654
sgp,1994,31663807777.9233
sgp,1995,35887258360.3782
sgp,1996,38924397163.1206
sgp,1997,39829539331.8966
sgp,1998,33821880975.1434
sgp,1999,36152979351.0324
sgp,2000,40212180974.478
sgp,2001,41525646034.4924
sgp,2002,42736233664.6934
sgp,2003,44463207438.8704
sgp,2004,48313099041.5335
sgp,2005,50928622927.181
sgp,2006,56637233306.0608
sgp,2007,66525048105.63329
sgp,2008,77349777369.42542
sgp,2009,75919216225.507
sgp,2010,87141547488.08221
sgp,2011,102286134520.592
sgp,2012,110085380491.31799
sgp,2013,114828897946.136
sgp,2014,118334859127.14101
sgp,2015,114448428862.38
sgp,2016,116313644589.215
sgp,2017,120848866681.14999
sgp,2018,129842081850.534
sgp,2019,133444876117.871
sgp,2020,112231427121.838
sle,1964,292116281.25066
sle,1965,286999885.20005
sle,1966,297359881.05605
sle,1967,302813974.45758
sle,1968,275760110.30404
sle,1969,292320116.92805
sle,1970,322320128.92805
sle,1971,322183094.35379
sle,1972,358649420.19176
sle,1973,367003045.29229
sle,1974,425618467.70338
sle,1975,527199559.30276
sle,1976,480033068.54534
sle,1977,550196249.45486
sle,1978,686984260.3912
sle,1979,832379348.51509
sle,1980,998571156.41074
sle,1981,1010697955.31015
sle,1982,1142776409.80099
sle,1983,873746240.71117
sle,1984,893284726.78739
sle,1985,785669434.62898
sle,1986,387658451.40442
sle,1987,502605870.23687
sle,1988,770960195.60805
sle,1989,729072250.17973
sle,1990,510004138.11328
sle,1991,601325504.27603
sle,1992,574229074.88987
sle,1993,664933920.70485
sle,1994,700102266.91665
sle,1995,813989671.61017
sle,1996,873930704.89845
sle,1997,810232297.50382
sle,1998,625076745.97084
sle,1999,631049772.75247
sle,2000,672950623.77515
sle,2001,1034306573.01815
sle,2002,1184999047.16532
sle,2003,1302283317.00669
sle,2004,1314721060.23026
sle,2005,1471731864.8423
sle,2006,1630849115.8338
sle,2007,1932622418.34327
sle,2008,2304188874.19874
sle,2009,2305030650.1558
sle,2010,1964559049.71924
sle,2011,2826997408.74225
sle,2012,3413534754.05001
sle,2013,5300793047.43537
sle,2014,5056833148.04287
sle,2015,4349026102.08826
sle,2016,3752170256.96318
sle,2017,3460615699.06485
sle,2018,3990842262.63305
sle,2019,4019440255.4672
sle,2020,4111449221.69091
slv,1965,689720000
slv,1966,742000000
slv,1967,772160000
slv,1968,815880000
slv,1969,829520000
slv,1970,858120000
slv,1971,904080000
slv,1972,937640000
slv,1973,1071200100
slv,1974,1248000000
slv,1975,1353840000
slv,1976,1621240000
slv,1977,1902160100
slv,1978,2208080100
slv,1979,2387200000
slv,1980,2566839900
slv,1981,2641000000
slv,1982,2606949700
slv,1983,2718688200
slv,1984,2884884700
slv,1985,3086912300
slv,1986,2902126400
slv,1987,3206130100
slv,1988,3391746400
slv,1989,3625923200
slv,1990,4284142505.36042
slv,1991,4604729400
slv,1992,5101060300
slv,1993,5782446500
slv,1994,6579652700
slv,1995,7631606700
slv,1996,8313008100
slv,1997,8744363600
slv,1998,8926617600
slv,1999,9296460900
slv,2000,9934781900
slv,2001,10360492200
slv,2002,10614180400
slv,2003,11145162900
slv,2004,11811369800
slv,2005,12726000000
slv,2006,13946530000
slv,2007,15539000000
slv,2008,16602150000
slv,2009,15491620000
slv,2010,16097790000
slv,2011,17802520000
slv,2012,18614400000
slv,2013,19280830000
slv,2014,19576630000
slv,2015,19939740000
slv,2016,20228380000
slv,2017,20841390000
slv,2018,21671130000
slv,2019,22462400000
slv,2020,19976340000
smr,2015,573178748.49279
smr,2016,565970202.65663
smr,2017,570278591.84046
smr,2018,600418995.19605
smr,2019,577456672.20738
som,1960,155847919.74083
som,1961,170197927.44083
som,1962,197917898.43284
som,1963,199121942.75122
som,1964,219785880.72565
som,1965,204734771.59137
som,1966,223536663.26002
som,1967,237200581.27651
som,1968,242646544.12073
som,1969,261028571.42857
som,1970,268314148.57143
som,1971,281443766.23741
som,1972,295024568.70245
som,1973,401002777.0437
som,1974,332232082.60524
som,1975,508816531.21525
som,1976,540698799.68229
som,1977,515652229.56522
som,1978,467541427.62431
som,1979,522244031.49606
som,1980,587227691.6021
som,1981,656689901.33164
som,1982,770693956.73576
som,1983,783850906.04589
som,1984,830200623.54221
som,2013,6313495666.99483
som,2014,6916956317.99631
som,2015,7281761394.25501
som,2016,7562873479.87153
som,2017,7968494338.11715
som,2018,8496677298.50994
som,2019,9266674591.87348
som,2020,10009285324.5221
srb,1995,11953644067.7966
srb,1996,16024134078.2123
srb,1997,18320247619.3698
srb,1998,14810623280.2967
srb,1999,15226943360.6311
srb,2000,5254414169.67066
srb,2001,9897799703.19979
srb,2002,12617777177.3478
srb,2003,15916141938.7553
srb,2004,19650040937.6959
srb,2005,20725400142.09949
srb,2006,24653620926.402
srb,2007,32508390429.9999
srb,2008,39275115525.7656
srb,2009,33942498290.9296
srb,2010,31565795990.93769
srb,2011,37206893448.2787
srb,2012,32714897588.24549
srb,2013,35299326318.2122
srb,2014,34590915929.2486
srb,2015,28531966319.7055
srb,2016,28790066131.72969
srb,2017,31309193950.5693
srb,2018,35160373186.5503
srb,2019,35145605303.9632
srb,2020,35521063207.5554
ssd,2008,5344704633.48157
ssd,2009,5684862455.62386
ssd,2010,6053112889.93015
ssd,2011,5806643593.17498
ssd,2012,7667521355.9322
ssd,2013,17008613288.1356
ssd,2014,8585773932.20339
ssd,2015,879336496.30986
sur,2006,1046032729.52582
sur,2007,1081238615.66485
sur,2008,1418214936.24772
sur,2009,1423315118.39709
sur,2010,1569170248.41553
svk,1990,7042406043.67699
svk,1991,7483988132.03115
svk,1992,7934616379.86803
svk,1993,9353512532.20895
svk,1994,10853544904.4964
svk,1995,13767526797.3856
svk,1996,15037825095.057
svk,1997,14558342585.2498
svk,1998,15945858597.1585
svk,1999,16578704718.9182
svk,2000,15959650783.9765
svk,2001,17205124726.6965
svk,2002,19755725282.7393
svk,2003,25423178211.1262
svk,2004,32152251494.1843
svk,2005,34528227625.0397
svk,2006,38855464871.6188
svk,2007,46934802523.36089
svk,2008,56318853781.4234
svk,2009,53346522245.93751
svk,2010,51627956859.6001
svk,2011,55227865265.934
svk,2012,52936574631.518
svk,2013,54796466244.3656
svk,2014,55790484760.8104
svk,2015,47826861266.0886
svk,2016,49411072405.9542
svk,2017,53500774179.0824
svk,2018,59558136391.2423
svk,2019,59551033153.6627
svk,2020,61273377538.4811
svn,1990,9511567796.61017
svn,1991,7140956521.73913
svn,1992,7095315448.11321
svn,1993,7618349206.34921
svn,1994,8380132093.02326
svn,1995,12587707238.1723
svn,1996,12564736189.8017
svn,1997,11895403661.4646
svn,1998,12591796018.4651
svn,1999,13038988793.6717
svn,2000,11425980413.2587
svn,2001,11594429417.5716
svn,2002,12898081795.5112
svn,2003,16293716302.2099
svn,2004,18523424265.0722
svn,2005,19287467976.6198
svn,2006,20176029356.417
svn,2007,24431875181.7785
svn,2008,28480414859.5
svn,2009,27804294373.2144
svn,2010,27074065492.8834
svn,2011,29160684445.6518
svn,2012,26775983924.3637
svn,2013,27159226327.9636
svn,2014,27490568420.7458
svn,2015,23283088067.3016
svn,2016,24173588453.33
svn,2017,25528997265.4836
svn,2018,28189006243.5765
svn,2019,28378971006.3764
svn,2020,26912909010.2164
swe,1960,8833664055.38387
swe,1961,9514398648.02059
swe,1962,10219648328.2857
swe,1963,10991186771.3217
swe,1964,11839212248.3242
swe,1965,13014562993.9444
swe,1966,14137549541.6178
swe,1967,15241512408.1996
swe,1968,16147001218.7465
swe,1969,17432963979.7443
swe,1970,19204667323.9001
swe,1971,20880960221.6196
swe,1972,24736794683.3529
swe,1973,29763310512.2158
swe,1974,33391117268.0993
swe,1975,40702906892.7316
swe,1976,44871368718.29009
swe,1977,47810371965.3695
swe,1978,52557220316.47669
swe,1979,61241662195.89
swe,1980,69222799319.0845
swe,1981,64490872141.249
swe,1982,57801425046.9551
swe,1983,51368423002.17809
swe,1984,52018364563.94009
swe,1985,54820889945.2574
swe,1986,72840988685.49609
swe,1987,90513469812.63008
swe,1988,102207150574.48801
swe,1989,104812040050.257
swe,1990,124708698722.714
swe,1991,135165776105.82899
swe,1992,141418734331.53601
swe,1993,108295089549.554
swe,1994,114142690513.21899
swe,1995,128371581175.61301
swe,1996,140144944825.52899
swe,1997,128600767528.062
swe,1998,128176958200.73199
swe,1999,130198126452.36301
swe,2000,124895985680.295
swe,2001,114043527509.657
swe,2002,125775230818.211
swe,2003,156923438408.172
swe,2004,178444937337.561
swe,2005,182557439349.13199
swe,2006,191811010815.646
swe,2007,220638722850.20999
swe,2008,233806800078.89401
swe,2009,207639865165.01599
swe,2010,232517569313.272
swe,2011,266822736225.677
swe,2012,259036442596.26001
swe,2013,276064142127.32001
swe,2014,272433402300.17401
swe,2015,232566925536.73001
swe,2016,236463322883.40201
swe,2017,247343949237.68097
swe,2018,253828052514.89301
swe,2019,239916814236.17001
swe,2020,237490294109.60297
swz,1960,19039619.20762
swz,1961,23659526.80946
swz,1962,23099538.00924
swz,1963,25759484.8103
swz,1964,30099398.01204
swz,1965,36119277.61445
swz,1966,52498950.021
swz,1967,56978860.42279
swz,1968,49279014.41971
swz,1969,63418731.62537
swz,1970,61598768.02464
swz,1971,74524608.50112
swz,1972,74411343.82724
swz,1973,87463976.94524
swz,1974,74466519.49963
swz,1975,139012846.51792
swz,1976,138224471.02116
swz,1977,168813247.4701
swz,1978,176287948.48206
swz,1979,296032311.713
swz,1980,368387262.45506
swz,1981,450603919.78122
swz,1982,419372812.67268
swz,1983,431114801.18481
swz,1984,389214058.15766
swz,1985,321132274.42007
swz,1986,318808533.91685
swz,1987,385450638.50688
swz,1988,431166703.32087
swz,1989,428008350.17348
swz,1990,896772658.75623
swz,1991,934838880.23757
swz,1992,1100403716.69004
swz,1993,1132243871.83646
swz,1994,1057223386.27915
swz,1995,1397859198.80897
swz,1996,1394985602.30735
swz,1997,1319487109.375
swz,1998,1227465947.9406
swz,1999,1236385956.29757
swz,2000,1250086558.69045
swz,2001,1097633446.00481
swz,2002,1010435094.44344
