geo,time,ne_con_govt_kd
eth,2017,7165139796.27281
eth,2018,7426171954.61596
eth,2019,8324324044.56049
eth,2020,9883192417.5586
fin,1970,18608816772.3359
fin,1971,19681783417.8566
fin,1972,21207339233.1824
fin,1973,22393531669.1914
fin,1974,23401527458.8629
fin,1975,25015393843.2051
fin,1976,26580939831.6476
fin,1977,27714732192.8582
fin,1978,28583505195.5012
fin,1979,29647094238.0703
fin,1980,31023089934.7656
fin,1981,32428842767.1875
fin,1982,33269853538.2812
fin,1983,34322781271.4844
fin,1984,35463360523.0469
fin,1985,36996707337.8906
fin,1986,38514520972.2656
fin,1987,40182118846.875
fin,1988,41151833113.2812
fin,1989,42478810530.4687
fin,1990,44407143934.375
fin,1991,45183802957.81249
fin,1992,43735888635.5469
fin,1993,42069400273.82809
fin,1994,42153723253.5156
fin,1995,43429663077.7344
fin,1996,44329478032.0312
fin,1997,45797363586.32809
fin,1998,46726025875.7812
fin,1999,47519327592.57809
fin,2000,48127340656.6406
fin,2001,49274576985.5469
fin,2002,50471741394.5312
fin,2003,51103054229.2969
fin,2004,51841989814.4531
fin,2005,52870508264.06249
fin,2006,53480740353.9062
fin,2007,54155324191.4062
fin,2008,55116162354.68751
fin,2009,55902806994.1406
fin,2010,55759679831.25
fin,2011,55688671006.25
fin,2012,56001553641.4062
fin,2013,56656166246.875
fin,2014,56471987107.0312
fin,2015,57189841947.2656
fin,2016,57679137132.0312
fin,2017,57800074037.1094
fin,2018,58931777185.5468
fin,2019,60118955978.5156
fin,2020,60268740218.75
fji,2015,943649885.58352
fra,1960,108471759973.00101
fra,1961,115230391031.63
fra,1962,123318134432.151
fra,1963,130124431717.879
fra,1964,138111300092.556
fra,1965,144669289391.923
fra,1966,151477803706.31
fra,1967,159643143442.716
fra,1968,166644539805.10901
fra,1969,176763087225.867
fra,1970,186153338291.52896
fra,1971,197881453177.983
fra,1972,207081040333.81
fra,1973,220539550414.97
fra,1974,231306580826.28201
fra,1975,244217484163.19696
fra,1976,254119870069.332
fra,1977,262091219798.15897
fra,1978,278941793711.74701
fra,1979,288355323800.22101
fra,1980,297418562916.91803
fra,1981,306019550116.04602
fra,1982,319389379050.88501
fra,1983,327703259818.33093
fra,1984,334723500702.41498
fra,1985,344441873895.63898
fra,1986,353549453585.49799
fra,1987,363429669205.052
fra,1988,376131063222.83002
fra,1989,381332226656.37299
fra,1990,393581344386.98199
fra,1991,407387929742.67603
fra,1992,420690139414.396
fra,1993,435504366625.15002
fra,1994,437021927290.586
fra,1995,437025252500.71893
fra,1996,447206986014.89093
fra,1997,451765210028.08698
fra,1998,448693508057.21198
fra,1999,455724834084.58496
fra,2000,463938948562.41998
fra,2001,468738828921.24597
fra,2002,477172430567.64203
fra,2003,486390861690.40302
fra,2004,497001590582.76099
fra,2005,503276907840.61694
fra,2006,510036647302.62402
fra,2007,519308287335.08002
fra,2008,525211143334.58002
fra,2009,537860435736.52698
fra,2010,544748763304.50598
fra,2011,550480907431.62805
fra,2012,559282535613.35803
fra,2013,567525471907.552
fra,2014,574932585512.92896
fra,2015,580719046953.125
fra,2016,588893254471.30896
fra,2017,596890099696.84998
fra,2018,601661159348.82898
fra,2019,607724749371.28101
fra,2020,588375576837.28796
fro,2015,720834138.43844
gab,1960,106878377.53356
gab,1961,130258019.61728
gab,1962,135267950.4296
gab,1963,146957763.85257
gab,1964,163657508.08787
gab,1965,165327489.97598
gab,1966,182990675.41159
gab,1967,224675822.0107
gab,1968,237393313.09402
gab,1969,255056513.57453
gab,1970,271306647.72434
gab,1971,298154711.26655
gab,1972,396362055.69595
gab,1973,335079375.52469
gab,1974,402237584.24983
gab,1975,619262402.0347
gab,1976,694901137.4026
gab,1977,778318999.44766
gab,1978,560587653.7053
gab,1979,550688943.92718
gab,1980,728126244.44462
gab,1981,864672795.21196
gab,1982,906771597.70254
gab,1983,1098229629.69419
gab,1984,1199632832.18479
gab,1985,1173275321.07367
gab,1986,1110310155.74871
gab,1987,893592842.14698
gab,1988,881878392.7214
gab,1989,795118251.91634
gab,1990,772055429.69411
gab,1991,796242106.91064
gab,1992,841244316.65322
gab,1993,824239686.81667
gab,1994,831000303.37757
gab,1995,833971110.18066
gab,1996,983251939.03918
gab,1997,998983970.09775
gab,1998,1250727930.33015
gab,1999,1039354910.31923
gab,2000,973362194.08493
gab,2001,1135265962.50502
gab,2002,1166779214.45916
gab,2003,1179902985.19584
gab,2004,1186582529.29653
gab,2005,1216732560.17397
gab,2006,1350229958.27447
gab,2007,1437434645.4032
gab,2008,1507510698.68546
gab,2009,1602980556.66415
gab,2010,1733883206.48732
gab,2011,1911070892.26813
gab,2012,2022224747.99589
gab,2013,2261824439.68754
gab,2014,2298164682.22062
gab,2015,2131058490.21594
gab,2016,2068235535.72177
gab,2017,2040609843.0501
gab,2018,1602529779.82839
gab,2019,1700936325.8924
gab,2020,1794819517.28866
gbr,1970,260224160860.55399
gbr,1971,268324345142.104
gbr,1972,280565104963.836
gbr,1973,290953003465.71002
gbr,1974,296770874221.17902
gbr,1975,313684297896.60199
gbr,1976,319332007825.078
gbr,1977,314861916602.729
gbr,1978,320528534308.27802
gbr,1979,325711680642.95099
gbr,1980,330789488231.54797
gbr,1981,331526827370.74402
gbr,1982,333928006586.84003
gbr,1983,339795841784.89301
gbr,1984,343978603851.28101
gbr,1985,342849430976.68298
gbr,1986,347813927875.05701
gbr,1987,347518605386.06
gbr,1988,348060993976.96399
gbr,1989,351396393991.58801
gbr,1990,359099857176.80701
gbr,1991,369911912607.32294
gbr,1992,372645652366.58496
gbr,1993,370097838572.61798
gbr,1994,373995977177.388
gbr,1995,378877315606.638
gbr,1996,381449645649.69098
gbr,1997,380141317920.65698
gbr,1998,394001008793.18494
gbr,1999,407240137744.388
gbr,2000,419885873245.47601
gbr,2001,437290202458.16498
gbr,2002,454412847653.57098
gbr,2003,472124597827.03003
gbr,2004,491041724900.02399
gbr,2005,509823015728.08002
gbr,2006,519524656338.854
gbr,2007,525707397080.72998
gbr,2008,535803681010.13501
gbr,2009,542891526162.73499
gbr,2010,543207527123.18402
gbr,2011,549656223410.70697
gbr,2012,556027705812.21802
gbr,2013,555309913061.18201
gbr,2014,566179753628.43396
gbr,2015,573462061968.23291
gbr,2016,576471929217.20703
gbr,2017,579649092709.94897
gbr,2018,581816769434.745
gbr,2019,606271766856.974
gbr,2020,573652233627.81396
geo,2010,1811256667.31124
geo,2011,1751721662.7485
geo,2012,1809493972.87563
geo,2013,1878371257.9471
geo,2014,2047986530.01369
geo,2015,2137046666.37289
geo,2016,2369457927.70809
geo,2017,2394972929.66355
geo,2018,2433620005.1643
geo,2019,2572861716.5352
geo,2020,2755973778.21879
gha,2006,2408127118.49844
gha,2007,2412371385.23072
gha,2008,2719476729.32411
gha,2009,2428946350.22701
gha,2010,2852133843.55031
gha,2011,5134556963.76686
gha,2012,4592459777.37307
gha,2013,3852615458.02985
gha,2014,4147296708.23947
gha,2015,3794666989.71625
gha,2016,4027068403.9165
gha,2017,3591234506.33121
gha,2018,3657000945.86401
gha,2019,3853859963.77691
gha,2020,4243217842.33832
gin,2006,177668029.73336
gin,2007,232942597.37776
gin,2008,249287989.90959
gin,2009,418784561.43727
gin,2010,642774028.47261
gin,2011,900639560.34547
gin,2012,1030757618.39727
gin,2013,1457333100.01354
gin,2014,1462685064.84111
gin,2015,1715036050.88477
gin,2016,1740415413.1628
gin,2017,1773149433.24475
gin,2018,1927095293.15844
gin,2019,2019664918.86684
gin,2020,1959720769.39777
gmb,2004,74036707.86815
gmb,2005,77417744.1498
gmb,2006,82183141.74361
gmb,2007,81970163.0802
gmb,2008,103081673.09079
gmb,2009,108512629.00777
gmb,2010,118549248.521
gmb,2011,110056724.31749
gmb,2012,108672363.00532
gmb,2013,122133538.32783
gmb,2014,113931160.28196
gmb,2015,114754991.0366
gmb,2016,119326559.41108
gmb,2017,112061271.51082
gmb,2018,116220369.43233
gmb,2019,133205503.0308
gmb,2020,133865666.08077
gnb,2000,72263335.21345
gnb,2001,36382987.52586
gnb,2002,35757011.0142
gnb,2003,49641248.94514
gnb,2004,57284547.75502
gnb,2005,87291175.94717
gnb,2006,66748262.86099
gnb,2007,66056102.39078
gnb,2008,58083559.80049
gnb,2009,59358138.4111
gnb,2010,66762553.9347
gnb,2011,74805632.82737
gnb,2012,79156335.1871
gnb,2013,63711747.15838
gnb,2014,120264174.55762
gnb,2015,118721275.13715
gnb,2016,116621078.07503
gnb,2017,122379180.51255
gnb,2018,128612860.13022
gnb,2019,149945008.07301
gnb,2020,163472640.41534
gnq,2005,761109245.30041
gnq,2006,944113377.04711
gnq,2007,1125823326.97368
gnq,2008,1389628592.0236
gnq,2009,1595046805.31547
gnq,2010,1797226359.90456
gnq,2011,2204582583.98577
gnq,2012,2336707042.44928
gnq,2013,2931229827.68608
gnq,2014,2895919416.79891
gnq,2015,2872263870.61438
gnq,2016,2720161024.26907
gnq,2017,2730891735.24614
gnq,2018,2774399626.08888
gnq,2019,2723019244.33952
gnq,2020,2634195343.90113
grc,1960,8510900521.876
grc,1961,8885259823.93502
grc,1962,9478111616.24971
grc,1963,9873649411.31627
grc,1964,10795213481.1003
grc,1965,11762917310.1488
grc,1966,12499846119.3397
grc,1967,13558373786.0044
grc,1968,13740613719.218
grc,1969,14794573965.1171
grc,1970,15450985534.7867
grc,1971,16214493501.9316
grc,1972,17133231198.5781
grc,1973,18265050845.86909
grc,1974,20508491458.2773
grc,1975,22956195612.8754
grc,1976,24134461688.7937
grc,1977,25709356432.8527
grc,1978,26610000193.2789
grc,1979,28165658202.8402
grc,1980,28222946791.4347
grc,1981,30147084017.5886
grc,1982,29530068365.9316
grc,1983,30592533471.9426
grc,1984,31412824089.8039
grc,1985,32618063533.6062
grc,1986,32261138784.2566
grc,1987,32332958663.1797
grc,1988,30554693534.8078
grc,1989,32204646825.9175
grc,1990,32397874043.3843
grc,1991,31911906287.77769
grc,1992,30954548666.4343
grc,1993,31759367127.0359
grc,1994,31410014803.1648
grc,1995,33169670071.8222
grc,1996,34917114041.6054
grc,1997,33811278076.7
grc,1998,34687844297.8867
grc,1999,35926291462.5054
grc,2000,37231617845.14529
grc,2001,39005473769.2898
grc,2002,40066941423.2121
grc,2003,41264497490.2468
grc,2004,42947920347.2152
grc,2005,44707181738.79649
grc,2006,47748012623.0035
grc,2007,50323854421.3398
grc,2008,49150296008.6164
grc,2009,50144884444.5176
grc,2010,48054902779.0375
grc,2011,44712481881.875
grc,2012,42536864682.9578
grc,2013,39834253270.2773
grc,2014,39339372797.6203
grc,2015,40407720540.97729
grc,2016,40363647360.423
grc,2017,39930539017.95149
grc,2018,38552174511.2347
grc,2019,39189073743.4047
grc,2020,40217791905.3343
grl,2003,922097817.58398
grl,2004,931658980.32317
grl,2005,919928478.13896
grl,2006,963540235.57449
grl,2007,967830706.92131
grl,2008,1025502997.79682
grl,2009,1085907049.45494
grl,2010,1059055447.87986
grl,2011,1058476957.36119
grl,2012,1068809440.79193
grl,2013,1112871135.29754
grl,2014,1110766072.57681
grl,2015,1104579437.86323
grl,2016,1124119562.04952
grl,2017,1142759812.09566
grl,2018,1173885815.83649
grl,2019,1224439459.4961
gtm,1960,608708836.23925
gtm,1961,636238325.73875
gtm,1962,564355630.65904
gtm,1963,558237948.93027
gtm,1964,611002908.17758
gtm,1965,650767813.32124
gtm,1966,695120966.71482
gtm,1967,738709429.4623
gtm,1968,743297677.71221
gtm,1969,861827650.31047
gtm,1970,960475196.43021
gtm,1971,889357191.9966
gtm,1972,983416489.86642
gtm,1973,984181180.51253
gtm,1974,1030828484.12439
gtm,1975,1135593685.87958
gtm,1976,1261770747.59213
gtm,1977,1346653522.8688
gtm,1978,1431536272.05217
gtm,1979,1521007295.57874
gtm,1980,1703008157.403
gtm,1981,1778714410.08652
gtm,1982,1756537833.38972
gtm,1983,1758067240.77525
gtm,1984,1804714544.38713
gtm,1985,1766479046.62898
gtm,1986,1857479503.63442
gtm,1987,1987480122.95079
gtm,1988,2087657076.45606
gtm,1989,2167186860.65007
gtm,1990,2176363383.24322
gtm,1991,2148833836.91936
gtm,1992,2393540881.80236
gtm,1993,2595392854.9688
gtm,1994,2672315762.38807
gtm,1995,2707669799.11936
gtm,1996,2707340220.44806
gtm,1997,2874404787.62921
gtm,1998,3153271409.49939
gtm,1999,3393842930.60811
gtm,2000,3660425265.47227
gtm,2001,3856981822.87731
gtm,2002,3853543333.73228
gtm,2003,3797546035.53514
gtm,2004,3545310035.01608
gtm,2005,3604192682.15272
gtm,2006,3810061190.28286
gtm,2007,4125376391.6838
gtm,2008,4593175087.71216
gtm,2009,5251547005.98496
gtm,2010,5660780713.63178
gtm,2011,5894795116.88419
gtm,2012,6238990424.15175
gtm,2013,6591169971.76059
gtm,2014,6830849055.75492
gtm,2015,6895271855.56775
gtm,2016,6684070152.55355
gtm,2017,6821683902.30371
gtm,2018,7280520041.38602
gtm,2019,7460555510.79333
gtm,2020,7580290648.34799
hkg,1961,1676054637.95267
hkg,1962,1750753139.00746
hkg,1963,1933511727.30241
hkg,1964,2124133315.70839
hkg,1965,2295434389.55584
hkg,1966,2553003807.4786
hkg,1967,2816414311.19813
hkg,1968,2973561984.84572
hkg,1969,3243375217.22708
hkg,1970,3408161233.83968
hkg,1971,3512514478.17036
hkg,1972,3740541481.39024
hkg,1973,4128636701.15611
hkg,1974,4505948377.91256
hkg,1975,4808898539.33327
hkg,1976,5104884329.22706
hkg,1977,5551727392.67962
hkg,1978,6074504571.49014
hkg,1979,6688267894.44258
hkg,1980,7203406730.2881
hkg,1981,8724110951.7614
hkg,1982,9223523787.38486
hkg,1983,9813024138.56612
hkg,1984,10221226172.9016
hkg,1985,10522154420.0081
hkg,1986,11187476557.9743
hkg,1987,11564563577.5847
hkg,1988,12027581955.5514
hkg,1989,12657071278.7259
hkg,1990,13324527659.5793
hkg,1991,14405016203.408
hkg,1992,16349985445.1579
hkg,1993,16778518951.209
hkg,1994,17445301360.6244
hkg,1995,18016492154.4043
hkg,1996,18749773079.0444
hkg,1997,19287826943.7849
hkg,1998,19503385475.4002
hkg,1999,20181513070.69
hkg,2000,20675421806.2358
hkg,2001,21984723653.2954
hkg,2002,22615560919.346
hkg,2003,23153165469.79449
hkg,2004,23474088202.8976
hkg,2005,22871108422.95449
hkg,2006,23075321768.6953
hkg,2007,23804783521.8529
hkg,2008,24287010085.8051
hkg,2009,24851124179.485
hkg,2010,25684265205.5352
hkg,2011,26314540828.7208
hkg,2012,27251248799.0906
hkg,2013,27988348895.2132
hkg,2014,28845865221.6076
hkg,2015,29833458035.553
hkg,2016,30859916535.7616
hkg,2017,31735854748.1304
hkg,2018,33081663381.4197
hkg,2019,34758616647.9565
hkg,2020,37580647387.8054
hnd,1960,349389080.5837
hnd,1961,364123704.8859
hnd,1962,367695706.9531
hnd,1963,374616543.75942
hnd,1964,427973712.26465
hnd,1965,419043748.13084
hnd,1966,453424530.35328
hnd,1967,462577861.12406
hnd,1968,470838182.585
hnd,1969,522632617.03917
hnd,1970,605012547.07997
hnd,1971,625105215.51716
hnd,1972,663058034.97895
hnd,1973,611710099.31768
hnd,1974,703243371.85332
hnd,1975,752358778.37797
hnd,1976,890774928.30163
hnd,1977,944355381.37547
hnd,1978,931006962.07475
hnd,1979,982358309.43512
hnd,1980,1096198853.4692
hnd,1981,1109564272.64519
hnd,1982,1071578344.4608
hnd,1983,1053757785.55948
hnd,1984,1091743713.74387
hnd,1985,1149777770.69224
hnd,1986,1256935605.13832
hnd,1987,1332790220.988
hnd,1988,1453313474.61007
hnd,1989,1493526972.65712
hnd,1990,1292576722.94095
hnd,1991,1160915620.00556
hnd,1992,1310514522.36136
hnd,1993,1187646458.35754
hnd,1994,1127384831.5465
hnd,1995,1096198853.4692
hnd,1996,1154232910.41757
hnd,1997,1143095061.10424
hnd,1998,1319424801.81202
hnd,1999,1448858334.88474
hnd,2000,1676621491.31625
hnd,2001,1783837946.02188
hnd,2002,1839761673.62667
hnd,2003,1908452893.7601
hnd,2004,2010862487.18313
hnd,2005,2214673405.56504
hnd,2006,2299989331.3051
hnd,2007,2593864416.45011
hnd,2008,2706415314.77422
hnd,2009,2894492555.49457
hnd,2010,2865088633.3074
hnd,2011,2837607455.63326
hnd,2012,2904153174.26739
hnd,2013,2996069741.23208
hnd,2014,2919277201.2297
hnd,2015,2980347787.62243
hnd,2016,3111481308.22193
hnd,2017,3155774776.33323
hnd,2018,3187253855.70826
hnd,2019,3240281742.49159
hnd,2020,3334402431.21512
hrv,1995,7978557381.94021
hrv,1996,7824715238.70036
hrv,1997,8072713357.63377
hrv,1998,8357489150.62791
hrv,1999,8560400271.09375
hrv,2000,8296168494.65217
hrv,2001,7980816041.36825
hrv,2002,8522313604.7888
hrv,2003,8681219050.5004
hrv,2004,8969933095.56387
hrv,2005,9230617639.73519
hrv,2006,9698859242.06686
hrv,2007,10334937922.2568
hrv,2008,10242934335.6318
hrv,2009,10468243515.275
hrv,2010,10446737452.6421
hrv,2011,10579611941.0055
hrv,2012,10488658142.4909
hrv,2013,10564834322.3681
hrv,2014,10701759367.9663
hrv,2015,10608778864.6758
hrv,2016,10715380504.161
hrv,2017,10946665651.8277
hrv,2018,11213302020.253
hrv,2019,11577585563.807
hrv,2020,12056924181.4169
hti,1988,438612078.62651
hti,1989,443799835.788
hti,1990,455779370.03826
hti,1991,513583446.60145
hti,1992,526289680.27596
hti,1993,542967982.98981
hti,1994,555736565.74817
hti,1995,551814476.60322
hti,1996,558242910.7452
hti,1997,557754255.52937
hti,1998,563889517.96251
hti,1999,565134716.24434
hti,2000,572653203.2649
hti,2001,650329458.94075
hti,2002,755579476.1988
hti,2003,767587794.50965
hti,2004,744465247.33932
hti,2005,628705658.08254
hti,2006,637443843.89915
hti,2007,683907369.38732
hti,2008,822416329.16337
hti,2009,826057696.72895
hti,2010,831191603.9549
hti,2011,887114521.78857
hti,2012,969756878.6901
hti,2013,986743784.71097
hti,2014,1058208298.00304
hti,2015,1226253172.03869
hti,2016,1321944865.57532
hti,2017,1341426719.81613
hti,2018,1397427204.78823
hti,2019,1277812013.28335
hti,2020,1419504399.95523
hun,1991,19968259822.9708
hun,1992,19756388633.61769
hun,1993,21693461029.4184
hun,1994,20090151915.7277
hun,1995,18945206877.1088
hun,1996,18416016754.2266
hun,1997,18226225018.57109
hun,1998,17771766622.2155
hun,1999,18065105206.16109
hun,2000,18823538256.3791
hun,2001,19572008269.7144
hun,2002,20646408849.6684
hun,2003,21699014615.1987
hun,2004,21886508014.6421
hun,2005,22324534381.0692
hun,2006,22727631049.0187
hun,2007,21757690207.9064
hun,2008,22422102691.23709
hun,2009,22586519649.5216
hun,2010,22543685392.8562
hun,2011,22628057959.6001
hun,2012,22319891169.1264
hun,2013,23015077013.9529
hun,2014,24205010158.1449
hun,2015,24676695336.2033
hun,2016,24859205427.2238
hun,2017,25543332766.5059
hun,2018,26002831750.6914
hun,2019,27106999722.55289
hun,2020,27206372334.0463
idn,1960,5206069271.01357
idn,1961,4848224154.81975
idn,1962,3901666105.55243
idn,1963,3924752887.23607
idn,1964,4617356337.92924
idn,1965,3347583344.99356
idn,1966,4651986510.46552
idn,1967,4132533922.44294
idn,1968,4686616682.99098
idn,1969,4859767545.66157
idn,1970,5679348295.64723
idn,1971,6117997147.75543
idn,1972,6002563239.30477
idn,1973,8195807499.81331
idn,1974,7337308110.87164
idn,1975,9563683192.87963
idn,1976,10264218694.2609
idn,1977,11954890157.5598
idn,1978,13233481914.162
idn,1979,15395755708.4599
idn,1980,17050942530.3479
idn,1981,18783966630.1696
idn,1982,20330410196.13169
idn,1983,20133527669.5936
idn,1984,20820739185.6316
idn,1985,22411520431.6834
idn,1986,23034921230.2397
idn,1987,22996036574.2782
idn,1988,24737371231.898
idn,1989,27332174235.8741
idn,1990,28209571601.293
idn,1991,30192190534.398
idn,1992,31952718259.3868
idn,1993,31979389145.2162
idn,1994,32716522732.4303
idn,1995,33154998462.9772
idn,1996,34047855416.2591
idn,1997,34068704507.3741
idn,1998,28831821204.9282
idn,1999,29032144430.8514
idn,2000,30916622846.3377
idn,2001,33255062028.77349
idn,2002,37576047271.3464
idn,2003,41346300678.4434
idn,2004,42996198715.9601
idn,2005,45849099967.6192
idn,2006,50255406244.02129
idn,2007,52212288152.95429
idn,2008,57657130066.0701
idn,2009,66694853362.6427
idn,2010,66910918448.9643
idn,2011,70603348831.4183
idn,2012,73799352235.3658
idn,2013,78777593135.06259
idn,2014,79694489451.20621
idn,2015,83928241330.18558
idn,2016,83809886537.2645
idn,2017,85590618903.8479
idn,2018,89716707521.30809
idn,2019,92645024962.8924
idn,2020,94444769151.97409
ind,1960,7628881072.29051
ind,1961,8210450800.67911
ind,1962,9906405581.18085
ind,1963,12173246502.5068
ind,1964,12717452762.5161
ind,1965,13950216379.2087
ind,1966,14189627790.4414
ind,1967,14572440248.5345
ind,1968,15336975338.2361
ind,1969,16786463093.0225
ind,1970,18379688495.6138
ind,1971,20181225968.2568
ind,1972,20374656564.3426
ind,1973,20346051027.1783
ind,1974,19585928796.6072
ind,1975,21477692651.3849
ind,1976,23085644396.4014
ind,1977,23875055947.7974
ind,1978,25641547898.2446
ind,1979,27246057730.82529
ind,1980,28510261740.7831
ind,1981,29710287188.9205
ind,1982,32568434350.5886
ind,1983,34025578118.745
ind,1984,36555418257.9258
ind,1985,40408242877.2092
ind,1986,44207416817.093
ind,1987,47829774439.92529
ind,1988,50451259827.2054
ind,1989,53147417480.6072
ind,1990,54952466940.523
ind,1991,54860379234.9598
ind,1992,56753876378.4866
ind,1993,60122641823.69569
ind,1994,60954535668.2376
ind,1995,65711517351.7614
ind,1996,68760723952.8058
ind,1997,76498001046.1057
ind,1998,85825140276.9407
ind,1999,95932236855.6539
ind,2000,97252133630.21539
ind,2001,99540768857.34659
ind,2002,99356370816.72681
ind,2003,102114363114.386
ind,2004,106174217442.961
ind,2005,115541091225.621
ind,2006,120224434009.38
ind,2007,131555183764.599
ind,2008,146505137339.36801
ind,2009,167294781138.388
ind,2010,176030724838.40399
ind,2011,187526715327.16501
ind,2012,188666926107.117
ind,2013,189744041346.819
ind,2014,204137293804.70001
ind,2015,219368252547.40799
ind,2016,232690579346.85999
ind,2017,260430021028.452
ind,2018,276737758499.776
ind,2019,298559675216.93201
ind,2020,307274546307.32294
irl,1970,8917243862.98437
irl,1971,9687316817.90312
irl,1972,10417325262.3414
irl,1973,11120278234.9418
irl,1974,11961635174.0574
irl,1975,13002275051.9969
irl,1976,13341003789.9402
irl,1977,13618334303.5422
irl,1978,14695916522.6879
irl,1979,15368170383.1176
irl,1980,16458240169.8473
irl,1981,16512873694.0945
irl,1982,17048803924.6789
irl,1983,16986364977.2461
irl,1984,16868252891.9875
irl,1985,17175241794.6687
irl,1986,17625838279.3223
irl,1987,16771422373.484
irl,1988,15936175521.857
irl,1989,15733480830.8945
irl,1990,16586265752.7836
irl,1991,17031077237.2254
irl,1992,17536941887.4996
irl,1993,17551408826.0805
irl,1994,18274337468.76369
irl,1995,18981173736.4812
irl,1996,19650999982.7062
irl,1997,20975719541.1613
irl,1998,22584283563.3992
irl,1999,23886000700.6059
irl,2000,25895300807.7055
irl,2001,28497887414.2703
irl,2002,30418369904.9625
irl,2003,31330389501.0562
irl,2004,31860937484.6082
irl,2005,33261921630.6262
irl,2006,34869135375.6762
irl,2007,37164338092.9707
irl,2008,37462665028.5148
irl,2009,36399132571.1031
irl,2010,34728561201.9469
irl,2011,36140480707.0148
irl,2012,34619113302.8512
irl,2013,34066383937.5898
irl,2014,35367646174.5113
irl,2015,36395836208.3051
irl,2016,38038428990.8984
irl,2017,39680337204.0383
irl,2018,41776202616.3773
irl,2019,44634084810.5363
irl,2020,48824523052.6968
irn,1960,4021149344.63591
irn,1961,3906717092.36966
irn,1962,4034881214.90786
irn,1963,4373600681.61595
irn,1964,5318811085.33515
irn,1965,6973501453.10507
irn,1966,7856918440.60048
irn,1967,8905117871.3593
irn,1968,10507169403.0868
irn,1969,12367837824.9359
irn,1970,14377268174.7312
irn,1971,18581509122.9931
irn,1972,23319004366.8157
irn,1973,24850107902.1382
irn,1974,40197761576.0872
irn,1975,48883169523.0953
irn,1976,54227155703.929
irn,1977,52801329840.6916
irn,1978,53712210568.7309
irn,1979,49830668571.8598
irn,1980,45049689072.176
irn,1981,44580516837.8844
irn,1982,43715409010.7516
irn,1983,44173138019.8166
irn,1984,41442784480.7439
irn,1985,43440771605.3126
irn,1986,34503612703.3188
irn,1987,32105112695.8182
irn,1988,31951773477.7814
irn,1989,31021619374.8396
irn,1990,32652482993.8307
irn,1991,35326699349.7026
irn,1992,35191078431.5495
irn,1993,40563729619.3171
irn,1994,40720748006.23849
irn,1995,39248340900.29009
irn,1996,39103724924.5395
irn,1997,38062053663.185
irn,1998,39626486327.1517
irn,1999,37310078061.0588
irn,2000,41530433318.6508
irn,2001,42630038561.24609
irn,2002,43861195834.2687
irn,2003,45516655272.6245
irn,2004,49380497835.2575
irn,2005,51253320692.8797
irn,2006,53882074028.1324
irn,2007,50311650693.4698
irn,2008,50416096566.6698
irn,2009,49884276689.19289
irn,2010,48293775131.4889
irn,2011,46542399723.4932
irn,2012,44365056240.8661
irn,2013,44731157363.4472
irn,2014,46614234645.30569
irn,2015,48870622211.5434
irn,2016,50698384895.4112
irn,2017,52665655288.2828
irn,2018,51121636840.3646
irn,2019,48068553293.0824
irn,2020,46960661543.9818
irq,2007,26043154187.7473
irq,2008,28965040676.3138
irq,2009,28114803570.8202
irq,2010,30589310691.5453
irq,2011,40393561051.011
irq,2012,37559949392.2763
irq,2013,41549338288.6732
irq,2014,42044122307.9456
irq,2015,31130219706.7453
irq,2016,30992042563.85889
irq,2017,30873095619.28609
irq,2018,36337045536.0222
irq,2019,45476077311.4385
isl,1970,736841750.16407
isl,1971,792889683.68248
isl,1972,907950384.17357
isl,1973,985081612.3442
isl,1974,1068568489.45932
isl,1975,1168310862.2922
isl,1976,1226965810.419
isl,1977,1253467601.117
isl,1978,1342611530.28238
isl,1979,1416198583.3655
isl,1980,1446068471.01716
isl,1981,1554329408.14894
isl,1982,1646620093.41082
isl,1983,1723755339.20721
isl,1984,1733804649.23884
isl,1985,1846356910.98053
isl,1986,1980257168.268
isl,1987,2109757458.28092
isl,1988,2208023414.29381
isl,1989,2274566136.73535
isl,1990,2373538254.90756
isl,1991,2448407574.94137
isl,1992,2432855072.76488
isl,1993,2492502374.45211
isl,1994,2593336684.90106
isl,1995,2636372733.90052
isl,1996,2661754463.60219
isl,1997,2728816558.92734
isl,1998,2863590149.50749
isl,1999,3008422161.79126
isl,2000,3173084143.84281
isl,2001,3342974701.94852
isl,2002,3516976147.78538
isl,2003,3585314620.07027
isl,2004,3670157210.88306
isl,2005,3850739012.23068
isl,2006,4048446936.37668
isl,2007,4208460980.26017
isl,2008,4435257159.17782
isl,2009,4300564732.21826
isl,2010,4153193269.66255
isl,2011,4148257601.2669
isl,2012,4081422251.64261
isl,2013,4117770780.64972
isl,2014,4107293168.97178
isl,2015,4103819029.43956
isl,2016,4139531735.0597
isl,2017,4260502196.26077
isl,2018,4462076797.13568
isl,2019,4637524626.14494
isl,2020,4844222374.50997
isr,1970,24781860126.0666
isr,1971,25421582693.7095
isr,1972,25231306204.7082
isr,1973,35479986449.9807
isr,1974,36523226190.9867
isr,1975,40230335234.3382
isr,1976,37033117362.0342
isr,1977,32828368509.0691
isr,1978,35375771021.8258
isr,1979,32990293126.3668
isr,1980,35517866643.7975
isr,1981,37819012392.2645
isr,1982,35362411560.3962
isr,1983,33738639337.9358
isr,1984,35708449809.1849
isr,1985,37009709103.3832
isr,1986,33410006260.452
isr,1987,39478846104.3695
isr,1988,38474207967.0683
isr,1989,34946324771.665
isr,1990,37603660992.2388
