geo,time,sp_pop_65up_to
mrt,2017,134075
mrt,2018,138313
mrt,2019,142842
mrt,2020,147760
mus,1960,16326
mus,1961,16929
mus,1962,17423
mus,1963,17849
mus,1964,18248
mus,1965,18645
mus,1966,19159
mus,1967,19713
mus,1968,20282
mus,1969,20822
mus,1970,21301
mus,1971,22078
mus,1972,22771
mus,1973,23419
mus,1974,24085
mus,1975,24746
mus,1976,26455
mus,1977,28329
mus,1978,30326
mus,1979,32637
mus,1980,35095
mus,1981,36599
mus,1982,37940
mus,1983,39157
mus,1984,40496
mus,1985,41864
mus,1986,43475
mus,1987,45186
mus,1988,46886
mus,1989,48491
mus,1990,49863
mus,1991,51745
mus,1992,53498
mus,1993,55054
mus,1994,56787
mus,1995,58383
mus,1996,61151
mus,1997,64263
mus,1998,67263
mus,1999,70267
mus,2000,72888
mus,2001,74790
mus,2002,76459
mus,2003,78028
mus,2004,79475
mus,2005,80923
mus,2006,83177
mus,2007,85609
mus,2008,88308
mus,2009,91473
mus,2010,95372
mus,2011,100344
mus,2012,106026
mus,2013,112156
mus,2014,118706
mus,2015,125680
mus,2016,131945
mus,2017,138496
mus,2018,145183
mus,2019,151869
mus,2020,158472
mwi,1960,116532
mwi,1961,118657
mwi,1962,120754
mwi,1963,122886
mwi,1964,125109
mwi,1965,127467
mwi,1966,130599
mwi,1967,133910
mwi,1968,137104
mwi,1969,139808
mwi,1970,141840
mwi,1971,144000
mwi,1972,145677
mwi,1973,147259
mwi,1974,149232
mwi,1975,151888
mwi,1976,155887
mwi,1977,160386
mwi,1978,165394
mwi,1979,170935
mwi,1980,177030
mwi,1981,184032
mwi,1982,191334
mwi,1983,199196
mwi,1984,207957
mwi,1985,217847
mwi,1986,231349
mwi,1987,246793
mwi,1988,262985
mwi,1989,278377
mwi,1990,291877
mwi,1991,303686
mwi,1992,312578
mwi,1993,319736
mwi,1994,326843
mwi,1995,335151
mwi,1996,337712
mwi,1997,340913
mwi,1998,344158
mwi,1999,346724
mwi,2000,348119
mwi,2001,352842
mwi,2002,356452
mwi,2003,359106
mwi,2004,360945
mwi,2005,362035
mwi,2006,368041
mwi,2007,373227
mwi,2008,377781
mwi,2009,382050
mwi,2010,386159
mwi,2011,397497
mwi,2012,409482
mwi,2013,421395
mwi,2014,432182
mwi,2015,441411
mwi,2016,455506
mwi,2017,468086
mwi,2018,479967
mwi,2019,492176
mwi,2020,505326
mys,1960,278703
mys,1961,283848
mys,1962,289691
mys,1963,295631
mys,1964,300790
mys,1965,304772
mys,1966,314861
mys,1967,324307
mys,1968,333863
mys,1969,344674
mys,1970,357410
mys,1971,373386
mys,1972,389869
mys,1973,406013
mys,1974,420862
mys,1975,434005
mys,1976,446848
mys,1977,458783
mys,1978,470437
mys,1979,482493
mys,1980,495395
mys,1981,511907
mys,1982,528321
mys,1983,544605
mys,1984,560776
mys,1985,577030
mys,1986,594629
mys,1987,611775
mys,1988,628587
mys,1989,645628
mys,1990,663617
mys,1991,686253
mys,1992,709771
mys,1993,733576
mys,1994,756876
mys,1995,779647
mys,1996,804328
mys,1997,827378
mys,1998,850693
mys,1999,877048
mys,2000,908066
mys,2001,955460
mys,2002,1003243
mys,2003,1047599
mys,2004,1089330
mys,2005,1134333
mys,2006,1194642
mys,2007,1252810
mys,2008,1304113
mys,2009,1348989
mys,2010,1392960
mys,2011,1465345
mys,2012,1544042
mys,2013,1628411
mys,2014,1716914
mys,2015,1808864
mys,2016,1903401
mys,2017,2001259
mys,2018,2103473
mys,2019,2211172
mys,2020,2325071
nam,1960,24940
nam,1961,25442
nam,1962,25931
nam,1963,26403
nam,1964,26881
nam,1965,27359
nam,1966,28089
nam,1967,28812
nam,1968,29512
nam,1969,30163
nam,1970,30745
nam,1971,31580
nam,1972,32319
nam,1973,32975
nam,1974,33557
nam,1975,34076
nam,1976,34938
nam,1977,35732
nam,1978,36466
nam,1979,37140
nam,1980,37772
nam,1981,38716
nam,1982,39597
nam,1983,40484
nam,1984,41437
nam,1985,42492
nam,1986,43759
nam,1987,45103
nam,1988,46502
nam,1989,47905
nam,1990,49289
nam,1991,50923
nam,1992,52449
nam,1993,53833
nam,1994,55032
nam,1995,56038
nam,1996,56970
nam,1997,57605
nam,1998,57977
nam,1999,58125
nam,2000,58082
nam,2001,60835
nam,2002,63677
nam,2003,66653
nam,2004,69760
nam,2005,72969
nam,2006,75789
nam,2007,78630
nam,2008,81516
nam,2009,84424
nam,2010,87333
nam,2011,87429
nam,2012,87344
nam,2013,87133
nam,2014,86865
nam,2015,86608
nam,2016,87353
nam,2017,88150
nam,2018,89021
nam,2019,90004
nam,2020,91113
ncl,1960,2883
ncl,1961,2958
ncl,1962,3024
ncl,1963,3088
ncl,1964,3149
ncl,1965,3203
ncl,1966,3314
ncl,1967,3410
ncl,1968,3508
ncl,1969,3679
ncl,1970,3995
ncl,1971,4401
ncl,1972,4747
ncl,1973,5007
ncl,1974,5235
ncl,1975,5400
ncl,1976,5549
ncl,1977,5701
ncl,1978,5826
ncl,1979,5908
ncl,1980,6005
ncl,1981,6245
ncl,1982,6478
ncl,1983,6691
ncl,1984,6903
ncl,1985,7114
ncl,1986,7347
ncl,1987,7599
ncl,1988,7861
ncl,1989,8127
ncl,1990,8431
ncl,1991,8608
ncl,1992,8783
ncl,1993,8965
ncl,1994,9155
ncl,1995,9286
ncl,1996,9808
ncl,1997,10306
ncl,1998,10793
ncl,1999,11293
ncl,2000,11827
ncl,2001,12215
ncl,2002,12655
ncl,2003,13124
ncl,2004,13621
ncl,2005,14160
ncl,2006,14802
ncl,2007,15462
ncl,2008,16153
ncl,2009,16897
ncl,2010,17760
ncl,2011,18695
ncl,2012,19733
ncl,2013,20830
ncl,2014,21913
ncl,2015,22671
ncl,2016,23405
ncl,2017,24115
ncl,2018,24830
ncl,2019,25575
ncl,2020,26375
ner,1960,38311
ner,1961,41621
ner,1962,44906
ner,1963,48164
ner,1964,51404
ner,1965,54636
ner,1966,58164
ner,1967,61605
ner,1968,64995
ner,1969,68398
ner,1970,71864
ner,1971,75973
ner,1972,80066
ner,1973,84119
ner,1974,88099
ner,1975,92003
ner,1976,96795
ner,1977,101519
ner,1978,106198
ner,1979,110820
ner,1980,115364
ner,1981,121021
ner,1982,126716
ner,1983,132501
ner,1984,138483
ner,1985,144776
ner,1986,151836
ner,1987,159334
ner,1988,167262
ner,1989,175581
ner,1990,184279
ner,1991,192732
ner,1992,201508
ner,1993,210589
ner,1994,219908
ner,1995,229431
ner,1996,238316
ner,1997,247417
ner,1998,256785
ner,1999,266458
ner,2000,276503
ner,2001,286557
ner,2002,296964
ner,2003,307958
ner,2004,319859
ner,2005,332875
ner,2006,347322
ner,2007,362572
ner,2008,378521
ner,2009,395050
ner,2010,412137
ner,2011,431673
ner,2012,451728
ner,2013,472342
ner,2014,493486
ner,2015,515135
ner,2016,537242
ner,2017,559666
ner,2018,582393
ner,2019,605312
ner,2020,628427
nga,1960,1274720
nga,1961,1317244
nga,1962,1356599
nga,1963,1391073
nga,1964,1418488
nga,1965,1438156
nga,1966,1478488
nga,1967,1511951
nga,1968,1539858
nga,1969,1563752
nga,1970,1584676
nga,1971,1630639
nga,1972,1672324
nga,1973,1710695
nga,1974,1746911
nga,1975,1781880
nga,1976,1838452
nga,1977,1893661
nga,1978,1946894
nga,1979,1997261
nga,1980,2044478
nga,1981,2120335
nga,1982,2191327
nga,1983,2258289
nga,1984,2322628
nga,1985,2385766
nga,1986,2465008
nga,1987,2540608
nga,1988,2612443
nga,1989,2679987
nga,1990,2743310
nga,1991,2827646
nga,1992,2904867
nga,1993,2975872
nga,1994,3041448
nga,1995,3102471
nga,1996,3184999
nga,1997,3259024
nga,1998,3325960
nga,1999,3387293
nga,2000,3444337
nga,2001,3532725
nga,2002,3611722
nga,2003,3682707
nga,2004,3747639
nga,2005,3808243
nga,2006,3928548
nga,2007,4042581
nga,2008,4149672
nga,2009,4248854
nga,2010,4340382
nga,2011,4483154
nga,2012,4615744
nga,2013,4738445
nga,2014,4851221
nga,2015,4955102
nga,2016,5106477
nga,2017,5247365
nga,2018,5381416
nga,2019,5512599
nga,2020,5644234
nic,1960,44774
nic,1961,46152
nic,1962,47415
nic,1963,48602
nic,1964,49793
nic,1965,51009
nic,1966,52788
nic,1967,54565
nic,1968,56372
nic,1969,58207
nic,1970,60049
nic,1971,62434
nic,1972,64827
nic,1973,67255
nic,1974,69752
nic,1975,72339
nic,1976,75362
nic,1977,78500
nic,1978,81723
nic,1979,84984
nic,1980,88258
nic,1981,92081
nic,1982,95846
nic,1983,99658
nic,1984,103647
nic,1985,107894
nic,1986,112652
nic,1987,117615
nic,1988,122768
nic,1989,128042
nic,1990,133414
nic,1991,139159
nic,1992,144867
nic,1993,150549
nic,1994,156241
nic,1995,161927
nic,1996,168016
nic,1997,174083
nic,1998,180153
nic,1999,186198
nic,2000,192225
nic,2001,199040
nic,2002,205689
nic,2003,212340
nic,2004,219227
nic,2005,226490
nic,2006,233916
nic,2007,241837
nic,2008,249827
nic,2009,257204
nic,2010,263671
nic,2011,269234
nic,2012,273962
nic,2013,278970
nic,2014,285866
nic,2015,295622
nic,2016,307876
nic,2017,322581
nic,2018,339277
nic,2019,357253
nic,2020,376109
nld,1960,1023435
nld,1961,1049346
nld,1962,1078021
nld,1963,1107307
nld,1964,1137014
nld,1965,1167494
nld,1966,1197757
nld,1967,1226023
nld,1968,1253235
nld,1969,1282602
nld,1970,1314238
nld,1971,1345917
nld,1972,1375251
nld,1973,1402227
nld,1974,1428741
nld,1975,1457021
nld,1976,1491444
nld,1977,1522258
nld,1978,1552246
nld,1979,1581407
nld,1980,1609883
nld,1981,1640313
nld,1982,1662874
nld,1983,1682519
nld,1984,1704516
nld,1985,1731827
nld,1986,1763031
nld,1987,1799061
nld,1988,1836536
nld,1989,1870932
nld,1990,1903049
nld,1991,1935238
nld,1992,1962697
nld,1993,1986442
nld,1994,2008273
nld,1995,2029539
nld,1996,2053651
nld,1997,2079316
nld,1998,2107268
nld,1999,2135313
nld,2000,2163016
nld,2001,2198013
nld,2002,2228766
nld,2003,2255466
nld,2004,2280831
nld,2005,2306595
nld,2006,2342207
nld,2007,2381195
nld,2008,2429625
nld,2009,2491007
nld,2010,2564997
nld,2011,2652355
nld,2012,2746810
nld,2013,2844150
nld,2014,2941518
nld,2015,3035666
nld,2016,3128752
nld,2017,3219336
nld,2018,3307816
nld,2019,3400518
nld,2020,3494373
nld_curacao,1960,6080
nld_curacao,1961,6065
nld_curacao,1962,6087
nld_curacao,1963,6097
nld_curacao,1964,6073
nld_curacao,1965,6006
nld_curacao,1966,6227
nld_curacao,1967,6443
nld_curacao,1968,6716
nld_curacao,1969,7038
nld_curacao,1970,7411
nld_curacao,1971,7735
nld_curacao,1972,7956
nld_curacao,1973,8090
nld_curacao,1974,8293
nld_curacao,1975,8405
nld_curacao,1976,8567
nld_curacao,1977,8700
nld_curacao,1978,8745
nld_curacao,1979,8829
nld_curacao,1980,8953
nld_curacao,1981,9151
nld_curacao,1982,9387
nld_curacao,1983,9580
nld_curacao,1984,9760
nld_curacao,1985,9938
nld_curacao,1986,10246
nld_curacao,1987,10474
nld_curacao,1988,10629
nld_curacao,1989,10759
nld_curacao,1990,10928
nld_curacao,1991,11148
nld_curacao,1992,11416
nld_curacao,1993,11773
nld_curacao,1994,12140
nld_curacao,1995,12535
nld_curacao,1996,13090
nld_curacao,1997,13615
nld_curacao,1998,13849
nld_curacao,1999,13838
nld_curacao,2000,13748
nld_curacao,2001,13681
nld_curacao,2002,14116
nld_curacao,2003,14858
nld_curacao,2004,15612
nld_curacao,2005,16567
nld_curacao,2006,17178
nld_curacao,2007,17768
nld_curacao,2008,18302
nld_curacao,2009,18772
nld_curacao,2010,19396
nld_curacao,2011,20225
nld_curacao,2012,20996
nld_curacao,2013,21926
nld_curacao,2014,23011
nld_curacao,2015,24201
nld_curacao,2016,25162
nld_curacao,2017,25972
nld_curacao,2018,26585
nld_curacao,2019,27031
nld_curacao,2020,27374
nor,1960,395262
nor,1961,404659
nor,1962,414881
nor,1963,425412
nor,1964,435813
nor,1965,445913
nor,1966,457118
nor,1967,467751
nor,1968,477953
nor,1969,488089
nor,1970,498122
nor,1971,507836
nor,1972,518073
nor,1973,528206
nor,1974,538121
nor,1975,547938
nor,1976,559459
nor,1977,570598
nor,1978,581389
nor,1979,591764
nor,1980,601779
nor,1981,613248
nor,1982,623650
nor,1983,633141
nor,1984,642269
nor,1985,651705
nor,1986,661491
nor,1987,671836
nor,1988,681833
nor,1989,689174
nor,1990,693733
nor,1991,697689
nor,1992,700198
nor,1993,700959
nor,1994,700114
nor,1995,697882
nor,1996,696165
nor,1997,693654
nor,1998,690779
nor,1999,688121
nor,2000,685161
nor,2001,683699
nor,2002,682308
nor,2003,681688
nor,2004,682214
nor,2005,684943
nor,2006,688334
nor,2007,693841
nor,2008,702122
nor,2009,713189
nor,2010,727879
nor,2011,748430
nor,2012,773060
nor,2013,799099
nor,2014,824015
nor,2015,845900
nor,2016,868628
nor,2017,888376
nor,2018,905640
nor,2019,923724
nor,2020,942838
npl,1960,256812
npl,1961,267041
npl,1962,275723
npl,1963,283331
npl,1964,290656
npl,1965,298056
npl,1966,310031
npl,1967,321970
npl,1968,333629
npl,1969,344636
npl,1970,354831
npl,1971,369805
npl,1972,384189
npl,1973,397803
npl,1974,410460
npl,1975,422104
npl,1976,438475
npl,1977,453834
npl,1978,468178
npl,1979,481535
npl,1980,493972
npl,1981,511271
npl,1982,527709
npl,1983,543367
npl,1984,558346
npl,1985,572766
npl,1986,592792
npl,1987,611901
npl,1988,630401
npl,1989,648750
npl,1990,667275
npl,1991,691349
npl,1992,715749
npl,1993,739767
npl,1994,762273
npl,1995,782573
npl,1996,809590
npl,1997,834112
npl,1998,856850
npl,1999,879026
npl,2000,901521
npl,2001,937263
npl,2002,975413
npl,2003,1016558
npl,2004,1060794
npl,2005,1108158
npl,2006,1152930
npl,2007,1201253
npl,2008,1252753
npl,2009,1304501
npl,2010,1353906
npl,2011,1390025
npl,2012,1416282
npl,2013,1438206
npl,2014,1463371
npl,2015,1496783
npl,2016,1526862
npl,2017,1565305
npl,2018,1609230
npl,2019,1654318
npl,2020,1698136
nzl,1960,204820
nzl,1961,205684
nzl,1962,208202
nzl,1963,210035
nzl,1964,212339
nzl,1965,213844
nzl,1966,219582
nzl,1967,225231
nzl,1968,228901
nzl,1969,232878
nzl,1970,238345
nzl,1971,243323
nzl,1972,248866
nzl,1973,254898
nzl,1974,261588
nzl,1975,268591
nzl,1976,277344
nzl,1977,285195
nzl,1978,292414
nzl,1979,297826
nzl,1980,303906
nzl,1981,309529
nzl,1982,316078
nzl,1983,323437
nzl,1984,329575
nzl,1985,335572
nzl,1986,340536
nzl,1987,348770
nzl,1988,355183
nzl,1989,362183
nzl,1990,370371
nzl,1991,392097
nzl,1992,399533
nzl,1993,407370
nzl,1994,415831
nzl,1995,424555
nzl,1996,433804
nzl,1997,441364
nzl,1998,446877
nzl,1999,450997
nzl,2000,455843
nzl,2001,459626
nzl,2002,469036
nzl,2003,480250
nzl,2004,489940
nzl,2005,498677
nzl,2006,511377
nzl,2007,522922
nzl,2008,534928
nzl,2009,549729
nzl,2010,567886
nzl,2011,582587
nzl,2012,599185
nzl,2013,619291
nzl,2014,645832
nzl,2015,675146
nzl,2016,707108
nzl,2017,737898
nzl,2018,767063
nzl,2019,796387
nzl,2020,832214
omn,1960,16481
omn,1961,17049
omn,1962,17640
omn,1963,18244
omn,1964,18837
omn,1965,19420
omn,1966,20148
omn,1967,20863
omn,1968,21572
omn,1969,22288
omn,1970,23026
omn,1971,23754
omn,1972,24503
omn,1973,25283
omn,1974,26113
omn,1975,26994
omn,1976,27880
omn,1977,28768
omn,1978,29665
omn,1979,30570
omn,1980,31478
omn,1981,32534
omn,1982,33599
omn,1983,34613
omn,1984,35493
omn,1985,36230
omn,1986,37290
omn,1987,38209
omn,1988,39117
omn,1989,40156
omn,1990,41431
omn,1991,42449
omn,1992,43554
omn,1993,44578
omn,1994,45318
omn,1995,45659
omn,1996,47749
omn,1997,49550
omn,1998,51203
omn,1999,52981
omn,2000,55170
omn,2001,56849
omn,2002,58733
omn,2003,60771
omn,2004,62863
omn,2005,64978
omn,2006,67578
omn,2007,70571
omn,2008,73949
omn,2009,77677
omn,2010,81772
omn,2011,83935
omn,2012,86596
omn,2013,89684
omn,2014,93253
omn,2015,97273
omn,2016,103311
omn,2017,109403
omn,2018,115559
omn,2019,121817
omn,2020,128228
pak,1960,1943146
pak,1961,1953548
pak,1962,1965736
pak,1963,1979272
pak,1964,1993494
pak,1965,2008465
pak,1966,2047711
pak,1967,2087634
pak,1968,2128330
pak,1969,2169928
pak,1970,2212554
pak,1971,2271782
pak,1972,2331653
pak,1973,2394108
pak,1974,2460941
pak,1975,2533185
pak,1976,2617083
pak,1977,2704799
pak,1978,2797101
pak,1979,2894428
pak,1980,2996954
pak,1981,3104513
pak,1982,3215784
pak,1983,3330779
pak,1984,3448803
pak,1985,3569430
pak,1986,3696350
pak,1987,3821739
pak,1988,3946772
pak,1989,4072684
pak,1990,4200442
pak,1991,4335738
pak,1992,4469892
pak,1993,4605467
pak,1994,4745138
pak,1995,4891158
pak,1996,5042981
pak,1997,5199408
pak,1998,5359862
pak,1999,5522939
pak,2000,5688084
pak,2001,5865160
pak,2002,6036757
pak,2003,6208186
pak,2004,6386117
pak,2005,6574659
pak,2006,6781601
pak,2007,6992164
pak,2008,7202830
pak,2009,7407568
pak,2010,7603504
pak,2011,7817836
pak,2012,8023642
pak,2013,8221773
pak,2014,8411713
pak,2015,8595259
pak,2016,8787702
pak,2017,8968733
pak,2018,9152927
pak,2019,9360836
pak,2020,9605834
pan,1960,40977
pan,1961,42412
pan,1962,43862
pan,1963,45329
pan,1964,46827
pan,1965,48368
pan,1966,50102
pan,1967,51869
pan,1968,53674
pan,1969,55522
pan,1970,57417
pan,1971,59518
pan,1972,61632
pan,1973,63797
pan,1974,66035
pan,1975,68371
pan,1976,70980
pan,1977,73673
pan,1978,76454
pan,1979,79314
pan,1980,82253
pan,1981,85431
pan,1982,88655
pan,1983,91942
pan,1984,95309
pan,1985,98777
pan,1986,102315
pan,1987,105905
pan,1988,109596
pan,1989,113431
pan,1990,117468
pan,1991,121525
pan,1992,125756
pan,1993,130189
pan,1994,134825
pan,1995,139700
pan,1996,144773
pan,1997,149983
pan,1998,155408
pan,1999,161144
pan,2000,167264
pan,2001,173599
pan,2002,180289
pan,2003,187347
pan,2004,194741
pan,2005,202498
pan,2006,210600
pan,2007,218944
pan,2008,227595
pan,2009,236673
pan,2010,246263
pan,2011,255877
pan,2012,265897
pan,2013,276470
pan,2014,287756
pan,2015,299910
pan,2016,311983
pan,2017,324842
pan,2018,338524
pan,2019,353042
pan,2020,368429
per,1960,347073
per,1961,359902
per,1962,372458
per,1963,384569
per,1964,396036
per,1965,406785
per,1966,419108
per,1967,430697
per,1968,441982
per,1969,453469
per,1970,465476
per,1971,481564
per,1972,497822
per,1973,514178
per,1974,530578
per,1975,547017
per,1976,565601
per,1977,584277
per,1978,602809
per,1979,620740
per,1980,637894
per,1981,658875
per,1982,678762
per,1983,698274
per,1984,718381
per,1985,739676
per,1986,767093
per,1987,795415
per,1988,824508
per,1989,854149
per,1990,884335
per,1991,917448
per,1992,951263
per,1993,986239
per,1994,1023123
per,1995,1062444
per,1996,1105103
per,1997,1149688
per,1998,1195497
per,1999,1241402
per,2000,1286688
per,2001,1338557
per,2002,1388270
per,2003,1436192
per,2004,1482885
per,2005,1529026
per,2006,1581967
per,2007,1635317
per,2008,1689724
per,2009,1745831
per,2010,1804260
per,2011,1872433
per,2012,1946993
per,2013,2030068
per,2014,2124331
per,2015,2232165
per,2016,2337308
per,2017,2456052
per,2018,2587417
per,2019,2728759
per,2020,2876880
phl,1960,812231
phl,1961,836908
phl,1962,859747
phl,1963,881326
phl,1964,902503
phl,1965,923724
phl,1966,950794
phl,1967,976873
phl,1968,1003477
phl,1969,1032371
phl,1970,1064692
phl,1971,1107950
phl,1972,1152997
phl,1973,1198848
phl,1974,1244292
phl,1975,1288702
phl,1976,1339943
phl,1977,1389201
phl,1978,1436081
phl,1979,1479934
phl,1980,1520627
phl,1981,1564331
phl,1982,1604160
phl,1983,1641717
phl,1984,1679093
phl,1985,1717544
phl,1986,1767149
phl,1987,1816613
phl,1988,1864178
phl,1989,1907261
phl,1990,1945003
phl,1991,1989643
phl,1992,2028942
phl,1993,2066774
phl,1994,2108331
phl,1995,2156793
phl,1996,2230674
phl,1997,2308464
phl,1998,2388728
phl,1999,2469268
phl,2000,2549072
phl,2001,2643766
phl,2002,2736712
phl,2003,2828422
phl,2004,2920213
phl,2005,3014303
phl,2006,3177337
phl,2007,3344521
phl,2008,3514771
phl,2009,3692700
phl,2010,3887446
phl,2011,4032010
phl,2012,4185710
phl,2013,4347506
phl,2014,4518017
phl,2015,4699395
phl,2016,4937464
phl,2017,5192489
phl,2018,5463291
phl,2019,5746394
phl,2020,6039724
png,1960,60358
png,1961,61205
png,1962,62081
png,1963,62846
png,1964,63378
png,1965,63602
png,1966,65483
png,1967,67164
png,1968,68620
png,1969,69826
png,1970,70755
png,1971,73200
png,1972,75392
png,1973,77340
png,1974,79059
png,1975,80568
png,1976,83602
png,1977,86473
png,1978,89194
png,1979,91784
png,1980,94263
png,1981,97945
png,1982,101544
png,1983,105055
png,1984,108467
png,1985,111793
png,1986,116112
png,1987,120276
png,1988,124280
png,1989,128085
png,1990,131705
png,1991,136794
png,1992,141560
png,1993,146063
png,1994,150382
png,1995,154564
png,1996,160142
png,1997,165507
png,1998,170619
png,1999,175452
png,2000,180026
png,2001,185868
png,2002,191446
png,2003,196778
png,2004,201876
png,2005,206810
png,2006,213986
png,2007,221156
png,2008,228304
png,2009,235424
png,2010,242546
png,2011,246723
png,2012,250438
png,2013,254136
png,2014,258355
png,2015,263466
png,2016,274081
png,2017,285140
png,2018,296511
png,2019,307991
png,2020,319550
pol,1960,1687722
pol,1961,1758895
pol,1962,1842052
pol,1963,1938431
pol,1964,2042401
pol,1965,2142181
pol,1966,2248336
pol,1967,2355991
pol,1968,2464182
pol,1969,2574258
pol,1970,2681136
pol,1971,2787981
pol,1972,2910355
pol,1973,3035110
pol,1974,3156263
pol,1975,3270043
pol,1976,3376856
pol,1977,3477825
pol,1978,3558297
pol,1979,3610206
pol,1980,3631295
pol,1981,3615818
pol,1982,3564955
pol,1983,3500952
pol,1984,3453661
pol,1985,3438868
pol,1986,3479686
pol,1987,3546953
pol,1988,3628997
pol,1989,3712765
pol,1990,3792153
pol,1991,3895118
pol,1992,3987138
pol,1993,4070421
pol,1994,4149471
pol,1995,4224800
pol,1996,4320618
pol,1997,4413042
pol,1998,4500003
pol,1999,4578088
pol,2000,4600170
pol,2001,4703691
pol,2002,4800764
pol,2003,4885492
pol,2004,4950192
pol,2005,4990947
pol,2006,5026909
pol,2007,5036390
pol,2008,5042191
pol,2009,5072813
pol,2010,5125363
pol,2011,5244399
pol,2012,5400068
pol,2013,5582478
pol,2014,5777373
pol,2015,5975826
pol,2016,6203438
pol,2017,6429630
pol,2018,6652347
pol,2019,6878166
pol,2020,7102078
pri,1960,127489
pri,1961,131637
pri,1962,136038
pri,1963,140589
pri,1964,145121
pri,1965,149575
pri,1966,153931
pri,1967,158926
pri,1968,164945
pri,1969,172363
pri,1970,181333
pri,1971,184167
pri,1972,187189
pri,1973,190027
pri,1974,192226
pri,1975,193583
pri,1976,204272
pri,1977,215537
pri,1978,227876
pri,1979,241606
pri,1980,256731
pri,1981,264108
pri,1982,271843
pri,1983,280375
pri,1984,289573
pri,1985,299061
pri,1986,308026
pri,1987,317235
pri,1988,327377
pri,1989,338394
pri,1990,349640
pri,1991,356805
pri,1992,363452
pri,1993,370778
pri,1994,378962
pri,1995,388221
pri,1996,396851
pri,1997,405826
pri,1998,414568
pri,1999,423984
pri,2000,433216
pri,2001,441008
pri,2002,447934
pri,2003,454161
pri,2004,460177
pri,2005,465801
pri,2006,471372
pri,2007,475506
pri,2008,479131
pri,2009,483029
pri,2010,487998
pri,2011,501010
pri,2012,515545
pri,2013,531502
pri,2014,544864
pri,2015,557009
pri,2016,574886
pri,2017,590083
pri,2018,596354
pri,2019,629065
pri,2020,683458
prk,1960,366540
prk,1961,371477
prk,1962,380392
prk,1963,390779
prk,1964,398606
prk,1965,402290
prk,1966,421190
prk,1967,433071
prk,1968,440421
prk,1969,447800
prk,1970,457057
prk,1971,468498
prk,1972,483342
prk,1973,499827
prk,1974,515128
prk,1975,528350
prk,1976,549454
prk,1977,569104
prk,1978,587321
prk,1979,604698
prk,1980,621622
prk,1981,646951
prk,1982,668870
prk,1983,689200
prk,1984,710436
prk,1985,733923
prk,1986,758059
prk,1987,786706
prk,1988,818184
prk,1989,849744
prk,1990,880553
prk,1991,925089
prk,1992,969335
prk,1993,1014220
prk,1994,1061931
prk,1995,1113886
prk,1996,1155755
prk,1997,1197716
prk,1998,1242300
prk,1999,1292883
prk,2000,1351610
prk,2001,1431226
prk,2002,1515498
prk,2003,1601652
prk,2004,1687138
prk,2005,1770795
prk,2006,1855943
prk,2007,1936634
prk,2008,2012511
prk,2009,2083516
prk,2010,2149803
prk,2011,2232029
prk,2012,2312018
prk,2013,2381507
prk,2014,2428482
prk,2015,2447889
prk,2016,2446930
prk,2017,2418815
prk,2018,2384933
prk,2019,2376196
prk,2020,2409982
