geo,time,sl_emp_1524_sp_fe_zs
prt,2011,24.495
prt,2012,21.207
prt,2013,20.421
prt,2014,21.884
prt,2015,21.539
prt,2016,22.288
prt,2017,24.114
prt,2018,25.111
prt,2019,25.515
prt,2020,21.164
pry,1991,41.501
pry,1992,42.521
pry,1993,41.925
pry,1994,42.586
pry,1995,42.776
pry,1996,37.969
pry,1997,39.979
pry,1998,41.761
pry,1999,41.131
pry,2000,38.382
pry,2001,39.738
pry,2002,35.842
pry,2003,34.572
pry,2004,38.026
pry,2005,38.243
pry,2006,37.756
pry,2007,35.375
pry,2008,38.552
pry,2009,41.43
pry,2010,37.359
pry,2011,38.686
pry,2012,40.961
pry,2013,41.508
pry,2014,36.18
pry,2015,35.675
pry,2016,38.344
pry,2017,38.086
pry,2018,38.09
pry,2019,37.884
pry,2020,33.665
pse,1991,5.442
pse,1992,5.415
pse,1993,5.402
pse,1994,5.398
pse,1995,5.375
pse,1996,5.398
pse,1997,5.341
pse,1998,5.265
pse,1999,5.228
pse,2000,5.31
pse,2001,3.795
pse,2002,3.553
pse,2003,4.176
pse,2004,3.942
pse,2005,3.747
pse,2006,4.348
pse,2007,4.694
pse,2008,4.787
pse,2009,5.151
pse,2010,4.363
pse,2011,4.664
pse,2012,3.726
pse,2013,3.216
pse,2014,4.008
pse,2015,4.657
pse,2016,4.281
pse,2017,3.758
pse,2018,3.119
pse,2019,3.434
pse,2020,2.7
pyf,1991,23.592
pyf,1992,23.165
pyf,1993,22.957
pyf,1994,22.772
pyf,1995,22.614
pyf,1996,22.475
pyf,1997,21.96
pyf,1998,21.625
pyf,1999,20.974
pyf,2000,20.513
pyf,2001,20.057
pyf,2002,19.801
pyf,2003,19.777
pyf,2004,19.537
pyf,2005,19.258
pyf,2006,18.994
pyf,2007,18.753
pyf,2008,19.326
pyf,2009,19.73
pyf,2010,20.469
pyf,2011,21.092
pyf,2012,21.861
pyf,2013,21.792
pyf,2014,21.647
pyf,2015,21.452
pyf,2016,21.344
pyf,2017,21.122
pyf,2018,20.92
pyf,2019,20.805
pyf,2020,17.734
qat,1991,33.718
qat,1992,33.283
qat,1993,33.219
qat,1994,32.958
qat,1995,32.747
qat,1996,32.645
qat,1997,31.671
qat,1998,31.355
qat,1999,31.286
qat,2000,31.065
qat,2001,31.349
qat,2002,31.237
qat,2003,31.09
qat,2004,30.262
qat,2005,29.883
qat,2006,30.225
qat,2007,31.72
qat,2008,31.565
qat,2009,29.898
qat,2010,28.482
qat,2011,27.442
qat,2012,29.724
qat,2013,32.176
qat,2014,35.26
qat,2015,37.728
qat,2016,38.132
qat,2017,38.21
qat,2018,38.251
qat,2019,38.297
qat,2020,37.416
rou,1991,38.441
rou,1992,39.061
rou,1993,37.541
rou,1994,36.317
rou,1995,35.618
rou,1996,32.999
rou,1997,34.012
rou,1998,33.006
rou,1999,31.677
rou,2000,30.978
rou,2001,29.861
rou,2002,25.66
rou,2003,23.15
rou,2004,25.675
rou,2005,21.52
rou,2006,20.557
rou,2007,20.154
rou,2008,20.038
rou,2009,20.425
rou,2010,20.092
rou,2011,19.823
rou,2012,19.631
rou,2013,18.631
rou,2014,18.025
rou,2015,19.267
rou,2016,16.976
rou,2017,20.239
rou,2018,20.116
rou,2019,19.121
rou,2020,19.637
rus,1991,42.206
rus,1992,44.47
rus,1993,41.815
rus,1994,38.481
rus,1995,36.981
rus,1996,34.504
rus,1997,30.331
rus,1998,27.003
rus,1999,30.067
rus,2000,30.847
rus,2001,29.665
rus,2002,30.943
rus,2003,29.299
rus,2004,29.072
rus,2005,29.946
rus,2006,29.752
rus,2007,31.2
rus,2008,32.191
rus,2009,31.52
rus,2010,30.638
rus,2011,31.11
rus,2012,29.626
rus,2013,29.939
rus,2014,28.8
rus,2015,27.47
rus,2016,26.855
rus,2017,25.883
rus,2018,25.012
rus,2019,24.894
rus,2020,23.426
rwa,1991,83.213
rwa,1992,82.495
rwa,1993,81.383
rwa,1994,79.893
rwa,1995,78.903
rwa,1996,78.953
rwa,1997,78.203
rwa,1998,77.459
rwa,1999,76.725
rwa,2000,76.011
rwa,2001,75.291
rwa,2002,74.571
rwa,2003,73.831
rwa,2004,73.082
rwa,2005,72.29
rwa,2006,71.425
rwa,2007,70.513
rwa,2008,69.575
rwa,2009,68.606
rwa,2010,67.643
rwa,2011,66.641
rwa,2012,65.638
rwa,2013,64.631
rwa,2014,63.643
rwa,2015,63.449
rwa,2016,63.207
rwa,2017,63.026
rwa,2018,62.89
rwa,2019,62.723
rwa,2020,61.101
sau,1991,5.273
sau,1992,5.326
sau,1993,5.581
sau,1994,5.854
sau,1995,6.115
sau,1996,6.255
sau,1997,6.379
sau,1998,6.5
sau,1999,6.59
sau,2000,4.941
sau,2001,4.565
sau,2002,4.102
sau,2003,4.123
sau,2004,4.201
sau,2005,4.321
sau,2006,4.484
sau,2007,3.976
sau,2008,3.516
sau,2009,2.944
sau,2010,3.439
sau,2011,3.821
sau,2012,3.585
sau,2013,3.888
sau,2014,3.516
sau,2015,3.271
sau,2016,3.934
sau,2017,3.408
sau,2018,2.955
sau,2019,5.576
sau,2020,7.471
sdn,1991,15.556
sdn,1992,16.3
sdn,1993,17.059
sdn,1994,17.837
sdn,1995,18.66
sdn,1996,19.49
sdn,1997,19.176
sdn,1998,18.821
sdn,1999,18.483
sdn,2000,18.159
sdn,2001,17.82
sdn,2002,17.477
sdn,2003,17.139
sdn,2004,16.787
sdn,2005,16.464
sdn,2006,16.145
sdn,2007,15.819
sdn,2008,15.474
sdn,2009,14.145
sdn,2010,12.745
sdn,2011,11.371
sdn,2012,11.381
sdn,2013,11.343
sdn,2014,11.253
sdn,2015,11.154
sdn,2016,11.075
sdn,2017,10.988
sdn,2018,10.833
sdn,2019,10.662
sdn,2020,9.311
sen,1991,23.932
sen,1992,23.803
sen,1993,23.65
sen,1994,23.429
sen,1995,23.219
sen,1996,23.144
sen,1997,23.023
sen,1998,22.874
sen,1999,22.69
sen,2000,22.458
sen,2001,22.33
sen,2002,22.13
sen,2003,21.483
sen,2004,20.804
sen,2005,20.132
sen,2006,19.499
sen,2007,19.329
sen,2008,19.167
sen,2009,19.005
sen,2010,18.861
sen,2011,18.726
sen,2012,19.214
sen,2013,19.664
sen,2014,20.108
sen,2015,20.519
sen,2016,20.962
sen,2017,21.296
sen,2018,20.999
sen,2019,20.686
sen,2020,18.959
sgp,1991,43.637
sgp,1992,41.713
sgp,1993,40.218
sgp,1994,39.442
sgp,1995,40.242
sgp,1996,39.057
sgp,1997,40.599
sgp,1998,40.067
sgp,1999,38.414
sgp,2000,39.067
sgp,2001,37.436
sgp,2002,31.455
sgp,2003,32.803
sgp,2004,32.478
sgp,2005,32.698
sgp,2006,33.777
sgp,2007,34.008
sgp,2008,34.545
sgp,2009,29.738
sgp,2010,33.626
sgp,2011,31.585
sgp,2012,32.973
sgp,2013,31.481
sgp,2014,34.158
sgp,2015,36.548
sgp,2016,34.06
sgp,2017,33.483
sgp,2018,35.693
sgp,2019,36.453
sgp,2020,32.075
slb,1991,71.582
slb,1992,70.802
slb,1993,70.577
slb,1994,70.03
slb,1995,69.493
slb,1996,69.415
slb,1997,69.728
slb,1998,69.753
slb,1999,69.945
slb,2000,71.507
slb,2001,72.61
slb,2002,73.132
slb,2003,72.797
slb,2004,72.466
slb,2005,72.066
slb,2006,71.538
slb,2007,70.964
slb,2008,70.422
slb,2009,71.057
slb,2010,71.072
slb,2011,70.39
slb,2012,70.557
slb,2013,70.946
slb,2014,70.954
slb,2015,70.948
slb,2016,70.883
slb,2017,70.744
slb,2018,70.581
slb,2019,70.527
slb,2020,69.14
sle,1991,43.839
sle,1992,43.902
sle,1993,44.07
sle,1994,44.146
sle,1995,44.162
sle,1996,44.32
sle,1997,44.3
sle,1998,44.281
sle,1999,44.249
sle,2000,44.364
sle,2001,44.346
sle,2002,44.499
sle,2003,44.502
sle,2004,47.837
sle,2005,46.243
sle,2006,44.645
sle,2007,43.055
sle,2008,41.468
sle,2009,39.893
sle,2010,38.336
sle,2011,36.788
sle,2012,35.265
sle,2013,33.764
sle,2014,32.275
sle,2015,31.886
sle,2016,31.635
sle,2017,31.357
sle,2018,31.065
sle,2019,30.751
sle,2020,30.003
slv,1991,25.337
slv,1992,25.289
slv,1993,26.856
slv,1994,27.161
slv,1995,25.286
slv,1996,23.493
slv,1997,23.357
slv,1998,28.288
slv,1999,27.745
slv,2000,27.52
slv,2001,25.867
slv,2002,26.5
slv,2003,28.622
slv,2004,26.896
slv,2005,26.458
slv,2006,27.536
slv,2007,25.713
slv,2008,26.04
slv,2009,25.377
slv,2010,26.21
slv,2011,26.641
slv,2012,27.583
slv,2013,27.227
slv,2014,26.476
slv,2015,25.571
slv,2016,26.387
slv,2017,25.848
slv,2018,26.523
slv,2019,26.355
slv,2020,22.39
som,1991,7.176
som,1992,7.177
som,1993,7.223
som,1994,7.171
som,1995,7.28
som,1996,7.4
som,1997,7.484
som,1998,7.602
som,1999,7.703
som,2000,7.774
som,2001,7.891
som,2002,7.959
som,2003,7.986
som,2004,7.996
som,2005,8
som,2006,8.059
som,2007,8.141
som,2008,8.183
som,2009,8.191
som,2010,8.157
som,2011,8.15
som,2012,8.096
som,2013,8.017
som,2014,7.934
som,2015,7.861
som,2016,7.782
som,2017,7.705
som,2018,7.638
som,2019,7.558
som,2020,7.276
srb,1991,28.478
srb,1992,28.974
srb,1993,29.088
srb,1994,28.382
srb,1995,27.977
srb,1996,27.727
srb,1997,26.787
srb,1998,26.281
srb,1999,26.885
srb,2000,27.327
srb,2001,26.596
srb,2002,25.52
srb,2003,24.665
srb,2004,19.496
srb,2005,16.078
srb,2006,14.225
srb,2007,15.246
srb,2008,16.487
srb,2009,14.156
srb,2010,12.013
srb,2011,9.419
srb,2012,9.95
srb,2013,10.282
srb,2014,10.894
srb,2015,11.996
srb,2016,14.452
srb,2017,15.63
srb,2018,16.121
srb,2019,16.191
srb,2020,15.194
ssd,1991,54.225
ssd,1992,54.279
ssd,1993,54.248
ssd,1994,54.229
ssd,1995,54.427
ssd,1996,54.538
ssd,1997,54.67
ssd,1998,54.722
ssd,1999,54.766
ssd,2000,54.791
ssd,2001,54.873
ssd,2002,54.858
ssd,2003,54.788
ssd,2004,54.656
ssd,2005,54.603
ssd,2006,54.615
ssd,2007,54.63
ssd,2008,54.59
ssd,2009,54.421
ssd,2010,54.171
ssd,2011,54.057
ssd,2012,53.893
ssd,2013,53.815
ssd,2014,53.56
ssd,2015,53.175
ssd,2016,52.883
ssd,2017,52.676
ssd,2018,52.459
ssd,2019,52.239
ssd,2020,47.011
stp,1991,19.604
stp,1992,19.393
stp,1993,19.179
stp,1994,18.948
stp,1995,18.667
stp,1996,18.476
stp,1997,18.22
stp,1998,17.953
stp,1999,17.682
stp,2000,17.416
stp,2001,14.455
stp,2002,14.147
stp,2003,14.082
stp,2004,14.613
stp,2005,14.17
stp,2006,14.027
stp,2007,14.119
stp,2008,14.318
stp,2009,14.45
stp,2010,14.683
stp,2011,14.928
stp,2012,15.182
stp,2013,15.159
stp,2014,15.207
stp,2015,15.098
stp,2016,14.938
stp,2017,14.828
stp,2018,14.679
stp,2019,14.524
stp,2020,12.984
sur,1991,10.385
sur,1992,9.875
sur,1993,9.757
sur,1994,12.529
sur,1995,13.412
sur,1996,11.277
sur,1997,9.264
sur,1998,7.277
sur,1999,5.446
sur,2000,6.418
sur,2001,7.43
sur,2002,8.482
sur,2003,9.639
sur,2004,10.847
sur,2005,11.523
sur,2006,12.259
sur,2007,13.003
sur,2008,13.769
sur,2009,14.559
sur,2010,16.876
sur,2011,15.602
sur,2012,17.073
sur,2013,17.817
sur,2014,18.635
sur,2015,21.871
sur,2016,17.892
sur,2017,17.776
sur,2018,17.681
sur,2019,17.23
sur,2020,14.018
svk,1991,44.84
svk,1992,41.314
svk,1993,37.77
svk,1994,30.741
svk,1995,31.06
svk,1996,33.093
svk,1997,32.659
svk,1998,31.792
svk,1999,29.059
svk,2000,27.825
svk,2001,26.825
svk,2002,24.773
svk,2003,25.445
svk,2004,24.608
svk,2005,22.987
svk,2006,22.483
svk,2007,24.036
svk,2008,21.36
svk,2009,18.592
svk,2010,17.283
svk,2011,14.97
svk,2012,15.923
svk,2013,16.179
svk,2014,16.457
svk,2015,17.986
svk,2016,18.169
svk,2017,21.099
svk,2018,20.531
svk,2019,17.828
svk,2020,16.529
svn,1991,33.538
svn,1992,32.975
svn,1993,31.425
svn,1994,32.117
svn,1995,32.829
svn,1996,33.516
svn,1997,33.968
svn,1998,33.805
svn,1999,31.023
svn,2000,27.451
svn,2001,26.399
svn,2002,27.273
svn,2003,23.56
svn,2004,29.077
svn,2005,29.861
svn,2006,30.448
svn,2007,31.572
svn,2008,33.327
svn,2009,31.121
svn,2010,30.129
svn,2011,26.973
svn,2012,23.87
svn,2013,23.097
svn,2014,23.944
svn,2015,26.986
svn,2016,25.953
svn,2017,30.502
svn,2018,31.127
svn,2019,30.005
svn,2020,24.081
swe,1991,59.806
swe,1992,52.86
swe,1993,42.934
swe,1994,41.41
swe,1995,42.346
swe,1996,41.472
swe,1997,41.4
swe,1998,43.578
swe,1999,44.387
swe,2000,48.154
swe,2001,46.882
swe,2002,44.134
swe,2003,43.921
swe,2004,39.732
swe,2005,39.844
swe,2006,40.705
swe,2007,42.663
swe,2008,42.344
swe,2009,39.035
swe,2010,39.181
swe,2011,40.893
swe,2012,41.488
swe,2013,43.085
swe,2014,44.548
swe,2015,46.175
swe,2016,46.789
swe,2017,46.631
swe,2018,46.842
swe,2019,45.298
swe,2020,40.22
swz,1991,19.349
swz,1992,19.093
swz,1993,18.844
swz,1994,18.508
swz,1995,18.089
swz,1996,16.976
swz,1997,15.803
swz,1998,15.037
swz,1999,14.336
swz,2000,13.688
swz,2001,13.182
swz,2002,12.795
swz,2003,12.414
swz,2004,12.03
swz,2005,11.658
swz,2006,11.241
swz,2007,10.822
swz,2008,11.102
swz,2009,11.432
swz,2010,11.787
swz,2011,11.97
swz,2012,12.167
swz,2013,12.337
swz,2014,12.536
swz,2015,12.825
swz,2016,12.851
swz,2017,12.626
swz,2018,12.464
swz,2019,12.31
swz,2020,10.288
syr,1991,16.679
syr,1992,17.695
syr,1993,18.849
syr,1994,17.144
syr,1995,16.512
syr,1996,15.037
syr,1997,13.776
syr,1998,12.566
syr,1999,13.373
syr,2000,12.692
syr,2001,11.164
syr,2002,11.965
syr,2003,12.713
syr,2004,10.817
syr,2005,9.083
syr,2006,7.51
syr,2007,5.937
syr,2008,6.021
syr,2009,5.319
syr,2010,5.017
syr,2011,5.687
syr,2012,5.535
syr,2013,5.406
syr,2014,5.308
syr,2015,5.189
syr,2016,5.098
syr,2017,5.015
syr,2018,4.948
syr,2019,4.88
syr,2020,4.125
tcd,1991,56.553
tcd,1992,56.896
tcd,1993,56.815
tcd,1994,55.964
tcd,1995,55.103
tcd,1996,54.238
tcd,1997,53.37
tcd,1998,52.497
tcd,1999,51.621
tcd,2000,50.743
tcd,2001,49.867
tcd,2002,48.989
tcd,2003,48.112
tcd,2004,47.238
tcd,2005,46.359
tcd,2006,45.481
tcd,2007,44.608
tcd,2008,43.736
tcd,2009,42.867
tcd,2010,41.999
tcd,2011,41.129
tcd,2012,40.264
tcd,2013,39.399
tcd,2014,38.537
tcd,2015,37.677
tcd,2016,36.821
tcd,2017,35.97
tcd,2018,35.123
tcd,2019,34.88
tcd,2020,32.21
tgo,1991,31.073
tgo,1992,30.958
tgo,1993,30.7
tgo,1994,30.685
tgo,1995,30.559
tgo,1996,30.233
tgo,1997,29.94
tgo,1998,29.517
tgo,1999,29.146
tgo,2000,28.733
tgo,2001,28.605
tgo,2002,28.472
tgo,2003,28.344
tgo,2004,28.173
tgo,2005,28.01
tgo,2006,27.97
tgo,2007,28.22
tgo,2008,28.502
tgo,2009,28.772
tgo,2010,29.024
tgo,2011,29.281
tgo,2012,29.024
tgo,2013,28.73
tgo,2014,28.404
tgo,2015,28.048
tgo,2016,27.501
tgo,2017,26.922
tgo,2018,26.664
tgo,2019,26.382
tgo,2020,25.837
tha,1991,58.395
tha,1992,59.456
tha,1993,58.018
tha,1994,57.169
tha,1995,56.284
tha,1996,55.274
tha,1997,54.274
tha,1998,47.815
tha,1999,44.76
tha,2000,45.38
tha,2001,43.766
tha,2002,43.383
tha,2003,42.017
tha,2004,42.82
tha,2005,43.28
tha,2006,38.082
tha,2007,39.925
tha,2008,38.428
tha,2009,38.953
tha,2010,37.409
tha,2011,37.81
tha,2012,37.389
tha,2013,34.193
tha,2014,33.438
tha,2015,32.957
tha,2016,32.573
tha,2017,31.547
tha,2018,32.234
tha,2019,31.37
tha,2020,31.015
tjk,1991,21.292
tjk,1992,21.18
tjk,1993,19.377
tjk,1994,18.31
tjk,1995,17.731
tjk,1996,16.476
tjk,1997,16.398
tjk,1998,15.463
tjk,1999,15.843
tjk,2000,16.1
tjk,2001,16.148
tjk,2002,16.292
tjk,2003,16.316
tjk,2004,16.75
tjk,2005,16.925
tjk,2006,16.732
tjk,2007,16.734
tjk,2008,16.381
tjk,2009,16.167
tjk,2010,16.594
tjk,2011,17.013
tjk,2012,17.438
tjk,2013,17.815
tjk,2014,18.323
tjk,2015,18.802
tjk,2016,19.285
tjk,2017,18.882
tjk,2018,18.565
tjk,2019,18.304
tjk,2020,17.741
tkm,1991,30.129
tkm,1992,31.749
tkm,1993,31.866
tkm,1994,32.38
tkm,1995,31.63
tkm,1996,30.412
tkm,1997,31.299
tkm,1998,30.438
tkm,1999,29.068
tkm,2000,29.326
tkm,2001,29.374
tkm,2002,29.828
tkm,2003,29.891
tkm,2004,30.008
tkm,2005,29.495
tkm,2006,29.047
tkm,2007,28.673
tkm,2008,27.85
tkm,2009,27.688
tkm,2010,26.93
tkm,2011,25.804
tkm,2012,24.97
tkm,2013,24.17
tkm,2014,23.411
tkm,2015,22.934
tkm,2016,22.476
tkm,2017,22.007
tkm,2018,21.599
tkm,2019,21.204
tkm,2020,20.521
tls,1991,36.812
tls,1992,35.644
tls,1993,34.487
tls,1994,33.311
tls,1995,32.19
tls,1996,30.934
tls,1997,30.398
tls,1998,30.697
tls,1999,36.197
tls,2000,35.482
tls,2001,33.864
tls,2002,34.971
tls,2003,35.836
tls,2004,36.345
tls,2005,36.471
tls,2006,37.404
tls,2007,36.68
tls,2008,35.65
tls,2009,34.74
tls,2010,33.895
tls,2011,33.162
tls,2012,32.441
tls,2013,32.146
tls,2014,31.65
tls,2015,31.3
tls,2016,30.93
tls,2017,31.508
tls,2018,31.821
tls,2019,31.797
tls,2020,30.839
ton,1991,27.72
ton,1992,27.405
ton,1993,27.215
ton,1994,26.573
ton,1995,25.773
ton,1996,24.838
ton,1997,24.049
ton,1998,23.347
ton,1999,22.671
ton,2000,21.85
ton,2001,21.133
ton,2002,20.344
ton,2003,19.397
ton,2004,20.542
ton,2005,21.956
ton,2006,23.219
ton,2007,22.695
ton,2008,22.244
ton,2009,21.664
ton,2010,21.315
ton,2011,20.96
ton,2012,20.438
ton,2013,19.998
ton,2014,19.597
ton,2015,19.168
ton,2016,18.89
ton,2017,18.481
ton,2018,18.089
ton,2019,18.169
ton,2020,17.555
tto,1991,21.677
tto,1992,22.081
tto,1993,22.909
tto,1994,24.314
tto,1995,26.123
tto,1996,27.368
tto,1997,27.954
tto,1998,27.796
tto,1999,28.008
tto,2000,30.314
tto,2001,30.491
tto,2002,30.85
tto,2003,31.91
tto,2004,34.866
tto,2005,35.621
tto,2006,40.138
tto,2007,39.186
tto,2008,38.831
tto,2009,35.605
tto,2010,33.585
tto,2011,31.255
tto,2012,33.757
tto,2013,35.28
tto,2014,34.309
tto,2015,33.534
tto,2016,32.688
tto,2017,31.796
tto,2018,31.126
tto,2019,30.504
tto,2020,27.234
tun,1991,20.131
tun,1992,19.97
tun,1993,19.808
tun,1994,19.696
tun,1995,19.593
tun,1996,19.44
tun,1997,19.274
tun,1998,18.833
tun,1999,18.411
tun,2000,18.011
tun,2001,17.631
tun,2002,16.953
tun,2003,16.153
tun,2004,15.495
tun,2005,15.298
tun,2006,14.42
tun,2007,15.002
tun,2008,14.77
tun,2009,13.297
tun,2010,13.469
tun,2011,11.193
tun,2012,13.028
tun,2013,13.296
tun,2014,12.622
tun,2015,11.216
tun,2016,12.54
tun,2017,11.739
tun,2018,11.494
tun,2019,11.537
tun,2020,10.239
tur,1991,35.422
tur,1992,32.435
tur,1993,26.062
tur,1994,30.759
tur,1995,29.427
tur,1996,30.035
tur,1997,27.088
tur,1998,27.39
tur,1999,28.255
tur,2000,24.473
tur,2001,24.1
tur,2002,23.782
tur,2003,21.477
tur,2004,19.549
tur,2005,19.166
tur,2006,19.063
tur,2007,19.094
tur,2008,19.529
tur,2009,19.073
tur,2010,20.006
tur,2011,20.985
tur,2012,20.609
tur,2013,21.425
tur,2014,22
tur,2015,22.962
tur,2016,23.2
tur,2017,23.118
tur,2018,23.437
tur,2019,22.752
tur,2020,19.441
tza,1991,72.243
tza,1992,72.402
tza,1993,72.566
tza,1994,72.698
tza,1995,72.822
tza,1996,73.034
tza,1997,73.179
tza,1998,73.309
tza,1999,73.448
tza,2000,73.584
tza,2001,73.784
tza,2002,74
tza,2003,74.182
tza,2004,74.358
tza,2005,74.508
tza,2006,74.622
tza,2007,74.274
tza,2008,73.899
tza,2009,73.514
tza,2010,71.267
tza,2011,68.944
tza,2012,68.101
tza,2013,67.278
tza,2014,67.754
tza,2015,67.649
tza,2016,67.515
tza,2017,67.369
tza,2018,67.198
tza,2019,67.024
tza,2020,65.598
uga,1991,52.717
uga,1992,52.576
uga,1993,52.17
uga,1994,51.769
uga,1995,51.403
uga,1996,51.027
uga,1997,50.653
uga,1998,50.301
uga,1999,49.973
uga,2000,49.601
uga,2001,49.262
uga,2002,48.937
uga,2003,48.76
uga,2004,49.634
uga,2005,50.491
uga,2006,50.039
uga,2007,49.56
uga,2008,49.088
uga,2009,48.599
uga,2010,48.506
uga,2011,48.427
uga,2012,48.294
uga,2013,49.442
uga,2014,49.185
uga,2015,48.902
uga,2016,48.562
uga,2017,48.173
uga,2018,47.776
uga,2019,47.341
uga,2020,42.915
ukr,1991,32.203
ukr,1992,32.251
ukr,1993,32.24
ukr,1994,32.287
ukr,1995,30.188
ukr,1996,28.669
ukr,1997,28.004
ukr,1998,26.486
ukr,1999,26.202
ukr,2000,26.378
ukr,2001,26.841
ukr,2002,27.422
ukr,2003,28.135
ukr,2004,28.446
ukr,2005,28.757
ukr,2006,28.984
ukr,2007,29.531
ukr,2008,29.335
ukr,2009,28.246
ukr,2010,27.578
ukr,2011,27.444
ukr,2012,27.318
ukr,2013,27.245
ukr,2014,25.059
ukr,2015,25.14
ukr,2016,25.116
ukr,2017,26.51
ukr,2018,25.652
ukr,2019,26.772
ukr,2020,23.213
ury,1991,30.621
ury,1992,31.589
ury,1993,32.408
ury,1994,33.383
ury,1995,34.763
ury,1996,29.442
ury,1997,31.725
ury,1998,36.7
ury,1999,34.066
ury,2000,32.728
ury,2001,30.097
ury,2002,25.411
ury,2003,25.247
ury,2004,26.795
ury,2005,30.136
ury,2006,29.363
ury,2007,31.521
ury,2008,32.842
ury,2009,33.983
ury,2010,33.327
ury,2011,36.258
ury,2012,34.849
ury,2013,34.209
ury,2014,34.589
ury,2015,32.159
ury,2016,30.468
ury,2017,28.627
ury,2018,29.232
ury,2019,28.063
ury,2020,23.344
usa,1991,49.109
usa,1992,48.87
usa,1993,49.396
usa,1994,50.286
usa,1995,50.105
usa,1996,50.245
usa,1997,50.963
usa,1998,51.968
usa,1999,51.766
usa,2000,52.179
usa,2001,50.961
usa,2002,49.368
usa,2003,47.716
usa,2004,47.49
usa,2005,47.886
usa,2006,47.538
usa,2007,47.137
usa,2008,45.664
usa,2009,42.785
usa,2010,41.02
usa,2011,40.857
usa,2012,41.308
usa,2013,41.886
usa,2014,42.809
usa,2015,43.848
usa,2016,44.365
usa,2017,45.364
usa,2018,45.781
usa,2019,46.479
usa,2020,41.225
uzb,1991,35.632
uzb,1992,36.072
uzb,1993,34.596
uzb,1994,33.053
uzb,1995,32.858
uzb,1996,30.138
uzb,1997,29.82
uzb,1998,27.527
uzb,1999,27.018
uzb,2000,27.965
uzb,2001,28.401
uzb,2002,29.049
uzb,2003,29.44
uzb,2004,29.938
uzb,2005,30.682
uzb,2006,30.974
uzb,2007,31.335
uzb,2008,30.514
uzb,2009,29.483
uzb,2010,28.573
uzb,2011,29.265
uzb,2012,28.688
uzb,2013,27.955
uzb,2014,27.239
uzb,2015,26.543
uzb,2016,26.048
uzb,2017,25.3
uzb,2018,24.97
uzb,2019,24.71
uzb,2020,22.198
vct,1991,23.271
vct,1992,23.888
vct,1993,24.324
vct,1994,24.178
vct,1995,24.992
vct,1996,24.974
vct,1997,25.318
vct,1998,25.659
vct,1999,25.867
vct,2000,26.01
vct,2001,26.192
vct,2002,26.591
vct,2003,26.992
vct,2004,27.103
vct,2005,27.208
vct,2006,27.344
vct,2007,27.074
vct,2008,26.815
vct,2009,26.033
vct,2010,25.253
vct,2011,24.88
vct,2012,24.549
vct,2013,24.166
vct,2014,23.682
vct,2015,23.207
vct,2016,23.165
vct,2017,22.995
vct,2018,22.904
vct,2019,22.588
vct,2020,19.956
ven,1991,27.5
ven,1992,29.276
ven,1993,30.037
ven,1994,27.457
ven,1995,25.666
ven,1996,24.558
ven,1997,25.186
ven,1998,25.397
ven,1999,23.185
ven,2000,24.344
ven,2001,24.747
ven,2002,21.539
ven,2003,20.237
ven,2004,22.127
ven,2005,26.413
ven,2006,26.36
ven,2007,26.312
ven,2008,26.441
ven,2009,25.93
ven,2010,23.933
ven,2011,23.251
ven,2012,22.361
ven,2013,21.893
ven,2014,21.162
ven,2015,20.481
ven,2016,19.716
ven,2017,18.641
ven,2018,17.614
ven,2019,15.882
ven,2020,13.989
vir,1991,29.645
vir,1992,29.428
vir,1993,31.186
vir,1994,29.015
vir,1995,27.007
vir,1996,25.379
vir,1997,25.032
vir,1998,24.865
vir,1999,24.503
vir,2000,25.421
vir,2001,26.261
vir,2002,25.545
vir,2003,24.447
vir,2004,25.009
vir,2005,25.363
vir,2006,25.915
vir,2007,26.14
vir,2008,25.506
vir,2009,23.183
vir,2010,21.911
vir,2011,20.109
vir,2012,17.808
vir,2013,15.091
vir,2014,14
vir,2015,14.353
vir,2016,13.373
vir,2017,13.216
vir,2018,11.784
vir,2019,10.77
vir,2020,10.261
vnm,1991,72.582
vnm,1992,71.955
vnm,1993,71.168
vnm,1994,70.344
vnm,1995,69.399
vnm,1996,68.39
vnm,1997,63.616
vnm,1998,61.665
vnm,1999,58.944
vnm,2000,54.875
vnm,2001,58.286
vnm,2002,56.839
vnm,2003,54.265
vnm,2004,53.007
vnm,2005,52.771
vnm,2006,52.508
vnm,2007,52.277
vnm,2008,53.834
vnm,2009,55.465
vnm,2010,53.907
vnm,2011,51.282
vnm,2012,50.264
vnm,2013,52.057
vnm,2014,52.309
vnm,2015,51.916
vnm,2016,49.976
vnm,2017,49.367
vnm,2018,49.613
vnm,2019,47.383
vnm,2020,45.535
vut,1991,49.189
vut,1992,49.232
vut,1993,49.487
vut,1994,48.776
vut,1995,48.81
vut,1996,48.827
vut,1997,48.5
vut,1998,48.138
vut,1999,48.359
vut,2000,47.958
vut,2001,48.59
vut,2002,49.6
vut,2003,49.515
vut,2004,49.295
vut,2005,48.907
vut,2006,48.181
vut,2007,47.739
vut,2008,47.255
vut,2009,47.09
vut,2010,47.145
vut,2011,47.393
vut,2012,47.493
vut,2013,47.575
vut,2014,47.646
vut,2015,47.899
vut,2016,47.676
vut,2017,47.271
vut,2018,47.008
vut,2019,46.819
vut,2020,45.603
wsm,1991,30.673
wsm,1992,30.569
wsm,1993,29.964
wsm,1994,30.004
wsm,1995,29.105
