geo,time,fs_ast_prvt_gd_zs
gtm,2011,23.96394
gtm,2012,32.17208
gtm,2013,33.13094
gtm,2014,33.49615
gtm,2015,35.26221
gtm,2016,35.70285
gtm,2017,35.16764
gtm,2018,35.10609
gtm,2019,34.14461
gtm,2020,35.90378
guy,1980,17.94158
guy,1981,21.81835
guy,1982,29.38665
guy,1983,33.66649
guy,1984,34.78033
guy,1985,33.59431
guy,1986,38.04254
guy,1987,34.24932
guy,1988,45.35885
guy,1989,28.29848
guy,1990,29.60979
guy,1991,18.73049
guy,1992,21.4721
guy,1993,20.89848
guy,1994,21.85246
guy,1995,28.00713
guy,1996,42.04798
guy,1997,48.24011
guy,1998,56.06949
guy,1999,57.07516
guy,2000,57.12285
guy,2001,60.72086
guy,2002,62.1191
guy,2003,57.54798
guy,2004,53.20105
guy,2005,57.12243
guy,2006,22.65816
guy,2007,22.35728
guy,2008,21.8394
guy,2009,23.34804
guy,2010,24.5138
guy,2011,26.4372
guy,2012,28.76781
guy,2013,31.97334
guy,2014,36.65987
guy,2015,36.50224
guy,2016,34.95273
guy,2017,34.06939
guy,2018,36.57044
guy,2019,37.09275
guy,2020,39.17572
hkg,1990,160.53823
hkg,1991,137.25538
hkg,1992,129.52102
hkg,1993,134.90886
hkg,1994,143.51864
hkg,1995,149.41225
hkg,1996,156.66789
hkg,1997,169.28001
hkg,1998,166.80471
hkg,1999,152.79265
hkg,2000,150.35136
hkg,2001,148.97663
hkg,2002,145.70782
hkg,2003,146.23146
hkg,2004,144.76196
hkg,2005,143.1277
hkg,2006,136.80032
hkg,2007,136.67974
hkg,2008,140.28575
hkg,2009,155.42616
hkg,2010,185.58191
hkg,2011,202.29275
hkg,2012,198.53151
hkg,2013,218.16039
hkg,2014,233.211
hkg,2015,207.89933
hkg,2016,214.31395
hkg,2017,223.39093
hkg,2018,219.93217
hkg,2019,237.47184
hkg,2020,258.43012
hnd,2001,36.68357
hnd,2002,36.03207
hnd,2003,37.19105
hnd,2004,37.81437
hnd,2005,38.84176
hnd,2006,44.72935
hnd,2007,52.27042
hnd,2008,51.29183
hnd,2009,50.33822
hnd,2010,47.46225
hnd,2011,47.30923
hnd,2012,51.27565
hnd,2013,54.72269
hnd,2014,55.08694
hnd,2015,54.5936
hnd,2016,57.54777
hnd,2017,57.63133
hnd,2018,62.74831
hnd,2019,63.91043
hnd,2020,69.75675
hrv,1995,25.81502
hrv,1996,24.15514
hrv,1997,31.07846
hrv,1998,34.51702
hrv,1999,31.46088
hrv,2000,31.56568
hrv,2001,35.95407
hrv,2002,42.7023
hrv,2003,44.65733
hrv,2004,47.37847
hrv,2005,51.46975
hrv,2006,58.00998
hrv,2007,61.04108
hrv,2008,63.63898
hrv,2009,66.23823
hrv,2010,67.57554
hrv,2011,69.23757
hrv,2012,69.98882
hrv,2013,68.65708
hrv,2014,67.29474
hrv,2015,63.60468
hrv,2016,59.40262
hrv,2017,56.33685
hrv,2018,54.63163
hrv,2019,53.11498
hrv,2020,59.7718
hti,1960,3.67514
hti,1961,4.13184
hti,1962,4.0937
hti,1963,4.29322
hti,1964,4.05188
hti,1965,4.04199
hti,1966,4.0101
hti,1967,4.53885
hti,1968,4.37211
hti,1969,4.58118
hti,1970,5.95568
hti,1971,6.03456
hti,1972,7.90043
hti,1973,10.87266
hti,1974,13.9139
hti,1975,15.01629
hti,1976,14.47668
hti,1977,16.14665
hti,1978,20.80877
hti,1979,19.26967
hti,1980,16.53738
hti,1981,17.6675
hti,1982,17.65664
hti,1983,14.8108
hti,1984,14.36677
hti,1985,13.60698
hti,1986,11.5602
hti,1987,12.65299
hti,1988,11.79605
hti,1989,13.35035
hti,1990,11.63069
hti,1991,10.30149
hti,1992,10.14785
hti,1993,10.86392
hti,1994,10.17929
hti,1995,12.45413
hti,1996,12.79007
hti,1997,15.68877
hti,1998,14.13566
hti,1999,14.46243
hti,2000,9.01797
hti,2001,8.34335
hti,2002,10.06658
hti,2003,10.16524
hti,2004,8.35051
hti,2005,8.67283
hti,2006,8.60611
hti,2007,7.81316
hti,2008,8.63882
hti,2009,8.21109
hti,2010,7.79704
hti,2011,8.51878
hti,2012,10.81496
hti,2013,10.76153
hti,2014,11.42098
hti,2015,10.77989
hti,2016,10.51626
hti,2017,9.86409
hti,2018,11.17149
hti,2019,10.53017
hti,2020,8.60934
hun,1991,37.67709
hun,1992,32.14555
hun,1993,27.33078
hun,1994,25.50241
hun,1995,21.7067
hun,1996,21.36046
hun,1997,23.51645
hun,1998,23.37688
hun,1999,25.51021
hun,2000,31.88472
hun,2001,32.64295
hun,2002,34.35831
hun,2003,36.46228
hun,2004,38.90209
hun,2005,43.20164
hun,2006,47.21907
hun,2007,53.15848
hun,2008,59.30551
hun,2009,59.76268
hun,2010,60.16929
hun,2011,58.32881
hun,2012,50.2652
hun,2013,46.06749
hun,2014,42.54701
hun,2015,35.10715
hun,2016,33.40915
hun,2017,32.43586
hun,2018,32.3851
hun,2019,33.45817
hun,2020,38.27
idn,2009,27.65871
idn,2010,27.25304
idn,2011,30.0822
idn,2012,33.43417
idn,2013,36.05814
idn,2014,36.42355
idn,2015,39.1188
idn,2016,39.40242
idn,2017,38.73235
idn,2018,38.80545
idn,2019,37.74928
idn,2020,38.70212
ind,1960,7.84313
ind,1961,8.51618
ind,1962,8.98048
ind,1963,9.10745
ind,1964,8.53679
ind,1965,9.27009
ind,1966,9.51541
ind,1967,9.11673
ind,1968,9.82064
ind,1969,10.40013
ind,1970,11.23655
ind,1971,12.49344
ind,1972,12.92236
ind,1973,13.09386
ind,1974,12.9138
ind,1975,14.93373
ind,1976,17.8877
ind,1977,18.04179
ind,1978,19.69542
ind,1979,20.95674
ind,1980,20.54346
ind,1981,21.22546
ind,1982,22.6879
ind,1983,22.89267
ind,1984,24.28257
ind,1985,24.56367
ind,1986,25.801
ind,1987,25.38236
ind,1988,25.27512
ind,1989,26.58981
ind,1990,24.91646
ind,1991,23.82174
ind,1992,24.69824
ind,1993,23.83206
ind,1994,23.64734
ind,1995,22.51077
ind,1996,23.40244
ind,1997,23.55533
ind,1998,23.67775
ind,1999,25.42286
ind,2000,28.33955
ind,2001,28.61942
ind,2002,32.30649
ind,2003,31.62627
ind,2004,36.1918
ind,2005,40.06798
ind,2006,43.62775
ind,2007,45.62776
ind,2008,49.55937
ind,2009,48.12445
ind,2010,50.55537
ind,2011,51.28923
ind,2012,51.88851
ind,2013,52.38571
ind,2014,51.88219
ind,2015,51.86752
ind,2016,49.10123
ind,2017,48.79402
ind,2018,50.37204
ind,2019,50.12555
ind,2020,54.80458
irl,2001,71.7764
irl,2002,75.40689
irl,2003,85.71898
irl,2004,104.89956
irl,2005,124.64038
irl,2006,144.57086
irl,2007,158.09913
irl,2008,166.32264
irl,2009,169.25229
irl,2010,133.34065
irl,2011,115.70195
irl,2012,111.33549
irl,2013,104.40094
irl,2014,80.64329
irl,2015,53.11567
irl,2016,48.41773
irl,2017,44.26502
irl,2018,40.82562
irl,2019,36.00127
irl,2020,32.44227
irn,1960,12.93682
irn,1961,14.21835
irn,1962,12.97753
irn,1963,14.83352
irn,1964,16.46532
irn,1965,15.96772
irn,1966,17.20659
irn,1967,17.83092
irn,1968,19.00934
irn,1969,19.34586
irn,1970,20.9802
irn,1971,19.67152
irn,1972,20.46523
irn,1973,19.79746
irn,1974,15.3711
irn,1975,20.91927
irn,1976,21.68478
irn,1977,21.49024
irn,1979,25.73462
irn,1980,29.69508
irn,1981,26.1605
irn,1982,20.66915
irn,1983,19.81902
irn,1984,18.30482
irn,1985,19.25917
irn,1986,22.78181
irn,1987,21.54548
irn,1988,21.33046
irn,1989,22.70843
irn,1990,22.97866
irn,1991,22.42038
irn,1992,23.19095
irn,1993,20.85202
irn,1994,19.7057
irn,1995,16.68824
irn,1996,15.17698
irn,1997,16.60541
irn,1998,18.02192
irn,1999,18.04328
irn,2000,26.24978
irn,2001,30.07958
irn,2002,29.10088
irn,2003,32.43325
irn,2004,35.0711
irn,2005,38.34815
irn,2006,44.7948
irn,2007,47.04728
irn,2008,45.31507
irn,2009,49.21223
irn,2010,52.02295
irn,2011,53.09463
irn,2012,53.35949
irn,2013,47.74363
irn,2014,52.11991
irn,2015,59.77834
irn,2016,66.06364
irq,1960,8.5301
irq,1961,9.14233
irq,1962,9.04011
irq,1963,9.18613
irq,1964,8.21967
irq,1968,13.61527
irq,1969,13.61758
irq,1970,14.0669
irq,1971,12.48024
irq,1972,12.66813
irq,1973,11.96631
irq,1974,6.96404
irq,1975,7.19045
irq,1976,6.55236
irq,2004,1.26693
irq,2005,1.55618
irq,2006,2.26399
irq,2007,2.4758
irq,2008,2.68222
irq,2009,3.77873
irq,2010,5.3931
irq,2011,5.41445
irq,2012,5.90756
irq,2013,6.33565
irq,2014,6.8143
irq,2015,9.87582
irq,2016,10.07668
irq,2017,9.54984
irq,2018,8.58002
isl,1960,46.85821
isl,1961,44.8874
isl,1962,42.04414
isl,1963,40.43042
isl,1964,31.28226
isl,1965,32.9408
isl,1966,32.20903
isl,1967,36.64586
isl,1968,38.97926
isl,1969,34.37786
isl,1970,32.25243
isl,1971,31.01161
isl,1972,29.24784
isl,1973,28.31916
isl,1974,30.83992
isl,1975,28.49794
isl,1976,25.90038
isl,1977,25.18179
isl,1978,24.2365
isl,1979,25.8787
isl,1980,26.56248
isl,1981,29.10006
isl,1982,36.12833
isl,1983,38.02085
isl,1984,39.40818
isl,1985,37.92676
isl,1986,33.03767
isl,1987,35.47519
isl,1988,39.5561
isl,1989,45.83522
isl,1990,41.85286
isl,1991,43.0682
isl,1992,46.15062
isl,1993,46.14063
isl,1994,44.00688
isl,1995,45.43775
isl,1996,48.0338
isl,1997,65.02895
isl,1998,62.37378
isl,1999,70.96759
isl,2000,93.5297
isl,2001,95.10072
isl,2002,100.55567
isl,2003,125.14512
isl,2004,157.79777
isl,2005,239.56182
isl,2006,304.57511
isl,2007,246.60931
isl,2008,192.8228
isl,2009,172.58557
isl,2010,159.58427
isl,2011,136.38747
isl,2012,117.83619
isl,2013,107.1753
isl,2014,94.23487
isl,2015,87.23369
isl,2016,84.18907
isl,2017,86.82471
isl,2018,90.89106
isl,2019,88.16302
isl,2020,99.84379
isr,1960,13.46931
isr,1961,13.70081
isr,1962,14.60823
isr,1963,14.81564
isr,1964,17.81519
isr,1965,19.65423
isr,1966,23.03183
isr,1967,25.64103
isr,1968,27.06213
isr,1969,28.3963
isr,1995,61.1059
isr,1996,62.51494
isr,1997,64.3927
isr,1998,68.83574
isr,1999,71.62028
isr,2000,72.38774
isr,2001,76.69335
isr,2002,79.81989
isr,2003,76.37987
isr,2004,74.39073
isr,2005,77.13533
isr,2006,74.85191
isr,2007,67.76524
isr,2008,70.45161
isr,2009,66.78019
isr,2010,68.36858
isr,2011,68.86431
isr,2012,67.59232
isr,2013,65.62187
isr,2014,65.79107
isr,2015,66.46009
isr,2016,65.31983
isr,2017,65.22275
isr,2018,65.95199
isr,2019,64.89002
isr,2020,68.57447
ita,2001,60.34992
ita,2002,62.06226
ita,2003,65.33337
ita,2004,67.72796
ita,2005,70.85063
ita,2006,75.77188
ita,2007,81.79988
ita,2008,83.68874
ita,2009,87.56487
ita,2010,93.05096
ita,2011,94.06032
ita,2012,93.75903
ita,2013,90.84246
ita,2014,88.61122
ita,2015,87.34519
ita,2016,84.94364
ita,2017,80.78255
ita,2018,76.71659
ita,2019,74.11667
ita,2020,83.47914
jam,1960,15.74103
jam,1961,16.30118
jam,1962,14.94096
jam,1963,12.98888
jam,1964,16.27709
jam,1965,18.30357
jam,1966,17.25811
jam,1967,17.5848
jam,1968,19.20948
jam,1969,24.71039
jam,1970,23.87665
jam,1971,25.41329
jam,1972,28.9139
jam,1973,31.57358
jam,1974,30.85434
jam,1975,28.92705
jam,1976,27.51814
jam,1977,22.21721
jam,1978,20.63624
jam,1979,20.99507
jam,1980,21.8965
jam,1981,25.56195
jam,1982,31.51272
jam,1983,33.74871
jam,1984,29.11557
jam,1985,25.3734
jam,1986,24.20767
jam,1987,28.06972
jam,1988,31.75504
jam,1989,35.61932
jam,1990,31.55846
jam,1991,28.88344
jam,1992,23.18536
jam,1993,20.858
jam,1994,19.5797
jam,1995,21.33404
jam,1996,19.90136
jam,1997,18.46488
jam,1998,23.36738
jam,1999,23.85853
jam,2000,25.56436
jam,2001,12.95206
jam,2002,14.72383
jam,2003,18.35216
jam,2004,20.00583
jam,2005,20.97808
jam,2006,23.43908
jam,2007,27.30669
jam,2008,30.19132
jam,2009,28.60348
jam,2010,26.40566
jam,2011,26.79574
jam,2012,28.98833
jam,2013,29.76977
jam,2014,29.32293
jam,2015,30.02947
jam,2016,32.01804
jam,2017,40.69539
jam,2018,42.58789
jam,2019,47.97545
jam,2020,56.3218
jor,1965,14.77218
jor,1966,15.82809
jor,1967,16.34619
jor,1968,19.12126
jor,1969,17.41506
jor,1970,19.09545
jor,1971,18.54624
jor,1972,17.02202
jor,1973,19.12641
jor,1974,20.81436
jor,1975,26.5242
jor,1976,31.24343
jor,1977,28.57213
jor,1978,39.44644
jor,1979,45.29242
jor,1980,46.50103
jor,1981,47.70594
jor,1982,51.0931
jor,1983,55.59588
jor,1984,59.35644
jor,1985,60.74943
jor,1986,57.85382
jor,1987,59.23874
jor,1988,62.45408
jor,1989,64.66488
jor,1990,62.27763
jor,1991,62.36193
jor,1992,55.89195
jor,1993,60.65975
jor,1994,64.48637
jor,1995,68.86405
jor,1996,69.35461
jor,1997,69.98765
jor,1998,69.12582
jor,1999,71.39508
jor,2000,72.09052
jor,2001,75.70763
jor,2002,72.74006
jor,2003,70.802
jor,2004,74.70093
jor,2005,88.09423
jor,2006,91.76892
jor,2007,91.63125
jor,2008,78.43456
jor,2009,73.31976
jor,2010,71.25476
jor,2011,71.82595
jor,2012,71.28903
jor,2013,70.52723
jor,2014,66.66394
jor,2015,66.71117
jor,2016,70.95308
jor,2017,74.85182
jor,2018,76.39403
jor,2019,76.9
jor,2020,83.14171
jpn,1970,108.26986
jpn,1971,119.87406
jpn,1972,129.31772
jpn,1973,128.0878
jpn,1974,122.55804
jpn,1975,125.9181
jpn,1976,126.56609
jpn,1977,124.48796
jpn,1978,123.73898
jpn,1979,125.20883
jpn,1980,127.20873
jpn,1981,130.23066
jpn,1982,135.39008
jpn,1983,140.00052
jpn,1984,142.63985
jpn,1985,146.17485
jpn,1986,151.93061
jpn,1987,167.71347
jpn,1988,176.53758
jpn,1989,185.1546
jpn,1990,190.15627
jpn,1991,189.97116
jpn,1992,193.87511
jpn,1993,197.41001
jpn,1994,195.58691
jpn,1995,193.5619
jpn,1996,193.50361
jpn,1997,206.58269
jpn,1998,214.58382
jpn,1999,217.76089
jpn,2000,208.81501
jpn,2001,180.20154
jpn,2002,177.91804
jpn,2003,177.53633
jpn,2004,170.77187
jpn,2005,168.83958
jpn,2006,166.81286
jpn,2007,159.87811
jpn,2008,158.19728
jpn,2009,166.28178
jpn,2010,158.93619
jpn,2011,157.82087
jpn,2012,158.60776
jpn,2013,161.48184
jpn,2014,161.83338
jpn,2015,160.72615
jpn,2016,161.50615
jpn,2017,166.88491
jpn,2018,166.92272
jpn,2019,173.47669
jpn,2020,192.10216
kaz,2015,37.72911
kaz,2016,33.03023
kaz,2017,29.1876
kaz,2018,25.93253
kaz,2019,24.26648
kaz,2020,25.63523
ken,1961,12.30579
ken,1962,11.80493
ken,1963,13.17519
ken,1964,13.69499
ken,1965,13.76263
ken,1966,12.6112
ken,1967,14.58428
ken,1968,12.89001
ken,1969,12.72919
ken,1970,15.11892
ken,1971,17.43253
ken,1972,16.48605
ken,1973,17.89332
ken,1974,17.97643
ken,1975,17.33317
ken,1976,16.82708
ken,1977,17.5086
ken,1978,21.71203
ken,1979,20.97326
ken,1980,21.81178
ken,1981,21.00308
ken,1982,20.43702
ken,1983,19.32301
ken,1984,18.9864
ken,1985,19.33408
ken,1986,19.31199
ken,1987,18.41642
ken,1988,18.92614
ken,1989,19.22448
ken,1990,18.65653
ken,1991,19.95807
ken,1992,22.15245
ken,1993,18.4962
ken,1994,19.83416
ken,1995,25.81412
ken,1996,21.68163
ken,1997,24.35518
ken,1998,23.96342
ken,1999,26.56944
ken,2000,25.75838
ken,2001,25.22269
ken,2002,25.8546
ken,2003,25.15568
ken,2004,27.28752
ken,2005,26.27688
ken,2006,22.88831
ken,2007,23.04496
ken,2008,25.38061
ken,2009,21.87482
ken,2010,23.98664
ken,2011,27.36595
ken,2012,26.40223
ken,2013,28.33217
ken,2014,34.52207
ken,2015,36.69933
ken,2016,35.57107
ken,2017,33.1506
ken,2018,31.19869
ken,2019,30.77813
ken,2020,32.03643
kgz,1995,12.53916
kgz,1996,8.65932
kgz,1997,3.47455
kgz,1998,5.3487
kgz,1999,5.10138
kgz,2000,4.16149
kgz,2001,3.829
kgz,2002,4.1783
kgz,2003,4.78399
kgz,2004,7.07665
kgz,2005,7.9467
kgz,2006,10.55755
kgz,2007,6.35105
kgz,2008,13.77385
kgz,2009,13.72828
kgz,2010,13.64448
kgz,2011,11.48827
kgz,2012,13.37111
kgz,2013,15.66249
kgz,2014,20.05196
kgz,2015,22.81526
kgz,2016,20.61339
kgz,2017,21.40147
kgz,2018,23.37481
kgz,2019,24.61414
kgz,2020,28.45598
khm,1993,2.37199
khm,1994,3.33697
khm,1995,3.47893
khm,1996,4.72234
khm,1997,6.27663
khm,1998,5.58518
khm,1999,5.70593
khm,2000,6.37989
khm,2001,5.98794
khm,2002,6.31035
khm,2003,7.21124
khm,2004,9.02489
khm,2005,8.97621
khm,2006,11.9923
khm,2007,18.20651
khm,2008,23.45921
khm,2009,24.59369
khm,2010,27.55787
khm,2011,28.25322
khm,2012,38.73996
khm,2013,52.01452
khm,2014,62.66267
khm,2015,74.31674
khm,2016,81.67383
khm,2017,86.65213
khm,2018,99.57414
khm,2019,114.19393
khm,2020,139.94485
kna,1979,27.21722
kna,1980,28.54685
kna,1981,30.85989
kna,1982,32.59623
kna,1983,36.15322
kna,1984,30.44698
kna,1985,31.59749
kna,1986,29.08941
kna,1987,31.77905
kna,1988,36.47629
kna,1989,43.08907
kna,1990,39.51602
kna,1991,44.08155
kna,1992,51.13297
kna,1993,52.76743
kna,1994,52.24599
kna,1995,52.08575
kna,1996,51.56302
kna,1997,51.56375
kna,1998,54.52639
kna,1999,55.63649
kna,2000,59.83041
kna,2001,54.61345
kna,2002,50.80517
kna,2003,54.23756
kna,2004,54.69024
kna,2005,54.45903
kna,2006,51.69836
kna,2007,54.73942
kna,2008,57.02174
kna,2009,60.92278
kna,2010,61.68593
kna,2011,59.7432
kna,2012,60.97061
