geo,time,ne_gdi_fprv_zs
swz,1982,16.24593
swz,1983,24.77776
swz,1984,21.11138
swz,1985,14.76106
swz,1986,8.45927
swz,1987,10.80215
swz,1988,18.12019
swz,1989,17.80802
swz,1990,10.0606
swz,1991,9.45808
swz,1992,11.48082
swz,1993,11.17939
swz,1994,10.1699
swz,1995,10.92111
swz,1996,12.22509
swz,1997,12.54979
swz,1998,14.02298
swz,1999,10.75761
swz,2000,17.23354
swz,2001,17.67284
swz,2002,15.42834
swz,2003,13.96996
swz,2004,12.88406
swz,2005,10.56344
swz,2006,10.05813
swz,2007,8.58542
swz,2008,7.10096
swz,2009,5.71223
swz,2010,7.08726
swz,2011,7.49899
swz,2012,7.30115
swz,2013,6.8074
swz,2014,6.05018
swz,2015,5.55171
swz,2016,4.44536
swz,2017,5.21271
swz,2018,7.88528
swz,2019,8.63412
swz,2020,0.62478
syc,1983,14.31161
syc,1984,18.34098
syc,1985,15.37057
syc,1986,14.41757
syc,1990,14.76285
syc,1991,12.94379
syc,1992,11.5298
syc,1993,15.46669
syc,1994,18.90298
syc,1995,18.74047
syc,1996,20.44917
syc,1997,20.57948
syc,1998,31.09752
syc,1999,40.11739
syc,2000,13.76484
syc,2001,25.00754
syc,2002,18.18222
syc,2003,8.65939
syc,2006,22.76161
syc,2007,23.59226
syc,2008,24.90434
syc,2009,21.99775
syc,2010,28.00513
syc,2011,27.00061
syr,1970,3.94118
syr,1971,4.41782
syr,1972,7.78067
syr,1973,7.04797
syr,1974,4.79015
syr,1975,7.42827
syr,1976,8.90597
syr,1977,13.81187
syr,1978,9.50014
syr,1979,6.59671
syr,1980,10.43105
syr,1981,9.35585
syr,1982,9.30104
syr,1983,8.08831
syr,1984,8.36983
syr,1985,8.11175
syr,1986,10.55007
syr,1987,9.06963
syr,1988,5.50345
syr,1989,8.34642
syr,1990,9.10192
syr,1991,10.18699
syr,1992,15.66047
syr,1993,16.12597
syr,1994,17.36847
syr,1995,15.31065
syr,1996,12.39605
syr,1997,8.76592
syr,1998,8.52837
syr,1999,7.59646
syr,2000,6.27455
syr,2001,8.31851
syr,2002,8.00546
syr,2003,8.33682
syr,2004,10.51156
syr,2005,11.92097
syr,2006,11.54463
syr,2007,11.5704
syr,2008,10.22548
syr,2009,10.16898
syr,2010,12.27948
syr,2011,16.14682
syr,2012,9.2586
syr,2013,12.33714
syr,2014,6.18251
syr,2015,5.45157
syr,2016,6.14082
syr,2017,3.04047
syr,2018,3.2909
syr,2019,4.44839
tcd,2001,27.75973
tcd,2002,49.59374
tcd,2003,36.11569
tcd,2004,14.93451
tcd,2005,14.38356
tcd,2006,16.88008
tcd,2007,15.46149
tcd,2008,14.93036
tcd,2009,19.71734
tcd,2010,23.72651
tcd,2011,18.72494
tcd,2012,18.64294
tcd,2013,17.96856
tcd,2014,22.46192
tcd,2015,21.98408
tcd,2016,20.63656
tcd,2017,16.89233
tcd,2018,16.47256
tcd,2019,16.12428
tcd,2020,13.84035
tgo,1988,10.05875
tgo,1989,10.37066
tgo,1990,17.99878
tgo,1991,13.52542
tgo,1992,12.48511
tgo,1993,8.57099
tgo,1994,9.72358
tgo,1995,10.0892
tgo,1996,12.17896
tgo,1997,10.97279
tgo,1998,12.51525
tgo,1999,10.30503
tgo,2000,10.27046
tgo,2001,11.8401
tgo,2002,13.53307
tgo,2003,13.86548
tgo,2004,12.1723
tgo,2005,11.80342
tgo,2006,12.64171
tgo,2007,15.00868
tgo,2008,14.70689
tgo,2009,14.11502
tgo,2010,12.99604
tgo,2011,16.74171
tgo,2012,18.37554
tgo,2013,20.63113
tgo,2014,21.33578
tgo,2015,20.76571
tgo,2016,13.65795
tgo,2017,11.91531
tgo,2018,13.00441
tgo,2019,14.99421
tgo,2020,14.57131
tha,1970,16.68928
tha,1971,16.62321
tha,1972,15.99059
tha,1973,17.33453
tha,1974,19.55587
tha,1975,17.70524
tha,1976,16.13276
tha,1977,18.56258
tha,1978,17.59525
tha,1979,17.98175
tha,1980,18.92519
tha,1981,19.04831
tha,1982,19.05084
tha,1983,20.46637
tha,1984,20.29441
tha,1985,18.46474
tha,1986,18.40608
tha,1987,21.67737
tha,1988,25.63277
tha,1989,29.57471
tha,1990,34.24248
tha,1991,34.41259
tha,1992,31.13673
tha,1993,31.34902
tha,1994,31.26961
tha,1995,32.35097
tha,1996,31.19615
tha,1997,22.73768
tha,1998,12.41679
tha,1999,11.28145
tha,2000,13.49766
tha,2001,14.96136
tha,2002,15.14797
tha,2003,16.82696
tha,2004,18.63591
tha,2005,20.68823
tha,2006,19.99485
tha,2007,18.55882
tha,2008,19.86419
tha,2009,16.38294
tha,2010,17.87681
tha,2011,20.13746
tha,2012,21.10132
tha,2013,19.67638
tha,2014,19.44161
tha,2015,18.23529
tha,2016,17.33571
tha,2017,17.13188
tha,2018,16.90561
tha,2019,16.82256
tha,2020,16.62441
tjk,1993,5.53843
tjk,1994,8.39109
tjk,1995,19.70344
tjk,1996,9.14724
tjk,1997,14.43723
tjk,1998,2.82844
tjk,1999,0
tkm,2005,21.9566
tkm,2006,18.6345
tkm,2007,17.3963
tkm,2008,29.58357
tkm,2009,42.5053
tkm,2010,47.45119
tkm,2011,46.2798
tkm,2012,40.64928
tls,2000,8.81119
tls,2001,6.68552
tls,2002,5.60535
tls,2003,5.12019
tls,2004,6.69931
tls,2005,6.54289
tls,2006,1.87532
tls,2007,5.79268
tls,2008,7.35009
tls,2009,7.83062
tls,2010,7.41209
tls,2011,6.1067
tls,2012,6.22106
tls,2013,6.04472
tls,2014,6.01188
tls,2015,5.39757
tls,2016,5.44753
tls,2017,6.94174
tls,2018,2.78281
tls,2019,3.72823
tls,2020,4.84233
tun,1970,8.5495
tun,1971,7.7281
tun,1972,8.81499
tun,1973,10.67489
tun,1974,10.45355
tun,1975,12.32342
tun,1976,11.64511
tun,1977,10.87641
tun,1978,11.71947
tun,1979,12.03628
tun,1980,13.28061
tun,1981,14.76454
tun,1982,15.40255
tun,1983,14.7598
tun,1984,15.58855
tun,1985,13.29382
tun,1986,12.14135
tun,1987,11.26654
tun,1988,11.54654
tun,1989,12.52255
tun,1990,15.62636
tun,1991,15.9203
tun,1992,17.10797
tun,1993,12.84457
tun,1994,13.32931
tun,1995,11.91576
tun,1996,12.20022
tun,1997,19.50975
tun,1998,18.3627
tun,1999,20.39367
tun,2000,21.14842
tun,2001,21.08523
tun,2002,20.70107
tun,2003,19.05058
tun,2004,18.61349
tun,2005,18.31394
tun,2006,19.46335
tun,2007,20.17724
tur,1987,14.42843
tur,1988,17.13661
tur,1989,15.13651
tur,1990,15.61779
tur,1991,15.84249
tur,1992,15.51714
tur,1993,18.41174
tur,1994,19.09112
tur,1995,19.91375
tur,1996,20.43878
tur,1997,20.74532
tza,1990,15.30686
tza,1991,17.17579
tza,1992,17.77728
tza,1993,17.40213
tza,1994,18.47119
tza,1995,16.21967
tza,1996,12.98847
tza,1997,11.79477
tza,1998,4.11213
tza,1999,4.84777
tza,2000,14.20149
tza,2001,14.82112
tza,2002,14.60537
tza,2003,16.42503
tza,2004,19.43144
tza,2005,20.25518
tza,2006,22.43027
tza,2007,24.09404
tza,2008,25.53419
tza,2009,21.89609
tza,2010,21.75479
tza,2011,24.861
tza,2012,24.5195
tza,2013,26.33702
tza,2014,25.67293
tza,2015,24.67429
tza,2016,24.56538
tza,2017,26.59485
tza,2018,27.16179
tza,2019,26.55848
tza,2020,26.04245
uga,1985,5.32536
uga,1986,5.22033
uga,1987,5.3732
uga,1988,5.55672
uga,1989,5.68628
uga,1990,6.46725
uga,1991,7.75853
uga,1992,8.51654
uga,1993,8.49114
uga,1994,9.19673
uga,1995,11.8205
uga,1996,12.60681
uga,1997,12.90817
uga,1998,11.26515
uga,1999,13.84214
uga,2000,13.17545
uga,2001,13.09278
uga,2002,14.38806
uga,2003,15.6116
uga,2004,15.02805
uga,2005,17.23071
uga,2006,16.32366
uga,2007,16.93267
uga,2008,18.30094
uga,2009,20.23776
uga,2010,21.23938
uga,2011,21.38011
uga,2012,20.82339
uga,2013,25.24747
uga,2014,21.11659
uga,2015,18.3958
uga,2016,22.03981
uga,2017,19.69905
uga,2018,18.21164
uga,2019,19.19054
uga,2020,17.91029
ukr,1991,16.40803
ukr,1992,20.15875
ukr,1993,18.28106
ukr,1994,16.46093
ukr,1995,17.70003
ukr,1996,16.08337
ukr,1997,18.15777
ukr,1998,17.33646
ukr,1999,15.99102
ury,1970,0
ury,1971,13.28641
ury,1972,12.51076
ury,1973,5.65038
ury,1974,11.91345
ury,1975,13.95525
ury,1976,14.88176
ury,1977,14.20487
ury,1978,14.35551
ury,1979,16.22641
ury,1980,11.87042
ury,1981,16.56355
ury,1982,13.16297
ury,1983,8.55213
ury,1984,6.45528
ury,1985,6.14199
ury,1986,6.23281
ury,1987,7.38475
ury,1988,9.81091
ury,1989,9.09255
ury,1990,9.34659
ury,1991,9.63656
ury,1992,11.05412
ury,1993,10.82238
ury,1994,10.4513
ury,1995,10.43461
ury,1996,11.10456
ury,1997,12.67595
ury,1998,12.85893
ury,1999,11.6628
ury,2000,10.66048
ury,2001,10.19789
ury,2002,9.42179
ury,2003,9.27799
ury,2004,11.10714
ury,2005,13.17029
ury,2006,14.56258
ury,2007,14.38364
ury,2008,15.70918
ury,2009,13.69459
ury,2010,14.63964
ury,2011,15.49748
ury,2012,18.31264
ury,2013,17.63025
ury,2014,16.56619
ury,2015,15.22351
usa,1960,15.31382
usa,1961,14.84111
usa,1962,15.02231
usa,1963,15.29909
usa,1964,15.64596
usa,1965,16.18932
usa,1966,16.02454
usa,1967,15.4114
usa,1968,15.69231
usa,1969,17.02128
usa,1970,15.84827
usa,1971,16.89488
usa,1972,17.83271
usa,1973,18.72488
usa,1974,17.7642
usa,1975,15.2709
usa,1976,17.25194
usa,1977,19.05058
usa,1978,20.3436
usa,1979,20.54174
usa,1980,18.55243
usa,1981,19.68169
usa,1982,17.3755
usa,1983,17.54247
usa,1984,20.31151
usa,1985,19.11971
usa,1986,18.5408
usa,1987,18.37612
usa,1988,17.89384
usa,1989,17.72021
usa,1990,16.66067
usa,1991,15.3342
usa,1992,15.53603
usa,1993,16.1375
usa,1994,17.24248
usa,1995,17.24533
usa,1996,17.73911
usa,1997,18.60204
usa,1998,19.14747
usa,1999,19.56459
usa,2000,19.83741
usa,2001,18.2256
usa,2002,17.60174
usa,2003,17.69817
usa,2004,18.6405
usa,2005,19.3846
usa,2006,19.40409
usa,2007,18.29315
usa,2008,16.48084
usa,2009,12.99819
usa,2010,14.01276
usa,2011,14.41138
usa,2012,15.30653
usa,2013,15.77613
uzb,1994,14.74931
uzb,1995,17.53607
uzb,1996,12.22455
uzb,1997,20.9279
uzb,1998,21.31118
uzb,1999,18.67471
uzb,2000,16.94723
uzb,2001,21.87826
uzb,2002,15.80967
uzb,2003,16.81366
uzb,2004,18.65471
uzb,2005,17.55041
uzb,2006,19.67239
uzb,2007,21.80397
uzb,2008,25.24784
uzb,2009,26.65088
ven,1997,14.87027
ven,1998,17.46275
ven,1999,16.0135
ven,2000,14.22994
ven,2001,17.04873
ven,2002,12.26528
ven,2003,8.01385
ven,2004,10.19915
ven,2005,12.05464
ven,2006,10.99115
ven,2007,12.8946
ven,2008,9.82133
ven,2009,11.14442
ven,2010,7.36136
ven,2011,6.05594
ven,2012,6.01758
ven,2013,6.59473
ven,2014,6.40879
vir,2002,15.81852
vir,2003,11.58873
vir,2004,12.14116
vir,2005,13.0533
vir,2006,14.11686
vir,2007,11.89381
vir,2008,12.27615
vir,2009,10.40229
vir,2010,9.50509
vir,2011,9.23514
vir,2012,7.14111
vir,2013,7.97218
vir,2014,8.41515
vir,2015,7.80781
vir,2016,7.21432
vir,2017,7.98629
vir,2018,12.30769
vir,2019,24.55752
zaf,1960,12.77028
zaf,1961,12.20369
zaf,1962,11.6145
zaf,1963,13.01441
zaf,1964,14.83131
zaf,1965,15.85968
zaf,1966,15.27479
zaf,1967,14.71395
zaf,1968,14.38105
zaf,1969,14.8006
zaf,1970,16.57799
zaf,1971,16.75033
zaf,1972,16.46364
zaf,1973,16.93556
zaf,1974,17.0012
zaf,1975,19.60548
zaf,1976,19.43511
zaf,1977,18.95103
zaf,1978,18.73877
zaf,1979,18.92705
zaf,1980,19.90623
zaf,1981,20.7606
zaf,1982,20.53715
zaf,1983,20.00924
zaf,1984,18.69873
zaf,1985,17.48458
zaf,1986,14.94079
zaf,1987,13.83395
zaf,1988,15.30218
zaf,1989,15.95836
zaf,1990,15.60118
zaf,1991,14.10043
zaf,1992,13.07532
zaf,1993,11.4127
zaf,1994,12.01464
zaf,1995,12.69083
zaf,1996,12.91968
zaf,1997,13.16575
zaf,1998,13.56025
zaf,1999,12.14218
zaf,2000,11.74303
zaf,2001,11.82555
zaf,2002,11.51277
zaf,2003,11.95057
zaf,2004,12.4722
zaf,2005,13.21563
zaf,2006,14.47298
zaf,2007,15.64189
zaf,2008,17.74166
zaf,2009,15.88366
zaf,2010,14.40412
zaf,2011,14.39029
zaf,2012,14.70911
zaf,2013,15.38274
zaf,2014,14.97864
zaf,2015,14.51879
zaf,2016,13.98481
zaf,2017,13.35653
zaf,2018,13.07834
zaf,2019,12.64931
zaf,2020,11.20106
zwe,1979,11.05946
zwe,1980,12.31302
zwe,1981,15.17576
zwe,1982,14.60033
zwe,1983,13.61295
zwe,1984,13.27314
zwe,1985,12.20263
zwe,1986,12.99604
zwe,1987,13.57066
zwe,1988,12.53951
zwe,1989,10.76161
zwe,1990,14.81599
zwe,1991,17.12858
zwe,1992,18.55228
zwe,1993,19.93362
zwe,1994,18.26867
zwe,1995,21.67894
zwe,1996,15.72786
zwe,1997,15.26724
zwe,1998,18.89032
zwe,2000,11.06773
zwe,2001,10.0634
zwe,2002,8.08141
zwe,2003,11.72615
zwe,2004,0
zwe,2005,0
zwe,2006,0
zwe,2007,3.76386
zwe,2008,2.96226
zwe,2009,9.44797
zwe,2010,12.66848
zwe,2011,11.59889
zwe,2012,9.6378
zwe,2013,6.72509
zwe,2014,7.82426
zwe,2015,8.55763
zwe,2016,5.06755
zwe,2017,1.34335
zwe,2018,2.74979
zwe,2019,2.74979
zwe,2020,2.74979
