geo,time,eg_elc_loss_zs
irl,1999,8.4861
irl,2000,8.53293
irl,2001,7.74196
irl,2002,7.9137
irl,2003,8.18953
irl,2004,8.07456
irl,2005,7.99579
irl,2006,7.80351
irl,2007,7.79976
irl,2008,7.42945
irl,2009,7.51484
irl,2010,7.53478
irl,2011,7.55412
irl,2012,7.44998
irl,2013,7.95308
irl,2014,7.92002
irn,1971,0.96237
irn,1972,0.66995
irn,1973,1.96808
irn,1974,4.38415
irn,1975,4.42038
irn,1976,4.39027
irn,1977,5.69427
irn,1978,7.24543
irn,1979,5.55479
irn,1980,7.05987
irn,1981,10.0257
irn,1982,11.74164
irn,1983,9.8458
irn,1984,10.90616
irn,1985,9.52065
irn,1986,10.09839
irn,1987,10.49852
irn,1988,10.55462
irn,1989,10.52512
irn,1990,10.267
irn,1991,10.54175
irn,1992,8.83132
irn,1993,12.47966
irn,1994,14.09903
irn,1995,14.20435
irn,1996,11.92292
irn,1997,13.6419
irn,1998,14.0648
irn,1999,14.91051
irn,2000,15.82365
irn,2001,15.85048
irn,2002,16.86967
irn,2003,16.75678
irn,2004,17.18928
irn,2005,18.15844
irn,2006,18.54506
irn,2007,18.97875
irn,2008,17.53648
irn,2009,15.606
irn,2010,14.1922
irn,2011,14.54102
irn,2012,14.4701
irn,2013,14.4985
irn,2014,12.60337
irq,1971,5
irq,1972,5
irq,1973,5.00142
irq,1974,5.00649
irq,1975,5.00779
irq,1976,5.00095
irq,1977,4.99686
irq,1978,5.00319
irq,1979,5
irq,1980,4.99868
irq,1981,4.62364
irq,1982,4.99854
irq,1983,4.99846
irq,1984,5.00026
irq,1985,5.00167
irq,1986,4.99843
irq,1987,5.23323
irq,1988,5.11727
irq,1989,5.02934
irq,1990,5
irq,1991,5.76646
irq,1992,4.67984
irq,1993,4.44106
irq,1994,4.11429
irq,1995,3.81939
irq,1996,4.77348
irq,1997,3.88609
irq,1998,5.7683
irq,1999,7.61334
irq,2000,8.58934
irq,2001,6.8711
irq,2002,6.86885
irq,2003,5.88215
irq,2004,6.12169
irq,2005,30
irq,2006,28.26775
irq,2007,40.9333
irq,2008,48.856
irq,2009,48.68285
irq,2010,35.90006
irq,2011,38.50621
irq,2012,43.02012
irq,2013,39.85656
irq,2014,50.63157
isl,1960,16.69691
isl,1961,14.75954
isl,1962,14.97585
isl,1963,15.70122
isl,1964,14.68429
isl,1965,15.63422
isl,1966,15.9292
isl,1967,17.84703
isl,1968,17.28395
isl,1969,15.44359
isl,1970,11.08871
isl,1971,10.98088
isl,1972,10.81382
isl,1973,9.43966
isl,1974,9.38292
isl,1975,10.03013
isl,1976,10.08575
isl,1977,10.41033
isl,1978,9.27226
isl,1979,9.54315
isl,1980,9.13945
isl,1981,9.52959
isl,1982,9.63391
isl,1983,9.35214
isl,1984,8.22228
isl,1985,8.5641
isl,1986,9.26106
isl,1987,10.83135
isl,1988,8.79857
isl,1989,8.46374
isl,1990,8.75831
isl,1991,8.61148
isl,1992,7.54509
isl,1993,6.62154
isl,1994,5.02092
isl,1995,6.58502
isl,1996,8.88151
isl,1997,7.98425
isl,1998,6.97341
isl,1999,5.37006
isl,2000,4.11244
isl,2001,4.39437
isl,2002,4.69344
isl,2003,5.76471
isl,2004,4.43001
isl,2005,4.38637
isl,2006,4.15911
isl,2007,4.13292
isl,2008,3.4979
isl,2009,3.0177
isl,2010,4.09754
isl,2011,2.92255
isl,2012,2.76939
isl,2013,2.06447
isl,2014,2.74789
isr,1971,7.6188
isr,1972,6.80585
isr,1973,5.45872
isr,1974,6.3551
isr,1975,5.73517
isr,1976,6.29283
isr,1977,6.67087
isr,1978,5.02779
isr,1979,5.67707
isr,1980,4.18413
isr,1981,5.10133
isr,1982,4.73572
isr,1983,3.5667
isr,1984,2.99352
isr,1985,2.45594
isr,1986,6.34901
isr,1987,5.1253
isr,1988,4.82121
isr,1989,4.57635
isr,1990,4.69423
isr,1991,4.95956
isr,1992,4.47423
isr,1993,4.17067
isr,1994,3.69054
isr,1995,3.53985
isr,1996,3.55046
isr,1997,5.41026
isr,1998,5.66987
isr,1999,3.44256
isr,2000,3.37076
isr,2001,3.05113
isr,2002,3.05495
isr,2003,3.05478
isr,2004,2.92942
isr,2005,2.85791
isr,2006,2.71965
isr,2007,2.65281
isr,2008,2.09642
isr,2009,3.20135
isr,2010,2.7581
isr,2011,2.74804
isr,2012,2.75542
isr,2013,4.1861
isr,2014,2.85794
ita,1960,12.79871
ita,1961,13.01666
ita,1962,12.30193
ita,1963,10.89742
ita,1964,10.09947
ita,1965,9.57212
ita,1966,9.1865
ita,1967,9.52401
ita,1968,8.77523
ita,1969,8.52188
ita,1970,8.42947
ita,1971,8.16091
ita,1972,7.93837
ita,1973,8.22216
ita,1974,7.7134
ita,1975,8.65837
ita,1976,8.41621
ita,1977,8.45306
ita,1978,8.56059
ita,1979,8.60172
ita,1980,9.05033
ita,1981,9.11184
ita,1982,7.95156
ita,1983,9.2544
ita,1984,9.24703
ita,1985,9.58313
ita,1986,8.94889
ita,1987,8.67609
ita,1988,9.04779
ita,1989,8.29346
ita,1990,7.58115
ita,1991,7.83158
ita,1992,7.51253
ita,1993,8.03204
ita,1994,7.46087
ita,1995,7.39455
ita,1996,7.07065
ita,1997,7.19078
ita,1998,7.30047
ita,1999,7.16322
ita,2000,7.11378
ita,2001,7.11895
ita,2002,7.12783
ita,2003,7.29675
ita,2004,7.05532
ita,2005,6.94852
ita,2006,6.47598
ita,2007,6.80548
ita,2008,6.52065
ita,2009,7.05846
ita,2010,6.88483
ita,2011,6.93436
ita,2012,7.06362
ita,2013,7.35892
ita,2014,6.99384
jam,1971,7.39857
jam,1972,7.42207
jam,1973,9.96799
jam,1974,8.45379
jam,1975,13.27597
jam,1976,11.261
jam,1977,9.384
jam,1978,11.15449
jam,1979,13.49911
jam,1980,14.6778
jam,1981,15.73634
jam,1982,12.79188
jam,1983,14.47435
jam,1984,16.77812
jam,1985,17.11491
jam,1986,16.84088
jam,1987,17.68194
jam,1988,19.87985
jam,1989,22.73988
jam,1990,14.56469
jam,1991,18.04051
jam,1992,10.97774
jam,1993,0
jam,1994,10.84817
jam,1995,10.84234
jam,1996,10.81484
jam,1997,10.80735
jam,1998,9.90741
jam,1999,9.81994
jam,2000,8.52256
jam,2001,8.47356
jam,2002,8.9126
jam,2003,8.67618
jam,2004,10.12886
jam,2005,11.50633
jam,2006,12.57862
jam,2007,11.04069
jam,2008,23.77804
jam,2009,22.30559
jam,2010,20.87963
jam,2011,22.01099
jam,2012,25.94174
jam,2013,27.47308
jam,2014,26.74588
jor,1971,11.30435
jor,1972,10.43165
jor,1973,10.79365
jor,1974,12.28571
jor,1975,12.53071
jor,1976,13.17365
jor,1977,19.30116
jor,1978,18.46591
jor,1979,16.66667
jor,1980,18.69159
jor,1981,16.16815
jor,1982,15.74074
jor,1983,13.24296
jor,1984,13.42163
jor,1985,12.58517
jor,1986,13.43486
jor,1987,13.74068
jor,1988,14.80233
jor,1989,14.65191
jor,1990,8.46619
jor,1991,9.04941
jor,1992,8.72908
jor,1993,8.90569
jor,1994,8.58944
jor,1995,9.40171
jor,1996,9.80522
jor,1997,10.16922
jor,1998,10.30393
jor,1999,11.05776
jor,2000,10.96949
jor,2001,12.00159
jor,2002,12.30939
jor,2003,14.08556
jor,2004,12.21144
jor,2005,13.3727
jor,2006,13.66906
jor,2007,14.37582
jor,2008,14.07718
jor,2009,14.18161
jor,2010,13.46011
jor,2011,14.66512
jor,2012,10.61099
jor,2013,10.35741
jor,2014,10.74643
jpn,1960,11.08225
jpn,1961,10.44663
jpn,1962,10.04274
jpn,1963,9.00169
jpn,1964,8.69711
jpn,1965,8.60406
jpn,1966,8.05213
jpn,1967,7.34359
jpn,1968,7.06012
jpn,1969,6.58083
jpn,1970,6.56708
jpn,1971,6.41734
jpn,1972,6.55626
jpn,1973,6.04572
jpn,1974,4.82607
jpn,1975,5.21551
jpn,1976,5.06497
jpn,1977,5.0203
jpn,1978,4.62304
jpn,1979,4.47466
jpn,1980,4.43469
jpn,1981,4.11907
jpn,1982,4.29176
jpn,1983,4.30963
jpn,1984,3.7912
jpn,1985,4.28824
jpn,1986,4.33301
jpn,1987,4.27735
jpn,1988,3.97308
jpn,1989,4.01973
jpn,1990,4.67179
jpn,1991,4.74365
jpn,1992,4.72393
jpn,1993,4.66578
jpn,1994,4.5628
jpn,1995,4.55453
jpn,1996,4.36664
jpn,1997,4.56215
jpn,1998,4.57961
jpn,1999,4.44125
jpn,2000,4.3148
jpn,2001,4.23228
jpn,2002,4.54358
jpn,2003,4.60564
jpn,2004,4.40221
jpn,2005,4.267
jpn,2006,4.24714
jpn,2007,4.22475
jpn,2008,4.45951
jpn,2009,4.524
jpn,2010,4.13565
jpn,2011,4.35911
jpn,2012,4.09263
jpn,2013,4.48467
jpn,2014,4.30782
kaz,1990,9.36381
kaz,1991,10.07629
kaz,1992,10.70241
kaz,1993,11.9751
kaz,1994,14.40276
kaz,1995,15.21579
kaz,1996,15.20377
kaz,1997,15.45577
kaz,1998,17.32424
kaz,1999,17.09125
kaz,2000,13.96423
kaz,2001,11.38294
kaz,2002,10.04251
kaz,2003,9.72035
kaz,2004,10.21436
kaz,2005,10.23774
kaz,2006,9.28172
kaz,2007,9.38797
kaz,2008,8.8563
kaz,2009,8.22259
kaz,2010,8.0258
kaz,2011,7.35338
kaz,2012,7.69471
kaz,2013,10.83949
kaz,2014,6.7404
ken,1971,15.38462
ken,1972,14.91647
ken,1973,15.20533
ken,1974,14.35845
ken,1975,11.77553
ken,1976,13.29163
ken,1977,6.78514
ken,1978,13.42593
ken,1979,13.09454
ken,1980,14.60123
ken,1981,13.47368
ken,1982,14.51943
ken,1983,14.26492
ken,1984,13.16288
ken,1985,13.33907
ken,1986,13.49174
ken,1987,12.94076
ken,1988,16.0473
ken,1989,14.69638
ken,1990,15.02318
ken,1991,14.76412
ken,1992,14.87314
ken,1993,15.65265
ken,1994,15.5422
ken,1995,18.33293
ken,1996,17.87135
ken,1997,21.10888
ken,1998,20.4634
ken,1999,21.65274
ken,2000,21.64254
ken,2001,20.93487
ken,2002,22.65003
ken,2003,20.87846
ken,2004,18.02943
ken,2005,18.98363
ken,2006,17.58522
ken,2007,16.39142
ken,2008,16.06383
ken,2009,15.76384
ken,2010,15.95889
ken,2011,17.13733
ken,2012,18.45231
ken,2013,17.98107
ken,2014,17.55239
kgz,1990,6.93491
kgz,1991,6.76123
kgz,1992,7.97737
kgz,1993,15.5767
kgz,1994,16.41323
kgz,1995,24.20021
kgz,1996,29.02282
kgz,1997,28.81344
kgz,1998,30.67041
kgz,1999,25.59604
kgz,2000,25.39013
kgz,2001,34.19917
kgz,2002,37.14142
kgz,2003,29.38449
kgz,2004,30.21597
kgz,2005,34.48392
kgz,2006,32.10081
kgz,2007,30.90357
kgz,2008,31.30036
kgz,2009,24.88496
kgz,2010,24.09091
kgz,2011,22.35783
kgz,2012,22.15849
kgz,2013,20.27693
kgz,2014,23.73044
khm,1995,27.27273
khm,1996,12.3506
khm,1997,13.83648
khm,1998,18.46966
khm,1999,11.13861
khm,2000,11.16071
khm,2001,11.00196
khm,2002,13.5989
khm,2003,14.94102
khm,2004,12.76074
khm,2005,11.09959
khm,2006,12.04411
khm,2007,14.47721
khm,2008,11.06613
khm,2009,14.06003
khm,2010,28.6
khm,2011,27.92453
khm,2012,18.27057
khm,2013,28.06524
khm,2014,23.41607
kor,1971,7.77989
kor,1972,2.76206
kor,1973,8.6543
kor,1974,5.42323
kor,1975,12.02286
kor,1976,10.37764
kor,1977,9.71527
kor,1978,8.54332
kor,1979,7.16011
kor,1980,6.46634
kor,1981,6.40684
kor,1982,6.26131
kor,1983,6.8045
kor,1984,6.11619
kor,1985,5.7269
kor,1986,4.53557
kor,1987,4.13663
kor,1988,4.20118
kor,1989,5.07604
kor,1990,3.44782
kor,1991,2.41402
kor,1992,2.0337
kor,1993,5.72727
kor,1994,4.61907
kor,1995,4.88575
kor,1996,5.18447
kor,1997,4.92765
kor,1998,5.81018
kor,1999,4.27342
kor,2000,4.31538
kor,2001,3.91089
kor,2002,4.21584
kor,2003,3.21454
kor,2004,3.48979
kor,2005,3.53929
kor,2006,3.62617
kor,2007,3.60292
kor,2008,3.628
kor,2009,3.71284
kor,2010,3.63063
kor,2011,3.35158
kor,2012,3.2569
kor,2013,3.40422
kor,2014,3.34698
kos,2000,23.0301
kos,2001,23.02139
kos,2002,23.0148
kos,2003,23.00275
kos,2004,23.00343
kos,2005,22.94751
kos,2006,20.13983
kos,2007,18.67632
kos,2008,18.46184
kos,2009,19.37299
kos,2010,17.97601
kos,2011,16.22134
kos,2012,15.63184
kos,2013,13.47126
kos,2014,15.04783
kwt,1971,8.0061
kwt,1972,7.98537
kwt,1973,7.99781
kwt,1974,8
kwt,1975,8.00431
kwt,1976,8.00849
kwt,1977,7.99399
kwt,1978,8.00516
kwt,1979,7.99675
kwt,1980,8.00177
kwt,1981,7.998
kwt,1982,8.00068
kwt,1983,8.00064
kwt,1984,8.00345
kwt,1985,7.99766
kwt,1986,7.49926
kwt,1987,7.45081
kwt,1988,7.30139
kwt,1989,7.04766
kwt,1990,6.74893
kwt,1991,6.40074
kwt,1992,5.99941
kwt,1993,5.40192
kwt,1994,8.11332
kwt,1995,11.00152
kwt,1996,10.99902
kwt,1997,11.00135
kwt,1998,10.9992
kwt,1999,10.99886
kwt,2000,11.00145
kwt,2001,11.00032
kwt,2002,11.0005
kwt,2003,10.99945
kwt,2004,10.99961
kwt,2005,11.3573
kwt,2006,11.42059
kwt,2007,12.20643
kwt,2008,12.58768
kwt,2009,12.43047
kwt,2010,12.08683
kwt,2011,12.32574
kwt,2012,14.1936
kwt,2013,12.13145
kwt,2014,11.66104
lbn,1971,10.03636
lbn,1972,10.03236
lbn,1973,9.99442
lbn,1974,10.02532
lbn,1975,10
lbn,1976,10
lbn,1977,10
lbn,1978,10.21739
lbn,1979,10.6
lbn,1980,10.24709
lbn,1981,10.16667
lbn,1982,10.09091
lbn,1983,10.11111
lbn,1984,10.07895
lbn,1985,10.10101
lbn,1986,10.07194
lbn,1987,10.08696
lbn,1988,10
lbn,1989,10
lbn,1990,6.66667
lbn,1991,6.66667
lbn,1992,10.60727
lbn,1993,11.59679
lbn,1994,15.00772
lbn,1995,15.83034
lbn,1996,16.46805
lbn,1997,16.06577
lbn,1998,13.28348
lbn,1999,13.55407
lbn,2000,14.31525
lbn,2001,14.04623
lbn,2002,13.14477
lbn,2003,12.57252
lbn,2004,12.64172
lbn,2005,12.86166
lbn,2006,13.27902
lbn,2007,13.14499
lbn,2008,12.60612
lbn,2009,12.99107
lbn,2010,11.89537
lbn,2011,11.4146
lbn,2012,9.25401
lbn,2013,9.4413
lbn,2014,10.4668
lby,1971,21.65354
lby,1972,21.79262
lby,1973,21.53444
lby,1974,21.57857
lby,1975,21.58155
lby,1976,21.57293
lby,1977,21.53194
lby,1978,21.5284
lby,1979,21.56627
lby,1980,24.875
lby,1981,30
lby,1982,34.56878
lby,1983,38.62887
lby,1984,42.24966
lby,1985,45.48273
lby,1986,38.69788
lby,1987,23.15542
lby,1988,19.5228
lby,1989,19.91845
lby,1990,31.20267
lby,1991,27.98279
lby,1992,24.22158
lby,1993,24.16894
lby,1994,24.39045
lby,1995,23.24135
lby,1996,25.50885
lby,1997,26.8859
lby,1998,19.44116
lby,1999,20.28875
lby,2000,23.18018
lby,2001,23.7912
lby,2002,12.53779
lby,2003,12.53761
lby,2004,12.53513
lby,2005,12.53529
lby,2006,9.94587
lby,2007,13.51681
lby,2008,33.11937
lby,2009,36.44355
lby,2010,35.75465
lby,2011,31.52814
lby,2012,59.03428
lby,2013,61.48023
lby,2014,69.69601
lka,1971,18.33333
lka,1972,16.0804
lka,1973,14.54898
lka,1974,16.12604
lka,1975,15.05657
lka,1976,15.39101
lka,1977,17.32712
lka,1978,14.94585
lka,1979,13.57377
lka,1980,14.56835
lka,1981,18.00214
lka,1982,17.57018
lka,1983,14.33302
lka,1984,16.58558
lka,1985,15.86851
lka,1986,15.42232
lka,1987,15.58921
lka,1988,14.86245
lka,1989,17.17985
lka,1990,16.69841
lka,1991,18.12259
lka,1992,16.77966
lka,1993,17.76828
lka,1994,17.64304
lka,1995,18.03415
lka,1996,17.08609
lka,1997,17.49271
lka,1998,18.59933
lka,1999,20.61772
lka,2000,20.95945
lka,2001,18.89102
lka,2002,18.47044
lka,2003,18.71436
lka,2004,16.57559
lka,2005,16.13042
lka,2006,16.43158
lka,2007,15.76608
lka,2008,14.83258
lka,2009,14.33006
lka,2010,13.76724
lka,2011,12.13759
lka,2012,10.01597
lka,2013,9.98919
lka,2014,11.4437
ltu,1990,5.46383
ltu,1991,5.83728
ltu,1992,9.08993
ltu,1993,15.81743
ltu,1994,20.30753
ltu,1995,14.85207
ltu,1996,10.9476
ltu,1997,11.01612
ltu,1998,8.85559
ltu,1999,10.1612
ltu,2000,11.51875
ltu,2001,9.85935
ltu,2002,8.24563
ltu,2003,7.50478
ltu,2004,6.84194
ltu,2005,8.52584
ltu,2006,9.01714
ltu,2007,8.29993
ltu,2008,7.61612
ltu,2009,6.6175
ltu,2010,19.80376
ltu,2011,20.53698
ltu,2012,19.49658
ltu,2013,20.69293
ltu,2014,21.9795
lux,1960,3.07377
lux,1961,2.48691
lux,1962,3.08219
lux,1963,3.61624
lux,1964,4.03769
lux,1965,3.76091
lux,1966,4.71766
lux,1967,4.69417
lux,1968,4.70836
lux,1969,4.93056
lux,1970,5.96905
lux,1971,5.47637
lux,1972,5.40936
lux,1973,6.31277
lux,1974,8.45411
lux,1975,7.11575
lux,1976,6.29562
lux,1977,6.07394
lux,1978,5.88235
lux,1979,5.10018
lux,1980,2.72331
lux,1981,9.61538
lux,1982,13.83764
lux,1983,13.40426
lux,1984,9.8513
lux,1985,7.70713
lux,1986,4.08163
lux,1987,5.36332
lux,1988,16.07143
lux,1989,14.87342
lux,1990,14.42308
lux,1991,15.54922
lux,1992,16.06061
lux,1993,14.45604
lux,1994,16.63778
lux,1995,27.92608
lux,1996,22.72727
lux,1997,24.13793
lux,1998,39.07104
lux,1999,35
lux,2000,9.71564
lux,2001,4.72895
lux,2002,1.46011
lux,2003,1.47006
lux,2004,1.15316
lux,2005,3.46476
lux,2006,3.23038
lux,2007,3.56139
lux,2008,4.292
lux,2009,3.6802
lux,2010,3.77709
lux,2011,4.56604
lux,2012,4.38883
lux,2013,6.54408
lux,2014,6.29921
lva,1990,17.83995
lva,1991,20.57052
lva,1992,26.42149
lva,1993,29.96942
lva,1994,28.91892
lva,1995,31.96783
lva,1996,46.5771
lva,1997,29.42743
lva,1998,20.59686
lva,1999,27.0073
lva,2000,23.98453
lva,2001,23.13084
lva,2002,24.98113
lva,2003,22.69182
lva,2004,18.87396
lva,2005,17.04036
lva,2006,16.7246
lva,2007,16.72605
lva,2008,15.13083
lva,2009,13.3058
lva,2010,10.94009
lva,2011,10.1083
lva,2012,9.06437
lva,2013,9.26075
lva,2014,9.04493
mar,1971,10.61135
mar,1972,11.28539
mar,1973,9.77391
mar,1974,10.46284
mar,1975,11.1349
mar,1976,9.78653
mar,1977,10.5342
mar,1978,10.48314
mar,1979,9.96891
mar,1980,9.75796
mar,1981,11.06844
mar,1982,10.46379
mar,1983,9.8265
mar,1984,10.0419
mar,1985,9.77536
mar,1986,9.06749
mar,1987,8.7989
mar,1988,9.2943
mar,1989,9.41933
mar,1990,8.52721
mar,1991,5.00815
mar,1992,3.21021
mar,1993,4.23814
mar,1994,9.07585
mar,1995,5.73106
mar,1996,6.26894
mar,1997,8.77658
mar,1998,1.49599
mar,1999,14.03645
mar,2000,8.40395
mar,2001,8.62688
mar,2002,5.37578
mar,2003,4.05356
mar,2004,4.57498
mar,2005,6.36599
mar,2006,6.51933
mar,2007,7.37297
mar,2008,10.36965
mar,2009,11.0759
mar,2010,11.31294
mar,2011,10.69343
mar,2012,11.75782
mar,2013,13.02482
mar,2014,14.70465
mda,1990,7.52728
mda,1991,7.77512
mda,1992,9.2544
mda,1993,18.32515
mda,1994,20.02531
mda,1995,23.59344
mda,1996,23.08844
mda,1997,24.72485
mda,1998,24.4031
mda,1999,24.28453
mda,2000,25.49055
mda,2001,26.12252
mda,2002,27.80943
mda,2003,30.63139
mda,2004,29.11088
mda,2005,29.53255
mda,2006,30.17072
mda,2007,28.71656
mda,2008,28.87745
mda,2009,23.47531
mda,2010,23.55636
mda,2011,21.05081
mda,2012,21.66494
mda,2013,25.22823
mda,2014,21.52869
mex,1971,13.76655
mex,1972,12.94529
mex,1973,12.43935
mex,1974,12.12912
mex,1975,11.79537
mex,1976,11.05126
mex,1977,11.38751
mex,1978,10.16319
mex,1979,10.56294
mex,1980,11.15857
mex,1981,12.54425
mex,1982,12.93224
mex,1983,11.11179
mex,1984,11.08363
mex,1985,11.84979
mex,1986,11.06513
mex,1987,11.2219
mex,1988,11.84759
mex,1989,12.62988
mex,1990,12.94232
mex,1991,12.75181
mex,1992,12.85525
mex,1993,13.44409
mex,1994,13.57974
mex,1995,14.00018
mex,1996,14.74529
mex,1997,14.55046
mex,1998,14.21362
mex,1999,14.28855
mex,2000,13.84855
mex,2001,14.0578
mex,2002,14.16912
mex,2003,12.31241
mex,2004,14.69002
mex,2005,14.92136
mex,2006,15.36063
mex,2007,15.26886
mex,2008,15.37568
mex,2009,15.85485
mex,2010,16.06028
mex,2011,15.06254
mex,2012,14.33789
mex,2013,14.3008
mex,2014,13.70565
mkd,1990,8.97881
mkd,1991,7.60832
mkd,1992,7.23825
mkd,1993,11.60232
mkd,1994,10.84358
mkd,1995,11.43183
mkd,1996,12.10661
mkd,1997,12.11941
mkd,1998,12.28717
mkd,1999,14.25033
mkd,2000,15.13728
mkd,2001,16.83433
mkd,2002,20.29223
mkd,2003,19.39745
mkd,2004,20.65397
mkd,2005,22.93287
mkd,2006,24.02227
mkd,2007,23.22253
mkd,2008,22.88068
mkd,2009,17.3843
mkd,2010,17.61708
mkd,2011,20.53558
mkd,2012,20.69626
mkd,2013,18.90384
mkd,2014,19.89207
mlt,1971,0
mlt,1972,0
mlt,1973,0
mlt,1974,0
mlt,1975,0
mlt,1976,0
mlt,1977,0
mlt,1978,0
mlt,1979,0
mlt,1980,0
mlt,1981,0
mlt,1982,0
mlt,1983,8.88889
mlt,1984,9.28571
mlt,1985,9.43878
mlt,1986,9.41176
mlt,1987,9.2161
mlt,1988,9.2233
mlt,1989,9.09091
mlt,1990,9.09091
mlt,1991,7.75194
mlt,1992,8.05369
mlt,1993,8
mlt,1994,9.1499
mlt,1995,9.31373
mlt,1996,13.14837
mlt,1997,13.10795
mlt,1998,12.20221
mlt,1999,12.2438
mlt,2000,12.25874
mlt,2001,13.1755
mlt,2002,13.15789
mlt,2003,13.14848
mlt,2004,13.13177
mlt,2005,11.42857
mlt,2006,12.20699
mlt,2007,13.67596
mlt,2008,14.35986
mlt,2009,15.63653
mlt,2010,6.52791
mlt,2011,7.02157
mlt,2012,8.41325
mlt,2013,6.97468
mlt,2014,4.67706
mmr,1971,19.97106
mmr,1972,20.70773
mmr,1973,18.87942
mmr,1974,20.56738
mmr,1975,20.8589
mmr,1976,21.337
mmr,1977,20.06717
mmr,1978,17.94047
mmr,1979,17.91045
mmr,1980,21.85609
mmr,1981,23.65591
mmr,1982,25.7732
mmr,1983,28.83582
mmr,1984,30.5291
mmr,1985,24.72865
mmr,1986,27.57238
mmr,1987,28.23276
mmr,1988,32.47978
mmr,1989,34.32237
mmr,1990,26.43261
mmr,1991,36.04781
mmr,1992,37.41656
mmr,1993,35.80502
mmr,1994,34.83584
mmr,1995,38.10111
mmr,1996,35.05703
mmr,1997,34.69066
mmr,1998,28.5093
mmr,1999,32.20522
mmr,2000,31.30129
mmr,2001,31.1367
mmr,2002,31.25493
mmr,2003,29.05069
mmr,2004,30.2906
mmr,2005,39.09574
mmr,2006,29.34783
mmr,2007,30.62979
mmr,2008,29.00936
mmr,2009,28.3027
mmr,2010,16.61143
mmr,2011,20.227
mmr,2012,25.2609
mmr,2013,21.51547
mmr,2014,20.49163
mne,2005,27.06006
mne,2006,28.79404
mne,2007,32.08955
mne,2008,25.63649
mne,2009,25.97826
mne,2010,16.58379
mne,2011,24.7741
mne,2012,24.43741
mne,2013,19.2142
mne,2014,17.55436
mng,1985,6.1203
mng,1986,5.70978
mng,1987,7.4052
mng,1988,7.84424
mng,1989,7.86959
mng,1990,9.64755
mng,1991,10.52958
mng,1992,9.73028
mng,1993,11.27033
mng,1994,17.3849
mng,1995,19.10198
mng,1996,18.43917
mng,1997,18.51991
mng,1998,17.38318
mng,1999,17.90992
mng,2000,19.55193
mng,2001,19.98674
mng,2002,18.73393
mng,2003,15.58317
mng,2004,14.53224
mng,2005,12.28429
mng,2006,12.47178
mng,2007,11.94272
mng,2008,10.89728
mng,2009,12.23075
mng,2010,11.70879
mng,2011,14.19753
mng,2012,14.01578
mng,2013,14.74104
mng,2014,14.75074
moz,1971,29.67359
moz,1972,30.46757
moz,1973,36.66147
moz,1974,38.15261
moz,1975,39.56954
moz,1976,38.80171
moz,1977,36.72316
moz,1978,32.19178
moz,1979,36.12245
moz,1980,39.17749
moz,1981,78.44828
moz,1982,8.21596
moz,1983,12.47002
moz,1984,15.82915
moz,1985,24.72727
moz,1986,19.03226
moz,1987,20.53571
moz,1988,23.44214
moz,1989,17.16102
moz,1990,15.85903
moz,1991,6.36943
moz,1992,14.66346
moz,1993,21.93878
moz,1994,50.12658
moz,1995,47.79412
moz,1996,72.05882
moz,1997,31.34328
moz,1998,10.37296
moz,1999,2.74968
moz,2000,10.09695
moz,2001,10.61001
moz,2002,10.61202
moz,2003,12.72577
moz,2004,14.00888
moz,2005,12.26195
moz,2006,14.08021
moz,2007,14.49988
moz,2008,14.8344
moz,2009,14.40193
moz,2010,14.74259
moz,2011,14.59299
moz,2012,14.78966
moz,2013,17.77106
moz,2014,14.72047
mus,1971,16.89189
mus,1972,16.46341
mus,1973,16.57754
mus,1974,14.90385
mus,1975,15.625
mus,1976,16.2963
mus,1977,16.23377
mus,1978,17.14286
mus,1979,17.1831
mus,1980,18.59155
mus,1981,19.8895
mus,1982,19.55923
mus,1983,18.59838
mus,1984,19.73684
mus,1985,18.36735
mus,1986,18.67882
mus,1987,17.4538
mus,1988,17.27273
mus,1989,13.9219
mus,1990,8.97436
mus,1991,8.98483
mus,1992,9.03226
mus,1993,8.99899
mus,1994,8.96947
mus,1995,9.00515
mus,1996,9.03378
mus,1997,9.00643
mus,1998,9.03771
mus,1999,9.02208
mus,2000,8.99888
mus,2001,9.00052
mus,2002,8.97436
mus,2003,8.98175
mus,2004,8.96074
mus,2005,8.97887
mus,2006,8.46809
mus,2007,8.64097
mus,2008,8.4474
mus,2009,7.68335
mus,2010,7.21458
mus,2011,7.10363
mus,2012,6.82875
mus,2013,6.37119
mus,2014,6.1968
mys,1971,8.722
mys,1972,8.81057
mys,1973,8.9252
mys,1974,10.47476
mys,1975,9.65791
mys,1976,10.14515
mys,1977,9.70745
mys,1978,11.06806
mys,1979,10.45118
mys,1980,10.34929
mys,1981,10.54387
mys,1982,11.10168
mys,1983,11.04405
mys,1984,10.3812
mys,1985,12.4197
mys,1986,12.07613
mys,1987,12.22088
mys,1988,11.92642
mys,1989,11.29445
mys,1990,9.08498
mys,1991,11.59235
mys,1992,7.94024
mys,1993,14.04185
mys,1994,8.91304
mys,1995,9.61242
mys,1996,10.54147
mys,1997,7.93497
mys,1998,8.0002
mys,1999,8.00055
mys,2000,7.99942
mys,2001,8.00039
mys,2002,8.00011
mys,2003,8.00061
mys,2004,8.00034
mys,2005,8.00019
mys,2006,7.99955
mys,2007,7.99971
mys,2008,7.99992
mys,2009,5.67485
mys,2010,6.16896
mys,2011,9.35293
