geo,time,sl_emp_self_ma_zs
rou,2012,33.34
rou,2013,32.93
rou,2014,32.36
rou,2015,29.92
rou,2016,27.84
rou,2017,27.69
rou,2018,26.23
rou,2019,25.51
rus,1991,1
rus,1992,1.15
rus,1993,1.91
rus,1994,2.61
rus,1995,3.05
rus,1996,3.27
rus,1997,4.83
rus,1998,4.77
rus,1999,12.15
rus,2000,11.64
rus,2001,9.72
rus,2002,9.48
rus,2003,9.39
rus,2004,9.41
rus,2005,9.49
rus,2006,9.41
rus,2007,9.24
rus,2008,9.25
rus,2009,9.6
rus,2010,7.56
rus,2011,7.83
rus,2012,7.7
rus,2013,8.08
rus,2014,8.09
rus,2015,8.09
rus,2016,8.54
rus,2017,7.69
rus,2018,7.82
rus,2019,9.54
rwa,1991,91.75
rwa,1992,91.42
rwa,1993,91.29
rwa,1994,91.63
rwa,1995,91.66
rwa,1996,90.7
rwa,1997,89.49
rwa,1998,88.3
rwa,1999,87
rwa,2000,86.05
rwa,2001,84.48
rwa,2002,82.52
rwa,2003,81.54
rwa,2004,79.89
rwa,2005,77.99
rwa,2006,76.1
rwa,2007,74.07
rwa,2008,72.17
rwa,2009,70.3
rwa,2010,68.13
rwa,2011,65.79
rwa,2012,63.62
rwa,2013,61.59
rwa,2014,59.34
rwa,2015,58.41
rwa,2016,57.67
rwa,2017,57.21
rwa,2018,56.48
rwa,2019,55.56
sau,1991,8.98
sau,1992,8.82
sau,1993,8.74
sau,1994,8.67
sau,1995,8.63
sau,1996,8.56
sau,1997,8.55
sau,1998,8.54
sau,1999,8.57
sau,2000,8.38
sau,2001,8.41
sau,2002,8.44
sau,2003,8.25
sau,2004,8.07
sau,2005,7.91
sau,2006,7.85
sau,2007,7.75
sau,2008,7.56
sau,2009,7.49
sau,2010,7.11
sau,2011,6.67
sau,2012,6.29
sau,2013,5.93
sau,2014,5.55
sau,2015,5.35
sau,2016,5.28
sau,2017,5.22
sau,2018,5.13
sau,2019,5.11
sdn,1991,59.43
sdn,1992,59.17
sdn,1993,58.95
sdn,1994,59.09
sdn,1995,58.98
sdn,1996,58.81
sdn,1997,58.34
sdn,1998,58.33
sdn,1999,58.42
sdn,2000,58.32
sdn,2001,58.12
sdn,2002,57.84
sdn,2003,57.5
sdn,2004,57.65
sdn,2005,57.19
sdn,2006,56.5
sdn,2007,55.6
sdn,2008,54.87
sdn,2009,55.03
sdn,2010,55.29
sdn,2011,54.15
sdn,2012,52.98
sdn,2013,52.56
sdn,2014,52.26
sdn,2015,51.69
sdn,2016,51.2
sdn,2017,50.68
sdn,2018,50.84
sdn,2019,51.12
sen,1991,85.19
sen,1992,84.43
sen,1993,83.6
sen,1994,82.29
sen,1995,81.49
sen,1996,80.59
sen,1997,79.69
sen,1998,78.42
sen,1999,77.06
sen,2000,76.01
sen,2001,74.78
sen,2002,73.98
sen,2003,73.34
sen,2004,72.24
sen,2005,71.53
sen,2006,70.73
sen,2007,69.75
sen,2008,68.98
sen,2009,68
sen,2010,67.06
sen,2011,65.86
sen,2012,64.84
sen,2013,64
sen,2014,62.83
sen,2015,61.8
sen,2016,61.18
sen,2017,60.46
sen,2018,59.84
sen,2019,59.25
sgp,1991,16.9
sgp,1992,17.23
sgp,1993,17.56
sgp,1994,17.41
sgp,1995,14.69
sgp,1996,18.83
sgp,1997,17.56
sgp,1998,18.34
sgp,1999,19.4
sgp,2000,19.16
sgp,2001,19.19
sgp,2002,18.86
sgp,2003,18.55
sgp,2004,19.55
sgp,2005,19.06
sgp,2006,18.5
sgp,2007,18.97
sgp,2008,18.68
sgp,2009,18.03
sgp,2010,17.92
sgp,2011,18.21
sgp,2012,18.57
sgp,2013,18.11
sgp,2014,18
sgp,2015,17.55
sgp,2016,17.75
sgp,2017,18.43
sgp,2018,17.53
sgp,2019,16.88
slb,1991,72.32
slb,1992,71.25
slb,1993,70.95
slb,1994,69.98
slb,1995,68.96
slb,1996,68.71
slb,1997,68.97
slb,1998,68.63
slb,1999,68.72
slb,2000,71.88
slb,2001,74.94
slb,2002,76.65
slb,2003,75.57
slb,2004,74.64
slb,2005,73.36
slb,2006,71.5
slb,2007,69.35
slb,2008,67.05
slb,2009,68.52
slb,2010,66.62
slb,2011,62.79
slb,2012,61.04
slb,2013,59.8
slb,2014,59.09
slb,2015,58.34
slb,2016,57.35
slb,2017,56.19
slb,2018,54.9
slb,2019,53.92
sle,1991,87.01
sle,1992,87.36
sle,1993,87.39
sle,1994,87.48
sle,1995,87.76
sle,1996,87.76
sle,1997,88.02
sle,1998,88.06
sle,1999,88.13
sle,2000,87.88
sle,2001,88.45
sle,2002,87.73
sle,2003,87.28
sle,2004,86.94
sle,2005,86.87
sle,2006,86.8
sle,2007,86.61
sle,2008,86.57
sle,2009,86.55
sle,2010,86.12
sle,2011,85.86
sle,2012,84.19
sle,2013,82.32
sle,2014,82.95
sle,2015,85.31
sle,2016,84.73
sle,2017,84.97
sle,2018,84.91
sle,2019,84.7
slv,1991,37.22
slv,1992,37.23
slv,1993,36.8
slv,1994,40.64
slv,1995,39
slv,1996,38.96
slv,1997,38.77
slv,1998,38.67
slv,1999,38.64
slv,2000,38.63
slv,2001,38.62
slv,2002,39.77
slv,2003,36.73
slv,2004,34.31
slv,2005,38.23
slv,2006,34.72
slv,2007,35.74
slv,2008,36.77
slv,2009,38.1
slv,2010,36.6
slv,2011,36.9
slv,2012,37.04
slv,2013,36.69
slv,2014,35.02
slv,2015,35.43
slv,2016,34.47
slv,2017,34.83
slv,2018,33.71
slv,2019,33.15
som,1991,91.88
som,1992,91.98
som,1993,91.99
som,1994,92.18
som,1995,92.21
som,1996,92.2
som,1997,92.28
som,1998,92.29
som,1999,92.29
som,2000,92.27
som,2001,92.25
som,2002,92.2
som,2003,92.04
som,2004,91.89
som,2005,91.73
som,2006,91.58
som,2007,92.38
som,2008,92.03
som,2009,91.65
som,2010,91.24
som,2011,90.8
som,2012,90.75
som,2013,90.68
som,2014,90.59
som,2015,90.47
som,2016,90.36
som,2017,90.3
som,2018,90.2
som,2019,90.1
srb,1991,35.97
srb,1992,37.52
srb,1993,39.52
srb,1994,40.49
srb,1995,40.16
srb,1996,40.31
srb,1997,40.23
srb,1998,39.95
srb,1999,40.8
srb,2000,40.33
srb,2001,39.87
srb,2002,39.39
srb,2003,38.98
srb,2004,37.86
srb,2005,37.06
srb,2006,36.53
srb,2007,35.8
srb,2008,35.12
srb,2009,34.17
srb,2010,35.09
srb,2011,32.88
srb,2012,33.62
srb,2013,35.5
srb,2014,35.18
srb,2015,34.27
srb,2016,35.15
srb,2017,33.86
srb,2018,31.7
srb,2019,31.04
ssd,1991,90.39
ssd,1992,90.17
ssd,1993,89.97
ssd,1994,89.91
ssd,1995,89.72
ssd,1996,89.58
ssd,1997,89.27
ssd,1998,89.27
ssd,1999,89.39
ssd,2000,89.32
ssd,2001,89.2
ssd,2002,89.06
ssd,2003,88.79
ssd,2004,88.82
ssd,2005,88.64
ssd,2006,88.28
ssd,2007,87.75
ssd,2008,87.4
ssd,2009,87.24
ssd,2010,87.51
ssd,2011,87.41
ssd,2012,87.63
ssd,2013,86.55
ssd,2014,85.84
ssd,2015,86.33
ssd,2016,87.58
ssd,2017,88.26
ssd,2018,88.6
ssd,2019,87.72
stp,1991,79.51
stp,1992,79.38
stp,1993,79.35
stp,1994,79.19
stp,1995,79.07
stp,1996,78.97
stp,1997,79.1
stp,1998,78.71
stp,1999,78.25
stp,2000,77.9
stp,2001,76.94
stp,2002,76.76
stp,2003,75.89
stp,2004,75.06
stp,2005,73.86
stp,2006,72.25
stp,2007,71.18
stp,2008,69.28
stp,2009,67.82
stp,2010,66.57
stp,2011,65.51
stp,2012,64.56
stp,2013,63.37
stp,2014,61.79
stp,2015,60.88
stp,2016,59.7
stp,2017,58.63
stp,2018,57.76
stp,2019,56.92
sur,1991,20.28
sur,1992,20.26
sur,1993,20.69
sur,1994,19.33
sur,1995,17.81
sur,1996,22.02
sur,1997,23.4
sur,1998,20.5
sur,1999,20.5
sur,2000,20.27
sur,2001,20
sur,2002,19.79
sur,2003,19.44
sur,2004,18.86
sur,2005,18.55
sur,2006,18.19
sur,2007,17.89
sur,2008,17.61
sur,2009,17.44
sur,2010,17.15
sur,2011,16.81
sur,2012,16.6
sur,2013,16.38
sur,2014,16.31
sur,2015,16.14
sur,2016,16.67
sur,2017,16.67
sur,2018,16.61
sur,2019,16.75
svk,1991,9.2
svk,1992,9.22
svk,1993,9.21
svk,1994,9.1
svk,1995,9.11
svk,1996,9.09
svk,1997,9.19
svk,1998,9.26
svk,1999,10.24
svk,2000,10.96
svk,2001,11.58
svk,2002,11.89
svk,2003,12.9
svk,2004,16.06
svk,2005,17.22
svk,2006,16.76
svk,2007,17.28
svk,2008,18.47
svk,2009,20.36
svk,2010,21.32
svk,2011,20.94
svk,2012,19.91
svk,2013,20.27
svk,2014,19.86
svk,2015,19.09
svk,2016,19.33
svk,2017,19.23
svk,2018,18.9
svk,2019,19.31
svn,1991,17.95
svn,1992,18.16
svn,1993,18.2
svn,1994,20.31
svn,1995,19.27
svn,1996,19.99
svn,1997,20.73
svn,1998,21.94
svn,1999,21.04
svn,2000,18.61
svn,2001,19.72
svn,2002,19.02
svn,2003,16.52
svn,2004,17.79
svn,2005,17.23
svn,2006,18.61
svn,2007,18.08
svn,2008,16.51
svn,2009,19.03
svn,2010,19.98
svn,2011,19.67
svn,2012,19.13
svn,2013,19.6
svn,2014,20.71
svn,2015,19.02
svn,2016,17.22
svn,2017,17.06
svn,2018,17.97
svn,2019,17.02
swe,1991,17.52
swe,1992,17.66
swe,1993,17.78
swe,1994,17.52
swe,1995,17.22
swe,1996,17.3
swe,1997,16.47
swe,1998,15.79
swe,1999,16.21
swe,2000,15.68
swe,2001,15.19
swe,2002,15.3
swe,2003,14.96
swe,2004,15.03
swe,2005,15.33
swe,2006,15.15
swe,2007,14.9
swe,2008,14.43
swe,2009,14.74
swe,2010,14.97
swe,2011,14.39
swe,2012,14.55
swe,2013,14.55
swe,2014,14.09
swe,2015,13.94
swe,2016,13.54
swe,2017,13.59
swe,2018,13.48
swe,2019,13.64
swz,1991,14.58
swz,1992,14.65
swz,1993,14.86
swz,1994,14.95
swz,1995,15.2
swz,1996,15.37
swz,1997,15.81
swz,1998,16.62
swz,1999,17.35
swz,2000,18.21
swz,2001,19.19
swz,2002,19.95
swz,2003,20.58
swz,2004,21.4
swz,2005,21.91
swz,2006,22.38
swz,2007,22.95
swz,2008,23.58
swz,2009,24.39
swz,2010,24.9
swz,2011,25.63
swz,2012,26.28
swz,2013,26.9
swz,2014,27.84
swz,2015,28.78
swz,2016,29.6
swz,2017,29.62
swz,2018,29.61
swz,2019,29.64
syr,1991,51.11
syr,1992,50.61
syr,1993,50.55
syr,1994,50.23
syr,1995,49.99
syr,1996,49.94
syr,1997,50.01
syr,1998,49.54
syr,1999,50.31
syr,2000,50.75
syr,2001,50.21
syr,2002,49.44
syr,2003,49.39
syr,2004,48.61
syr,2005,47.54
syr,2006,46.63
syr,2007,48.48
syr,2008,39.89
syr,2009,40.61
syr,2010,38.71
syr,2011,40.5
syr,2012,41.84
syr,2013,44.32
syr,2014,45.76
syr,2015,46.27
syr,2016,46.31
syr,2017,46.25
syr,2018,45.63
syr,2019,44.91
tcd,1991,90.85
tcd,1992,90.96
tcd,1993,91.35
tcd,1994,91.25
tcd,1995,91.19
tcd,1996,91.24
tcd,1997,91.14
tcd,1998,91.08
tcd,1999,91.12
tcd,2000,91.39
tcd,2001,90.89
tcd,2002,90.55
tcd,2003,89.59
tcd,2004,86.65
tcd,2005,85.29
tcd,2006,84.77
tcd,2007,84.33
tcd,2008,84.06
tcd,2009,85.55
tcd,2010,83.77
tcd,2011,83.47
tcd,2012,82.71
tcd,2013,84.3
tcd,2014,84
tcd,2015,84.12
tcd,2016,85.99
tcd,2017,86.97
tcd,2018,87.23
tcd,2019,87.29
tgo,1991,84.3
tgo,1992,84.53
tgo,1993,85
tgo,1994,84.79
tgo,1995,84.49
tgo,1996,84.38
tgo,1997,84.16
tgo,1998,84.65
tgo,1999,84.76
tgo,2000,84.3
tgo,2001,84.55
tgo,2002,84.38
tgo,2003,84
tgo,2004,84.1
tgo,2005,84.46
tgo,2006,83.88
tgo,2007,82.73
tgo,2008,81.85
tgo,2009,80.64
tgo,2010,79.17
tgo,2011,77.05
tgo,2012,75.41
tgo,2013,73.4
tgo,2014,71.55
tgo,2015,69.66
tgo,2016,67.57
tgo,2017,65.74
tgo,2018,64.82
tgo,2019,64.17
tha,1991,67.02
tha,1992,66.19
tha,1993,63.2
tha,1994,62.64
tha,1995,61.68
tha,1996,59.47
tha,1997,60.29
tha,1998,62.54
tha,1999,61.19
tha,2000,59.81
tha,2001,59.17
tha,2002,59.44
tha,2003,59.12
tha,2004,55.39
tha,2005,55.4
tha,2006,55.59
tha,2007,55.33
tha,2008,56.2
tha,2009,54.26
tha,2010,54.37
tha,2011,56.93
tha,2012,57.65
tha,2013,54.67
tha,2014,52.11
tha,2015,51.07
tha,2016,50.67
tha,2017,50.56
tha,2018,51.35
tha,2019,50.31
tjk,1991,28.2
tjk,1992,29.09
tjk,1993,30.29
tjk,1994,32.31
tjk,1995,34.34
tjk,1996,37.28
tjk,1997,39.7
tjk,1998,41.44
tjk,1999,43.09
tjk,2000,44
tjk,2001,44.1
tjk,2002,43.71
tjk,2003,43.01
tjk,2004,42
tjk,2005,41.38
tjk,2006,40.4
tjk,2007,39.47
tjk,2008,38.66
tjk,2009,38.26
tjk,2010,37.5
tjk,2011,36.88
tjk,2012,35.96
tjk,2013,34.9
tjk,2014,33.89
tjk,2015,32.78
tjk,2016,31.45
tjk,2017,30.32
tjk,2018,28.59
tjk,2019,27.06
tkm,1991,25.76
tkm,1992,26.35
tkm,1993,27.66
tkm,1994,29.14
tkm,1995,31.26
tkm,1996,32.43
tkm,1997,35.5
tkm,1998,37.26
tkm,1999,37.83
tkm,2000,39.57
tkm,2001,39.8
tkm,2002,40.4
tkm,2003,41.28
tkm,2004,41.65
tkm,2005,41.68
tkm,2006,40.74
tkm,2007,39.87
tkm,2008,38.8
tkm,2009,38.15
tkm,2010,37.25
tkm,2011,36.21
tkm,2012,35.08
tkm,2013,34.07
tkm,2014,33.12
tkm,2015,32.33
tkm,2016,31.49
tkm,2017,30.74
tkm,2018,30.13
tkm,2019,29.52
tls,1991,76.33
tls,1992,75.57
tls,1993,74.72
tls,1994,73.71
tls,1995,72.53
tls,1996,70.83
tls,1997,69.71
tls,1998,69.42
tls,1999,75.09
tls,2000,72.9
tls,2001,69.57
tls,2002,71.85
tls,2003,72.94
tls,2004,74.3
tls,2005,74.25
tls,2006,75.97
tls,2007,73.78
tls,2008,71.09
tls,2009,68.23
tls,2010,65.49
tls,2011,64.15
tls,2012,62.66
tls,2013,62.12
tls,2014,60.98
tls,2015,60.13
tls,2016,59.04
tls,2017,60.19
tls,2018,60.78
tls,2019,60.12
ton,1991,58.32
ton,1992,58.26
ton,1993,57.87
ton,1994,57.43
ton,1995,57.01
ton,1996,56.95
ton,1997,56.93
ton,1998,56.58
ton,1999,56
ton,2000,55.41
ton,2001,54.65
ton,2002,53.83
ton,2003,53.2
ton,2004,53.04
ton,2005,52.61
ton,2006,52.61
ton,2007,53.45
ton,2008,53.01
ton,2009,52.6
ton,2010,51.83
ton,2011,51
ton,2012,50.32
ton,2013,50.25
ton,2014,49.58
ton,2015,48.61
ton,2016,47.73
ton,2017,46.97
ton,2018,46.61
ton,2019,46.44
tto,1991,23.72
tto,1992,25.41
tto,1993,26.71
tto,1994,26.05
tto,1995,26.36
tto,1996,25.37
tto,1997,24.18
tto,1998,23.76
tto,1999,24.33
tto,2000,24.34
tto,2001,24.95
tto,2002,24.95
tto,2003,24.02
tto,2004,23.95
tto,2005,23
tto,2006,22.96
tto,2007,23.61
tto,2008,24.4
tto,2009,25.29
tto,2010,26.37
tto,2011,26.49
tto,2012,24.98
tto,2013,26.33
tto,2014,26.33
tto,2015,27.64
tto,2016,29.29
tto,2017,29.91
tto,2018,30.4
tto,2019,30.83
tun,1991,29.42
tun,1992,29.07
tun,1993,29.11
tun,1994,29.13
tun,1995,29.63
tun,1996,29.61
tun,1997,29.88
tun,1998,30.08
tun,1999,30.16
tun,2000,30.43
tun,2001,30.67
tun,2002,31.26
tun,2003,31.48
tun,2004,31.6
tun,2005,31.92
tun,2006,32.73
tun,2007,32.04
tun,2008,32.57
tun,2009,32.98
tun,2010,33.24
tun,2011,31.3
tun,2012,31.35
tun,2013,30.92
tun,2014,30.2
tun,2015,29.5
tun,2016,29.3
tun,2017,29.02
tun,2018,28.79
tun,2019,28.61
tur,1991,42.45
tur,1992,42.41
tur,1993,42.39
tur,1994,42.64
tur,1995,42.36
tur,1996,41.98
tur,1997,41.48
tur,1998,41.28
tur,1999,41.82
tur,2000,41.32
tur,2001,42.46
tur,2002,42.14
tur,2003,41.77
tur,2004,40.67
tur,2005,39.44
tur,2006,38.29
tur,2007,36.76
tur,2008,36.2
tur,2009,36.58
tur,2010,35.06
tur,2011,34.2
tur,2012,33.48
tur,2013,32.75
tur,2014,31.52
tur,2015,30.6
tur,2016,30.69
tur,2017,31.07
tur,2018,30.84
tur,2019,30.72
tza,1991,89.4
tza,1992,89.28
tza,1993,89.27
tza,1994,89.31
tza,1995,89.34
tza,1996,89.26
tza,1997,89.2
tza,1998,88.91
tza,1999,88.79
tza,2000,88.63
tza,2001,88.32
tza,2002,87.7
tza,2003,87.01
tza,2004,86.51
tza,2005,85.95
tza,2006,85.28
tza,2007,84.79
tza,2008,84.32
tza,2009,84.24
tza,2010,83.54
tza,2011,82.52
tza,2012,82.67
tza,2013,82.65
tza,2014,82.75
tza,2015,82.37
tza,2016,81.9
tza,2017,81.45
tza,2018,80.72
tza,2019,80.3
uga,1991,83.63
uga,1992,83.56
uga,1993,83.2
uga,1994,82.95
uga,1995,82.47
uga,1996,81.9
uga,1997,81.43
uga,1998,81.13
uga,1999,80.63
uga,2000,80.31
uga,2001,79.83
uga,2002,79.06
uga,2003,78.81
uga,2004,78.2
uga,2005,77.58
uga,2006,76.88
uga,2007,75.99
uga,2008,75.46
uga,2009,76
uga,2010,75.41
uga,2011,73.87
uga,2012,73.54
uga,2013,73.3
uga,2014,73.11
uga,2015,72.64
uga,2016,72.52
uga,2017,72.47
uga,2018,71.96
uga,2019,71.66
ukr,1991,5.38
ukr,1992,5.83
ukr,1993,6.45
ukr,1994,7.45
ukr,1995,8.62
ukr,1996,10.02
ukr,1997,11.45
ukr,1998,12.87
ukr,1999,14.28
ukr,2000,15.43
ukr,2001,16.09
ukr,2002,16.65
ukr,2003,16.85
ukr,2004,16.6
ukr,2005,16.72
ukr,2006,16.65
ukr,2007,16.43
ukr,2008,16.38
ukr,2009,17.85
ukr,2010,18.29
ukr,2011,18.51
ukr,2012,18.08
ukr,2013,18.63
ukr,2014,17.5
ukr,2015,17.84
ukr,2016,17.67
ukr,2017,17.7
ukr,2018,17.78
ukr,2019,17.22
ury,1991,31.08
ury,1992,30.9
ury,1993,30.93
ury,1994,30.7
ury,1995,30.92
ury,1996,30.68
ury,1997,30.26
ury,1998,30.14
ury,1999,30.32
ury,2000,30.22
ury,2001,32.06
ury,2002,34.12
ury,2003,34.21
ury,2004,32.76
ury,2005,32.16
ury,2006,32.18
ury,2007,32.06
ury,2008,31.56
ury,2009,31.12
ury,2010,30.42
ury,2011,29.96
ury,2012,29.21
ury,2013,29.78
ury,2014,29.24
ury,2015,29.88
ury,2016,30.58
ury,2017,31.08
ury,2018,31.35
ury,2019,31.18
usa,1991,10.81
usa,1992,10.61
usa,1993,10.83
usa,1994,10.23
usa,1995,9.88
usa,1996,9.75
usa,1997,9.54
usa,1998,9.23
usa,1999,8.89
usa,2000,8.64
usa,2001,8.56
usa,2002,8.48
usa,2003,8.8
usa,2004,8.84
usa,2005,8.77
usa,2006,8.63
usa,2007,8.4
usa,2008,8.27
usa,2009,8.37
usa,2010,8.33
usa,2011,7.96
usa,2012,7.75
usa,2013,7.47
usa,2014,7.37
usa,2015,7.45
usa,2016,7.43
usa,2017,7.08
usa,2018,7.23
usa,2019,6.96
uzb,1991,31.91
uzb,1992,33.7
uzb,1993,34.97
uzb,1994,36.82
uzb,1995,38.57
uzb,1996,40.14
uzb,1997,41.18
uzb,1998,42.41
uzb,1999,43.38
uzb,2000,44.12
uzb,2001,44.78
uzb,2002,45.31
uzb,2003,45.68
uzb,2004,45.53
uzb,2005,45.25
uzb,2006,44.78
uzb,2007,44.02
uzb,2008,43.02
uzb,2009,41.95
uzb,2010,40.9
uzb,2011,40.19
uzb,2012,39.61
uzb,2013,38.96
uzb,2014,38.19
uzb,2015,37.34
uzb,2016,36.51
uzb,2017,35.63
uzb,2018,34.84
uzb,2019,34.1
vct,1991,28.65
vct,1992,28.42
vct,1993,28.39
vct,1994,28.6
vct,1995,28.32
vct,1996,28.41
vct,1997,28.34
vct,1998,28.22
vct,1999,28.24
vct,2000,28.34
vct,2001,28.47
vct,2002,28.17
vct,2003,27.7
vct,2004,27.53
vct,2005,27.54
vct,2006,27.01
vct,2007,26.83
vct,2008,26.86
vct,2009,27.26
vct,2010,27.88
vct,2011,28.18
vct,2012,28.33
vct,2013,28.42
vct,2014,28.6
vct,2015,28.71
vct,2016,28.83
vct,2017,29
vct,2018,29.05
vct,2019,29.3
ven,1991,43.11
ven,1992,42.72
ven,1993,42.76
ven,1994,43.17
ven,1995,41.05
ven,1996,40.86
ven,1997,37.17
ven,1998,39.15
ven,1999,40.64
ven,2000,42
ven,2001,39.71
ven,2002,38.79
ven,2003,39.44
ven,2004,37.71
ven,2005,36.36
ven,2006,35.2
ven,2007,33.47
ven,2008,34.57
ven,2009,35.29
ven,2010,37.22
ven,2011,36.73
ven,2012,35.99
ven,2013,35.76
ven,2014,36.05
ven,2015,36.52
ven,2016,37.71
ven,2017,39.01
ven,2018,40.7
ven,2019,44.07
vir,1991,5.75
vir,1992,5.76
vir,1993,5.77
vir,1994,5.76
vir,1995,5.76
vir,1996,5.75
vir,1997,5.74
vir,1998,5.75
vir,1999,5.75
vir,2000,5.71
vir,2001,5.74
vir,2002,5.76
vir,2003,5.8
vir,2004,5.77
vir,2005,5.72
vir,2006,5.66
vir,2007,5.58
vir,2008,5.6
vir,2009,5.74
vir,2010,5.72
vir,2011,5.91
vir,2012,6.12
vir,2013,6.33
vir,2014,6.43
vir,2015,6.48
vir,2016,6.49
vir,2017,6.57
vir,2018,6.59
vir,2019,6.63
vnm,1991,86.52
vnm,1992,85.64
vnm,1993,84.66
vnm,1994,83.27
vnm,1995,81.62
vnm,1996,79.8
vnm,1997,77.97
vnm,1998,75.37
vnm,1999,78.57
vnm,2000,77.89
vnm,2001,75.24
vnm,2002,75.9
vnm,2003,73.98
vnm,2004,70.26
vnm,2005,68.11
vnm,2006,66.01
vnm,2007,63.91
vnm,2008,62.23
vnm,2009,60.74
vnm,2010,60.77
vnm,2011,59.83
vnm,2012,59.98
vnm,2013,60.09
vnm,2014,59.6
vnm,2015,55.94
vnm,2016,53.7
vnm,2017,52.41
vnm,2018,51.87
vnm,2019,50.08
vut,1991,72.99
vut,1992,72.95
vut,1993,73.13
vut,1994,72.38
vut,1995,72.46
vut,1996,72.37
vut,1997,71.81
vut,1998,71.24
vut,1999,71.42
vut,2000,70.52
vut,2001,71.75
vut,2002,73.67
vut,2003,73.37
vut,2004,73.05
vut,2005,72.3
vut,2006,70.71
vut,2007,70.26
vut,2008,69.64
vut,2009,69.48
vut,2010,66.15
vut,2011,65.95
vut,2012,66
vut,2013,65.85
vut,2014,65.95
vut,2015,66.67
vut,2016,66.59
vut,2017,66.25
vut,2018,66.23
vut,2019,66.14
wsm,1991,40.41
wsm,1992,40.73
wsm,1993,40.68
wsm,1994,41.12
wsm,1995,40.75
wsm,1996,40.19
wsm,1997,40.12
wsm,1998,40.01
wsm,1999,39.86
wsm,2000,39.08
wsm,2001,38.14
wsm,2002,37.47
wsm,2003,36.85
wsm,2004,36.21
wsm,2005,35.65
wsm,2006,35.37
wsm,2007,34.66
wsm,2008,34.38
wsm,2009,34.9
wsm,2010,35.12
wsm,2011,34.79
wsm,2012,35.25
wsm,2013,35.9
wsm,2014,36.58
wsm,2015,36.81
wsm,2016,36.53
wsm,2017,36.88
wsm,2018,36.51
wsm,2019,35.72
yem,1991,45.72
yem,1992,45.62
yem,1993,45.69
yem,1994,45.62
yem,1995,45.32
yem,1996,45.16
yem,1997,44.97
yem,1998,44.53
yem,1999,44.23
yem,2000,44.13
yem,2001,44.28
yem,2002,44.49
yem,2003,44.59
yem,2004,44.72
yem,2005,44.78
yem,2006,45.13
yem,2007,45.49
yem,2008,45.6
yem,2009,45.75
yem,2010,45.37
yem,2011,47.04
yem,2012,47.59
yem,2013,47.75
yem,2014,48.06
yem,2015,50
yem,2016,51.76
yem,2017,53.27
yem,2018,54.17
yem,2019,54.57
zaf,1991,13.5
zaf,1992,13.77
zaf,1993,14
zaf,1994,14.22
zaf,1995,14.56
zaf,1996,14.64
zaf,1997,14.83
zaf,1998,15.18
zaf,1999,15.48
zaf,2000,15.64
zaf,2001,16.14
zaf,2002,16.69
zaf,2003,16.59
zaf,2004,16.83
zaf,2005,16.75
zaf,2006,17.74
zaf,2007,15.93
zaf,2008,15.81
zaf,2009,16.19
zaf,2010,16.73
zaf,2011,16.84
zaf,2012,17.17
zaf,2013,16.33
zaf,2014,15.9
zaf,2015,16.52
zaf,2016,17.24
zaf,2017,17.41
zaf,2018,17.95
zaf,2019,18.73
zmb,1991,66.22
zmb,1992,66.76
zmb,1993,67.36
zmb,1994,68.3
zmb,1995,69.35
zmb,1996,69.65
zmb,1997,70.03
zmb,1998,71.8
zmb,1999,73.2
zmb,2000,73.55
zmb,2001,74.35
zmb,2002,74.96
zmb,2003,75.29
zmb,2004,75.22
zmb,2005,75.49
zmb,2006,74.82
zmb,2007,74.56
zmb,2008,74.41
zmb,2009,74.05
zmb,2010,72.49
zmb,2011,71.52
zmb,2012,70.78
zmb,2013,69.73
zmb,2014,68.84
zmb,2015,68.36
zmb,2016,67.55
zmb,2017,66.33
zmb,2018,66.66
zmb,2019,65.49
zwe,1991,47.61
zwe,1992,46.84
zwe,1993,48.48
zwe,1994,47.63
zwe,1995,47.04
zwe,1996,45.75
zwe,1997,44.83
zwe,1998,45.23
zwe,1999,45.68
zwe,2000,45.97
zwe,2001,47.46
zwe,2002,48.7
zwe,2003,50.14
zwe,2004,50.16
zwe,2005,50.83
zwe,2006,52.18
zwe,2007,54.56
zwe,2008,58.48
zwe,2009,57.66
zwe,2010,56.93
zwe,2011,56
zwe,2012,56.51
zwe,2013,56.84
zwe,2014,56.69
zwe,2015,57.06
zwe,2016,57.48
zwe,2017,57.25
zwe,2018,56.98
zwe,2019,57.64
