geo,time,nv_mnf_fbto_zs_un
mwi,2005,76.92022
mwi,2006,68.57574
mwi,2007,73.19911
mwi,2008,66.44535
mwi,2009,61.33968
mwi,2010,66.98933
mwi,2011,66.98933
mwi,2012,66.98933
mys,1968,25.49483
mys,1969,20.31946
mys,1970,25.81246
mys,1971,24.04277
mys,1972,19.75801
mys,1973,23.11717
mys,1974,23.06815
mys,1975,27.01611
mys,1976,25.93664
mys,1977,27.29292
mys,1978,25.77023
mys,1979,24.31516
mys,1980,23.84382
mys,1981,23.17473
mys,1982,23.05544
mys,1983,20.26353
mys,1984,21.4741
mys,1985,21.11194
mys,1986,20.61544
mys,1987,19.87009
mys,1988,18.29879
mys,1989,15.57871
mys,1990,13.16184
mys,1991,10.60405
mys,1992,10.70686
mys,1993,9.96501
mys,1994,9.33982
mys,1995,10.33824
mys,1996,8.8038
mys,1997,8.36786
mys,1998,8.36786
mys,1999,9.84452
mys,2000,7.99147
mys,2001,8.82514
mys,2002,8.68306
mys,2003,8.44197
mys,2004,7.84563
mys,2005,9.24541
mys,2006,8.97674
mys,2007,9.07171
mys,2008,11.21004
mys,2009,11.60179
mys,2010,11.96532
mys,2011,11.96532
mys,2012,12.72623
mys,2013,12.72623
mys,2014,14.08763
mys,2015,12.52731
mys,2016,12.52731
mys,2017,12.53159
mys,2018,12.53159
mys,2019,12.53159
nam,1994,76.57961
nam,2007,33.37698
nam,2008,40.83188
nam,2009,39.85308
nam,2010,39.09373
nam,2011,37.73063
nam,2012,38.6812
nam,2013,40.51518
nam,2014,40.85629
nam,2015,40.85629
ner,1990,37.28385
ner,1991,50.16304
ner,1992,45.59985
ner,1993,44.87306
ner,1994,46.443
ner,1995,33.60422
ner,1996,24.89804
ner,1997,24.45577
ner,1998,19.7924
ner,1999,20.83422
ner,2000,15.86011
ner,2001,35.40933
ner,2002,32.24886
ner,2003,26.29468
ner,2004,26.29468
ner,2005,26.29468
ner,2006,26.29468
ner,2007,26.29468
ner,2008,26.29468
ner,2009,30.47903
ner,2010,30.47903
ner,2011,30.47903
ner,2012,30.47903
ner,2013,30.47903
ner,2014,41.84442
ner,2015,47.22682
ner,2016,43.90678
ner,2017,43.90678
ner,2018,43.90678
nga,1963,42.3334
nga,1964,37.231
nga,1965,37.33623
nga,1966,39.58836
nga,1967,43.11544
nga,1968,39.6109
nga,1969,34.99494
nga,1970,36.05869
nga,1971,37.01961
nga,1972,34.34405
nga,1973,38.91473
nga,1974,33.1336
nga,1975,29.14592
nga,1976,25.53024
nga,1977,24.04093
nga,1978,28.69323
nga,1980,21.18646
nga,1981,21.47059
nga,1982,27.07033
nga,1983,27.2261
nga,1984,31.70741
nga,1985,27.82319
nga,1991,15.15299
nga,1992,14.29145
nga,1993,46.59618
nga,1994,22.05755
nga,1995,25.43482
nga,1996,30.26547
nic,1963,60.6949
nic,1964,58.7451
nic,1965,58.91429
nic,1966,56.96305
nic,1967,56.44781
nic,1968,54.33368
nic,1969,52.41308
nic,1970,53.18689
nic,1971,54.17564
nic,1972,51.8513
nic,1973,49.33143
nic,1974,45.57135
nic,1975,51.13192
nic,1976,50.75521
nic,1977,49.7998
nic,1978,53.39473
nic,1979,52.93326
nic,1980,52.51411
nic,1981,54.44891
nic,1982,55.92001
nic,1983,55.92238
nic,1984,50.24427
nic,1985,56.89018
nld,1963,16.5336
nld,1964,16.06401
nld,1965,15.95033
nld,1966,16.83785
nld,1967,17.97536
nld,1968,16.66032
nld,1969,16.03068
nld,1970,16.67222
nld,1971,17.17156
nld,1972,17.79106
nld,1973,17.29703
nld,1974,15.63154
nld,1975,18.04944
nld,1976,17.62291
nld,1977,17.84455
nld,1978,18.48425
nld,1979,18.68908
nld,1980,18.90644
nld,1981,23.38592
nld,1982,24.23002
nld,1983,22.99844
nld,1984,21.53734
nld,1985,21.2804
nld,1986,20.73483
nld,1987,20.91773
nld,1988,19.72353
nld,1989,19.85593
nld,1990,20.80827
nld,1991,21.80387
nld,1992,22.57405
nld,1993,23.53965
nld,1994,23.53965
nld,1995,18.16252
nld,1996,18.77251
nld,1997,18.61681
nld,1998,18.36434
nld,1999,18.63782
nld,2000,17.07761
nld,2001,19.56988
nld,2002,18.81528
nld,2003,19.47657
nld,2004,18.89701
nld,2005,18.36795
nld,2006,18.48916
nld,2007,18.55031
nld,2008,18.16801
nld,2009,20.50488
nld,2010,18.40328
nld,2011,17.50839
nld,2012,18.07215
nld,2013,19.86555
nld,2014,19.45607
nld,2015,18.38122
nld,2016,18.60309
nld,2017,17.85495
nld,2018,16.92468
nld,2019,16.92473
nor,1963,16.94565
nor,1964,15.97153
nor,1965,15.84507
nor,1966,16.83168
nor,1967,16.16725
nor,1968,15.84596
nor,1969,14.87069
nor,1970,14.84494
nor,1971,15.39183
nor,1972,17.99566
nor,1973,16.86372
nor,1974,15.30766
nor,1975,14.73704
nor,1976,15.15377
nor,1977,15.39331
nor,1978,15.53413
nor,1979,14.476
nor,1980,14.64129
nor,1981,15.82554
nor,1982,17.95576
nor,1983,18.48665
nor,1984,17.61859
nor,1985,14.99727
nor,1986,18.95085
nor,1987,19.03725
nor,1988,19.20918
nor,1989,19.9791
nor,1990,18.10848
nor,1991,19.9831
nor,1992,22.57765
nor,1993,22.45729
nor,1994,17.13597
nor,1995,16.21524
nor,1996,18.79902
nor,1997,17.52426
nor,1998,15.68754
nor,1999,16.12307
nor,2000,16.08925
nor,2001,17.21984
nor,2002,18.2265
nor,2003,18.91636
nor,2004,17.33547
nor,2005,17.08456
nor,2006,14.9344
nor,2007,14.9294
nor,2008,14.66193
nor,2009,17.88442
nor,2010,18.68169
nor,2011,18.62006
nor,2012,18.48867
nor,2013,18.7014
nor,2014,18.6924
nor,2015,19.33046
nor,2016,21.19533
nor,2017,21.39207
nor,2018,21.24965
nor,2019,22.27124
npl,1986,50.07592
npl,1987,41.35947
npl,1988,35.6232
npl,1989,37.99929
npl,1990,37.17518
npl,1991,30.5527
npl,1993,35.27429
npl,1994,24.21288
npl,1996,34.69323
npl,2001,45.42354
npl,2006,42.71994
npl,2008,29.20717
npl,2011,43.76725
npl,2012,44.88875
npl,2013,44.88875
npl,2014,44.88875
npl,2015,44.88875
npl,2016,44.88875
npl,2017,44.88875
npl,2018,44.88875
npl,2019,44.88875
nzl,1963,25.28872
nzl,1964,22.14974
nzl,1965,23.57327
nzl,1966,22.42966
nzl,1967,25.38129
nzl,1968,25.50766
nzl,1969,23.75742
nzl,1970,24.21924
nzl,1971,26.03768
nzl,1972,26.83941
nzl,1973,21.68963
nzl,1974,21.29888
nzl,1975,24.75278
nzl,1976,24.35352
nzl,1977,24.74398
nzl,1978,25.06554
nzl,1979,25.96064
nzl,1980,26.01611
nzl,1981,26.64775
nzl,1982,27.02646
nzl,1983,27.02079
nzl,1984,25.26658
nzl,1985,25.64383
nzl,1986,24.56743
nzl,1987,25.8114
nzl,1988,26.50023
nzl,1989,25.9048
nzl,1990,27.97516
nzl,1991,31.28194
nzl,1992,31.28194
nzl,1993,31.28194
nzl,1994,31.28194
nzl,1995,28.51916
nzl,1996,28.51916
nzl,1997,29.37067
nzl,1998,29.77277
nzl,1999,32.78057
nzl,2000,33.2624
nzl,2001,33.17078
nzl,2002,27.55446
nzl,2003,26.7792
nzl,2004,25.55566
nzl,2005,24.5576
nzl,2006,26.33583
nzl,2007,26.4303
nzl,2008,28.74784
nzl,2009,24.59527
nzl,2010,31.74843
nzl,2011,33.92302
nzl,2012,35.94529
nzl,2013,36.72017
nzl,2014,34.79203
nzl,2015,38.98146
nzl,2016,38.90223
nzl,2017,33.33455
nzl,2018,35.79943
nzl,2019,35.79943
omn,1993,11.74538
omn,1994,15.69771
omn,1995,15.05083
omn,1996,15.44832
omn,1997,17.58139
omn,1998,17.29018
omn,1999,18.77869
omn,2000,12.23045
omn,2001,8.59504
omn,2002,9.07144
omn,2003,9.6638
omn,2004,9.195
omn,2005,7.20156
omn,2006,6.4628
omn,2007,7.88103
omn,2008,6.46013
omn,2009,8.65214
omn,2010,6.28035
omn,2011,7.09573
omn,2012,5.7299
omn,2013,5.37572
omn,2014,4.67491
omn,2015,9.76843
omn,2016,11.67643
omn,2017,8.84927
omn,2018,7.1133
omn,2019,7.11334
pak,1963,22.4564
pak,1964,23.00208
pak,1965,21.61386
pak,1966,25.82304
pak,1967,25.43666
pak,1968,22.59811
pak,1969,24.14257
pak,1970,23.97893
pak,1971,27.78173
pak,1972,23.42709
pak,1973,23.73603
pak,1974,26.57306
pak,1975,29.67165
pak,1976,32.94385
pak,1977,36.12742
pak,1978,35.24532
pak,1979,32.81545
pak,1980,32.03025
pak,1981,35.20145
pak,1982,34.025
pak,1983,34.81542
pak,1984,32.34268
pak,1985,31.68125
pak,1986,29.62707
pak,1987,29.81528
pak,1988,27.82217
pak,1989,25.94771
pak,1990,23.91703
pak,1991,21.80771
pak,1996,22.96041
pak,2001,20.76483
pak,2006,22.47916
pan,1963,45.25395
pan,1964,52.06205
pan,1965,47.55593
pan,1966,46.45365
pan,1967,45.34033
pan,1968,46.19972
pan,1969,46.4191
pan,1970,41.18621
pan,1971,40.0844
pan,1972,40.44838
pan,1973,41.88275
pan,1974,44.15982
pan,1975,53.87818
pan,1976,48.98884
pan,1977,49.93852
pan,1978,45.83159
pan,1979,44.76763
pan,1980,48.68538
pan,1981,49.20572
pan,1982,46.48876
pan,1983,47.66123
pan,1984,47.91249
pan,1985,46.12466
pan,1986,47.06117
pan,1987,47.37463
pan,1988,52.82311
pan,1989,54.56371
pan,1990,50.918
pan,1991,49.74524
pan,1992,46.43337
pan,1993,52.66883
pan,1994,51.83183
pan,1995,49.84757
pan,1996,54.25484
pan,1997,52.23725
pan,1998,52.47457
pan,1999,49.97836
pan,2000,56.40187
pan,2001,56.56253
per,1974,26.71756
per,1975,26.25
per,1976,26.43172
per,1977,25.59727
per,1978,25.54028
per,1979,26.0274
per,1980,24.72222
per,1981,27.75901
per,1982,23.84127
per,1983,26.06586
per,1984,22.40245
per,1985,19.53625
per,1986,24.2592
per,1987,27.54063
per,1988,22.82993
per,1989,24.42994
per,1990,22.82839
per,1991,24.07752
per,1992,27.94927
per,1993,27.94927
per,1994,25.67879
per,1995,27.97788
per,1996,26.32521
per,1997,26.32521
per,1998,26.32521
per,1999,33.11133
per,2000,33.11133
per,2001,33.11178
per,2002,33.90185
per,2003,32.50831
per,2004,31.91373
per,2005,30.3196
per,2006,30.20614
per,2007,30.3428
per,2008,30.53652
per,2009,33.00826
per,2010,29.57385
per,2011,32.45704
per,2012,31.913
per,2013,25.87593
per,2014,25.09048
per,2015,26.40244
per,2016,26.7978
per,2017,26.27804
per,2018,28.0471
per,2019,27.84746
phl,1963,39.44485
phl,1964,40.99099
phl,1965,37.61308
phl,1966,37.51193
phl,1967,37.51193
phl,1968,38.07932
phl,1969,40.16039
phl,1970,38.75636
phl,1971,40.11768
phl,1972,37.12022
phl,1973,37.55011
phl,1974,42.8261
phl,1975,47.22382
phl,1976,34.58789
phl,1977,35.6781
phl,1978,32.85498
phl,1979,33.1303
phl,1980,30.28427
phl,1981,33.29275
phl,1982,32.56014
phl,1983,30.74543
phl,1984,34.77018
phl,1985,37.4055
phl,1986,41.73458
phl,1987,43.08145
phl,1988,37.92931
phl,1989,36.6472
phl,1990,38.87412
phl,1991,32.75856
phl,1992,31.32801
phl,1993,34.70411
phl,1994,32.25888
phl,1995,32.01445
phl,1996,28.87942
phl,1997,28.91076
phl,1998,34.80138
phl,1999,27.96212
phl,2000,27.96212
phl,2001,28.52006
phl,2002,28.52006
phl,2003,23.67818
phl,2004,23.67818
phl,2005,23.54659
phl,2006,22.34182
phl,2007,22.36884
phl,2008,25.11281
phl,2009,22.8077
phl,2010,20.94104
phl,2011,21.5286
phl,2012,27.16977
phl,2013,34.58289
phl,2014,32.23308
phl,2015,35.62547
phl,2016,35.43741
phl,2017,32.74616
phl,2018,32.78097
phl,2019,32.78097
png,1963,22.28283
png,1964,24.10371
png,1965,30.09608
png,1966,24.37073
png,1967,24.81787
png,1968,22.23226
png,1969,23.85355
png,1970,23.1897
png,1971,24.13492
png,1972,23.17306
png,1973,28.97534
png,1974,27.98808
png,1975,29.91382
png,1976,35.70023
png,1977,43.08655
png,1978,48.35531
png,1979,44.02866
png,1980,40.16084
png,1981,48.55707
png,1982,49.65836
png,1983,56.27168
png,1984,58.68725
png,1985,59.13172
png,1986,52.62951
png,1987,51.79795
png,1998,51.79795
png,1999,51.79795
png,2000,51.79795
png,2001,51.79795
pol,1963,21.40626
pol,1964,21.37948
pol,1965,21.66812
pol,1966,20.17956
pol,1967,21.32121
pol,1968,20.49959
pol,1969,20.13411
pol,1970,19.9582
pol,1971,19.47631
pol,1972,16.07592
pol,1973,15.89693
pol,1974,15.89085
pol,1975,16.2671
pol,1976,16.0921
pol,1977,11.64983
pol,1978,11.75032
pol,1979,12.21842
pol,1980,12.30199
pol,1981,1.71018
pol,1982,19.67453
pol,1983,20.36742
pol,1984,18.59405
pol,1985,15.55537
pol,1986,15.08205
pol,1987,14.11288
pol,1988,9.26422
pol,1989,15.90412
pol,1990,20.91009
pol,1991,31.51049
pol,1992,29.33872
pol,1993,28.29603
pol,1994,16.12837
pol,1995,18.20546
pol,1996,23.44525
pol,1997,23.63122
pol,1998,24.51164
pol,1999,5.91809
pol,2000,5.36857
pol,2001,24.41287
pol,2003,24.62911
pol,2004,22.32915
pol,2005,23.2621
pol,2006,17.03214
pol,2007,16.52173
pol,2008,16.49513
pol,2009,20.00402
pol,2010,18.57568
pol,2011,18.12299
pol,2012,17.80183
pol,2013,17.40625
pol,2014,16.92066
pol,2015,16.62542
pol,2016,16.31104
pol,2017,17.34214
pol,2018,16.56445
pol,2019,16.56443
pri,1989,15.30778
pri,1990,16.17447
pri,1991,15.09798
pri,1992,16.30344
pri,1993,15.94451
pri,1994,17.04908
pri,1995,15.90506
pri,1996,12.52031
pri,1997,11.50036
pri,1998,9.58929
pri,1999,8.76606
pri,2000,8.37628
pri,2001,7.2322
pri,2002,7.04448
pri,2003,6.53504
pri,2004,7.05602
pri,2005,7.15626
pri,2006,8.51012
prt,1963,19.07483
prt,1964,18.56463
prt,1965,17.90573
prt,1966,19.30025
prt,1967,19.9425
prt,1968,18.97797
prt,1969,18.39537
prt,1970,18.31504
prt,1971,18.14337
prt,1972,16.16391
prt,1973,15.6048
prt,1974,15.25905
prt,1975,17.01426
prt,1976,16.85421
prt,1977,17.34192
prt,1978,16.5337
prt,1979,14.35249
prt,1980,13.27958
prt,1981,15.06038
prt,1982,15.32961
prt,1983,16.84439
prt,1984,17.17429
prt,1985,16.86609
prt,1986,16.69706
prt,1987,15.87325
prt,1988,15.09599
prt,1989,16.73508
prt,1990,14.93655
prt,1991,14.93864
prt,1992,16.99102
prt,1993,16.65533
prt,1994,15.39042
prt,1995,14.39516
prt,1996,13.18742
prt,1997,12.37952
prt,1998,12.37952
prt,1999,13.32416
prt,2000,12.52945
prt,2001,13.30424
prt,2002,13.38518
prt,2003,14.1309
prt,2004,13.84831
prt,2005,14.41939
prt,2006,14.28366
prt,2007,14.44561
prt,2008,13.94387
prt,2009,18.80451
prt,2010,17.3684
prt,2011,17.43015
prt,2012,17.67511
prt,2013,17.93264
prt,2014,18.12433
prt,2015,17.28611
prt,2016,17.17968
prt,2017,16.85483
prt,2018,16.51131
prt,2019,16.51131
pry,1963,60.60356
pry,1964,60.68008
pry,1965,62.91719
pry,1966,60.05262
pry,1967,59.54704
pry,1968,58.8249
pry,1969,55.4374
pry,1970,55.93325
pry,1971,60.52735
pry,1972,56.21077
pry,1973,51.99202
pry,1974,54.33122
pry,1975,46.14039
pry,1976,46.98175
pry,1977,43.835
pry,1978,43.06929
pry,1979,39.18249
pry,1980,37.89566
pry,1981,37.59185
pry,2001,66.00966
pry,2002,57.29667
pry,2010,46.24374
pse,1994,13.32859
pse,1995,12.47387
pse,1996,11.87543
pse,1997,13.72348
pse,1998,15.07948
pse,1999,22.86822
pse,2000,31.87305
pse,2001,31.3072
pse,2002,23.30328
pse,2003,29.36417
pse,2004,24.09094
pse,2005,25.86679
pse,2006,26.04412
pse,2007,26.55528
pse,2008,30.38884
pse,2009,29.57946
pse,2010,34.50455
pse,2011,28.48349
pse,2012,31.24333
pse,2013,38.7917
pse,2014,36.64648
pse,2015,27.40307
pse,2016,24.31996
pse,2017,26.18189
pse,2018,23.05609
pse,2019,23.05609
qat,1986,6.77452
qat,1987,5.33079
qat,1988,2.90364
qat,1989,2.90364
qat,1990,2.36014
qat,1991,2.31162
qat,1992,2.23741
qat,1993,2.7121
qat,1994,3.83181
qat,1995,3.95105
qat,1996,3.95105
qat,1997,3.95105
qat,1998,3.96301
qat,1999,3.96301
qat,2000,3.71625
qat,2001,2.7978
qat,2002,2.71552
qat,2003,1.44901
qat,2004,1.18607
qat,2005,1.54466
qat,2006,1.16842
qat,2007,1.03622
qat,2008,0.82727
qat,2009,1.97782
qat,2010,0.84839
qat,2011,0.62005
qat,2012,0.65086
qat,2013,0.92007
qat,2014,0.91664
qat,2015,1.73079
qat,2016,2.1176
qat,2017,2.63309
qat,2018,2.75424
rou,1988,13.62389
rou,1989,15.45703
rou,1990,20.25135
rou,1991,19.32208
rou,1992,22.09643
rou,1993,26.40866
rou,1994,25.76098
rou,1995,28.40542
rou,1996,30.58996
rou,1997,35.21745
rou,1998,29.00014
rou,1999,30.408
rou,2000,31.53179
rou,2001,32.83875
rou,2002,29.35231
rou,2003,14.00253
rou,2004,12.94423
rou,2005,15.79805
rou,2006,16.07103
rou,2007,16.19221
rou,2008,14.90777
rou,2009,18.51465
rou,2010,17.52774
rou,2011,15.17482
rou,2012,14.35321
rou,2013,14.72641
rou,2014,13.51985
rou,2015,10.29413
rou,2016,11.68793
rou,2017,11.39628
rou,2018,11.45707
rou,2019,11.7811
rus,1993,14.5468
rus,1994,16.84417
rus,1995,16.84208
rus,1996,19.93757
rus,1997,19.67954
rus,1998,22.13923
rus,1999,21.88513
rus,2000,19.61913
rus,2001,19.37056
rus,2002,14.65784
rus,2003,17.22015
rus,2004,15.4428
rus,2005,15.05533
rus,2006,15.3408
rus,2007,14.22122
rus,2008,14.58717
rus,2009,20.43155
rus,2010,17.04855
rus,2011,14.51194
rus,2012,15.45894
rus,2013,16.89781
rus,2014,15.26455
rus,2015,14.28807
rus,2016,15.36312
rus,2017,14.80004
rus,2018,13.76614
rus,2019,14.3434
rwa,1999,74.54377
rwa,2014,60.86957
rwa,2015,58.52273
rwa,2016,58.76289
rwa,2017,60.66667
rwa,2018,57.46888
sau,1989,7.09139
sau,2002,12.05884
sau,2003,15.45354
sau,2004,14.39784
sau,2005,17.39548
sau,2006,19.4894
sau,2010,11.21613
sau,2011,10.29156
sau,2012,12.01886
sau,2013,11.93604
sau,2014,12.11192
sau,2015,13.00291
sau,2016,13.10543
sau,2017,13.89407
sau,2018,13.14436
sau,2019,13.14436
sdn,1966,36.46221
sdn,1967,37.75395
sdn,1968,35.55077
sdn,1969,40.16268
sdn,1970,39.16116
sdn,1971,38.58341
sdn,1972,37.0984
sdn,1976,22.31046
sdn,2001,66.2537
sdn,2006,66.13202
sen,1974,47.57009
sen,1975,47.9467
sen,1976,58.56158
sen,1977,53.24224
sen,1978,42.79662
sen,1979,48.84754
sen,1980,49.54427
sen,1981,48.41522
sen,1982,47.1679
sen,1983,48.47906
sen,1984,48.07028
sen,1985,43.29206
sen,1986,37.9396
sen,1987,41.14926
sen,1988,41.3203
sen,1989,62.46777
sen,1990,60.33312
sen,1991,56.96241
sen,1992,50.0514
sen,1993,58.08847
sen,1994,48.37116
sen,1995,45.20289
sen,1996,41.44638
sen,1997,43.77708
sen,1998,43.50779
sen,1999,42.67004
sen,2000,32.79988
sen,2001,39.3145
sen,2002,40.44383
sen,2003,40.21085
sen,2004,48.64331
sen,2005,47.25442
sen,2006,45.49005
sen,2007,38.66598
sen,2008,36.85859
sen,2009,33.60927
sen,2010,35.91743
sen,2011,31.95183
sen,2012,34.76961
sen,2013,34.77255
sen,2014,34.77255
sgp,1963,21.68644
sgp,1964,24.12788
sgp,1965,24.79019
sgp,1966,23.03649
sgp,1967,22.49455
sgp,1968,19.04435
sgp,1969,14.40531
sgp,1970,12.04871
sgp,1971,10.82967
sgp,1972,8.97591
sgp,1973,7.68312
sgp,1974,6.49656
sgp,1975,7.0308
sgp,1976,6.48541
sgp,1977,6.75676
sgp,1978,6.32571
sgp,1979,5.69318
sgp,1980,4.92243
sgp,1981,5.77736
sgp,1982,5.94512
sgp,1983,5.99774
sgp,1984,5.49859
sgp,1985,5.99207
sgp,1986,5.68441
sgp,1987,5.17082
sgp,1988,4.8026
sgp,1989,4.63772
sgp,1990,4.40237
sgp,1991,4.26303
sgp,1992,4.29536
sgp,1993,4.10497
sgp,1994,4.07025
sgp,1995,3.64028
sgp,1996,3.54667
sgp,1997,3.57472
sgp,1998,3.51463
sgp,1999,3.37831
sgp,2000,2.5472
sgp,2001,3.12919
sgp,2002,2.77154
sgp,2003,2.70435
sgp,2004,2.52662
sgp,2005,2.29568
sgp,2006,2.28294
sgp,2007,2.26664
sgp,2008,3.13298
sgp,2009,3.64091
sgp,2010,3.86273
sgp,2011,4.35735
sgp,2012,4.73718
sgp,2013,4.79243
sgp,2014,5.3549
sgp,2015,5.45345
sgp,2016,5.39696
sgp,2017,5.04333
sgp,2018,3.95112
sgp,2019,3.95112
sle,1993,69.11073
slv,1963,47.08729
slv,1964,45.20125
slv,1965,36.24396
slv,1966,44.11419
slv,1967,43.26205
slv,1968,36.95131
slv,1969,40.86426
slv,1970,40.15709
slv,1971,38.96948
slv,1972,37.38187
slv,1973,36.66973
slv,1974,32.40577
slv,1975,34.89764
slv,1976,27.91982
slv,1977,25.83058
slv,1978,27.51224
slv,1979,33.30275
slv,1980,37.08668
slv,1981,36.57095
slv,1982,37.60842
slv,1983,35.90256
slv,1984,31.312
slv,1985,36.58367
slv,1991,35.60461
slv,1993,25.17199
slv,1994,28.61926
slv,1995,34.49274
slv,1996,27.62991
slv,1997,35.29938
slv,1998,29.18824
som,1967,85.63087
som,1968,87.64415
som,1969,83.32546
som,1970,88.0077
som,1971,85.50044
som,1972,83.06977
som,1973,72.42665
som,1974,45.32394
som,1975,53.71155
som,1976,56.17838
som,1977,44.11882
som,1978,50.15077
som,1979,44.90453
som,1986,58.94447
srb,2002,31.29239
srb,2003,31.29239
srb,2004,31.29239
srb,2005,31.2924
srb,2006,32.12071
srb,2007,30.09256
srb,2008,30.9747
srb,2009,31.74925
srb,2010,30.00866
srb,2011,29.22849
srb,2012,27.9306
srb,2013,23.4278
srb,2014,25.69463
srb,2015,26.02816
srb,2016,25.92307
srb,2017,24.43497
srb,2018,23.13509
srb,2019,23.13509
svk,1993,12.49647
svk,1994,12.69218
svk,1995,12.4806
svk,1996,14.47808
svk,1997,13.21436
svk,1998,11.704
svk,1999,10.85235
svk,2000,9.64367
svk,2001,9.23341
svk,2002,9.18367
svk,2003,9.57803
svk,2004,7.67931
svk,2005,7.20859
svk,2006,7.17579
svk,2007,6.98278
svk,2008,7.82342
svk,2009,10.41073
svk,2010,7.79132
svk,2011,8.60361
svk,2012,7.77479
svk,2013,7.0279
svk,2014,6.60093
svk,2015,5.92306
svk,2016,5.89548
svk,2017,6.03832
svk,2018,6.05
svk,2019,6.19918
svn,1987,7.87832
svn,1988,6.62042
svn,1989,9.03845
svn,1990,11.73188
svn,1991,14.38225
svn,1992,14.76004
svn,1993,15.37141
svn,1994,11.77079
svn,1995,10.01477
svn,1996,10.80133
svn,1997,10.84288
svn,1998,10.18562
svn,1999,10.09164
svn,2000,10.01483
svn,2001,9.65163
svn,2002,9.80235
svn,2004,7.80487
svn,2005,7.779
svn,2006,7.38893
svn,2007,7.33908
svn,2008,6.95781
svn,2009,8.51392
svn,2010,7.60394
svn,2011,7.41923
svn,2012,7.23937
svn,2013,6.98968
svn,2014,6.84649
svn,2015,7.06594
svn,2016,6.84013
svn,2017,6.49438
svn,2018,6.7359
svn,2019,6.7359
swe,1963,11.26932
swe,1964,10.74061
swe,1965,9.9652
swe,1966,10.44464
swe,1967,10.71728
swe,1968,10.60883
swe,1969,10.24053
swe,1970,10.07997
swe,1971,10.34208
swe,1972,10.31891
swe,1973,9.53644
swe,1974,7.56777
swe,1975,9.89036
swe,1976,9.81279
swe,1977,10.23582
swe,1978,10.48918
swe,1979,9.62247
swe,1980,10.22719
swe,1981,10.62126
swe,1982,10.48733
swe,1983,10.24407
swe,1984,9.701
swe,1985,10.0674
swe,1986,10.06578
swe,1987,9.52823
swe,1988,9.54958
swe,1989,9.42309
swe,1990,8.7954
swe,1991,10.23126
swe,1992,11.40096
swe,1993,10.26849
swe,1994,8.99017
swe,1995,7.59723
swe,1996,9.02792
swe,1997,7.84949
swe,1998,7.60989
swe,1999,7.75906
swe,2000,7.37012
swe,2001,8.40443
swe,2002,8.48151
swe,2003,8.3607
swe,2004,7.36069
swe,2005,7.24813
swe,2006,6.95218
swe,2007,6.71431
swe,2008,7.09022
swe,2009,8.13721
swe,2010,7.34371
swe,2011,7.31295
swe,2012,7.32171
swe,2013,7.94737
swe,2014,7.80964
swe,2015,7.77987
swe,2016,7.83192
swe,2017,7.58374
swe,2018,7.12075
swe,2019,7.11407
swz,1967,54.81688
swz,1968,45.46552
swz,1970,37.43175
swz,1971,42.14688
swz,1972,42.44959
swz,1973,30.85704
swz,1976,52.9153
swz,1977,37.74794
swz,1978,47.39821
swz,1979,48.43185
swz,1980,41.28374
swz,1981,47.59599
swz,1982,44.19882
swz,1983,55.12396
swz,1984,56.3697
swz,1985,59.62582
swz,1986,55.80822
swz,1987,51.56932
swz,1988,63.58956
swz,1989,68.02943
swz,1990,69.35917
swz,2011,86.37563
syr,1963,31.33153
syr,1964,33.43182
syr,1965,34.22778
syr,1966,35.02771
syr,1967,35.75463
syr,1968,32.98603
syr,1969,34.38485
syr,1970,36.61866
syr,1971,32.51047
syr,1972,31.83404
syr,1973,25.25117
syr,1974,22.85429
syr,1975,26.21303
syr,1976,24.37113
syr,1977,22.22733
syr,1978,26.99896
syr,1979,27.57494
syr,1980,50.09901
syr,1981,28.74309
syr,1982,8.79079
syr,1983,6.98373
syr,1984,6.06354
syr,1985,-2.9406
syr,1986,2.14925
syr,1987,36.11682
syr,1988,22.27247
syr,1989,28.63462
syr,1990,34.95399
syr,1991,23.64628
syr,1992,25.24698
syr,1993,21.09756
syr,1994,16.34603
syr,1995,18.27783
syr,2000,-62.57352
syr,2001,-0.70817
syr,2002,6.18313
syr,2005,27.69651
tha,1968,25.51595
tha,1969,50.3937
tha,1970,23.07025
tha,1974,43.91169
tha,1975,24.29542
tha,1976,45.17497
tha,1977,59.96607
tha,1979,20.74416
tha,1982,55.37417
tha,1984,44.9802
tha,1986,41.80826
tha,1988,21.31479
tha,1989,18.43019
tha,1990,23.72696
tha,1991,9.25738
tha,1992,9.25737
tha,1993,19.9579
tha,1994,16.10067
tha,1995,16.10069
tha,1996,21.42987
tha,1997,21.43269
tha,1998,24.80897
tha,1999,24.72148
tha,2000,17.69933
tha,2001,17.69933
tha,2002,17.1035
tha,2003,17.1035
tha,2004,17.1035
tha,2005,15.69553
tha,2006,15.69553
tha,2007,15.69553
tha,2008,15.69553
tha,2009,19.02459
tha,2010,19.02459
tha,2011,19.96593
tha,2012,20.10132
tha,2013,20.10132
tha,2014,19.98962
tha,2015,19.98962
tha,2016,19.45039
tha,2017,19.98962
tha,2018,19.98962
ton,1981,73.80416
tto,1966,18.86469
tto,1967,19.28701
tto,1968,16.85765
tto,1969,17.41866
tto,1970,17.83859
tto,1971,17.70926
tto,1972,18.76043
tto,1973,17.80912
tto,1974,17.09949
tto,1975,17.3607
tto,1976,19.10713
tto,1977,21.46163
tto,1978,22.80538
