geo,time,er_fsh_prod_mt
pry,1987,10022
pry,1988,10054
pry,1989,11051
pry,1990,12551
pry,1991,13050
pry,1992,18000
pry,1993,19075
pry,1994,25566
pry,1995,40983
pry,1996,23075
pry,1997,28853
pry,1998,32540
pry,1999,28095
pry,2000,37853
pry,2001,29363
pry,2002,33573
pry,2003,29109
pry,2004,24700
pry,2005,23920
pry,2006,23250
pry,2007,22550
pry,2008,21850
pry,2009,21200
pry,2010,20757.41992
pry,2011,21929.06055
pry,2012,24273
pry,2013,34681
pry,2014,27339
pry,2015,27775
pry,2016,23600
pry,2017,24180.99609
pry,2018,24535.99805
pse,1960,0
pse,1961,0
pse,1962,0
pse,1963,0
pse,1964,0
pse,1965,0
pse,1966,0
pse,1967,0
pse,1968,0
pse,1969,0
pse,1970,0
pse,1971,0
pse,1972,0
pse,1973,0
pse,1974,0
pse,1975,0
pse,1976,0
pse,1977,0
pse,1978,0
pse,1979,0
pse,1980,0
pse,1981,0
pse,1982,0
pse,1983,0
pse,1984,0
pse,1985,0
pse,1986,0
pse,1987,0
pse,1988,0
pse,1989,0
pse,1990,0
pse,1991,0
pse,1992,0
pse,1993,0
pse,1994,0
pse,1995,1229
pse,1996,2493
pse,1997,3791
pse,1998,3625
pse,1999,3650
pse,2000,2623
pse,2001,1950
pse,2002,2379
pse,2003,1507
pse,2004,2951
pse,2005,1824
pse,2006,2340
pse,2007,2739
pse,2008,2908
pse,2009,1640
pse,2010,1979
pse,2011,1507
pse,2012,2360
pse,2013,2214
pse,2014,3038
pse,2015,3483
pse,2016,3586
pse,2017,3708
pse,2018,3950
pyf,1960,2600
pyf,1961,2700
pyf,1962,3000
pyf,1963,2500
pyf,1964,2500
pyf,1965,1900
pyf,1966,2100
pyf,1967,2000
pyf,1968,2100
pyf,1969,2300
pyf,1970,2300
pyf,1971,2200
pyf,1972,2400
pyf,1973,2600
pyf,1974,2386
pyf,1975,2169
pyf,1976,2828
pyf,1977,2704
pyf,1978,2994
pyf,1979,2482
pyf,1980,2747
pyf,1981,2691
pyf,1982,2671
pyf,1983,2291
pyf,1984,2889
pyf,1985,2448.20605
pyf,1986,2361.104
pyf,1987,2310
pyf,1988,2860
pyf,1989,3233
pyf,1990,4304
pyf,1991,4072
pyf,1992,3846
pyf,1993,8386.17188
pyf,1994,9134.95996
pyf,1995,9440.69922
pyf,1996,10227.37988
pyf,1997,12328.32227
pyf,1998,13029.00098
pyf,1999,13272.82227
pyf,2000,14704.9873
pyf,2001,16121.62402
pyf,2002,16631.73242
pyf,2003,15617.05762
pyf,2004,14206.80273
pyf,2005,14550.82812
pyf,2006,15261.10059
pyf,2007,15432.19238
pyf,2008,14229.68457
pyf,2009,15279.36426
pyf,2010,15228.43848
pyf,2011,15770.9209
pyf,2012,17041.55859
pyf,2013,17230.67578
pyf,2014,17393.55859
pyf,2015,16094.69629
pyf,2016,15096.99023
pyf,2017,14392.59961
pyf,2018,14380
qat,1960,800
qat,1961,800
qat,1962,1000
qat,1963,1000
qat,1964,1000
qat,1965,1300
qat,1966,1300
qat,1967,1500
qat,1968,1500
qat,1969,1500
qat,1970,1500
qat,1971,1500
qat,1972,2000
qat,1973,2200
qat,1974,2047
qat,1975,1989
qat,1976,2400
qat,1977,2433
qat,1978,2200
qat,1979,2200
qat,1980,2178
qat,1981,2604
qat,1982,2331
qat,1983,2114
qat,1984,3173
qat,1985,2484
qat,1986,1980
qat,1987,2678
qat,1988,3086
qat,1989,4374
qat,1990,5702
qat,1991,8136
qat,1992,7845
qat,1993,6994
qat,1994,5086
qat,1995,4271
qat,1996,4740
qat,1997,5034
qat,1998,5279
qat,1999,4397
qat,2000,7140
qat,2001,8865
qat,2002,7155
qat,2003,11295
qat,2004,11134
qat,2005,13946
qat,2006,16412
qat,2007,15226
qat,2008,17724
qat,2009,14100
qat,2010,13796
qat,2011,13021
qat,2012,11311
qat,2013,12062
qat,2014,16269
qat,2015,15213
qat,2016,14526
qat,2017,15368
qat,2018,14679
rou,1960,38000
rou,1961,38800
rou,1962,33400
rou,1963,36100
rou,1964,34000
rou,1965,37581
rou,1966,36933
rou,1967,48566
rou,1968,40892
rou,1969,45997
rou,1970,62809
rou,1971,72252
rou,1972,84289
rou,1973,102068
rou,1974,129453
rou,1975,136624
rou,1976,127197
rou,1977,150701
rou,1978,137676
rou,1979,179087
rou,1980,173606
rou,1981,192013
rou,1982,235653
rou,1983,242644
rou,1984,232449
rou,1985,237637
rou,1986,271126
rou,1987,264371
rou,1988,267618
rou,1989,224810
rou,1990,127734
rou,1991,125003
rou,1992,95381
rou,1993,34919
rou,1994,42651
rou,1995,69105
rou,1996,32159
rou,1997,19614
rou,1998,18675
rou,1999,16841
rou,2000,17099
rou,2001,18427
rou,2002,16228
rou,2003,18932
rou,2004,13232
rou,2005,13337
rou,2006,14751
rou,2007,16495
rou,2008,17942
rou,2009,17151
rou,2010,11669.32031
rou,2011,11607.26953
rou,2012,13964
rou,2013,15364
rou,2014,16927.98047
rou,2015,20348.74805
rou,2016,25302.0293
rou,2017,27796.19922
rou,2018,23477.44922
rus,1960,0
rus,1961,0
rus,1962,0
rus,1963,0
rus,1964,0
rus,1965,0
rus,1966,0
rus,1967,0
rus,1968,0
rus,1969,0
rus,1970,0
rus,1971,0
rus,1972,0
rus,1973,0
rus,1974,0
rus,1975,0
rus,1976,0
rus,1977,0
rus,1978,0
rus,1979,0
rus,1980,0
rus,1981,0
rus,1982,0
rus,1983,0
rus,1984,0
rus,1985,0
rus,1986,0
rus,1987,0
rus,1988,8341402
rus,1989,8379911
rus,1990,7791895
rus,1991,6985841
rus,1992,5667226
rus,1993,4575073
rus,1994,3871928
rus,1995,4445218
rus,1996,4797716
rus,1997,4798229
rus,1998,4582282
rus,1999,4289504
rus,2000,4154743
rus,2001,3776940
rus,2002,3392519
rus,2003,3448582
rus,2004,3078381
rus,2005,3351383
rus,2006,3425578
rus,2007,3603049
rus,2008,3527416
rus,2009,3955855
rus,2010,4202090
rus,2011,4398335
rus,2012,4489556
rus,2013,4526411
rus,2014,4433102
rus,2015,4622679
rus,2016,4951059
rus,2017,5071073
rus,2018,5329686
rwa,1960,500
rwa,1961,500
rwa,1962,500
rwa,1963,500
rwa,1964,700
rwa,1965,700
rwa,1966,700
rwa,1967,800
rwa,1968,800
rwa,1969,800
rwa,1970,900
rwa,1971,900
rwa,1972,800
rwa,1973,1000
rwa,1974,1368
rwa,1975,1198
rwa,1976,1008
rwa,1977,1325
rwa,1978,733
rwa,1979,974
rwa,1980,1223
rwa,1981,982
rwa,1982,1240
rwa,1983,1248
rwa,1984,825
rwa,1985,945
rwa,1986,1546
rwa,1987,1694
rwa,1988,1328
rwa,1989,1516
rwa,1990,2514
rwa,1991,3561
rwa,1992,3697
rwa,1993,3553
rwa,1994,3460
rwa,1995,3379
rwa,1996,3052
rwa,1997,4546
rwa,1998,6769
rwa,1999,6733
rwa,2000,6996
rwa,2001,7263
rwa,2002,7612
rwa,2003,8427
rwa,2004,8212
rwa,2005,6850.1499
rwa,2006,7741.2002
rwa,2007,9246.2002
rwa,2008,11647.25
rwa,2009,11612.2998
rwa,2010,13100.2998
rwa,2011,17259.33008
rwa,2012,19485.98047
rwa,2013,23555.19922
rwa,2014,26663
rwa,2015,30954.19922
rwa,2016,26593
rwa,2017,28357
rwa,2018,29105
sau,1960,10000
sau,1961,16200
sau,1962,18300
sau,1963,19600
sau,1964,17700
sau,1965,18600
sau,1966,20200
sau,1967,22100
sau,1968,21100
sau,1969,22000
sau,1970,21700
sau,1971,22300
sau,1972,23800
sau,1973,26400
sau,1974,23600
sau,1975,23000
sau,1976,23300
sau,1977,22800
sau,1978,24950
sau,1979,24460
sau,1980,24775
sau,1981,28570
sau,1982,31820
sau,1983,35300
sau,1984,38490
sau,1985,43696
sau,1986,45526
sau,1987,47888
sau,1988,46063
sau,1989,48390
sau,1990,42618
sau,1991,42442
sau,1992,48290
sau,1993,50525
sau,1994,56847
sau,1995,48388
sau,1996,51544
sau,1997,54085
sau,1998,56392
sau,1999,52320
sau,2000,55084
sau,2001,63549
sau,2002,63955
sau,2003,67264
sau,2004,66590
sau,2005,74796
sau,2006,81071
sau,2007,84631.39844
sau,2008,91238
sau,2009,94105.85156
sau,2010,91519
sau,2011,80557
sau,2012,77907
sau,2013,81212
sau,2014,92540
sau,2015,98130
sau,2016,108002
sau,2017,123000
sau,2018,140776
sdn,1960,17100
sdn,1961,18000
sdn,1962,19500
sdn,1963,19900
sdn,1964,20100
sdn,1965,20000
sdn,1966,20500
sdn,1967,20500
sdn,1968,22000
sdn,1969,22300
sdn,1970,22200
sdn,1971,22200
sdn,1972,22200
sdn,1973,22600
sdn,1974,22600
sdn,1975,22600
sdn,1976,24700
sdn,1977,23570
sdn,1978,26610
sdn,1979,28520
sdn,1980,26060
sdn,1981,28530
sdn,1982,29710
sdn,1983,29500
sdn,1984,29790
sdn,1985,26320
sdn,1986,23983
sdn,1987,27243
sdn,1988,29245
sdn,1989,30300
sdn,1990,31734
sdn,1991,33316
sdn,1992,35223
sdn,1993,40214
sdn,1994,44213
sdn,1995,45003
sdn,1996,46009.6
sdn,1997,48010
sdn,1998,50513
sdn,1999,50513.5
sdn,2000,54010
sdn,2001,59007.5
sdn,2002,58607.5
sdn,2003,60607.5
sdn,2004,64607.5
sdn,2005,60607.5
sdn,2006,58607.5
sdn,2007,67466.5
sdn,2008,70402.5
sdn,2009,73698
sdn,2010,73358
sdn,2011,73008
sdn,2012,41508
sdn,2013,40208
sdn,2014,39508
sdn,2015,40008
sdn,2016,41502
sdn,2017,47390
sdn,2018,51041
sen,1960,76200
sen,1961,82600
sen,1962,85900
sen,1963,87500
sen,1964,97600
sen,1965,106600
sen,1966,111700
sen,1967,118076
sen,1968,114976
sen,1969,118981
sen,1970,121065
sen,1971,134582
sen,1972,153039
sen,1973,193041
sen,1974,218108
sen,1975,226578
sen,1976,217663
sen,1977,216696
sen,1978,221219
sen,1979,225238
sen,1980,232530
sen,1981,227216
sen,1982,231971
sen,1983,262960
sen,1984,250359
sen,1985,244982
sen,1986,257938
sen,1987,251955
sen,1988,265009
sen,1989,290350
sen,1990,315161
sen,1991,328743
sen,1992,373391
sen,1993,386158
sen,1994,359929
sen,1995,366372
sen,1996,439287
sen,1997,483542
sen,1998,429554
sen,1999,441081
sen,2000,436109
sen,2001,431357
sen,2002,398149
sen,2003,469382
sen,2004,434577
sen,2005,399902
sen,2006,368435
sen,2007,412405
sen,2008,428353
sen,2009,446271
sen,2010,409794.59375
sen,2011,427468.65625
sen,2012,462504.3125
sen,2013,472138.8125
sen,2014,459621
sen,2015,426656.5
sen,2016,476247.84375
sen,2017,535878.6875
sen,2018,485858
sgp,1960,9200
sgp,1961,9700
sgp,1962,11500
sgp,1963,12500
sgp,1964,10400
sgp,1965,11000
sgp,1966,18500
sgp,1967,18200
sgp,1968,17300
sgp,1969,17000
sgp,1970,18310
sgp,1971,15230
sgp,1972,15735
sgp,1973,18640
sgp,1974,19276
sgp,1975,17598
sgp,1976,16504
sgp,1977,15157
sgp,1978,16206
sgp,1979,16971
sgp,1980,16082
sgp,1981,16301
sgp,1982,20202
sgp,1983,20764.59961
sgp,1984,26289.59961
sgp,1985,23917.90039
sgp,1986,21487
sgp,1987,16908
sgp,1988,15250
sgp,1989,15497
sgp,1990,14848
sgp,1991,13734
sgp,1992,12513
sgp,1993,11940
sgp,1994,13962
sgp,1995,14731
sgp,1996,13921
sgp,1997,13634
sgp,1998,11855
sgp,1999,10868
sgp,2000,10964
sgp,2001,8826
sgp,2002,8854
sgp,2003,8183
sgp,2004,8715
sgp,2005,9167
sgp,2006,13388
sgp,2007,9678
sgp,2008,7018
sgp,2009,6774
sgp,2010,6447.87012
sgp,2011,7612.79395
sgp,2012,9994.33008
sgp,2013,10070.11133
sgp,2014,9674.32324
sgp,2015,10132.29395
sgp,2016,13085.36035
sgp,2017,7150.85791
sgp,2018,7256.64893
slb,1960,4000
slb,1961,4000
slb,1962,5000
slb,1963,5000
slb,1964,5300
slb,1965,5300
slb,1966,7300
slb,1967,7400
slb,1968,7400
slb,1969,7400
slb,1970,8500
slb,1971,13511
slb,1972,17005
slb,1973,15924
slb,1974,19676
slb,1975,16940
slb,1976,26284
slb,1977,22863
slb,1978,29192
slb,1979,35431
slb,1980,34866
slb,1981,34728
slb,1982,32518
slb,1983,46014.59375
slb,1984,48829.73828
slb,1985,43362.99609
slb,1986,56743.38672
slb,1987,43562.21484
slb,1988,51907.07031
slb,1989,50148.78906
slb,1990,41409.35547
slb,1991,63011.77734
slb,1992,47115.71094
slb,1993,43633.03516
slb,1994,47522.29688
slb,1995,64194.40234
slb,1996,52458.44922
slb,1997,61302.49609
slb,1998,60739.59375
slb,1999,54570.59766
slb,2000,19579.33203
slb,2001,24553.36133
slb,2002,26258.54492
slb,2003,37099.21875
slb,2004,36756.87109
slb,2005,32779.94141
slb,2006,40879.26172
slb,2007,33016.78125
slb,2008,28617.90039
slb,2009,32682.39844
slb,2010,44649.65625
slb,2011,45938.76172
slb,2012,45884.47266
slb,2013,48522.88281
slb,2014,85898.71094
slb,2015,85198.98438
slb,2016,76576.35938
slb,2017,61672.52734
slb,2018,67156.20312
sle,1960,20000
sle,1961,22800
sle,1962,26000
sle,1963,28100
sle,1964,29900
sle,1965,32600
sle,1966,32200
sle,1967,33600
sle,1968,23500
sle,1969,25500
sle,1970,31050
sle,1971,31150
sle,1972,51128
sle,1973,67467
sle,1974,68954
sle,1975,68873
sle,1976,55569
sle,1977,55547
sle,1978,52457
sle,1979,57593
sle,1980,48990
sle,1981,49862
sle,1982,51938
sle,1983,50090
sle,1984,51674
sle,1985,52430
sle,1986,52227
sle,1987,52124
sle,1988,52193
sle,1989,52127
sle,1990,56556
sle,1991,65761
sle,1992,68530
sle,1993,66303
sle,1994,62464
sle,1995,64895
sle,1996,67334
sle,1997,72658
sle,1998,63095
sle,1999,59437
sle,2000,74760
sle,2001,75240
sle,2002,83020
sle,2003,95956
sle,2004,132470
sle,2005,143023
sle,2006,144176
sle,2007,139585
sle,2008,197632
sle,2009,199075
sle,2010,200075
sle,2011,202075
sle,2012,203575
sle,2013,205075
sle,2014,206552
sle,2015,202185
sle,2016,202185
sle,2017,202185
sle,2018,202185
slv,1960,7300
slv,1961,8000
slv,1962,8200
slv,1963,8400
slv,1964,9200
slv,1965,9600
slv,1966,10600
slv,1967,9900
slv,1968,10200
slv,1969,10300
slv,1970,11100
slv,1971,10700
slv,1972,10400
slv,1973,12400
slv,1974,9654
slv,1975,8730
slv,1976,7201
slv,1977,6368
slv,1978,9540
slv,1979,12738
slv,1980,13958
slv,1981,20770
slv,1982,12916
slv,1983,7603
slv,1984,12189
slv,1985,16098
slv,1986,20446
slv,1987,21534
slv,1988,11733
slv,1989,10637
slv,1990,9159
slv,1991,11327
slv,1992,12615
slv,1993,13079
slv,1994,14883
slv,1995,15590
slv,1996,14791
slv,1997,12281
slv,1998,11377
slv,1999,10194
slv,2000,9851
slv,2001,20004
slv,2002,36724
slv,2003,36615
slv,2004,44634
slv,2005,43317
slv,2006,46296
slv,2007,58398
slv,2008,57104
slv,2009,52779.71094
slv,2010,44082.92969
slv,2011,59164.69922
slv,2012,54736
slv,2013,55001
slv,2014,64874
slv,2015,57183.71094
slv,2016,62039.67969
slv,2017,59581
slv,2018,62297
smr,1970,0
smr,1971,0
smr,1972,0
smr,1973,0
smr,1974,0
smr,1975,0
smr,1976,0
smr,1977,0
smr,1978,0
smr,1979,0
smr,1980,0
smr,1981,0
smr,1982,0
smr,1983,0
smr,1984,0
smr,1985,0
smr,1986,0
smr,1987,0
smr,1988,0
smr,1989,0
smr,1990,0
smr,1991,0
smr,1992,0
smr,1993,0
smr,1994,0
smr,1995,0
smr,1996,0
smr,1997,0
smr,1998,0
smr,1999,0
smr,2000,0
smr,2001,0
smr,2002,0
smr,2003,0
smr,2004,0
smr,2005,0
smr,2006,0
smr,2007,0
smr,2008,0
smr,2009,0
smr,2010,0
smr,2011,0
smr,2012,0
smr,2013,0
smr,2014,0
smr,2015,0
smr,2016,0
smr,2017,0
smr,2018,0
som,1960,4500
som,1961,4500
som,1962,4500
som,1963,4500
som,1964,4500
som,1965,4600
som,1966,4600
som,1967,4700
som,1968,5000
som,1969,5000
som,1970,5600
som,1971,5700
som,1972,5801
som,1973,5902
som,1974,5982
som,1975,10352
som,1976,8268
som,1977,9830
som,1978,8384
som,1979,10984
som,1980,14330
som,1981,9823
som,1982,9030
som,1983,11495
som,1984,19939
som,1985,16767
som,1986,18655
som,1987,19996
som,1988,20327
som,1989,21546
som,1990,23195
som,1991,23800
som,1992,25750
som,1993,27750
som,1994,29850
som,1995,32400
som,1996,30200
som,1997,28000
som,1998,25800
som,1999,28650
som,2000,24150
som,2001,31900
som,2002,29000
som,2003,30000
som,2004,30000
som,2005,25000
som,2006,30000
som,2007,30000
som,2008,30000
som,2009,30000
som,2010,30000
som,2011,30000
som,2012,30000
som,2013,30000
som,2014,30000
som,2015,30000
som,2016,30000
som,2017,30000
som,2018,30000
srb,2006,7645.0498
srb,2007,9143.7998
srb,2008,10686.71973
srb,2009,11286.44043
srb,2010,13002.33008
srb,2011,13012.9502
srb,2012,12459.19043
srb,2013,10975.54004
srb,2014,10761.37012
srb,2015,10537
srb,2016,8944.66016
srb,2017,7278.6499
srb,2018,9420.7002
ssd,2012,37020
ssd,2013,37020
ssd,2014,37020
ssd,2015,37020
ssd,2016,35020
ssd,2017,33020
ssd,2018,32020
stp,1960,500
stp,1961,700
stp,1962,600
stp,1963,500
stp,1964,800
stp,1965,900
stp,1966,800
stp,1967,900
stp,1968,800
stp,1969,800
stp,1970,800
stp,1971,900
stp,1972,800
stp,1973,800
stp,1974,600
stp,1975,600
stp,1976,646
stp,1977,889
stp,1978,1175
stp,1979,1618
stp,1980,1847
stp,1981,2158
stp,1982,2688
stp,1983,4012
stp,1984,4444
stp,1985,3988
stp,1986,2833
stp,1987,2798
stp,1988,3391
stp,1989,3575
stp,1990,3867
stp,1991,2576
stp,1992,2406
stp,1993,2845
stp,1994,4106
stp,1995,4300
stp,1996,4620
stp,1997,3546
stp,1998,3600
stp,1999,3650
stp,2000,3700
stp,2001,3692
stp,2002,3820
stp,2003,4005
stp,2004,4141
stp,2005,4197
stp,2006,4323
stp,2007,4449
stp,2008,4575
stp,2009,4701
stp,2010,4837
stp,2011,6100
stp,2012,7400
stp,2013,8700
stp,2014,10000
stp,2015,11441
stp,2016,11719
stp,2017,10808
stp,2018,9730
sur,1960,4510
sur,1961,7300
sur,1962,5350
sur,1963,5550
sur,1964,5910
sur,1965,6610
sur,1966,6580
sur,1967,6510
sur,1968,7600
sur,1969,9900
sur,1970,11750
sur,1971,10400
sur,1972,12120
sur,1973,11610
sur,1974,10501
sur,1975,12262
sur,1976,5993
sur,1977,6897
sur,1978,4474
sur,1979,4535
sur,1980,4046
sur,1981,4620
sur,1982,3796
sur,1983,4520
sur,1984,5095
sur,1985,4909
sur,1986,4540
sur,1987,6626
sur,1988,4602
sur,1989,7786
sur,1990,7670
sur,1991,8186
sur,1992,11272
sur,1993,9580
sur,1994,14766
sur,1995,14301
sur,1996,16178
sur,1997,16618
sur,1998,21683
sur,1999,24447
sur,2000,24583
sur,2001,28979
sur,2002,31127
sur,2003,35854
sur,2004,33160
sur,2005,29862
sur,2006,32101
sur,2007,31019.30078
sur,2008,24206.40039
sur,2009,26184.16016
sur,2010,35156.10156
sur,2011,35586
sur,2012,39338.19922
sur,2013,39447.69922
sur,2014,38510.82031
sur,2015,44827.17188
sur,2016,47115.10156
sur,2017,47090
sur,2018,47090
svk,1993,2773
svk,1994,3488
svk,1995,3567
svk,1996,2368
svk,1997,2618
svk,1998,2009
svk,1999,2268
svk,2000,2255
svk,2001,2530
svk,2002,2575
svk,2003,2527
svk,2004,2783
svk,2005,2648
svk,2006,2981
svk,2007,3193
svk,2008,2726
svk,2009,2595.8999
svk,2010,2310.3999
svk,2011,2769.5
svk,2012,3255.56006
svk,2013,3092.19995
svk,2014,3174.65991
svk,2015,3279.62988
svk,2016,4034.6499
svk,2017,4516.26416
svk,2018,4161.41016
svn,1992,4773
svn,1993,3002
svn,1994,3133
svn,1995,2956
svn,1996,3236
svn,1997,3284
svn,1998,3137
svn,1999,3233
svn,2000,3037
svn,2001,3089
svn,2002,2975
svn,2003,2635
svn,2004,2594
svn,2005,2573
svn,2006,2502.16895
svn,2007,2464.4541
svn,2008,2196.71411
svn,2009,2341.85889
svn,2010,1719.40002
svn,2011,2287.20898
svn,2012,1639.48804
svn,2013,1625.91602
svn,2014,1806.80005
svn,2015,1950.59204
svn,2016,2154.21899
svn,2017,2010.17004
svn,2018,2182.24512
swe,1960,250052
swe,1961,268924
swe,1962,294728
swe,1963,342638
swe,1964,377947
swe,1965,370618
swe,1966,320568
swe,1967,341765
swe,1968,319079
swe,1969,269902
swe,1970,286042
swe,1971,229693
swe,1972,218349
swe,1973,220471
swe,1974,205540
swe,1975,207282
swe,1976,205299
swe,1977,182864
swe,1978,185577
swe,1979,198202
swe,1980,233516
swe,1981,257325
swe,1982,255840
swe,1983,261717
swe,1984,274618
swe,1985,239747
swe,1986,215328
swe,1987,214429
swe,1988,250998
swe,1989,257758
swe,1990,260218
swe,1991,245056
swe,1992,314664
swe,1993,347801
swe,1994,394249
swe,1995,412180
swe,1996,379266
swe,1997,364074
swe,1998,416377
swe,1999,357262
swe,2000,343373
swe,2001,318593
swe,2002,300585
swe,2003,293214
swe,2004,275920
swe,2005,262239
swe,2006,276802
swe,2007,243621
swe,2008,238932
swe,2009,211956
swe,2010,222679
swe,2011,194762
swe,2012,165366
swe,2013,202317
swe,2014,194473
swe,2015,223983
swe,2016,221212
swe,2017,243519
swe,2018,233334
swz,1968,50
swz,1969,50
swz,1970,50
swz,1971,50
swz,1972,50
swz,1973,50
swz,1974,50
swz,1975,50
swz,1976,50
swz,1977,53
swz,1978,44
swz,1979,60
swz,1980,70
swz,1981,70
swz,1982,80
swz,1983,80
swz,1984,90
swz,1985,90
swz,1986,100
swz,1987,100
swz,1988,110
swz,1989,110
swz,1990,110
swz,1991,105
swz,1992,100
swz,1993,110
swz,1994,120
swz,1995,138
swz,1996,143
swz,1997,116
swz,1998,131
swz,1999,111
swz,2000,119
swz,2001,122
swz,2002,60
swz,2003,60
swz,2004,60
swz,2005,60
swz,2006,60
swz,2007,60
swz,2008,60
swz,2009,133
swz,2010,269
swz,2011,160
swz,2012,160
swz,2013,160
swz,2014,165
swz,2015,165
swz,2016,165
swz,2017,165
swz,2018,165
sxm,2011,253
sxm,2012,253
sxm,2013,253
sxm,2014,253
sxm,2015,253
sxm,2016,253
sxm,2017,253
sxm,2018,253
syc,1960,1800
syc,1961,2000
syc,1962,2000
syc,1963,2000
syc,1964,2000
syc,1965,2000
syc,1966,2500
syc,1967,2500
syc,1968,2500
syc,1969,2500
syc,1970,3000
syc,1971,3000
syc,1972,3000
syc,1973,3000
syc,1974,3500
syc,1975,3950
syc,1976,4010
syc,1977,4600
syc,1978,5400
syc,1979,4957
syc,1980,4676
syc,1981,5221
syc,1982,4045
syc,1983,3938
syc,1984,3734
syc,1985,4118
syc,1986,4542
syc,1987,3900
syc,1988,4343
syc,1989,4419
syc,1990,5452
syc,1991,8162
syc,1992,6713
syc,1993,5278
syc,1994,4633
syc,1995,4203
syc,1996,4985
syc,1997,14627
syc,1998,24535
syc,1999,34450
syc,2000,33203
syc,2001,53873
syc,2002,63617
syc,2003,87104
syc,2004,101846
syc,2005,109452
syc,2006,93443
syc,2007,65882
syc,2008,69488
syc,2009,81114
syc,2010,87111
syc,2011,75481
syc,2012,68687
syc,2013,74127
syc,2014,75116.10156
syc,2015,104984.10156
syc,2016,127128
syc,2017,142765.09375
syc,2018,145614
syr,1960,1500
syr,1961,1600
syr,1962,1600
syr,1963,1600
syr,1964,1600
syr,1965,1700
syr,1966,1700
syr,1967,1700
syr,1968,1801
syr,1969,1804
syr,1970,1700
syr,1971,2100
syr,1972,1600
syr,1973,1345
syr,1974,1650
syr,1975,2001
syr,1976,3307
syr,1977,3617
syr,1978,3755
syr,1979,3826
syr,1980,3971
syr,1981,3838
syr,1982,4063
syr,1983,4411.54883
syr,1984,5415.396
syr,1985,5890.10986
syr,1986,5305.93115
syr,1987,5381.66016
syr,1988,5533
syr,1989,5095
syr,1990,5775
syr,1991,7721
syr,1992,9654
syr,1993,9189
syr,1994,10041
syr,1995,11639
syr,1996,12128
syr,1997,11727
syr,1998,14330
syr,1999,14017
syr,2000,13369
syr,2001,14171
syr,2002,15166
syr,2003,16128
syr,2004,17220
syr,2005,16980
syr,2006,17166
syr,2007,17882
syr,2008,15590
syr,2009,15304
syr,2010,15247
syr,2011,13400
syr,2012,11500
syr,2013,8800
syr,2014,7400
syr,2015,6600
syr,2016,7000
syr,2017,6715
syr,2018,6724
tca,1960,830
tca,1961,830
tca,1962,1360
tca,1963,1460
tca,1964,1460
tca,1965,1460
tca,1966,1460
tca,1967,1560
tca,1968,1560
tca,1969,1560
tca,1970,1230
tca,1971,1230
tca,1972,1430
tca,1973,1430
tca,1974,1759
tca,1975,3299
tca,1976,4064
tca,1977,2464
tca,1978,3609
tca,1979,4662
tca,1980,3598
tca,1981,2628
tca,1982,2734
tca,1983,3967
tca,1984,3547
tca,1985,4608
tca,1986,5266
tca,1987,2942
tca,1988,3735
tca,1989,3878
tca,1990,2773
tca,1991,3300
tca,1992,3081
tca,1993,4632
tca,1994,4346
tca,1995,5582
tca,1996,5497
tca,1997,4170
tca,1998,4219
tca,1999,4580
tca,2000,3703
tca,2001,4295
tca,2002,4763
tca,2003,4121
tca,2004,3825
tca,2005,4278
tca,2006,4109
tca,2007,4458
tca,2008,3544
tca,2009,4257.2002
tca,2010,4826.5
tca,2011,3964.5
tca,2012,2818.5
tca,2013,2353.5
tca,2014,1469.5
tca,2015,1505.5
tca,2016,1783.5
tca,2017,2105.5
tca,2018,2231.5
tcd,1960,40000
tcd,1961,45000
tcd,1962,45000
tcd,1963,45000
tcd,1964,50000
tcd,1965,55000
tcd,1966,60000
tcd,1967,60000
tcd,1968,65000
tcd,1969,65000
tcd,1970,70000
tcd,1971,70000
tcd,1972,70000
tcd,1973,70000
tcd,1974,75000
tcd,1975,75000
tcd,1976,75000
tcd,1977,80000
tcd,1978,75000
tcd,1979,70000
tcd,1980,60000
tcd,1981,55000
tcd,1982,30000
tcd,1983,40000
tcd,1984,50000
tcd,1985,55000
tcd,1986,60000
tcd,1987,70000
tcd,1988,58000
tcd,1989,64400
tcd,1990,70000
tcd,1991,60000
tcd,1992,80000
tcd,1993,87300
tcd,1994,80000
tcd,1995,90000
tcd,1996,100000
tcd,1997,85000
tcd,1998,51300
tcd,1999,59600
tcd,2000,83200
tcd,2001,75000
tcd,2002,70000
tcd,2003,71000
tcd,2004,74000
tcd,2005,77000
tcd,2006,79000
tcd,2007,82000
tcd,2008,85030
tcd,2009,88030
tcd,2010,91030
tcd,2011,95030
tcd,2012,100030
tcd,2013,120060
tcd,2014,120080
tcd,2015,100154
tcd,2016,110094
tcd,2017,107495
tcd,2018,107450
tgo,1960,3500
tgo,1961,4000
tgo,1962,4300
tgo,1963,4500
tgo,1964,5000
tgo,1965,6000
tgo,1966,7300
tgo,1967,7500
tgo,1968,10000
tgo,1969,10000
tgo,1970,9111
tgo,1971,10921
tgo,1972,10942
tgo,1973,11333
tgo,1974,11150
tgo,1975,14420
tgo,1976,12820
tgo,1977,10847
tgo,1978,15363
tgo,1979,8096
tgo,1980,9134
tgo,1981,10325
tgo,1982,14530
tgo,1983,14878
tgo,1984,14715
tgo,1985,15574
tgo,1986,14838
tgo,1987,15189
tgo,1988,15469
tgo,1989,16458
tgo,1990,15800
tgo,1991,12524
