geo,time,en_atm_noxe_ag_zs
svn,1995,69.79167
svn,1996,64.89362
svn,1997,66
svn,1998,67.01031
svn,1999,67.02128
svn,2000,65.97938
svn,2001,67.01031
svn,2002,73.25581
svn,2003,74.4186
svn,2004,72.28916
svn,2005,70.73171
svn,2006,69.87952
svn,2007,70.73171
svn,2008,69.5122
swe,1970,55.93719
swe,1971,53.85589
swe,1972,54.08631
swe,1973,54.36143
swe,1974,53.93397
swe,1975,54.16554
swe,1976,55.97229
swe,1977,56.29932
swe,1978,55.48281
swe,1979,55.29984
swe,1980,54.81202
swe,1981,55.82959
swe,1982,57.04463
swe,1983,55.78996
swe,1984,55.21479
swe,1985,53.91775
swe,1986,55.60599
swe,1987,56.13553
swe,1988,57.10191
swe,1989,58.77389
swe,1990,71.11486
swe,1991,68.77193
swe,1992,69.31034
swe,1993,70.3827
swe,1994,70.2381
swe,1995,69.64912
swe,1996,70.59829
swe,1997,71.15717
swe,1998,69.68641
swe,1999,70.96774
swe,2000,72.49545
swe,2001,74.0038
swe,2002,74.3738
swe,2003,74.17476
swe,2004,73.98844
swe,2005,73.22835
swe,2006,72.56461
swe,2007,76.32653
swe,2008,76.37795
swz,1970,95.72915
swz,1971,95.69392
swz,1972,95.50503
swz,1973,95.65157
swz,1974,95.51945
swz,1975,95.34968
swz,1976,94.78345
swz,1977,94.63888
swz,1978,94.48813
swz,1979,93.79345
swz,1980,93.85642
swz,1981,93.41948
swz,1982,92.79464
swz,1983,92.99135
swz,1984,93.74881
swz,1985,93.75658
swz,1986,93.76076
swz,1987,93.60198
swz,1988,93.29653
swz,1989,93.54017
swz,1990,91.30435
swz,1991,93.61702
swz,1992,91.83673
swz,1993,90.47619
swz,1994,90.69767
swz,1995,90.90909
swz,1996,88.88889
swz,1997,90.90909
swz,1998,90.90909
swz,1999,90.47619
swz,2000,88.09524
swz,2001,89.47368
swz,2002,87.5
swz,2003,90.47619
swz,2004,88.09524
swz,2005,90.69767
swz,2006,87.5
swz,2007,90.69767
swz,2008,88.37209
syc,1970,77.82774
syc,1971,78.64736
syc,1972,80.07414
syc,1973,80.25439
syc,1974,79.99648
syc,1975,79.0997
syc,1976,73.07383
syc,1977,70.72608
syc,1978,70.48038
syc,1979,69.26556
syc,1980,64.57918
syc,1981,69.26845
syc,1982,68.58347
syc,1983,44.9917
syc,1984,33.60088
syc,1985,34.86948
syc,1986,33.06062
syc,1987,33.49838
syc,1988,30.06858
syc,1989,33.84901
syc,1990,100
syc,1991,100
syc,1992,100
syc,1993,100
syc,1994,100
syc,1995,100
syc,1996,100
syc,1997,100
syc,1998,100
syc,1999,100
syc,2000,100
syc,2001,100
syc,2002,100
syc,2003,100
syc,2004,0
syc,2005,0
syc,2006,0
syc,2007,0
syc,2008,0
syr,1970,69.02978
syr,1971,68.42778
syr,1972,68.15232
syr,1973,63.1606
syr,1974,65.20057
syr,1975,65.49264
syr,1976,66.54603
syr,1977,66.43173
syr,1978,68.03862
syr,1979,68.96624
syr,1980,71.81019
syr,1981,71.16033
syr,1982,71.53299
syr,1983,71.9205
syr,1984,70.23613
syr,1985,69.7206
syr,1986,70.94546
syr,1987,72.22994
syr,1988,75.01422
syr,1989,73.82809
syr,1990,87.01299
syr,1991,86.32708
syr,1992,86.31579
syr,1993,85.36585
syr,1994,86.29442
syr,1995,86.79245
syr,1996,86.68224
syr,1997,86.40553
syr,1998,86.22222
syr,1999,85.77778
syr,2000,85.03401
syr,2001,83.99015
syr,2002,85.26077
syr,2003,86.10526
syr,2004,86.41975
syr,2005,87.78195
syr,2006,87.80919
syr,2007,87.30159
syr,2008,85.87786
tca,1970,0
tca,1971,0
tca,1972,0
tca,1973,0
tca,1974,0
tca,1975,0
tca,1976,0
tca,1977,0
tca,1978,0
tca,1979,0
tca,1980,0
tca,1981,0
tca,1982,0
tca,1983,0
tca,1984,0
tca,1985,0
tca,1986,0
tca,1987,0
tca,1988,0
tca,1989,0
tcd,1970,91.52772
tcd,1971,91.59025
tcd,1972,91.85049
tcd,1973,91.26261
tcd,1974,91.07066
tcd,1975,91.06258
tcd,1976,91.18076
tcd,1977,91.09348
tcd,1978,91.52251
tcd,1979,91.29025
tcd,1980,90.87629
tcd,1981,91.27794
tcd,1982,91.01396
tcd,1983,91.16172
tcd,1984,90.61075
tcd,1985,90.72022
tcd,1986,90.76501
tcd,1987,90.80008
tcd,1988,91.07847
tcd,1989,91.04604
tcd,1990,97.82245
tcd,1991,98.27586
tcd,1992,98.45238
tcd,1993,97.04209
tcd,1994,97.25877
tcd,1995,97.24576
tcd,1996,97.49768
tcd,1997,97.5161
tcd,1998,97.47292
tcd,1999,97.55687
tcd,2000,97.78118
tcd,2001,97.28997
tcd,2002,97.41882
tcd,2003,97.57053
tcd,2004,97.58855
tcd,2005,97.72889
tcd,2006,97.70515
tcd,2007,97.82895
tcd,2008,97.81631
tgo,1970,69.74906
tgo,1971,68.92884
tgo,1972,69.29695
tgo,1973,70.09132
tgo,1974,67.77027
tgo,1975,69.09307
tgo,1976,69.63555
tgo,1977,70.636
tgo,1978,69.2401
tgo,1979,69.61924
tgo,1980,70.69538
tgo,1981,68.88324
tgo,1982,70.59485
tgo,1983,69.4551
tgo,1984,69.70981
tgo,1985,68.99303
tgo,1986,69.63017
tgo,1987,70.26499
tgo,1988,70.90728
tgo,1989,71.58299
tgo,1990,85.34483
tgo,1991,83.92857
tgo,1992,83.01887
tgo,1993,82.07547
tgo,1994,80.95238
tgo,1995,79
tgo,1996,80.39216
tgo,1997,81.73913
tgo,1998,88.18898
tgo,1999,82.90598
tgo,2000,81.39535
tgo,2001,78.9916
tgo,2002,80.91603
tgo,2003,80.29197
tgo,2004,77.41935
tgo,2005,82.84024
tgo,2006,79.59184
tgo,2007,76.69173
tgo,2008,77.93103
tha,1970,80.71645
tha,1971,80.41023
tha,1972,80.08855
tha,1973,79.07997
tha,1974,79.00909
tha,1975,79.51411
tha,1976,79.72102
tha,1977,79.29509
tha,1978,79.39331
tha,1979,78.44982
tha,1980,77.95047
tha,1981,79.2732
tha,1982,79.55784
tha,1983,79.76528
tha,1984,79.37638
tha,1985,79.28733
tha,1986,79.66409
tha,1987,79.58281
tha,1988,78.95215
tha,1989,78.36238
tha,1990,91.08555
tha,1991,91.04269
tha,1992,91.17452
tha,1993,91.62046
tha,1994,91.46192
tha,1995,90.37845
tha,1996,89.59391
tha,1997,88.3812
tha,1998,87.68441
tha,1999,87.54557
tha,2000,85.98848
tha,2001,86.31579
tha,2002,86.83274
tha,2003,87.80755
tha,2004,87.44395
tha,2005,86.97917
tha,2006,87.10046
tha,2007,88.2566
tha,2008,87.90451
tjk,1970,86.80215
tjk,1971,86.74758
tjk,1972,86.33618
tjk,1973,86.10659
tjk,1974,85.77329
tjk,1975,85.70387
tjk,1976,85.4871
tjk,1977,85.12781
tjk,1978,85.0678
tjk,1979,84.97815
tjk,1980,84.48453
tjk,1981,84.08247
tjk,1982,83.75435
tjk,1983,83.27342
tjk,1984,80.98787
tjk,1985,80.60015
tjk,1986,80.93516
tjk,1987,80.57275
tjk,1988,80.27572
tjk,1989,79.7962
tjk,1990,96.68508
tjk,1991,95.90643
tjk,1992,95.45455
tjk,1993,94.65649
tjk,1994,93.70079
tjk,1995,93.44262
tjk,1996,92.10526
tjk,1997,92.37288
tjk,1998,90.65421
tjk,1999,90.52632
tjk,2000,90.52632
tjk,2001,89.89899
tjk,2002,88.67925
tjk,2003,89.52381
tjk,2004,89.28571
tjk,2005,88.7931
tjk,2006,89.92248
tjk,2007,91.53846
tjk,2008,92.51701
tkm,1970,66.45483
tkm,1971,67.14427
tkm,1972,66.67852
tkm,1973,66.16779
tkm,1974,65.79306
tkm,1975,67.92784
tkm,1976,67.3776
tkm,1977,67.2195
tkm,1978,67.57209
tkm,1979,67.38193
tkm,1980,68.48948
tkm,1981,68.82243
tkm,1982,70.73015
tkm,1983,72.26161
tkm,1984,75.58166
tkm,1985,75.22372
tkm,1986,75.64502
tkm,1987,75.50778
tkm,1988,77.1061
tkm,1989,81.39431
tkm,1990,83.56808
tkm,1991,81.86275
tkm,1992,73.23944
tkm,1993,75.30864
tkm,1994,75.73964
tkm,1995,75.42857
tkm,1996,74.57627
tkm,1997,71.06918
tkm,1998,73.59551
tkm,1999,75.1269
tkm,2000,76.41509
tkm,2001,77.43363
tkm,2002,79.61538
tkm,2003,82.09459
tkm,2004,82.14286
tkm,2005,82.86604
tkm,2006,83.18584
tkm,2007,81.81818
tkm,2008,82.65896
tls,1970,91.78943
tls,1971,91.67324
tls,1972,91.60651
tls,1973,91.5866
tls,1974,91.43218
tls,1975,90.60837
tls,1976,90.00476
tls,1977,88.48176
tls,1978,86.98962
tls,1979,84.24804
tls,1980,82.07088
tls,1981,82.03265
tls,1982,82.75543
tls,1983,83.08242
tls,1984,82.9413
tls,1985,83.38769
tls,1986,83.77153
tls,1987,83.98643
tls,1988,83.68305
tls,1989,85.09503
tls,1990,91.66667
tls,1991,92.30769
tls,1992,92.85714
tls,1993,93.33333
tls,1994,94.44444
tls,1995,94.44444
tls,1996,89.47368
tls,1997,94.73684
tls,1998,95
tls,1999,94.11765
tls,2000,94.44444
tls,2001,95.2381
tls,2002,90.90909
tls,2003,95
tls,2004,95
tls,2005,95.2381
tls,2006,90.90909
tls,2007,95.2381
tls,2008,95.45455
ton,1970,95.07609
ton,1971,94.77689
ton,1972,94.87824
ton,1973,95.78342
ton,1974,95.92082
ton,1975,96.63585
ton,1976,96.99204
ton,1977,97.21028
ton,1978,97.7034
ton,1979,97.64155
ton,1980,97.22984
ton,1981,96.82129
ton,1982,96.55237
ton,1983,96.21196
ton,1984,96.1226
ton,1985,97.5254
ton,1986,97.71407
ton,1987,97.367
ton,1988,97.23174
ton,1989,96.95063
ton,1990,40
ton,1991,40
ton,1992,40
ton,1993,40
ton,1994,40
ton,1995,40
ton,1996,40
ton,1997,40
ton,1998,40
ton,1999,40
ton,2000,40
ton,2001,40
ton,2002,40
ton,2003,40
ton,2004,40
ton,2005,40
ton,2006,40
ton,2007,40
ton,2008,40
tto,1970,26.22699
tto,1971,31.27589
tto,1972,26.71151
tto,1973,30.79354
tto,1974,27.14549
tto,1975,33.76395
tto,1976,33.63541
tto,1977,29.84773
tto,1978,31.02051
tto,1979,33.23592
tto,1980,32.52535
tto,1981,33.63526
tto,1982,32.50686
tto,1983,34.26002
tto,1984,27.80942
tto,1985,19.81268
tto,1986,14.20831
tto,1987,14.93163
tto,1988,13.15731
tto,1989,13.32466
tto,1990,50
tto,1991,48
tto,1992,52
tto,1993,47.82609
tto,1994,45.45455
tto,1995,47.82609
tto,1996,52
tto,1997,48
tto,1998,48
tto,1999,48
tto,2000,53.57143
tto,2001,50
tto,2002,51.6129
tto,2003,50
tto,2004,53.125
tto,2005,51.51515
tto,2006,51.51515
tto,2007,51.51515
tto,2008,50
tun,1970,49.95385
tun,1971,51.42474
tun,1972,51.6904
tun,1973,50.08981
tun,1974,49.53115
tun,1975,51.35776
tun,1976,50.7727
tun,1977,50.10698
tun,1978,47.98425
tun,1979,43.33026
tun,1980,44.28565
tun,1981,43.94292
tun,1982,47.16343
tun,1983,47.23761
tun,1984,47.92748
tun,1985,50.45596
tun,1986,49.46481
tun,1987,51.26676
tun,1988,49.23843
tun,1989,50.12619
tun,1990,86.45833
tun,1991,86.97674
tun,1992,86.4486
tun,1993,86.81818
tun,1994,78.60465
tun,1995,75.46296
tun,1996,76.71756
tun,1997,72.33202
tun,1998,72.14286
tun,1999,71.28378
tun,2000,69.60784
tun,2001,69.63696
tun,2002,68.91892
tun,2003,69.93464
tun,2004,70.79365
tun,2005,71.73913
tun,2006,70.80745
tun,2007,71.34328
tun,2008,69.84615
tur,1970,86.63023
tur,1971,86.51842
tur,1972,85.59706
tur,1973,85.39692
tur,1974,84.83802
tur,1975,84.82838
tur,1976,84.67598
tur,1977,84.33545
tur,1978,84.64908
tur,1979,85.3432
tur,1980,85.3442
tur,1981,83.91003
tur,1982,83.44551
tur,1983,82.84803
tur,1984,82.83283
tur,1985,81.08396
tur,1986,81.78896
tur,1987,82.49963
tur,1988,81.06814
tur,1989,80.7315
tur,1990,83.75136
tur,1991,83.7386
tur,1992,83.76695
tur,1993,83.50298
tur,1994,82.78146
tur,1995,81.11324
tur,1996,81.07196
tur,1997,81.0962
tur,1998,82.01209
tur,1999,82.15812
tur,2000,81.89718
tur,2001,81.17506
tur,2002,80.83596
tur,2003,80.32037
tur,2004,79.76727
tur,2005,79.55801
tur,2006,76.64234
tur,2007,76.36298
tur,2008,74.94314
tuv,1970,95.85441
tuv,1971,95.84072
tuv,1972,95.81693
tuv,1973,95.81026
tuv,1974,95.793
tuv,1975,95.75455
tuv,1976,95.77846
tuv,1977,95.8678
tuv,1978,95.94976
tuv,1979,96.19316
tuv,1980,96.4202
tuv,1981,96.11449
tuv,1982,96.77445
tuv,1983,96.61433
tuv,1984,97.06442
tuv,1985,97.32469
tuv,1986,97.29131
tuv,1987,96.96972
tuv,1988,97.03012
tuv,1989,97.70515
tza,1970,81.31657
tza,1971,81.5078
tza,1972,81.50669
tza,1973,81.46736
tza,1974,81.5716
tza,1975,81.50233
tza,1976,81.83118
tza,1977,81.6991
tza,1978,81.70419
tza,1979,81.49413
tza,1980,81.58012
tza,1981,81.78474
tza,1982,81.71571
tza,1983,81.62351
tza,1984,81.28857
tza,1985,81.43762
tza,1986,81.8535
tza,1987,81.65205
tza,1988,82.01195
tza,1989,81.85862
tza,1990,81.52563
tza,1991,81.51211
tza,1992,81.35991
tza,1993,81.23543
tza,1994,80.98837
tza,1995,82.19552
tza,1996,80.97983
tza,1997,80.6582
tza,1998,81.79872
tza,1999,81.93717
tza,2000,80.32694
tza,2001,79.79359
tza,2002,80.55281
tza,2003,81.34529
tza,2004,79.97263
tza,2005,79.98267
tza,2006,78.04085
tza,2007,78.97703
tza,2008,78.71245
uga,1970,87.02364
uga,1971,86.77916
uga,1972,86.74585
uga,1973,86.99218
uga,1974,86.35729
uga,1975,86.60313
uga,1976,86.53254
uga,1977,86.48905
uga,1978,86.27458
uga,1979,86.21545
uga,1980,86.0669
uga,1981,85.54991
uga,1982,85.86718
uga,1983,85.55246
uga,1984,85.53068
uga,1985,85.21764
uga,1986,85.29612
uga,1987,83.82528
uga,1988,83.70774
uga,1989,84.23759
uga,1990,71.88366
uga,1991,72.06478
uga,1992,71.97875
uga,1993,71.94805
uga,1994,71.33508
uga,1995,73.12253
uga,1996,75.03303
uga,1997,77.64858
uga,1998,80.37267
uga,1999,80.95872
uga,2000,82.7027
uga,2001,82.22812
uga,2002,81.95876
uga,2003,82.76671
uga,2004,81.87204
uga,2005,82.75488
uga,2006,78.45238
uga,2007,79.05057
uga,2008,81.35874
ukr,1970,52.76664
ukr,1971,53.44877
ukr,1972,53.32521
ukr,1973,52.67011
ukr,1974,52.24319
ukr,1975,52.72746
ukr,1976,52.13527
ukr,1977,52.00381
ukr,1978,52.52679
ukr,1979,53.10011
ukr,1980,55.514
ukr,1981,55.86898
ukr,1982,57.3416
ukr,1983,58.98681
ukr,1984,59.47339
ukr,1985,61.30163
ukr,1986,61.88798
ukr,1987,62.43333
ukr,1988,64.44645
ukr,1989,62.01196
ukr,1990,82.62922
ukr,1991,83.37141
ukr,1992,84.01351
ukr,1993,84.11425
ukr,1994,85.17361
ukr,1995,85.88508
ukr,1996,83.34072
ukr,1997,82.46724
ukr,1998,82.17569
ukr,1999,80.92141
ukr,2000,79.00492
ukr,2001,79.48581
ukr,2002,77.93068
ukr,2003,76.03261
ukr,2004,77.10306
ukr,2005,75.14029
ukr,2006,74.86188
ukr,2007,72.25705
ukr,2008,76.25
ury,1970,97.04462
ury,1971,97.08205
ury,1972,97.04674
ury,1973,97.20666
ury,1974,97.30076
ury,1975,97.36007
ury,1976,97.22046
ury,1977,97.08997
ury,1978,97.00089
ury,1979,97.00653
ury,1980,96.94047
ury,1981,96.94343
ury,1982,97.09141
ury,1983,96.8897
ury,1984,96.86351
ury,1985,96.90147
ury,1986,96.99908
ury,1987,97.08067
ury,1988,97.14291
ury,1989,96.90282
ury,1990,98.04511
ury,1991,98.11594
ury,1992,98.17927
ury,1993,98.07692
ury,1994,98.05556
ury,1995,98.0226
ury,1996,98.09004
ury,1997,98.04469
ury,1998,98.1295
ury,1999,98.0826
ury,2000,98.17352
ury,2001,98.21162
ury,2002,98.20896
ury,2003,98.30986
ury,2004,97.31544
ury,2005,97.32977
ury,2006,97.47155
ury,2007,97.30077
ury,2008,97.3384
usa,1970,39.93596
usa,1971,40.0174
usa,1972,39.74621
usa,1973,40.51357
usa,1974,39.48771
usa,1975,43.62764
usa,1976,41.30624
usa,1977,40.56517
usa,1978,40.59827
usa,1979,40.73535
usa,1980,41.7034
usa,1981,42.44751
usa,1982,44.06575
usa,1983,42.98616
usa,1984,43.54415
usa,1985,43.00078
usa,1986,42.3093
usa,1987,41.57678
usa,1988,38.79012
usa,1989,40.53833
usa,1990,64.50914
usa,1991,64.10819
usa,1992,64.39827
usa,1993,63.51274
usa,1994,63.57336
usa,1995,62.00447
usa,1996,62.2223
usa,1997,63.41927
usa,1998,64.413
usa,1999,64.90296
usa,2000,64.48085
usa,2001,65.84849
usa,2002,65.76545
usa,2003,66.80766
usa,2004,67.7256
usa,2005,66.88249
usa,2006,67.55603
usa,2007,67.84534
usa,2008,70.78883
uzb,1970,75.62786
uzb,1971,75.81088
uzb,1972,75.23243
uzb,1973,75.19665
uzb,1974,74.90803
uzb,1975,75.41281
uzb,1976,75.07314
uzb,1977,74.6185
uzb,1978,74.67923
uzb,1979,74.68016
uzb,1980,74.31796
uzb,1981,73.78779
uzb,1982,73.65262
uzb,1983,73.43623
uzb,1984,73.28831
uzb,1985,73.0126
uzb,1986,71.8742
uzb,1987,71.75188
uzb,1988,71.27241
uzb,1989,71.25807
uzb,1990,78.37079
uzb,1991,73.57076
uzb,1992,70.10989
uzb,1993,70.8082
uzb,1994,74.64789
uzb,1995,73.92947
uzb,1996,70.25921
uzb,1997,79.75709
uzb,1998,78.92057
uzb,1999,80.0418
uzb,2000,79.72689
uzb,2001,78.86266
uzb,2002,79.4899
uzb,2003,79.1841
uzb,2004,77.80149
uzb,2005,78.56431
uzb,2006,78.60554
uzb,2007,78.53211
uzb,2008,78.68996
vct,1970,86.93817
vct,1971,86.82253
vct,1972,86.66088
vct,1973,87.72251
vct,1974,87.75804
vct,1975,88.66609
vct,1976,88.48976
vct,1977,89.40167
vct,1978,88.77897
vct,1979,88.57365
vct,1980,88.05569
vct,1981,87.77382
vct,1982,87.64798
vct,1983,87.4693
vct,1984,88.03772
vct,1985,89.23011
vct,1986,89.17634
vct,1987,88.62958
vct,1988,88.3413
vct,1989,83.01055
vct,1990,100
vct,1991,100
vct,1992,100
vct,1993,100
vct,1994,100
vct,1995,100
vct,1996,100
vct,1997,100
vct,1998,100
vct,1999,100
vct,2000,100
vct,2001,100
vct,2002,100
vct,2003,100
vct,2004,100
vct,2005,100
vct,2006,100
vct,2007,100
vct,2008,100
ven,1970,68.5114
ven,1971,72.48621
ven,1972,70.58775
ven,1973,72.04668
ven,1974,70.92179
ven,1975,70.4474
ven,1976,69.44534
ven,1977,71.60394
ven,1978,70.87323
ven,1979,69.76902
ven,1980,69.01396
ven,1981,68.97256
ven,1982,68.60972
ven,1983,69.32544
ven,1984,71.75802
ven,1985,73.2115
ven,1986,73.47297
ven,1987,72.69603
ven,1988,74.70404
ven,1989,74.14765
ven,1990,94.10058
ven,1991,94.04537
ven,1992,93.89313
ven,1993,93.56725
ven,1994,93.51764
ven,1995,93.50894
ven,1996,93.21705
ven,1997,93.15992
ven,1998,93.14938
ven,1999,92.78152
ven,2000,93.17161
ven,2001,93.16823
ven,2002,92.83887
ven,2003,92.86872
ven,2004,92.53247
ven,2005,92.52336
ven,2006,92.04455
ven,2007,91.96634
ven,2008,92.0496
vgb,1970,94.58144
vgb,1971,93.84545
vgb,1972,93.72127
vgb,1973,93.56641
vgb,1974,92.74198
vgb,1975,91.87105
vgb,1976,91.63396
vgb,1977,91.39958
vgb,1978,90.96473
vgb,1979,91.2587
vgb,1980,89.39728
vgb,1981,84.82662
vgb,1982,84.89939
vgb,1983,83.10403
vgb,1984,83.60708
vgb,1985,85.36714
vgb,1986,85.04404
vgb,1987,77.07565
vgb,1988,76.63318
vgb,1989,75.98494
vir,1970,92.0484
vir,1971,92.19886
vir,1972,91.98852
vir,1973,91.82166
vir,1974,92.42622
vir,1975,93.54492
vir,1976,93.43401
vir,1977,93.8462
vir,1978,93.75726
vir,1979,93.68739
vir,1980,94.12933
vir,1981,94.1606
vir,1982,94.01152
vir,1983,94.22593
vir,1984,94.09508
vir,1985,93.87838
vir,1986,93.67234
vir,1987,93.68536
vir,1988,93.71493
vir,1989,93.74715
vnm,1970,79.9698
vnm,1971,77.64257
vnm,1972,77.81486
vnm,1973,79.07064
vnm,1974,78.10495
vnm,1975,78.74043
vnm,1976,79.45393
vnm,1977,80.87078
vnm,1978,79.81235
vnm,1979,77.32373
vnm,1980,76.66058
vnm,1981,77.67968
vnm,1982,78.65292
vnm,1983,80.8306
vnm,1984,80.13486
vnm,1985,80.95327
vnm,1986,81.57197
vnm,1987,81.24287
vnm,1988,81.69031
vnm,1989,81.78911
vnm,1990,85.33456
vnm,1991,86.21533
vnm,1992,85.40984
vnm,1993,85.29874
vnm,1994,86.80509
vnm,1995,86.97422
vnm,1996,88.37065
vnm,1997,88.50064
vnm,1998,89.93746
vnm,1999,90.51581
vnm,2000,91.20297
vnm,2001,89.98843
vnm,2002,90.03853
vnm,2003,90.29928
vnm,2004,90.32738
vnm,2005,89.57688
vnm,2006,89.03394
vnm,2007,89.35343
vnm,2008,87.29805
vut,1970,95.22729
vut,1971,95.4696
vut,1972,95.40586
vut,1973,95.81294
vut,1974,95.66861
vut,1975,95.77886
vut,1976,95.76247
vut,1977,95.35949
vut,1978,95.10196
vut,1979,94.58405
vut,1980,93.5933
vut,1981,93.268
vut,1982,93.70839
vut,1983,93.94448
vut,1984,94.1452
vut,1985,93.98154
vut,1986,93.98291
vut,1987,94.19253
vut,1988,93.90102
vut,1989,94.63348
vut,1990,90.90909
vut,1991,90.90909
vut,1992,91.66667
vut,1993,84.61538
vut,1994,84.61538
vut,1995,84.61538
vut,1996,84.61538
vut,1997,84.61538
vut,1998,84.61538
vut,1999,84.61538
vut,2000,91.66667
vut,2001,83.33333
vut,2002,83.33333
vut,2003,91.66667
vut,2004,84.61538
vut,2005,84.61538
vut,2006,84.61538
vut,2007,87.5
vut,2008,87.5
wsm,1970,82.94818
wsm,1971,82.49282
wsm,1972,82.44506
wsm,1973,83.05724
wsm,1974,83.30451
wsm,1975,83.30736
wsm,1976,83.59072
wsm,1977,82.20281
wsm,1978,82.26287
wsm,1979,82.18537
wsm,1980,79.86088
wsm,1981,75.97842
wsm,1982,78.00006
wsm,1983,78.68885
wsm,1984,77.09842
wsm,1985,78.70179
wsm,1986,81.14473
wsm,1987,82.05666
wsm,1988,81.61606
wsm,1989,81.74068
wsm,1990,75
wsm,1991,75
wsm,1992,75
wsm,1993,75
wsm,1994,75
wsm,1995,75
wsm,1996,75
wsm,1997,75
wsm,1998,75
wsm,1999,75
wsm,2000,100
wsm,2001,100
wsm,2002,100
wsm,2003,100
wsm,2004,80
wsm,2005,80
wsm,2006,80
wsm,2007,100
wsm,2008,100
yem,1970,89.52047
yem,1971,89.53744
yem,1972,88.7403
yem,1973,87.40306
yem,1974,88.11092
yem,1975,88.73491
yem,1976,86.75811
yem,1977,86.50454
yem,1978,86.29101
yem,1979,85.87122
yem,1980,85.33802
yem,1981,85.2205
yem,1982,84.57727
yem,1983,84.13692
yem,1984,84.3775
yem,1985,84.07274
yem,1986,83.37314
yem,1987,83.06069
yem,1988,82.6851
yem,1989,82.42271
yem,1990,90
yem,1991,88.94231
yem,1992,88.78505
yem,1993,88.47926
yem,1994,88.01843
yem,1995,87.33032
yem,1996,89.63964
yem,1997,92.27468
yem,1998,93.72385
yem,1999,95.78059
yem,2000,97.90795
yem,2001,97.62846
yem,2002,97.22222
yem,2003,97.0696
yem,2004,96.84211
yem,2005,96.79715
yem,2006,96.91781
yem,2007,96.84543
yem,2008,96.55172
zaf,1970,57.86396
zaf,1971,57.42982
zaf,1972,57.64427
zaf,1973,56.75037
zaf,1974,57.17192
zaf,1975,57.58196
zaf,1976,57.55464
zaf,1977,57.96277
zaf,1978,59.09589
zaf,1979,60.33068
zaf,1980,58.939
zaf,1981,59.14353
zaf,1982,59.16414
zaf,1983,59.40216
zaf,1984,59.46527
zaf,1985,58.00302
zaf,1986,58.05319
zaf,1987,58.05546
zaf,1988,57.97785
zaf,1989,58.41294
zaf,1990,78.02022
zaf,1991,77.2272
zaf,1992,75.94667
zaf,1993,75.58442
zaf,1994,74.45141
zaf,1995,74.32361
zaf,1996,75.941
zaf,1997,76.56329
zaf,1998,77.2842
zaf,1999,77.6188
zaf,2000,78.20316
zaf,2001,77.64892
zaf,2002,78.92108
zaf,2003,77.78367
zaf,2004,77.65213
zaf,2005,78.00852
zaf,2006,77.4838
zaf,2007,77.94737
zaf,2008,78.21373
zmb,1970,73.9935
zmb,1971,70.55584
zmb,1972,71.08057
zmb,1973,71.34942
zmb,1974,70.06231
zmb,1975,71.5862
zmb,1976,70.97919
zmb,1977,71.71269
zmb,1978,71.8953
zmb,1979,73.09348
zmb,1980,72.04663
zmb,1981,71.20668
zmb,1982,72.12053
zmb,1983,71.85687
zmb,1984,69.57786
zmb,1985,70.17481
zmb,1986,70.64371
zmb,1987,72.8475
zmb,1988,70.46245
zmb,1989,71.74093
zmb,1990,43.08603
zmb,1991,44.34938
zmb,1992,45.71637
zmb,1993,46.90895
zmb,1994,47.74495
zmb,1995,51.87874
zmb,1996,55.57185
zmb,1997,62.16512
zmb,1998,72.0354
zmb,1999,81.64286
zmb,2000,96.58793
zmb,2001,96.64948
zmb,2002,96.81182
zmb,2003,97
zmb,2004,97.00855
zmb,2005,97.03039
zmb,2006,96.65907
zmb,2007,96.76233
zmb,2008,96.63743
zwe,1970,89.08967
zwe,1971,88.49585
zwe,1972,88.97962
zwe,1973,88.6938
zwe,1974,88.77757
zwe,1975,89.02349
zwe,1976,89.2805
zwe,1977,89.87162
zwe,1978,89.14394
zwe,1979,88.47386
zwe,1980,87.10768
zwe,1981,87.01082
zwe,1982,87.1742
zwe,1983,87.27478
zwe,1984,87.03861
zwe,1985,87.03981
zwe,1986,87.02349
zwe,1987,87.39773
zwe,1988,86.38384
zwe,1989,86.95235
zwe,1990,91.5683
zwe,1991,90.31657
zwe,1992,90.20333
zwe,1993,88.75
zwe,1994,89.15663
zwe,1995,86.28231
zwe,1996,86.6129
zwe,1997,84.16801
zwe,1998,82.90469
zwe,1999,81.62084
zwe,2000,78.60395
zwe,2001,80.24133
zwe,2002,79.42177
zwe,2003,80.86957
zwe,2004,83.02207
zwe,2005,84.24779
zwe,2006,83.27338
zwe,2007,83.391
zwe,2008,83.21918
