geo,time,sp_pop_totl_fe_in
rou,1995,11537910
rou,1996,11514174
rou,1997,11490957
rou,1998,11477235
rou,1999,11469109
rou,2000,11463744
rou,2001,11313492
rou,2002,11115939
rou,2003,11043328
rou,2004,10988116
rou,2005,10928679
rou,2006,10873449
rou,2007,10723990
rou,2008,10556035
rou,2009,10475198
rou,2010,10416095
rou,2011,10363382
rou,2012,10311889
rou,2013,10266229
rou,2014,10221124
rou,2015,10169092
rou,2016,10110158
rou,2017,10053860
rou,2018,9998665
rou,2019,9949913
rou,2020,9893962
rus,1960,66197908
rus,1961,66796030
rus,1962,67403904
rus,1963,68022910
rus,1964,68657512
rus,1965,69309485
rus,1966,69600772
rus,1967,69903772
rus,1968,70218208
rus,1969,70544418
rus,1970,70882181
rus,1971,71236341
rus,1972,71600962
rus,1973,71971605
rus,1974,72338525
rus,1975,72697052
rus,1976,73138343
rus,1977,73570204
rus,1978,73997784
rus,1979,74428151
rus,1980,74871110
rus,1981,75293024
rus,1982,75693627
rus,1983,76073678
rus,1984,76569238
rus,1985,77069777
rus,1986,77512558
rus,1987,77931654
rus,1988,78313902
rus,1989,78662015
rus,1990,78703457
rus,1991,78863097
rus,1992,78895470
rus,1993,78828710
rus,1994,78791977
rus,1995,78776519
rus,1996,78673971
rus,1997,78567094
rus,1998,78471510
rus,1999,78275119
rus,2000,78003730
rus,2001,77741908
rus,2002,77462311
rus,2003,77192724
rus,2004,76961036
rus,2005,76738888
rus,2006,76548836
rus,2007,76469027
rus,2008,76477539
rus,2009,76535797
rus,2010,76600057
rus,2011,76684367
rus,2012,76832143
rus,2013,77008973
rus,2014,77184758
rus,2015,77337012
rus,2016,77468057
rus,2017,77546480
rus,2018,77529365
rus,2019,77482723
rus,2020,77312158
rwa,1960,1493797
rwa,1961,1525854
rwa,1962,1553795
rwa,1963,1580658
rwa,1964,1610700
rwa,1965,1646962
rwa,1966,1690652
rwa,1967,1740896
rwa,1968,1796017
rwa,1969,1853395
rwa,1970,1911171
rwa,1971,1968970
rwa,1972,2027669
rwa,1973,2088086
rwa,1974,2151499
rwa,1975,2218871
rwa,1976,2290366
rwa,1977,2365780
rwa,1978,2445293
rwa,1979,2528992
rwa,1980,2616948
rwa,1981,2705642
rwa,1982,2794228
rwa,1983,2888065
rwa,1984,2994662
rwa,1985,3117214
rwa,1986,3265899
rwa,1987,3434107
rwa,1988,3588680
rwa,1989,3684630
rwa,1990,3693696
rwa,1991,3596141
rwa,1992,3411716
rwa,1993,3199609
rwa,1994,3042588
rwa,1995,2998214
rwa,1996,3090560
rwa,1997,3296725
rwa,1998,3569952
rwa,1999,3840424
rwa,2000,4057739
rwa,2001,4207424
rwa,2002,4306107
rwa,2003,4371762
rwa,2004,4434020
rwa,2005,4514517
rwa,2006,4616849
rwa,2007,4732973
rwa,2008,4859345
rwa,2009,4989389
rwa,2010,5118459
rwa,2011,5246075
rwa,2012,5374743
rwa,2013,5506169
rwa,2014,5642837
rwa,2015,5786418
rwa,2016,5937449
rwa,2017,6094897
rwa,2018,6256912
rwa,2019,6420852
rwa,2020,6584778
sau,1960,2034339
sau,1961,2099441
sau,1962,2169200
sau,1963,2242998
sau,1964,2319888
sau,1965,2399390
sau,1966,2481388
sau,1967,2566840
sau,1968,2657653
sau,1969,2756338
sau,1970,2864805
sau,1971,2984533
sau,1972,3115531
sau,1973,3256523
sau,1974,3405459
sau,1975,3561241
sau,1976,3721794
sau,1977,3888583
sau,1978,4068170
sau,1979,4269453
sau,1980,4497888
sau,1981,4756455
sau,1982,5040564
sau,1983,5338863
sau,1984,5635586
sau,1985,5919165
sau,1986,6185344
sau,1987,6436672
sau,1988,6676699
sau,1989,6911795
sau,1990,7146665
sau,1991,7381804
sau,1992,7615402
sau,1993,7847220
sau,1994,8076609
sau,1995,8303248
sau,1996,8527983
sau,1997,8751726
sau,1998,8974338
sau,1999,9195460
sau,2000,9415348
sau,2001,9633879
sau,2002,9852692
sau,2003,10075877
sau,2004,10308767
sau,2005,10555254
sau,2006,10814704
sau,2007,11085954
sau,2008,11371436
sau,2009,11673941
sau,2010,11993977
sau,2011,12335152
sau,2012,12693016
sau,2013,13050172
sau,2014,13383388
sau,2015,13676743
sau,2016,13922113
sau,2017,14126063
sau,2018,14305421
sau,2019,14484997
sau,2020,14682559
sdn,1960,3776278
sdn,1961,3888567
sdn,1962,4005631
sdn,1963,4127661
sdn,1964,4254838
sdn,1965,4387403
sdn,1966,4525670
sdn,1967,4669928
sdn,1968,4820259
sdn,1969,4976714
sdn,1970,5139456
sdn,1971,5308373
sdn,1972,5483918
sdn,1973,5667468
sdn,1974,5860830
sdn,1975,6065200
sdn,1976,6281068
sdn,1977,6507869
sdn,1978,6744405
sdn,1979,6988940
sdn,1980,7240085
sdn,1981,7498508
sdn,1982,7764455
sdn,1983,8035672
sdn,1984,8309294
sdn,1985,8583827
sdn,1986,8855886
sdn,1987,9127256
sdn,1988,9407705
sdn,1989,9710609
sdn,1990,10044406
sdn,1991,10414617
sdn,1992,10815288
sdn,1993,11229435
sdn,1994,11633279
sdn,1995,12010205
sdn,1996,12353337
sdn,1997,12668940
sdn,1998,12969716
sdn,1999,13274739
sdn,2000,13597786
sdn,2001,13943262
sdn,2002,14306620
sdn,2003,14682016
sdn,2004,15060068
sdn,2005,15434309
sdn,2006,15803459
sdn,2007,16171077
sdn,2008,16541366
sdn,2009,16920405
sdn,2010,17312732
sdn,2011,17719718
sdn,2012,18140461
sdn,2013,18574540
sdn,2014,19020771
sdn,2015,19478321
sdn,2016,19947203
sdn,2017,20427932
sdn,2018,20920586
sdn,2019,21425281
sdn,2020,21941974
sen,1960,1613513
sen,1961,1655918
sen,1962,1699858
sen,1963,1745405
sen,1964,1792622
sen,1965,1841586
sen,1966,1892227
sen,1967,1944571
sen,1968,1998869
sen,1969,2055443
sen,1970,2114473
sen,1971,2176308
sen,1972,2240807
sen,1973,2307076
sen,1974,2373886
sen,1975,2440492
sen,1976,2506462
sen,1977,2572421
sen,1978,2639893
sen,1979,2710973
sen,1980,2787195
sen,1981,2869089
sen,1982,2956235
sen,1983,3048093
sen,1984,3143752
sen,1985,3242482
sen,1986,3344060
sen,1987,3448600
sen,1988,3556108
sen,1989,3666647
sen,1990,3780190
sen,1991,3896884
sen,1992,4016370
sen,1993,4137539
sen,1994,4258920
sen,1995,4379541
sen,1996,4499084
sen,1997,4618099
sen,1998,4737656
sen,1999,4859290
sen,2000,4984265
sen,2001,5112947
sen,2002,5245441
sen,2003,5382445
sen,2004,5524666
sen,2005,5672670
sen,2006,5826759
sen,2007,5987040
sen,2008,6153634
sen,2009,6326583
sen,2010,6505829
sen,2011,6691454
sen,2012,6883286
sen,2013,7080691
sen,2014,7282813
sen,2015,7488962
sen,2016,7698901
sen,2017,7912575
sen,2018,8129674
sen,2019,8349929
sen,2020,8573145
sgp,1960,779089
sgp,1961,808626
sgp,1962,835463
sgp,1963,861525
sgp,1964,888323
sgp,1965,913803
sgp,1966,939476
sgp,1967,962313
sgp,1968,980282
sgp,1969,996035
sgp,1970,1012432
sgp,1971,1031877
sgp,1972,1051717
sgp,1973,1071991
sgp,1974,1090349
sgp,1975,1106720
sgp,1976,1122115
sgp,1977,1138215
sgp,1978,1152507
sgp,1979,1167487
sgp,1980,1182589
sgp,1981,1240728
sgp,1982,1296059
sgp,1983,1312937
sgp,1984,1338792
sgp,1985,1342609
sgp,1986,1344691
sgp,1987,1369460
sgp,1988,1409257
sgp,1989,1454800
sgp,1990,1514110
sgp,1991,1557299
sgp,1992,1602528
sgp,1993,1639947
sgp,1994,1687708
sgp,1995,1734895
sgp,1996,1801178
sgp,1997,1856327
sgp,1998,1914931
sgp,1999,1927542
sgp,2000,1962216
sgp,2001,2021689
sgp,2002,2049959
sgp,2003,2030062
sgp,2004,2061744
sgp,2005,2109667
sgp,2006,2167069
sgp,2007,2242873
sgp,2008,2345804
sgp,2009,2399863
sgp,2010,2429972
sgp,2011,2473739
sgp,2012,2531841
sgp,2013,2572741
sgp,2014,2606984
sgp,2015,2638421
sgp,2016,2672718
sgp,2017,2674905
sgp,2018,2687287
sgp,2019,2718092
sgp,2020,2709673
slb,1960,54623
slb,1961,56461
slb,1962,58394
slb,1963,60418
slb,1964,62482
slb,1965,64559
slb,1966,66636
slb,1967,68736
slb,1968,70942
slb,1969,73345
slb,1970,76031
slb,1971,79029
slb,1972,82298
slb,1973,85775
slb,1974,89358
slb,1975,92964
slb,1976,96575
slb,1977,100193
slb,1978,103857
slb,1979,107569
slb,1980,111367
slb,1981,115253
slb,1982,119215
slb,1983,123221
slb,1984,127248
slb,1985,131255
slb,1986,135253
slb,1987,139248
slb,1988,143280
slb,1989,147390
slb,1990,151630
slb,1991,156014
slb,1992,160530
slb,1993,165162
slb,1994,169904
slb,1995,174741
slb,1996,179660
slb,1997,184672
slb,1998,189808
slb,1999,195091
slb,2000,200550
slb,2001,206207
slb,2002,212048
slb,2003,217999
slb,2004,223964
slb,2005,229855
slb,2006,235654
slb,2007,241414
slb,2008,247227
slb,2009,253279
slb,2010,259675
slb,2011,266474
slb,2012,273617
slb,2013,281064
slb,2014,288724
slb,2015,296556
slb,2016,304526
slb,2017,312654
slb,2018,320909
slb,2019,329239
slb,2020,337616
sle,1960,1182983
sle,1961,1200576
sle,1962,1218992
sle,1963,1238260
sle,1964,1258350
sle,1965,1279284
sle,1966,1301081
sle,1967,1323781
sle,1968,1347467
sle,1969,1372259
sle,1970,1398211
sle,1971,1425379
sle,1972,1453767
sle,1973,1483341
sle,1974,1514015
sle,1975,1545756
sle,1976,1578596
sle,1977,1612589
sle,1978,1647739
sle,1979,1684046
sle,1980,1721533
sle,1981,1759352
sle,1982,1797395
sle,1983,1837260
sle,1984,1881106
sle,1985,1930013
sle,1986,1985737
sle,1987,2046492
sle,1988,2105685
sle,1989,2154354
sle,1990,2186548
sle,1991,2200258
sle,1992,2198820
sle,1993,2188337
sle,1994,2177639
sle,1995,2173720
sle,1996,2177187
sle,1997,2187727
sle,1998,2210171
sle,1999,2250084
sle,2000,2310786
sle,2001,2395283
sle,2002,2501018
sle,2003,2618613
sle,2004,2734985
sle,2005,2840596
sle,2006,2932053
sle,2007,3011782
sle,2008,3083195
sle,2009,3152169
sle,2010,3223031
sle,2011,3296278
sle,2012,3370393
sle,2013,3445504
sle,2014,3521439
sle,2015,3598060
sle,2016,3675669
sle,2017,3754502
sle,2018,3834352
sle,2019,3914857
sle,2020,3995746
slv,1960,1404515
slv,1961,1443691
slv,1962,1484834
slv,1963,1527562
slv,1964,1571384
slv,1965,1615905
slv,1966,1660916
slv,1967,1706402
slv,1968,1752511
slv,1969,1799503
slv,1970,1847506
slv,1971,1896457
slv,1972,1946081
slv,1973,1996046
slv,1974,2045921
slv,1975,2095350
slv,1976,2144279
slv,1977,2192564
slv,1978,2239729
slv,1979,2285168
slv,1980,2328488
slv,1981,2369507
slv,1982,2408426
slv,1983,2445725
slv,1984,2482122
slv,1985,2518178
slv,1986,2553917
slv,1987,2589320
slv,1988,2624922
slv,1989,2661390
slv,1990,2699100
slv,1991,2738337
slv,1992,2778783
slv,1993,2819480
slv,1994,2859100
slv,1995,2896649
slv,1996,2931847
slv,1997,2964852
slv,1998,2995711
slv,1999,3024616
slv,2000,3051738
slv,2001,3077036
slv,2002,3100543
slv,2003,3122538
slv,2004,3143437
slv,2005,3163573
slv,2006,3183092
slv,2007,3202064
slv,2008,3220666
slv,2009,3239061
slv,2010,3257398
slv,2011,3275742
slv,2012,3294183
slv,2013,3312806
slv,2014,3331687
slv,2015,3350892
slv,2016,3370447
slv,2017,3390314
slv,2018,3410312
slv,2019,3430197
slv,2020,3449777
som,1960,1392315
som,1961,1421954
som,1962,1452559
som,1963,1484241
som,1964,1517125
som,1965,1551306
som,1966,1589186
som,1967,1631270
som,1968,1673791
som,1969,1711448
som,1970,1741838
som,1971,1758674
som,1972,1766379
som,1973,1785745
som,1974,1845026
som,1975,1962129
som,1976,2148154
som,1977,2390907
som,1978,2656582
som,1979,2897740
som,1980,3080787
som,1981,3192535
som,1982,3244408
som,1983,3257549
som,1984,3264544
som,1985,3288995
som,1986,3338537
som,1987,3405448
som,1988,3479960
som,1989,3546452
som,1990,3594693
som,1991,3621246
som,1992,3633516
som,1993,3644977
som,1994,3674352
som,1995,3734818
som,1996,3831257
som,1997,3958877
som,1998,4109212
som,1999,4269277
som,2000,4429313
som,2001,4587168
som,2002,4745059
som,2003,4902742
som,2004,5060984
som,2005,5220385
som,2006,5380307
som,2007,5540083
som,2008,5700490
som,2009,5862723
som,2010,6027843
som,2011,6196100
som,2012,6367763
som,2013,6543908
som,2014,6725759
som,2015,6914348
som,2016,7110142
som,2017,7313307
som,2018,7524126
som,2019,7742710
som,2020,7969132
srb,1960,3357194
srb,1961,3378357
srb,1962,3396542
srb,1963,3412348
srb,1964,3426917
srb,1965,3439819
srb,1966,3462227
srb,1967,3480927
srb,1968,3497864
srb,1969,3512409
srb,1970,3525483
srb,1971,3545643
srb,1972,3565330
srb,1973,3584090
srb,1974,3602500
srb,1975,3620110
srb,1976,3646036
srb,1977,3668620
srb,1978,3688771
srb,1979,3706876
srb,1980,3722343
srb,1981,3744231
srb,1982,3761965
srb,1983,3776158
srb,1984,3786946
srb,1985,3794938
srb,1986,3811810
srb,1987,3823878
srb,1988,3832073
srb,1989,3837790
srb,1990,3841449
srb,1991,3847352
srb,1992,3874057
srb,1993,3901948
srb,1994,3921311
srb,1995,3867854
srb,1996,3866556
srb,1997,3858787
srb,1998,3847517
srb,1999,3836936
srb,2000,3827725
srb,2001,3823814
srb,2002,3822601
srb,2003,3816326
srb,2004,3808712
srb,2005,3797949
srb,2006,3783018
srb,2007,3767040
srb,2008,3749981
srb,2009,3733876
srb,2010,3718022
srb,2011,3688222
srb,2012,3670074
srb,2013,3652210
srb,2014,3635214
srb,2015,3617485
srb,2016,3598916
srb,2017,3580264
srb,2018,3561304
srb,2019,3542820
srb,2020,3519865
ssd,1960,1414907
ssd,1961,1442672
ssd,1962,1471664
ssd,1963,1501907
ssd,1964,1533424
ssd,1965,1566264
ssd,1966,1600442
ssd,1967,1635995
ssd,1968,1673009
ssd,1969,1711535
ssd,1970,1751674
ssd,1971,1793498
ssd,1972,1837117
ssd,1973,1882607
ssd,1974,1930058
ssd,1975,1979594
ssd,1976,2030434
ssd,1977,2082537
ssd,1978,2137516
ssd,1979,2197551
ssd,1980,2263732
ssd,1981,2336430
ssd,1982,2413667
ssd,1983,2491250
ssd,1984,2563556
ssd,1985,2626213
ssd,1986,2680326
ssd,1987,2726426
ssd,1988,2759302
ssd,1989,2772401
ssd,1990,2762670
ssd,1991,2725967
ssd,1992,2667926
ssd,1993,2607278
ssd,1994,2569385
ssd,1995,2572168
ssd,1996,2623707
ssd,1997,2718348
ssd,1998,2843336
ssd,1999,2979111
ssd,2000,3111537
ssd,2001,3235250
ssd,2002,3354862
ssd,2003,3477844
ssd,2004,3615808
ssd,2005,3776074
ssd,2006,3960634
ssd,2007,4163182
ssd,2008,4372701
ssd,2009,4574031
ssd,2010,4755873
ssd,2011,4915971
ssd,2012,5056517
ssd,2013,5176380
ssd,2014,5275534
ssd,2015,5355171
ssd,2016,5412867
ssd,2017,5451281
ssd,2018,5483166
ssd,2019,5525584
ssd,2020,5590715
stp,1960,28531
stp,1961,28894
stp,1962,29172
stp,1963,29472
stp,1964,29940
stp,1965,30678
stp,1966,31730
stp,1967,33053
stp,1968,34517
stp,1969,35936
stp,1970,37198
stp,1971,38241
stp,1972,39106
stp,1973,39894
stp,1974,40759
stp,1975,41796
stp,1976,43037
stp,1977,44450
stp,1978,45928
stp,1979,47323
stp,1980,48541
stp,1981,49552
stp,1982,50395
stp,1983,51165
stp,1984,52018
stp,1985,53057
stp,1986,54325
stp,1987,55769
stp,1988,57317
stp,1989,58866
stp,1990,60327
stp,1991,61692
stp,1992,62995
stp,1993,64221
stp,1994,65386
stp,1995,66519
stp,1996,67595
stp,1997,68650
stp,1998,69702
stp,1999,70797
stp,2000,71980
stp,2001,73254
stp,2002,74623
stp,2003,76102
stp,2004,77740
stp,2005,79534
stp,2006,81512
stp,2007,83654
stp,2008,85878
stp,2009,88090
stp,2010,90215
stp,2011,92212
stp,2012,94123
stp,2013,95965
stp,2014,97807
stp,2015,99667
stp,2016,101555
stp,2017,103476
stp,2018,105439
stp,2019,107437
stp,2020,109486
sur,1960,143955
sur,1961,148180
sur,1962,152323
sur,1963,156475
sur,1964,160715
sur,1965,165103
sur,1966,169736
sur,1967,174485
sur,1968,178872
sur,1969,182303
sur,1970,184375
sur,1971,184895
sur,1972,184085
sur,1973,182409
sur,1974,180589
sur,1975,179148
sur,1976,178263
sur,1977,177859
sur,1978,177816
sur,1979,177895
sur,1980,177943
sur,1981,177934
sur,1982,177999
sur,1983,178369
sur,1984,179328
sur,1985,181087
sur,1986,183723
sur,1987,187133
sur,1988,191062
sur,1989,195179
sur,1990,199219
sur,1991,203096
sur,1992,206856
sur,1993,210481
sur,1994,214004
sur,1995,217443
sur,1996,220779
sur,1997,223984
sur,1998,227076
sur,1999,230089
sur,2000,233059
sur,2001,235987
sur,2002,238872
sur,2003,241751
sur,2004,244623
sur,2005,247540
sur,2006,250494
sur,2007,253479
sur,2008,256505
sur,2009,259553
sur,2010,262604
sur,2011,265677
sur,2012,268755
sur,2013,271823
sur,2014,274853
sur,2015,277821
sur,2016,280733
sur,2017,283583
sur,2018,286364
sur,2019,289108
sur,2020,291812
svk,1960,2060059
svk,1961,2121294
svk,1962,2143862
svk,1963,2165431
svk,1964,2188120
svk,1965,2210332
svk,1966,2231417
svk,1967,2251328
svk,1968,2269875
svk,1969,2288584
svk,1970,2299648
svk,1971,2310445
svk,1972,2331307
svk,1973,2354987
svk,1974,2380329
svk,1975,2406317
svk,1976,2432723
svk,1977,2459391
svk,1978,2485391
svk,1979,2511145
svk,1980,2533042
svk,1981,2552856
svk,1982,2574262
svk,1983,2594743
svk,1984,2614410
svk,1985,2633850
svk,1986,2651956
svk,1987,2668489
svk,1988,2684381
svk,1989,2699043
svk,1990,2712638
svk,1991,2716434
svk,1992,2718982
svk,1993,2730988
svk,1994,2743300
svk,1995,2752770
svk,1996,2759904
svk,1997,2766186
svk,1998,2770990
svk,1999,2774868
svk,2000,2772140
svk,2001,2768093
svk,2002,2768076
svk,2003,2767147
svk,2004,2767291
svk,2005,2768010
svk,2006,2768320
svk,2007,2769052
svk,2008,2771131
svk,2009,2774359
svk,2010,2776335
svk,2011,2779191
svk,2012,2783095
svk,2013,2785158
svk,2014,2786818
svk,2015,2788327
svk,2016,2790667
svk,2017,2793675
svk,2018,2796281
svk,2019,2799029
svk,2020,2800745
svn,1960,825571
svn,1961,830677
svn,1962,836023
svn,1963,843309
svn,1964,851176
svn,1965,859459
svn,1966,868970
svn,1967,877306
svn,1968,882968
svn,1969,885812
svn,1970,889996
svn,1971,895952
svn,1972,902593
svn,1973,909934
svn,1974,915000
svn,1975,924435
svn,1976,938922
svn,1977,951340
svn,1978,962724
svn,1979,973638
svn,1980,983190
svn,1981,984951
svn,1982,985326
svn,1983,989631
svn,1984,993024
svn,1985,996798
svn,1986,1008817
svn,1987,1021075
svn,1988,1024276
svn,1989,1025452
svn,1990,1026957
svn,1991,1028206
svn,1992,1027331
svn,1993,1025364
svn,1994,1024289
svn,1995,1024103
svn,1996,1022380
svn,1997,1019342
svn,1998,1015233
svn,1999,1014339
svn,2000,1016327
svn,2001,1017710
svn,2002,1019374
svn,2003,1020578
svn,2004,1021339
svn,2005,1022293
svn,2006,1023633
svn,2007,1026572
svn,2008,1024981
svn,2009,1031295
svn,2010,1033502
svn,2011,1034190
svn,2012,1035591
svn,2013,1036687
svn,2014,1037549
svn,2015,1038090
svn,2016,1038477
svn,2017,1038723
svn,2018,1042032
svn,2019,1048857
svn,2020,1055493
swe,1960,3751458
swe,1961,3768506
swe,1962,3788496
swe,1963,3808948
swe,1964,3836553
swe,1965,3872038
swe,1966,3908335
swe,1967,3937849
swe,1968,3959845
swe,1969,3988264
swe,1970,4027069
swe,1971,4057283
swe,1972,4072583
swe,1973,4083473
swe,1974,4099320
swe,1975,4119411
swe,1976,4137821
swe,1977,4155635
swe,1978,4170632
swe,1979,4182611
swe,1980,4194068
swe,1981,4202221
swe,1982,4207781
swe,1983,4212624
swe,1984,4218807
swe,1985,4227317
swe,1986,4237755
swe,1987,4251691
swe,1988,4270522
swe,1989,4298242
swe,1990,4330900
swe,1991,4360122
swe,1992,4385547
swe,1993,4410988
swe,1994,4442327
swe,1995,4465461
swe,1996,4472208
swe,1997,4474294
swe,1998,4476116
swe,1999,4478662
swe,2000,4484561
swe,2001,4494970
swe,2002,4507624
swe,2003,4522038
swe,2004,4537041
swe,2005,4551972
swe,2006,4573942
swe,2007,4603910
swe,2008,4635640
swe,2009,4671033
swe,2010,4706949
swe,2011,4738799
swe,2012,4770395
swe,2013,4807653
swe,2014,4852495
swe,2015,4901217
swe,2016,4960573
swe,2017,5025514
swe,2018,5082090
swe,2019,5131863
swe,2020,5167175
swz,1960,173470
swz,1961,176897
swz,1962,180316
swz,1963,183893
swz,1964,187877
swz,1965,192417
swz,1966,197575
swz,1967,203332
swz,1968,209579
swz,1969,216177
swz,1970,223036
swz,1971,230143
swz,1972,237542
swz,1973,245209
swz,1974,253134
swz,1975,261315
swz,1976,269726
swz,1977,278378
swz,1978,287410
swz,1979,297017
swz,1980,307303
swz,1981,318281
swz,1982,329878
swz,1983,342007
swz,1984,354587
swz,1985,367501
swz,1986,380726
swz,1987,394179
swz,1988,407593
swz,1989,420626
swz,1990,433045
swz,1991,444698
swz,1992,455596
swz,1993,465798
swz,1994,475439
swz,1995,484613
swz,1996,493360
swz,1997,501614
swz,1998,509252
swz,1999,516060
swz,2000,521949
swz,2001,526809
swz,2002,530770
swz,2003,534202
swz,2004,537611
swz,2005,541344
swz,2006,545599
swz,2007,550271
swz,2008,554984
swz,2009,559229
swz,2010,562655
swz,2011,565141
swz,2012,566906
swz,2013,568304
swz,2014,569814
swz,2015,571808
swz,2016,574397
swz,2017,577530
swz,2018,581192
swz,2019,585343
swz,2020,589928
syc,1960,21320
syc,1961,21880
syc,1962,22421
syc,1963,22950
syc,1964,23487
syc,1965,24031
syc,1966,24575
syc,1967,25120
syc,1968,25668
syc,1969,26216
syc,1970,26759
syc,1971,27232
syc,1972,27821
syc,1973,28181
syc,1974,28647
syc,1975,29285
syc,1976,29877
syc,1977,30533
syc,1978,30737
syc,1979,31024
syc,1980,31324
syc,1981,31708
syc,1982,31879
syc,1983,31826
syc,1984,32019
syc,1985,32311
syc,1986,32576
syc,1987,34085
syc,1988,34315
syc,1989,34613
syc,1990,34832
syc,1991,35306
syc,1992,35440
syc,1993,36130
syc,1994,37067
syc,1995,37597
syc,1996,38171
syc,1997,38657
syc,1998,39469
syc,1999,40303
syc,2000,40707
syc,2001,40781
syc,2002,42081
syc,2003,41606
syc,2004,41393
syc,2005,41454
syc,2006,42089
syc,2007,42001
syc,2008,42603
syc,2009,42462
syc,2010,43453
syc,2011,42231
syc,2012,42650
syc,2013,43509
syc,2014,44277
syc,2015,45346
syc,2016,46004
syc,2017,46603
syc,2018,47079
syc,2019,47518
syc,2020,47960
syr,1960,2235648
syr,1961,2311110
syr,1962,2389134
syr,1963,2469944
syr,1964,2553907
syr,1965,2641281
syr,1966,2732194
syr,1967,2826664
syr,1968,2924823
syr,1969,3026813
syr,1970,3132704
syr,1971,3242717
syr,1972,3356946
syr,1973,3475304
syr,1974,3597611
syr,1975,3723828
syr,1976,3853656
syr,1977,3987295
syr,1978,4125809
syr,1979,4270610
syr,1980,4422557
syr,1981,4582113
syr,1982,4748557
syr,1983,4920100
syr,1984,5094227
syr,1985,5269111
syr,1986,5444157
syr,1987,5619747
syr,1988,5796198
syr,1989,5974196
syr,1990,6154286
syr,1991,6335853
syr,1992,6518641
syr,1993,6704066
syr,1994,6894076
syr,1995,7089692
syr,1996,7293758
syr,1997,7505360
syr,1998,7717528
syr,1999,7920656
syr,2000,8109037
syr,2001,8269362
syr,2002,8404990
syr,2003,8545955
syr,2004,8733895
syr,2005,8992895
syr,2006,9347043
syr,2007,9772452
syr,2008,10187741
syr,2009,10481159
syr,2010,10577491
syr,2011,10449087
syr,2012,10134980
syr,2013,9709439
syr,2014,9280573
syr,2015,8931433
syr,2016,8675964
syr,2017,8503336
syr,2018,8441049
syr,2019,8515582
syr,2020,8740592
tcd,1960,1534797
tcd,1961,1565103
tcd,1962,1596343
tcd,1963,1628181
tcd,1964,1660142
tcd,1965,1691948
tcd,1966,1723313
tcd,1967,1754508
tcd,1968,1786523
tcd,1969,1820742
tcd,1970,1858054
tcd,1971,1899101
tcd,1972,1943419
tcd,1973,1989502
tcd,1974,2035166
tcd,1975,2078975
tcd,1976,2120553
tcd,1977,2160761
tcd,1978,2200847
tcd,1979,2242642
tcd,1980,2287628
tcd,1981,2336086
tcd,1982,2388062
tcd,1983,2444524
tcd,1984,2506534
tcd,1985,2574826
tcd,1986,2650096
tcd,1987,2732196
tcd,1988,2819916
tcd,1989,2911447
tcd,1990,3005552
tcd,1991,3102008
tcd,1992,3201439
tcd,1993,3304672
tcd,1994,3412846
tcd,1995,3526940
tcd,1996,3646801
tcd,1997,3772452
tcd,1998,3905088
tcd,1999,4046215
tcd,2000,4196724
tcd,2001,4357454
tcd,2002,4527646
tcd,2003,4704628
tcd,2004,4884658
tcd,2005,5065134
tcd,2006,5244842
tcd,2007,5424702
tcd,2008,5606877
tcd,2009,5794635
tcd,2010,5990241
tcd,2011,6194441
tcd,2012,6406230
tcd,2013,6624061
tcd,2014,6845615
tcd,2015,7069237
tcd,2016,7294423
tcd,2017,7521758
tcd,2018,7752004
tcd,2019,7986360
tcd,2020,8225689
tgo,1960,801725
tgo,1961,810263
tgo,1962,817891
tgo,1963,827412
tgo,1964,842666
tgo,1965,866134
tgo,1966,899129
tgo,1967,940239
tgo,1968,985858
tgo,1969,1030867
tgo,1970,1071577
tgo,1971,1106983
tgo,1972,1138223
tgo,1973,1166358
tgo,1974,1193225
tgo,1975,1220364
tgo,1976,1247588
tgo,1977,1274844
tgo,1978,1304018
tgo,1979,1337485
tgo,1980,1376861
tgo,1981,1422929
tgo,1982,1474958
tgo,1983,1531097
tgo,1984,1588632
tgo,1985,1645496
tgo,1986,1701477
tgo,1987,1756920
tgo,1988,1811058
tgo,1989,1863060
tgo,1990,1912570
tgo,1991,1958784
tgo,1992,2002266
tgo,1993,2045786
tgo,1994,2093087
tgo,1995,2146793
tgo,1996,2208145
tgo,1997,2276143
tgo,1998,2348405
tgo,1999,2421386
tgo,2000,2492569
tgo,2001,2561204
tgo,2002,2628235
tgo,2003,2694959
tgo,2004,2763371
tgo,2005,2834944
tgo,2006,2909941
tgo,2007,2987877
tgo,2008,3068509
tgo,2009,3151362
tgo,2010,3236041
tgo,2011,3322594
tgo,2012,3411071
tgo,2013,3501143
tgo,2014,3592387
tgo,2015,3684504
tgo,2016,3777354
tgo,2017,3871015
tgo,2018,3965694
tgo,2019,4061713
tgo,2020,4159333
tha,1960,13678103
tha,1961,14090300
tha,1962,14517478
tha,1963,14959144
tha,1964,15414619
tha,1965,15883189
tha,1966,16363690
tha,1967,16855417
tha,1968,17358426
tha,1969,17873045
tha,1970,18398854
tha,1971,18935910
tha,1972,19481933
tha,1973,20031274
tha,1974,20576662
tha,1975,21112742
tha,1976,21637274
tha,1977,22151097
tha,1978,22655919
tha,1979,23154853
tha,1980,23650377
tha,1981,24139686
tha,1982,24621690
tha,1983,25102462
tha,1984,25590186
tha,1985,26089099
tha,1986,26605980
tha,1987,27135050
tha,1988,27653055
tha,1989,28128266
tha,1990,28539798
tha,1991,28875467
tha,1992,29146720
tha,1993,29385112
