geo,time,dt_tds_dect_gn_zs
lbn,2010,29.51397
lbn,2011,32.57262
lbn,2012,28.22568
lbn,2013,26.28981
lbn,2014,28.16182
lbn,2015,28.37751
lbn,2016,29.97264
lbn,2017,31.04345
lbn,2018,29.95608
lbn,2019,36.08709
lbn,2020,41.57657
lbr,2000,0.24033
lbr,2001,0.191
lbr,2002,0.19341
lbr,2003,0.11161
lbr,2004,0.19012
lbr,2005,0.23235
lbr,2006,0.2167
lbr,2007,52.76629
lbr,2008,59.6714
lbr,2009,1.69041
lbr,2010,0.33777
lbr,2011,0.1411
lbr,2012,0.18213
lbr,2013,0.2235
lbr,2014,0.60445
lbr,2015,1.54189
lbr,2016,0.38738
lbr,2017,0.48832
lbr,2018,0.82542
lbr,2019,1.40632
lbr,2020,2.49713
lca,1981,0.64117
lca,1982,0.71357
lca,1983,0.71835
lca,1984,0.52154
lca,1985,0.54417
lca,1986,0.58884
lca,1987,0.73514
lca,1988,0.87348
lca,1989,1.16175
lca,1990,1.21698
lca,1991,1.86284
lca,1992,1.8974
lca,1993,1.82182
lca,1994,1.68611
lca,1995,1.73672
lca,1996,1.79497
lca,1997,1.86313
lca,1998,2.06963
lca,1999,2.19662
lca,2000,3.59839
lca,2001,3.19387
lca,2002,2.51948
lca,2003,3.43275
lca,2004,2.53336
lca,2005,3.21465
lca,2006,2.85046
lca,2007,3.74865
lca,2008,4.29452
lca,2009,3.18031
lca,2010,3.05382
lca,2011,2.87848
lca,2012,2.82058
lca,2013,2.21947
lca,2014,2.23746
lca,2015,4.23691
lca,2016,2.76563
lca,2017,2.52639
lca,2018,2.56566
lca,2019,2.57148
lca,2020,2.94219
lka,1970,3.19979
lka,1971,3.03364
lka,1972,3.26536
lka,1973,3.02989
lka,1974,3.01921
lka,1975,5.02449
lka,1976,5.22715
lka,1977,4.76307
lka,1978,5.86562
lka,1979,4.77777
lka,1980,4.41988
lka,1981,4.8408
lka,1982,5.09433
lka,1983,5.17647
lka,1984,4.67766
lka,1985,5.39003
lka,1986,6.26276
lka,1987,7.48184
lka,1988,7.01233
lka,1989,6.09845
lka,1990,4.82496
lka,1991,4.71926
lka,1992,4.67963
lka,1993,3.95192
lka,1994,3.56951
lka,1995,3.51539
lka,1996,3.40811
lka,1997,3.56305
lka,1998,3.76931
lka,1999,4.94662
lka,2000,4.94061
lka,2001,4.80952
lka,2002,4.36068
lka,2003,3.26507
lka,2004,3.80369
lka,2005,1.83043
lka,2006,3.42592
lka,2007,2.7253
lka,2008,3.13217
lka,2009,3.42232
lka,2010,2.51004
lka,2011,2.03429
lka,2012,3.1608
lka,2013,2.94706
lka,2014,8.32698
lka,2015,4.51847
lka,2016,4.14312
lka,2017,4.94772
lka,2018,8.64314
lka,2019,7.65024
lka,2020,6.65446
lso,1970,0.57381
lso,1971,0.39238
lso,1972,0.39191
lso,1973,0.3816
lso,1974,0.21428
lso,1975,0.43367
lso,1976,0.18999
lso,1977,0.12776
lso,1978,0.24636
lso,1979,0.48094
lso,1980,0.78471
lso,1981,0.77964
lso,1982,1.43196
lso,1983,2.78819
lso,1984,2.15051
lso,1985,3.79944
lso,1986,2.51104
lso,1987,2.09078
lso,1988,3.00907
lso,1989,2.74136
lso,1990,2.43273
lso,1991,2.4416
lso,1992,2.79453
lso,1993,2.80547
lso,1994,2.46483
lso,1995,3.0518
lso,1996,3.01127
lso,1997,3.60916
lso,1998,4.33699
lso,1999,4.59934
lso,2000,5.46102
lso,2001,5.75608
lso,2002,6.06632
lso,2003,4.05481
lso,2004,2.58192
lso,2005,3.64682
lso,2006,2.04721
lso,2007,4.2002
lso,2008,1.56767
lso,2009,1.66836
lso,2010,1.21483
lso,2011,1.3184
lso,2012,1.37682
lso,2013,1.535
lso,2014,1.56432
lso,2015,2.0136
lso,2016,2.4165
lso,2017,2.13357
lso,2018,2.47472
lso,2019,2.80596
lso,2020,3.483
mar,1970,2.02598
mar,1971,3.15652
mar,1972,2.96555
mar,1973,2.36583
mar,1974,2.07681
mar,1975,1.92227
mar,1976,2.43952
mar,1977,3.26632
mar,1978,5.13446
mar,1979,6.21958
mar,1980,6.79423
mar,1981,9.14643
mar,1982,10.08191
mar,1983,9.8771
mar,1984,7.53358
mar,1985,9.96109
mar,1986,9.60497
mar,1987,8.39493
mar,1988,7.05852
mar,1989,8.03636
mar,1990,6.12595
mar,1991,7.65229
mar,1992,11.88461
mar,1993,10.85851
mar,1994,10.51806
mar,1995,9.94932
mar,1996,8.03531
mar,1997,8.22987
mar,1998,7.06355
mar,1999,7.73551
mar,2000,7.12006
mar,2001,6.89056
mar,2002,8.93885
mar,2003,8.36768
mar,2004,5.09175
mar,2005,4.41282
mar,2006,4.99638
mar,2007,5.11466
mar,2008,4.56097
mar,2009,3.7256
mar,2010,3.59653
mar,2011,3.23678
mar,2012,3.74285
mar,2013,4.99211
mar,2014,4.45096
mar,2015,3.60022
mar,2016,3.83679
mar,2017,3.70582
mar,2018,3.42925
mar,2019,3.52702
mar,2020,4.57303
mda,1996,4.80232
mda,1997,6.68491
mda,1998,11.71227
mda,1999,18.01669
mda,2000,11.63339
mda,2001,9.59942
mda,2002,13.5149
mda,2003,7.31975
mda,2004,10.34905
mda,2005,7.52002
mda,2006,8.96743
mda,2007,7.21277
mda,2008,7.61322
mda,2009,6.77436
mda,2010,5.27253
mda,2011,5.18857
mda,2012,5.92861
mda,2013,6.41877
mda,2014,5.60777
mda,2015,5.09627
mda,2016,5.05046
mda,2017,4.30187
mda,2018,5.08326
mda,2019,5.02662
mda,2020,5.76039
mdg,1970,5.53917
mdg,1971,5.63376
mdg,1972,5.47055
mdg,1973,5.11349
mdg,1974,4.51541
mdg,1975,2.82709
mdg,1976,0.50615
mdg,1977,6.20572
mdg,1978,0.79964
mdg,1979,1.11647
mdg,1980,1.9456
mdg,1981,2.35046
mdg,1982,2.34087
mdg,1983,1.80569
mdg,1984,3.26105
mdg,1985,4.07743
mdg,1986,5.02763
mdg,1987,8.06946
mdg,1988,7.26105
mdg,1989,7.93679
mdg,1990,5.90679
mdg,1991,5.19535
mdg,1992,2.70104
mdg,1993,1.99721
mdg,1994,1.93865
mdg,1995,1.58658
mdg,1996,1.73525
mdg,1997,5.12989
mdg,1998,2.92919
mdg,1999,3.84004
mdg,2000,2.60046
mdg,2001,1.26924
mdg,2002,1.23403
mdg,2003,1.12658
mdg,2004,1.65727
mdg,2005,1.38813
mdg,2006,0.9714
mdg,2007,0.40961
mdg,2008,0.37026
mdg,2009,0.52514
mdg,2010,0.63006
mdg,2011,0.44161
mdg,2012,0.64233
mdg,2013,0.61083
mdg,2014,0.81472
mdg,2015,1.28433
mdg,2016,1.07606
mdg,2017,1.02933
mdg,2018,0.89373
mdg,2019,0.86957
mdg,2020,0.98367
mdv,1985,9.00873
mdv,1986,9.86265
mdv,1987,6.17256
mdv,1988,6.13973
mdv,1989,5.64694
mdv,1990,4.55386
mdv,1991,3.53219
mdv,1992,2.86018
mdv,1993,3.01983
mdv,1994,3.01621
mdv,1995,2.85786
mdv,1996,2.73288
mdv,1997,5.95388
mdv,1998,3.11333
mdv,1999,3.1701
mdv,2000,3.32195
mdv,2001,2.5796
mdv,2002,2.4723
mdv,2003,2.14155
mdv,2004,2.4483
mdv,2005,2.76594
mdv,2006,2.94487
mdv,2007,4.65996
mdv,2008,4.66306
mdv,2009,4.70218
mdv,2010,3.54606
mdv,2011,3.51579
mdv,2012,3.26927
mdv,2013,4.15467
mdv,2014,5.33612
mdv,2015,3.67321
mdv,2016,3.57249
mdv,2017,3.82249
mdv,2018,9.18691
mdv,2019,9.07496
mdv,2020,8.25026
mex,1970,3.76508
mex,1971,3.57264
mex,1972,3.48135
mex,1973,3.46352
mex,1974,3.014
mex,1975,3.04858
mex,1976,3.87199
mex,1977,5.94739
mex,1978,7.47328
mex,1979,8.90056
mex,1980,5.52727
mex,1981,5.66016
mex,1982,9.1145
mex,1983,10.09827
mex,1984,9.74914
mex,1985,8.22407
mex,1986,10.20676
mex,1987,8.60434
mex,1988,8.88716
mex,1989,7.3142
mex,1990,4.4872
mex,1991,4.45507
mex,1992,5.87474
mex,1993,4.9387
mex,1994,3.91359
mex,1995,7.56329
mex,1996,10.20932
mex,1997,8.6165
mex,1998,5.7272
mex,1999,6.05453
mex,2000,8.55122
mex,2001,6.41947
mex,2002,4.96741
mex,2003,4.51691
mex,2004,5.1483
mex,2005,4.24497
mex,2006,5.68798
mex,2007,3.67503
mex,2008,3.2305
mex,2009,3.59273
mex,2010,3.13247
mex,2011,3.6283
mex,2012,6.01398
mex,2013,3.36174
mex,2014,3.84941
mex,2015,4.57758
mex,2016,7.47478
mex,2017,5.81527
mex,2018,4.92446
mex,2019,5.09537
mex,2020,6.64203
mkd,1993,0.6153
mkd,1994,4.43944
mkd,1995,0.67723
mkd,1996,1.28908
mkd,1997,3.1058
mkd,1998,4.25996
mkd,1999,4.18387
mkd,2000,3.74842
mkd,2001,5.32509
mkd,2002,6.01723
mkd,2003,4.99108
mkd,2004,4.98995
mkd,2005,4.4649
mkd,2006,8.25453
mkd,2007,8.88265
mkd,2008,4.67296
mkd,2009,5.73435
mkd,2010,6.72654
mkd,2011,9.1327
mkd,2012,7.12382
mkd,2013,8.64027
mkd,2014,8.77852
mkd,2015,10.68179
mkd,2016,8.49272
mkd,2017,8.07316
mkd,2018,10.62074
mkd,2019,6.00335
mkd,2020,9.82067
mli,1970,1.31587
mli,1971,1.22306
mli,1972,0.52676
mli,1973,1.16358
mli,1974,0.76293
mli,1975,0.576
mli,1976,0.74058
mli,1977,0.88343
mli,1978,0.68645
mli,1979,0.83059
mli,1980,0.94046
mli,1981,1.38328
mli,1982,1.49391
mli,1983,1.5998
mli,1984,2.54768
mli,1985,3.8861
mli,1986,3.37492
mli,1987,3.356
mli,1988,3.64919
mli,1989,3.18948
mli,1990,2.54417
mli,1991,1.66537
mli,1992,2.07139
mli,1993,2.79102
mli,1994,4.28433
mli,1995,3.26284
mli,1996,4.26406
mli,1997,3.20929
mli,1998,2.85822
mli,1999,3.13743
mli,2000,3.19784
mli,2001,2.43216
mli,2002,2.22161
mli,2003,1.67101
mli,2004,1.86196
mli,2005,1.6409
mli,2006,1.26838
mli,2007,0.81063
mli,2008,0.72569
mli,2009,0.70142
mli,2010,0.59949
mli,2011,0.54553
mli,2012,0.4997
mli,2013,0.82304
mli,2014,0.71127
mli,2015,0.82592
mli,2016,0.87047
mli,2017,0.95504
mli,2018,1.16219
mli,2019,1.28183
mli,2020,1.4635
mmr,1970,3.12858
mmr,1971,4.84065
mmr,1972,5.61752
mmr,1973,8.19798
mmr,1974,4.47093
mmr,1975,3.78593
mmr,1976,3.91172
mmr,1977,5.00786
mmr,1978,8.36746
mmr,1979,13.77253
mmr,1980,14.27699
mmr,1981,16.0385
mmr,1982,11.56831
mmr,1983,12.68109
mmr,1984,14.28077
mmr,1985,17.01685
mmr,1986,18.1387
mmr,1987,15.79912
mmr,1988,9.75037
mmr,1989,11.81611
mmr,1990,3.25896
mmr,1991,4.55978
mmr,1992,2.67249
mmr,1993,4.33251
mmr,1994,4.48041
mmr,1995,5.49598
mmr,1996,3.03327
mmr,1997,2.25678
mmr,1998,2.12316
mmr,1999,1.80064
mmr,2000,0.30809
mmr,2001,0.27401
mmr,2002,0.32504
mmr,2003,0.27291
mmr,2004,0.25223
mmr,2005,0.27037
mmr,2006,0.53162
mmr,2007,0.54658
mmr,2008,0.41235
mmr,2009,0.40283
mmr,2010,0.67715
mmr,2011,0.43465
mmr,2012,2.07998
mmr,2013,4.16663
mmr,2014,1.05937
mmr,2015,0.86493
mmr,2016,1.32538
mmr,2017,1.09645
mmr,2018,1.28805
mmr,2019,1.05929
mmr,2020,0.75642
mne,2006,1.52927
mne,2007,4.53202
mne,2008,1.53044
mne,2009,1.64676
mne,2010,2.37266
mne,2011,19.20007
mne,2012,23.36514
mne,2013,25.89075
mne,2014,24.61315
mne,2015,31.10737
mne,2016,28.67232
mne,2017,23.56904
mne,2018,30.46821
mne,2019,27.2987
mne,2020,33.138
mng,1992,5.23915
mng,1993,3.45417
mng,1994,4.92484
mng,1995,3.65254
mng,1996,3.96616
mng,1997,5.3878
mng,1998,2.76246
mng,1999,2.27556
mng,2000,3.66092
mng,2001,3.69137
mng,2002,3.85028
mng,2003,18.26628
mng,2004,2.15399
mng,2005,1.82201
mng,2006,1.49873
mng,2007,1.38282
mng,2008,1.46375
mng,2009,2.83126
mng,2010,3.61037
mng,2011,2.604
mng,2012,10.50904
mng,2013,11.83525
mng,2014,12.08931
mng,2015,17.2087
mng,2016,14.31515
mng,2017,37.50413
mng,2018,65.09425
mng,2019,92.81537
mng,2020,15.77509
moz,1991,2.35415
moz,1992,3.33625
moz,1993,4.74706
moz,1994,4.66784
moz,1995,5.85991
moz,1996,3.76546
moz,1997,2.42483
moz,1998,2.05824
moz,1999,1.96238
moz,2000,2.04903
moz,2001,4.64533
moz,2002,5.32477
moz,2003,5.28298
moz,2004,4.78638
moz,2005,4.80224
moz,2006,6.42627
moz,2007,11.75735
moz,2008,5.07692
moz,2009,4.3813
moz,2010,6.23789
moz,2011,4.75704
moz,2012,2.92018
moz,2013,3.08352
moz,2014,4.27875
moz,2015,3.73575
moz,2016,4.14976
moz,2017,3.51459
moz,2018,3.76057
moz,2019,5.73298
moz,2020,11.4974
mrt,1970,1.18388
mrt,1971,1.17766
mrt,1972,2.93653
mrt,1973,2.65888
mrt,1974,2.33678
mrt,1975,6.26591
mrt,1976,10.80468
mrt,1977,5.42034
mrt,1978,3.36505
mrt,1979,7.2956
mrt,1980,4.65267
mrt,1981,7.25125
mrt,1982,5.3571
mrt,1983,4.89286
mrt,1984,6.44048
mrt,1985,10.66418
mrt,1986,8.89841
mrt,1987,9.45273
mrt,1988,9.88465
mrt,1989,7.43165
mrt,1990,10.06289
mrt,1991,4.71873
mrt,1992,4.138
mrt,1993,7.21188
mrt,1994,5.64268
mrt,1995,5.79374
mrt,1996,5.39817
mrt,1997,5.4353
mrt,1998,5.34378
mrt,1999,5.25475
mrt,2000,4.65342
mrt,2001,4.3228
mrt,2002,2.94784
mrt,2003,2.60952
mrt,2004,2.32489
mrt,2005,2.18686
mrt,2006,2.39306
mrt,2007,2.83177
mrt,2008,1.22215
mrt,2009,1.64315
mrt,2010,2.04961
mrt,2011,1.90819
mrt,2012,2.30938
mrt,2013,2.43406
mrt,2014,3.83187
mrt,2015,4.04746
mrt,2016,4.1369
mrt,2017,4.7884
mrt,2018,5.29316
mrt,2019,4.9076
mrt,2020,3.74858
mus,1976,1.15266
mus,1977,1.41784
mus,1978,1.67921
mus,1979,2.20979
mus,1980,3.98813
mus,1981,7.24035
mus,1982,8.55176
mus,1983,11.28784
mus,1984,12.90006
mus,1985,13.2393
mus,1986,9.10686
mus,1987,6.93063
mus,1988,9.51385
mus,1989,6.49741
mus,1990,5.7464
mus,1991,5.86073
mus,1992,5.56907
mus,1993,3.82311
mus,1994,4.19332
mus,1995,5.21424
mus,1996,4.08331
mus,1997,4.77569
mus,1998,5.17223
mus,1999,3.77721
mus,2000,9.76067
mus,2001,3.67557
mus,2002,4.82316
mus,2003,13.32682
mus,2004,9.48003
mus,2005,12.34202
mus,2006,19.71186
mus,2007,19.13818
mus,2008,13.00226
mus,2009,21.59139
mus,2010,22.30961
mus,2011,12.73942
mus,2012,27.26722
mus,2013,19.08599
mus,2014,45.11784
mus,2015,33.87645
mus,2016,13.59321
mus,2017,20.14315
mus,2018,20.25325
mus,2019,20.39371
mus,2020,21.99229
mwi,1970,2.26593
mwi,1971,2.19339
mwi,1972,2.35732
mwi,1973,3.05154
mwi,1974,2.65732
mwi,1975,2.82127
mwi,1976,2.81842
mwi,1977,2.93498
mwi,1978,4.65984
mwi,1979,4.64834
mwi,1980,7.68473
mwi,1981,9.91055
mwi,1982,8.49038
mwi,1983,7.01078
mwi,1984,9.20644
mwi,1985,10.20137
mwi,1986,12.9978
mwi,1987,10.27813
mwi,1988,7.9556
mwi,1989,6.21877
mwi,1990,7.21858
mwi,1991,6.0122
mwi,1992,6.13832
mwi,1993,3.85565
mwi,1994,6.99098
mwi,1995,8.74301
mwi,1996,3.94356
mwi,1997,3.24463
mwi,1998,5.06642
mwi,1999,4.25131
mwi,2000,3.72335
mwi,2001,2.73756
mwi,2002,1.06905
mwi,2003,1.32435
mwi,2004,1.76344
mwi,2005,2.1064
mwi,2006,1.77737
mwi,2007,0.76318
mwi,2008,0.60454
mwi,2009,0.62861
mwi,2010,0.30533
mwi,2011,0.28832
mwi,2012,0.48303
mwi,2013,0.82266
mwi,2014,1.14981
mwi,2015,1.14458
mwi,2016,1.39575
mwi,2017,0.81448
mwi,2018,0.87974
mwi,2019,0.91694
mwi,2020,0.87072
ner,1970,0.37
ner,1971,0.31654
ner,1972,0.31819
ner,1973,0.27751
ner,1974,0.30372
ner,1975,0.78146
ner,1976,0.86491
ner,1977,0.70824
ner,1978,2.52265
ner,1979,3.64169
ner,1980,5.70118
ner,1981,8.23598
ner,1982,12.59698
ner,1983,8.16498
ner,1984,6.69174
ner,1985,7.68443
ner,1986,6.82729
ner,1987,7.43429
ner,1988,7.56286
ner,1989,5.56385
ner,1990,2.79108
ner,1991,3.2388
ner,1992,1.55846
ner,1993,2.91761
ner,1994,3.3969
ner,1995,2.40456
ner,1996,2.2951
ner,1997,2.74178
ner,1998,2.2625
ner,1999,1.21013
ner,2000,1.13688
ner,2001,1.12711
ner,2002,0.90453
ner,2003,1.06866
ner,2004,1.00716
ner,2005,0.86941
ner,2006,3.35871
ner,2007,0.50429
ner,2008,0.37658
ner,2009,0.48346
ner,2010,0.31
ner,2011,0.35193
ner,2012,0.42296
ner,2013,0.69716
ner,2014,1.00562
ner,2015,0.86542
ner,2016,1.03884
ner,2017,1.14826
ner,2018,0.93041
ner,2019,1.04052
ner,2020,1.41346
nga,1970,0.79097
nga,1971,1.1092
nga,1972,0.84115
nga,1973,1.62276
nga,1974,0.80068
nga,1975,0.99429
nga,1976,1.12841
nga,1977,0.3873
nga,1978,0.4092
nga,1979,0.83435
nga,1980,1.88408
nga,1981,1.09917
nga,1982,1.47521
nga,1983,2.66067
nga,1984,5.59489
nga,1985,6.08981
nga,1986,3.84167
nga,1987,2.20044
nga,1988,4.49841
nga,1989,5.05163
nga,1990,6.52134
nga,1991,6.3108
nga,1992,5.38421
nga,1993,5.86871
nga,1994,5.94563
nga,1995,4.38055
nga,1996,4.56267
nga,1997,2.71132
nga,1998,2.57252
nga,1999,1.85166
nga,2000,2.93017
nga,2001,3.6095
nga,2002,1.65405
nga,2003,1.67744
nga,2004,1.35172
nga,2005,5.41087
nga,2006,2.89903
nga,2007,0.38309
nga,2008,0.21161
nga,2009,0.27014
nga,2010,0.36747
nga,2011,0.13729
nga,2012,0.3084
nga,2013,0.10252
nga,2014,0.86024
nga,2015,0.33795
nga,2016,0.62929
nga,2017,0.96913
nga,2018,1.41696
nga,2019,1.18375
nga,2020,1.331
nic,1970,5.51895
nic,1971,4.55707
nic,1972,5.31812
nic,1973,8.27513
nic,1974,4.39416
nic,1975,4.7167
nic,1976,5.27153
nic,1977,5.44835
nic,1978,5.76581
nic,1979,4.76269
nic,1980,5.90913
nic,1981,10.19472
nic,1982,9.05136
nic,1983,4.33534
nic,1984,3.07862
nic,1985,2.98748
nic,1986,1.56439
nic,1987,1.9222
nic,1988,1.61923
nic,1989,2.37753
nic,1990,2.04692
nic,1991,47.10872
nic,1992,8.72956
nic,1993,10.33412
nic,1994,6.19213
nic,1995,7.69596
nic,1996,5.54045
nic,1997,7.96336
nic,1998,5.76243
nic,1999,4.06705
nic,2000,5.90009
nic,2001,6.68566
nic,2002,3.13221
nic,2003,3.78715
nic,2004,2.35702
nic,2005,2.82057
nic,2006,2.56668
nic,2007,5.54131
nic,2008,5.19395
nic,2009,5.82144
nic,2010,6.74536
nic,2011,7.68161
nic,2012,6.55663
nic,2013,6.02332
nic,2014,6.10767
nic,2015,6.43496
nic,2016,6.56483
nic,2017,8.73597
nic,2018,8.66207
nic,2019,9.42702
nic,2020,9.87757
npl,1970,0.31306
npl,1971,0.04073
npl,1972,0.04288
npl,1973,0.06504
npl,1974,0.07774
npl,1975,0.11666
npl,1976,0.12967
npl,1977,0.33424
npl,1978,0.7974
npl,1979,0.35018
npl,1980,0.39833
npl,1981,0.50554
npl,1982,0.75593
npl,1983,0.79607
npl,1984,0.72903
npl,1985,0.86981
npl,1986,0.95715
npl,1987,1.17728
npl,1988,1.37656
npl,1989,1.75695
npl,1990,1.84346
npl,1991,1.60395
npl,1992,1.86299
npl,1993,1.80084
npl,1994,1.93743
npl,1995,1.92587
npl,1996,1.72994
npl,1997,1.87404
npl,1998,1.81716
npl,1999,2.14341
npl,2000,1.8659
npl,2001,1.5715
npl,2002,1.69352
npl,2003,1.8296
npl,2004,1.63605
npl,2005,1.47584
npl,2006,1.55805
npl,2007,1.41204
npl,2008,1.29395
npl,2009,1.35843
npl,2010,1.16635
npl,2011,0.90811
npl,2012,1.02119
npl,2013,0.99205
npl,2014,0.98838
npl,2015,0.91615
npl,2016,0.96364
npl,2017,0.8671
npl,2018,0.7329
npl,2019,0.81908
npl,2020,0.80828
pak,1970,2.5747
pak,1971,1.65586
pak,1972,2.17409
pak,1973,3.84452
pak,1974,2.68252
pak,1975,2.79353
pak,1976,2.96707
pak,1977,2.98536
pak,1978,2.98013
pak,1979,3.36778
pak,1980,3.71696
pak,1981,3.30706
pak,1982,2.90966
pak,1983,4.75762
pak,1984,4.08045
pak,1985,4.66294
pak,1986,5.11652
pak,1987,5.54363
pak,1988,4.93604
pak,1989,4.72513
pak,1990,4.83225
pak,1991,4.41895
pak,1992,4.84566
pak,1993,4.74146
pak,1994,6.7732
pak,1995,5.44985
pak,1996,5.38108
pak,1997,6.81494
pak,1998,3.84735
pak,1999,4.81365
pak,2000,3.58945
pak,2001,3.88199
pak,2002,3.7133
pak,2003,3.42791
pak,2004,4.06029
pak,2005,2.09679
pak,2006,1.72558
pak,2007,1.79371
pak,2008,1.82516
pak,2009,2.11996
pak,2010,2.48373
pak,2011,1.41567
pak,2012,2.2195
pak,2013,3.04983
pak,2014,2.00356
pak,2015,1.54517
pak,2016,1.58241
pak,2017,2.26188
pak,2018,1.94924
pak,2019,4.02329
pak,2020,3.5
pan,1970,2.67076
pan,1971,3.29159
pan,1972,3.7431
pan,1973,5.1025
pan,1974,7.05896
pan,1975,3.30685
pan,1976,4.44243
pan,1977,5.93347
pan,1978,17.37637
pan,1979,10.93247
pan,1980,11.56772
pan,1981,10.98946
pan,1982,11.81428
pan,1983,8.40868
pan,1984,9.63696
pan,1985,7.34145
pan,1986,8.07056
pan,1987,6.58605
pan,1988,0.48455
pan,1989,0.23648
pan,1990,5.58577
pan,1991,5.05296
pan,1992,12.64487
pan,1993,3.31687
pan,1994,4.21891
pan,1995,3.47439
pan,1996,9.36343
pan,1997,15.21685
pan,1998,6.58419
pan,1999,6.29449
pan,2000,7.57207
pan,2001,9.61661
pan,2002,13.09128
pan,2003,7.30636
pan,2004,9.89842
pan,2005,13.37097
pan,2006,17.86341
pan,2007,4.223
pan,2008,7.91094
pan,2009,4.64534
pan,2010,4.99029
pan,2011,4.79433
pan,2012,5.24775
pan,2013,4.64093
pan,2014,4.8749
pan,2015,5.58732
pan,2016,12.34303
pan,2017,7.49688
pan,2018,8.36764
pan,2019,7.68817
pan,2020,12.94699
per,1970,7.38624
per,1971,6.83166
per,1972,6.53441
per,1973,7.898
per,1974,6.32658
per,1975,5.28151
per,1976,5.76232
per,1977,8.05366
per,1978,10.15459
per,1979,9.40568
per,1980,12.5118
per,1981,12.0999
per,1982,9.82505
per,1983,8.10874
per,1984,7.26269
per,1985,7.10772
per,1986,5.15537
per,1987,2.54582
per,1988,2.54836
per,1989,1.95363
per,1990,1.92342
per,1991,3.60297
per,1992,2.91624
per,1993,8.23619
per,1994,2.67887
per,1995,2.45202
per,1996,5.49197
per,1997,6.13592
per,1998,4.00019
per,1999,5.18531
per,2000,5.11001
per,2001,4.31103
per,2002,6.43478
per,2003,4.5758
per,2004,4.40646
per,2005,8.51595
per,2006,4.38507
per,2007,9.60986
per,2008,4.68846
per,2009,3.76801
per,2010,4.89061
per,2011,2.52581
per,2012,3.63064
per,2013,3.92189
per,2014,2.8747
per,2015,3.00992
per,2016,4.23797
per,2017,5.50645
per,2018,3.35231
per,2019,3.01408
per,2020,3.28628
phl,1970,4.14492
phl,1971,4.14957
phl,1972,4.15586
phl,1973,4.98428
phl,1974,3.22112
phl,1975,2.72802
phl,1976,2.98702
phl,1977,2.9962
phl,1978,5.38989
phl,1979,5.10956
phl,1980,5.99432
phl,1981,7.43137
phl,1982,8.53519
phl,1983,8.20555
phl,1984,7.89155
phl,1985,7.53225
phl,1986,9.06511
phl,1987,9.232
phl,1988,8.11861
phl,1989,6.89895
phl,1990,7.2137
phl,1991,6.58877
phl,1992,7.05564
phl,1993,7.81402
phl,1994,6.19271
phl,1995,6.16676
phl,1996,5.48438
phl,1997,4.61027
phl,1998,5.60047
phl,1999,6.07809
phl,2000,7.71766
phl,2001,10.83088
phl,2002,11.0502
phl,2003,10.71145
phl,2004,11.05461
phl,2005,8.08087
phl,2006,9.48219
phl,2007,4.88154
phl,2008,5.23303
phl,2009,4.57955
phl,2010,4.94537
phl,2011,3.6652
phl,2012,1.96287
phl,2013,1.84471
phl,2014,2.27163
phl,2015,3.09723
phl,2016,3.10536
phl,2017,3.07234
phl,2018,2.2927
phl,2019,2.53437
phl,2020,2.37627
png,1970,4.81858
png,1971,8.89265
png,1972,12.92469
png,1973,10.20622
png,1974,8.59803
png,1975,7.9162
png,1976,7.27967
png,1977,6.91368
png,1978,7.19213
png,1979,4.69832
png,1980,6.02491
png,1981,7.64805
png,1982,10.3449
png,1983,11.85045
png,1984,16.68928
png,1985,14.56115
png,1986,12.50567
png,1987,11.85033
png,1988,14.17146
png,1989,15.11242
png,1990,17.86183
png,1991,13.77348
png,1992,16.65537
png,1993,18.76326
png,1994,17.60177
png,1995,14.33157
png,1996,10.42361
png,1997,11.52884
png,1998,8.84699
png,1999,6.65344
png,2000,9.23553
png,2001,9.50152
png,2002,9.9638
png,2003,6.11394
png,2004,7.07235
png,2005,6.79831
png,2006,4.33255
png,2007,11.41841
png,2008,8.83057
png,2009,5.04145
png,2010,6.15735
png,2011,7.27561
png,2012,2.39314
png,2013,6.46339
png,2014,5.12329
png,2015,5.14844
png,2016,16.16427
png,2017,12.49491
png,2018,11.83056
png,2019,9.96748
png,2020,5.43363
pry,1995,3.67623
pry,1996,2.72003
pry,1997,3.23798
pry,1998,3.09491
pry,1999,3.23662
pry,2000,4.5988
pry,2001,4.79012
pry,2002,5.21911
pry,2003,5.55753
pry,2004,5.90396
pry,2005,5.26828
pry,2006,3.63563
pry,2007,2.51878
pry,2008,1.96734
pry,2009,2.27375
pry,2010,1.9396
pry,2011,2.82957
pry,2012,6.23447
pry,2013,4.44167
pry,2014,7.87685
pry,2015,5.72573
pry,2016,3.94076
pry,2017,4.69921
pry,2018,5.91794
pry,2019,3.76171
pry,2020,2.07579
rou,1989,4.60071
rou,1990,0.04736
rou,1991,0.42053
rou,1992,1.85501
rou,1993,1.38289
rou,1994,2.09082
rou,1995,2.68026
rou,1996,12.46229
rou,1997,9.42061
rou,1998,5.87288
rou,1999,10.45808
rou,2000,6.76481
rou,2001,6.37682
rou,2002,7.07394
rou,2003,6.33594
rou,2004,6.58336
rou,2005,7.23214
rou,2006,7.32852
rou,2007,6.99439
rou,2008,8.60143
rou,2009,9.45457
rou,2010,11.24335
rou,2011,10.46237
rou,2012,12.50185
rou,2013,15.33731
rou,2014,12.3789
rou,2015,13.47967
rou,2016,10.14078
rou,2017,9.84901
rou,2018,9.24045
