geo,time,fr_inr_dpst
mac,2004,0.1241
mac,2005,1.57901
mac,2006,2.84714
mac,2007,2.85114
mac,2008,1.09902
mac,2009,0.02855
mac,2010,0.01756
mac,2011,0.0527
mac,2012,0.06281
mac,2013,0.04459
mac,2014,0.05043
mac,2015,0.0392
mac,2016,0.03828
mac,2017,0.04552
mac,2018,0.10469
mac,2019,0.24062
mac,2020,0.20781
mac,2021,0.16419
mar,1978,4.5
mar,1979,4.5
mar,1980,4.875
mar,1981,6
mar,1982,6.375
mar,1983,6.5
mar,1984,6.5
mar,1985,8
mar,1986,8.5
mar,1987,8.5
mar,1988,8.5
mar,1989,8.5
mar,1990,8.5
mar,1991,8.5
mar,1994,6.94167
mar,1997,7.98
mar,1998,7.26083
mar,1999,6.3875
mar,2000,5.15833
mar,2001,5.03833
mar,2002,4.54417
mar,2003,3.77917
mar,2004,3.605
mar,2005,3.52333
mar,2006,3.66667
mar,2007,3.66917
mar,2008,3.91417
mar,2009,3.80917
mar,2010,3.69417
mar,2011,3.75667
mar,2012,3.83417
mar,2013,3.91417
mar,2014,3.8925
mar,2015,3.80167
mar,2016,3.4625
mar,2017,3.1225
mar,2018,3.08917
mar,2019,3.01167
mar,2020,2.86583
mar,2021,2.56833
mda,1995,26.5
mda,1996,25.425
mda,1997,23.46667
mda,1998,21.675
mda,1999,27.54167
mda,2000,24.86667
mda,2001,20.93333
mda,2002,14.2
mda,2003,12.55083
mda,2004,15.115
mda,2005,13.215
mda,2006,11.88
mda,2007,15.01
mda,2008,17.93417
mda,2009,14.9425
mda,2010,7.66917
mda,2011,7.57287
mda,2012,7.63195
mda,2013,7.22833
mda,2014,5.71667
mda,2015,11.97071
mda,2016,10.72602
mda,2017,5.77261
mda,2018,4.49083
mda,2019,4.60417
mda,2020,3.82917
mda,2021,3.455
mdg,1989,17.75
mdg,1990,20.5
mdg,1991,20.5
mdg,1992,20.5
mdg,1993,20
mdg,1994,19.5
mdg,1995,17.625
mdg,1996,19.4375
mdg,1997,14.41
mdg,1998,8.25
mdg,1999,11.0825
mdg,2000,15.0825
mdg,2001,13.275
mdg,2002,12
mdg,2003,11.765
mdg,2004,12.5975
mdg,2005,16.375
mdg,2006,19.8
mdg,2007,16.5
mdg,2008,13.25
mdg,2009,11.3875
mdg,2010,10.29167
mdg,2011,10.65
mdg,2012,10.4
mdg,2013,10.14583
mdg,2014,10.95417
mdg,2015,14.66667
mdg,2016,15
mdg,2017,15
mdg,2018,12.75
mdg,2019,13
mdg,2020,13.1875
mdg,2021,13.75
mdv,1995,4.12582
mdv,1996,4.12582
mdv,1997,4.12582
mdv,1998,4.12582
mdv,1999,4.20293
mdv,2000,4.17133
mdv,2001,4.22821
mdv,2002,4.55054
mdv,2003,4.55054
mdv,2004,3.9438
mdv,2005,3.9438
mdv,2006,3.9438
mdv,2007,3.9438
mdv,2008,3.9438
mdv,2009,3.9438
mdv,2010,4.04943
mdv,2011,4.17332
mdv,2012,3.73076
mdv,2013,3.80653
mdv,2014,4.13889
mdv,2015,4.11708
mdv,2016,3.78407
mdv,2017,3.57389
mdv,2018,3.65895
mdv,2019,3.4734
mdv,2020,3.71878
mdv,2021,3.69031
mex,1976,9.94
mex,1977,10.06667
mex,1978,10.97167
mex,1979,15.56917
mex,1980,22.41583
mex,1981,28.10167
mex,1982,41.0525
mex,1983,59.9075
mex,1984,51.35667
mex,1985,57.74417
mex,1986,78.43333
mex,1987,94.95917
mex,1988,55.22417
mex,1989,33.37167
mex,1990,30.40417
mex,1991,17.965
mex,1992,15.88167
mex,1993,16.68583
mex,1994,15.02917
mex,1995,39.8225
mex,1996,26.40417
mex,1997,16.36333
mex,1998,15.45417
mex,1999,11.60167
mex,2000,8.25667
mex,2001,6.23417
mex,2002,3.7575
mex,2003,3.08583
mex,2004,2.695
mex,2005,3.45667
mex,2006,3.29667
mex,2007,3.205
mex,2008,3.0425
mex,2009,2.01083
mex,2010,1.2125
mex,2011,0.95583
mex,2012,1.08167
mex,2013,1.33167
mex,2014,0.84
mex,2015,0.58917
mex,2016,1.2875
mex,2017,2.69583
mex,2018,3.27083
mex,2019,3.52667
mex,2020,1.46333
mex,2021,0.645
mkd,2005,5.49715
mkd,2006,4.71377
mkd,2007,5.02978
mkd,2008,6.18533
mkd,2009,7.77269
mkd,2010,7.46687
mkd,2011,6.08582
mkd,2012,5.16922
mkd,2013,4.44172
mkd,2014,3.71124
mkd,2015,2.90029
mkd,2016,2.50312
mkd,2017,2.21549
mkd,2018,2.03976
mkd,2019,1.87313
mkd,2020,1.47436
mkd,2021,1.18544
mli,2005,7.6075
mli,2006,7.82167
mli,2007,7.81333
mli,2008,8.12417
mli,2009,8.57917
mli,2010,8.38667
mli,2011,8.50083
mli,2012,7.9925
mli,2013,7.65417
mli,2014,7.25833
mli,2015,6.99833
mli,2016,6.925
mli,2017,6.49
mmr,1975,0.75
mmr,1976,0.75
mmr,1977,0.875
mmr,1978,1.5
mmr,1979,1.5
mmr,1980,1.5
mmr,1981,1.5
mmr,1982,1.5
mmr,1983,1.5
mmr,1984,1.5
mmr,1985,1.5
mmr,1986,1.5
mmr,1987,1.5
mmr,1988,1.5
mmr,1989,1.5
mmr,1990,5.875
mmr,1991,9
mmr,1992,9
mmr,1993,9
mmr,1994,9
mmr,1995,9.75
mmr,1996,12.5
mmr,1997,12.5
mmr,1998,12.5
mmr,1999,11
mmr,2000,9.75
mmr,2001,9.5
mmr,2002,9.5
mmr,2003,9.5
mmr,2004,9.5
mmr,2005,9.5
mmr,2006,11.375
mmr,2007,12
mmr,2008,12
mmr,2009,12
mmr,2010,12
mmr,2011,11.33333
mmr,2012,8
mmr,2013,8
mmr,2014,8
mmr,2015,8
mmr,2016,8
mmr,2017,8
mmr,2018,8
mmr,2019,8
mmr,2020,5.83333
mne,2002,5.245
mne,2003,4.8575
mne,2004,4.86521
mne,2005,4.84375
mne,2006,5.05906
mne,2007,4.96333
mne,2008,3.82232
mne,2009,3.81167
mne,2010,3.69952
mne,2011,3.13214
mne,2012,3.26258
mne,2013,2.91171
mne,2014,2.13937
mne,2015,1.45808
mne,2016,1.06527
mne,2017,0.87917
mne,2018,0.60822
mne,2019,0.46045
mne,2020,0.40455
mne,2021,0.37133
mng,1992,500
mng,1993,280.2
mng,1994,115.70833
mng,1995,74.61667
mng,1996,44.75
mng,1997,36.37083
mng,1998,33.30667
mng,1999,23.4175
mng,2000,16.8
mng,2001,14.3
mng,2002,13.21667
mng,2003,14.01667
mng,2004,14.15
mng,2005,13
mng,2006,13.00667
mng,2007,13.45917
mng,2008,11.39167
mng,2009,13.28212
mng,2010,11.85898
mng,2011,10.47421
mng,2012,11.27378
mng,2013,12.04569
mng,2014,12.31496
mng,2015,12.97874
mng,2016,13.27167
mng,2017,12.95586
mng,2018,12.43616
mng,2019,10.95765
mng,2020,10.25702
moz,1994,33.38167
moz,1995,38.83833
moz,1996,18.14167
moz,1997,25.4325
moz,1998,8.22333
moz,1999,7.86
moz,2000,9.695
moz,2001,15.01128
moz,2002,17.98813
moz,2003,12.14917
moz,2004,9.90495
moz,2005,7.80158
moz,2006,10.36901
moz,2007,11.85054
moz,2008,10.98477
moz,2009,9.523
moz,2010,9.68444
moz,2011,12.98277
moz,2012,11.43247
moz,2013,8.7951
moz,2014,8.57802
moz,2015,8.53188
moz,2016,10.75137
moz,2017,17.09042
moz,2018,13.55296
moz,2019,9.0558
moz,2020,6.78532
moz,2021,7.01524
mrt,1980,5.5
mrt,1981,5.5
mrt,1982,5.5
mrt,1983,5.5
mrt,1984,5.5
mrt,1985,7.16667
mrt,1986,6.58333
mrt,1987,6
mrt,1988,6
mrt,1989,5
mrt,1990,5
mrt,1991,5
mrt,1992,7.51667
mrt,1993,8.625
mrt,1994,9
mrt,1995,9
mrt,1996,9
mrt,1997,9
mrt,1998,9
mrt,1999,9
mrt,2000,9.41667
mrt,2001,8
mrt,2002,8
mrt,2003,8
mrt,2004,8
mrt,2005,8
mrt,2006,8
mrt,2007,8
mrt,2008,8
mrt,2009,8
mrt,2010,8
mrt,2011,8
mrt,2012,4.0181
mrt,2013,3.34044
mrt,2014,4.46917
mrt,2015,4.6566
mrt,2016,5.33397
mrt,2017,5.6692
mus,1980,9.25
mus,1981,9.25
mus,1982,11.14583
mus,1983,12.0625
mus,1984,10.29167
mus,1985,9.45833
mus,1986,9.5
mus,1987,9.375
mus,1988,10
mus,1989,11.0625
mus,1990,12.5625
mus,1991,12.3125
mus,1992,10.065
mus,1993,8.39583
mus,1994,11.0425
mus,1995,12.22917
mus,1996,10.77083
mus,1997,9.08333
mus,1998,9.28167
mus,1999,10.91667
mus,2000,9.61417
mus,2001,9.78167
mus,2002,9.875
mus,2003,9.525
mus,2004,8.14583
mus,2005,7.25
mus,2006,9.55
mus,2007,11.77083
mus,2008,10.10833
mus,2009,8.44583
mus,2010,8.35
mus,2011,7.10833
mus,2012,6.23333
mus,2013,6.8125
mus,2014,6.78417
mus,2015,6.08583
mus,2016,5.15417
mus,2017,3.05417
mus,2018,3.34333
mus,2019,3.74583
mus,2020,1.72083
mus,2021,0.705
mys,1966,5
mys,1967,5.08333
mys,1968,5.5
mys,1969,5.5
mys,1970,5.5
mys,1971,5.5
mys,1972,5
mys,1973,5.41667
mys,1974,6.375
mys,1975,5.70833
mys,1976,5.5
mys,1977,5.20833
mys,1978,5.04167
mys,1979,5.5
mys,1980,6.22917
mys,1981,9.6775
mys,1982,9.75
mys,1983,8.02083
mys,1984,9.5
mys,1985,8.8125
mys,1986,7.08333
mys,1987,3
mys,1988,3.29167
mys,1989,4.56167
mys,1990,5.72083
mys,1991,7.11083
mys,1992,7.935
mys,1993,7.02583
mys,1994,4.8925
mys,1995,5.93333
mys,1996,7.085
mys,1997,7.77667
mys,1998,8.51333
mys,1999,4.12417
mys,2000,3.3625
mys,2001,3.37417
mys,2002,3.205
mys,2003,3.06667
mys,2004,3
mys,2005,3.00167
mys,2006,3.14917
mys,2007,3.16583
mys,2008,3.12583
mys,2009,2.08167
mys,2010,2.5025
mys,2011,2.91083
mys,2012,2.98083
mys,2013,2.97
mys,2014,3.04811
mys,2015,3.13449
mys,2016,3.02804
mys,2017,2.92452
mys,2018,3.14344
mys,2019,2.98339
mys,2020,1.95498
mys,2021,1.56172
nam,1991,12.77417
nam,1992,11.36167
nam,1993,9.61167
nam,1994,9.18083
nam,1995,10.84333
nam,1996,12.56
nam,1997,12.70083
nam,1998,12.94
nam,1999,10.81583
nam,2000,7.39
nam,2001,6.79417
nam,2002,7.80917
nam,2003,8.755
nam,2004,6.35167
nam,2005,6.24
nam,2006,6.29833
nam,2007,7.54667
nam,2008,8.38417
nam,2009,6.24167
nam,2010,4.99667
nam,2011,4.2825
nam,2012,4.20875
nam,2013,3.9775
nam,2014,4.24833
nam,2015,4.71333
nam,2016,5.64659
nam,2017,5.8852
nam,2018,5.86714
nam,2019,5.70528
nam,2020,4.16073
nam,2021,4.01618
ner,2005,7.6075
ner,2006,7.82167
ner,2007,7.81333
ner,2008,8.12417
ner,2009,8.57917
ner,2010,8.38667
ner,2011,8.50083
ner,2012,7.9925
ner,2013,7.65417
ner,2014,7.25833
ner,2015,6.99833
ner,2016,6.925
ner,2017,6.49
nga,1970,3
nga,1971,3
nga,1972,3.04167
nga,1973,3
nga,1974,3
nga,1975,3
nga,1976,2.66667
nga,1977,2.83333
nga,1978,4.14583
nga,1979,4.46042
nga,1980,5.26667
nga,1981,5.71583
nga,1982,7.6
nga,1983,7.41167
nga,1984,8.25417
nga,1985,9.11667
nga,1986,9.235
nga,1987,13.0875
nga,1988,12.95
nga,1989,14.675
nga,1990,19.78333
nga,1991,14.91667
nga,1992,18.04167
nga,1993,23.24167
nga,1994,13.09167
nga,1995,13.53083
nga,1996,13.05917
nga,1997,7.16917
nga,1998,10.10833
nga,1999,12.81083
nga,2000,11.69083
nga,2001,15.25583
nga,2002,16.67
nga,2003,14.2175
nga,2004,13.69834
nga,2005,10.5325
nga,2006,9.75167
nga,2007,10.28833
nga,2008,11.8675
nga,2009,12.95833
nga,2010,6.52083
nga,2011,5.6925
nga,2012,8.405
nga,2013,7.945
nga,2014,9.3375
nga,2015,9.14833
nga,2016,7.4952
nga,2017,9.55449
nga,2018,9.70071
nga,2019,8.90052
nga,2020,4.64663
nga,2021,4.20685
nic,1988,130591.96964
nic,1989,1928.72834
nic,1990,11.55368
nic,1991,14.13805
nic,1992,14.60729
nic,1993,14.11981
nic,1994,14.2242
nic,1995,13.55631
nic,1996,15.0137
nic,1997,15.0887
nic,1998,13.09581
nic,1999,11.82833
nic,2000,10.7983
nic,2001,11.55949
nic,2002,7.78905
nic,2003,5.55171
nic,2004,4.71597
nic,2005,4.02969
nic,2006,4.86528
nic,2007,6.0752
nic,2008,6.57259
nic,2009,6.00801
nic,2010,2.99133
nic,2011,1.84692
nic,2012,0.99584
nic,2013,1.01051
nic,2014,1.04775
nic,2015,1.04731
nic,2016,1.10227
nic,2017,1.25427
nic,2018,1.31698
nic,2019,3.0723
nic,2020,2.1453
nic,2021,1.49427
nld,1993,5.05
nld,1994,4.7
nld,1995,4.39583
nld,1996,3.54167
nld,1997,3.175
nld,1998,3.10417
nld,1999,2.74167
nld,2000,2.8875
nld,2001,3.10417
nld,2002,2.76667
nld,2003,2.4875
nld,2004,2.30917
nld,2005,2.34083
nld,2006,2.9822
nld,2007,3.8892
nld,2008,4.37083
nld,2009,2.59752
nld,2010,2.34718
nld,2011,2.60672
nld,2012,2.73704
nld,2013,2.44
nor,2013,2.19
nor,2014,2.07167
nor,2015,1.31333
nor,2016,0.76167
nor,2017,0.72333
nor,2018,0.73083
nor,2019,0.92833
nor,2020,0.5975
nor,2021,0.30167
nzl,1990,11.65
nzl,1991,8.925
nzl,1992,6.58333
nzl,1993,6.24167
nzl,1994,6.375
nzl,1995,8.49132
nzl,1996,8.48875
nzl,1997,7.26129
nzl,1998,6.77722
nzl,1999,4.55828
nzl,2000,6.35969
nzl,2001,5.34951
nzl,2002,5.33237
nzl,2003,5.09793
nzl,2004,5.77012
nzl,2005,6.68273
nzl,2006,6.91512
nzl,2007,7.78399
nzl,2008,7.55144
nzl,2009,4.0398
nzl,2010,4.58325
nzl,2011,4.27206
nzl,2012,4.10811
nzl,2013,3.82702
nzl,2014,4.01167
nzl,2015,3.73083
nzl,2016,3.23167
nzl,2017,3.29667
nzl,2018,3.26167
nzl,2019,3.00417
nzl,2020,1.67833
nzl,2021,1.015
omn,1984,9.028
omn,1985,9.042
omn,1986,8.4
omn,1987,7.707
omn,1988,7.38975
omn,1989,8.3525
omn,1990,8.28925
omn,1991,7.4595
omn,1992,6.3515
omn,1993,5.03775
omn,1994,3.8025
omn,1995,6.00225
omn,1996,6.44525
omn,1997,6.7005
omn,1998,7.79625
omn,1999,8.13692
omn,2000,7.67525
omn,2001,6.13075
omn,2002,3.33117
omn,2003,2.514
omn,2004,2.25208
omn,2005,2.82242
omn,2006,3.78767
omn,2007,4.18242
omn,2008,3.89575
omn,2009,4.42842
omn,2010,3.76217
omn,2011,3.01192
omn,2012,2.68817
omn,2013,2.55583
omn,2014,2.202
omn,2015,1.899
omn,2016,2.55733
omn,2017,3.44431
omn,2018,3.57169
omn,2019,3.87677
omn,2020,4.03488
omn,2021,4.15152
pak,2004,1.63417
pak,2005,2.59583
pak,2006,4.17417
pak,2007,5.30833
pak,2008,6.91833
pak,2009,8.68083
pak,2010,8.145
pak,2011,8.22583
pak,2012,7.97917
pak,2013,7.17167
pak,2014,7.265
pak,2015,5.9725
pak,2016,4.83417
pak,2017,4.4775
pak,2018,5.225
pak,2019,9.13199
pak,2020,7.47453
pak,2021,5.75153
pan,1986,6.5025
pan,1987,6.5925
pan,1988,7.54
pan,1989,8.49333
pan,1990,8.4
pan,1991,7.7275
pan,1992,5.6725
pan,1993,5.8975
pan,1994,6.1125
pan,1995,7.175
pan,1996,7.1975
pan,1997,7.03167
pan,1998,6.7625
pan,1999,6.92167
pan,2000,7.06917
pan,2001,6.82833
pan,2002,4.965
pan,2003,3.97583
pan,2004,2.23417
pan,2005,2.695
pan,2006,3.92917
pan,2007,4.5425
pan,2008,3.11721
pan,2009,3.0187
pan,2010,2.63208
pan,2011,1.935
pan,2012,1.90333
pan,2013,1.80688
pan,2014,1.85125
pan,2015,1.83417
pan,2016,1.72292
pan,2017,1.79218
pan,2018,1.835
pan,2019,2.1675
pan,2020,2.045
pan,2021,1.76417
per,1988,161.78403
per,1989,1135.59454
per,1990,2439.56279
per,1991,170.54432
per,1992,59.65026
per,1993,44.13854
per,1994,22.34712
per,1995,15.70214
per,1996,14.90045
per,1997,15.01468
per,1998,15.11444
per,1999,16.27412
per,2000,13.29167
per,2001,9.91667
per,2002,4.19167
per,2003,3.83333
per,2004,2.98333
per,2005,3.4208
per,2006,4.79295
per,2007,4.92249
per,2008,5.44696
per,2009,4.35446
per,2010,2.13038
per,2011,3.66627
per,2012,3.87793
per,2013,3.52782
per,2014,3.82134
per,2015,4.11118
per,2016,4.91442
per,2017,4.45458
per,2018,3.34155
per,2019,3.66995
per,2020,1.86059
per,2021,0.69658
phl,1976,8.5
phl,1977,8.5
phl,1978,8.5
phl,1979,8.66667
phl,1980,11.66667
phl,1981,13.85033
phl,1982,13.74225
phl,1983,13.58133
phl,1984,21.17208
phl,1985,18.91408
phl,1986,11.25292
phl,1987,8.2015
phl,1988,11.31542
phl,1989,14.12633
phl,1990,19.53775
phl,1991,18.8015
phl,1992,14.2745
phl,1993,9.60575
phl,1994,10.53908
phl,1995,8.39192
phl,1996,9.68342
phl,1997,10.19383
phl,1998,12.10633
phl,1999,8.167
phl,2000,8.30508
phl,2001,8.74417
phl,2002,4.608
phl,2003,5.22067
phl,2004,6.1775
phl,2005,5.556
phl,2006,5.29417
phl,2007,3.696
phl,2008,4.4895
phl,2009,2.741
phl,2010,3.21967
phl,2011,3.38792
phl,2012,3.15592
phl,2013,1.66183
phl,2014,1.22883
phl,2015,1.592
phl,2016,1.59617
phl,2017,1.8785
phl,2018,3.11671
phl,2019,4.08365
png,1983,6.28883
png,1984,5.35786
png,1985,6.25312
png,1986,7.57131
png,1987,6.32727
png,1988,6.11307
png,1989,5.42102
png,1990,5.71212
png,1991,5.97301
png,1992,5.17661
png,1993,3.31688
png,1994,3.35258
png,1995,7.295
png,1996,7.13083
png,1997,4.12917
png,1998,8.36333
png,1999,8.12667
png,2000,8.45833
png,2001,5.46333
png,2002,3.18417
png,2003,4.375
png,2004,1.725
png,2005,0.85417
png,2006,0.97917
png,2007,1.06083
png,2008,1.31366
png,2009,2.32333
png,2010,1.38333
png,2011,0.92
png,2012,0.48583
png,2013,0.33
png,2014,0.33167
png,2015,0.425
png,2016,0.64512
png,2017,0.51583
png,2018,0.68
png,2019,0.88
pry,1989,17.28
pry,1990,18
pry,1991,17.69564
pry,1992,15.82495
pry,1993,17.35789
pry,1994,18.1584
pry,1995,16.61629
pry,1996,13.47447
pry,1997,10.21025
pry,1998,16.1978
pry,1999,19.74917
pry,2000,15.72083
pry,2001,16.22417
pry,2002,22.86083
pry,2003,15.83083
pry,2004,5.10833
pry,2005,1.66167
pry,2006,6.72
pry,2007,5.0025
pry,2008,3.0775
pry,2009,1.45583
pry,2010,1.2125
pry,2011,4.025
pry,2012,3.91583
pry,2013,4.24
pry,2014,4.30667
pry,2015,3.5125
pry,2016,3.75583
pry,2017,3.5925
pry,2018,3.48167
pry,2019,3.43833
pry,2020,3.3675
pry,2021,3.42444
pse,2004,1.075
pse,2005,2.2375
pse,2006,2.97
pse,2007,3.015
pse,2008,0.805
pse,2009,0.40377
pse,2010,0.29
pse,2011,0.52907
pse,2012,0.45739
pse,2013,0.62264
pse,2014,0.82559
pse,2015,0.93837
pse,2016,1.0147
pse,2017,1.39348
pse,2018,2.26635
pse,2019,2.85212
pse,2020,2.43133
qat,1979,5
qat,1980,6
qat,1981,6
qat,1982,6
qat,1983,6
qat,1984,6
qat,1985,6
qat,1986,6
qat,1987,6
qat,1988,6
qat,1989,6
qat,1990,6
qat,1991,6
qat,1992,4.75
qat,1993,4.075
qat,1994,4.84167
qat,1995,6.1875
qat,1996,6.5
qat,1997,6.625
qat,1998,6.5625
qat,1999,6.5
qat,2000,6.5
qat,2004,2.64667
qat,2005,3.185
qat,2006,4.23167
qat,2007,4.425
qat,2008,2.965
qat,2009,4.23667
qat,2010,2.89854
qat,2011,1.74784
qat,2012,1.66721
qat,2013,1.41784
qat,2014,1.35183
qat,2015,1.61199
qat,2016,2.44803
qat,2017,2.90618
qat,2018,3.45194
qat,2019,3.62647
qat,2020,2.5147
qat,2021,1.8783
rou,1993,42.5
rou,1994,57
rou,1995,44.725
rou,1996,37.26
rou,1997,55.83333
rou,1998,37.275
rou,1999,45.86667
rou,2000,33.10833
rou,2001,26.86667
rou,2002,19.23333
rou,2003,11.02417
rou,2004,11.53833
rou,2005,6.415
rou,2006,4.76833
rou,2007,6.7
rou,2008,9.51333
rou,2009,11.98667
rou,2010,7.31333
rou,2011,6.2975
rou,2012,5.505
rou,2013,4.55083
rou,2014,3.02
rou,2015,1.88833
rou,2016,1.11333
rou,2017,0.88767
rou,2018,1.30453
rou,2019,1.78583
rou,2020,1.92807
rou,2021,1.58083
rus,1997,16.76667
rus,1998,17.05
rus,1999,13.68333
rus,2000,6.50833
rus,2001,4.85
rus,2002,4.95
rus,2003,4.475
rus,2004,3.79167
rus,2005,3.99167
rus,2006,4.075
rus,2007,5.14167
rus,2008,5.75833
rus,2009,8.58333
rus,2010,6.00833
rus,2011,4.44167
rus,2012,5.53333
rus,2013,5.59167
rus,2014,6.04167
rus,2015,9.19583
rus,2016,6.96917
rus,2017,5.86083
rus,2018,5.36417
rus,2019,5.40417
rus,2020,3.76917
rus,2021,3.48778
rwa,1996,11.0125
rwa,1997,8.37975
rwa,1998,8.84467
rwa,1999,8.45275
rwa,2000,9.4855
rwa,2001,9.97917
rwa,2002,9.64833
rwa,2003,9.165
rwa,2004,9.23133
rwa,2005,8.67275
rwa,2006,8.20333
rwa,2007,7.62
rwa,2008,6.07667
rwa,2009,8.10833
rwa,2010,6.76417
rwa,2011,7.74917
rwa,2012,8.84583
rwa,2013,9.92486
rwa,2014,8.24148
rwa,2015,8.23844
rwa,2016,7.9144
rwa,2017,7.71567
rwa,2018,7.50677
rwa,2019,7.64317
rwa,2020,7.64225
rwa,2021,8.05025
sen,2005,7.6075
sen,2006,7.82167
sen,2007,7.81333
sen,2008,8.12417
sen,2009,8.57917
sen,2010,8.38667
sen,2011,8.50083
sen,2012,7.9925
sen,2013,7.65417
sen,2014,7.25833
sen,2015,6.99833
sen,2016,6.925
sen,2017,6.49
sgp,1977,4.06417
sgp,1978,4.74833
sgp,1979,6.20083
sgp,1980,9.36833
sgp,1981,10.71
sgp,1982,7.215
sgp,1983,6.31417
sgp,1984,6.975
sgp,1985,4.99333
sgp,1986,3.91083
sgp,1987,2.88583
sgp,1988,2.7375
sgp,1989,3.2125
sgp,1990,4.67167
sgp,1991,4.63
sgp,1992,2.86917
sgp,1993,2.30083
sgp,1994,3.00167
sgp,1995,3.50417
sgp,1996,3.41
sgp,1997,3.47167
sgp,1998,4.60417
sgp,1999,1.68333
sgp,2000,1.71167
sgp,2001,1.52
sgp,2002,0.86917
sgp,2003,0.5025
sgp,2004,0.40333
sgp,2005,0.44083
sgp,2006,0.57
sgp,2007,0.52917
sgp,2008,0.41917
sgp,2009,0.2925
sgp,2010,0.20583
sgp,2011,0.16833
sgp,2012,0.13583
sgp,2013,0.14
sgp,2014,0.14417
sgp,2015,0.16667
sgp,2016,0.19
sgp,2017,0.14167
sgp,2018,0.15667
sgp,2019,0.1975
sgp,2020,0.18333
sgp,2021,0.12167
slb,2010,3.28833
slb,2011,1.99917
slb,2012,0.86083
slb,2013,0.29333
slb,2014,0.24667
slb,2015,0.30667
slb,2016,0.20975
slb,2017,0.30632
slb,2018,0.34063
slb,2019,0.3473
slb,2020,0.49563
sle,1977,7
sle,1978,7
sle,1979,7.25
sle,1980,9.16667
sle,1981,10
sle,1982,10
sle,1983,11
sle,1984,12
sle,1985,11.33333
sle,1986,14.16667
sle,1987,12.66667
sle,1988,16.33333
sle,1989,20
sle,1990,40.5
sle,1991,47.8
sle,1992,54.66667
sle,1993,27
sle,1994,11.63333
sle,1995,7.02917
sle,1996,13.955
sle,1997,9.905
sle,1998,7.12333
sle,1999,9.50167
sle,2000,9.245
sle,2001,7.765
sle,2002,9.39583
sle,2003,9.67
sle,2004,11.16833
sle,2005,11.7975
sle,2006,11.14
sle,2007,10.7875
sle,2008,10.5925
sle,2009,9.7225
sle,2010,9.46667
sle,2011,10.31139
sle,2012,10.39
sle,2013,8.90917
sle,2014,6.6059
sle,2015,4.48583
sle,2016,5.36136
sle,2017,5.53068
sle,2018,6.07809
sle,2019,6.40451
sle,2020,5.6402
smr,2001,2.4
smr,2002,2.675
smr,2003,1.6375
smr,2004,1.4375
smr,2005,1.35
smr,2006,2.1275
smr,2007,2.6275
smr,2008,2.2275
smr,2009,0.9625
smr,2010,0.7075
smr,2011,1.0825
smr,2012,1.255
smr,2013,1.0725
smr,2014,1.32393
smr,2015,2.43401
smr,2016,2.16592
smr,2017,1.83674
smr,2018,1.53038
smr,2019,1.41565
smr,2020,1.12823
som,1969,2
som,1970,2
som,1971,2
som,1972,2
som,1973,2.45833
som,1974,2.5
som,1975,4
som,1976,4
som,1977,4
som,1978,4
som,1979,4.04167
som,1980,4.5
som,1981,5.5
som,1982,7.5
som,1983,8.5
som,1984,8.5
som,1985,14
som,1986,15.3125
som,1987,16.25
som,1988,20.625
som,1989,25
srb,1997,77.97
srb,1998,60.86093
srb,1999,46.06113
srb,2000,6.3
srb,2001,12.9
srb,2002,24.28397
srb,2003,16.48907
srb,2004,15.74016
srb,2005,15.43905
srb,2006,18.32324
srb,2007,12.62
srb,2008,16.12651
srb,2009,15.38667
srb,2010,11.20278
ssd,2012,1.97919
ssd,2013,1.36273
ssd,2014,1.39308
ssd,2015,1.19666
ssd,2016,1.01952
ssd,2017,0.71172
ssd,2018,0.1842
ssd,2019,0.06012
ssd,2020,0.07583
ssd,2021,0.03738
stp,2001,15
stp,2002,15
stp,2003,9.49
stp,2004,11.49
stp,2005,12.2375
stp,2006,10.75
stp,2007,12.75
stp,2008,12.75
stp,2009,11.92083
stp,2010,11.115
stp,2011,12.3575
stp,2012,12.89
stp,2013,12.5975
stp,2014,8.92417
stp,2015,6.89667
stp,2016,4.13417
stp,2017,4.17333
stp,2018,3.79655
stp,2019,3.38094
stp,2020,3.25583
sur,1990,4.6
sur,1991,4.6
sur,1992,4.5
sur,1993,4.75
sur,1994,7.45
sur,1995,21
sur,1996,17.775
sur,1997,17.35
sur,1998,15.95
sur,1999,15.6
sur,2000,15.525
sur,2001,11.85833
sur,2002,9
sur,2003,8.275
sur,2004,8.34167
sur,2005,7.26667
sur,2006,6.625
sur,2007,6.41667
sur,2008,6.34167
sur,2009,6.375
sur,2010,6.16643
sur,2011,6.3888
sur,2012,6.79167
sur,2013,7.09167
sur,2014,7.35
sur,2015,7.53333
sur,2016,8.075
sur,2017,9.05
sur,2018,9.2393
sur,2019,8.98822
sur,2020,7.94099
sur,2021,6.86152
swe,1992,7.8
swe,1993,5.45
swe,1994,4.755
swe,1995,5.73
swe,1996,3.7
swe,1997,2.375
swe,1998,2.295
swe,1999,1.475
swe,2000,2.055
swe,2001,2.1725
swe,2002,2.3775
swe,2003,1.675
swe,2004,1.07
swe,2005,0.81698
swe,2006,1.08858
swz,1973,5.5
swz,1974,7.02083
swz,1975,7.95833
swz,1976,7.75
swz,1977,7.75
swz,1978,7.66667
swz,1979,5.625
swz,1980,4.5
swz,1981,6.58333
swz,1982,11.66667
swz,1983,11.16667
swz,1984,15
