geo,time,ag_lnd_totl_k2
lbr,1970,96320
lbr,1971,96320
lbr,1972,96320
lbr,1973,96320
lbr,1974,96320
lbr,1975,96320
lbr,1976,96320
lbr,1977,96320
lbr,1978,96320
lbr,1979,96320
lbr,1980,96320
lbr,1981,96320
lbr,1982,96320
lbr,1983,96320
lbr,1984,96320
lbr,1985,96320
lbr,1986,96320
lbr,1987,96320
lbr,1988,96320
lbr,1989,96320
lbr,1990,96320
lbr,1991,96320
lbr,1992,96320
lbr,1993,96320
lbr,1994,96320
lbr,1995,96320
lbr,1996,96320
lbr,1997,96320
lbr,1998,96320
lbr,1999,96320
lbr,2000,96320
lbr,2001,96320
lbr,2002,96320
lbr,2003,96320
lbr,2004,96320
lbr,2005,96320
lbr,2006,96320
lbr,2007,96320
lbr,2008,96320
lbr,2009,96320
lbr,2010,96320
lbr,2011,96320
lbr,2012,96320
lbr,2013,96320
lbr,2014,96320
lbr,2015,96320
lbr,2016,96320
lbr,2017,96320
lbr,2018,96320
lbr,2019,96320
lbr,2020,96320
lbr,2021,96320
lby,1961,1759540
lby,1962,1759540
lby,1963,1759540
lby,1964,1759540
lby,1965,1759540
lby,1966,1759540
lby,1967,1759540
lby,1968,1759540
lby,1969,1759540
lby,1970,1759540
lby,1971,1759540
lby,1972,1759540
lby,1973,1759540
lby,1974,1759540
lby,1975,1759540
lby,1976,1759540
lby,1977,1759540
lby,1978,1759540
lby,1979,1759540
lby,1980,1759540
lby,1981,1759540
lby,1982,1759540
lby,1983,1759540
lby,1984,1759540
lby,1985,1759540
lby,1986,1759540
lby,1987,1759540
lby,1988,1759540
lby,1989,1759540
lby,1990,1759540
lby,1991,1759540
lby,1992,1759540
lby,1993,1759540
lby,1994,1759540
lby,1995,1759540
lby,1996,1759540
lby,1997,1759540
lby,1998,1759540
lby,1999,1759540
lby,2000,1759540
lby,2001,1759540
lby,2002,1759540
lby,2003,1759540
lby,2004,1759540
lby,2005,1759540
lby,2006,1759540
lby,2007,1759540
lby,2008,1759540
lby,2009,1759540
lby,2010,1759540
lby,2011,1759540
lby,2012,1759540
lby,2013,1759540
lby,2014,1759540
lby,2015,1759540
lby,2016,1759540
lby,2017,1759540
lby,2018,1759540
lby,2019,1759540
lby,2020,1759540
lby,2021,1759540
lca,1961,610
lca,1962,610
lca,1963,610
lca,1964,610
lca,1965,610
lca,1966,610
lca,1967,610
lca,1968,610
lca,1969,610
lca,1970,610
lca,1971,610
lca,1972,610
lca,1973,610
lca,1974,610
lca,1975,610
lca,1976,610
lca,1977,610
lca,1978,610
lca,1979,610
lca,1980,610
lca,1981,610
lca,1982,610
lca,1983,610
lca,1984,610
lca,1985,610
lca,1986,610
lca,1987,610
lca,1988,610
lca,1989,610
lca,1990,610
lca,1991,610
lca,1992,610
lca,1993,610
lca,1994,610
lca,1995,610
lca,1996,610
lca,1997,610
lca,1998,610
lca,1999,610
lca,2000,610
lca,2001,610
lca,2002,610
lca,2003,610
lca,2004,610
lca,2005,610
lca,2006,610
lca,2007,610
lca,2008,610
lca,2009,610
lca,2010,610
lca,2011,610
lca,2012,610
lca,2013,610
lca,2014,610
lca,2015,610
lca,2016,610
lca,2017,610
lca,2018,610
lca,2019,610
lca,2020,610
lca,2021,610
lie,1961,160
lie,1962,160
lie,1963,160
lie,1964,160
lie,1965,160
lie,1966,160
lie,1967,160
lie,1968,160
lie,1969,160
lie,1970,160
lie,1971,160
lie,1972,160
lie,1973,160
lie,1974,160
lie,1975,160
lie,1976,160
lie,1977,160
lie,1978,160
lie,1979,160
lie,1980,160
lie,1981,160
lie,1982,160
lie,1983,160
lie,1984,160
lie,1985,160
lie,1986,160
lie,1987,160
lie,1988,160
lie,1989,160
lie,1990,160
lie,1991,160
lie,1992,160
lie,1993,160
lie,1994,160
lie,1995,160
lie,1996,160
lie,1997,160
lie,1998,160
lie,1999,160
lie,2000,160
lie,2001,160
lie,2002,160
lie,2003,160
lie,2004,160
lie,2005,160
lie,2006,160
lie,2007,160
lie,2008,160
lie,2009,160
lie,2010,160
lie,2011,160
lie,2012,160
lie,2013,160
lie,2014,160
lie,2015,160
lie,2016,160
lie,2017,160
lie,2018,160
lie,2019,160
lie,2020,160
lie,2021,160
lka,1961,62710
lka,1962,62710
lka,1963,62710
lka,1964,62710
lka,1965,62710
lka,1966,62710
lka,1967,62710
lka,1968,62710
lka,1969,62710
lka,1970,62710
lka,1971,62710
lka,1972,62710
lka,1973,62710
lka,1974,62710
lka,1975,62710
lka,1976,62710
lka,1977,62710
lka,1978,62710
lka,1979,62710
lka,1980,62710
lka,1981,62710
lka,1982,62710
lka,1983,62710
lka,1984,62710
lka,1985,62710
lka,1986,62710
lka,1987,62710
lka,1988,62710
lka,1989,62710
lka,1990,62710
lka,1991,62710
lka,1992,62710
lka,1993,62710
lka,1994,62710
lka,1995,62710
lka,1996,62710
lka,1997,62710
lka,1998,62710
lka,1999,62710
lka,2000,62710
lka,2001,62710
lka,2002,62710
lka,2003,62710
lka,2004,62710
lka,2005,62710
lka,2006,62710
lka,2007,62710
lka,2008,62710
lka,2009,62710
lka,2010,62710
lka,2011,62710
lka,2012,62710
lka,2013,62710
lka,2014,62710
lka,2015,61893
lka,2016,61893
lka,2017,61893
lka,2018,61864
lka,2019,61864
lka,2020,61864
lka,2021,61864
lso,1961,30360
lso,1962,30360
lso,1963,30360
lso,1964,30360
lso,1965,30360
lso,1966,30360
lso,1967,30360
lso,1968,30360
lso,1969,30360
lso,1970,30360
lso,1971,30360
lso,1972,30360
lso,1973,30360
lso,1974,30360
lso,1975,30360
lso,1976,30360
lso,1977,30360
lso,1978,30360
lso,1979,30360
lso,1980,30360
lso,1981,30360
lso,1982,30360
lso,1983,30360
lso,1984,30360
lso,1985,30360
lso,1986,30360
lso,1987,30360
lso,1988,30360
lso,1989,30360
lso,1990,30360
lso,1991,30360
lso,1992,30360
lso,1993,30360
lso,1994,30360
lso,1995,30360
lso,1996,30360
lso,1997,30360
lso,1998,30360
lso,1999,30360
lso,2000,30360
lso,2001,30360
lso,2002,30360
lso,2003,30360
lso,2004,30360
lso,2005,30360
lso,2006,30360
lso,2007,30360
lso,2008,30360
lso,2009,30360
lso,2010,30360
lso,2011,30360
lso,2012,30360
lso,2013,30360
lso,2014,30360
lso,2015,30360
lso,2016,30360
lso,2017,30360
lso,2018,30360
lso,2019,30360
lso,2020,30360
lso,2021,30360
ltu,1961,62680
ltu,1962,62680
ltu,1963,62680
ltu,1964,62680
ltu,1965,62680
ltu,1966,62680
ltu,1967,62680
ltu,1968,62680
ltu,1969,62680
ltu,1970,62680
ltu,1971,62680
ltu,1972,62680
ltu,1973,62680
ltu,1974,62680
ltu,1975,62680
ltu,1976,62680
ltu,1977,62680
ltu,1978,62680
ltu,1979,62680
ltu,1980,62680
ltu,1981,62680
ltu,1982,62680
ltu,1983,62680
ltu,1984,62680
ltu,1985,62680
ltu,1986,62680
ltu,1987,62680
ltu,1988,62680
ltu,1989,62680
ltu,1990,62680
ltu,1991,62680
ltu,1992,62680
ltu,1993,62680
ltu,1994,62680
ltu,1995,62680
ltu,1996,62680
ltu,1997,62680
ltu,1998,62680
ltu,1999,62680
ltu,2000,62680
ltu,2001,62680
ltu,2002,62680
ltu,2003,62680
ltu,2004,62680
ltu,2005,62680
ltu,2006,62680
ltu,2007,62680
ltu,2008,62675
ltu,2009,62675
ltu,2010,62675
ltu,2011,62674
ltu,2012,62674
ltu,2013,62675
ltu,2014,62650
ltu,2015,62650
ltu,2016,62642
ltu,2017,62641
ltu,2018,62630
ltu,2019,62630
ltu,2020,62630
ltu,2021,62630
lux,2000,2430
lux,2001,2430
lux,2002,2430
lux,2003,2430
lux,2004,2430
lux,2005,2430
lux,2006,2430
lux,2007,2430
lux,2008,2430
lux,2009,2430
lux,2010,2430
lux,2011,2430
lux,2012,2430
lux,2013,2430
lux,2014,2430
lux,2015,2430
lux,2016,2430
lux,2017,2430
lux,2018,2430
lux,2019,2430
lux,2020,2430
lux,2021,2430
lva,1961,62196
lva,1962,62196
lva,1963,62196
lva,1964,62196
lva,1965,62196
lva,1966,62196
lva,1967,62196
lva,1968,62196
lva,1969,62196
lva,1970,62196
lva,1971,62196
lva,1972,62196
lva,1973,62196
lva,1974,62196
lva,1975,62196
lva,1976,62196
lva,1977,62196
lva,1978,62196
lva,1979,62196
lva,1980,62196
lva,1981,62196
lva,1982,62196
lva,1983,62196
lva,1984,62196
lva,1985,62196
lva,1986,62196
lva,1987,62196
lva,1988,62196
lva,1989,62196
lva,1990,62196
lva,1991,62196
lva,1992,62196
lva,1993,62196
lva,1994,62196
lva,1995,62196
lva,1996,62196
lva,1997,62196
lva,1998,62196
lva,1999,62196
lva,2000,62196
lva,2001,62196
lva,2002,62196
lva,2003,62196
lva,2004,62196
lva,2005,62196
lva,2006,62196
lva,2007,62196
lva,2008,62196
lva,2009,62180
lva,2010,62240
lva,2011,62200
lva,2012,62180
lva,2013,62190
lva,2014,62140
lva,2015,62130
lva,2016,62120
lva,2017,62110
lva,2018,62090
lva,2019,62090
lva,2020,62090
lva,2021,62090
mac,1961,20
mac,1962,20
mac,1963,20
mac,1964,20
mac,1965,20
mac,1966,20
mac,1967,20
mac,1968,20
mac,1969,20
mac,1970,20
mac,1971,20
mac,1972,20
mac,1973,20
mac,1974,20
mac,1975,20
mac,1976,20
mac,1977,20
mac,1978,20
mac,1979,20
mac,1980,20
mac,1981,20
mac,1982,20
mac,1983,20
mac,1984,20
mac,1985,20
mac,1986,20
mac,1987,20
mac,1988,20
mac,1989,20
mac,1990,20
mac,1991,20
mac,1992,20
mac,1993,20
mac,1994,20
mac,1995,20
mac,1996,20
mac,1997,20
mac,1998,20
mac,1999,20
mac,2000,20
mac,2001,26
mac,2002,27
mac,2003,27
mac,2004,28
mac,2005,28
mac,2006,28.6
mac,2007,29.2
mac,2008,29.2
mac,2009,29.5
mac,2010,29.7
mac,2011,29.9
mac,2012,29.9
mac,2013,30.3
mac,2014,30.3
mac,2015,30.4
mac,2016,30.5
mac,2017,30.8
mac,2018,32.9
mac,2019,32.9
mac,2020,32.9
mac,2021,32.9
maf,1961,54.4
maf,1962,54.4
maf,1963,54.4
maf,1964,54.4
maf,1965,54.4
maf,1966,54.4
maf,1967,54.4
maf,1968,54.4
maf,1969,54.4
maf,1970,54.4
maf,1971,54.4
maf,1972,54.4
maf,1973,54.4
maf,1974,54.4
maf,1975,54.4
maf,1976,54.4
maf,1977,54.4
maf,1978,54.4
maf,1979,54.4
maf,1980,54.4
maf,1981,54.4
maf,1982,54.4
maf,1983,54.4
maf,1984,54.4
maf,1985,54.4
maf,1986,54.4
maf,1987,54.4
maf,1988,54.4
maf,1989,54.4
maf,1990,54.4
maf,1991,54.4
maf,1992,54.4
maf,1993,54.4
maf,1994,54.4
maf,1995,54.4
maf,1996,54.4
maf,1997,54.4
maf,1998,54.4
maf,1999,54.4
maf,2000,54.4
maf,2001,54.4
maf,2002,54.4
maf,2003,54.4
maf,2004,54.4
maf,2005,54.4
maf,2006,54.4
maf,2007,54.4
maf,2008,54.4
maf,2009,54.4
maf,2010,54.4
maf,2011,50
maf,2012,50
maf,2013,50
maf,2014,50
maf,2015,50
maf,2016,50
maf,2017,50
maf,2018,50
maf,2019,50
maf,2020,50
maf,2021,50
mar,1961,446340
mar,1962,446340
mar,1963,446340
mar,1964,446340
mar,1965,446340
mar,1966,446340
mar,1967,446340
mar,1968,446340
mar,1969,446340
mar,1970,446340
mar,1971,446340
mar,1972,446340
mar,1973,446300
mar,1974,446300
mar,1975,446300
mar,1976,446300
mar,1977,446300
mar,1978,446300
mar,1979,446300
mar,1980,446300
mar,1981,446300
mar,1982,446300
mar,1983,446300
mar,1984,446300
mar,1985,446300
mar,1986,446300
mar,1987,446300
mar,1988,446300
mar,1989,446300
mar,1990,446300
mar,1991,446300
mar,1992,446300
mar,1993,446300
mar,1994,446300
mar,1995,446300
mar,1996,446300
mar,1997,446300
mar,1998,446300
mar,1999,446300
mar,2000,446300
mar,2001,446300
mar,2002,446300
mar,2003,446300
mar,2004,446300
mar,2005,446300
mar,2006,446300
mar,2007,446300
mar,2008,446300
mar,2009,446300
mar,2010,446300
mar,2011,446300
mar,2012,446300
mar,2013,446300
mar,2014,446300
mar,2015,446300
mar,2016,446300
mar,2017,446300
mar,2018,446300
mar,2019,446300
mar,2020,446300
mar,2021,446300
mco,1961,2.027
mco,1962,2.027
mco,1963,2.027
mco,1964,2.027
mco,1965,2.027
mco,1966,2.027
mco,1967,2.027
mco,1968,2.027
mco,1969,2.027
mco,1970,2.027
mco,1971,2.027
mco,1972,2.027
mco,1973,2.027
mco,1974,2.027
mco,1975,2.027
mco,1976,2.027
mco,1977,2.027
mco,1978,2.027
mco,1979,2.027
mco,1980,2.027
mco,1981,2.027
mco,1982,2.027
mco,1983,2.027
mco,1984,2.027
mco,1985,2.027
mco,1986,2.027
mco,1987,2.027
mco,1988,2.027
mco,1989,2.027
mco,1990,2.027
mco,1991,2.027
mco,1992,2.027
mco,1993,2.027
mco,1994,2.027
mco,1995,2.027
mco,1996,2.027
mco,1997,2.027
mco,1998,2.027
mco,1999,2.027
mco,2000,2.027
mco,2001,2.027
mco,2002,2.027
mco,2003,2.027
mco,2004,2.027
mco,2005,2.027
mco,2006,2.027
mco,2007,2.027
mco,2008,2.027
mco,2009,2.027
mco,2010,2.027
mco,2011,2.027
mco,2012,2.027
mco,2013,2.027
mco,2014,2.027
mco,2015,2.027
mco,2016,2.027
mco,2017,2.027
mco,2018,2.027
mco,2019,2.027
mco,2020,2.027
mco,2021,2.027
mda,1961,32870
mda,1962,32870
mda,1963,32870
mda,1964,32870
mda,1965,32870
mda,1966,32870
mda,1967,32870
mda,1968,32870
mda,1969,32870
mda,1970,32870
mda,1971,32870
mda,1972,32870
mda,1973,32870
mda,1974,32870
mda,1975,32870
mda,1976,32870
mda,1977,32870
mda,1978,32870
mda,1979,32870
mda,1980,32870
mda,1981,32870
mda,1982,32870
mda,1983,32870
mda,1984,32870
mda,1985,32870
mda,1986,32870
mda,1987,32870
mda,1988,32870
mda,1989,32870
mda,1990,32870
mda,1991,32870
mda,1992,32870
mda,1993,32950
mda,1994,32940
mda,1995,32930
mda,1996,32930
mda,1997,32920
mda,1998,32910
mda,1999,32900
mda,2000,32880
mda,2001,32880
mda,2002,32880
mda,2003,32870
mda,2004,32880
mda,2005,32890
mda,2006,32890
mda,2007,32890
mda,2008,32890
mda,2009,32890
mda,2010,32850
mda,2011,32850
mda,2012,32860
mda,2013,32880
mda,2014,32880
mda,2015,32880
mda,2016,32880
mda,2017,32890
mda,2018,32885.3
mda,2019,32885.3
mda,2020,32885.3
mda,2021,32885.3
mdg,1961,581540
mdg,1962,581540
mdg,1963,581540
mdg,1964,581540
mdg,1965,581540
mdg,1966,581540
mdg,1967,581540
mdg,1968,581540
mdg,1969,581540
mdg,1970,581540
mdg,1971,581540
mdg,1972,581540
mdg,1973,581540
mdg,1974,581540
mdg,1975,581540
mdg,1976,581540
mdg,1977,581540
mdg,1978,581540
mdg,1979,581540
mdg,1980,581540
mdg,1981,581540
mdg,1982,581540
mdg,1983,581540
mdg,1984,581540
mdg,1985,581540
mdg,1986,581540
mdg,1987,581540
mdg,1988,581540
mdg,1989,581540
mdg,1990,581540
mdg,1991,581540
mdg,1992,581540
mdg,1993,581540
mdg,1994,581540
mdg,1995,581540
mdg,1996,581540
mdg,1997,581540
mdg,1998,581540
mdg,1999,581540
mdg,2000,581540
mdg,2001,581540
mdg,2002,581540
mdg,2003,581540
mdg,2004,581540
mdg,2005,581540
mdg,2006,581540
mdg,2007,581540
mdg,2008,581540
mdg,2009,581540
mdg,2010,581540
mdg,2011,581795
mdg,2012,581795
mdg,2013,581800
mdg,2014,581800
mdg,2015,581800
mdg,2016,581800
mdg,2017,581800
mdg,2018,581800
mdg,2019,581800
mdg,2020,581800
mdg,2021,581800
mdv,1961,300
mdv,1962,300
mdv,1963,300
mdv,1964,300
mdv,1965,300
mdv,1966,300
mdv,1967,300
mdv,1968,300
mdv,1969,300
mdv,1970,300
mdv,1971,300
mdv,1972,300
mdv,1973,300
mdv,1974,300
mdv,1975,300
mdv,1976,300
mdv,1977,300
mdv,1978,300
mdv,1979,300
mdv,1980,300
mdv,1981,300
mdv,1982,300
mdv,1983,300
mdv,1984,300
mdv,1985,300
mdv,1986,300
mdv,1987,300
mdv,1988,300
mdv,1989,300
mdv,1990,300
mdv,1991,300
mdv,1992,300
mdv,1993,300
mdv,1994,300
mdv,1995,300
mdv,1996,300
mdv,1997,300
mdv,1998,300
mdv,1999,300
mdv,2000,300
mdv,2001,300
mdv,2002,300
mdv,2003,300
mdv,2004,300
mdv,2005,300
mdv,2006,300
mdv,2007,300
mdv,2008,300
mdv,2009,300
mdv,2010,300
mdv,2011,300
mdv,2012,300
mdv,2013,300
mdv,2014,300
mdv,2015,300
mdv,2016,300
mdv,2017,300
mdv,2018,300
mdv,2019,300
mdv,2020,300
mdv,2021,300
mex,1961,1943950
mex,1962,1943950
mex,1963,1943950
mex,1964,1943950
mex,1965,1943950
mex,1966,1943950
mex,1967,1943950
mex,1968,1943950
mex,1969,1943950
mex,1970,1943950
mex,1971,1943950
mex,1972,1943950
mex,1973,1943950
mex,1974,1943950
mex,1975,1943950
mex,1976,1943950
mex,1977,1943950
mex,1978,1943950
mex,1979,1943950
mex,1980,1943950
mex,1981,1943950
mex,1982,1943950
mex,1983,1943950
mex,1984,1943950
mex,1985,1943950
mex,1986,1943950
mex,1987,1943950
mex,1988,1943950
mex,1989,1943950
mex,1990,1943950
mex,1991,1943950
mex,1992,1943950
mex,1993,1943950
mex,1994,1943950
mex,1995,1943950
mex,1996,1943950
mex,1997,1943950
mex,1998,1943950
mex,1999,1943950
mex,2000,1943950
mex,2001,1943950
mex,2002,1943950
mex,2003,1943950
mex,2004,1943950
mex,2005,1943950
mex,2006,1943950
mex,2007,1943950
mex,2008,1943950
mex,2009,1943950
mex,2010,1943950
mex,2011,1943950
mex,2012,1943950
mex,2013,1943950
mex,2014,1943950
mex,2015,1943950
mex,2016,1943950
mex,2017,1943950
mex,2018,1943950
mex,2019,1943950
mex,2020,1943950
mex,2021,1943950
mhl,1991,180
mhl,1992,180
mhl,1993,180
mhl,1994,180
mhl,1995,180
mhl,1996,180
mhl,1997,180
mhl,1998,180
mhl,1999,180
mhl,2000,180
mhl,2001,180
mhl,2002,180
mhl,2003,180
mhl,2004,180
mhl,2005,180
mhl,2006,180
mhl,2007,180
mhl,2008,180
mhl,2009,180
mhl,2010,180
mhl,2011,180
mhl,2012,180
mhl,2013,180
mhl,2014,180
mhl,2015,180
mhl,2016,180
mhl,2017,180
mhl,2018,180
mhl,2019,180
mhl,2020,180
mhl,2021,180
mkd,1961,25430
mkd,1962,25430
mkd,1963,25430
mkd,1964,25430
mkd,1965,25430
mkd,1966,25430
mkd,1967,25430
mkd,1968,25430
mkd,1969,25430
mkd,1970,25430
mkd,1971,25430
mkd,1972,25430
mkd,1973,25430
mkd,1974,25430
mkd,1975,25430
mkd,1976,25430
mkd,1977,25430
mkd,1978,25430
mkd,1979,25430
mkd,1980,25430
mkd,1981,25430
mkd,1982,25430
mkd,1983,25430
mkd,1984,25430
mkd,1985,25430
mkd,1986,25430
mkd,1987,25430
mkd,1988,25430
mkd,1989,25430
mkd,1990,25430
mkd,1991,25430
mkd,1992,25430
mkd,1993,25430
mkd,1994,25430
mkd,1995,25430
mkd,1996,25430
mkd,1997,25430
mkd,1998,25430
mkd,1999,25430
mkd,2000,25430
mkd,2001,25430
mkd,2002,25430
mkd,2003,25430
mkd,2004,25430
mkd,2005,25430
mkd,2006,25430
mkd,2007,25230
mkd,2008,25230
mkd,2009,25220
mkd,2010,25220
mkd,2011,25220
mkd,2012,25220
mkd,2013,25220
mkd,2014,25220
mkd,2015,25220
mkd,2016,25220
mkd,2017,25220
mkd,2018,25220
mkd,2019,25220
mkd,2020,25220
mkd,2021,25220
mli,1961,1220190
mli,1962,1220190
mli,1963,1220190
mli,1964,1220190
mli,1965,1220190
mli,1966,1220190
mli,1967,1220190
mli,1968,1220190
mli,1969,1220190
mli,1970,1220190
mli,1971,1220190
mli,1972,1220190
mli,1973,1220190
mli,1974,1220190
mli,1975,1220190
mli,1976,1220190
mli,1977,1220190
mli,1978,1220190
mli,1979,1220190
mli,1980,1220190
mli,1981,1220190
mli,1982,1220190
mli,1983,1220190
mli,1984,1220190
mli,1985,1220190
mli,1986,1220190
mli,1987,1220190
mli,1988,1220190
mli,1989,1220190
mli,1990,1220190
mli,1991,1220190
mli,1992,1220190
mli,1993,1220190
mli,1994,1220190
mli,1995,1220190
mli,1996,1220190
mli,1997,1220190
mli,1998,1220190
mli,1999,1220190
mli,2000,1220190
mli,2001,1220190
mli,2002,1220190
mli,2003,1220190
mli,2004,1220190
mli,2005,1220190
mli,2006,1220190
mli,2007,1220190
mli,2008,1220190
mli,2009,1220190
mli,2010,1220190
mli,2011,1220190
mli,2012,1220190
mli,2013,1220190
mli,2014,1220190
mli,2015,1220190
mli,2016,1220190
mli,2017,1220190
mli,2018,1220190
mli,2019,1220190
mli,2020,1220190
mli,2021,1220190
mlt,1961,320
mlt,1962,320
mlt,1963,320
mlt,1964,320
mlt,1965,320
mlt,1966,320
mlt,1967,320
mlt,1968,320
mlt,1969,320
mlt,1970,320
mlt,1971,320
mlt,1972,320
mlt,1973,320
mlt,1974,320
mlt,1975,320
mlt,1976,320
mlt,1977,320
mlt,1978,320
mlt,1979,320
mlt,1980,320
mlt,1981,320
mlt,1982,320
mlt,1983,320
mlt,1984,320
mlt,1985,320
mlt,1986,320
mlt,1987,320
mlt,1988,320
mlt,1989,320
mlt,1990,320
mlt,1991,320
mlt,1992,320
mlt,1993,320
mlt,1994,320
mlt,1995,320
mlt,1996,320
mlt,1997,320
mlt,1998,320
mlt,1999,320
mlt,2000,320
mlt,2001,320
mlt,2002,320
mlt,2003,320
mlt,2004,320
mlt,2005,320
mlt,2006,320
mlt,2007,320
mlt,2008,320
mlt,2009,320
mlt,2010,320
mlt,2011,320
mlt,2012,320
mlt,2013,320
mlt,2014,320
mlt,2015,320
mlt,2016,320
mlt,2017,320
mlt,2018,320
mlt,2019,320
mlt,2020,320
mlt,2021,320
mmr,1961,653540
mmr,1962,653540
mmr,1963,653540
mmr,1964,653540
mmr,1965,653540
mmr,1966,653540
mmr,1967,653540
mmr,1968,653540
mmr,1969,653540
mmr,1970,653540
mmr,1971,653540
mmr,1972,653540
mmr,1973,653540
mmr,1974,653540
mmr,1975,653540
mmr,1976,653540
mmr,1977,653540
mmr,1978,653540
mmr,1979,653540
mmr,1980,653540
mmr,1981,653540
mmr,1982,653540
mmr,1983,653540
mmr,1984,653540
mmr,1985,653540
mmr,1986,653540
mmr,1987,653540
mmr,1988,653540
mmr,1989,653540
mmr,1990,653540
mmr,1991,653540
mmr,1992,653540
mmr,1993,653540
mmr,1994,653540
mmr,1995,653540
mmr,1996,653540
mmr,1997,653540
mmr,1998,653540
mmr,1999,653540
mmr,2000,653540
mmr,2001,653540
mmr,2002,653540
mmr,2003,653540
mmr,2004,653420
mmr,2005,653360
mmr,2006,653470
mmr,2007,653520
mmr,2008,653310
mmr,2009,653300
mmr,2010,653260
mmr,2011,653290
mmr,2012,653150
mmr,2013,653080
mmr,2014,653080
mmr,2015,653080
mmr,2016,653080
mmr,2017,652790
mmr,2018,652790
mmr,2019,652790
mmr,2020,652790
mmr,2021,652790
mne,1961,13450
mne,1962,13450
mne,1963,13450
mne,1964,13450
mne,1965,13450
mne,1966,13450
mne,1967,13450
mne,1968,13450
mne,1969,13450
mne,1970,13450
mne,1971,13450
mne,1972,13450
mne,1973,13450
mne,1974,13450
mne,1975,13450
mne,1976,13450
mne,1977,13450
mne,1978,13450
mne,1979,13450
mne,1980,13450
mne,1981,13450
mne,1982,13450
mne,1983,13450
mne,1984,13450
mne,1985,13450
mne,1986,13450
mne,1987,13450
mne,1988,13450
mne,1989,13450
mne,1990,13450
mne,1991,13450
mne,1992,13450
mne,1993,13450
mne,1994,13450
mne,1995,13450
mne,1996,13450
mne,1997,13450
mne,1998,13450
mne,1999,13450
mne,2000,13450
mne,2001,13450
mne,2002,13450
mne,2003,13450
mne,2004,13450
mne,2005,13450
mne,2006,13450
mne,2007,13450
mne,2008,13450
mne,2009,13450
mne,2010,13450
mne,2011,13450
mne,2012,13450
mne,2013,13450
mne,2014,13450
mne,2015,13450
mne,2016,13450
mne,2017,13450
mne,2018,13450
mne,2019,13450
mne,2020,13450
mne,2021,13450
mng,1961,1553560
mng,1962,1553560
mng,1963,1553560
mng,1964,1553560
mng,1965,1553560
mng,1966,1553560
mng,1967,1553560
mng,1968,1553560
mng,1969,1553560
mng,1970,1553560
mng,1971,1553560
mng,1972,1553560
mng,1973,1553560
mng,1974,1553560
mng,1975,1553560
mng,1976,1553560
mng,1977,1553560
mng,1978,1553560
mng,1979,1553560
mng,1980,1553560
mng,1981,1553560
mng,1982,1553560
mng,1983,1553560
mng,1984,1553560
mng,1985,1553560
mng,1986,1553560
mng,1987,1553560
mng,1988,1553560
mng,1989,1553560
mng,1990,1553560
mng,1991,1553560
mng,1992,1553560
mng,1993,1553560
mng,1994,1553560
mng,1995,1553560
mng,1996,1553560
mng,1997,1553560
mng,1998,1553560
mng,1999,1553560
mng,2000,1553560
mng,2001,1553560
mng,2002,1553560
mng,2003,1553560
mng,2004,1553560
mng,2005,1553560
mng,2006,1553560
mng,2007,1553560
mng,2008,1553560
mng,2009,1553560
mng,2010,1553560
mng,2011,1553560
mng,2012,1553560
mng,2013,1553560
mng,2014,1553560
mng,2015,1557255.4
mng,2016,1557255.4
mng,2017,1557255.4
mng,2018,1557255
mng,2019,1557255
mng,2020,1557255
mng,2021,1557255
mnp,1991,460
mnp,1992,460
mnp,1993,460
mnp,1994,460
mnp,1995,460
mnp,1996,460
mnp,1997,460
mnp,1998,460
mnp,1999,460
mnp,2000,460
mnp,2001,460
mnp,2002,460
mnp,2003,460
mnp,2004,460
mnp,2005,460
mnp,2006,460
mnp,2007,460
mnp,2008,460
mnp,2009,460
mnp,2010,460
mnp,2011,460
mnp,2012,460
mnp,2013,460
mnp,2014,460
mnp,2015,460
mnp,2016,460
mnp,2017,460
mnp,2018,460
mnp,2019,460
mnp,2020,460
mnp,2021,460
moz,1961,786380
moz,1962,786380
moz,1963,786380
moz,1964,786380
moz,1965,786380
moz,1966,786380
moz,1967,786380
moz,1968,786380
moz,1969,786380
moz,1970,786380
moz,1971,786380
moz,1972,786380
moz,1973,786380
moz,1974,786380
moz,1975,786380
moz,1976,786380
moz,1977,786380
moz,1978,786380
moz,1979,786380
moz,1980,786380
moz,1981,786380
moz,1982,786380
moz,1983,786380
moz,1984,786380
moz,1985,786380
moz,1986,786380
moz,1987,786380
moz,1988,786380
moz,1989,786380
moz,1990,786380
moz,1991,786380
moz,1992,786380
moz,1993,786380
moz,1994,786380
moz,1995,786380
moz,1996,786380
moz,1997,786380
moz,1998,786380
moz,1999,786380
moz,2000,786380
moz,2001,786380
moz,2002,786380
moz,2003,786380
moz,2004,786380
moz,2005,786380
moz,2006,786380
moz,2007,786380
moz,2008,786380
moz,2009,786380
moz,2010,786380
moz,2011,786380
moz,2012,786380
moz,2013,786380
moz,2014,786380
moz,2015,786380
moz,2016,786380
moz,2017,786380
moz,2018,786380
moz,2019,786380
moz,2020,786380
moz,2021,786380
mrt,1961,1030700
mrt,1962,1030700
mrt,1963,1030700
mrt,1964,1030700
mrt,1965,1030700
mrt,1966,1030700
mrt,1967,1030700
mrt,1968,1030700
mrt,1969,1030700
mrt,1970,1030700
mrt,1971,1030700
mrt,1972,1030700
mrt,1973,1030700
mrt,1974,1030700
mrt,1975,1030700
mrt,1976,1030700
