geo,time,ms_mil_xpnd_zs
tcd,2008,31.31258
tcd,2009,32.95819
tcd,2010,23.67092
tcd,2011,22.39824
tcd,2013,24.52233
tcd,2014,12.76971
tcd,2015,11.00759
tcd,2016,21.1365
tcd,2017,14.76643
tcd,2018,17.20097
tcd,2019,14.88631
tcd,2020,15.64665
tgo,1989,10.76475
tgo,1990,10.86618
tgo,1991,11.48253
tgo,1992,13.51604
tgo,1993,15.49373
tgo,1994,11.34581
tgo,1995,10.84423
tgo,2003,11.39687
tgo,2004,9.87094
tgo,2005,8.15396
tgo,2008,10.08876
tgo,2009,8.20386
tgo,2010,7.94338
tgo,2011,5.98619
tgo,2012,6.0867
tgo,2013,6.28706
tgo,2014,6.60965
tgo,2015,5.4622
tgo,2016,5.90409
tgo,2017,8.60232
tgo,2018,7.90456
tgo,2019,14.72679
tgo,2020,6.65765
tha,1995,13.66623
tha,1996,12.31982
tha,1997,10.07056
tha,1998,7.81805
tha,1999,6.37702
tha,2000,8.04209
tha,2001,7.21419
tha,2002,5.66638
tha,2003,6.95689
tha,2004,5.74814
tha,2005,5.4684
tha,2006,5.98181
tha,2007,6.87285
tha,2008,7.93444
tha,2009,8.01965
tha,2010,6.72686
tha,2011,7.00117
tha,2012,6.51525
tha,2013,6.51111
tha,2014,6.38753
tha,2015,6.50428
tha,2016,6.77278
tha,2017,6.56039
tha,2018,6.43573
tha,2019,6.22359
tha,2020,5.52312
tjk,1998,10.21047
tjk,1999,7.93347
tjk,2000,6.21272
tjk,2001,6.40195
tjk,2002,11.01246
tjk,2003,11.72907
tjk,2004,10.72
tjk,2008,3.76097
tjk,2009,3.33333
tjk,2010,3.64566
tjk,2011,4.047
tjk,2012,4.07053
tjk,2014,3.95633
tjk,2015,4.0167
tjk,2016,3.12011
tjk,2017,3.06996
tjk,2018,3.39608
tjk,2019,3.52219
tjk,2020,3.3363
tkm,1997,15.83309
tkm,1998,12.81765
tkm,1999,14.96144
tls,2005,3.04815
tls,2006,6.2886
tls,2007,5.76092
tls,2008,2.98247
tls,2009,4.11749
tls,2010,2.46626
tls,2011,1.47804
tls,2012,2.22438
tls,2013,2.36088
tls,2014,1.84458
tls,2015,2.37069
tls,2016,1.42484
tls,2017,1.83697
tls,2018,1.52328
tls,2019,2.40056
tls,2020,3.1265
tto,1992,1.62454
tto,1993,1.92286
tto,1994,1.93107
tto,2000,0.5657
tto,2001,0.72515
tto,2002,0.90897
tto,2003,2.6501
tto,2004,2.7751
tto,2005,2.70821
tto,2006,2.1089
tto,2007,2.25342
tto,2008,1.69411
tto,2009,1.69046
tto,2010,1.86539
tto,2011,1.88959
tto,2012,2.65477
tto,2013,1.97766
tto,2014,2.17817
tto,2015,3.56447
tto,2016,2.86572
tto,2017,2.75116
tto,2018,2.30111
tto,2019,4.95078
tto,2020,2.02346
tun,1991,6.32685
tun,1992,6.32905
tun,1993,6.19165
tun,1994,6.40179
tun,1995,6.2582
tun,1996,6.67414
tun,1997,6.70901
tun,1998,6.6169
tun,1999,6.17887
tun,2000,6.13768
tun,2001,6.04532
tun,2002,5.89839
tun,2003,6.02641
tun,2004,5.90531
tun,2005,6.00652
tun,2006,6.03392
tun,2007,5.15455
tun,2008,5.19746
tun,2009,5.02902
tun,2010,5.15089
tun,2011,5.32949
tun,2012,5.079
tun,2013,5.06445
tun,2014,6.5263
tun,2015,7.79599
tun,2016,8.17601
tun,2017,7.07334
tun,2018,6.89016
tun,2019,8.07022
tun,2020,8.81547
tur,2000,9.22962
tur,2001,8.12188
tur,2002,9.18505
tur,2003,8.5017
tur,2004,7.7287
tur,2005,7.43047
tur,2006,6.87709
tur,2007,6.57748
tur,2008,6.38116
tur,2009,6.52311
tur,2010,6.33419
tur,2011,6.12115
tur,2012,5.88401
tur,2013,5.66943
tur,2014,5.6616
tur,2015,5.46108
tur,2016,5.88445
tur,2017,6.14314
tur,2018,7.2916
tur,2019,7.70491
tur,2020,7.52037
tza,1991,12.68485
tza,1992,9.86493
tza,1993,6.9214
tza,1994,6.3607
tza,1995,8.60272
tza,1996,9.5749
tza,1997,9.89717
tza,1998,10.28514
tza,1999,8.55057
tza,2000,8.85937
tza,2001,9.65784
tza,2002,7.88169
tza,2003,5.75808
tza,2004,4.81131
tza,2005,4.4352
tza,2006,4.43201
tza,2007,4.27026
tza,2008,3.82834
tza,2009,3.80806
tza,2010,4.48911
tza,2011,4.78507
tza,2012,4.68552
tza,2013,5.16053
tza,2014,5.87534
tza,2015,6.36338
tza,2016,6.46747
tza,2017,6.37074
tza,2018,6.37179
tza,2019,6.22859
tza,2020,6.05245
uga,1997,11.97991
uga,1998,13.47415
uga,1999,13.87687
uga,2000,11.96289
uga,2001,10.72322
uga,2002,10.06896
uga,2003,10.61151
uga,2004,11.69393
uga,2005,12.01656
uga,2006,11.33407
uga,2007,10.88035
uga,2008,10.7451
uga,2009,10.35712
uga,2010,15.98836
uga,2011,16.75728
uga,2012,8.66932
uga,2013,6.97706
uga,2014,6.90792
uga,2015,6.8255
uga,2016,6.52974
uga,2017,7.0944
uga,2018,7.5496
uga,2019,9.31297
uga,2020,13.11889
ukr,1995,4.93084
ukr,1996,5.93795
ukr,1997,6.84749
ukr,1998,5.67867
ukr,1999,7.35339
ukr,2000,6.07362
ukr,2001,5.34122
ukr,2002,5.43923
ukr,2003,5.67204
ukr,2004,4.90703
ukr,2005,4.45598
ukr,2006,4.37359
ukr,2007,4.60833
ukr,2008,3.9659
ukr,2009,4.07608
ukr,2010,3.87051
ukr,2011,3.35587
ukr,2012,3.29435
ukr,2013,3.2827
ukr,2014,5.01413
ukr,2015,7.55324
ukr,2016,7.77905
ukr,2017,6.95561
ukr,2018,7.64803
ukr,2019,8.49821
ukr,2020,8.80339
ury,1999,8.0625
ury,2000,8.40549
ury,2001,8.24642
ury,2002,8.40328
ury,2003,7.39599
ury,2004,7.02894
ury,2005,6.97875
ury,2006,6.85466
ury,2007,6.08908
ury,2008,6.51761
ury,2009,6.1435
ury,2010,6.27507
ury,2011,5.98718
ury,2012,5.97319
ury,2013,5.77617
ury,2014,5.69403
ury,2015,5.88613
ury,2016,5.79237
ury,2017,6.03513
ury,2018,6.4229
ury,2019,6.07115
ury,2020,6.36885
usa,2001,9.55976
usa,2002,10.275
usa,2003,11.29688
usa,2004,11.96848
usa,2005,12.05394
usa,2006,11.99646
usa,2007,11.78709
usa,2008,11.972
usa,2009,11.77779
usa,2010,12.33446
usa,2011,12.44421
usa,2012,12.02205
usa,2013,11.25081
usa,2014,10.41578
usa,2015,9.88644
usa,2016,9.62375
usa,2017,9.37045
usa,2018,9.36144
usa,2019,9.58764
usa,2020,7.92618
uzb,1994,4.49555
uzb,1995,3.00819
uzb,1996,2.80805
uzb,1997,3.51447
uzb,1999,3.88327
uzb,2000,2.79681
uzb,2001,2.175
uzb,2002,1.37718
uzb,2003,1.36315
vnm,2003,7.55297
vnm,2004,7.49014
vnm,2005,6.80052
vnm,2006,7.43459
vnm,2007,8.14099
vnm,2008,7.94342
vnm,2009,7.14328
vnm,2010,7.65325
vnm,2011,7.33397
vnm,2012,7.32242
vnm,2013,7.13119
vnm,2014,8.01127
vnm,2015,7.88889
vnm,2016,8.77419
vnm,2017,8.37868
vnm,2018,8.82091
yem,1990,24.59528
yem,1991,28.33639
yem,1992,29.54541
yem,1993,27.41912
yem,1994,33.35221
yem,1995,26.32118
yem,1996,17.20435
yem,1997,16.96392
yem,1998,17.74598
yem,1999,18.31159
yem,2000,15.51154
yem,2001,17.97692
yem,2002,22.40081
yem,2003,19.40885
yem,2004,15.51827
yem,2005,13.24022
yem,2006,11.52961
yem,2007,12.02177
yem,2008,10.77856
yem,2009,16.05471
yem,2010,15.51329
yem,2011,16.50961
yem,2012,12.62876
yem,2013,13.24638
yem,2014,14.27962
zaf,2000,5.50455
zaf,2001,5.88311
zaf,2002,6.15902
zaf,2003,5.77644
zaf,2004,5.33514
zaf,2005,4.91167
zaf,2006,4.67787
zaf,2007,4.33312
zaf,2008,3.99645
zaf,2009,3.82854
zaf,2010,3.54826
zaf,2011,3.57308
zaf,2012,3.61136
zaf,2013,3.55514
zaf,2014,3.48519
zaf,2015,3.33817
zaf,2016,3.24672
zaf,2017,3.15854
zaf,2018,2.96669
zaf,2019,2.76816
zaf,2020,2.61318
zmb,2004,6.79289
zmb,2005,7.45749
zmb,2006,8.19467
zmb,2007,8.29423
zmb,2008,7.9784
zmb,2009,8.09555
zmb,2010,7.65302
zmb,2011,6.74765
zmb,2012,6.30795
zmb,2013,5.70427
zmb,2014,6.61661
zmb,2015,6.19325
zmb,2016,5.87362
zmb,2017,5.19248
zmb,2018,5.12049
zmb,2019,4.34818
zmb,2020,4.78055
zwe,2005,9.26657
zwe,2006,23.26619
zwe,2010,4.51299
zwe,2011,6.05548
zwe,2012,9.11432
zwe,2013,8.9309
zwe,2014,9.23251
zwe,2015,9.19397
zwe,2016,7.36305
zwe,2017,5.51989
zwe,2018,5.6071
zwe,2019,2.09982
