geo,time,sp_dyn_le00_fe_in
grc,1989,79.3
grc,1990,79.5
grc,1991,79.8
grc,1992,80.2
grc,1993,79.9
grc,1994,80.2
grc,1995,80.3
grc,1996,80.4
grc,1997,80.8
grc,1998,80.4
grc,1999,80.6
grc,2000,80.5
grc,2001,81
grc,2002,81.1
grc,2003,81.3
grc,2004,81.6
grc,2005,81.8
grc,2006,82
grc,2007,82
grc,2008,82.5
grc,2009,82.8
grc,2010,83
grc,2011,83.6
grc,2012,83.4
grc,2013,84
grc,2014,84.1
grc,2015,83.7
grc,2016,84
grc,2017,83.9
grc,2018,84.4
grc,2019,84.2
grc,2020,83.7
grd,1960,63.895
grd,1961,64.365
grd,1962,64.812
grd,1963,65.231
grd,1964,65.624
grd,1965,65.988
grd,1966,66.324
grd,1967,66.636
grd,1968,66.93
grd,1969,67.211
grd,1970,67.484
grd,1971,67.755
grd,1972,68.029
grd,1973,68.305
grd,1974,68.585
grd,1975,68.865
grd,1976,69.144
grd,1977,69.413
grd,1978,69.669
grd,1979,69.908
grd,1980,70.127
grd,1981,70.318
grd,1982,70.486
grd,1983,70.636
grd,1984,70.776
grd,1985,70.917
grd,1986,71.072
grd,1987,71.253
grd,1988,71.465
grd,1989,71.714
grd,1990,72.003
grd,1991,72.332
grd,1992,72.693
grd,1993,73.071
grd,1994,73.455
grd,1995,73.832
grd,1996,74.19
grd,1997,74.519
grd,1998,74.813
grd,1999,75.064
grd,2000,75.269
grd,2001,75.428
grd,2002,75.55
grd,2003,75.64
grd,2004,75.701
grd,2005,75.732
grd,2006,75.731
grd,2007,75.698
grd,2008,75.639
grd,2009,75.558
grd,2010,75.463
grd,2011,75.361
grd,2012,75.258
grd,2013,75.162
grd,2014,75.08
grd,2015,75.017
grd,2016,74.973
grd,2017,74.949
grd,2018,74.941
grd,2019,74.953
grd,2020,74.984
grl,1978,67
grl,1979,67.74
grl,1980,67.24
grl,1981,66.86
grl,1982,66.44
grl,1983,66.24
grl,1984,66.55
grl,1985,67.25
grl,1986,67.66
grl,1987,68.47
grl,1988,68.68
grl,1989,68.76
grl,1990,68.92
grl,1991,68.53
grl,1992,68.51
grl,1993,68.51
grl,1994,68.59
grl,1995,67.99
grl,1996,68.4
grl,1997,68.61
grl,1998,69.01
grl,1999,69.13
grl,2000,69.06
grl,2001,69.26
grl,2002,69.45
grl,2003,70.43
grl,2004,71.42
grl,2005,71.48
grl,2006,71.33
grl,2007,71.78
grl,2008,72.32
grl,2009,72.76
grl,2010,72.73
grl,2011,72.41
grl,2012,72.86
grl,2013,73.95
grl,2014,74.06
grl,2015,73.77
grl,2016,74.55
grl,2017,74.74
grl,2018,74.13
grl,2019,74.04
grl,2020,73.31
gtm,1960,47.354
gtm,1961,47.92
gtm,1962,48.499
gtm,1963,49.094
gtm,1964,49.704
gtm,1965,50.333
gtm,1966,50.981
gtm,1967,51.643
gtm,1968,52.313
gtm,1969,52.986
gtm,1970,53.65
gtm,1971,54.296
gtm,1972,54.919
gtm,1973,55.515
gtm,1974,56.084
gtm,1975,56.627
gtm,1976,57.149
gtm,1977,57.659
gtm,1978,58.167
gtm,1979,58.68
gtm,1980,59.205
gtm,1981,59.746
gtm,1982,60.303
gtm,1983,60.876
gtm,1984,61.465
gtm,1985,62.069
gtm,1986,62.683
gtm,1987,63.304
gtm,1988,63.927
gtm,1989,64.549
gtm,1990,65.171
gtm,1991,65.796
gtm,1992,66.424
gtm,1993,67.054
gtm,1994,67.682
gtm,1995,68.3
gtm,1996,68.903
gtm,1997,69.484
gtm,1998,70.039
gtm,1999,70.561
gtm,2000,71.046
gtm,2001,71.489
gtm,2002,71.892
gtm,2003,72.263
gtm,2004,72.608
gtm,2005,72.938
gtm,2006,73.266
gtm,2007,73.603
gtm,2008,73.952
gtm,2009,74.315
gtm,2010,74.683
gtm,2011,75.047
gtm,2012,75.394
gtm,2013,75.712
gtm,2014,76.001
gtm,2015,76.262
gtm,2016,76.498
gtm,2017,76.721
gtm,2018,76.937
gtm,2019,77.151
gtm,2020,77.365
gum,1960,63.438
gum,1961,63.939
gum,1962,64.437
gum,1963,64.933
gum,1964,65.423
gum,1965,65.908
gum,1966,66.386
gum,1967,66.857
gum,1968,67.318
gum,1969,67.769
gum,1970,68.206
gum,1971,68.628
gum,1972,69.034
gum,1973,69.424
gum,1974,69.798
gum,1975,70.156
gum,1976,70.499
gum,1977,70.83
gum,1978,71.149
gum,1979,71.46
gum,1980,71.762
gum,1981,72.058
gum,1982,72.347
gum,1983,72.63
gum,1984,72.907
gum,1985,73.178
gum,1986,73.439
gum,1987,73.69
gum,1988,73.934
gum,1989,74.173
gum,1990,74.413
gum,1991,74.656
gum,1992,74.91
gum,1993,75.176
gum,1994,75.459
gum,1995,75.762
gum,1996,76.086
gum,1997,76.428
gum,1998,76.785
gum,1999,77.154
gum,2000,77.532
gum,2001,77.916
gum,2002,78.301
gum,2003,78.685
gum,2004,79.062
gum,2005,79.43
gum,2006,79.783
gum,2007,80.124
gum,2008,80.452
gum,2009,80.768
gum,2010,81.076
gum,2011,81.383
gum,2012,81.692
gum,2013,82.003
gum,2014,82.313
gum,2015,82.614
gum,2016,82.894
gum,2017,83.146
gum,2018,83.365
gum,2019,83.55
gum,2020,83.705
guy,1960,62.936
guy,1961,63.104
guy,1962,63.272
guy,1963,63.439
guy,1964,63.604
guy,1965,63.763
guy,1966,63.911
guy,1967,64.045
guy,1968,64.165
guy,1969,64.273
guy,1970,64.371
guy,1971,64.465
guy,1972,64.562
guy,1973,64.666
guy,1974,64.779
guy,1975,64.901
guy,1976,65.03
guy,1977,65.163
guy,1978,65.297
guy,1979,65.431
guy,1980,65.565
guy,1981,65.701
guy,1982,65.839
guy,1983,65.98
guy,1984,66.122
guy,1985,66.264
guy,1986,66.403
guy,1987,66.535
guy,1988,66.661
guy,1989,66.78
guy,1990,66.889
guy,1991,66.985
guy,1992,67.07
guy,1993,67.15
guy,1994,67.234
guy,1995,67.336
guy,1996,67.471
guy,1997,67.648
guy,1998,67.871
guy,1999,68.138
guy,2000,68.444
guy,2001,68.776
guy,2002,69.119
guy,2003,69.457
guy,2004,69.785
guy,2005,70.097
guy,2006,70.397
guy,2007,70.691
guy,2008,70.981
guy,2009,71.265
guy,2010,71.537
guy,2011,71.791
guy,2012,72.023
guy,2013,72.23
guy,2014,72.413
guy,2015,72.574
guy,2016,72.717
guy,2017,72.847
guy,2018,72.972
guy,2019,73.095
guy,2020,73.219
hkg,1960,70.692
hkg,1961,71.276
hkg,1962,71.824
hkg,1963,72.328
hkg,1964,72.785
hkg,1965,73.202
hkg,1966,73.591
hkg,1967,73.968
hkg,1968,74.343
hkg,1969,74.717
hkg,1970,75.082
hkg,1971,75.3
hkg,1972,75.4
hkg,1973,75.9
hkg,1974,76.3
hkg,1975,76.8
hkg,1976,76.2
hkg,1977,76.7
hkg,1978,76.7
hkg,1979,76.9
hkg,1980,77.9
hkg,1981,78.5
hkg,1982,78.4
hkg,1983,78.4
hkg,1984,79
hkg,1985,79.2
hkg,1986,79.4
hkg,1987,79.7
hkg,1988,79.9
hkg,1989,80
hkg,1990,80.3
hkg,1991,80.7
hkg,1992,80.7
hkg,1993,80.9
hkg,1994,81.5
hkg,1995,81.5
hkg,1996,82.7
hkg,1997,83.2
hkg,1998,83
hkg,1999,83.2
hkg,2000,83.9
hkg,2001,84.6
hkg,2002,84.5
hkg,2003,84.4
hkg,2004,84.8
hkg,2005,84.6
hkg,2006,85.5
hkg,2007,85.4
hkg,2008,85.5
hkg,2009,85.9
hkg,2010,86
hkg,2011,86.7
hkg,2012,86.4
hkg,2013,86.7
hkg,2014,86.9
hkg,2015,87.3
hkg,2016,87.3
hkg,2017,87.6
hkg,2018,87.7
hkg,2019,88.1
hkg,2020,88
hnd,1960,48.039
hnd,1961,48.733
hnd,1962,49.42
hnd,1963,50.095
hnd,1964,50.756
hnd,1965,51.401
hnd,1966,52.031
hnd,1967,52.653
hnd,1968,53.272
hnd,1969,53.894
hnd,1970,54.525
hnd,1971,55.172
hnd,1972,55.836
hnd,1973,56.52
hnd,1974,57.226
hnd,1975,57.953
hnd,1976,58.701
hnd,1977,59.464
hnd,1978,60.238
hnd,1979,61.02
hnd,1980,61.812
hnd,1981,62.617
hnd,1982,63.435
hnd,1983,64.259
hnd,1984,65.077
hnd,1985,65.871
hnd,1986,66.621
hnd,1987,67.313
hnd,1988,67.943
hnd,1989,68.507
hnd,1990,69.017
hnd,1991,69.487
hnd,1992,69.937
hnd,1993,70.381
hnd,1994,70.824
hnd,1995,71.262
hnd,1996,71.684
hnd,1997,72.077
hnd,1998,72.433
hnd,1999,72.754
hnd,2000,73.043
hnd,2001,73.31
hnd,2002,73.565
hnd,2003,73.818
hnd,2004,74.074
hnd,2005,74.338
hnd,2006,74.609
hnd,2007,74.884
hnd,2008,75.157
hnd,2009,75.427
hnd,2010,75.69
hnd,2011,75.944
hnd,2012,76.185
hnd,2013,76.413
hnd,2014,76.628
hnd,2015,76.829
hnd,2016,77.019
hnd,2017,77.201
hnd,2018,77.378
hnd,2019,77.551
hnd,2020,77.723
hrv,1960,67.248
hrv,1961,67.766
hrv,1962,68.275
hrv,1963,68.775
hrv,1964,69.265
hrv,1965,69.744
hrv,1966,70.211
hrv,1967,70.664
hrv,1968,71.101
hrv,1969,71.52
hrv,1970,71.918
hrv,1971,72.297
hrv,1972,72.654
hrv,1973,72.988
hrv,1974,73.297
hrv,1975,73.49
hrv,1976,73.8
hrv,1977,74.13
hrv,1978,74.16
hrv,1979,74.11
hrv,1980,74.15
hrv,1981,74.15
hrv,1982,74.36
hrv,1983,74.27
hrv,1984,74.27
hrv,1985,74.83
hrv,1986,75.24
hrv,1987,75.24
hrv,1988,75.34
hrv,1989,75.64
hrv,1990,75.93
hrv,1991,75.95
hrv,1992,75.8
hrv,1993,76.04
hrv,1994,76.28
hrv,1995,76.52
hrv,1996,76.76
hrv,1997,76.9
hrv,1998,76.22
hrv,1999,76.55
hrv,2000,76.68
hrv,2001,78.17
hrv,2002,78.4
hrv,2003,78.23
hrv,2004,79.08
hrv,2005,78.83
hrv,2006,79.33
hrv,2007,79.25
hrv,2008,79.6
hrv,2009,79.6
hrv,2010,79.6
hrv,2011,79.9
hrv,2012,80.1
hrv,2013,80.2
hrv,2014,80.5
hrv,2015,80.4
hrv,2016,81.3
hrv,2017,80.9
hrv,2018,81.4
hrv,2019,81.6
hrv,2020,80.9
hti,1960,43.262
hti,1961,43.74
hti,1962,44.198
hti,1963,44.639
hti,1964,45.068
hti,1965,45.483
hti,1966,45.88
hti,1967,46.26
hti,1968,46.627
hti,1969,46.993
hti,1970,47.378
hti,1971,47.807
hti,1972,48.29
hti,1973,48.829
hti,1974,49.414
hti,1975,50.024
hti,1976,50.627
hti,1977,51.192
hti,1978,51.699
hti,1979,52.142
hti,1980,52.526
hti,1981,52.866
hti,1982,53.189
hti,1983,53.517
hti,1984,53.859
hti,1985,54.215
hti,1986,54.582
hti,1987,54.951
hti,1988,55.311
hti,1989,55.663
hti,1990,56.007
hti,1991,56.348
hti,1992,56.689
hti,1993,57.031
hti,1994,57.371
hti,1995,57.703
hti,1996,58.016
hti,1997,58.306
hti,1998,58.573
hti,1999,58.821
hti,2000,59.061
hti,2001,59.308
hti,2002,59.575
hti,2003,59.871
hti,2004,60.201
hti,2005,60.561
hti,2006,60.945
hti,2007,61.34
hti,2008,61.738
hti,2009,62.134
hti,2010,62.531
hti,2011,62.934
hti,2012,63.346
hti,2013,63.77
hti,2014,64.201
hti,2015,64.632
hti,2016,65.052
hti,2017,65.454
hti,2018,65.832
hti,2019,66.182
hti,2020,66.506
hun,1960,70.18
hun,1961,71.2
hun,1962,70.14
hun,1963,71.22
hun,1964,71.86
hun,1965,71.54
hun,1966,72.24
hun,1967,72.05
hun,1968,71.95
hun,1969,72.06
hun,1970,72.12
hun,1971,72.1
hun,1972,72.62
hun,1973,72.54
hun,1974,72.27
hun,1975,72.44
hun,1976,72.59
hun,1977,73.08
hun,1978,72.8
hun,1979,73.17
hun,1980,72.77
hun,1981,72.95
hun,1982,73.23
hun,1983,73.02
hun,1984,73.19
hun,1985,73.08
hun,1986,73.23
hun,1987,73.8
hun,1988,74.08
hun,1989,73.8
hun,1990,73.7
hun,1991,73.91
hun,1992,73.86
hun,1993,73.88
hun,1994,74.31
hun,1995,74.55
hun,1996,74.79
hun,1997,75.22
hun,1998,75.186
hun,1999,75.21
hun,2000,75.6
hun,2001,76.5
hun,2002,76.6
hun,2003,76.5
hun,2004,76.9
hun,2005,76.9
hun,2006,77.4
hun,2007,77.3
hun,2008,77.8
hun,2009,77.9
hun,2010,78.1
hun,2011,78.7
hun,2012,78.7
hun,2013,79.1
hun,2014,79.4
hun,2015,79
hun,2016,79.7
hun,2017,79.3
hun,2018,79.6
hun,2019,79.7
hun,2020,79.1
idn,1960,49.009
idn,1961,49.604
idn,1962,50.185
idn,1963,50.752
idn,1964,51.306
idn,1965,51.851
idn,1966,52.389
idn,1967,52.925
idn,1968,53.461
idn,1969,53.999
idn,1970,54.536
idn,1971,55.072
idn,1972,55.602
idn,1973,56.124
idn,1974,56.639
idn,1975,57.145
idn,1976,57.647
idn,1977,58.144
idn,1978,58.639
idn,1979,59.128
idn,1980,59.608
idn,1981,60.074
idn,1982,60.522
idn,1983,60.951
idn,1984,61.362
idn,1985,61.76
idn,1986,62.15
idn,1987,62.539
idn,1988,62.932
idn,1989,63.328
idn,1990,63.727
idn,1991,64.126
idn,1992,64.519
idn,1993,64.901
idn,1994,65.271
idn,1995,65.625
idn,1996,65.959
idn,1997,66.276
idn,1998,66.58
idn,1999,66.879
idn,2000,67.185
idn,2001,67.51
idn,2002,67.864
idn,2003,68.249
idn,2004,68.665
idn,2005,69.107
idn,2006,69.565
idn,2007,70.025
idn,2008,70.474
idn,2009,70.905
idn,2010,71.311
idn,2011,71.69
idn,2012,72.047
idn,2013,72.383
idn,2014,72.698
idn,2015,72.992
idn,2016,73.264
idn,2017,73.515
idn,2018,73.748
idn,2019,73.967
idn,2020,74.173
ind,1960,40.529
ind,1961,41.133
ind,1962,41.748
ind,1963,42.375
ind,1964,43.015
ind,1965,43.669
ind,1966,44.335
ind,1967,45.012
ind,1968,45.698
ind,1969,46.393
ind,1970,47.099
ind,1971,47.818
ind,1972,48.55
ind,1973,49.29
ind,1974,50.029
ind,1975,50.759
ind,1976,51.466
ind,1977,52.142
ind,1978,52.779
ind,1979,53.371
ind,1980,53.912
ind,1981,54.397
ind,1982,54.835
ind,1983,55.237
ind,1984,55.616
ind,1985,55.988
ind,1986,56.373
ind,1987,56.782
ind,1988,57.226
ind,1989,57.707
ind,1990,58.226
ind,1991,58.774
ind,1992,59.337
ind,1993,59.9
ind,1994,60.454
ind,1995,60.991
ind,1996,61.503
ind,1997,61.992
ind,1998,62.46
ind,1999,62.906
ind,2000,63.334
ind,2001,63.745
ind,2002,64.145
ind,2003,64.543
ind,2004,64.943
ind,2005,65.357
ind,2006,65.793
ind,2007,66.253
ind,2008,66.735
ind,2009,67.231
ind,2010,67.73
ind,2011,68.218
ind,2012,68.68
ind,2013,69.106
ind,2014,69.491
ind,2015,69.835
ind,2016,70.142
ind,2017,70.425
ind,2018,70.692
ind,2019,70.95
ind,2020,71.202
irl,1960,71.707
irl,1961,71.941
irl,1962,72.147
irl,1963,72.334
irl,1964,72.51
irl,1965,72.68
irl,1966,72.846
irl,1967,73.007
irl,1968,73.163
irl,1969,73.316
irl,1970,73.47
irl,1971,73.626
irl,1972,73.784
irl,1973,73.947
irl,1974,74.117
irl,1975,74.3
irl,1976,74.501
irl,1977,74.72
irl,1978,74.957
irl,1979,75.209
irl,1980,75.469
irl,1981,75.729
irl,1982,75.983
irl,1983,76.225
irl,1984,76.452
irl,1985,76.667
irl,1986,76.874
irl,1987,77.08
irl,1988,77.288
irl,1989,77.498
irl,1990,77.703
irl,1991,77.892
irl,1992,78.06
irl,1993,78.208
irl,1994,78.341
irl,1995,78.471
irl,1996,78.7
irl,1997,78.7
irl,1998,79.1
irl,1999,78.9
irl,2000,79.2
irl,2001,79.9
irl,2002,80.4
irl,2003,80.7
irl,2004,81.1
irl,2005,81.3
irl,2006,81.7
irl,2007,82.1
irl,2008,82.4
irl,2009,82.7
irl,2010,83.1
irl,2011,83
irl,2012,83.1
irl,2013,83.1
irl,2014,83.5
irl,2015,83.4
irl,2016,83.6
irl,2017,84
irl,2018,84.1
irl,2019,84.7
irl,2020,84.1
irn,1960,44.147
irn,1961,44.817
irn,1962,45.486
irn,1963,46.154
irn,1964,46.822
irn,1965,47.492
irn,1966,48.164
irn,1967,48.841
irn,1968,49.526
irn,1969,50.224
irn,1970,50.943
irn,1971,51.693
irn,1972,52.475
irn,1973,53.289
irn,1974,54.132
irn,1975,54.997
irn,1976,55.877
irn,1977,56.759
irn,1978,57.634
irn,1979,58.492
irn,1980,59.328
irn,1981,60.139
irn,1982,60.929
irn,1983,61.697
irn,1984,62.44
irn,1985,63.155
irn,1986,63.838
irn,1987,64.489
irn,1988,65.109
irn,1989,65.698
irn,1990,66.259
irn,1991,66.792
irn,1992,67.302
irn,1993,67.794
irn,1994,68.274
irn,1995,68.747
irn,1996,69.219
irn,1997,69.691
irn,1998,70.167
irn,1999,70.646
irn,2000,71.129
irn,2001,71.615
irn,2002,72.101
irn,2003,72.58
irn,2004,73.049
irn,2005,73.502
irn,2006,73.934
irn,2007,74.344
irn,2008,74.73
irn,2009,75.092
irn,2010,75.431
irn,2011,75.753
irn,2012,76.06
irn,2013,76.357
irn,2014,76.645
irn,2015,76.922
irn,2016,77.187
irn,2017,77.436
irn,2018,77.668
irn,2019,77.885
irn,2020,78.088
irq,1960,47.561
irq,1961,48.68
irq,1962,49.815
irq,1963,50.963
irq,1964,52.114
irq,1965,53.25
irq,1966,54.344
irq,1967,55.374
irq,1968,56.323
irq,1969,57.184
irq,1970,57.951
irq,1971,58.623
irq,1972,59.221
irq,1973,59.77
irq,1974,60.289
irq,1975,60.809
irq,1976,61.357
irq,1977,61.949
irq,1978,62.59
irq,1979,63.276
irq,1980,63.994
irq,1981,64.719
irq,1982,65.419
irq,1983,66.071
irq,1984,66.667
irq,1985,67.206
irq,1986,67.699
irq,1987,68.162
irq,1988,68.612
irq,1989,69.05
irq,1990,69.483
irq,1991,69.912
irq,1992,70.331
irq,1993,70.726
irq,1994,71.087
irq,1995,71.389
irq,1996,71.604
irq,1997,71.721
irq,1998,71.742
irq,1999,71.679
irq,2000,71.555
irq,2001,71.405
irq,2002,71.264
irq,2003,71.162
irq,2004,71.111
irq,2005,71.115
irq,2006,71.162
irq,2007,71.23
irq,2008,71.302
irq,2009,71.372
irq,2010,71.442
irq,2011,71.519
irq,2012,71.609
irq,2013,71.719
irq,2014,71.847
irq,2015,71.993
irq,2016,72.152
irq,2017,72.318
irq,2018,72.486
irq,2019,72.652
irq,2020,72.815
isl,1960,75.81
isl,1961,76.3
isl,1962,76.16
isl,1963,76.07
isl,1964,76.41
isl,1965,76.44
isl,1966,76.43
isl,1967,76.59
isl,1968,76.49
isl,1969,76.45
isl,1970,77.34
isl,1971,76.49
isl,1972,76.94
isl,1973,77.56
isl,1974,78.01
isl,1975,78.99
isl,1976,80.24
isl,1977,79.58
isl,1978,79.62
isl,1979,80
isl,1980,80.35
isl,1981,79.82
isl,1982,79.65
isl,1983,80.6
isl,1984,80.45
isl,1985,80.44
isl,1986,80.69
isl,1987,79.9
isl,1988,79.9
isl,1989,80.2
isl,1990,80.71
isl,1991,81.27
isl,1992,80.85
isl,1993,80.84
isl,1994,81.47
isl,1995,80.11
isl,1996,81.18
isl,1997,81.6
isl,1998,81.6
isl,1999,81.4
isl,2000,81.6
isl,2001,83.2
isl,2002,82.5
isl,2003,82.5
isl,2004,83.2
isl,2005,83.5
isl,2006,82.9
isl,2007,83.4
isl,2008,83.3
isl,2009,83.8
isl,2010,84.1
isl,2011,84.1
isl,2012,84.3
isl,2013,83.7
isl,2014,84.5
isl,2015,83.8
isl,2016,84.1
isl,2017,84.3
isl,2018,84.5
isl,2019,84.7
isl,2020,84.5
isr,1961,73.62
isr,1962,73.7
isr,1966,73.73
isr,1967,73.2
isr,1968,72.88
isr,1969,72.84
isr,1970,72.96
isr,1971,73.44
isr,1972,72
isr,1973,73.23
isr,1974,73.27
isr,1975,73.93
isr,1976,74.8
isr,1977,74.7
isr,1978,75
isr,1979,75.3
isr,1980,75.74
isr,1981,75.9
isr,1982,75.8
isr,1983,76.2
isr,1984,76.6
isr,1985,77
isr,1986,76.8
isr,1987,77
isr,1988,75
isr,1989,78.1
isr,1990,78.4
isr,1991,78.5
isr,1992,78.4
isr,1993,79.1
isr,1994,79.4
isr,1995,79.5
isr,1996,80
isr,1997,80.1
isr,1998,80.3
isr,1999,80.4
isr,2000,80.9
isr,2001,81.2
isr,2002,81.5
isr,2003,81.8
isr,2004,82.4
isr,2005,82.2
isr,2006,82.5
isr,2007,82.4
isr,2008,83
isr,2009,83.3
isr,2010,83.6
isr,2011,83.5
isr,2012,83.6
isr,2013,83.9
isr,2014,84.1
isr,2015,84.1
isr,2016,84.2
isr,2017,84.6
isr,2018,84.8
isr,2019,84.7
isr,2020,84.8
ita,1960,71.69
ita,1961,72.48
ita,1962,71.89
ita,1963,72.06
ita,1964,73.18
ita,1965,73.04
ita,1966,73.82
ita,1967,73.83
ita,1968,73.72
ita,1969,73.88
ita,1970,74.55
ita,1971,74.88
ita,1972,75.21
ita,1973,75.12
ita,1974,75.91
ita,1975,75.91
ita,1976,76.27
ita,1977,76.74
ita,1978,77.13
ita,1979,77.46
ita,1980,77.38
ita,1981,77.76
ita,1982,78.19
ita,1983,77.99
ita,1984,78.77
ita,1985,78.8
ita,1986,79.1
ita,1987,79.6
ita,1988,79.7
ita,1989,80.2
ita,1990,80.3
ita,1991,80.4
ita,1992,80.8
ita,1993,81
ita,1994,81.2
ita,1995,81.5
ita,1996,81.8
ita,1997,82
ita,1998,82.1
ita,1999,82.6
ita,2000,82.8
ita,2001,83.2
ita,2002,83.2
ita,2003,82.8
ita,2004,83.7
ita,2005,83.6
ita,2006,84.1
ita,2007,84.2
ita,2008,84.2
ita,2009,84.3
ita,2010,84.7
ita,2011,84.8
ita,2012,84.8
ita,2013,85.2
ita,2014,85.6
ita,2015,84.9
ita,2016,85.6
ita,2017,85.2
ita,2018,85.6
ita,2019,85.7
ita,2020,84.7
jam,1960,66.326
jam,1961,66.641
jam,1962,66.933
jam,1963,67.225
jam,1964,67.53
jam,1965,67.856
jam,1966,68.199
jam,1967,68.545
jam,1968,68.881
jam,1969,69.204
jam,1970,69.512
jam,1971,69.803
jam,1972,70.08
jam,1973,70.342
jam,1974,70.592
jam,1975,70.83
jam,1976,71.057
jam,1977,71.274
jam,1978,71.485
jam,1979,71.689
jam,1980,71.885
jam,1981,72.071
jam,1982,72.247
jam,1983,72.415
jam,1984,72.582
jam,1985,72.758
jam,1986,72.959
jam,1987,73.19
jam,1988,73.452
jam,1989,73.741
jam,1990,74.046
jam,1991,74.354
jam,1992,74.647
jam,1993,74.91
jam,1994,75.132
jam,1995,75.304
jam,1996,75.421
jam,1997,75.49
jam,1998,75.519
jam,1999,75.518
jam,2000,75.498
jam,2001,75.472
jam,2002,75.451
jam,2003,75.442
jam,2004,75.451
jam,2005,75.473
jam,2006,75.501
jam,2007,75.526
jam,2008,75.54
jam,2009,75.544
jam,2010,75.543
jam,2011,75.542
jam,2012,75.551
jam,2013,75.576
jam,2014,75.621
jam,2015,75.687
jam,2016,75.774
jam,2017,75.878
jam,2018,75.993
jam,2019,76.118
jam,2020,76.249
jor,1960,52.926
jor,1961,53.807
jor,1962,54.679
jor,1963,55.542
jor,1964,56.395
jor,1965,57.238
jor,1966,58.069
jor,1967,58.885
jor,1968,59.685
jor,1969,60.467
jor,1970,61.231
jor,1971,61.98
jor,1972,62.713
jor,1973,63.43
jor,1974,64.128
jor,1975,64.802
jor,1976,65.445
jor,1977,66.055
jor,1978,66.629
jor,1979,67.166
jor,1980,67.668
jor,1981,68.139
jor,1982,68.584
jor,1983,69.007
jor,1984,69.409
jor,1985,69.792
jor,1986,70.153
jor,1987,70.49
jor,1988,70.803
jor,1989,71.091
jor,1990,71.355
jor,1991,71.593
jor,1992,71.81
jor,1993,72.007
jor,1994,72.19
jor,1995,72.365
jor,1996,72.537
jor,1997,72.71
jor,1998,72.887
jor,1999,73.071
jor,2000,73.26
jor,2001,73.453
jor,2002,73.645
jor,2003,73.833
jor,2004,74.017
jor,2005,74.198
jor,2006,74.377
jor,2007,74.558
jor,2008,74.739
jor,2009,74.921
jor,2010,75.099
jor,2011,75.267
jor,2012,75.424
jor,2013,75.566
jor,2014,75.697
jor,2015,75.817
jor,2016,75.934
jor,2017,76.052
jor,2018,76.175
jor,2019,76.306
jor,2020,76.445
jpn,1960,70.14
jpn,1961,70.83
jpn,1962,71.12
jpn,1963,72.26
jpn,1964,72.76
jpn,1965,72.85
jpn,1966,73.65
jpn,1967,73.94
jpn,1968,74.29
jpn,1969,74.62
jpn,1970,74.67
jpn,1971,75.49
jpn,1972,75.96
jpn,1973,75.96
jpn,1974,76.33
jpn,1975,76.85
jpn,1976,77.27
jpn,1977,77.86
jpn,1978,78.21
jpn,1979,78.75
jpn,1980,78.75
jpn,1981,79.17
jpn,1982,79.74
jpn,1983,79.84
jpn,1984,80.29
jpn,1985,80.57
jpn,1986,81.02
jpn,1987,81.48
jpn,1988,81.37
jpn,1989,81.84
jpn,1990,81.91
jpn,1991,82.22
jpn,1992,82.35
jpn,1993,82.5
jpn,1994,82.96
jpn,1995,82.84
jpn,1996,83.55
jpn,1997,83.82
jpn,1998,84.01
jpn,1999,83.9
jpn,2000,84.6
jpn,2001,84.9
jpn,2002,85.2
jpn,2003,85.33
jpn,2004,85.59
jpn,2005,85.49
jpn,2006,85.81
jpn,2007,85.99
jpn,2008,86.05
jpn,2009,86.44
jpn,2010,86.3
jpn,2011,85.9
jpn,2012,86.41
jpn,2013,86.61
jpn,2014,86.83
jpn,2015,86.99
jpn,2016,87.14
jpn,2017,87.26
jpn,2018,87.32
jpn,2019,87.45
jpn,2020,87.74
kaz,1960,63.761
kaz,1961,64.175
kaz,1962,64.594
kaz,1963,65.015
kaz,1964,65.435
kaz,1965,65.851
kaz,1966,66.256
kaz,1967,66.645
kaz,1968,67.015
kaz,1969,67.362
kaz,1970,67.681
kaz,1971,67.968
kaz,1972,68.226
kaz,1973,68.461
kaz,1974,68.68
kaz,1975,68.894
kaz,1976,69.116
kaz,1977,69.354
kaz,1978,69.614
kaz,1979,69.896
kaz,1980,71.9
kaz,1981,71.7
kaz,1982,71.5
kaz,1983,72.4
kaz,1984,73.3
kaz,1985,73.3
kaz,1986,73.6
kaz,1987,73.9
kaz,1988,73.1
kaz,1989,72.9
kaz,1990,73.1
kaz,1991,72.4
kaz,1992,72.3
kaz,1993,70.8
kaz,1994,70.3
kaz,1995,69.4
kaz,1996,69.7
kaz,1997,69.9
kaz,1998,70.4
kaz,1999,70.9
kaz,2000,71.2
kaz,2001,71.3
kaz,2002,71.6
kaz,2003,71.5
kaz,2004,72
kaz,2005,71.8
kaz,2006,72
kaz,2007,72.3
kaz,2008,72.4
kaz,2009,73.25
kaz,2010,73.41
kaz,2011,73.57
kaz,2012,74.29
kaz,2013,75.23
kaz,2014,75.82
kaz,2015,76.26
kaz,2016,76.61
kaz,2017,76.92
kaz,2018,77.19
kaz,2019,77.3
kaz,2020,75.53
ken,1960,48.658
ken,1961,49.371
ken,1962,50.063
ken,1963,50.717
ken,1964,51.327
ken,1965,51.897
ken,1966,52.438
ken,1967,52.97
ken,1968,53.506
ken,1969,54.05
ken,1970,54.6
ken,1971,55.151
ken,1972,55.692
ken,1973,56.217
