geo,time,se_prm_enrr_ma
nld,1990,101.37929
nld,1991,100.7052
nld,1992,96.37395
nld,1993,95.42109
nld,1994,108.14487
nld,1995,108.14205
nld,1996,108.36267
nld,1997,108.70432
nld,1998,109.19691
nld,1999,109.26023
nld,2000,109.12161
nld,2001,108.69251
nld,2002,108.58088
nld,2003,108.74325
nld,2004,108.22633
nld,2005,107.93858
nld,2006,108.14872
nld,2007,108.65695
nld,2008,109.05321
nld,2009,108.9776
nld,2010,108.45767
nld,2011,107.53651
nld,2012,105.83944
nld,2015,102.71849
nld,2016,103.28333
nld,2017,104.23671
nld,2018,105.26971
nld,2019,106.09172
nld_curacao,2013,164.18929
nld_curacao,2020,106.59635
nor,1971,98.88047
nor,1972,103.94992
nor,1973,100.23423
nor,1974,100.95314
nor,1975,101.19105
nor,1976,100.6439
nor,1977,100.87307
nor,1978,99.9141
nor,1979,99.39863
nor,1980,99.24925
nor,1981,99.40388
nor,1982,99.06363
nor,1983,98.21491
nor,1984,97.65802
nor,1985,96.78665
nor,1986,96.81026
nor,1987,97.28423
nor,1988,98.24171
nor,1989,99.17842
nor,1990,100.1284
nor,1991,100.42335
nor,1992,99.99494
nor,1993,98.86503
nor,1994,98.65485
nor,1995,98.54811
nor,1996,98.53917
nor,1997,84.23457
nor,1998,100.1519
nor,1999,100.84317
nor,2000,100.7246
nor,2001,100.77973
nor,2002,100.07585
nor,2003,99.95142
nor,2004,99.2699
nor,2005,98.36917
nor,2006,98.27813
nor,2007,99.00529
nor,2008,99.13787
nor,2009,99.00187
nor,2010,98.93186
nor,2011,99.30276
nor,2012,99.67776
nor,2013,100.27058
nor,2014,99.86322
nor,2015,100.03813
nor,2016,100.33622
nor,2017,100.30022
nor,2018,100.07808
nor,2019,100.22414
npl,1970,42.45876
npl,1981,101.58548
npl,1982,103.94721
npl,1983,110.59986
npl,1984,113.38505
npl,1985,113.18082
npl,1986,112.82521
npl,1987,114.5656
npl,1988,118.14959
npl,1989,132.18381
npl,1990,139.23479
npl,1991,137.60133
npl,1992,138.927
npl,1993,137.01505
npl,1994,136.17238
npl,1995,135.0452
npl,1996,138.40591
npl,1999,131.83813
npl,2000,134.33118
npl,2001,122.81669
npl,2002,126.88892
npl,2003,122.52554
npl,2004,123.23924
npl,2005,119.56547
npl,2006,129.64845
npl,2007,127.34179
npl,2008,123.74432
npl,2009,134.31255
npl,2010,139.33217
npl,2011,144.25935
npl,2012,142.15125
npl,2013,139.8007
npl,2014,138.25983
npl,2015,139.91617
npl,2016,140.87482
npl,2017,142.62741
npl,2019,140.82568
nru,1971,89.0625
nru,1972,107.70416
nru,1973,106.51515
nru,1974,111.71171
nru,1985,116.9697
nru,1998,116.37108
nru,2000,102.07182
nru,2001,115.23546
nru,2002,117.59777
nru,2003,103.24401
nru,2004,115
nru,2005,135.94203
nru,2006,107.9063
nru,2007,93.65782
nru,2008,93.75929
nru,2012,96.80365
nru,2014,121.261
nru,2016,129.66574
nru,2019,122.42503
nru,2020,94.20103
nzl,1970,111.54781
nzl,1971,109.69293
nzl,1972,107.85158
nzl,1973,106.73215
nzl,1974,106.54355
nzl,1975,107.92242
nzl,1976,109.24963
nzl,1977,110.09987
nzl,1978,110.30056
nzl,1979,109.86398
nzl,1980,108.19498
nzl,1981,105.96203
nzl,1982,105.663
nzl,1983,104.98626
nzl,1984,105.53284
nzl,1985,106.30582
nzl,1986,105.68102
nzl,1987,106.26856
nzl,1988,104.99073
nzl,1989,104.5654
nzl,1990,105.69083
nzl,1991,103.08825
nzl,1992,101.44521
nzl,1993,100.46859
nzl,1994,100.24938
nzl,1995,101.66457
nzl,1996,100.39059
nzl,1997,101.78105
nzl,1998,102.01406
nzl,1999,100.60794
nzl,2000,99.45583
nzl,2001,98.08353
nzl,2002,97.61746
nzl,2003,98.66995
nzl,2004,98.87743
nzl,2005,100.12016
nzl,2006,100.53192
nzl,2007,100.73705
nzl,2008,101.10457
nzl,2009,100.98804
nzl,2010,100.95279
nzl,2011,99.42703
nzl,2012,98.01148
nzl,2013,97.62525
nzl,2014,97.46127
nzl,2015,97.68881
nzl,2016,98.46164
nzl,2017,99.7651
nzl,2018,100.77914
nzl,2019,101.59769
omn,1971,4.81488
omn,1972,20.82186
omn,1973,30.64407
omn,1974,39.9125
omn,1975,50.859
omn,1976,53.23913
omn,1977,57.83388
omn,1978,61.49675
omn,1979,63.56553
omn,1980,64.7048
omn,1981,66.29592
omn,1982,68.38103
omn,1983,71.51455
omn,1984,74.76441
omn,1985,77.75589
omn,1986,79.81154
omn,1987,82.43284
omn,1988,84.0611
omn,1989,85.60512
omn,1990,86.32556
omn,1991,86.96073
omn,1992,88.43968
omn,1993,88.3409
omn,1994,86.9812
omn,1995,86.87327
omn,1996,89.61725
omn,1997,90.1903
omn,1998,91.04672
omn,1999,92.78698
omn,2000,93.86711
omn,2001,93.96497
omn,2002,94.21232
omn,2003,93.494
omn,2005,93.19422
omn,2006,91.47105
omn,2007,94.07357
omn,2008,96.72399
omn,2009,105.42128
omn,2011,101.91269
omn,2012,104.26977
omn,2013,106.01569
omn,2014,106.44156
omn,2015,105.9783
omn,2016,106.90918
omn,2017,103.9976
omn,2018,98.64388
omn,2019,98.56387
omn,2020,101.42637
pak,1971,70.39636
pak,1972,69.70851
pak,1973,71.65698
pak,1974,74.89918
pak,1975,75.14126
pak,1976,75.82232
pak,1977,78.57801
pak,1978,66.2323
pak,1979,66.02255
pak,1980,64.90922
pak,1981,65.92495
pak,1982,66.55772
pak,1983,69.82658
pak,1984,69.96021
pak,1985,71.69598
pak,1986,71.79915
pak,1987,74.77975
pak,1988,74.70672
pak,1989,75.40681
pak,1990,75.80545
pak,2000,83.95615
pak,2001,83.81426
pak,2002,83.88115
pak,2003,83.83887
pak,2004,88.56481
pak,2005,91.50459
pak,2006,86.64995
pak,2007,90.36279
pak,2008,90.03915
pak,2009,90.20036
pak,2010,90.99827
pak,2011,86.69284
pak,2012,85.64099
pak,2013,84.9642
pak,2014,90.68501
pak,2015,91.42446
pak,2016,98.22488
pak,2017,96.99446
pak,2018,101.97848
pak,2019,101.28931
pan,1970,101.81686
pan,1971,111.29251
pan,1972,115.14727
pan,1973,117.41135
pan,1974,118.00767
pan,1975,118.08626
pan,1976,116.63309
pan,1977,114.95833
pan,1978,113.71752
pan,1979,110.57392
pan,1980,107.77331
pan,1981,105.3458
pan,1982,104.31468
pan,1983,103.15642
pan,1984,103.66652
pan,1985,103.12763
pan,1986,103.43328
pan,1987,103.56546
pan,1988,102.28935
pan,1989,102.76618
pan,1990,102.52921
pan,1999,106.16227
pan,2000,107.40154
pan,2001,108.65996
pan,2002,110.70873
pan,2003,109.40809
pan,2004,110.34242
pan,2005,109.05994
pan,2006,109.17841
pan,2007,110.27349
pan,2008,109.27366
pan,2009,107.56612
pan,2010,107.0098
pan,2011,106.059
pan,2012,104.80949
pan,2013,103.57645
pan,2014,100.28856
pan,2015,97.24475
pan,2016,93.84685
pan,2017,95.37363
pan,2020,93.4582
per,1970,110.3443
per,1973,113.11928
per,1977,115.1713
per,1978,114.49818
per,1979,113.99437
per,1980,112.83735
per,1981,113.24372
per,1982,117.79755
per,1985,121.34627
per,1991,114.79962
per,1992,112.26478
per,1993,113.12035
per,1995,116.13172
per,1998,116.70416
per,1999,117.38401
per,2000,117.14804
per,2001,116.53536
per,2002,115.99086
per,2003,114.5719
per,2004,113.76962
per,2005,113.57534
per,2006,113.73254
per,2007,114.16688
per,2008,111.23977
per,2009,110.16642
per,2010,109.7568
per,2011,108.00924
per,2012,102.60584
per,2013,103.74284
per,2014,101.02724
per,2015,100.19235
per,2016,103.68171
per,2017,104.87835
per,2018,108.81217
per,2019,115.7059
per,2020,123.31257
phl,1976,106.48063
phl,1981,111.87443
phl,1982,109.47134
phl,1983,108.21943
phl,1984,107.26296
phl,1985,105.60462
phl,1986,104.72509
phl,1987,106.33488
phl,1988,106.77456
phl,1989,108.4518
phl,1990,111.13116
phl,1991,109.73703
phl,1992,108.22369
phl,1993,107.45018
phl,1994,104.3438
phl,1995,105.28922
phl,1996,109.61179
phl,1997,109.05282
phl,1998,108.52701
phl,1999,108.9331
phl,2001,108.61846
phl,2002,108.43466
phl,2003,108.48638
phl,2004,107.55545
phl,2005,106.51024
phl,2006,104.59461
phl,2007,104.85861
phl,2008,106.3131
phl,2009,108.34865
phl,2014,114.18215
phl,2015,113.90469
phl,2016,111.99043
phl,2017,109.41085
phl,2018,103.76697
phl,2019,100.61543
plw,1999,115.84949
plw,2000,114.3018
plw,2004,111.17512
plw,2013,118.95861
plw,2014,119.62366
plw,2020,98.85932
png,1970,53.53097
png,1971,53.76504
png,1972,55.3688
png,1973,57.98238
png,1974,58.99677
png,1975,58.40787
png,1976,59.93112
png,1977,58.23232
png,1978,57.60345
png,1979,58.05519
png,1981,58.06032
png,1982,58.01063
png,1984,60.28503
png,1986,60.56157
png,1987,60.39051
png,1988,60.85515
png,1989,62.57355
png,1990,60.82135
png,1991,60.40754
png,1992,62.34138
png,1993,65.67151
png,1994,68.63324
png,1995,69.05124
png,1996,70.1241
png,1997,70.4565
png,1998,74.7803
png,2000,70.00256
png,2001,64.13772
png,2002,62.50106
png,2003,58.71701
png,2004,58.41615
png,2005,60.07492
png,2006,58.45861
png,2008,61.37541
png,2012,107.69274
png,2016,113.20562
png,2018,119.88055
pol,1972,103.82592
pol,1973,104.50889
pol,1974,105.1625
pol,1989,101.5179
pol,1990,100.1378
pol,1991,99.60527
pol,1992,99.45954
pol,1993,100.37716
pol,1994,99.81499
pol,1995,98.04181
pol,1996,98.08493
pol,1997,100.25299
pol,1998,101.24539
pol,1999,99.97634
pol,2000,99.25003
pol,2001,98.64128
pol,2002,97.46929
pol,2003,96.28667
pol,2004,95.4357
pol,2005,94.78604
pol,2006,94.81381
pol,2007,94.98192
pol,2008,95.20674
pol,2009,95.97583
pol,2010,96.91512
pol,2011,97.66862
pol,2012,99.90053
pol,2013,100.24541
pol,2014,100.03454
pol,2017,99.98786
pol,2018,97.42668
pol,2019,97.79294
pri,2009,94.9846
pri,2010,95.70136
pri,2011,88.00219
pri,2012,89.09176
pri,2013,90.18249
prk,2009,99.40347
prk,2018,89.3499
prt,1971,114.20732
prt,1972,115.39599
prt,1973,116.55902
prt,1974,118.45074
prt,1975,118.36915
prt,1976,122.4166
prt,1977,123.78567
prt,1978,124.48956
prt,1979,125.08104
prt,1980,123.53424
prt,1981,123.18116
prt,1982,118.66025
prt,1983,118.92173
prt,1984,118.10789
prt,1985,130.54086
prt,1986,128.83537
prt,1987,131.45787
prt,1988,134.03694
prt,1990,124.4043
prt,1991,122.45202
prt,1992,124.57642
prt,1993,122.6342
prt,1994,124.23278
prt,1995,123.75061
prt,1996,123.97869
prt,1998,125.19489
prt,1999,124.76365
prt,2000,125.75994
prt,2001,123.95331
prt,2002,121.31457
prt,2003,122.51979
prt,2004,121.58125
prt,2005,120.88802
prt,2006,120.90038
prt,2007,120.15334
prt,2008,118.86834
prt,2009,115.07948
prt,2010,113.24242
prt,2011,112.34506
prt,2012,111.17283
prt,2013,111.42997
prt,2014,110.34606
prt,2015,108.95636
prt,2016,107.58452
prt,2017,107.93549
prt,2018,108.19863
prt,2019,108.50083
pry,1970,102.49277
pry,1971,103.77896
pry,1972,99.15061
pry,1973,102.33192
pry,1974,100.44965
pry,1975,97.7088
pry,1976,99.27884
pry,1977,99.98649
pry,1978,101.70791
pry,1979,103.07405
pry,1980,105.22872
pry,1981,106.96184
pry,1982,105.97169
pry,1983,108.07197
pry,1984,107.06424
pry,1985,105.75158
pry,1986,103.66609
pry,1987,103.4857
pry,1988,104.32573
pry,1989,105.24178
pry,1990,106.54117
pry,1991,107.90105
pry,1992,105.72845
pry,1993,112.71248
pry,1994,112.37601
pry,1995,113.88318
pry,1996,116.21205
pry,1997,115.80026
pry,1998,121.35935
pry,1999,119.63724
pry,2000,120.56029
pry,2001,119.66036
pry,2002,118.24519
pry,2003,113.90175
pry,2004,112.39196
pry,2005,112.12298
pry,2006,109.40718
pry,2007,107.37115
pry,2008,105.59701
pry,2009,104.2226
pry,2010,104.29636
pry,2011,103.03212
pry,2012,105.66776
pry,2020,85.5581
pse,1995,92.61354
pse,1996,93.82859
pse,1997,95.30247
pse,1999,96.1181
pse,2000,96.54068
pse,2001,95.03431
pse,2002,93.16737
pse,2003,91.62358
pse,2004,88.43136
pse,2005,88.46778
pse,2006,86.94409
pse,2007,87.17952
pse,2008,88.70389
pse,2009,89.78938
pse,2010,92.22027
pse,2011,93.65556
pse,2012,96.61471
pse,2013,96.22482
pse,2014,98.05059
pse,2015,97.5177
pse,2016,97.37085
pse,2017,99.01894
pse,2018,98.47828
pse,2019,97.76276
pse,2020,96.62957
pyf,1981,123.37084
pyf,1982,121.35977
pyf,1983,122.51072
pyf,1984,114.37662
pyf,1985,111.10417
pyf,1988,135.95967
pyf,1989,135.16373
pyf,1990,131.3085
pyf,1991,129.45349
pyf,1992,125.57682
pyf,1993,125.47459
pyf,1994,123.57886
pyf,1995,120.9888
pyf,1996,114.96482
qat,1971,115.234
qat,1972,117.27964
qat,1973,117.20898
qat,1974,117.16282
qat,1975,119.44302
qat,1976,123.61583
qat,1977,125.43893
qat,1978,124.59814
qat,1979,124.46114
qat,1980,124.56926
qat,1981,118.91192
qat,1982,125.4361
qat,1983,123.14222
qat,1984,115.97717
qat,1985,111.82505
qat,1986,111.96653
qat,1987,107.12984
qat,1988,105.71872
qat,1989,104.69751
qat,1990,101.83846
qat,1991,93.94475
qat,1992,90.26408
qat,1993,87.45929
qat,1994,92.07938
qat,1995,92.05787
qat,1996,94.09336
qat,1997,98.15947
qat,1998,110.29503
qat,1999,107.62104
qat,2000,104.88031
qat,2001,103.31213
qat,2002,111.43238
qat,2003,116.29151
qat,2004,111.22786
qat,2005,108.58577
qat,2006,94.49995
qat,2007,106.57811
qat,2008,104.4071
qat,2009,103.65392
qat,2010,100.92344
qat,2011,103.55814
qat,2012,99.48503
qat,2013,95.49372
qat,2014,97.8935
qat,2015,102.15636
qat,2016,103.35156
qat,2017,103.48165
qat,2018,103.32685
qat,2019,102.06293
qat,2020,102.24337
rou,1971,115.58357
rou,1972,116.37227
rou,1973,109.86569
rou,1974,107.63954
rou,1989,91.18569
rou,1990,90.60187
rou,1991,85.94041
rou,1992,86.69042
rou,1993,88.18428
rou,1994,90.79924
rou,1995,95.92651
rou,1996,97.49978
rou,1997,97.44287
rou,1998,96.67417
rou,1999,94.92769
rou,2000,95.51945
rou,2001,97.53138
rou,2002,101.26781
rou,2003,105.66751
rou,2004,112.60966
rou,2005,110.46043
rou,2006,106.41028
rou,2007,104.90654
rou,2008,100.32799
rou,2009,100.57679
rou,2010,100.76964
rou,2011,100.46997
rou,2012,99.50344
rou,2015,89.82391
rou,2016,87.44108
rou,2017,85.70409
rou,2018,87.68644
rou,2019,87.91665
rus,1981,103.1397
rus,1986,104.74065
rus,1989,108.12508
rus,1990,108.09039
rus,1991,110.42831
rus,1992,110.39527
rus,1993,109.29984
rus,1994,107.07168
rus,1995,108.20566
rus,1999,103.48474
rus,2000,103.21856
rus,2001,106.54574
rus,2002,114.30497
rus,2003,121.09114
rus,2005,95.13666
rus,2006,94.70968
rus,2007,95.55097
rus,2008,97.41169
rus,2009,99.12958
rus,2011,100.77375
rus,2012,100.72359
rus,2013,99.50423
rus,2014,97.37489
rus,2015,98.69134
rus,2016,99.52277
rus,2017,102.81808
rus,2018,105.23786
rus,2019,104.66363
rwa,1971,72.69595
rwa,1972,69.1955
rwa,1973,66.2921
rwa,1974,64.8348
rwa,1975,61.13451
rwa,1976,61.50333
rwa,1977,64.10427
rwa,1978,65.69657
rwa,1979,70.16134
rwa,1980,72.522
rwa,1981,76.41032
rwa,1982,76.97233
rwa,1983,73.1507
rwa,1984,71.25008
rwa,1985,70.04221
rwa,1986,70.17286
rwa,1987,71.47144
rwa,1988,72.3763
rwa,1989,72.99843
rwa,1990,72.41224
rwa,1991,74.41635
rwa,1992,81.18348
rwa,1997,112.42162
rwa,1998,116.74731
rwa,1999,109.35523
rwa,2000,113.90647
rwa,2001,110.30968
rwa,2002,113.42912
rwa,2003,120.69445
rwa,2004,128.39217
rwa,2005,132.63449
rwa,2006,140.00208
rwa,2007,146.59883
rwa,2008,145.6104
rwa,2009,147.21931
rwa,2010,146.37575
rwa,2011,145.53238
rwa,2012,145.92378
rwa,2013,142.5943
rwa,2014,138.67079
rwa,2015,138.67812
rwa,2016,141.36473
rwa,2017,138.19092
rwa,2018,133.9595
rwa,2019,132.65414
sau,1979,71.71241
sau,2005,96.42716
sau,2007,101.50803
sau,2008,103.9502
sau,2009,105.97064
sau,2010,107.05269
sau,2011,106.86948
sau,2012,109.80446
sau,2013,117.8932
sau,2014,120.79614
sau,2015,108.73404
sau,2016,105.60825
sau,2017,98.76302
sau,2018,99.2108
sau,2019,99.97353
sau,2020,99.28087
sdn,2001,64.65999
sdn,2002,64.80303
sdn,2003,65.69051
sdn,2004,67.00041
sdn,2005,67.43696
sdn,2006,72.63665
sdn,2007,73.04638
sdn,2008,77.87977
sdn,2009,76.50015
sdn,2010,75.58553
sdn,2011,73.67428
sdn,2012,74.98688
sdn,2013,75.8766
sdn,2014,75.13116
sdn,2015,76.42114
sdn,2016,78.52378
sdn,2017,79.15745
sdn,2018,81.70764
sen,1971,47.27291
sen,1972,46.73835
sen,1973,47.24827
sen,1974,45.92663
sen,1975,46.01924
sen,1976,45.5884
sen,1977,50.85452
sen,1978,49.09945
sen,1979,50.43967
sen,1980,51.60323
sen,1981,53.48277
sen,1982,55.70389
sen,1983,58.56413
sen,1984,60.49909
sen,1985,61.82068
sen,1986,63.94672
sen,1987,64.325
sen,1988,64.83839
sen,1989,63.51684
sen,1990,63.13607
sen,1991,63.09426
sen,1992,61.94729
sen,1993,60.85081
sen,1994,61.87928
sen,1995,62.59145
sen,1996,65.72724
sen,1997,69.5176
sen,1998,72.50026
sen,1999,72.11316
sen,2000,74.09452
sen,2001,75.41407
sen,2002,75.71877
sen,2003,79.13407
sen,2004,80.11261
sen,2005,81.36418
sen,2006,80.55476
sen,2007,83.42606
sen,2008,82.99997
sen,2009,82.07232
sen,2010,81.67583
sen,2011,82.06544
sen,2012,82.20823
sen,2013,79.91616
sen,2014,80.79127
sen,2015,80.19534
sen,2019,76.69861
sen,2020,77.25082
sgp,2016,100.85035
sgp,2017,100.67982
sgp,2018,100.29714
sgp,2019,100.69983
slb,1970,91.05412
slb,1971,107.10578
slb,1972,98.83237
slb,1973,93.70377
slb,1974,89.43551
slb,1975,93.27
slb,1976,99.00474
slb,1977,91.2198
slb,1978,90.06103
slb,1979,85.63267
slb,1980,85.32889
slb,1981,81.01062
slb,1982,79.21497
slb,1983,85.43453
slb,1986,84.51152
slb,1990,95.10321
slb,1991,96.61997
slb,1992,103.81192
slb,1993,109.09807
slb,1994,111.88746
slb,1999,92.45484
slb,2000,89.78064
slb,2002,97.73302
slb,2005,103.22781
slb,2006,108.31282
slb,2007,109.43757
slb,2010,116.04339
slb,2011,117.16014
slb,2012,113.93185
slb,2013,114.6078
slb,2014,114.9725
slb,2015,114.17256
slb,2016,115.03431
slb,2017,113.02387
slb,2018,106.4076
slb,2019,104.67279
sle,1971,42.49552
sle,1972,43.5567
sle,1973,41.18142
sle,1974,42.57648
sle,1975,44.03292
sle,1976,46.11297
sle,1977,47.22887
sle,1978,47.70965
sle,1980,59.81074
sle,1981,59.07329
sle,1982,64.15535
sle,1983,62.7915
sle,1984,66.50758
sle,1985,70.60995
sle,1988,65.03157
sle,1989,57.78979
sle,1990,56.57971
sle,1991,51.96444
sle,2000,61.58214
sle,2001,85.36199
sle,2011,116.80816
sle,2012,117.18686
sle,2013,118.12685
sle,2015,115.28304
sle,2016,117.59924
sle,2017,123.30973
sle,2018,110.82291
sle,2019,141.85818
sle,2020,138.98482
slv,1970,85.90345
slv,1971,87.48314
slv,1972,85.99596
slv,1973,91.1925
slv,1974,92.79179
slv,1975,94.97874
slv,1976,97.04672
slv,1977,99.03507
slv,1978,100.95161
slv,1979,103.00188
slv,1980,92.10968
slv,1981,77.43654
slv,1982,87.1732
slv,1983,89.97984
slv,1984,91.76298
slv,1987,102.55676
slv,1988,104.08181
slv,1989,102.01491
slv,1991,100.37877
slv,1992,103.10867
slv,1993,104.27559
slv,1995,104.38389
slv,1996,112.5891
slv,1997,79.96054
slv,1998,113.97275
slv,1999,114.92048
slv,2000,114.72908
slv,2001,114.88179
slv,2002,116.32932
slv,2003,117.53255
slv,2004,120.09604
slv,2005,120.21559
slv,2006,119.72273
slv,2007,123.39664
slv,2008,117.90572
slv,2009,116.76515
slv,2010,117.57496
slv,2011,116.84268
slv,2012,115.09161
slv,2013,112.2476
slv,2014,108.52208
slv,2015,104.79234
slv,2016,101.74282
slv,2017,97.75986
slv,2018,96.32096
slv,2019,91.40141
smr,2018,94.70124
smr,2019,93.81327
smr,2020,97.43291
som,1971,11.96568
som,1972,14.10237
som,1973,18.25743
som,1974,21.44982
som,1976,41.26822
som,1977,42.94557
som,1978,37.29801
som,1979,38.45229
som,1980,35.81023
som,1981,26.61863
som,1982,23.62971
som,1983,22.04312
som,1984,22.09578
som,1985,20.38083
som,1986,19.22362
som,2007,30.05576
srb,1999,110.24107
srb,2000,104.07685
srb,2001,102.64714
srb,2002,102.39788
srb,2003,101.04932
srb,2004,101.50123
srb,2005,102.48545
srb,2006,101.86197
srb,2007,101.12586
srb,2008,100.70621
srb,2009,98.17813
srb,2010,96.13257
srb,2011,101.47578
srb,2012,100.5741
srb,2013,100.8501
srb,2014,100.91137
srb,2015,101.45417
srb,2016,100.66978
srb,2017,100.26625
srb,2018,100.28731
srb,2019,99.69241
srb,2020,97.75931
ssd,2011,108.12398
ssd,2015,85.30755
stp,1971,120.72849
stp,1972,122.67728
stp,1973,157.44102
stp,1977,130.88727
stp,1978,143.30212
stp,1983,145.56873
stp,1984,135.66176
stp,1987,122.03039
stp,1988,124.34736
stp,1990,133.74374
stp,1991,136.24399
stp,1992,136.61237
stp,1996,135.9023
stp,1998,140.10815
stp,1999,102.27939
stp,2002,123.92572
stp,2003,126.27756
stp,2004,126.95248
stp,2005,128.12244
stp,2007,120.04224
stp,2008,121.53351
stp,2009,119.81265
stp,2010,116.97934
stp,2011,117.71805
stp,2012,109.1412
stp,2013,108.16189
stp,2014,105.78759
stp,2015,107.32337
stp,2016,108.47301
stp,2017,108.54526
sur,1971,132.48807
sur,1972,131.14578
sur,1973,133.65022
sur,1974,136.91177
sur,1975,137.09299
sur,1976,115.484
sur,1977,129.2455
sur,1978,130.75275
sur,1979,136.12029
sur,1982,135.38335
sur,1985,142.54974
sur,1986,145.69205
sur,1987,132.54047
sur,1988,131.60228
sur,1989,134.6965
sur,1990,115.65876
sur,1991,111.86837
sur,1992,131.63968
sur,1993,139.45413
sur,1994,146.66469
sur,2001,105.65785
sur,2002,104.57554
sur,2005,105.84154
sur,2006,106.2055
sur,2007,105.19227
sur,2008,111.67023
sur,2009,114.08782
sur,2010,114.2233
sur,2011,112.18
sur,2012,112.86945
sur,2013,112.03397
sur,2014,112.40964
sur,2015,115.24097
sur,2016,115.39132
sur,2017,110.35577
sur,2018,108.96732
sur,2019,109.29542
svk,1991,100.43772
svk,1992,102.31043
svk,1993,100.98883
svk,1994,100.88335
svk,1995,99.97398
svk,1996,98.82824
svk,1997,97.89406
svk,1998,101.66803
svk,1999,101.88616
svk,2000,102.15666
svk,2001,101.88402
svk,2002,99.687
svk,2003,99.06493
svk,2004,98.27562
svk,2005,98.76576
svk,2006,101.13187
svk,2007,103.30229
svk,2008,104.29551
svk,2009,103.27092
svk,2010,101.8809
svk,2011,100.73168
svk,2012,101.01253
svk,2013,101.3006
svk,2014,100.23513
svk,2015,98.87856
svk,2016,98.39727
svk,2017,99.01099
svk,2018,99.86585
svk,2019,101.05283
svn,1993,93.98548
svn,1994,94.01961
svn,1995,96.58056
svn,1996,97.65513
svn,1997,99.05442
svn,1998,99.15224
svn,1999,98.59932
svn,2000,96.25322
svn,2001,101.49339
svn,2002,105.6867
svn,2003,111.15849
svn,2004,99.15946
svn,2005,101.0418
svn,2006,102.16395
svn,2007,98.62788
svn,2008,98.7958
svn,2009,99.23363
svn,2010,99.52186
svn,2011,99.65962
svn,2012,100
svn,2013,99.61859
svn,2014,99.49246
svn,2015,99.59054
svn,2016,99.48151
svn,2017,100.23723
svn,2018,101.99411
svn,2019,103.09257
swe,1971,93.13761
swe,1972,94.95366
swe,1973,96.29217
swe,1974,98.21315
swe,1975,99.88297
swe,1976,100.67841
swe,1977,100.04317
swe,1978,98.62836
swe,1979,98.36873
swe,1980,97.27604
swe,1981,96.44336
swe,1982,96.93008
swe,1983,97.69776
swe,1984,98.22197
swe,1985,97.2677
swe,1986,97.80946
swe,1987,98.27441
swe,1988,98.58497
swe,1989,98.7937
swe,1990,99.48998
swe,1991,99.61612
swe,1992,100.17769
swe,1993,103.541
swe,1994,103.42572
swe,1995,103.51195
swe,1996,103.64884
swe,1997,104.20767
swe,1998,108.3311
swe,1999,108.31923
swe,2000,108.24982
swe,2001,108.31652
swe,2002,107.07614
swe,2003,105.96536
swe,2004,97.54324
swe,2005,95.94527
swe,2006,95.7624
swe,2007,96.82883
swe,2008,98.96737
swe,2009,100.14228
swe,2010,101.69725
swe,2011,100.62391
swe,2012,102.00091
swe,2013,117.05366
swe,2014,117.6599
swe,2015,120.48721
swe,2016,123.2888
swe,2017,125.75098
swe,2018,127.5501
swe,2019,123.78317
swz,1970,83.89783
swz,1971,84.08415
swz,1972,87.11848
swz,1973,89.75209
swz,1974,90.73042
swz,1975,90.69258
swz,1976,90.25308
swz,1977,90.03001
swz,1978,89.04471
swz,1979,88.97966
swz,1980,90.2554
swz,1981,92.84217
swz,1982,93.03748
swz,1983,92.93468
swz,1984,92.5429
swz,1985,92.46745
swz,1986,91.08228
swz,1987,91.16986
swz,1988,90.69281
swz,1989,89.52419
swz,1990,91.84873
swz,1991,92.66497
swz,1992,94.44364
swz,1993,96.3738
swz,1994,98.61565
swz,1995,103.08574
swz,1996,103.98765
swz,1997,105.37008
swz,1998,106.83131
swz,1999,108.44652
swz,2000,109.38299
swz,2001,107.54285
swz,2002,107.08502
swz,2003,106.21514
swz,2004,112.77905
swz,2005,115.99549
swz,2006,122.76138
swz,2007,125.79275
swz,2009,126.01408
swz,2010,130.96307
swz,2011,132.0701
swz,2012,129.93629
swz,2013,128.16805
swz,2014,126.59866
swz,2015,124.88438
swz,2016,121.75652
swz,2017,119.91725
swz,2018,119.27945
swz,2019,119.03986
sxm,2012,119.38911
sxm,2014,127.48977
syc,1970,100.83388
syc,1971,103.83298
syc,1972,104.67836
syc,1973,103.578
syc,1974,102.47834
syc,1975,99.47896
syc,1976,98.72459
syc,1977,97.74748
syc,1978,98.59072
syc,1979,97.78598
syc,1980,94.5444
syc,1981,97.41597
syc,1982,98.90668
syc,1983,98.25113
syc,1984,96.15308
syc,1985,98.17012
syc,1986,100.69986
syc,1987,96.75633
syc,1988,94.51814
syc,1989,96.29416
syc,1991,99.74899
syc,1992,100.03927
syc,1993,100.99483
syc,1994,101.38945
syc,1995,102.01547
syc,1996,101.42045
syc,1997,100.75157
syc,1998,100.67155
syc,1999,102.8192
syc,2000,104.14019
syc,2001,104.5045
syc,2002,105.59725
syc,2003,107.03761
syc,2004,103.00361
syc,2005,110.14829
syc,2006,107.42215
syc,2007,106.58924
syc,2008,106.02641
syc,2009,106.37207
syc,2010,108.78901
syc,2011,107.72671
syc,2012,107.19195
syc,2013,105.72804
syc,2014,104.78088
syc,2015,102.84349
syc,2016,100.30946
syc,2017,97.38999
syc,2018,97.58985
syc,2019,98.04126
syc,2020,98.72059
syr,1971,102.62687
syr,1972,105.98369
