geo,time,dt_nfl_rdbn_cd
nic,2002,-1052000
nic,2003,-1185000
nic,2004,-1544000
nic,2005,-9111000
nic,2006,-9299000
nic,2007,-9369000
nic,2008,-6075000
nic,2009,29452000
nic,2010,43714000
nic,2011,49834000
nic,2012,74297000
nic,2013,72542000
nic,2014,77876000
nic,2015,99609000
nic,2016,65481000
nic,2017,273527000
nic,2018,90707000
nic,2019,111589000
nic,2020,127499000
npl,1971,6000
npl,1972,70000
npl,1973,88000
npl,1974,1273000
npl,1975,135000
npl,1976,-130000
npl,1977,-171000
npl,1978,-218000
npl,1979,-235000
npl,1980,-313000
npl,1981,-212000
npl,1982,-293000
pak,1970,4600000
pak,1971,5045000
pak,1972,1890000
pak,1973,3461000
pak,1974,13752000
pak,1975,59278000
pak,1976,13941000
pak,1977,27301000
pak,1978,38267000
pak,1979,53160000
pak,1980,24817000
pak,1981,17675000
pak,1982,18756000
pak,1983,36811000
pak,1984,36080000
pak,1985,38396000
pak,1986,33793000
pak,1987,35541000
pak,1988,83579000
pak,1989,201820000
pak,1990,131894000
pak,1991,207770000
pak,1992,140927000
pak,1993,177527000
pak,1994,157323000
pak,1995,-1476000
pak,1996,-37158000
pak,1997,-10737000
pak,1998,95985000
pak,1999,-99463000
pak,2000,118988000
pak,2001,9737000
pak,2002,106279000
pak,2003,155940000
pak,2004,-950451000
pak,2005,187530000
pak,2006,448276000
pak,2007,422519000
pak,2008,1065801000
pak,2009,419380000
pak,2010,148167000
pak,2011,74871000
pak,2012,-80941000
pak,2013,-17576130.7
pak,2014,-107905000
pak,2015,-98697000
pak,2016,210238000
pak,2017,437075000
pak,2018,252320000
pak,2019,1056529000
pak,2020,732235000
pan,1970,103000
pan,1971,236000
pan,1972,-110000
pan,1973,-92000
pan,1974,-97000
pan,1975,-92000
pan,1976,-93000
pan,1977,2653000
pan,1978,22484000
pan,1979,13660000
pan,1980,24292000
pan,1981,-12001000
pan,1982,34587000
pan,1983,53538000
pan,1984,67916000
pan,1985,33418000
pan,1986,10733000
pan,1987,-4538000
pan,1988,-199000
pan,1989,208000
pan,1991,-323000
pan,1992,-94565000
pan,1993,-14333000
pan,1994,-17009000
pan,1995,54051000
pan,1996,61184000
pan,1997,115291000
pan,1998,110417000
pan,1999,35324000
pan,2000,37650000
pan,2001,44730000
pan,2002,50311000
pan,2003,50417000
pan,2004,-27890000
pan,2005,12783000
pan,2006,69988000
pan,2007,1655000
pan,2008,44290000
pan,2009,131570000
pan,2010,214917000
pan,2011,84828000
pan,2012,66529000
pan,2013,199533000
pan,2014,291698000
pan,2015,304463000
pan,2016,355473000
pan,2017,181587000
pan,2018,295668000
pan,2019,216424000
pan,2020,618641000
per,1970,468000
per,1971,5345000
per,1972,-2073000
per,1973,-3008823
per,1974,-2942165.6
per,1975,-290223.3
per,1976,2928449.8
per,1977,2724657.5
per,1978,8073358.8
per,1979,13253067.1
per,1980,42015078.4
per,1981,66921000
per,1982,116080000
per,1983,69730000
per,1984,64463000
per,1985,34394000
per,1986,43632000
per,1987,94201000
per,1988,36766000
per,1989,3960000
per,1990,2881000
per,1991,-217563000
per,1992,345533000
per,1993,221448000
per,1994,124849000
per,1995,190723000
per,1996,82443000
per,1997,475165000
per,1998,164392000
per,1999,379253000
per,2000,3604000
per,2001,278383000
per,2002,168678000
per,2003,-62598000
per,2004,246591000
per,2005,269552000
per,2006,218629000
per,2007,264348000
per,2008,105134000
per,2009,85790000
per,2010,-755482000
per,2011,-42601000
per,2012,-173428000
per,2013,-1183259000
per,2014,110825000
per,2015,19391000
per,2016,423812000
per,2017,-1141836000
per,2018,-75140000
per,2019,-77132000
per,2020,447348000
phl,1970,1389000
phl,1971,858000
phl,1972,3666000
phl,1973,6962000
phl,1974,21957000
phl,1975,41796000
phl,1976,42572000
phl,1977,25890000
phl,1978,37284000
phl,1979,69587000
phl,1980,71969000
phl,1981,105021000
phl,1982,99188000
phl,1983,138982000
phl,1984,159526000
phl,1985,80336000
phl,1986,72561000
phl,1987,51977000
phl,1988,68933000
phl,1989,83213000
phl,1990,145023000
phl,1991,78897000
phl,1992,74667000
phl,1993,68796000
phl,1994,94966000
phl,1995,-67968000
phl,1996,27218000
phl,1997,90988000
phl,1998,152501000
phl,1999,-96587000
phl,2000,-7183000
phl,2001,94917886.7
phl,2002,-18687797.5
phl,2003,99799000
phl,2004,-40455000
phl,2005,4981000
phl,2006,468285000
phl,2007,241491000
phl,2008,205681000
phl,2009,1116439000
phl,2010,-203231000
phl,2011,-11466000
phl,2012,428160000
phl,2013,-896769662.1
phl,2014,408883000
phl,2015,610131000
phl,2016,395910000
phl,2017,126293000
phl,2018,401180000
phl,2019,577517000
phl,2020,4009410000
png,1978,2558000
png,1979,3027000
png,1980,5722000
png,1981,4355000
png,1982,6418000
png,1983,541000
png,1984,1241000
png,1985,3404000
png,1986,7347000
png,1987,8855000
png,1988,13532000
png,1989,13265000
png,1990,22453000
png,1991,22922000
png,1992,3184000
png,1993,-2520000
png,1994,-3628000
png,1995,-8467000
png,1996,-3784000
png,1997,3757000
png,1998,8518000
png,1999,11779000
png,2000,8000
png,2001,30273000
png,2002,-2486000
png,2003,-3366000
png,2004,-3552000
png,2005,3545000
png,2006,-29330000
png,2007,-21245000
png,2008,3964000
png,2009,9548000
png,2010,13095000
png,2011,4889000
png,2012,23481000
png,2013,77362800.7
png,2014,52445000
png,2015,50803000
png,2016,62353000
png,2017,50558000
png,2018,187290000
png,2019,212366000
png,2020,569540000
pry,1970,-129000
pry,1971,-247000
pry,1972,-520000
pry,1973,-417000
pry,1974,-331000
pry,1975,-275000
pry,1976,-318000
pry,1977,-236000
pry,1978,7451000
pry,1979,5444000
pry,1980,1804000
pry,1981,13457000
pry,1982,10285000
pry,1983,19133000
pry,1984,28985000
pry,1985,25731000
pry,1986,37595000
pry,1987,50666000
pry,1988,1517000
pry,1989,-11865000
pry,1990,-12964000
pry,1991,-13174000
pry,1992,-13996000
pry,1993,-4270000
pry,1994,30471000
pry,1995,39255000
pry,1996,36535000
pry,1997,51141000
pry,1998,42998000
pry,1999,62568000
pry,2000,82984000
pry,2001,32469179.2
pry,2002,16967989.2
pry,2003,38681000
pry,2004,8396000
pry,2005,3558000
pry,2006,21175000
pry,2007,1150000
pry,2008,-1203000
pry,2009,-2111000
pry,2010,140435000
pry,2011,7501000
pry,2012,2799000
pry,2013,57626000
pry,2014,-3603000
pry,2015,-39642000
pry,2016,95336000
pry,2017,151322000
pry,2018,179045000
pry,2019,214458000
pry,2020,735411000
rou,1993,1764759
rou,1994,60328503.4
rou,1995,81810133.5
rou,1996,96612068.9
rou,1997,61515521
rou,1998,54182912.3
rou,1999,174884941.3
rou,2000,-6486879.7
rou,2001,-6045858.1
rou,2002,3619909.7
rou,2003,-59608084.9
rou,2004,61971229.2
rou,2005,-41774448.1
rou,2006,-38295415.7
rou,2007,43313280.3
rou,2008,92280934.3
rou,2009,-10745426.7
rou,2010,-50670097.1
rou,2011,-70634419.1
rou,2012,40871538.8
rou,2013,-63635300.3
rou,2014,-95474253.1
rou,2015,-45129964.7
rou,2016,-62564903.1
rou,2017,-45004125.3
rou,2018,-4646923.9
rou,2019,-24828889.1
rou,2020,112858657.2
rus,1994,8500000
rus,1995,31900000
rus,1996,85900000
rus,1997,38100000
rus,1998,54800000
rus,1999,-13305000
rus,2000,-9400000
rus,2001,26805000
rus,2002,-15400000
rus,2003,82300000
rus,2004,131110000
rus,2005,86920000
rus,2006,131337000
rus,2007,102700000
rus,2008,-191245000
rus,2009,-129932000
rus,2010,-57686000
rus,2011,-56737000
rus,2012,-53577266.9
rus,2013,-46258529.7
rus,2014,-44611008.7
rus,2015,-41762331.5
rus,2016,-41988225.4
rus,2017,-25404000
rus,2018,-11498000
rus,2019,-4539000
rus,2020,-6438000
rwa,1980,285047.1
rwa,1982,978376.6
rwa,1983,869198.7
rwa,1984,-158916.5
rwa,1985,-238803.5
rwa,1986,-106802.2
rwa,1987,-341864.3
rwa,1988,-176094.5
rwa,1989,-258949.8
rwa,1990,-135764.2
rwa,1991,-339399.8
rwa,1992,-121140.7
rwa,1995,-115310.1
rwa,1996,-69685.7
rwa,1997,-46787.1
rwa,1998,-24422
rwa,1999,-46909.8
rwa,2000,-51441.2
rwa,2001,-7632.9
rwa,2002,-20717.7
rwa,2003,0
rwa,2014,0
rwa,2015,0
rwa,2016,9526071.1
rwa,2017,8514574.1
rwa,2018,59180146.5
rwa,2019,135200473
rwa,2020,42374316.8
sdn,1972,148448.9
sdn,1973,309179.9
sdn,1974,1880918.9
sdn,1975,4623658.6
sdn,1976,2934876.3
sdn,1977,392305.2
sdn,1980,3805834.5
sdn,1981,392883.4
sdn,1982,-263918.7
sdn,1983,-1463632.1
sdn,1984,-3685836.8
sdn,1985,163605.8
sdn,1986,122059.7
sdn,1987,466297.7
sdn,1988,-700345.1
sdn,1989,16226669.9
sdn,1990,4506015.5
sdn,1991,-1354862.1
sdn,1992,13915682.8
sdn,1993,4792419
sdn,1994,1890322.5
sdn,1995,18426849.4
sdn,1996,14876440.9
sdn,1997,4688338.6
sdn,1998,-1261803
sdn,1999,-2416624.3
sdn,2000,0
sdn,2001,-161563.7
sdn,2002,0
sdn,2003,-900418.6
sdn,2004,-3138902.4
sdn,2005,-2151007.1
sdn,2006,-29428.2
sdn,2007,0
sdn,2008,0
sdn,2009,-2724024
sdn,2010,0
sdn,2013,-700203.7
sdn,2014,0
sdn,2015,0
sdn,2017,0
sdn,2018,0
sdn,2019,0
sdn,2020,0
sen,1974,1553957.6
sen,1975,357067.4
sen,1976,-35777.1
sen,1977,932892.5
sen,1978,6303291.5
sen,1979,1407045.2
sen,1980,10916393.4
sen,1981,5874373.4
sen,1982,-1754673.1
sen,1983,5880187.5
sen,1984,5489282.1
sen,1985,5113442.9
sen,1986,1863756.1
sen,1987,-5557587.6
sen,1988,-330681.2
sen,1989,-2424129.7
sen,1990,-1049457.7
sen,1991,8932509.4
sen,1992,60485820.7
sen,1993,58848169
sen,1994,19728093
sen,1995,-8343289.1
sen,1996,-5493554.5
sen,1997,-9577586.4
sen,1998,-15649071.6
sen,1999,-13634142
sen,2000,-8927025.9
sen,2001,-3639635.4
sen,2002,-8197743.1
sen,2003,-765986
sen,2004,-1732472.6
sen,2005,-161030.1
sen,2006,-12480478.4
sen,2007,-11291992.1
sen,2008,-10943786.7
sen,2009,-12821114.4
sen,2010,-12733906.9
sen,2011,-13856862.4
sen,2016,371145.6
sen,2017,49972507.1
sen,2018,90630175.2
sen,2019,165608558.6
sen,2020,209659393.5
sle,1971,797411.5
sle,1972,504525.8
sle,1973,26220.2
sle,1974,171208.8
sle,1975,2413241.4
sle,1976,915201.3
sle,1977,2510286.2
sle,1978,801531.3
sle,1979,-275207.1
sle,1980,1278156.5
sle,1981,903749.8
sle,1982,905495.3
sle,1983,-106912.5
sle,1984,-2712857.8
sle,1985,-43696
sle,1986,-353268.7
sle,1987,-1474863
sle,1988,-4071680.2
sle,1990,-1705198.9
sle,1991,-484465.8
sle,1992,-316937.8
sle,1993,-113107.8
sle,1995,6068.9
sle,1996,49360.7
sle,1997,45411
sle,1998,39346.5
sle,1999,31450
sle,2000,21104.1
sle,2001,-281145.3
sle,2002,0
sle,2003,0
sle,2004,0
sle,2005,0
sle,2006,0
sle,2007,0
slv,1970,57000
slv,1971,-575000
slv,1972,-681000
slv,1973,-843000
slv,1974,-893000
slv,1975,-562000
slv,1976,-600000
slv,1977,-604000
slv,1978,4376000
slv,1979,1325000
slv,1980,8395000
slv,1981,-1811000
slv,1982,7038000
slv,1983,66755000
slv,1984,26627000
slv,1985,28009000
slv,1986,12255000
slv,1987,8386000
slv,1988,-13435000
slv,1989,-13123000
slv,1990,-25729000
slv,1991,-22905000
slv,1992,-13084000
slv,1993,20153000
slv,1994,22768000
slv,1995,78646000
slv,1996,199212000
slv,1997,93725000
slv,1998,84342000
slv,1999,115741000
slv,2000,88877000
slv,2001,128244000
slv,2002,107855000
slv,2003,42368000
slv,2004,-20616000
slv,2005,16665000
slv,2006,24503000
slv,2007,29232000
slv,2008,198659000
slv,2009,232908000
slv,2010,25669000
slv,2011,109982000
slv,2012,178203000
slv,2013,16365000
slv,2014,-42561000
slv,2015,-69812000
slv,2016,-101006000
slv,2017,-105673000
slv,2018,255108000
slv,2019,92039000
slv,2020,121523000
som,1972,124376.1
som,1973,134378.6
som,1974,744282.7
som,1975,1332323
som,1976,263134.8
som,1977,251028.6
som,1978,-166568.2
som,1979,-64602.6
som,1981,-117983
som,1982,-130303
som,1983,-160368.8
som,1984,-458294.6
som,1985,2946936.5
som,1986,1688882.3
som,1987,-633955.3
som,1989,-2119030.2
som,1990,-396431.5
som,1999,0
som,2000,0
som,2001,0
som,2002,0
som,2003,0
som,2004,0
som,2005,0
som,2006,0
som,2007,0
som,2008,0
som,2009,0
som,2010,0
som,2014,0
som,2015,0
som,2017,0
som,2018,0
som,2019,0
som,2020,-5101412
srb,2002,15402532.2
srb,2003,33188656.4
srb,2004,75233578.3
srb,2005,49843903.2
srb,2006,60764593.9
srb,2007,38660148.7
srb,2008,89924701.7
srb,2009,112686267.1
srb,2010,152209469.3
srb,2011,75542468.4
srb,2012,-4596696.4
srb,2013,-18284209.7
srb,2014,-51653575.8
srb,2015,90601943.5
srb,2016,164216805.4
srb,2017,23058924.1
srb,2018,-166477768.3
srb,2019,678496.1
srb,2020,-54645628.1
swz,1975,402004.5
swz,1976,2774456.4
swz,1977,749583.1
swz,1978,444599.3
swz,1979,5071306
swz,1980,4641452
swz,1981,1334387.8
swz,1982,3997430.2
swz,1983,4817477.2
swz,1984,-1476385.2
swz,1985,-236771.2
swz,1986,842680.8
swz,1987,2311841
swz,1988,-1938383.2
swz,1989,-1183221.3
swz,1990,351629.4
swz,1991,-1304225.8
swz,1992,-1573420.1
swz,1993,2595893.8
swz,1994,-3530034.1
swz,1995,1891995.3
swz,1996,17125255.7
swz,1997,13897133
swz,1998,5915550
swz,1999,621213.2
swz,2000,8089457.7
swz,2001,5199297.5
swz,2002,-2642804.4
swz,2003,-4909592.1
swz,2004,9738304.1
swz,2005,22331471.4
swz,2006,11468149.9
swz,2007,563374.9
swz,2008,-8205856
swz,2009,-5045460.3
swz,2010,-7783781.8
swz,2011,-10396199.1
swz,2012,-11325417.8
swz,2013,-9029424.5
swz,2014,-6382453.5
swz,2015,-5094212.8
swz,2016,212678.9
swz,2017,15179239.3
swz,2018,22524791
swz,2019,31726211.6
swz,2020,18655955.3
tgo,1972,1143458
tgo,1973,229426.7
tgo,1975,-102019.3
tgo,1976,729391.2
tgo,1977,1759535.5
tgo,1978,4795410.9
tgo,1979,-71062.9
tgo,1980,1491616.4
tgo,1981,541542
tgo,1982,1420081.6
tgo,1983,-1059502.9
tgo,1984,510583.2
tgo,1985,-578209.3
tgo,1986,-1451805.2
tgo,1987,-344484
tgo,1988,4007157
tgo,1989,-2477970.8
tgo,1990,-1832817.3
tgo,1991,-2475702.5
tgo,1992,-2277726.5
tgo,1993,-1139456.2
tgo,1994,-2070762.4
tgo,1995,-57655.1
tgo,1996,-2064438.3
tgo,1997,-144489.5
tgo,1998,-104471.9
tgo,2001,-344754
tgo,2004,0
tgo,2005,0
tgo,2006,0
tgo,2007,0
tha,1970,1636000
tha,1971,2527000
tha,1972,1593000
tha,1973,4631000
tha,1974,14972000
tha,1975,34721000
tha,1976,43187000
tha,1977,30080000
tha,1978,41182000
tha,1979,27351000
tha,1980,73816000
tha,1981,55208000
tha,1982,86308000
tha,1983,85697000
tha,1984,92476000
tha,1985,95313000
tha,1986,66863000
tha,1987,9368000
tha,1988,14129000
tha,1989,31562000
tha,1990,-135597000
tha,1991,-171427000
tha,1992,-81284000
tha,1993,35106000
tha,1994,114111000
tha,1995,14929000
tha,1996,35121000
tha,1997,532581000
tha,1998,493160000
tha,1999,195878000
tha,2000,-269814000
tha,2001,70543000
tha,2002,-1274096000
tha,2003,-172592000
tha,2004,-76744000
tha,2005,-368348000
tha,2006,-117051000
tha,2007,-42263000
tha,2008,-3965000
tha,2009,-4371000
tha,2010,-4819000
tha,2011,94687000
tha,2012,208000000
tha,2013,-8974162.8
tha,2014,3542000
tha,2015,-7338000
tha,2016,-29167000
tha,2017,-32052000
tha,2018,58748000
tha,2019,-32052000
tha,2020,-32052000
tjk,2000,600000
tjk,2001,1100000
tjk,2003,13092000
tjk,2004,798279.1
tjk,2005,528265.5
tjk,2006,-1307771.9
tjk,2007,-429000
tjk,2008,-202000
tjk,2009,4789000
tjk,2010,-921215.5
tjk,2011,124104.8
tjk,2012,-321788.3
tjk,2013,4841875.8
tjk,2014,2567329
tjk,2015,15167740.4
tjk,2016,18085208.2
tjk,2017,3793194.5
tjk,2018,35988673.9
tjk,2019,17411304
tjk,2020,45465042.9
tkm,2012,35147000
tkm,2013,36697183.8
tkm,2014,16694000
tkm,2015,6320000
tkm,2016,18607000
tkm,2017,-5590000
tkm,2018,-5831000
tkm,2019,-5200000
tkm,2020,71539000
tls,2012,10000
tls,2013,4094000
tls,2014,9381000
tls,2015,11611000
tls,2016,15263000
tls,2017,9075000
tls,2018,14668000
tls,2019,11386000
tls,2020,5768000
tun,1970,1021000
tun,1971,523583.4
tun,1972,357079.9
tun,1973,223964.2
tun,1975,5506611
tun,1976,8379920.1
tun,1977,3433838
tun,1978,3871145.1
tun,1979,24548.8
tun,1980,-49460.3
tun,1981,3537130.4
tun,1982,11285562.6
tun,1983,5217330
tun,1984,1128819.5
tun,1985,15665507.9
tun,1986,19845248.1
tun,1987,41520142.5
tun,1988,74462415.1
tun,1989,93969314.9
tun,1990,110013844.6
tun,1991,182387694.1
tun,1992,172043704.7
tun,1993,172057898.1
tun,1994,147170199
tun,1995,132571661
tun,1996,82442514.5
tun,1997,49803449.3
tun,1998,-31532865.7
tun,1999,28026625.2
tun,2000,-64996609.9
tun,2001,86249566.2
tun,2002,87761558.7
tun,2003,29785231.9
tun,2004,65804319.1
tun,2005,-2787740.6
tun,2006,-115289191.9
tun,2007,-121535883.2
tun,2008,-19200433.3
tun,2009,148974500.9
tun,2010,103554358.7
tun,2011,476546924
tun,2012,457871330.9
tun,2013,23719973.2
tun,2014,-68157006.7
tun,2015,171431942.4
tun,2016,406467012.6
tun,2017,-138058082.8
tun,2018,36151604.6
tun,2019,39139586.6
tun,2020,128080796.2
tur,2011,68985998.1
tur,2012,25487275
tur,2013,4258353.3
tur,2014,7138150.5
tur,2015,4211045.4
tur,2016,17572957.4
tur,2017,47280898.7
tur,2018,53477468.7
tur,2019,88811393.4
tur,2020,83266627.8
tza,1972,1927930.4
tza,1973,4849479.8
tza,1974,3983400.7
tza,1975,5791826.4
tza,1976,68443.1
tza,1977,-480610.2
tza,1978,3818249.4
tza,1979,-149401.5
tza,1980,18615046.3
tza,1981,14623832.2
tza,1982,7369846.1
tza,1983,-827108.4
tza,1984,-795229.4
tza,1985,-851652.5
tza,1986,-3247325
tza,1987,-5143357.2
tza,1988,-5234234.5
tza,1989,-4255405
tza,1990,-4576967.1
tza,1991,-4508607.1
tza,1992,-2392624.2
tza,1993,-3165346.8
tza,1994,-462676.6
tza,1995,-18751458.8
tza,1996,-3169441.1
tza,1997,-833910.5
tza,1998,-2457124.1
tza,1999,-1183676.6
tza,2000,-906156.4
tza,2002,0
tza,2003,0
tza,2004,0
tza,2005,-32501.5
tza,2006,-921101.1
tza,2007,-941509.7
tza,2008,-974544.6
tza,2009,-996443.7
tza,2010,-991856.1
tza,2011,-1037251.8
tza,2012,-1017362.9
tza,2015,0
tza,2016,703369.7
tza,2017,2913537.5
tza,2018,50167114.9
tza,2019,72524555.7
tza,2020,101611711.6
uga,1970,30000
uga,1971,-60000
uga,1972,-60000
uga,1973,2286337.8
uga,1974,297237.5
uga,1976,2315124.6
uga,1977,2157678.6
uga,1978,-240459.3
uga,1979,2761116.1
uga,1980,3713422
uga,1981,6267256.9
uga,1982,6802257
uga,1983,7268980.9
uga,1984,5490307.4
uga,1985,29461235.5
uga,1986,-632597.5
uga,1987,263274.7
uga,1988,-6218419.5
uga,1989,-6906489.4
uga,1990,-8348965.3
uga,1991,-6679038.3
uga,1992,-3587663.8
uga,1993,-8760721.3
uga,1994,-10459073.9
uga,1995,-2706534.8
uga,1996,-648948
uga,1997,405946.6
uga,1998,-7952072.9
uga,1999,-13895665.4
uga,2000,-427357.6
uga,2001,-2582474.7
uga,2002,0
uga,2003,0
uga,2004,-23712.2
uga,2005,-828787.7
uga,2006,-816631.2
uga,2007,-838938.7
uga,2008,-888835.5
uga,2009,-899267.3
uga,2014,0
uga,2015,172092.3
uga,2016,1301094.7
uga,2017,8285762.2
uga,2018,36745981.5
uga,2019,73106244.3
uga,2020,56647682.8
ukr,1994,43239000
ukr,1995,12293000
ukr,1996,18584000
ukr,1997,32584000
ukr,1998,42906000
ukr,1999,1065000
ukr,2000,-29395000
ukr,2001,6571000
ukr,2002,-23608608.4
ukr,2003,61102769
ukr,2004,11704378.2
ukr,2005,22044529.5
ukr,2006,140172707.3
ukr,2007,637708228.4
ukr,2008,80267736.5
ukr,2009,33779245.4
ukr,2010,-26903064.1
ukr,2011,-741161773.9
ukr,2012,82581879.6
ukr,2013,84116423
ukr,2014,48052096.7
ukr,2015,42195247.1
ukr,2016,27416318
ukr,2017,321612869.2
ukr,2018,-332106502.7
ukr,2019,-45009127
ukr,2020,-69496162.2
uzb,1994,4290000
uzb,1995,6490000
uzb,1996,35038000
uzb,1997,8489000
uzb,1998,39085000
uzb,1999,76459000
uzb,2000,64555000
uzb,2001,42653000
uzb,2002,5167000
uzb,2003,29537000
uzb,2004,87491000
uzb,2005,57274000
uzb,2006,2871000
uzb,2007,17522000
uzb,2008,12160000
uzb,2009,78006000
uzb,2010,55004000
uzb,2011,5323000
uzb,2012,188108000
uzb,2013,189703095.9
uzb,2014,264175000
uzb,2015,334483000
uzb,2016,80149000
uzb,2017,194560000
uzb,2018,506537000
uzb,2019,620461000
uzb,2020,910277000
ven,1970,1332364.6
ven,1971,3855286.7
ven,1972,6538800.7
ven,1973,12616837.1
ven,1974,2601000
ven,1975,-4718000
ven,1976,4551000
ven,1977,-15787000
ven,1978,-2866000
ven,1979,-6433000
ven,1980,-7565000
ven,1981,-6846000
ven,1982,-6020000
ven,1983,-4728000
ven,1984,-3782000
ven,1985,-3422000
ven,1986,14305000
ven,1987,67775000
ven,1988,123352000
ven,1989,155568000
ven,1990,194316000
ven,1991,209279000
ven,1992,409899000
ven,1993,80057000
ven,1994,30385000
ven,1995,146893000
ven,1996,-69855000
ven,1997,-12941000
ven,1998,440343000
ven,1999,83427000
ven,2000,160816000
ven,2001,121917000
ven,2002,47847000
ven,2003,-120505000
ven,2004,-184474000
ven,2005,-179537000
ven,2006,-165294000
ven,2007,-430898000
ven,2008,157943000
ven,2009,142857000
ven,2010,400355000
ven,2011,234387000
ven,2012,-98112000
ven,2013,-71769000
ven,2014,86941000
ven,2015,172223000
ven,2016,-95754000
ven,2017,-80496000
ven,2018,-6558000
ven,2020,0
vnm,1989,-145000
vnm,1990,-155000
vnm,1991,-466000
vnm,1993,-457000
vnm,2000,20000000
vnm,2002,20000000
vnm,2003,-1843000
vnm,2004,-2032000
vnm,2005,-2240000
vnm,2006,10096000
vnm,2007,47519000
vnm,2008,17802000
vnm,2009,647324000
vnm,2010,170319000
vnm,2011,416124000
vnm,2012,252795000
vnm,2013,549598123.5
vnm,2014,380648000
vnm,2015,379328000
vnm,2016,368121000
vnm,2017,199023000
vnm,2018,74992000
vnm,2019,86721000
vnm,2020,-6420000
zaf,1999,36766449.6
zaf,2000,88608118.5
zaf,2002,-796337.3
zaf,2003,65769768.8
zaf,2004,30496853.2
zaf,2005,22824903
zaf,2006,24526891.5
zaf,2007,-23141235.6
zaf,2008,-22403415.3
zaf,2009,-131111.1
zaf,2010,509771329.5
zaf,2011,248681501.9
zaf,2012,884040963.7
zaf,2013,217397237.6
zaf,2014,104898664.7
zaf,2015,-17193842.5
zaf,2016,-57786122.8
zaf,2017,371283968.2
zaf,2018,-122002322.4
zaf,2019,-124778435.8
zaf,2020,135350405
zmb,1974,316260.7
zmb,1976,356616.9
zmb,1977,4072501.6
zmb,1978,2288121.1
zmb,1979,-344978
zmb,1980,8550111.9
zmb,1981,3135988.1
zmb,1982,4870901.9
zmb,1983,7367340.4
zmb,1984,756647.5
zmb,1985,16658320.7
zmb,1986,22375637.1
zmb,1987,16856138
zmb,1988,27535258.6
zmb,1989,1948533.6
zmb,1990,45178269.4
zmb,1991,-5231957.2
zmb,1992,16804747.2
zmb,1993,1885130
zmb,1994,-10439735.7
zmb,1995,-14189205.1
zmb,1996,-14516398.3
zmb,1997,-15681921.7
zmb,1998,-15478117.7
zmb,1999,-14998693.1
zmb,2000,-14875738.5
zmb,2001,29259.5
zmb,2002,-1314280.4
zmb,2003,-2503807.9
zmb,2004,-15230642.5
zmb,2005,-9212692.3
zmb,2006,-14803831
zmb,2007,-11634916.1
zmb,2008,-4983827.4
zmb,2009,-5380178.9
zmb,2010,-3190724.9
zmb,2011,-1079878.5
zmb,2012,-530067.4
zmb,2015,401548.8
zmb,2016,4263309.4
zmb,2017,11785890.2
zmb,2018,54457686.2
zmb,2019,61816510.4
zmb,2020,91160921.6
zwe,1984,546467.6
zwe,1985,2567899.5
zwe,1986,5165233.7
zwe,1987,17182284.5
zwe,1988,25162688.2
zwe,1989,4323949.9
zwe,1990,3303144.2
zwe,1991,42746581.1
zwe,1992,123590252.1
zwe,1993,92030644.2
zwe,1994,-10514203
zwe,1995,3039026.6
zwe,1996,38547795.3
zwe,1997,-2922815.1
zwe,1998,-17654388.9
zwe,1999,-32283152.6
zwe,2000,-7280907.6
zwe,2001,49614
zwe,2002,-660377.3
zwe,2003,900418.6
zwe,2004,0
zwe,2005,0
zwe,2006,0
zwe,2007,0
zwe,2008,-123802.1
zwe,2009,0
zwe,2010,-106815.3
zwe,2013,-565959.9
zwe,2014,0
zwe,2015,-5469178.2
zwe,2016,-4906906.6
zwe,2017,0
zwe,2018,0
zwe,2019,0
zwe,2020,0
