geo,time,tx_uvi_mrch_xd_wd
nic,2010,129.52527
nic,2011,155.87914
nic,2012,157.10564
nic,2013,142.58182
nic,2014,142.48077
nic,2015,138.39055
nic,2016,131.0781
nic,2017,133.8119
nic,2018,131.0891
nic,2019,127.80784
nic,2020,135.62166
nld,2000,100
nld,2001,95.53367
nld,2002,99.0852
nld,2003,115.40637
nld,2004,128.48415
nld,2005,133.07735
nld,2006,142.10371
nld,2007,158.74377
nld,2008,177.12505
nld,2009,154.99605
nld,2010,158.93642
nld,2011,183.33532
nld,2012,176.74982
nld,2013,180.48735
nld,2014,179.38192
nld,2015,148.08832
nld,2016,143.07016
nld,2017,153.16228
nld,2018,166.95709
nld,2019,159.9895
nld,2020,157.00895
nld_curacao,2011,311.95201
nld_curacao,2012,320.87931
nld_curacao,2013,312.21245
nld_curacao,2014,300.74999
nld_curacao,2015,199.38467
nld_curacao,2016,167.42611
nld_curacao,2017,196.36603
nld_curacao,2018,232.52783
nld_curacao,2019,219.71218
nld_curacao,2020,171.59294
nor,2000,100
nor,2001,92.79879
nor,2002,91.50465
nor,2003,104.67407
nor,2004,127.18003
nor,2005,161.48664
nor,2006,194.06139
nor,2007,212.77583
nor,2008,264.21131
nor,2009,187.70108
nor,2010,216.10809
nor,2011,275.14553
nor,2012,273.24669
nor,2013,276.11565
nor,2014,249.59891
nor,2015,173.32634
nor,2016,149.94566
nor,2017,168.44629
nor,2018,201.52511
nor,2019,171.33585
nor,2020,128.2534
npl,2000,100
npl,2001,96.3782
npl,2002,95.41929
npl,2003,100.30476
npl,2004,108.02015
npl,2005,114.33877
npl,2006,127.10262
npl,2007,137.34786
npl,2008,148.65089
npl,2009,141.32857
npl,2010,147.73623
npl,2011,170.94818
npl,2012,169.59494
npl,2013,165.38753
npl,2014,166.211
npl,2015,161.49537
npl,2016,155.73843
npl,2017,156.31472
npl,2018,159.61807
npl,2019,157.15719
npl,2020,180.21845
nru,2000,100
nru,2001,95.99497
nru,2002,95.28102
nru,2003,104.01844
nru,2004,125.09335
nru,2005,134.54059
nru,2006,142.236
nru,2007,183.05054
nru,2008,423.55295
nru,2009,246.59045
nru,2010,240.946
nru,2011,324.73254
nru,2012,331.83087
nru,2013,274.28826
nru,2014,252.38168
nru,2015,245.23755
nru,2016,206.4516
nru,2017,200.8771
nru,2018,215.61202
nru,2019,215.11796
nru,2020,202.78749
nzl,2000,100
nzl,2001,100.74026
nzl,2002,99.33723
nzl,2003,111.17748
nzl,2004,128.34633
nzl,2005,138.13494
nzl,2006,138.4745
nzl,2007,158.37206
nzl,2008,181.08501
nzl,2009,140.62135
nzl,2010,172.94334
nzl,2011,203.74799
nzl,2012,191.85899
nzl,2013,201.20049
nzl,2014,205.56293
nzl,2015,161.91805
nzl,2016,154.93072
nzl,2017,175.79246
nzl,2018,179.27775
nzl,2019,174.89232
nzl,2020,174.15951
omn,1980,121
omn,1981,137
omn,1982,129
omn,1983,113
omn,1984,107
omn,1985,101
omn,1986,50
omn,1987,65
omn,1988,51
omn,1992,67
omn,1993,58
omn,1994,57
omn,1995,61
omn,1996,73
omn,1997,70
omn,1998,45
omn,1999,65
omn,2000,100
omn,2001,86.08732
omn,2002,90.93804
omn,2003,104.20493
omn,2004,128.83922
omn,2005,188.12423
omn,2006,230.91974
omn,2007,243.89371
omn,2008,378.3003
omn,2009,211.83503
omn,2010,286.88889
omn,2011,385.39219
omn,2012,410.29702
omn,2013,394.95994
omn,2014,386.40491
omn,2015,211.49822
omn,2016,145.41203
omn,2017,172.2653
omn,2018,205.072
omn,2019,191.37994
omn,2020,159.50523
pak,1980,101
pak,1981,105
pak,1982,96
pak,1983,93
pak,1984,97
pak,1985,85
pak,1986,99
pak,1987,104
pak,1988,102
pak,1989,97
pak,1990,100
pak,1991,95
pak,1992,92
pak,1993,90
pak,1994,97
pak,1995,118
pak,1996,114
pak,1997,115
pak,1998,117
pak,1999,109
pak,2000,100
pak,2001,90.7
pak,2002,86.80405
pak,2003,92.98748
pak,2004,99.50033
pak,2005,99.9465
pak,2006,102.41372
pak,2007,105.81881
pak,2008,119.2461
pak,2009,111.65313
pak,2010,126.7822
pak,2011,149.95391
pak,2012,150.62068
pak,2013,147.12857
pak,2014,151.73653
pak,2015,144.33562
pak,2016,135.33007
pak,2017,135.86796
pak,2018,127.35083
pak,2019,111.59476
pak,2020,108.71436
pan,1981,70
pan,1982,60
pan,1983,64
pan,1984,63
pan,1985,71
pan,1986,74
pan,1987,73
pan,1988,68
pan,1989,67
pan,1990,66
pan,1991,72
pan,1992,97
pan,1993,94
pan,1994,96
pan,1995,96
pan,1996,98
pan,1997,99
pan,1998,100
pan,1999,101
pan,2000,100
pan,2001,99.81393
pan,2002,99.81393
pan,2003,97.81755
pan,2004,100.7521
pan,2005,103.77479
pan,2006,105.85034
pan,2007,110.08436
pan,2008,115.58854
pan,2009,113.27678
pan,2010,116.6751
pan,2011,124.84236
pan,2012,126.59005
pan,2013,124.6913
pan,2014,124.69144
pan,2015,117.92031
pan,2016,113.98399
pan,2017,119.59399
pan,2018,116.50615
pan,2019,109.51582
pan,2020,112.80128
per,1980,167
per,1981,145
per,1982,138
per,1983,141
per,1984,137
per,1985,111
per,1986,93
per,1987,99
per,1988,116
per,1989,112
per,1990,113
per,1991,104
per,1992,114
per,1993,105
per,1994,115
per,1995,132
per,1996,129
per,1997,131
per,1998,109
per,1999,98
per,2000,100
per,2001,96.06073
per,2002,101.10396
per,2003,111.59873
per,2004,144.08072
per,2005,176.67377
per,2006,245.6847
per,2007,298.31898
per,2008,327.70741
per,2009,277.32741
per,2010,385.46683
per,2011,484.85709
per,2012,492.12367
per,2013,449.32647
per,2014,398.36787
per,2015,300.36182
per,2016,274.27347
per,2017,321.97613
per,2018,339.29271
per,2019,322.67764
per,2020,316.40108
phl,1980,337
phl,1981,231
phl,1982,209
phl,1983,159
phl,1984,107
phl,1985,81
phl,1986,72
phl,1987,79
phl,1988,88
phl,1989,86
phl,1990,83
phl,1991,85
phl,1992,80
phl,1993,80
phl,1994,81
phl,1995,81
phl,1996,86
phl,1997,89
phl,1998,97
phl,1999,107
phl,2000,100
phl,2001,82.95741
phl,2002,76.9731
phl,2003,78.59478
phl,2004,74.41298
phl,2005,83.21821
phl,2006,86.99799
phl,2007,88.65095
phl,2008,89.89206
phl,2009,86.47616
phl,2010,89.67578
phl,2011,95.68406
phl,2012,95.10995
phl,2013,92.70938
phl,2014,98.74661
phl,2015,89.2556
phl,2016,87.17303
phl,2017,90.51239
phl,2018,92.59594
phl,2019,90.65592
phl,2020,90.7768
plw,2000,100
plw,2001,96.75478
plw,2002,96.12875
plw,2003,98.38097
plw,2004,104.27071
plw,2005,111.34796
plw,2006,118.10255
plw,2007,123.50503
plw,2008,130.82498
plw,2009,124.68001
plw,2010,133.10555
plw,2011,142.81898
plw,2012,139.45645
plw,2013,142.64103
plw,2014,148.05083
plw,2015,144.16842
plw,2016,150.77575
plw,2017,157.47618
plw,2018,163.94281
plw,2019,162.40556
plw,2020,153.80978
png,1980,31
png,1981,24
png,1982,22
png,1983,22
png,1984,23
png,1985,34
png,1986,34
png,1987,37
png,1988,43
png,1989,36
png,1990,37
png,1991,37
png,1992,38
png,1993,42
png,1994,49
png,1995,69
png,1996,68
png,1997,75
png,1998,86
png,1999,97
png,2000,100
png,2001,90.24661
png,2002,99.20565
png,2003,112.79261
png,2004,140.56345
png,2005,169.86448
png,2006,229.55696
png,2007,263.93427
png,2008,315.41058
png,2009,275.36458
png,2010,358.16514
png,2011,474.17079
png,2012,449.133
png,2013,405.49992
png,2014,394.7343
png,2015,310.75853
png,2016,290.20867
png,2017,326.4082
png,2018,354.11253
png,2019,322.98408
png,2020,335.53956
pol,2000,100
pol,2001,101.11776
pol,2002,106.7026
pol,2003,124.22607
pol,2004,143.35639
pol,2005,150.38816
pol,2006,158.09466
pol,2007,179.34186
pol,2008,202.35288
pol,2009,179.37589
pol,2010,182.78407
pol,2011,201.66355
pol,2012,190.35599
pol,2013,196.10811
pol,2014,195.60949
pol,2015,166.52021
pol,2016,164.26829
pol,2017,175.4883
pol,2018,187.95913
pol,2019,182.57713
pol,2020,187.41342
prk,2000,100
prk,2001,94.34652
prk,2002,90.3334
prk,2003,92.42226
prk,2004,101.34616
prk,2005,112.31602
prk,2006,120.98457
prk,2007,130.43202
prk,2008,161.14575
prk,2009,149.45122
prk,2010,163.4608
prk,2011,195.9709
prk,2012,182.96882
prk,2013,165.83463
prk,2014,154.11343
prk,2015,134.89327
prk,2016,131.90274
prk,2017,151.8329
prk,2018,162.52592
prk,2019,156.87507
prk,2020,152.54308
prt,2000,100
prt,2001,98.22616
prt,2002,103.57567
prt,2003,121.01335
prt,2004,136.38439
prt,2005,137.19465
prt,2006,145.02836
prt,2007,161.501
prt,2008,177.26228
prt,2009,161.40353
prt,2010,161.79436
prt,2011,181.28087
prt,2012,172.10232
prt,2013,177.76885
prt,2014,177.34079
prt,2015,148.37152
prt,2016,146.20428
prt,2017,156.11179
prt,2018,168.66149
prt,2019,161.67084
prt,2020,161.49567
pry,1980,90
pry,1981,97
pry,1982,87
pry,1983,78
pry,1984,101
pry,1985,62
pry,1986,47
pry,1987,70
pry,1988,76
pry,1989,98
pry,1990,92
pry,1991,89
pry,1992,85
pry,1993,90
pry,1994,107
pry,1995,110
pry,1996,110
pry,1997,110
pry,1998,109
pry,1999,101
pry,2000,100
pry,2001,108.12456
pry,2002,105.65348
pry,2003,98.78989
pry,2004,107.09133
pry,2005,109.71355
pry,2006,115.53708
pry,2007,140.01566
pry,2008,171.93619
pry,2009,153.4422
pry,2010,175.99108
pry,2011,208.64774
pry,2012,195.40691
pry,2013,204.3827
pry,2014,217.80263
pry,2015,193.49037
pry,2016,181.52028
pry,2017,193.70576
pry,2018,204.46909
pry,2019,208.73243
pry,2020,212.94921
pse,2000,100
pse,2001,99.793
pse,2002,99.29416
pse,2003,103.97018
pse,2004,112.7043
pse,2005,116.77081
pse,2006,122.01664
pse,2007,135.6856
pse,2008,148.89093
pse,2009,141.80896
pse,2010,151.04018
pse,2011,167.36743
pse,2012,161.90791
pse,2013,159.68958
pse,2014,160.5864
pse,2015,152.07965
pse,2016,150.5429
pse,2017,153.35937
pse,2018,159.13977
pse,2019,158.36837
pse,2020,159.75252
pyf,2000,100
pyf,2001,98.7006
pyf,2002,96.35631
pyf,2003,97.72805
pyf,2004,100.27629
pyf,2005,102.8976
pyf,2006,106.87831
pyf,2007,112.00461
pyf,2008,116.01557
pyf,2009,112.649
pyf,2010,115.60371
pyf,2011,127.76968
pyf,2012,127.96879
pyf,2013,125.70147
pyf,2014,129.34826
pyf,2015,124.26585
pyf,2016,124.65401
pyf,2017,123.28098
pyf,2018,123.79992
pyf,2019,123.41286
pyf,2020,122.2869
qat,1980,108.624
qat,1981,127.066
qat,1982,118.745
qat,1983,102.573
qat,1984,100.858
qat,1985,100
qat,2000,100
qat,2001,95.47983
qat,2002,86.74978
qat,2003,104.44747
qat,2004,127.9949
qat,2005,182.30997
qat,2006,224.21583
qat,2007,238.55553
qat,2008,344.84744
qat,2009,228.97263
qat,2010,253.63142
qat,2011,328.70393
qat,2012,341.65301
qat,2013,333.20246
qat,2014,320.15779
qat,2015,213.23791
qat,2016,156.87235
qat,2017,196.73524
qat,2018,247.04817
qat,2019,194.28078
qat,2020,150.89474
rou,2000,100
rou,2001,99.87653
rou,2002,106.22354
rou,2003,125.24032
rou,2004,146.01116
rou,2005,157.56592
rou,2006,169.07338
rou,2007,186.10788
rou,2008,210.13567
rou,2009,186.32411
rou,2010,191.93501
rou,2011,220.83053
rou,2012,209.12736
rou,2013,213.34339
rou,2014,212.37622
rou,2015,179.58853
rou,2016,177.98064
rou,2017,186.85442
rou,2018,207.11103
rou,2019,201.19767
rou,2020,204.61854
rus,2000,100
rus,2001,95.2
rus,2002,91.5824
rus,2003,102.93862
rus,2004,125.48217
rus,2005,158.3585
rus,2006,188.44662
rus,2007,210.30643
rus,2008,283.28276
rus,2009,186.11677
rus,2010,229.10975
rus,2011,304.48685
rus,2012,309.35864
rus,2013,296.05622
rus,2014,279.18102
rus,2015,180.07176
rus,2016,142.97697
rus,2017,172.50256
rus,2018,207.45391
rus,2019,202.26757
rus,2020,161.12188
rwa,1980,99
rwa,1981,76
rwa,1982,93
rwa,1983,110
rwa,1984,111
rwa,1985,81
rwa,1986,105
rwa,1987,62
rwa,1988,78
rwa,1989,69
rwa,1990,70
rwa,1991,73
rwa,1992,65
rwa,1993,71
rwa,1994,85
rwa,1995,109
rwa,1996,96
rwa,1997,128
rwa,1998,96
rwa,1999,83
rwa,2000,100
rwa,2001,88.76972
rwa,2002,87.387
rwa,2003,96.20296
rwa,2004,111.7942
rwa,2005,145.31432
rwa,2006,168.85843
rwa,2007,192.15585
rwa,2008,264.344
rwa,2009,227.71545
rwa,2010,280.62282
rwa,2011,298.90253
rwa,2012,265.70562
rwa,2013,261.35942
rwa,2014,257.71353
rwa,2015,225.44691
rwa,2016,230.10754
rwa,2017,251.67691
rwa,2018,256.39012
rwa,2019,255.03247
rwa,2020,282.17656
sau,1980,100
sau,1981,113
sau,1982,118
sau,1983,98
sau,1984,98
sau,1985,107
sau,1986,51
sau,1987,81
sau,1988,64
sau,1989,72
sau,1990,86
sau,1991,67
sau,1992,66
sau,1993,58
sau,1994,56
sau,1995,62
sau,1996,74
sau,1997,70
sau,1998,45
sau,1999,65
sau,2000,100
sau,2001,89.28128
sau,2002,89.34615
sau,2003,104.14638
sau,2004,132.43287
sau,2005,173.2823
sau,2006,206.32052
sau,2007,233.18866
sau,2008,287.76554
sau,2009,196.41521
sau,2010,237.29707
sau,2011,322.2678
sau,2012,328.45388
sau,2013,320.42219
sau,2014,298.22914
sau,2015,175.82597
sau,2016,148.2765
sau,2017,186.10742
sau,2018,234.62663
sau,2019,217.10167
sau,2020,155.58882
sdn,1980,144
sdn,1981,168
sdn,1982,127
sdn,1983,121
sdn,1984,147
sdn,1985,184
sdn,1986,217
sdn,1987,309
sdn,1988,167
sdn,1989,180
sdn,1990,131
sdn,1991,96
sdn,1992,55
sdn,1993,72
sdn,1994,78
sdn,1995,108
sdn,1996,88
sdn,1997,107
sdn,1998,108
sdn,1999,91
sdn,2000,100
sdn,2001,90.14768
sdn,2002,88.76004
sdn,2003,104.19589
sdn,2004,131.12883
sdn,2005,180.37477
sdn,2006,214.28766
sdn,2007,236.49836
sdn,2008,320.0696
sdn,2009,223.71998
sdn,2010,282.99038
sdn,2011,393.58795
sdn,2012,373.45199
sdn,2013,347.28795
sdn,2014,350.69137
sdn,2015,246.78502
sdn,2016,230.99493
sdn,2017,263.62414
sdn,2018,272.40565
sdn,2019,284.72308
sdn,2020,302.66055
sen,1980,160
sen,1981,154
sen,1982,128
sen,1983,116
sen,1984,123
sen,1985,126
sen,1986,143
sen,1987,162
sen,1988,160
sen,1989,165
sen,1990,186
sen,1991,180
sen,1992,186
sen,1993,170
sen,1994,149
sen,1995,175
sen,1996,164
sen,1997,120
sen,1998,120
sen,1999,116
sen,2000,100
sen,2001,95.24492
sen,2002,94.28039
sen,2003,103.93913
sen,2004,116.76044
sen,2005,130.92606
sen,2006,143.22729
sen,2007,159.75537
sen,2008,196.32844
sen,2009,167.97877
sen,2010,191.50681
sen,2011,243.54563
sen,2012,245.01679
sen,2013,238.17616
sen,2014,234.23527
sen,2015,200.57045
sen,2016,195.10189
sen,2017,208.02085
sen,2018,224.14451
sen,2019,220.85598
sen,2020,220.90778
sgp,1980,123
sgp,1981,129
sgp,1982,124
sgp,1983,120
sgp,1984,114
sgp,1985,108
sgp,1986,94
sgp,1987,100
sgp,1988,104
sgp,1989,106
sgp,1990,115
sgp,1991,114
sgp,1992,113
sgp,1993,112
sgp,1994,113
sgp,1995,120
sgp,1996,119
sgp,1997,112
sgp,1998,97
sgp,1999,96
sgp,2000,100
sgp,2001,89.64523
sgp,2002,85.51219
sgp,2003,78.73242
sgp,2004,83.71183
sgp,2005,88.19022
sgp,2006,93.94279
sgp,2007,96.21997
sgp,2008,105.47614
sgp,2009,93.20039
sgp,2010,101.28205
sgp,2011,112.81557
sgp,2012,112.3405
sgp,2013,108.204
sgp,2014,107.1401
sgp,2015,88.82217
sgp,2016,83.2643
sgp,2017,88.88975
sgp,2018,94.29905
sgp,2019,91.96523
sgp,2020,82.77644
slb,1980,287.99
slb,1981,220.206
slb,1982,201.55
slb,1983,174.159
slb,1984,235.108
slb,1985,191.395
slb,1986,114.525
slb,1987,107.082
slb,1988,114.004
slb,1989,101.992
slb,1990,100
slb,1991,98.6292
slb,1992,88.769
slb,2000,100
slb,2001,97.67696
slb,2002,102.23397
slb,2003,112.98396
slb,2004,126.12271
slb,2005,129.31961
slb,2006,139.75421
slb,2007,164.24465
slb,2008,176.59358
slb,2009,148.63424
slb,2010,167.70994
slb,2011,191.96598
slb,2012,186.16433
slb,2013,186.68088
slb,2014,209.55591
slb,2015,160.69911
slb,2016,153.45145
slb,2017,165.12612
slb,2018,165.6025
slb,2019,151.1716
slb,2020,154.76746
sle,2000,100
sle,2001,88.34451
sle,2002,90.06879
sle,2003,95.02716
sle,2004,106.15158
sle,2005,111.46379
sle,2006,119.75465
sle,2007,127.22071
sle,2008,144.71757
sle,2009,135.84713
sle,2010,147.17199
sle,2011,158.46227
sle,2012,146.47398
sle,2013,148.42698
sle,2014,115.8056
sle,2015,94.46202
sle,2016,100.15601
sle,2017,111.50982
sle,2018,116.02176
sle,2019,114.34075
sle,2020,113.82122
slv,1980,78
slv,1981,71
slv,1982,69
slv,1983,56
slv,1984,59
slv,1985,57
slv,1986,96
slv,1987,69
slv,1988,69
slv,1989,71
slv,1990,64
slv,1991,59
slv,1992,61
slv,1993,64
slv,1994,83
slv,1995,109
slv,1996,106
slv,1997,108
slv,1998,109
slv,1999,101
slv,2000,100
slv,2001,95.17137
slv,2002,94.56912
slv,2003,96.33356
slv,2004,98.54947
slv,2005,102.30762
slv,2006,107.01377
slv,2007,110.69684
slv,2008,122.05299
slv,2009,120.41607
slv,2010,125.12222
slv,2011,138.42221
slv,2012,143.12836
slv,2013,143.94682
slv,2014,143.12836
slv,2015,143.43528
slv,2016,141.0822
slv,2017,143.7422
slv,2018,148.30512
slv,2019,147.39458
slv,2020,147.94705
som,2000,100
som,2001,98.78123
som,2002,95.59544
som,2003,105.34791
som,2004,115.73428
som,2005,121.14799
som,2006,138.59519
som,2007,149.0577
som,2008,172.27107
som,2009,168.4767
som,2010,168.61569
som,2011,187.64717
som,2012,194.45431
som,2013,200.22218
som,2014,195.65828
som,2015,158.49809
som,2016,163.80987
som,2017,174.49334
som,2018,178.5157
som,2019,183.7962
som,2020,189.60485
srb,2008,177.17843
srb,2009,164.04467
srb,2010,176.47323
srb,2011,199.59367
srb,2012,194.89992
srb,2013,190.01666
srb,2014,187.86948
srb,2015,172.73653
srb,2016,167.93992
srb,2017,174.13646
srb,2018,183.15909
srb,2019,180.51662
srb,2020,182.68901
stp,1986,185
stp,1987,154
stp,1988,203
stp,1989,101
stp,1990,99
stp,1991,102
stp,1992,96
stp,1993,107
stp,1994,124
stp,1995,113
stp,1996,143
stp,1997,147
stp,1998,117
stp,1999,116
stp,2000,100
stp,2001,105.43835
stp,2002,156.23787
stp,2003,155.32623
stp,2004,148.34339
stp,2005,148.65965
stp,2006,153.6246
stp,2007,177.45564
stp,2008,230.67611
stp,2009,240.79318
stp,2010,261.12117
stp,2011,268.22205
stp,2012,227.42862
stp,2013,227.27776
stp,2014,267.17377
stp,2015,267.49629
stp,2016,249.17035
stp,2017,193.65176
stp,2018,209.12104
stp,2019,209.23399
stp,2020,211.34563
sur,1980,127.009
sur,1981,145.86
sur,1982,143.01
sur,1983,140.347
sur,1984,125.726
sur,1985,100
sur,1986,100.909
sur,1987,97.5293
sur,1988,146.38
sur,2000,100
sur,2001,94.35884
sur,2002,91.58028
sur,2003,99.13757
sur,2004,114.80529
sur,2005,126.4072
sur,2006,163.79018
sur,2007,175.95417
sur,2008,206.54786
sur,2009,187.54005
sur,2010,230.98243
sur,2011,284.17588
sur,2012,291.6089
sur,2013,260.42268
sur,2014,245.90701
sur,2015,218.58245
sur,2016,229.40709
sur,2017,234.08458
sur,2018,238.68791
sur,2019,255.11073
sur,2020,309.18957
svk,2000,100
svk,2001,96.7728
svk,2002,100.50558
svk,2003,124.92789
svk,2004,147.94037
svk,2005,157.29798
svk,2006,160.88085
svk,2007,177.15897
svk,2008,193.07933
svk,2009,174.6108
svk,2010,171.16326
svk,2011,187.73682
svk,2012,173.64639
svk,2013,176.30908
svk,2014,169.62078
svk,2015,144.50656
svk,2016,146.75579
svk,2017,157.79144
svk,2018,171.18849
svk,2019,168.33007
svk,2020,172.18594
svn,2000,100
svn,2001,99.46113
svn,2002,104.77026
svn,2003,124.28822
svn,2004,141.46
svn,2005,147.32121
svn,2006,152.84466
svn,2007,172.14808
svn,2008,190.0805
svn,2009,173.28184
svn,2010,172.98766
svn,2011,191.8968
svn,2012,180.4197
svn,2013,183.63077
svn,2014,181.27927
svn,2015,151.21202
svn,2016,148.53873
svn,2017,157.5473
svn,2018,169.80788
svn,2019,164.06357
svn,2020,167.09969
swe,2000,100
swe,2001,94.58697
swe,2002,100.6927
swe,2003,118.22927
swe,2004,130.61774
swe,2005,135.31952
swe,2006,143.17434
swe,2007,158.49807
swe,2008,173.3076
swe,2009,153.89019
swe,2010,161.4105
swe,2011,179.14056
swe,2012,170.31849
swe,2013,172.69532
swe,2014,170.02952
swe,2015,141.463
swe,2016,139.11458
swe,2017,147.61841
swe,2018,157.66856
swe,2019,154.13023
swe,2020,153.87832
swz,1980,98
swz,1981,102
swz,1982,96
swz,1983,97
swz,1984,83
swz,1985,58
swz,1986,66
swz,1987,87
swz,1988,75
swz,1989,75
swz,1990,86
swz,1991,86
swz,1992,94
swz,1993,96
swz,1994,100
swz,1995,115
swz,1996,108
swz,1997,112
swz,1998,103
swz,1999,101
swz,2000,100
swz,2001,100.6378
swz,2002,104.35028
swz,2003,107.88698
swz,2004,124.28699
swz,2005,127.00713
swz,2006,147.78725
swz,2007,150.82055
swz,2008,173.16231
swz,2009,191.39599
swz,2010,201.03442
swz,2011,227.01801
swz,2012,212.54839
swz,2013,204.63069
swz,2014,202.6606
swz,2015,178.55276
swz,2016,188.73247
swz,2017,188.32869
swz,2018,189.99388
swz,2019,168.08834
swz,2020,176.43076
syc,1985,116
syc,1986,87
syc,1987,97
syc,1988,102
syc,1989,82
syc,1990,92
syc,1991,82
syc,1992,96
syc,1993,96
syc,1994,100
syc,1995,110
syc,1996,110
syc,1997,104
syc,1998,103
syc,1999,111
syc,2000,100
syc,2001,90.03874
syc,2002,87.13982
syc,2003,91.77022
syc,2004,103.20744
syc,2005,118.8962
syc,2006,124.55781
syc,2007,129.53847
syc,2008,145.39083
syc,2009,126.08286
syc,2010,138.73121
syc,2011,164.14581
syc,2012,173.68153
syc,2013,160.62024
syc,2014,157.90261
syc,2015,138.63944
syc,2016,136.77984
syc,2017,145.89201
syc,2018,152.72482
syc,2019,147.2232
syc,2020,137.04489
syr,1980,329
syr,1981,366
syr,1982,319
syr,1983,300
syr,1984,306
syr,1985,300
syr,1986,220
syr,1987,205
syr,1988,68
syr,1989,85
syr,1990,110
syr,1991,89
syr,1992,75
syr,1993,73
syr,1994,79
syr,1995,99
syr,1996,104
syr,1997,82
syr,1998,60
syr,1999,75
syr,2000,100
syr,2001,89.26185
syr,2002,89.66587
syr,2003,102.43168
syr,2004,124.93797
syr,2005,159.27861
syr,2006,180.72865
syr,2007,202.83223
syr,2008,251.85597
syr,2009,206.15388
syr,2010,238.79469
syr,2011,302.87742
syr,2012,299.66134
syr,2013,294.11367
syr,2014,288.40733
syr,2015,257.58371
syr,2016,245.13654
syr,2017,258.73811
syr,2018,268.77955
syr,2019,266.36804
syr,2020,261.72307
tca,2000,100
tca,2001,86.31949
tca,2002,80.86475
tca,2003,88.3707
tca,2004,89.34914
tca,2005,89.76764
tca,2006,90.07202
tca,2007,93.93838
tca,2008,101.77881
tca,2009,97.5913
tca,2010,102.37195
tca,2011,119.27493
tca,2012,115.65035
tca,2013,111.5348
tca,2014,112.02346
tca,2015,93.50019
tca,2016,91.78846
tca,2017,93.80615
tca,2018,102.24818
tca,2019,99.57059
tca,2020,99.11204
tcd,1980,104
tcd,1981,87
tcd,1982,67
tcd,1983,69
tcd,1984,74
tcd,1985,69
tcd,1986,74
tcd,1987,83
tcd,1988,91
tcd,1989,77
tcd,1990,104
tcd,1991,103
tcd,1992,100
tcd,1993,87
tcd,1994,83
tcd,1995,113
tcd,1996,124
tcd,1997,112
tcd,1998,120
tcd,1999,109
tcd,2000,100
tcd,2001,84.76276
tcd,2002,82.66533
tcd,2003,105.70752
tcd,2004,134.76117
tcd,2005,185.28683
tcd,2006,220.97744
tcd,2007,244.29003
tcd,2008,329.81908
tcd,2009,215.43274
tcd,2010,272.01455
tcd,2011,371.46542
tcd,2012,371.66103
tcd,2013,361.50155
tcd,2014,331.21072
tcd,2015,184.51584
tcd,2016,156.22444
tcd,2017,193.62667
tcd,2018,248.28544
tcd,2019,225.45908
tcd,2020,155.78431
tgo,1980,123
tgo,1981,108
tgo,1982,100
tgo,1983,96
tgo,1984,101
tgo,1985,98
tgo,1986,112
tgo,1987,120
tgo,1988,128
tgo,1989,127
tgo,1990,140
tgo,1991,131
tgo,1992,139
tgo,1993,95
tgo,1994,96
tgo,1995,113
tgo,1996,109
tgo,1997,106
tgo,1998,116
tgo,1999,113
tgo,2000,100
tgo,2001,58.02138
tgo,2002,58.30785
tgo,2003,63.35347
tgo,2004,83.04675
tgo,2005,70.55918
tgo,2006,140.47648
tgo,2007,158.40535
tgo,2008,211.04573
tgo,2009,187.59957
tgo,2010,210.22615
tgo,2011,247.4231
tgo,2012,242.55162
tgo,2013,224.70232
tgo,2014,215.85985
tgo,2015,181.72039
tgo,2016,175.3851
tgo,2017,191.14415
tgo,2018,217.22367
tgo,2019,204.49022
tgo,2020,186.9313
tha,1980,97
tha,1981,94
tha,1982,83
tha,1983,84
tha,1984,81
tha,1985,72
tha,1986,77
tha,1987,84
tha,1988,93
tha,1989,94
tha,1990,96
tha,1991,100
tha,1992,102
tha,1993,103
tha,1994,107
tha,1995,116
tha,1996,127
tha,1997,122
tha,1998,106
tha,1999,102
tha,2000,100
tha,2001,92.45283
tha,2002,93.18881
tha,2003,98.60832
tha,2004,104.75043
tha,2005,112.2976
tha,2006,118.23899
tha,2007,124.98327
tha,2008,138.03024
tha,2009,138.51198
tha,2010,151.14412
tha,2011,159.60123
tha,2012,160.57808
tha,2013,159.85548
tha,2014,157.76796
tha,2015,151.34484
tha,2016,150.7962
tha,2017,156.18895
tha,2018,161.56831
tha,2019,162.10357
tha,2020,160.88586
tjk,2000,100
tjk,2001,99.02792
tjk,2002,96.30254
tjk,2003,109.64618
tjk,2004,123.05524
tjk,2005,133.87903
tjk,2006,169.10598
tjk,2007,175.33391
tjk,2008,195.36765
tjk,2009,150.49312
tjk,2010,197.70381
tjk,2011,232.62226
tjk,2012,193.25521
tjk,2013,185.89572
tjk,2014,181.24184
tjk,2015,159.58769
tjk,2016,164.85155
tjk,2017,193.53669
tjk,2018,208.02024
tjk,2019,189.9944
tjk,2020,184.49227
tkm,2000,100
tkm,2001,105.79054
tkm,2002,82.22387
tkm,2003,105.40357
tkm,2004,115.14823
tkm,2005,174.38646
tkm,2006,233.59021
tkm,2007,237.25262
tkm,2008,365.28873
tkm,2009,255.48074
tkm,2010,260.48247
tkm,2011,337.53048
tkm,2012,371.63258
tkm,2013,350.84529
tkm,2014,330.36648
tkm,2015,235.87333
tkm,2016,155.87528
tkm,2017,200.03601
tkm,2018,261.64932
tkm,2019,176.49365
tkm,2020,128.66802
