geo,time,se_enr_tert_fm_zs
prt,1972,0.80447
prt,1973,0.87428
prt,1974,0.92565
prt,1975,0.76367
prt,1976,0.81414
prt,1977,0.76347
prt,1978,0.74626
prt,1979,0.90457
prt,1980,0.91934
prt,1981,0.9471
prt,1982,0.99831
prt,1983,1.01766
prt,1984,1.18344
prt,1985,1.12026
prt,1986,1.14734
prt,1987,1.07247
prt,1991,1.22317
prt,1992,1.36125
prt,1993,1.23378
prt,1994,1.25718
prt,1995,1.25096
prt,1996,1.2479
prt,1998,1.23512
prt,1999,1.23227
prt,2000,1.25235
prt,2001,1.26886
prt,2002,1.27092
prt,2003,1.26063
prt,2004,1.24628
prt,2005,1.23495
prt,2006,1.2205
prt,2007,1.17777
prt,2008,1.16114
prt,2009,1.15462
prt,2010,1.1536
prt,2011,1.15942
prt,2012,1.15371
prt,2013,1.13281
prt,2014,1.13592
prt,2015,1.1173
prt,2016,1.10327
prt,2017,1.11181
prt,2018,1.12461
prt,2019,1.14134
pry,1970,0.73158
pry,1993,0.8531
pry,1996,1.19553
pry,1999,1.28067
pry,2000,1.27326
pry,2001,1.28252
pry,2002,1.29329
pry,2003,1.28266
pry,2004,1.26279
pry,2005,1.1256
pry,2007,1.26763
pry,2008,1.2716
pry,2009,1.31301
pry,2010,1.2994
pse,1996,0.80264
pse,1997,0.82779
pse,1998,0.83133
pse,1999,0.86949
pse,2000,0.90404
pse,2001,0.93773
pse,2002,0.9567
pse,2003,1.01851
pse,2004,1.01854
pse,2005,1.01858
pse,2006,1.13679
pse,2007,1.17221
pse,2008,1.17784
pse,2009,1.23219
pse,2010,1.25153
pse,2011,1.27412
pse,2012,1.29186
pse,2013,1.3329
pse,2014,1.35586
pse,2015,1.36497
pse,2016,1.37162
pse,2017,1.38194
pse,2018,1.36479
pse,2019,1.38897
pse,2020,1.39201
qat,1976,1.70973
qat,1977,1.69062
qat,1980,1.70619
qat,1981,1.66438
qat,1982,1.63037
qat,1983,1.63846
qat,1984,1.68833
qat,1985,1.67532
qat,1986,1.65481
qat,1987,1.6925
qat,1988,1.70245
qat,1989,1.69791
qat,1990,1.72289
qat,1991,1.71076
qat,1992,1.78475
qat,1993,1.80617
qat,1994,1.81397
qat,1995,1.82154
qat,1996,1.81404
qat,1997,1.78425
qat,1998,1.73936
qat,1999,1.70482
qat,2001,1.70485
qat,2002,1.73492
qat,2003,1.75483
qat,2004,1.74581
qat,2005,1.71281
qat,2006,1.71008
qat,2007,1.77826
qat,2008,1.80577
qat,2009,1.83089
qat,2010,1.83013
qat,2011,1.83015
qat,2012,1.84234
qat,2013,1.83737
qat,2014,1.84645
qat,2015,1.85843
qat,2016,1.86574
qat,2017,1.87061
qat,2018,1.87217
qat,2019,1.87057
qat,2020,1.86311
rou,1971,0.77776
rou,1972,0.77878
rou,1973,0.70432
rou,1974,0.8255
rou,1975,0.80104
rou,1976,0.8416
rou,1977,0.82524
rou,1978,0.82388
rou,1979,0.78096
rou,1980,0.78464
rou,1981,0.77214
rou,1982,0.77874
rou,1983,0.76939
rou,1984,0.79522
rou,1985,0.80892
rou,1986,0.84967
rou,1987,0.90765
rou,1988,0.92804
rou,1989,0.96336
rou,1990,0.97566
rou,1991,0.93315
rou,1992,0.89025
rou,1993,0.91614
rou,1994,0.91382
rou,1995,0.9351
rou,1996,1.05868
rou,1997,1.04277
rou,1998,1.04489
rou,1999,1.0845
rou,2000,1.11291
rou,2001,1.17108
rou,2002,1.19846
rou,2003,1.19728
rou,2004,1.21329
rou,2005,1.20899
rou,2006,1.23364
rou,2007,1.25489
rou,2008,1.26363
rou,2009,1.26389
rou,2010,1.271
rou,2011,1.26082
rou,2012,1.21279
rou,2013,1.20311
rou,2014,1.20289
rou,2015,1.20217
rou,2016,1.21115
rou,2017,1.21016
rou,2018,1.21496
rou,2019,1.22269
rus,1971,1.17189
rus,1981,1.23507
rus,1986,1.27917
rus,1991,1.18495
rus,1992,1.18315
rus,1993,1.19058
rus,2001,1.23135
rus,2002,1.25983
rus,2003,1.2338
rus,2004,1.26916
rus,2005,1.27184
rus,2006,1.26966
rus,2007,1.26605
rus,2008,1.26548
rus,2009,1.26023
rus,2011,1.25196
rus,2012,1.21429
rus,2013,1.19162
rus,2014,1.16665
rus,2015,1.16977
rus,2016,1.15787
rus,2017,1.15807
rus,2018,1.15231
rus,2019,1.1436
rwa,1971,0.10174
rwa,1973,0.11691
rwa,1974,0.17762
rwa,1975,0.13783
rwa,1977,0.09552
rwa,1978,0.09611
rwa,1980,0.09812
rwa,1981,0.10576
rwa,1984,0.15105
rwa,1985,0.16479
rwa,1986,0.15267
rwa,1987,0.18481
rwa,1988,0.21511
rwa,1989,0.24944
rwa,1990,0.22711
rwa,2001,0.47672
rwa,2002,0.47799
rwa,2003,0.52596
rwa,2004,0.57531
rwa,2009,0.7655
rwa,2010,0.77673
rwa,2011,0.75195
rwa,2012,0.80607
rwa,2013,0.79536
rwa,2014,0.83917
rwa,2015,0.78807
rwa,2016,0.77478
rwa,2017,0.89507
rwa,2018,0.80682
rwa,2019,0.83568
sau,1971,0.09414
sau,1972,0.12188
sau,1973,0.14452
sau,1974,0.16479
sau,1975,0.19212
sau,1976,0.28124
sau,1977,0.32118
sau,1978,0.31074
sau,1979,0.35647
sau,1980,0.3864
sau,1981,0.44487
sau,1982,0.48861
sau,1983,0.53768
sau,1984,0.61974
sau,1985,0.65853
sau,1986,0.72236
sau,1987,0.79565
sau,1991,1.06212
sau,1992,0.85177
sau,1993,1.01104
sau,1994,0.8956
sau,1995,0.90971
sau,1996,0.90574
sau,1997,0.88549
sau,1998,1.11091
sau,1999,1.18836
sau,2000,1.22913
sau,2001,1.19008
sau,2002,1.24636
sau,2003,1.33089
sau,2004,1.34822
sau,2005,1.32638
sau,2006,1.31495
sau,2007,1.22474
sau,2008,1.22287
sau,2009,1.21633
sau,2010,1.13288
sau,2011,1.08373
sau,2012,1.0148
sau,2013,0.96618
sau,2014,0.99266
sau,2015,1.01229
sau,2016,1.00577
sau,2017,0.99009
sau,2018,1.05065
sau,2019,1.07257
sau,2020,1.07647
sdn,1999,1.11081
sdn,2000,1.18755
sdn,2001,1.1346
sdn,2002,1.15367
sdn,2003,1.13526
sdn,2004,1.11664
sdn,2005,1.1146
sdn,2006,1.16023
sdn,2007,1.15711
sdn,2008,1.08312
sdn,2009,1.1178
sdn,2010,1.14714
sdn,2011,1.04506
sdn,2012,1.11221
sdn,2013,1.10324
sdn,2014,1.06012
sdn,2015,1.01642
sen,1971,0.20503
sen,1972,0.194
sen,1977,0.25164
sen,1978,0.23816
sen,1980,0.23084
sen,1981,0.22573
sen,1982,0.22718
sen,1984,0.25431
sen,1985,0.26241
sen,1992,0.3213
sen,2006,0.453
sen,2007,0.5187
sen,2008,0.53432
sen,2009,0.57473
sen,2010,0.5828
sen,2011,0.57846
sen,2012,0.57814
sen,2013,0.57866
sen,2014,0.58507
sen,2015,0.5933
sen,2016,0.59066
sen,2017,0.59984
sen,2018,0.67637
sen,2019,0.75019
sen,2020,0.78286
sgp,1970,0.4485
sgp,2016,1.14039
sgp,2017,1.13441
sgp,2018,1.13105
sgp,2019,1.11857
sle,1971,0.19104
sle,1972,0.16687
sle,1973,0.16832
sle,1974,0.17576
sle,1975,0.20869
sle,1976,0.18613
sle,1984,0.30864
sle,1985,0.30899
sle,2000,0.84493
sle,2001,0.4107
sle,2002,0.41509
slv,1973,0.41156
slv,1974,0.41264
slv,1975,0.48606
slv,1978,0.4597
slv,1982,0.59604
slv,1983,0.71648
slv,1984,0.74139
slv,1985,0.73149
slv,1986,0.71198
slv,1994,0.93086
slv,1995,0.97159
slv,1996,0.95881
slv,1998,1.13603
slv,1999,1.1324
slv,2000,1.10074
slv,2001,1.0936
slv,2002,1.09111
slv,2003,1.0755
slv,2004,1.09377
slv,2005,1.10435
slv,2006,1.10495
slv,2007,1.11123
slv,2008,1.10449
slv,2009,1.09903
slv,2010,1.09627
slv,2011,1.08123
slv,2012,1.07337
slv,2013,1.08083
slv,2014,1.08885
slv,2015,1.09684
slv,2016,1.10746
slv,2017,1.10563
slv,2018,1.11574
smr,2018,0.76662
smr,2019,0.81554
smr,2020,0.79691
som,1972,0.15036
som,1975,0.12585
som,1976,0.11727
som,1987,0.24829
srb,2001,1.17395
srb,2002,1.19419
srb,2003,1.23387
srb,2004,1.24039
srb,2005,1.22957
srb,2006,1.22369
srb,2007,1.22396
srb,2008,1.22965
srb,2009,1.2265
srb,2010,1.22984
srb,2011,1.24056
srb,2012,1.24476
srb,2013,1.24682
srb,2014,1.2349
srb,2015,1.24997
srb,2016,1.23915
srb,2017,1.26189
srb,2018,1.27547
srb,2019,1.28151
srb,2020,1.2871
stp,2009,0.92435
stp,2010,0.97206
stp,2012,0.86167
stp,2014,0.87182
stp,2015,1.0387
sur,1985,1.10904
sur,1986,1.19679
sur,1987,1.1099
sur,1988,1.12442
sur,1989,1.17405
sur,1990,1.17932
sur,2002,1.39839
svk,1993,0.96367
svk,1994,0.9867
svk,1995,0.99985
svk,1996,1.02239
svk,1997,1.04579
svk,1998,1.07564
svk,1999,1.10106
svk,2000,1.05348
svk,2001,1.08766
svk,2002,1.11654
svk,2003,1.15043
svk,2004,1.18425
svk,2005,1.22416
svk,2006,1.2958
svk,2007,1.3297
svk,2008,1.36753
svk,2009,1.37216
svk,2010,1.35333
svk,2011,1.35063
svk,2012,1.35024
svk,2013,1.35219
svk,2014,1.3528
svk,2015,1.35146
svk,2016,1.34238
svk,2017,1.34472
svk,2018,1.33852
svk,2019,1.33701
svn,1981,1.13745
svn,1982,1.14862
svn,1983,1.10888
svn,1984,1.03491
svn,1985,1.05708
svn,1986,1.11007
svn,1987,1.13709
svn,1988,1.14644
svn,1989,1.15945
svn,1990,1.17438
svn,1991,1.20305
svn,1992,1.11852
svn,1993,1.18662
svn,1994,1.22255
svn,1995,1.26978
svn,1996,1.27889
svn,1997,1.27481
svn,1998,1.2521
svn,1999,1.27771
svn,2000,1.27859
svn,2001,1.27576
svn,2002,1.3107
svn,2003,1.26404
svn,2004,1.27557
svn,2005,1.29828
svn,2006,1.31272
svn,2007,1.31723
svn,2008,1.32168
svn,2009,1.32491
svn,2010,1.32725
svn,2011,1.40275
svn,2012,1.32235
svn,2013,1.31066
svn,2014,1.31054
svn,2015,1.31861
svn,2016,1.3023
svn,2017,1.30179
svn,2018,1.30725
svn,2019,1.31385
swe,1971,0.76921
swe,1972,0.74437
swe,1973,0.75149
swe,1974,0.85912
swe,1975,0.87972
swe,1976,0.70354
swe,1977,0.75364
swe,1978,0.82256
swe,1979,0.87237
swe,1980,0.8693
swe,1985,1.12207
swe,1986,1.12362
swe,1987,1.11375
swe,1988,1.12871
swe,1989,1.14448
swe,1990,1.15868
swe,1991,1.18206
swe,1992,1.18736
swe,1993,1.1965
swe,1994,1.20057
swe,1995,1.20945
swe,1996,1.22223
swe,1997,1.2384
swe,1998,1.2521
swe,1999,1.29195
swe,2000,1.31055
swe,2001,1.33477
swe,2002,1.34731
swe,2003,1.35144
swe,2004,1.35071
swe,2005,1.35198
swe,2006,1.35172
swe,2007,1.36263
swe,2008,1.3727
swe,2009,1.36782
swe,2010,1.34715
swe,2011,1.33861
swe,2012,1.35592
swe,2013,1.35692
swe,2014,1.34958
swe,2015,1.34443
swe,2016,1.3509
swe,2017,1.35766
swe,2018,1.37463
swe,2019,1.37631
swz,1970,0.56256
swz,1972,0.37188
swz,1976,0.41461
swz,1977,0.57218
swz,1979,0.55175
swz,1980,0.58009
swz,1981,0.59808
swz,1990,0.67772
swz,1991,0.81048
swz,1992,0.67054
swz,1993,0.72554
swz,1996,0.93385
swz,1999,0.86552
swz,2000,0.9025
swz,2002,1.12656
swz,2004,1.00246
swz,2005,0.96164
swz,2006,0.86729
swz,2011,0.83843
swz,2013,0.94437
sxm,2012,1.63564
sxm,2014,1.63929
sxm,2015,1.70471
syc,2011,1.70105
syc,2012,1.71096
syc,2013,1.56156
syc,2014,1.61701
syc,2015,1.53877
syc,2016,1.46527
syc,2017,1.56657
syc,2018,1.51787
syc,2019,1.5503
syc,2020,1.58291
syr,1971,0.2601
syr,1972,0.27866
syr,1973,0.26302
syr,1974,0.27586
syr,1975,0.29952
syr,1976,0.33903
syr,1977,0.3221
syr,1978,0.36285
syr,1979,0.36956
syr,1980,0.40957
syr,1981,0.41871
syr,1982,0.48998
syr,1983,0.4765
syr,1984,0.50658
syr,1985,0.51496
syr,1986,0.54886
syr,1987,0.56306
syr,1988,0.56118
syr,1989,0.5603
syr,1990,0.63916
syr,1991,0.65025
syr,1992,0.67122
syr,1993,0.70728
syr,1994,0.71514
syr,1995,0.72379
syr,2002,0.85972
syr,2003,0.888
syr,2004,0.84934
syr,2005,0.89654
syr,2006,0.91692
syr,2007,0.87502
syr,2008,0.90011
syr,2009,0.92385
syr,2010,0.8648
syr,2011,0.99311
syr,2012,0.9805
syr,2013,0.99807
syr,2014,1.02354
syr,2015,1.09066
syr,2016,1.12433
syr,2019,1.11374
tca,2008,1.00276
tca,2010,1.33928
tcd,1972,0
tcd,1973,0.02434
tcd,1974,0.0801
tcd,1975,0.04246
tcd,1976,0.05294
tcd,1977,0.05286
tcd,1985,0.0931
tcd,1996,0.15071
tcd,1997,0.17229
tcd,1998,0.16063
tcd,2000,0.1776
tcd,2001,0.17772
tcd,2003,0.11448
tcd,2004,0.1441
tcd,2005,0.06442
tcd,2008,0.14691
tcd,2009,0.17321
tcd,2010,0.17434
tcd,2011,0.23844
tcd,2014,0.19712
tcd,2015,0.28999
tgo,1972,0.12506
tgo,1973,0.11715
tgo,1974,0.14561
tgo,1975,0.15143
tgo,1976,0.15827
tgo,1977,0.18976
tgo,1978,0.23864
tgo,1979,0.19551
tgo,1980,0.18923
tgo,1981,0.1726
tgo,1982,0.17018
tgo,1983,0.16339
tgo,1984,0.18362
tgo,1987,0.14688
tgo,1988,0.13943
tgo,1990,0.14926
tgo,1991,0.15927
tgo,1992,0.1326
tgo,1993,0.13623
tgo,1994,0.13411
tgo,1995,0.14944
tgo,1996,0.17159
tgo,1998,0.19932
tgo,2011,0.34308
tgo,2012,0.3483
tgo,2013,0.39061
tgo,2014,0.41839
tgo,2015,0.42595
tgo,2016,0.44437
tgo,2017,0.45899
tgo,2018,0.49367
tgo,2019,0.52282
tgo,2020,0.56092
tha,1976,0.6606
tha,1977,0.79865
tha,1978,0.74231
tha,1993,1.12166
tha,1999,1.1484
tha,2000,1.17584
tha,2001,1.12881
tha,2002,1.10662
tha,2003,1.13397
tha,2004,1.15737
tha,2005,1.11071
tha,2006,1.05893
tha,2007,1.17778
tha,2008,1.1585
tha,2009,1.16819
tha,2010,1.21717
tha,2011,1.21519
tha,2012,1.24053
tha,2013,1.26248
tha,2014,1.26035
tha,2016,1.28944
tjk,1999,0.43696
tjk,2000,0.45133
tjk,2001,0.41032
tjk,2002,0.42862
tjk,2003,0.43915
tjk,2004,0.45074
tjk,2005,0.47417
tjk,2006,0.48663
tjk,2007,0.49577
tjk,2008,0.51143
tjk,2009,0.52833
tjk,2010,0.52738
tjk,2011,0.52271
tjk,2012,0.52407
tjk,2013,0.56313
tjk,2014,0.60969
tjk,2015,0.67455
tjk,2016,0.7217
tjk,2017,0.75705
tkm,2014,0.6385
tkm,2019,0.82441
tkm,2020,0.87905
tls,2002,1.12968
tls,2009,0.68262
tls,2010,0.71834
ton,1978,0.86815
ton,1979,0.69824
ton,1981,0.8114
ton,1984,1.28654
ton,1985,1.29419
ton,1999,1.25838
ton,2002,1.4052
ton,2003,1.39744
ton,2020,1.5974
tto,1971,0.55504
tto,1972,0.58123
tto,1973,0.59008
tto,1974,0.6031
tto,1975,0.64591
tto,1976,0.61539
tto,1977,0.58989
tto,1978,0.55467
tto,1979,0.4839
tto,1980,0.65881
tto,1981,0.73924
tto,1982,0.65995
tto,1983,0.82167
tto,1984,0.58873
tto,1985,0.61071
tto,1986,0.63004
tto,1987,0.6782
tto,1989,0.61291
tto,1991,0.78622
tto,1992,0.68952
tto,1993,0.71184
tto,1999,1.27503
tto,2000,1.32799
tto,2001,1.34512
tto,2002,1.3306
tto,2003,1.37276
tto,2004,1.20936
tun,1971,0.25409
tun,1972,0.29235
tun,1973,0.32522
tun,1974,0.26398
tun,1975,0.33218
tun,1976,0.35281
tun,1977,0.36298
tun,1978,0.37224
tun,1979,0.40271
tun,1980,0.43054
tun,1981,0.43338
tun,1982,0.46909
tun,1983,0.5069
tun,1984,0.54599
tun,1985,0.58328
tun,1986,0.57442
tun,1987,0.59516
tun,1988,0.60131
tun,1989,0.60707
tun,1990,0.61281
tun,1991,0.64056
tun,1992,0.67907
tun,1993,0.70785
tun,1994,0.74955
tun,1995,0.78278
tun,1996,0.80755
tun,1997,0.83547
tun,1998,0.87857
tun,1999,0.96253
tun,2000,1.03885
tun,2001,1.09134
tun,2002,1.15369
tun,2003,1.19003
tun,2004,1.23515
tun,2005,1.1916
tun,2006,1.29227
tun,2007,1.31956
tun,2008,1.32119
tun,2009,1.33705
tun,2010,1.35582
tun,2011,1.388
tun,2012,1.3638
tun,2013,1.37466
tun,2014,1.39241
tun,2015,1.39668
tun,2016,1.42221
tun,2017,1.4458
tun,2018,1.44699
tun,2019,1.45824
tur,1971,0.22597
tur,1972,0.22713
tur,1973,0.22585
tur,1974,0.23665
tur,1975,0.19954
tur,1976,0.18097
tur,1977,0.21497
tur,1978,0.25551
tur,1979,0.28856
tur,1980,0.30171
tur,1982,0.34377
tur,1983,0.42583
tur,1984,0.5026
tur,1985,0.45556
tur,1986,0.47551
tur,1987,0.50034
tur,1988,0.4986
tur,1989,0.50456
tur,1990,0.5029
tur,1991,0.50394
tur,1992,0.51367
tur,1993,0.52602
tur,1994,0.59253
tur,1995,0.61768
tur,1997,0.54289
tur,1998,0.65624
tur,1999,0.66074
tur,2018,0.89827
tur,2019,0.93945
tza,1970,0.19296
tza,1971,0.20924
tza,1972,0.19461
tza,1973,0.19537
tza,1974,0.1829
tza,1975,0.15966
tza,1976,0.08291
tza,1977,0.10436
tza,1978,0.17285
tza,1979,0.2079
tza,1982,0.21909
tza,1983,0.20889
tza,1984,0.1822
tza,1985,0.1721
tza,1986,0.16141
tza,1987,0.1461
tza,1991,0.19079
tza,1992,0.19705
tza,1993,0.18324
tza,1994,0.21147
tza,1995,0.1957
tza,1996,0.2148
tza,1997,0.24762
tza,1998,0.25573
tza,1999,0.2688
tza,2000,0.30559
tza,2001,0.31685
tza,2002,0.33586
tza,2003,0.44627
tza,2004,0.41431
tza,2005,0.48512
tza,2007,0.47897
tza,2010,0.82463
tza,2012,0.54915
tza,2013,0.54125
tza,2015,0.53811
tza,2019,0.65803
tza,2020,0.8357
uga,1970,0.21466
uga,1971,0.25526
uga,1972,0.26358
uga,1974,0.23239
uga,1975,0.21849
uga,1976,0.24449
uga,1977,0.33895
uga,1979,0.32138
uga,1980,0.29066
uga,1981,0.29568
uga,1982,0.36659
uga,1985,0.30323
uga,1986,0.39086
uga,1988,0.39339
uga,1989,0.37845
uga,1990,0.39306
uga,1991,0.38051
uga,1992,0.39982
uga,1993,0.42558
uga,1994,0.46138
uga,1995,0.48131
uga,1996,0.49397
uga,1999,0.51942
uga,2000,0.50324
uga,2001,0.5163
uga,2002,0.61019
uga,2003,0.58733
uga,2004,0.60789
uga,2006,0.74257
uga,2008,0.76509
uga,2009,0.75974
uga,2010,0.74625
uga,2011,0.73313
uga,2012,0.68457
uga,2014,0.72971
ukr,1994,1.23972
ukr,1998,1.09694
ukr,1999,1.11612
ukr,2000,1.11703
ukr,2001,1.14129
ukr,2002,1.15813
ukr,2003,1.17679
ukr,2004,1.18433
ukr,2005,1.191
ukr,2006,1.19461
ukr,2007,1.19838
ukr,2008,1.20216
ukr,2009,1.21363
ukr,2010,1.20412
ukr,2011,1.15504
ukr,2012,1.13106
ukr,2013,1.16149
ukr,2014,1.13496
ury,1974,0.85234
ury,1975,0.80581
ury,1977,0.91284
ury,1979,1.05922
ury,1980,1.10108
ury,1982,1.00166
ury,1983,0.98046
ury,1998,1.45563
ury,1999,1.43117
ury,2000,1.43139
ury,2001,1.44869
ury,2002,1.48605
ury,2003,1.50765
ury,2004,1.50389
ury,2005,1.42637
ury,2006,1.40445
ury,2018,1.40699
ury,2019,1.4093
usa,1971,0.69008
usa,1972,0.7217
usa,1973,0.77708
usa,1974,0.80859
usa,1975,0.84195
usa,1976,0.8425
usa,1977,0.92125
usa,1978,0.97789
usa,1979,1.02728
usa,1980,1.06942
usa,1981,1.09854
usa,1982,1.11477
usa,1983,1.11124
usa,1984,1.12205
usa,1985,1.13924
usa,1986,1.15471
usa,1987,1.17213
usa,1988,1.19218
usa,1989,1.20669
usa,1990,1.21246
usa,1991,1.21611
usa,1993,1.22046
usa,1994,1.22016
usa,1995,1.22815
usa,1996,1.23363
usa,1998,1.23785
usa,1999,1.23893
usa,2005,1.29686
usa,2013,1.27189
usa,2014,1.26513
usa,2015,1.26267
usa,2016,1.25643
usa,2017,1.26482
usa,2018,1.26827
usa,2019,1.27759
uzb,1999,0.82116
uzb,2000,0.83561
uzb,2001,0.80924
uzb,2002,0.79956
uzb,2003,0.7692
uzb,2004,0.77959
uzb,2005,0.69245
uzb,2006,0.69676
uzb,2007,0.7
uzb,2008,0.67115
uzb,2009,0.69056
uzb,2010,0.68058
uzb,2011,0.64384
uzb,2012,0.5982
uzb,2013,0.59647
uzb,2014,0.62043
uzb,2015,0.62901
uzb,2016,0.64671
uzb,2017,0.60792
uzb,2018,0.69772
uzb,2019,0.82734
uzb,2020,0.88353
vct,1979,1.85505
vct,1980,1.70405
vct,1986,1.54803
vct,1987,1.42682
vct,1990,1.53828
vct,2014,1.54803
vct,2015,1.40259
ven,1986,0.72171
ven,1987,1.07341
ven,1988,0.93279
ven,1989,0.91799
ven,2000,1.31462
ven,2002,1.0807
ven,2003,1.06826
ven,2008,1.40823
vgb,1999,1.58817
vgb,2000,1.63034
vgb,2001,1.44545
vgb,2002,1.56482
vgb,2004,1.55856
vgb,2009,1.37304
vgb,2015,1.44265
vgb,2016,1.3691
vgb,2018,1.44346
vgb,2019,1.48893
vnm,1976,0.67323
vnm,1977,0.50489
vnm,1978,0.45024
vnm,1979,0.45336
vnm,1981,0.31716
vnm,1998,0.67151
vnm,1999,0.77605
vnm,2000,0.73804
vnm,2001,0.7525
vnm,2002,0.77655
vnm,2003,0.78355
vnm,2005,0.72183
vnm,2006,0.97302
vnm,2007,1.01761
vnm,2008,0.99722
vnm,2009,1.00739
vnm,2010,1.01638
vnm,2011,1.02549
vnm,2013,0.90818
vnm,2014,1.0526
vnm,2015,1.00548
vnm,2016,1.19509
vut,2002,0.57014
vut,2003,0.59112
vut,2004,0.58903
wsm,1970,0.00928
wsm,1971,0.05068
wsm,1975,0.05785
wsm,1977,0.23067
wsm,1981,0.07999
wsm,1983,0.96645
wsm,1998,0.96373
wsm,1999,1.04705
wsm,2000,0.92275
wsm,2017,1.52433
wsm,2018,1.52789
wsm,2019,1.46288
wsm,2020,1.28902
yem,1992,0.20863
yem,1997,0.15578
yem,1999,0.28064
yem,2002,0.33944
yem,2003,0.34758
yem,2004,0.36407
yem,2005,0.36111
yem,2006,0.38198
yem,2007,0.41155
yem,2008,0.43004
yem,2010,0.43666
yem,2011,0.44019
zaf,1988,0.84174
zaf,1989,0.84875
zaf,1990,0.79667
zaf,1991,0.8368
zaf,1992,0.86477
zaf,1993,0.85688
zaf,1994,0.92313
zaf,2012,1.2888
zaf,2013,1.29251
zaf,2014,1.29169
zaf,2016,1.28807
zaf,2017,1.30161
zaf,2018,1.31648
zaf,2019,1.32861
zmb,1970,0.17907
zmb,1974,0.30708
zmb,1975,0.16093
zmb,1979,0.3032
zmb,1981,0.26247
zmb,1982,0.27994
zmb,1988,0.37628
zmb,1989,0.39203
zmb,1998,0.46541
zmb,1999,0.46576
zmb,2011,0.36901
zmb,2012,0.73715
zwe,1983,0.51669
zwe,1984,0.52878
zwe,1986,0.49574
zwe,1992,0.47942
zwe,2010,0.73304
zwe,2011,0.69562
zwe,2012,0.70526
zwe,2013,0.77549
zwe,2015,0.83997
