geo,time,ny_gnp_mktp_kd
kwt,2016,130607626228.71899
kwt,2017,129219623045.32201
kwt,2018,130154402514.353
kwt,2019,130578462449.905
lao,2000,4822456554.89308
lao,2001,5095186096.57844
lao,2002,5404754948.8937
lao,2003,5633711015.24381
lao,2004,6063598142.37514
lao,2005,6591042609.96087
lao,2006,6914632942.22801
lao,2007,7609413831.15745
lao,2008,8105589615.94644
lao,2009,8878855091.9705
lao,2010,9291617667.65782
lao,2011,9939663038.28303
lao,2012,10874805817.387
lao,2013,11823362247.6312
lao,2014,12845661817.9792
lao,2015,13784825970.2668
lao,2016,14736039672.705
lbn,1990,12080965751.2322
lbn,1991,15060616019.0373
lbn,1992,17880811593.7737
lbn,1993,19507535101.1535
lbn,1994,21344522730.3841
lbn,1995,22892799139.5413
lbn,1996,25186602206.1073
lbn,1997,25250855888.534
lbn,1998,25888753373.5661
lbn,1999,25845470885.0103
lbn,2000,26367188823.1866
lbn,2001,26753256694.4346
lbn,2002,26456146918.5342
lbn,2003,23750181520.1556
lbn,2004,29388989696.7947
lbn,2005,31134105267.6181
lbn,2006,32124447839.633
lbn,2007,35888118863.8114
lbn,2008,38574895302.7806
lbn,2009,41662378450.5906
lbn,2010,44681120286.5111
lbn,2011,45414370753.6953
lbn,2012,46621828199.954
lbn,2013,48321851818.2362
lbn,2014,49280372053.1574
lbn,2015,49529998216.71729
lbn,2016,50005951190.1326
lbn,2017,51070716169.7378
lbn,2018,50104581996.3915
lbn,2019,46194248490.2764
lbn,2020,35830392705.6545
lbr,2015,2947075700
lby,2015,29030301187.37329
lca,2015,1655146407.40741
lie,2015,5162406483.79052
lka,1961,6106143933.98844
lka,1962,6505976255.95733
lka,1963,6572780279.84896
lka,1964,6896235943.166
lka,1965,7033691998.04132
lka,1966,7438362510.03554
lka,1967,7906994370.33865
lka,1968,8260034672.90887
lka,1969,8980301927.85193
lka,1970,8845849269.0421
lka,1971,8798908966.67956
lka,1972,8843450731.34634
lka,1973,9398842680.59112
lka,1974,9637715796.19809
lka,1975,10144441763.9116
lka,1976,10088223285.3402
lka,1977,10626708202.2343
lka,1978,11839862312.3828
lka,1979,13601831080.2598
lka,1980,14555711026.3871
lka,1981,15155792092.7104
lka,1982,16035865821.0873
lka,1983,16548550606.4917
lka,1984,16937465221.7595
lka,1985,18277098888.1959
lka,1986,19075663041.5447
lka,1987,19401821951.6575
lka,1988,19921253495.5036
lka,1989,20275856341.5367
lka,1990,21589098119.4076
lka,1991,22558854543.1636
lka,1992,23688473108.0464
lka,1993,25380544061.1767
lka,1994,26642364457.8248
lka,1995,27934144640.2186
lka,1996,28961733028.5765
lka,1997,30891829898.0113
lka,1998,32195222753.0272
lka,1999,33503390970.5761
lka,2000,35485628091.026
lka,2001,34963715818.5815
lka,2002,36447816772.2663
lka,2003,38834147996.3622
lka,2004,40925928034.7876
lka,2005,43390603739.7037
lka,2006,46655312868.1856
lka,2007,49969900922.603
lka,2008,52319927981.4262
lka,2009,54764512163.6749
lka,2010,59177484905.3882
lka,2011,64223848046.688
lka,2012,69553334558.8233
lka,2013,71475211535.90939
lka,2014,75051087527.46989
lka,2015,78581801881.24419
lka,2016,81927249347.0166
lka,2017,84865267969.6505
lka,2018,87571311736.19659
lka,2019,89445652806.7294
lka,2020,86444324041.49449
lso,2007,2488351940.08758
lso,2008,2571173979.86546
lso,2009,2442122344.77732
lso,2010,2522685683.12202
lso,2011,2476522883.69277
lso,2012,2547115998.35281
lso,2013,2559142388.44834
lso,2014,2538178324.93571
lso,2015,2639110142.7239
lso,2016,2764257210.20903
lso,2017,2667940188.87128
lso,2018,2659261888.81377
lso,2019,2646636013.24376
ltu,2004,29423307607.7066
ltu,2005,31912542802.5363
ltu,2006,34167175761.4837
ltu,2007,37246631716.8454
ltu,2008,38489693629.7102
ltu,2009,34595507928.8859
ltu,2010,34179355147.8981
ltu,2011,35426000384.9718
ltu,2012,36718695852.8837
ltu,2013,38377769278.5354
ltu,2014,40141559083.12289
ltu,2015,39940688841.875
ltu,2016,40948039136.6909
ltu,2017,42678383074.1086
ltu,2018,44638456726.2007
ltu,2019,46483236875.4284
ltu,2020,46703407262.9495
lux,1970,12165172744.6127
lux,1971,12395526367.5363
lux,1972,13398004226.4673
lux,1973,13920504642.9428
lux,1974,13974175543.6559
lux,1975,14366057063.3002
lux,1976,15452355383.2952
lux,1977,15781432229.8052
lux,1978,16088456426.4967
lux,1979,15073876678.6955
lux,1980,13482845811.5285
lux,1981,11110527975.1344
lux,1982,14199012716.8116
lux,1983,17630620805.5878
lux,1984,18091105821.5195
lux,1985,19274635069.00109
lux,1986,20668245746.0393
lux,1987,21778858943.2824
lux,1988,23042930116.5446
lux,1989,24615631328.2342
lux,1990,26219624211.6346
lux,1991,28787641058.8615
lux,1992,28952115707.7853
lux,1993,29801291478.5138
lux,1994,29692837966.763
lux,1995,31273003315.84489
lux,1996,31750357302.0486
lux,1997,34900573869.2577
lux,1998,35509009692.7228
lux,1999,37102766956.3725
lux,2000,38899266801.00929
lux,2001,41307373445.4497
lux,2002,38246784804.5617
lux,2003,35622276106.5166
lux,2004,42896016557.18089
lux,2005,44294849977.2455
lux,2006,40730560055.3198
lux,2007,49364703914.5752
lux,2008,47659604317.1678
lux,2009,34688148328.8592
lux,2010,37464386477.52209
lux,2011,38446604391.9501
lux,2012,42982818671.142
lux,2013,41402463568.1052
lux,2014,42746475404.5178
lux,2015,38657980989.0234
lux,2016,42185231974.0357
lux,2017,46075650992.4228
lux,2018,46526163365.1559
lux,2019,45321825758.4725
lux,2020,46817882025.8752
lva,1995,12442607176.9347
lva,1996,12752586077.4818
lva,1997,13890588524.4528
lva,1998,14758667905.0628
lva,1999,14928880318.019
lva,2000,15906332195.2835
lva,2001,16982626565.221
lva,2002,18162871513.0354
lva,2003,19568455873.6843
lva,2004,20862392396.2579
lva,2005,23334018224.5876
lva,2006,25749703011.8755
lva,2007,28148229457.662
lva,2008,27716412351.5831
lva,2009,25751902541.3009
lva,2010,23226972884.3076
lva,2011,23561010886.7158
lva,2012,25069863848.5996
lva,2013,25696157027.451
lva,2014,26276904938.1439
lva,2015,27135188120.0562
lva,2016,27867943089.3683
lva,2017,28759159658.6994
lva,2018,29479876999.48529
lva,2019,30248501410.8286
lva,2020,29608613637.7471
mac,2015,40235867251.0958
mar,1966,10512752547.2312
mar,1967,11594994844.3119
mar,1968,12709244804.5095
mar,1969,13805646353.0664
mar,1970,14586019054.9653
mar,1971,15347287095.8147
mar,1972,15711336346.4493
mar,1973,16244953419.1328
mar,1974,17201307938.5977
mar,1975,18492174338.5927
mar,1976,20434441765.7355
mar,1977,21637047096.3123
mar,1978,22012316894.64
mar,1979,22995118243.7813
mar,1980,23771495629.8114
mar,1981,23082157209.10369
mar,1982,25092969373.723
mar,1983,25445506031.7899
mar,1984,27192670643.0866
mar,1985,28463584390.4299
mar,1986,31693527907.85609
mar,1987,31500492122.8401
mar,1988,34881093077.1222
mar,1989,35953015129.3395
mar,1990,37429413154.5272
mar,1991,40029520683.6196
mar,1992,39320917612.88129
mar,1993,38801017871.9598
mar,1994,43145981165.70129
mar,1995,40627993454.8652
mar,1996,46029344775.1799
mar,1997,45272353423.1657
mar,1998,48858329363.427
mar,1999,49421616100.7587
mar,2000,50310489515.0015
mar,2001,54061596018.68
mar,2002,55923792837.3575
mar,2003,59373164876.5016
mar,2004,62468137215.9385
mar,2005,64875818831.4719
mar,2006,69714153121.8271
mar,2007,72315866093.2175
mar,2008,76709285091.5882
mar,2009,79010822290.3869
mar,2010,82039828004.50301
mar,2011,86093660216.95821
mar,2012,88403727819.12988
mar,2013,93019502608.00751
mar,2014,94561695785.33961
mar,2015,99244697520.5596
mar,2016,100260451775.564
mar,2017,104486934304.425
mar,2018,107788212454.476
mar,2019,110576923315.394
mar,2020,104116504306.14
mda,1996,4300854617.25817
mda,1997,4367578410.06811
mda,1998,4024616363.86092
mda,1999,3929794179.54017
mda,2000,4091434812.11149
mda,2001,4444672333.03978
mda,2002,4896300298.26613
mda,2003,5302205916.45149
mda,2004,5786643884.37685
mda,2005,6202874656.99523
mda,2006,6403475178.07134
mda,2007,6462981892.82589
mda,2008,6982351968.16511
mda,2009,6334783447.90234
mda,2010,6906675055.02822
mda,2011,7288593807.94095
mda,2012,7420527999.78095
mda,2013,8097598089.73163
mda,2014,8445650567.36703
mda,2015,8194654334.83009
mda,2016,8532793771.12258
mda,2017,8952723014.96746
mda,2018,9255502690.07165
mda,2019,9636643488.81499
mda,2020,8865607642.27227
mdg,1969,5285241427.41051
mdg,1970,5576448584.00732
mdg,1971,5777312179.72931
mdg,1972,5729116194.39658
mdg,1973,5570588702.76168
mdg,1974,5656209397.18942
mdg,1975,5739353897.10262
mdg,1976,5563216432.43586
mdg,1977,5724830890.50792
mdg,1978,5573720442.16313
mdg,1979,6103022856.1565
mdg,1980,6126846672.49079
mdg,1981,5467451842.69822
mdg,1982,5356620046.5078
mdg,1983,5375922606.63811
mdg,1984,5399490050.59117
mdg,1985,5479564097.9389
mdg,1986,5580210548.5068
mdg,1987,5539378871.07069
mdg,1988,5720705498.54353
mdg,1989,5954155301.18831
mdg,1990,6245239733.90846
mdg,1991,5806847127.286
mdg,1992,5934880613.14568
mdg,1993,6072825039.05629
mdg,1994,6029505664.63811
mdg,1995,6134789356.12161
mdg,1996,6329184143.86532
mdg,1997,6579844748.90706
mdg,1998,6853093857.02985
mdg,1999,7199790897.25886
mdg,2000,7545966239.54416
mdg,2001,8012171162.89442
mdg,2002,7020945744.74917
mdg,2003,7710883824.22831
mdg,2004,8144386695.55331
mdg,2005,8475505624.97542
mdg,2006,8912721871.37143
mdg,2007,9560969809.88118
mdg,2008,10212411031.1561
mdg,2009,9770021313.80676
mdg,2010,9796267583.77103
mdg,2011,9963303939.05677
mdg,2012,10107472332.5938
mdg,2013,10315512742.9072
mdg,2014,10735914175.4316
mdg,2015,10949102782.8011
mdg,2016,11343755122.6132
mdg,2017,11912667849.8836
mdg,2018,12289738556.0702
mdg,2019,12715712209.5648
mdg,2020,11883585247.1153
mdv,2014,3612513806.59431
mdv,2015,3776960615.11229
mdv,2016,4057992951.29787
mdv,2017,4361042033.72091
mdv,2018,4671215979.84299
mdv,2019,4967415071.12739
mdv,2020,3361707211.63369
mex,1960,137991319193.58899
mex,1961,145070593303.56799
mex,1962,152077977999.87299
mex,1963,164357830592.246
mex,1964,183172430546.07401
mex,1965,195124806797.19
mex,1966,206230017034.81799
mex,1967,222650023676.29297
mex,1968,243423521046.944
mex,1969,251505337216.45801
mex,1970,267294638989.29095
mex,1971,277215915483.48798
mex,1972,299991352696.46002
mex,1973,324485151052.28198
mex,1974,342374364416.62598
mex,1975,360487379586.58899
mex,1976,374913409788.28894
mex,1977,387010274190.04199
mex,1978,421149480126.06299
mex,1979,461114851236.90497
mex,1980,502056593099.46002
mex,1981,540304763278.10498
mex,1982,519910689911.83698
mex,1983,507714268976.97198
mex,1984,527706858228.78802
mex,1985,544449523863.48694
mex,1986,523668142277.25598
mex,1987,537595879347.49298
mex,1988,550140537206.24805
mex,1989,574094418046.48706
mex,1990,606371138173.44495
mex,1991,635468729003.97595
mex,1992,658565872688.53406
mex,1993,673254591743.44897
mex,1994,705895200114.76099
mex,1995,652410995081.98401
mex,1996,699192876106.47595
mex,1997,753327344230.04895
mex,1998,792204578282.75391
mex,1999,816979272546.15393
mex,2000,857572193758.58203
mex,2001,856542851272.7489
mex,2002,857327020299.25598
mex,2003,869462371931.79797
mex,2004,905849257332.5741
mex,2005,920985100039.22485
mex,2006,967697760789.44885
mex,2007,988307194037.5907
mex,2008,1002488488734.59998
mex,2009,946871186412.8739
mex,2010,1000440953452.02002
mex,2011,1032752870947.42004
mex,2012,1066788369323.56006
mex,2013,1070716460874.43994
mex,2014,1106253184601.13989
mex,2015,1141602672778.78003
mex,2016,1170441440974.37012
mex,2017,1195809851197.8501
mex,2018,1220478595621.71997
mex,2019,1215457023728.70996
mex,2020,1108627779742.94995
mhl,2004,213468920.9873
mhl,2005,222248700.37437
mhl,2006,216972279.61253
mhl,2007,224770232.46684
mhl,2008,204746162.6827
mhl,2009,211642331.40856
mhl,2010,217839639.29647
mhl,2011,218354965.12246
mhl,2012,204441993.02867
mhl,2013,219864316.67203
mhl,2014,227227181.64375
mhl,2015,248470300
mhl,2016,247949687.53559
mhl,2017,252381383.11482
mhl,2018,258259190.01345
mhl,2019,265476218.24214
mhl,2020,254949529.33284
mkd,1990,7224804952.11172
mkd,1991,6814931122.21548
mkd,1992,6244662624.46807
mkd,1993,5807740456.94743
mkd,1994,5744498972.0175
mkd,1995,5703123747.77937
mkd,1996,5758551229.22114
mkd,1997,5830717787.62036
mkd,1998,6028715623.16527
mkd,1999,6264858459.26026
mkd,2000,6538807015.64253
mkd,2001,6408262271.1862
mkd,2002,6478223285.25313
mkd,2003,6617375450.87195
mkd,2004,6967443017.213
mkd,2005,7213575929.17276
mkd,2006,7688138585.09273
mkd,2007,7835194430.09576
mkd,2008,8566461383.86442
mkd,2009,8576874333.6095
mkd,2010,8804676458.83811
mkd,2011,8979425133.66907
mkd,2012,8901648869.1202
mkd,2013,9140667646.13237
mkd,2014,9517539451.79548
mkd,2015,9747426793.98096
mkd,2016,9922821023.91051
mkd,2017,10032139855.2812
mkd,2018,10288457293.9263
mkd,2019,10639718391.8608
mkd,2020,10172917620.5095
mli,1990,4182782493.04079
mli,1991,4698391178.32017
mli,1992,4540088126.63327
mli,1993,4699780117.43366
mli,1994,4822040440.2385
mli,1995,4833933543.61971
mli,1996,5172371976.04014
mli,1997,5411416392.10221
mli,1998,5829501328.67785
mli,1999,6194853420.27723
mli,2000,6209588293.79195
mli,2001,6896225679.5018
mli,2002,7014211482.90331
mli,2003,7873064236.63261
mli,2004,8000234944.38241
mli,2005,8529140366.867
mli,2006,8875845344.06621
mli,2007,9194445732.54723
mli,2008,9680080088.08581
mli,2009,9975675004.05774
mli,2010,10573226575.9469
mli,2011,10941116017.0987
mli,2012,10823238989.0577
mli,2013,11143652376.3753
mli,2014,12011875992.0706
mli,2015,12808995389.4688
mli,2016,13488223826.2457
mli,2017,14134374248.1759
mli,2018,14861240471.7395
mli,2019,15480165857.9615
mli,2020,15163145627.6594
mlt,2000,6467695876.73386
mlt,2001,6665101668.68491
mlt,2002,6845827503.09974
mlt,2003,7046152783.90378
mlt,2004,7056890839.75335
mlt,2005,7110418508.28515
mlt,2006,7215945403.02603
mlt,2007,7489972547.42374
mlt,2008,8045270849.06213
mlt,2009,7665107252.05906
mlt,2010,8096285290.96963
mlt,2011,8368209467.1316
mlt,2012,8511696596.25978
mlt,2013,8950923048.82324
mlt,2014,9603795354.98172
mlt,2015,10478412848.1083
mlt,2016,10413654466.7788
mlt,2017,11190351725.167
mlt,2018,12122343449.2484
mlt,2019,12778541934.8175
mlt,2020,11688177521.0137
mmr,2011,47609246354.2935
mmr,2012,50535399966.54849
mmr,2013,54594912253.5734
mmr,2014,58773794506.2603
mmr,2015,60546862891.7435
mmr,2016,67695444907.3099
mmr,2017,71947330525.39729
mmr,2018,76383008709.18988
mmr,2019,81217290773.3988
mmr,2020,84282584079.1611
mne,2006,3392228750.37011
mne,2007,3608927537.56606
mne,2008,3881058188.93146
mne,2009,3611150090.9161
mne,2010,3677466994.13537
mne,2011,3853009298.30756
mne,2012,3779797251.47781
mne,2013,3924914649.76238
mne,2014,3971300272.29601
mne,2015,4141686702.89453
mne,2016,4209082141.35004
mne,2017,4462274367.39773
mne,2018,4647535159.02357
mne,2019,4834170615.26477
mne,2020,4113009813.72725
mng,2010,6565065419.54451
mng,2011,7671502275.54825
mng,2012,8648289805.63399
mng,2013,9902294065.70207
mng,2014,10393687012.4194
mng,2015,10652455443.034
mng,2016,10791200456.5922
mng,2017,10558672803.2719
mng,2018,12054972079.4457
mng,2019,12419295145.9392
mng,2020,12086876577.8352
moz,1991,2913448041.7087
moz,1992,2679861106.90956
moz,1993,2974617780.23605
moz,1994,3166444293.80473
moz,1995,3274906214.54235
moz,1996,3688571559.55215
moz,1997,4126713643.0259
moz,1998,4506948467.04792
moz,1999,5054024617.478
moz,2000,5046370322.5787
moz,2001,5615200382.63913
moz,2002,5737822585.19987
moz,2003,6658527650.60393
moz,2004,7212919048.38684
moz,2005,7531881817.83654
moz,2006,8019677075.13015
moz,2007,8750960293.22574
moz,2008,9438891474.23075
moz,2009,10345191714.4928
moz,2010,10927089673.4632
moz,2011,11919911057.724
moz,2012,12955357058.2052
moz,2013,13874545517.8128
moz,2014,14782351031.679
moz,2015,15650835893.2033
moz,2016,16203008187.6463
moz,2017,16647617612.4223
moz,2018,17420106374.2043
moz,2019,17822350158.8519
mrt,1968,1725273056.39978
mrt,1969,1715487750.53633
mrt,1970,1947943207.50145
mrt,1971,1974647902.69594
mrt,1972,1969538342.39682
mrt,1973,1914941838.89876
mrt,1974,2166997096.51626
mrt,1975,1983443112.85829
mrt,1976,2063594083.29748
mrt,1977,2084885898.1516
mrt,1978,2126861139.98419
mrt,1979,2234303833.56976
mrt,1980,2326852496.96922
mrt,1981,2362428217.21142
mrt,1982,2315257101.34954
mrt,1983,2377444308.47005
mrt,1984,2335307692.46034
mrt,1985,2369457214.45267
mrt,1986,2482729676.36922
mrt,1987,2532654366.78244
mrt,1988,2598555391.4643
mrt,1989,2743686339.9772
mrt,1990,2701849444.17575
mrt,1991,2779227168.7825
mrt,1992,2837126038.2277
mrt,1993,2987151747.90699
mrt,1994,2889976211.14785
mrt,1995,3174645089.91425
mrt,1996,3497727200.89145
mrt,1997,3347759716.75556
mrt,1998,3456171453.18464
mrt,1999,3589861190.6119
mrt,2000,3427692151.31311
mrt,2001,3323735396.72699
mrt,2002,3520196449.26053
mrt,2003,3757581931.94408
mrt,2004,3932870176.87501
mrt,2005,4250800436.50496
mrt,2006,4834339302.86096
mrt,2007,4762622917.14624
mrt,2008,4792410426.15332
mrt,2009,4870379114.06314
mrt,2010,4877421487.52241
mrt,2011,5006682334.63325
mrt,2012,5202547088.51701
mrt,2013,5431186677.80513
mrt,2014,5620580215.67712
mrt,2015,5986763077.81392
mrt,2016,6117193546.70074
mrt,2017,6529440429.97451
mrt,2018,6888780887.84169
mrt,2019,7230806157.44883
mrt,2020,7093166439.149
mus,2006,8301975691.31844
mus,2007,8947252705.29123
mus,2008,9328839920.9596
mus,2009,9537604186.15702
mus,2010,9824203720.82763
mus,2011,10133639439.3301
mus,2012,10993336227.1017
mus,2013,11747040169.2878
mus,2014,12186407735.8017
mus,2015,12684108886.4611
mus,2016,13137295876.8652
mus,2017,13806524406.8563
mus,2018,14536967047.392
mus,2019,15023917713.1266
mus,2020,12444023890.4322
mwi,2015,6153437697.08038
mys,1960,9600206303.70695
mys,1961,10482212597.3634
mys,1962,11272987266.0422
mys,1963,12121418511.0054
mys,1964,12700754684.6513
mys,1965,13634262223.6033
mys,1966,14731574929.7784
mys,1967,15562076781.9893
mys,1968,16810690141.9432
mys,1969,17406607339.5311
mys,1970,18615980518.3146
mys,1971,20287268768.9341
mys,1972,22241797049.0748
mys,1973,24611645718.9905
mys,1974,26448301191.5672
mys,1975,26978155517.6718
mys,1976,29859484362.1642
mys,1977,32144912599.0979
mys,1978,34109020330.1698
mys,1979,37241039968.1536
mys,1980,40335629938.3146
mys,1981,43267761550.39551
mys,1982,45384684699.2732
mys,1983,47432514336.7549
mys,1984,50759500764.70969
mys,1985,50131443929.41409
mys,1986,51281308372.733
mys,1987,54065326155.61449
mys,1988,59786456103.9581
mys,1989,65131086991.2988
mys,1990,71872779360.9552
mys,1991,78180030496.42909
mys,1992,84884290285.5127
mys,1993,93690408354.72548
mys,1994,102323744039.40401
mys,1995,112359282965.168
mys,1996,123545454613.991
mys,1997,131719574829.44
mys,1998,121741008088.29201
mys,1999,127182121144.258
mys,2000,136898440223.78101
mys,2001,139037907216.79401
mys,2002,147530396123.211
mys,2003,157659575783.44901
mys,2004,168524801074.17899
mys,2005,178705492040.43301
mys,2006,191581198446.60101
mys,2007,205280153089.39001
mys,2008,212883693654.47696
mys,2009,212084239943.32001
mys,2010,225167480789.04501
mys,2011,239010903716.04095
mys,2012,248673352324.28601
mys,2013,261403751888.953
mys,2014,277162114235.82397
mys,2015,293132573294.07202
mys,2016,306105881616.24402
mys,2017,323648606324.76202
mys,2018,338311574081.93201
mys,2019,355129069723.422
mys,2020,337162960348.42297
nam,1980,3006953744.67205
nam,1981,3351913427.7545
nam,1982,3276247165.45954
nam,1983,3320246955.42997
nam,1984,3239147343.49152
nam,1985,2819228371.80912
nam,1986,3116815325.56646
nam,1987,3585357047.36695
nam,1988,3390142530.02969
nam,1989,3655104634.84192
nam,1990,3975238983.04302
nam,1991,4367511487.03026
nam,1992,4575351289.22837
nam,1993,4492338204.46078
nam,1994,4565451328.8634
nam,1995,4843435831.75312
nam,1996,4900844535.96639
nam,1997,5090538704.47929
nam,1998,5291965506.61407
nam,1999,5333915394.29574
nam,2000,5634193678.20844
nam,2001,5656346984.10618
nam,2002,6023501159.5854
nam,2003,6466380011.54464
nam,2004,7035253660.9192
nam,2005,7027317847.88062
nam,2006,7575775084.04807
nam,2007,7822030092.60671
nam,2008,8032895267.76169
nam,2009,8036267918.53842
nam,2010,8346361370.53292
nam,2011,8867989033.95139
nam,2012,9329478108.41136
nam,2013,10221748975.2252
nam,2014,10810087995.861
nam,2015,11317069081.4243
nam,2016,11106791905.7924
nam,2017,11004531698.5429
nam,2018,10896121500.5876
nam,2019,10943359959.1012
nam,2020,10150320837.4804
ner,1990,3888150584.2314
ner,1991,3872397889.67423
ner,1992,3949226820.76471
ner,1993,3964048150.52915
ner,1994,4026269778.94545
ner,1995,4140436631.64053
ner,1996,4201535012.23981
ner,1997,4273614078.38728
ner,1998,4760154210.32876
ner,1999,4765100130.22958
ner,2000,4717749833.15328
ner,2001,5082764203.91092
ner,2002,5354810512.10073
ner,2003,5454040015.84799
ner,2004,5546543799.65415
ner,2005,5955691117.81785
ner,2006,6304143669.0066
ner,2007,6480152222.38054
ner,2008,6953081038.8222
ner,2009,7092707557.55389
ner,2010,7700250227.83404
ner,2011,7944575248.91167
ner,2012,8543388728.7457
ner,2013,9044769084.30897
ner,2014,9695806646.13225
ner,2015,10161941991.3375
ner,2016,10573372189.2455
ner,2017,11148542531.7459
ner,2018,12068827424.3291
ner,2019,12753816403.3394
nga,1981,135323214416.41701
nga,1982,126597764671.591
nga,1983,112957205410.46001
nga,1984,111363348138.314
nga,1985,117548144491.118
nga,1986,116386119582.55299
nga,1987,118040465270.41701
nga,1988,130962351943.606
nga,1989,128478122910.739
nga,1990,142682186682.00201
nga,1991,143465561439.371
nga,1992,147866209092.513
nga,1993,141724775344.056
nga,1994,142254098311.97198
nga,1995,144455685192.42499
nga,1996,151099506546.18399
nga,1997,156189003502.68301
nga,1998,159329996011.81601
nga,1999,164132213818.22
nga,2000,158672911778.10501
nga,2001,175465212167.10999
nga,2002,200528384276.95901
nga,2003,212415579858.46896
nga,2004,233363217158.48801
nga,2005,246369200894.453
nga,2006,279241631215.93201
nga,2007,289707959501.81
nga,2008,310299761617.97803
nga,2009,333897069859.87799
nga,2010,358961129475.44098
nga,2011,378504292355.38293
nga,2012,396096713799.98096
nga,2013,423356406599.38702
nga,2014,457728160644.12201
nga,2015,473995544973.34698
nga,2016,468833238679.52197
nga,2017,469200928887.95898
nga,2018,471669667713.32898
nga,2019,488100892437.79901
nga,2020,477328424895.98999
nic,1994,4679427604.36382
nic,1995,5163990118.92725
nic,1996,5601362723.87062
nic,1997,5930908542.00723
nic,1998,6295932549.85242
nic,1999,6742611435.59652
nic,2000,7033366001.06627
nic,2001,7198791732.79587
nic,2002,7301203858.38485
nic,2003,7508283318.17373
nic,2004,7947319793.6312
nic,2005,8373539312.137
nic,2006,8656197597.06366
nic,2007,9147117116.67844
nic,2008,9463644971.94314
nic,2009,9101325080.03144
nic,2010,9526686062.90391
nic,2011,10133513658.5942
nic,2012,10656049539.4121
nic,2013,11077735298.5125
nic,2014,11735725353.0508
nic,2015,12267705834.8742
nic,2016,12680254571.6047
nic,2017,13210286074.3883
nic,2018,12809533368.225
nic,2019,12516132706.7044
nic,2020,12365687747.7859
nld,1969,270120749566.33496
nld,1970,285450855772.99103
nld,1971,295436779495.79901
nld,1972,306890167953.73401
nld,1973,325033201012.698
nld,1974,335071557146.90698
nld,1975,329548798929.98199
nld,1976,346646973023.04999
nld,1977,354772640725.03101
nld,1978,362349388509.20801
nld,1979,373714409336.77698
nld,1980,376443283902.51001
nld,1981,371362387916.94202
nld,1982,366726609616.10999
nld,1983,375782652617.53296
nld,1984,388440959810.784
nld,1985,394231428709.5
nld,1986,405561842990.84399
nld,1987,417256841869.60895
nld,1988,430388567825.58496
nld,1989,450418146895.96893
nld,1990,464000201115.302
nld,1991,476888129503.91498
nld,1992,483586723014.09894
nld,1993,492465917453.82495
nld,1994,509725583955.77295
nld,1995,528880774674.59698
nld,1996,548164424780.91296
nld,1997,568059882611.83899
nld,1998,586964998849.32605
nld,1999,626825382805.87195
nld,2000,655888137620.31799
nld,2001,656158188940.84204
nld,2002,658932082469.68994
nld,2003,668862430747.96399
nld,2004,678733523417.09204
nld,2005,679118720704.93103
nld,2006,718170362392.37292
nld,2007,739133069300.18701
nld,2008,734090888924.84399
nld,2009,720633331364.13086
nld,2010,739764407157.43884
nld,2011,759455237136.81104
nld,2012,753971825120.53601
nld,2013,750349559711.50403
nld,2014,749053607175.05103
nld,2015,766192988340.23389
nld,2016,770816769357.28284
nld,2017,811244389279.29883
nld,2018,833563569750.39294
nld,2019,843759245220.95813
nld,2020,794234078523.63501
nld_curacao,2015,3243793436.39987
nor,1978,145893196768.04001
nor,1979,151579026295.71301
nor,1980,159060924362.74799
nor,1981,161545853267.55701
nor,1982,161687031573.242
nor,1983,168594586396.36301
nor,1984,179256626071.155
nor,1985,190873555993.27097
nor,1986,199110790562.61896
nor,1987,202915619698.05496
nor,1988,200685729525.535
nor,1989,202275337529.28601
nor,1990,205860110683.116
nor,1991,211605482463.18497
nor,1992,221319018606.96896
nor,1993,227287139659.203
nor,1994,240028811338.65497
nor,1995,250940767007.75101
nor,1996,263677835791.35901
nor,1997,277780598415.06201
nor,1998,284953255123.24799
nor,1999,291283202250.73102
nor,2000,298906359899.67297
nor,2001,309277695889.73297
nor,2002,314388063022.22601
nor,2003,318095373560.513
nor,2004,329623199830.35498
nor,2005,341365413320.99402
nor,2006,346049383798.24103
nor,2007,355010173420.74103
nor,2008,356093206768.91602
nor,2009,353662526063.914
nor,2010,358066494538.83502
nor,2011,361245921750.86298
nor,2012,370605520053.53998
nor,2013,375298456488.992
nor,2014,390923191974.604
nor,2015,401834328820.91498
nor,2016,406429083487.90698
nor,2017,413399279798.60895
nor,2018,418857971966.94598
nor,2019,418104640442.422
nor,2020,420236461234.32599
npl,2001,14167744031.5991
npl,2002,14112215357.2497
npl,2003,14668443311.0431
npl,2004,15328970657.1519
npl,2005,15954087858.8062
npl,2006,16566384210.4018
npl,2007,17173908739.9183
npl,2008,18211519102.9255
npl,2009,19076252538.7159
npl,2010,19918789167.4464
npl,2011,20547686618.9063
npl,2012,21505253440.7778
npl,2013,22254950129.4715
npl,2014,23777046026.0075
npl,2015,24704978151.9018
npl,2016,24781881306.5342
npl,2017,26947249091.3916
npl,2018,28897857174.7294
npl,2019,30944697069.1071
npl,2020,30331488008.7582
nru,2015,118229470.00582
nzl,1977,68292548901.8807
nzl,1978,68268760848.4674
nzl,1979,70285207023.21129
nzl,1980,71224468115.7811
nzl,1981,74467498998.7928
nzl,1982,74927542732.0955
nzl,1983,76772694208.35921
nzl,1984,79579112500.50998
nzl,1985,80500033609.23169
nzl,1986,83184564241.90259
nzl,1987,83671583312.33929
nzl,1988,84016727898.3138
