geo,time,dt_dod_dstc_zs
khm,2005,0.0006
khm,2006,0.0005
khm,2007,0
khm,2008,3.0603
khm,2009,6.9634
khm,2010,9.4514
khm,2011,10.6697
khm,2012,12.4888
khm,2013,12.6355
khm,2014,13.0696
khm,2015,13.9863
khm,2016,17.1677
khm,2017,15.565
khm,2018,17.4852
khm,2019,22.261
khm,2020,21.5348
kos,1970,0
kos,1971,0
kos,1972,0
kos,1973,0
kos,1974,0
kos,1975,0
kos,1976,0
kos,1977,0
kos,1978,0
kos,1979,0
kos,1980,0
kos,1981,0
kos,1982,0
kos,1983,0
kos,1984,0
kos,1985,0
kos,1986,0
kos,1987,0
kos,1988,0
kos,1989,0
kos,1990,0
kos,1991,0
kos,1992,0
kos,1993,0
kos,1994,0
kos,1995,0
kos,1996,0
kos,1997,0
kos,1998,0
kos,1999,0
kos,2000,0
kos,2001,0
kos,2002,0
kos,2003,0
kos,2004,0
kos,2005,0
kos,2006,0
kos,2007,26.3044
kos,2008,27.3626
kos,2009,47.5819
kos,2010,31.2582
kos,2011,26.8401
kos,2012,32.5609
kos,2013,30.3945
kos,2014,34.7932
kos,2015,31.4736
kos,2016,29.2266
kos,2017,33.3835
kos,2018,34.3977
kos,2019,34.8408
kos,2020,30.9364
lao,1970,0
lao,1971,0
lao,1972,0
lao,1973,0
lao,1974,0.0729
lao,1975,0.1265
lao,1976,0.2301
lao,1977,0.2076
lao,1978,0.2401
lao,1979,0.3329
lao,1980,0.4025
lao,1981,0.3658
lao,1982,0.3469
lao,1983,0.3189
lao,1984,0.2799
lao,1985,0.3262
lao,1986,0.301
lao,1987,0.2981
lao,1988,0.0133
lao,1989,0.0001
lao,1990,0.009
lao,1991,0.0084
lao,1992,0
lao,1993,0
lao,1994,0
lao,1995,0
lao,1996,0.0039
lao,1997,0.0035
lao,1998,0.0068
lao,1999,0.0094
lao,2000,0.0909
lao,2001,0.0773
lao,2002,0.284
lao,2003,0
lao,2004,0.1017
lao,2005,1.7385
lao,2006,2.6802
lao,2007,3.3683
lao,2008,2.6356
lao,2009,3.1957
lao,2010,0.8544
lao,2011,0.8048
lao,2012,0.7967
lao,2013,9.7946
lao,2014,8.541
lao,2015,6.0014
lao,2016,5.3341
lao,2017,5.0683
lao,2018,2.6259
lao,2019,3.5022
lao,2020,5.7368
lbn,1970,0
lbn,1971,0
lbn,1972,0
lbn,1973,0
lbn,1974,0
lbn,1975,0
lbn,1976,0
lbn,1977,26.3269
lbn,1978,71.9626
lbn,1979,61.2549
lbn,1980,57.6139
lbn,1981,53.9396
lbn,1982,52.1704
lbn,1983,52.6317
lbn,1984,52.9998
lbn,1985,53.6379
lbn,1986,52.9859
lbn,1987,57.3434
lbn,1988,61.7592
lbn,1989,64.8864
lbn,1990,79.5184
lbn,1991,77.946
lbn,1992,82.9867
lbn,1993,72.1976
lbn,1994,63.006
lbn,1995,45.8843
lbn,1996,41.1271
lbn,1997,35.2396
lbn,1998,28.1147
lbn,1999,25.9269
lbn,2000,23.4639
lbn,2001,24.3647
lbn,2002,13.6785
lbn,2003,13.7251
lbn,2004,15.7296
lbn,2005,12.4544
lbn,2006,13.2712
lbn,2007,16.5197
lbn,2008,6.9912
lbn,2009,6.4998
lbn,2010,7.4593
lbn,2011,6.7855
lbn,2012,7.4066
lbn,2013,11.529
lbn,2014,12.4205
lbn,2015,12.2825
lbn,2016,11.2996
lbn,2017,11.8162
lbn,2018,6.964
lbn,2019,6.7167
lbn,2020,14.7447
lbr,1970,0
lbr,1971,0.0479
lbr,1972,0.048
lbr,1973,0.0553
lbr,1974,0.1209
lbr,1975,0.026
lbr,1976,0.0255
lbr,1977,8.6013
lbr,1978,20.1666
lbr,1979,12.6233
lbr,1980,11.8402
lbr,1981,9.9295
lbr,1982,8.7802
lbr,1983,5.7885
lbr,1984,6.822
lbr,1985,8.9744
lbr,1986,18.0568
lbr,1987,21.9061
lbr,1988,23.6662
lbr,1989,27.1373
lbr,1990,29.8151
lbr,1991,34.032
lbr,1992,35.2844
lbr,1993,36.0286
lbr,1994,37.1092
lbr,1995,39.2818
lbr,1996,41.1773
lbr,1997,43.6181
lbr,1998,45.3203
lbr,1999,46.2889
lbr,2000,49.8029
lbr,2001,54.3809
lbr,2002,55.6328
lbr,2003,57.1949
lbr,2004,58.0133
lbr,2005,61.3035
lbr,2006,62.5194
lbr,2007,62.4505
lbr,2008,44.4656
lbr,2009,4.9508
lbr,2010,0.1055
lbr,2011,2.7193
lbr,2012,2.4652
lbr,2013,2.1415
lbr,2014,0.0027
lbr,2015,0
lbr,2016,0
lbr,2017,0
lbr,2018,0
lbr,2019,0.0043
lbr,2020,0
lca,1981,0
lca,1982,0
lca,1983,0
lca,1984,0
lca,1985,0
lca,1986,10.8162
lca,1987,10.2935
lca,1988,8.1449
lca,1989,6.247
lca,1990,8.8783
lca,1991,7.5391
lca,1992,8.323
lca,1993,4.3271
lca,1994,8.8126
lca,1995,13.2063
lca,1996,14.2613
lca,1997,21.5768
lca,1998,30.6466
lca,1999,29.3776
lca,2000,29.8528
lca,2001,38.562
lca,2002,30.3505
lca,2003,31.9054
lca,2004,30.0515
lca,2005,41.6285
lca,2006,31.1421
lca,2007,36.0325
lca,2008,61.4521
lca,2009,19.275
lca,2010,38.5279
lca,2011,21.9242
lca,2012,10.22
lca,2013,15.0825
lca,2014,21.9074
lca,2015,14.482
lca,2016,14.9927
lca,2017,16.6978
lca,2018,14.803
lca,2019,11.7327
lca,2020,10.6091
lka,1970,8.722
lka,1971,8.8583
lka,1972,8.8474
lka,1973,8.7105
lka,1974,8.8051
lka,1975,8.8036
lka,1976,8.711
lka,1977,12.7887
lka,1978,7.9611
lka,1979,8.7057
lka,1980,11.886
lka,1981,9.0964
lka,1982,10.4808
lka,1983,9.8125
lka,1984,6.4944
lka,1985,5.8186
lka,1986,4.5167
lka,1987,5.7493
lka,1988,11.1485
lka,1989,7.7307
lka,1990,6.9001
lka,1991,6.2222
lka,1992,3.8576
lka,1993,3.859
lka,1994,6.762
lka,1995,6.3763
lka,1996,6.7422
lka,1997,5.8114
lka,1998,4.6386
lka,1999,9.3487
lka,2000,7.4007
lka,2001,8.1766
lka,2002,9.3255
lka,2003,7.0669
lka,2004,8.8876
lka,2005,6.8329
lka,2006,5.834
lka,2007,9.4441
lka,2008,16.6966
lka,2009,18.2192
lka,2010,11.1399
lka,2011,13.862
lka,2012,17.9623
lka,2013,17.2347
lka,2014,17.3324
lka,2015,17.2739
lka,2016,15.8864
lka,2017,15.7801
lka,2018,15.4595
lka,2019,15.0429
lka,2020,14.9019
lso,1970,0
lso,1971,0
lso,1972,0
lso,1973,0
lso,1974,0
lso,1975,0
lso,1976,0
lso,1977,0
lso,1978,8.8226
lso,1979,0.001
lso,1980,11.1201
lso,1981,7.1083
lso,1982,2.4576
lso,1983,3.1086
lso,1984,2.8978
lso,1985,2.2969
lso,1986,2.024
lso,1987,1.5466
lso,1988,2.0899
lso,1989,0.6094
lso,1990,0.706
lso,1991,0.733
lso,1992,0.9627
lso,1993,0.9184
lso,1994,0.7677
lso,1995,0.5844
lso,1996,0.5704
lso,1997,0.5943
lso,1998,0.5904
lso,1999,0.582
lso,2000,12.6024
lso,2001,12.5656
lso,2002,7.9991
lso,2003,0.1416
lso,2004,1.0343
lso,2005,1.0505
lso,2006,0.3042
lso,2007,0.2917
lso,2008,0.2856
lso,2009,0.3915
lso,2010,0
lso,2011,0.4916
lso,2012,0
lso,2013,0.0008
lso,2014,0.0243
lso,2015,3.5889
lso,2016,4.1645
lso,2017,0.0414
lso,2018,0.0563
lso,2019,0.0387
lso,2020,0.1949
mar,1970,7.2107
mar,1971,7.3586
mar,1972,7.5152
mar,1973,7.6211
mar,1974,7.734
mar,1975,6.0913
mar,1976,6.903
mar,1977,10.0707
mar,1978,7.9297
mar,1979,8.9547
mar,1980,7.9969
mar,1981,7.5718
mar,1982,8.5325
mar,1983,8.9991
mar,1984,8.1575
mar,1985,7.4891
mar,1986,4.3104
mar,1987,4.1209
mar,1988,1.7428
mar,1989,1.2533
mar,1990,1.6279
mar,1991,1.327
mar,1992,1.7089
mar,1993,1.4246
mar,1994,0.9674
mar,1995,0.8324
mar,1996,5.9112
mar,1997,9.1939
mar,1998,7.7868
mar,1999,8.7889
mar,2000,7.5665
mar,2001,8.9265
mar,2002,9.4054
mar,2003,6.8331
mar,2004,1.0467
mar,2005,4.1829
mar,2006,9.6241
mar,2007,9.2561
mar,2008,7.7648
mar,2009,8.9395
mar,2010,10.0643
mar,2011,12.8033
mar,2012,12.301
mar,2013,13.6209
mar,2014,17.641
mar,2015,15.4752
mar,2016,18.7395
mar,2017,14.5188
mar,2018,14.764
mar,2019,15.7931
mar,2020,12.4025
mda,1992,0
mda,1993,0.3127
mda,1994,1.6022
mda,1995,0.8577
mda,1996,3.1604
mda,1997,0.3702
mda,1998,1.9672
mda,1999,1.3523
mda,2000,26.1092
mda,2001,24.3241
mda,2002,24.8674
mda,2003,25.553
mda,2004,28.0113
mda,2005,32.3335
mda,2006,32.1168
mda,2007,32.0616
mda,2008,36.4597
mda,2009,36.7577
mda,2010,31.1305
mda,2011,31.7317
mda,2012,24.4223
mda,2013,29.4724
mda,2014,25.215
mda,2015,19.8843
mda,2016,21.459
mda,2017,23.6793
mda,2018,27.1428
mda,2019,26.4814
mda,2020,26.4969
mdg,1970,0
mdg,1971,0
mdg,1972,0
mdg,1973,0
mdg,1974,0.0145
mdg,1975,0.0143
mdg,1976,0.0573
mdg,1977,5.9007
mdg,1978,12.6857
mdg,1979,21.1204
mdg,1980,19.5165
mdg,1981,5.7112
mdg,1982,5.303
mdg,1983,8.7715
mdg,1984,5.3142
mdg,1985,4.6777
mdg,1986,5.5102
mdg,1987,3.8578
mdg,1988,4.3335
mdg,1989,3.6015
mdg,1990,6.0179
mdg,1991,6.7183
mdg,1992,8.5988
mdg,1993,10.42
mdg,1994,11.5786
mdg,1995,12.5791
mdg,1996,12.561
mdg,1997,4.0019
mdg,1998,5.2249
mdg,1999,6.7668
mdg,2000,6.378
mdg,2001,5.7164
mdg,2002,5.0934
mdg,2003,3.1405
mdg,2004,1.9812
mdg,2005,2.8036
mdg,2006,14.4483
mdg,2007,34.2661
mdg,2008,24.1949
mdg,2009,22.7852
mdg,2010,15.4032
mdg,2011,15.0095
mdg,2012,15.6446
mdg,2013,11.7388
mdg,2014,9.6445
mdg,2015,6.7835
mdg,2016,6.8703
mdg,2017,5.2331
mdg,2018,7.2561
mdg,2019,6.9232
mdg,2020,5.6061
mdv,1978,56.4032
mdv,1979,46.9442
mdv,1980,3.8814
mdv,1981,5.1432
mdv,1982,35.3467
mdv,1983,37.5546
mdv,1984,39.8505
mdv,1985,40.9313
mdv,1986,14.5592
mdv,1987,15.1022
mdv,1988,16.8162
mdv,1989,18.5627
mdv,1990,17.9568
mdv,1991,3.9388
mdv,1992,4.6154
mdv,1993,2.688
mdv,1994,0.8095
mdv,1995,1.9048
mdv,1996,2.7763
mdv,1997,4.0856
mdv,1998,5.2685
mdv,1999,11.3118
mdv,2000,8.8659
mdv,2001,22.3149
mdv,2002,17.4172
mdv,2003,11.6072
mdv,2004,9.5529
mdv,2005,15.5401
mdv,2006,17.7354
mdv,2007,16.8429
mdv,2008,40.4926
mdv,2009,43.66
mdv,2010,15.9193
mdv,2011,15.5652
mdv,2012,10.7198
mdv,2013,8.5996
mdv,2014,13.2586
mdv,2015,15.6229
mdv,2016,10.6242
mdv,2017,7.3444
mdv,2018,10.1883
mdv,2019,12.5611
mdv,2020,10.4129
mex,1970,14.1181
mex,1971,14.1331
mex,1972,14.1411
mex,1973,14.1743
mex,1974,14.2466
mex,1975,14.2644
mex,1976,14.2797
mex,1977,17.3759
mex,1978,13.7755
mex,1979,18.6717
mex,1980,28.0732
mex,1981,31.8609
mex,1982,30.3781
mex,1983,10.8921
mex,1984,6.786
mex,1985,5.6148
mex,1986,5.8367
mex,1987,5.2894
mex,1988,7.9265
mex,1989,9.2133
mex,1990,15.3741
mex,1991,19.1359
mex,1992,21.8176
mex,1993,27.4984
mex,1994,28.1046
mex,1995,22.3711
mex,1996,18.9351
mex,1997,18.7177
mex,1998,16.4322
mex,1999,14.3249
mex,2000,12.4097
mex,2001,8.7655
mex,2002,15.2034
mex,2003,14.4221
mex,2004,12.243
mex,2005,12.9964
mex,2006,15.3908
mex,2007,13.9544
mex,2008,12.2315
mex,2009,13.2173
mex,2010,17.5111
mex,2011,17.9699
mex,2012,21.7379
mex,2013,22.7726
mex,2014,20.778
mex,2015,16.4565
mex,2016,12.5148
mex,2017,11.8051
mex,2018,13.4145
mex,2019,13.2718
mex,2020,10.6327
mkd,1993,11.9409
mkd,1994,14.1628
mkd,1995,11.1836
mkd,1996,14.7935
mkd,1997,11.1088
mkd,1998,9.1213
mkd,1999,3.8702
mkd,2000,3.72
mkd,2001,4.8761
mkd,2002,4.6335
mkd,2003,2.6747
mkd,2004,29.4803
mkd,2005,26.8266
mkd,2006,26.2999
mkd,2007,38.2641
mkd,2008,30.2385
mkd,2009,26.9243
mkd,2010,23.6178
mkd,2011,26.0409
mkd,2012,26.1165
mkd,2013,20.6605
mkd,2014,16.8415
mkd,2015,14.9869
mkd,2016,14.7038
mkd,2017,15.4284
mkd,2018,15.4448
mkd,2019,15.5386
mkd,2020,14.1779
mli,1970,0.4798
mli,1971,0.7429
mli,1972,0.9365
mli,1973,0.6693
mli,1974,0.1812
mli,1975,0.1907
mli,1976,0.3964
mli,1977,4.3246
mli,1978,3.3308
mli,1979,4.3685
mli,1980,3.3025
mli,1981,8.7137
mli,1982,2.0993
mli,1983,2.1484
mli,1984,5.5943
mli,1985,4.7429
mli,1986,4.5156
mli,1987,3.6571
mli,1988,2.5937
mli,1989,2.168
mli,1990,2.5044
mli,1991,2.87
mli,1992,1.9114
mli,1993,1.5953
mli,1994,1.5186
mli,1995,2.4193
mli,1996,2.6274
mli,1997,8.7111
mli,1998,5.7791
mli,1999,5.875
mli,2000,3.8195
mli,2001,3.3536
mli,2002,5.1818
mli,2003,1.1581
mli,2004,1.542
mli,2005,0.8608
mli,2006,1.9097
mli,2007,0.3463
mli,2008,0.3174
mli,2009,1.1012
mli,2010,0.2491
mli,2011,6.6358
mli,2012,1.2728
mli,2013,2.0411
mli,2014,1.6637
mli,2015,2.2181
mli,2016,2.1189
mli,2017,2.1738
mli,2018,2.3858
mli,2019,2.1295
mli,2020,1.3696
mmr,1970,0
mmr,1971,0
mmr,1972,0
mmr,1973,0
mmr,1974,0
mmr,1975,0
mmr,1976,0.0077
mmr,1977,0.0102
mmr,1978,0.0094
mmr,1979,0.0092
mmr,1980,0.0097
mmr,1981,0.01
mmr,1982,0.0103
mmr,1983,0.0093
mmr,1984,0.009
mmr,1985,0.0073
mmr,1986,0.0059
mmr,1987,0.6917
mmr,1988,1.9463
mmr,1989,2.4695
mmr,1990,4.0706
mmr,1991,4.8326
mmr,1992,5.8866
mmr,1993,5.7206
mmr,1994,5.3481
mmr,1995,5.7796
mmr,1996,6.7277
mmr,1997,6.7611
mmr,1998,7.8853
mmr,1999,8.2127
mmr,2000,8.1183
mmr,2001,8.4312
mmr,2002,9.5981
mmr,2003,10.4243
mmr,2004,11.0055
mmr,2005,10.9805
mmr,2006,11.2223
mmr,2007,11.464
mmr,2008,11.807
mmr,2009,11.4454
mmr,2010,11.5954
mmr,2011,11.0102
mmr,2012,8.7142
mmr,2013,0.3079
mmr,2014,0.8746
mmr,2015,0.9622
mmr,2016,0.9011
mmr,2017,0.8999
mmr,2018,0.9801
mmr,2019,0.5929
mmr,2020,0.5086
mne,2006,0
mne,2007,31.1696
mne,2008,40.0772
mne,2009,51.2157
mne,2010,4.1133
mne,2011,8.2358
mne,2012,8.7112
mne,2013,7.1705
mne,2014,4.2774
mne,2015,3.8825
mne,2016,2.801
mne,2017,2.4135
mne,2018,2.6763
mne,2019,3.324
mne,2020,3.2536
mng,1992,16.676
mng,1993,3.2912
mng,1994,0.7576
mng,1995,2.1953
mng,1996,0.8951
mng,1997,4.1782
mng,1998,3.9037
mng,1999,2.2032
mng,2000,1.3356
mng,2001,1.5205
mng,2002,4.0135
mng,2003,18.4624
mng,2004,10.4793
mng,2005,1.7903
mng,2006,1.7928
mng,2007,3.3319
mng,2008,3.1855
mng,2009,8.3064
mng,2010,6.1652
mng,2011,6.0571
mng,2012,5.7977
mng,2013,8.1474
mng,2014,11.1974
mng,2015,11.0926
mng,2016,10.5189
mng,2017,11.3099
mng,2018,10.401
mng,2019,9.3524
mng,2020,9.3811
moz,1984,6.3821
moz,1985,5.605
moz,1986,8.3119
moz,1987,7.6958
moz,1988,8.0635
moz,1989,10.0508
moz,1990,7.4217
moz,1991,5.1931
moz,1992,4.5882
moz,1993,3.0972
moz,1994,2.562
moz,1995,3.6982
moz,1996,2.375
moz,1997,4.1521
moz,1998,4.3517
moz,1999,5.3996
moz,2000,8.4888
moz,2001,12.0436
moz,2002,8.3388
moz,2003,7.7186
moz,2004,12.8687
moz,2005,11.918
moz,2006,11.9876
moz,2007,9.8933
moz,2008,10.4059
moz,2009,10.3859
moz,2010,10.1678
moz,2011,4.1939
moz,2012,4.8291
moz,2013,5.6327
moz,2014,3.2973
moz,2015,5.6606
moz,2016,4.0537
moz,2017,6.883
moz,2018,6.585
moz,2019,8.1934
moz,2020,8.7361
mrt,1970,0
mrt,1971,0.0073
mrt,1972,0.1845
mrt,1973,0.1652
mrt,1974,0.0524
mrt,1975,0.1039
mrt,1976,0.0536
mrt,1977,7.9491
mrt,1978,7.8464
mrt,1979,7.1814
mrt,1980,7.7753
mrt,1981,10.1798
mrt,1982,8.1375
mrt,1983,8.3466
mrt,1984,9.5274
mrt,1985,7.1931
mrt,1986,6.4641
mrt,1987,6.1715
mrt,1988,8.6328
mrt,1989,8.2812
mrt,1990,11.2068
mrt,1991,14.1429
mrt,1992,9.7158
mrt,1993,7.9686
mrt,1994,6.5065
mrt,1995,6.971
mrt,1996,7.2533
mrt,1997,12.113
mrt,1998,9.6346
mrt,1999,11.0549
mrt,2000,10.6288
mrt,2001,10.776
mrt,2002,9.6859
mrt,2003,7.5768
mrt,2004,7.0569
mrt,2005,7.37
mrt,2006,14.7261
mrt,2007,42.9232
mrt,2008,40.3153
mrt,2009,33.1049
mrt,2010,30.5273
mrt,2011,26.6945
mrt,2012,24.419
mrt,2013,23.2118
mrt,2014,22.6291
mrt,2015,21.7451
mrt,2016,20.373
mrt,2017,19.8348
mrt,2018,20.1386
mrt,2019,20.1653
mrt,2020,18.8298
mus,1970,0
mus,1971,0
mus,1972,0
mus,1973,0
mus,1974,0
mus,1975,0
mus,1976,0
mus,1977,0.0981
mus,1978,0
mus,1979,0
mus,1980,0.0393
mus,1981,0.0088
mus,1982,0
mus,1983,0
mus,1984,0.0031
mus,1985,0
mus,1986,0
mus,1987,0
mus,1988,0.0124
mus,1989,0.0039
mus,1990,0.2459
mus,1991,0.4377
mus,1992,0.2366
mus,1993,0.2454
mus,1994,0.1624
mus,1995,0.0594
mus,1996,0.0041
mus,1997,0
mus,1998,0
mus,1999,0
mus,2000,0
mus,2001,0
mus,2002,0
mus,2003,0
mus,2004,0
mus,2005,0
mus,2006,0
mus,2007,0
mus,2008,0
mus,2009,17.7927
mus,2010,18.7344
mus,2011,17.2534
mus,2012,27.2552
mus,2013,23.3738
mus,2014,41.8158
mus,2015,46.0216
mus,2016,44.2169
mus,2017,33.0695
mus,2018,30.1328
mus,2019,31.7206
mus,2020,33.7076
mwi,1970,0
mwi,1971,0
mwi,1972,0
mwi,1973,0
mwi,1974,0
mwi,1975,0
mwi,1976,0
mwi,1977,14.9824
mwi,1978,12.6115
mwi,1979,17.1903
mwi,1980,13.9917
mwi,1981,6.086
mwi,1982,9.887
mwi,1983,8.1797
mwi,1984,4.7729
mwi,1985,7.9
mwi,1986,6.9208
mwi,1987,6.9199
mwi,1988,3.6646
mwi,1989,3.3907
mwi,1990,3.7458
mwi,1991,1.7879
mwi,1992,2.8664
mwi,1993,0.5843
mwi,1994,0.6084
mwi,1995,1.9431
mwi,1996,4.3266
mwi,1997,1.0554
mwi,1998,1.3098
mwi,1999,2.4451
mwi,2000,2.752
mwi,2001,1.3905
mwi,2002,4.1673
mwi,2003,1.8535
mwi,2004,1.1124
mwi,2005,1.3504
mwi,2006,8.0404
mwi,2007,7.0199
mwi,2008,8.4441
mwi,2009,5.8543
mwi,2010,4.2124
mwi,2011,3.1313
mwi,2012,1.6141
mwi,2013,1.3408
mwi,2014,1.291
mwi,2015,0.7362
mwi,2016,2.3835
mwi,2017,2.4829
mwi,2018,1.1211
mwi,2019,2.8119
mwi,2020,6.0621
ner,1970,0
ner,1971,0.047
ner,1972,0.1525
ner,1973,0.3117
ner,1974,0.3771
ner,1975,0.2962
ner,1976,0.4692
ner,1977,30.0636
ner,1978,41.0902
ner,1979,16.8324
ner,1980,18.3955
ner,1981,11.1036
ner,1982,12.8726
ner,1983,6.8051
ner,1984,6.4177
ner,1985,8.0821
ner,1986,8.5047
ner,1987,4.6331
ner,1988,6.184
ner,1989,7.0075
ner,1990,8.7375
ner,1991,3.8156
ner,1992,5.4638
ner,1993,6.3263
ner,1994,2.5401
ner,1995,4.4391
ner,1996,2.8704
ner,1997,5.7795
ner,1998,3.9308
ner,1999,4.6138
ner,2000,4.2039
ner,2001,2.103
ner,2002,1.8429
ner,2003,1.7917
ner,2004,0.4859
ner,2005,2.0391
ner,2006,5.0336
ner,2007,23.9613
ner,2008,9.7971
ner,2009,10.4542
ner,2010,11.1113
ner,2011,6.9687
ner,2012,5.3644
ner,2013,3.5425
ner,2014,3.3324
ner,2015,1.0215
ner,2016,1.5875
ner,2017,2.284
ner,2018,2.1031
ner,2019,2.5868
ner,2020,1.3407
nga,1970,32.2229
nga,1971,32.2016
nga,1972,32.3497
nga,1973,32.2751
nga,1974,32.2657
nga,1975,32.2281
nga,1976,32.2591
nga,1977,68.6856
nga,1978,48.0532
nga,1979,36.5596
nga,1980,39.7514
nga,1981,38.6809
nga,1982,21.136
nga,1983,28.7814
nga,1984,32.3023
nga,1985,26.7722
nga,1986,16.5719
nga,1987,5.4037
nga,1988,5.2242
nga,1989,1.5429
nga,1990,4.4937
nga,1991,2.561
nga,1992,7.6142
nga,1993,12.8905
nga,1994,14.5848
nga,1995,16.5751
nga,1996,18.0683
nga,1997,19.4207
nga,1998,21.655
nga,1999,21.4719
nga,2000,3.3417
nga,2001,1.2302
nga,2002,4.1002
nga,2003,6.3431
nga,2004,8.741
nga,2005,0.0106
nga,2006,0
nga,2007,0
nga,2008,0
nga,2009,0
nga,2010,0
nga,2011,0
nga,2012,0
nga,2013,0.0021
nga,2014,0.0012
nga,2015,0.0003
nga,2016,0
nga,2017,0
nga,2018,0
nga,2019,0
nga,2020,0
nic,1970,19.7635
nic,1971,19.938
nic,1972,20.602
nic,1973,21.0826
nic,1974,21.3186
nic,1975,21.7038
nic,1976,21.8243
nic,1977,31.633
nic,1978,32.8007
nic,1979,24.3056
nic,1980,20.7746
nic,1981,13.553
nic,1982,13.875
nic,1983,16.206
nic,1984,14.0447
nic,1985,14.5001
nic,1986,14.7646
nic,1987,18.8075
nic,1988,19.4089
nic,1989,20.9725
nic,1990,22.2076
nic,1991,15.6828
nic,1992,16.2607
nic,1993,16.7994
nic,1994,18.6
nic,1995,16.9403
nic,1996,12.8649
nic,1997,13.2435
nic,1998,11.536
nic,1999,13.0702
nic,2000,13.3695
nic,2001,10.5728
nic,2002,8.635
nic,2003,8.714
nic,2004,9.7515
nic,2005,10.7798
nic,2006,14.7325
nic,2007,28.114
nic,2008,24.3714
nic,2009,16.9162
nic,2010,19.9812
nic,2011,18.3065
nic,2012,19.1486
nic,2013,17.5595
nic,2014,14.9365
nic,2015,12.1523
nic,2016,12.8573
nic,2017,12.5364
nic,2018,11.7776
nic,2019,10.3183
nic,2020,9.6959
npl,1970,0
npl,1971,0
npl,1972,0
npl,1973,0
npl,1974,0
npl,1975,0
npl,1976,0
npl,1977,22.8787
npl,1978,14.2121
npl,1979,8.1996
npl,1980,3.4236
npl,1981,7.9015
npl,1982,11.055
npl,1983,17.6829
npl,1984,5.1032
npl,1985,3.8997
npl,1986,2.8772
npl,1987,2.1278
npl,1988,2.1944
npl,1989,1.5628
npl,1990,1.4908
npl,1991,1.4371
npl,1992,0.3059
npl,1993,1.0337
npl,1994,2.7003
npl,1995,0.9487
npl,1996,1.0737
npl,1997,1.1765
npl,1998,1.1584
npl,1999,1.4049
npl,2000,1.0088
npl,2001,1.9702
npl,2002,1.3344
npl,2003,1.7116
npl,2004,1.0693
npl,2005,1.4738
npl,2006,2.3804
npl,2007,1.5221
npl,2008,1.5419
npl,2009,1.1649
npl,2010,1.6105
npl,2011,2.1953
npl,2012,2.9659
npl,2013,6.22
npl,2014,8.362
npl,2015,8.4344
npl,2016,8.8077
npl,2017,8.4863
npl,2018,4.5658
npl,2019,6.1848
npl,2020,4.5604
pak,1970,3.0527
pak,1971,3.214
pak,1972,3.217
pak,1973,3.2188
pak,1974,3.2218
pak,1975,3.2331
pak,1976,3.2341
pak,1977,2.3796
pak,1978,2.5212
pak,1979,4.9445
pak,1980,7.421
pak,1981,8.5343
pak,1982,6.1517
pak,1983,6.6271
pak,1984,7.6219
pak,1985,9.729
pak,1986,12.4578
pak,1987,13.5733
pak,1988,14.2336
pak,1989,15.1031
pak,1990,15.4124
pak,1991,17.6948
pak,1992,17.6326
pak,1993,7.9261
pak,1994,7.0753
pak,1995,10.6973
pak,1996,9.4335
pak,1997,8.2438
pak,1998,6.6832
pak,1999,5.3526
pak,2000,4.5891
pak,2001,4.1019
pak,2002,4.5365
pak,2003,3.3975
pak,2004,3.4076
pak,2005,3.5926
pak,2006,3.5343
pak,2007,5.27
pak,2008,2.751
pak,2009,2.5885
pak,2010,7.3964
pak,2011,5.592
pak,2012,8.0119
pak,2013,10.2376
pak,2014,11.6524
pak,2015,12.1942
pak,2016,12.1308
pak,2017,15.6264
pak,2018,13.8865
pak,2019,15.3808
pak,2020,12.9292
pan,1970,15.2912
pan,1971,15.2436
pan,1972,15.0091
pan,1973,15.0426
pan,1974,15.0918
pan,1975,15.1246
pan,1976,15.0879
pan,1977,17.8114
pan,1978,16.6475
pan,1979,18.8537
pan,1980,22.8852
pan,1981,25.0457
pan,1982,23.5014
pan,1983,23.939
pan,1984,20.9108
pan,1985,23.6208
pan,1986,20.8201
pan,1987,22.3394
pan,1988,28.5673
pan,1989,32.6546
pan,1990,36.2118
pan,1991,38.2033
pan,1992,40.1639
pan,1993,43.7707
pan,1994,42.9981
pan,1995,35.8305
pan,1996,11.9974
pan,1997,7.6732
pan,1998,7.2288
pan,1999,6.4577
pan,2000,0.0145
pan,2001,0.0108
pan,2002,0
pan,2003,0
pan,2004,0
pan,2005,0
pan,2006,0
pan,2007,0
pan,2008,59.7833
pan,2009,51.0584
pan,2010,50.9121
pan,2011,50.0867
pan,2012,50.2766
pan,2013,51.7392
pan,2014,49.4498
pan,2015,49.5115
pan,2016,48.4088
pan,2017,41.2778
pan,2018,38.7853
pan,2019,34.2852
pan,2020,32.7658
per,1970,16.5463
per,1971,16.5115
per,1972,16.4281
per,1973,16.4535
per,1974,16.5782
per,1975,16.6192
per,1976,16.6858
per,1977,22.5245
per,1978,21.2672
per,1979,16.7152
per,1980,21.8585
per,1981,17.3402
per,1982,20.9361
per,1983,14.0363
per,1984,14.5035
per,1985,15.0118
per,1986,18.5059
per,1987,20.5083
per,1988,25.6201
per,1989,25.6338
per,1990,26.2951
per,1991,20.7742
per,1992,18.9855
per,1993,24.1825
per,1994,25.2428
per,1995,31.2474
per,1996,22.173
per,1997,21.9693
per,1998,20.4521
per,1999,15.5703
per,2000,13.6233
per,2001,10.8713
per,2002,9.1017
