geo,time,en_atm_co2e_pp_gd
khm,2015,0.16312
khm,2016,0.17086
khm,2017,0.18079
khm,2018,0.16125
kir,1990,0.21913
kir,1991,0.21196
kir,1992,0.20543
kir,1993,0.29842
kir,1994,0.28723
kir,1995,0.28133
kir,1996,0.27167
kir,1997,0.26252
kir,1998,0.24362
kir,1999,0.24391
kir,2000,0.29939
kir,2001,0.223
kir,2002,0.28202
kir,2003,0.33929
kir,2004,0.33587
kir,2005,0.4345
kir,2006,0.42194
kir,2007,0.34518
kir,2008,0.34583
kir,2009,0.34048
kir,2010,0.28308
kir,2011,0.27293
kir,2012,0.30689
kir,2013,0.2894
kir,2014,0.28614
kir,2015,0.25673
kir,2016,0.3222
kir,2017,0.31346
kir,2018,0.29498
kna,1990,0.29209
kna,1991,0.2879
kna,1992,0.36813
kna,1993,0.31426
kna,1994,0.31307
kna,1995,0.29097
kna,1996,0.26997
kna,1997,0.26483
kna,1998,0.29606
kna,1999,0.28275
kna,2000,0.26529
kna,2001,0.2726
kna,2002,0.28994
kna,2003,0.29631
kna,2004,0.28952
kna,2005,0.23455
kna,2006,0.23074
kna,2007,0.24278
kna,2008,0.22441
kna,2009,0.64991
kna,2010,0.22161
kna,2011,0.23094
kna,2012,0.32652
kna,2013,0.20629
kna,2014,0.18913
kna,2015,0.19594
kna,2016,0.18701
kna,2017,0.17093
kna,2018,0.17608
kor,1990,0.69587
kor,1991,0.66805
kor,1992,0.66479
kor,1993,0.67001
kor,1994,0.64925
kor,1995,0.63118
kor,1996,0.61123
kor,1997,0.59585
kor,1998,0.52757
kor,1999,0.51173
kor,2000,0.52289
kor,2001,0.50358
kor,2002,0.45313
kor,2003,0.43905
kor,2004,0.4242
kor,2005,0.39558
kor,2006,0.37393
kor,2007,0.35442
kor,2008,0.34935
kor,2009,0.36109
kor,2010,0.36515
kor,2011,0.3675
kor,2012,0.35556
kor,2013,0.34608
kor,2014,0.3269
kor,2015,0.31367
kor,2016,0.3033
kor,2017,0.29727
kor,2018,0.28412
kwt,1992,0.38908
kwt,1993,0.3607
kwt,1994,0.37566
kwt,1995,0.35142
kwt,1996,0.33429
kwt,1997,0.33129
kwt,1998,0.37024
kwt,1999,0.40739
kwt,2000,0.41055
kwt,2001,0.43191
kwt,2002,0.43361
kwt,2003,0.37806
kwt,2004,0.35713
kwt,2005,0.35396
kwt,2006,0.33105
kwt,2007,0.30011
kwt,2008,0.30468
kwt,2009,0.33491
kwt,2010,0.3536
kwt,2011,0.32769
kwt,2012,0.30189
kwt,2013,0.30974
kwt,2014,0.32311
kwt,2015,0.48599
kwt,2016,0.50833
kwt,2017,0.43495
kwt,2018,0.41831
lao,1990,0.11683
lao,1991,0.11685
lao,1992,0.1161
lao,1993,0.11071
lao,1994,0.1035
lao,1995,0.10073
lao,1996,0.10356
lao,1997,0.10027
lao,1998,0.099
lao,1999,0.09427
lao,2000,0.09228
lao,2001,0.09488
lao,2002,0.09788
lao,2003,0.09386
lao,2004,0.09042
lao,2005,0.08526
lao,2006,0.09916
lao,2007,0.09467
lao,2008,0.10206
lao,2009,0.11674
lao,2010,0.12056
lao,2011,0.11538
lao,2012,0.1048
lao,2013,0.11301
lao,2014,0.11333
lao,2015,0.20826
lao,2016,0.32786
lao,2017,0.3668
lao,2018,0.34223
lbn,1990,0.52256
lbn,1991,0.42368
lbn,1992,0.35475
lbn,1993,0.46037
lbn,1994,0.45489
lbn,1995,0.49395
lbn,1996,0.46275
lbn,1997,0.51391
lbn,1998,0.49387
lbn,1999,0.5129
lbn,2000,0.45551
lbn,2001,0.46267
lbn,2002,0.43909
lbn,2003,0.43174
lbn,2004,0.40474
lbn,2005,0.36942
lbn,2006,0.33164
lbn,2007,0.27397
lbn,2008,0.3055
lbn,2009,0.3231
lbn,2010,0.28176
lbn,2011,0.27755
lbn,2012,0.28611
lbn,2013,0.26243
lbn,2014,0.26504
lbn,2015,0.27411
lbn,2016,0.26661
lbn,2017,0.26763
lbn,2018,0.25163
lbr,2000,0.15196
lbr,2001,0.1512
lbr,2002,0.14345
lbr,2003,0.21505
lbr,2004,0.23808
lbr,2005,0.26238
lbr,2006,0.24275
lbr,2007,0.20018
lbr,2008,0.15463
lbr,2009,0.14573
lbr,2010,0.18355
lbr,2011,0.19348
lbr,2012,0.19071
lbr,2013,0.15439
lbr,2014,0.19738
lbr,2015,0.21466
lbr,2016,0.215
lbr,2017,0.17131
lbr,2018,0.17325
lby,1999,0.4173
lby,2000,0.41241
lby,2001,0.42687
lby,2002,0.44652
lby,2003,0.39394
lby,2004,0.37726
lby,2005,0.35321
lby,2006,0.32348
lby,2007,0.27773
lby,2008,0.29504
lby,2009,0.30856
lby,2010,0.30888
lby,2011,0.53043
lby,2012,0.34261
lby,2013,0.43789
lby,2014,0.65607
lby,2015,0.68645
lby,2016,0.70965
lby,2017,0.65212
lby,2018,0.57387
lca,1990,0.1806
lca,1991,0.18427
lca,1992,0.25034
lca,1993,0.23412
lca,1994,0.24297
lca,1995,0.25896
lca,1996,0.25505
lca,1997,0.25232
lca,1998,0.2641
lca,1999,0.26061
lca,2000,0.2479
lca,2001,0.293
lca,2002,0.25988
lca,2003,0.27691
lca,2004,0.24553
lca,2005,0.21632
lca,2006,0.21333
lca,2007,0.15945
lca,2008,0.14903
lca,2009,0.49944
lca,2010,0.1851
lca,2011,0.16329
lca,2012,0.22505
lca,2013,0.13364
lca,2014,0.14673
lca,2015,0.15654
lca,2016,0.13603
lca,2017,0.13697
lca,2018,0.13698
lka,1990,0.09614
lka,1991,0.09215
lka,1992,0.11384
lka,1993,0.10085
lka,1994,0.106
lka,1995,0.09926
lka,1996,0.13489
lka,1997,0.12425
lka,1998,0.12115
lka,1999,0.12634
lka,2000,0.13413
lka,2001,0.13233
lka,2002,0.13143
lka,2003,0.13282
lka,2004,0.1272
lka,2005,0.12613
lka,2006,0.10094
lka,2007,0.10079
lka,2008,0.08796
lka,2009,0.08089
lka,2010,0.07872
lka,2011,0.08392
lka,2012,0.07988
lka,2013,0.06482
lka,2014,0.07525
lka,2015,0.08401
lka,2016,0.08461
lka,2017,0.08638
lka,2018,0.0758
lso,1990,1.00481
lso,1991,0.94786
lso,1992,0.89634
lso,1993,0.86846
lso,1994,0.82316
lso,1995,0.79539
lso,1996,0.75347
lso,1997,0.72685
lso,1998,0.72483
lso,1999,0.71529
lso,2000,0.6853
lso,2001,0.65492
lso,2002,0.65094
lso,2003,0.618
lso,2004,0.60804
lso,2005,0.57906
lso,2006,0.54492
lso,2007,0.51994
lso,2008,0.49566
lso,2009,0.52047
lso,2010,0.5027
lso,2011,0.48159
lso,2012,0.49006
lso,2013,0.44045
lso,2014,0.40313
lso,2015,0.35194
lso,2016,0.36584
lso,2017,0.43721
lso,2018,0.45528
ltu,1995,0.63875
ltu,1996,0.61891
ltu,1997,0.55075
ltu,1998,0.5339
ltu,1999,0.44445
ltu,2000,0.35559
ltu,2001,0.34045
ltu,2002,0.31093
ltu,2003,0.27248
ltu,2004,0.27065
ltu,2005,0.26612
ltu,2006,0.24156
ltu,2007,0.2141
ltu,2008,0.19707
ltu,2009,0.20401
ltu,2010,0.20243
ltu,2011,0.17086
ltu,2012,0.16163
ltu,2013,0.14336
ltu,2014,0.1314
ltu,2015,0.13216
ltu,2016,0.12627
ltu,2017,0.1175
ltu,2018,0.11373
lux,1990,0.99037
lux,1991,0.91759
lux,1992,0.85717
lux,1993,0.81829
lux,1994,0.71682
lux,1995,0.55425
lux,1996,0.53255
lux,1997,0.46407
lux,1998,0.40372
lux,1999,0.37051
lux,2000,0.35679
lux,2001,0.36884
lux,2002,0.37651
lux,2003,0.37739
lux,2004,0.39412
lux,2005,0.37316
lux,2006,0.31491
lux,2007,0.27269
lux,2008,0.24835
lux,2009,0.24188
lux,2010,0.24144
lux,2011,0.22319
lux,2012,0.20835
lux,2013,0.18509
lux,2014,0.16474
lux,2015,0.14861
lux,2016,0.13428
lux,2017,0.13125
lux,2018,0.13107
lva,1995,0.65673
lva,1996,0.6314
lva,1997,0.54045
lva,1998,0.47727
lva,1999,0.42647
lva,2000,0.36409
lva,2001,0.34818
lva,2002,0.3156
lva,2003,0.29992
lva,2004,0.27422
lva,2005,0.24783
lva,2006,0.23308
lva,2007,0.21258
lva,2008,0.1903
lva,2009,0.20187
lva,2010,0.22939
lva,2011,0.19926
lva,2012,0.17478
lva,2013,0.1635
lva,2014,0.15332
lva,2015,0.14823
lva,2016,0.13655
lva,2017,0.12785
lva,2018,0.12822
mar,1990,0.34087
mar,1991,0.33187
mar,1992,0.35701
mar,1993,0.36136
mar,1994,0.3464
mar,1995,0.37232
mar,1996,0.32191
mar,1997,0.33729
mar,1998,0.3184
mar,1999,0.32601
mar,2000,0.31952
mar,2001,0.32311
mar,2002,0.31973
mar,2003,0.29577
mar,2004,0.30332
mar,2005,0.30045
mar,2006,0.28145
mar,2007,0.27356
mar,2008,0.26634
mar,2009,0.25538
mar,2010,0.25818
mar,2011,0.25878
mar,2012,0.266
mar,2013,0.25233
mar,2014,0.26661
mar,2015,0.25545
mar,2016,0.24865
mar,2017,0.24953
mar,2018,0.23893
mda,1995,1.29136
mda,1996,1.15421
mda,1997,1.0276
mda,1998,0.98175
mda,1999,0.85099
mda,2000,0.74422
mda,2001,0.71809
mda,2002,0.6707
mda,2003,0.66846
mda,2004,0.60687
mda,2005,0.57562
mda,2006,0.52009
mda,2007,0.50159
mda,2008,0.45698
mda,2009,0.45228
mda,2010,0.45349
mda,2011,0.42232
mda,2012,0.38661
mda,2013,0.29966
mda,2014,0.30573
mda,2015,0.30572
mda,2016,0.27378
mda,2017,0.2542
mda,2018,0.25054
mdg,1990,0.0633
mdg,1991,0.06976
mdg,1992,0.06812
mdg,1993,0.06789
mdg,1994,0.08046
mdg,1995,0.08775
mdg,1996,0.08066
mdg,1997,0.08284
mdg,1998,0.09049
mdg,1999,0.08729
mdg,2000,0.08076
mdg,2001,0.07547
mdg,2002,0.05688
mdg,2003,0.0704
mdg,2004,0.06933
mdg,2005,0.06652
mdg,2006,0.05875
mdg,2007,0.05676
mdg,2008,0.054
mdg,2009,0.05299
mdg,2010,0.0576
mdg,2011,0.06505
mdg,2012,0.08009
mdg,2013,0.0831
mdg,2014,0.0831
mdg,2015,0.08857
mdg,2016,0.08051
mdg,2017,0.08639
mdg,2018,0.07872
mdv,1995,0.16569
mdv,1996,0.16246
mdv,1997,0.17879
mdv,1998,0.14996
mdv,1999,0.19313
mdv,2000,0.1946
mdv,2001,0.20686
mdv,2002,0.24125
mdv,2003,0.18092
mdv,2004,0.23198
mdv,2005,0.24847
mdv,2006,0.23434
mdv,2007,0.21186
mdv,2008,0.18982
mdv,2009,0.2124
mdv,2010,0.20648
mdv,2011,0.196
mdv,2012,0.20962
mdv,2013,0.18404
mdv,2014,0.19548
mdv,2015,0.17697
mdv,2016,0.21137
mdv,2017,0.20304
mdv,2018,0.19245
mex,1990,0.39447
mex,1991,0.39073
mex,1992,0.37227
mex,1993,0.39661
mex,1994,0.40097
mex,1995,0.39408
mex,1996,0.38557
mex,1997,0.37993
mex,1998,0.3817
mex,1999,0.35389
mex,2000,0.35056
mex,2001,0.34269
mex,2002,0.34172
mex,2003,0.34368
mex,2004,0.32776
mex,2005,0.32225
mex,2006,0.30269
mex,2007,0.29626
mex,2008,0.28866
mex,2009,0.28223
mex,2010,0.26943
mex,2011,0.25164
mex,2012,0.23883
mex,2013,0.22759
mex,2014,0.21089
mex,2015,0.21191
mex,2016,0.20109
mex,2017,0.19173
mex,2018,0.18618
mhl,1990,0
mhl,1991,0
mhl,1992,0.76521
mhl,1993,0.79328
mhl,1994,0.73358
mhl,1995,0.66398
mhl,1996,0.72693
mhl,1997,0.76337
mhl,1998,0.84568
mhl,1999,0.84424
mhl,2000,0.81474
mhl,2001,0.82094
mhl,2002,0.84983
mhl,2003,0.77737
mhl,2004,0.88621
mhl,2005,0.90427
mhl,2006,0.8808
mhl,2007,0.83092
mhl,2008,0.8067
mhl,2009,0.83557
mhl,2010,0.77431
mhl,2011,0.76314
mhl,2012,0.76637
mhl,2013,0.72406
mhl,2014,0.76899
mhl,2015,0.74964
mhl,2016,0.87869
mhl,2017,0.83532
mhl,2018,0.83133
mkd,1990,0.77888
mkd,1991,0.78332
mkd,1992,0.84022
mkd,1993,0.918
mkd,1994,0.88402
mkd,1995,0.87358
mkd,1996,1.00018
mkd,1997,0.86614
mkd,1998,0.90334
mkd,1999,0.79154
mkd,2000,0.70754
mkd,2001,0.73025
mkd,2002,0.65251
mkd,2003,0.68899
mkd,2004,0.61191
mkd,2005,0.58547
mkd,2006,0.52848
mkd,2007,0.51337
mkd,2008,0.44481
mkd,2009,0.39685
mkd,2010,0.37393
mkd,2011,0.4006
mkd,2012,0.37176
mkd,2013,0.31367
mkd,2014,0.2801
mkd,2015,0.26016
mkd,2016,0.23555
mkd,2017,0.24123
mkd,2018,0.21134
mli,1990,0.06184
mli,1991,0.05481
mli,1992,0.05794
mli,1993,0.05608
mli,1994,0.05406
mli,1995,0.05247
mli,1996,0.05017
mli,1997,0.05086
mli,1998,0.06793
mli,1999,0.06582
mli,2000,0.11353
mli,2001,0.10995
mli,2002,0.09128
mli,2003,0.08213
mli,2004,0.08325
mli,2005,0.08449
mli,2006,0.08975
mli,2007,0.09249
mli,2008,0.08743
mli,2009,0.09943
mli,2010,0.10336
mli,2011,0.11009
mli,2012,0.11034
mli,2013,0.10227
mli,2014,0.09619
mli,2015,0.0962
mli,2016,0.11239
mli,2017,0.12141
mli,2018,0.12597
mlt,1990,0.72627
mlt,1991,0.6298
mlt,1992,0.57753
mlt,1993,0.69922
mlt,1994,0.5788
mlt,1995,0.50549
mlt,1996,0.46702
mlt,1997,0.4669
mlt,1998,0.42509
mlt,1999,0.41151
mlt,2000,0.29748
mlt,2001,0.34226
mlt,2002,0.29893
mlt,2003,0.31287
mlt,2004,0.30073
mlt,2005,0.29085
mlt,2006,0.28036
mlt,2007,0.26589
mlt,2008,0.2505
mlt,2009,0.22834
mlt,2010,0.2167
mlt,2011,0.21309
mlt,2012,0.21333
mlt,2013,0.17228
mlt,2014,0.15746
mlt,2015,0.09898
mlt,2016,0.07433
mlt,2017,0.07616
mlt,2018,0.07225
mmr,1990,0.25324
mmr,1991,0.23834
mmr,1992,0.23222
mmr,1993,0.23601
mmr,1994,0.2542
mmr,1995,0.28527
mmr,1996,0.27659
mmr,1997,0.25416
mmr,1998,0.25927
mmr,1999,0.26926
mmr,2000,0.2488
mmr,2001,0.19189
mmr,2002,0.16752
mmr,2003,0.18769
mmr,2004,0.15543
mmr,2005,0.13993
mmr,2006,0.11046
mmr,2007,0.09852
mmr,2008,0.06641
mmr,2009,0.05672
mmr,2010,0.05528
mmr,2011,0.05218
mmr,2012,0.06465
mmr,2013,0.06929
mmr,2014,0.08128
mmr,2015,0.0879
mmr,2016,0.10237
mmr,2017,0.13924
mmr,2018,0.13234
mne,2000,0
mne,2001,0
mne,2002,0
mne,2003,0
mne,2004,0
mne,2005,0.3936
mne,2006,0.33891
mne,2007,0.27367
mne,2008,0.31556
mne,2009,0.21735
mne,2010,0.30545
mne,2011,0.28304
mne,2012,0.27081
mne,2013,0.24574
mne,2014,0.23227
mne,2015,0.23225
mne,2016,0.1863
mne,2017,0.18205
mne,2018,0.18825
mng,1990,1.77556
mng,1991,2.14061
mng,1992,2.00951
mng,1993,1.868
mng,1994,1.55952
mng,1995,1.43036
mng,1996,1.16143
mng,1997,1.07675
mng,1998,1.03398
mng,1999,0.99584
mng,2000,1.00665
mng,2001,0.9536
mng,2002,0.95928
mng,2003,0.85355
mng,2004,0.77152
mng,2005,0.80707
mng,2006,0.81035
mng,2007,0.75038
mng,2008,0.67331
mng,2009,0.71176
mng,2010,0.69395
mng,2011,0.63705
mng,2012,0.59329
mng,2013,0.60456
mng,2014,0.55742
mng,2015,0.54184
mng,2016,0.55367
mng,2017,0.55012
mng,2018,0.54598
moz,1991,0.22905
moz,1992,0.27917
moz,1993,0.28916
moz,1994,0.22661
moz,1995,0.23086
moz,1996,0.20213
moz,1997,0.19841
moz,1998,0.17156
moz,1999,0.15019
moz,2000,0.1688
moz,2001,0.1453
moz,2002,0.14573
moz,2003,0.16285
moz,2004,0.14695
moz,2005,0.11964
moz,2006,0.11515
moz,2007,0.1248
moz,2008,0.11458
moz,2009,0.11985
moz,2010,0.12054
moz,2011,0.12932
moz,2012,0.11924
moz,2013,0.12476
moz,2014,0.14929
moz,2015,0.16152
moz,2016,0.15257
moz,2017,0.1637
moz,2018,0.17045
mrt,1990,0.15656
mrt,1991,0.15232
mrt,1992,0.15129
mrt,1993,0.14272
mrt,1994,0.15049
mrt,1995,0.14128
mrt,1996,0.13898
mrt,1997,0.14095
mrt,1998,0.12787
mrt,1999,0.13632
mrt,2000,0.14002
mrt,2001,0.14552
mrt,2002,0.15208
mrt,2003,0.14293
mrt,2004,0.14414
mrt,2005,0.13241
mrt,2006,0.10936
mrt,2007,0.12798
mrt,2008,0.13182
mrt,2009,0.14449
mrt,2010,0.14477
mrt,2011,0.14402
mrt,2012,0.15192
mrt,2013,0.1286
mrt,2014,0.14926
mrt,2015,0.17358
mrt,2016,0.14359
mrt,2017,0.17369
mrt,2018,0.17081
mus,1990,0.22163
mus,1991,0.2212
mus,1992,0.21442
mus,1993,0.22198
mus,1994,0.21438
mus,1995,0.20668
mus,1996,0.19966
mus,1997,0.18675
mus,1998,0.19237
mus,1999,0.22714
mus,2000,0.2268
mus,2001,0.22711
mus,2002,0.22345
mus,2003,0.21821
mus,2004,0.20515
mus,2005,0.20889
mus,2006,0.21555
mus,2007,0.20456
mus,2008,0.19432
mus,2009,0.18397
mus,2010,0.18645
mus,2011,0.17453
mus,2012,0.17508
mus,2013,0.16987
mus,2014,0.16944
mus,2015,0.1631
mus,2016,0.15446
mus,2017,0.15435
mus,2018,0.14353
mwi,1990,0.11508
mwi,1991,0.11233
mwi,1992,0.11852
mwi,1993,0.11757
mwi,1994,0.13261
mwi,1995,0.11127
mwi,1996,0.10182
mwi,1997,0.10062
mwi,1998,0.09274
mwi,1999,0.09258
mwi,2000,0.08172
mwi,2001,0.08415
mwi,2002,0.07961
mwi,2003,0.07566
mwi,2004,0.07227
mwi,2005,0.06787
mwi,2006,0.0643
mwi,2007,0.0602
mwi,2008,0.06158
mwi,2009,0.05744
mwi,2010,0.04933
mwi,2011,0.05052
mwi,2012,0.04958
mwi,2013,0.04857
mwi,2014,0.04411
mwi,2015,0.04957
mwi,2016,0.05435
mwi,2017,0.05766
mwi,2018,0.05646
mys,1990,0.45736
mys,1991,0.45517
mys,1992,0.44447
mys,1993,0.40839
mys,1994,0.39601
mys,1995,0.38472
mys,1996,0.39188
mys,1997,0.38418
mys,1998,0.41224
mys,1999,0.4155
mys,2000,0.40616
mys,2001,0.41204
mys,2002,0.4139
mys,2003,0.40519
mys,2004,0.4046
mys,2005,0.39367
mys,2006,0.37553
mys,2007,0.37523
mys,2008,0.37495
mys,2009,0.34006
mys,2010,0.34418
mys,2011,0.3243
mys,2012,0.30424
mys,2013,0.31772
mys,2014,0.31523
mys,2015,0.30975
mys,2016,0.29168
mys,2017,0.26877
mys,2018,0.26913
nam,1991,0.18867
nam,1992,0.18746
nam,1993,0.21656
nam,1994,0.24071
nam,1995,0.24491
nam,1996,0.25282
nam,1997,0.24453
nam,1998,0.24004
nam,1999,0.22438
nam,2000,0.20778
nam,2001,0.25482
nam,2002,0.20728
nam,2003,0.20805
nam,2004,0.1892
nam,2005,0.19024
nam,2006,0.17313
nam,2007,0.16505
nam,2008,0.17819
nam,2009,0.18048
nam,2010,0.1738
nam,2011,0.17183
nam,2012,0.17267
nam,2013,0.17568
nam,2014,0.16809
nam,2015,0.17347
nam,2016,0.17733
nam,2017,0.17718
nam,2018,0.16805
ner,1990,0.09793
ner,1991,0.09039
ner,1992,0.08056
ner,1993,0.08881
ner,1994,0.08252
ner,1995,0.07617
ner,1996,0.0854
ner,1997,0.08393
ner,1998,0.08127
ner,1999,0.078
ner,2000,0.07609
ner,2001,0.06837
ner,2002,0.06804
ner,2003,0.07099
ner,2004,0.07159
ner,2005,0.06223
ner,2006,0.05627
ner,2007,0.05809
ner,2008,0.05547
ner,2009,0.0678
ner,2010,0.0783
ner,2011,0.07712
ner,2012,0.09166
ner,2013,0.08581
ner,2014,0.09007
ner,2015,0.086
ner,2016,0.08216
ner,2017,0.08238
ner,2018,0.08301
nga,1990,0.3463
nga,1991,0.37175
nga,1992,0.39716
nga,1993,0.3869
nga,1994,0.36808
nga,1995,0.36531
nga,1996,0.36811
nga,1997,0.33665
nga,1998,0.29773
nga,1999,0.28425
nga,2000,0.26975
nga,2001,0.27896
nga,2002,0.2408
nga,2003,0.2268
nga,2004,0.20204
nga,2005,0.20446
nga,2006,0.17526
nga,2007,0.15652
nga,2008,0.14604
nga,2009,0.10881
nga,2010,0.12171
nga,2011,0.12738
nga,2012,0.12082
nga,2013,0.12336
nga,2014,0.11961
nga,2015,0.11003
nga,2016,0.11138
nga,2017,0.11398
nga,2018,0.12637
nic,1990,0.23425
nic,1991,0.22584
nic,1992,0.25662
nic,1993,0.24718
nic,1994,0.26932
nic,1995,0.26088
nic,1996,0.25636
nic,1997,0.25943
nic,1998,0.28831
nic,1999,0.26703
nic,2000,0.2672
nic,2001,0.26473
nic,2002,0.26721
nic,2003,0.28551
nic,2004,0.26225
nic,2005,0.23305
nic,2006,0.22779
nic,2007,0.2186
nic,2008,0.19799
nic,2009,0.19999
nic,2010,0.19451
nic,2011,0.18954
nic,2012,0.17705
nic,2013,0.16065
nic,2014,0.15681
nic,2015,0.15996
nic,2016,0.14988
nic,2017,0.14086
nic,2018,0.13734
nld,1990,0.51772
nld,1991,0.50903
nld,1992,0.48551
nld,1993,0.48369
nld,1994,0.45748
nld,1995,0.45365
nld,1996,0.45692
nld,1997,0.4099
nld,1998,0.38352
nld,1999,0.34927
nld,2000,0.31977
nld,2001,0.31442
nld,2002,0.3011
nld,2003,0.30764
nld,2004,0.29528
nld,2005,0.27355
nld,2006,0.24419
nld,2007,0.22872
nld,2008,0.21665
nld,2009,0.21796
nld,2010,0.22869
nld,2011,0.20423
nld,2012,0.19888
nld,2013,0.18988
nld,2014,0.18052
nld,2015,0.1856
nld,2016,0.17773
nld,2017,0.1652
nld,2018,0.15171
nor,1990,0.37311
nor,1991,0.32685
nor,1992,0.34464
nor,1993,0.34434
nor,1994,0.33734
nor,1995,0.31186
nor,1996,0.28979
nor,1997,0.28415
nor,1998,0.30046
nor,1999,0.28878
nor,2000,0.20545
nor,2001,0.20404
nor,2002,0.19999
nor,2003,0.2107
nor,2004,0.19172
nor,2005,0.16458
nor,2006,0.148
nor,2007,0.14428
nor,2008,0.12597
nor,2009,0.14008
nor,2010,0.14782
nor,2011,0.13061
nor,2012,0.11924
nor,2013,0.11234
nor,2014,0.11309
nor,2015,0.12336
nor,2016,0.12301
nor,2017,0.10917
nor,2018,0.10072
npl,1990,0.05789
npl,1991,0.06608
npl,1992,0.06469
npl,1993,0.06975
npl,1994,0.07788
npl,1995,0.08008
npl,1996,0.07743
npl,1997,0.08091
npl,1998,0.08228
npl,1999,0.10446
npl,2000,0.0993
npl,2001,0.09991
npl,2002,0.07899
npl,2003,0.08075
npl,2004,0.0699
npl,2005,0.07436
npl,2006,0.05735
npl,2007,0.05545
npl,2008,0.05698
npl,2009,0.0702
npl,2010,0.07917
npl,2011,0.08404
npl,2012,0.08873
npl,2013,0.08373
npl,2014,0.08991
npl,2015,0.07981
npl,2016,0.11459
npl,2017,0.11196
npl,2018,0.1108
nru,2004,1.61019
nru,2005,1.61035
nru,2006,1.02076
nru,2007,1.03088
nru,2008,0.82735
nru,2009,0.75267
nru,2010,0.6696
nru,2011,0.59627
nru,2012,0.52535
nru,2013,0.49411
nru,2014,0.38331
nru,2015,0.36614
nru,2016,0.41981
nru,2017,0.51005
nru,2018,0.46947
nzl,1990,0.45076
nzl,1991,0.44403
nzl,1992,0.46282
nzl,1993,0.41922
nzl,1994,0.39225
nzl,1995,0.37046
nzl,1996,0.36994
nzl,1997,0.38432
nzl,1998,0.37041
nzl,1999,0.36377
nzl,2000,0.35545
nzl,2001,0.36315
nzl,2002,0.34317
nzl,2003,0.34636
nzl,2004,0.32049
nzl,2005,0.32276
nzl,2006,0.2954
nzl,2007,0.26916
nzl,2008,0.27051
nzl,2009,0.23726
nzl,2010,0.22917
nzl,2011,0.2117
nzl,2012,0.22013
nzl,2013,0.19721
nzl,2014,0.18874
nzl,2015,0.18633
nzl,2016,0.16554
nzl,2017,0.16173
nzl,2018,0.15438
omn,1990,0.25045
omn,1991,0.30925
omn,1992,0.2581
omn,1993,0.22468
omn,1994,0.20771
omn,1995,0.21888
omn,1996,0.21153
omn,1997,0.21358
omn,1998,0.20624
omn,1999,0.23958
omn,2000,0.24264
omn,2001,0.25487
omn,2002,0.27036
omn,2003,0.28009
omn,2004,0.26781
omn,2005,0.25663
omn,2006,0.31825
omn,2007,0.32447
omn,2008,0.28735
omn,2009,0.28651
omn,2010,0.30281
omn,2011,0.32493
omn,2012,0.32974
omn,2013,0.33628
omn,2014,0.36075
omn,2015,0.44703
omn,2016,0.46779
omn,2017,0.44976
omn,2018,0.45516
pak,1990,0.29502
pak,1991,0.26833
pak,1992,0.27028
pak,1993,0.2859
pak,1994,0.27903
pak,1995,0.2825
pak,1996,0.27448
pak,1997,0.27784
pak,1998,0.27046
pak,1999,0.28167
pak,2000,0.26324
pak,2001,0.25239
pak,2002,0.24843
pak,2003,0.23815
pak,2004,0.24214
pak,2005,0.22607
pak,2006,0.22562
pak,2007,0.23138
pak,2008,0.21692
pak,2009,0.21374
pak,2010,0.20146
pak,2011,0.19345
pak,2012,0.191
pak,2013,0.18487
pak,2014,0.18563
pak,2015,0.18758
pak,2016,0.20108
pak,2017,0.20802
pak,2018,0.2023
pan,1990,0.21593
pan,1991,0.22211
pan,1992,0.2334
pan,1993,0.2257
pan,1994,0.22843
pan,1995,0.2373
pan,1996,0.22647
pan,1997,0.21989
pan,1998,0.24972
pan,1999,0.20748
pan,2000,0.20823
pan,2001,0.23866
pan,2002,0.19989
pan,2003,0.19251
pan,2004,0.17687
pan,2005,0.20309
pan,2006,0.19085
pan,2007,0.16575
pan,2008,0.14444
pan,2009,0.16874
pan,2010,0.16649
pan,2011,0.15926
pan,2012,0.14851
pan,2013,0.13293
pan,2014,0.12627
pan,2015,0.10649
pan,2016,0.09586
pan,2017,0.08198
pan,2018,0.07638
per,1990,0.27824
per,1991,0.25207
per,1992,0.25958
per,1993,0.25084
per,1994,0.227
per,1995,0.23514
per,1996,0.24532
per,1997,0.22806
per,1998,0.2158
per,1999,0.2269
per,2000,0.21305
per,2001,0.19211
per,2002,0.18743
per,2003,0.17275
per,2004,0.18621
per,2005,0.17018
per,2006,0.15229
per,2007,0.14999
per,2008,0.15241
per,2009,0.16172
per,2010,0.16134
per,2011,0.15845
per,2012,0.15224
per,2013,0.14724
per,2014,0.15248
per,2015,0.15263
per,2016,0.15216
per,2017,0.13729
per,2018,0.12964
phl,1990,0.24905
phl,1991,0.23911
phl,1992,0.25225
phl,1993,0.26172
phl,1994,0.26641
phl,1995,0.29928
phl,1996,0.30319
phl,1997,0.31608
phl,1998,0.31251
phl,1999,0.28814
phl,2000,0.27284
phl,2001,0.2537
phl,2002,0.24507
phl,2003,0.2347
phl,2004,0.2189
phl,2005,0.20701
phl,2006,0.17298
phl,2007,0.16652
phl,2008,0.1611
phl,2009,0.15922
phl,2010,0.15807
phl,2011,0.15069
phl,2012,0.14386
phl,2013,0.14954
phl,2014,0.14923
phl,2015,0.15489
phl,2016,0.15642
phl,2017,0.15992
phl,2018,0.15294
plw,2000,1.10401
plw,2001,1.06328
