geo,time,en_pop_dnst
kwt,2016,222.04613
kwt,2017,227.61515
kwt,2018,232.1725
kwt,2019,236.08737
kwt,2020,239.65
lao,1961,9.40355
lao,1962,9.62358
lao,1963,9.84988
lao,1964,10.08292
lao,1965,10.32316
lao,1966,10.56844
lao,1967,10.81857
lao,1968,11.07818
lao,1969,11.35376
lao,1970,11.64831
lao,1971,11.96821
lao,1972,12.30867
lao,1973,12.64856
lao,1974,12.95911
lao,1975,13.22176
lao,1976,13.42705
lao,1977,13.58682
lao,1978,13.7298
lao,1979,13.89658
lao,1980,14.11676
lao,1981,14.39928
lao,1982,14.73654
lao,1983,15.12093
lao,1984,15.53863
lao,1985,15.97872
lao,1986,16.43936
lao,1987,16.92171
lao,1988,17.42122
lao,1989,17.9326
lao,1990,18.45091
lao,1991,18.97415
lao,1992,19.4989
lao,1993,20.0171
lao,1994,20.51922
lao,1995,20.9986
lao,1996,21.45229
lao,1997,21.88175
lao,1998,22.2903
lao,1999,22.68344
lao,2000,23.0663
lao,2001,23.43841
lao,2002,23.8009
lao,2003,24.16222
lao,2004,24.53292
lao,2005,24.9206
lao,2006,25.32961
lao,2007,25.75802
lao,2008,26.19857
lao,2009,26.64047
lao,2010,27.07612
lao,2011,27.50244
lao,2012,27.92256
lao,2013,28.34186
lao,2014,28.76847
lao,2015,29.2078
lao,2016,29.66139
lao,2017,30.12578
lao,2018,30.59575
lao,2019,31.0635
lao,2020,31.52321
lbn,1961,182.26911
lbn,1962,188.20088
lbn,1963,194.03705
lbn,1964,199.53382
lbn,1965,204.53314
lbn,1966,208.85797
lbn,1967,212.58377
lbn,1968,216.10645
lbn,1969,219.98573
lbn,1970,224.5783
lbn,1971,230.11202
lbn,1972,236.3477
lbn,1973,242.61417
lbn,1974,247.9738
lbn,1975,251.78358
lbn,1976,253.80342
lbn,1977,254.32395
lbn,1978,253.88094
lbn,1979,253.26598
lbn,1980,253.07214
lbn,1981,253.59717
lbn,1982,254.75543
lbn,1983,256.31202
lbn,1984,257.87449
lbn,1985,259.23675
lbn,1986,260.10489
lbn,1987,260.79736
lbn,1988,262.43226
lbn,1989,266.51398
lbn,1990,274.00117
lbn,1991,285.60117
lbn,1992,300.69726
lbn,1993,317.31466
lbn,1994,332.68416
lbn,1995,344.90508
lbn,1996,352.94848
lbn,1997,357.6173
lbn,1998,361.04731
lbn,1999,366.35015
lbn,2000,375.63773
lbn,2001,390.12698
lbn,2002,408.81769
lbn,2003,428.97146
lbn,2004,446.66442
lbn,2005,459.31193
lbn,2006,465.27468
lbn,2007,466.01632
lbn,2008,465.76197
lbn,2009,470.48152
lbn,2010,484.17048
lbn,2011,508.50655
lbn,2012,541.31183
lbn,2013,578.00743
lbn,2014,612.02796
lbn,2015,638.58074
lbn,2016,656.33245
lbn,2017,666.60538
lbn,2018,670.51887
lbn,2019,670.15728
lbn,2020,667.19863
lbr,1961,11.85947
lbr,1962,12.11224
lbr,1963,12.3733
lbr,1964,12.64436
lbr,1965,12.92674
lbr,1966,13.22112
lbr,1967,13.52816
lbr,1968,13.84946
lbr,1969,14.18708
lbr,1970,14.54246
lbr,1971,14.91632
lbr,1972,15.30904
lbr,1973,15.72222
lbr,1974,16.15748
lbr,1975,16.61601
lbr,1976,17.08714
lbr,1977,17.56805
lbr,1978,18.07433
lbr,1979,18.62802
lbr,1980,19.23786
lbr,1981,19.92143
lbr,1982,20.65487
lbr,1983,21.35831
lbr,1984,21.92345
lbr,1985,22.27737
lbr,1986,22.40899
lbr,1987,22.35581
lbr,1988,22.15641
lbr,1989,21.86907
lbr,1990,21.55229
lbr,1991,21.18087
lbr,1992,20.78086
lbr,1993,20.52223
lbr,1994,20.62387
lbr,1995,21.22775
lbr,1996,22.43023
lbr,1997,24.15085
lbr,1998,26.13654
lbr,1999,28.02853
lbr,2000,29.57275
lbr,2001,30.66786
lbr,2002,31.4029
lbr,2003,31.94617
lbr,2004,32.55455
lbr,2005,33.41065
lbr,2006,34.56407
lbr,2007,35.94177
lbr,2008,37.45705
lbr,2009,38.97559
lbr,2010,40.4003
lbr,2011,41.70936
lbr,2012,42.93669
lbr,2013,44.10649
lbr,2014,45.26067
lbr,2015,46.43095
lbr,2016,47.62031
lbr,2017,48.81877
lbr,2018,50.0309
lbr,2019,51.26011
lbr,2020,52.50911
lby,1961,0.8514
lby,1962,0.88138
lby,1963,0.9134
lby,1964,0.94787
lby,1965,0.98509
lby,1966,1.02509
lby,1967,1.06782
lby,1968,1.11331
lby,1969,1.16156
lby,1970,1.21255
lby,1971,1.26632
lby,1972,1.32278
lby,1973,1.38147
lby,1974,1.44179
lby,1975,1.50331
lby,1976,1.56558
lby,1977,1.62863
lby,1978,1.69311
lby,1979,1.75996
lby,1980,1.82972
lby,1981,1.90264
lby,1982,1.97804
lby,1983,2.05433
lby,1984,2.12937
lby,1985,2.20159
lby,1986,2.27025
lby,1987,2.33568
lby,1988,2.39861
lby,1989,2.46027
lby,1990,2.52149
lby,1991,2.58263
lby,1992,2.64325
lby,1993,2.70249
lby,1994,2.75917
lby,1995,2.81255
lby,1996,2.86221
lby,1997,2.90872
lby,1998,2.95348
lby,1999,2.99847
lby,2000,3.04505
lby,2001,3.09356
lby,2002,3.14349
lby,2003,3.19433
lby,2004,3.24526
lby,2005,3.29553
lby,2006,3.34569
lby,2007,3.39565
lby,2008,3.44337
lby,2009,3.48613
lby,2010,3.52232
lby,2011,3.55061
lby,2012,3.57238
lby,2013,3.59205
lby,2014,3.61574
lby,2015,3.64772
lby,2016,3.68969
lby,2017,3.74002
lby,2018,3.79563
lby,2019,3.85183
lby,2020,3.90516
lca,1961,148.71803
lca,1962,150.64262
lca,1963,152.80984
lca,1964,155.14262
lca,1965,157.60328
lca,1966,160.19836
lca,1967,162.90164
lca,1968,165.61967
lca,1969,168.19508
lca,1970,170.51803
lca,1971,172.53115
lca,1972,174.26721
lca,1973,175.91967
lca,1974,177.68689
lca,1975,179.72787
lca,1976,182.08852
lca,1977,184.72951
lca,1978,187.5377
lca,1979,190.40656
lca,1980,193.16066
lca,1981,195.79508
lca,1982,198.33934
lca,1983,200.93607
lca,1984,203.76393
lca,1985,206.96066
lca,1986,210.57049
lca,1987,214.5377
lca,1988,218.62951
lca,1989,222.60164
lca,1990,226.26066
lca,1991,229.50984
lca,1992,232.39016
lca,1993,235.08525
lca,1994,237.83607
lca,1995,240.77213
lca,1996,243.99508
lca,1997,247.40984
lca,1998,250.85738
lca,1999,254.07869
lca,2000,256.9459
lca,2001,259.31803
lca,2002,261.29836
lca,2003,263.16393
lca,2004,265.28033
lca,2005,267.88197
lca,2006,271.11148
lca,2007,274.82623
lca,2008,278.70656
lca,2009,282.33279
lca,2010,285.39672
lca,2011,287.76721
lca,2012,289.59672
lca,2013,290.9918
lca,2014,292.30656
lca,2015,293.65738
lca,2016,295.12787
lca,2017,296.64754
lca,2018,298.18033
lca,2019,299.66393
lca,2020,301.03115
lie,1961,105.5875
lie,1962,108.125
lie,1963,110.775
lie,1964,113.5625
lie,1965,116.5125
lie,1966,119.75
lie,1967,123.05
lie,1968,126.48125
lie,1969,129.7875
lie,1970,132.925
lie,1971,135.80625
lie,1972,138.50625
lie,1973,141
lie,1974,143.65625
lie,1975,146.475
lie,1976,149.58125
lie,1977,152.81875
lie,1978,156.05
lie,1979,159.14375
lie,1980,161.75625
lie,1981,163.93125
lie,1982,165.83125
lie,1983,167.4375
lie,1984,168.925
lie,1985,170.5375
lie,1986,172.2
lie,1987,173.96875
lie,1988,175.84375
lie,1989,177.80625
lie,1990,179.9375
lie,1991,182.2875
lie,1992,184.7
lie,1993,187.41875
lie,1994,190.09375
lie,1995,193.025
lie,1996,195.9625
lie,1997,198.9375
lie,1998,201.9125
lie,1999,204.78125
lie,2000,207.4
lie,2001,209.64375
lie,2002,211.78125
lie,2003,213.575
lie,2004,215.275
lie,2005,216.9875
lie,2006,218.59375
lie,2007,220.10625
lie,2008,221.68125
lie,2009,223.26875
lie,2010,224.975
lie,2011,226.86875
lie,2012,228.84375
lie,2013,230.875
lie,2014,232.61875
lie,2015,234.15625
lie,2016,235.34375
lie,2017,236.28125
lie,2018,236.9875
lie,2019,237.625
lie,2020,238.35625
lka,1961,161.24444
lka,1962,165.08021
lka,1963,168.99244
lka,1964,173.01829
lka,1965,177.17788
lka,1966,181.48086
lka,1967,185.89778
lka,1968,190.3621
lka,1969,194.78469
lka,1970,199.10279
lka,1971,203.28227
lka,1972,207.33908
lka,1973,211.32248
lka,1974,215.30746
lka,1975,219.34526
lka,1976,223.45549
lka,1977,227.61115
lka,1978,231.76034
lka,1979,235.82947
lka,1980,239.76782
lka,1981,243.54683
lka,1982,247.18881
lka,1983,250.75173
lka,1984,254.3215
lka,1985,257.95379
lka,1986,261.66259
lka,1987,265.41151
lka,1988,269.14664
lka,1989,272.79145
lka,1990,276.28399
lka,1991,279.63215
lka,1992,282.83889
lka,1993,285.83682
lka,1994,288.54208
lka,1995,290.90922
lka,1996,292.89252
lka,1997,294.54468
lka,1998,296.03883
lka,1999,297.61271
lka,2000,299.43559
lka,2001,301.57434
lka,2002,303.97825
lka,2003,306.55455
lka,2004,309.15568
lka,2005,311.67259
lka,2006,314.08032
lka,2007,316.40957
lka,2008,318.673
lka,2009,320.89791
lka,2010,323.10218
lka,2011,325.28299
lka,2012,325.70563
lka,2013,328.25706
lka,2014,331.33472
lka,2015,338.81053
lka,2016,342.57509
lka,2017,346.46891
lka,2018,350.2845
lka,2019,352.43437
lka,2020,354.30945
lso,1961,28.09262
lso,1962,28.62754
lso,1963,29.18514
lso,1964,29.76802
lso,1965,30.37902
lso,1966,31.02101
lso,1967,31.69562
lso,1968,32.40063
lso,1969,33.13277
lso,1970,33.89097
lso,1971,34.67125
lso,1972,35.47767
lso,1973,36.32691
lso,1974,37.24091
lso,1975,38.23435
lso,1976,39.31215
lso,1977,40.46532
lso,1978,41.67362
lso,1979,42.90744
lso,1980,44.14552
lso,1981,45.38235
lso,1982,46.6193
lso,1983,47.85003
lso,1984,49.06736
lso,1985,50.26785
lso,1986,51.43897
lso,1987,52.58218
lso,1988,53.72177
lso,1989,54.89341
lso,1990,56.11848
lso,1991,57.39572
lso,1992,58.70501
lso,1993,60.02098
lso,1994,61.3084
lso,1995,62.53617
lso,1996,63.71192
lso,1997,64.82391
lso,1998,65.7946
lso,1999,66.52609
lso,2000,66.95669
lso,2001,67.05329
lso,2002,66.85876
lso,2003,66.48073
lso,2004,66.07223
lso,2005,65.74819
lso,2006,65.54457
lso,2007,65.44552
lso,2008,65.45224
lso,2009,65.55122
lso,2010,65.7304
lso,2011,66.00109
lso,2012,66.36983
lso,2013,66.81581
lso,2014,67.30725
lso,2015,67.81986
lso,2016,68.34786
lso,2017,68.89104
lso,2018,69.44424
lso,2019,70.00221
lso,2020,70.56166
ltu,1961,45.04706
ltu,1962,45.68204
ltu,1963,46.25
ltu,1964,46.82833
ltu,1965,47.40667
ltu,1966,47.99059
ltu,1967,48.57052
ltu,1968,49.12013
ltu,1969,49.57436
ltu,1970,50.09076
ltu,1971,50.71859
ltu,1972,51.27029
ltu,1973,51.76193
ltu,1974,52.23188
ltu,1975,52.67473
ltu,1976,53.10568
ltu,1977,53.52642
ltu,1978,53.91694
ltu,1979,54.20935
ltu,1980,54.4544
ltu,1981,54.76942
ltu,1982,55.15601
ltu,1983,55.60294
ltu,1984,56.06581
ltu,1985,56.54982
ltu,1986,57.09818
ltu,1987,57.69571
ltu,1988,58.31284
ltu,1989,58.7788
ltu,1990,58.9955
ltu,1991,59.09595
ltu,1992,59.03181
ltu,1993,58.7526
ltu,1994,58.34627
ltu,1995,57.89888
ltu,1996,57.46032
ltu,1997,57.03792
ltu,1998,56.62621
ltu,1999,56.22588
ltu,2000,55.83178
ltu,2001,55.37361
ltu,2002,54.93087
ltu,2003,54.48649
ltu,2004,53.87803
ltu,2005,53.00779
ltu,2006,52.1683
ltu,2007,51.55223
ltu,2008,51.02882
ltu,2009,50.46535
ltu,2010,49.41814
ltu,2011,48.31533
ltu,2012,47.67165
ltu,2013,47.19089
ltu,2014,46.80554
ltu,2015,46.36728
ltu,2016,45.78767
ltu,2017,45.15258
ltu,2018,44.73165
ltu,2019,44.6134
ltu,2020,44.62534
lux,2000,179.54733
lux,2001,181.69753
lux,2002,183.61111
lux,2003,185.85597
lux,2004,188.51646
lux,2005,191.42305
lux,2006,194.50082
lux,2007,197.52798
lux,2008,201.09053
lux,2009,204.84897
lux,2010,208.62263
lux,2011,213.31152
lux,2012,218.4963
lux,2013,223.60494
lux,2014,228.93786
lux,2015,234.40494
lux,2016,239.51193
lux,2017,245.40576
lux,2018,250.18519
lux,2019,255.14444
lux,2020,259.43169
lva,1961,34.61125
lva,1962,35.07599
lva,1963,35.54761
lva,1964,36.02519
lva,1965,36.43191
lva,1966,36.71003
lva,1967,36.99949
lva,1968,37.35962
lva,1969,37.67401
lva,1970,37.93112
lva,1971,38.20807
lva,1972,38.51814
lva,1973,38.84203
lva,1974,39.18557
lva,1975,39.49016
lva,1976,39.72907
lva,1977,39.95551
lva,1978,40.16208
lva,1979,40.29122
lva,1980,40.38364
lva,1981,40.50777
lva,1982,40.69522
lva,1983,40.93529
lva,1984,41.19312
lva,1985,41.46365
lva,1986,41.80159
lva,1987,42.23074
lva,1988,42.66245
lva,1989,42.87985
lva,1990,42.81869
lva,1991,42.61658
lva,1992,42.03386
lva,1993,41.2131
lva,1994,40.52901
lva,1995,39.95524
lva,1996,39.50772
lva,1997,39.11588
lva,1998,38.74878
lva,1999,38.43466
lva,2000,38.06595
lva,2001,37.5775
lva,2002,37.14343
lva,2003,36.78621
lva,2004,36.38694
lva,2005,35.99587
lva,2006,35.6672
lva,2007,35.37728
lva,2008,35.00743
lva,2009,34.44305
lva,2010,33.70108
lva,2011,33.11429
lva,2012,32.71661
lva,2013,32.36287
lva,2014,32.08532
lva,2015,31.82886
lva,2016,31.54438
lva,2017,31.2711
lva,2018,31.0384
lva,2019,30.82335
lva,2020,30.60797
mac,1961,8523.3
mac,1962,8809.4
mac,1963,9212.25
mac,1964,9677.8
mac,1965,10161.2
mac,1966,10659.45
mac,1967,11170.8
mac,1968,11650.1
mac,1969,12041.85
mac,1970,12309.65
mac,1971,12437.25
mac,1972,12438.5
mac,1973,12347.25
mac,1974,12214.45
mac,1975,12081.55
mac,1976,11953.7
mac,1977,11833.45
mac,1978,11758.75
mac,1979,11772
mac,1980,11904.25
mac,1981,12168.65
mac,1982,12557.7
mac,1983,13046.05
mac,1984,13595.7
mac,1985,14174.5
mac,1986,14779.85
mac,1987,15409.05
mac,1988,16038.7
mac,1989,16639.15
mac,1990,17190.8
mac,1991,17681.15
mac,1992,18115.4
mac,1993,18509.75
mac,1994,18890.25
mac,1995,19275.85
mac,1996,19668.8
mac,1997,20067.65
mac,1998,20481
mac,1999,20919.4
mac,2000,21388.6
mac,2001,16843.38462
mac,2002,16622.7037
mac,2003,17042.85185
mac,2004,16842.85714
mac,2005,17245.10714
mac,2006,17265.87413
mac,2007,17277.53425
mac,2008,17644.93151
mac,2009,17844.10169
mac,2010,18121.71717
mac,2011,18422.50836
mac,2012,18864.11371
mac,2013,19055.0495
mac,2014,19478.87789
mac,2015,19805.69079
mac,2016,20092.59016
mac,2017,20213.57143
mac,2018,19198.57143
mac,2019,19466.44377
mac,2020,19736.83891
maf,1961,73.45588
maf,1962,74.96324
maf,1963,76.81985
maf,1964,79.08088
maf,1965,82.1875
maf,1966,85.9375
maf,1967,90.47794
maf,1968,95.47794
maf,1969,100.38603
maf,1970,104.90809
maf,1971,109.28309
maf,1972,113.16176
maf,1973,117.09559
maf,1974,121.34191
maf,1975,126.50735
maf,1976,133.27206
maf,1977,141.78309
maf,1978,150.56985
maf,1979,157.29779
maf,1980,161.34191
maf,1981,159.46691
maf,1982,153.89706
maf,1983,152.5
maf,1984,166.67279
maf,1985,203.41912
maf,1986,267.66544
maf,1987,354.30147
maf,1988,448.05147
maf,1989,527.99632
maf,1990,579.44853
maf,1991,596.34191
maf,1992,584.85294
maf,1993,555.03676
maf,1994,523.56618
maf,1995,502.20588
maf,1996,493.63971
maf,1997,494.66912
maf,1998,503.45588
maf,1999,516.94853
maf,2000,531.89338
maf,2001,548.65809
maf,2002,568.25368
maf,2003,589.24632
maf,2004,610.05515
maf,2005,629.63235
maf,2006,647.79412
maf,2007,664.30147
maf,2008,677.94118
maf,2009,687.13235
maf,2010,690.84559
maf,2011,749.02
maf,2012,740.24
maf,2013,729.16
maf,2014,720.36
maf,2015,717.3
maf,2016,721.22
maf,2017,731.38
maf,2018,745.28
maf,2019,760.04
maf,2020,773.18
mar,1961,28.47736
mar,1962,29.33837
mar,1963,30.19766
mar,1964,31.04731
mar,1965,31.88189
mar,1966,32.70007
mar,1967,33.50369
mar,1968,34.29508
mar,1969,35.07829
mar,1970,35.85771
mar,1971,36.63325
mar,1972,37.40846
mar,1973,38.1997
mar,1974,39.01669
mar,1975,39.87491
mar,1976,40.77714
mar,1977,41.72101
mar,1978,42.70619
mar,1979,43.73054
mar,1980,44.79051
mar,1981,45.88776
mar,1982,47.01775
mar,1983,48.16287
mar,1984,49.30011
mar,1985,50.41253
mar,1986,51.49078
mar,1987,52.53698
mar,1988,53.55947
mar,1989,54.57231
mar,1990,55.58472
mar,1991,56.59961
mar,1992,57.61015
mar,1993,58.60454
mar,1994,59.56637
mar,1995,60.48455
mar,1996,61.35665
mar,1997,62.18815
mar,1998,62.98554
mar,1999,63.75869
mar,2000,64.51641
mar,2001,65.26176
mar,2002,65.99768
mar,2003,66.73288
mar,2004,67.47747
mar,2005,68.24011
mar,2006,69.02238
mar,2007,69.82673
mar,2008,70.6628
mar,2009,71.54176
mar,2010,72.47005
mar,2011,73.45252
mar,2012,74.4833
mar,2013,75.54494
mar,2014,76.61295
mar,2015,77.66885
mar,2016,78.70552
mar,2017,79.72498
mar,2018,80.72841
mar,2019,81.72029
mar,2020,82.70347
mco,1961,11254.56339
mco,1962,11368.03157
mco,1963,11428.21904
mco,1964,11463.24618
mco,1965,11489.39319
mco,1966,11495.80661
mco,1967,11490.87321
mco,1968,11492.35323
mco,1969,11518.50025
mco,1970,11587.07449
mco,1971,11702.51603
mco,1972,11864.33152
mco,1973,12059.69413
mco,1974,12249.13666
mco,1975,12433.64578
mco,1976,12591.51455
mco,1977,12733.59645
mco,1978,12871.23828
mco,1979,13019.7336
mco,1980,13197.8293
mco,1981,13400.09867
mco,1982,13632.46177
mco,1983,13858.41145
mco,1984,14065.61421
mco,1985,14225.94968
mco,1986,14331.52442
mco,1987,14383.81845
mco,1988,14421.31228
mco,1989,14459.29946
mco,1990,14520.47361
mco,1991,14617.16823
mco,1992,14730.63641
mco,1993,14871.73162
mco,1994,15015.29354
mco,1995,15160.82881
mco,1996,15294.03059
mco,1997,15425.75234
mco,1998,15566.84756
mco,1999,15705.96941
mco,2000,15859.89147
mco,2001,16020.72028
mco,2002,16183.52245
mco,2003,16351.25802
mco,2004,16526.39369
mco,2005,16695.60927
mco,2006,16866.79822
mco,2007,17032.06709
mco,2008,17197.8293
mco,2009,17376.91169
mco,2010,17567.3409
mco,2011,17772.5703
mco,2012,17986.67982
mco,2013,18203.74938
mco,2014,18411.44549
mco,2015,18610.26147
mco,2016,18781.45042
mco,2017,18940.30587
mco,2018,19083.37444
mco,2019,19223.97632
mco,2020,19360.63148
mda,1961,72.89745
mda,1962,74.54847
mda,1963,76.11558
mda,1964,77.62668
mda,1965,79.05385
mda,1966,80.39708
mda,1967,81.65632
mda,1968,82.83164
mda,1969,84.00697
mda,1970,85.18229
mda,1971,86.38559
mda,1972,87.61685
mda,1973,88.82015
mda,1974,89.9675
mda,1975,90.97488
mda,1976,91.89835
mda,1977,92.68189
mda,1978,93.43745
mda,1979,94.19302
mda,1980,95.03254
mda,1981,95.956
mda,1982,96.93542
mda,1983,97.94284
mda,1984,98.95026
mda,1985,99.9017
mda,1986,100.79716
mda,1987,101.66465
mda,1988,102.42021
mda,1989,103.00787
mda,1990,103.42763
mda,1991,103.65148
mda,1992,103.70746
mda,1993,103.27974
mda,1994,103.00855
mda,1995,102.62825
mda,1996,102.42295
mda,1997,102.08033
mda,1998,102.07462
mda,1999,101.94993
mda,2000,101.81366
mda,2001,101.58624
mda,2002,101.35126
mda,2003,101.10147
mda,2004,100.81649
mda,2005,100.53646
mda,2006,100.25742
mda,2007,100.02538
mda,2008,99.83514
mda,2009,99.70919
mda,2010,99.74856
mda,2011,99.69091
mda,2012,99.6431
mda,2013,99.54703
mda,2014,99.48637
mda,2015,98.70564
mda,2016,97.57879
mda,2017,95.90831
mda,2018,94.28959
mda,2019,92.78414
mda,2020,91.23556
mdg,1961,8.98229
mdg,1962,9.204
mdg,1963,9.43412
mdg,1964,9.67288
mdg,1965,9.92058
mdg,1966,10.17745
mdg,1967,10.44387
mdg,1968,10.72062
mdg,1969,11.00856
mdg,1970,11.30843
mdg,1971,11.62062
mdg,1972,11.94521
mdg,1973,12.28227
mdg,1974,12.63159
mdg,1975,12.99314
mdg,1976,13.36701
mdg,1977,13.75341
mdg,1978,14.15245
mdg,1979,14.56422
mdg,1980,14.98874
mdg,1981,15.42686
mdg,1982,15.87877
mdg,1983,16.3433
mdg,1984,16.81891
mdg,1985,17.3049
mdg,1986,17.80121
mdg,1987,18.30958
mdg,1988,18.83344
mdg,1989,19.37726
mdg,1990,19.94471
mdg,1991,20.53652
mdg,1992,21.15304
mdg,1993,21.79638
mdg,1994,22.46887
mdg,1995,23.17193
mdg,1996,23.90669
mdg,1997,24.67218
mdg,1998,25.46478
mdg,1999,26.2794
mdg,2000,27.11216
mdg,2001,27.96185
mdg,2002,28.82884
mdg,2003,29.71273
mdg,2004,30.61353
mdg,2005,31.53132
mdg,2006,32.46598
mdg,2007,33.41734
mdg,2008,34.38538
mdg,2009,35.37008
mdg,2010,36.37177
mdg,2011,37.37394
mdg,2012,38.40982
mdg,2013,39.4659
mdg,2014,40.5464
mdg,2015,41.65363
mdg,2016,42.78854
mdg,2017,43.95069
mdg,2018,45.13976
mdg,2019,46.35494
mdg,2020,47.59543
mdv,1961,307.76
mdv,1962,316.34
mdv,1963,325.13333
mdv,1964,333.92333
mdv,1965,342.36667
mdv,1966,350.43
mdv,1967,358.27
mdv,1968,366.31
mdv,1969,375.27333
mdv,1970,385.62667
mdv,1971,397.67667
mdv,1972,411.15667
mdv,1973,425.66667
mdv,1974,440.34
mdv,1975,454.72667
mdv,1976,468.54333
mdv,1977,482.08333
mdv,1978,495.91333
mdv,1979,510.92
mdv,1980,527.57
mdv,1981,546.07
mdv,1982,566.16333
mdv,1983,587.51667
mdv,1984,609.49333
mdv,1985,631.8
mdv,1986,654.20667
mdv,1987,676.74667
mdv,1988,699.29
mdv,1989,721.67333
mdv,1990,743.86333
mdv,1991,765.81
mdv,1992,787.57
mdv,1993,808.65333
mdv,1994,828.60667
mdv,1995,847.14667
mdv,1996,863.92667
mdv,1997,879.45333
mdv,1998,894.81667
mdv,1999,911.74
mdv,2000,931.32
mdv,2001,954.36333
mdv,2002,980.61667
mdv,2003,1008.93667
mdv,2004,1037.55
mdv,2005,1065.34667
mdv,2006,1091.63
mdv,2007,1117.24
mdv,2008,1144.82667
mdv,2009,1177.97
mdv,2010,1219.1
mdv,2011,1268.31
mdv,2012,1324.10333
mdv,2013,1385.30667
mdv,2014,1450.06
mdv,2015,1516.38
mdv,2016,1585.01667
mdv,2017,1654.66
mdv,2018,1719.01333
mdv,2019,1769.85667
mdv,2020,1801.80667
mex,1961,20.04478
mex,1962,20.67714
mex,1963,21.32893
mex,1964,22.00215
mex,1965,22.69804
mex,1966,23.41611
mex,1967,24.15505
mex,1968,24.91421
mex,1969,25.69268
mex,1970,26.48914
mex,1971,27.30336
mex,1972,28.13341
mex,1973,28.97416
mex,1974,29.81909
mex,1975,30.66331
mex,1976,31.50399
mex,1977,32.34132
mex,1978,33.17723
mex,1979,34.01523
mex,1980,34.85757
mex,1981,35.70443
mex,1982,36.55374
mex,1983,37.40287
mex,1984,38.24822
mex,1985,39.08716
mex,1986,39.91826
mex,1987,40.74183
mex,1988,41.55906
mex,1989,42.37194
mex,1990,43.18174
mex,1991,43.98911
mex,1992,44.79289
mex,1993,45.59039
mex,1994,46.37794
mex,1995,47.15311
mex,1996,47.91638
mex,1997,48.66947
mex,1998,49.41295
mex,1999,50.1478
mex,2000,50.87571
mex,2001,51.59503
mex,2002,52.30832
mex,2003,53.02658
mex,2004,53.76421
mex,2005,54.53083
mex,2006,55.33072
mex,2007,56.15911
mex,2008,57.00521
mex,2009,57.85328
mex,2010,58.6913
mex,2011,59.51566
mex,2012,60.32776
mex,2013,61.12665
mex,2014,61.91267
mex,2015,62.6859
mex,2016,63.44473
mex,2017,64.18752
mex,2018,64.91462
mex,2019,65.62696
mex,2020,66.32514
mhl,1991,268.90556
mhl,1992,273.56667
mhl,1993,276.82222
mhl,1994,278.96667
mhl,1995,280.3
mhl,1996,280.68333
mhl,1997,280.29444
mhl,1998,279.75556
mhl,1999,280.1
mhl,2000,281.96667
mhl,2001,285.61667
mhl,2002,290.93333
mhl,2003,297.02778
mhl,2004,302.64444
mhl,2005,306.98333
mhl,2006,309.80556
mhl,2007,311.36667
mhl,2008,312.03333
mhl,2009,312.52778
mhl,2010,313.11667
mhl,2011,314.02222
mhl,2012,315.06667
mhl,2013,316.29444
mhl,2014,317.68333
mhl,2015,319.13333
mhl,2016,320.68333
mhl,2017,322.51667
mhl,2018,324.51111
mhl,2019,326.61667
mhl,2020,328.85556
mkd,1961,59.28616
mkd,1962,60.05147
mkd,1963,60.85132
mkd,1964,61.70425
mkd,1965,62.62041
mkd,1966,63.61766
mkd,1967,64.68537
mkd,1968,65.76481
mkd,1969,66.77743
mkd,1970,67.66831
mkd,1971,68.4046
mkd,1972,69.01105
mkd,1973,69.56359
mkd,1974,70.16909
mkd,1975,70.90083
mkd,1976,71.78761
mkd,1977,72.7908
mkd,1978,73.83759
mkd,1979,74.82179
mkd,1980,75.66665
mkd,1981,76.3479
mkd,1982,76.88742
mkd,1983,77.30602
mkd,1984,77.64109
mkd,1985,77.9212
mkd,1986,78.15722
mkd,1987,78.34361
mkd,1988,78.47063
mkd,1989,78.52391
mkd,1990,78.49855
mkd,1991,78.38396
mkd,1992,78.2013
mkd,1993,78.01903
mkd,1994,77.92816
mkd,1995,77.98895
mkd,1996,78.23205
mkd,1997,78.52414
mkd,1998,78.9431
mkd,1999,79.32135
mkd,2000,79.68344
mkd,2001,80.01895
mkd,2002,79.43991
mkd,2003,79.70008
mkd,2004,79.92702
mkd,2005,80.09654
mkd,2006,80.22918
mkd,2007,80.99719
mkd,2008,81.12953
mkd,2009,81.3113
mkd,2010,81.48311
mkd,2011,81.62328
mkd,2012,81.7226
mkd,2013,81.84108
mkd,2014,81.97744
mkd,2015,82.08668
mkd,2016,82.17645
mkd,2017,82.25623
mkd,2018,82.32423
mkd,2019,82.34314
mkd,2020,82.17807
mli,1961,4.36184
mli,1962,4.41027
mli,1963,4.45965
mli,1964,4.51057
mli,1965,4.56363
mli,1966,4.61884
mli,1967,4.67648
mli,1968,4.73765
mli,1969,4.80369
mli,1970,4.8755
mli,1971,4.95376
mli,1972,5.03812
mli,1973,5.12723
mli,1974,5.21914
mli,1975,5.31252
mli,1976,5.40631
mli,1977,5.501
mli,1978,5.59838
mli,1979,5.70109
mli,1980,5.81067
mli,1981,5.92918
mli,1982,6.05534
mli,1983,6.1836
mli,1984,6.30628
mli,1985,6.41858
mli,1986,6.51773
mli,1987,6.60734
mli,1988,6.69693
mli,1989,6.79969
mli,1990,6.92508
mli,1991,7.0772
mli,1992,7.25324
mli,1993,7.44734
mli,1994,7.65036
mli,1995,7.85587
mli,1996,8.06233
