geo,time,bn_cab_xoka_gd_zs
gnb,2003,-0.06018
gnb,2004,2.60576
gnb,2005,-1.78592
gnb,2006,-6.7653
gnb,2007,-4.39801
gnb,2008,-3.31511
gnb,2009,-5.73532
gnb,2010,-8.32948
gnb,2011,-1.27754
gnb,2012,-8.41447
gnb,2013,-5.01954
gnb,2014,0.59818
gnb,2015,1.99783
gnb,2016,0.85295
gnb,2017,0.2873
gnb,2018,-3.59785
gnb,2019,-8.85014
gnb,2020,-2.7018
gnq,1987,-25.92871
gnq,1988,-16.45067
gnq,1989,-23.78756
gnq,1990,-16.93957
gnq,1991,-36.71451
gnq,1992,-7.85004
gnq,1993,2.08962
gnq,1994,-0.37878
gnq,1995,-86.99418
gnq,1996,-147.9973
grc,1976,-2.98207
grc,1977,-2.97156
grc,1978,-2.15721
grc,1979,-3.4617
grc,1980,-3.88705
grc,1981,-4.60012
grc,1982,-3.46406
grc,1983,-3.7994
grc,1984,-4.43981
grc,1985,-6.85057
grc,1986,-2.97271
grc,1987,-1.86283
grc,1988,-1.25621
grc,1989,-3.23485
grc,1990,-3.6132
grc,1991,-1.49672
grc,1992,-1.84126
grc,1993,-0.68652
grc,1994,-0.12521
grc,1995,-2.09237
grc,1996,-3.12214
grc,1997,-3.39486
grc,1999,-5.11558
grc,2000,-7.52538
grc,2001,-6.89836
grc,2002,-6.20816
grc,2003,-6.33137
grc,2004,-5.59942
grc,2005,-7.34996
grc,2006,-10.81219
grc,2007,-13.97894
grc,2008,-14.41298
grc,2009,-10.84958
grc,2010,-10.18515
grc,2011,-10.10591
grc,2012,-2.55014
grc,2013,-2.07157
grc,2014,-1.58615
grc,2015,-0.82347
grc,2016,-1.68837
grc,2017,-1.8044
grc,2018,-2.94673
grc,2019,-1.51704
grc,2020,-6.57347
grd,1977,1.82868
grd,1978,1.18673
grd,1979,-1.08672
grd,1980,0.24413
grd,1981,-11.99448
grd,1982,-14.11171
grd,1983,-11.3047
grd,1984,2.61109
grd,1985,1.65391
grd,1986,-10.17391
grd,1987,-13.57735
grd,1988,-11.74931
grd,1989,-13.58716
grd,1990,-16.62612
grd,1991,-15.98308
grd,1992,-10.44382
grd,1993,-14.09815
grd,1994,-8.65343
grd,1995,-12.21822
grd,1996,-15.40083
grd,1997,-17.6171
grd,1998,-18.27999
grd,1999,-11.56578
grd,2000,-16.94015
grd,2001,-19.76643
grd,2002,-23.23527
grd,2003,-24.69254
grd,2004,-10.96661
grd,2005,-27.78537
grd,2006,-32.44623
grd,2007,-31.85853
grd,2008,-30.50299
grd,2009,-25.56326
grd,2010,-26.44604
grd,2011,-26.58535
grd,2012,-24.15391
grd,2013,-25.25824
grd,2014,-11.55269
grd,2015,-12.50682
grd,2016,-11.04943
grd,2017,-14.43522
grd,2018,-16.11781
grd,2019,-14.59215
grd,2020,-21.06912
gtm,1977,-0.6441
gtm,1978,-4.4559
gtm,1979,-2.97859
gtm,1980,-2.07268
gtm,1981,-6.6535
gtm,1982,-4.57841
gtm,1983,-2.47403
gtm,1984,-3.98522
gtm,1985,-2.53352
gtm,1986,-0.24336
gtm,1987,-6.24612
gtm,1988,-5.27953
gtm,1989,-4.36467
gtm,1990,-2.78296
gtm,1991,-1.95299
gtm,1992,-6.76095
gtm,1993,-6.15529
gtm,1994,-4.81621
gtm,1995,-3.90368
gtm,1996,-2.87722
gtm,1997,-3.56098
gtm,1998,-5.35743
gtm,1999,-5.60038
gtm,2000,-5.44149
gtm,2001,-6.80734
gtm,2002,-6.04022
gtm,2003,-4.81632
gtm,2004,-4.93865
gtm,2005,-4.63344
gtm,2006,-5.12366
gtm,2007,-5.31937
gtm,2008,-4.03482
gtm,2009,0.19464
gtm,2010,-1.88549
gtm,2011,-3.37023
gtm,2012,-3.7248
gtm,2013,-4.22439
gtm,2014,-3.30031
gtm,2015,-1.24431
gtm,2016,0.96477
gtm,2017,1.19613
gtm,2018,0.85009
gtm,2019,2.32556
gtm,2020,5.07404
guy,1977,-21.67898
guy,1978,-5.83116
guy,1979,-15.6289
guy,1980,-21.30468
guy,1981,-32.17247
guy,1982,-29.31832
guy,1983,-32.18413
guy,1984,-22.2167
guy,1985,-21.30667
guy,1992,-37.08725
guy,1993,-30.87967
guy,1994,-23.10053
guy,1995,-21.67941
guy,1996,-4.63563
guy,1997,-8.42301
guy,1998,-7.7488
guy,1999,-7.12481
guy,2000,-11.53412
guy,2001,-12.76385
guy,2002,-8.57971
guy,2003,-6.00217
guy,2004,-2.52796
guy,2005,-11.67054
guy,2006,-7.59054
guy,2007,-6.0666
guy,2008,-10.62293
guy,2009,-7.2841
guy,2010,-7.17625
guy,2011,-10.08534
guy,2012,-9.02442
guy,2013,-10.94174
guy,2014,-9.33175
guy,2015,-0.9071
guy,2016,-1.11504
guy,2017,-8.22701
guy,2018,-26.6673
guy,2019,-52.51781
guy,2020,-8.18705
hkg,1998,1.69913
hkg,1999,6.43399
hkg,2000,4.39497
hkg,2001,6.13427
hkg,2002,7.89241
hkg,2003,10.78713
hkg,2004,9.94812
hkg,2005,11.88227
hkg,2006,12.68767
hkg,2007,13.0222
hkg,2008,14.99093
hkg,2009,9.88365
hkg,2010,7.0033
hkg,2011,5.55642
hkg,2012,1.57916
hkg,2013,1.52003
hkg,2014,1.39201
hkg,2015,3.31758
hkg,2016,3.95469
hkg,2017,4.57768
hkg,2018,3.73644
hkg,2019,5.84829
hkg,2020,6.95137
hnd,1974,-10.04833
hnd,1975,-9.97331
hnd,1976,-7.77077
hnd,1977,-7.7089
hnd,1978,-5.07548
hnd,1979,-5.42
hnd,1980,-7.98355
hnd,1981,-7.48536
hnd,1982,-5.34982
hnd,1983,-4.89647
hnd,1984,-6.43805
hnd,1985,-4.17098
hnd,1986,-2.06328
hnd,1987,-2.64874
hnd,1988,-1.87663
hnd,1989,-3.13431
hnd,1990,-1.04408
hnd,1991,-3.70859
hnd,1992,-5.21876
hnd,1993,-6.26582
hnd,1994,-7.39507
hnd,1995,-3.75693
hnd,1996,-6.43141
hnd,1997,-4.74456
hnd,1998,-2.32001
hnd,1999,-3.75554
hnd,2000,-7.15478
hnd,2001,-6.32667
hnd,2002,-3.62138
hnd,2003,-6.79117
hnd,2004,-7.79044
hnd,2005,-3.14655
hnd,2006,-3.52945
hnd,2007,-9.09255
hnd,2008,-15.44554
hnd,2009,-3.84266
hnd,2010,-5.11183
hnd,2011,-8.00917
hnd,2012,-8.59076
hnd,2013,-9.59344
hnd,2014,-6.99401
hnd,2015,-4.7036
hnd,2016,-3.16542
hnd,2017,-1.25462
hnd,2018,-6.61836
hnd,2019,-2.39376
hnd,2020,2.84619
hrv,1995,-6.34715
hrv,1996,-4.53341
hrv,1997,-10.37551
hrv,1998,-5.3088
hrv,1999,-6.34551
hrv,2000,-1.54783
hrv,2001,-2.21846
hrv,2002,-6.13765
hrv,2003,-9.1742
hrv,2004,-6.13185
hrv,2005,-7.40959
hrv,2006,-7.68646
hrv,2007,-7.84997
hrv,2008,-10.57657
hrv,2009,-6.47727
hrv,2010,-2.45796
hrv,2011,-1.65524
hrv,2012,-0.36359
hrv,2013,-1.06512
hrv,2014,0.16446
hrv,2015,3.31796
hrv,2016,2.37444
hrv,2017,3.90823
hrv,2018,1.65926
hrv,2019,2.92265
hrv,2020,0.09207
hti,1971,1.37266
hti,1972,2.20967
hti,1973,0.25278
hti,1974,-3.70711
hti,1975,-3.60141
hti,1976,-1.41069
hti,1977,-3.95987
hti,1978,-4.58222
hti,1979,-4.86396
hti,1980,-7.28718
hti,1981,-10.05813
hti,1982,-6.68295
hti,1983,-6.84775
hti,1984,-5.67008
hti,1985,-4.71084
hti,1986,-1.93688
hti,1987,-1.52113
hti,1988,-1.54423
hti,1989,-2.28993
hti,1990,-0.7073
hti,1991,-2.63478
hti,1992,0.32165
hti,1993,-0.62984
hti,1994,-1.07909
hti,1995,-3.09493
hti,1996,-4.73669
hti,1997,-1.4286
hti,1998,0.77096
hti,1999,-1.44015
hti,2000,-1.67621
hti,2001,-2.08308
hti,2002,-1.46827
hti,2003,-0.92773
hti,2004,-1.0333
hti,2005,0.09811
hti,2006,-1.13099
hti,2007,-0.90072
hti,2008,-1.95336
hti,2009,-1.0536
hti,2010,-0.8586
hti,2011,-2.48774
hti,2012,-3.14502
hti,2013,-3.76339
hti,2014,-4.95832
hti,2015,-1.82548
hti,2016,-1.72579
hti,2017,-2.16914
hti,2018,-2.85963
hti,2019,-1.14136
hti,2020,1.4899
hun,1991,1.16007
hun,1992,0.90863
hun,1993,-10.62304
hun,1994,-9.39051
hun,1995,-3.68736
hun,1996,-3.97371
hun,1997,-4.52403
hun,1998,-7.64089
hun,1999,-8.37316
hun,2000,-8.83885
hun,2001,-6.12021
hun,2002,-6.45099
hun,2003,-8.25291
hun,2004,-9.07027
hun,2005,-9.87472
hun,2006,-7.27618
hun,2007,-7.28095
hun,2008,-7.0245
hun,2009,-0.68035
hun,2010,0.25837
hun,2011,0.62433
hun,2012,1.54409
hun,2013,3.43764
hun,2014,1.13738
hun,2015,2.33648
hun,2016,4.55153
hun,2017,1.93449
hun,2018,0.25843
hun,2019,-0.67359
hun,2020,-1.4751
idn,1981,-0.66185
idn,1982,-5.90516
idn,1983,-7.81964
idn,1984,-2.18729
idn,1985,-2.25467
idn,1986,-4.89156
idn,1987,-2.76309
idn,1988,-1.65717
idn,1989,-1.17309
idn,1990,-2.81513
idn,1991,-3.65283
idn,1992,-2.17142
idn,1993,-1.33285
idn,1994,-1.57836
idn,1995,-3.18158
idn,1996,-3.37028
idn,1997,-2.26606
idn,1998,4.29246
idn,1999,4.1306
idn,2000,4.84306
idn,2001,4.30105
idn,2002,3.99853
idn,2003,3.45304
idn,2004,0.60856
idn,2005,0.09709
idn,2006,2.97871
idn,2007,2.42726
idn,2008,0.02469
idn,2009,1.96977
idn,2010,0.68128
idn,2011,0.1887
idn,2012,-2.66027
idn,2013,-3.18996
idn,2014,-3.08817
idn,2015,-2.03504
idn,2016,-1.81915
idn,2017,-1.59466
idn,2018,-2.93907
idn,2019,-2.70568
idn,2020,-0.41886
ind,1975,-0.1498
ind,1976,1.5371
ind,1977,1.74442
ind,1978,0.50428
ind,1979,0.0329
ind,1980,-0.95807
ind,1981,-1.39455
ind,1982,-1.25728
ind,1983,-0.88744
ind,1984,-1.08931
ind,1985,-1.78081
ind,1986,-1.83452
ind,1987,-1.85324
ind,1988,-2.40846
ind,1989,-2.30128
ind,1990,-2.19194
ind,1991,-1.58891
ind,1992,-1.55624
ind,1993,-0.67162
ind,1994,-0.51219
ind,1995,-1.54413
ind,1996,-1.51595
ind,1997,-0.71301
ind,1998,-1.63832
ind,1999,-0.70355
ind,2000,-0.98234
ind,2001,0.29049
ind,2002,1.37094
ind,2003,1.44356
ind,2004,0.11002
ind,2005,-1.25351
ind,2006,-0.98899
ind,2007,-0.66372
ind,2008,-2.58338
ind,2009,-1.95146
ind,2010,-3.25348
ind,2011,-3.42929
ind,2012,-5.00489
ind,2013,-2.64567
ind,2014,-1.33951
ind,2015,-1.06755
ind,2016,-0.52788
ind,2017,-1.43949
ind,2018,-2.42861
ind,2019,-1.03685
ind,2020,1.23034
irl,2005,-3.37204
irl,2006,-3.38621
irl,2007,-5.12759
irl,2008,-5.55568
irl,2009,-2.1178
irl,2010,1.04548
irl,2011,1.18381
irl,2012,-3.41848
irl,2013,1.55764
irl,2014,1.07581
irl,2015,4.42844
irl,2016,-4.18859
irl,2017,1.0129
irl,2018,6.27716
irl,2019,-11.25817
irl,2020,-2.09078
irn,1976,11.25555
irn,1977,3.49379
irn,1978,0.13334
irn,1979,13.24013
irn,1980,-2.58366
irn,1981,-3.42888
irn,1982,4.55185
irn,1983,0.22895
irn,1984,-0.25512
irn,1985,-0.26417
irn,1986,-2.46539
irn,1987,-1.55959
irn,1988,-1.5188
irn,1989,-0.15851
irn,1990,0.26199
irn,1993,-6.61243
irn,1994,6.89852
irn,1995,3.48271
irn,1996,4.34537
irn,1997,1.94261
irn,1998,-1.93966
irn,1999,5.75765
irn,2000,11.38864
irq,2005,-6.67682
irq,2006,4.11636
irq,2007,17.46943
irq,2008,21.6088
irq,2009,-1.01068
irq,2010,4.68413
irq,2011,14.06517
irq,2012,13.55076
irq,2013,6.85844
irq,2014,6.94151
irq,2015,-1.65602
irq,2016,1.29526
irq,2017,7.95462
irq,2018,15.11628
irq,2019,6.70472
irq,2020,-3.71613
isl,1976,-1.43158
isl,1977,-2.19152
isl,1978,0.79623
isl,1979,-0.65886
isl,1980,-2.25645
isl,1981,-4.22273
isl,1982,-8.13316
isl,1983,-2.03185
isl,1984,-4.62917
isl,1985,-3.85047
isl,1986,0.40355
isl,1987,-3.41104
isl,1988,-3.78605
isl,1989,-1.79813
isl,1990,-2.065
isl,1991,-3.89516
isl,1992,-2.26406
isl,1993,0.59267
isl,1994,1.80962
isl,1995,0.17706
isl,1996,-2.44537
isl,1997,-2.34583
isl,1998,-7.17813
isl,1999,-7.09606
isl,2000,-10.11531
isl,2001,-4.59843
isl,2002,1.28726
isl,2003,-4.94962
isl,2004,-10.13887
isl,2005,-15.71737
isl,2006,-22.73378
isl,2007,-13.46844
isl,2008,-22.93929
isl,2009,-9.01016
isl,2010,-6.14491
isl,2011,-4.70354
isl,2012,-3.5156
isl,2013,6.26157
isl,2014,4.34645
isl,2015,5.62763
isl,2016,8.27172
isl,2017,4.25675
isl,2018,3.52809
isl,2019,5.80778
isl,2020,0.91998
isr,1960,-1.57783
isr,1961,-3.28182
isr,1962,0
isr,1963,0
isr,1964,0
isr,1965,-5.18653
isr,1966,-4.0201
isr,1967,-0.49628
isr,1968,-3.98355
isr,1969,-7.41181
isr,1995,-4.76086
isr,1996,-4.69384
isr,1997,-2.85325
isr,1998,-0.85147
isr,1999,-1.62257
isr,2000,-1.55252
isr,2001,-1.55294
isr,2002,-1.0653
isr,2003,0.49966
isr,2004,1.7354
isr,2005,3.18253
isr,2006,4.48511
isr,2007,3.03865
isr,2008,1.17617
isr,2009,3.53656
isr,2010,3.45329
isr,2011,1.61586
isr,2012,0.42849
isr,2013,2.86449
isr,2014,4.07484
isr,2015,5.2399
isr,2016,3.77752
isr,2017,3.56783
isr,2018,2.78548
isr,2019,3.54028
isr,2020,5.41446
ita,1970,0.72003
ita,1971,1.29729
ita,1972,1.36466
ita,1973,-1.61887
ita,1974,-4.14477
ita,1975,-0.28817
ita,1976,-1.27179
ita,1977,0.90987
ita,1978,1.92075
ita,1979,1.50464
ita,1980,-2.21453
ita,1981,-2.40873
ita,1982,-1.73152
ita,1983,0.14604
ita,1984,-0.73214
ita,1985,-0.90405
ita,1986,0.37866
ita,1987,-0.31883
ita,1988,-0.80197
ita,1989,-1.38155
ita,1990,-1.39159
ita,1991,-1.95002
ita,1992,-2.21785
ita,1993,0.7261
ita,1994,1.20083
ita,1995,2.13646
ita,1996,3.04578
ita,1997,2.59902
ita,1998,1.58317
ita,1999,0.79718
ita,2000,-0.27093
ita,2001,0.15532
ita,2002,-0.49165
ita,2003,-0.76879
ita,2004,-0.49703
ita,2005,-0.89951
ita,2006,-1.45272
ita,2007,-1.36143
ita,2008,-2.75676
ita,2009,-1.83691
ita,2010,-3.31535
ita,2011,-2.82389
ita,2012,-0.24578
ita,2013,1.12435
ita,2014,1.85173
ita,2015,1.4256
ita,2016,2.6055
ita,2017,2.63209
ita,2018,2.50467
ita,2019,3.21341
ita,2020,3.81127
jam,1976,-8.8941
jam,1977,-0.39081
jam,1978,-0.82059
jam,1979,-4.39169
jam,1980,-5.07948
jam,1981,-10.29855
jam,1982,-11.48379
jam,1983,-9.25837
jam,1984,-13.14935
jam,1985,-12.88514
jam,1986,-0.58281
jam,1987,-3.79653
jam,1988,1.2406
jam,1989,-6.41126
jam,1990,-6.79626
jam,1991,-5.84726
jam,1992,0.80612
jam,1993,-3.3825
jam,1994,1.49654
jam,1995,-1.50361
jam,1996,-1.92862
jam,1997,-3.95475
jam,1998,-3.79871
jam,1999,-2.43388
jam,2000,-4.07993
jam,2001,-8.25256
jam,2002,-11.05086
jam,2003,-8.20082
jam,2004,-4.92951
jam,2005,-9.52805
jam,2006,-9.91485
jam,2007,-15.92347
jam,2008,-20.37481
jam,2009,-9.30247
jam,2010,-7.0648
jam,2011,-14.28342
jam,2012,-9.72635
jam,2013,-9.51224
jam,2014,-8.01738
jam,2015,-3.03124
jam,2016,-0.30875
jam,2017,-2.6768
jam,2018,-1.55059
jam,2019,-2.30072
jam,2020,-0.31022
jor,1972,0.81666
jor,1973,1.32227
jor,1974,0.2852
jor,1975,3.28065
jor,1976,2.11539
jor,1977,-0.78643
jor,1978,-11.08218
jor,1979,-0.19769
jor,1980,9.56269
jor,1981,-0.88769
jor,1982,-7.10837
jor,1983,-7.93998
jor,1984,-5.33038
jor,1985,-5.21593
jor,1986,-0.6211
jor,1987,-5.20779
jor,1988,-4.67926
jor,1989,9.11909
jor,1990,-5.45995
jor,1991,-9.05889
jor,1992,-15.72531
jor,1993,-11.22206
jor,1994,-6.38029
jor,1995,-3.84431
jor,1996,-3.20223
jor,1997,0.40486
jor,1998,0.17826
jor,1999,4.96909
jor,2000,0.326
jor,2001,-0.26773
jor,2002,5.2315
jor,2003,11.7553
jor,2004,0.34348
jor,2005,-18.04191
jor,2006,-11.46275
jor,2007,-16.80067
jor,2008,-9.0656
jor,2009,-5.06644
jor,2010,-6.93581
jor,2011,-10.0122
jor,2012,-14.89269
jor,2013,-10.16958
jor,2014,-7.07787
jor,2015,-8.99211
jor,2016,-9.65551
jor,2017,-10.60837
jor,2018,-6.90104
jor,2019,-2.12672
jor,2020,-8.483
jpn,1996,1.40135
jpn,1997,2.12481
jpn,1998,2.79831
jpn,1999,2.46175
jpn,2000,2.63046
jpn,2001,1.97087
jpn,2002,2.60257
jpn,2003,3.08394
jpn,2004,3.71938
jpn,2005,3.52114
jpn,2006,3.79586
jpn,2007,4.6233
jpn,2008,2.78294
jpn,2009,2.7541
jpn,2010,3.83548
jpn,2011,2.07915
jpn,2012,0.95844
jpn,2013,0.88979
jpn,2014,0.74232
jpn,2015,3.07028
jpn,2016,3.93809
jpn,2017,4.12037
jpn,2018,3.5194
jpn,2019,3.42283
jpn,2020,2.94463
kaz,1995,-1.04593
kaz,1996,-3.57018
kaz,1997,-3.60598
kaz,1998,-5.53371
kaz,1999,-1.01358
kaz,2000,2.00257
kaz,2001,-6.27245
kaz,2002,-4.1578
kaz,2003,-0.8842
kaz,2004,0.77732
kaz,2005,-1.81363
kaz,2006,-2.46892
kaz,2007,-7.98502
kaz,2008,4.68378
kaz,2009,-3.57369
kaz,2010,0.93599
kaz,2011,5.29451
kaz,2012,1.08017
kaz,2013,0.8258
kaz,2014,2.76119
kaz,2015,-3.26029
kaz,2016,-5.92379
kaz,2017,-3.05856
kaz,2018,-0.0772
kaz,2019,-4.01759
kaz,2020,-3.79086
ken,1975,-6.59313
ken,1976,-3.41059
ken,1977,0.81725
ken,1978,-12.42962
ken,1979,-7.9044
ken,1980,-12.06084
ken,1981,-8.19305
ken,1982,-4.74748
ken,1983,-0.79028
ken,1984,-2.04947
ken,1985,-1.87478
ken,1986,-0.62149
ken,1987,-6.29862
ken,1988,-5.64054
ken,1989,-7.128
ken,1990,-6.14864
ken,1991,-2.61696
ken,1992,-2.19456
ken,1993,-4.55283
ken,1994,-6.28017
ken,1995,-17.4462
ken,1996,-7.97942
ken,1997,-13.65279
ken,1998,-18.67982
ken,1999,-18.3407
ken,2000,-1.56935
ken,2001,-2.46632
ken,2002,-0.89498
ken,2003,0.88845
ken,2004,-0.8187
ken,2005,-1.34656
ken,2006,-1.97647
ken,2007,-3.22942
ken,2008,-5.52326
ken,2009,-3.98735
ken,2010,-5.21669
ken,2011,-8.14873
ken,2012,-7.47584
ken,2013,-7.85148
ken,2014,-9.34002
ken,2015,-6.30455
ken,2016,-5.39702
ken,2017,-7.04103
ken,2018,-5.45866
ken,2019,-5.25791
ken,2020,-4.74895
kgz,1993,-4.3186
kgz,1994,-4.99546
kgz,1995,-14.13091
kgz,1996,-23.24151
kgz,1997,-7.83516
kgz,1998,-22.10968
kgz,1999,-14.71141
kgz,2000,-5.55491
kgz,2001,-1.24535
kgz,2002,-1.82591
kgz,2003,-2.19734
kgz,2004,1.32376
kgz,2005,-1.52183
kgz,2006,-10.09539
kgz,2007,-5.98596
kgz,2008,-13.87637
kgz,2009,-4.31424
kgz,2010,-9.89835
kgz,2011,-7.6973
kgz,2012,-15.52524
kgz,2013,-13.77543
kgz,2014,-17.42443
kgz,2015,-15.75925
kgz,2016,-11.62824
kgz,2017,-6.9527
kgz,2018,-11.62755
kgz,2019,-12.02604
kgz,2020,4.83788
khm,1993,-4.10155
khm,1994,-5.61002
khm,1995,-5.39636
khm,1996,-5.27277
khm,1997,-6.0957
khm,1998,-5.56266
khm,1999,-5.33253
khm,2000,-3.72445
khm,2001,-2.20577
khm,2002,-2.50481
khm,2003,-5.01128
khm,2004,-3.42673
khm,2005,-4.8783
khm,2006,-3.21487
khm,2007,-4.90009
khm,2008,-7.921
khm,2009,-7.12772
khm,2010,-8.72579
khm,2011,-7.99618
khm,2012,-8.62838
khm,2013,-8.50871
khm,2014,-8.64598
khm,2015,-8.85569
khm,2016,-8.66046
khm,2017,-8.14947
khm,2018,-11.78413
khm,2019,-15.00431
khm,2020,-8.51276
kir,1979,48.86998
kir,1980,6.25263
kir,1981,-8.65541
kir,1982,-6.54275
kir,1983,12.83078
kir,1984,29.11866
kir,1985,-5.3435
kir,1986,-8.18764
kir,1987,-9.80639
kir,1988,-4.2727
kir,1989,-3.73847
kir,1990,-23.07725
kir,1991,9.02162
kir,1992,-19.05009
kir,1993,-8.74951
kir,1994,2.52142
kir,2006,-8.77803
kir,2007,-1.89147
kir,2008,-3.7203
kir,2009,-12.50963
kir,2010,0.12464
kir,2011,-9.52205
kir,2012,1.90282
kir,2013,-5.47304
kir,2014,31.1883
kir,2015,32.87092
kir,2016,10.77764
kir,2017,37.64554
kir,2018,38.43746
kir,2019,46.0839
kir,2020,36.08881
kna,1980,-3.88985
kna,1981,-5.80586
kna,1982,-10.1395
kna,1983,-16.96794
kna,1984,-4.39845
kna,1985,-6.01561
kna,1986,-6.80743
kna,1987,-10.90695
kna,1988,-15.93926
kna,1989,-19.93267
kna,1990,-21.6195
kna,1991,-16.1371
kna,1992,-6.19331
kna,1993,-11.10456
kna,1994,-8.23284
kna,1995,-14.50243
kna,1996,-19.48761
kna,1997,-16.12604
kna,1998,-12.08259
kna,1999,-16.52657
kna,2000,-15.70028
kna,2001,-23.41872
kna,2002,-25.89974
kna,2003,-24.64337
kna,2004,-13.48976
kna,2005,-11.82747
kna,2006,-13.20733
kna,2007,-16.39883
kna,2008,-27.06634
kna,2009,-24.08406
kna,2010,-18.23028
kna,2011,-12.49743
kna,2012,-10.5879
kna,2013,-7.46672
kna,2014,0.32241
kna,2015,-8.65722
kna,2016,-12.25477
kna,2017,-10.53221
kna,2018,-5.48818
kna,2019,-2.14616
kna,2020,-7.99589
kor,1976,-1.0367
kor,1977,0.03121
kor,1978,-2.08766
kor,1979,-6.20044
kor,1980,-10.46658
kor,1981,-8.80516
kor,1982,-7.07272
kor,1983,-3.99451
kor,1984,-1.80063
kor,1985,-2.05269
kor,1986,2.36415
kor,1987,5.96675
kor,1988,6.39193
kor,1989,1.52531
kor,1990,-0.9896
kor,1991,-2.42962
kor,1992,-0.81603
kor,1993,0.42991
kor,1994,-1.03393
kor,1995,-1.80551
kor,1996,-4.0089
kor,1997,-1.89757
kor,1998,10.46427
kor,1999,4.3787
kor,2000,1.76695
kor,2001,0.39536
kor,2002,0.64825
kor,2003,1.60922
kor,2004,3.69274
kor,2005,1.30587
kor,2006,0.1989
kor,2007,0.89309
kor,2008,0.16738
kor,2009,3.50526
kor,2010,2.44308
kor,2011,1.32763
kor,2012,3.81645
kor,2013,5.63606
kor,2014,5.59379
kor,2015,7.17155
kor,2016,6.52776
kor,2017,4.63273
kor,2018,4.49121
kor,2019,3.61362
kor,2020,4.63413
kos,2008,-17.84456
kos,2009,-10.41465
kos,2010,-12.67789
kos,2011,-13.33184
kos,2012,-6.16029
kos,2013,-3.58038
kos,2014,-7.09025
kos,2015,-8.69446
kos,2016,-7.93424
kos,2017,-5.26345
kos,2018,-7.62198
kos,2019,-5.66126
kos,2020,-7.01194
kwt,1975,49.32057
kwt,1976,52.76681
kwt,1977,32.26508
kwt,1978,39.54435
kwt,1979,56.70452
kwt,1980,53.4303
kwt,1981,54.67092
kwt,1982,23.00187
kwt,1983,25.44817
kwt,1984,29.62447
kwt,1985,22.37578
kwt,1986,31.36824
kwt,1987,20.39307
kwt,1988,22.23837
kwt,1989,37.57841
kwt,1990,21.08893
kwt,1991,-240.52119
kwt,1992,-2.26688
kwt,1993,10.43668
kwt,1994,13.05154
kwt,1995,18.44687
kwt,1996,22.56779
kwt,1997,26.13979
kwt,1998,8.53852
kwt,1999,16.63006
kwt,2000,38.90487
kwt,2001,23.85844
kwt,2002,11.18239
kwt,2003,19.68425
kwt,2004,26.09053
kwt,2005,37.21666
kwt,2006,44.62063
kwt,2007,36.0522
kwt,2008,40.86931
kwt,2009,27.34177
kwt,2010,32.04768
kwt,2011,42.93285
kwt,2012,45.45407
kwt,2013,39.90143
kwt,2014,33.18296
kwt,2015,7.49275
kwt,2016,0.58646
kwt,2017,6.42642
kwt,2018,17.40389
kwt,2019,22.21409
kwt,2020,20.79055
lao,1984,-6.91463
lao,1985,-4.8169
lao,1986,-6.25267
lao,1987,-12.7015
lao,1988,-12.97246
lao,1989,-11.38581
lao,1990,-6.34272
lao,1991,-2.87913
lao,1992,-4.29151
lao,1993,-2.68876
lao,1994,-10.38477
lao,1995,-13.4219
lao,1996,-14.14869
lao,1997,-11.79156
lao,1998,-5.97573
lao,1999,6.16736
lao,2000,-0.48926
lao,2001,-3.80684
lao,2002,0.47045
lao,2003,-1.46818
lao,2004,-7.53199
lao,2005,-6.35287
lao,2006,2.17968
lao,2007,3.301
lao,2008,1.42375
lao,2009,-1.04359
lao,2010,0.41097
lao,2011,-2.35798
lao,2012,-7.313
lao,2013,-7.81092
lao,2014,-14.49227
lao,2015,-15.71849
lao,2016,-8.70224
lao,2017,-7.3797
lao,2018,-9.08923
lao,2019,-6.98286
lao,2020,-0.60227
lbn,2002,-23.70916
lbn,2003,-25.58586
lbn,2004,-20.82057
lbn,2005,-12.78298
lbn,2006,-5.06915
lbn,2007,-6.46375
lbn,2008,-14.08932
lbn,2009,-19.04242
lbn,2010,-19.64434
lbn,2011,-13.83407
lbn,2012,-23.428
lbn,2013,-25.49553
lbn,2014,-26.20905
lbn,2015,-17.06106
lbn,2016,-20.38159
lbn,2017,-22.75471
lbn,2018,-24.18203
lbn,2019,-21.89995
lbn,2020,-9.32505
lbr,2004,-17.80679
lbr,2005,-19.34103
lbr,2006,-15.44364
lbr,2007,-16.25345
lbr,2008,-20.52752
lbr,2009,-15.67825
lbr,2010,-42.71363
lbr,2011,-52.48535
lbr,2012,-59.99555
lbr,2013,-32.82097
lbr,2014,-19.91984
lbr,2015,5.30243
lbr,2016,-8.12261
lbr,2017,-16.67983
lbr,2018,-19.69444
lbr,2019,-19.68322
lby,1990,7.61576
lby,1991,-0.68471
lby,1992,4.15329
lby,1993,-4.455
lby,1994,0.09231
lby,1995,6.54611
lby,1996,4.43843
lby,1997,5.10321
lby,1998,-0.76758
lby,1999,5.93717
lby,2000,16.3835
lby,2001,9.76838
lby,2002,3.38836
lby,2003,12.95229
lby,2004,13.93623
lby,2005,31.5734
lby,2006,40.33701
lby,2007,42.22732
lby,2008,40.97032
lby,2009,14.88315
lby,2010,22.46881
lby,2011,9.20016
lby,2012,29.11351
lby,2013,0.01466
lby,2014,-46.26164
lby,2015,-33.56783
