geo,time,sp_dyn_cbrt_in
blz,2019,20.51
blz,2020,20.247
bmu,1960,28.3
bmu,1962,26
bmu,1966,20.3
bmu,1970,20.3
bmu,1976,15.2
bmu,1977,14.3
bmu,1978,13
bmu,1979,14.5
bmu,1980,14.9
bmu,1984,15.1
bmu,1989,15.2
bmu,1990,14.6
bmu,1991,15.4
bmu,1992,15.5
bmu,1993,13.7
bmu,1994,14.5
bmu,1995,13.3
bmu,1996,13.9
bmu,2000,13.5
bmu,2001,13.3
bmu,2002,13.2
bmu,2003,13.2
bmu,2004,13.2
bmu,2005,13.1
bmu,2006,12.5
bmu,2007,13.4
bmu,2008,12.8
bmu,2009,12.5
bmu,2010,12
bmu,2011,10.6
bmu,2012,10.4
bmu,2013,10.5
bmu,2014,9.3
bmu,2015,9.4
bmu,2016,9.3
bmu,2017,9
bmu,2018,8.3
bmu,2019,8.2
bmu,2020,8.4
bol,1960,43.812
bol,1961,43.717
bol,1962,43.608
bol,1963,43.482
bol,1964,43.337
bol,1965,43.177
bol,1966,43.006
bol,1967,42.833
bol,1968,42.659
bol,1969,42.484
bol,1970,42.307
bol,1971,42.126
bol,1972,41.932
bol,1973,41.721
bol,1974,41.484
bol,1975,41.212
bol,1976,40.892
bol,1977,40.522
bol,1978,40.108
bol,1979,39.659
bol,1980,39.193
bol,1981,38.735
bol,1982,38.301
bol,1983,37.904
bol,1984,37.542
bol,1985,37.208
bol,1986,36.884
bol,1987,36.548
bol,1988,36.181
bol,1989,35.777
bol,1990,35.336
bol,1991,34.86
bol,1992,34.364
bol,1993,33.859
bol,1994,33.349
bol,1995,32.84
bol,1996,32.334
bol,1997,31.83
bol,1998,31.326
bol,1999,30.823
bol,2000,30.314
bol,2001,29.795
bol,2002,29.263
bol,2003,28.718
bol,2004,28.163
bol,2005,27.604
bol,2006,27.049
bol,2007,26.508
bol,2008,25.985
bol,2009,25.486
bol,2010,25.008
bol,2011,24.548
bol,2012,24.1
bol,2013,23.661
bol,2014,23.233
bol,2015,22.821
bol,2016,22.433
bol,2017,22.076
bol,2018,21.75
bol,2019,21.455
bol,2020,21.186
bra,1960,42.28
bra,1961,41.932
bra,1962,41.481
bra,1963,40.914
bra,1964,40.234
bra,1965,39.453
bra,1966,38.589
bra,1967,37.683
bra,1968,36.779
bra,1969,35.909
bra,1970,35.116
bra,1971,34.433
bra,1972,33.865
bra,1973,33.409
bra,1974,33.057
bra,1975,32.8
bra,1976,32.619
bra,1977,32.474
bra,1978,32.326
bra,1979,32.14
bra,1980,31.875
bra,1981,31.493
bra,1982,30.99
bra,1983,30.371
bra,1984,29.648
bra,1985,28.843
bra,1986,27.989
bra,1987,27.129
bra,1988,26.303
bra,1989,25.534
bra,1990,24.844
bra,1991,24.245
bra,1992,23.721
bra,1993,23.252
bra,1994,22.826
bra,1995,22.424
bra,1996,22.022
bra,1997,21.601
bra,1998,21.147
bra,1999,20.654
bra,2000,20.119
bra,2001,19.547
bra,2002,18.955
bra,2003,18.363
bra,2004,17.787
bra,2005,17.243
bra,2006,16.747
bra,2007,16.306
bra,2008,15.921
bra,2009,15.595
bra,2010,15.327
bra,2011,15.11
bra,2012,14.93
bra,2013,14.772
bra,2014,14.624
bra,2015,14.472
bra,2016,14.307
bra,2017,14.125
bra,2018,13.924
bra,2019,13.703
bra,2020,13.463
brb,1960,30.56
brb,1961,29.968
brb,1962,29.25
brb,1963,28.395
brb,1964,27.414
brb,1965,26.35
brb,1966,25.263
brb,1967,24.22
brb,1968,23.273
brb,1969,22.445
brb,1970,21.736
brb,1971,21.123
brb,1972,20.562
brb,1973,20.024
brb,1974,19.504
brb,1975,19.018
brb,1976,18.591
brb,1977,18.245
brb,1978,17.988
brb,1979,17.813
brb,1980,17.698
brb,1981,17.615
brb,1982,17.529
brb,1983,17.418
brb,1984,17.268
brb,1985,17.079
brb,1986,16.859
brb,1987,16.63
brb,1988,16.407
brb,1989,16.194
brb,1990,15.988
brb,1991,15.784
brb,1992,15.574
brb,1993,15.355
brb,1994,15.126
brb,1995,14.896
brb,1996,14.672
brb,1997,14.462
brb,1998,14.27
brb,1999,14.095
brb,2000,13.934
brb,2001,13.78
brb,2002,13.624
brb,2003,13.457
brb,2004,13.274
brb,2005,13.069
brb,2006,12.837
brb,2007,12.581
brb,2008,12.308
brb,2009,12.026
brb,2010,11.748
brb,2011,11.489
brb,2012,11.259
brb,2013,11.067
brb,2014,10.916
brb,2015,10.806
brb,2016,10.732
brb,2017,10.683
brb,2018,10.648
brb,2019,10.621
brb,2020,10.598
brn,1960,45.211
brn,1961,44.188
brn,1962,43.065
brn,1963,41.876
brn,1964,40.67
brn,1965,39.531
brn,1966,38.549
brn,1967,37.771
brn,1968,37.213
brn,1969,36.863
brn,1970,36.667
brn,1971,36.541
brn,1972,36.385
brn,1973,36.127
brn,1974,35.736
brn,1975,35.205
brn,1976,34.555
brn,1977,33.852
brn,1978,33.155
brn,1979,32.492
brn,1980,31.899
brn,1981,31.401
brn,1982,30.997
brn,1983,30.677
brn,1984,30.433
brn,1985,30.253
brn,1986,30.121
brn,1987,30.003
brn,1988,29.865
brn,1989,29.678
brn,1990,29.401
brn,1991,28.997
brn,1992,28.464
brn,1993,27.811
brn,1994,27.055
brn,1995,26.238
brn,1996,25.412
brn,1997,24.625
brn,1998,23.908
brn,1999,23.269
brn,2000,22.679
brn,2001,22.088
brn,2002,21.447
brn,2003,20.738
brn,2004,19.974
brn,2005,19.211
brn,2006,18.527
brn,2007,17.985
brn,2008,17.616
brn,2009,17.412
brn,2010,17.329
brn,2011,17.294
brn,2012,17.221
brn,2013,17.052
brn,2014,16.765
brn,2015,16.365
brn,2016,15.882
brn,2017,15.376
brn,2018,14.896
brn,2019,14.459
brn,2020,14.076
btn,1960,49.525
btn,1961,49.534
btn,1962,49.537
btn,1963,49.542
btn,1964,49.546
btn,1965,49.541
btn,1966,49.509
btn,1967,49.432
btn,1968,49.294
btn,1969,49.092
btn,1970,48.826
btn,1971,48.502
btn,1972,48.134
btn,1973,47.734
btn,1974,47.309
btn,1975,46.861
btn,1976,46.39
btn,1977,45.893
btn,1978,45.374
btn,1979,44.839
btn,1980,44.303
btn,1981,43.788
btn,1982,43.298
btn,1983,42.827
btn,1984,42.364
btn,1985,41.878
btn,1986,41.333
btn,1987,40.701
btn,1988,39.963
btn,1989,39.114
btn,1990,38.163
btn,1991,37.126
btn,1992,36.037
btn,1993,34.927
btn,1994,33.81
btn,1995,32.694
btn,1996,31.573
btn,1997,30.441
btn,1998,29.302
btn,1999,28.17
btn,2000,27.066
btn,2001,26.012
btn,2002,25.025
btn,2003,24.113
btn,2004,23.283
btn,2005,22.527
btn,2006,21.83
btn,2007,21.174
btn,2008,20.547
btn,2009,19.949
btn,2010,19.397
btn,2011,18.913
btn,2012,18.514
btn,2013,18.201
btn,2014,17.965
btn,2015,17.783
btn,2016,17.625
btn,2017,17.459
btn,2018,17.259
btn,2019,17.012
btn,2020,16.712
bwa,1960,47.281
bwa,1961,47.059
bwa,1962,46.824
bwa,1963,46.589
bwa,1964,46.362
bwa,1965,46.145
bwa,1966,45.935
bwa,1967,45.726
bwa,1968,45.516
bwa,1969,45.308
bwa,1970,45.116
bwa,1971,44.956
bwa,1972,44.834
bwa,1973,44.75
bwa,1974,44.695
bwa,1975,44.661
bwa,1976,44.643
bwa,1977,44.617
bwa,1978,44.551
bwa,1979,44.414
bwa,1980,44.154
bwa,1981,43.719
bwa,1982,43.094
bwa,1983,42.286
bwa,1984,41.314
bwa,1985,40.221
bwa,1986,39.067
bwa,1987,37.917
bwa,1988,36.828
bwa,1989,35.83
bwa,1990,34.932
bwa,1991,34.116
bwa,1992,33.348
bwa,1993,32.606
bwa,1994,31.894
bwa,1995,31.231
bwa,1996,30.646
bwa,1997,30.159
bwa,1998,29.778
bwa,1999,29.498
bwa,2000,29.302
bwa,2001,29.163
bwa,2002,29.05
bwa,2003,28.935
bwa,2004,28.803
bwa,2005,28.654
bwa,2006,28.498
bwa,2007,28.348
bwa,2008,28.212
bwa,2009,28.079
bwa,2010,27.934
bwa,2011,27.754
bwa,2012,27.524
bwa,2013,27.231
bwa,2014,26.87
bwa,2015,26.44
bwa,2016,25.943
bwa,2017,25.396
bwa,2018,24.821
bwa,2019,24.234
bwa,2020,23.654
caf,1960,43.148
caf,1961,43.185
caf,1962,43.194
caf,1963,43.18
caf,1964,43.144
caf,1965,43.088
caf,1966,43.009
caf,1967,42.907
caf,1968,42.784
caf,1969,42.645
caf,1970,42.492
caf,1971,42.327
caf,1972,42.155
caf,1973,41.986
caf,1974,41.832
caf,1975,41.714
caf,1976,41.65
caf,1977,41.649
caf,1978,41.71
caf,1979,41.826
caf,1980,41.984
caf,1981,42.163
caf,1982,42.339
caf,1983,42.488
caf,1984,42.594
caf,1985,42.64
caf,1986,42.614
caf,1987,42.524
caf,1988,42.383
caf,1989,42.203
caf,1990,42.004
caf,1991,41.81
caf,1992,41.64
caf,1993,41.509
caf,1994,41.42
caf,1995,41.376
caf,1996,41.369
caf,1997,41.378
caf,1998,41.385
caf,1999,41.378
caf,2000,41.347
caf,2001,41.286
caf,2002,41.194
caf,2003,41.068
caf,2004,40.903
caf,2005,40.692
caf,2006,40.427
caf,2007,40.111
caf,2008,39.749
caf,2009,39.346
caf,2010,38.905
caf,2011,38.431
caf,2012,37.933
caf,2013,37.427
caf,2014,36.927
caf,2015,36.454
caf,2016,36.029
caf,2017,35.66
caf,2018,35.348
caf,2019,35.09
caf,2020,34.879
can,1960,26.7
can,1961,26
can,1962,25.2
can,1963,24.6
can,1964,23.4
can,1965,21.3
can,1966,19.3
can,1967,18.2
can,1968,17.6
can,1969,17.6
can,1970,17.4
can,1971,16.8
can,1972,15.9
can,1973,15.6
can,1974,15.4
can,1975,15.8
can,1976,15.6
can,1977,15.5
can,1978,15.2
can,1979,15.4
can,1980,15.4
can,1981,15.3
can,1982,15.1
can,1983,15
can,1984,15
can,1985,14.9
can,1986,14.5
can,1987,14.4
can,1988,14.5
can,1989,14.9
can,1990,15
can,1991,14.4
can,1992,14.1
can,1993,13.5
can,1994,13.3
can,1995,12.9
can,1996,12.4
can,1997,11.7
can,1998,11.4
can,1999,11.1
can,2000,10.7
can,2001,10.8
can,2002,10.5
can,2003,10.6
can,2004,10.6
can,2005,10.6
can,2006,10.9
can,2007,11.2
can,2008,11.4
can,2009,11.3
can,2010,11.1
can,2011,11
can,2012,11
can,2013,10.8
can,2014,10.8
can,2015,10.7
can,2016,10.6
can,2017,10.3
can,2018,10.1
can,2019,9.9
can,2020,9.4
chanisl,1960,16.068
chanisl,1961,16.424
chanisl,1962,16.704
chanisl,1963,16.872
chanisl,1964,16.909
chanisl,1965,16.802
chanisl,1966,16.555
chanisl,1967,16.198
chanisl,1968,15.769
chanisl,1969,15.291
chanisl,1970,14.786
chanisl,1971,14.273
chanisl,1972,13.767
chanisl,1973,13.285
chanisl,1974,12.846
chanisl,1975,12.466
chanisl,1976,12.156
chanisl,1977,11.91
chanisl,1978,11.725
chanisl,1979,11.599
chanisl,1980,11.531
chanisl,1981,11.516
chanisl,1982,11.545
chanisl,1983,11.607
chanisl,1984,11.695
chanisl,1985,11.803
chanisl,1986,11.932
chanisl,1987,12.079
chanisl,1988,12.238
chanisl,1989,12.401
chanisl,1990,12.562
chanisl,1991,12.717
chanisl,1992,12.861
chanisl,1993,12.983
chanisl,1994,13.07
chanisl,1995,13.096
chanisl,1996,13.036
chanisl,1997,12.884
chanisl,1998,12.647
chanisl,1999,12.339
chanisl,2000,11.991
chanisl,2001,11.645
chanisl,2002,11.336
chanisl,2003,11.092
chanisl,2004,10.923
chanisl,2005,10.829
chanisl,2006,10.796
chanisl,2007,10.791
chanisl,2008,10.787
chanisl,2009,10.771
chanisl,2010,10.73
chanisl,2011,10.657
chanisl,2012,10.557
chanisl,2013,10.438
chanisl,2014,10.306
chanisl,2015,10.17
chanisl,2016,10.044
chanisl,2017,9.939
chanisl,2018,9.861
chanisl,2019,9.811
chanisl,2020,9.786
che,1960,17.7
che,1961,18.3
che,1962,18.7
che,1963,19.3
che,1964,19.5
che,1965,19.1
che,1966,18.5
che,1967,17.9
che,1968,17.3
che,1969,16.7
che,1970,16.1
che,1971,15.5
che,1972,14.6
che,1973,13.9
che,1974,13.3
che,1975,12.4
che,1976,11.8
che,1977,11.6
che,1978,11.4
che,1979,11.4
che,1980,11.7
che,1981,11.6
che,1982,11.7
che,1983,11.5
che,1984,11.6
che,1985,11.5
che,1986,11.7
che,1987,11.7
che,1988,12.2
che,1989,12.2
che,1990,12.5
che,1991,12.7
che,1992,12.6
che,1993,12.1
che,1994,11.9
che,1995,11.7
che,1996,11.7
che,1997,11.4
che,1998,11.1
che,1999,11
che,2000,10.9
che,2001,10
che,2002,9.9
che,2003,9.8
che,2004,9.9
che,2005,9.8
che,2006,9.8
che,2007,9.9
che,2008,10
che,2009,10.1
che,2010,10.3
che,2011,10.2
che,2012,10.3
che,2013,10.2
che,2014,10.4
che,2015,10.5
che,2016,10.5
che,2017,10.3
che,2018,10.3
che,2019,10
che,2020,9.9
chl,1960,35.556
chl,1961,35.108
chl,1962,34.588
chl,1963,33.994
chl,1964,33.332
chl,1965,32.614
chl,1966,31.855
chl,1967,31.076
chl,1968,30.301
chl,1969,29.544
chl,1970,28.821
chl,1971,28.138
chl,1972,27.493
chl,1973,26.884
chl,1974,26.313
chl,1975,25.779
chl,1976,25.276
chl,1977,24.799
chl,1978,24.349
chl,1979,23.929
chl,1980,23.555
chl,1981,23.248
chl,1982,23.015
chl,1983,22.856
chl,1984,22.758
chl,1985,22.707
chl,1986,22.682
chl,1987,22.656
chl,1988,22.598
chl,1989,22.484
chl,1990,22.286
chl,1991,21.979
chl,1992,21.567
chl,1993,21.06
chl,1994,20.471
chl,1995,19.818
chl,1996,19.124
chl,1997,18.421
chl,1998,17.742
chl,1999,17.112
chl,2000,16.556
chl,2001,16.092
chl,2002,15.713
chl,2003,15.412
chl,2004,15.184
chl,2005,15.021
chl,2006,14.914
chl,2007,14.841
chl,2008,14.78
chl,2009,14.712
chl,2010,14.613
chl,2011,14.463
chl,2012,14.258
chl,2013,14.002
chl,2014,13.7
chl,2015,13.369
chl,2016,13.031
chl,2017,12.711
chl,2018,12.428
chl,2019,12.187
chl,2020,11.99
chn,1960,20.86
chn,1961,18.02
chn,1962,37.01
chn,1963,43.37
chn,1964,39.14
chn,1965,37.88
chn,1966,35.05
chn,1967,33.96
chn,1968,35.59
chn,1969,34.11
chn,1970,33.43
chn,1971,30.65
chn,1972,29.77
chn,1973,27.93
chn,1974,24.82
chn,1975,23.01
chn,1976,19.91
chn,1977,18.93
chn,1978,18.25
chn,1979,17.82
chn,1980,18.21
chn,1981,20.91
chn,1982,22.28
chn,1983,20.19
chn,1984,19.9
chn,1985,21.04
chn,1986,22.43
chn,1987,23.33
chn,1988,22.37
chn,1989,21.58
chn,1990,21.06
chn,1991,19.68
chn,1992,18.27
chn,1993,18.09
chn,1994,17.7
chn,1995,17.12
chn,1996,16.98
chn,1997,16.57
chn,1998,15.64
chn,1999,14.64
chn,2000,14.03
chn,2001,13.38
chn,2002,12.86
chn,2003,12.41
chn,2004,12.29
chn,2005,12.4
chn,2006,12.09
chn,2007,12.1
chn,2008,12.14
chn,2009,11.95
chn,2010,11.9
chn,2011,13.27
chn,2012,14.57
chn,2013,13.03
chn,2014,13.83
chn,2015,11.99
chn,2016,13.57
chn,2017,12.64
chn,2018,10.86
chn,2019,10.41
chn,2020,8.52
civ,1960,54.472
civ,1961,54.017
civ,1962,53.558
civ,1963,53.112
civ,1964,52.694
civ,1965,52.316
civ,1966,51.989
civ,1967,51.708
civ,1968,51.468
civ,1969,51.265
civ,1970,51.102
civ,1971,50.98
civ,1972,50.889
civ,1973,50.81
civ,1974,50.721
civ,1975,50.589
civ,1976,50.378
civ,1977,50.072
civ,1978,49.663
civ,1979,49.156
civ,1980,48.566
civ,1981,47.92
civ,1982,47.254
civ,1983,46.603
civ,1984,45.988
civ,1985,45.422
civ,1986,44.907
civ,1987,44.434
civ,1988,43.994
civ,1989,43.588
civ,1990,43.224
civ,1991,42.906
civ,1992,42.635
civ,1993,42.404
civ,1994,42.205
civ,1995,42.029
civ,1996,41.864
civ,1997,41.699
civ,1998,41.519
civ,1999,41.315
civ,2000,41.069
civ,2001,40.77
civ,2002,40.419
civ,2003,40.026
civ,2004,39.599
civ,2005,39.159
civ,2006,38.728
civ,2007,38.325
civ,2008,37.965
civ,2009,37.655
civ,2010,37.395
civ,2011,37.18
civ,2012,36.991
civ,2013,36.812
civ,2014,36.63
civ,2015,36.438
civ,2016,36.225
civ,2017,35.993
civ,2018,35.74
civ,2019,35.464
civ,2020,35.168
cmr,1960,42.549
cmr,1961,42.816
cmr,1962,43.095
cmr,1963,43.371
cmr,1964,43.633
cmr,1965,43.869
cmr,1966,44.077
cmr,1967,44.261
cmr,1968,44.426
cmr,1969,44.573
cmr,1970,44.703
cmr,1971,44.818
cmr,1972,44.924
cmr,1973,45.025
cmr,1974,45.127
cmr,1975,45.241
cmr,1976,45.379
cmr,1977,45.543
cmr,1978,45.726
cmr,1979,45.919
cmr,1980,46.105
cmr,1981,46.265
cmr,1982,46.379
cmr,1983,46.431
cmr,1984,46.411
cmr,1985,46.31
cmr,1986,46.127
cmr,1987,45.874
cmr,1988,45.566
cmr,1989,45.213
cmr,1990,44.824
cmr,1991,44.405
cmr,1992,43.968
cmr,1993,43.525
cmr,1994,43.094
cmr,1995,42.691
cmr,1996,42.336
cmr,1997,42.032
cmr,1998,41.779
cmr,1999,41.576
cmr,2000,41.419
cmr,2001,41.298
cmr,2002,41.196
cmr,2003,41.093
cmr,2004,40.975
cmr,2005,40.826
cmr,2006,40.636
cmr,2007,40.402
cmr,2008,40.124
cmr,2009,39.797
cmr,2010,39.42
cmr,2011,38.992
cmr,2012,38.522
cmr,2013,38.02
cmr,2014,37.497
cmr,2015,36.964
cmr,2016,36.429
cmr,2017,35.9
cmr,2018,35.386
cmr,2019,34.891
cmr,2020,34.421
cod,1960,46.651
cod,1961,46.732
cod,1962,46.802
cod,1963,46.856
cod,1964,46.891
cod,1965,46.903
cod,1966,46.888
cod,1967,46.851
cod,1968,46.795
cod,1969,46.725
cod,1970,46.647
cod,1971,46.57
cod,1972,46.499
cod,1973,46.439
cod,1974,46.393
cod,1975,46.361
cod,1976,46.342
cod,1977,46.33
cod,1978,46.32
cod,1979,46.31
cod,1980,46.296
cod,1981,46.278
cod,1982,46.254
cod,1983,46.226
cod,1984,46.195
cod,1985,46.163
cod,1986,46.134
cod,1987,46.11
cod,1988,46.094
cod,1989,46.085
cod,1990,46.082
cod,1991,46.084
cod,1992,46.086
cod,1993,46.086
cod,1994,46.082
cod,1995,46.073
cod,1996,46.06
cod,1997,46.043
cod,1998,46.022
cod,1999,45.996
cod,2000,45.965
cod,2001,45.931
cod,2002,45.892
cod,2003,45.844
cod,2004,45.782
cod,2005,45.702
cod,2006,45.6
cod,2007,45.47
cod,2008,45.307
cod,2009,45.105
cod,2010,44.855
cod,2011,44.549
cod,2012,44.186
cod,2013,43.771
cod,2014,43.309
cod,2015,42.808
cod,2016,42.278
cod,2017,41.732
cod,2018,41.183
cod,2019,40.639
cod,2020,40.109
cog,1960,42.702
cog,1961,42.859
cog,1962,43.022
cog,1963,43.185
cog,1964,43.341
cog,1965,43.485
cog,1966,43.614
cog,1967,43.727
cog,1968,43.821
cog,1969,43.892
cog,1970,43.938
cog,1971,43.964
cog,1972,43.969
cog,1973,43.946
cog,1974,43.888
cog,1975,43.773
cog,1976,43.58
cog,1977,43.299
cog,1978,42.931
cog,1979,42.485
cog,1980,41.978
cog,1981,41.43
cog,1982,40.871
cog,1983,40.33
cog,1984,39.828
cog,1985,39.38
cog,1986,38.993
cog,1987,38.663
cog,1988,38.383
cog,1989,38.159
cog,1990,37.997
cog,1991,37.903
cog,1992,37.873
cog,1993,37.899
cog,1994,37.968
cog,1995,38.069
cog,1996,38.186
cog,1997,38.307
cog,1998,38.416
cog,1999,38.5
cog,2000,38.554
cog,2001,38.575
cog,2002,38.569
cog,2003,38.535
cog,2004,38.469
cog,2005,38.364
cog,2006,38.214
cog,2007,38.017
cog,2008,37.769
cog,2009,37.468
cog,2010,37.109
cog,2011,36.684
cog,2012,36.198
cog,2013,35.663
cog,2014,35.094
cog,2015,34.511
cog,2016,33.933
cog,2017,33.378
cog,2018,32.862
cog,2019,32.397
cog,2020,31.991
col,1960,46.11
col,1961,45.751
col,1962,45.25
col,1963,44.596
col,1964,43.79
col,1965,42.827
col,1966,41.705
col,1967,40.459
col,1968,39.14
col,1969,37.804
col,1970,36.525
col,1971,35.383
col,1972,34.418
col,1973,33.647
col,1974,33.075
col,1975,32.672
col,1976,32.389
col,1977,32.148
col,1978,31.887
col,1979,31.576
col,1980,31.196
col,1981,30.748
col,1982,30.263
col,1983,29.77
col,1984,29.28
col,1985,28.813
col,1986,28.392
col,1987,28.02
col,1988,27.696
col,1989,27.41
col,1990,27.136
col,1991,26.844
col,1992,26.505
col,1993,26.101
col,1994,25.628
col,1995,25.094
col,1996,24.52
col,1997,23.935
col,1998,23.361
col,1999,22.803
col,2000,22.256
col,2001,21.705
col,2002,21.133
col,2003,20.535
col,2004,19.917
col,2005,19.295
col,2006,18.69
col,2007,18.124
col,2008,17.612
col,2009,17.162
col,2010,16.779
col,2011,16.458
col,2012,16.186
col,2013,15.945
col,2014,15.725
col,2015,15.515
col,2016,15.308
col,2017,15.098
col,2018,14.882
col,2019,14.655
col,2020,14.415
com,1960,47.707
com,1961,47.595
com,1962,47.418
com,1963,47.197
com,1964,46.951
com,1965,46.696
com,1966,46.44
com,1967,46.185
com,1968,45.936
com,1969,45.706
com,1970,45.509
com,1971,45.355
com,1972,45.246
com,1973,45.182
com,1974,45.163
com,1975,45.194
com,1976,45.278
com,1977,45.405
com,1978,45.557
com,1979,45.711
com,1980,45.84
com,1981,45.918
com,1982,45.926
com,1983,45.845
com,1984,45.664
com,1985,45.372
com,1986,44.962
com,1987,44.453
com,1988,43.869
com,1989,43.23
com,1990,42.558
com,1991,41.878
com,1992,41.208
com,1993,40.567
com,1994,39.972
com,1995,39.435
com,1996,38.959
com,1997,38.534
com,1998,38.151
com,1999,37.806
com,2000,37.497
com,2001,37.221
com,2002,36.972
com,2003,36.744
com,2004,36.527
com,2005,36.317
com,2006,36.11
com,2007,35.904
com,2008,35.691
com,2009,35.464
com,2010,35.209
com,2011,34.915
com,2012,34.578
com,2013,34.199
com,2014,33.781
com,2015,33.328
com,2016,32.852
com,2017,32.365
com,2018,31.881
com,2019,31.407
com,2020,30.949
cpv,1960,47.987
cpv,1961,47.618
cpv,1962,47.142
cpv,1963,46.557
cpv,1964,45.881
cpv,1965,45.137
cpv,1966,44.354
cpv,1967,43.571
cpv,1968,42.829
cpv,1969,42.157
cpv,1970,41.583
cpv,1971,41.12
cpv,1972,40.763
cpv,1973,40.505
cpv,1974,40.347
cpv,1975,40.294
cpv,1976,40.352
cpv,1977,40.507
cpv,1978,40.736
cpv,1979,41.016
cpv,1980,41.329
cpv,1981,41.661
cpv,1982,41.989
cpv,1983,42.282
cpv,1984,42.503
cpv,1985,42.616
cpv,1986,42.593
cpv,1987,42.418
cpv,1988,42.08
cpv,1989,41.561
cpv,1990,40.828
cpv,1991,39.848
cpv,1992,38.641
cpv,1993,37.246
cpv,1994,35.717
cpv,1995,34.126
cpv,1996,32.556
cpv,1997,31.076
cpv,1998,29.74
cpv,1999,28.581
cpv,2000,27.608
cpv,2001,26.8
cpv,2002,26.099
cpv,2003,25.46
cpv,2004,24.866
cpv,2005,24.314
cpv,2006,23.813
cpv,2007,23.373
cpv,2008,22.995
cpv,2009,22.667
cpv,2010,22.37
cpv,2011,22.084
cpv,2012,21.792
cpv,2013,21.477
cpv,2014,21.132
cpv,2015,20.754
cpv,2016,20.345
cpv,2017,19.919
cpv,2018,19.49
cpv,2019,19.061
cpv,2020,18.636
cri,1960,45.901
cri,1961,45.305
cri,1962,44.437
cri,1963,43.311
cri,1964,41.965
cri,1965,40.441
cri,1966,38.788
cri,1967,37.078
cri,1968,35.396
cri,1969,33.817
cri,1970,32.43
cri,1971,31.304
cri,1972,30.449
cri,1973,29.855
cri,1974,29.512
cri,1975,29.388
cri,1976,29.432
cri,1977,29.567
cri,1978,29.721
cri,1979,29.851
cri,1980,29.93
cri,1981,29.957
cri,1982,29.95
cri,1983,29.917
cri,1984,29.84
cri,1985,29.692
cri,1986,29.449
cri,1987,29.098
cri,1988,28.635
cri,1989,28.064
cri,1990,27.394
cri,1991,26.644
cri,1992,25.841
cri,1993,25.014
cri,1994,24.181
cri,1995,23.352
cri,1996,22.527
cri,1997,21.703
cri,1998,20.885
cri,1999,20.088
cri,2000,19.335
cri,2001,18.648
cri,2002,18.038
cri,2003,17.512
cri,2004,17.074
cri,2005,16.72
cri,2006,16.444
cri,2007,16.225
cri,2008,16.041
cri,2009,15.877
cri,2010,15.719
cri,2011,15.554
cri,2012,15.381
cri,2013,15.194
cri,2014,14.989
cri,2015,14.762
cri,2016,14.512
cri,2017,14.246
cri,2018,13.971
cri,2019,13.689
cri,2020,13.404
cub,1960,32.046
cub,1961,33.287
cub,1962,34.242
cub,1963,34.76
cub,1964,34.774
cub,1965,34.308
cub,1966,33.475
cub,1967,32.469
cub,1968,31.437
cub,1969,30.42
cub,1970,29.383
cub,1971,28.235
cub,1972,26.894
cub,1973,25.334
cub,1974,23.61
cub,1975,21.831
cub,1976,20.138
cub,1977,18.663
cub,1978,17.504
cub,1979,16.703
cub,1980,16.278
cub,1981,16.203
cub,1982,16.366
cub,1983,16.653
cub,1984,16.987
cub,1985,17.275
cub,1986,17.434
cub,1987,17.438
cub,1988,17.276
cub,1989,16.948
cub,1990,16.487
cub,1991,15.953
cub,1992,15.426
cub,1993,14.965
cub,1994,14.59
cub,1995,14.302
cub,1996,14.074
cub,1997,13.861
cub,1998,13.628
cub,1999,13.365
cub,2000,13.069
cub,2001,12.743
cub,2002,12.409
cub,2003,12.085
cub,2004,11.784
cub,2005,11.527
cub,2006,11.335
cub,2007,11.21
cub,2008,11.149
cub,2009,11.14
cub,2010,11.16
cub,2011,11.179
cub,2012,11.168
cub,2013,11.108
cub,2014,10.992
cub,2015,10.822
cub,2016,10.611
cub,2017,10.386
cub,2018,10.166
cub,2019,9.962
cub,2020,9.779
cym,1985,17.6
cym,1986,16.9
cym,1987,16.1
cym,1988,16.1
cym,1989,17.5
cym,1990,18.6
cym,1991,18.2
cym,1992,18.1
cym,1993,17.6
cym,1994,17
cym,1995,14.9
cym,1996,16.3
cym,1997,15.9
cym,1998,14.5
cym,1999,15.5
cym,2000,15.4
cym,2001,15
cym,2002,13.7
cym,2003,14.3
cym,2004,15.2
cym,2005,15.7
cym,2006,13.4
cym,2007,13.8
cym,2008,14.2
cym,2009,14.6
cym,2010,14.8
cym,2011,14.5
cym,2012,13.6
cym,2013,12.5
cym,2014,12.5
cym,2015,11
cym,2016,10.8
cym,2017,9.9
cym,2018,9.9
cym,2019,9.8
cym,2020,12.6
cyp,1960,25.558
cyp,1961,25.222
cyp,1962,24.746
cyp,1963,24.113
cyp,1964,23.339
cyp,1965,22.473
cyp,1966,21.584
cyp,1967,20.753
cyp,1968,20.046
cyp,1969,19.494
cyp,1970,19.107
cyp,1971,18.866
cyp,1972,18.726
cyp,1973,18.647
cyp,1974,18.617
cyp,1975,18.646
cyp,1976,18.753
cyp,1977,18.947
cyp,1978,19.219
cyp,1979,19.543
cyp,1980,19.876
cyp,1981,20.168
cyp,1982,20.379
cyp,1983,20.483
cyp,1984,20.467
cyp,1985,20.34
cyp,1986,20.132
cyp,1987,19.883
cyp,1988,19.62
cyp,1989,19.347
