geo,time,ag_lnd_trac_zs
irl,1962,306.95597
irl,1963,329.91672
irl,1964,359.76409
irl,1965,403.26408
irl,1966,449.26522
irl,1967,466.29213
irl,1968,516.49928
irl,1969,562.63577
irl,1970,612.55628
irl,1971,659.57447
irl,1972,705.17629
irl,1973,766.17303
irl,1974,845.96967
irl,1975,925.58347
irl,1976,993.37748
irl,1977,1056.63567
irl,1978,1122.62522
irl,1979,1191.52692
irl,1980,1309.56679
irl,1981,1366.57433
irl,1982,1417.76938
irl,1983,1494.59194
irl,1984,1488.95293
irl,1985,1535.47133
irl,1986,1593.8431
irl,1987,1663.26531
irl,1988,1606.62123
irl,1989,1587.45247
irl,1990,1623.439
irl,1991,1661.80758
irl,1992,1714.85543
irl,1993,1691.10459
irl,1994,1720.9073
irl,1995,1713.59223
irl,1996,1680.83097
irl,1997,1734.85024
irl,1998,1607.5023
irl,1999,1571.77509
irl,2000,1481.19777
irl,2001,1354.54545
irl,2002,1379.01444
irl,2003,1384.94078
irl,2004,1404.56432
irl,2005,1476.35135
irn,1961,5.34045
irn,1962,6.67111
irn,1963,7.33333
irn,1964,8.66089
irn,1965,9.65379
irn,1966,10.64538
irn,1967,11.62791
irn,1968,11.92053
irn,1969,12.56614
irn,1970,13.20132
irn,1971,13.79886
irn,1972,14.13693
irn,1973,18.74031
irn,1974,23.09102
irn,1975,27.69716
irn,1976,32.61579
irn,1977,37.45207
irn,1978,44.74352
irn,1979,46.6908
irn,1980,60.08782
irn,1981,62.73063
irn,1982,65.80228
irn,1983,76.38889
irn,1984,88.7372
irn,1985,100.67114
irn,1986,112.21122
irn,1987,120.12987
irn,1988,125.79012
irn,1989,133.11688
irn,1990,141.54049
irn,1991,131.88658
irn,1992,134.36561
irn,1993,131.66397
irn,1994,131.74136
irn,1995,131.46998
irn,1996,133.82465
irn,1997,175.73627
irn,1998,136.60391
irn,1999,139.56051
irn,2000,152.77406
irn,2001,154.11891
irn,2002,160.33938
irn,2003,158.73186
irn,2004,152.54323
irn,2005,173.81298
irn,2006,178.43243
irn,2007,182.8336
irq,1961,7.17391
irq,1962,7.95699
irq,1963,9.57447
irq,1964,11.36842
irq,1965,13.54167
irq,1966,16.04167
irq,1967,18.39588
irq,1968,20.61856
irq,1969,24.74227
irq,1970,28.87789
irq,1971,30.94059
irq,1972,34
irq,1973,36
irq,1974,37.2549
irq,1975,39.65098
irq,1976,39.21569
irq,1977,39.21569
irq,1978,38.46154
irq,1979,38.20571
irq,1980,44.47619
irq,1981,50.66667
irq,1982,57.05905
irq,1983,67.7181
irq,1984,68.58095
irq,1985,72.38095
irq,1986,77.93333
irq,1987,76.19048
irq,1988,73.58491
irq,1989,76.372
irq,1990,76.372
irq,1991,70.71481
irq,1992,70.75472
irq,1993,66.35893
irq,1994,73.58614
irq,1995,103.41667
irq,1996,103.41667
irq,1997,112.72727
irq,1998,106.66667
irq,1999,109.01099
irq,2000,112.38537
irq,2001,169.24419
isl,1961,514.75
isl,1962,539.91667
isl,1963,598.91667
isl,1964,611.66667
isl,1965,661.66667
isl,1966,720
isl,1967,778.33333
isl,1968,820
isl,1969,821.66667
isl,1970,816.69421
isl,1971,836.06557
isl,1972,853.65854
isl,1973,870.96774
isl,1974,888
isl,1975,904.7619
isl,1976,921.25984
isl,1977,930.23256
isl,1978,946.15385
isl,1979,969.46565
isl,1980,992.4812
isl,1981,1015.03759
isl,1982,1029.85075
isl,1983,1044.77612
isl,1984,1044.77612
isl,1985,985.07463
isl,1986,977.77778
isl,1987,962.96296
isl,1988,888.88889
isl,1989,844.44444
isl,1990,843.16176
isl,1991,819.63235
isl,1992,797.94118
isl,1993,778.88889
isl,1994,772.88889
isl,1995,779.18519
isl,1996,746.26866
isl,1997,714.28571
isl,1998,686.53846
isl,1999,701.62791
isl,2000,699.14729
isl,2001,699.14729
isl,2002,844.96124
isl,2003,836.35659
isl,2004,833.33333
isl,2005,847.13178
isl,2006,863.87597
isl,2007,912.24
isl,2008,922
isl,2009,921.93548
isr,1961,235.37736
isr,1962,275.24272
isr,1963,290.625
isr,1964,316.45963
isr,1965,335.57692
isr,1966,354.96894
isr,1967,383.74613
isr,1968,427.48447
isr,1969,483.02181
isr,1970,503.38462
isr,1971,490.95092
isr,1972,512.46154
isr,1973,533.83234
isr,1974,576.25369
isr,1975,572.91667
isr,1976,649.23077
isr,1977,703.07692
isr,1978,747.69231
isr,1979,787.69231
isr,1980,824.61538
isr,1981,815.38462
isr,1982,824.61538
isr,1983,872.22222
isr,1984,819.20732
isr,1985,802.87462
isr,1986,835.73964
isr,1987,845.48673
isr,1988,839.05605
isr,1989,840.23669
isr,1990,798.83382
isr,1991,746.97406
isr,1992,743.22767
isr,1993,734.87032
isr,1994,724.92837
isr,1995,721.73913
isr,1996,732.7381
isr,1997,724.55357
isr,1998,718.35821
isr,1999,714.26426
isr,2000,695.26627
isr,2001,679.23977
isr,2002,657.59312
isr,2003,678.74251
isr,2004,720.09646
isr,2005,711.09325
isr,2006,721.12211
isr,2007,705.03597
isr,2008,710.04338
ita,1961,212.13575
ita,1962,238.29074
ita,1963,267.14849
ita,1964,299.33878
ita,1965,335.3106
ita,1966,370.37367
ita,1967,411.03721
ita,1968,439.64928
ita,1969,478.04108
ita,1970,512.94393
ita,1971,691.06193
ita,1972,743.40253
ita,1973,799.705
ita,1974,837.64567
ita,1975,878.17149
ita,1976,924.5141
ita,1977,971.87734
ita,1978,1008.56735
ita,1979,1061.7138
ita,1980,1130.62111
ita,1981,1167.96218
ita,1982,1204.32438
ita,1983,1281.23685
ita,1984,1316.91547
ita,1985,1355.94917
ita,1986,1396.81598
ita,1987,1451.10535
ita,1988,1521.46908
ita,1989,1556.07139
ita,1990,1586.50244
ita,1991,1635.7427
ita,1992,1635.72114
ita,1993,1712.65731
ita,1994,1789.85112
ita,1995,1838.05747
ita,1996,1849.76836
ita,1997,1891.87326
ita,1998,1922.22956
ita,1999,1895.94383
ita,2000,1938.45147
ita,2001,2033.80381
ita,2002,2117.05201
jam,1961,93.85542
jam,1962,102.40964
jam,1963,114.45783
jam,1964,180.72289
jam,1965,262.66667
jam,1966,326.66667
jam,1967,93.54839
jam,1968,100
jam,1969,106.45161
jam,1970,120.34483
jor,1961,32.96296
jor,1962,39.74265
jor,1963,46.48352
jor,1964,56.8
jor,1965,67.82609
jor,1966,77.98561
jor,1967,83.44086
jor,1968,89.21708
jor,1969,94.39716
jor,1970,97.11268
jor,1971,100.21053
jor,1972,109.72125
jor,1973,114.58333
jor,1974,122.31034
jor,1975,128.79725
jor,1976,133.58362
jor,1977,138.57143
jor,1978,142.66892
jor,1979,146.22896
jor,1980,152.54181
jor,1981,165.14109
jor,1982,160.35123
jor,1983,157.17105
jor,1984,226.07261
jor,1985,177.5289
jor,1986,200.61416
jor,1987,187.22772
jor,1988,184.18831
jor,1989,198.08743
jor,1990,340.40179
jor,1991,441.76707
jor,1992,273.39238
jor,1993,323.1441
jor,1994,361.80095
jor,1995,257.93651
jor,1996,261.11111
jor,1997,255.24064
jor,1998,252.63158
jor,1999,286.31579
jor,2000,301.68421
jor,2001,300.52083
jor,2002,305.64103
jor,2003,347.40113
jor,2004,287.08134
jor,2005,298.37838
jor,2006,288.57895
jor,2007,381.82466
jor,2008,366.75585
jpn,1961,12.32862
jpn,1962,19.121
jpn,1963,30.80251
jpn,1964,44.92948
jpn,1965,109.52903
jpn,1966,165.04676
jpn,1967,231.1698
jpn,1968,375.93985
jpn,1969,538.55095
jpn,1970,535.02694
jpn,1971,542.77073
jpn,1972,575.12359
jpn,1973,680.51844
jpn,1974,1104.86139
jpn,1975,1458.22042
jpn,1976,1690.71327
jpn,1977,1938.5054
jpn,1978,2237.36219
jpn,1979,2244.5719
jpn,1980,3018.87567
jpn,1981,2906.60358
jpn,1982,3145.09481
jpn,1983,3271.31943
jpn,1984,3412.53102
jpn,1985,3837.68116
jpn,1986,3804.77178
jpn,1987,3955.27628
jpn,1988,4129.40075
jpn,1989,4276.12688
jpn,1990,4492.8901
jpn,1991,4147.67932
jpn,1992,4249.0454
jpn,1993,4356.45678
jpn,1994,4420.60086
jpn,1995,4585.31317
jpn,1996,4611.03868
jpn,1997,4642.15364
jpn,1998,4674.75193
jpn,1999,4707.97246
jpn,2000,4532.12785
jpn,2001,4510.09001
jpn,2002,4482.67481
jpn,2003,4451.90812
jpn,2004,4416.79379
jpn,2005,4382.3945
kaz,1992,62.02682
kaz,1993,60.52568
kaz,1994,56.58161
kaz,1995,49.02136
kaz,1996,43.13643
kaz,1997,33.21506
kaz,1998,19.98115
kaz,1999,17.1517
kaz,2000,17.26963
kaz,2001,17.30638
kaz,2002,17.69356
kaz,2003,16.46545
kaz,2004,16.07898
kaz,2005,15.44553
kaz,2006,15.27642
kaz,2007,14.0455
ken,1961,18.34857
ken,1962,18.33714
ken,1963,17.46
ken,1964,16.52286
ken,1965,16.36857
ken,1966,17.55714
ken,1967,18.90571
ken,1968,14.01143
ken,1969,17.13714
ken,1970,20.70571
ken,1971,16.83143
ken,1972,17.22286
ken,1973,16.34571
ken,1974,17.7
ken,1975,15.82368
ken,1976,15.74211
ken,1977,16.27895
ken,1978,16.97105
ken,1979,16.77368
ken,1980,17.22632
ken,1981,16.83947
ken,1982,17.5
ken,1983,22.54737
ken,1984,23.62416
ken,1985,19.67643
ken,1986,20.03048
ken,1987,20.19334
ken,1988,19.66407
ken,1989,18.58525
ken,1990,20.04008
ken,1991,20.01177
ken,1992,19.84127
ken,1993,21.34387
ken,1994,20.17608
ken,1995,20.59581
ken,1996,24.40591
ken,1997,24.09639
ken,1998,25.22445
ken,1999,23.54788
ken,2000,24.94377
ken,2001,24.50858
ken,2002,25.22884
kgz,1992,189.39394
kgz,1993,192.30769
kgz,1994,208.24521
kgz,1995,197.15421
kgz,1996,144.9521
kgz,1997,162.00295
kgz,1998,189.84559
kgz,1999,189.54678
kgz,2000,188.14159
kgz,2001,188.29613
kgz,2002,162.98141
kgz,2003,167.41071
kgz,2004,173.16342
kgz,2005,184.57944
kgz,2006,191.09605
kgz,2007,191.28906
kgz,2008,191.05119
khm,1961,2.11416
khm,1962,2.45614
khm,1963,2.85263
khm,1964,3.18621
khm,1965,2.93103
khm,1966,3.44828
khm,1967,3.6113
khm,1968,4.06316
khm,1969,4.48364
khm,1970,4.57854
khm,1971,6.85
khm,1972,6.85
khm,1973,6.85
khm,1974,6.66486
khm,1975,6.66486
khm,1976,6.48947
khm,1977,6.48947
khm,1978,6.32308
khm,1979,6.32308
khm,1980,6.165
khm,1981,6.165
khm,1982,6.07389
khm,1983,6.04412
khm,1984,6.04412
khm,1985,5.36087
khm,1986,4.61538
khm,1987,4
khm,1988,3.47826
khm,1989,3.25645
khm,1990,3.24763
khm,1991,3.21622
khm,1992,3.21622
khm,1993,3.20237
khm,1994,3.21622
khm,1995,3.21622
khm,1996,3.21622
khm,1997,3.31622
khm,1998,4.16216
khm,1999,5.01351
khm,2000,5.85405
khm,2001,7.03243
khm,2002,8.9
khm,2003,8.94595
khm,2004,10.42432
khm,2005,11.25946
khm,2006,11.47838
khm,2007,12.09459
khm,2008,12.46216
kir,1961,10
kir,1962,10
kir,1963,30
kir,1964,30
kir,1965,50
kir,1966,50
kir,1967,50
kir,1968,50
kir,1969,50
kir,1970,45
kir,1971,45
kir,1972,45
kir,1973,65
kir,1974,65
kir,1975,70
kna,1961,167
kna,1962,170
kna,1963,199
kna,1964,172
kna,1965,176
kna,1966,174
kna,1967,174
kna,1968,172
kna,1969,215
kna,1970,243.75
kna,1971,257.5
kna,1972,255
kna,1973,237.5
kna,1974,231.25
kna,1975,225
kna,1976,218.75
kna,1977,212.5
kna,1978,206.25
kna,1979,200
kna,1980,193.75
kna,1981,187.5
kna,1982,181.25
kna,1983,175
kna,1984,168.75
kna,1985,162.5
kna,1986,156.25
kna,1987,150
kna,1988,143.75
kna,1989,137.5
kna,1990,131.25
kna,1991,125
kna,1992,118.75
kna,1993,112.5
kna,1994,121.42857
kna,1995,114.28571
kna,1996,250
kna,1997,250
kna,1998,250
kna,1999,221.42857
kna,2000,207.14286
kna,2001,201.42857
kna,2002,195.71429
kna,2003,190
kna,2004,184.28571
kna,2005,314.86146
kna,2006,206.03015
kna,2007,55.13784
kna,2008,55
kor,1961,0.11805
kor,1962,0.12012
kor,1963,0.1194
kor,1964,0.14347
kor,1965,0.16181
kor,1966,0.1829
kor,1967,0.15483
kor,1968,0.31279
kor,1969,0.46382
kor,1970,0.28333
kor,1971,0.85754
kor,1972,1.0076
kor,1973,1.39857
kor,1974,1.86988
kor,1975,2.73654
kor,1976,3.83495
kor,1977,5.42332
kor,1978,7.70082
kor,1979,9.83567
kor,1980,12.93204
kor,1981,18.82984
kor,1982,27.20839
kor,1983,37.64272
kor,1984,48.0119
kor,1985,61.6675
kor,1986,80.67365
kor,1987,98.96861
kor,1988,123.2649
kor,1989,158.3822
kor,1990,210.97286
kor,1991,274.89881
kor,1992,338.03477
kor,1993,409.6
kor,1994,480.79133
kor,1995,563.16321
kor,1996,649.20917
kor,1997,762.8223
kor,1998,924.40281
kor,1999,1036.7628
kor,2000,1115.43073
kor,2001,1190.58022
kor,2002,1232.80167
kor,2003,1275.32248
kor,2004,1328.88082
kor,2005,1386.93244
kor,2006,1462.05683
kor,2007,1525.74828
kor,2008,1620.00639
kwt,1961,20
kwt,1962,20
kwt,1963,20
kwt,1964,20
kwt,1965,30
kwt,1966,40
kwt,1967,50
kwt,1968,60
kwt,1969,70
kwt,1970,90
kwt,1971,90
kwt,1972,90
kwt,1973,90
kwt,1974,180
kwt,1975,140
kwt,1976,200
kwt,1977,250
kwt,1978,250
kwt,1979,290
kwt,1980,250
kwt,1981,120
kwt,1982,120
kwt,1983,115
kwt,1984,76.66667
kwt,1985,200
kwt,1986,255
kwt,1987,250
kwt,1988,240
kwt,1989,230
kwt,1990,220
kwt,1991,215
kwt,1992,210
kwt,1993,164
kwt,1994,160
kwt,1995,156
kwt,1996,126.66667
kwt,1997,125
kwt,1998,136.66667
kwt,1999,124.28571
kwt,2000,89
kwt,2001,70.76923
kwt,2002,82.5
kwt,2003,87.5
kwt,2004,95.45455
kwt,2005,95.45455
kwt,2006,97.27273
kwt,2007,96.46018
kwt,2008,96.46018
lao,1961,0.46875
lao,1962,0.51562
lao,1963,0.54688
lao,1964,0.57812
lao,1965,0.85938
lao,1966,1.01538
lao,1967,1.53846
lao,1968,3.03951
lao,1969,6
lao,1970,4.45113
lao,1971,4.86567
lao,1972,5
lao,1973,5
lao,1974,4.86486
lao,1975,5.06667
lao,1976,5.26316
lao,1977,5.45455
lao,1978,5.67742
lao,1979,5.76923
lao,1980,5.94872
lao,1981,8.51282
lbn,1961,65.40698
lbn,1962,62.77778
lbn,1963,78.88889
lbn,1964,90.52632
lbn,1965,92.23301
lbn,1966,100.97087
lbn,1967,100.74074
lbn,1968,99.55752
lbn,1969,102.17391
lbn,1970,106.38298
lbn,1971,112.5
lbn,1972,118.75
lbn,1973,125
lbn,1974,126.58228
lbn,1975,128.20513
lbn,1976,129.87013
lbn,1977,131.57895
lbn,1978,133.92857
lbn,1979,136.36364
lbn,1980,142.85714
lbn,1981,142.85714
lbn,1982,144.23077
lbn,1983,144.23077
lbn,1984,144.23077
lbn,1985,147.05882
lbn,1986,150
lbn,1987,159.57447
lbn,1988,161.29032
lbn,1989,163.04348
lbn,1990,174.86339
lbn,1991,187.8453
lbn,1992,200
lbn,1993,211.11111
lbn,1994,222.22222
lbn,1995,250
lbn,1996,273.22404
lbn,1997,303.24324
lbn,1998,300
lbn,1999,640
lby,1961,15.11765
lby,1962,15.78947
lby,1963,16.37427
lby,1964,17.49271
lby,1965,18.0758
lby,1966,18.60465
lby,1967,19.47674
lby,1968,20.28986
lby,1969,21.44928
lby,1970,22.31884
lby,1971,25.43353
lby,1972,34.68208
lby,1973,44.95677
lby,1974,62.82421
lby,1975,80.45977
lby,1976,85.05747
lby,1977,91.69054
lby,1978,114.28571
lby,1979,128.57143
lby,1980,132.34455
lby,1981,141.0694
lby,1982,147.30878
lby,1983,151.5493
lby,1984,151.68539
lby,1985,151.65081
lby,1986,151.53203
lby,1987,151.77778
lby,1988,162.31111
lby,1989,164.52078
lby,1990,184.33241
lby,1991,187.16575
lby,1992,189.98347
lby,1993,193.3168
lby,1994,195.5726
lby,1995,194.1016
lby,1996,181.96252
lby,1997,184.94576
lby,1998,209.98347
lby,1999,217.35537
lby,2000,218.9146
lca,1961,50
lca,1962,54
lca,1963,60
lca,1964,66
lca,1965,70
lca,1966,74
lca,1967,78
lca,1968,82
lca,1969,86
lca,1970,90
lca,1971,100
lca,1972,106
lca,1973,116
lca,1974,113.20755
lca,1975,130
lca,1976,132
lca,1977,140
lca,1978,140
lca,1979,159.57447
lca,1980,177.77778
lca,1981,197.67442
lca,1982,212.5
lca,1983,229.72973
lca,1984,242.85714
lca,1985,257.57576
lca,1986,257.57576
lca,1987,300
lca,1988,333.33333
lca,1989,366.66667
lca,1990,413.7931
lca,1991,446.42857
lca,1992,481.48148
lca,1993,500
lca,1994,560
lca,1995,730
lca,1996,768.42105
lca,1997,768.42105
lca,1998,700
lca,1999,690
lca,2000,675
lca,2001,640
lca,2002,600
lca,2003,550
lca,2004,475
lca,2005,386.36364
lca,2006,304.34783
lca,2007,58.33333
lie,1961,1117.5
lie,1962,1125
lie,1963,1132.5
lie,1964,1137.5
lie,1965,1142.5
lie,1966,1150
lie,1967,1157.5
lie,1968,1165
lie,1969,1172.5
lie,1970,1155
lie,1971,1137.5
lie,1972,1120
lie,1973,1100
lie,1974,1082.5
lie,1975,1062.5
lie,1976,1072.5
lie,1977,1082.5
lie,1978,1092.5
lie,1979,1102.5
lie,1980,1115
lie,1981,1110
lie,1982,1105
lie,1983,1100
lie,1984,1090
lie,1985,1080
lie,1986,1087.5
lie,1987,1087.5
lie,1988,1100
lie,1989,1100
lie,1990,1115
lka,1961,77.91597
lka,1962,99.61872
lka,1963,83.58586
lka,1964,88.74684
lka,1965,91.96721
lka,1966,107.32323
lka,1967,122.47475
lka,1968,137.84461
lka,1969,151.74129
lka,1970,166.66667
lka,1971,181.07843
lka,1972,182.48175
lka,1973,183.57488
lka,1974,184.65228
lka,1975,183.24706
lka,1976,175.84444
lka,1977,171.11579
lka,1978,187.55
lka,1979,195.11111
lka,1980,181.66667
lka,1981,168.55556
lka,1982,163.08051
lso,1961,3.82682
lso,1962,3.96601
lso,1963,4.81586
lso,1964,5.6338
lso,1965,6.47887
lso,1966,7.22222
lso,1967,8.05556
lso,1968,8.76712
lso,1969,9.58904
lso,1970,10.32609
lso,1971,15.83333
lso,1972,21.12676
lso,1973,26.4507
lso,1974,28.16901
lso,1975,28.89785
lso,1976,32.11268
lso,1977,42.01389
lso,1978,44.29066
lso,1979,44.2623
lso,1980,47.94521
lso,1981,48.65772
lso,1982,52.08333
lso,1983,53.00353
lso,1984,52.18855
lso,1985,52.63158
lso,1986,57.49129
lso,1987,52.14724
lso,1988,51.62242
lso,1989,59.80066
lso,1990,57.72871
lso,1991,57.99373
lso,1992,55.72289
lso,1993,56.06061
lso,1994,56.92308
lso,1995,62.5
ltu,1992,256
ltu,1993,288.62801
ltu,1994,323.27027
ltu,1995,304.75925
ltu,1996,318.42638
ltu,1997,328.35302
ltu,1998,336.6782
ltu,1999,342.0657
ltu,2000,354.41279
ltu,2001,626.77498
ltu,2002,628.43197
ltu,2003,691.14754
ltu,2004,666.91413
ltu,2005,578.02255
ltu,2006,602.51224
ltu,2007,625.95337
ltu,2008,631.64115
lux,2000,1155.64516
lux,2001,1174.83871
lux,2002,1135.80645
lux,2003,1117.09677
lux,2004,1094.67742
lux,2005,1149.66667
lux,2006,1112.16667
lux,2007,1052.62295
lux,2008,1039.67742
lva,1992,363.74408
lva,1993,341.4345
lva,1994,325.1462
lva,1995,503.99202
lva,1996,594.33962
lva,1997,527.69231
lva,1998,503.92823
lva,1999,556.42351
lva,2000,575.41237
lva,2001,580.83507
lva,2002,580.65776
lva,2003,577.78474
lva,2004,552.00198
lva,2005,513.73626
lva,2006,479.91701
lva,2007,501.36364
mar,1961,12.13961
mar,1962,12.29135
mar,1963,12.33083
mar,1964,12.53731
mar,1965,12.66324
mar,1966,13.04348
mar,1967,13.62319
mar,1968,14
mar,1969,14.47429
mar,1970,15.12154
mar,1971,14.53088
mar,1972,17.70018
mar,1973,19.52467
mar,1974,21.66806
mar,1975,24.06691
mar,1976,27.04716
mar,1977,26.92081
mar,1978,28.24758
mar,1979,31.83236
mar,1980,32.78088
mar,1981,38.63719
mar,1982,40.0206
mar,1983,40.37581
mar,1984,39.95277
mar,1985,40.61945
mar,1986,41.22157
mar,1987,41.02376
mar,1988,41.9354
mar,1989,43.396
mar,1990,44.96956
mar,1991,47.03453
mar,1992,45.8921
mar,1993,45.56062
mar,1994,44.93643
mar,1995,45.95897
mar,1996,45.07476
mar,1997,48.13586
mar,1998,47.85343
mar,1999,49.02019
mda,1992,310.09793
mda,1993,297.59174
mda,1994,284.25242
mda,1995,281.81613
mda,1996,268.6066
mda,1997,257.41466
mda,1998,244.71635
mda,1999,232.51656
mda,2000,229.08593
mda,2001,221.87669
mda,2002,218.0955
mda,2003,216.26016
mda,2004,215.21739
mda,2005,214.47354
mda,2006,209.89011
mda,2007,203.07355
mda,2008,197.60571
mdg,1961,4.87792
mdg,1962,5.6701
mdg,1963,6.64962
mdg,1964,7.61421
mdg,1965,8.56423
mdg,1966,9.5
mdg,1967,10.42184
mdg,1968,11.33005
mdg,1969,11.7561
mdg,1970,11.67476
mdg,1971,10.91787
mdg,1972,10.91388
mdg,1973,9.15238
mdg,1974,7.35876
mdg,1975,6.75087
mdg,1976,6.59677
mdg,1977,5.77569
mdg,1978,6.4
mdg,1979,7.7381
mdg,1980,7.45669
mdg,1981,7.17969
mdg,1982,6.93385
mdg,1983,6.63846
mdg,1984,6.37405
mdg,1985,6.09057
mdg,1986,5.83521
mdg,1987,5.60448
mdg,1988,5.35556
mdg,1989,5.12915
mdg,1990,4.90441
mdg,1991,4.64727
mdg,1992,4.39568
mdg,1993,4.02069
mdg,1994,3.82759
mdg,1995,3.63448
mdg,1996,3.44138
mdg,1997,3.24828
mdg,1998,3.05517
mdg,1999,2.86207
mdg,2000,2.66897
mdg,2001,2.4339
mdg,2002,2.24407
mdg,2003,2.05424
mdg,2004,1.86441
mex,1961,28.70764
mex,1962,31.02378
mex,1963,33.22949
mex,1964,35.4536
mex,1965,37.69634
mex,1966,39.95794
mex,1967,42.3402
mex,1968,44.50928
mex,1969,46.67022
mex,1970,51.64744
mex,1971,52.46198
mex,1972,53.32504
mex,1973,54.00982
mex,1974,54.95251
mex,1975,55.72493
mex,1976,56.43888
mex,1977,57.14262
mex,1978,60.87096
mex,1979,64.82798
mex,1980,65.15119
mex,1981,81.29894
mex,1982,82.09216
mex,1983,83.10727
mex,1984,84.97341
mex,1985,95.84594
mex,1986,110.19469
mex,1987,117.35037
mex,1988,126.91644
mex,1989,132.11658
mex,1990,138.19153
mex,1991,141.51229
mex,1992,139.28753
mex,1993,136.47996
mex,1994,134.19531
mex,1995,131.95567
mex,1996,128.88454
mex,1997,126.34716
mex,1998,123.9442
mex,1999,121.33345
mex,2000,119.26042
mex,2001,115.87448
mex,2002,113.59386
mex,2003,109.27237
mex,2004,109.22116
mex,2005,106.73077
mex,2006,104.32522
mex,2007,101.54768
mkd,1992,730.24752
mkd,1993,782.23317
mkd,1994,854.44992
mkd,1995,890.70957
mkd,1996,886.69951
mkd,1997,900
mkd,1998,919.93186
mkd,1999,918.36735
mkd,2000,972.97297
mkd,2001,950.70423
mkd,2002,1078.15631
mkd,2003,1142.25053
mkd,2004,1164.859
mkd,2005,1198.66071
mkd,2006,1222.09567
mkd,2007,1243.7587
mli,1961,0.54335
mli,1962,0.63299
mli,1963,0.91019
mli,1964,1.20992
mli,1965,1.50784
mli,1966,1.80505
mli,1967,2.69784
mli,1968,2.93765
mli,1969,3.17746
mli,1970,3.31781
mli,1971,3.55064
mli,1972,3.78347
mli,1973,4.0163
mli,1974,4.0724
mli,1975,4.12541
mli,1976,3.81755
mli,1977,3.9206
mli,1978,4.01985
mli,1979,4.12935
mli,1980,4.47761
mli,1981,4.96771
mli,1982,5.46448
mli,1983,5.96125
mli,1984,6.45802
mli,1985,6.88637
mli,1986,7.36739
mli,1987,7.85855
mli,1988,8.52411
mli,1989,9.25475
mli,1990,10.22893
mli,1991,10.66408
mli,1992,10.63338
mli,1993,7.84314
mli,1994,7.75316
mli,1995,7.57758
mli,1996,5.28634
mli,1997,4.96141
mli,1998,4.74614
mli,1999,4.42478
mli,2000,4.21889
mli,2001,3.88889
mli,2002,3.49388
mli,2003,1.14103
mli,2004,1.39944
mli,2005,1.32608
mli,2006,2.20187
mli,2007,2.23829
mlt,1961,57.64706
mlt,1962,64.375
mlt,1963,72
mlt,1964,76.42857
mlt,1965,66.15385
mlt,1966,70
mlt,1967,74.61538
mlt,1968,85.38462
mlt,1969,99.23077
mlt,1970,110
mlt,1971,119.23077
mlt,1972,133.84615
mlt,1973,247.69231
mlt,1974,250
mlt,1975,274.16667
mlt,1976,279.16667
mlt,1977,316.15385
mlt,1978,311.53846
mlt,1979,306.15385
mlt,1980,341.66667
mlt,1981,360.83333
mlt,1982,364.16667
mlt,1983,366.66667
mlt,1984,369.16667
mlt,1985,370.83333
mlt,1986,372.5
mlt,1987,373.33333
mlt,1988,373.33333
mlt,1989,373.33333
mlt,1990,373.33333
mlt,1991,374.16667
mlt,1992,375
mlt,1993,375
mlt,1994,375
mlt,1995,510
mlt,1996,496
mlt,1997,683.33333
mlt,1998,917.5
mlt,1999,1066.25
mlt,2000,1215
mlt,2001,1212.22222
mlt,2002,1213.33333
mmr,1961,0.90909
mmr,1962,1.51362
mmr,1963,1.81452
mmr,1964,2.21551
mmr,1965,2.91138
mmr,1966,3.01811
mmr,1967,3.35915
mmr,1968,3.666
mmr,1969,4.49548
mmr,1970,5.27482
mmr,1971,5.6319
mmr,1972,7.25276
mmr,1973,7.80179
mmr,1974,8.06931
mmr,1975,8.20621
mmr,1976,8.40513
mmr,1977,8.71099
mmr,1978,8.55095
mmr,1979,9.05299
mmr,1980,9.68662
mmr,1981,8.62051
mmr,1982,8.86486
mmr,1983,9.09706
mmr,1984,10.27943
mmr,1985,10.45137
mmr,1986,10.6336
mmr,1987,11.08941
mmr,1988,12.56281
mmr,1989,13.62969
mmr,1990,13.58838
mmr,1991,10.46682
mmr,1992,10.48878
mmr,1993,11.48345
mmr,1994,12.58653
mmr,1995,8.19497
mmr,1996,8.42083
mmr,1997,9.10137
mmr,1998,10.25848
mmr,1999,10.5356
mmr,2000,10.7034
mmr,2001,10.31431
mmr,2002,8.92314
mmr,2003,9.64369
mmr,2004,10.40658
mmr,2005,10.60245
mmr,2006,10.84269
mmr,2007,10.84901
mmr,2008,10.80138
mng,1961,36.85897
mng,1962,42.81768
mng,1963,53.49794
mng,1964,48.23529
mng,1965,49.59631
mng,1966,47.45763
mng,1967,56.16606
mng,1968,61.77606
mng,1969,61.6622
mng,1970,73.92473
mng,1971,80
mng,1972,81.18557
mng,1973,87.45247
mng,1974,89.88764
mng,1975,97.94438
mng,1976,89.47368
mng,1977,84.54545
mng,1978,83.18891
mng,1979,82.75862
mng,1980,82.0643
mng,1981,82.50825
mng,1982,83.13349
mng,1983,82.31707
mng,1984,80.95952
mng,1985,82.03991
mng,1986,85.2144
mng,1987,87.68366
mng,1988,86.95238
mng,1989,83.52984
mng,1990,80.29197
mng,1991,73.09942
mng,1992,66.0793
mng,1993,59.1716
mng,1994,59.04618
mng,1995,55.42014
mng,1996,53.07343
mng,1997,52.15974
mng,1998,43.09064
mng,1999,43.69748
mng,2000,40.03407
mng,2001,38.50404
