geo,time,bx_gsr_cmcp_zs
gtm,2009,37.83973
gtm,2010,41.88844
gtm,2011,42.87082
gtm,2012,46.23731
gtm,2013,45.41934
gtm,2014,47.78174
gtm,2015,46.21722
gtm,2016,47.42967
gtm,2017,50.09479
gtm,2018,50.87151
gtm,2019,49.18677
gtm,2020,66.63154
guy,1977,44.17476
guy,1978,43.19654
guy,1979,41.43763
guy,1980,39.28571
guy,1981,33.59133
guy,1982,42.18289
guy,1983,40.38055
guy,1984,41.96429
guy,1985,17.39343
guy,1992,42.30435
guy,1993,43.77195
guy,1994,49.679
guy,1995,50.81851
guy,1996,15.06067
guy,1997,18.23093
guy,1998,17.63047
guy,1999,18.5034
guy,2000,42.40992
guy,2001,50.63953
guy,2002,59.19907
guy,2003,70.21684
guy,2004,74.52095
guy,2005,66.36482
guy,2006,64.42185
guy,2007,61.28389
guy,2008,55.66125
guy,2009,62.55461
guy,2010,51.05753
guy,2011,51.00056
guy,2012,59.59801
guy,2013,32.60064
guy,2014,28.58308
guy,2015,26.50778
guy,2016,43.96746
guy,2017,38.01493
guy,2018,73.16946
guy,2019,78.74578
guy,2020,74.12054
hkg,1998,26.78437
hkg,1999,25.84518
hkg,2000,25.0485
hkg,2001,25.95136
hkg,2002,23.64783
hkg,2003,25.42129
hkg,2004,22.76971
hkg,2005,20.75594
hkg,2006,19.33793
hkg,2007,18.39285
hkg,2008,18.65319
hkg,2009,19.58298
hkg,2010,18.05547
hkg,2011,16.97319
hkg,2012,17.15847
hkg,2013,16.27911
hkg,2014,16.57693
hkg,2015,17.18685
hkg,2016,18.49795
hkg,2017,17.99542
hkg,2018,17.28694
hkg,2019,18.19856
hkg,2020,25.69569
hnd,1974,28.31541
hnd,1975,27.04
hnd,1976,24.21466
hnd,1977,23.78378
hnd,1978,21.08541
hnd,1979,17.57576
hnd,1980,18.52761
hnd,1981,17.21854
hnd,1982,21.18437
hnd,1983,22.92111
hnd,1984,20.71181
hnd,1985,20.04819
hnd,1986,21.16788
hnd,1987,34.51734
hnd,1988,38.19648
hnd,1989,39.07816
hnd,1990,36.63511
hnd,1991,45.14286
hnd,1992,49.70297
hnd,1993,63.7582
hnd,1994,66.56775
hnd,1995,68.34419
hnd,1996,64.16256
hnd,1997,65.9303
hnd,1998,67.19961
hnd,1999,66.71934
hnd,2000,72.8612
hnd,2001,73.05539
hnd,2002,73.06413
hnd,2003,68.81782
hnd,2004,70.31543
hnd,2005,69.74409
hnd,2006,68.57192
hnd,2007,66.34566
hnd,2008,65.33909
hnd,2009,62.62516
hnd,2010,66.3774
hnd,2011,67.24511
hnd,2012,66.21462
hnd,2013,69.55598
hnd,2014,69.32175
hnd,2015,73.09684
hnd,2016,74.78477
hnd,2017,72.74306
hnd,2018,73.82282
hnd,2019,76.5231
hnd,2020,86.99465
hrv,1993,13.02997
hrv,1994,12.87845
hrv,1995,15.01212
hrv,1996,16.77934
hrv,1997,19.48478
hrv,1998,16.64283
hrv,1999,19.48626
hrv,2000,24.67479
hrv,2001,24.76597
hrv,2002,23.29619
hrv,2003,22.89892
hrv,2004,23.02256
hrv,2005,19.20293
hrv,2006,17.69163
hrv,2007,16.75041
hrv,2008,18.77534
hrv,2009,19.56498
hrv,2010,20.3572
hrv,2011,19.75643
hrv,2012,18.34132
hrv,2013,18.70759
hrv,2014,18.59101
hrv,2015,20.90077
hrv,2016,20.82864
hrv,2017,20.31412
hrv,2018,21.59459
hrv,2019,22.10557
hrv,2020,35.16077
hti,1971,39.3617
hti,1972,25.88011
hti,1973,14.52359
hti,1974,11.57025
hti,1975,11.57154
hti,1976,11.33519
hti,1977,13.06257
hti,1978,8.93964
hti,1979,8.40673
hti,1980,7.78816
hti,1981,8.62832
hti,1982,8.84159
hti,1983,9.1402
hti,1984,10.24316
hti,1985,10.28201
hti,1986,10.44629
hti,1987,10.01088
hti,1988,13.16681
hti,1989,12.11573
hti,1990,18.19923
hti,1991,16.49306
hti,1992,15.58442
hti,1993,26.53631
hti,1994,0
hti,1995,8.02422
hti,1996,6.87569
hti,1997,36.21186
hti,1998,26.81564
hti,1999,28.19149
hti,2000,25.5814
hti,2001,24.46043
hti,2002,26.35849
hti,2003,29.73311
hti,2004,36.03212
hti,2005,45.33205
hti,2006,35.06935
hti,2007,26.14834
hti,2008,15.72263
hti,2009,13.92454
hti,2010,15.40801
hti,2011,16.046
hti,2012,18.60854
hti,2013,16.22173
hti,2014,16.18465
hti,2015,14.32355
hti,2016,11.23418
hti,2017,10.14649
hti,2018,9.43971
hti,2019,11.69469
hti,2020,8.10222
hti,2021,10.56932
hun,1982,30.48991
hun,1983,19.35304
hun,1984,12.94081
hun,1985,11.57658
hun,1986,6.71934
hun,1987,11.02059
hun,1988,11.17595
hun,1989,18.43672
hun,1990,64.20829
hun,1991,56.84693
hun,1992,62.75638
hun,1993,55.52809
hun,1994,52.14385
hun,1995,38.13295
hun,1996,36.12754
hun,1997,30.47647
hun,1998,32.11524
hun,1999,32.82206
hun,2000,37.93841
hun,2001,40.37037
hun,2002,45.93009
hun,2003,47.72986
hun,2004,50.13131
hun,2005,47.71084
hun,2006,46.34329
hun,2007,49.53644
hun,2008,45.93964
hun,2009,46.22492
hun,2010,48.82865
hun,2011,49.88664
hun,2012,51.26043
hun,2013,50.50026
hun,2014,50.61176
hun,2015,50.81798
hun,2016,51.15226
hun,2017,51.31054
hun,2018,50.74152
hun,2019,49.08471
hun,2020,58.46188
idn,1981,34.07572
idn,1982,30.75397
idn,1983,18.31502
idn,1984,10.70175
idn,1985,30.09479
idn,1986,18.72038
idn,1987,9.38967
idn,1988,3.06793
idn,1989,10.29333
idn,1990,10.65113
idn,1991,8.0085
idn,1992,7.40195
idn,1993,6.66835
idn,1994,3.89827
idn,1995,3.73012
idn,1996,5.71299
idn,1997,3.64501
idn,1998,4.86716
idn,1999,5.26665
idn,2000,4.51527
idn,2001,3.99967
idn,2002,4.76466
idn,2003,7.50707
idn,2004,42.01451
idn,2005,40.40384
idn,2006,26.05972
idn,2007,28.30599
idn,2008,24.14754
idn,2009,31.68631
idn,2010,39.8144
idn,2011,45.5091
idn,2012,47.61086
idn,2013,43.30198
idn,2014,39.22603
idn,2015,34.65993
idn,2016,34.85612
idn,2017,31.5613
idn,2018,33.22324
idn,2019,32.07659
idn,2020,55.83154
idn,2021,65.78227
ind,1975,38.57251
ind,1976,38.68785
ind,1977,32.67932
ind,1978,34.44783
ind,1979,36.94589
ind,1980,31.50778
ind,1981,36.65232
ind,1982,42.97547
ind,1983,49.84655
ind,1984,60.50591
ind,1985,57.01061
ind,1986,46.23856
ind,1987,39.63951
ind,1988,38.20961
ind,1989,41.82906
ind,1990,42.8938
ind,1991,40.64726
ind,1992,29.45682
ind,1993,30.6326
ind,1994,31.57381
ind,1995,31.47834
ind,1996,30.51115
ind,1997,44.4517
ind,1998,57.64597
ind,1999,64.90844
ind,2000,62.41566
ind,2001,63.15244
ind,2002,64.59941
ind,2003,63.42039
ind,2004,67.78728
ind,2005,69.11784
ind,2006,70.10996
ind,2007,70.16296
ind,2008,71.25224
ind,2009,70.39496
ind,2010,65.90242
ind,2011,63.33764
ind,2012,67.70741
ind,2013,69.76818
ind,2014,68.38519
ind,2015,69.90335
ind,2016,70.03285
ind,2017,64.55393
ind,2018,63.59164
ind,2019,67.91854
ind,2020,75.85231
irl,2005,59.48985
irl,2006,55.51541
irl,2007,59.04845
irl,2008,62.87316
irl,2009,66.33523
irl,2010,68.21861
irl,2011,70.55508
irl,2012,65.99734
irl,2013,67.88142
irl,2014,70.68483
irl,2015,70.68077
irl,2016,72.55979
irl,2017,75.05734
irl,2018,78.3909
irl,2019,80.56091
irl,2020,84.74049
irn,1976,74.3493
irn,1977,77.99405
irn,1978,77.9317
irn,1979,95.37975
irn,1980,91.51847
irn,1981,91.90647
irn,1982,88.40864
irn,1983,70.18519
irn,1984,66.31579
irn,1985,57.02703
irn,1986,63.63636
irn,1987,51.51515
irn,1988,43.44262
irn,1989,51.79372
irn,1990,80.27523
irn,1991,58.23353
irn,1992,77.81753
irn,1993,86.53137
irn,1994,65.52511
irn,1995,57.50422
irn,1996,35.81395
irn,1997,54.94966
irn,1998,45.56609
irn,1999,23.60197
irn,2000,4.70333
irq,2005,2.30856
irq,2006,1.06413
irq,2007,8.46872
irq,2008,18.22374
irq,2009,24.17708
irq,2010,27.01863
irq,2011,27.95889
irq,2012,18.21391
irq,2013,26.92747
irq,2014,35.74701
irq,2015,36.03743
irq,2016,33.59608
irq,2017,40.5614
irq,2018,46.26984
irq,2019,41.20694
irq,2020,63.2498
isl,1976,37.33333
isl,1977,37.01084
isl,1978,35.64885
isl,1979,35.89481
isl,1980,42.03002
isl,1981,39.53104
isl,1982,39.48914
isl,1983,43.27007
isl,1984,41.88995
isl,1985,33.65458
isl,1986,40.82083
isl,1987,43.75346
isl,1988,40.08653
isl,1989,40.9557
isl,1990,31.91155
isl,1991,34.04311
isl,1992,37.90604
isl,1993,35.16764
isl,1994,34.82328
isl,1995,0
isl,1996,0
isl,1997,0
isl,1998,0.31717
isl,1999,3.77598
isl,2000,5.03739
isl,2001,8.31021
isl,2002,8.09252
isl,2003,6.89026
isl,2004,6.75251
isl,2005,7.68005
isl,2006,10.58858
isl,2007,17.58547
isl,2008,18.1011
isl,2009,32.36964
isl,2010,33.54501
isl,2011,31.15758
isl,2012,28.68912
isl,2013,28.81681
isl,2014,25.38507
isl,2015,23.67599
isl,2016,18.87056
isl,2017,15.77228
isl,2018,15.57357
isl,2019,22.09321
isl,2020,47.83389
isr,1960,22.10526
isr,1961,21.4876
isr,1965,24.62121
isr,1966,26.9103
isr,1967,29.653
isr,1968,24.94118
isr,1969,26.81319
isr,1970,23.99194
isr,1971,20.94017
isr,1972,21.18294
isr,1973,19.81132
isr,1974,19.38596
isr,1975,19.53819
isr,1976,17.41405
isr,1977,17.06102
isr,1978,18.98669
isr,1979,24.50388
isr,1980,24.90816
isr,1981,22.30094
isr,1982,31.90676
isr,1983,32.86306
isr,1984,31.32983
isr,1985,34.32751
isr,1986,37.56287
isr,1987,35.35018
isr,1988,38.12445
isr,1989,37.68946
isr,1990,39.07543
isr,1991,40.75018
isr,1992,40.03132
isr,1993,34.76235
isr,1994,37.12588
isr,1995,36.84581
isr,1996,40.5058
isr,1997,42.26282
isr,1998,47.80434
isr,1999,46.53108
isr,2000,57.90141
isr,2001,62.48302
isr,2002,63.32479
isr,2003,63.76861
isr,2004,62.44296
isr,2005,60.2859
isr,2006,63.76298
isr,2007,61.78184
isr,2008,60.43628
isr,2009,66.10351
isr,2010,63.45932
isr,2011,67.175
isr,2012,68.62153
isr,2013,71.2567
isr,2014,72.2562
isr,2015,73.44196
isr,2016,76.53135
isr,2017,76.52041
isr,2018,77.60005
isr,2019,78.97352
isr,2020,87.41325
isr,2021,82.75741
ita,1970,14.83174
ita,1971,14.35379
ita,1972,14.13699
ita,1973,11.51833
ita,1974,15.46265
ita,1975,17.55803
ita,1976,18.23473
ita,1977,17.81911
ita,1978,16.88005
ita,1979,16.46009
ita,1980,16.06562
ita,1981,19.52
ita,1982,19.08219
ita,1983,20.15665
ita,1984,20.64444
ita,1985,22.44117
ita,1986,23.45806
ita,1987,23.945
ita,1988,21.44891
ita,1989,21.68946
ita,1990,36.07581
ita,1991,26.2968
ita,1992,29.30169
ita,1993,25.44741
ita,1994,25.00532
ita,1995,23.33545
ita,1996,23.96603
ita,1997,25.26515
ita,1998,30.73324
ita,1999,33.66921
ita,2000,33.15175
ita,2001,36.75663
ita,2002,35.40772
ita,2003,38.08903
ita,2004,36.60831
ita,2005,39.32899
ita,2006,39.95474
ita,2007,40.78463
ita,2008,39.1163
ita,2009,38.11934
ita,2010,40.29949
ita,2011,39.80997
ita,2012,41.78716
ita,2013,39.66754
ita,2014,39.01158
ita,2015,38.24916
ita,2016,38.68978
ita,2017,39.78493
ita,2018,39.87275
ita,2019,40.30254
ita,2020,55.27485
jam,1976,10.52858
jam,1977,7.82689
jam,1978,6.69236
jam,1979,6.48096
jam,1980,6.6883
jam,1981,6.21954
jam,1982,5.8215
jam,1983,3.9252
jam,1984,4.39696
jam,1985,8.51518
jam,1986,8.53351
jam,1987,8.87164
jam,1988,9.95798
jam,1989,10.63806
jam,1990,8.3585
jam,1991,8.35601
jam,1992,9.03986
jam,1993,12.95322
jam,1994,18.11242
jam,1995,16.35271
jam,1996,17.06723
jam,1997,17.62317
jam,1998,15.9512
jam,1999,19.24788
jam,2000,16.77445
jam,2001,15.10807
jam,2002,15.53659
jam,2003,12.82809
jam,2004,14.14645
jam,2005,11.54328
jam,2006,10.02135
jam,2007,9.98113
jam,2008,10.63733
jam,2009,12.07003
jam,2010,11.30839
jam,2011,10.6382
jam,2012,15.26716
jam,2013,15.47829
jam,2014,15.71755
jam,2015,15.09279
jam,2016,15.29976
jam,2017,13.9728
jam,2018,12.85135
jam,2019,11.40949
jam,2020,26.42129
jor,1972,35.34483
jor,1973,35.75949
jor,1974,16.77215
jor,1975,26.79558
jor,1976,19.07262
jor,1977,16.63424
jor,1978,18.22009
jor,1979,13.92642
jor,1980,21.09677
jor,1981,19.46298
jor,1982,18.77123
jor,1983,23.04404
jor,1984,21.71785
jor,1985,14.59369
jor,1986,19.53306
jor,1987,24.54644
jor,1988,27.11484
jor,1989,32.29922
jor,1990,39.02211
jor,1991,58.01515
jor,1992,45.01099
jor,1993,40.87041
jor,1994,40.15718
jor,1995,36.87116
jor,1996,39.31245
jor,1997,32.72698
jor,1998,36.15147
jor,1999,35.63199
jor,2000,37.65161
jor,2001,35.46385
jor,2002,24.77841
jor,2003,21.93626
jor,2004,17.01333
jor,2005,20.808
jor,2006,13.64364
jor,2007,18.72927
jor,2008,20.65704
jor,2009,20.91311
jor,2010,17.8212
jor,2011,18.04546
jor,2012,14.19703
jor,2013,12.48272
jor,2014,15.16245
jor,2015,13.88108
jor,2016,10.81742
jor,2017,12.24066
jor,2018,8.36355
jor,2019,8.02439
jor,2020,18.78724
jpn,1996,57.47822
jpn,1997,59.32407
jpn,1998,57.45598
jpn,1999,53.69073
jpn,2000,53.89027
jpn,2001,53.7656
jpn,2002,54.10388
jpn,2003,49.64373
jpn,2004,50.01924
jpn,2005,46.94062
jpn,2006,50.75753
jpn,2007,51.54138
jpn,2008,54.59676
jpn,2009,60.62913
jpn,2010,55.11634
jpn,2011,58.45759
jpn,2012,54.91162
jpn,2013,56.1649
jpn,2014,58.93707
jpn,2015,55.59593
jpn,2016,56.51112
jpn,2017,56.68291
jpn,2018,56.36118
jpn,2019,57.57903
jpn,2020,69.48656
kaz,1995,11.56793
kaz,1996,6.43535
kaz,1997,6.85355
kaz,1998,11.94294
kaz,1999,15.80697
kaz,2000,11.27898
kaz,2001,9.22062
kaz,2002,11.1006
kaz,2003,18.03068
kaz,2004,15.6724
kaz,2005,16.28468
kaz,2006,12.96774
kaz,2007,16.36771
kaz,2008,19.55786
kaz,2009,19.65809
kaz,2010,17.65851
kaz,2011,18.45332
kaz,2012,14.27854
kaz,2013,15.80266
kaz,2014,14.06338
kaz,2015,14.97397
kaz,2016,14.35791
kaz,2017,12.40889
kaz,2018,13.12175
kaz,2019,14.5604
kaz,2020,19.11491
ken,1975,19.90858
ken,1976,14.73179
ken,1977,24.14773
ken,1978,26.29135
ken,1979,19.27991
ken,1980,21.072
ken,1981,34.27194
ken,1982,32.49757
ken,1983,33.5325
ken,1984,32.90528
ken,1985,31.74953
ken,1986,30.02849
ken,1987,29.39439
ken,1988,27.91452
ken,1989,34.19236
ken,1990,36.88085
ken,1991,33.9134
ken,1992,34.59801
ken,1993,29.76984
ken,1994,30.94245
ken,1995,29.15276
ken,1996,29.1319
ken,1997,29.56459
ken,1998,29.50668
ken,1999,30.34687
ken,2000,29.76984
ken,2001,30.94245
ken,2002,29.15276
ken,2003,29.1319
ken,2004,29.56459
ken,2005,29.50472
ken,2006,30.74273
ken,2007,30.08581
ken,2008,37.1688
ken,2009,38.17268
ken,2010,31.30733
ken,2011,30.79797
ken,2012,32.80908
ken,2013,32.42826
ken,2014,35.77661
ken,2015,35.07467
ken,2016,34.23648
ken,2017,32.60582
ken,2018,29.33443
ken,2019,31.59066
ken,2020,39.59194
kgz,1993,71.07657
kgz,1994,47.58931
kgz,1995,48.43686
kgz,1996,63.60749
kgz,1997,64
kgz,1998,52.03916
kgz,1999,45.5147
kgz,2000,45.82901
kgz,2001,44.61493
kgz,2002,45.63646
kgz,2003,42.02307
kgz,2004,38.63412
kgz,2005,46.98146
kgz,2006,40.08685
kgz,2007,27.85269
kgz,2008,15.32923
kgz,2009,36.83987
kgz,2010,47.09755
kgz,2011,38.47705
kgz,2012,37.18994
kgz,2013,31.87323
kgz,2014,35.08892
kgz,2015,26.26553
kgz,2016,28.19878
kgz,2017,19.61515
kgz,2018,17.19524
kgz,2019,14.92863
kgz,2020,25.43127
khm,1993,8.4507
khm,1994,17.43119
khm,1995,25.52632
khm,1996,19.34889
khm,1997,26.12219
khm,1998,8.83906
khm,1999,5.61563
khm,2000,5.51692
khm,2001,7.832
khm,2002,8.40832
khm,2003,12.02731
khm,2004,11.1511
khm,2005,11.74217
khm,2006,11.17103
khm,2007,12.72101
khm,2008,11.51523
khm,2009,11.69727
khm,2010,13.76454
khm,2011,12.40925
khm,2012,12.40499
khm,2013,13.43406
khm,2014,11.54518
khm,2015,9.21192
khm,2016,8.81369
khm,2017,8.63675
khm,2018,7.03492
khm,2019,8.12266
khm,2020,22.97808
kir,1979,22.93578
kir,1980,17.66784
kir,1981,15.4219
kir,1982,15.35424
kir,1983,12.57862
kir,1984,13.64087
kir,1985,52.4665
kir,1986,53.03644
kir,1987,42.62196
kir,1988,40.06803
kir,1989,46.96017
kir,1990,47.11277
kir,1991,78.71266
kir,1992,73.91189
kir,1993,69.56359
kir,1994,79.62608
kir,2006,32.8109
kir,2007,28.85167
kir,2008,23.66931
kir,2009,33.9814
kir,2010,29.91462
kir,2011,33.9578
kir,2012,31.28836
kir,2013,38.68
kir,2014,44.8289
kir,2015,63.55226
kir,2016,70.66476
kir,2017,44.13884
kir,2018,44.02887
kir,2019,62.319
kir,2020,93.87015
kna,1980,1.23457
kna,1981,1
kna,1982,25.75758
kna,1983,20
kna,1984,12.79621
kna,1985,11.84211
kna,1986,8.89667
kna,1987,9.50504
kna,1988,11.51073
kna,1989,12.10281
kna,1990,10.74878
kna,1991,12.03964
kna,1992,9.38762
kna,1993,10.71857
kna,1994,10.01524
kna,1995,14.95074
kna,1996,14.20623
kna,1997,15.10769
kna,1998,17.75298
kna,1999,22.53821
kna,2000,26.74886
kna,2001,23.07163
kna,2002,23.10973
kna,2003,19.18037
kna,2004,15.43749
kna,2005,17.23026
kna,2006,17.38641
kna,2007,19.62461
kna,2008,23.68941
kna,2009,25.76336
kna,2010,29.35641
kna,2011,36.44124
kna,2012,42.47841
kna,2013,49.63238
kna,2014,28.77383
kna,2015,28.18252
kna,2016,22.23068
kna,2017,17.12899
kna,2018,27.40579
kna,2019,31.33536
kna,2020,66.06861
kor,1976,54.09299
kor,1977,63.25431
kor,1978,70.14043
kor,1979,64.95902
kor,1980,60.71784
kor,1981,60.4981
kor,1982,60.89871
kor,1983,57.28629
kor,1984,57.85507
kor,1985,55.52343
kor,1986,44.44826
kor,1987,44.28011
kor,1988,35.36982
kor,1989,33.59125
kor,1990,40.09655
kor,1991,39.12049
kor,1992,38.54897
kor,1993,38.9725
kor,1994,39.21113
kor,1995,40.05306
kor,1996,43.82144
kor,1997,43.21078
kor,1998,36.4673
kor,1999,34.11002
kor,2000,35.76348
kor,2001,35.32976
kor,2002,36.84158
kor,2003,35.86891
kor,2004,35.28882
kor,2005,39.33519
kor,2006,41.76787
kor,2007,41.18424
kor,2008,37.34181
kor,2009,44.31696
kor,2010,38.02073
kor,2011,42.96216
kor,2012,44.68853
kor,2013,47.82016
kor,2014,48.32072
kor,2015,47.36581
kor,2016,50.66254
kor,2017,53.72787
kor,2018,51.60232
kor,2019,50.13083
kor,2020,56.75362
kor,2021,49.55457
kos,2004,46.73961
kos,2005,43.52701
kos,2006,38.0036
kos,2007,56.08509
kos,2008,57.37435
kos,2009,37.08427
kos,2010,34.27058
kos,2011,29.77608
kos,2012,22.85855
kos,2013,19.05921
kos,2014,23.01764
kos,2015,18.89411
kos,2016,15.32811
kos,2017,13.76574
kos,2018,15.62392
kos,2019,15.08249
kos,2020,26.31955
kwt,1975,7.28477
kwt,1976,7.82123
kwt,1977,7.82123
kwt,1978,9.84456
kwt,1979,5.8104
kwt,1980,11.48036
kwt,1981,10.05155
kwt,1982,16.97417
kwt,1983,21.73913
kwt,1984,20.53232
kwt,1985,16.95906
kwt,1986,19.60784
kwt,1987,21.25436
kwt,1988,18.57585
kwt,1989,16.4557
kwt,1990,17.61518
kwt,1991,23.75887
kwt,1992,15.06849
kwt,1993,17.33333
kwt,1994,15.95238
kwt,1995,18.66667
kwt,1996,17.23752
kwt,1997,14.41948
kwt,1998,15.05017
kwt,1999,16.83147
kwt,2000,13.82332
kwt,2001,15.79773
kwt,2002,16.70992
kwt,2003,43.91077
kwt,2004,46.63907
kwt,2005,46.68627
kwt,2006,58.75607
kwt,2007,62.62759
kwt,2008,55.76766
kwt,2009,65.07796
kwt,2010,45.93743
kwt,2011,41.57022
kwt,2012,45.63801
kwt,2013,64.08753
kwt,2014,58.64158
kwt,2015,54.76167
kwt,2016,56.92238
kwt,2017,54.1438
kwt,2018,47.33189
kwt,2019,61.66148
kwt,2020,68.02361
lao,1984,74.83444
lao,1985,75.11737
lao,1986,75
lao,1987,74.90494
lao,1988,61.23596
lao,1989,54.22222
lao,1990,54.85232
lao,1991,51.32275
lao,1992,-71.57895
lao,1993,53.61285
lao,1994,51.60142
lao,1995,39.42652
lao,1996,20
lao,1997,66.33663
lao,1998,60.64011
lao,1999,54.34881
lao,2000,23.93965
lao,2001,20.32959
lao,2002,18.58995
lao,2003,17.45528
lao,2004,13.55854
lao,2005,12.5458
lao,2006,12.04121
lao,2007,14.39125
lao,2008,17.41974
lao,2009,19.90384
lao,2010,12.2387
lao,2011,12.20687
lao,2012,10.92938
lao,2013,8.78801
lao,2014,6.95198
lao,2015,4.78808
lao,2016,4.24327
lao,2017,4.4316
lao,2018,6.44408
lao,2019,4.16742
lao,2020,12.89988
lbn,2002,2.8855
lbn,2003,26.9597
lbn,2004,37.23012
lbn,2005,42.59375
lbn,2006,50.52321
lbn,2007,51.67001
lbn,2008,62.10133
lbn,2009,55.56755
lbn,2010,33.0585
lbn,2011,35.40774
lbn,2012,35.5569
lbn,2013,39.82127
lbn,2014,33.54397
lbn,2015,31.95637
lbn,2016,28.71319
lbn,2017,26.1238
lbn,2018,26.2454
lbn,2019,23.9104
lbn,2020,42.40246
lbr,1979,41.17647
lbr,1980,23.66412
lbr,1981,13.04348
lbr,1982,55.65749
lbr,1983,48.57143
lbr,1984,51.76152
lbr,1985,60.98266
lbr,1986,33.74341
lbr,1987,38.09524
lbr,2004,69.03587
lbr,2005,63.28184
lbr,2006,58.56979
lbr,2007,56.29324
lbr,2008,65.22518
lbr,2009,49.56787
lbr,2010,96.4458
lbr,2011,96.11723
lbr,2012,95.03539
lbr,2013,94.55437
lbr,2014,97.77447
lbr,2015,97.56377
lbr,2016,72.55981
lbr,2017,83.58205
lbr,2018,3.67689
lbr,2019,4.09412
lby,1977,42.6799
lby,1978,37.00441
lby,1979,25.11848
lby,1980,29.36345
lby,1981,29.19255
lby,1982,28.71901
lby,1983,35.63941
lby,1984,39.88095
lby,1985,17.74194
lby,1986,37.83784
lby,1987,40.29851
lby,1988,39.23706
lby,1989,39.77273
lby,1990,35.04532
lby,1991,37.54513
lby,1992,38.29787
lby,1993,50.8982
lby,1994,50
lby,1995,51.5625
lby,1996,51.78571
lby,1997,54.33071
lby,1998,27.56757
lby,1999,22.26277
lby,2000,35.46512
lby,2001,29.8913
lby,2002,35.41147
lby,2003,28.0543
lby,2004,21.96796
lby,2005,23.40824
lby,2006,23.72188
lby,2007,8.3871
lby,2008,5.34425
lby,2009,2.5974
lby,2010,2.92612
lby,2011,25.37313
lby,2012,6.63601
lby,2013,7.00389
lby,2014,17.17172
lby,2015,3.51967
lby,2016,19.88304
lby,2017,19.90654
lby,2018,19.89529
lby,2019,19.91627
lca,1976,0
lca,1977,0
lca,1978,0
lca,1979,1.18343
lca,1980,0
lca,1981,0
lca,1982,34.00447
lca,1983,33.21033
lca,1984,37.8125
lca,1985,37.1223
lca,1986,3.33935
lca,1987,4.58992
lca,1988,7.3641
lca,1989,7.76393
lca,1990,8.21877
lca,1991,5.24618
lca,1992,6.03716
lca,1993,4.95586
lca,1994,5.61078
lca,1995,6.82895
lca,1996,5.44165
lca,1997,6.26597
lca,1998,4.94732
lca,1999,9.40551
lca,2000,8.06063
lca,2001,8.42845
lca,2002,9.50815
lca,2003,6.04526
lca,2004,5.97219
lca,2005,6.24668
lca,2006,6.3609
lca,2007,8.22425
lca,2008,8.14292
lca,2009,8.75504
lca,2010,9.17609
lca,2011,9.42137
lca,2012,8.59738
lca,2013,8.32718
lca,2014,3.38042
lca,2015,4.19852
lca,2016,3.89702
lca,2017,5.05231
lca,2018,5.66314
lca,2019,2.87669
lca,2020,7.23605
lka,1975,35.33981
lka,1976,31.14754
lka,1977,34.11225
lka,1978,33.60529
lka,1979,35.603
lka,1980,37.42128
lka,1981,39.40403
lka,1982,34.81431
lka,1983,39.87321
lka,1984,35.30262
lka,1985,33.98207
lka,1986,31.61368
lka,1987,40.72436
lka,1988,41.10252
lka,1989,37.26054
lka,1990,28.3803
lka,1991,28.35194
lka,1992,28.53499
lka,1993,28.0785
lka,1994,27.87844
lka,1995,28.23707
lka,1996,30.37627
lka,1997,28.31037
lka,1998,27.23527
lka,1999,26.01768
lka,2000,26.69272
lka,2001,24.79398
lka,2002,27.2538
lka,2003,25.46006
lka,2004,22.22128
lka,2005,23.68171
lka,2006,25.02965
lka,2007,27.9831
lka,2008,29.64443
lka,2009,31.84316
lka,2010,26.52707
lka,2011,24.99741
lka,2012,20.73342
lka,2013,17.96067
lka,2014,15.69718
lka,2015,14.66962
lka,2016,13.96304
lka,2017,13.88173
lka,2018,13.55477
lka,2019,15.76119
lka,2020,34.39647
lso,1975,32.58427
lso,1976,36.53846
lso,1977,42.27642
lso,1978,47.26027
lso,1979,50.31847
lso,1980,60.15936
lso,1981,59.80066
lso,1982,12.90697
lso,1983,13.64791
lso,1984,19.06252
lso,1985,19.90298
lso,1986,20.30448
lso,1987,18.18852
lso,1988,15.41334
lso,1989,11.30098
lso,1990,11.73419
lso,1991,13.67055
lso,1992,15.70358
lso,1993,15.2926
lso,1994,15.84048
lso,1995,16.96924
lso,1996,16.9243
lso,1997,18.60525
lso,1998,19.43154
lso,1999,16.2204
lso,2000,21.87521
lso,2001,21.63922
lso,2002,21.28458
lso,2003,20.32338
lso,2004,23.94049
lso,2005,24.13438
lso,2006,23.01586
lso,2007,25.24497
lso,2008,34.11729
lso,2009,23.22667
lso,2010,40.95454
lso,2011,33.4855
lso,2012,34.64903
lso,2013,41.74665
lso,2014,39.2045
lso,2015,22.18566
lso,2016,17.23941
lso,2017,29.54314
lso,2018,25.30024
lso,2019,26.76478
lso,2020,54.88616
lso,2021,90.07132
ltu,1993,5.44975
ltu,1994,13.8015
ltu,1995,23.94081
ltu,1996,14.43837
ltu,1997,32.8254
ltu,1998,31.91261
ltu,1999,27.66102
ltu,2000,32.87415
ltu,2001,34.12668
ltu,2002,32.98456
ltu,2003,31.43125
ltu,2004,20.27808
ltu,2005,18.84761
ltu,2006,17.56249
ltu,2007,17.49917
ltu,2008,17.3916
ltu,2009,20.14941
ltu,2010,20.74881
ltu,2011,19.59936
ltu,2012,19.89524
ltu,2013,20.28729
