geo,time,fs_ast_cgov_gd_zs
fsm,2002,-67.47879
fsm,2003,-58.69537
fsm,2004,-47.97357
fsm,2005,-44.27436
fsm,2006,-47.3968
fsm,2007,-51.125
fsm,2008,-40.35887
fsm,2009,-46.51023
fsm,2010,-36.80283
fsm,2011,-38.79028
fsm,2012,-39.07711
fsm,2013,-46.95534
fsm,2014,-47.27235
fsm,2015,-55.63555
fsm,2016,-63.75019
fsm,2017,-65.90807
fsm,2018,-66.48707
fsm,2019,-113.68948
gab,1960,-0.31712
gab,1961,-0.6567
gab,1962,-0.37957
gab,1963,1.50594
gab,1964,2.80051
gab,1965,1.45946
gab,1966,3.06291
gab,1967,1.27246
gab,1968,2.92318
gab,1969,2.70375
gab,1970,1.5095
gab,1971,-1.73264
gab,1972,-1.81014
gab,1973,-3.67908
gab,1974,-2.73581
gab,1975,-2.38516
gab,1976,3.63663
gab,1977,6.39612
gab,1978,2.90821
gab,1979,5.63171
gab,1980,3.8763
gab,1981,0.26855
gab,1982,-2.31995
gab,1983,-1.34733
gab,1984,-0.97282
gab,1985,0.78514
gab,1986,3.72742
gab,1987,11.01858
gab,1988,12.39349
gab,1989,10.24583
gab,1990,5.13686
gab,1991,4.97992
gab,1992,8.9512
gab,1993,9.26877
gab,1994,9.37126
gab,1995,9.57757
gab,1996,7.64498
gab,1997,6.24586
gab,1998,11.83078
gab,1999,9.85723
gab,2000,2.62632
gab,2001,6.73132
gab,2002,5.38996
gab,2003,5.45511
gab,2004,2.87619
gab,2005,0.76608
gab,2006,-1.32088
gab,2007,-8.21786
gab,2008,-2.89488
gab,2009,-2.66437
gab,2010,1.70815
gab,2011,1.53637
gab,2012,1.93303
gab,2013,-3.58005
gab,2014,-1.57864
gab,2015,1.03855
gab,2016,7.64084
gab,2017,7.42309
gab,2018,9.02311
gab,2019,9.49619
gbr,1960,29.64252
gbr,1961,28.30182
gbr,1962,43.58824
gbr,1963,42.37425
gbr,1964,41.703
gbr,1965,41.5718
gbr,1966,40.80359
gbr,1967,46.45264
gbr,1968,47.04454
gbr,1969,26.4018
gbr,1970,42.13329
gbr,1971,39.73217
gbr,1972,37.59368
gbr,1973,37.88203
gbr,1974,37.25888
gbr,1975,37.16255
gbr,1976,31.33797
gbr,1977,24.16123
gbr,1978,22.73026
gbr,1979,19.95388
gbr,1980,19.39432
gbr,1981,4.62716
gbr,1982,4.87562
gbr,1983,4.17924
gbr,1984,3.24373
gbr,1985,4.47107
gbr,1986,3.15005
gbr,1987,2.60524
gbr,1988,1.59595
gbr,1989,2.95139
gbr,1990,4.21133
gbr,1991,3.66269
gbr,1992,2.59637
gbr,1993,2.49218
gbr,1994,5.4128
gbr,1995,4.92295
gbr,1996,4.91445
gbr,1997,4.01193
gbr,1998,2.52314
gbr,1999,2.68175
gbr,2000,0.49777
gbr,2001,1.02064
gbr,2002,1.8961
gbr,2003,1.18916
gbr,2004,1.76686
gbr,2005,1.5228
gbr,2006,0.18758
gbr,2007,-0.34397
gbr,2008,0.28641
gbr,2009,13.15043
gbr,2010,17.28232
gbr,2011,22.96201
gbr,2012,27.65638
gbr,2013,26.90328
gbr,2014,28.45086
gbr,2015,27.25055
gbr,2016,30.28957
gbr,2017,28.65427
gbr,2018,26.7439
gbr,2019,26.97058
gbr,2020,41.91195
geo,1995,1.8903
geo,1996,4.78295
geo,1997,8.19477
geo,1998,9.48648
geo,1999,12.08999
geo,2000,12.81638
geo,2001,10.90486
geo,2002,10.33842
geo,2003,9.44095
geo,2004,7.79511
geo,2005,5.58758
geo,2006,3.32138
geo,2007,2.50327
geo,2008,-0.67298
geo,2009,1.86827
geo,2010,1.1788
geo,2011,1.11587
geo,2012,0.21643
geo,2013,2.71325
geo,2014,3.12333
geo,2015,2.55123
geo,2016,3.21952
geo,2017,2.52938
geo,2018,3.55119
geo,2019,3.00711
geo,2020,3.01831
gha,1960,-10.39125
gha,1961,4.12903
gha,1962,3.94124
gha,1963,4.8
gha,1964,9.83819
gha,1965,12.14188
gha,1966,13.48485
gha,1967,17.67241
gha,1968,18.54851
gha,1969,14.90025
gha,1970,12.6078
gha,1971,11.44697
gha,1972,12.33699
gha,1973,10.74206
gha,1974,12.53028
gha,1975,17.49679
gha,1976,24.10517
gha,1977,24.92736
gha,1978,21.54718
gha,1979,17.70854
gha,1980,15.6091
gha,1981,14.83813
gha,1982,12.93782
gha,1983,16.07864
gha,1984,14.71186
gha,1985,14.79039
gha,1986,15.64457
gha,1987,21.74945
gha,1988,16.0795
gha,1989,11.83737
gha,1990,10.55558
gha,1991,10.44939
gha,1992,12.70691
gha,1993,14.21099
gha,1994,9.7211
gha,1995,10.77832
gha,1996,10.56129
gha,1997,15.75289
gha,1998,13.30802
gha,1999,17.50028
gha,2000,19.27815
gha,2001,15.51008
gha,2002,17.46935
gha,2003,10.39764
gha,2004,16.85751
gha,2005,12.6371
gha,2006,8.19699
gha,2007,5.71243
gha,2008,8.75031
gha,2009,9.77322
gha,2010,10.39757
gha,2011,10.5131
gha,2012,12.93277
gha,2013,10.77224
gha,2014,10.57326
gha,2015,8.77375
gha,2016,9.31842
gha,2017,7.2085
gha,2018,11.43217
gha,2019,11.22123
gha,2020,21.21987
gin,1991,2.39863
gin,1992,2.04865
gin,1993,1.66874
gin,1994,2.14122
gin,1995,2.63245
gin,1996,3.54694
gin,1997,2.78485
gin,1998,2.09398
gin,2000,4.23707
gin,2001,4.8971
gin,2002,9.25181
gin,2003,11.715
gin,2004,12.45459
gin,2005,12.0261
gin,2006,10.70784
gin,2007,8.42336
gin,2008,8.93318
gin,2009,11.72756
gin,2010,21.63632
gin,2011,17.02521
gin,2012,10.75792
gin,2013,11.2
gin,2014,12.16429
gin,2015,16.15878
gin,2016,14.30505
gin,2017,12.53383
gin,2018,13.3203
gin,2019,12.81207
gin,2020,14.53487
gmb,1966,-10.47498
gmb,1967,-11.43621
gmb,1968,-9.50534
gmb,1969,-8.75753
gmb,1970,-8.86798
gmb,1971,-7.94105
gmb,1972,-6.23311
gmb,1973,-2.17969
gmb,1974,-0.37828
gmb,1975,-1.4886
gmb,1976,-0.47656
gmb,1977,4.82236
gmb,1978,7.12612
gmb,1979,11.33171
gmb,1980,6.1075
gmb,1981,8.06642
gmb,1982,9.35351
gmb,1983,15.80513
gmb,1984,17.99507
gmb,1985,16.89413
gmb,1986,-2.76868
gmb,1987,-4.89151
gmb,1988,-4.19397
gmb,1989,-2.66384
gmb,1990,-8.06148
gmb,1991,-5.3851
gmb,1992,0.62747
gmb,1993,-2.18807
gmb,1994,-2.84117
gmb,1995,-1.09129
gmb,1996,-0.6972
gmb,1997,-0.41348
gmb,1998,-0.32974
gmb,1999,0.15961
gmb,2000,0.54507
gmb,2001,5.46593
gmb,2002,6.06524
gmb,2003,11.97282
gmb,2004,5.08335
gmb,2005,5.6173
gmb,2006,6.88355
gmb,2007,5.17562
gmb,2008,7.67715
gmb,2009,8.40275
gmb,2010,12.47708
gmb,2011,15.54318
gmb,2012,16.65279
gmb,2013,20.82129
gmb,2014,26.88861
gmb,2017,29.28476
gmb,2018,27.885
gmb,2019,27.13017
gmb,2020,30.65407
gnb,1986,21.96943
gnb,1987,13.08966
gnb,1988,7.74245
gnb,1989,11.66607
gnb,1990,55.47056
gnb,1991,0.03922
gnb,1992,0.25573
gnb,1993,-1.47632
gnb,1994,-4.92666
gnb,1995,-5.60629
gnb,1996,-3.57558
gnb,1997,0.21136
gnb,1998,0.50345
gnb,1999,6.58151
gnb,2000,5.95196
gnb,2001,5.75911
gnb,2002,6.80439
gnb,2003,6.00498
gnb,2004,4.37921
gnb,2005,5.56816
gnb,2006,3.86142
gnb,2007,2.61997
gnb,2008,2.11858
gnb,2009,0.35838
gnb,2010,2.87996
gnb,2011,1.31016
gnb,2012,6.3761
gnb,2013,4.15799
gnb,2014,7.16847
gnb,2015,15.1808
gnb,2016,15.93536
gnb,2017,7.88514
gnb,2018,6.18823
gnb,2019,6.97599
gnb,2020,5.73287
gnq,1985,24.40975
gnq,1986,23.00701
gnq,1987,17.24691
gnq,1988,13.77234
gnq,1989,13.71567
gnq,1990,8.92744
gnq,1991,28.76881
gnq,1992,31.04677
gnq,1993,29.92965
gnq,1994,31.36227
gnq,1995,23.6068
gnq,1996,13.37151
gnq,1997,5.38541
gnq,1998,3.5585
gnq,1999,2.46011
gnq,2000,1.03595
gnq,2001,-2.61738
gnq,2002,-3.99499
gnq,2003,-2.37614
gnq,2004,-14.23168
gnq,2005,-23.69569
gnq,2006,-25.66598
gnq,2007,-24.32183
gnq,2008,-23.41783
gnq,2009,-15.93951
gnq,2010,-5.88222
gnq,2011,-9.8622
gnq,2012,-8.07655
gnq,2013,-9.90103
gnq,2014,-2.8611
gnq,2015,0.40171
gnq,2016,4.62034
gnq,2017,5.20132
gnq,2018,4.35309
gnq,2019,5.33467
grc,2001,39.2552
grc,2002,35.58102
grc,2003,26.70637
grc,2004,22.3642
grc,2005,25.27726
grc,2006,22.08513
grc,2007,18.24752
grc,2008,17.02712
grc,2009,20.30024
grc,2010,28.77915
grc,2011,31.07154
grc,2012,14.25837
grc,2013,10.99262
grc,2014,13.21176
grc,2015,13.7116
grc,2016,9.53613
grc,2017,9.03827
grc,2018,-4.09339
grc,2019,-2.95606
grc,2020,14.65888
grd,1977,11.31918
grd,1978,11.8413
grd,1979,5.72593
grd,1980,5.47839
grd,1981,6.17402
grd,1982,9.57316
grd,1983,11.16673
grd,1984,12.74393
grd,1985,12.30163
grd,1986,11.32437
grd,1987,9.25265
grd,1988,10.09535
grd,1989,8.11669
grd,1990,8.90371
grd,1991,9.50759
grd,1992,6.54739
grd,1993,6.5147
grd,1994,5.94743
grd,1995,5.20482
grd,1996,6.16182
grd,1997,7.19341
grd,1998,5.91781
grd,1999,3.3607
grd,2000,4.21539
grd,2001,6.49107
grd,2002,6.54824
grd,2003,8.04939
grd,2004,4.43058
grd,2005,0.79187
grd,2006,1.97979
grd,2007,5.06184
grd,2008,5.51229
grd,2009,4.74896
grd,2010,5.28476
grd,2011,7.15388
grd,2012,4.97824
grd,2013,2.29878
grd,2014,0.71522
grd,2015,-2.438
grd,2016,-2.05179
grd,2017,-3.96905
grd,2018,-6.3922
grd,2019,-11.10666
grd,2020,-15.86874
gtm,1960,1.14028
gtm,1961,1.45816
gtm,1962,1.9937
gtm,1963,1.9243
gtm,1964,2.2785
gtm,1965,2.39597
gtm,1966,3.47307
gtm,1967,3.21293
gtm,1968,2.45886
gtm,1969,2.60581
gtm,1970,2.41597
gtm,1971,3.74345
gtm,1972,5.37286
gtm,1973,4.49556
gtm,1974,4.18789
gtm,1975,3.42028
gtm,1976,3.84395
gtm,1977,2.02719
gtm,1978,1.44467
gtm,1979,1.69067
gtm,1980,4.50201
gtm,1981,8.93988
gtm,1982,12.29437
gtm,1983,13.87514
gtm,1984,17.09926
gtm,1985,20.1102
gtm,1986,15.64844
gtm,1987,14.10875
gtm,1988,13.84765
gtm,1989,13.53833
gtm,1990,11.69539
gtm,1991,15.5504
gtm,1992,14.03379
gtm,1993,12.96635
gtm,1994,13.63052
gtm,1995,10.7503
gtm,1996,11.42717
gtm,1997,7.52466
gtm,1998,4.27438
gtm,1999,4.55358
gtm,2000,6.07033
gtm,2001,4.89629
gtm,2002,5.50248
gtm,2003,5.54247
gtm,2004,5.30984
gtm,2005,6.52869
gtm,2006,7.26119
gtm,2007,5.87493
gtm,2008,5.31447
gtm,2009,8.06239
gtm,2010,8.49393
gtm,2011,8.61552
gtm,2012,7.23127
gtm,2013,7.86721
gtm,2014,8.71367
gtm,2015,8.54035
gtm,2016,7.7747
gtm,2017,7.46298
gtm,2018,8.85246
gtm,2019,9.34875
gtm,2020,11.89189
guy,1960,0.82248
guy,1961,1.00439
guy,1962,1.40634
guy,1963,1.06206
guy,1964,1.13807
guy,1965,3.0069
guy,1966,4.44959
guy,1967,4.15989
guy,1968,5.60653
guy,1969,7.4286
guy,1970,7.85045
guy,1971,10.25492
guy,1972,13.79209
guy,1973,23.60872
guy,1974,9.43721
guy,1975,12.33777
guy,1976,34.13846
guy,1977,47.22264
guy,1978,47.48426
guy,1979,55.62469
guy,1980,68.16645
guy,1981,72.60063
guy,1982,129.05456
guy,1983,151.10266
guy,1984,184.97798
guy,1985,212.71092
guy,1986,250.55646
guy,1987,205.19473
guy,1988,272.6972
guy,1989,261.18014
guy,1990,227.06505
guy,1991,193.05499
guy,1992,240.49855
guy,1993,191.75604
guy,1994,149.82566
guy,1995,136.81643
guy,1996,85.46738
guy,1997,63.0248
guy,1998,56.60437
guy,1999,41.48776
guy,2000,39.44604
guy,2001,26.97259
guy,2002,27.68423
guy,2003,33.77723
guy,2004,41.39749
guy,2005,37.94132
guy,2006,12.60238
guy,2007,9.29881
guy,2008,8.55818
guy,2009,6.76969
guy,2010,6.53208
guy,2011,7.99404
guy,2012,5.81513
guy,2013,6.94962
guy,2014,7.98205
guy,2015,10.70612
guy,2016,12.61464
guy,2017,11.86494
guy,2018,14.67049
guy,2019,15.76871
guy,2020,21.10849
hkg,1990,-8.60617
hkg,1991,-9.48963
hkg,1992,-9.62992
hkg,1993,-9.18508
hkg,1994,-4.12953
hkg,1995,-7.42588
hkg,1996,-4.87735
hkg,1997,-7.22331
hkg,1998,-22.1989
hkg,1999,-17.83457
hkg,2000,-16.36642
hkg,2001,-12.81548
hkg,2002,-5.40017
hkg,2003,-2.70579
hkg,2004,-0.88934
hkg,2005,-3.35916
hkg,2006,-4.80122
hkg,2007,-13.9801
hkg,2008,-17.94248
hkg,2009,8.63091
hkg,2010,9.77617
hkg,2011,4.84743
hkg,2012,2.57386
hkg,2013,4.43681
hkg,2014,2.78284
hkg,2015,3.96748
hkg,2016,-43.48265
hkg,2017,-46.36475
hkg,2018,-45.77042
hkg,2019,-43.72762
hkg,2020,-41.20827
hnd,1960,2.97929
hnd,1961,3.62156
hnd,1962,0.32237
hnd,1963,0.26816
hnd,1964,-0.75492
hnd,1965,-2.49681
hnd,1966,-3.90035
hnd,1967,0.82762
hnd,1968,0.42517
hnd,1969,1.42964
hnd,1970,3.32642
hnd,1971,3.86457
hnd,1972,3.21295
hnd,1973,3.68767
hnd,1974,3.36394
hnd,1975,3.46085
hnd,1976,3.20104
hnd,1977,3.1746
hnd,1978,2.09703
hnd,1979,2.02016
hnd,1980,3.19292
hnd,1981,4.46846
hnd,1982,5.64748
hnd,1983,7.38044
hnd,1984,7.57327
hnd,1985,7.48372
hnd,1986,7.38751
hnd,1987,7.93471
hnd,1988,8.44814
hnd,1989,8.99275
hnd,1990,5.08857
hnd,1991,3.40716
hnd,1992,1.62657
hnd,1993,2.34121
hnd,1994,2.7011
hnd,1995,0.71994
hnd,1996,-0.87002
hnd,1997,-3.20141
hnd,1998,-7.0057
hnd,1999,-11.58213
hnd,2000,-10.89384
hnd,2001,-2.38513
hnd,2002,-2.7426
hnd,2003,-0.13641
hnd,2004,-1.83623
hnd,2005,-1.86949
hnd,2006,-4.18395
hnd,2007,-3.82099
hnd,2008,-2.29659
hnd,2009,0.35938
hnd,2010,0.91809
hnd,2011,2.66649
hnd,2012,2.48836
hnd,2013,-0.4621
hnd,2014,-0.80701
hnd,2015,-1.81162
hnd,2016,1.41035
hnd,2017,0.0548
hnd,2018,-1.20851
hnd,2019,-1.45666
hnd,2020,1.71769
hrv,1995,12.75554
hrv,1996,11.18541
hrv,1997,4.93978
hrv,1998,4.34717
hrv,1999,5.97594
hrv,2000,6.17737
hrv,2001,7.18716
hrv,2002,7.71905
hrv,2003,6.93413
hrv,2004,6.30023
hrv,2005,7.82144
hrv,2006,6.4114
hrv,2007,5.43745
hrv,2008,6.83373
hrv,2009,7.29885
hrv,2010,12.55635
hrv,2011,8.67353
hrv,2012,16.56142
hrv,2013,15.97416
hrv,2014,17.06094
hrv,2015,18.40543
hrv,2016,20.1354
hrv,2017,15.83651
hrv,2018,15.82296
hrv,2019,13.75621
hrv,2020,19.48492
hti,1960,7.29902
hti,1961,7.57011
hti,1962,8.33638
hti,1963,8.72209
hti,1964,8.37429
hti,1965,8.06733
hti,1966,7.69847
hti,1967,8.59554
hti,1968,9.57614
hti,1969,9.27149
hti,1970,11.13829
hti,1971,10.89708
hti,1972,10.77274
hti,1973,9.70321
hti,1974,9.38666
hti,1975,9.39548
hti,1976,8.53877
hti,1977,10.77913
hti,1978,9.39651
hti,1979,9.50213
hti,1980,13.06573
hti,1981,15.61368
hti,1982,18.46614
hti,1983,24.93197
hti,1984,22.27736
hti,1985,17.52439
hti,1986,18.43625
hti,1987,23.01946
hti,1988,17.52641
hti,1989,19.69936
hti,1990,18.06743
hti,1991,16.31853
hti,1992,16.97429
hti,1993,16.81331
hti,1994,15.81558
hti,1995,12.43549
hti,1996,11.94857
hti,1997,12.06043
hti,1998,10.85702
hti,1999,12.98352
hti,2000,9.21262
hti,2001,9.33096
hti,2002,11.24962
hti,2003,12.70328
hti,2004,10.46063
hti,2005,10.42339
hti,2006,7.96435
hti,2007,6.15319
hti,2008,4.5803
hti,2009,3.29191
hti,2010,1.77634
hti,2011,-0.91846
hti,2012,-1.44229
hti,2013,1.62143
hti,2014,2.29485
hti,2015,4.5551
hti,2016,3.40028
hti,2017,5.73064
hti,2018,6.26735
hti,2019,8.11428
hti,2020,10.79152
hun,1991,59.30063
hun,1992,59.9949
hun,1993,65.37107
hun,1994,63.02882
hun,1995,56.75143
hun,1996,48.26156
hun,1997,39.59111
hun,1998,37.25774
hun,1999,26.11961
hun,2000,22.03547
hun,2001,16.00865
hun,2002,17.79929
hun,2003,13.74385
hun,2004,11.17774
hun,2005,9.65757
hun,2006,10.90474
hun,2007,10.56799
hun,2008,8.11574
hun,2009,8.39636
hun,2010,8.16698
hun,2011,7.23454
hun,2012,8.65183
hun,2013,12.58569
hun,2014,12.94461
hun,2015,17.05452
hun,2016,17.36285
hun,2017,19.71612
hun,2018,16.4793
hun,2019,15.45216
hun,2020,18.19322
idn,1980,-9.20274
idn,1981,-8.59024
idn,1982,-8.59211
idn,1983,-7.35451
idn,1984,-9.89365
idn,1985,-9.72226
idn,1986,-8.4448
idn,1987,-5.47137
idn,1988,-4.93446
idn,1989,-5.20729
idn,1990,-6.14687
idn,1991,-5.9315
idn,1992,-2.38183
idn,1993,-4.26563
idn,1994,-4.1607
idn,1995,-4.40008
idn,1996,-4.29316
idn,1997,-5.47495
idn,1998,-1.11169
idn,1999,37.56653
idn,2000,37.68545
idn,2001,33.18346
idn,2002,29.8355
idn,2003,25.12516
idn,2004,21.79252
idn,2005,18.24632
idn,2006,15.44273
idn,2007,13.22682
idn,2008,8.21218
idn,2009,8.10175
idn,2010,5.45853
idn,2011,5.13997
idn,2012,5.46318
idn,2013,5.16251
idn,2014,4.91733
idn,2015,5.70934
idn,2016,6.09073
idn,2017,5.65673
idn,2018,5.15504
idn,2019,5.52951
idn,2020,11.99893
ind,1960,15.00006
ind,1961,14.72533
ind,1962,15.18663
ind,1963,14.64132
ind,1964,13.44842
ind,1965,14.09378
ind,1966,13.76697
ind,1967,12.4996
ind,1968,12.27455
ind,1969,11.58574
ind,1970,11.39805
ind,1971,12.86588
ind,1972,13.73134
ind,1973,13.17166
ind,1974,12.53289
ind,1975,12.60249
ind,1976,12.14914
ind,1977,12.35665
ind,1978,13.06675
ind,1979,14.44307
ind,1980,16.05107
ind,1981,16.8048
ind,1982,18.20389
ind,1983,17.92935
ind,1984,19.3789
ind,1985,21.08186
ind,1986,22.77388
ind,1987,23.76419
ind,1988,23.60999
ind,1989,23.9257
ind,1990,24.34237
ind,1991,25.24682
ind,1992,23.3995
ind,1993,23.71089
ind,1994,21.97002
ind,1995,20.06034
ind,1996,20.83326
ind,1997,21.15815
ind,1998,21.48861
ind,1999,22.11802
ind,2000,22.76208
ind,2001,24.33462
ind,2002,25.21936
ind,2003,24.79049
ind,2004,22.14253
ind,2005,19.08511
ind,2006,17.65492
ind,2007,16.22041
ind,2008,19.48575
ind,2009,23.15596
ind,2010,22.83789
ind,2011,24.81907
ind,2012,25.25325
ind,2013,25.46563
ind,2014,23.97973
ind,2015,23.69651
ind,2016,25.22459
ind,2017,23.21227
ind,2018,22.10756
ind,2019,23.73382
ind,2020,29.23063
irl,2001,-1.30888
irl,2002,-0.04706
irl,2003,0.33316
irl,2004,-0.40125
irl,2005,-1.10213
irl,2006,-1.86084
irl,2007,-4.24064
irl,2008,-13.04443
irl,2009,-10.87956
irl,2010,16.58669
irl,2011,16.07902
irl,2012,14.55393
irl,2013,17.38074
irl,2014,22.07263
irl,2015,16.79566
irl,2016,19.74686
irl,2017,16.42097
irl,2018,12.30268
irl,2019,9.61444
irl,2020,14.098
irn,1960,7.72122
irn,1961,3.44723
irn,1962,4.10927
irn,1963,4.84808
irn,1964,6.65729
irn,1965,7.09132
irn,1966,6.98957
irn,1967,8.35197
irn,1968,8.16742
irn,1969,10.74062
irn,1970,13.79156
irn,1971,12.94386
irn,1972,11.20616
irn,1973,10.32999
irn,1974,-2.8305
irn,1975,-4.7728
irn,1976,-2.57547
irn,1977,-0.7689
irn,1979,5.52778
irn,1980,22.26361
irn,1981,33.41557
irn,1982,36.81619
irn,1983,25.03112
irn,1986,39.09051
irn,1987,41.05021
irn,1988,44.50151
irn,1989,41.74143
irn,1990,30.63243
irn,1991,23.6631
irn,1992,17.83452
irn,1993,11.50564
irn,1994,16.14208
irn,1995,12.50143
irn,1996,11.47277
irn,1997,9.59123
irn,1998,12.29339
irn,1999,10.11776
irn,2000,5.70363
irn,2001,4.45449
irn,2002,4.15693
irn,2003,3.91326
irn,2004,1.29807
irn,2005,-0.82048
irn,2006,-2.9124
irn,2007,-3.02611
irn,2008,-4.5895
irn,2009,-3.45188
irn,2010,0.59274
irn,2011,0.53736
irn,2012,3.65988
irn,2013,2.08136
irn,2014,2.25137
irn,2015,6.13536
irn,2016,9.32534
irq,1960,-0.13302
irq,1961,2.98119
irq,1962,5.60172
irq,1963,2.67516
irq,1964,4.90548
irq,1968,5.41904
irq,1969,8.07205
irq,1970,7.33595
irq,1971,5.85919
irq,1972,5.73932
irq,1973,-0.15561
irq,1974,-6.70323
irq,1975,-2.05068
irq,1976,-5.09346
irq,2004,5.60699
irq,2005,-3.2909
irq,2006,-6.65294
irq,2007,-13.78464
irq,2008,-19.18214
irq,2009,-13.54749
irq,2010,-6.7594
irq,2011,-6.34821
irq,2012,-9.88689
irq,2013,-9.87657
irq,2014,-9.21437
irq,2015,-4.17032
irq,2016,5.64959
irq,2017,5.94277
irq,2018,-2.47732
isl,1960,0.31142
isl,1961,2.8202
isl,1962,2.71805
isl,1963,1.37458
isl,1964,2.03229
isl,1965,0.85484
isl,1966,-0.46224
isl,1967,2.29103
isl,1968,2.87029
isl,1969,2.09128
isl,1970,0.70701
isl,1971,-1.12983
isl,1972,-1.24926
isl,1973,-0.31427
isl,1974,1.20639
isl,1975,4.62456
isl,1976,3.54552
isl,1977,2.41618
isl,1978,1.73735
isl,1979,0.83916
isl,1980,0.95003
isl,1981,0.12333
isl,1982,-0.29291
isl,1983,0.99705
isl,1984,1.20643
isl,1985,2.52509
isl,1986,1.48525
isl,1987,2.5663
isl,1988,4.15823
isl,1989,5.12868
isl,1990,5.59123
isl,1991,6.03756
isl,1992,5.35396
isl,1993,7.67383
isl,1994,8.12134
isl,1995,5.14949
isl,1996,3.42731
isl,1997,3.16572
isl,1998,-0.31119
isl,1999,-0.66041
isl,2000,-1.1118
isl,2001,-2.24644
isl,2002,-1.38311
isl,2003,-0.57224
isl,2004,-1.35909
isl,2005,-6.42807
isl,2006,-16.54819
isl,2007,-14.24806
isl,2008,-8.16103
isl,2009,-2.79424
isl,2010,-2.41303
isl,2011,-7.70891
isl,2012,-5.82015
isl,2013,-1.79367
isl,2014,-11.89634
isl,2015,-5.47599
isl,2016,-3.14156
isl,2017,-2.42349
isl,2018,-6.5877
isl,2019,-7.07314
isl,2020,-8.13611
isr,1960,7.69675
isr,1961,5.57591
isr,1962,0.92961
isr,1963,2.5621
isr,1964,2.83868
isr,1965,3.09372
isr,1966,4.10385
isr,1967,6.12076
isr,1968,11.11352
isr,1969,17.95096
isr,1995,11.47646
isr,1996,11.1594
isr,1997,5.97107
isr,1998,2.81318
isr,1999,3.68184
isr,2000,-0.26972
isr,2001,5.38395
isr,2002,3.98809
isr,2003,4.75837
isr,2004,4.15347
isr,2005,2.07028
isr,2006,2.09321
isr,2007,5.18729
isr,2008,5.12364
isr,2009,5.55362
isr,2010,5.66103
isr,2011,6.47425
isr,2012,5.28094
isr,2013,4.92448
isr,2014,5.3456
isr,2015,5.23429
isr,2016,5.41082
isr,2017,3.49683
isr,2018,3.39805
isr,2019,3.96366
isr,2020,8.87416
ita,2001,15.9323
ita,2002,13.57021
ita,2003,15.59655
ita,2004,14.76673
ita,2005,14.80348
ita,2006,13.38982
ita,2007,21.09726
ita,2008,20.54535
ita,2009,23.40115
ita,2010,25.49068
ita,2011,27.26638
ita,2012,35.67907
ita,2013,39.54416
ita,2014,41.07538
ita,2015,44.99754
ita,2016,48.41735
ita,2017,50.63219
ita,2018,52.96131
ita,2019,54.34325
ita,2020,71.57083
jam,1960,-6.2884
jam,1961,0.34961
jam,1962,3.41032
jam,1963,3.4694
jam,1964,3.69431
jam,1965,3.41518
jam,1966,2.20066
jam,1967,3.08347
jam,1968,3.63762
jam,1969,2.34744
jam,1970,3.72143
jam,1971,4.88358
jam,1972,7.11347
jam,1973,6.23414
jam,1974,4.62468
jam,1975,9.765
jam,1976,18.58552
jam,1977,23.77504
jam,1978,25.13871
jam,1979,37.52464
jam,1980,35.13949
jam,1981,43.01165
jam,1982,47.95437
jam,1983,53.25302
jam,1984,41.0392
jam,1985,34.19085
jam,1986,39.17635
jam,1987,23.88964
jam,1988,18.56704
jam,1989,12.7692
jam,1990,8.64677
jam,1991,3.71241
jam,1992,4.11027
jam,1993,2.40233
jam,1994,0.6984
jam,1995,2.6011
jam,1996,9.46329
jam,1997,17.03194
jam,1998,19.36317
jam,1999,20.92999
jam,2000,17.74839
jam,2001,36.10451
jam,2002,32.04591
jam,2003,35.35616
jam,2004,29.0563
jam,2005,26.96254
jam,2006,22.66109
jam,2007,19.40538
jam,2008,21.94452
jam,2009,25.30044
jam,2010,19.33665
jam,2011,18.07158
jam,2012,18.59568
jam,2013,17.53313
jam,2014,18.02332
jam,2015,15.74335
jam,2016,15.00372
jam,2017,11.1792
jam,2018,13.30739
jam,2019,11.04925
jam,2020,21.31162
jor,1965,-6.89449
jor,1966,-6.4383
jor,1967,-12.06959
jor,1968,-14.28842
jor,1969,-4.11939
jor,1970,1.29847
jor,1971,8.27725
jor,1972,6.71613
jor,1973,10.58468
jor,1974,8.4916
jor,1975,5.85226
jor,1976,7.27776
jor,1977,6.77941
jor,1978,8.7223
jor,1979,5.77629
jor,1980,6.16875
jor,1981,7.91762
jor,1982,11.8995
jor,1983,11.76258
jor,1984,13.63514
jor,1985,15.49324
jor,1986,14.97731
jor,1987,24.91703
jor,1988,37.79263
jor,1989,38.25138
jor,1990,34.83055
jor,1991,23.22259
jor,1992,25.42019
jor,1993,13.68315
jor,1994,8.46521
jor,1995,4.16937
jor,1996,-0.95926
jor,1997,-4.35772
jor,1998,1.96533
jor,1999,1.86459
jor,2000,0.54092
jor,2001,3.21307
jor,2002,6.17887
jor,2003,8.67012
jor,2004,9.38401
jor,2005,14.91155
jor,2006,11.32475
jor,2007,16.095
jor,2008,23.58741
jor,2009,24.51278
jor,2010,22.61889
jor,2011,29.31222
jor,2012,37.74139
jor,2013,36.35109
jor,2014,32.06197
jor,2015,31.53471
jor,2016,28.42591
jor,2017,24.37333
jor,2018,25.92836
jor,2019,28.92391
jor,2020,30.91506
jpn,1960,3.99357
jpn,1961,2.89154
jpn,1962,1.75661
jpn,1963,1.21106
