geo,time,en_atm_meth_ag_zs
chl,1988,51.70691
chl,1989,50.22693
chl,1990,52.12766
chl,1991,52.23033
chl,1992,52.63158
chl,1993,53.11526
chl,1994,54.01683
chl,1995,53.78277
chl,1996,53.37739
chl,1997,53.49501
chl,1998,53.22129
chl,1999,52.33125
chl,2000,51.38313
chl,2001,51.05189
chl,2002,50.78236
chl,2003,50.64655
chl,2004,50.9366
chl,2005,50.87209
chl,2006,50.62823
chl,2007,49.2515
chl,2008,49.11374
chn,1970,69.91009
chn,1971,71.05315
chn,1972,70.38535
chn,1973,69.6391
chn,1974,69.64775
chn,1975,67.46325
chn,1976,67.14782
chn,1977,64.5525
chn,1978,61.97181
chn,1979,60.98752
chn,1980,61.07559
chn,1981,60.256
chn,1982,58.93741
chn,1983,57.64455
chn,1984,56.01242
chn,1985,54.48064
chn,1986,54.16921
chn,1987,53.67764
chn,1988,52.48087
chn,1989,52.13841
chn,1990,46.13605
chn,1991,45.91896
chn,1992,45.41016
chn,1993,44.71725
chn,1994,44.77218
chn,1995,45.87263
chn,1996,46.94608
chn,1997,44.17415
chn,1998,45.08558
chn,1999,45.28092
chn,2000,44.94763
chn,2001,43.98971
chn,2002,43.09846
chn,2003,42.21912
chn,2004,42.58768
chn,2005,42.54898
chn,2006,40.16596
chn,2007,37.51248
chn,2008,35.99191
civ,1970,15.6821
civ,1971,15.98405
civ,1972,16.22782
civ,1973,15.51736
civ,1974,18.74037
civ,1975,18.74331
civ,1976,18.5694
civ,1977,17.01521
civ,1978,19.43129
civ,1979,18.58732
civ,1980,15.452
civ,1981,17.21688
civ,1982,16.10689
civ,1983,17.10995
civ,1984,17.63786
civ,1985,19.19562
civ,1986,19.55688
civ,1987,18.98016
civ,1988,20.34866
civ,1989,19.53442
civ,1990,68.18182
civ,1991,30.38251
civ,1992,19.8324
civ,1993,14.21189
civ,1994,11.67616
civ,1995,12.0477
civ,1996,11.20944
civ,1997,11.5565
civ,1998,11.72653
civ,1999,11.78022
civ,2000,12.31111
civ,2001,14.2189
civ,2002,16.50246
civ,2003,17.49735
civ,2004,15.71429
civ,2005,21.17284
civ,2006,22.42672
civ,2007,24.94365
civ,2008,26.62116
cmr,1970,55.69125
cmr,1971,56.38335
cmr,1972,55.60005
cmr,1973,54.7173
cmr,1974,56.40042
cmr,1975,56.64233
cmr,1976,56.85248
cmr,1977,56.56994
cmr,1978,58.08963
cmr,1979,56.96069
cmr,1980,56.82291
cmr,1981,57.58858
cmr,1982,55.01774
cmr,1983,43.10207
cmr,1984,43.1142
cmr,1985,45.88262
cmr,1986,41.51502
cmr,1987,43.85854
cmr,1988,54.67589
cmr,1989,48.44472
cmr,1990,66.99889
cmr,1991,66.59292
cmr,1992,66.30077
cmr,1993,65.93886
cmr,1994,65.61822
cmr,1995,63.63636
cmr,1996,62.41062
cmr,1997,61.62109
cmr,1998,62.03451
cmr,1999,61.58537
cmr,2000,62.80926
cmr,2001,60.80526
cmr,2002,59.98357
cmr,2003,61.65123
cmr,2004,58.76623
cmr,2005,60.72782
cmr,2006,58.17757
cmr,2007,56.95518
cmr,2008,54.06051
cod,1970,27.86863
cod,1971,27.36526
cod,1972,27.40064
cod,1973,27.45647
cod,1974,27.20547
cod,1975,27.41507
cod,1976,27.17113
cod,1977,27.33205
cod,1978,27.33841
cod,1979,27.58015
cod,1980,27.34654
cod,1981,27.09143
cod,1982,27.2376
cod,1983,27.17613
cod,1984,26.51257
cod,1985,26.75563
cod,1986,26.55955
cod,1987,27.22046
cod,1988,26.37265
cod,1989,26.69681
cod,1990,49.67897
cod,1991,48.43935
cod,1992,47.64479
cod,1993,46.58055
cod,1994,45.59373
cod,1995,45.10607
cod,1996,39.35908
cod,1997,38.84981
cod,1998,39.78013
cod,1999,37.5369
cod,2000,36.56591
cod,2001,38.12776
cod,2002,43.00218
cod,2003,44.59366
cod,2004,45.77114
cod,2005,44.97846
cod,2006,44.4696
cod,2007,40.5496
cod,2008,41.15756
cog,1970,27.52643
cog,1971,34.40089
cog,1972,33.92258
cog,1973,30.23502
cog,1974,30.42447
cog,1975,30.78967
cog,1976,32.06846
cog,1977,32.47716
cog,1978,31.91534
cog,1979,28.88366
cog,1980,30.57492
cog,1981,32.15252
cog,1982,30.84841
cog,1983,30.91336
cog,1984,33.90905
cog,1985,34.18414
cog,1986,35.35233
cog,1987,32.21375
cog,1988,37.13116
cog,1989,36.12866
cog,1990,56
cog,1991,56.6474
cog,1992,57.30994
cog,1993,58.57988
cog,1994,59.63855
cog,1995,58.57988
cog,1996,35.96491
cog,1997,36.66667
cog,1998,36.8
cog,1999,36.43411
cog,2000,30.89431
cog,2001,33.83459
cog,2002,42.85714
cog,2003,53.39806
cog,2004,54.12844
cog,2005,57.37705
cog,2006,55.55556
cog,2007,50.76336
cog,2008,48.72727
col,1970,74.71516
col,1971,77.66295
col,1972,76.91185
col,1973,78.53522
col,1974,78.26099
col,1975,77.56076
col,1976,76.61376
col,1977,78.39982
col,1978,76.97111
col,1979,76.1845
col,1980,75.81275
col,1981,76.24707
col,1982,75.804
col,1983,74.69836
col,1984,75.10873
col,1985,74.18627
col,1986,73.10495
col,1987,71.69899
col,1988,73.15071
col,1989,73.44439
col,1990,73.03665
col,1991,72.28327
col,1992,72.01851
col,1993,71.79617
col,1994,71.59597
col,1995,71.13115
col,1996,70.8683
col,1997,70.04049
col,1998,69.68
col,1999,68.30664
col,2000,68.02644
col,2001,67.68552
col,2002,66.97319
col,2003,66.70726
col,2004,66.30289
col,2005,65.97953
col,2006,64.89143
col,2007,64.54274
col,2008,63.72288
com,1970,66.77353
com,1971,66.56991
com,1972,66.18679
com,1973,65.9271
com,1974,66.17516
com,1975,65.1494
com,1976,64.17646
com,1977,63.64579
com,1978,63.15267
com,1979,62.99419
com,1980,61.88398
com,1981,60.71076
com,1982,59.46445
com,1983,57.91986
com,1984,57.47263
com,1985,55.50202
com,1986,53.97198
com,1987,52.17204
com,1988,51.43934
com,1989,50.7193
com,1990,88.23529
com,1991,88.23529
com,1992,94.11765
com,1993,88.88889
com,1994,88.88889
com,1995,88.88889
com,1996,88.88889
com,1997,89.47368
com,1998,89.47368
com,1999,89.47368
com,2000,88.23529
com,2001,84.21053
com,2002,89.47368
com,2003,84.21053
com,2004,84.21053
com,2005,89.47368
com,2006,85.71429
com,2007,84.21053
com,2008,85.71429
cpv,1970,46.28377
cpv,1971,43.80473
cpv,1972,44.92824
cpv,1973,41.80504
cpv,1974,38.9368
cpv,1975,37.18189
cpv,1976,37.47938
cpv,1977,37.68359
cpv,1978,38.14478
cpv,1979,38.1866
cpv,1980,38.73035
cpv,1981,40.12251
cpv,1982,42.54706
cpv,1983,36.42515
cpv,1984,34.91221
cpv,1985,37.134
cpv,1986,39.18043
cpv,1987,40.71097
cpv,1988,44.67642
cpv,1989,45.7757
cpv,1990,44.44444
cpv,1991,44.44444
cpv,1992,50
cpv,1993,50
cpv,1994,50
cpv,1995,50
cpv,1996,50
cpv,1997,50
cpv,1998,50
cpv,1999,50
cpv,2000,50
cpv,2001,50
cpv,2002,50
cpv,2003,50
cpv,2004,54.54545
cpv,2005,54.54545
cpv,2006,54.54545
cpv,2007,54.54545
cpv,2008,54.54545
cri,1970,86.75801
cri,1971,86.8317
cri,1972,86.97663
cri,1973,87.8774
cri,1974,87.73766
cri,1975,87.86784
cri,1976,87.74025
cri,1977,87.71498
cri,1978,87.80099
cri,1979,88.05378
cri,1980,87.87475
cri,1981,88.26922
cri,1982,88.07443
cri,1983,88.11263
cri,1984,87.38891
cri,1985,86.44311
cri,1986,86.23001
cri,1987,85.73322
cri,1988,85.15807
cri,1989,84.96165
cri,1990,79.02098
cri,1991,77.77778
cri,1992,76.44342
cri,1993,75.17084
cri,1994,71.98068
cri,1995,68.31169
cri,1996,66.23377
cri,1997,63.84615
cri,1998,62.03474
cri,1999,58.95522
cri,2000,56.43564
cri,2001,55.02513
cri,2002,53.31633
cri,2003,51.67959
cri,2004,50.13123
cri,2005,50.76142
cri,2006,49.4898
cri,2007,51.08959
cri,2008,52.09302
cub,1970,79.32752
cub,1971,79.15294
cub,1972,78.91942
cub,1973,78.81609
cub,1974,77.72403
cub,1975,76.80183
cub,1976,76.59574
cub,1977,75.13396
cub,1978,73.914
cub,1979,73.01978
cub,1980,73.60829
cub,1981,72.35081
cub,1982,72.06465
cub,1983,71.73112
cub,1984,71.05402
cub,1985,70.98638
cub,1986,70.61523
cub,1987,69.8596
cub,1988,69.06132
cub,1989,69.15281
cub,1990,72.05067
cub,1991,73.18663
cub,1992,74.95881
cub,1993,75.11191
cub,1994,77.89382
cub,1995,72.71186
cub,1996,70.06961
cub,1997,69.20093
cub,1998,68.44961
cub,1999,66.90533
cub,2000,66.02871
cub,2001,64.94762
cub,2002,64.62151
cub,2003,64.44792
cub,2004,62.67096
cub,2005,60.2521
cub,2006,60.7055
cub,2007,60.34202
cub,2008,60.71713
cym,1970,36.86215
cym,1971,36.99127
cym,1972,36.64871
cym,1973,36.38924
cym,1974,37.27801
cym,1975,36.84218
cym,1976,37.69659
cym,1977,37.19618
cym,1978,37.57071
cym,1979,37.09367
cym,1980,37.14613
cym,1981,36.85343
cym,1982,36.31426
cym,1983,45.44323
cym,1984,17.53653
cym,1985,17.63974
cym,1986,18.03101
cym,1987,16.34227
cym,1988,13.42633
cym,1989,12.12385
cyp,1970,62.85791
cyp,1971,62.58685
cyp,1972,61.79924
cyp,1973,61.66029
cyp,1974,60.31018
cyp,1975,44.77509
cyp,1976,45.47098
cyp,1977,47.86452
cyp,1978,49.49212
cyp,1979,48.54094
cyp,1980,49.10158
cyp,1981,49.92821
cyp,1982,50.66921
cyp,1983,51.5143
cyp,1984,52.40641
cyp,1985,52.86332
cyp,1986,51.92517
cyp,1987,51.97803
cyp,1988,51.48239
cyp,1989,51.0212
cyp,1990,28.30189
cyp,1991,27.77778
cyp,1992,27.27273
cyp,1993,28.57143
cyp,1994,27.58621
cyp,1995,28.81356
cyp,1996,28.33333
cyp,1997,27.86885
cyp,1998,27.41935
cyp,1999,27.41935
cyp,2000,28.125
cyp,2001,28.78788
cyp,2002,30.88235
cyp,2003,29.85075
cyp,2004,28.35821
cyp,2005,26.86567
cyp,2006,26.86567
cyp,2007,26.86567
cyp,2008,26.47059
cze,1970,36.93819
cze,1971,37.5883
cze,1972,38.63961
cze,1973,40.06813
cze,1974,40.73863
cze,1975,40.26427
cze,1976,39.62218
cze,1977,38.98443
cze,1978,40.50583
cze,1979,39.94466
cze,1980,41.46936
cze,1981,41.92244
cze,1982,42.17723
cze,1983,42.13342
cze,1984,42.56384
cze,1985,42.27258
cze,1986,42.44575
cze,1987,42.99275
cze,1988,43.60902
cze,1989,45.69938
cze,1990,32.38494
cze,1991,33.05047
cze,1992,31.6092
cze,1993,28.97384
cze,1994,26.7666
cze,1995,26.01985
cze,1996,25.61247
cze,1997,24.71526
cze,1998,23.97383
cze,1999,24.73254
cze,2000,24.76698
cze,2001,25.01695
cze,2002,24.73573
cze,2003,24.11348
cze,2004,23.97661
cze,2005,22.7758
cze,2006,21.9888
cze,2007,22.84888
cze,2008,22.48563
deu,1970,30.99121
deu,1971,31.04723
deu,1972,31.38422
deu,1973,31.82278
deu,1974,32.27493
deu,1975,32.66989
deu,1976,32.68571
deu,1977,33.03873
deu,1978,33.38312
deu,1979,33.10457
deu,1980,33.08482
deu,1981,33.32886
deu,1982,33.65046
deu,1983,34.74551
deu,1984,35.56821
deu,1985,35.18764
deu,1986,35.80648
deu,1987,36.12743
deu,1988,36.26137
deu,1989,36.15599
deu,1990,39.55626
deu,1991,38.24409
deu,1992,36.37202
deu,1993,35.31793
deu,1994,36.32926
deu,1995,36.77391
deu,1996,37.45177
deu,1997,38.56749
deu,1998,39.73169
deu,1999,39.44162
deu,2000,40.33578
deu,2001,42.27834
deu,2002,43.64986
deu,2003,44.73978
deu,2004,47.00121
deu,2005,49.29936
deu,2006,51.04916
deu,2007,52.96953
deu,2008,54.63707
dji,1970,79.45132
dji,1971,78.87741
dji,1972,78.04903
dji,1973,77.09301
dji,1974,76.57508
dji,1975,76.65846
dji,1976,76.05248
dji,1977,76.93848
dji,1978,76.31568
dji,1979,74.60406
dji,1980,74.65188
dji,1981,73.40512
dji,1982,72.61803
dji,1983,73.56602
dji,1984,73.44599
dji,1985,73.18998
dji,1986,72.13206
dji,1987,71.71664
dji,1988,71.31647
dji,1989,70.5763
dji,1990,78.26087
dji,1991,76.59574
dji,1992,76.59574
dji,1993,77.08333
dji,1994,76
dji,1995,75.92593
dji,1996,76.78571
dji,1997,74.13793
dji,1998,74.57627
dji,1999,74.19355
dji,2000,73.01587
dji,2001,71.875
dji,2002,71.875
dji,2003,71.875
dji,2004,72.30769
dji,2005,71.21212
dji,2006,70.76923
dji,2007,69.69697
dji,2008,69.69697
dma,1970,31.8136
dma,1971,33.32745
dma,1972,34.5346
dma,1973,35.51923
dma,1974,36.49111
dma,1975,37.56561
dma,1976,38.69242
dma,1977,39.45179
dma,1978,40.23591
dma,1979,40.71086
dma,1980,41.52968
dma,1981,42.10986
dma,1982,42.74296
dma,1983,43.19443
dma,1984,44.31579
dma,1985,46.5191
dma,1986,48.56109
dma,1987,53.18329
dma,1988,53.4607
dma,1989,55.15802
dma,1990,20
dma,1991,20
dma,1992,20
dma,1993,20
dma,1994,20
dma,1995,22.22222
dma,1996,25
dma,1997,28.57143
dma,1998,33.33333
dma,1999,40
dma,2000,50
dma,2001,50
dma,2002,50
dma,2003,50
dma,2004,50
dma,2005,50
dma,2006,50
dma,2007,50
dma,2008,50
dnk,1970,78.24525
dnk,1971,78.13233
dnk,1972,78.45534
dnk,1973,78.47706
dnk,1974,78.44591
dnk,1975,78.49609
dnk,1976,78.50241
dnk,1977,78.4199
dnk,1978,78.53117
dnk,1979,78.06255
dnk,1980,77.43161
dnk,1981,76.52966
dnk,1982,75.86409
dnk,1983,75.81308
dnk,1984,74.20062
dnk,1985,72.89224
dnk,1986,71.68466
dnk,1987,70.37767
dnk,1988,69.49014
dnk,1989,68.94258
dnk,1990,77.31377
dnk,1991,76.83742
dnk,1992,76.81159
dnk,1993,76.83864
dnk,1994,76.33929
dnk,1995,75.85825
dnk,1996,75.19294
dnk,1997,75.55804
dnk,1998,76.20112
dnk,1999,74.71396
dnk,2000,75.72254
dnk,2001,75.70304
dnk,2002,76.15741
dnk,2003,75.78947
dnk,2004,76.5625
dnk,2005,77.02703
dnk,2006,76.68329
dnk,2007,77.95766
dnk,2008,78.07692
dom,1970,68.0436
dom,1971,68.75899
dom,1972,68.23953
dom,1973,68.23723
dom,1974,70.33754
dom,1975,71.47241
dom,1976,72.34094
dom,1977,71.44929
dom,1978,69.56418
dom,1979,69.88366
dom,1980,69.90616
dom,1981,67.97213
dom,1982,67.72602
dom,1983,68.87646
dom,1984,68.1383
dom,1985,67.88577
dom,1986,67.58612
dom,1987,70.97013
dom,1988,70.42827
dom,1989,71.56192
dom,1990,69.23077
dom,1991,66.37037
dom,1992,61.53846
dom,1993,59.33333
dom,1994,56.01023
dom,1995,58.55263
dom,1996,61.91744
dom,1997,64.8834
dom,1998,67.98307
dom,1999,65.76577
dom,2000,64.61538
dom,2001,65.73939
dom,2002,66.28734
dom,2003,65.32374
dom,2004,67.11409
dom,2005,65.7931
dom,2006,65.57823
dom,2007,67.82609
dom,2008,68
dza,1970,17.24203
dza,1971,15.76794
dza,1972,11.56581
dza,1973,9.09972
dza,1974,10.89682
dza,1975,12.61755
dza,1976,10.21365
dza,1977,10.45626
dza,1978,10.21731
dza,1979,11.25943
dza,1980,12.59615
dza,1981,14.14911
dza,1982,15.22356
dza,1983,14.36686
dza,1984,12.94857
dza,1985,11.1758
dza,1986,11.09212
dza,1987,11.39925
dza,1988,11.30488
dza,1989,11.0442
dza,1990,19.75532
dza,1991,18.89693
dza,1992,19.38776
dza,1993,19.47484
dza,1994,18.64629
dza,1995,16.67316
dza,1996,15.14938
dza,1997,13.78205
dza,1998,13.28262
dza,1999,12.786
dza,2000,11.92385
dza,2001,11.52738
dza,2002,10.77386
dza,2003,10.66667
dza,2004,10.70591
dza,2005,10.38881
dza,2006,10.69882
dza,2007,10.93427
dza,2008,10.85916
ecu,1970,62.25551
ecu,1971,62.5204
ecu,1972,65.74296
ecu,1973,63.60918
ecu,1974,65.64695
ecu,1975,67.38307
ecu,1976,67.61281
ecu,1977,66.79221
ecu,1978,65.59603
ecu,1979,65.98345
ecu,1980,67.64979
ecu,1981,68.04759
ecu,1982,68.13393
ecu,1983,65.96368
ecu,1984,67.37287
ecu,1985,66.57108
ecu,1986,66.69047
ecu,1987,72.20475
ecu,1988,67.21742
ecu,1989,66.30454
ecu,1990,59.39643
ecu,1991,58.2768
ecu,1992,59.53135
ecu,1993,59.73317
ecu,1994,59.80105
ecu,1995,59.64306
ecu,1996,59.80888
ecu,1997,60.45627
ecu,1998,57.98414
ecu,1999,58
ecu,2000,54.22117
ecu,2001,54.80447
ecu,2002,54.38408
ecu,2003,52.91622
ecu,2004,53.11392
ecu,2005,51.0142
ecu,2006,50.0497
ecu,2007,48.85
ecu,2008,48.41427
egy,1970,50.72262
egy,1971,50.79965
egy,1972,51.42896
egy,1973,49.23076
egy,1974,47.99231
egy,1975,47.26196
egy,1976,46.18426
egy,1977,45.94017
egy,1978,45.58723
egy,1979,45.26578
egy,1980,44.16434
egy,1981,43.18202
egy,1982,43.50122
egy,1983,42.19366
egy,1984,40.95758
egy,1985,39.12609
egy,1986,39.47041
egy,1987,38.73662
egy,1988,37.97122
egy,1989,38.1964
egy,1990,45.11609
egy,1991,43.32731
egy,1992,41.4537
egy,1993,39.44359
egy,1994,37.62663
egy,1995,35.85266
egy,1996,34.47389
egy,1997,33.95136
egy,1998,31.01667
egy,1999,31.83993
egy,2000,31.20479
egy,2001,30.58433
egy,2002,32.10473
egy,2003,32.09926
egy,2004,32.39604
egy,2005,32.24852
egy,2006,32.48322
egy,2007,32.83054
egy,2008,32.54795
eri,1970,77.57306
eri,1971,77.44742
eri,1972,76.86363
eri,1973,76.90651
eri,1974,76.23112
eri,1975,75.31258
eri,1976,74.89809
eri,1977,74.86385
eri,1978,74.46291
eri,1979,74.36598
eri,1980,74.42206
eri,1981,73.87041
eri,1982,73.64944
eri,1983,73.81162
eri,1984,72.37992
eri,1985,72.29738
eri,1986,72.82427
eri,1987,71.98991
eri,1988,71.5094
eri,1989,71.91572
eri,1990,88.61789
eri,1991,85.88235
eri,1992,84.26966
eri,1993,79.05983
eri,1994,76.11336
eri,1995,75.19685
eri,1996,76.40845
eri,1997,77.57009
eri,1998,77.74481
eri,1999,77.52161
eri,2000,79.26136
eri,2001,78.24773
eri,2002,78.52761
eri,2003,79.57958
eri,2004,80.29851
eri,2005,81.0089
eri,2006,80.3681
eri,2007,81.73913
eri,2008,81.79191
esp,1970,50.43857
esp,1971,51.98454
esp,1972,50.84909
esp,1973,54.45137
esp,1974,53.92765
esp,1975,54.48995
esp,1976,54.676
esp,1977,54.21018
esp,1978,55.2112
esp,1979,54.34995
esp,1980,53.99262
esp,1981,52.12292
esp,1982,54.34829
esp,1983,52.14682
esp,1984,53.45979
esp,1985,52.14697
esp,1986,53.30869
esp,1987,52.27259
esp,1988,55.2104
esp,1989,53.34388
esp,1990,65.00146
esp,1991,64.61852
esp,1992,63.25007
esp,1993,62.38745
esp,1994,61.89383
esp,1995,61.84807
esp,1996,61.79402
esp,1997,62.35792
esp,1998,62.44781
esp,1999,62.2627
esp,2000,62.33308
esp,2001,62.23102
esp,2002,62.20916
esp,2003,62.42069
esp,2004,63.1566
esp,2005,62.35816
esp,2006,61.7207
esp,2007,61.85466
esp,2008,60.22872
est,1970,57.80654
est,1971,58.59821
est,1972,58.95001
est,1973,58.93754
est,1974,59.02676
est,1975,59.24598
est,1976,58.92179
est,1977,58.7235
est,1978,59.34283
est,1979,59.56012
est,1980,59.62001
est,1981,59.38429
est,1982,59.33607
est,1983,59.61938
est,1984,59.91206
est,1985,59.72526
est,1986,59.21723
est,1987,59.30048
est,1988,54.61094
est,1989,51.85012
est,1990,77.53304
est,1991,76.78571
est,1992,78.94737
est,1993,77.56098
est,1994,72.57143
est,1995,68.42105
est,1996,63.41463
est,1997,58.75
est,1998,58.44156
est,1999,57.33333
est,2000,52.08333
est,2001,50.70423
est,2002,52.11268
est,2003,51.09489
est,2004,51.44928
est,2005,53.0303
est,2006,53.07692
est,2007,53.125
est,2008,53.1746
eth,1970,86.23942
eth,1971,85.90544
eth,1972,85.38153
eth,1973,85.46101
eth,1974,84.25951
eth,1975,83.73559
eth,1976,83.45416
eth,1977,83.8295
eth,1978,82.97881
eth,1979,83.00302
eth,1980,83.43611
eth,1981,82.3292
eth,1982,82.57311
eth,1983,82.16779
eth,1984,81.29136
eth,1985,81.11127
eth,1986,81.55651
eth,1987,80.58327
eth,1988,80.00232
eth,1989,80.6725
eth,1990,84.63618
eth,1991,81.95596
eth,1992,79.64085
eth,1993,74.92253
eth,1994,72.67309
eth,1995,70.52678
eth,1996,69.85898
eth,1997,69.10406
eth,1998,69.58935
eth,1999,67.9839
eth,2000,65.33358
eth,2001,65.9853
eth,2002,68.47755
eth,2003,67.30547
eth,2004,67.18623
eth,2005,67.75153
eth,2006,68.53448
eth,2007,70.34812
eth,2008,70.76115
fin,1970,33.747
fin,1971,33.67971
fin,1972,32.92088
fin,1973,32.89912
fin,1974,32.60853
fin,1975,33.78366
fin,1976,33.45296
fin,1977,32.87512
fin,1978,32.67394
fin,1979,31.71992
fin,1980,31.46185
fin,1981,30.91881
fin,1982,31.03523
fin,1983,30.60378
fin,1984,31.95489
fin,1985,30.74252
fin,1986,30.22921
fin,1987,28.99958
fin,1988,27.64381
fin,1989,26.46649
fin,1990,40.64748
fin,1991,39.0303
fin,1992,38.26406
fin,1993,37.91411
fin,1994,37.8882
fin,1995,37.21228
fin,1996,37.53247
fin,1997,38.30911
fin,1998,38.76712
fin,1999,38.59155
fin,2000,39.49704
fin,2001,39.87823
fin,2002,41.33545
fin,2003,42.45439
fin,2004,42.90657
fin,2005,44.62659
fin,2006,44.04332
fin,2007,44.40299
fin,2008,45.12428
fji,1970,83.57003
fji,1971,83.11509
fji,1972,83.41807
fji,1973,83.26054
fji,1974,83.96114
fji,1975,84.34356
fji,1976,83.62477
fji,1977,83.24867
fji,1978,82.40541
fji,1979,81.98173
fji,1980,82.3414
fji,1981,81.84607
fji,1982,81.91826
fji,1983,83.37419
fji,1984,82.12562
fji,1985,83.40651
fji,1986,82.71423
fji,1987,83.57293
fji,1988,83.60119
fji,1989,82.85709
fji,1990,81.08108
fji,1991,80.26316
fji,1992,79.48718
fji,1993,81.70732
fji,1994,81.39535
fji,1995,82.02247
fji,1996,80.89888
fji,1997,80.89888
fji,1998,80.68182
fji,1999,80.23256
fji,2000,79.31034
fji,2001,79.54545
fji,2002,78.82353
fji,2003,77.64706
fji,2004,76.74419
fji,2005,76.74419
fji,2006,77.64706
fji,2007,78.82353
fji,2008,78.57143
fra,1970,46.10449
fra,1971,47.13903
fra,1972,47.79053
fra,1973,49.13244
fra,1974,50.56644
fra,1975,50.02656
fra,1976,48.79088
fra,1977,47.16416
fra,1978,47.20761
fra,1979,47.42208
fra,1980,48.86331
fra,1981,50.23562
fra,1982,51.99416
fra,1983,52.10032
fra,1984,52.20839
fra,1985,52.13737
fra,1986,53.10794
fra,1987,52.45613
fra,1988,53.37263
fra,1989,53.50406
fra,1990,65.06973
fra,1991,63.29327
fra,1992,62.46901
fra,1993,61.64865
fra,1994,61.75512
fra,1995,61.43358
fra,1996,61.88788
fra,1997,62.30388
fra,1998,61.82111
fra,1999,61.91438
fra,2000,63.8535
fra,2001,63.90737
fra,2002,64.06464
fra,2003,63.39997
fra,2004,63.76585
fra,2005,64.42865
fra,2006,65.19053
fra,2007,66.03829
fra,2008,66.47476
fro,1970,46.6107
fro,1971,45.18499
fro,1972,45.6725
fro,1973,45.27591
fro,1974,44.89594
fro,1975,44.3386
fro,1976,45.2775
fro,1977,45.0909
fro,1978,44.45825
fro,1979,43.44111
fro,1980,43.16959
fro,1981,42.63239
fro,1982,42.13402
fro,1983,42.12641
fro,1984,41.84061
fro,1985,41.26347
fro,1986,40.85427
fro,1987,40.99575
fro,1988,40.67464
fro,1989,40.21128
fsm,1970,74.12146
fsm,1971,75.21805
fsm,1972,76.47769
fsm,1973,74.40614
fsm,1974,72.3773
fsm,1975,70.14219
fsm,1976,55.14211
fsm,1977,62.93612
fsm,1978,62.39113
fsm,1979,62.22164
fsm,1980,62.05352
fsm,1981,67.69481
fsm,1982,67.21672
fsm,1983,66.73251
fsm,1984,66.21251
fsm,1985,66.3835
fsm,1986,66.90784
fsm,1987,67.16618
fsm,1988,67.17832
fsm,1989,67.1334
fsm,1994,0
fsm,1995,80
fsm,1996,80
fsm,1997,80
fsm,1998,80
fsm,1999,80
fsm,2000,80
fsm,2001,80
fsm,2002,80
fsm,2003,80
fsm,2004,80
fsm,2005,80
fsm,2006,80
fsm,2007,80
fsm,2008,80
gab,1970,3.88076
gab,1971,2.81957
gab,1972,2.82337
gab,1973,1.33864
gab,1974,1.12971
gab,1975,1.0646
gab,1976,1.16345
gab,1977,1.33468
gab,1978,1.45922
gab,1979,1.52879
gab,1980,1.51369
gab,1981,1.47499
gab,1982,1.5602
gab,1983,1.69062
gab,1984,1.35438
gab,1985,1.36971
gab,1986,2.03055
gab,1987,2.41976
gab,1988,2.36902
gab,1989,1.95918
gab,1990,8.09524
gab,1991,8.33333
gab,1992,8.54271
gab,1993,9.32642
gab,1994,9.62567
gab,1995,10.40462
gab,1996,8.55263
gab,1997,10.29412
gab,1998,11.66667
gab,1999,13.46154
gab,2000,14.94253
gab,2001,13.7931
gab,2002,15.38462
gab,2003,17.02128
gab,2004,20.20202
gab,2005,17.52577
gab,2006,19.80198
gab,2007,19.60784
gab,2008,21.69811
gbr,1970,21.75606
gbr,1971,21.88094
gbr,1972,23.73211
gbr,1973,23.77774
gbr,1974,24.88574
gbr,1975,23.50252
gbr,1976,23.19495
gbr,1977,22.12949
gbr,1978,22.08659
gbr,1979,21.67669
gbr,1980,21.69412
gbr,1981,21.43175
gbr,1982,21.94106
gbr,1983,22.24425
gbr,1984,25.4163
gbr,1985,23.03061
gbr,1986,23.55947
gbr,1987,23.70118
gbr,1988,23.70803
gbr,1989,24.2893
gbr,1990,21.24336
gbr,1991,21.06347
gbr,1992,21.11502
gbr,1993,21.35675
gbr,1994,22.57563
gbr,1995,22.24819
gbr,1996,22.47639
gbr,1997,22.86732
gbr,1998,23.5721
gbr,1999,24.71357
gbr,2000,25.69328
gbr,2001,26.54042
gbr,2002,27.05802
gbr,2003,28.56404
gbr,2004,30.00109
gbr,2005,31.53987
gbr,2006,33.05795
gbr,2007,34.59466
gbr,2008,36.89204
geo,1970,60.8632
geo,1971,61.77903
geo,1972,61.9893
geo,1973,62.01858
geo,1974,62.16091
geo,1975,62.79555
geo,1976,62.8916
geo,1977,63.38889
geo,1978,64.11032
geo,1979,64.9279
geo,1980,65.78138
geo,1981,66.23832
geo,1982,65.87882
geo,1983,65.36466
geo,1984,65.60139
geo,1985,65.3269
geo,1986,65.19156
geo,1987,65.6294
geo,1988,51.27606
geo,1989,51.09151
geo,1990,9.30949
geo,1991,10.37141
geo,1992,10.87511
geo,1993,11.83673
geo,1994,13.48449
geo,1995,15.7967
geo,1996,15.91837
geo,1997,16.12466
geo,1998,16.46259
geo,1999,17.36771
geo,2000,18.24324
geo,2001,21.21685
geo,2002,21.99688
geo,2003,21.41802
geo,2004,21.72573
geo,2005,23.39374
geo,2006,22.09302
geo,2007,21.08844
geo,2008,20.86207
gha,1970,53.60387
gha,1971,52.85451
gha,1972,53.0182
gha,1973,53.36527
gha,1974,48.79928
