geo,time,bn_trf_curr_cd
mng,2001,132442765.38
mng,2002,137545798.63346
mng,2003,161533035.58609
mng,2004,269455054.74749
mng,2005,225195973.03561
mng,2006,211439887.28067
mng,2007,212312000
mng,2008,220683825.10903
mng,2009,185655923.92389
mng,2010,187000264.36209
mng,2011,248321994.10576
mng,2012,241786958.89273
mng,2013,148925195.62561
mng,2014,149681236.43069
mng,2015,174062529.58758
mng,2016,212071107.096
mng,2017,179542250.90973
mng,2018,284221638.11268
mng,2019,240696341.74664
mng,2020,273311008.14432
moz,2005,402924656.81386
moz,2006,500721615.92439
moz,2007,602192662.44865
moz,2008,894867633.04917
moz,2009,763063677.81797
moz,2010,827841418.38002
moz,2011,1004151198.31417
moz,2012,1038691228.13772
moz,2013,1420832781.7687
moz,2014,1372308487.78617
moz,2015,801965496.33668
moz,2016,520483556.18863
moz,2017,637559060.89805
moz,2018,337916936.33839
moz,2019,1244703283.0923
moz,2020,677553429.32674
mrt,1975,59205298.78282
mrt,1976,124219021.82307
mrt,1977,105138561.09966
mrt,1978,138760598.21733
mrt,1979,111023962.58411
mrt,1980,89860073.20751
mrt,1981,98936820.40711
mrt,1982,65876701.3777
mrt,1983,59055863.37258
mrt,1984,86489737.28255
mrt,1985,113168194.0946
mrt,1986,91865781.17372
mrt,1987,78786720.53339
mrt,1988,82700693.52544
mrt,1989,95320292.44918
mrt,1990,85871304.69302
mrt,1991,86069049.67712
mrt,1992,123961885.2824
mrt,1993,83762511.46813
mrt,1994,84434553.91463
mrt,1995,75580842.78394
mrt,1996,202074502.32592
mrt,1997,144619808.58723
mrt,1998,187419253.57362
mrt,2012,310990989.26842
mrt,2013,140750142.63268
mrt,2014,113834939.04765
mrt,2015,178132313.99051
mrt,2016,244565186.86333
mrt,2017,251092760.9172
mrt,2018,205118006.74638
mrt,2019,316166851.65671
mrt,2020,341719638.41327
mus,1976,7183988.68629
mus,1977,13318585.35636
mus,1978,15413883.04358
mus,1979,13474721.02917
mus,1980,22383325.29314
mus,1981,17792117.57088
mus,1982,35042377.36452
mus,1983,26225419.01004
mus,1984,29129731.16697
mus,1985,36846405.31733
mus,1986,50867501.29799
mus,1987,67788888.98955
mus,1988,93840289.18586
mus,1989,76263461.95461
mus,1990,97352793.42639
mus,1991,82927065.60321
mus,1992,93425466.5785
mus,1993,101541107.29104
mus,1994,103227291.2023
mus,1995,101401581.12845
mus,1996,115834203.1268
mus,1997,127367008.44642
mus,1998,94945743.80071
mus,1999,103629788.86589
mus,2000,63778461.13527
mus,2001,67645885.24202
mus,2002,91498957.37461
mus,2003,52413461.88222
mus,2004,49334769.50459
mus,2005,61019599.84251
mus,2006,71060233.71744
mus,2007,124931624.0357
mus,2008,224188250.83128
mus,2009,223719067.11836
mus,2010,183297725.13316
mus,2011,120327301.75041
mus,2012,141944320.41293
mus,2013,-92055034.51472
mus,2014,-350015224.68091
mus,2015,-324306623.11253
mus,2016,-328117177.33127
mus,2017,-271912543.65041
mus,2018,-406457386.986
mus,2019,-409147072.77163
mus,2020,-325422889.68741
mwi,1977,25472682.09951
mwi,1978,46459530.04146
mwi,1979,53741200.68379
mwi,1980,63488286.57811
mwi,1981,59391634.89817
mwi,1982,49172943.86855
mwi,1983,38732850.80324
mwi,1984,36788886.82377
mwi,1985,36307387.21624
mwi,1986,42814518.6628
mwi,1987,44071876.23013
mwi,1988,130804112.63627
mwi,1989,174163035.1161
mwi,1990,99051565.07947
mwi,1991,116112634.60638
mwi,1992,117559706.38288
mwi,1993,156015122.26939
mwi,1994,143388727.9722
mwi,1995,156850531.25625
mwi,1996,114910920.75409
mwi,1997,91358772.75692
mwi,1998,123297068.7884
mwi,1999,129503342.80382
mwi,2000,135456921.60286
mwi,2001,142521572.75422
mwi,2002,161073126.46305
mwi,2003,132006409.97263
mwi,2004,205596026.26164
mwi,2005,273972464.13313
mwi,2006,300883365.16842
mwi,2007,321839329.78444
mwi,2008,437162309.27768
mwi,2009,468589257.79198
mwi,2010,641084789.21301
mwi,2011,518846276.34101
mwi,2012,469845870.71069
mwi,2013,592372714.67788
mwi,2014,542934253.25048
mwi,2015,397916438.83041
mwi,2016,314810481.46211
mwi,2017,388391833.79792
mwi,2018,456067307.11464
mwi,2019,550429228.1613
mwi,2020,826138440.07955
mys,1974,-38636237.75646
mys,1975,-28406915.13632
mys,1976,-33443829.13267
mys,1977,-21127189.75306
mys,1978,-25474498.52587
mys,1979,4569461.5286
mys,1980,-1837489.37779
mys,1981,-16926165.03623
mys,1982,-16699554.32768
mys,1983,5600430.80438
mys,1984,-23894437.79244
mys,1985,7249173.56065
mys,1986,58494445.93299
mys,1987,77392059.57469
mys,1988,208493766.18913
mys,1989,137697232.2118
mys,1990,102037986.96798
mys,1991,88361494.26681
mys,1992,171941142.21783
mys,1993,287479677.32349
mys,1994,229398293.10395
mys,1995,-1017407666.82694
mys,1996,-1182459456.04878
mys,1997,-1509317708.5339
mys,1998,-2462557732.12295
mys,1999,-1728263157.89474
mys,2000,-1924236842.10526
mys,2001,-2151842105.26316
mys,2002,-2780500000
mys,2003,-2447342105.26316
mys,2004,-3913526315.78947
mys,2005,-4477487093.95367
mys,2006,-4560261822.51778
mys,2007,-4668034181.86521
mys,2008,-5261741921.47102
mys,2009,-5567982470.90956
mys,2010,-6769780137.577
mys,2011,-6883965533.7894
mys,2012,-5977740161.36569
mys,2013,-5556615508.17157
mys,2014,-5327045955.64822
mys,2015,-5496728873.78647
mys,2016,-4501768693.56454
mys,2017,-4029216091.95347
mys,2018,-4888444762.29573
mys,2019,-5178870418.16388
mys,2020,-643843243.89169
mys,2021,-2296389512.47978
nam,1990,354304726.41423
nam,1991,375292206.79278
nam,1992,451785974.64891
nam,1993,351251765.39485
nam,1994,326461795.68069
nam,1995,402995794.14323
nam,1996,416295567.21667
nam,1997,444187722.91581
nam,1998,403488665.33483
nam,1999,399325982.23368
nam,2000,436064701.09263
nam,2001,352302388.43844
nam,2002,274756082.09606
nam,2003,460270826.11826
nam,2004,669073002.36407
nam,2005,670030958.59705
nam,2006,946791807.8952
nam,2007,999034219.80871
nam,2008,1131051644.45129
nam,2009,1154022849.84879
nam,2010,1152347388.15224
nam,2011,811562613.51435
nam,2012,1610716894.87448
nam,2013,1539609470.63476
nam,2014,1714338520.2282
nam,2015,1404377045.09165
nam,2016,1064398354.25917
nam,2017,1437060499.53921
nam,2018,1419394979.46524
nam,2019,1307365676.88917
nam,2020,1352184612.83446
ncl,2002,300214288.80188
ncl,2003,359219660.64676
ncl,2004,419934017.15105
ncl,2005,417070938.33346
ncl,2006,428130054.13445
ncl,2007,570023964.3341
ncl,2008,676963821.39802
ncl,2009,670879059.103
ncl,2010,628485291.02984
ncl,2011,697908591.95002
ncl,2012,333332459.50127
ncl,2013,407030000.08982
ncl,2014,312658805.51658
ncl,2015,301184038.9792
ncl,2016,330890650.55519
ner,1974,78403132.70699
ner,1975,63757244.56272
ner,1976,90843084.74265
ner,1977,52503323.25096
ner,1978,83653932.05578
ner,1979,91382332.3781
ner,1980,96928450.83758
ner,1981,108666110.31909
ner,1982,96869733.11843
ner,1983,86578169.8736
ner,1984,102444941.35196
ner,1985,153391233.46395
ner,1986,-1764336.07897
ner,1987,-3477114.37054
ner,1988,35400581.01336
ner,1989,-21366215.2707
ner,1990,13832122.86941
ner,1991,57375411.57125
ner,1992,67844942.4919
ner,1993,74568468.88908
ner,1994,66654695.6277
ner,1995,31493638.33336
ner,1996,63942614.80211
ner,1997,38062644.7991
ner,1998,58016606.56941
ner,1999,35865078.51951
ner,2000,47400199.78474
ner,2001,71940423.19475
ner,2002,53049298.4628
ner,2003,73475063.13527
ner,2004,104064180.16453
ner,2005,181759089.63948
ner,2006,163508442.02395
ner,2007,185509287.31609
ner,2008,231271278.96365
ner,2009,151460761.44104
ner,2010,448824929.78452
ner,2011,343536280.35099
ner,2012,328661084.7062
ner,2013,295560055.01975
ner,2014,349435825.1726
ner,2015,296975263.85069
ner,2016,278267241.83581
ner,2017,412470810.28507
ner,2018,486259829.21716
ner,2019,628807774.06821
ner,2020,596575693.83008
nga,1977,-183030565.52768
nga,1978,-269176040.41026
nga,1979,-387412488.76435
nga,1980,-576099137.07143
nga,1981,-561753938.23114
nga,1982,-429126390.05259
nga,1983,-394804128.55423
nga,1984,-331364519.68435
nga,1985,-259573425.01447
nga,1986,-137359270.54834
nga,1987,-23904160.188
nga,1988,-11902225.42227
nga,1989,126549020.43319
nga,1990,84733173.56111
nga,1991,744163639.22102
nga,1992,752724937.82365
nga,1993,812298404.28793
nga,1994,497908710.67467
nga,1995,248579189.77182
nga,1996,296040037.14274
nga,1997,584573564.90924
nga,1998,447218731.4885
nga,1999,1291655340.53657
nga,2000,1626949739.75064
nga,2001,1366571444.6255
nga,2002,1413272953.87038
nga,2003,1051258547.7667
nga,2004,2251878903.30976
nga,2005,15152483342.2629
nga,2006,17797685792.3851
nga,2007,18548157037.838
nga,2008,20392034760.0349
nga,2009,19364462734.45
nga,2010,20705047816.61209
nga,2011,21806609824.49229
nga,2012,21810105944.4715
nga,2013,21804483549.5531
nga,2014,21929024099.0779
nga,2015,20168785597.081
nga,2016,19889168323.6379
nga,2017,21995572070.9856
nga,2018,24134095978.6752
nga,2019,26369298008.2201
nga,2020,21022318627.72409
nic,1977,11200000
nic,1978,9500000
nic,1979,91600000
nic,1980,123900000
nic,1981,70300000
nic,1982,51500000
nic,1983,79300000
nic,1984,89800000
nic,1985,81700000
nic,1986,112300000
nic,1987,123800000
nic,1988,130000000
nic,1989,168900000
nic,1990,201600000
nic,1991,585000000
nic,1992,335600000
nic,1993,273600000
nic,1994,50000000
nic,1995,138000000
nic,1996,150000000
nic,1997,234800000
nic,1998,331300000
nic,1999,460100000
nic,2000,410200000
nic,2001,485700000
nic,2002,530300000
nic,2003,625400000
nic,2004,755000000
nic,2005,857400000
nic,2006,1003300000
nic,2007,994600000
nic,2008,1135200000
nic,2009,1118400000
nic,2010,1160600000
nic,2011,1229600000
nic,2012,1309800000
nic,2013,1369000000
nic,2014,1449900000
nic,2015,1514500000
nic,2016,1612100000
nic,2017,1567100000
nic,2018,1611300000
nic,2019,1757900000
nic,2020,1920400000
nld,1967,-87016574.52266
nld,1968,-68232044.14951
nld,1969,-55248618.74454
nld,1970,-36187845.27768
nld,1971,-84465190.94188
nld,1972,-157303835.17797
nld,1973,-139569497.88079
nld,1974,-353611454.52199
nld,1975,-697069016.37153
nld,1976,-348982098.07493
nld,1977,-617212896.65549
nld,1978,-841552057.45754
nld,1979,-752487223.78931
nld,1980,-1148122519.18978
nld,1981,-1441510793.73553
nld,1982,-1305165857.59864
nld,1983,-979412351.85603
nld,1984,-1057620071.51518
nld,1985,-1069155780.61715
nld,1986,-1685714687.36054
nld,1987,-2052455914.79597
nld,1988,-1871273811.8063
nld,1989,-1938819680.45561
nld,1990,-2942789907.93793
nld,1991,-4130279902.84499
nld,1992,-4355494069.32994
nld,1993,-4500780307.32699
nld,1994,-5277128733.48357
nld,1995,-6433636136.09252
nld,1996,-6769995314.46193
nld,1997,-6119719107.38063
nld,1998,-7181891087.80771
nld,1999,-6353436242.71063
nld,2000,-6218066243.16438
nld,2001,-6741122789.72854
nld,2002,-6547440329.27371
nld,2003,-7221287015.86522
nld,2004,-10735820354.4012
nld,2005,-12531054710.2692
nld,2006,-15814228332.6614
nld,2007,-19265562458.0475
nld,2008,-15253208347.0491
nld,2009,-11082802702.8903
nld,2010,-11889133527.1284
nld,2011,-11914538187.5406
nld,2012,-11388753996.3028
nld,2013,-17672277591.2224
nld,2014,-14831513864.8074
nld,2015,-9793310428.00073
nld,2016,-5312869939.8058
nld,2017,-5701305849.13505
nld,2018,-7745212909.11173
nld,2019,-7758973692.8301
nld,2020,-15402684557.6559
nld_curacao,2011,-40659217.87709
nld_curacao,2012,-65541899.44134
nld_curacao,2013,-79854748.60335
nld_curacao,2014,-55502793.29609
nld_curacao,2015,-42044692.73743
nld_curacao,2016,-42960893.85475
nld_curacao,2017,-30967769.78771
nld_curacao,2018,-33715273.94413
nld_curacao,2019,-28481140.81564
nld_curacao,2020,-48662529.82682
nor,1975,-159177980.18961
nor,1976,-198301373.49644
nor,1977,-312772152.31118
nor,1978,-383641674.6115
nor,1979,-440144122.74941
nor,1980,-515361001.7248
nor,1981,-529940141.79022
nor,1982,-580696109.97783
nor,1983,-604767535.26072
nor,1984,-538624576.47387
nor,1985,-579815317.21228
nor,1986,-811724155.73922
nor,1987,-981460471.20229
nor,1988,-1134832402.3439
nor,1989,-1130407207.13761
nor,1990,-1476568339.45805
nor,1991,-1536219013.15845
nor,1992,-1452731320.20123
nor,1993,-1343505281.06868
nor,1994,-1743632410.53287
nor,1995,-2058719871.21951
nor,1996,-1505999279.94681
nor,1997,-1393094097.82283
nor,1998,-1533215829.58254
nor,1999,-1433152372.70002
nor,2000,-1250464715.37404
nor,2001,-1582481675.2983
nor,2002,-2234788509.98501
nor,2003,-2923843767.69248
nor,2004,-2634923887.36194
nor,2005,-2631888979.47568
nor,2006,-2979730475.44038
nor,2007,-3607335364.28488
nor,2008,-3576471839.32689
nor,2009,-4582948111.94561
nor,2010,-5061142784.28227
nor,2011,-5730749436.59419
nor,2012,-6758736498.70862
nor,2013,-7915060959.06748
nor,2014,-7694487189.95803
nor,2015,-6860019714.22143
nor,2016,-6984213077.30551
nor,2017,-6790321871.49854
nor,2018,-6674835270.64773
nor,2019,-6695474788.33481
nor,2020,-7495505065.4119
npl,1976,46888000
npl,1977,48680000
npl,1978,57820799.17484
npl,1979,81191666.66667
npl,1980,108141666.66667
npl,1981,126544754.02586
npl,1982,142576434.99719
npl,1983,132516967.42872
npl,1984,117720854.29387
npl,1985,118714338.21106
npl,1986,111070772.10457
npl,1987,140279228.21141
npl,1988,124856670.97041
npl,1989,97567430.46505
npl,1990,108576171.61673
npl,1991,111201089.66149
npl,1992,128969003.09317
npl,1993,152484008.39007
npl,1994,151980108.70405
npl,1995,230105091.02403
npl,1996,263612990.2159
npl,1997,245597566.50927
npl,1998,301963548.63345
npl,1999,333194903.06489
npl,2000,340325616.87151
npl,2001,390472515.59426
npl,2002,954434808.39945
npl,2003,1057373869.17992
npl,2004,1174037797.97565
npl,2005,1532756319.5869
npl,2006,1787352304.51104
npl,2007,2087895657.07401
npl,2008,3243185396.07573
npl,2009,3422726290.70805
npl,2010,4086235069.93493
npl,2011,4726014443.45191
npl,2012,5368412202.52785
npl,2013,6256703157.53393
npl,2014,6537145677.63214
npl,2015,7564052176.27382
npl,2016,7445144070.65216
npl,2017,8079778186.85132
npl,2018,8992142232.40137
npl,2019,8837039073.37349
npl,2020,8664296222.55538
npl,2021,8844087898.44032
nru,2008,9779271.77002
nru,2009,11708834.56216
nru,2010,12921017.34357
nru,2011,15017694.07013
nru,2012,-1877506.0597
nru,2013,10315921.92514
nru,2014,12971950.65331
nru,2015,12188502.78226
nru,2016,8781389.59257
nru,2017,21296717.50128
nru,2018,31312527.52409
nzl,2000,236108225.955
nzl,2001,143929964.8623
nzl,2002,72036682.43951
nzl,2003,170114732.49279
nzl,2004,97845410.98745
nzl,2005,207214158.59449
nzl,2006,389465827.41901
nzl,2007,389172781.18302
nzl,2008,661815059.0636
nzl,2009,273457443.06343
nzl,2010,37793246.00701
nzl,2011,-180938283.15311
nzl,2012,-366412532.91185
nzl,2013,-361867281.45132
nzl,2014,-303667787.29465
nzl,2015,-133698103.45069
nzl,2016,-168127755.75154
nzl,2017,-279515785.02576
nzl,2018,-197174215.96733
nzl,2019,-365785060.70314
nzl,2020,-722245293.69123
omn,1974,-86855819.59136
omn,1975,-868558.19591
omn,1976,-167631731.81133
omn,1977,46612623.1807
omn,1978,-191951361.29691
omn,1979,-69484655.67309
omn,1980,-259988419.97681
omn,1981,-312680950.5289
omn,1982,-509554141.60265
omn,1983,-544296469.43919
omn,1984,-605099921.83535
omn,1985,-929370720.47945
omn,1986,-845589767.22938
omn,1987,-694408322.49675
omn,1988,-720416124.83745
omn,1989,-775032509.75293
omn,1990,-873862158.64759
omn,1991,-873862158.64759
omn,1992,-1196358907.6723
omn,1993,-1365409622.88687
omn,1994,-1300390117.03511
omn,1995,-1469440832.24967
omn,1996,-1370599982.17685
omn,1997,-1500699980.48505
omn,1998,-1466899990.46229
omn,1999,-1438199990.64889
omn,2000,-1451200000
omn,2001,-1531859557.86736
omn,2002,-1602080624.18726
omn,2003,-1672301690.50715
omn,2004,-1825747724.3173
omn,2005,-2257477243.17295
omn,2006,-2788036410.92328
omn,2007,-3669700910.27308
omn,2008,-5180754226.26788
omn,2009,-5315994798.43953
omn,2010,-5703511053.31599
omn,2011,-7214564369.31079
omn,2012,-8086605981.79454
omn,2013,-9104418725.61768
omn,2014,-10300832249.6749
omn,2015,-10990897269.1808
omn,2016,-10312093628.0884
omn,2017,-9815344603.38101
omn,2018,-9957667100.13004
omn,2019,-9133596879.06372
omn,2020,-8772236671.0013
pak,1976,580207049.01015
pak,1977,1014068363.42653
pak,1978,1535310868.88676
pak,1979,1760918752.38328
pak,1980,2521977465.087
pak,1981,2566632196.86318
pak,1982,3179171780.30434
pak,1983,3408437577.10448
pak,1984,3358553167.08608
pak,1985,3096515684.17381
pak,1986,3178278640.18407
pak,1987,2879797258.12367
pak,1988,2736909509.15215
pak,1989,2736527729.506
pak,1990,2793520127.77504
pak,1991,2977717185.75994
pak,1992,3462502817.83714
pak,1993,2298508525.0746
pak,1994,2883343560.14762
pak,1995,2561675119.54692
pak,1996,2685332853.31884
pak,1997,3940677449.17991
pak,1998,2773000000
pak,1999,3540000000
pak,2000,4162000000
pak,2001,5435000000
pak,2002,6548000000
pak,2003,6232000000
pak,2004,7526000000
pak,2005,9079000000
pak,2006,10941000000
pak,2007,11084000000
pak,2008,11136000000
pak,2009,12459000000
pak,2010,13793000000
pak,2011,16603000000
pak,2012,18571000000
pak,2013,18671000000
pak,2014,21198000000
pak,2015,22214000000
pak,2016,22841000000
pak,2017,23987000000
pak,2018,24229000000
pak,2019,24862000000
pak,2020,29093000000
pak,2021,33060000000
pan,1977,-2400000
pan,1978,-2100000
pan,1979,12300000
pan,1980,40200000
pan,1981,61100000
pan,1982,70900000
pan,1983,80200000
pan,1984,122500000
pan,1985,141000000
pan,1986,133200000
pan,1987,117800000
pan,1988,108300000
pan,1989,95700000
pan,1990,219300000
pan,1991,222400000
pan,1992,204000000
pan,1993,203100000
pan,1994,148900000
pan,1995,152600000
pan,1996,134700000
pan,1997,150600000
pan,1998,158600000
pan,1999,171100000
pan,2000,177000000
pan,2001,226100000
pan,2002,243800000
pan,2003,234400000
pan,2004,217100000
pan,2005,241700000
pan,2006,280100000
pan,2007,635900000
pan,2008,532300000
pan,2009,126300000
pan,2010,137700000
pan,2011,170700000
pan,2012,83800000
pan,2013,56000000
pan,2014,122200000
pan,2015,-106000000
pan,2016,-104057500
pan,2017,-124379500
pan,2018,-70208800
pan,2019,-31333206
pan,2020,131516587.4
per,1977,56500000
per,1978,55200000
per,1979,122500000
per,1980,147000000
per,1981,161237459.9955
per,1982,167179274.55707
per,1983,218997081.23715
per,1984,158391090.96
per,1985,96000000
per,1986,112010000
per,1987,118080000
per,1988,162590000
per,1989,175780000
per,1990,281000000
per,1991,466000000
per,1992,442000000
per,1993,531656925
per,1994,787952116.77
per,1995,832025037.53
per,1996,912058307.06
per,1997,951535078.5
per,1998,987003384.95
per,1999,942748565.27
per,2000,1001276685.91
per,2001,1039726162.26615
per,2002,1019401994.90202
per,2003,1209341599.94259
per,2004,1432589187.42147
per,2005,1771937391.01074
per,2006,2185199932.50665
per,2007,2507670730.5809
per,2008,2942931586.65423
per,2009,2887419137.95653
per,2010,3026037497.70748
per,2011,3200718766.17647
per,2012,3306532295.87917
per,2013,3345920614.14974
per,2014,4371751216.62437
per,2015,3331181641.53627
per,2016,3966559025.45458
per,2017,3589086899.30677
per,2018,3555775156.87513
per,2019,3718446656.254
per,2020,4071055758.39464
phl,1977,258000000
phl,1978,318000000
phl,1979,355000000
phl,1980,447000000
phl,1981,507000000
phl,1982,486000000
phl,1983,472000000
phl,1984,386000000
phl,1985,378000000
phl,1986,439000000
phl,1987,573000000
phl,1988,775000000
phl,1989,830000000
phl,1990,714000000
phl,1991,827000000
phl,1992,816000000
phl,1993,699000000
phl,1994,936000000
phl,1995,880000000
phl,1996,589000000
phl,1997,1080000000
phl,1998,435000000
phl,1999,5784000000
phl,2000,5643000000
phl,2001,6860000000
phl,2002,7680000000
phl,2003,8386000000
phl,2004,9160000000
phl,2005,11634396061.6115
phl,2006,13243622127.0889
phl,2007,14445677106.3083
phl,2008,15719088221.6171
phl,2009,16569715067.9996
phl,2010,17595812423.9011
phl,2011,18567027444.3711
phl,2012,19499662642.9482
phl,2013,21073394631.1963
phl,2014,22782412030.031
phl,2015,23263098452.47869
phl,2016,24727542796.5845
phl,2017,26152507108.5307
phl,2018,26818394340.1038
phl,2019,27949100597.2198
phl,2020,27385864713.0905
phl,2021,29460609507.61449
plw,2005,21362726.42817
plw,2006,20819358.1535
plw,2007,23242811.69123
plw,2008,24805369.49696
plw,2009,22556867.94468
plw,2010,26540196.31872
plw,2011,26375632.41202
plw,2012,26266807.19925
plw,2013,25953016.86491
plw,2014,25714089.53785
plw,2015,18308724.32892
plw,2016,20813748.13852
plw,2017,15810052.1489
png,1976,96699721.53595
png,1977,187704468.77678
png,1978,189323754.8932
png,1979,184726240.95803
png,1980,183746736.99942
png,1981,191043944.74228
png,1982,177683198.99066
png,1983,196783571.75248
png,1984,198199067.47687
png,1985,157484124.25903
png,1986,165938010.28394
png,1987,129572898.68579
png,1988,133188246.47201
png,1989,129167985.075
png,1990,155566068.60244
png,1991,260485748.50617
png,1992,192493315.30241
png,1993,42857739.81975
png,1994,16364620.93614
png,1995,74691840.00478
png,1996,72174817.98098
png,1997,60512592.94272
png,1998,86860285.72394
png,1999,16877574.56169
png,2000,-4940458.65366
png,2001,12750296.5627
png,2002,190958222.74728
png,2003,235181909.92266
png,2004,257236497.91256
png,2005,258095049.78444
png,2006,196781503.68985
png,2007,248661776.4805
png,2008,159902362.54148
png,2009,172670455.12209
png,2010,187848066.67561
png,2011,241915919.07616
png,2012,119852100.2401
png,2013,135281778.86378
png,2014,114627127.85267
png,2015,108469730.71672
png,2016,232571052.96927
png,2017,203740637.03032
png,2018,314054028.53
pol,1976,579000000
pol,1977,638000000
pol,1978,886000000
pol,1979,675000000
pol,1980,721000000
pol,1981,1233000000
pol,1982,831000000
pol,1983,703000000
pol,1984,732000000
pol,1985,970000000
pol,1986,1097000000
pol,1987,1558000000
pol,1988,1691000000
pol,1989,1609000000
pol,1990,2511000000
pol,1991,768000000
pol,1992,466000000
pol,1993,760000000
pol,1994,1252000000
pol,1995,958000000
pol,1996,1694000000
pol,1997,2035000000
pol,1998,2897000000
pol,1999,2214000000
pol,2000,1292000000
pol,2001,1544000000
pol,2002,1991000000
pol,2003,2470000000
pol,2004,714000000
pol,2005,216000000
pol,2006,712000000
pol,2007,1066000000
pol,2008,1403000000
pol,2009,-1389000000
pol,2010,-118000000
pol,2011,1116000000
pol,2012,-200000000
pol,2013,-539000000
pol,2014,-549000000
pol,2015,-967000000
pol,2016,-1579000000
pol,2017,-168000000
pol,2018,-1721000000
pol,2019,-1976000000
pol,2020,-1848000000
prt,1975,1041196053.21084
prt,1976,965066782.41035
prt,1977,1133679688.55208
prt,1978,1635255897.1907
prt,1979,2477035019.93865
prt,1980,3006129236.40003
prt,1981,2889215889.95073
prt,1982,2678838716.7726
prt,1983,2173661998.09862
prt,1984,2174985051.78691
prt,1985,2243868927.32029
prt,1986,2913445225.55464
prt,1987,3771250503.78815
prt,1988,4321920494.78441
prt,1989,4539862394.19104
prt,1990,5507205848.71502
prt,1991,5974745061.47532
prt,1992,7825819452.39961
prt,1993,6698596281.02777
prt,1994,5420544040.40398
prt,1995,7132275945.732
prt,1996,4423837961.60205
prt,1997,3786120028.79441
prt,1998,4089502796.43095
prt,1999,2476833951.2088
prt,2000,2175034647.11726
prt,2001,2306422094.40536
prt,2002,1529993083.6551
prt,2003,1166562222.42943
prt,2004,1578918767.82107
prt,2005,866980186.92117
prt,2006,1104516802.93631
prt,2007,1835532847.20378
prt,2008,1985283203.76191
prt,2009,1032417130.0936
prt,2010,750893134.19913
prt,2011,1332615651.14989
prt,2012,2056391938.07383
prt,2013,2773613382.04576
prt,2014,3552955818.44424
prt,2015,3454628793.1301
prt,2016,3664415406.94935
prt,2017,4719874801.46755
prt,2018,4897991137.45422
prt,2019,4908340451.00109
prt,2020,5114827689.89175
prt,2021,6765573944.44444
pry,1975,14000000
pry,1976,4200000
pry,1977,1200000
pry,1978,5800000
pry,1979,7400000
pry,1980,4600000
pry,1981,5800000
pry,1982,5000000
pry,1983,6200000
pry,1984,9300000
pry,1985,7900000
pry,1986,11100000
pry,1987,26900000
pry,1988,35100000
pry,1989,23500000
pry,1990,43000000
pry,1991,45200000
pry,1992,61800000
pry,1993,78200000
pry,1994,22700000
pry,1995,195300000
pry,1996,182200000
pry,1997,180900000
pry,1998,177300000
pry,1999,175200000
pry,2000,176810000
pry,2001,166500000
pry,2002,115900000
pry,2003,164500000
pry,2004,194200000
pry,2005,223800000
pry,2006,426000000
pry,2007,373286000
pry,2008,414230000
pry,2009,518900000
pry,2010,557485000
pry,2011,713570000
pry,2012,758700000
pry,2013,719880000
pry,2014,606240000
pry,2015,672240400
pry,2016,775458400
pry,2017,822673600
pry,2018,801469965.80263
pry,2019,794590282.4938
pry,2020,694314988.89974
pse,1995,435000000
pse,1996,508200000
pse,1997,469700000
pse,1998,410142824.1479
pse,1999,398622569.44745
pse,2000,648235622.0992
pse,2001,933473462.10575
pse,2002,1051324424.28646
pse,2003,686143381.80221
pse,2004,724594713.9941
pse,2005,1136378589.89742
pse,2006,1290932922.01742
pse,2007,2246682979.75966
pse,2008,3189529912.6566
pse,2009,2140914421.55964
pse,2010,1990972890.92658
pse,2011,1104729675.51118
pse,2012,1750465980.42205
pse,2013,1577899403.54844
pse,2014,1666087228.89336
pse,2015,1749435679.81191
pse,2016,1626348759.0925
pse,2017,1708483818.08417
pse,2018,1499064244.53118
pse,2019,1691677283.85116
pse,2020,1284960640.5439
pyf,2002,330475472.69651
pyf,2003,441276209.33614
pyf,2004,524475299.43255
pyf,2005,524206007.73413
pyf,2006,495924753.85216
pyf,2007,729612206.08882
pyf,2008,236892292.95237
pyf,2009,296150974.20493
pyf,2010,631448434.47555
pyf,2011,601370479.98537
pyf,2012,575430318.45009
pyf,2013,663781466.65303
pyf,2014,603376813.42766
pyf,2015,547537434.76616
pyf,2016,531651211.75625
qat,2011,-12650661325.0856
qat,2012,-14057692307.6923
qat,2013,-14732417582.4176
qat,2014,-17514010989.011
qat,2015,-15703571428.5714
qat,2016,-16169230769.2308
qat,2017,-16166758241.7582
qat,2018,-16352472527.4725
qat,2019,-16606868131.8681
qat,2020,-12433516483.5165
rou,1971,0
rou,1972,0
rou,1973,0
rou,1974,0
rou,1975,0
rou,1976,0
rou,1977,0
rou,1978,0
rou,1979,0
rou,1980,0
rou,1981,0
rou,1982,0
rou,1983,0
rou,1984,0
rou,1985,0
rou,1986,0
rou,1987,0
rou,1988,0
rou,1989,0
rou,1990,106000000
rou,1991,218000000
rou,1992,65000000
rou,1993,214000000
rou,1994,283000000
rou,1995,369000000
rou,1996,593000000
rou,1997,579000000
rou,1998,753000000
rou,1999,626000000
rou,2000,860000000
rou,2001,1143000000
rou,2002,1536000000
rou,2003,1861000000
rou,2004,3697000000
rou,2005,4446876538.84252
rou,2006,6106490122.92909
rou,2007,6599978330.16178
rou,2008,8099677490.67677
rou,2009,5262740472.08328
rou,2010,4180880807.30908
rou,2011,3896847675.71921
rou,2012,3481825426.90242
rou,2013,2725402791.68408
