geo,time,se_sec_enrl_gc
slv,1979,181080
slv,1980,162552
slv,1983,175396
slv,1984,180023
slv,1988,207842
slv,1989,211272
slv,1991,217498
slv,1992,227674
slv,1993,237649
slv,1995,369848
slv,1998,304732
slv,2000,333679
slv,2001,349345
slv,2002,360893
slv,2003,385541
slv,2004,409672
slv,2005,416339
slv,2006,422149
slv,2007,431852
slv,2008,434996
slv,2009,449890
slv,2010,471698
slv,2011,504955
slv,2012,498245
slv,2013,522021
slv,2014,512792
slv,2015,492295
slv,2016,471071
slv,2017,441243
slv,2018,429923
smr,1971,901
smr,1972,988
smr,1973,1087
smr,1974,1115
smr,1975,1140
smr,1976,1211
smr,1977,1221
smr,1978,1209
smr,1979,1197
smr,1980,1228
smr,1981,1219
smr,1982,1354
smr,1983,1317
smr,1984,1266
smr,1985,1260
smr,1986,1248
smr,1987,1096
smr,1988,1093
smr,1989,1087
smr,1990,1091
smr,1991,1045
smr,1992,1021
smr,1993,1001
smr,1994,994
smr,1996,1058
smr,1997,1063
smr,2000,988
smr,2008,1710
smr,2009,1765
smr,2010,1817
smr,2011,1861
smr,2012,1869
smr,2018,1545
som,1971,13744
som,1972,15208
som,1973,17912
som,1974,20144
som,1976,26611
som,1977,6308
som,1978,6981
som,1979,11130
som,1980,15338
som,1981,92441
som,1982,89558
som,1983,88381
som,1984,90535
som,1985,88039
som,1986,82538
som,2007,86929
srb,1999,487144
srb,2000,461251
srb,2001,446136
srb,2002,434365
srb,2003,420720
srb,2004,410101
srb,2005,406224
srb,2006,400044
srb,2007,394783
srb,2008,389271
srb,2009,384367
srb,2010,372412
srb,2011,358466
srb,2012,351074
srb,2013,345192
srb,2014,344846
srb,2015,355910
srb,2016,354520
srb,2017,350855
srb,2018,348468
ssd,2011,133999
ssd,2015,164135
stp,1971,1463
stp,1972,1621
stp,1976,3776
stp,1977,3674
stp,1978,3145
stp,1979,3116
stp,1980,3415
stp,1981,3685
stp,1982,4698
stp,1983,6160
stp,1984,6195
stp,1987,5031
stp,1988,6171
stp,1990,7446
stp,2003,6716
stp,2004,7367
stp,2005,8012
stp,2007,8897
stp,2008,8382
stp,2009,9506
stp,2010,9884
stp,2011,11618
stp,2012,13600
stp,2013,15508
stp,2014,18358
stp,2015,20484
stp,2016,22649
stp,2017,24422
sur,1972,21072
sur,1973,23284
sur,1974,24810
sur,1975,25524
sur,1976,26442
sur,1977,25872
sur,1978,27775
sur,1979,28636
sur,1980,30152
sur,1981,12747
sur,1982,16316
sur,1983,14074
sur,1984,14144
sur,1985,18612
sur,1986,24996
sur,1987,24411
sur,1988,23961
sur,1989,23107
sur,1990,19384
sur,1991,19902
sur,1992,19224
sur,1993,17709
sur,1994,16511
sur,2001,22262
sur,2002,23083
sur,2005,24307
sur,2006,26424
sur,2007,24523
sur,2008,25583
sur,2009,25324
sur,2010,27607
sur,2011,28279
sur,2012,29505
sur,2013,30780
sur,2014,31080
sur,2015,32284
sur,2018,32996
svk,1993,416982
svk,1994,412575
svk,1995,409594
svk,1996,407903
svk,1997,403718
svk,1998,422805
svk,1999,433799
svk,2000,465041
svk,2001,457945
svk,2002,456029
svk,2003,451729
svk,2004,446703
svk,2005,435802
svk,2006,420545
svk,2007,402164
svk,2008,385248
svk,2009,368958
svk,2010,354810
svk,2011,345264
svk,2012,335487
svk,2013,326248
svk,2014,315975
svk,2015,309466
svk,2016,305920
svk,2017,304392
svn,1982,106989
svn,1983,105896
svn,1984,106445
svn,1985,107699
svn,1986,110444
svn,1987,111804
svn,1988,112984
svn,1989,112933
svn,1990,113504
svn,1991,120402
svn,1992,118898
svn,1993,137414
svn,1994,137578
svn,1995,137580
svn,1996,133769
svn,1997,131573
svn,1998,129302
svn,1999,132489
svn,2000,133717
svn,2001,134339
svn,2002,133619
svn,2003,130849
svn,2004,124243
svn,2005,119511
svn,2006,114738
svn,2007,96031
svn,2008,93898
svn,2009,91480
svn,2010,88783
svn,2011,86532
svn,2012,84707
svn,2013,86318
svn,2014,84578
svn,2015,83432
svn,2016,81823
svn,2017,81407
swe,1971,416001
swe,1976,369012
swe,1977,377044
swe,1978,397184
swe,1979,424300
swe,1980,438709
swe,1981,443355
swe,1982,437515
swe,1983,420973
swe,1984,405342
swe,1985,400698
swe,1987,395978
swe,1988,399891
swe,1989,391240
swe,1990,385235
swe,1991,377191
swe,1992,373132
swe,1993,472281
swe,1994,495522
swe,1995,543037
swe,1996,558625
swe,1997,571956
swe,1998,687653
swe,1999,654142
swe,2000,651191
swe,2001,635159
swe,2002,658721
swe,2003,659599
swe,2004,519183
swe,2005,534159
swe,2006,540543
swe,2007,537921
swe,2008,531393
swe,2009,514603
swe,2010,496307
swe,2011,472309
swe,2012,493637
swe,2013,592759
swe,2014,604130
swe,2015,646028
swe,2016,670876
swe,2017,729757
swz,1970,8027
swz,1971,9001
swz,1972,10681
swz,1973,12459
swz,1974,14301
swz,1975,16227
swz,1976,17396
swz,1977,19359
swz,1978,20584
swz,1979,22091
swz,1980,23198
swz,1981,24826
swz,1982,26469
swz,1983,27801
swz,1984,28833
swz,1985,29914
swz,1986,30489
swz,1987,32942
swz,1988,35278
swz,1989,41881
swz,1990,41128
swz,1991,44085
swz,1992,51514
swz,1993,50304
swz,1994,52571
swz,1995,54933
swz,1996,57330
swz,1998,60830
swz,1999,61551
swz,2000,60253
swz,2001,60987
swz,2002,61604
swz,2003,61528
swz,2004,67696
swz,2005,70964
swz,2006,76979
swz,2007,82835
swz,2009,83089
swz,2010,88619
swz,2011,90605
swz,2012,91673
swz,2013,93065
swz,2014,96888
swz,2015,100494
swz,2016,104058
swz,2017,110271
sxm,2012,1125
sxm,2014,1119
syc,1970,2131
syc,1971,2310
syc,1972,2514
syc,1973,2781
syc,1974,3238
syc,1975,3465
syc,1976,3036
syc,1977,4243
syc,1978,4361
syc,1979,4601
syc,1980,5317
syc,1981,5950
syc,1982,6935
syc,1983,7144
syc,1984,7254
syc,1985,7125
syc,1986,7101
syc,1987,7338
syc,1988,7463
syc,1989,7352
syc,1991,7642
syc,1992,7726
syc,1993,7683
syc,1994,7877
syc,1995,7827
syc,1996,8151
syc,1998,8027
syc,1999,8317
syc,2000,8280
syc,2001,7514
syc,2002,7826
syc,2003,8137
syc,2004,7962
syc,2005,8501
syc,2006,7794
syc,2007,8227
syc,2008,7911
syc,2009,7825
syc,2010,7554
syc,2011,7113
syc,2012,7514
syc,2013,7129
syc,2014,6989
syc,2015,7122
syc,2016,7199
syc,2017,7124
syc,2018,7371
syr,1971,315803
syr,1972,353030
syr,1973,388473
syr,1974,415816
syr,1975,434281
syr,1976,463348
syr,1977,485873
syr,1978,520044
syr,1979,552677
syr,1980,563875
syr,1981,577990
syr,1982,600716
syr,1983,643847
syr,1984,701330
syr,1985,757228
syr,1986,814917
syr,1987,855453
syr,1988,868779
syr,1989,869381
syr,1990,856942
syr,1991,847783
syr,1992,849530
syr,1993,845631
syr,1994,846550
syr,1995,841964
syr,1996,846778
syr,1997,865042
syr,1998,889860
syr,1999,925335
syr,2000,955290
syr,2001,1010157
syr,2002,1064919
syr,2003,1997946
syr,2004,2120654
syr,2005,2267027
syr,2006,2350694
syr,2007,2445871
syr,2008,2525970
syr,2009,2562568
syr,2010,2625382
syr,2011,2697578
syr,2012,2746937
syr,2013,1768571
tca,1971,227
tca,1973,354
tca,1974,467
tca,1975,639
tca,1976,671
tca,1977,671
tca,1978,711
tca,1981,691
tca,1985,707
tca,1994,943
tca,1997,1028
tca,1999,982
tca,2000,1089
tca,2001,1201
tca,2002,1266
tca,2003,1270
tca,2004,1386
tca,2005,1558
tca,2009,2095
tca,2014,1811
tca,2015,2013
tca,2018,2316
tcd,1971,9105
tcd,1972,10079
tcd,1973,12090
tcd,1974,11418
tcd,1975,12885
tcd,1976,15128
tcd,1977,18382
tcd,1985,43053
tcd,1987,40260
tcd,1988,41073
tcd,1989,45147
tcd,1990,54751
tcd,1991,59565
tcd,1992,72641
tcd,1993,79458
tcd,1994,69784
tcd,1995,82559
tcd,1996,90100
tcd,1997,97011
tcd,1998,110545
tcd,1999,120523
tcd,2000,133959
tcd,2001,162497
tcd,2002,181449
tcd,2003,209160
tcd,2004,224661
tcd,2005,241813
tcd,2006,258963
tcd,2007,310830
tcd,2008,365655
tcd,2009,416978
tcd,2010,424815
tcd,2011,450014
tcd,2012,451179
tcd,2013,517695
tcd,2014,501028
tcd,2015,505167
tcd,2016,527321
tgo,1971,19746
tgo,1972,24595
tgo,1973,28320
tgo,1974,34125
tgo,1975,44306
tgo,1976,59162
tgo,1977,74567
tgo,1978,88409
tgo,1979,105770
tgo,1980,119801
tgo,1981,125122
tgo,1982,122925
tgo,1983,112861
tgo,1984,95941
tgo,1985,85745
tgo,1986,91609
tgo,1987,92289
tgo,1988,108557
tgo,1989,103835
tgo,1990,120572
tgo,1991,117153
tgo,1992,120289
tgo,1994,126335
tgo,1995,145717
tgo,1996,161672
tgo,1997,169178
tgo,1998,186410
tgo,1999,216484
tgo,2000,243590
tgo,2001,269776
tgo,2002,309551
tgo,2003,334864
tgo,2004,355547
tgo,2005,377156
tgo,2006,402224
tgo,2007,377118
tgo,2008,409145
tgo,2009,424500
tgo,2010,460032
tgo,2011,518288
tgo,2012,524750
tgo,2013,534174
tgo,2014,539695
tgo,2015,578929
tgo,2016,598939
tgo,2017,685737
tgo,2018,711617
tha,1971,511929
tha,1972,584153
tha,1973,665088
tha,1974,768864
tha,1975,858924
tha,1976,956427
tha,1977,1053625
tha,1978,1112554
tha,1979,1493646
tha,1980,1534143
tha,1981,1617465
tha,1982,1572587
tha,1984,1754925
tha,1985,1859140
tha,1986,1870360
tha,1987,1829559
tha,1988,1764644
tha,1989,1748290
tha,1990,1779650
tha,1991,1864465
tha,1992,2036097
tha,1993,2269498
tha,1994,2548901
tha,1995,2835331
tha,1996,3144482
tha,1997,3267449
tha,1998,3358470
tha,2001,3449077
tha,2002,3557814
tha,2004,3635825
tha,2005,3847463
tha,2006,3826601
tha,2007,4022035
tha,2008,3952230
tha,2009,4002493
tha,2010,4054280
tha,2011,4135781
tha,2012,4046655
tha,2013,3925508
tha,2014,6065280
tha,2015,6072263
tha,2016,5916512
tha,2017,5684327
tha,2018,5609433
tjk,1991,786446
tjk,1992,788441
tjk,1993,752999
tjk,1994,669584
tjk,1995,694574
tjk,1997,688150
tjk,1999,744215
tjk,2000,771553
tjk,2001,822995
tjk,2002,873913
tjk,2003,922795
tjk,2004,949762
tjk,2005,960215
tjk,2006,973960
tjk,2007,988991
tjk,2008,998338
tjk,2009,1002128
tjk,2010,1009695
tjk,2011,1022555
tjk,2012,1039736
tjk,2013,1047937
tjk,2014,1050496
tjk,2015,1055549
tjk,2016,1062292
tjk,2017,1063829
tkm,2014,600263
tls,2001,44459
tls,2002,52785
tls,2003,58603
tls,2004,69752
tls,2005,72022
tls,2008,78655
tls,2009,92023
tls,2010,95782
tls,2011,101210
tls,2012,105442
tls,2013,106525
tls,2014,113512
tls,2015,123292
tls,2016,132524
tls,2017,137532
tls,2018,141712
ton,1970,10057
ton,1971,10164
ton,1972,10088
ton,1973,10133
ton,1974,10420
ton,1975,10685
ton,1976,11713
ton,1977,12157
ton,1978,12368
ton,1979,12563
ton,1981,15760
ton,1982,16348
ton,1983,16268
ton,1984,16443
ton,1985,14641
ton,1986,13120
ton,1987,14137
ton,1990,13877
ton,1991,13839
ton,1992,13318
ton,1993,15573
ton,1998,13086
ton,1999,13814
ton,2001,13297
ton,2003,14627
ton,2004,12911
ton,2012,14503
ton,2013,14433
ton,2014,14484
ton,2015,15401
tto,1971,49810
tto,1972,51842
tto,1973,51790
tto,1974,47456
tto,1975,55564
tto,1976,64039
tto,1977,76180
tto,1978,79081
tto,1979,83901
tto,1980,82482
tto,1981,86833
tto,1982,90724
tto,1983,90815
tto,1984,92036
tto,1985,92017
tto,1986,94564
tto,1987,96691
tto,1988,98884
tto,1989,97912
tto,1990,99133
tto,1991,96599
tto,1992,97253
tto,1993,99590
tto,1994,100609
tto,1995,100676
tto,1996,103016
tto,1997,104349
tto,1998,98932
tto,1999,115011
tto,2000,111128
tto,2001,112467
tto,2002,106278
tto,2003,105330
tto,2004,104489
tto,2005,96188
tto,2007,97565
tto,2008,92047
tto,2009,89903
tto,2010,82344
tun,1972,156922
tun,1973,157874
tun,1974,158333
tun,1975,163159
tun,1976,144812
tun,1977,150031
tun,1978,159448
tun,1979,170549
tun,1980,181400
tun,1981,191405
tun,1982,224306
tun,1983,267477
tun,1984,299514
tun,1985,332683
tun,1986,366995
tun,1987,375497
tun,1988,394704
tun,1989,455708
tun,1990,489768
tun,1991,526245
tun,1992,568555
tun,1993,627255
tun,1994,671975
tun,1995,733002
tun,1996,794394
tun,1997,864999
tun,1998,903671
tun,2000,999057
tun,2001,1064140
tun,2002,1105720
tun,2003,1131016
tun,2004,1123415
tun,2005,1136657
tun,2006,1134177
tun,2007,1147889
tun,2008,1126764
tun,2009,1058911
tun,2010,1023993
tun,2011,991312
tun,2012,979944
tun,2013,972384
tun,2014,957687
tun,2015,945946
tun,2016,952054
tun,2017,952672
tun,2018,962180
tur,1971,1064635
tur,1972,1166470
tur,1973,1223615
tur,1974,1231433
tur,1976,1371444
tur,1977,1464404
tur,1978,1559905
tur,1979,1591922
tur,1980,1710610
tur,1981,1681792
tur,1982,1779618
tur,1983,1852530
tur,1984,1980523
tur,1985,2169686
tur,1986,2300052
tur,1987,2412347
tur,1988,2556630
tur,1989,2728961
tur,1990,2780823
tur,1991,2897655
tur,1992,2997900
tur,1993,3216418
tur,1994,3381901
tur,1995,3474742
tur,1997,3427715
tur,1999,4295403
tur,2000,4528727
tur,2001,5297981
tur,2002,5496099
tur,2003,5589959
tur,2004,5265015
tur,2005,5305406
tur,2006,5519620
tur,2007,5650919
tur,2008,5531751
tur,2009,5681860
tur,2010,5890584
tur,2011,6125744
tur,2012,5927789
tur,2013,8292958
tur,2014,8384690
tur,2015,8181061
tur,2016,8259009
tur,2017,8690855
tuv,1984,584
tuv,1987,584
tuv,1990,594
tuv,1998,757
tuv,2014,1201
tuv,2015,1289
tuv,2016,1087
tuv,2018,1070
tza,1970,41179
tza,1971,43352
tza,1972,43801
tza,1973,47125
tza,1974,50292
tza,1975,52290
tza,1976,57143
tza,1977,61173
tza,1978,64192
tza,1979,68301
tza,1980,67292
tza,1981,67602
tza,1982,69145
tza,1983,71219
tza,1984,74208
tza,1985,83098
tza,1986,91643
tza,1987,104046
tza,1988,118840
tza,1989,132485
tza,1990,150300
tza,1991,166812
tza,1992,175776
tza,1993,180899
tza,1994,186246
tza,1995,196375
tza,1996,199093
tza,1997,225607
tza,1998,226903
tza,1999,247579
tza,2000,261896
tza,2001,289699
tza,2002,323318
tza,2003,345441
tza,2004,433286
tza,2005,524325
tza,2006,675672
tza,2007,1020510
tza,2008,1222403
tza,2009,1466402
tza,2010,1638699
tza,2011,1883595
tza,2012,1884125
tza,2013,1804056
tza,2016,1799212
tza,2017,1912454
tza,2018,2140442
uga,1970,40696
uga,1971,43722
uga,1972,43558
uga,1973,44142
uga,1974,45476
uga,1975,45871
uga,1976,56884
uga,1977,59882
uga,1978,62790
uga,1979,66730
uga,1980,73092
uga,1981,83000
uga,1982,132051
uga,1983,117090
uga,1984,144526
uga,1985,160000
uga,1986,196012
uga,1987,223000
uga,1988,243000
uga,1989,235032
uga,1990,244762
uga,1991,231000
uga,1992,226805
uga,1993,231430
uga,1994,244248
uga,1995,256258
uga,1996,256731
uga,1997,255676
uga,2000,518934
uga,2001,539786
uga,2002,655951
uga,2003,683609
uga,2004,697507
uga,2005,728393
uga,2006,814087
uga,2007,954328
uga,2008,1088753
uga,2009,1194454
uga,2010,1225692
uga,2011,1210666
uga,2012,1251507
uga,2013,1362439
uga,2014,1391250
uga,2015,1284008
uga,2016,1457277
uga,2017,1370583
ukr,1971,4985800
ukr,1972,5034800
ukr,1973,5067500
ukr,1974,5072300
ukr,1976,4874000
ukr,1977,4737600
ukr,1978,4578600
ukr,1979,4417900
ukr,1980,4301200
ukr,1981,4252524
ukr,1982,4203200
ukr,1983,4209400
ukr,1984,4207900
ukr,1985,4219000
ukr,1986,4246800
ukr,1988,4277000
ukr,1990,4273500
ukr,1991,4230100
ukr,1992,4180900
ukr,1993,4156700
ukr,1994,4202200
ukr,1998,4679759
ukr,1999,4859733
ukr,2000,4851482
ukr,2001,4777496
ukr,2002,4649313
ukr,2003,4497864
ukr,2004,4126341
ukr,2005,3723247
ukr,2006,3584974
ukr,2007,3411430
ukr,2008,3216245
ukr,2009,3016333
ukr,2010,2891266
ukr,2011,2667758
ukr,2012,2642154
ukr,2013,2532019
ukr,2014,2470546
ukr,2015,2177134
ukr,2016,2139673
ukr,2017,2155989
ukr,2018,2199778
ury,1970,132125
ury,1971,138422
ury,1972,146559
ury,1973,152194
ury,1974,151675
ury,1975,144497
ury,1976,141731
ury,1977,137315
ury,1978,151962
ury,1979,151199
ury,1981,162106
ury,1982,164036
ury,1983,171137
ury,1984,176885
ury,1985,188176
ury,1986,182883
ury,1987,192152
ury,1988,208836
ury,1989,215407
ury,1990,223597
ury,1991,231455
ury,1992,227060
ury,1993,221260
ury,1994,220353
ury,1995,220289
ury,1996,226542
ury,1998,220130
ury,1999,229597
ury,2000,244486
ury,2001,254741
ury,2002,303904
ury,2004,287223
ury,2005,276273
ury,2006,272951
ury,2007,251085
ury,2008,239523
ury,2009,240981
ury,2010,277454
ury,2011,274501
ury,2012,272700
ury,2013,269540
ury,2014,266989
ury,2015,264575
ury,2016,270411
ury,2017,273506
usa,2016,24707907.27378
usa,2017,24787964.41466
uzb,1981,2656200
uzb,1986,2824400
uzb,1989,2891800
uzb,1990,2937700
uzb,1991,2965800
uzb,1992,3006200
uzb,1993,2979800
uzb,1994,2992800
uzb,1995,3104400
uzb,1999,3052184
uzb,2000,3162849
uzb,2003,3773440
uzb,2004,3770452
uzb,2005,3727819
uzb,2006,3651503
uzb,2012,2736565
uzb,2013,2621677
uzb,2014,2567721
uzb,2015,2513653
uzb,2016,2513841
uzb,2017,2534824
uzb,2018,2582848
vct,1971,3073
vct,1972,3647
vct,1974,4659
vct,1975,4549
vct,1976,4685
vct,1979,5187
vct,1980,5421
vct,1981,5329
vct,1982,7771
vct,1983,5170
vct,1984,7267
vct,1985,5875
vct,1986,6535
vct,1987,8555
vct,1988,6857
vct,1989,6864
vct,1991,10305
vct,1994,9870
vct,2000,7939
vct,2001,8045
vct,2002,8157
vct,2003,7909
vct,2004,8629
vct,2005,9393
vct,2007,11238
vct,2008,11641
vct,2009,11704
vct,2010,11426
vct,2017,10113
vct,2018,9808
ven,1971,279867
ven,1972,343389
ven,1973,382407
ven,1974,543104
ven,1975,583163
ven,1976,669138
ven,1977,719680
ven,1978,751430
ven,1979,787032
ven,1980,820660
ven,1981,850470
ven,1982,884233
ven,1983,929956
ven,1984,963363
ven,1985,1007642
ven,1986,1037950
ven,1987,1058012
ven,1988,1076186
ven,1989,1088712
ven,1990,1114563
ven,1991,1150637
ven,1992,1197005
ven,1993,1233282
ven,1996,1274139
ven,1997,1382868
ven,1999,1405462
ven,2000,1502296
ven,2001,1631563
ven,2002,1757505
ven,2003,1809368
ven,2004,1885134
ven,2005,1950729
ven,2006,1990067
ven,2007,2057295
ven,2008,2100630
ven,2009,2120282
ven,2010,2132908
ven,2011,2166938
ven,2012,2228398
ven,2013,2433065
ven,2014,2433877
ven,2015,2400654
ven,2016,2320081
ven,2017,2262198
vgb,1971,865
vgb,1972,850
vgb,1973,745
vgb,1974,790
vgb,1975,796
vgb,1976,821
vgb,1979,501
vgb,1981,510
vgb,1983,897
vgb,1984,1014
vgb,1985,1078
vgb,1990,1094
vgb,1991,1124
vgb,1992,1134
vgb,1994,1309
vgb,1999,1511
vgb,2000,1513
vgb,2001,1562
vgb,2002,1560
vgb,2003,1608
vgb,2004,1680
vgb,2005,1812
vgb,2006,1889
vgb,2007,1851
vgb,2009,1866
vgb,2010,1941
vgb,2011,1835
vgb,2012,1869
vgb,2013,1919
vgb,2014,1969
vgb,2015,1987
vgb,2016,1986
vgb,2017,2176
vir,1971,6500
vir,1972,7100
vir,1973,9291
vir,1974,9340
vir,1975,9160
vir,1976,10590
vir,1977,11799
vir,1978,11000
vir,1979,10700
vir,1980,12000
vir,1981,11326
vir,1982,12828
vir,1983,13414
vir,1984,13881
vir,1985,14274
vir,1986,13548
vir,1987,13400
vir,1988,13200
vir,1989,13100
vir,1990,12900
vir,1991,12700
vir,1992,12600
vir,1993,12502
vir,1994,12600
vir,1995,12700
vir,1997,12900
vnm,1976,2915753
vnm,1977,3108629
vnm,1978,3301145
vnm,1979,3379506
vnm,1980,3703199
vnm,1981,3846737
vnm,1985,3797621
vnm,1986,4022858
vnm,1987,4182113
vnm,1988,4217754
vnm,1989,3881316
vnm,1990,3440358
vnm,1991,3235992
vnm,1992,3253100
vnm,1993,3383800
vnm,1994,3869900
vnm,1995,4500800
vnm,1996,5332400
vnm,1997,5995300
vnm,1998,6642350
vnm,1999,7222645
vnm,2000,7743132
vnm,2001,8117967
vnm,2002,8588509
vnm,2003,8955994
vnm,2004,9228306
vnm,2005,9472815
vnm,2006,9474861
vnm,2007,9329737
vnm,2008,8928507
vnm,2009,8467012
vnm,2010,8100135
vnm,2011,7803327
vnm,2012,7681611
vnm,2013,7545159
vnm,2014,7463517
vnm,2015,7537413
vnm,2016,7563776
vnm,2017,7712699
vnm,2018,7882203
vut,1970,541
vut,1971,580
vut,1972,696
vut,1973,835
vut,1974,1016
vut,1975,1263
vut,1976,1480
vut,1977,1791
vut,1978,1921
vut,1979,1931
vut,1980,1970
vut,1981,1883
vut,1983,2186
vut,1989,3065
vut,1991,3799
vut,1992,4269
vut,1999,8056
vut,2000,8580
vut,2001,8746
vut,2002,9610
vut,2003,9638
vut,2004,10591
vut,2005,8211
vut,2006,9564
vut,2008,16734
vut,2009,17877
vut,2010,18279
vut,2013,18334
vut,2015,20068
wsm,1970,14660
wsm,1971,14225
wsm,1972,15893
wsm,1973,14631
wsm,1975,19248
wsm,1976,20071
wsm,1977,21350
wsm,1978,21798
wsm,1979,22543
wsm,1980,23923
wsm,1981,23969
wsm,1982,25341
wsm,1983,25012
wsm,1986,24659
wsm,1994,21791
wsm,1995,21856
wsm,1996,21030
wsm,1997,21737
wsm,1998,21522
wsm,1999,21748
wsm,2000,21681
wsm,2001,22185
wsm,2002,22575
wsm,2003,23427
wsm,2004,23764
wsm,2005,24010
wsm,2006,24390
wsm,2007,24550
wsm,2009,25429
wsm,2010,25998
wsm,2011,25640
wsm,2012,25564
wsm,2014,26322
wsm,2015,25994
wsm,2016,25964
wsm,2017,26015
wsm,2018,25583
yem,1999,1032427
yem,2001,1239070
yem,2003,1364129
yem,2004,1436945
yem,2005,1445157
yem,2008,1468131
yem,2010,1550587
yem,2011,1631391
yem,2012,1662721
yem,2013,1756444
yem,2016,1911079
zaf,1970,542194
zaf,1986,1594147
zaf,1987,1766856
zaf,1988,1928929
zaf,1989,2512293
zaf,1990,2701024
zaf,1991,2902851
zaf,1992,2480699
zaf,1993,2658726
zaf,1994,3523594
zaf,1995,3749449
zaf,1998,4084064
zaf,1999,4078846
zaf,2000,3943618
zaf,2001,4029272
zaf,2002,4108709
zaf,2003,4186882
zaf,2004,4317903
zaf,2005,4430708
zaf,2006,4544205
zaf,2007,4549341
zaf,2008,4403754
zaf,2009,4418904
zaf,2010,4471468
zaf,2011,4534439
zaf,2012,4597285
zaf,2014,4858085
zaf,2015,4904846
zaf,2016,4778550
zaf,2017,4696742
zmb,1970,52472
zmb,1971,56036
zmb,1972,60051
zmb,1973,61354
zmb,1974,65764
zmb,1975,73049
zmb,1976,78805
zmb,1977,83887
zmb,1978,88980
zmb,1979,91795
zmb,1980,95771
zmb,1981,98862
zmb,1982,104859
zmb,1983,115088
zmb,1984,125811
zmb,1985,131502
zmb,1986,146979
zmb,1987,150639
zmb,1988,161349
zmb,1990,181814
zmb,1991,195419
zmb,1994,199154
zmb,1998,228491
zmb,1999,237307
zmb,2000,276301
zmb,2001,304132
zmb,2002,351442
zmb,2004,363613
zmb,2005,442969
zmb,2007,607296
zmb,2008,733883
zmb,2009,776191
zmb,2010,747935
zmb,2011,695355
zmb,2012,743995
zmb,2013,743175
zmb,2014,801594
zmb,2015,802341
zmb,2016,822160
zmb,2017,854549
zwe,1970,49079
zwe,1971,52453
zwe,1972,58537
zwe,1973,62090
zwe,1974,64450
zwe,1975,68693
zwe,1976,71262
zwe,1977,74292
zwe,1978,73965
zwe,1979,68860
zwe,1980,74012
zwe,1981,148378
zwe,1982,227294
zwe,1983,316104
zwe,1984,416136
zwe,1985,481708
zwe,1986,537092
zwe,1987,604188
zwe,1988,640668
zwe,1989,670266
zwe,1990,661066
zwe,1991,710619
zwe,1992,657344
zwe,1993,639559
zwe,1994,660986
zwe,1995,711094
zwe,1996,751349
zwe,1997,806126
zwe,1999,834880
zwe,2000,844183
zwe,2001,866171
zwe,2002,828456
zwe,2003,758229
zwe,2012,936734
zwe,2013,957461
